RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
39,0,29425,Andrew Svoboda,7,248,2
39,0,34264,Hudson Swafford,7,295,2
39,0,32150,Michael Thompson,7,252,1
39,0,25892,Steve Wheatcroft,7,268,0
39,0,34265,Will Wilcox,7,164,1
58,0,23048,Eric Axley,6,171,1
58,0,28259,Sangmoon Bae,6,314,2
58,0,35545,Blayne Barber,6,242,0
58,0,32334,Charlie Beljan,6,228,1
58,0,40026,Daniel Berger,6,305,2
58,0,29479,Scott Brown,6,303,2
58,0,20848,Ángel Cabrera,6,166,0
58,0,20472,Alex Cejka,6,302,2
58,0,27436,Graham DeLaet,6,200,0
58,0,20104,Ken Duke,6,273,2
58,0,37273,Derek Ernst,6,214,1
58,0,32102,Rickie Fowler,6,232,0
58,0,25900,Lucas Glover,6,250,1
58,0,29720,Andres Gonzales,6,277,0
58,0,24924,Bill Haas,6,272,1
58,0,29420,Billy Horschel,6,316,0
58,0,30944,Jason Kokrak,6,274,0
58,0,33413,Ben Martin,6,264,1
58,0,25396,Kevin Na,6,298,2
58,0,29289,S.Y. Noh,6,210,1
58,0,22056,Cameron Percy,6,218,0
58,0,24361,Pat Perez,6,320,2
58,0,30946,Alex Prugh,6,254,1
58,0,29223,Sam Saunders,6,263,0
58,0,30692,Scott Stallings,6,216,2
58,0,29518,Brendan Steele,6,286,2
58,0,21528,Henrik Stenson,6,192,0
58,0,34431,Robert Streb,6,330,1
58,0,27214,Kevin Streelman,6,306,1
58,0,33419,Cameron Tringale,6,306,3
58,0,27095,Nick Watney,6,290,2
58,0,26289,Boo Weekley,6,252,1
58,0,31323,Gary Woodland,6,234,0
91,0,20771,Steven Alker,5,186,2
91,0,33141,Keegan Bradley,5,270,2
91,0,32200,Roberto Castro,5,150,2
91,0,20593,Greg Chalmers,5,172,3
91,0,21753,Brian Davis,5,261,3
91,0,23638,Brendon de Jonge,5,342,2
91,0,25369,Jamie Donaldson,5,152,2
91,0,28307,Matt Every,5,228,1
91,0,35539,Luke Guthrie,5,259,2
91,0,34098,Russell Henley,5,252,0
91,0,31557,Jim Herman,5,275,2
91,0,29478,Kevin Kisner,5,319,1
91,0,34261,Scott Langley,5,289,3
91,0,34409,David Lingmerth,5,278,1
91,0,24781,Hunter Mahan,5,276,0
91,0,31202,William McGirt,5,321,4
91,0,01810,Phil Mickelson,5,224,0
91,0,34130,Sung Joon Park,5,241,0
91,0,25240,D.A. Points,5,227,2
91,0,28486,Michael Putnam,5,280,1
91,0,28780,Nicholas Thompson,5,272,1
91,0,30927,Brendon Todd,5,281,2
91,0,25632,Jimmy Walker,5,262,1
91,0,25349,Tim Wilkinson,5,227,2
115,0,24846,Ricky Barnes,4,253,2
115,0,24507,Jason Bohn,4,304,2
115,0,25720,Chad Collins,4,248,1
115,0,21209,Sergio Garcia,4,176,2
115,0,27644,Brian Harman,4,264,1
115,0,35532,Tom Hoge,4,241,0
115,0,24024,Zach Johnson,4,251,1
115,0,30926,Chris Kirk,4,242,0
115,0,27466,Spencer Levin,4,299,1
115,0,23800,Bryce Molder,4,267,0
115,0,26596,Ryan Moore,4,265,1
115,0,34360,Patrick Reed,4,320,2
115,0,31193,Jim Renner,4,205,0
115,0,36699,Patrick Rodgers,4,152,0
115,0,25562,Andres Romero,4,214,0
115,0,26331,Charl Schwartzel,4,198,0
115,0,20645,John Senden,4,246,1
115,0,28132,Tyrone Van Aswegen,4,173,1
115,0,26951,Johnson Wagner,4,206,0
115,0,20396,Lee Westwood,4,168,0
115,0,21878,Mark Wilson,4,262,0
136,0,12510,Chad Campbell,3,297,0
136,0,24357,K.J. Choi,3,216,0
136,0,06522,Ernie Els,3,188,0
136,0,20157,Retief Goosen,3,264,0
136,0,33122,Russell Knox,3,303,1
136,0,26851,Marc Leishman,3,212,0
136,0,10860,Justin Leonard,3,185,2
136,0,01706,Davis Love III,3,156,0
136,0,23548,Bill Lunde,3,140,1
136,0,27933,John Merrick,3,239,0
136,0,20691,Greg Owen,3,185,0
136,0,24138,Ian Poulter,3,208,1
136,0,34358,Jonathan Randolph,3,223,0
136,0,26476,Chez Reavie,3,175,1
136,0,29476,Kyle Reifers,3,285,1
136,0,25493,Nick Taylor,3,299,1
152,0,40058,Zac Blair,2,320,0
152,0,20229,Stewart Cink,2,237,0
152,0,34262,Jon Curran,2,243,0
152,0,25191,Gonzalo Fernandez-Castaño,2,242,2
152,0,29535,Brice Garnett,2,252,0
152,0,26758,David Hearn,2,313,0
152,0,36801,Mark Hubbard,2,242,1
152,0,29222,Billy Hurley III,2,250,0
152,0,08075,Jerry Kelly,2,241,0
152,0,30711,Colt Knost,2,268,0
152,0,32640,Troy Merritt,2,302,1
152,0,22046,Geoff Ogilvy,2,152,1
152,0,22405,Justin Rose,2,210,0
152,0,22293,Heath Slocum,2,174,0
152,0,28023,Byron Smith,2,169,2
152,0,23623,Bo Van Pelt,2,259,2
152,0,27770,Camilo Villegas,2,249,0
169,0,10885,Robert Allenby,1,180,0
169,0,23541,Ben Crane,1,187,0
169,0,23983,Luke Donald,1,211,0
169,0,30736,Oscar Fraustro,1,173,0
169,0,20766,Padraig Harrington,1,189,1
169,0,39977,Max Homa,1,237,0
169,0,37454,Whee Kim,1,217,1
169,0,25198,Francesco Molinari,1,164,1
169,0,34256,Andrew Putnam,1,213,1
169,0,31560,Brian Stuard,1,299,0
169,0,02206,David Toms,1,188,0
