RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
80,0,01677,Tom Lehman,5.41,52,962,+0.17
81,0,10201,Matt Gogel,5.44,51,938,+0.33
82,0,01945,Kenny Perry,5.47,60,1096,+0.40
83,0,24357,K.J. Choi,5.48,68,1242,+0.21
83,0,01388,Robert Gamez,5.48,80,1460,+0.14
85,0,02104,Jeff Sluman,5.52,70,1267,+0.27
86,0,01175,Jim Carter,5.56,69,1240,+0.54
87,0,06251,Chris DiMarco,5.60,62,1108,+0.18
87,0,06617,Brian Henninger,5.60,39,696,+0.33
89,0,12782,Tim Herron,5.62,71,1264,+0.34
90,0,06078,Esteban Toledo,5.63,80,1420,+0.43
91,0,23108,Matt Kuchar,5.66,47,830,+0.19
92,0,20099,Doug Barron,5.69,68,1196,+0.32
93,0,01161,Mark Calcavecchia,5.71,56,981,+0.25
93,0,20573,Scott Laycock,5.71,52,910,+0.25
95,0,08793,Tiger Woods,5.77,42,728,+0.02
96,0,08547,John Maginnes,5.81,63,1084,+0.21
97,0,21961,Charles Howell III,5.83,79,1355,+0.41
98,0,01707,Steve Lowery,5.85,56,958,+0.30
99,0,06573,Brandt Jobe,5.90,60,1017,+0.28
100,0,20940,Kenichi Kuboya,5.91,69,1168,+0.65
101,0,10213,Dicky Pride,5.96,53,890,+0.40
102,0,01553,John Huston,5.99,60,1002,+0.35
102,0,20566,Kaname Yokoo,5.99,41,684,+0.49
104,0,19846,Brian Gay,6.03,75,1243,+0.35
105,0,07867,Woody Austin,6.07,77,1268,+0.29
106,0,06809,Bob Burns,6.11,65,1064,+0.42
106,0,23034,Brent Schwarzrock,6.11,47,769,+0.30
108,0,06581,David Sutherland,6.14,58,944,+0.33
109,0,06515,Shaun Micheel,6.15,77,1252,+0.18
110,0,10860,Justin Leonard,6.17,56,908,+0.16
111,0,01685,J.L. Lewis,6.18,75,1214,+0.28
112,0,01329,Brad Faxon,6.25,68,1088,+0.19
113,0,02049,Gene Sauers,6.28,71,1131,+0.31
114,0,12662,Thomas Levet,6.31,66,1046,+0.52
115,0,21878,Mark Wilson,6.33,67,1058,+0.28
116,0,23353,J.J. Henry,6.44,86,1335,+0.35
117,0,10565,Ian Leggatt,6.45,56,868,+0.48
118,0,22913,John Rollins,6.49,60,924,+0.12
118,0,22548,Patrick Sheehan,6.49,85,1310,+0.36
120,0,01706,Davis Love III,6.52,58,890,+0.19
121,0,23338,David Gossett,6.53,80,1225,+0.30
122,0,20771,Steven Alker,6.56,74,1128,+0.39
123,0,11032,Frank Lickliter II,6.59,75,1138,+0.39
124,0,08633,Per-Ulrik Johansson,6.61,83,1255,+0.24
125,0,01666,Bernhard Langer,6.63,48,724,+0.38
126,0,20572,Rod Pampling,6.69,68,1016,+0.16
127,0,02101,Joey Sindelar,6.70,83,1238,+0.17
128,0,19824,Craig Barlow,6.72,85,1264,+0.29
129,0,22295,Darron Stiles,6.73,76,1129,+0.22
130,0,21805,Harrison Frazar,6.75,78,1156,+0.15
131,0,23036,Chris Anderson,6.76,82,1213,+0.35
132,0,20574,Mathew Goggin,6.78,73,1076,+0.34
133,0,20472,Alex Cejka,6.83,75,1098,+0.28
134,0,12823,Carlos Franco,6.86,87,1268,+0.30
135,0,23983,Luke Donald,6.88,79,1148,+0.25
136,0,12660,Jesper Parnevik,6.92,84,1213,+0.21
137,0,23614,Rich Beem,7.02,62,883,+0.24
138,0,08537,J.P. Hayes,7.05,72,1021,+0.11
139,0,06595,Kevin Sutherland,7.13,77,1080,+0.16
140,0,10585,Scott McCarron,7.16,63,880,+0.27
141,0,25345,Carl Pettersson,7.25,76,1048,+0.25
142,0,20229,Stewart Cink,7.26,89,1226,+0.37
143,0,02106,Chris Smith,7.33,86,1174,+0.26
144,0,06332,Neal Lancaster,7.39,105,1421,+0.22
145,0,06522,Ernie Els,7.47,46,616,+0.15
146,0,12652,Cameron Beckman,7.50,87,1160,+0.21
147,0,01024,Billy Andrade,7.52,93,1237,+0.28
147,0,07223,Brian Bateman,7.52,65,864,+0.52
147,0,06575,Dudley Hart,7.52,63,838,+0.29
150,0,25692,Akio Sadakata,7.54,80,1061,+0.40
151,0,20157,Retief Goosen,7.57,53,700,+0.08
152,0,01577,Lee Janzen,7.63,68,891,+0.44
153,0,01941,Tom Pernice Jr.,7.72,101,1308,+0.15
154,0,26950,John Morgan,7.74,81,1046,+0.48
155,0,23125,Brad Elder,7.80,49,628,+0.55
155,0,24361,Pat Perez,7.80,91,1166,+0.42
157,0,12680,Shigeki Maruyama,7.81,82,1050,+0.15
158,0,12645,Brent Geiberger,7.85,56,713,+0.27
159,0,20568,Anthony Painter,7.89,88,1116,+0.47
159,0,23621,Rory Sabbatini,7.89,87,1102,+0.32
161,0,25031,Andy Miller,7.98,79,990,+0.39
162,0,06034,Marco Dawson,8.02,84,1047,+0.25
163,0,20121,Todd Fischer,8.06,102,1266,+0.29
163,0,22046,Geoff Ogilvy,8.06,83,1030,+0.20
165,0,24356,Jason Buha,8.33,64,768,+0.55
166,0,01042,Paul Azinger,8.36,78,933,+0.35
167,0,24925,Jonathan Byrd,8.37,102,1218,+0.09
168,0,01723,Andrew Magee,8.66,100,1155,+0.13
168,0,12755,Vance Veazey,8.66,75,866,+0.49
170,0,23541,Ben Crane,8.72,102,1170,+0.31
171,0,01098,Jay Don Blake,8.73,79,905,+0.35
171,0,10107,Deane Pappas,8.73,84,962,+0.45
173,0,07101,Dave Stockton Jr.,8.76,88,1004,+0.35
174,0,20663,Brenden Pappas,8.88,121,1363,+0.45
175,0,20593,Greg Chalmers,9.03,117,1295,+0.45
176,0,07749,Brett Quigley,9.06,102,1126,+0.32
177,0,08375,Paul Stankowski,9.09,80,880,+0.34
178,0,01226,Fred Couples,9.21,63,684,-0.08
179,0,01887,Mark O'Meara,9.24,64,693,+0.55
180,0,23656,Jason Caron,9.64,90,934,+0.56
181,0,12661,Todd Barranger,9.93,97,977,+0.57
182,0,21209,Sergio Garcia,10.21,59,578,+0.19
183,0,22371,Aaron Baddeley,10.60,93,877,+0.33
184,0,10912,Craig Perks,11.34,116,1023,+0.32
185,0,25450,Ty Tryon,11.43,72,630,+0.38
186,0,06527,Steve Stricker,12.04,94,781,+0.29
187,0,01810,Phil Mickelson,12.80,103,805,+0.22
188,0,22892,Jason Gore,13.49,148,1097,+0.43
189,0,01249,John Daly,13.72,90,656,+0.42
190,0,23552,Hank Kuehne,14.24,131,920,+0.30
