RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# HIT,TOTAL ATTEMPTS
58,0,11032,Frank Lickliter II,85.22,1078,1265
59,0,01948,Tim Petrovic,85.16,1234,1449
60,0,01945,Kenny Perry,85.15,1147,1347
61,0,06567,Vijay Singh,85.14,1215,1427
62,0,06078,Esteban Toledo,85.13,1259,1479
63,0,02223,Bob Tway,85.03,1011,1189
64,0,20628,Arron Oberholser,84.93,947,1115
65,0,06332,Neal Lancaster,84.90,1265,1490
66,0,10885,Robert Allenby,84.64,948,1120
66,0,21878,Mark Wilson,84.64,942,1113
68,0,06581,David Sutherland,84.60,857,1013
69,0,07223,Brian Bateman,84.57,789,933
70,0,01723,Andrew Magee,84.55,1051,1243
71,0,02002,John Riegger,84.46,614,727
72,0,23983,Luke Donald,84.42,1040,1232
72,0,26420,Richard Johnson,84.42,1046,1239
74,0,08537,J.P. Hayes,84.34,932,1105
75,0,20663,Brenden Pappas,84.29,1207,1432
76,0,07867,Woody Austin,84.27,1221,1449
77,0,01035,Tommy Armour III,84.25,749,889
78,0,06251,Chris DiMarco,84.20,1098,1304
79,0,01928,Corey Pavin,84.18,1006,1195
80,0,08547,John Maginnes,84.12,1017,1209
81,0,19824,Craig Barlow,84.09,1089,1295
82,0,01677,Tom Lehman,84.08,961,1143
83,0,01388,Robert Gamez,83.97,1331,1585
84,0,06515,Shaun Micheel,83.92,1101,1312
85,0,20572,Rod Pampling,83.87,972,1159
86,0,24925,Jonathan Byrd,83.86,1185,1413
87,0,10201,Matt Gogel,83.84,856,1021
87,0,01797,Rocco Mediate,83.84,913,1089
89,0,10860,Justin Leonard,83.78,878,1048
90,0,10213,Dicky Pride,83.74,850,1015
91,0,01457,Jay Haas,83.71,971,1160
92,0,08375,Paul Stankowski,83.64,782,935
93,0,01706,Davis Love III,83.62,919,1099
94,0,06809,Bob Burns,83.59,983,1176
94,0,20157,Retief Goosen,83.59,749,896
94,0,12662,Thomas Levet,83.59,968,1158
97,0,21739,Aaron Barber,83.56,1093,1308
98,0,22046,Geoff Ogilvy,83.54,954,1142
99,0,12680,Shigeki Maruyama,83.53,994,1190
100,0,01685,J.L. Lewis,83.52,1130,1353
101,0,01307,Joel Edwards,83.49,698,836
102,0,01175,Jim Carter,83.47,1081,1295
103,0,01320,Bob Estes,83.44,1063,1274
104,0,25692,Akio Sadakata,83.36,942,1130
105,0,20574,Mathew Goggin,83.35,1001,1201
106,0,23036,Chris Anderson,83.33,1115,1338
106,0,20094,Jonathan Kaye,83.33,1025,1230
106,0,22295,Darron Stiles,83.33,1045,1254
109,0,06595,Kevin Sutherland,83.30,1097,1317
109,0,02206,David Toms,83.30,943,1132
111,0,01968,Nick Price,83.26,726,872
112,0,21961,Charles Howell III,83.22,1339,1609
113,0,23614,Rich Beem,83.13,897,1079
114,0,20771,Steven Alker,83.09,983,1183
114,0,10565,Ian Leggatt,83.09,791,952
114,0,08793,Tiger Woods,83.09,791,952
117,0,20127,Chris Riley,83.07,1045,1258
118,0,20098,Stuart Appleby,83.03,988,1190
119,0,12660,Jesper Parnevik,83.00,1157,1394
120,0,10423,Mike Weir,82.93,865,1043
121,0,23034,Brent Schwarzrock,82.84,671,810
122,0,01378,David Frost,82.81,925,1117
122,0,22548,Patrick Sheehan,82.81,1142,1379
124,0,23108,Matt Kuchar,82.73,709,857
124,0,01707,Steve Lowery,82.73,920,1112
126,0,10585,Scott McCarron,82.67,935,1131
127,0,26950,John Morgan,82.65,910,1101
128,0,01666,Bernhard Langer,82.62,737,892
129,0,08633,Per-Ulrik Johansson,82.61,1107,1340
130,0,23125,Brad Elder,82.60,565,684
131,0,20573,Scott Laycock,82.59,797,965
132,0,19846,Brian Gay,82.51,1118,1355
133,0,24356,Jason Buha,82.47,668,810
133,0,07457,Steve Flesch,82.47,1242,1506
135,0,06034,Marco Dawson,82.42,966,1172
136,0,06475,Jeff Klein,82.37,668,811
137,0,12602,Dean Wilson,82.36,943,1145
138,0,06522,Ernie Els,82.26,691,840
138,0,24361,Pat Perez,82.26,1062,1291
140,0,20940,Kenichi Kuboya,82.22,1017,1237
141,0,10107,Deane Pappas,82.20,836,1017
142,0,22621,Ben Curtis,82.14,791,963
143,0,21806,Paul Gow,82.08,710,865
144,0,24502,Adam Scott,81.99,528,644
145,0,21209,Sergio Garcia,81.92,657,802
146,0,01098,Jay Don Blake,81.90,855,1044
147,0,01941,Tom Pernice Jr.,81.89,1162,1419
148,0,19825,Darren Clarke,81.75,618,756
149,0,01577,Lee Janzen,81.69,910,1114
149,0,26489,Cameron Yancey,81.69,638,781
151,0,24357,K.J. Choi,81.61,1207,1479
151,0,20634,Peter Lonard,81.61,1025,1256
153,0,01132,Mark Brooks,81.57,987,1210
153,0,01761,Len Mattiace,81.57,1062,1302
155,0,06575,Dudley Hart,81.54,751,921
156,0,01161,Mark Calcavecchia,81.39,949,1166
156,0,06617,Brian Henninger,81.39,634,779
158,0,25345,Carl Pettersson,81.32,897,1103
159,0,12388,Michael Clark II,81.23,610,751
160,0,20229,Stewart Cink,81.21,1132,1394
161,0,01024,Billy Andrade,81.15,1128,1390
161,0,20121,Todd Fischer,81.15,1072,1321
163,0,12782,Tim Herron,80.90,1127,1393
164,0,01042,Paul Azinger,80.73,821,1017
165,0,23621,Rory Sabbatini,80.72,1047,1297
166,0,23541,Ben Crane,80.69,1036,1284
167,0,12645,Brent Geiberger,80.50,574,713
168,0,22913,John Rollins,80.49,957,1189
169,0,20568,Anthony Painter,80.25,951,1185
170,0,23552,Hank Kuehne,80.18,793,989
171,0,07101,Dave Stockton Jr.,80.07,860,1074
172,0,01329,Brad Faxon,80.00,1060,1325
173,0,11011,Mike Sposa,79.84,780,977
174,0,25031,Andy Miller,79.81,834,1045
175,0,12755,Vance Veazey,79.80,735,921
176,0,01226,Fred Couples,79.79,746,935
177,0,07749,Brett Quigley,79.56,973,1223
178,0,22371,Aaron Baddeley,79.21,739,933
179,0,20566,Kaname Yokoo,79.15,596,753
180,0,01887,Mark O'Meara,78.91,737,934
181,0,23656,Jason Caron,78.87,780,989
182,0,20593,Greg Chalmers,78.76,1042,1323
183,0,21633,Steve Allan,78.71,536,681
184,0,10912,Craig Perks,78.68,871,1107
185,0,25450,Ty Tryon,78.54,549,699
186,0,12661,Todd Barranger,78.11,817,1046
187,0,01810,Phil Mickelson,77.40,863,1115
188,0,22892,Jason Gore,77.34,891,1152
189,0,01249,John Daly,76.44,597,781
190,0,06527,Steve Stricker,75.54,590,781
