RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
97,0,10860,Justin Leonard,40.77,117,287
98,0,23108,Matt Kuchar,40.75,119,292
99,0,24290,D.J. Brigman,40.70,105,258
100,0,22913,John Rollins,40.69,118,290
101,0,10585,Scott McCarron,40.65,126,310
102,0,20472,Alex Cejka,40.50,98,242
103,0,25396,Kevin Na,40.48,136,336
104,0,06575,Dudley Hart,40.43,76,188
105,0,07457,Steve Flesch,40.38,147,364
106,0,21646,David Branshaw,40.35,115,285
107,0,01707,Steve Lowery,40.32,125,310
108,0,20094,Jonathan Kaye,40.23,105,261
109,0,12394,Tom Carter,40.21,150,373
110,0,01941,Tom Pernice Jr.,40.11,142,354
111,0,12760,Danny Ellis,39.93,109,273
112,0,23613,Rich Barcelo,39.91,87,218
113,0,21961,Charles Howell III,39.89,140,351
114,0,23621,Rory Sabbatini,39.79,115,289
115,0,01161,Mark Calcavecchia,39.78,111,279
116,0,22405,Justin Rose,39.68,100,252
116,0,02246,Duffy Waldorf,39.68,100,252
118,0,01527,Scott Hoch,39.66,69,174
119,0,01035,Tommy Armour III,39.58,114,288
120,0,20378,Mathias Grönberg,39.49,124,314
121,0,20121,Todd Fischer,39.47,135,342
122,0,12782,Tim Herron,39.42,108,274
123,0,19846,Brian Gay,39.37,124,315
124,0,25686,Jason Dufner,39.26,106,270
125,0,02101,Joey Sindelar,39.17,132,337
126,0,01926,Steve Pate,39.11,97,248
127,0,06527,Steve Stricker,39.05,107,274
128,0,08835,Kris Cox,38.98,92,236
129,0,07939,Dan Olsen,38.89,98,252
129,0,02214,Kirk Triplett,38.89,112,288
131,0,12510,Chad Campbell,38.85,122,314
132,0,06621,Joe Durant,38.70,113,292
132,0,22548,Patrick Sheehan,38.70,149,385
134,0,10912,Craig Perks,38.59,93,241
135,0,02104,Jeff Sluman,38.58,130,337
136,0,02049,Gene Sauers,38.30,108,282
137,0,01766,Billy Mayfair,38.29,139,363
138,0,01378,David Frost,38.27,106,277
139,0,01473,Todd Hamilton,38.13,114,299
140,0,01024,Billy Andrade,38.11,141,370
141,0,21407,Arjun Atwal,37.85,109,288
141,0,20634,Peter Lonard,37.85,81,214
143,0,20585,Niclas Fasth,37.79,82,217
144,0,01313,Steve Elkington,37.74,80,212
145,0,01388,Robert Gamez,37.57,133,354
146,0,06373,José María Olazábal,37.50,75,200
147,0,22293,Heath Slocum,37.46,115,307
147,0,06078,Esteban Toledo,37.46,115,307
149,0,20127,Chris Riley,37.35,93,249
150,0,01142,Bart Bryant,37.33,81,217
151,0,08385,Omar Uresti,37.24,108,290
152,0,08339,Spike McRoy,37.22,118,317
153,0,24781,Hunter Mahan,37.11,118,318
154,0,01938,David Peoples,36.82,102,277
155,0,01329,Brad Faxon,36.79,110,299
156,0,06515,Shaun Micheel,36.72,112,305
157,0,01968,Nick Price,36.71,58,158
158,0,01361,Dan Forsman,36.67,99,270
159,0,01619,Skip Kendall,36.66,125,341
160,0,02010,Loren Roberts,36.58,94,257
161,0,01139,Olin Browne,36.33,109,300
162,0,01887,Mark O'Meara,36.32,73,201
163,0,01320,Bob Estes,36.29,86,237
164,0,21878,Mark Wilson,36.19,76,210
165,0,01666,Bernhard Langer,36.14,73,202
166,0,26287,Roland Thatcher,36.09,83,230
167,0,07363,Craig Bowden,35.94,101,281
168,0,22621,Ben Curtis,35.87,66,184
169,0,01920,Craig Parry,35.80,63,176
170,0,12682,Hirofumi Miyase,35.65,77,216
171,0,20382,Stephen Leaney,35.43,90,254
172,0,20548,Hidemichi Tanaka,35.39,109,308
173,0,06332,Neal Lancaster,35.34,129,365
174,0,19881,Robert Damron,35.29,114,323
175,0,06214,Guy Boros,35.14,78,222
176,0,23983,Luke Donald,34.89,82,235
177,0,01157,Tom Byrum,34.85,92,264
178,0,10425,Jay Williamson,34.73,116,334
179,0,20580,Andre Stolz,34.64,62,179
180,0,02223,Bob Tway,34.52,97,281
181,0,08537,J.P. Hayes,34.34,91,265
182,0,20628,Arron Oberholser,34.08,91,267
183,0,01203,Russ Cochran,33.83,68,201
184,0,06809,Bob Burns,33.79,99,293
185,0,01132,Mark Brooks,33.47,80,239
186,0,08881,Tripp Isenhour,33.33,61,183
187,0,12753,David Morland IV,33.07,83,251
188,0,07721,Pat Bates,32.93,108,328
189,0,01219,John Cook,32.80,62,189
190,0,02099,Scott Simpson,32.37,56,173
191,0,25237,Kevin Muncrief,32.35,55,170
192,0,01771,Blaine McCallister,31.51,75,238
193,0,10213,Dicky Pride,31.25,70,224
194,0,01761,Len Mattiace,31.03,81,261
195,0,21893,Brian Kortan,29.72,63,212
196,0,23338,David Gossett,28.64,59,206
