RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
51,0,06332,Neal Lancaster,5
51,0,20573,Scott Laycock,5
51,0,01685,J.L. Lewis,5
51,0,01707,Steve Lowery,5
51,0,01723,Andrew Magee,5
51,0,08547,John Maginnes,5
51,0,10585,Scott McCarron,5
51,0,06090,Jim McGovern,5
51,0,06515,Shaun Micheel,5
51,0,01810,Phil Mickelson,5
51,0,20628,Arron Oberholser,5
51,0,20095,Carl Paulson,5
51,0,02002,John Riegger,5
51,0,02010,Loren Roberts,5
51,0,22548,Patrick Sheehan,5
51,0,06595,Kevin Sutherland,5
51,0,02170,Hal Sutton,5
51,0,06078,Esteban Toledo,5
95,0,01024,Billy Andrade,4
95,0,01035,Tommy Armour III,4
95,0,07867,Woody Austin,4
95,0,01042,Paul Azinger,4
95,0,22371,Aaron Baddeley,4
95,0,20099,Doug Barron,4
95,0,07721,Pat Bates,4
95,0,20029,Notah Begay III,4
95,0,01139,Olin Browne,4
95,0,06809,Bob Burns,4
95,0,24925,Jonathan Byrd,4
95,0,01261,Jay Delsing,4
95,0,23983,Luke Donald,4
95,0,01313,Steve Elkington,4
95,0,12760,Danny Ellis,4
95,0,01329,Brad Faxon,4
95,0,01388,Robert Gamez,4
95,0,21209,Sergio Garcia,4
95,0,19846,Brian Gay,4
95,0,06617,Brian Henninger,4
95,0,23353,J.J. Henry,4
95,0,12782,Tim Herron,4
95,0,08545,Glen Hnatiuk,4
95,0,01577,Lee Janzen,4
95,0,06573,Brandt Jobe,4
95,0,12705,Cliff Kresge,4
95,0,20634,Peter Lonard,4
95,0,01724,Jeff Maggert,4
95,0,08339,Spike McRoy,4
95,0,20676,Patrick Moore,4
95,0,20572,Rod Pampling,4
95,0,20663,Brenden Pappas,4
95,0,10107,Deane Pappas,4
95,0,01926,Steve Pate,4
95,0,01927,Dennis Paulson,4
95,0,07749,Brett Quigley,4
95,0,22913,John Rollins,4
95,0,24502,Adam Scott,4
95,0,20645,John Senden,4
95,0,02104,Jeff Sluman,4
95,0,02133,Craig Stadler,4
95,0,08375,Paul Stankowski,4
95,0,06581,David Sutherland,4
95,0,20548,Hidemichi Tanaka,4
95,0,12755,Vance Veazey,4
95,0,02239,Scott Verplank,4
95,0,10425,Jay Williamson,4
95,0,20436,Garrett Willis,4
95,0,21878,Mark Wilson,4
95,0,02294,Willie Wood,4
145,0,23036,Chris Anderson,3
145,0,23614,Rich Beem,3
145,0,06214,Guy Boros,3
145,0,01132,Mark Brooks,3
145,0,01142,Bart Bryant,3
145,0,01157,Tom Byrum,3
145,0,01175,Jim Carter,3
145,0,01185,Brandel Chamblee,3
145,0,12388,Michael Clark II,3
145,0,19972,José Coceres,3
145,0,01219,John Cook,3
145,0,01249,John Daly,3
145,0,06034,Marco Dawson,3
145,0,01306,David Edwards,3
145,0,01307,Joel Edwards,3
145,0,20585,Niclas Fasth,3
145,0,01374,Robin Freeman,3
145,0,01378,David Frost,3
145,0,20043,Edward Fryatt,3
145,0,06064,Jeff Gallagher,3
145,0,22892,Jason Gore,3
145,0,01444,Ken Green,3
145,0,20378,Mathias Grönberg,3
145,0,20094,Jonathan Kaye,3
145,0,20940,Kenichi Kuboya,3
145,0,23108,Matt Kuchar,3
145,0,01666,Bernhard Langer,3
145,0,20382,Stephen Leaney,3
145,0,10565,Ian Leggatt,3
145,0,01677,Tom Lehman,3
145,0,24781,Hunter Mahan,3
145,0,01761,Len Mattiace,3
145,0,06350,Bob May,3
145,0,01766,Billy Mayfair,3
145,0,26950,John Morgan,3
145,0,01887,Mark O'Meara,3
145,0,20568,Anthony Painter,3
145,0,24361,Pat Perez,3
145,0,10912,Craig Perks,3
145,0,01941,Tom Pernice Jr.,3
145,0,25345,Carl Pettersson,3
145,0,01968,Nick Price,3
145,0,10213,Dicky Pride,3
145,0,22405,Justin Rose,3
145,0,25692,Akio Sadakata,3
145,0,02049,Gene Sauers,3
145,0,23034,Brent Schwarzrock,3
145,0,02106,Chris Smith,3
145,0,11011,Mike Sposa,3
145,0,02135,Mike Standly,3
145,0,07101,Dave Stockton Jr.,3
145,0,06527,Steve Stricker,3
145,0,02245,Grant Waite,3
145,0,20396,Lee Westwood,3
145,0,12602,Dean Wilson,3
145,0,26489,Cameron Yancey,3
201,0,20771,Steven Alker,2
201,0,01014,Fulton Allem,2
201,0,24846,Ricky Barnes,2
201,0,12661,Todd Barranger,2
201,0,07223,Brian Bateman,2
201,0,01068,Andy Bean,2
201,0,07003,David Berganio Jr.,2
201,0,01098,Jay Don Blake,2
201,0,01116,Michael Bradley,2
201,0,24356,Jason Buha,2
201,0,20848,Ángel Cabrera,2
201,0,23656,Jason Caron,2
201,0,12394,Tom Carter,2
201,0,20593,Greg Chalmers,2
201,0,01191,Barry Cheesman,2
201,0,22621,Ben Curtis,2
201,0,21753,Brian Davis,2
201,0,09011,David Duval,2
201,0,23125,Brad Elder,2
201,0,01385,Jim Gallagher Jr.,2
201,0,20473,Ignacio Garrido,2
201,0,12645,Brent Geiberger,2
201,0,01408,Kelly Gibson,2
201,0,20574,Mathew Goggin,2
201,0,07941,Mike Grob,2
201,0,20766,Padraig Harrington,2
201,0,01527,Scott Hoch,2
201,0,22034,Yasuharu Imano,2
201,0,22378,Trevor Immelman,2
201,0,10821,Toshi Izawa,2
201,0,01599,Steve Jones,2
201,0,06475,Jeff Klein,2
201,0,06012,Greg Kraft,2
201,0,12662,Thomas Levet,2
201,0,01771,Blaine McCallister,2
201,0,25572,Graeme McDowell,2
201,0,25034,James McLean,2
201,0,25031,Andy Miller,2
201,0,01876,Greg Norman,2
201,0,06373,José María Olazábal,2
201,0,24138,Ian Poulter,2
201,0,20474,Phillip Price,2
201,0,23497,Tag Ridings,2
201,0,02099,Scott Simpson,2
201,0,02131,Mike Springer,2
201,0,23177,Kenneth Staton,2
201,0,22295,Darron Stiles,2
201,0,12663,Phil Tataurangi,2
201,0,12454,Mario Tiziani,2
201,0,25450,Ty Tryon,2
201,0,02230,Stan Utley,2
201,0,02267,D.A. Weibring,2
201,0,20566,Kaname Yokoo,2
