RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
140,0,07569,Mark Carnevale,72.38,710,981
141,0,07707,Mike Small,72.28,451,624
142,0,02159,Curtis Strange,72.23,333,461
143,0,06791,Mark Wurtz,72.18,384,532
144,0,20094,Jonathan Kaye,72.17,446,618
145,0,01724,Jeff Maggert,72.12,644,893
146,0,01717,Sandy Lyle,72.04,371,515
147,0,08553,Lee Porter,71.94,705,980
148,0,01960,Don Pooley,71.92,438,609
148,0,01968,Nick Price,71.92,443,616
148,0,06132,Sonny Skinner,71.92,612,851
151,0,01331,Rick Fehr,71.89,399,555
152,0,19883,Joe Daley,71.86,503,700
153,0,01261,Jay Delsing,71.75,503,701
154,0,01607,Brian Kamm,71.70,456,636
155,0,01326,Nick Faldo,71.61,343,479
156,0,12663,Phil Tataurangi,71.56,526,735
157,0,10457,Frank Nobilo,71.53,422,590
158,0,10195,Tim Conley,71.49,484,677
159,0,01096,Phil Blackmar,71.47,481,673
160,0,01072,Chip Beck,71.24,322,452
161,0,08339,Spike McRoy,71.23,624,876
162,0,01201,Lennie Clements,71.21,470,660
163,0,01353,Bruce Fleisher,71.13,621,873
164,0,01014,Fulton Allem,70.99,443,624
165,0,06056,Jim Estes,70.98,411,579
166,0,06315,Pete Jordan,70.97,648,913
167,0,02294,Willie Wood,70.85,581,820
168,0,01414,Bob Gilder,70.78,574,811
169,0,06214,Guy Boros,70.63,570,807
170,0,02267,D.A. Weibring,70.55,515,730
171,0,01378,David Frost,70.38,430,611
172,0,02321,Fuzzy Zoeller,70.35,496,705
173,0,01604,Steve Jurgensen,70.31,483,687
174,0,01006,John Adams,69.90,367,525
175,0,07235,John Morse,69.87,429,614
176,0,02135,Mike Standly,69.61,568,816
177,0,10207,Jimmy Johnston,69.59,412,592
178,0,01928,Corey Pavin,69.35,439,633
179,0,01132,Mark Brooks,69.18,577,834
180,0,20154,Guy Hill,69.11,425,615
181,0,10569,Mike Brisky,68.50,598,873
181,0,02099,Scott Simpson,68.50,361,527
183,0,20098,Stuart Appleby,68.40,394,576
184,0,01329,Brad Faxon,68.28,508,744
185,0,21593,Keith Nolan,68.20,341,500
186,0,21007,Gabriel Hjertstedt,67.16,454,676
187,0,10213,Dicky Pride,66.67,394,591
188,0,06270,Bobby Gage,65.46,326,498
