RANK,MOVEMENT,PLAYER_ID,PLAYER,%
128,141,01968,Nick Price,16.24
129,142,01958,Dan Pohl,16.10
130,142,01106,Jim Booros,16.06
131,142,01884,Mac O'Grady,16.05
132,142,01928,Corey Pavin,16.02
133,142,01755,Dick Mast,16.00
133,142,01771,Blaine McCallister,16.00
133,142,01938,David Peoples,16.00
136,144,02099,Scott Simpson,15.96
137,144,01157,Tom Byrum,15.89
138,144,01945,Kenny Perry,15.86
139,145,01024,Billy Andrade,15.83
140,148,01891,David Ogrin,15.77
141,148,01378,David Frost,15.70
141,148,01487,Jeff Hart,15.70
143,148,02133,Craig Stadler,15.68
144,148,01355,Raymond Floyd,15.64
145,149,01006,John Adams,15.56
146,149,01320,Bob Estes,15.49
147,149,01361,Dan Forsman,15.47
147,149,02224,Greg Twiggs,15.47
149,149,01685,J.L. Lewis,15.38
149,149,01783,Mark McCumber,15.38
151,157,01435,Wayne Grady,15.35
152,158,01992,Don Reese,15.28
153,159,02292,Bob Wolcott,15.14
154,159,02294,Willie Wood,15.10
155,159,01553,John Huston,15.09
156,159,01078,Jim Benepe,15.07
157,159,01161,Mark Calcavecchia,15.03
158,161,01813,Mike Miles,14.87
159,162,01495,Morris Hatalsky,14.80
160,163,01489,Steve Hart,14.57
161,163,01323,Brad Fabel,14.55
162,163,01374,Robin Freeman,14.53
163,163,01717,Sandy Lyle,14.46
164,163,02041,Bill Sander,14.34
164,163,02094,Tony Sills,14.34
166,186,01068,Andy Bean,14.16
166,186,02261,Doug Weaver,14.16
168,186,01864,Larry Nelson,14.12
169,186,01522,Lon Hinkle,14.06
170,186,01444,Ken Green,14.04
171,189,01326,Nick Faldo,13.92
172,189,01203,Russ Cochran,13.91
173,189,06284,Jim Hallet,13.85
173,189,01837,Gil Morgan,13.85
175,189,01941,Tom Pernice Jr.,13.82
176,189,02118,J.C. Snead,13.74
177,197,01346,Ed Fiori,13.22
178,197,01952,Billy Pierot,13.16
179,198,01112,Charlie Bowles,13.02
180,199,01877,Tim Norris,12.89
181,199,02010,Loren Roberts,12.74
182,199,01448,Tony Grimes,12.73
183,202,01626,Karl Kimball,12.58
184,224,01564,David Jackson,12.29
185,227,02225,Howard Twitty,12.02
186,264,01559,Hale Irwin,10.12
