RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
45,0,35532,Tom Hoge,3.81,354,93
45,0,48081,Xander Schauffele,3.81,354,93
48,0,31323,Gary Woodland,3.80,346,91
49,0,35545,Blayne Barber,3.79,254,67
49,0,35461,Beau Hossler,3.79,394,104
49,0,34409,David Lingmerth,3.79,296,78
49,0,29908,C.T. Pan,3.79,371,98
49,0,49771,J.T. Poston,3.79,269,71
49,0,29485,Brett Stegmaier,3.79,231,61
55,0,27958,Ryan Blaum,3.78,295,78
55,0,32366,Kevin Chappell,3.78,280,74
55,0,32757,Patton Kizzire,3.78,336,89
58,0,26499,Rafa Cabrera Bello,3.77,264,70
58,0,25364,Paul Casey,3.77,268,71
58,0,35310,Lanto Griffin,3.77,279,74
58,0,30926,Chris Kirk,3.77,400,106
58,0,25198,Francesco Molinari,3.77,264,70
63,0,24358,Robert Garrigus,3.76,286,76
63,0,29461,Jamie Lovemark,3.76,331,88
63,0,22056,Cameron Percy,3.76,188,50
63,0,34360,Patrick Reed,3.76,323,86
63,0,24502,Adam Scott,3.76,293,78
63,0,32333,Kevin Tway,3.76,391,104
69,0,34076,Joel Dahmen,3.75,319,85
69,0,24138,Ian Poulter,3.75,240,64
69,0,25804,Bubba Watson,3.75,296,79
72,0,27644,Brian Harman,3.73,336,90
72,0,34466,Peter Malnati,3.73,310,83
72,0,23621,Rory Sabbatini,3.73,332,89
75,0,32150,Michael Thompson,3.72,216,58
76,0,39997,Corey Conners,3.71,345,93
76,0,32640,Troy Merritt,3.71,315,85
76,0,26476,Chez Reavie,3.71,319,86
79,0,34174,John Huh,3.70,333,90
79,0,39327,Ben Silverman,3.70,311,84
81,0,29974,Branden Grace,3.69,236,64
81,0,34098,Russell Henley,3.69,273,74
81,0,36699,Patrick Rodgers,3.69,343,93
81,0,35891,Cameron Smith,3.69,288,78
85,0,37278,Nicholas Lindheim,3.68,254,69
86,0,27095,Nick Watney,3.67,330,90
87,0,19803,Ryan Armour,3.66,392,107
87,0,34021,Bud Cauley,3.66,194,53
87,0,35506,Mackenzie Hughes,3.66,278,76
87,0,25818,Scott Piercy,3.66,293,80
91,0,33948,Byeong Hun An,3.65,307,84
91,0,33141,Keegan Bradley,3.65,339,93
91,0,29484,Peter Uihlein,3.65,285,78
91,0,26951,Johnson Wagner,3.65,252,69
95,0,45526,Abraham Ancer,3.64,349,96
95,0,28252,Seamus Power,3.64,284,78
95,0,33418,Shawn Stefani,3.64,269,74
95,0,21528,Henrik Stenson,3.64,204,56
95,0,34264,Hudson Swafford,3.64,244,67
100,0,26758,David Hearn,3.63,218,60
100,0,26300,Matt Jones,3.63,225,62
100,0,34256,Andrew Putnam,3.63,323,89
103,0,20229,Stewart Cink,3.62,315,87
103,0,28500,Martin Flores,3.62,311,86
103,0,37454,Whee Kim,3.62,322,89
103,0,27649,Brandt Snedeker,3.62,297,82
103,0,25632,Jimmy Walker,3.62,279,77
108,0,29479,Scott Brown,3.60,353,98
108,0,34099,Harris English,3.60,281,78
108,0,33399,Adam Hadwin,3.60,320,89
111,0,40058,Zac Blair,3.59,208,58
111,0,27141,J.B. Holmes,3.59,269,75
111,0,37455,Si Woo Kim,3.59,373,104
111,0,33413,Ben Martin,3.59,230,64
111,0,29221,Webb Simpson,3.59,330,92
116,0,23108,Matt Kuchar,3.58,286,80
117,0,40009,Dominic Bozzelli,3.57,232,65
117,0,31420,Anirban Lahiri,3.57,293,82
117,0,27556,Ted Potter Jr.,3.57,311,87
117,0,27214,Kevin Streelman,3.57,328,92
121,0,32448,James Hahn,3.56,292,82
121,0,12716,Charley Hoffman,3.56,285,80
123,0,39954,Cody Gribble,3.55,231,65
123,0,21961,Charles Howell III,3.55,355,100
123,0,32254,Xinjun Zhang,3.55,266,75
126,0,40026,Daniel Berger,3.53,268,76
127,0,27963,Chris Stroud,3.51,256,73
128,0,47125,Matt Atkins,3.50,182,52
128,0,33410,Andrew Landry,3.50,280,80
128,0,26596,Ryan Moore,3.50,273,78
128,0,30692,Scott Stallings,3.50,315,90
132,0,45609,Tyler Duncan,3.49,325,93
132,0,33122,Russell Knox,3.49,314,90
132,0,47993,Denny McCarthy,3.49,220,63
132,0,32876,Martin Piller,3.49,269,77
136,0,24925,Jonathan Byrd,3.48,216,62
136,0,29535,Brice Garnett,3.48,331,95
136,0,25900,Lucas Glover,3.48,212,61
136,0,29518,Brendan Steele,3.48,233,67
140,0,28307,Matt Every,3.47,260,75
140,0,27349,Alex Noren,3.47,208,60
140,0,27942,Rob Oppenheim,3.47,236,68
140,0,25892,Steve Wheatcroft,3.47,201,58
144,0,30978,Kiradech Aphibarnrat,3.46,159,46
144,0,33204,Shane Lowry,3.46,194,56
144,0,25493,Nick Taylor,3.46,311,90
147,0,37189,Harold Varner III,3.45,307,89
148,0,31416,Derek Fathauer,3.44,275,80
148,0,36799,Stephan Jaeger,3.44,258,75
148,0,27974,Sung Kang,3.44,292,85
148,0,39975,Michael Kim,3.44,241,70
148,0,29478,Kevin Kisner,3.44,268,78
153,0,28775,Nate Lashley,3.43,161,47
153,0,26329,Louis Oosthuizen,3.43,185,54
153,0,27064,Jhonattan Vegas,3.43,305,89
156,0,20472,Alex Cejka,3.42,236,69
156,0,28132,Tyrone Van Aswegen,3.42,318,93
158,0,23541,Ben Crane,3.41,201,59
158,0,24140,Sean O'Hair,3.41,215,63
158,0,39328,Conrad Shindler,3.41,191,56
158,0,31560,Brian Stuard,3.41,331,97
158,0,47128,Richy Werenski,3.41,314,92
163,0,48084,Wesley Bryan,3.40,228,67
163,0,46402,Talor Gooch,3.40,245,72
165,0,28679,Fabián Gómez,3.39,285,84
166,0,25686,Jason Dufner,3.36,215,64
167,0,34363,Tyrrell Hatton,3.35,181,54
168,0,25572,Graeme McDowell,3.34,197,59
168,0,47287,Ethan Tracy,3.34,227,68
170,0,22371,Aaron Baddeley,3.33,260,78
171,0,35879,Kelly Kraft,3.32,305,92
171,0,31202,William McGirt,3.32,259,78
173,0,34431,Robert Streb,3.31,245,74
174,0,47347,Adam Schenk,3.29,263,80
175,0,26331,Charl Schwartzel,3.28,190,58
176,0,29222,Billy Hurley III,3.27,209,64
177,0,22582,Kyle Thompson,3.26,150,46
178,0,23353,J.J. Henry,3.24,243,75
179,0,25834,Daniel Summerhays,3.22,145,45
179,0,33419,Cameron Tringale,3.22,203,63
181,0,20157,Retief Goosen,3.21,167,52
182,0,35376,Roberto Díaz,3.18,216,68
183,0,20593,Greg Chalmers,3.17,165,52
183,0,20572,Rod Pampling,3.17,184,58
183,0,34358,Jonathan Randolph,3.17,206,65
186,0,27895,Jonas Blixt,3.15,192,61
186,0,10809,Jim Furyk,3.15,151,48
188,0,37338,Zecheng Dou,3.14,154,49
189,0,35544,Andrew Yun,3.13,141,45
190,0,12510,Chad Campbell,3.08,243,79
191,0,25240,D.A. Points,3.07,187,61
192,0,24924,Bill Haas,3.05,226,74
193,0,32816,Satoshi Kodaira,2.98,143,48
