RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
65,0,32150,Michael Thompson,.113,7.352,65
66,0,26499,Rafa Cabrera Bello,.107,5.146,48
67,0,19803,Ryan Armour,.106,7.924,75
68,0,23108,Matt Kuchar,.105,6.925,66
68,0,25198,Francesco Molinari,.105,4.396,42
70,0,34466,Peter Malnati,.097,7.362,76
71,0,25572,Graeme McDowell,.096,4.796,50
72,0,24024,Zach Johnson,.095,5.033,53
73,0,01810,Phil Mickelson,.094,4.721,50
74,0,30191,Julián Etulain,.091,4.653,51
75,0,29484,Peter Uihlein,.085,4.934,58
76,0,49766,Hank Lebioda,.081,4.693,58
77,0,37189,Harold Varner III,.076,5.625,74
78,0,46970,Jon Rahm,.073,3.863,53
79,0,25818,Scott Piercy,.067,4.695,70
80,0,19846,Brian Gay,.065,4.708,72
81,0,35376,Roberto Díaz,.063,3.190,51
81,0,35617,Martin Trainer,.063,3.134,50
83,0,34256,Andrew Putnam,.061,3.400,56
84,0,27214,Kevin Streelman,.058,3.991,69
85,0,26596,Ryan Moore,.055,3.476,63
86,0,29725,Tony Finau,.048,3.094,65
87,0,32640,Troy Merritt,.041,2.313,56
88,0,27095,Nick Watney,.040,2.740,69
89,0,32200,Roberto Castro,.039,2.395,62
90,0,49771,J.T. Poston,.038,3.363,88
90,0,25493,Nick Taylor,.038,3.267,86
92,0,36689,Brooks Koepka,.036,2.062,58
92,0,22405,Justin Rose,.036,1.751,49
94,0,27963,Chris Stroud,.035,1.808,52
95,0,27895,Jonas Blixt,.034,2.187,64
96,0,23325,Vaughn Taylor,.032,2.656,82
97,0,27936,Martin Laird,.029,2.135,73
97,0,36699,Patrick Rodgers,.029,1.286,45
99,0,49964,Aaron Wise,.026,1.406,54
100,0,28089,Jason Day,.025,1.189,47
101,0,35421,Brandon Harkins,.019,1.287,69
102,0,45486,Joaquin Niemann,.018,1.401,80
103,0,47990,Kyle Jones,.016,.848,54
104,0,29420,Billy Horschel,.014,.977,69
105,0,27141,J.B. Holmes,.012,.594,48
106,0,21528,Henrik Stenson,.010,.414,42
107,0,31323,Gary Woodland,.008,.532,65
108,0,27958,Ryan Blaum,.006,.403,72
108,0,35506,Mackenzie Hughes,.006,.399,66
108,0,27129,Luke List,.006,.309,55
111,0,40009,Dominic Bozzelli,.005,.238,49
112,0,39324,J.J. Spaun,.003,.205,64
113,0,45526,Abraham Ancer,-.005,-.375,71
113,0,34098,Russell Henley,-.005,-.281,61
115,0,47959,Bryson DeChambeau,-.016,-1.072,66
116,0,30692,Scott Stallings,-.017,-1.182,68
117,0,45157,Cam Davis,-.021,-1.197,57
117,0,28775,Nate Lashley,-.021,-1.154,55
119,0,46501,Ollie Schniederjans,-.025,-1.495,61
120,0,40026,Daniel Berger,-.029,-1.688,59
121,0,21209,Sergio Garcia,-.051,-1.927,38
122,0,33667,Carlos Ortiz,-.060,-4.285,72
123,0,30110,Kyle Stanley,-.062,-3.383,55
124,0,25804,Bubba Watson,-.067,-3.351,50
125,0,30786,Brady Schnell,-.071,-2.778,39
126,0,29268,Bronson Burgoon,-.074,-3.481,47
127,0,47347,Adam Schenk,-.075,-6.154,82
128,0,39327,Ben Silverman,-.079,-4.413,56
129,0,35461,Beau Hossler,-.080,-5.431,68
129,0,37454,Whee Kim,-.080,-3.752,47
131,0,27974,Sung Kang,-.083,-5.802,70
132,0,39546,Keith Mitchell,-.102,-6.239,61
133,0,46402,Talor Gooch,-.104,-5.005,48
134,0,33486,Roger Sloan,-.105,-7.333,70
135,0,49303,Anders Albertson,-.113,-5.890,52
136,0,47128,Richy Werenski,-.114,-8.345,73
137,0,26476,Chez Reavie,-.117,-8.195,70
138,0,32757,Patton Kizzire,-.120,-6.337,53
139,0,39997,Corey Conners,-.123,-8.457,69
140,0,32791,K.H. Lee,-.124,-7.703,62
141,0,31420,Anirban Lahiri,-.139,-8.221,59
141,0,29926,Danny Lee,-.139,-10.005,72
143,0,46523,Joey Garber,-.140,-6.039,43
144,0,33141,Keegan Bradley,-.142,-9.525,67
145,0,35449,Adam Long,-.151,-10.277,68
146,0,29535,Brice Garnett,-.153,-9.951,65
147,0,37380,Curtis Luck,-.157,-6.891,44
148,0,37275,Sam Ryder,-.161,-9.642,60
149,0,27330,Josh Teater,-.162,-8.608,53
150,0,23353,J.J. Henry,-.163,-6.691,41
150,0,35532,Tom Hoge,-.163,-11.765,72
152,0,21731,Freddie Jacobson,-.178,-7.128,40
153,0,29478,Kevin Kisner,-.186,-13.214,71
154,0,27064,Jhonattan Vegas,-.190,-11.600,61
155,0,49960,Sepp Straka,-.191,-11.078,58
156,0,39954,Cody Gribble,-.193,-11.199,58
157,0,29479,Scott Brown,-.194,-13.182,68
158,0,45609,Tyler Duncan,-.197,-12.832,65
159,0,34076,Joel Dahmen,-.204,-15.509,76
160,0,23320,Ryan Palmer,-.216,-11.030,51
161,0,33399,Adam Hadwin,-.227,-14.096,62
162,0,29518,Brendan Steele,-.228,-11.647,51
163,0,12716,Charley Hoffman,-.230,-10.827,47
164,0,34264,Hudson Swafford,-.239,-11.216,47
165,0,30944,Jason Kokrak,-.241,-18.090,75
166,0,33410,Andrew Landry,-.244,-15.854,65
167,0,29223,Sam Saunders,-.247,-16.536,67
168,0,34563,Chesson Hadley,-.252,-15.128,60
169,0,20472,Alex Cejka,-.257,-10.284,40
170,0,26951,Johnson Wagner,-.268,-12.614,47
171,0,35879,Kelly Kraft,-.273,-17.773,65
172,0,36852,Jim Knous,-.275,-10.723,39
173,0,46601,Trey Mullinax,-.293,-18.458,63
174,0,28259,Sangmoon Bae,-.302,-12.088,40
175,0,47504,Sam Burns,-.304,-20.676,68
175,0,39977,Max Homa,-.304,-21.008,69
177,0,26758,David Hearn,-.309,-10.512,34
178,0,37340,Chase Wright,-.313,-17.836,57
179,0,30946,Alex Prugh,-.323,-18.418,57
180,0,31557,Jim Herman,-.325,-12.332,38
181,0,27556,Ted Potter Jr.,-.335,-20.076,60
182,0,31646,Emiliano Grillo,-.345,-18.996,55
183,0,34306,John Chin,-.366,-13.897,38
183,0,47856,Seth Reeves,-.366,-19.393,53
185,0,46435,Austin Cook,-.372,-19.739,53
186,0,32816,Satoshi Kodaira,-.414,-21.131,51
187,0,24781,Hunter Mahan,-.574,-26.998,47
188,0,52372,Cameron Champ,-.597,-40.617,68
