RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
156,0,27349,Alex Noren,-.266,-11.455,43
157,0,49766,Hank Lebioda,-.280,-16.223,58
157,0,27129,Luke List,-.280,-15.400,55
159,0,35532,Tom Hoge,-.284,-20.476,72
160,0,29268,Bronson Burgoon,-.291,-13.679,47
161,0,30110,Kyle Stanley,-.297,-16.351,55
162,0,34098,Russell Henley,-.299,-18.228,61
163,0,49303,Anders Albertson,-.307,-15.974,52
164,0,34306,John Chin,-.318,-12.096,38
165,0,30692,Scott Stallings,-.329,-22.353,68
166,0,39546,Keith Mitchell,-.338,-20.632,61
167,0,30946,Alex Prugh,-.344,-19.615,57
167,0,25804,Bubba Watson,-.344,-17.180,50
169,0,46601,Trey Mullinax,-.353,-22.265,63
170,0,35449,Adam Long,-.369,-25.109,68
171,0,24925,Jonathan Byrd,-.412,-14.840,36
172,0,47856,Seth Reeves,-.475,-25.149,53
173,0,35421,Brandon Harkins,-.481,-33.194,69
174,0,20472,Alex Cejka,-.482,-19.269,40
175,0,25686,Jason Dufner,-.494,-28.161,57
176,0,29518,Brendan Steele,-.503,-25.647,51
177,0,32816,Satoshi Kodaira,-.504,-25.717,51
178,0,33141,Keegan Bradley,-.516,-34.551,67
179,0,29974,Branden Grace,-.520,-23.379,45
180,0,45609,Tyler Duncan,-.565,-36.727,65
181,0,39997,Corey Conners,-.576,-39.771,69
182,0,33948,Byeong Hun An,-.583,-35.554,61
183,0,40115,Adam Svensson,-.602,-33.084,55
184,0,49298,Kramer Hickok,-.604,-35.608,59
185,0,31646,Emiliano Grillo,-.633,-34.828,55
186,0,23353,J.J. Henry,-.657,-26.941,41
187,0,27141,J.B. Holmes,-.752,-36.084,48
188,0,20572,Rod Pampling,-.796,-32.621,41
