RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
133,0,02126,Bruce Soulsby,18.56,274,1476
134,0,01878,Andy North,18.58,194,1044
135,0,01945,Kenny Perry,18.61,258,1386
136,0,01310,Dave Eichelberger,18.77,294,1566
137,0,02016,Bill Rogers,18.81,254,1350
137,0,02041,Bill Sander,18.81,298,1584
139,0,01162,Rex Caldwell,18.85,207,1098
139,0,02098,Jim Simons,18.85,173,918
141,0,01196,Brian Claar,18.87,343,1818
142,0,01261,Jay Delsing,18.90,313,1656
142,0,02148,Ray Stewart,18.90,279,1476
144,0,01077,Mike Bender,18.92,269,1422
145,0,01061,Ray Barr Jr.,18.96,256,1350
146,0,01701,Bob Lohr,19.01,325,1710
147,0,02244,Fred Wadsworth,19.03,322,1692
148,0,02167,Mike Sullivan,19.07,278,1458
149,0,01443,Hubert Green,19.15,224,1170
149,0,01641,Gary Koch,19.15,224,1170
151,0,01499,Mark Hayes,19.17,352,1836
152,0,02246,Duffy Waldorf,19.22,294,1530
153,0,01282,Trevor Dodds,19.26,267,1386
154,0,01790,Pat McGowan,19.32,313,1620
155,0,01103,Charles Bolling,19.33,341,1764
156,0,02229,Brett Upper,19.48,277,1422
157,0,01096,Phil Blackmar,19.50,337,1728
158,0,01448,Tony Grimes,19.58,215,1098
159,0,01385,Jim Gallagher Jr.,19.61,353,1800
160,0,02087,Don Shirey Jr.,19.65,283,1440
161,0,02090,Tom Sieckmann,19.70,305,1548
162,0,02201,Jim Thorpe,19.78,178,900
163,0,02152,Dave Stockton,19.84,200,1008
164,0,01777,John McComish,19.92,251,1260
165,0,01851,Bob Murphy,20.20,269,1332
166,0,01331,Rick Fehr,20.34,205,1008
167,0,01938,David Peoples,20.48,247,1206
168,0,01039,Perry Arthur,20.63,260,1260
169,0,01068,Andy Bean,20.86,199,954
170,0,01037,Dewey Arnette,20.88,233,1116
171,0,01248,Rick Dalpos,20.91,335,1602
172,0,01425,Ernie Gonzalez,20.94,358,1710
173,0,01654,Gary Krueger,21.04,250,1188
173,0,01861,Jim Nelford,21.04,284,1350
175,0,01522,Lon Hinkle,21.24,260,1224
176,0,01392,Tom Garner,21.58,303,1404
177,0,02002,John Riegger,21.69,203,936
178,0,01526,David Hobby,21.94,237,1080
179,0,01446,Brad Greer,22.07,290,1314
180,0,01949,Mark Pfeil,22.12,211,954
181,0,01584,Doug Johnson,22.22,284,1278
182,0,01513,Denny Hepler,22.74,221,972
183,0,01593,Philip Jonas,23.28,243,1044
184,0,01534,John Horne,24.20,257,1062
185,0,02287,Jim Wilson,24.35,263,1080
186,0,01687,Jeff Lewis,24.81,268,1080
187,0,01676,Ted Lehmann,27.33,305,1116
188,0,01095,Woody Blackburn,29.25,279,954
