RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
154,0,23541,Ben Crane,2.24,25,1114,-0.320
154,0,08075,Jerry Kelly,2.24,24,1072,-0.250
156,0,26420,Richard Johnson,2.22,23,1034,-0.261
156,0,10585,Scott McCarron,2.22,25,1128,-0.320
158,0,27649,Brandt Snedeker,2.20,20,908,-0.250
159,0,06251,Chris DiMarco,2.15,26,1212,-0.154
160,0,27060,John Mallinger,2.13,21,984,-0.381
161,0,02206,David Toms,2.06,23,1114,-0.435
162,0,01577,Lee Janzen,2.01,17,847,-0.118
163,0,22621,Ben Curtis,1.98,13,658,-0.154
164,0,20634,Peter Lonard,1.96,21,1071,-0.143
165,0,01132,Mark Brooks,1.80,10,555,-0.100
166,0,20127,Chris Riley,1.61,15,934,-0.067
166,0,26668,Marc Turnesa,1.61,16,992,+0.063
168,0,06621,Joe Durant,1.54,10,648,E
168,0,01941,Tom Pernice Jr.,1.54,16,1040,-0.375
170,0,19846,Brian Gay,1.48,17,1146,-0.118
171,0,30927,Brendon Todd,1.37,9,656,-0.111
172,0,22348,Nick O'Hern,1.35,16,1182,-0.188
173,0,01320,Bob Estes,1.25,12,962,-0.500
174,0,08931,Glen Day,1.24,11,888,-0.273
175,0,25190,Jeff Quinney,1.21,12,989,-0.250
176,0,30711,Colt Knost,1.16,9,778,+0.111
177,0,23983,Luke Donald,1.05,9,854,-0.444
178,0,01677,Tom Lehman,1.03,5,486,-0.600
179,0,06643,Paul Goydos,.99,9,908,-0.444
180,0,24503,Jeff Klauk,.98,12,1222,-0.500
181,0,01142,Bart Bryant,.83,6,723,-0.167
182,0,12602,Dean Wilson,.82,8,974,-0.500
183,0,01329,Brad Faxon,.42,3,721,E
184,0,01928,Corey Pavin,.13,1,749,+1.000
