RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
55,0,01864,Larry Nelson,3,2
55,0,06373,José María Olazábal,3,1,1
55,0,01945,Kenny Perry,3,1
55,0,02033,Dave Rummells,3,1
55,0,02090,Tom Sieckmann,3,1,1
55,0,02099,Scott Simpson,3,1,1
55,0,02100,Tim Simpson,3,1
55,0,02131,Mike Springer,3,1
55,0,02159,Curtis Strange,3,2
55,0,02300,Ian Woosnam,3,2
55,0,02321,Fuzzy Zoeller,3,1,1
79,0,01006,John Adams,2
79,0,01014,Fulton Allem,2,1
79,0,01133,Billy Ray Brown,2,1,1
79,0,01142,Bart Bryant,2
79,0,01168,David Canipe,2,1
79,0,01197,Bobby Clampett,2
79,0,01200,Keith Clearwater,2
79,0,06034,Marco Dawson,2
79,0,01288,Ed Dougherty,2,1
79,0,01326,Nick Faldo,2
79,0,01361,Dan Forsman,2,1
79,0,01378,David Frost,2
79,0,01390,Buddy Gardner,2
79,0,06044,Scott Gump,2,1
79,0,01458,Jerry Haas,2
79,0,01469,Dan Halldorson,2,1
79,0,06575,Dudley Hart,2
79,0,01550,Ed Humenik,2
79,0,01569,Peter Jacobsen,2,2
79,0,01577,Lee Janzen,2
79,0,01662,Greg Ladehoff,2
79,0,01666,Bernhard Langer,2
79,0,01707,Steve Lowery,2,1
79,0,01715,Mark Lye,2
79,0,01724,Jeff Maggert,2
79,0,01837,Gil Morgan,2,1
79,0,01943,Chris Perry,2
79,0,01958,Dan Pohl,2
79,0,01971,Dillard Pruitt,2,1
79,0,01996,Mike Reid,2
79,0,02007,Larry Rinker,2
79,0,02101,Joey Sindelar,2
79,0,02146,Payne Stewart,2,1
79,0,02185,Lance Ten Broeck,2,1
79,0,02190,Doug Tewell,2
79,0,02195,Leonard Thompson,2
79,0,02225,Howard Twitty,2
79,0,02230,Stan Utley,2
79,0,02241,Bobby Wadkins,2
79,0,02246,Duffy Waldorf,2
119,0,01035,Tommy Armour III,1
119,0,01039,Perry Arthur,1
119,0,01051,Seve Ballesteros,1
119,0,01078,Jim Benepe,1
119,0,01093,Ronnie Black,1
119,0,01112,Charlie Bowles,1
119,0,08191,Paul Broadhurst,1
119,0,01143,Brad Bryant,1,1
119,0,01156,Curt Byrum,1
119,0,01185,Brandel Chamblee,1
119,0,01214,Frank Conner,1
119,0,01284,Mike Donald,1
119,0,01307,Joel Edwards,1
119,0,01320,Bob Estes,1
119,0,01330,David Feherty,1
119,0,01353,Bruce Fleisher,1,1
119,0,01475,Donnie Hammond,1
119,0,01495,Morris Hatalsky,1
119,0,01571,Barry Jaeckel,1
119,0,01607,Brian Kamm,1
119,0,01766,Billy Mayfair,1
119,0,01782,Mike McCullough,1
119,0,01783,Mark McCumber,1
119,0,06090,Jim McGovern,1
119,0,01810,Phil Mickelson,1,1
119,0,01858,Tommy Nakajima,1
119,0,01869,Jack Nicklaus,1
119,0,01871,Mike Nicolette,1,1
119,0,06571,Bryan Norton,1
119,0,01905,Joe Ozaki,1
119,0,01946,Peter Persons,1
119,0,01984,Sam Randolph,1
119,0,07327,Steven Richardson,1
119,0,02041,Bill Sander,1,1
119,0,02095,Larry Silveira,1
119,0,02111,Mike Smith,1
119,0,02148,Ray Stewart,1
119,0,06581,David Sutherland,1,1
119,0,02186,Brian Tennyson,1
119,0,06048,Dicky Thompson,1
119,0,02196,Robert Thompson,1
119,0,02224,Greg Twiggs,1
119,0,02245,Grant Waite,1
119,0,02257,Brian Watts,1
119,0,02292,Bob Wolcott,1,1
119,0,02303,Robert Wrenn,1
