YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
2016,0,21961,Charles Howell III,2,38
2016,0,36801,Mark Hubbard,2,40
2016,0,34174,John Huh,2,40
2016,0,21731,Freddie Jacobson,2,33
2016,0,37454,Whee Kim,2,31
2016,0,30926,Chris Kirk,2,38
2016,0,29478,Kevin Kisner,2,24
2016,0,36689,Brooks Koepka,2,33
2016,0,30944,Jason Kokrak,2,43
2016,0,35879,Kelly Kraft,2,20
2016,0,23108,Matt Kuchar,2,29
2016,0,34261,Scott Langley,2,26
2016,0,29926,Danny Lee,2,47
2016,0,27466,Spencer Levin,2,30
2016,0,35300,Andrew Loupe,2,43
2016,0,28237,Rory McIlroy,2,31
2016,0,24490,George McNeill,2,25
2016,0,1810,Phil Mickelson,2,21
2016,0,30163,Henrik Norlander,2,31
2016,0,24140,Sean O'Hair,2,46
2016,0,22046,Geoff Ogilvy,2,25
2016,0,27942,Rob Oppenheim,2,29
2016,0,28475,Jeff Overton,2,44
2016,0,23621,Rory Sabbatini,2,34
2016,0,26331,Charl Schwartzel,2,33
2016,0,24502,Adam Scott,2,37
2016,0,20645,John Senden,2,37
2016,0,34046,Jordan Spieth,2,17
2016,0,29485,Brett Stegmaier,2,36
2016,0,27214,Kevin Streelman,2,34
2016,0,27963,Chris Stroud,2,28
2016,0,31560,Brian Stuard,2,33
2016,0,25834,Daniel Summerhays,2,33
2016,0,34265,Will Wilcox,2,23
2016,0,25349,Tim Wilkinson,2,22
2016,0,45526,Abraham Ancer,1,19
2016,0,40058,Zac Blair,1,43
2016,0,24507,Jason Bohn,1,20
2016,0,32200,Roberto Castro,1,35
2016,0,20472,Alex Cejka,1,18
2016,0,32366,Kevin Chappell,1,44
2016,0,28089,Jason Day,1,18
2016,0,23638,Brendon de Jonge,1,25
2016,0,34099,Harris English,1,33
2016,0,37273,Derek Ernst,1,30
2016,0,32102,Rickie Fowler,1,19
2016,0,32618,Rhein Gibson,1,31
2016,0,29974,Branden Grace,1,19
2016,0,26758,David Hearn,1,35
2016,0,33461,Morgan Hoffmann,1,35
2016,0,27141,J.B. Holmes,1,42
2016,0,27747,Hiroshi Iwata,1,24
2016,0,30925,Dustin Johnson,1,28
2016,0,26300,Matt Jones,1,23
2016,0,27974,Sung Kang,1,35
2016,0,37455,Si Woo Kim,1,42
2016,0,32757,Patton Kizzire,1,34
2016,0,31420,Anirban Lahiri,1,23
2016,0,28092,D.H. Lee,1,19
2016,0,26851,Marc Leishman,1,26
2016,0,33204,Shane Lowry,1,20
2016,0,24781,Hunter Mahan,1,21
2016,0,34466,Peter Malnati,1,29
2016,0,26596,Ryan Moore,1,20
2016,0,26329,Louis Oosthuizen,1,20
2016,0,32876,Martin Piller,1,22
2016,0,25240,D.A. Points,1,27
2016,0,34360,Patrick Reed,1,30
2016,0,30110,Kyle Stanley,1,39
2016,0,32150,Michael Thompson,1,38
2016,0,26951,Johnson Wagner,1,38
2016,0,25632,Jimmy Walker,1,35
2016,0,25804,Bubba Watson,1,20
2016,0,21878,Mark Wilson,1,36
2016,0,31323,Gary Woodland,1,38
2015,0,34563,Chesson Hadley,7,57
2015,0,25818,Scott Piercy,7,50
2015,0,29476,Kyle Reifers,7,49
2015,0,40026,Daniel Berger,6,52
2015,0,25274,Steven Bowditch,6,40
2015,0,28500,Martin Flores,6,50
2015,0,35532,Tom Hoge,6,38
2015,0,32334,Charlie Beljan,5,50
2015,0,20104,Ken Duke,5,53
2015,0,25191,Gonzalo Fernandez-Castaño,5,39
2015,0,24358,Robert Garrigus,5,41
2015,0,25240,D.A. Points,5,38
2015,0,33418,Shawn Stefani,5,41
2015,0,34431,Robert Streb,5,39
2015,0,27214,Kevin Streelman,5,28
2015,0,12510,Chad Campbell,4,42
2015,0,20229,Stewart Cink,4,49
2015,0,23541,Ben Crane,4,27
2015,0,34262,Jon Curran,4,35
2015,0,25900,Lucas Glover,4,69
2015,0,30852,Ryo Ishikawa,4,41
2015,0,26300,Matt Jones,4,31
2015,0,34409,David Lingmerth,4,34
2015,0,22056,Cameron Percy,4,27
2015,0,25345,Carl Pettersson,4,44
2015,0,35451,Scott Pinckney,4,40
2015,0,23621,Rory Sabbatini,4,42
2015,0,29518,Brendan Steele,4,42
2015,0,34264,Hudson Swafford,4,37
2015,0,33419,Cameron Tringale,4,45
2015,0,21878,Mark Wilson,4,43
2015,0,33141,Keegan Bradley,3,35
2015,0,29479,Scott Brown,3,44
2015,0,24925,Jonathan Byrd,3,30
2015,0,20472,Alex Cejka,3,40
2015,0,6522,Ernie Els,3,24
2015,0,29725,Tony Finau,3,45
2015,0,35539,Luke Guthrie,3,35
2015,0,24924,Bill Haas,3,40
2015,0,33399,Adam Hadwin,3,40
2015,0,32448,James Hahn,3,31
2015,0,23353,J.J. Henry,3,34
2015,0,31557,Jim Herman,3,44
2015,0,34174,John Huh,3,44
2015,0,37454,Whee Kim,3,23
2015,0,27936,Martin Laird,3,44
2015,0,26851,Marc Leishman,3,27
2015,0,23548,Bill Lunde,3,28
2015,0,33413,Ben Martin,3,39
2015,0,32839,Hideki Matsuyama,3,35
2015,0,31202,William McGirt,3,47
2015,0,24490,George McNeill,3,45
2015,0,29289,S.Y. Noh,3,29
2015,0,34130,Sung Joon Park,3,41
2015,0,24361,Pat Perez,3,34
2015,0,35541,John Peterson,3,34
2015,0,28486,Michael Putnam,3,48
2015,0,29221,Webb Simpson,3,42
2015,0,6567,Vijay Singh,3,41
2015,0,27649,Brandt Snedeker,3,35
2015,0,30692,Scott Stallings,3,35
2015,0,25493,Nick Taylor,3,39
2015,0,33448,Justin Thomas,3,50
2015,0,30927,Brendon Todd,3,25
2015,0,23623,Bo Van Pelt,3,34
2015,0,25632,Jimmy Walker,3,30
2015,0,27095,Nick Watney,3,57
2015,0,28259,Sangmoon Bae,2,52
2015,0,40058,Zac Blair,2,35
2015,0,20848,Ángel Cabrera,2,23
2015,0,20593,Greg Chalmers,2,18
2015,0,32366,Kevin Chappell,2,40
2015,0,24357,K.J. Choi,2,25
2015,0,21753,Brian Davis,2,40
2015,0,37273,Derek Ernst,2,47
2015,0,28307,Matt Every,2,30
2015,0,31416,Derek Fathauer,2,23
2015,0,32102,Rickie Fowler,2,18
2015,0,29535,Brice Garnett,2,38
2015,0,28679,Fabián Gómez,2,42
2015,0,29720,Andres Gonzales,2,36
2015,0,20766,Padraig Harrington,2,34
2015,0,26758,David Hearn,2,31
2015,0,29420,Billy Horschel,2,40
2015,0,21961,Charles Howell III,2,38
2015,0,24024,Zach Johnson,2,19
2015,0,8075,Jerry Kelly,2,30
2015,0,29478,Kevin Kisner,2,26
2015,0,30944,Jason Kokrak,2,41
2015,0,34261,Scott Langley,2,31
2015,0,24781,Hunter Mahan,2,27
2015,0,22046,Geoff Ogilvy,2,24
2015,0,26329,Louis Oosthuizen,2,26
2015,0,33667,Carlos Ortiz,2,45
2015,0,34360,Patrick Reed,2,25
2015,0,31193,Jim Renner,2,37
2015,0,36699,Patrick Rodgers,2,21
2015,0,25562,Andres Romero,2,33
2015,0,29223,Sam Saunders,2,33
2015,0,26331,Charl Schwartzel,2,29
2015,0,24502,Adam Scott,2,32
2015,0,33486,Roger Sloan,2,21
2015,0,34046,Jordan Spieth,2,18
2015,0,21528,Henrik Stenson,2,25
2015,0,27963,Chris Stroud,2,44
2015,0,31560,Brian Stuard,2,26
2015,0,32150,Michael Thompson,2,46
2015,0,2206,David Toms,2,22
2015,0,27770,Camilo Villegas,2,54
2015,0,20396,Lee Westwood,2,21
2015,0,25892,Steve Wheatcroft,2,40
2015,0,34265,Will Wilcox,2,25
2015,0,25349,Tim Wilkinson,2,25
2015,0,31323,Gary Woodland,2,22
2015,0,10885,Robert Allenby,1,35
2015,0,23048,Eric Axley,1,18
2015,0,22371,Aaron Baddeley,1,27
2015,0,27895,Jonas Blixt,1,21
2015,0,24507,Jason Bohn,1,25
2015,0,25364,Paul Casey,1,33
2015,0,24494,Erik Compton,1,27
2015,0,23638,Brendon de Jonge,1,39
2015,0,23983,Luke Donald,1,20
2015,0,34099,Harris English,1,30
2015,0,10809,Jim Furyk,1,24
2015,0,21209,Sergio Garcia,1,10
2015,0,20157,Retief Goosen,1,36
2015,0,22892,Jason Gore,1,34
2015,0,27141,J.B. Holmes,1,36
2015,0,39977,Max Homa,1,33
2015,0,36801,Mark Hubbard,1,38
2015,0,29222,Billy Hurley III,1,18
2015,0,30925,Dustin Johnson,1,19
2015,0,30926,Chris Kirk,1,23
2015,0,30711,Colt Knost,1,24
2015,0,33122,Russell Knox,1,39
2015,0,36689,Brooks Koepka,1,28
2015,0,1706,Davis Love III,1,25
2015,0,27933,John Merrick,1,46
2015,0,32640,Troy Merritt,1,36
2015,0,23800,Bryce Molder,1,27
2015,0,25396,Kevin Na,1,25
2015,0,24140,Sean O'Hair,1,32
2015,0,28475,Jeff Overton,1,32
2015,0,20691,Greg Owen,1,22
2015,0,23320,Ryan Palmer,1,22
2015,0,24138,Ian Poulter,1,22
2015,0,30946,Alex Prugh,1,35
2015,0,34256,Andrew Putnam,1,27
2015,0,34358,Jonathan Randolph,1,33
2015,0,26476,Chez Reavie,1,30
2015,0,22405,Justin Rose,1,23
2015,0,22293,Heath Slocum,1,26
2015,0,28023,Byron Smith,1,26
2015,0,29425,Andrew Svoboda,1,50
2015,0,28780,Nicholas Thompson,1,49
2015,0,27064,Jhonattan Vegas,1,44
2015,0,26951,Johnson Wagner,1,28
2015,0,25804,Bubba Watson,1,29
2015,0,26289,Boo Weekley,1,40
2014,0,30944,Jason Kokrak,8,26
2014,0,20104,Ken Duke,7,46
2014,0,29479,Scott Brown,6,38
2014,0,25191,Gonzalo Fernandez-Castaño,6,42
2014,0,34563,Chesson Hadley,6,40
2014,0,12716,Charley Hoffman,6,33
2014,0,25345,Carl Pettersson,6,46
2014,0,30110,Kyle Stanley,6,74
2014,0,28259,Sangmoon Bae,5,37
2014,0,24357,K.J. Choi,5,25
2014,0,32448,James Hahn,5,38
2014,0,25444,Justin Hicks,5,55
2014,0,33122,Russell Knox,5,40
2014,0,27933,John Merrick,5,41
2014,0,29289,S.Y. Noh,5,44
2014,0,25834,Daniel Summerhays,5,37
2014,0,21878,Mark Wilson,5,33
2014,0,24663,Y.E. Yang,5,28
2014,0,32334,Charlie Beljan,4,36
2014,0,24925,Jonathan Byrd,4,29
2014,0,32366,Kevin Chappell,4,42
2014,0,20229,Stewart Cink,4,46
2014,0,23135,Tim Clark,4,29
2014,0,29740,Brad Fritsch,4,20
2014,0,30750,Tommy Gainey,4,34
2014,0,35539,Luke Guthrie,4,43
2014,0,27141,J.B. Holmes,4,35
2014,0,30852,Ryo Ishikawa,4,25
2014,0,30926,Chris Kirk,4,39
2014,0,36689,Brooks Koepka,4,23
2014,0,27466,Spencer Levin,4,22
2014,0,34409,David Lingmerth,4,36
2014,0,1706,Davis Love III,4,41
2014,0,24781,Hunter Mahan,4,34
2014,0,28237,Rory McIlroy,4,18
2014,0,26329,Louis Oosthuizen,4,28
2014,0,27556,Ted Potter Jr.,4,31
2014,0,35732,Wes Roach,4,41
2014,0,21528,Henrik Stenson,4,16
2014,0,27963,Chris Stroud,4,28
2014,0,7867,Woody Austin,3,31
2014,0,20498,Briny Baird,3,31
2014,0,24507,Jason Bohn,3,22
2014,0,20593,Greg Chalmers,3,24
2014,0,23541,Ben Crane,3,30
2014,0,21753,Brian Davis,3,38
2014,0,25686,Jason Dufner,3,27
2014,0,34099,Harris English,3,38
2014,0,37273,Derek Ernst,3,50
2014,0,21209,Sergio Garcia,3,16
2014,0,20157,Retief Goosen,3,33
2014,0,24924,Bill Haas,3,38
2014,0,34098,Russell Henley,3,30
2014,0,21731,Freddie Jacobson,3,24
2014,0,30925,Dustin Johnson,3,16
2014,0,26300,Matt Jones,3,22
2014,0,8075,Jerry Kelly,3,27
2014,0,23108,Matt Kuchar,3,28
2014,0,32839,Hideki Matsuyama,3,47
2014,0,24490,George McNeill,3,39
2014,0,22046,Geoff Ogilvy,3,49
2014,0,34360,Patrick Reed,3,35
2014,0,25562,Andres Romero,3,46
2014,0,24502,Adam Scott,3,23
2014,0,27649,Brandt Snedeker,3,29
2014,0,29518,Brendan Steele,3,41
2014,0,23623,Bo Van Pelt,3,38
2014,0,27064,Jhonattan Vegas,3,45
2014,0,27770,Camilo Villegas,3,46
2014,0,26951,Johnson Wagner,3,25
2014,0,26289,Boo Weekley,3,38
2014,0,24846,Ricky Barnes,2,39
2014,0,25274,Steven Bowditch,2,59
2014,0,20848,Ángel Cabrera,2,38
2014,0,25364,Paul Casey,2,19
2014,0,32200,Roberto Castro,2,24
2014,0,24494,Erik Compton,2,31
2014,0,22621,Ben Curtis,2,29
2014,0,27436,Graham DeLaet,2,41
2014,0,23409,James Driscoll,2,29
2014,0,24358,Robert Garrigus,2,45
2014,0,19846,Brian Gay,2,33
2014,0,25900,Lucas Glover,2,41
2014,0,23353,J.J. Henry,2,44
2014,0,31557,Jim Herman,2,32
2014,0,33461,Morgan Hoffmann,2,44
2014,0,29420,Billy Horschel,2,39
2014,0,21961,Charles Howell III,2,47
2014,0,29222,Billy Hurley III,2,33
2014,0,27408,Martin Kaymer,2,23
2014,0,27936,Martin Laird,2,29
2014,0,29926,Danny Lee,2,39
2014,0,35139,Richard Lee,2,28
2014,0,10860,Justin Leonard,2,20
2014,0,24912,Will MacKenzie,2,37
2014,0,1724,Jeff Maggert,2,29
2014,0,32640,Troy Merritt,2,24
2014,0,1810,Phil Mickelson,2,28
2014,0,25396,Kevin Na,2,34
2014,0,24140,Sean O'Hair,2,30
2014,0,28475,Jeff Overton,2,41
2014,0,23320,Ryan Palmer,2,34
2014,0,25240,D.A. Points,2,32
2014,0,31193,Jim Renner,2,40
2014,0,22405,Justin Rose,2,20
2014,0,23621,Rory Sabbatini,2,54
2014,0,20645,John Senden,2,23
2014,0,30692,Scott Stallings,2,39
2014,0,34431,Robert Streb,2,35
2014,0,27214,Kevin Streelman,2,40
2014,0,31560,Brian Stuard,2,30
2014,0,34264,Hudson Swafford,2,40
2014,0,27330,Josh Teater,2,35
2014,0,32150,Michael Thompson,2,35
2014,0,28780,Nicholas Thompson,2,55
2014,0,30927,Brendon Todd,2,32
2014,0,32333,Kevin Tway,2,32
2014,0,10423,Mike Weir,2,25
2014,0,20396,Lee Westwood,2,23
2014,0,10885,Robert Allenby,1,57
2014,0,27895,Jonas Blixt,1,15
2014,0,12510,Chad Campbell,1,27
2014,0,34021,Bud Cauley,1,24
2014,0,25720,Chad Collins,1,21
2014,0,23983,Luke Donald,1,19
2014,0,6522,Ernie Els,1,32
2014,0,28500,Martin Flores,1,42
2014,0,29535,Brice Garnett,1,38
2014,0,27644,Brian Harman,1,36
2014,0,26758,David Hearn,1,30
2014,0,29478,Kevin Kisner,1,22
2014,0,26956,Bronson La'Cassie,1,17
2014,0,34261,Scott Langley,1,30
2014,0,35300,Andrew Loupe,1,34
2014,0,29461,Jamie Lovemark,1,29
2014,0,33413,Ben Martin,1,28
2014,0,27120,Troy Matteson,1,30
2014,0,26596,Ryan Moore,1,30
2014,0,24361,Pat Perez,1,36
2014,0,24138,Ian Poulter,1,27
2014,0,28486,Michael Putnam,1,58
2014,0,22913,John Rollins,1,31
2014,0,26331,Charl Schwartzel,1,25
2014,0,6567,Vijay Singh,1,48
2014,0,22293,Heath Slocum,1,43
2014,0,34046,Jordan Spieth,1,36
2014,0,33418,Shawn Stefani,1,31
2014,0,29425,Andrew Svoboda,1,32
2014,0,2206,David Toms,1,24
2014,0,33419,Cameron Tringale,1,45
2014,0,28132,Tyrone Van Aswegen,1,31
2014,0,20160,Charlie Wi,1,32
2014,0,25349,Tim Wilkinson,1,28
2014,0,31323,Gary Woodland,1,37
2013,0,24846,Ricky Barnes,9,43
2013,0,30110,Kyle Stanley,8,55
2013,0,32366,Kevin Chappell,7,44
2013,0,35539,Luke Guthrie,7,49
2013,0,28259,Sangmoon Bae,6,55
2013,0,8725,Tom Gillis,6,36
2013,0,30925,Dustin Johnson,6,30
2013,0,1724,Jeff Maggert,6,44
2013,0,29289,S.Y. Noh,6,43
2013,0,23320,Ryan Palmer,6,29
2013,0,24227,Justin Bolli,5,30
2013,0,25274,Steven Bowditch,5,36
2013,0,32200,Roberto Castro,5,46
2013,0,23452,Nicolas Colsaerts,5,29
2013,0,28089,Jason Day,5,29
2013,0,27436,Graham DeLaet,5,49
2013,0,30750,Tommy Gainey,5,44
2013,0,25900,Lucas Glover,5,45
2013,0,34174,John Huh,5,54
2013,0,36884,Ben Kohles,5,39
2013,0,28475,Jeff Overton,5,32
2013,0,27556,Ted Potter Jr.,5,41
2013,0,23621,Rory Sabbatini,5,53
2013,0,27649,Brandt Snedeker,5,35
2013,0,22295,Darron Stiles,5,27
2013,0,28780,Nicholas Thompson,5,58
2013,0,20098,Stuart Appleby,4,44
2013,0,20229,Stewart Cink,4,36
2013,0,31557,Jim Herman,4,33
2013,0,30852,Ryo Ishikawa,4,39
2013,0,30926,Chris Kirk,4,40
2013,0,30944,Jason Kokrak,4,49
2013,0,28092,D.H. Lee,4,37
2013,0,26596,Ryan Moore,4,36
2013,0,22046,Geoff Ogilvy,4,40
2013,0,24138,Ian Poulter,4,18
2013,0,29518,Brendan Steele,4,45
2013,0,27214,Kevin Streelman,4,27
2013,0,32150,Michael Thompson,4,32
2013,0,26951,Johnson Wagner,4,37
2013,0,27895,Jonas Blixt,3,30
2013,0,33141,Keegan Bradley,3,30
2013,0,20848,Ángel Cabrera,3,44
2013,0,12510,Chad Campbell,3,44
2013,0,24494,Erik Compton,3,42
2013,0,22621,Ben Curtis,3,31
2013,0,23983,Luke Donald,3,15
2013,0,25686,Jason Dufner,3,45
2013,0,20104,Ken Duke,3,43
2013,0,34099,Harris English,3,43
2013,0,28307,Matt Every,3,50
2013,0,26758,David Hearn,3,26
2013,0,25444,Justin Hicks,3,51
2013,0,33461,Morgan Hoffmann,3,27
2013,0,29420,Billy Horschel,3,41
2013,0,24024,Zach Johnson,3,35
2013,0,27503,Steve LeBrun,3,36
2013,0,35139,Richard Lee,3,36
2013,0,26851,Marc Leishman,3,36
2013,0,27129,Luke List,3,42
2013,0,21099,David Lynn,3,24
2013,0,33869,Eric Meierdierks,3,34
2013,0,27933,John Merrick,3,33
2013,0,23800,Bryce Molder,3,30
2013,0,20691,Greg Owen,3,54
2013,0,24361,Pat Perez,3,37
2013,0,25240,D.A. Points,3,45
2013,0,22405,Justin Rose,3,26
2013,0,24502,Adam Scott,3,18
2013,0,26679,Kevin Stadler,3,38
2013,0,31560,Brian Stuard,3,31
2013,0,2206,David Toms,3,19
2013,0,23623,Bo Van Pelt,3,30
2013,0,27770,Camilo Villegas,3,36
2013,0,20396,Lee Westwood,3,34
2013,0,26497,Casey Wittenberg,3,29
2013,0,31323,Gary Woodland,3,38
2013,0,10885,Robert Allenby,2,33
2013,0,32334,Charlie Beljan,2,39
2013,0,29479,Scott Brown,2,21
2013,0,34021,Bud Cauley,2,34
2013,0,24357,K.J. Choi,2,35
2013,0,23135,Tim Clark,2,17
2013,0,23541,Ben Crane,2,34
2013,0,21753,Brian Davis,2,39
2013,0,23638,Brendon de Jonge,2,45
2013,0,37273,Derek Ernst,2,25
2013,0,28500,Martin Flores,2,47
2013,0,29740,Brad Fritsch,2,42
2013,0,21209,Sergio Garcia,2,20
2013,0,32698,Bobby Gates,2,16
2013,0,19846,Brian Gay,2,21
2013,0,28679,Fabián Gómez,2,26
2013,0,27644,Brian Harman,2,32
2013,0,23353,J.J. Henry,2,36
2013,0,12782,Tim Herron,2,24
2013,0,21961,Charles Howell III,2,39
2013,0,6573,Brandt Jobe,2,30
2013,0,19970,Robert Karlsson,2,27
2013,0,34409,David Lingmerth,2,37
2013,0,24781,Hunter Mahan,2,32
2013,0,25572,Graeme McDowell,2,21
2013,0,30163,Henrik Norlander,2,37
2013,0,24140,Sean O'Hair,2,33
2013,0,22056,Cameron Percy,2,33
2013,0,34360,Patrick Reed,2,44
2013,0,23497,Tag Ridings,2,22
2013,0,22913,John Rollins,2,34
2013,0,25562,Andres Romero,2,27
2013,0,29221,Webb Simpson,2,23
2013,0,34046,Jordan Spieth,2,34
2013,0,6527,Steve Stricker,2,17
2013,0,27963,Chris Stroud,2,35
2013,0,25834,Daniel Summerhays,2,33
2013,0,27330,Josh Teater,2,27
2013,0,23788,D.J. Trahan,2,24
2013,0,33419,Cameron Tringale,2,41
2013,0,27095,Nick Watney,2,49
2013,0,10423,Mike Weir,2,18
2013,0,20160,Charlie Wi,2,40
2013,0,28310,Lee Williams,2,26
2013,0,6004,Stephen Ames,1,21
2013,0,24507,Jason Bohn,1,29
2013,0,20593,Greg Chalmers,1,22
2013,0,6522,Ernie Els,1,23
2013,0,1320,Bob Estes,1,24
2013,0,32102,Rickie Fowler,1,24
2013,0,10809,Jim Furyk,1,25
2013,0,24399,Scott Gardiner,1,30
2013,0,24358,Robert Garrigus,1,22
2013,0,32448,James Hahn,1,31
2013,0,22792,Peter Hanson,1,11
2013,0,34098,Russell Henley,1,33
2013,0,21731,Freddie Jacobson,1,20
2013,0,26300,Matt Jones,1,38
2013,0,27408,Martin Kaymer,1,26
2013,0,30711,Colt Knost,1,26
2013,0,23108,Matt Kuchar,1,22
2013,0,27936,Martin Laird,1,38
2013,0,34261,Scott Langley,1,27
2013,0,22961,David Mathis,1,37
2013,0,27120,Troy Matteson,1,27
2013,0,28237,Rory McIlroy,1,22
2013,0,24490,George McNeill,1,40
2013,0,25818,Scott Piercy,1,36
2013,0,10213,Dicky Pride,1,29
2013,0,26476,Chez Reavie,1,27
2013,0,20645,John Senden,1,36
2013,0,6567,Vijay Singh,1,30
2013,0,33418,Shawn Stefani,1,19
2013,0,34431,Robert Streb,1,35
2013,0,25632,Jimmy Walker,1,34
2013,0,28135,Aaron Watkins,1,16
2013,0,26289,Boo Weekley,1,58
2013,0,21878,Mark Wilson,1,32
2013,0,24663,Y.E. Yang,1,20
2012,0,34021,Bud Cauley,7,47
2012,0,21407,Arjun Atwal,6,34
2012,0,28307,Matt Every,6,34
2012,0,30750,Tommy Gainey,6,51
2012,0,24358,Robert Garrigus,6,55
2012,0,27974,Sung Kang,6,41
2012,0,20572,Rod Pampling,6,37
2012,0,27556,Ted Potter Jr.,6,46
2012,0,6567,Vijay Singh,6,47
2012,0,26679,Kevin Stadler,6,37
2012,0,26951,Johnson Wagner,6,48
2012,0,27095,Nick Watney,6,52
2012,0,33141,Keegan Bradley,5,47
2012,0,1116,Michael Bradley,5,28
2012,0,21961,Charles Howell III,5,43
2012,0,34174,John Huh,5,42
2012,0,19970,Robert Karlsson,5,40
2012,0,1724,Jeff Maggert,5,40
2012,0,24781,Hunter Mahan,5,30
2012,0,22405,Justin Rose,5,28
2012,0,23621,Rory Sabbatini,5,46
2012,0,30110,Kyle Stanley,5,45
2012,0,27330,Josh Teater,5,62
2012,0,27064,Jhonattan Vegas,5,45
2012,0,31323,Gary Woodland,5,48
2012,0,10885,Robert Allenby,4,47
2012,0,22371,Aaron Baddeley,4,24
2012,0,12510,Chad Campbell,4,47
2012,0,32366,Kevin Chappell,4,56
2012,0,23541,Ben Crane,4,31
2012,0,27436,Graham DeLaet,4,50
2012,0,25686,Jason Dufner,4,35
2012,0,20104,Ken Duke,4,53
2012,0,6522,Ernie Els,4,31
2012,0,23903,Stephen Gangluff,4,28
2012,0,30926,Chris Kirk,4,56
2012,0,27936,Martin Laird,4,37
2012,0,26851,Marc Leishman,4,54
2012,0,23548,Bill Lunde,4,48
2012,0,25572,Graeme McDowell,4,18
2012,0,1810,Phil Mickelson,4,31
2012,0,28475,Jeff Overton,4,41
2012,0,23320,Ryan Palmer,4,33
2012,0,30692,Scott Stallings,4,42
2012,0,25834,Daniel Summerhays,4,38
2012,0,32150,Michael Thompson,4,38
2012,0,30927,Brendon Todd,4,32
2012,0,23623,Bo Van Pelt,4,29
2012,0,26289,Boo Weekley,4,39
2012,0,6004,Stephen Ames,3,30
2012,0,28259,Sangmoon Bae,3,33
2012,0,28087,Kris Blanks,3,45
2012,0,28093,Miguel Angel Carballo,3,40
2012,0,20850,Daniel Chopra,3,18
2012,0,23204,Gary Christian,3,43
2012,0,20229,Stewart Cink,3,30
2012,0,23135,Tim Clark,3,25
2012,0,24494,Erik Compton,3,35
2012,0,1249,John Daly,3,20
2012,0,21753,Brian Davis,3,32
2012,0,6034,Marco Dawson,3,21
2012,0,6251,Chris DiMarco,3,38
2012,0,23409,James Driscoll,3,28
2012,0,32102,Rickie Fowler,3,36
2012,0,8725,Tom Gillis,3,42
2012,0,20574,Mathew Goggin,3,32
2012,0,27644,Brian Harman,3,45
2012,0,12716,Charley Hoffman,3,53
2012,0,27141,J.B. Holmes,3,45
2012,0,22378,Trevor Immelman,3,40
2012,0,21731,Freddie Jacobson,3,23
2012,0,28308,Troy Kelly,3,30
2012,0,31558,J.J. Killeen,3,40
2012,0,33122,Russell Knox,3,25
2012,0,29926,Danny Lee,3,34
2012,0,1706,Davis Love III,3,22
2012,0,27060,John Mallinger,3,34
2012,0,1766,Billy Mayfair,3,51
2012,0,24490,George McNeill,3,37
2012,0,29289,S.Y. Noh,3,39
2012,0,20691,Greg Owen,3,54
2012,0,24361,Pat Perez,3,39
2012,0,1941,Tom Pernice Jr.,3,30
2012,0,25345,Carl Pettersson,3,30
2012,0,26476,Chez Reavie,3,42
2012,0,25457,Alexandre Rocha,3,32
2012,0,25562,Andres Romero,3,46
2012,0,24502,Adam Scott,3,27
2012,0,22548,Patrick Sheehan,3,26
2012,0,21528,Henrik Stenson,3,31
2012,0,27214,Kevin Streelman,3,38
2012,0,26287,Roland Thatcher,3,31
2012,0,23788,D.J. Trahan,3,44
2012,0,33419,Cameron Tringale,3,47
2012,0,27770,Camilo Villegas,3,43
2012,0,20160,Charlie Wi,3,33
2012,0,29910,Blake Adams,2,51
2012,0,33120,Mark Anderson,2,49
2012,0,20070,Matt Bettencourt,2,33
2012,0,24925,Jonathan Byrd,2,35
2012,0,32200,Roberto Castro,2,44
2012,0,20593,Greg Chalmers,2,26
2012,0,28455,Will Claxton,2,47
2012,0,20623,Gavin Coles,2,34
2012,0,11123,Chris Couch,2,22
2012,0,23638,Brendon de Jonge,2,54
2012,0,23983,Luke Donald,2,15
2012,0,6036,Scott Dunlap,2,43
2012,0,34099,Harris English,2,52
2012,0,1320,Bob Estes,2,26
2012,0,10809,Jim Furyk,2,20
2012,0,23718,Nathan Green,2,34
2012,0,20766,Padraig Harrington,2,23
2012,0,26758,David Hearn,2,46
2012,0,12782,Tim Herron,2,36
2012,0,29420,Billy Horschel,2,30
2012,0,24024,Zach Johnson,2,31
2012,0,26300,Matt Jones,2,26
2012,0,30711,Colt Knost,2,34
2012,0,30944,Jason Kokrak,2,40
2012,0,27797,Derek Lamely,2,32
2012,0,35139,Richard Lee,2,22
2012,0,1797,Rocco Mediate,2,28
2012,0,26596,Ryan Moore,2,41
2012,0,27302,Garth Mulroy,2,25
2012,0,24140,Sean O'Hair,2,43
2012,0,25240,D.A. Points,2,51
2012,0,24138,Ian Poulter,2,19
2012,0,29476,Kyle Reifers,2,46
2012,0,26331,Charl Schwartzel,2,18
2012,0,20645,John Senden,2,26
2012,0,29221,Webb Simpson,2,29
2012,0,23325,Vaughn Taylor,2,34
2012,0,2206,David Toms,2,24
2012,0,25632,Jimmy Walker,2,40
2012,0,25892,Steve Wheatcroft,2,24
2012,0,20098,Stuart Appleby,1,32
2012,0,24846,Ricky Barnes,1,68
2012,0,12652,Cameron Beckman,1,59
2012,0,32334,Charlie Beljan,1,28
2012,0,23542,Tommy Biershenk,1,33
2012,0,27895,Jonas Blixt,1,21
2012,0,24507,Jason Bohn,1,31
