YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
2018,20,0,35545,Blayne Barber,2,35
2018,20,0,27958,Ryan Blaum,2,46
2018,20,0,40009,Dominic Bozzelli,2,28
2018,20,0,34076,Joel Dahmen,2,45
2018,20,0,47959,Bryson DeChambeau,2,47
2018,20,0,28307,Matt Every,2,36
2018,20,0,24358,Robert Garrigus,2,52
2018,20,0,20157,Retief Goosen,2,22
2018,20,0,39975,Michael Kim,2,25
2018,20,0,37455,Si Woo Kim,2,29
2018,20,0,37454,Whee Kim,2,36
2018,20,0,30926,Chris Kirk,2,39
2018,20,0,35879,Kelly Kraft,2,33
2018,20,0,29926,Danny Lee,2,30
2018,20,0,26851,Marc Leishman,2,39
2018,20,0,47993,Denny McCarthy,2,20
2018,20,0,26596,Ryan Moore,2,26
2018,20,0,46601,Trey Mullinax,2,29
2018,20,0,34213,Grayson Murray,2,45
2018,20,0,27942,Rob Oppenheim,2,33
2018,20,0,25818,Scott Piercy,2,50
2018,20,0,46501,Ollie Schniederjans,2,35
2018,20,0,24502,Adam Scott,2,42
2018,20,0,39327,Ben Silverman,2,33
2018,20,0,30692,Scott Stallings,2,36
2018,20,0,34431,Robert Streb,2,27
2018,20,0,34264,Hudson Swafford,2,41
2018,20,0,25493,Nick Taylor,2,51
2018,20,0,33448,Justin Thomas,2,32
2018,20,0,47287,Ethan Tracy,2,38
2018,20,0,29484,Peter Uihlein,2,44
2018,20,0,49964,Aaron Wise,2,52
2018,20,0,31323,Gary Woodland,2,42
2018,54,0,45526,Abraham Ancer,1,39
2018,54,0,47125,Matt Atkins,1,26
2018,54,0,22371,Aaron Baddeley,1,33
2018,54,0,27895,Jonas Blixt,1,17
2018,54,0,33141,Keegan Bradley,1,39
2018,54,0,29479,Scott Brown,1,31
2018,54,0,48084,Wesley Bryan,1,18
2018,54,0,29268,Bronson Burgoon,1,26
2018,54,0,26499,Rafa Cabrera Bello,1,23
2018,54,0,35450,Patrick Cantlay,1,39
2018,54,0,34021,Bud Cauley,1,16
2018,54,0,23541,Ben Crane,1,17
2018,54,0,37338,Zecheng Dou,1,29
2018,54,0,45609,Tyler Duncan,1,56
2018,54,0,29725,Tony Finau,1,36
2018,54,0,19846,Brian Gay,1,37
2018,54,0,25900,Lucas Glover,1,32
2018,54,0,28679,Fabián Gómez,1,30
2018,54,0,29974,Branden Grace,1,22
2018,54,0,35421,Brandon Harkins,1,46
2018,54,0,26758,David Hearn,1,30
2018,54,0,12716,Charley Hoffman,1,35
2018,54,0,29420,Billy Horschel,1,35
2018,54,0,35461,Beau Hossler,1,38
2018,54,0,34174,John Huh,1,37
2018,54,0,29222,Billy Hurley III,1,29
2018,54,0,26300,Matt Jones,1,29
2018,54,0,27974,Sung Kang,1,32
2018,54,0,29478,Kevin Kisner,1,19
2018,54,0,33122,Russell Knox,1,44
2018,54,0,32816,Satoshi Kodaira,1,39
2018,54,0,36689,Brooks Koepka,1,33
2018,54,0,23108,Matt Kuchar,1,31
2018,54,0,27936,Martin Laird,1,37
2018,54,0,28775,Nate Lashley,1,18
2018,54,0,34409,David Lingmerth,1,32
2018,54,0,27129,Luke List,1,48
2018,54,0,33204,Shane Lowry,1,33
2018,54,0,34466,Peter Malnati,1,24
2018,54,0,33413,Ben Martin,1,23
2018,54,0,32839,Hideki Matsuyama,1,35
2018,54,0,31202,William McGirt,1,33
2018,54,0,1810,Phil Mickelson,1,34
2018,54,0,27349,Alex Noren,1,19
2018,54,0,24140,Sean O'Hair,1,28
2018,54,0,20572,Rod Pampling,1,26
2018,54,0,32876,Martin Piller,1,38
2018,54,0,25240,D.A. Points,1,27
2018,54,0,27556,Ted Potter Jr.,1,41
2018,54,0,24138,Ian Poulter,1,19
2018,54,0,34358,Jonathan Randolph,1,33
2018,54,0,26476,Chez Reavie,1,27
2018,54,0,29223,Sam Saunders,1,27
2018,54,0,26331,Charl Schwartzel,1,24
2018,54,0,39328,Conrad Shindler,1,23
2018,54,0,30110,Kyle Stanley,1,27
2018,54,0,27963,Chris Stroud,1,29
2018,54,0,31560,Brian Stuard,1,33
2018,54,0,27095,Nick Watney,1,28
2018,54,0,47128,Richy Werenski,1,39
2017,1,0,40058,Zac Blair,5,45
2017,1,0,36689,Brooks Koepka,5,34
2017,1,0,27129,Luke List,5,59
2017,4,0,27974,Sung Kang,4,47
2017,5,0,35545,Blayne Barber,3,42
2017,5,0,28420,Ryan Brehm,3,46
2017,5,0,28307,Matt Every,3,38
2017,5,0,29720,Andres Gonzales,3,40
2017,5,0,30926,Chris Kirk,3,23
2017,5,0,32757,Patton Kizzire,3,45
2017,5,0,31420,Anirban Lahiri,3,33
2017,5,0,25198,Francesco Molinari,3,37
2017,5,0,34213,Grayson Murray,3,42
2017,5,0,24361,Pat Perez,3,36
2017,5,0,23621,Rory Sabbatini,3,31
2017,5,0,27963,Chris Stroud,3,29
2017,5,0,27064,Jhonattan Vegas,3,48
2017,5,0,26289,Boo Weekley,3,59
2017,5,0,47128,Richy Werenski,3,33
2017,20,0,33120,Mark Anderson,2,23
2017,20,0,25274,Steven Bowditch,2,24
2017,20,0,48084,Wesley Bryan,2,33
2017,20,0,34021,Bud Cauley,2,40
2017,20,0,47959,Bryson DeChambeau,2,49
2017,20,0,25686,Jason Dufner,2,55
2017,20,0,32102,Rickie Fowler,2,33
2017,20,0,21209,Sergio Garcia,2,34
2017,20,0,24358,Robert Garrigus,2,40
2017,20,0,28679,Fabián Gómez,2,25
2017,20,0,24924,Bill Haas,2,38
2017,20,0,35532,Tom Hoge,2,24
2017,20,0,29420,Billy Horschel,2,49
2017,20,0,37455,Si Woo Kim,2,40
2017,20,0,33122,Russell Knox,2,41
2017,20,0,30944,Jason Kokrak,2,70
2017,20,0,26851,Marc Leishman,2,29
2017,20,0,32839,Hideki Matsuyama,2,37
2017,20,0,28237,Rory McIlroy,2,25
2017,20,0,23800,Bryce Molder,2,27
2017,20,0,24140,Sean O'Hair,2,41
2017,20,0,22046,Geoff Ogilvy,2,30
2017,20,0,22056,Cameron Percy,2,37
2017,20,0,49771,J.T. Poston,2,34
2017,20,0,24138,Ian Poulter,2,26
2017,20,0,34358,Jonathan Randolph,2,28
2017,20,0,26476,Chez Reavie,2,33
2017,20,0,35891,Cameron Smith,2,34
2017,20,0,30692,Scott Stallings,2,42
2017,20,0,30110,Kyle Stanley,2,65
2017,20,0,29518,Brendan Steele,2,42
2017,20,0,33418,Shawn Stefani,2,33
2017,20,0,29485,Brett Stegmaier,2,35
2017,20,0,27214,Kevin Streelman,2,50
2017,20,0,33419,Cameron Tringale,2,33
2017,20,0,37189,Harold Varner III,2,67
2017,20,0,27770,Camilo Villegas,2,34
2017,20,0,27095,Nick Watney,2,33
2017,58,0,33948,Byeong Hun An,1,32
2017,58,0,40026,Daniel Berger,1,33
2017,58,0,27958,Ryan Blaum,1,39
2017,58,0,27895,Jonas Blixt,1,28
2017,58,0,33141,Keegan Bradley,1,54
2017,58,0,29479,Scott Brown,1,35
2017,58,0,12510,Chad Campbell,1,44
2017,58,0,35450,Patrick Cantlay,1,17
2017,58,0,32200,Roberto Castro,1,42
2017,58,0,32366,Kevin Chappell,1,51
2017,58,0,25720,Chad Collins,1,27
2017,58,0,23541,Ben Crane,1,32
2017,58,0,27436,Graham DeLaet,1,33
2017,58,0,35110,Brett Drewitt,1,34
2017,58,0,20104,Ken Duke,1,29
2017,58,0,6522,Ernie Els,1,10
2017,58,0,25191,Gonzalo Fernandez-Castaño,1,20
2017,58,0,28500,Martin Flores,1,32
2017,58,0,10809,Jim Furyk,1,20
2017,58,0,39954,Cody Gribble,1,30
2017,58,0,31646,Emiliano Grillo,1,43
2017,58,0,33399,Adam Hadwin,1,39
2017,58,0,46550,Brandon Hagy,1,44
2017,58,0,32448,James Hahn,1,40
2017,58,0,27644,Brian Harman,1,30
2017,58,0,34098,Russell Henley,1,38
2017,58,0,31557,Jim Herman,1,34
2017,58,0,12716,Charley Hoffman,1,52
2017,58,0,33461,Morgan Hoffmann,1,48
2017,58,0,27141,J.B. Holmes,1,36
2017,58,0,21961,Charles Howell III,1,28
2017,58,0,35506,Mackenzie Hughes,1,54
2017,58,0,39975,Michael Kim,1,40
2017,58,0,27936,Martin Laird,1,38
2017,58,0,37278,Nicholas Lindheim,1,31
2017,58,0,33204,Shane Lowry,1,18
2017,58,0,24781,Hunter Mahan,1,41
2017,58,0,34466,Peter Malnati,1,34
2017,58,0,31202,William McGirt,1,42
2017,58,0,46601,Trey Mullinax,1,38
2017,58,0,48822,Sebastián Muñoz,1,25
2017,58,0,25396,Kevin Na,1,40
2017,58,0,29908,C.T. Pan,1,44
2017,58,0,25818,Scott Piercy,1,35
2017,58,0,46970,Jon Rahm,1,46
2017,58,0,34360,Patrick Reed,1,26
2017,58,0,29476,Kyle Reifers,1,40
2017,58,0,23497,Tag Ridings,1,25
2017,58,0,22405,Justin Rose,1,26
2017,58,0,29223,Sam Saunders,1,38
2017,58,0,34046,Jordan Spieth,1,20
2017,58,0,34431,Robert Streb,1,46
2017,58,0,31560,Brian Stuard,1,25
2017,58,0,25834,Daniel Summerhays,1,38
2017,58,0,25493,Nick Taylor,1,59
2017,58,0,33448,Justin Thomas,1,31
2017,58,0,28132,Tyrone Van Aswegen,1,46
2017,58,0,26951,Johnson Wagner,1,33
2017,58,0,25632,Jimmy Walker,1,29
2017,58,0,31323,Gary Woodland,1,54
2016,1,0,25274,Steven Bowditch,4,36
2016,1,0,20848,Ángel Cabrera,4,31
2016,1,0,27141,J.B. Holmes,4,42
2016,1,0,35300,Andrew Loupe,4,43
2016,1,0,35451,Scott Pinckney,4,56
2016,1,0,20645,John Senden,4,37
2016,1,0,29221,Webb Simpson,4,37
2016,8,0,29479,Scott Brown,3,27
2016,8,0,12510,Chad Campbell,3,42
2016,8,0,27436,Graham DeLaet,3,40
2016,8,0,29725,Tony Finau,3,38
2016,8,0,36689,Brooks Koepka,3,33
2016,8,0,24912,Will MacKenzie,3,42
2016,8,0,32839,Hideki Matsuyama,3,36
2016,8,0,28237,Rory McIlroy,3,31
2016,8,0,20691,Greg Owen,3,55
2016,8,0,6567,Vijay Singh,3,32
2016,8,0,29485,Brett Stegmaier,3,36
2016,8,0,30927,Brendon Todd,3,20
2016,8,0,33419,Cameron Tringale,3,43
2016,8,0,28114,Dawie van der Walt,3,29
2016,8,0,37189,Harold Varner III,3,67
2016,8,0,21878,Mark Wilson,3,36
2016,24,0,45526,Abraham Ancer,2,19
2016,24,0,35545,Blayne Barber,2,45
2016,24,0,32366,Kevin Chappell,2,44
2016,24,0,24494,Erik Compton,2,17
2016,24,0,33461,Morgan Hoffmann,2,35
2016,24,0,27747,Hiroshi Iwata,2,24
2016,24,0,39975,Michael Kim,2,46
2016,24,0,37454,Whee Kim,2,31
2016,24,0,30944,Jason Kokrak,2,43
2016,24,0,29926,Danny Lee,2,47
2016,24,0,34409,David Lingmerth,2,26
2016,24,0,27129,Luke List,2,48
2016,24,0,29461,Jamie Lovemark,2,47
2016,24,0,33413,Ben Martin,2,47
2016,24,0,1810,Phil Mickelson,2,21
2016,24,0,23800,Bryce Molder,2,24
2016,24,0,29289,S.Y. Noh,2,34
2016,24,0,22046,Geoff Ogilvy,2,25
2016,24,0,27942,Rob Oppenheim,2,29
2016,24,0,25240,D.A. Points,2,27
2016,24,0,22405,Justin Rose,2,30
2016,24,0,23621,Rory Sabbatini,2,34
2016,24,0,24502,Adam Scott,2,37
2016,24,0,33418,Shawn Stefani,2,43
2016,24,0,23325,Vaughn Taylor,2,25
2016,24,0,31323,Gary Woodland,2,38
2016,50,0,24461,Thomas Aiken,1,22
2016,50,0,29745,Tyler Aldridge,1,36
2016,50,0,10885,Robert Allenby,1,26
2016,50,0,20098,Stuart Appleby,1,25
2016,50,0,24846,Ricky Barnes,1,24
2016,50,0,40058,Zac Blair,1,43
2016,50,0,29268,Bronson Burgoon,1,34
2016,50,0,32200,Roberto Castro,1,35
2016,50,0,34262,Jon Curran,1,33
2016,50,0,28089,Jason Day,1,18
2016,50,0,25686,Jason Dufner,1,50
2016,50,0,20104,Ken Duke,1,31
2016,50,0,32102,Rickie Fowler,1,19
2016,50,0,21209,Sergio Garcia,1,18
2016,50,0,32618,Rhein Gibson,1,31
2016,50,0,25900,Lucas Glover,1,33
2016,50,0,28679,Fabián Gómez,1,46
2016,50,0,29974,Branden Grace,1,19
2016,50,0,35539,Luke Guthrie,1,18
2016,50,0,34563,Chesson Hadley,1,37
2016,50,0,26758,David Hearn,1,35
2016,50,0,34098,Russell Henley,1,33
2016,50,0,12716,Charley Hoffman,1,44
2016,50,0,36801,Mark Hubbard,1,40
2016,50,0,34174,John Huh,1,40
2016,50,0,30925,Dustin Johnson,1,28
2016,50,0,24024,Zach Johnson,1,34
2016,50,0,8075,Jerry Kelly,1,28
2016,50,0,37455,Si Woo Kim,1,42
2016,50,0,32757,Patton Kizzire,1,34
2016,50,0,30711,Colt Knost,1,29
2016,50,0,35879,Kelly Kraft,1,20
2016,50,0,31420,Anirban Lahiri,1,23
2016,50,0,27936,Martin Laird,1,40
2016,50,0,28092,D.H. Lee,1,19
2016,50,0,24781,Hunter Mahan,1,21
2016,50,0,26596,Ryan Moore,1,20
2016,50,0,25396,Kevin Na,1,28
2016,50,0,24140,Sean O'Hair,1,46
2016,50,0,33667,Carlos Ortiz,1,35
2016,50,0,28475,Jeff Overton,1,44
2016,50,0,23320,Ryan Palmer,1,49
2016,50,0,20572,Rod Pampling,1,14
2016,50,0,10213,Dicky Pride,1,24
2016,50,0,26476,Chez Reavie,1,46
2016,50,0,36699,Patrick Rodgers,1,46
2016,50,0,29223,Sam Saunders,1,26
2016,50,0,26331,Charl Schwartzel,1,33
2016,50,0,34046,Jordan Spieth,1,17
2016,50,0,30692,Scott Stallings,1,31
2016,50,0,34431,Robert Streb,1,42
2016,50,0,27214,Kevin Streelman,1,34
2016,50,0,27963,Chris Stroud,1,28
2016,50,0,31560,Brian Stuard,1,33
2016,50,0,25834,Daniel Summerhays,1,33
2016,50,0,34264,Hudson Swafford,1,53
2016,50,0,25493,Nick Taylor,1,33
2016,50,0,33448,Justin Thomas,1,38
2016,50,0,28132,Tyrone Van Aswegen,1,49
2016,50,0,27064,Jhonattan Vegas,1,49
2016,50,0,27770,Camilo Villegas,1,38
2016,50,0,25892,Steve Wheatcroft,1,45
2016,50,0,34265,Will Wilcox,1,23
2016,50,0,25349,Tim Wilkinson,1,22
2015,1,0,20691,Greg Owen,5,22
2015,2,0,34563,Chesson Hadley,4,57
2015,2,0,25818,Scott Piercy,4,50
2015,2,0,35451,Scott Pinckney,4,40
2015,5,0,28259,Sangmoon Bae,3,52
2015,5,0,40058,Zac Blair,3,35
2015,5,0,20229,Stewart Cink,3,49
2015,5,0,29725,Tony Finau,3,45
2015,5,0,29720,Andres Gonzales,3,36
2015,5,0,20157,Retief Goosen,3,36
2015,5,0,20766,Padraig Harrington,3,34
2015,5,0,34174,John Huh,3,44
2015,5,0,31202,William McGirt,3,47
2015,5,0,28475,Jeff Overton,3,32
2015,5,0,35541,John Peterson,3,34
2015,5,0,25493,Nick Taylor,3,39
2015,5,0,28780,Nicholas Thompson,3,49
2015,5,0,33419,Cameron Tringale,3,45
2015,5,0,27095,Nick Watney,3,57
2015,20,0,23048,Eric Axley,2,18
2015,20,0,35545,Blayne Barber,2,38
2015,20,0,32334,Charlie Beljan,2,50
2015,20,0,25274,Steven Bowditch,2,40
2015,20,0,32200,Roberto Castro,2,16
2015,20,0,23541,Ben Crane,2,27
2015,20,0,34262,Jon Curran,2,35
2015,20,0,6522,Ernie Els,2,24
2015,20,0,24358,Robert Garrigus,2,41
2015,20,0,25900,Lucas Glover,2,69
2015,20,0,29420,Billy Horschel,2,40
2015,20,0,36801,Mark Hubbard,2,38
2015,20,0,8075,Jerry Kelly,2,30
2015,20,0,37454,Whee Kim,2,23
2015,20,0,30926,Chris Kirk,2,23
2015,20,0,34409,David Lingmerth,2,34
2015,20,0,33413,Ben Martin,2,39
2015,20,0,27933,John Merrick,2,46
2015,20,0,1810,Phil Mickelson,2,28
2015,20,0,29289,S.Y. Noh,2,29
2015,20,0,25345,Carl Pettersson,2,44
2015,20,0,25240,D.A. Points,2,38
2015,20,0,28486,Michael Putnam,2,48
2015,20,0,23621,Rory Sabbatini,2,42
2015,20,0,29221,Webb Simpson,2,42
2015,20,0,33486,Roger Sloan,2,21
2015,20,0,29518,Brendan Steele,2,42
2015,20,0,34264,Hudson Swafford,2,37
2015,20,0,33448,Justin Thomas,2,50
2015,20,0,27770,Camilo Villegas,2,54
2015,50,0,20771,Steven Alker,1,19
2015,50,0,22371,Aaron Baddeley,1,27
2015,50,0,24846,Ricky Barnes,1,23
2015,50,0,27895,Jonas Blixt,1,21
2015,50,0,33141,Keegan Bradley,1,35
2015,50,0,29479,Scott Brown,1,44
2015,50,0,20848,Ángel Cabrera,1,23
2015,50,0,12510,Chad Campbell,1,42
2015,50,0,20593,Greg Chalmers,1,18
2015,50,0,25720,Chad Collins,1,26
2015,50,0,21753,Brian Davis,1,40
2015,50,0,23638,Brendon de Jonge,1,39
2015,50,0,27436,Graham DeLaet,1,24
2015,50,0,25686,Jason Dufner,1,40
2015,50,0,37273,Derek Ernst,1,47
2015,50,0,31416,Derek Fathauer,1,23
2015,50,0,25191,Gonzalo Fernandez-Castaño,1,39
2015,50,0,28500,Martin Flores,1,50
2015,50,0,21209,Sergio Garcia,1,10
2015,50,0,28679,Fabián Gómez,1,42
2015,50,0,22892,Jason Gore,1,34
2015,50,0,35539,Luke Guthrie,1,35
2015,50,0,33399,Adam Hadwin,1,40
2015,50,0,26758,David Hearn,1,31
2015,50,0,33461,Morgan Hoffmann,1,24
2015,50,0,35532,Tom Hoge,1,38
2015,50,0,39977,Max Homa,1,33
2015,50,0,29222,Billy Hurley III,1,18
2015,50,0,30852,Ryo Ishikawa,1,41
2015,50,0,30925,Dustin Johnson,1,19
2015,50,0,36689,Brooks Koepka,1,28
2015,50,0,30944,Jason Kokrak,1,41
2015,50,0,23108,Matt Kuchar,1,26
2015,50,0,27936,Martin Laird,1,44
2015,50,0,26851,Marc Leishman,1,27
2015,50,0,10860,Justin Leonard,1,21
2015,50,0,32839,Hideki Matsuyama,1,35
2015,50,0,24490,George McNeill,1,45
2015,50,0,32640,Troy Merritt,1,36
2015,50,0,25198,Francesco Molinari,1,14
2015,50,0,25396,Kevin Na,1,25
2015,50,0,24140,Sean O'Hair,1,32
2015,50,0,33667,Carlos Ortiz,1,45
2015,50,0,34130,Sung Joon Park,1,41
2015,50,0,24361,Pat Perez,1,34
2015,50,0,34358,Jonathan Randolph,1,33
2015,50,0,26476,Chez Reavie,1,30
2015,50,0,34360,Patrick Reed,1,25
2015,50,0,29476,Kyle Reifers,1,49
2015,50,0,31193,Jim Renner,1,37
2015,50,0,29223,Sam Saunders,1,33
2015,50,0,26331,Charl Schwartzel,1,29
2015,50,0,20645,John Senden,1,30
2015,50,0,6567,Vijay Singh,1,41
2015,50,0,28023,Byron Smith,1,26
2015,50,0,27649,Brandt Snedeker,1,35
2015,50,0,31560,Brian Stuard,1,26
2015,50,0,30927,Brendon Todd,1,25
2015,50,0,27064,Jhonattan Vegas,1,44
2015,50,0,26289,Boo Weekley,1,40
2015,50,0,20396,Lee Westwood,1,21
2015,50,0,25892,Steve Wheatcroft,1,40
2015,50,0,34265,Will Wilcox,1,25
2015,50,0,21878,Mark Wilson,1,43
2015,50,0,31323,Gary Woodland,1,22
2014,1,0,30110,Kyle Stanley,8,74
2014,2,0,29289,S.Y. Noh,6,44
2014,3,0,23621,Rory Sabbatini,5,54
2014,4,0,32366,Kevin Chappell,4,42
2014,4,0,25900,Lucas Glover,4,41
2014,4,0,24912,Will MacKenzie,4,37
2014,4,0,31560,Brian Stuard,4,30
2014,8,0,7867,Woody Austin,3,31
2014,8,0,25191,Gonzalo Fernandez-Castaño,3,42
2014,8,0,19846,Brian Gay,3,33
2014,8,0,32839,Hideki Matsuyama,3,47
2014,8,0,1810,Phil Mickelson,3,28
2014,8,0,22046,Geoff Ogilvy,3,49
2014,8,0,24361,Pat Perez,3,36
2014,8,0,25345,Carl Pettersson,3,46
2014,8,0,27556,Ted Potter Jr.,3,31
2014,8,0,34264,Hudson Swafford,3,40
2014,8,0,32150,Michael Thompson,3,35
2014,8,0,28780,Nicholas Thompson,3,55
2014,8,0,23623,Bo Van Pelt,3,38
2014,21,0,20098,Stuart Appleby,2,38
2014,21,0,28259,Sangmoon Bae,2,37
2014,21,0,25274,Steven Bowditch,2,59
2014,21,0,29479,Scott Brown,2,38
2014,21,0,25364,Paul Casey,2,19
2014,21,0,24357,K.J. Choi,2,25
2014,21,0,24494,Erik Compton,2,31
2014,21,0,27436,Graham DeLaet,2,41
2014,21,0,23409,James Driscoll,2,29
2014,21,0,28307,Matt Every,2,31
2014,21,0,28500,Martin Flores,2,42
2014,21,0,32102,Rickie Fowler,2,26
2014,21,0,29535,Brice Garnett,2,38
2014,21,0,35539,Luke Guthrie,2,43
2014,21,0,12716,Charley Hoffman,2,33
2014,21,0,29222,Billy Hurley III,2,33
2014,21,0,22378,Trevor Immelman,2,37
2014,21,0,1706,Davis Love III,2,41
2014,21,0,29461,Jamie Lovemark,2,29
2014,21,0,24490,George McNeill,2,39
2014,21,0,32640,Troy Merritt,2,24
2014,21,0,26596,Ryan Moore,2,30
2014,21,0,25396,Kevin Na,2,34
2014,21,0,25562,Andres Romero,2,46
2014,21,0,34046,Jordan Spieth,2,36
2014,21,0,26679,Kevin Stadler,2,28
2014,21,0,29518,Brendan Steele,2,41
2014,21,0,29425,Andrew Svoboda,2,32
2014,21,0,27064,Jhonattan Vegas,2,45
2014,21,0,27770,Camilo Villegas,2,46
2014,21,0,20160,Charlie Wi,2,32
2014,52,0,10885,Robert Allenby,1,57
2014,52,0,22371,Aaron Baddeley,1,24
2014,52,0,24846,Ricky Barnes,1,39
2014,52,0,32334,Charlie Beljan,1,36
2014,52,0,27895,Jonas Blixt,1,15
2014,52,0,32200,Roberto Castro,1,24
2014,52,0,20229,Stewart Cink,1,46
2014,52,0,23135,Tim Clark,1,29
2014,52,0,23541,Ben Crane,1,30
2014,52,0,21753,Brian Davis,1,38
2014,52,0,23638,Brendon de Jonge,1,33
2014,52,0,23983,Luke Donald,1,19
2014,52,0,25686,Jason Dufner,1,27
2014,52,0,20104,Ken Duke,1,46
2014,52,0,6522,Ernie Els,1,32
2014,52,0,34099,Harris English,1,38
2014,52,0,27644,Brian Harman,1,36
2014,52,0,26758,David Hearn,1,30
2014,52,0,34098,Russell Henley,1,30
2014,52,0,25444,Justin Hicks,1,55
2014,52,0,33461,Morgan Hoffmann,1,44
2014,52,0,29420,Billy Horschel,1,39
2014,52,0,21961,Charles Howell III,1,47
2014,52,0,34174,John Huh,1,36
2014,52,0,21731,Freddie Jacobson,1,24
2014,52,0,26300,Matt Jones,1,22
2014,52,0,8075,Jerry Kelly,1,27
2014,52,0,33122,Russell Knox,1,40
2014,52,0,36689,Brooks Koepka,1,23
2014,52,0,34261,Scott Langley,1,30
2014,52,0,28092,D.H. Lee,1,24
2014,52,0,26851,Marc Leishman,1,30
2014,52,0,1724,Jeff Maggert,1,29
2014,52,0,31202,William McGirt,1,27
2014,52,0,23800,Bryce Molder,1,20
2014,52,0,24140,Sean O'Hair,1,30
2014,52,0,28475,Jeff Overton,1,41
2014,52,0,23320,Ryan Palmer,1,34
2014,52,0,35541,John Peterson,1,33
2014,52,0,24138,Ian Poulter,1,27
2014,52,0,22913,John Rollins,1,31
2014,52,0,22405,Justin Rose,1,20
2014,52,0,6567,Vijay Singh,1,48
2014,52,0,22293,Heath Slocum,1,43
2014,52,0,27649,Brandt Snedeker,1,29
2014,52,0,30692,Scott Stallings,1,39
2014,52,0,34431,Robert Streb,1,35
2014,52,0,27214,Kevin Streelman,1,40
2014,52,0,27330,Josh Teater,1,35
2014,52,0,30927,Brendon Todd,1,32
2014,52,0,33419,Cameron Tringale,1,45
2014,52,0,28132,Tyrone Van Aswegen,1,31
2014,52,0,25632,Jimmy Walker,1,26
2014,52,0,27095,Nick Watney,1,35
2014,52,0,20396,Lee Westwood,1,23
2014,52,0,25349,Tim Wilkinson,1,28
2014,52,0,21878,Mark Wilson,1,33
2013,1,0,30750,Tommy Gainey,5,44
2013,1,0,12716,Charley Hoffman,5,43
2013,3,0,22961,David Mathis,4,37
2013,3,0,27556,Ted Potter Jr.,4,41
2013,3,0,23621,Rory Sabbatini,4,53
2013,6,0,24846,Ricky Barnes,3,43
2013,6,0,23452,Nicolas Colsaerts,3,29
2013,6,0,32102,Rickie Fowler,3,24
2013,6,0,10809,Jim Furyk,3,25
2013,6,0,25900,Lucas Glover,3,45
2013,6,0,27644,Brian Harman,3,32
2013,6,0,29420,Billy Horschel,3,41
2013,6,0,34174,John Huh,3,54
2013,6,0,36884,Ben Kohles,3,39
2013,6,0,22806,Doug LaBelle II,3,32
2013,6,0,27936,Martin Laird,3,38
2013,6,0,24490,George McNeill,3,40
2013,6,0,34046,Jordan Spieth,3,34
2013,6,0,30692,Scott Stallings,3,36
2013,6,0,30110,Kyle Stanley,3,55
2013,6,0,34431,Robert Streb,3,35
2013,6,0,24663,Y.E. Yang,3,20
2013,23,0,6004,Stephen Ames,2,21
2013,23,0,28259,Sangmoon Bae,2,55
2013,23,0,1116,Michael Bradley,2,35
2013,23,0,12510,Chad Campbell,2,44
2013,23,0,21753,Brian Davis,2,39
2013,23,0,25686,Jason Dufner,2,45
2013,23,0,20104,Ken Duke,2,43
2013,23,0,1320,Bob Estes,2,24
2013,23,0,29740,Brad Fritsch,2,42
2013,23,0,32698,Bobby Gates,2,16
2013,23,0,19846,Brian Gay,2,21
2013,23,0,35539,Luke Guthrie,2,49
2013,23,0,34098,Russell Henley,2,33
2013,23,0,33461,Morgan Hoffmann,2,27
2013,23,0,22378,Trevor Immelman,2,41
2013,23,0,30852,Ryo Ishikawa,2,39
2013,23,0,21731,Freddie Jacobson,2,20
2013,23,0,24024,Zach Johnson,2,35
2013,23,0,30944,Jason Kokrak,2,49
2013,23,0,26851,Marc Leishman,2,36
2013,23,0,34409,David Lingmerth,2,37
2013,23,0,27129,Luke List,2,42
2013,23,0,1724,Jeff Maggert,2,44
2013,23,0,27120,Troy Matteson,2,27
2013,23,0,26596,Ryan Moore,2,36
2013,23,0,30163,Henrik Norlander,2,37
2013,23,0,22046,Geoff Ogilvy,2,40
2013,23,0,20691,Greg Owen,2,54
2013,23,0,24361,Pat Perez,2,37
2013,23,0,6567,Vijay Singh,2,30
2013,23,0,27649,Brandt Snedeker,2,35
2013,23,0,21528,Henrik Stenson,2,27
2013,23,0,27963,Chris Stroud,2,35
2013,23,0,23325,Vaughn Taylor,2,24
2013,23,0,33419,Cameron Tringale,2,41
2013,23,0,27770,Camilo Villegas,2,36
2013,23,0,27095,Nick Watney,2,49
2013,23,0,20396,Lee Westwood,2,34
2013,23,0,20160,Charlie Wi,2,40
2013,23,0,26497,Casey Wittenberg,2,29
2013,63,0,10885,Robert Allenby,1,33
2013,63,0,24507,Jason Bohn,1,29
2013,63,0,29479,Scott Brown,1,21
2013,63,0,32200,Roberto Castro,1,46
2013,63,0,34021,Bud Cauley,1,34
2013,63,0,32366,Kevin Chappell,1,44
2013,63,0,23135,Tim Clark,1,17
2013,63,0,23541,Ben Crane,1,34
2013,63,0,27436,Graham DeLaet,1,49
2013,63,0,23983,Luke Donald,1,15
2013,63,0,34099,Harris English,1,43
2013,63,0,28307,Matt Every,1,50
2013,63,0,24399,Scott Gardiner,1,30
2013,63,0,8725,Tom Gillis,1,36
2013,63,0,28679,Fabián Gómez,1,26
