YEAR,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
2017,0,21498,Hideto Tanihara,7
2017,0,29939,Fabrizio Zanotti,7
2017,0,10505,Shane Bertsch,6
2017,0,23063,Scott Hend,6
2017,0,12782,Tim Herron,6
2017,0,47989,Sam Horsfield,6
2017,0,34261,Scott Langley,6
2017,0,23788,D.J. Trahan,6
2017,0,20160,Charlie Wi,6
2017,0,10885,Robert Allenby,5
2017,0,24083,Marcus Fraser,5
2017,0,48117,Kurt Kitayama,5
2017,0,35296,Haotong Li,5
2017,0,28300,Joost Luiten,5
2017,0,27942,Rob Oppenheim,5
2017,0,36521,Young-han Song,5
2017,0,35225,Brandon Stone,5
2017,0,1116,Michael Bradley,4
2017,0,34255,Joseph Bramlett,4
2017,0,47504,Sam Burns,4
2017,0,45157,Cam Davis,4
2017,0,49298,Kramer Hickok,4
2017,0,24511,Thongchai Jaidee,4
2017,0,30711,Colt Knost,4
2017,0,32816,Satoshi Kodaira,4
2017,0,39004,Dru Love,4
2017,0,27120,Troy Matteson,4
2017,0,46442,Maverick McNealy,4
2017,0,33968,Thorbjørn Olesen,4
2017,0,51316,Kenny Pigman,4
2017,0,22913,John Rollins,4
2017,0,39251,Ryan Ruffels,4
2017,0,39953,Chase Seiffert,4
2017,0,29078,Chan Shih-chang,4
2017,0,35261,Miguel Tabuena,4
2017,0,27330,Josh Teater,4
2017,0,23048,Eric Axley,3
2017,0,19824,Craig Barlow,3
2017,0,45836,Richard Bland,3
2017,0,30736,Oscar Fraustro,3
2017,0,49932,Jonathan Garrick,3
2017,0,32698,Bobby Gates,3
2017,0,50666,Matt Gilchrest,3
2017,0,26908,Yuta Ikeda,3
2017,0,34643,Michael Johnson,3
2017,0,28258,K.T. Kim,3
2017,0,33904,Grant Leaver,3
2017,0,39546,Keith Mitchell,3
2017,0,45486,Joaquin Niemann,3
2017,0,33667,Carlos Ortiz,3
2017,0,34709,Eddie Pepperell,3
2017,0,27556,Ted Potter Jr.,3
2017,0,46464,Jordan L Smith,3
2017,0,52144,Braden Thornberry,3
2017,0,32254,Xinjun Zhang,3
2017,0,24461,Thomas Aiken,2
2017,0,49303,Anders Albertson,2
2017,0,45526,Abraham Ancer,2
2017,0,47125,Matt Atkins,2
2017,0,32334,Charlie Beljan,2
2017,0,50757,Hugo Bernard,2
2017,0,28697,Gaganjeet Bhullar,2
2017,0,39460,Cyril Bouniol,2
2017,0,26525,Grégory Bourdy,2
2017,0,28783,Sam Brazel,2
2017,0,33974,Dean Burmester,2
2017,0,52372,Cameron Champ,2
2017,0,51766,Wyndham Clark,2
2017,0,28937,George Coetzee,2
2017,0,45988,Brett Coletta,2
2017,0,47906,Austin Connelly,2
2017,0,25108,Chip Deason,2
2017,0,28751,Andrew Dodt,2
2017,0,37338,Zecheng Dou,2
2017,0,47663,Kevin Dougherty,2
2017,0,37273,Derek Ernst,2
2017,0,21409,Chris Evans,2
2017,0,31273,Gavin Kyle Green,2
2017,0,47988,Nick Hardy,2
2017,0,22378,Trevor Immelman,2
2017,0,36799,Stephan Jaeger,2
2017,0,27899,Rikard Karlberg,2
2017,0,34587,Chan Kim,2
2017,0,37092,Hyung-Sung Kim,2
2017,0,34168,Soomin Lee,2
2017,0,32881,Hugo León,2
2017,0,36326,David Lipsky,2
2017,0,47996,Jack Maguire,2
2017,0,47741,Wesley McClain,2
2017,0,23821,Yusaku Miyazato,2
2017,0,25661,Bryn Parry,2
2017,0,1948,Tim Petrovic,2
2017,0,45582,Jared Sawada,2
2017,0,46046,Scottie Scheffler,2
2017,0,35174,Matthew Southgate,2
2017,0,24459,Richard Sterne,2
2017,0,30927,Brendon Todd,2
2017,0,2206,David Toms,2
2017,0,8385,Omar Uresti,2
2017,0,33870,Ashun Wu,2
2017,0,23778,Brad Adamonis,1
2017,0,33408,Tyson Alexander,1
2017,0,36963,Derek Barron,1
2017,0,46290,Wade Binfield,1
2017,0,1132,Mark Brooks,1
2017,0,35731,Kent Bulle,1
2017,0,51567,Will Cannon,1
2017,0,34362,Laurie Canter,1
2017,0,45702,Rodolfo Cazaubòn,1
2017,0,25203,SSP Chawrasia,1
2017,0,34306,John Chin,1
2017,0,46435,Austin Cook,1
2017,0,1226,Fred Couples,1
2017,0,49633,Charlie Danielson,1
2017,0,47662,Mookie DeMoss,1
2017,0,22983,Bradley Dredge,1
2017,0,24179,David Drysdale,1
2017,0,50527,Jared du Toit,1
2017,0,9011,David Duval,1
2017,0,36299,Edward Figueroa,1
2017,0,7457,Steve Flesch,1
2017,0,29936,Ryan Fox,1
2017,0,1381,Fred Funk,1
2017,0,46523,Joey Garber,1
2017,0,46402,Talor Gooch,1
2017,0,51414,Brent Grant,1
2017,0,31670,Matthew Griffin,1
2017,0,52634,Jaysen Hansen,1
2017,0,29930,Mike Hendry,1
2017,0,20433,Mark Hensby,1
2017,0,33451,Matt Hill,1
2017,0,34296,Wes Homan,1
2017,0,46736,Austin James,1
2017,0,26735,Marty Jertson,1
2017,0,10733,Kent Jones,1
2017,0,29378,Daisuke Kataoka,1
2017,0,36852,Jim Knous,1
2017,0,1666,Bernhard Langer,1
2017,0,52560,David Lawrence,1
2017,0,19904,Paul Lawrie,1
2017,0,52567,S.M. Lee,1
2017,0,24748,WC Liang,1
2017,0,40162,Justin Lower,1
2017,0,33047,Gregor Main,1
2017,0,26730,Stuart Manley,1
2017,0,24449,Parker McLachlin,1
2017,0,52330,Dylan Meyer,1
2017,0,6515,Shaun Micheel,1
2017,0,49758,Colin Monagle,1
2017,0,39356,Alex Moon,1
2017,0,50525,Collin Morikawa,1
2017,0,23091,Alan Morin,1
2017,0,45729,Drew Nesbitt,1
2017,0,51635,Chris Nido,1
2017,0,46048,Jordan Niebrugge,1
2017,0,26328,Shaun Norris,1
2017,0,40055,Daniel Obremski,1
2017,0,35947,John Oda,1
2017,0,31559,Garrett Osborn,1
2017,0,37157,Renato Paratore,1
2017,0,34130,Sung Joon Park,1
2017,0,51038,Alfie Plant,1
2017,0,21959,Ted Purdy,1
2017,0,29531,Richie Ramsay,1
2017,0,39337,Derek Rende,1
2017,0,37076,Marcelo Rozo,1
2017,0,47624,Johnny Ruiz,1
2017,0,51933,Casey Russell,1
2017,0,34259,Mark Silvers,1
2017,0,22293,Heath Slocum,1
2017,0,2106,Chris Smith,1
2017,0,50095,Austin Smotherman,1
2017,0,51634,Sahith Theegala,1
2017,0,22582,Kyle Thompson,1
2017,0,28780,Nicholas Thompson,1
2017,0,47363,Toby Tree,1
2017,0,26668,Marc Turnesa,1
2017,0,30947,Martín Ureta,1
2017,0,35469,Sebastián Vázquez,1
2017,0,2246,Duffy Waldorf,1
2017,0,12397,Jason Widener,1
2017,0,33936,Gunner Wiebe,1
2017,0,32139,Danny Willett,1
2017,0,50092,Zach Wright,1
2016,0,37455,Si Woo Kim,64
2016,0,27644,Brian Harman,62
2016,0,30925,Dustin Johnson,61
2016,0,34360,Patrick Reed,60
2016,0,32200,Roberto Castro,59
2016,0,34262,Jon Curran,58
2016,0,12510,Chad Campbell,56
2016,0,21961,Charles Howell III,56
2016,0,23108,Matt Kuchar,56
2016,0,29476,Kyle Reifers,56
2016,0,24846,Ricky Barnes,55
2016,0,29461,Jamie Lovemark,54
2016,0,34264,Hudson Swafford,54
2016,0,32366,Kevin Chappell,53
2016,0,29725,Tony Finau,53
2016,0,33399,Adam Hadwin,53
2016,0,26758,David Hearn,53
2016,0,39975,Michael Kim,53
2016,0,27466,Spencer Levin,53
2016,0,34099,Harris English,52
2016,0,31202,William McGirt,52
2016,0,33122,Russell Knox,51
2016,0,24140,Sean O'Hair,51
2016,0,26476,Chez Reavie,51
2016,0,25834,Daniel Summerhays,51
2016,0,33448,Justin Thomas,51
2016,0,27064,Jhonattan Vegas,51
2016,0,22371,Aaron Baddeley,50
2016,0,32102,Rickie Fowler,50
2016,0,26851,Marc Leishman,50
2016,0,40026,Daniel Berger,49
2016,0,46440,Smylie Kaufman,49
2016,0,32839,Hideki Matsuyama,49
2016,0,31323,Gary Woodland,49
2016,0,28089,Jason Day,48
2016,0,25686,Jason Dufner,48
2016,0,27936,Martin Laird,48
2016,0,33413,Ben Martin,48
2016,0,25396,Kevin Na,48
2016,0,36699,Patrick Rodgers,48
2016,0,27649,Brandt Snedeker,48
2016,0,24024,Zach Johnson,47
2016,0,30944,Jason Kokrak,47
2016,0,26596,Ryan Moore,47
2016,0,40058,Zac Blair,46
2016,0,29479,Scott Brown,46
2016,0,25900,Lucas Glover,46
2016,0,31646,Emiliano Grillo,46
2016,0,25818,Scott Piercy,46
2016,0,25493,Nick Taylor,46
2016,0,37189,Harold Varner III,46
2016,0,25364,Paul Casey,45
2016,0,21731,Freddie Jacobson,45
2016,0,30926,Chris Kirk,45
2016,0,32757,Patton Kizzire,45
2016,0,26951,Johnson Wagner,45
2016,0,25632,Jimmy Walker,45
2016,0,1810,Phil Mickelson,44
2016,0,23320,Ryan Palmer,44
2016,0,24502,Adam Scott,44
2016,0,20645,John Senden,44
2016,0,34046,Jordan Spieth,44
2016,0,28132,Tyrone Van Aswegen,44
2016,0,29478,Kevin Kisner,43
2016,0,29926,Danny Lee,43
2016,0,29289,S.Y. Noh,43
2016,0,24357,K.J. Choi,42
2016,0,36801,Mark Hubbard,42
2016,0,8075,Jerry Kelly,42
2016,0,29485,Brett Stegmaier,42
2016,0,33141,Keegan Bradley,41
2016,0,20472,Alex Cejka,41
2016,0,31557,Jim Herman,41
2016,0,30711,Colt Knost,41
2016,0,23800,Bryce Molder,41
2016,0,27214,Kevin Streelman,41
2016,0,25349,Tim Wilkinson,41
2016,0,27895,Jonas Blixt,40
2016,0,23541,Ben Crane,40
2016,0,31416,Derek Fathauer,40
2016,0,34098,Russell Henley,40
2016,0,12716,Charley Hoffman,40
2016,0,34174,John Huh,40
2016,0,35451,Scott Pinckney,40
2016,0,29518,Brendan Steele,40
2016,0,26289,Boo Weekley,40
2016,0,35545,Blayne Barber,39
2016,0,27974,Sung Kang,39
2016,0,27129,Luke List,39
2016,0,32640,Troy Merritt,39
2016,0,20691,Greg Owen,39
2016,0,34431,Robert Streb,39
2016,0,29268,Bronson Burgoon,38
2016,0,24924,Bill Haas,38
2016,0,34409,David Lingmerth,38
2016,0,33419,Cameron Tringale,38
2016,0,29745,Tyler Aldridge,37
2016,0,20098,Stuart Appleby,37
2016,0,23638,Brendon de Jonge,37
2016,0,24358,Robert Garrigus,37
2016,0,27141,J.B. Holmes,37
2016,0,26300,Matt Jones,37
2016,0,36689,Brooks Koepka,37
2016,0,28237,Rory McIlroy,37
2016,0,30163,Henrik Norlander,37
2016,0,26331,Charl Schwartzel,37
2016,0,30110,Kyle Stanley,37
2016,0,33418,Shawn Stefani,37
2016,0,27963,Chris Stroud,37
2016,0,29420,Billy Horschel,36
2016,0,27747,Hiroshi Iwata,36
2016,0,22405,Justin Rose,36
2016,0,29221,Webb Simpson,36
2016,0,25804,Bubba Watson,36
2016,0,23983,Luke Donald,35
2016,0,28679,Fabián Gómez,35
2016,0,29720,Andres Gonzales,35
2016,0,29222,Billy Hurley III,35
2016,0,24912,Will MacKenzie,35
2016,0,34466,Peter Malnati,35
2016,0,32150,Michael Thompson,35
2016,0,28114,Dawie van der Walt,35
2016,0,25892,Steve Wheatcroft,35
2016,0,20229,Stewart Cink,34
2016,0,34563,Chesson Hadley,34
2016,0,30692,Scott Stallings,34
2016,0,24507,Jason Bohn,33
2016,0,32448,James Hahn,33
2016,0,31420,Anirban Lahiri,33
2016,0,25720,Chad Collins,32
2016,0,27436,Graham DeLaet,32
2016,0,35532,Tom Hoge,32
2016,0,37454,Whee Kim,32
2016,0,34261,Scott Langley,32
2016,0,23325,Vaughn Taylor,32
2016,0,2206,David Toms,32
2016,0,27770,Camilo Villegas,32
2016,0,24461,Thomas Aiken,31
2016,0,35300,Andrew Loupe,31
2016,0,6527,Steve Stricker,31
2016,0,34265,Will Wilcox,31
2016,0,21209,Sergio Garcia,30
2016,0,35879,Kelly Kraft,30
2016,0,33667,Carlos Ortiz,30
2016,0,21528,Henrik Stenson,30
2016,0,20157,Retief Goosen,29
2016,0,22892,Jason Gore,29
2016,0,29974,Branden Grace,29
2016,0,35539,Luke Guthrie,29
2016,0,28158,Steve Marino,29
2016,0,27942,Rob Oppenheim,29
2016,0,34021,Bud Cauley,28
2016,0,33461,Morgan Hoffmann,28
2016,0,25198,Francesco Molinari,28
2016,0,29223,Sam Saunders,28
2016,0,6567,Vijay Singh,28
2016,0,31560,Brian Stuard,28
2016,0,24494,Erik Compton,27
2016,0,28475,Jeff Overton,27
2016,0,35891,Cameron Smith,27
2016,0,25572,Graeme McDowell,26
2016,0,26329,Louis Oosthuizen,26
2016,0,37273,Derek Ernst,25
2016,0,29535,Brice Garnett,24
2016,0,32618,Rhein Gibson,24
2016,0,20766,Padraig Harrington,24
2016,0,23353,J.J. Henry,24
2016,0,22056,Cameron Percy,24
2016,0,10809,Jim Furyk,23
2016,0,22046,Geoff Ogilvy,23
2016,0,20572,Rod Pampling,23
2016,0,32876,Martin Piller,23
2016,0,45526,Abraham Ancer,22
2016,0,28092,D.H. Lee,22
2016,0,10213,Dicky Pride,22
2016,0,35732,Wes Roach,22
2016,0,21878,Mark Wilson,22
2016,0,33204,Shane Lowry,21
2016,0,6522,Ernie Els,20
2016,0,33410,Andrew Landry,20
2016,0,24490,George McNeill,20
2016,0,25240,D.A. Points,20
2016,0,46970,Jon Rahm,20
2016,0,20848,Ángel Cabrera,19
2016,0,32888,Lucas Lee,19
2016,0,1706,Davis Love III,18
2016,0,24781,Hunter Mahan,18
2016,0,24138,Ian Poulter,18
2016,0,23788,D.J. Trahan,18
2016,0,33948,Byeong Hun An,17
2016,0,23621,Rory Sabbatini,17
2016,0,10505,Shane Bertsch,16
2016,0,25274,Steven Bowditch,16
2016,0,26499,Rafa Cabrera Bello,16
2016,0,28093,Miguel Angel Carballo,16
2016,0,22986,Søren Kjeldsen,16
2016,0,10860,Justin Leonard,16
2016,0,25562,Andres Romero,16
2016,0,22295,Darron Stiles,16
2016,0,25369,Jamie Donaldson,15
2016,0,20104,Ken Duke,15
2016,0,12782,Tim Herron,15
2016,0,27933,John Merrick,15
2016,0,30946,Alex Prugh,15
2016,0,30927,Brendon Todd,15
2016,0,27408,Martin Kaymer,14
2016,0,10885,Robert Allenby,13
2016,0,30978,Kiradech Aphibarnrat,13
2016,0,28307,Matt Every,13
2016,0,40098,Matt Fitzpatrick,13
2016,0,25444,Justin Hicks,13
2016,0,25345,Carl Pettersson,13
2016,0,8725,Tom Gillis,12
2016,0,24361,Pat Perez,12
2016,0,35314,Andy Sullivan,12
2016,0,24925,Jonathan Byrd,11
2016,0,23135,Tim Clark,11
2016,0,34363,Tyrrell Hatton,11
2016,0,46501,Ollie Schniederjans,11
2016,0,26668,Marc Turnesa,11
2016,0,27095,Nick Watney,11
2016,0,29454,Bernd Wiesberger,11
2016,0,20593,Greg Chalmers,10
2016,0,28937,George Coetzee,10
2016,0,47959,Bryson DeChambeau,10
2016,0,19846,Brian Gay,10
2016,0,22913,John Rollins,10
2016,0,39251,Ryan Ruffels,10
2016,0,20396,Lee Westwood,10
2016,0,32139,Danny Willett,10
2016,0,1116,Michael Bradley,9
2016,0,24511,Thongchai Jaidee,9
2016,0,26881,Jarrod Lyle,9
2016,0,46037,Hunter Stewart,9
2016,0,23063,Scott Hend,8
2016,0,35139,Richard Lee,8
2016,0,21959,Ted Purdy,8
2016,0,46507,Bobby Wyatt,8
2016,0,26525,Grégory Bourdy,7
2016,0,48084,Wesley Bryan,7
2016,0,21753,Brian Davis,7
2016,0,27896,Ross Fisher,7
2016,0,30852,Ryo Ishikawa,7
2016,0,1766,Billy Mayfair,7
2016,0,33293,Thomas Pieters,7
2016,0,22000,Chris Wood,7
2016,0,29910,Blake Adams,6
2016,0,23048,Eric Axley,6
2016,0,12652,Cameron Beckman,6
2016,0,32334,Charlie Beljan,6
2016,0,22378,Trevor Immelman,6
2016,0,34643,Michael Johnson,6
2016,0,34242,Andrew Johnston,6
2016,0,28258,K.T. Kim,6
2016,0,35296,Haotong Li,6
2016,0,11032,Frank Lickliter II,6
2016,0,47994,Lee McCoy,6
2016,0,46441,Robby Shelton,6
2016,0,21407,Arjun Atwal,5
2016,0,45702,Rodolfo Cazaubòn,5
2016,0,36983,Matt Dobyns,5
2016,0,7457,Steve Flesch,5
2016,0,28500,Martin Flores,5
2016,0,20608,David Howell,5
2016,0,46601,Trey Mullinax,5
2016,0,19803,Ryan Armour,4
2016,0,32070,Rafael Campos,4
2016,0,23699,Danny Chia,4
2016,0,22621,Ben Curtis,4
2016,0,49633,Charlie Danielson,4
2016,0,28751,Andrew Dodt,4
2016,0,50527,Jared du Toit,4
2016,0,46567,Paul Dunne,4
2016,0,25191,Gonzalo Fernandez-Castaño,4
2016,0,30750,Tommy Gainey,4
2016,0,20433,Mark Hensby,4
2016,0,31109,Richard Lee,4
2016,0,33941,Nick Mason,4
2016,0,27349,Alex Noren,4
2016,0,28486,Michael Putnam,4
2016,0,21498,Hideto Tanihara,4
2016,0,8385,Omar Uresti,4
2016,0,49964,Aaron Wise,4
2016,0,27796,Joe Affrunti,3
2016,0,47125,Matt Atkins,3
2016,0,27958,Ryan Blaum,3
2016,0,33974,Dean Burmester,3
2016,0,25203,SSP Chawrasia,3
2016,0,37338,Zecheng Dou,3
2016,0,23409,James Driscoll,3
2016,0,30911,Tommy Fleetwood,3
2016,0,24083,Marcus Fraser,3
2016,0,1381,Fred Funk,3
2016,0,46550,Brandon Hagy,3
2016,0,35973,Nathan Holman,3
2016,0,34296,Wes Homan,3
2016,0,26908,Yuta Ikeda,3
2016,0,19958,Miguel Angel Jiménez,3
2016,0,10733,Kent Jones,3
2016,0,29378,Daisuke Kataoka,3
2016,0,32816,Satoshi Kodaira,3
2016,0,27120,Troy Matteson,3
2016,0,46442,Maverick McNealy,3
2016,0,6515,Shaun Micheel,3
2016,0,23821,Yusaku Miyazato,3
2016,0,29256,James Morrison,3
2016,0,36824,Paul Peterson,3
2016,0,1948,Tim Petrovic,3
2016,0,23623,Bo Van Pelt,3
2016,0,19824,Craig Barlow,2
2016,0,20070,Matt Bettencourt,2
2016,0,34697,Yi Cao,2
2016,0,20623,Gavin Coles,2
2016,0,33780,Nick Cullen,2
2016,0,36735,Jorge Fernández Valdés,2
2016,0,24463,Trevor Fisher Jr,2
2016,0,46523,Joey Garber,2
2016,0,32152,Adam Hart,2
2016,0,19970,Robert Karlsson,2
2016,0,27619,Ben Leong,2
2016,0,24748,WC Liang,2
2016,0,47643,Lance Lopez,2
2016,0,22080,Prayad Marksaeng,2
2016,0,33968,Thorbjørn Olesen,2
2016,0,35541,John Peterson,2
2016,0,35912,Haydn Porteous,2
2016,0,48081,Xander Schauffele,2
2016,0,39328,Conrad Shindler,2
2016,0,22293,Heath Slocum,2
2016,0,36521,Young-han Song,2
2016,0,40115,Adam Svensson,2
2016,0,48119,Ben Taylor,2
2016,0,28780,Nicholas Thompson,2
2016,0,47287,Ethan Tracy,2
2016,0,20160,Charlie Wi,2
2016,0,31587,Max Alverio,1
2016,0,33120,Mark Anderson,1
2016,0,23614,Rich Beem,1
2016,0,26949,Josh Broadaway,1
2016,0,49590,Frankie Capan III,1
2016,0,20850,Daniel Chopra,1
2016,0,19825,Darren Clarke,1
2016,0,23452,Nicolas Colsaerts,1
2016,0,47906,Austin Connelly,1
2016,0,39997,Corey Conners,1
2016,0,46435,Austin Cook,1
2016,0,32800,Franklin Corpening,1
2016,0,1249,John Daly,1
2016,0,8931,Glen Day,1
2016,0,6251,Chris DiMarco,1
2016,0,22983,Bradley Dredge,1
2016,0,28339,Victor Dubuisson,1
2016,0,39201,Nacho Elvira,1
2016,0,36299,Edward Figueroa,1
2016,0,30736,Oscar Fraustro,1
2016,0,34185,Domenico Geminiani,1
2016,0,47133,Ben Geyer,1
2016,0,50666,Matt Gilchrest,1
2016,0,6575,Dudley Hart,1
2016,0,49298,Kramer Hickok,1
2016,0,33490,Bo Hoag,1
2016,0,29639,Jesse Hutchins,1
2016,0,24321,Kodai Ichihara,1
2016,0,39974,Steven Ihm,1
2016,0,32775,Shugo Imahira,1
2016,0,26735,Marty Jertson,1
2016,0,37092,Hyung-Sung Kim,1
2016,0,37250,Romain Langasque,1
2016,0,1666,Bernhard Langer,1
2016,0,34168,Soomin Lee,1
2016,0,37447,Zander Lombard,1
2016,0,28300,Joost Luiten,1
2016,0,47992,Matt Mabrey,1
2016,0,33199,Matteo Manassero,1
2016,0,31115,Michio Matsumura,1
2016,0,1761,Len Mattiace,1
2016,0,50844,Ryan McClintock,1
2016,0,24449,Parker McLachlin,1
2016,0,35890,Byron Meth,1
2016,0,39356,Alex Moon,1
2016,0,27118,Toshinori Muto,1
2016,0,46048,Jordan Niebrugge,1
2016,0,37157,Renato Paratore,1
2016,0,20443,Jin Park,1
2016,0,50490,Chase Parker,1
2016,0,27556,Ted Potter Jr.,1
2016,0,7749,Brett Quigley,1
2016,0,34358,Jonathan Randolph,1
2016,0,48095,Garrett Rank,1
2016,0,39451,Alex Redfield,1
2016,0,47568,Curtis Reed,1
2016,0,20127,Chris Riley,1
2016,0,46046,Scottie Scheffler,1
2016,0,25321,Lee Slattery,1
2016,0,2106,Chris Smith,1
2016,0,22294,Brian Smock,1
2016,0,47470,Chad Sorensen,1
2016,0,35174,Matthew Southgate,1
2016,0,40104,Joel Stalter,1
2016,0,24459,Richard Sterne,1
2016,0,35261,Miguel Tabuena,1
2016,0,10381,Curtis Thompson,1
2016,0,35181,Daniel van Tonder,1
2016,0,35469,Sebastián Vázquez,1
2016,0,39075,Armando Villarreal,1
2016,0,48707,Scott Wolfes,1
2016,0,33870,Ashun Wu,1
2016,0,47953,Greg Yates,1
2016,0,32254,Xinjun Zhang,1
2015,0,34431,Robert Streb,74
2015,0,33448,Justin Thomas,71
2015,0,29926,Danny Lee,69
2015,0,29725,Tony Finau,65
2015,0,34046,Jordan Spieth,64
2015,0,29478,Kevin Kisner,63
2015,0,40058,Zac Blair,62
2015,0,34360,Patrick Reed,62
2015,0,25274,Steven Bowditch,61
2015,0,21961,Charles Howell III,61
2015,0,23638,Brendon de Jonge,60
2015,0,32839,Hideki Matsuyama,60
2015,0,24361,Pat Perez,60
2015,0,31202,William McGirt,59
2015,0,24507,Jason Bohn,58
2015,0,34264,Hudson Swafford,58
2015,0,40026,Daniel Berger,57
2015,0,28089,Jason Day,57
2015,0,34099,Harris English,57
2015,0,33122,Russell Knox,57
2015,0,23108,Matt Kuchar,57
2015,0,33418,Shawn Stefani,56
2015,0,26758,David Hearn,55
2015,0,25396,Kevin Na,55
2015,0,29476,Kyle Reifers,55
2015,0,24490,George McNeill,54
2015,0,25834,Daniel Summerhays,54
2015,0,24024,Zach Johnson,53
2015,0,25804,Bubba Watson,53
2015,0,30944,Jason Kokrak,52
2015,0,25345,Carl Pettersson,52
2015,0,27649,Brandt Snedeker,52
2015,0,29518,Brendan Steele,52
2015,0,29479,Scott Brown,51
2015,0,25364,Paul Casey,51
2015,0,20472,Alex Cejka,51
2015,0,30927,Brendon Todd,51
2015,0,12510,Chad Campbell,50
2015,0,31557,Jim Herman,50
2015,0,12716,Charley Hoffman,50
2015,0,29420,Billy Horschel,50
2015,0,30711,Colt Knost,50
2015,0,33413,Ben Martin,50
2015,0,23800,Bryce Molder,50
2015,0,21878,Mark Wilson,50
2015,0,33399,Adam Hadwin,49
2015,0,32448,James Hahn,49
2015,0,27141,J.B. Holmes,49
2015,0,34174,John Huh,49
2015,0,36689,Brooks Koepka,49
2015,0,33667,Carlos Ortiz,49
2015,0,28475,Jeff Overton,49
2015,0,27095,Nick Watney,49
2015,0,25720,Chad Collins,48
2015,0,26300,Matt Jones,48
2015,0,27466,Spencer Levin,48
2015,0,33141,Keegan Bradley,47
2015,0,27644,Brian Harman,47
2015,0,25818,Scott Piercy,47
2015,0,27963,Chris Stroud,47
2015,0,25493,Nick Taylor,47
2015,0,28500,Martin Flores,46
2015,0,30852,Ryo Ishikawa,46
2015,0,34409,David Lingmerth,46
2015,0,33419,Cameron Tringale,46
2015,0,24924,Bill Haas,45
2015,0,34563,Chesson Hadley,45
2015,0,23353,J.J. Henry,45
2015,0,35532,Tom Hoge,45
2015,0,8075,Jerry Kelly,45
2015,0,26596,Ryan Moore,45
2015,0,24140,Sean O'Hair,45
2015,0,35541,John Peterson,45
2015,0,27214,Kevin Streelman,45
2015,0,24494,Erik Compton,44
2015,0,32102,Rickie Fowler,44
2015,0,34098,Russell Henley,44
2015,0,34261,Scott Langley,44
2015,0,30946,Alex Prugh,44
2015,0,23621,Rory Sabbatini,44
2015,0,6567,Vijay Singh,44
2015,0,28259,Sangmoon Bae,43
2015,0,20229,Stewart Cink,43
2015,0,34262,Jon Curran,43
2015,0,30925,Dustin Johnson,43
2015,0,27936,Martin Laird,43
2015,0,29221,Webb Simpson,43
2015,0,28679,Fabián Gómez,42
2015,0,31560,Brian Stuard,42
2015,0,25632,Jimmy Walker,42
2015,0,32366,Kevin Chappell,41
2015,0,20104,Ken Duke,41
2015,0,35451,Scott Pinckney,41
2015,0,29223,Sam Saunders,41
2015,0,27064,Jhonattan Vegas,41
2015,0,26289,Boo Weekley,41
2015,0,27436,Graham DeLaet,40
2015,0,25900,Lucas Glover,40
2015,0,29720,Andres Gonzales,40
2015,0,29222,Billy Hurley III,40
2015,0,37454,Whee Kim,40
2015,0,22056,Cameron Percy,40
2015,0,28486,Michael Putnam,40
2015,0,21528,Henrik Stenson,40
2015,0,25892,Steve Wheatcroft,40
2015,0,35539,Luke Guthrie,39
2015,0,36801,Mark Hubbard,39
2015,0,24781,Hunter Mahan,39
2015,0,32640,Troy Merritt,39
2015,0,23320,Ryan Palmer,39
2015,0,34265,Will Wilcox,39
2015,0,24925,Jonathan Byrd,38
2015,0,33461,Morgan Hoffmann,38
2015,0,28780,Nicholas Thompson,38
2015,0,26951,Johnson Wagner,38
2015,0,20771,Steven Alker,37
2015,0,22371,Aaron Baddeley,37
2015,0,35545,Blayne Barber,37
2015,0,1810,Phil Mickelson,37
2015,0,22405,Justin Rose,37
2015,0,32150,Michael Thompson,37
2015,0,27770,Camilo Villegas,37
2015,0,31323,Gary Woodland,37
2015,0,37273,Derek Ernst,36
2015,0,39977,Max Homa,36
2015,0,23623,Bo Van Pelt,36
2015,0,24357,K.J. Choi,35
2015,0,21753,Brian Davis,35
2015,0,23983,Luke Donald,35
2015,0,10809,Jim Furyk,35
2015,0,20157,Retief Goosen,35
2015,0,30926,Chris Kirk,35
2015,0,26329,Louis Oosthuizen,35
2015,0,24138,Ian Poulter,35
2015,0,24846,Ricky Barnes,34
2015,0,27895,Jonas Blixt,34
2015,0,25686,Jason Dufner,34
2015,0,29535,Brice Garnett,34
2015,0,20645,John Senden,34
2015,0,25191,Gonzalo Fernandez-Castaño,33
2015,0,34358,Jonathan Randolph,33
2015,0,36699,Patrick Rodgers,33
2015,0,22892,Jason Gore,32
2015,0,26851,Marc Leishman,32
2015,0,27933,John Merrick,32
2015,0,25198,Francesco Molinari,32
2015,0,34130,Sung Joon Park,32
2015,0,31416,Derek Fathauer,31
2015,0,21209,Sergio Garcia,31
2015,0,29289,S.Y. Noh,30
2015,0,20691,Greg Owen,30
2015,0,29425,Andrew Svoboda,30
2015,0,28237,Rory McIlroy,29
2015,0,35891,Cameron Smith,29
2015,0,30692,Scott Stallings,29
2015,0,2206,David Toms,29
2015,0,25349,Tim Wilkinson,29
2015,0,23325,Vaughn Taylor,28
2015,0,28132,Tyrone Van Aswegen,28
2015,0,20593,Greg Chalmers,27
2015,0,26476,Chez Reavie,27
2015,0,25562,Andres Romero,26
2015,0,32334,Charlie Beljan,25
