YEAR,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
2020,0,33597,Harry Higgs,63
2020,0,12716,Charley Hoffman,63
2020,0,29420,Billy Horschel,63
2020,0,49773,Chase Koepka,63
2020,0,29221,Webb Simpson,63
2020,0,25493,Nick Taylor,63
2020,0,30927,Brendon Todd,63
2020,0,35658,Kris Ventura,63
2020,0,19803,Ryan Armour,64
2020,0,40058,Zac Blair,64
2020,0,26499,Rafa Cabrera Bello,64
2020,0,34076,Joel Dahmen,64
2020,0,45157,Cam Davis,64
2020,0,45609,Tyler Duncan,64
2020,0,29535,Brice Garnett,64
2020,0,56762,Will Gordon,64
2020,0,35310,Lanto Griffin,64
2020,0,27644,Brian Harman,64
2020,0,27554,Scott Harrington,64
2020,0,34363,Tyrrell Hatton,64
2020,0,36801,Mark Hubbard,64
2020,0,39971,Sungjae Im,64
2020,0,33122,Russell Knox,64
2020,0,35296,Haotong Li,64
2020,0,32839,Hideki Matsuyama,64
2020,0,32640,Troy Merritt,64
2020,0,1810,Phil Mickelson,64
2020,0,50525,Collin Morikawa,64
2020,0,34213,Grayson Murray,64
2020,0,25396,Kevin Na,64
2020,0,46970,Jon Rahm,64
2020,0,46046,Scottie Scheffler,64
2020,0,30692,Scott Stallings,64
2020,0,33418,Shawn Stefani,64
2020,0,27214,Kevin Streelman,64
2020,0,31560,Brian Stuard,64
2020,0,33449,Zack Sucher,64
2020,0,32150,Michael Thompson,64
2020,0,31395,Yosuke Asaji,65
2020,0,29479,Scott Brown,65
2020,0,29268,Bronson Burgoon,65
2020,0,35450,Patrick Cantlay,65
2020,0,34021,Bud Cauley,65
2020,0,46435,Austin Cook,65
2020,0,39067,MJ Daffue,65
2020,0,25686,Jason Dufner,65
2020,0,34099,Harris English,65
2020,0,28307,Matt Every,65
2020,0,10809,Jim Furyk,65
2020,0,21209,Sergio Garcia,65
2020,0,32662,Michael Gligic,65
2020,0,46402,Talor Gooch,65
2020,0,34563,Chesson Hadley,65
2020,0,31557,Jim Herman,65
2020,0,33461,Morgan Hoffmann,65
2020,0,35532,Tom Hoge,65
2020,0,27141,J.B. Holmes,65
2020,0,21961,Charles Howell III,65
2020,0,26300,Matt Jones,65
2020,0,37455,Si Woo Kim,65
2020,0,29478,Kevin Kisner,65
2020,0,33410,Andrew Landry,65
2020,0,49766,Hank Lebioda,65
2020,0,33413,Ben Martin,65
2020,0,30163,Henrik Norlander,65
2020,0,33667,Carlos Ortiz,65
2020,0,20572,Rod Pampling,65
2020,0,25818,Scott Piercy,65
2020,0,35732,Wes Roach,65
2020,0,37275,Sam Ryder,65
2020,0,48081,Xander Schauffele,65
2020,0,27649,Brandt Snedeker,65
2020,0,30110,Kyle Stanley,65
2020,0,49960,Sepp Straka,65
2020,0,23325,Vaughn Taylor,65
2020,0,27064,Jhonattan Vegas,65
2020,0,27095,Nick Watney,65
2020,0,25804,Bubba Watson,65
2020,0,56278,Matthew Wolff,65
2020,0,32254,Xinjun Zhang,65
2020,0,33948,Byeong Hun An,66
2020,0,21407,Arjun Atwal,66
2020,0,33404,Chris Baker,66
2020,0,33141,Keegan Bradley,66
2020,0,24357,K.J. Choi,66
2020,0,11123,Chris Couch,66
2020,0,40098,Matt Fitzpatrick,66
2020,0,30911,Tommy Fleetwood,66
2020,0,29970,Dylan Frittelli,66
2020,0,48045,Michael Gellerman,66
2020,0,32618,Rhein Gibson,66
2020,0,29974,Branden Grace,66
2020,0,31646,Emiliano Grillo,66
2020,0,55707,Calum Hill,66
2020,0,33490,Bo Hoag,66
2020,0,39977,Max Homa,66
2020,0,35506,Mackenzie Hughes,66
2020,0,34174,John Huh,66
2020,0,32815,Masahiro Kawamura,66
2020,0,31420,Anirban Lahiri,66
2020,0,33131,Kyongjun Moon,66
2020,0,27942,Rob Oppenheim,66
2020,0,23320,Ryan Palmer,66
2020,0,29908,C.T. Pan,66
2020,0,40101,Brinson Paolini,66
2020,0,24361,Pat Perez,66
2020,0,47679,Victor Perez,66
2020,0,49771,J.T. Poston,66
2020,0,26476,Chez Reavie,66
2020,0,53165,Doc Redman,66
2020,0,36699,Patrick Rodgers,66
2020,0,26331,Charl Schwartzel,66
2020,0,24502,Adam Scott,66
2020,0,39953,Chase Seiffert,66
2020,0,27963,Chris Stroud,66
2020,0,58168,Davis Thompson,66
2020,0,33419,Cameron Tringale,66
2020,0,26951,Johnson Wagner,66
2020,0,48887,Matt Wallace,66
2020,0,26289,Boo Weekley,66
2020,0,47128,Richy Werenski,66
2020,0,51894,Vince Whaley,66
2020,0,54783,Dylan Wu,66
2020,0,45526,Abraham Ancer,67
2020,0,28259,Sangmoon Bae,67
2020,0,40026,Daniel Berger,67
2020,0,56630,Akshay Bhatia,67
2020,0,40009,Dominic Bozzelli,67
2020,0,34255,Joseph Bramlett,67
2020,0,28420,Ryan Brehm,67
2020,0,47504,Sam Burns,67
2020,0,25364,Paul Casey,67
2020,0,20472,Alex Cejka,67
2020,0,39997,Corey Conners,67
2020,0,32982,Vince Covello,67
2020,0,28089,Jason Day,67
2020,0,35376,Roberto Díaz,67
2020,0,6522,Ernie Els,67
2020,0,30191,Julián Etulain,67
2020,0,12823,Carlos Franco,67
2020,0,33399,Adam Hadwin,67
2020,0,26758,David Hearn,67
2020,0,49298,Kramer Hickok,67
2020,0,34656,Mikumu Horikawa,67
2020,0,35461,Beau Hossler,67
2020,0,34554,Jung-gon Hwang,67
2020,0,47238,Jazz Janewattananond,67
2020,0,30925,Dustin Johnson,67
2020,0,8075,Jerry Kelly,67
2020,0,32757,Patton Kizzire,67
2020,0,30944,Jason Kokrak,67
2020,0,33689,Jinichiro Kozuma,67
2020,0,23108,Matt Kuchar,67
2020,0,1666,Bernhard Langer,67
2020,0,28775,Nate Lashley,67
2020,0,35230,Nelson Ledesma,67
2020,0,29926,Danny Lee,67
2020,0,32791,K.H. Lee,67
2020,0,28670,Wonjoon Lee,67
2020,0,27129,Luke List,67
2020,0,24781,Hunter Mahan,67
2020,0,47993,Denny McCarthy,67
2020,0,28237,Rory McIlroy,67
2020,0,26596,Ryan Moore,67
2020,0,48822,Sebastián Muñoz,67
2020,0,36871,Matthew NeSmith,67
2020,0,27349,Alex Noren,67
2020,0,26328,Shaun Norris,67
2020,0,26329,Louis Oosthuizen,67
2020,0,27556,Ted Potter Jr.,67
2020,0,24138,Ian Poulter,67
2020,0,28252,Seamus Power,67
2020,0,34256,Andrew Putnam,67
2020,0,23621,Rory Sabbatini,67
2020,0,47347,Adam Schenk,67
2020,0,34610,Matthias Schwab,67
2020,0,20645,John Senden,67
2020,0,33486,Roger Sloan,67
2020,0,35891,Cameron Smith,67
2020,0,29518,Brendan Steele,67
2020,0,34264,Hudson Swafford,67
2020,0,48119,Ben Taylor,67
2020,0,27330,Josh Teater,67
2020,0,23788,D.J. Trahan,67
2020,0,37189,Harold Varner III,67
2020,0,25632,Jimmy Walker,67
2020,0,49964,Aaron Wise,67
2020,0,33120,Mark Anderson,68
2020,0,22371,Aaron Baddeley,68
2020,0,52372,Cameron Champ,68
2020,0,20229,Stewart Cink,68
2020,0,23541,Ben Crane,68
2020,0,27436,Graham DeLaet,68
2020,0,23983,Luke Donald,68
2020,0,30750,Tommy Gainey,68
2020,0,19846,Brian Gay,68
2020,0,52375,Doug Ghim,68
2020,0,24924,Bill Haas,68
2020,0,32448,James Hahn,68
2020,0,47056,Rikuya Hoshino,68
2020,0,46717,Viktor Hovland,68
2020,0,32775,Shugo Imahira,68
2020,0,48117,Kurt Kitayama,68
2020,0,26851,Marc Leishman,68
2020,0,29772,Michael Lorenzo-Vera,68
2020,0,34466,Peter Malnati,68
2020,0,40042,Tyler McCumber,68
2020,0,25572,Graeme McDowell,68
2020,0,24449,Parker McLachlin,68
2020,0,39546,Keith Mitchell,68
2020,0,29289,S.Y. Noh,68
2020,0,22056,Cameron Percy,68
2020,0,47995,Davis Riley,68
2020,0,56781,Isaiah Salinda,68
2020,0,46441,Robby Shelton,68
2020,0,39324,J.J. Spaun,68
2020,0,34431,Robert Streb,68
2020,0,6527,Steve Stricker,68
2020,0,35617,Martin Trainer,68
2020,0,29484,Peter Uihlein,68
2020,0,40006,Erik van Rooyen,68
2020,0,29454,Bernd Wiesberger,68
2020,0,25349,Tim Wilkinson,68
2020,0,32139,Danny Willett,68
2020,0,52374,Brandon Wu,68
2020,0,30978,Kiradech Aphibarnrat,69
2020,0,24846,Ricky Barnes,69
2020,0,32367,Jorge Campillo,69
2020,0,34314,Sebastian Cappelen,69
2020,0,32200,Roberto Castro,69
2020,0,20593,Greg Chalmers,69
2020,0,39437,Aaron Crawford,69
2020,0,37273,Derek Ernst,69
2020,0,24358,Robert Garrigus,69
2020,0,46550,Brandon Hagy,69
2020,0,23063,Scott Hend,69
2020,0,39058,Lucas Herbert,69
2020,0,29222,Billy Hurley III,69
2020,0,27974,Sung Kang,69
2020,0,27936,Martin Laird,69
2020,0,34409,David Lingmerth,69
2020,0,1706,Davis Love III,69
2020,0,29461,Jamie Lovemark,69
2020,0,52215,Robert MacIntyre,69
2020,0,39185,Jake McLeod,69
2020,0,24490,George McNeill,69
2020,0,27933,John Merrick,69
2020,0,51997,Andrew Novak,69
2020,0,35947,John Oda,69
2020,0,21959,Ted Purdy,69
2020,0,58594,Spencer Ralston,69
2020,0,34360,Patrick Reed,69
2020,0,22405,Justin Rose,69
2020,0,6567,Vijay Singh,69
2020,0,34046,Jordan Spieth,69
2020,0,32333,Kevin Tway,69
2020,0,12652,Cameron Beckman,70
2020,0,45522,Christiaan Bezuidenhout,70
2020,0,33803,Lucas Bjerregaard,70
2020,0,24507,Jason Bohn,70
2020,0,48084,Wesley Bryan,70
2020,0,55708,Hayden Buckley,70
2020,0,32070,Rafael Campos,70
2020,0,57492,Eugenio Chacarra,70
2020,0,46154,Yi Keun Chang,70
2020,0,1249,John Daly,70
2020,0,47959,Bryson DeChambeau,70
2020,0,32102,Rickie Fowler,70
2020,0,28938,Justin Harding,70
2020,0,20766,Padraig Harrington,70
2020,0,12782,Tim Herron,70
2020,0,30852,Ryo Ishikawa,70
2020,0,34587,Chan Kim,70
2020,0,37454,Whee Kim,70
2020,0,30926,Chris Kirk,70
2020,0,32816,Satoshi Kodaira,70
2020,0,25198,Francesco Molinari,70
2020,0,31559,Garrett Osborn,70
2020,0,29223,Sam Saunders,70
2020,0,50484,Hayden Springer,70
2020,0,26679,Kevin Stadler,70
2020,0,21528,Henrik Stenson,70
2020,0,40115,Adam Svensson,70
2020,0,55454,Carl Yuan,70
2020,0,56003,Yongjun Bae,71
2020,0,52633,Alex Beach,71
2020,0,23614,Rich Beem,71
2020,0,24925,Jonathan Byrd,71
2020,0,54334,Ben Cook,71
2020,0,23638,Brendon de Jonge,71
2020,0,23353,J.J. Henry,71
2020,0,39975,Michael Kim,71
2020,0,30008,Jbe' Kruger,71
2020,0,58696,Peter Kuest,71
2020,0,33204,Shane Lowry,71
2020,0,10585,Scott McCarron,71
2020,0,47737,Logan McCracken,71
2020,0,46442,Maverick McNealy,71
2020,0,45798,Zach Murray,71
2020,0,24140,Sean O'Hair,71
2020,0,57900,Chandler Phillips,71
2020,0,12309,Bob Sowards,71
2020,0,8385,Omar Uresti,71
2020,0,10885,Robert Allenby,72
2020,0,12510,Chad Campbell,72
2020,0,20850,Daniel Chopra,72
2020,0,54587,Justin Doeden,72
2020,0,37338,Zecheng Dou,72
2020,0,47987,Cole Hammer,72
2020,0,36799,Stephan Jaeger,72
2020,0,30711,Colt Knost,72
2020,0,34168,Soomin Lee,72
2020,0,52341,Andrew McCain,72
2020,0,34702,Edward Olson,72
2020,0,25863,Rod Perry,72
2020,0,30005,Neil Schietekat,72
2020,0,26490,Michael Sims,72
2020,0,23623,Bo Van Pelt,72
2020,0,10423,Mike Weir,72
2020,0,33870,Ashun Wu,72
2020,0,39831,Bobby Bai,73
2020,0,35133,Bryce Easton,73
2020,0,46823,Jeremy Gandon,73
2020,0,46724,Jeongwoo Ham,73
2020,0,30812,Benjamin Hebert,73
2020,0,46673,Tomoyo Ikemura,73
2020,0,46404,Marcus Kinhult,73
2020,0,49481,Tae Hee Lee,73
2020,0,37447,Zander Lombard,73
2020,0,24077,Matthew Millar,73
2020,0,31672,Daniel Nisbet,73
2020,0,30826,John O'Leary,73
2020,0,57944,Andy Ogletree,73
2020,0,47127,David Pastore,73
2020,0,25240,D.A. Points,73
2020,0,46501,Ollie Schniederjans,73
2020,0,46340,Alex Smalley,73
2020,0,26757,Greg Sonnier,73
2020,0,8375,Paul Stankowski,73
2020,0,51634,Sahith Theegala,73
2020,0,57711,Mason Williams,73
2020,0,31323,Gary Woodland,73
2020,0,36698,Andy Zhang,73
2020,0,49746,Daniel Augustus,74
2020,0,1226,Fred Couples,74
2020,0,54655,Patrick Flavin,74
2020,0,51696,Rico Hoey,74
2020,0,29670,Pablo Larrazabal,74
2020,0,1677,Tom Lehman,74
2020,0,24748,WC Liang,74
2020,0,28300,Joost Luiten,74
2020,0,27171,Jay McLuen,74
2020,0,58188,James Nicholas,74
2020,0,54309,Tyler Ota,74
2020,0,30756,Andrea Pavan,74
2020,0,25345,Carl Pettersson,74
2020,0,22913,John Rollins,74
2020,0,24459,Richard Sterne,74
2020,0,25834,Daniel Summerhays,74
2020,0,28114,Dawie van der Walt,74
2020,0,52411,Kyle Westmoreland,74
2020,0,21878,Mark Wilson,74
2020,0,55411,Jacob Bergeron,75
2020,0,54530,Henry Chung,75
2020,0,55371,Parker Gillam,75
2020,0,25052,Derek Gillespie,75
2020,0,21731,Freddie Jacobson,75
2020,0,51833,Davey Jude,75
2020,0,40189,David Muttitt,75
2020,0,26799,Toru Nakajima,75
2020,0,54303,Charlie Reiter,75
2020,0,39327,Ben Silverman,75
2020,0,22293,Heath Slocum,75
2020,0,22294,Brian Smock,75
2020,0,50493,Justin Suh,75
2020,0,27770,Camilo Villegas,75
2020,0,23656,Jason Caron,76
2020,0,1200,Keith Clearwater,76
2020,0,54926,George Cunningham,76
2020,0,8931,Glen Day,76
2020,0,58121,Jarryd Dillas,76
2020,0,26735,Marty Jertson,76
2020,0,8339,Spike McRoy,76
2020,0,23979,Judd Gibb,77
2020,0,57975,Harry Hall,77
2020,0,1487,Jeff Hart,77
2020,0,46440,Smylie Kaufman,77
2020,0,35890,Byron Meth,77
2020,0,6515,Shaun Micheel,77
2020,0,46601,Trey Mullinax,77
2020,0,8793,Tiger Woods,77
2020,0,37064,Joe Boros,78
2020,0,56488,Jake Kneen,78
2020,0,31569,Jason Scrivener,78
2020,0,6693,Ken Tanigawa,78
2020,0,58191,Donnie Trosper,78
2020,0,33624,Shawn Warren,78
2020,0,45242,Kevin Yu,78
2020,0,58407,Sean Yu,78
2020,0,20094,Jonathan Kaye,79
2020,0,7755,Dwayne Pearman,80
2020,0,37410,Hiram Silfa,82
2020,0,1388,Robert Gamez,83
2019,0,24846,Ricky Barnes,61
2019,0,36699,Patrick Rodgers,61
2019,0,39971,Sungjae Im,62
2019,0,33667,Carlos Ortiz,62
2019,0,29479,Scott Brown,63
2019,0,31646,Emiliano Grillo,63
2019,0,29478,Kevin Kisner,63
2019,0,32757,Patton Kizzire,63
2019,0,28237,Rory McIlroy,63
2019,0,29484,Peter Uihlein,63
2019,0,47128,Richy Werenski,63
2019,0,33948,Byeong Hun An,64
2019,0,45526,Abraham Ancer,64
2019,0,30978,Kiradech Aphibarnrat,64
2019,0,19803,Ryan Armour,64
2019,0,40009,Dominic Bozzelli,64
2019,0,25364,Paul Casey,64
2019,0,32200,Roberto Castro,64
2019,0,46435,Austin Cook,64
2019,0,49633,Charlie Danielson,64
2019,0,6522,Ernie Els,64
2019,0,29970,Dylan Frittelli,64
2019,0,29535,Brice Garnett,64
2019,0,27644,Brian Harman,64
2019,0,34098,Russell Henley,64
2019,0,35506,Mackenzie Hughes,64
2019,0,32816,Satoshi Kodaira,64
2019,0,35879,Kelly Kraft,64
2019,0,34261,Scott Langley,64
2019,0,49766,Hank Lebioda,64
2019,0,39004,Dru Love,64
2019,0,26596,Ryan Moore,64
2019,0,46601,Trey Mullinax,64
2019,0,49771,J.T. Poston,64
2019,0,27556,Ted Potter Jr.,64
2019,0,47856,Seth Reeves,64
2019,0,39113,Shubhankar Sharma,64
2019,0,34046,Jordan Spieth,64
2019,0,2206,David Toms,64
2019,0,27095,Nick Watney,64
2019,0,22371,Aaron Baddeley,65
2019,0,27895,Jonas Blixt,65
2019,0,24507,Jason Bohn,65
2019,0,33141,Keegan Bradley,65
2019,0,34021,Bud Cauley,65
2019,0,32366,Kevin Chappell,65
2019,0,20229,Stewart Cink,65
2019,0,51766,Wyndham Clark,65
2019,0,23541,Ben Crane,65
2019,0,34099,Harris English,65
2019,0,28307,Matt Every,65
2019,0,19846,Brian Gay,65
2019,0,33399,Adam Hadwin,65
2019,0,31557,Jim Herman,65
2019,0,35532,Tom Hoge,65
2019,0,35461,Beau Hossler,65
2019,0,36799,Stephan Jaeger,65
2019,0,26300,Matt Jones,65
2019,0,27974,Sung Kang,65
2019,0,37454,Whee Kim,65
2019,0,30944,Jason Kokrak,65
2019,0,31420,Anirban Lahiri,65
2019,0,33410,Andrew Landry,65
2019,0,28775,Nate Lashley,65
2019,0,34409,David Lingmerth,65
2019,0,47993,Denny McCarthy,65
2019,0,24490,George McNeill,65
2019,0,32640,Troy Merritt,65
2019,0,48822,Sebastián Muñoz,65
2019,0,34213,Grayson Murray,65
2019,0,45486,Joaquin Niemann,65
2019,0,27349,Alex Noren,65
2019,0,30163,Henrik Norlander,65
2019,0,23320,Ryan Palmer,65
2019,0,29908,C.T. Pan,65
2019,0,25818,Scott Piercy,65
2019,0,30946,Alex Prugh,65
2019,0,34256,Andrew Putnam,65
2019,0,37275,Sam Ryder,65
2019,0,23621,Rory Sabbatini,65
2019,0,29223,Sam Saunders,65
2019,0,48081,Xander Schauffele,65
2019,0,24502,Adam Scott,65
2019,0,39327,Ben Silverman,65
2019,0,29221,Webb Simpson,65
2019,0,33486,Roger Sloan,65
2019,0,35891,Cameron Smith,65
2019,0,49960,Sepp Straka,65
2019,0,27214,Kevin Streelman,65
2019,0,34264,Hudson Swafford,65
2019,0,25493,Nick Taylor,65
2019,0,27330,Josh Teater,65
2019,0,33448,Justin Thomas,65
2019,0,32150,Michael Thompson,65
2019,0,23788,D.J. Trahan,65
2019,0,25632,Jimmy Walker,65
2019,0,31323,Gary Woodland,65
2019,0,37340,Chase Wright,65
2019,0,40026,Daniel Berger,66
2019,0,47504,Sam Burns,66
2019,0,26499,Rafa Cabrera Bello,66
2019,0,52372,Cameron Champ,66
2019,0,34306,John Chin,66
2019,0,39997,Corey Conners,66
2019,0,34076,Joel Dahmen,66
2019,0,45157,Cam Davis,66
2019,0,33653,Thomas Detry,66
2019,0,25686,Jason Dufner,66
2019,0,45609,Tyler Duncan,66
2019,0,46567,Paul Dunne,66
2019,0,29725,Tony Finau,66
2019,0,30911,Tommy Fleetwood,66
2019,0,52375,Doug Ghim,66
2019,0,25900,Lucas Glover,66
2019,0,39954,Cody Gribble,66
2019,0,28938,Justin Harding,66
2019,0,35421,Brandon Harkins,66
2019,0,54628,Lee Hodges,66
2019,0,29420,Billy Horschel,66
2019,0,46717,Viktor Hovland,66
2019,0,27408,Martin Kaymer,66
2019,0,30926,Chris Kirk,66
2019,0,33122,Russell Knox,66
2019,0,27936,Martin Laird,66
2019,0,32791,K.H. Lee,66
2019,0,36326,David Lipsky,66
2019,0,27129,Luke List,66
2019,0,37380,Curtis Luck,66
2019,0,1810,Phil Mickelson,66
2019,0,39546,Keith Mitchell,66
2019,0,50525,Collin Morikawa,66
2019,0,25396,Kevin Na,66
2019,0,26329,Louis Oosthuizen,66
2019,0,32876,Martin Piller,66
2019,0,24138,Ian Poulter,66
2019,0,28252,Seamus Power,66
2019,0,46970,Jon Rahm,66
2019,0,34360,Patrick Reed,66
2019,0,32058,José de Jesús Rodríguez,66
2019,0,30692,Scott Stallings,66
2019,0,30110,Kyle Stanley,66
2019,0,29518,Brendan Steele,66
2019,0,33418,Shawn Stefani,66
2019,0,21528,Henrik Stenson,66
2019,0,34431,Robert Streb,66
2019,0,27963,Chris Stroud,66
2019,0,23325,Vaughn Taylor,66
2019,0,10387,Chris Thompson,66
2019,0,33419,Cameron Tringale,66
2019,0,49964,Aaron Wise,66
2019,0,24663,Y.E. Yang,66
2019,0,49303,Anders Albertson,67
2019,0,28259,Sangmoon Bae,67
2019,0,34310,Alexander Björk,67
2019,0,27958,Ryan Blaum,67
2019,0,55708,Hayden Buckley,67
2019,0,29268,Bronson Burgoon,67
2019,0,35450,Patrick Cantlay,67
2019,0,55648,Minchel Choi,67
2019,0,47959,Bryson DeChambeau,67
2019,0,35376,Roberto Díaz,67
2019,0,32582,Eric Dugas,67
2019,0,30191,Julián Etulain,67
2019,0,40098,Matt Fitzpatrick,67
2019,0,46523,Joey Garber,67
2019,0,28679,Fabián Gómez,67
2019,0,46402,Talor Gooch,67
2019,0,29974,Branden Grace,67
2019,0,46550,Brandon Hagy,67
2019,0,32448,James Hahn,67
2019,0,49298,Kramer Hickok,67
2019,0,12716,Charley Hoffman,67
2019,0,33461,Morgan Hoffmann,67
2019,0,27141,J.B. Holmes,67
2019,0,21961,Charles Howell III,67
2019,0,34174,John Huh,67
2019,0,29222,Billy Hurley III,67
2019,0,32775,Shugo Imahira,67
2019,0,21731,Freddie Jacobson,67
2019,0,47990,Kyle Jones,67
2019,0,36689,Brooks Koepka,67
2019,0,29926,Danny Lee,67
2019,0,1706,Davis Love III,67
2019,0,33204,Shane Lowry,67
2019,0,28300,Joost Luiten,67
2019,0,34466,Peter Malnati,67
2019,0,28158,Steve Marino,67
2019,0,25572,Graeme McDowell,67
2019,0,27933,John Merrick,67
2019,0,24361,Pat Perez,67
2019,0,34358,Jonathan Randolph,67
2019,0,47347,Adam Schenk,67
2019,0,30786,Brady Schnell,67
2019,0,46501,Ollie Schniederjans,67
2019,0,27649,Brandt Snedeker,67
2019,0,39324,J.J. Spaun,67
2019,0,31560,Brian Stuard,67
2019,0,32333,Kevin Tway,67
2019,0,37189,Harold Varner III,67
2019,0,27064,Jhonattan Vegas,67
2019,0,26951,Johnson Wagner,67
2019,0,48887,Matt Wallace,67
2019,0,26289,Boo Weekley,67
2019,0,10423,Mike Weir,67
2019,0,56278,Matthew Wolff,67
2019,0,55410,Shintaro Ban,68
2019,0,24925,Jonathan Byrd,68
2019,0,32070,Rafael Campos,68
2019,0,45734,John Catlin,68
2019,0,20472,Alex Cejka,68
2019,0,25720,Chad Collins,68
2019,0,34262,Jon Curran,68
2019,0,23983,Luke Donald,68
2019,0,31416,Derek Fathauer,68
2019,0,30750,Tommy Gainey,68
2019,0,22892,Jason Gore,68
2019,0,24924,Bill Haas,68
2019,0,27324,Seungsu Han,68
2019,0,26758,David Hearn,68
2019,0,12782,Tim Herron,68
2019,0,39977,Max Homa,68
2019,0,36514,Yuki Inamori,68
2019,0,24024,Zach Johnson,68
2019,0,39975,Michael Kim,68
2019,0,37455,Si Woo Kim,68
2019,0,32369,Sihwan Kim,68
2019,0,49481,Tae Hee Lee,68
2019,0,26851,Marc Leishman,68
2019,0,27619,Ben Leong,68
2019,0,35296,Haotong Li,68
2019,0,50526,Tom Lovelady,68
2019,0,29461,Jamie Lovemark,68
2019,0,24781,Hunter Mahan,68
2019,0,33413,Ben Martin,68
2019,0,32839,Hideki Matsuyama,68
2019,0,55421,Chip McDaniel,68
2019,0,39852,Doyeob Mun,68
2019,0,24140,Sean O'Hair,68
2019,0,33968,Thorbjørn Olesen,68
2019,0,20572,Rod Pampling,68
2019,0,32797,Sanghyun Park,68
2019,0,34709,Eddie Pepperell,68
2019,0,10213,Dicky Pride,68
2019,0,26476,Chez Reavie,68
2019,0,53165,Doc Redman,68
2019,0,35732,Wes Roach,68
2019,0,22405,Justin Rose,68
2019,0,26331,Charl Schwartzel,68
2019,0,20645,John Senden,68
2019,0,54364,Stephen Stallings Jr.,68
2019,0,33449,Zack Sucher,68
2019,0,40115,Adam Svensson,68
2019,0,30927,Brendon Todd,68
2019,0,32139,Danny Willett,68
2019,0,23778,Brad Adamonis,69
2019,0,32334,Charlie Beljan,69
2019,0,33803,Lucas Bjerregaard,69
2019,0,28087,Kris Blanks,69
2019,0,57339,Étienne Brault,69
2019,0,48084,Wesley Bryan,69
2019,0,47906,Austin Connelly,69
2019,0,28089,Jason Day,69
2019,0,23638,Brendon de Jonge,69
2019,0,32444,JC Deacon,69
2019,0,35110,Brett Drewitt,69
2019,0,21209,Sergio Garcia,69
2019,0,24358,Robert Garrigus,69
2019,0,20157,Retief Goosen,69
2019,0,47988,Nick Hardy,69
2019,0,20766,Padraig Harrington,69
2019,0,34363,Tyrrell Hatton,69
2019,0,23353,J.J. Henry,69
2019,0,47056,Rikuya Hoshino,69
2019,0,22378,Trevor Immelman,69
2019,0,30711,Colt Knost,69
2019,0,36852,Jim Knous,69
2019,0,23108,Matt Kuchar,69
2019,0,25431,Rob Labritz,69
2019,0,37278,Nicholas Lindheim,69
2019,0,24912,Will MacKenzie,69
2019,0,46113,Ryan McCormick,69
2019,0,24449,Parker McLachlin,69
2019,0,46442,Maverick McNealy,69
2019,0,25198,Francesco Molinari,69
2019,0,33293,Thomas Pieters,69
2019,0,47995,Davis Riley,69
2019,0,21452,Steve Scott,69
2019,0,24459,Richard Sterne,69
2019,0,6527,Steve Stricker,69
2019,0,28132,Tyrone Van Aswegen,69
2019,0,35658,Kris Ventura,69
2019,0,34126,Scott Vincent,69
2019,0,20160,Charlie Wi,69
2019,0,52374,Brandon Wu,69
2019,0,48001,Zach Bauchou,70
2019,0,12510,Chad Campbell,70
2019,0,20850,Daniel Chopra,70
2019,0,28455,Will Claxton,70
2019,0,11123,Chris Couch,70
2019,0,54591,Ben Griffin,70
2019,0,34563,Chesson Hadley,70
2019,0,26908,Yuta Ikeda,70
2019,0,47238,Jazz Janewattananond,70
2019,0,46440,Smylie Kaufman,70
2019,0,8075,Jerry Kelly,70
2019,0,31109,Richard Lee,70
2019,0,35104,Tom Lewis,70
2019,0,35449,Adam Long,70
2019,0,39185,Jake McLeod,70
2019,0,34575,Adrian Otaegui,70
2019,0,51863,Carter Page,70
2019,0,25240,D.A. Points,70
2019,0,33592,Andy Pope,70
2019,0,22913,John Rollins,70
2019,0,35617,Martin Trainer,70
2019,0,40006,Erik van Rooyen,70
2019,0,24964,Ryan Vermeer,70
2019,0,25804,Bubba Watson,70
2019,0,55454,Carl Yuan,70
2019,0,33120,Mark Anderson,71
2019,0,46908,Mark Anguiano,71
2019,0,20098,Stuart Appleby,71
2019,0,21407,Arjun Atwal,71
2019,0,30996,Mark Baldwin,71
2019,0,31678,Oliver Bekker,71
2019,0,56848,Justin Bertsch,71
2019,0,28697,Gaganjeet Bhullar,71
2019,0,21753,Brian Davis,71
2019,0,55540,Thomas DeMarco,71
2019,0,37273,Derek Ernst,71
2019,0,36299,Edward Figueroa,71
2019,0,10809,Jim Furyk,71
2019,0,34296,Wes Homan,71
2019,0,30925,Dustin Johnson,71
2019,0,47917,Takumi Kanaya,71
2019,0,45467,Kim Leun-Kwang,71
2019,0,29772,Michael Lorenzo-Vera,71
2019,0,52330,Dylan Meyer,71
2019,0,24077,Matthew Millar,71
2019,0,45729,Drew Nesbitt,71
2019,0,56329,Derek Oland,71
2019,0,30756,Andrea Pavan,71
2019,0,46046,Scottie Scheffler,71
2019,0,6567,Vijay Singh,71
2019,0,26679,Kevin Stadler,71
2019,0,35225,Brandon Stone,71
2019,0,50493,Justin Suh,71
2019,0,57364,Michael Thorbjornsen,71
2019,0,52144,Braden Thornberry,71
2019,0,45733,Austen Truslow,71
2019,0,8793,Tiger Woods,71
2019,0,57591,Cullan Brown,72
