YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2019,0,37340,Chase Wright,8.21,22,268,91.79
2019,0,27963,Chris Stroud,8.22,18,219,91.78
2019,0,31420,Anirban Lahiri,8.33,20,240,91.67
2019,0,47128,Richy Werenski,8.33,28,336,91.67
2019,0,40026,Daniel Berger,8.37,22,263,91.63
2019,0,24781,Hunter Mahan,8.37,20,239,91.63
2019,0,34021,Bud Cauley,8.39,27,322,91.61
2019,0,32333,Kevin Tway,8.39,25,298,91.61
2019,0,47990,Kyle Jones,8.4,21,250,91.6
2019,0,10809,Jim Furyk,8.43,22,261,91.57
2019,0,19846,Brian Gay,8.49,27,318,91.51
2019,0,26758,David Hearn,8.51,12,141,91.49
2019,0,34046,Jordan Spieth,8.52,23,270,91.48
2019,0,45486,Joaquin Niemann,8.55,26,304,91.45
2019,0,27895,Jonas Blixt,8.6,24,279,91.4
2019,0,26596,Ryan Moore,8.63,22,255,91.37
2019,0,33486,Roger Sloan,8.67,26,300,91.33
2019,0,31560,Brian Stuard,8.68,25,288,91.32
2019,0,26951,Johnson Wagner,8.68,21,242,91.32
2019,0,19803,Ryan Armour,8.75,28,320,91.25
2019,0,29223,Sam Saunders,8.84,26,294,91.16
2019,0,24502,Adam Scott,8.85,17,192,91.15
2019,0,32200,Roberto Castro,8.86,24,271,91.14
2019,0,27214,Kevin Streelman,8.9,29,326,91.1
2019,0,39546,Keith Mitchell,8.98,22,245,91.02
2019,0,36699,Patrick Rodgers,9.0,18,200,91.0
2019,0,23353,J.J. Henry,9.05,19,210,90.95
2019,0,29479,Scott Brown,9.06,29,320,90.94
2019,0,32150,Michael Thompson,9.09,24,264,90.91
2019,0,39971,Sungjae Im,9.11,43,472,90.89
2019,0,47959,Bryson DeChambeau,9.13,24,263,90.87
2019,0,27556,Ted Potter Jr.,9.13,22,241,90.87
2019,0,45526,Abraham Ancer,9.15,26,284,90.85
2019,0,6522,Ernie Els,9.17,11,120,90.83
2019,0,30944,Jason Kokrak,9.18,29,316,90.82
2019,0,49771,J.T. Poston,9.19,35,381,90.81
2019,0,25396,Kevin Na,9.25,16,173,90.75
2019,0,39975,Michael Kim,9.34,17,182,90.66
2019,0,26476,Chez Reavie,9.4,25,266,90.6
2019,0,35376,Roberto Díaz,9.43,20,212,90.57
2019,0,27958,Ryan Blaum,9.46,30,317,90.54
2019,0,29970,Dylan Frittelli,9.48,29,306,90.52
2019,0,32139,Danny Willett,9.61,22,229,90.39
2019,0,49964,Aaron Wise,9.64,24,249,90.36
2019,0,30946,Alex Prugh,9.66,28,290,90.34
2019,0,29268,Bronson Burgoon,9.68,21,217,90.32
2019,0,25364,Paul Casey,9.69,22,227,90.31
2019,0,46523,Joey Garber,9.69,19,196,90.31
2019,0,34076,Joel Dahmen,9.75,31,318,90.25
2019,0,25818,Scott Piercy,9.78,31,317,90.22
2019,0,35506,Mackenzie Hughes,9.81,31,316,90.19
2019,0,37455,Si Woo Kim,9.82,22,224,90.18
2019,0,25686,Jason Dufner,9.85,27,274,90.15
2019,0,34363,Tyrrell Hatton,9.85,20,203,90.15
2019,0,35450,Patrick Cantlay,9.86,21,213,90.14
2019,0,23108,Matt Kuchar,9.86,28,284,90.14
2019,0,27936,Martin Laird,9.92,36,363,90.08
2019,0,25198,Francesco Molinari,9.94,17,171,90.06
2019,0,35617,Martin Trainer,9.95,20,201,90.05
2019,0,25632,Jimmy Walker,9.96,25,251,90.04
2019,0,27064,Jhonattan Vegas,10.0,28,280,90.0
2019,0,35532,Tom Hoge,10.03,29,289,89.97
2019,0,36799,Stephan Jaeger,10.04,26,259,89.96
2019,0,35879,Kelly Kraft,10.04,25,249,89.96
2019,0,26499,Rafa Cabrera Bello,10.05,20,199,89.95
2019,0,33122,Russell Knox,10.07,30,298,89.93
2019,0,49960,Sepp Straka,10.08,26,258,89.92
2019,0,24024,Zach Johnson,10.1,21,208,89.9
2019,0,46601,Trey Mullinax,10.1,29,287,89.9
2019,0,46435,Austin Cook,10.24,21,205,89.76
2019,0,24925,Jonathan Byrd,10.26,16,156,89.74
2019,0,37380,Curtis Luck,10.27,19,185,89.73
2019,0,31323,Gary Woodland,10.27,30,292,89.73
2019,0,37189,Harold Varner III,10.28,33,321,89.72
2019,0,36852,Jim Knous,10.29,18,175,89.71
2019,0,1810,Phil Mickelson,10.29,21,204,89.71
2019,0,33418,Shawn Stefani,10.36,32,309,89.64
2019,0,21731,Freddie Jacobson,10.44,19,182,89.56
2019,0,33399,Adam Hadwin,10.47,27,258,89.53
2019,0,49298,Kramer Hickok,10.47,27,258,89.53
2019,0,34563,Chesson Hadley,10.57,24,227,89.43
2019,0,35449,Adam Long,10.6,30,283,89.4
2019,0,32839,Hideki Matsuyama,10.63,34,320,89.37
2019,0,26851,Marc Leishman,10.65,28,263,89.35
2019,0,27129,Luke List,10.71,27,252,89.29
2019,0,32058,José de Jesús Rodríguez,10.9,23,211,89.1
2019,0,30191,Julián Etulain,11.0,23,209,89.0
2019,0,36689,Brooks Koepka,11.02,28,254,88.98
2019,0,20572,Rod Pampling,11.18,17,152,88.82
2019,0,29484,Peter Uihlein,11.24,28,249,88.76
2019,0,29518,Brendan Steele,11.42,29,254,88.58
2019,0,32791,K.H. Lee,11.48,31,270,88.52
2019,0,28679,Fabián Gómez,11.52,22,191,88.48
2019,0,27141,J.B. Holmes,11.59,19,164,88.41
2019,0,30978,Kiradech Aphibarnrat,11.64,22,189,88.36
2019,0,34098,Russell Henley,11.9,32,269,88.1
2019,0,29974,Branden Grace,11.96,22,184,88.04
2019,0,23320,Ryan Palmer,11.97,28,234,88.03
2019,0,39327,Ben Silverman,11.98,29,242,88.02
2019,0,45609,Tyler Duncan,12.03,35,291,87.97
2019,0,52372,Cameron Champ,12.15,44,362,87.85
2019,0,37454,Whee Kim,12.21,26,213,87.79
2019,0,33448,Justin Thomas,12.22,27,221,87.78
2019,0,33410,Andrew Landry,12.3,30,244,87.7
2019,0,28252,Seamus Power,12.33,36,292,87.67
2019,0,33141,Keegan Bradley,12.5,38,304,87.5
2019,0,40115,Adam Svensson,12.5,28,224,87.5
2019,0,39997,Corey Conners,12.58,40,318,87.42
2019,0,27974,Sung Kang,12.58,40,318,87.42
2019,0,47856,Seth Reeves,12.85,32,249,87.15
2019,0,31646,Emiliano Grillo,13.1,30,229,86.9
2019,0,49766,Hank Lebioda,13.11,35,267,86.89
2019,0,49303,Anders Albertson,13.15,33,251,86.85
2019,0,32816,Satoshi Kodaira,13.56,32,236,86.44
2019,0,28259,Sangmoon Bae,13.78,27,196,86.22
2019,0,29926,Danny Lee,14.57,44,302,85.43
2019,0,30692,Scott Stallings,15.12,39,258,84.88
2019,0,35421,Brandon Harkins,15.36,41,267,84.64
2019,0,34306,John Chin,15.66,31,198,84.34
2019,0,25804,Bubba Watson,15.93,36,226,84.07
2018,0,29478,Kevin Kisner,4.32,14,324,95.68
2018,0,20593,Greg Chalmers,4.89,9,184,95.11
2018,0,25364,Paul Casey,5.16,11,213,94.84
2018,0,47993,Denny McCarthy,5.49,14,255,94.51
2018,0,26951,Johnson Wagner,5.61,16,285,94.39
2018,0,27095,Nick Watney,5.77,21,364,94.23
2018,0,29479,Scott Brown,5.91,22,372,94.09
2018,0,34098,Russell Henley,5.95,16,269,94.05
2018,0,24138,Ian Poulter,5.96,13,218,94.04
2018,0,21528,Henrik Stenson,5.98,14,234,94.02
2018,0,25834,Daniel Summerhays,6.0,9,150,94.0
2018,0,27349,Alex Noren,6.08,16,263,93.92
2018,0,23541,Ben Crane,6.09,12,197,93.91
2018,0,40058,Zac Blair,6.12,12,196,93.88
2018,0,29223,Sam Saunders,6.23,17,273,93.77
2018,0,29221,Webb Simpson,6.25,22,352,93.75
2018,0,39954,Cody Gribble,6.36,14,220,93.64
2018,0,33410,Andrew Landry,6.42,19,296,93.58
2018,0,26476,Chez Reavie,6.5,18,277,93.5
2018,0,28679,Fabián Gómez,6.51,22,338,93.49
2018,0,30110,Kyle Stanley,6.77,21,310,93.23
2018,0,31202,William McGirt,6.79,25,368,93.21
2018,0,34563,Chesson Hadley,6.81,26,382,93.19
2018,0,25892,Steve Wheatcroft,6.86,14,204,93.14
2018,0,37455,Si Woo Kim,6.93,21,303,93.07
2018,0,29908,C.T. Pan,6.96,27,388,93.04
2018,0,21961,Charles Howell III,7.03,27,384,92.97
2018,0,48084,Wesley Bryan,7.04,14,199,92.96
2018,0,24024,Zach Johnson,7.09,20,282,92.91
2018,0,32333,Kevin Tway,7.09,29,409,92.91
2018,0,24924,Bill Haas,7.23,23,318,92.77
2018,0,24846,Ricky Barnes,7.26,13,179,92.74
2018,0,34466,Peter Malnati,7.27,21,289,92.73
2018,0,24361,Pat Perez,7.28,15,206,92.72
2018,0,31560,Brian Stuard,7.29,28,384,92.71
2018,0,26596,Ryan Moore,7.33,20,273,92.67
2018,0,27895,Jonas Blixt,7.46,15,201,92.54
2018,0,22056,Cameron Percy,7.51,13,173,92.49
2018,0,32150,Michael Thompson,7.54,23,305,92.46
2018,0,27649,Brandt Snedeker,7.6,26,342,92.4
2018,0,37454,Whee Kim,7.62,23,302,92.38
2018,0,32102,Rickie Fowler,7.72,20,259,92.28
2018,0,28089,Jason Day,7.83,17,217,92.17
2018,0,39975,Michael Kim,7.83,18,230,92.17
2018,0,36699,Patrick Rodgers,7.9,29,367,92.1
2018,0,25804,Bubba Watson,7.93,23,290,92.07
2018,0,28237,Rory McIlroy,7.94,15,189,92.06
2018,0,30926,Chris Kirk,7.96,32,402,92.04
2018,0,29485,Brett Stegmaier,7.97,20,251,92.03
2018,0,24781,Hunter Mahan,8.0,20,250,92.0
2018,0,10809,Jim Furyk,8.08,16,198,91.92
2018,0,34021,Bud Cauley,8.09,14,173,91.91
2018,0,35461,Beau Hossler,8.1,34,420,91.9
2018,0,25240,D.A. Points,8.1,17,210,91.9
2018,0,27214,Kevin Streelman,8.1,32,395,91.9
2018,0,29222,Billy Hurley III,8.12,22,271,91.88
2018,0,29420,Billy Horschel,8.16,32,392,91.84
2018,0,30925,Dustin Johnson,8.23,19,231,91.77
2018,0,28775,Nate Lashley,8.24,14,170,91.76
2018,0,33413,Ben Martin,8.26,18,218,91.74
2018,0,8793,Tiger Woods,8.26,19,230,91.74
2018,0,29926,Danny Lee,8.27,22,266,91.73
2018,0,29725,Tony Finau,8.29,32,386,91.71
2018,0,34099,Harris English,8.3,24,289,91.7
2018,0,29461,Jamie Lovemark,8.33,28,336,91.67
2018,0,33141,Keegan Bradley,8.41,29,345,91.59
2018,0,28252,Seamus Power,8.41,27,321,91.59
2018,0,30692,Scott Stallings,8.43,30,356,91.57
2018,0,36799,Stephan Jaeger,8.44,26,308,91.56
2018,0,20229,Stewart Cink,8.45,24,284,91.55
2018,0,26499,Rafa Cabrera Bello,8.5,17,200,91.5
2018,0,46402,Talor Gooch,8.5,21,247,91.5
2018,0,39327,Ben Silverman,8.51,28,329,91.49
2018,0,47347,Adam Schenk,8.53,29,340,91.47
2018,0,46601,Trey Mullinax,8.55,23,269,91.45
2018,0,19846,Brian Gay,8.56,34,397,91.44
2018,0,46501,Ollie Schniederjans,8.57,27,315,91.43
2018,0,34431,Robert Streb,8.58,23,268,91.42
2018,0,33448,Justin Thomas,8.59,22,256,91.41
2018,0,34363,Tyrrell Hatton,8.6,19,221,91.4
2018,0,24140,Sean O'Hair,8.6,19,221,91.4
2018,0,20472,Alex Cejka,8.63,22,255,91.37
2018,0,46435,Austin Cook,8.68,35,403,91.32
2018,0,35879,Kelly Kraft,8.68,27,311,91.32
2018,0,31646,Emiliano Grillo,8.7,26,299,91.3
2018,0,32757,Patton Kizzire,8.7,32,368,91.3
2018,0,34046,Jordan Spieth,8.73,24,275,91.27
2018,0,1810,Phil Mickelson,8.75,26,297,91.25
2018,0,29268,Bronson Burgoon,8.76,24,274,91.24
2018,0,28132,Tyrone Van Aswegen,8.77,32,365,91.23
2018,0,27974,Sung Kang,8.78,23,262,91.22
2018,0,29535,Brice Garnett,8.81,34,386,91.19
2018,0,23108,Matt Kuchar,8.82,24,272,91.18
2018,0,33399,Adam Hadwin,8.84,29,328,91.16
2018,0,39324,J.J. Spaun,8.87,29,327,91.13
2018,0,12716,Charley Hoffman,8.92,24,269,91.08
2018,0,27141,J.B. Holmes,8.93,25,280,91.07
2018,0,19803,Ryan Armour,8.94,37,414,91.06
2018,0,35545,Blayne Barber,8.94,27,302,91.06
2018,0,35506,Mackenzie Hughes,8.97,28,312,91.03
2018,0,34256,Andrew Putnam,8.99,33,367,91.01
2018,0,30944,Jason Kokrak,9.03,41,454,90.97
2018,0,23353,J.J. Henry,9.12,29,318,90.88
2018,0,30978,Kiradech Aphibarnrat,9.15,13,142,90.85
2018,0,40009,Dominic Bozzelli,9.17,22,240,90.83
2018,0,26851,Marc Leishman,9.25,32,346,90.75
2018,0,34174,John Huh,9.31,31,333,90.69
2018,0,34409,David Lingmerth,9.32,26,279,90.68
2018,0,27556,Ted Potter Jr.,9.33,28,300,90.67
2018,0,49771,J.T. Poston,9.35,23,246,90.65
2018,0,37189,Harold Varner III,9.35,30,321,90.65
2018,0,49964,Aaron Wise,9.35,36,385,90.65
2018,0,47128,Richy Werenski,9.37,34,363,90.63
2018,0,25396,Kevin Na,9.45,26,275,90.55
2018,0,24925,Jonathan Byrd,9.48,20,211,90.52
2018,0,33948,Byeong Hun An,9.51,29,305,90.49
2018,0,22371,Aaron Baddeley,9.51,29,305,90.49
2018,0,35310,Lanto Griffin,9.52,26,273,90.48
2018,0,27963,Chris Stroud,9.54,23,241,90.46
2018,0,31420,Anirban Lahiri,9.56,26,272,90.44
2018,0,27942,Rob Oppenheim,9.59,21,219,90.41
2018,0,48081,Xander Schauffele,9.63,29,301,90.37
2018,0,30911,Tommy Fleetwood,9.68,24,248,90.32
2018,0,35891,Cameron Smith,9.68,21,217,90.32
2018,0,32876,Martin Piller,9.73,29,298,90.27
2018,0,27936,Martin Laird,9.79,28,286,90.21
2018,0,34360,Patrick Reed,9.8,24,245,90.2
2018,0,45526,Abraham Ancer,9.82,33,336,90.18
2018,0,32640,Troy Merritt,9.84,30,305,90.16
2018,0,34358,Jonathan Randolph,9.84,25,254,90.16
2018,0,33122,Russell Knox,9.86,35,355,90.14
2018,0,20157,Retief Goosen,9.88,17,172,90.12
2018,0,27958,Ryan Blaum,9.91,34,343,90.09
2018,0,31416,Derek Fathauer,9.94,32,322,90.06
2018,0,37278,Nicholas Lindheim,10.04,28,279,89.96
2018,0,35421,Brandon Harkins,10.19,38,373,89.81
2018,0,47959,Bryson DeChambeau,10.24,39,381,89.76
2018,0,28307,Matt Every,10.24,26,254,89.76
2018,0,32448,James Hahn,10.26,32,312,89.74
2018,0,23621,Rory Sabbatini,10.26,36,351,89.74
2018,0,50526,Tom Lovelady,10.29,32,311,89.71
2018,0,35450,Patrick Cantlay,10.3,31,301,89.7
2018,0,25632,Jimmy Walker,10.31,27,262,89.69
2018,0,31323,Gary Woodland,10.31,33,320,89.69
2018,0,35376,Roberto Díaz,10.42,27,259,89.58
2018,0,33418,Shawn Stefani,10.45,28,268,89.55
2018,0,33419,Cameron Tringale,10.51,27,257,89.49
2018,0,36689,Brooks Koepka,10.53,24,228,89.47
2018,0,35544,Andrew Yun,10.53,16,152,89.47
2018,0,22405,Justin Rose,10.57,24,227,89.43
2018,0,25900,Lucas Glover,10.71,24,224,89.29
2018,0,25198,Francesco Molinari,10.78,25,232,89.22
2018,0,29974,Branden Grace,10.8,19,176,89.2
2018,0,40026,Daniel Berger,10.83,30,277,89.17
2018,0,23325,Vaughn Taylor,10.86,33,304,89.14
2018,0,20572,Rod Pampling,10.92,19,174,89.08
2018,0,39328,Conrad Shindler,10.94,21,192,89.06
2018,0,26300,Matt Jones,10.96,24,219,89.04
2018,0,27129,Luke List,10.96,39,356,89.04
2018,0,37275,Sam Ryder,10.97,34,310,89.03
2018,0,28500,Martin Flores,11.11,37,333,88.89
2018,0,25572,Graeme McDowell,11.17,23,206,88.83
2018,0,32839,Hideki Matsuyama,11.3,27,239,88.7
2018,0,12510,Chad Campbell,11.37,34,299,88.63
2018,0,26329,Louis Oosthuizen,11.62,23,198,88.38
2018,0,33204,Shane Lowry,11.69,29,248,88.31
2018,0,34076,Joel Dahmen,11.71,37,316,88.29
2018,0,25493,Nick Taylor,11.75,39,332,88.25
2018,0,39997,Corey Conners,11.8,42,356,88.2
2018,0,45609,Tyler Duncan,12.06,45,373,87.94
2018,0,26758,David Hearn,12.09,26,215,87.91
2018,0,29518,Brendan Steele,12.16,31,255,87.84
2018,0,46970,Jon Rahm,12.18,29,238,87.82
2018,0,25686,Jason Dufner,12.29,29,236,87.71
2018,0,26331,Charl Schwartzel,12.35,21,170,87.65
2018,0,47287,Ethan Tracy,12.36,32,259,87.64
2018,0,29484,Peter Uihlein,12.42,37,298,87.58
2018,0,24502,Adam Scott,12.46,36,289,87.54
2018,0,27644,Brian Harman,12.54,40,319,87.46
2018,0,27064,Jhonattan Vegas,12.63,37,293,87.37
2018,0,25818,Scott Piercy,12.66,40,316,87.34
2018,0,47125,Matt Atkins,12.72,22,173,87.28
2018,0,39546,Keith Mitchell,12.85,50,389,87.15
2018,0,32254,Xinjun Zhang,13.13,39,297,86.87
2018,0,35532,Tom Hoge,13.36,39,292,86.64
2018,0,23320,Ryan Palmer,14.05,34,242,85.95
2018,0,34264,Hudson Swafford,14.11,35,248,85.89
2018,0,22582,Kyle Thompson,14.81,20,135,85.19
2018,0,24358,Robert Garrigus,15.69,43,274,84.31
2018,0,37338,Zecheng Dou,15.89,24,151,84.11
2018,0,32816,Satoshi Kodaira,16.18,28,173,83.82
2018,0,32366,Kevin Chappell,16.36,44,269,83.64
2018,0,34213,Grayson Murray,16.59,37,223,83.41
2017,0,6522,Ernie Els,4.94,8,162,95.06
2017,0,1810,Phil Mickelson,5.28,15,284,94.72
2017,0,19846,Brian Gay,5.56,16,288,94.44
2017,0,30926,Chris Kirk,5.69,17,299,94.31
2017,0,34046,Jordan Spieth,5.9,17,288,94.1
2017,0,33204,Shane Lowry,6.29,11,175,93.71
2017,0,35450,Patrick Cantlay,6.4,13,203,93.6
2017,0,22986,Søren Kjeldsen,6.45,8,124,93.55
2017,0,24357,K.J. Choi,6.57,14,213,93.43
2017,0,23983,Luke Donald,6.67,13,195,93.33
2017,0,10809,Jim Furyk,6.74,13,193,93.26
2017,0,24846,Ricky Barnes,6.77,21,310,93.23
2017,0,25364,Paul Casey,6.91,21,304,93.09
2017,0,34360,Patrick Reed,6.91,23,333,93.09
2017,0,27644,Brian Harman,7.18,25,348,92.82
2017,0,34264,Hudson Swafford,7.18,26,362,92.82
2017,0,21961,Charles Howell III,7.28,23,316,92.72
2017,0,26331,Charl Schwartzel,7.29,14,192,92.71
2017,0,39954,Cody Gribble,7.32,24,328,92.68
2017,0,48084,Wesley Bryan,7.46,22,295,92.54
2017,0,29479,Scott Brown,7.47,26,348,92.53
2017,0,32150,Michael Thompson,7.48,16,214,92.52
2017,0,34098,Russell Henley,7.51,31,413,92.49
2017,0,36689,Brooks Koepka,7.53,22,292,92.47
2017,0,25345,Carl Pettersson,7.69,17,221,92.31
2017,0,22046,Geoff Ogilvy,7.74,24,310,92.26
2017,0,49771,J.T. Poston,7.75,22,284,92.25
2017,0,27958,Ryan Blaum,7.82,28,358,92.18
2017,0,27770,Camilo Villegas,7.87,20,254,92.13
2017,0,20593,Greg Chalmers,7.9,23,291,92.1
2017,0,27436,Graham DeLaet,7.92,30,379,92.08
2017,0,46443,Brian Campbell,7.93,13,164,92.07
2017,0,23800,Bryce Molder,7.94,22,277,92.06
2017,0,31557,Jim Herman,7.95,26,327,92.05
2017,0,26476,Chez Reavie,7.97,29,364,92.03
2017,0,23541,Ben Crane,7.99,25,313,92.01
2017,0,28679,Fabián Gómez,8.11,18,222,91.89
2017,0,29926,Danny Lee,8.12,25,308,91.88
2017,0,25349,Tim Wilkinson,8.16,16,196,91.84
2017,0,26851,Marc Leishman,8.18,26,318,91.82
2017,0,28500,Martin Flores,8.28,28,338,91.72
2017,0,34466,Peter Malnati,8.28,25,302,91.72
2017,0,31560,Brian Stuard,8.3,23,277,91.7
2017,0,25900,Lucas Glover,8.33,33,396,91.67
2017,0,34409,David Lingmerth,8.36,24,287,91.64
2017,0,22405,Justin Rose,8.37,20,239,91.63
2017,0,25834,Daniel Summerhays,8.38,30,358,91.62
2017,0,34099,Harris English,8.45,30,355,91.55
2017,0,24507,Jason Bohn,8.46,23,272,91.54
2017,0,29222,Billy Hurley III,8.52,27,317,91.48
2017,0,24361,Pat Perez,8.55,30,351,91.45
2017,0,35891,Cameron Smith,8.6,24,279,91.4
2017,0,47128,Richy Werenski,8.61,23,267,91.39
2017,0,26329,Louis Oosthuizen,8.7,22,253,91.3
2017,0,27895,Jonas Blixt,8.73,22,252,91.27
2017,0,22371,Aaron Baddeley,8.74,16,183,91.26
2017,0,40026,Daniel Berger,8.74,27,309,91.26
2017,0,19803,Ryan Armour,8.77,20,228,91.23
2017,0,12510,Chad Campbell,8.79,35,398,91.21
2017,0,20229,Stewart Cink,8.87,33,372,91.13
2017,0,40058,Zac Blair,8.88,31,349,91.12
2017,0,31416,Derek Fathauer,8.92,24,269,91.08
2017,0,46440,Smylie Kaufman,8.95,23,257,91.05
2017,0,29478,Kevin Kisner,8.98,30,334,91.02
2017,0,24024,Zach Johnson,8.99,25,278,91.01
2017,0,34174,John Huh,9.04,30,332,90.96
2017,0,32333,Kevin Tway,9.09,29,319,90.91
2017,0,24502,Adam Scott,9.14,16,175,90.86
2017,0,34021,Bud Cauley,9.17,32,349,90.83
2017,0,29420,Billy Horschel,9.18,37,403,90.82
2017,0,32448,James Hahn,9.19,35,381,90.81
2017,0,24138,Ian Poulter,9.22,20,217,90.78
2017,0,32102,Rickie Fowler,9.29,26,280,90.71
2017,0,34213,Grayson Murray,9.29,30,323,90.71
2017,0,26951,Johnson Wagner,9.3,24,258,90.7
2017,0,36801,Mark Hubbard,9.35,26,278,90.65
2017,0,24140,Sean O'Hair,9.35,30,321,90.65
2017,0,35506,Mackenzie Hughes,9.39,43,458,90.61
2017,0,27095,Nick Watney,9.41,27,287,90.59
2017,0,23108,Matt Kuchar,9.5,32,337,90.5
2017,0,48081,Xander Schauffele,9.52,34,357,90.48
2017,0,25191,Gonzalo Fernandez-Castaño,9.6,17,177,90.4
2017,0,33418,Shawn Stefani,9.61,27,281,90.39
2017,0,33448,Justin Thomas,9.62,23,239,90.38
2017,0,20104,Ken Duke,9.66,23,238,90.34
2017,0,23497,Tag Ridings,9.71,20,206,90.29
2017,0,46732,Rick Lamb,9.72,14,144,90.28
2017,0,39975,Michael Kim,9.73,36,370,90.27
2017,0,30852,Ryo Ishikawa,9.74,15,154,90.26
2017,0,32839,Hideki Matsuyama,9.75,23,236,90.25
2017,0,34358,Jonathan Randolph,9.81,21,214,90.19
2017,0,27974,Sung Kang,9.84,36,366,90.16
2017,0,26499,Rafa Cabrera Bello,9.85,20,203,90.15
2017,0,33120,Mark Anderson,9.89,18,182,90.11
2017,0,25720,Chad Collins,9.91,21,212,90.09
2017,0,27466,Spencer Levin,9.93,30,302,90.07
2017,0,33419,Cameron Tringale,9.93,30,302,90.07
2017,0,31202,William McGirt,9.94,35,352,90.06
2017,0,23353,J.J. Henry,9.95,40,402,90.05
2017,0,33399,Adam Hadwin,9.97,32,321,90.03
2017,0,33413,Ben Martin,10.0,30,300,90.0
2017,0,26758,David Hearn,10.03,30,299,89.97
2017,0,29221,Webb Simpson,10.03,34,339,89.97
2017,0,27963,Chris Stroud,10.05,19,189,89.95
2017,0,20771,Steven Alker,10.1,21,208,89.9
2017,0,27936,Martin Laird,10.1,31,307,89.9
2017,0,27129,Luke List,10.1,41,406,89.9
2017,0,29289,S.Y. Noh,10.1,31,307,89.9
2017,0,35300,Andrew Loupe,10.14,22,217,89.86
2017,0,25892,Steve Wheatcroft,10.17,18,177,89.83
2017,0,39324,J.J. Spaun,10.19,33,324,89.81
2017,0,29518,Brendan Steele,10.19,32,314,89.81
2017,0,24924,Bill Haas,10.2,35,343,89.8
2017,0,29461,Jamie Lovemark,10.32,36,349,89.68
2017,0,25274,Steven Bowditch,10.36,20,193,89.64
2017,0,46501,Ollie Schniederjans,10.37,36,347,89.63
2017,0,35879,Kelly Kraft,10.41,28,269,89.59
2017,0,33461,Morgan Hoffmann,10.46,39,373,89.54
2017,0,25240,D.A. Points,10.48,26,248,89.52
2017,0,32640,Troy Merritt,10.53,30,285,89.47
2017,0,26596,Ryan Moore,10.53,28,266,89.47
2017,0,35545,Blayne Barber,10.54,31,294,89.46
2017,0,37454,Whee Kim,10.59,27,255,89.41
2017,0,26300,Matt Jones,10.6,23,217,89.4
2017,0,29725,Tony Finau,10.65,44,413,89.35
2017,0,31420,Anirban Lahiri,10.73,22,205,89.27
2017,0,34431,Robert Streb,10.73,41,382,89.27
2017,0,29476,Kyle Reifers,10.76,38,353,89.24
2017,0,29908,C.T. Pan,10.77,39,362,89.23
2017,0,30692,Scott Stallings,10.77,32,297,89.23
2017,0,29485,Brett Stegmaier,10.77,28,260,89.23
2017,0,23621,Rory Sabbatini,10.78,22,204,89.22
2017,0,20472,Alex Cejka,10.83,30,277,89.17
2017,0,28252,Seamus Power,10.92,32,293,89.08
2017,0,32757,Patton Kizzire,10.98,36,328,89.02
2017,0,25198,Francesco Molinari,11.02,26,236,88.98
2017,0,25396,Kevin Na,11.03,30,272,88.97
2017,0,28307,Matt Every,11.06,25,226,88.94
2017,0,30925,Dustin Johnson,11.16,27,242,88.84
2017,0,28420,Ryan Brehm,11.22,33,294,88.78
2017,0,46601,Trey Mullinax,11.29,35,310,88.71
2017,0,20157,Retief Goosen,11.36,20,176,88.64
2017,0,27214,Kevin Streelman,11.38,37,325,88.62
2017,0,28093,Miguel Angel Carballo,11.46,22,192,88.54
2017,0,23325,Vaughn Taylor,11.48,35,305,88.52
2017,0,48822,Sebastián Muñoz,11.56,20,173,88.44
2017,0,33948,Byeong Hun An,11.66,26,223,88.34
2017,0,28132,Tyrone Van Aswegen,11.86,42,354,88.14
2017,0,12716,Charley Hoffman,11.87,47,396,88.13
2017,0,24781,Hunter Mahan,11.94,37,310,88.06
2017,0,37455,Si Woo Kim,11.95,30,251,88.05
2017,0,31646,Emiliano Grillo,11.96,33,276,88.04
2017,0,25632,Jimmy Walker,11.96,25,209,88.04
2017,0,28237,Rory McIlroy,12.0,18,150,88.0
2017,0,35532,Tom Hoge,12.08,18,149,87.92
2017,0,25572,Graeme McDowell,12.11,27,223,87.89
2017,0,36699,Patrick Rodgers,12.12,40,330,87.88
2017,0,27064,Jhonattan Vegas,12.12,40,330,87.88
2017,0,35110,Brett Drewitt,12.14,21,173,87.86
2017,0,28089,Jason Day,12.16,27,222,87.84
2017,0,30110,Kyle Stanley,12.21,48,393,87.79
2017,0,30944,Jason Kokrak,12.25,49,400,87.75
2017,0,46550,Brandon Hagy,12.26,38,310,87.74
2017,0,24358,Robert Garrigus,12.3,30,244,87.7
2017,0,33141,Keegan Bradley,12.31,49,398,87.69
2017,0,29974,Branden Grace,12.62,26,206,87.38
2017,0,27649,Brandt Snedeker,12.73,21,165,87.27
2017,0,29223,Sam Saunders,12.77,30,235,87.23
2017,0,25493,Nick Taylor,12.83,49,382,87.17
2017,0,47959,Bryson DeChambeau,12.9,40,310,87.1
2017,0,40009,Dominic Bozzelli,12.92,27,209,87.08
2017,0,22056,Cameron Percy,12.93,34,263,87.07
2017,0,29720,Andres Gonzales,13.21,35,265,86.79
2017,0,27141,J.B. Holmes,13.22,30,227,86.78
2017,0,30191,Julián Etulain,13.64,27,198,86.36
