YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,TOTAL
2016,43,2,46601,Trey Mullinax,$49635,49635
2016,44,2,28300,Joost Luiten,$45289,45289
2016,45,2,36824,Paul Peterson,$44508,44508
2016,46,2,27958,Ryan Blaum,$42160,42160
2016,47,2,46441,Robby Shelton,$41630,41630
2016,48,2,28339,Victor Dubuisson,$37000,156500
2016,49,2,36983,Matt Dobyns,$35471,35471
2016,50,2,33199,Matteo Manassero,$34430,34430
2016,51,2,46550,Brandon Hagy,$33226,33226
2016,52,2,19803,Ryan Armour,$32455,32455
2016,53,2,27896,Ross Fisher,$30143,518643
2016,54,2,29378,Daisuke Kataoka,$28742,28742
2016,55,2,23452,Nicolas Colsaerts,$25227,25227
2016,55,2,24459,Richard Sterne,$25227,25227
2016,57,2,25321,Lee Slattery,$25131,25131
2016,58,2,23409,James Driscoll,$24800,24800
2016,59,2,35421,Brandon Harkins,$24525,24525
2016,60,2,33465,Matt Marshall,$23938,23938
2016,61,2,32421,Romain Wattel,$23497,23497
2016,62,2,50490,Chase Parker,$23203,23203
2016,63,2,47287,Ethan Tracy,$22762,22762
2016,64,2,36521,Young-han Song,$22250,113250
2016,65,2,28258,K.T. Kim,$22103,251103
2016,66,2,46907,Ryan Evans,$21365,21365
2016,67,2,19904,Paul Lawrie,$20573,20573
2016,68,2,37447,Zander Lombard,$20244,20244
2016,69,2,8635,Colin Montgomerie,$18727,18727
2016,70,2,33941,Nick Mason,$18662,18662
2016,71,2,24321,Kodai Ichihara,$18529,18529
2016,71,2,34168,Soomin Lee,$18529,18529
2016,73,2,24083,Marcus Fraser,$17450,190950
2016,74,2,48119,Ben Taylor,$16968,16968
2016,75,2,22983,Bradley Dredge,$16900,16900
2016,76,2,28751,Andrew Dodt,$15540,57915
2016,76,2,22080,Prayad Marksaeng,$15540,15540
2016,78,2,47906,Austin Connelly,$15050,15050
2016,79,2,27619,Ben Leong,$14630,14630
2016,80,2,23699,Danny Chia,$14140,56890
2016,81,2,47568,Curtis Reed,$14012,14012
2016,82,2,39328,Conrad Shindler,$13797,13797
2016,83,2,29910,Blake Adams,$13764,13764
2016,84,2,25203,SSP Chawrasia,$13580,65580
2016,85,2,22115,Mardan Mamat,$13440,13440
2016,86,2,34296,Wes Homan,$13268,13268
2016,87,2,36449,Arie Ahmad Irawan,$13230,13230
2016,87,2,31109,Richard Lee,$13230,65230
2016,89,2,47643,Lance Lopez,$13213,13213
2016,90,2,47125,Matt Atkins,$11970,11970
2016,91,2,20443,Jin Park,$11968,11968
2016,92,2,32152,Adam Hart,$11760,11760
2016,93,2,33974,Dean Burmester,$11400,11400
2016,94,2,39997,Corey Conners,$10856,10856
2016,95,2,32816,Satoshi Kodaira,$10208,51958
2016,96,2,36735,Jorge Fernández Valdés,$7706,7706
2016,96,2,40115,Adam Svensson,$7706,7706
2016,98,2,26949,Josh Broadaway,$6195,6195
2016,99,2,27171,Jay McLuen,$5984,5984
2015,1,0,29974,Branden Grace,$1471160,1761660
2015,2,0,36699,Patrick Rodgers,$1038291,1038291
2015,3,0,35891,Cameron Smith,$976297,976297
2015,4,0,46435,Austin Cook,$537648,537648
2015,5,0,31420,Anirban Lahiri,$490003,712795
2015,6,0,32139,Danny Willett,$408435,1265935
2015,7,0,31646,Emiliano Grillo,$348407,348407
2015,8,0,28937,George Coetzee,$338872,532696
2015,9,0,28300,Joost Luiten,$235074,503398
2015,10,0,30978,Kiradech Aphibarnrat,$229250,229250
2015,11,0,24039,Prom Meesawat,$189000,189000
2015,11,0,26435,Angelo Que,$189000,189000
2015,13,0,35314,Andy Sullivan,$179325,242825
2015,14,0,29484,Peter Uihlein,$165333,165333
2015,15,0,25841,Marc Warren,$163922,461089
2015,16,0,22540,Anthony Wall,$162107,162107
2015,17,0,46501,Ollie Schniederjans,$160107,160107
2015,18,0,29454,Bernd Wiesberger,$155149,365316
2015,19,0,24461,Thomas Aiken,$153350,236350
2015,20,0,29461,Jamie Lovemark,$146138,146138
2015,21,0,26499,Rafa Cabrera Bello,$129450,129450
2015,22,0,33120,Mark Anderson,$129215,129215
2015,23,0,23481,Marcel Siem,$120950,298750
2015,24,0,24083,Marcus Fraser,$119760,119760
2015,25,0,29256,James Morrison,$113238,113238
2015,26,0,31559,Garrett Osborn,$100000,100000
2015,27,0,27747,Hiroshi Iwata,$97667,479334
2015,28,0,36836,Cory Whitsett,$78544,78544
2015,29,0,34579,Alexander Levy,$77658,282376
2015,30,0,46550,Brandon Hagy,$77111,77111
2015,31,0,34363,Tyrrell Hatton,$74600,74600
2015,32,0,20376,Stephen Gallacher,$67790,281550
2015,33,0,29908,C.T. Pan,$65056,65056
2015,34,0,30911,Tommy Fleetwood,$64126,465251
2015,34,0,45534,Jimmy Gunn,$64126,64126
2015,36,0,33948,Byeong Hun An,$63450,109200
2015,37,0,32876,Martin Piller,$47250,47250
2015,38,0,24511,Thongchai Jaidee,$46955,255455
2015,39,0,29891,Scott Arnold,$43480,43480
2015,39,0,19904,Paul Lawrie,$43480,43480
2015,41,0,28092,D.H. Lee,$38985,38985
2015,42,0,36326,David Lipsky,$38264,170014
2015,43,0,29740,Brad Fritsch,$37090,37090
2015,44,0,33592,Andy Pope,$34524,34524
2015,45,0,39954,Cody Gribble,$34229,34229
2015,46,0,36685,Cameron Wilson,$33300,33300
2015,47,0,37092,Hyung-Sung Kim,$33280,76530
2015,48,0,23540,Jason Allred,$32683,32683
2015,49,0,34296,Wes Homan,$31789,31789
2015,50,0,33110,Michael Smith,$31099,31099
2015,51,0,29936,Ryan Fox,$29227,29227
2015,51,0,20608,David Howell,$29227,29227
2015,51,0,34709,Eddie Pepperell,$29227,29227
2015,54,0,40115,Adam Svensson,$28669,28669
2015,55,0,27899,Rikard Karlberg,$27300,27300
2015,56,0,34259,Mark Silvers,$27272,27272
2015,57,0,10944,Thomas Bjørn,$25750,124500
2015,58,0,23125,Brad Elder,$25358,25358
2015,59,0,8635,Colin Montgomerie,$23822,23822
2015,60,0,19825,Darren Clarke,$23800,23800
2015,61,0,27896,Ross Fisher,$23331,106331
2015,61,0,29531,Richie Ramsay,$23331,23331
2015,63,0,23797,Brett Rumford,$22551,22551
2015,64,0,24956,Mikko Ilonen,$22500,276500
2015,65,0,28723,John Parry,$22067,22067
2015,66,0,35260,Kelvin Day,$21236,21236
2015,67,0,25234,Jason Knutzon,$21000,62000
2015,68,0,35732,Wes Roach,$20495,20495
2015,69,0,39324,J.J. Spaun,$20300,20300
2015,70,0,31997,Steve Lewton,$19180,19180
2015,71,0,29939,Fabrizio Zanotti,$18736,18736
2015,72,0,34314,Sebastian Cappelen,$18475,18475
2015,73,0,23366,Brian Gaffney,$17900,17900
2015,74,0,27119,Koumei Oda,$17700,116200
2015,75,0,27072,Alvaro Quiros,$17651,17651
2015,76,0,22764,Michael Block,$14960,14960
2015,77,0,24980,Scott Gutschewski,$14697,14697
2015,78,0,25457,Alexandre Rocha,$14528,14528
2015,79,0,23699,Danny Chia,$14420,14420
2015,79,0,32105,Nicholas Fung,$14420,14420
2015,81,0,32333,Kevin Tway,$14322,14322
2015,82,0,26434,Antonio Lascuna,$13790,55415
2015,83,0,30237,Cory Renfrew,$13734,13734
2015,84,0,22806,Doug LaBelle II,$13650,13650
2015,85,0,32354,Seuk-hyun Baek,$13160,13160
2015,86,0,12195,Tom Johnson,$12967,12967
2015,87,0,32757,Patton Kizzire,$12544,12544
2015,88,0,34305,Daniel Miernicki,$12348,12348
2015,89,0,27711,Jay Woodson,$12261,12261
2015,90,0,45854,Thomas Birdsey,$12090,12090
2015,91,0,24748,WC Liang,$11760,102185
2015,92,0,39537,Chris Naegel,$11336,11336
2015,93,0,37076,Marcelo Rozo,$9628,9628
2015,94,0,39384,Alex Kang,$7613,7613
2015,95,0,46440,Smylie Kaufman,$7210,7210
2015,96,0,47128,Richy Werenski,$6825,6825
2015,97,0,19970,Robert Karlsson,$6690,6690
2015,98,0,34306,John Chin,$6262,6262
2015,99,0,32741,Michael McCabe,$6014,6014
2015,100,0,46507,Bobby Wyatt,$6000,6000
2015,101,0,23409,James Driscoll,$5820,5820
2014,1,0,36689,Brooks Koepka,$1043115,1043115
2014,2,0,25198,Francesco Molinari,$847974,1116574
2014,3,0,28339,Victor Dubuisson,$670986,1693486
2014,4,0,23540,Jason Allred,$626734,626734
2014,5,0,19970,Robert Karlsson,$545695,545695
2014,6,0,30978,Kiradech Aphibarnrat,$445178,584428
2014,7,0,19958,Miguel Angel Jiménez,$432000,689000
2014,8,0,33199,Matteo Manassero,$336968,559318
2014,9,0,10944,Thomas Bjørn,$314950,629950
2014,10,0,25369,Jamie Donaldson,$302656,1329822
2014,11,0,23814,Edoardo Molinari,$288911,288911
2014,12,0,24956,Mikko Ilonen,$263000,429475
2014,13,0,33204,Shane Lowry,$217867,217867
2014,14,0,27060,John Mallinger,$209958,209958
2014,15,0,39977,Max Homa,$195924,195924
2014,16,0,27929,Shiv Kapur,$191968,191968
2014,17,0,33448,Justin Thomas,$170237,170237
2014,18,0,20376,Stephen Gallacher,$165918,561251
2014,19,0,25841,Marc Warren,$164142,164142
2014,20,0,28300,Joost Luiten,$162500,368250
2014,21,0,23481,Marcel Siem,$156679,156679
2014,22,0,28937,George Coetzee,$148573,428239
2014,23,0,29454,Bernd Wiesberger,$127889,175889
2014,24,0,21498,Hideto Tanihara,$119000,119000
2014,25,0,20608,David Howell,$117318,208943
2014,26,0,22000,Chris Wood,$104251,162251
2014,27,0,46435,Austin Cook,$102467,102467
2014,28,0,39954,Cody Gribble,$98598,98598
2014,29,0,32139,Danny Willett,$92828,92828
2014,30,0,27171,Jay McLuen,$84171,84171
2014,30,0,27072,Alvaro Quiros,$84171,84171
2014,32,0,29974,Branden Grace,$82868,334368
2014,33,0,24511,Thongchai Jaidee,$76753,475211
2014,34,0,36699,Patrick Rodgers,$75104,75104
2014,35,0,29720,Andres Gonzales,$75000,75000
2014,36,0,27119,Koumei Oda,$69753,69753
2014,37,0,33948,Byeong Hun An,$65350,65350
2014,38,0,34579,Alexander Levy,$62000,108500
2014,39,0,37365,Brady Watt,$61288,61288
2014,40,0,26499,Rafa Cabrera Bello,$59950,59950
2014,41,0,40026,Daniel Berger,$59588,59588
2014,42,0,24459,Richard Sterne,$55732,654232
2014,43,0,34707,Siddikur Rahman,$53433,53433
2014,44,0,35582,Kristoffer Broberg,$52964,52964
2014,45,0,28697,Gaganjeet Bhullar,$40425,83925
2014,46,0,34262,Jon Curran,$37952,37952
2014,47,0,33803,Lucas Bjerregaard,$37754,37754
2014,47,0,40058,Zac Blair,$37754,37754
2014,47,0,27302,Garth Mulroy,$37754,37754
2014,50,0,37351,Oliver Goss,$37160,37160
2014,51,0,31420,Anirban Lahiri,$34510,34510
2014,52,0,39974,Steven Ihm,$30628,30628
2014,53,0,23063,Scott Hend,$28000,193766
2014,54,0,26525,Grégory Bourdy,$27358,102458
2014,55,0,29939,Fabrizio Zanotti,$25375,100575
2014,56,0,37092,Hyung-Sung Kim,$24482,92982
2014,57,0,22080,Prayad Marksaeng,$23100,23100
2014,58,0,27816,Jamie McLeary,$22808,22808
2014,58,0,25351,Chris Rodgers,$22808,22808
2014,60,0,37278,Nicholas Lindheim,$22649,22649
2014,60,0,1978,Fran Quinn,$22649,22649
2014,62,0,32070,Rafael Campos,$21306,21306
2014,62,0,31646,Emiliano Grillo,$21306,21306
2014,62,0,27139,David Skinns,$21306,21306
2014,65,0,32618,Rhein Gibson,$20844,20844
2014,66,0,32496,Clayton Rask,$20775,20775
2014,67,0,46507,Bobby Wyatt,$20405,20405
2014,68,0,20935,Toru Taniguchi,$19980,19980
2014,69,0,45294,Kevin Penner,$19800,19800
2014,70,0,29223,Sam Saunders,$18476,18476
2014,71,0,31121,Berry Henson,$18223,18223
2014,72,0,8635,Colin Montgomerie,$18033,18033
2014,73,0,32105,Nicholas Fung,$14980,14980
2014,74,0,30736,Oscar Fraustro,$14660,14660
2014,75,0,10387,Chris Thompson,$14559,14559
2014,76,0,26341,Wade Ormsby,$14070,14070
2014,77,0,26949,Josh Broadaway,$13671,13671
2014,78,0,29253,Jeff Curl,$13440,13440
2014,79,0,31416,Derek Fathauer,$13320,13320
2014,80,0,23706,Rashid Ismail,$13230,13230
2014,81,0,37189,Harold Varner III,$13199,13199
2014,82,0,35459,Chris Williams,$13176,13176
2014,83,0,34076,Joel Dahmen,$13034,13034
2014,83,0,33399,Adam Hadwin,$13034,13034
2014,85,0,32354,Seuk-hyun Baek,$12950,54700
2014,86,0,33667,Carlos Ortiz,$12834,12834
2014,87,0,29476,Kyle Reifers,$12300,12300
2014,88,0,26360,Bubba Dickerson,$12224,12224
2014,89,0,24461,Thomas Aiken,$11286,11286
2014,90,0,37459,Ryan Sullivan,$11223,11223
2014,91,0,26595,Derek Tolan,$11144,11144
2014,92,0,22764,Michael Block,$10736,10736
2014,93,0,27118,Toshinori Muto,$10696,10696
2014,94,0,32582,Eric Dugas,$10304,10304
2014,95,0,36801,Mark Hubbard,$10100,10100
2014,96,0,46584,Kevin Lucas,$7810,7810
2013,1,0,32839,Hideki Matsuyama,$690473,771639
2013,2,0,25191,Gonzalo Fernandez-Castaño,$589653,858653
2013,3,0,33968,Thorbjørn Olesen,$513700,713300
2013,4,0,23481,Marcel Siem,$291606,402106
2013,5,0,35541,John Peterson,$259679,259679
2013,6,0,25198,Francesco Molinari,$245463,423963
2013,7,0,28118,Peter Tomasulo,$218240,218240
2013,8,0,35450,Patrick Cantlay,$195411,195411
2013,9,0,28937,George Coetzee,$171161,267761
2013,10,0,29974,Branden Grace,$170459,313759
2013,11,0,19958,Miguel Angel Jiménez,$169881,491547
2013,12,0,24503,Jeff Klauk,$149830,149830
2013,13,0,33204,Shane Lowry,$148551,345551
2013,14,0,19904,Paul Lawrie,$136119,304369
2013,15,0,25841,Marc Warren,$132786,132786
2013,16,0,29476,Kyle Reifers,$128400,128400
2013,17,0,24459,Richard Sterne,$128258,483758
2013,18,0,32139,Danny Willett,$123043,123043
2013,19,0,29484,Peter Uihlein,$121625,121625
2013,20,0,26499,Rafa Cabrera Bello,$120718,262968
2013,21,0,10505,Shane Bertsch,$112000,112000
2013,21,0,32800,Franklin Corpening,$112000,112000
2013,21,0,29926,Danny Lee,$112000,112000
2013,24,0,25369,Jamie Donaldson,$99697,284947
2013,25,0,23790,Eduardo De La Riva,$95043,95043
2013,26,0,20376,Stephen Gallacher,$87918,242018
2013,27,0,19825,Darren Clarke,$86718,86718
2013,28,0,20574,Mathew Goggin,$86579,86579
2013,29,0,39531,Ken Looper,$73530,73530
2013,30,0,33199,Matteo Manassero,$64809,242684
2013,31,0,32694,Morten Orum Madsen,$60183,60183
2013,31,0,28723,John Parry,$60183,60183
2013,33,0,25892,Steve Wheatcroft,$59520,59520
2013,34,0,30978,Kiradech Aphibarnrat,$58750,120250
2013,35,0,24511,Thongchai Jaidee,$58126,104126
2013,36,0,27821,Steven Tiley,$56873,56873
2013,37,0,34358,Jonathan Randolph,$54000,54000
2013,38,0,35545,Blayne Barber,$52110,52110
2013,39,0,31138,Scott Jamieson,$48500,131500
2013,40,0,24940,Edward Loar,$47246,47246
2013,41,0,24604,Hunter Haas,$42929,42929
2013,42,0,10944,Thomas Bjørn,$41171,87171
2013,43,0,24083,Marcus Fraser,$39830,183330
2013,44,0,35879,Kelly Kraft,$39539,39539
2013,45,0,35459,Chris Williams,$39304,39304
2013,46,0,28923,Oliver Fisher,$39251,39251
2013,47,0,31627,Todd Baek,$35960,35960
2013,48,0,20771,Steven Alker,$28961,28961
2013,48,0,35087,Bio Kim,$28961,28961
2013,50,0,34262,Jon Curran,$28350,28350
2013,51,0,32262,Mark Brown,$24641,24641
2013,51,0,20218,Shingo Katayama,$24641,24641
2013,53,0,37460,Jeremiah Wooding,$23760,23760
2013,54,0,27958,Ryan Blaum,$20417,20417
2013,55,0,29531,Richie Ramsay,$20077,119077
2013,56,0,26498,Matt Weibring,$19406,19406
2013,57,0,26525,Grégory Bourdy,$19085,19085
2013,57,0,29454,Bernd Wiesberger,$19085,19085
2013,57,0,22000,Chris Wood,$19085,330585
2013,60,0,19991,Peter Hedblom,$18926,18926
2013,60,0,20608,David Howell,$18926,18926
2013,62,0,28928,Gareth Wright,$18398,18398
2013,63,0,27554,Scott Harrington,$18295,18295
2013,64,0,27929,Shiv Kapur,$17864,17864
2013,64,0,28258,K.T. Kim,$17864,17864
2013,66,0,24956,Mikko Ilonen,$17253,60053
2013,66,0,2076,Peter Senior,$17253,17253
2013,68,0,24957,Simon Khan,$16844,16844
2013,69,0,33911,Nate Smith,$15829,15829
2013,70,0,29223,Sam Saunders,$15184,15184
2013,71,0,36689,Brooks Koepka,$14950,14950
2013,72,0,39412,Zack Fischer,$13601,13601
2013,73,0,33120,Mark Anderson,$12824,12824
2013,73,0,21498,Hideto Tanihara,$12824,12824
2013,75,0,33486,Roger Sloan,$12805,12805
2013,76,0,21646,David Branshaw,$12444,12444
2013,77,0,22764,Michael Block,$12342,12342
2013,78,0,26733,John Kimbell,$12162,12162
2013,79,0,25863,Rod Perry,$11656,11656
2013,80,0,23778,Brad Adamonis,$11340,11340
2013,81,0,35469,Sebastián Vázquez,$7700,7700
2013,82,0,24461,Thomas Aiken,$7104,7104
2013,83,0,32070,Rafael Campos,$6650,6650
2013,84,0,29478,Kevin Kisner,$6180,6180
2013,85,0,23290,Andrew Johnson,$5850,5850
2012,1,0,21099,David Lynn,$865000,865000
2012,2,0,22792,Peter Hanson,$835221,1511221
2012,3,0,30852,Ryo Ishikawa,$727051,871051
2012,4,0,23452,Nicolas Colsaerts,$518511,677011
2012,5,0,35541,John Peterson,$327091,327091
2012,6,0,34360,Patrick Reed,$302977,302977
2012,7,0,35539,Luke Guthrie,$284672,284672
2012,8,0,27408,Martin Kaymer,$283357,576357
2012,9,0,25369,Jamie Donaldson,$257834,320334
2012,10,0,24461,Thomas Aiken,$257179,257179
2012,11,0,25198,Francesco Molinari,$198961,453961
2012,12,0,19958,Miguel Angel Jiménez,$194803,386803
2012,13,0,33968,Thorbjørn Olesen,$176243,176243
2012,14,0,26497,Casey Wittenberg,$163594,163594
2012,15,0,27349,Alex Noren,$139693,178193
2012,16,0,26500,Alejandro Cañizares,$129963,129963
2012,17,0,19904,Paul Lawrie,$129640,360640
2012,18,0,28135,Aaron Watkins,$118969,118969
2012,19,0,36690,Hunter Hamrick,$115979,115979
2012,20,0,29461,Jamie Lovemark,$109572,109572
2012,21,0,35450,Patrick Cantlay,$105526,105526
2012,22,0,31557,Jim Herman,$105000,105000
2012,23,0,28300,Joost Luiten,$95847,139347
2012,24,0,10944,Thomas Bjørn,$90506,270506
2012,25,0,20832,Raphael Jacquelin,$86348,86348
2012,26,0,24512,Simon Dyson,$84956,257456
2012,27,0,34261,Scott Langley,$82630,82630
2012,28,0,29974,Branden Grace,$82325,205325
2012,29,0,32622,Matthew Baldwin,$79999,79999
2012,30,0,20771,Steven Alker,$79277,79277
2012,31,0,29720,Andres Gonzales,$78780,78780
2012,32,0,20859,Anders Hansen,$70400,232900
2012,33,0,29419,Tadd Fujikawa,$69025,69025
2012,34,0,29256,James Morrison,$60044,60044
2012,35,0,28258,K.T. Kim,$54215,220590
2012,36,0,25191,Gonzalo Fernandez-Castaño,$53483,190233
2012,37,0,33461,Morgan Hoffmann,$53168,53168
2012,37,0,25336,Alistair Presnell,$53168,53168
2012,39,0,31420,Anirban Lahiri,$47124,47124
2012,40,0,27896,Ross Fisher,$45740,45740
2012,41,0,25190,Jeff Quinney,$43310,43310
2012,42,0,27072,Alvaro Quiros,$37050,182800
2012,43,0,23481,Marcel Siem,$34750,79250
2012,44,0,24459,Richard Sterne,$32023,32023
2012,45,0,27503,Steve LeBrun,$31979,31979
2012,45,0,33199,Matteo Manassero,$31979,126979
2012,47,0,29253,Jeff Curl,$28890,28890
2012,48,0,33418,Shawn Stefani,$27650,27650
2012,49,0,34358,Jonathan Randolph,$26700,26700
2012,50,0,35879,Kelly Kraft,$24994,24994
2012,51,0,21284,Hiroyuki Fujita,$24912,24912
2012,51,0,28593,Jesse Mueller,$24912,24912
2012,51,0,28780,Nicholas Thompson,$24912,24912
2012,54,0,25539,Rafael Echenique,$23180,23180
2012,54,0,25444,Justin Hicks,$23180,23180
2012,54,0,24957,Simon Khan,$23180,23180
2012,54,0,29670,Pablo Larrazabal,$23180,62930
2012,58,0,34255,Joseph Bramlett,$21850,21850
2012,59,0,29833,Yoshinori Fujimoto,$20073,64573
2012,60,0,37273,Derek Ernst,$20000,20000
2012,61,0,6078,Esteban Toledo,$19980,19980
2012,62,0,29342,Jae-bum Park,$19955,19955
2012,62,0,22295,Darron Stiles,$19955,19955
2012,64,0,33117,Dale Whitnell,$19292,19292
2012,65,0,25841,Marc Warren,$18593,18593
2012,66,0,25321,Lee Slattery,$18589,147339
2012,67,0,36684,Dustin Morris,$18512,18512
2012,68,0,23814,Edoardo Molinari,$18240,18240
2012,69,0,20698,Adilson da Silva,$17964,17964
2012,69,0,20686,Jeev Milkha Singh,$17964,60589
2012,71,0,26595,Derek Tolan,$17780,17780
2012,72,0,34554,Jung-gon Hwang,$17400,17400
2012,73,0,23725,Brendan Jones,$17339,17339
2012,73,0,27118,Toshinori Muto,$17339,59964
2012,73,0,26444,Juvic Pagunsan,$17339,77839
2012,76,0,19825,Darren Clarke,$16810,117310
2012,77,0,19929,Warren Bennett,$16636,16636
2012,77,0,24511,Thongchai Jaidee,$16636,16636
2012,79,0,26499,Rafa Cabrera Bello,$16168,169668
2012,80,0,24083,Marcus Fraser,$15350,91350
2012,81,0,20935,Toru Taniguchi,$15150,15150
2012,82,0,1978,Fran Quinn,$12932,12932
2012,83,0,22806,Doug LaBelle II,$12540,12540
2012,84,0,33520,Randall Hutchison,$12461,12461
2012,85,0,29223,Sam Saunders,$12224,12224
2012,86,0,31646,Emiliano Grillo,$11900,11900
2012,87,0,27119,Koumei Oda,$11880,11880
2012,88,0,34359,Diego Velásquez,$11284,11284
2012,89,0,25936,Alex Aragon,$10725,10725
2012,90,0,36670,Jonathan Fly,$10528,10528
2012,91,0,26808,Tadahiro Takayama,$10340,52340
2012,92,0,36884,Ben Kohles,$10296,10296
2012,93,0,33451,Matt Hill,$9932,9932
2012,94,0,20378,Mathias Grönberg,$9246,9246
2012,95,0,32058,José de Jesús Rodríguez,$8362,8362
2012,96,0,37340,Chase Wright,$8360,8360
2012,97,0,2002,John Riegger,$6810,6810
2012,98,0,32868,Brandon Brown,$6480,6480
2012,99,0,36982,Jake Sarnoff,$6180,6180
2012,100,0,35621,Scott Smith,$6000,6000
2011,1,0,28237,Rory McIlroy,$1905609,2344609
2011,2,0,19825,Darren Clarke,$1452078,1491328
2011,3,0,20396,Lee Westwood,$970446,1306946
2011,4,0,34021,Bud Cauley,$735150,735150
2011,5,0,20859,Anders Hansen,$617067,1195567
2011,6,0,33399,Adam Hadwin,$440752,440752
2011,7,0,22792,Peter Hanson,$439030,610780
2011,8,0,10944,Thomas Bjørn,$419489,626739
2011,9,0,23814,Edoardo Molinari,$397724,619224
2011,10,0,27072,Alvaro Quiros,$363567,495317
2011,11,0,27408,Martin Kaymer,$344209,1339959
2011,12,0,28258,K.T. Kim,$291309,601809
2011,13,0,20832,Raphael Jacquelin,$209745,209745
2011,14,0,24512,Simon Dyson,$185833,250333
2011,15,0,27896,Ross Fisher,$163385,299885
2011,16,0,25198,Francesco Molinari,$158387,763887
2011,17,0,30852,Ryo Ishikawa,$143636,580136
2011,18,0,21284,Hiroyuki Fujita,$136800,223300
2011,19,0,27088,Johan Edfors,$136155,136155
2011,20,0,33199,Matteo Manassero,$133283,331783
2011,21,0,19958,Miguel Angel Jiménez,$132723,486223
2011,22,0,29223,Sam Saunders,$132525,132525
2011,23,0,29289,S.Y. Noh,$119070,207070
2011,24,0,26539,Robert Rock,$112757,112757
2011,25,0,28937,George Coetzee,$109713,109713
2011,26,0,28307,Matt Every,$105122,105122
2011,27,0,24494,Erik Compton,$95542,95542
2011,28,0,20569,Richard Green,$90352,193852
2011,29,0,26908,Yuta Ikeda,$71647,198647
2011,30,0,22896,Grégory Havret,$71007,71007
2011,31,0,33461,Morgan Hoffmann,$69131,69131
2011,32,0,29670,Pablo Larrazabal,$68634,105634
2011,33,0,27349,Alex Noren,$64708,111208
2011,34,0,29780,Do-Hoon Kim,$50436,50436
2011,35,0,20378,Mathias Grönberg,$42000,42000
2011,36,0,28259,Sangmoon Bae,$37351,37351
2011,37,0,31640,Gary Boyd,$36302,36302
2011,37,0,24957,Simon Khan,$36302,36302
2011,39,0,7707,Mike Small,$27152,27152
2011,40,0,26525,Grégory Bourdy,$23556,23556
2011,40,0,27910,Floris De Vries,$23556,23556
2011,40,0,25948,Richard McEvoy,$23556,23556
2011,43,0,21207,José Manuel Lara,$23526,23526
2011,44,0,27302,Garth Mulroy,$20800,20800
2011,45,0,20367,Fredrik Andersson Hed,$20571,20571
2011,45,0,20376,Stephen Gallacher,$20571,20571
2011,47,0,34360,Patrick Reed,$20058,20058
2011,48,0,28300,Joost Luiten,$19845,19845
2011,48,0,24077,Matthew Millar,$19845,19845
2011,50,0,23481,Marcel Siem,$19763,19763
2011,51,0,19904,Paul Lawrie,$19442,19442
2011,52,0,21461,Kenneth Ferrie,$18877,18877
2011,53,0,34554,Jung-gon Hwang,$18716,18716
2011,54,0,31114,Drew Weaver,$17732,17732
2011,55,0,26500,Alejandro Cañizares,$17469,17469
2011,56,0,26949,Josh Broadaway,$17357,17357
2011,57,0,25109,Christo Greyling,$17178,17178
2011,57,0,20940,Kenichi Kuboya,$17178,17178
2011,59,0,24219,Wes Heffernan,$16539,16539
2011,60,0,20574,Mathew Goggin,$16157,16157
2011,61,0,32874,Erick Justesen,$16088,16088
2011,62,0,24748,WC Liang,$15593,15593
2011,63,0,28308,Troy Kelly,$13542,13542
2011,64,0,21633,Steve Allan,$13380,13380
2011,65,0,20121,Todd Fischer,$12900,12900
2011,66,0,29222,Billy Hurley III,$12780,12780
2011,67,0,7363,Craig Bowden,$11864,11864
2011,68,0,28455,Will Claxton,$11275,11275
2011,69,0,30191,Julián Etulain,$11261,11261
2011,69,0,27037,Sal Spallone,$11261,11261
2011,71,0,31115,Michio Matsumura,$10395,10395
2011,72,0,29740,Brad Fritsch,$10348,10348
2011,73,0,27386,Dustin Risdon,$10192,10192
2011,74,0,27399,Richard Scott,$8400,8400
2011,75,0,29546,Dave Schultz,$7035,7035
2011,76,0,6350,Bob May,$6690,6690
2011,77,0,25936,Alex Aragon,$5760,5760
2010,1,0,20396,Lee Westwood,$3399954,3564954
2010,2,0,27408,Martin Kaymer,$1762793,2356459
2010,3,0,26329,Louis Oosthuizen,$1305593,1431426
2010,4,0,19970,Robert Karlsson,$853170,1030920
2010,5,0,22896,Grégory Havret,$810000,810000
2010,6,0,26331,Charl Schwartzel,$676845,1710845
2010,7,0,23814,Edoardo Molinari,$636518,770018
2010,8,0,25198,Francesco Molinari,$358196,568696
2010,9,0,10117,Bob Heintz,$355047,355047
2010,10,0,24748,WC Liang,$245436,315436
2010,11,0,27072,Alvaro Quiros,$232464,549764
2010,12,0,20104,Ken Duke,$220777,220777
2010,13,0,19958,Miguel Angel Jiménez,$213000,371250
2010,14,0,26539,Robert Rock,$186239,186239
2010,15,0,22792,Peter Hanson,$179075,479575
2010,16,0,24512,Simon Dyson,$171071,304321
2010,17,0,25349,Tim Wilkinson,$160706,160706
2010,18,0,22986,Søren Kjeldsen,$158989,246989
2010,19,0,20376,Stephen Gallacher,$149245,149245
2010,20,0,30852,Ryo Ishikawa,$149180,336430
2010,21,0,24511,Thongchai Jaidee,$98685,414185
2010,22,0,26908,Yuta Ikeda,$98463,263713
