YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
2007,7,0,21805,Harrison Frazar,292.4,299162,1023
2007,8,0,24502,Adam Scott,292.1,222025,760
2007,9,0,21528,Henrik Stenson,292.0,147147,504
2007,10,0,21961,Charles Howell III,291.9,268505,920
2007,11,0,28475,Jeff Overton,291.7,219916,754
2007,12,0,27095,Nick Watney,291.6,284616,976
2007,13,0,8793,Tiger Woods,291.4,175444,602
2007,14,0,11123,Chris Couch,291.3,297078,1020
2007,15,0,24980,Scott Gutschewski,291.0,236279,812
2007,15,0,12716,Charley Hoffman,291.0,337027,1158
2007,17,0,24924,Bill Haas,290.8,332683,1144
2007,18,0,26289,Boo Weekley,290.7,316910,1090
2007,19,0,29718,Anthony Kim,290.6,322858,1111
2007,20,0,20378,Mathias Grönberg,290.5,356674,1228
2007,21,0,26360,Bubba Dickerson,290.2,174133,600
2007,22,0,22046,Geoff Ogilvy,290.0,261027,900
2007,22,0,6567,Vijay Singh,290.0,332919,1148
2007,24,0,27702,Matt Hendrix,289.8,222565,768
2007,24,0,23349,Charles Warren,289.8,376453,1299
2007,26,0,22892,Jason Gore,289.6,315714,1090
2007,27,0,21633,Steve Allan,289.5,221792,766
2007,28,0,1810,Phil Mickelson,289.2,210572,728
2007,29,0,6522,Ernie Els,289.1,178108,616
2007,30,0,26679,Kevin Stadler,288.6,315177,1092
2007,31,0,10885,Robert Allenby,288.5,303456,1052
2007,32,0,27120,Troy Matteson,288.2,305780,1061
2007,33,0,19824,Craig Barlow,287.8,176983,615
2007,34,0,28158,Steve Marino,287.7,366795,1275
2007,35,0,23788,D.J. Trahan,287.3,360513,1255
2007,36,0,25900,Lucas Glover,287.2,313321,1091
2007,37,0,1706,Davis Love III,287.1,213896,745
2007,38,0,20850,Daniel Chopra,286.9,380997,1328
2007,38,0,1945,Kenny Perry,286.9,298926,1042
2007,40,0,23638,Brendon de Jonge,286.7,264303,922
2007,41,0,20157,Retief Goosen,286.6,136404,476
2007,42,0,8375,Paul Stankowski,286.5,167896,586
2007,43,0,25273,Andrew Buckle,286.3,269169,940
2007,43,0,27933,John Merrick,286.3,324670,1134
2007,43,0,20691,Greg Owen,286.3,281675,984
2007,46,0,20574,Mathew Goggin,286.1,346424,1211
2007,46,0,26881,Jarrod Lyle,286.1,267784,936
2007,46,0,24140,Sean O'Hair,286.1,333001,1164
2007,46,0,22913,John Rollins,286.1,336166,1175
2007,50,0,24781,Hunter Mahan,285.8,287496,1006
2007,50,0,24490,George McNeill,285.8,317770,1112
2007,50,0,27770,Camilo Villegas,285.8,273781,958
2007,53,0,20098,Stuart Appleby,285.6,232442,814
2007,54,0,12714,Chris Tidland,285.5,203270,712
2007,55,0,21959,Ted Purdy,285.4,347344,1217
2007,56,0,20229,Stewart Cink,285.3,287332,1007
2007,56,0,23320,Ryan Palmer,285.3,326054,1143
2007,56,0,21660,Jason Schultz,285.3,211672,742
2007,59,0,20766,Padraig Harrington,285.2,183669,644
2007,59,0,1707,Steve Lowery,285.2,276626,970
2007,61,0,8537,J.P. Hayes,285.0,317813,1115
2007,62,0,21949,Joe Ogilvie,284.8,344651,1210
2007,62,0,20572,Rod Pampling,284.8,295918,1039
2007,64,0,23623,Bo Van Pelt,284.7,384673,1351
2007,65,0,22405,Justin Rose,284.5,155358,546
2007,66,0,1161,Mark Calcavecchia,284.4,289823,1019
2007,66,0,20634,Peter Lonard,284.4,300935,1058
2007,68,0,23353,J.J. Henry,284.3,270389,951
2007,68,0,24361,Pat Perez,284.3,257306,905
2007,70,0,22371,Aaron Baddeley,284.2,263751,928
2007,71,0,24912,Will MacKenzie,284.1,360805,1270
2007,72,0,23614,Rich Beem,284.0,278328,980
2007,72,0,24925,Jonathan Byrd,284.0,245336,864
2007,72,0,20645,John Senden,284.0,333960,1176
2007,75,0,29476,Kyle Reifers,283.8,250860,884
2007,75,0,6595,Kevin Sutherland,283.8,273622,964
2007,77,0,25345,Carl Pettersson,283.7,366196,1291
2007,78,0,23621,Rory Sabbatini,283.6,250987,885
2007,79,0,21209,Sergio Garcia,283.5,217195,766
2007,79,0,10423,Mike Weir,283.5,238120,840
2007,81,0,10425,Jay Williamson,283.2,190278,672
2007,82,0,7223,Brian Bateman,282.9,174815,618
2007,82,0,28486,Michael Putnam,282.9,316510,1119
2007,82,0,26882,Michael Sim,282.9,198566,702
2007,85,0,8123,Jeff Brehaut,282.8,193450,684
2007,86,0,23800,Bryce Molder,282.3,193916,687
2007,86,0,2036,Jim Rutledge,282.3,182387,646
2007,88,0,12652,Cameron Beckman,282.2,335290,1188
2007,88,0,7749,Brett Quigley,282.2,248607,881
2007,90,0,27963,Chris Stroud,282.0,221624,786
2007,91,0,6197,Michael Allen,281.9,251422,892
2007,91,0,1473,Todd Hamilton,281.9,228379,810
2007,93,0,22378,Trevor Immelman,281.7,212969,756
2007,94,0,24290,D.J. Brigman,281.6,212874,756
2007,94,0,20105,Jeff Gove,281.6,369520,1312
2007,94,0,26596,Ryan Moore,281.6,294305,1045
2007,97,0,20498,Briny Baird,281.5,412665,1466
2007,97,0,12195,Tom Johnson,281.5,247144,878
2007,99,0,23325,Vaughn Taylor,281.4,282561,1004
2007,100,0,23048,Eric Axley,281.3,369959,1315
2007,100,0,12782,Tim Herron,281.3,321491,1143
2007,100,0,25892,Steve Wheatcroft,281.3,240256,854
2007,103,0,20472,Alex Cejka,281.2,289937,1031
2007,104,0,6034,Marco Dawson,281.1,255282,908
2007,105,0,7867,Woody Austin,280.9,329261,1172
2007,105,0,24357,K.J. Choi,280.9,267180,951
2007,105,0,20433,Mark Hensby,280.9,281759,1003
2007,108,0,1024,Billy Andrade,280.6,308686,1100
2007,109,0,20104,Ken Duke,280.4,372898,1330
2007,109,0,22295,Darron Stiles,280.4,208090,742
2007,111,0,1035,Tommy Armour III,280.3,270473,965
2007,111,0,24449,Parker McLachlin,280.3,286512,1022
2007,113,0,24507,Jason Bohn,280.2,206524,737
2007,114,0,21646,David Branshaw,280.1,293023,1046
2007,115,0,25686,Jason Dufner,280.0,340462,1216
2007,116,0,25396,Kevin Na,279.9,305412,1091
2007,117,0,23613,Rich Barcelo,279.8,274245,980
2007,117,0,2246,Duffy Waldorf,279.8,231417,827
2007,119,0,1948,Tim Petrovic,279.6,370425,1325
2007,120,0,19803,Ryan Armour,279.5,366993,1313
2007,120,0,21470,Daisuke Maruyama,279.5,296803,1062
2007,120,0,20628,Arron Oberholser,279.5,206307,738
2007,123,0,26951,Johnson Wagner,279.4,335822,1202
2007,124,0,1724,Jeff Maggert,279.3,304761,1091
2007,125,0,6621,Joe Durant,279.2,286788,1027
2007,125,0,11032,Frank Lickliter II,279.2,331433,1187
2007,127,0,12705,Cliff Kresge,278.9,389095,1395
2007,127,0,6515,Shaun Micheel,278.9,272720,978
2007,129,0,12510,Chad Campbell,278.8,285253,1023
2007,130,0,2206,David Toms,278.6,246574,885
2007,130,0,24457,Jaco Van Zyl,278.6,171621,616
2007,132,0,12660,Jesper Parnevik,278.5,291287,1046
2007,133,0,20160,Charlie Wi,278.4,322351,1158
2007,134,0,10117,Bob Heintz,278.1,278675,1002
2007,134,0,27649,Brandt Snedeker,278.1,333432,1199
2007,134,0,2223,Bob Tway,278.1,341805,1229
2007,137,0,10733,Kent Jones,277.9,341793,1230
2007,137,0,6527,Steve Stricker,277.9,252079,907
2007,139,0,7457,Steve Flesch,277.8,349486,1258
2007,139,0,21731,Freddie Jacobson,277.8,265542,956
2007,139,0,1577,Lee Janzen,277.8,202267,728
2007,142,0,1677,Tom Lehman,277.6,189029,681
2007,142,0,21878,Mark Wilson,277.6,281177,1013
2007,144,0,21753,Brian Davis,277.5,341928,1232
2007,144,0,24024,Zach Johnson,277.5,231978,836
2007,146,0,8881,Tripp Isenhour,277.4,282966,1020
2007,147,0,6004,Stephen Ames,277.1,241323,871
2007,148,0,1142,Bart Bryant,277.0,286926,1036
2007,148,0,27060,John Mallinger,277.0,335387,1211
2007,148,0,1766,Billy Mayfair,277.0,319937,1155
2007,151,0,8075,Jerry Kelly,276.9,291035,1051
2007,152,0,24138,Ian Poulter,276.8,150866,545
2007,153,0,6251,Chris DiMarco,276.2,242499,878
2007,154,0,21806,Paul Gow,276.1,220357,798
2007,154,0,23718,Nathan Green,276.1,333806,1209
2007,154,0,10860,Justin Leonard,276.1,317197,1149
2007,154,0,2101,Joey Sindelar,276.1,257368,932
2007,158,0,23983,Luke Donald,275.7,194078,704
2007,159,0,1388,Robert Gamez,275.6,292675,1062
2007,159,0,25190,Jeff Quinney,275.6,331505,1203
2007,161,0,21350,Ryuji Imada,275.5,342477,1243
2007,161,0,1941,Tom Pernice Jr.,275.5,323999,1176
2007,163,0,1313,Steve Elkington,275.4,279531,1015
2007,164,0,2104,Jeff Sluman,275.2,160142,582
2007,165,0,8931,Glen Day,275.1,287779,1046
2007,166,0,22212,Craig Lile,274.7,265945,968
2007,167,0,6373,José María Olazábal,274.6,142236,518
2007,167,0,2214,Kirk Triplett,274.6,260850,950
2007,169,0,10809,Jim Furyk,274.5,254486,927
2007,170,0,22293,Heath Slocum,274.3,355277,1295
2007,171,0,20859,Anders Hansen,274.0,130445,476
2007,171,0,1797,Rocco Mediate,274.0,256224,935
2007,171,0,10213,Dicky Pride,274.0,234002,854
2007,174,0,1157,Tom Byrum,273.8,156615,572
2007,174,0,2239,Scott Verplank,273.8,225872,825
2007,176,0,20127,Chris Riley,273.7,195426,714
2007,177,0,1320,Bob Estes,273.6,305884,1118
2007,178,0,23135,Tim Clark,273.5,201558,737
2007,179,0,22621,Ben Curtis,273.4,246872,903
2007,179,0,26420,Richard Johnson,273.4,319375,1168
2007,181,0,22348,Nick O'Hern,273.1,209990,769
2007,182,0,7547,Craig Kanada,272.5,358114,1314
2007,183,0,12602,Dean Wilson,271.9,285225,1049
2007,184,0,23108,Matt Kuchar,271.8,270437,995
2007,185,0,12680,Shigeki Maruyama,271.7,303801,1118
2007,186,0,22806,Doug LaBelle II,270.9,344373,1271
2007,187,0,7363,Craig Bowden,270.3,253576,938
2007,188,0,23933,Michael Boyd,270.1,196933,729
2007,188,0,19972,José Coceres,270.1,159064,589
2007,190,0,1132,Mark Brooks,269.1,154203,573
2007,190,0,20382,Stephen Leaney,269.1,276924,1029
2007,192,0,6643,Paul Goydos,268.8,175241,652
2007,193,0,1381,Fred Funk,268.0,198573,741
2007,194,0,19846,Brian Gay,265.8,360428,1356
2007,195,0,20623,Gavin Coles,265.3,284974,1074
2007,196,0,1928,Corey Pavin,262.1,260511,994
2006,1,0,27141,J.B. Holmes,305.7,269001,880
2006,2,0,25804,Bubba Watson,301.8,302425,1002
2006,3,0,1249,John Daly,297.7,170852,574
2006,4,0,24358,Robert Garrigus,295.7,305726,1034
2006,5,0,23322,Brett Wetterich,295.2,299299,1014
2006,6,0,23616,Ryan Hietala,293.2,208727,712
2006,7,0,21805,Harrison Frazar,292.9,306989,1048
2006,7,0,12716,Charley Hoffman,292.9,362569,1238
2006,9,0,23497,Tag Ridings,292.3,365639,1251
2006,10,0,1810,Phil Mickelson,291.7,191961,658
2006,11,0,1226,Fred Couples,291.5,130579,448
2006,12,0,27770,Camilo Villegas,291.1,333053,1144
2006,12,0,8793,Tiger Woods,291.1,150816,518
2006,14,0,11123,Chris Couch,290.9,271095,932
2006,14,0,24980,Scott Gutschewski,290.9,182680,628
2006,14,0,28475,Jeff Overton,290.9,353771,1216
2006,17,0,24502,Adam Scott,290.6,206618,711
2006,18,0,28780,Nicholas Thompson,290.5,316048,1088
2006,19,0,25900,Lucas Glover,290.4,349616,1204
2006,20,0,1706,Davis Love III,290.3,231632,798
2006,21,0,26360,Bubba Dickerson,289.9,347626,1199
2006,22,0,6567,Vijay Singh,289.7,340690,1176
2006,23,0,23614,Rich Beem,289.5,262838,908
2006,23,0,2106,Chris Smith,289.5,237075,819
2006,25,0,22892,Jason Gore,289.4,292280,1010
2006,26,0,23349,Charles Warren,289.3,326345,1128
2006,27,0,20378,Mathias Grönberg,289.0,318765,1103
2006,28,0,25936,Alex Aragon,288.9,217817,754
2006,29,0,20850,Daniel Chopra,288.8,362172,1254
2006,30,0,27943,Matt Hansen,288.7,233252,808
2006,30,0,27120,Troy Matteson,288.7,354279,1227
2006,32,0,23409,James Driscoll,288.6,305935,1060
2006,33,0,8835,Kris Cox,288.2,289316,1004
2006,34,0,19824,Craig Barlow,288.1,233903,812
2006,35,0,24925,Jonathan Byrd,288.0,215686,749
2006,36,0,25842,Jon Mills,287.9,217653,756
2006,37,0,22046,Geoff Ogilvy,287.6,210549,732
2006,38,0,23307,Roger Tambellini,287.5,212715,740
2006,39,0,20574,Mathew Goggin,287.3,233249,812
2006,40,0,20157,Retief Goosen,287.1,184346,642
2006,40,0,27095,Nick Watney,287.1,344512,1200
2006,42,0,21209,Sergio Garcia,287.0,157831,550
2006,43,0,24912,Will MacKenzie,286.7,299341,1044
2006,44,0,23320,Ryan Palmer,286.6,327890,1144
2006,45,0,20094,Jonathan Kaye,286.4,343993,1201
2006,45,0,1945,Kenny Perry,286.4,240548,840
2006,47,0,24924,Bill Haas,286.2,350825,1226
2006,48,0,21961,Charles Howell III,286.1,315551,1103
2006,48,0,22913,John Rollins,286.1,303247,1060
2006,50,0,22946,Henrik Bjornstad,286.0,355817,1244
2006,50,0,24361,Pat Perez,286.0,168145,588
2006,52,0,6573,Brandt Jobe,285.8,278969,976
2006,53,0,23623,Bo Van Pelt,285.7,358833,1256
2006,54,0,22378,Trevor Immelman,285.6,290473,1017
2006,55,0,23048,Eric Axley,285.4,313892,1100
2006,56,0,23353,J.J. Henry,285.3,306418,1074
2006,57,0,23621,Rory Sabbatini,285.2,254436,892
2006,58,0,7013,Wes Short Jr.,285.0,339682,1192
2006,59,0,8375,Paul Stankowski,284.9,250134,878
2006,60,0,25632,Jimmy Walker,284.7,222036,780
2006,61,0,10885,Robert Allenby,284.6,237944,836
2006,61,0,20645,John Senden,284.6,313906,1103
2006,63,0,20098,Stuart Appleby,284.5,254878,896
2006,64,0,12782,Tim Herron,284.4,245697,864
2006,65,0,20691,Greg Owen,284.1,245995,866
2006,66,0,24140,Sean O'Hair,283.8,302548,1066
2006,67,0,6034,Marco Dawson,283.6,304256,1073
2006,67,0,9011,David Duval,283.6,210444,742
2006,69,0,12760,Danny Ellis,283.4,237485,838
2006,70,0,12823,Carlos Franco,283.1,304034,1074
2006,70,0,24781,Hunter Mahan,283.1,350494,1238
2006,72,0,20105,Jeff Gove,283.0,318961,1127
2006,72,0,21660,Jason Schultz,283.0,256390,906
2006,74,0,6350,Bob May,282.7,211473,748
2006,74,0,6595,Kevin Sutherland,282.7,342579,1212
2006,76,0,6522,Ernie Els,282.6,184799,654
2006,76,0,21949,Joe Ogilvie,282.6,308335,1091
2006,76,0,12660,Jesper Parnevik,282.6,287724,1018
2006,79,0,7223,Brian Bateman,282.4,231887,821
2006,79,0,12510,Chad Campbell,282.4,263788,934
2006,81,0,20608,David Howell,282.3,118554,420
2006,81,0,1553,John Huston,282.3,255189,904
2006,81,0,23788,D.J. Trahan,282.3,299235,1060
2006,84,0,20472,Alex Cejka,282.2,314900,1116
2006,84,0,20766,Padraig Harrington,282.2,150117,532
2006,86,0,20229,Stewart Cink,282.1,286062,1014
2006,86,0,20572,Rod Pampling,282.1,255539,906
2006,88,0,6197,Michael Allen,282.0,284236,1008
2006,88,0,22405,Justin Rose,282.0,338171,1199
2006,90,0,21731,Freddie Jacobson,281.9,213126,756
2006,91,0,2206,David Toms,281.7,245669,872
2006,92,0,21753,Brian Davis,281.3,318403,1132
2006,92,0,23325,Vaughn Taylor,281.3,303292,1078
2006,94,0,24507,Jason Bohn,281.2,349247,1242
2006,94,0,26596,Ryan Moore,281.2,227514,809
2006,94,0,7749,Brett Quigley,281.2,368131,1309
2006,97,0,6373,José María Olazábal,280.9,153069,545
2006,98,0,20628,Arron Oberholser,280.8,243735,868
2006,98,0,21959,Ted Purdy,280.8,314516,1120
2006,100,0,6004,Stephen Ames,280.7,172920,616
2006,100,0,11032,Frank Lickliter II,280.7,331833,1182
2006,100,0,12755,Vance Veazey,280.7,212236,756
2006,103,0,24357,K.J. Choi,280.5,309136,1102
2006,103,0,6621,Joe Durant,280.5,374789,1336
2006,103,0,1677,Tom Lehman,280.5,183454,654
2006,106,0,25345,Carl Pettersson,280.3,294857,1052
2006,106,0,22548,Patrick Sheehan,280.3,340045,1213
2006,108,0,24024,Zach Johnson,280.2,300898,1074
2006,108,0,10565,Ian Leggatt,280.2,273504,976
2006,110,0,12662,Thomas Levet,280.1,188200,672
2006,111,0,21407,Arjun Atwal,279.9,319647,1142
2006,112,0,25935,John Engler Jr.,279.8,246243,880
2006,112,0,1707,Steve Lowery,279.8,323481,1156
2006,112,0,25240,D.A. Points,279.8,277539,992
2006,115,0,12680,Shigeki Maruyama,279.7,312092,1116
2006,116,0,20593,Greg Chalmers,279.6,222535,796
2006,117,0,12645,Brent Geiberger,279.4,350140,1253
2006,118,0,7867,Woody Austin,279.3,361090,1293
2006,119,0,20631,David McKenzie,279.2,268556,962
2006,119,0,2246,Duffy Waldorf,279.2,318307,1140
2006,121,0,20498,Briny Baird,278.8,272066,976
2006,122,0,21646,David Branshaw,278.7,337238,1210
2006,122,0,8537,J.P. Hayes,278.7,193986,696
2006,122,0,10733,Kent Jones,278.7,341071,1224
2006,122,0,1761,Len Mattiace,278.7,201530,723
2006,122,0,11011,Mike Sposa,278.7,225785,810
2006,127,0,2223,Bob Tway,278.6,260802,936
2006,128,0,1473,Todd Hamilton,278.5,217768,782
2006,128,0,6515,Shaun Micheel,278.5,301885,1084
2006,130,0,1035,Tommy Armour III,278.2,204776,736
2006,130,0,8123,Jeff Brehaut,278.2,329330,1184
2006,132,0,1161,Mark Calcavecchia,277.9,306207,1102
2006,133,0,1042,Paul Azinger,277.8,309520,1114
2006,134,0,1666,Bernhard Langer,277.7,227985,821
2006,135,0,22371,Aaron Baddeley,277.6,263701,950
2006,135,0,10423,Mike Weir,277.6,243735,878
2006,137,0,23541,Ben Crane,277.3,236524,853
2006,137,0,20634,Peter Lonard,277.3,255964,923
2006,137,0,24138,Ian Poulter,277.3,163072,588
2006,137,0,22293,Heath Slocum,277.3,325509,1174
2006,141,0,23983,Luke Donald,277.2,166854,602
2006,142,0,7457,Steve Flesch,277.1,398186,1437
2006,143,0,1313,Steve Elkington,277.0,177262,640
2006,143,0,20127,Chris Riley,277.0,265899,960
2006,145,0,6527,Steve Stricker,276.9,199903,722
2006,146,0,1724,Jeff Maggert,276.8,262930,950
2006,147,0,10809,Jim Furyk,276.7,264572,956
2006,147,0,21350,Ryuji Imada,276.7,334855,1210
2006,147,0,1766,Billy Mayfair,276.7,297752,1076
2006,150,0,19881,Robert Damron,276.4,315960,1143
2006,150,0,21470,Daisuke Maruyama,276.4,269794,976
2006,152,0,10860,Justin Leonard,276.3,251182,909
2006,153,0,1320,Bob Estes,276.2,287787,1042
2006,154,0,20812,Tjaart van der Walt,276.1,200471,726
2006,155,0,1024,Billy Andrade,276.0,230219,834
2006,155,0,1142,Bart Bryant,276.0,274060,993
2006,155,0,1685,J.L. Lewis,276.0,193232,700
2006,158,0,12602,Dean Wilson,275.9,357041,1294
2006,159,0,1619,Skip Kendall,275.8,226117,820
2006,160,0,6575,Dudley Hart,275.6,272580,989
2006,160,0,1577,Lee Janzen,275.6,260144,944
2006,162,0,2101,Joey Sindelar,275.5,291510,1058
2006,163,0,1948,Tim Petrovic,275.4,319447,1160
2006,164,0,2214,Kirk Triplett,275.2,188808,686
2006,164,0,21878,Mark Wilson,275.2,276054,1003
2006,166,0,1941,Tom Pernice Jr.,275.1,332829,1210
2006,167,0,8385,Omar Uresti,274.9,195191,710
2006,168,0,23673,Michael Connell,274.8,161058,586
2006,169,0,6251,Chris DiMarco,274.7,234568,854
2006,170,0,22621,Ben Curtis,274.6,256513,934
2006,171,0,1388,Robert Gamez,274.5,314521,1146
2006,172,0,23718,Nathan Green,274.4,359420,1310
2006,173,0,26420,Richard Johnson,274.2,324066,1182
2006,174,0,19913,Ron Whittaker,273.7,271012,990
2006,175,0,20548,Hidemichi Tanaka,273.5,248353,908
2006,176,0,2104,Jeff Sluman,273.2,315285,1154
2006,177,0,6012,Greg Kraft,272.9,255459,936
2006,178,0,23135,Tim Clark,272.8,220384,808
2006,179,0,10505,Shane Bertsch,272.2,340552,1251
2006,179,0,6643,Paul Goydos,272.2,242254,890
2006,181,0,1139,Olin Browne,272.1,328161,1206
2006,182,0,20121,Todd Fischer,271.8,340332,1252
2006,182,0,1599,Steve Jones,271.8,262011,964
2006,182,0,8075,Jerry Kelly,271.8,317948,1170
2006,185,0,20099,Doug Barron,271.6,253941,935
2006,186,0,2239,Scott Verplank,271.3,256129,944
2006,187,0,1219,John Cook,270.1,206339,764
2006,187,0,19846,Brian Gay,270.1,375454,1390
2006,187,0,1823,Larry Mize,270.1,153960,570
2006,190,0,1132,Mark Brooks,270.0,278607,1032
2006,191,0,2110,Jerry Smith,269.8,316256,1172
2006,192,0,20382,Stephen Leaney,269.5,288359,1070
2006,193,0,1887,Mark O'Meara,269.1,134529,500
2006,194,0,1381,Fred Funk,268.9,318616,1185
2006,195,0,1329,Brad Faxon,266.3,272155,1022
2006,196,0,1928,Corey Pavin,259.8,206293,794
2005,1,0,23063,Scott Hend,303.6,272602,898
2005,2,0,1249,John Daly,302.2,236935,784
2005,3,0,8793,Tiger Woods,301.6,233423,774
2005,4,0,23322,Brett Wetterich,299.7,281132,938
2005,5,0,6567,Vijay Singh,296.4,362751,1224
2005,6,0,24980,Scott Gutschewski,296.3,295079,996
2005,7,0,23552,Hank Kuehne,295.5,306187,1036
2005,8,0,20663,Brenden Pappas,294.6,202093,686
2005,9,0,21209,Sergio Garcia,294.3,215413,732
2005,10,0,25900,Lucas Glover,293.6,320614,1092
2005,11,0,23725,Brendan Jones,292.3,295788,1012
2005,12,0,1226,Fred Couples,291.8,175959,603
2005,13,0,2106,Chris Smith,291.7,345321,1184
2005,14,0,1810,Phil Mickelson,291.5,203491,698
2005,15,0,20098,Stuart Appleby,291.4,256982,882
2005,16,0,20378,Mathias Grönberg,291.2,227119,780
2005,16,0,23497,Tag Ridings,291.2,338044,1161
2005,16,0,26679,Kevin Stadler,291.2,333749,1146
2005,19,0,6599,John Elliott,291.1,207823,714
2005,19,0,21805,Harrison Frazar,291.1,377831,1298
2005,19,0,1706,Davis Love III,291.1,227315,781
2005,22,0,23349,Charles Warren,290.6,324571,1117
2005,23,0,1927,Dennis Paulson,290.5,227146,782
2005,24,0,24140,Sean O'Hair,290.1,345196,1190
2005,25,0,6573,Brandt Jobe,289.7,327932,1132
2005,25,0,24912,Will MacKenzie,289.7,274631,948
2005,25,0,1945,Kenny Perry,289.7,241933,835
2005,28,0,23540,Jason Allred,289.6,254305,878
2005,29,0,20572,Rod Pampling,289.3,280914,971
2005,30,0,24502,Adam Scott,289.2,210567,728
2005,31,0,23320,Ryan Palmer,288.9,324989,1125
2005,32,0,20157,Retief Goosen,288.7,173820,602
2005,33,0,23788,D.J. Trahan,288.5,283306,982
2005,34,0,23621,Rory Sabbatini,288.1,241446,838
2005,35,0,24925,Jonathan Byrd,288.0,376154,1306
2005,36,0,26758,David Hearn,287.9,244718,850
2005,37,0,20850,Daniel Chopra,287.7,369057,1283
2005,38,0,21961,Charles Howell III,287.5,288680,1004
2005,38,0,26287,Roland Thatcher,287.5,269719,938
2005,40,0,22913,John Rollins,287.4,330246,1149
2005,40,0,27095,Nick Watney,287.4,318412,1108
2005,42,0,10885,Robert Allenby,287.3,289842,1009
2005,43,0,21633,Steve Allan,286.9,352005,1227
2005,44,0,23409,James Driscoll,286.8,248353,866
2005,44,0,20433,Mark Hensby,286.8,199065,694
2005,46,0,23353,J.J. Henry,286.5,343758,1200
2005,47,0,20502,Michael Long,286.3,255411,892
2005,47,0,21959,Ted Purdy,286.3,399705,1396
2005,49,0,19824,Craig Barlow,286.2,251824,880
2005,50,0,6034,Marco Dawson,286.0,311207,1088
2005,51,0,22046,Geoff Ogilvy,285.9,296170,1036
2005,52,0,10117,Bob Heintz,285.7,247428,866
2005,52,0,6332,Neal Lancaster,285.7,339998,1190
2005,54,0,20396,Lee Westwood,285.6,131937,462
2005,55,0,24781,Hunter Mahan,285.5,369490,1294
2005,56,0,21407,Arjun Atwal,285.1,242296,850
2005,56,0,12782,Tim Herron,285.1,305658,1072
2005,56,0,20691,Greg Owen,285.1,279390,980
2005,59,0,24024,Zach Johnson,285.0,331693,1164
2005,60,0,20094,Jonathan Kaye,284.8,256022,899
2005,61,0,21350,Ryuji Imada,284.7,263595,926
2005,62,0,12823,Carlos Franco,284.6,266356,936
2005,63,0,7749,Brett Quigley,284.4,333888,1174
2005,64,0,1553,John Huston,284.1,312798,1101
2005,64,0,23623,Bo Van Pelt,284.1,367352,1293
2005,66,0,24507,Jason Bohn,283.9,320825,1130
2005,67,0,22405,Justin Rose,283.7,348967,1230
2005,68,0,2206,David Toms,283.6,251279,886
2005,69,0,1685,J.L. Lewis,283.5,319781,1128
2005,69,0,1707,Steve Lowery,283.5,341033,1203
2005,71,0,24290,D.J. Brigman,283.4,242568,856
2005,71,0,1361,Dan Forsman,283.4,184221,650
2005,73,0,11032,Frank Lickliter II,283.2,338746,1196
2005,74,0,1723,Andrew Magee,283.1,277140,979
2005,74,0,12660,Jesper Parnevik,283.1,265025,936
2005,74,0,25345,Carl Pettersson,283.1,367207,1297
2005,77,0,7867,Woody Austin,282.9,356988,1262
2005,77,0,20766,Padraig Harrington,282.9,159531,564
2005,77,0,23325,Vaughn Taylor,282.9,353017,1248
2005,80,0,1941,Tom Pernice Jr.,282.7,347471,1229
2005,81,0,24227,Justin Bolli,282.5,232222,822
2005,81,0,21731,Freddie Jacobson,282.5,218097,772
2005,83,0,24361,Pat Perez,282.4,288656,1022
2005,83,0,20645,John Senden,282.4,354953,1257
2005,85,0,21951,Joey Snyder III,282.3,359673,1274
2005,86,0,12510,Chad Campbell,282.1,296179,1050
2005,87,0,23614,Rich Beem,281.8,188554,669
2005,87,0,10962,Bradley Hughes,281.8,192166,682
2005,89,0,23541,Ben Crane,281.7,253513,900
2005,89,0,10585,Scott McCarron,281.7,236945,841
2005,91,0,20634,Peter Lonard,281.6,258466,918
2005,91,0,1797,Rocco Mediate,281.6,254808,905
2005,93,0,25240,D.A. Points,281.5,322832,1147
2005,94,0,1473,Todd Hamilton,281.4,293186,1042
2005,95,0,6197,Michael Allen,281.3,302381,1075
2005,95,0,22548,Patrick Sheehan,281.3,376656,1339
2005,97,0,20498,Briny Baird,281.2,348122,1238
2005,98,0,1724,Jeff Maggert,281.1,234961,836
2005,98,0,6515,Shaun Micheel,281.1,248463,884
2005,98,0,21949,Joe Ogilvie,281.1,306394,1090
2005,101,0,6621,Joe Durant,281.0,267512,952
2005,102,0,24604,Hunter Haas,280.9,283684,1010
2005,103,0,7223,Brian Bateman,280.8,332429,1184
2005,103,0,8123,Jeff Brehaut,280.8,246023,876
2005,103,0,24357,K.J. Choi,280.8,212007,755
2005,103,0,8931,Glen Day,280.8,286989,1022
2005,107,0,1161,Mark Calcavecchia,280.7,297591,1060
2005,108,0,12454,Mario Tiziani,280.6,235732,840
2005,109,0,21498,Hideto Tanihara,280.5,175579,626
2005,110,0,10912,Craig Perks,280.4,228213,814
2005,111,0,1766,Billy Mayfair,280.3,395775,1412
2005,112,0,1035,Tommy Armour III,280.2,355263,1268
2005,112,0,2101,Joey Sindelar,280.2,383900,1370
2005,114,0,12680,Shigeki Maruyama,280.0,332087,1186
2005,114,0,1948,Tim Petrovic,280.0,309715,1106
2005,116,0,22295,Darron Stiles,279.8,270856,968
