YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
2014,0,20160,Charlie Wi,62.27,307,493
2014,0,8075,Jerry Kelly,62.1,308,496
2014,0,32102,Rickie Fowler,62.06,337,543
2014,0,27963,Chris Stroud,61.89,341,551
2014,0,24846,Ricky Barnes,61.8,343,555
2014,0,1810,Phil Mickelson,61.71,274,444
2014,0,34261,Scott Langley,61.67,370,600
2014,0,26331,Charl Schwartzel,61.67,251,407
2014,0,2206,David Toms,61.6,215,349
2014,0,22293,Heath Slocum,61.58,250,406
2014,0,21753,Brian Davis,61.55,397,645
2014,0,6522,Ernie Els,61.36,335,546
2014,0,29222,Billy Hurley III,61.36,324,528
2014,0,21731,Freddie Jacobson,61.34,376,613
2014,0,35539,Luke Guthrie,61.29,342,558
2014,0,21961,Charles Howell III,61.26,378,617
2014,0,22405,Justin Rose,61.23,248,405
2014,0,35139,Richard Lee,61.21,344,562
2014,0,20157,Retief Goosen,61.12,360,589
2014,0,20098,Stuart Appleby,61.0,366,600
2014,0,26758,David Hearn,60.99,358,587
2014,0,24024,Zach Johnson,60.75,342,563
2014,0,24502,Adam Scott,60.73,232,382
2014,0,23983,Luke Donald,60.59,226,373
2014,0,25572,Graeme McDowell,60.47,231,382
2014,0,28475,Jeff Overton,60.47,283,468
2014,0,32839,Hideki Matsuyama,60.42,313,518
2014,0,31560,Brian Stuard,60.42,342,566
2014,0,24924,Bill Haas,60.37,358,593
2014,0,23800,Bryce Molder,60.34,286,474
2014,0,29289,S.Y. Noh,60.33,330,547
2014,0,24361,Pat Perez,60.3,325,539
2014,0,22371,Aaron Baddeley,60.27,314,521
2014,0,26956,Bronson La'Cassie,60.24,197,327
2014,0,20645,John Senden,60.21,345,573
2014,0,31323,Gary Woodland,60.11,333,554
2014,0,12510,Chad Campbell,60.08,158,263
2014,0,10885,Robert Allenby,59.96,283,472
2014,0,25562,Andres Romero,59.96,328,547
2014,0,29740,Brad Fritsch,59.93,181,302
2014,0,27466,Spencer Levin,59.89,227,379
2014,0,10423,Mike Weir,59.84,298,498
2014,0,34021,Bud Cauley,59.76,196,328
2014,0,30925,Dustin Johnson,59.76,196,328
2014,0,30944,Jason Kokrak,59.75,242,405
2014,0,25720,Chad Collins,59.66,318,533
2014,0,27644,Brian Harman,59.66,426,714
2014,0,29535,Brice Garnett,59.6,329,552
2014,0,24140,Sean O'Hair,59.57,302,507
2014,0,12716,Charley Hoffman,59.53,328,551
2014,0,20593,Greg Chalmers,59.49,348,585
2014,0,27649,Brandt Snedeker,59.48,342,575
2014,0,29518,Brendan Steele,59.45,305,513
2014,0,33418,Shawn Stefani,59.45,217,365
2014,0,34360,Patrick Reed,59.42,350,589
2014,0,23135,Tim Clark,59.34,286,482
2014,0,33419,Cameron Tringale,59.34,394,664
2014,0,27064,Jhonattan Vegas,59.23,247,417
2014,0,6567,Vijay Singh,59.19,306,517
2014,0,25804,Bubba Watson,59.14,249,421
2014,0,23541,Ben Crane,59.1,315,533
2014,0,33413,Ben Martin,59.1,289,489
2014,0,29221,Webb Simpson,59.05,310,525
2014,0,29425,Andrew Svoboda,59.05,261,442
2014,0,31202,William McGirt,59.02,363,615
2014,0,34431,Robert Streb,59.0,259,439
2014,0,34265,Will Wilcox,58.9,172,292
2014,0,28307,Matt Every,58.82,330,561
2014,0,24494,Erik Compton,58.8,344,585
2014,0,27895,Jonas Blixt,58.76,255,434
2014,0,27436,Graham DeLaet,58.75,245,417
2014,0,29479,Scott Brown,58.73,370,630
2014,0,28092,D.H. Lee,58.73,212,361
2014,0,28237,Rory McIlroy,58.52,206,352
2014,0,27141,J.B. Holmes,58.51,354,605
2014,0,32150,Michael Thompson,58.42,267,457
2014,0,25632,Jimmy Walker,58.39,327,560
2014,0,26951,Johnson Wagner,58.33,245,420
2014,0,1724,Jeff Maggert,58.26,194,333
2014,0,28132,Tyrone Van Aswegen,58.25,293,503
2014,0,23320,Ryan Palmer,58.24,297,510
2014,0,25834,Daniel Summerhays,58.22,340,584
2014,0,24490,George McNeill,58.21,280,481
2014,0,24138,Ian Poulter,58.05,220,379
2014,0,24925,Jonathan Byrd,58.02,264,455
2014,0,25191,Gonzalo Fernandez-Castaño,57.79,334,578
2014,0,23623,Bo Van Pelt,57.78,271,469
2014,0,27330,Josh Teater,57.69,319,553
2014,0,26596,Ryan Moore,57.64,279,484
2014,0,35732,Wes Roach,57.64,234,406
2014,0,29926,Danny Lee,57.62,295,512
2014,0,33461,Morgan Hoffmann,57.53,382,664
2014,0,34174,John Huh,57.52,306,532
2014,0,36689,Brooks Koepka,57.51,203,353
2014,0,20104,Ken Duke,57.48,265,461
2014,0,34099,Harris English,57.44,301,524
2014,0,28500,Martin Flores,57.42,294,512
2014,0,28259,Sangmoon Bae,57.4,291,507
2014,0,25345,Carl Pettersson,57.33,313,546
2014,0,32366,Kevin Chappell,57.32,321,560
2014,0,26851,Marc Leishman,57.29,287,501
2014,0,24358,Robert Garrigus,57.17,287,502
2014,0,23638,Brendon de Jonge,57.1,398,697
2014,0,20498,Briny Baird,56.84,187,329
2014,0,24357,K.J. Choi,56.78,310,546
2014,0,25274,Steven Bowditch,56.77,348,613
2014,0,23353,J.J. Henry,56.72,270,476
2014,0,29478,Kevin Kisner,56.69,301,531
2014,0,28486,Michael Putnam,56.69,343,605
2014,0,24663,Y.E. Yang,56.69,305,538
2014,0,27770,Camilo Villegas,56.64,320,565
2014,0,22621,Ben Curtis,56.62,278,491
2014,0,20396,Lee Westwood,56.28,206,366
2014,0,25364,Paul Casey,56.23,194,345
2014,0,29461,Jamie Lovemark,56.2,213,379
2014,0,32640,Troy Merritt,56.15,219,390
2014,0,24507,Jason Bohn,56.03,288,514
2014,0,27095,Nick Watney,56.01,247,441
2014,0,26300,Matt Jones,55.92,307,549
2014,0,24912,Will MacKenzie,55.91,284,508
2014,0,35541,John Peterson,55.91,208,372
2014,0,32200,Roberto Castro,55.79,294,527
2014,0,22046,Geoff Ogilvy,55.77,285,511
2014,0,21878,Mark Wilson,55.58,239,430
2014,0,35300,Andrew Loupe,55.56,225,405
2014,0,1706,Davis Love III,55.43,255,460
2014,0,23409,James Driscoll,55.4,277,500
2014,0,20229,Stewart Cink,55.35,305,551
2014,0,23621,Rory Sabbatini,55.35,269,486
2014,0,29420,Billy Horschel,55.32,265,479
2014,0,32448,James Hahn,55.11,286,519
2014,0,7867,Woody Austin,54.81,228,416
2014,0,25444,Justin Hicks,54.81,279,509
2014,0,24781,Hunter Mahan,54.71,279,510
2014,0,31557,Jim Herman,54.7,192,351
2014,0,22378,Trevor Immelman,54.6,273,500
2014,0,34409,David Lingmerth,54.58,274,502
2014,0,30852,Ryo Ishikawa,54.55,258,473
2014,0,34563,Chesson Hadley,54.2,303,559
2014,0,30692,Scott Stallings,54.17,273,504
2014,0,27214,Kevin Streelman,54.07,279,516
2014,0,25240,D.A. Points,53.88,264,490
2014,0,27936,Martin Laird,53.72,202,376
2014,0,27408,Martin Kaymer,53.43,218,408
2014,0,26679,Kevin Stadler,53.41,266,498
2014,0,26289,Boo Weekley,53.14,220,414
2014,0,20848,Ángel Cabrera,53.1,231,435
2014,0,32334,Charlie Beljan,52.99,239,451
2014,0,32333,Kevin Tway,52.99,204,385
2014,0,28780,Nicholas Thompson,52.88,257,486
2014,0,22913,John Rollins,52.77,267,506
2014,0,25686,Jason Dufner,52.74,173,328
2014,0,30110,Kyle Stanley,52.73,261,495
2014,0,27120,Troy Matteson,52.64,209,397
2014,0,34264,Hudson Swafford,52.63,210,399
2014,0,34098,Russell Henley,52.37,331,632
2014,0,21528,Henrik Stenson,51.83,156,301
2014,0,26329,Louis Oosthuizen,51.8,144,278
2014,0,37273,Derek Ernst,51.3,256,499
2014,0,30750,Tommy Gainey,50.56,226,447
2014,0,27933,John Merrick,50.31,240,477
2014,0,25900,Lucas Glover,49.74,195,392
2014,0,31193,Jim Renner,47.98,190,396
2013,0,1320,Bob Estes,66.19,276,417
2013,0,6527,Steve Stricker,65.57,160,244
2013,0,30926,Chris Kirk,65.38,357,546
2013,0,20098,Stuart Appleby,65.21,343,526
2013,0,21961,Charles Howell III,64.83,330,509
2013,0,27963,Chris Stroud,64.6,365,565
2013,0,28310,Lee Williams,64.25,266,414
2013,0,26300,Matt Jones,63.98,325,508
2013,0,23541,Ben Crane,63.83,240,376
2013,0,19846,Brian Gay,63.8,393,616
2013,0,35139,Richard Lee,63.58,295,464
2013,0,23108,Matt Kuchar,63.55,340,535
2013,0,24357,K.J. Choi,62.98,325,516
2013,0,8075,Jerry Kelly,62.96,294,467
2013,0,28500,Martin Flores,62.91,324,515
2013,0,23638,Brendon de Jonge,62.56,386,617
2013,0,25274,Steven Bowditch,62.47,278,445
2013,0,24924,Bill Haas,62.01,302,487
2013,0,23800,Bryce Molder,61.76,323,523
2013,0,33419,Cameron Tringale,61.68,293,475
2013,0,20396,Lee Westwood,61.57,266,432
2013,0,23983,Luke Donald,61.52,243,395
2013,0,24494,Erik Compton,61.51,286,465
2013,0,27895,Jonas Blixt,61.5,329,535
2013,0,24138,Ian Poulter,61.49,214,348
2013,0,32200,Roberto Castro,61.47,351,571
2013,0,28089,Jason Day,61.39,310,505
2013,0,21878,Mark Wilson,61.39,194,316
2013,0,22295,Darron Stiles,61.26,204,333
2013,0,25572,Graeme McDowell,61.09,201,329
2013,0,34046,Jordan Spieth,61.07,298,488
2013,0,33141,Keegan Bradley,60.88,319,524
2013,0,27649,Brandt Snedeker,60.86,297,488
2013,0,27556,Ted Potter Jr.,60.77,237,390
2013,0,22405,Justin Rose,60.71,204,336
2013,0,25632,Jimmy Walker,60.62,311,513
2013,0,26497,Casey Wittenberg,60.59,289,477
2013,0,21099,David Lynn,60.52,282,466
2013,0,31202,William McGirt,60.47,283,468
2013,0,22056,Cameron Percy,60.44,246,407
2013,0,34360,Patrick Reed,60.44,327,541
2013,0,1724,Jeff Maggert,60.42,229,379
2013,0,31560,Brian Stuard,60.31,275,456
2013,0,8725,Tom Gillis,60.22,277,460
2013,0,23135,Tim Clark,60.19,251,417
2013,0,8793,Tiger Woods,60.0,210,350
2013,0,20160,Charlie Wi,59.92,302,504
2013,0,26476,Chez Reavie,59.86,258,431
2013,0,28679,Fabián Gómez,59.76,251,420
2013,0,24490,George McNeill,59.76,254,425
2013,0,27436,Graham DeLaet,59.72,298,499
2013,0,2206,David Toms,59.72,172,288
2013,0,23409,James Driscoll,59.7,280,469
2013,0,21731,Freddie Jacobson,59.66,247,414
2013,0,24024,Zach Johnson,59.66,284,476
2013,0,32102,Rickie Fowler,59.59,289,485
2013,0,10809,Jim Furyk,59.55,265,445
2013,0,28135,Aaron Watkins,59.53,178,299
2013,0,34261,Scott Langley,59.47,289,486
2013,0,10213,Dicky Pride,59.44,255,429
2013,0,27214,Kevin Streelman,59.42,309,520
2013,0,34174,John Huh,59.36,314,529
2013,0,20593,Greg Chalmers,59.33,299,504
2013,0,27120,Troy Matteson,59.33,248,418
2013,0,20443,Jin Park,59.27,195,329
2013,0,28475,Jeff Overton,59.23,292,493
2013,0,6004,Stephen Ames,59.18,203,343
2013,0,22378,Trevor Immelman,59.13,246,416
2013,0,25834,Daniel Summerhays,59.13,314,531
2013,0,25686,Jason Dufner,59.11,266,450
2013,0,10423,Mike Weir,59.11,266,450
2013,0,10860,Justin Leonard,59.02,337,571
2013,0,21753,Brian Davis,58.87,365,620
2013,0,24781,Hunter Mahan,58.87,292,496
2013,0,35539,Luke Guthrie,58.85,316,537
2013,0,12510,Chad Campbell,58.76,265,451
2013,0,27644,Brian Harman,58.74,336,572
2013,0,1810,Phil Mickelson,58.55,274,468
2013,0,33418,Shawn Stefani,58.5,241,412
2013,0,34409,David Lingmerth,58.44,263,450
2013,0,32366,Kevin Chappell,58.4,285,488
2013,0,22792,Peter Hanson,58.33,175,300
2013,0,30944,Jason Kokrak,58.3,281,482
2013,0,6522,Ernie Els,58.08,248,427
2013,0,33461,Morgan Hoffmann,57.99,236,407
2013,0,29221,Webb Simpson,57.95,306,528
2013,0,34431,Robert Streb,57.95,255,440
2013,0,25562,Andres Romero,57.91,238,411
2013,0,28092,D.H. Lee,57.79,230,398
2013,0,26758,David Hearn,57.78,323,559
2013,0,23621,Rory Sabbatini,57.77,275,476
2013,0,22371,Aaron Baddeley,57.72,288,499
2013,0,22913,John Rollins,57.71,247,428
2013,0,32150,Michael Thompson,57.71,262,454
2013,0,26596,Ryan Moore,57.68,263,456
2013,0,26851,Marc Leishman,57.64,279,484
2013,0,27503,Steve LeBrun,57.58,209,363
2013,0,23497,Tag Ridings,57.5,230,400
2013,0,21209,Sergio Garcia,57.45,212,369
2013,0,19970,Robert Karlsson,57.39,198,345
2013,0,25336,Alistair Presnell,57.36,222,387
2013,0,21528,Henrik Stenson,57.28,185,323
2013,0,6567,Vijay Singh,57.23,194,339
2013,0,34098,Russell Henley,57.17,287,502
2013,0,29518,Brendan Steele,57.17,287,502
2013,0,24227,Justin Bolli,57.14,220,385
2013,0,23325,Vaughn Taylor,56.95,172,302
2013,0,20104,Ken Duke,56.92,329,578
2013,0,28780,Nicholas Thompson,56.89,326,573
2013,0,24663,Y.E. Yang,56.65,213,376
2013,0,24361,Pat Perez,56.64,226,399
2013,0,23353,J.J. Henry,56.53,264,467
2013,0,28307,Matt Every,56.52,312,552
2013,0,20766,Padraig Harrington,56.52,195,345
2013,0,27933,John Merrick,56.51,269,476
2013,0,30711,Colt Knost,56.47,253,448
2013,0,12782,Tim Herron,56.44,184,326
2013,0,23788,D.J. Trahan,56.39,150,266
2013,0,24502,Adam Scott,56.38,190,337
2013,0,26951,Johnson Wagner,56.36,217,385
2013,0,27095,Nick Watney,56.35,275,488
2013,0,27936,Martin Laird,56.18,250,445
2013,0,22806,Doug LaBelle II,56.12,252,449
2013,0,27770,Camilo Villegas,56.12,252,449
2013,0,34099,Harris English,56.11,326,581
2013,0,36884,Ben Kohles,56.08,249,444
2013,0,20572,Rod Pampling,55.97,150,268
2013,0,32448,James Hahn,55.96,263,470
2013,0,25240,D.A. Points,55.92,326,583
2013,0,29479,Scott Brown,55.71,234,420
2013,0,29420,Billy Horschel,55.69,313,562
2013,0,22046,Geoff Ogilvy,55.67,216,388
2013,0,23320,Ryan Palmer,55.63,267,480
2013,0,20848,Ángel Cabrera,55.43,255,460
2013,0,26289,Boo Weekley,55.35,305,551
2013,0,29740,Brad Fritsch,55.29,256,463
2013,0,32698,Bobby Gates,55.15,166,301
2013,0,30163,Henrik Norlander,55.14,220,399
2013,0,30692,Scott Stallings,55.07,277,503
2013,0,26331,Charl Schwartzel,55.02,230,418
2013,0,22621,Ben Curtis,54.99,204,371
2013,0,20691,Greg Owen,54.79,240,438
2013,0,26679,Kevin Stadler,54.75,242,442
2013,0,24507,Jason Bohn,54.69,245,448
2013,0,28237,Rory McIlroy,54.68,187,342
2013,0,6573,Brandt Jobe,54.65,194,355
2013,0,25345,Carl Pettersson,54.6,297,544
2013,0,31323,Gary Woodland,54.58,292,535
2013,0,31557,Jim Herman,54.57,173,317
2013,0,25804,Bubba Watson,54.48,219,402
2013,0,27129,Luke List,54.0,223,413
2013,0,30750,Tommy Gainey,53.99,318,589
2013,0,20645,John Senden,53.97,258,478
2013,0,12716,Charley Hoffman,53.83,281,522
2013,0,30110,Kyle Stanley,53.72,224,417
2013,0,28455,Will Claxton,53.47,208,389
2013,0,27330,Josh Teater,53.44,264,494
2013,0,29289,S.Y. Noh,53.36,230,431
2013,0,23623,Bo Van Pelt,53.35,231,433
2013,0,30852,Ryo Ishikawa,53.27,228,428
2013,0,25818,Scott Piercy,53.24,271,509
2013,0,24846,Ricky Barnes,53.23,198,372
2013,0,30925,Dustin Johnson,53.22,223,419
2013,0,20229,Stewart Cink,53.16,219,412
2013,0,34021,Bud Cauley,53.04,218,411
2013,0,1116,Michael Bradley,53.0,168,317
2013,0,29425,Andrew Svoboda,52.96,143,270
2013,0,10885,Robert Allenby,52.77,200,379
2013,0,24140,Sean O'Hair,52.74,202,383
2013,0,32334,Charlie Beljan,52.66,208,395
2013,0,27408,Martin Kaymer,52.59,193,367
2013,0,22961,David Mathis,52.39,230,439
2013,0,24399,Scott Gardiner,51.97,198,381
2013,0,25900,Lucas Glover,51.91,204,393
2013,0,25444,Justin Hicks,51.89,220,424
2013,0,28259,Sangmoon Bae,51.85,281,542
2013,0,33869,Eric Meierdierks,50.54,140,277
2013,0,23452,Nicolas Colsaerts,49.82,140,281
2013,0,37273,Derek Ernst,49.34,186,377
2013,0,24358,Robert Garrigus,48.74,193,396
2012,0,19846,Brian Gay,64.38,376,584
2012,0,24138,Ian Poulter,64.34,249,387
2012,0,10809,Jim Furyk,63.83,307,481
2012,0,8793,Tiger Woods,63.17,247,391
2012,0,23983,Luke Donald,62.66,245,391
2012,0,22046,Geoff Ogilvy,62.63,295,471
2012,0,23108,Matt Kuchar,62.43,319,511
2012,0,34021,Bud Cauley,62.42,372,596
2012,0,25686,Jason Dufner,62.42,284,455
2012,0,27649,Brandt Snedeker,62.08,316,509
2012,0,20593,Greg Chalmers,62.0,390,629
2012,0,22405,Justin Rose,61.98,225,363
2012,0,2206,David Toms,61.86,219,354
2012,0,24361,Pat Perez,61.77,307,497
2012,0,1766,Billy Mayfair,61.76,344,557
2012,0,27895,Jonas Blixt,61.57,282,458
2012,0,1810,Phil Mickelson,61.57,314,510
2012,0,27963,Chris Stroud,61.55,349,567
2012,0,28089,Jason Day,61.36,235,383
2012,0,23800,Bryce Molder,61.32,306,499
2012,0,25396,Kevin Na,61.3,331,540
2012,0,1797,Rocco Mediate,61.23,248,405
2012,0,26758,David Hearn,61.11,352,576
2012,0,6522,Ernie Els,61.06,287,470
2012,0,1320,Bob Estes,60.98,322,528
2012,0,20104,Ken Duke,60.91,388,637
2012,0,24924,Bill Haas,60.74,297,489
2012,0,31558,J.J. Killeen,60.45,402,665
2012,0,20098,Stuart Appleby,60.44,272,450
2012,0,24024,Zach Johnson,60.37,358,593
2012,0,25345,Carl Pettersson,60.37,361,598
2012,0,30925,Dustin Johnson,60.29,249,413
2012,0,28237,Rory McIlroy,60.24,197,327
2012,0,6527,Steve Stricker,60.15,240,399
2012,0,25818,Scott Piercy,59.9,351,586
2012,0,29420,Billy Horschel,59.87,185,309
2012,0,22371,Aaron Baddeley,59.85,325,543
2012,0,20623,Gavin Coles,59.76,254,425
2012,0,20766,Padraig Harrington,59.67,256,429
2012,0,29478,Kevin Kisner,59.47,245,412
2012,0,8075,Jerry Kelly,59.39,294,495
2012,0,28475,Jeff Overton,59.35,349,588
2012,0,6567,Vijay Singh,59.3,357,602
2012,0,10860,Justin Leonard,59.18,316,534
2012,0,20160,Charlie Wi,59.13,369,624
2012,0,28308,Troy Kelly,59.12,243,411
2012,0,28500,Martin Flores,59.04,356,603
2012,0,21528,Henrik Stenson,59.04,173,293
2012,0,27644,Brian Harman,58.99,387,656
2012,0,26331,Charl Schwartzel,58.95,214,363
2012,0,21753,Brian Davis,58.92,337,572
2012,0,33419,Cameron Tringale,58.79,311,529
2012,0,27060,John Mallinger,58.77,248,422
2012,0,23548,Bill Lunde,58.68,257,438
2012,0,23621,Rory Sabbatini,58.67,335,571
2012,0,24925,Jonathan Byrd,58.65,261,445
2012,0,29221,Webb Simpson,58.65,261,445
2012,0,26679,Kevin Stadler,58.61,262,447
2012,0,23638,Brendon de Jonge,58.6,361,616
2012,0,31202,William McGirt,58.6,327,558
2012,0,26300,Matt Jones,58.52,182,311
2012,0,32200,Roberto Castro,58.49,286,489
2012,0,22348,Nick O'Hern,58.49,286,489
2012,0,1724,Jeff Maggert,58.48,300,513
2012,0,6036,Scott Dunlap,58.47,176,301
2012,0,22621,Ben Curtis,58.46,190,325
2012,0,28307,Matt Every,58.44,270,462
2012,0,8725,Tom Gillis,58.4,285,488
2012,0,21209,Sergio Garcia,58.36,206,353
2012,0,22293,Heath Slocum,58.33,287,492
2012,0,30926,Chris Kirk,58.32,312,535
2012,0,11123,Chris Couch,58.29,225,386
2012,0,23320,Ryan Palmer,58.27,296,508
2012,0,21350,Ryuji Imada,58.26,314,539
2012,0,26851,Marc Leishman,58.26,328,563
2012,0,33122,Russell Knox,58.24,212,364
2012,0,27214,Kevin Streelman,58.22,308,529
2012,0,25632,Jimmy Walker,58.09,377,649
2012,0,23135,Tim Clark,58.03,224,386
2012,0,29289,S.Y. Noh,58.0,330,569
2012,0,22913,John Rollins,58.0,272,469
2012,0,27466,Spencer Levin,57.84,321,555
2012,0,32366,Kevin Chappell,57.83,325,562
2012,0,21878,Mark Wilson,57.82,292,505
2012,0,22961,David Mathis,57.78,312,540
2012,0,27436,Graham DeLaet,57.68,259,449
2012,0,24663,Y.E. Yang,57.67,267,463
2012,0,23718,Nathan Green,57.62,223,387
2012,0,23353,J.J. Henry,57.61,280,486
2012,0,29222,Billy Hurley III,57.57,289,502
2012,0,33141,Keegan Bradley,57.55,305,530
2012,0,21731,Freddie Jacobson,57.52,237,412
2012,0,10213,Dicky Pride,57.39,198,345
2012,0,20645,John Senden,57.37,253,441
2012,0,27797,Derek Lamely,57.34,254,443
2012,0,24490,George McNeill,57.33,309,539
2012,0,23541,Ben Crane,57.24,261,456
2012,0,20572,Rod Pampling,57.23,289,505
2012,0,12782,Tim Herron,57.06,295,517
2012,0,29476,Kyle Reifers,56.96,274,481
2012,0,25892,Steve Wheatcroft,56.91,173,304
2012,0,28455,Will Claxton,56.9,301,529
2012,0,6251,Chris DiMarco,56.86,319,561
2012,0,26951,Johnson Wagner,56.85,307,540
2012,0,20574,Mathew Goggin,56.82,204,359
2012,0,32102,Rickie Fowler,56.79,297,523
2012,0,26596,Ryan Moore,56.77,306,539
2012,0,29926,Danny Lee,56.66,234,413
2012,0,22378,Trevor Immelman,56.6,283,500
2012,0,25804,Bubba Watson,56.58,202,357
2012,0,26476,Chez Reavie,56.52,286,506
2012,0,6004,Stephen Ames,56.5,200,354
2012,0,25240,D.A. Points,56.5,300,531
2012,0,27120,Troy Matteson,56.49,344,609
2012,0,30944,Jason Kokrak,56.43,259,459
2012,0,23325,Vaughn Taylor,56.26,256,455
2012,0,1941,Tom Pernice Jr.,56.25,225,400
2012,0,21961,Charles Howell III,56.2,331,589
2012,0,24507,Jason Bohn,56.07,268,478
2012,0,27330,Josh Teater,56.07,305,544
2012,0,24140,Sean O'Hair,56.04,269,480
2012,0,25834,Daniel Summerhays,56.03,251,448
2012,0,29910,Blake Adams,56.01,354,632
2012,0,25562,Andres Romero,55.98,234,418
2012,0,27141,J.B. Holmes,55.92,293,524
2012,0,27936,Martin Laird,55.92,255,456
2012,0,32698,Bobby Gates,55.9,289,517
2012,0,24502,Adam Scott,55.87,195,349
2012,0,30927,Brendon Todd,55.75,281,504
2012,0,23623,Bo Van Pelt,55.69,274,492
2012,0,22548,Patrick Sheehan,55.62,193,347
2012,0,27556,Ted Potter Jr.,55.6,268,482
2012,0,24358,Robert Garrigus,55.58,274,493
2012,0,34174,John Huh,55.52,332,598
2012,0,29518,Brendan Steele,55.48,253,456
2012,0,32150,Michael Thompson,55.39,293,529
2012,0,21407,Arjun Atwal,55.37,263,475
2012,0,26329,Louis Oosthuizen,55.37,196,354
2012,0,23204,Gary Christian,55.25,279,505
2012,0,30711,Colt Knost,55.24,290,525
2012,0,27095,Nick Watney,55.11,313,568
2012,0,24604,Hunter Haas,55.02,230,418
2012,0,35139,Richard Lee,54.99,204,371
2012,0,27974,Sung Kang,54.98,287,522
2012,0,12510,Chad Campbell,54.93,273,497
2012,0,27933,John Merrick,54.9,241,439
2012,0,1706,Davis Love III,54.84,221,403
2012,0,24846,Ricky Barnes,54.74,283,517
2012,0,28087,Kris Blanks,54.71,209,382
2012,0,24357,K.J. Choi,54.68,251,459
2012,0,27770,Camilo Villegas,54.5,230,422
2012,0,30852,Ryo Ishikawa,54.44,190,349
2012,0,23409,James Driscoll,54.39,291,535
2012,0,20691,Greg Owen,54.03,275,509
2012,0,21805,Harrison Frazar,53.85,203,377
2012,0,1116,Michael Bradley,53.8,198,368
2012,0,6573,Brandt Jobe,53.71,181,337
2012,0,24781,Hunter Mahan,53.71,246,458
2012,0,34099,Harris English,53.6,305,569
2012,0,25457,Alexandre Rocha,53.59,179,334
2012,0,24494,Erik Compton,53.55,264,493
2012,0,30750,Tommy Gainey,53.53,356,665
2012,0,33120,Mark Anderson,53.45,240,449
2012,0,23788,D.J. Trahan,53.43,226,423
2012,0,20850,Daniel Chopra,53.39,197,369
2012,0,23903,Stephen Gangluff,53.33,200,375
2012,0,32334,Charlie Beljan,53.13,170,320
2012,0,26289,Boo Weekley,53.04,192,362
2012,0,20229,Stewart Cink,52.9,228,431
2012,0,12652,Cameron Beckman,52.81,254,481
2012,0,31323,Gary Woodland,52.8,236,447
2012,0,19970,Robert Karlsson,52.62,181,344
2012,0,30110,Kyle Stanley,52.61,262,498
2012,0,1249,John Daly,52.55,165,314
2012,0,30692,Scott Stallings,52.33,247,472
2012,0,6034,Marco Dawson,52.21,189,362
2012,0,25572,Graeme McDowell,51.83,170,328
2012,0,28093,Miguel Angel Carballo,51.7,213,412
2012,0,20070,Matt Bettencourt,51.69,275,532
2012,0,27302,Garth Mulroy,51.68,185,358
2012,0,12716,Charley Hoffman,51.41,274,533
2012,0,28259,Sangmoon Bae,50.99,284,557
2012,0,10885,Robert Allenby,50.85,238,468
2012,0,23542,Tommy Biershenk,50.31,247,491
2012,0,29479,Scott Brown,50.13,189,377
2012,0,26287,Roland Thatcher,50.0,142,284
2012,0,27064,Jhonattan Vegas,49.78,228,458
2012,0,20848,Ángel Cabrera,49.09,162,330
2012,0,22582,Kyle Thompson,48.99,146,298
2012,0,24940,Edward Loar,48.34,175,362
2012,0,20396,Lee Westwood,48.3,142,294
2011,0,20593,Greg Chalmers,65.17,391,600
2011,0,6527,Steve Stricker,64.93,274,422
2011,0,28089,Jason Day,64.64,298,461
2011,0,24024,Zach Johnson,63.98,302,472
2011,0,7867,Woody Austin,63.92,202,316
2011,0,21961,Charles Howell III,63.92,372,582
2011,0,19846,Brian Gay,63.78,361,566
2011,0,23983,Luke Donald,63.71,251,394
2011,0,25396,Kevin Na,63.5,374,589
2011,0,20572,Rod Pampling,63.1,248,393
2011,0,21878,Mark Wilson,62.97,335,532
2011,0,27095,Nick Watney,62.96,289,459
