YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2004,145,0,21209,Sergio Garcia,0.96,1,104,E
2004,147,0,12394,Tom Carter,0.94,2,212,E
2004,148,0,6575,Dudley Hart,0.93,1,108,+2.00
2004,148,0,22548,Patrick Sheehan,0.93,2,214,+0.50
2004,150,0,11123,Chris Couch,0.91,1,110,E
2004,150,0,2099,Scott Simpson,0.91,1,110,E
2004,152,0,2206,David Toms,0.83,1,120,+1.00
2004,153,0,20098,Stuart Appleby,0.78,1,128,+1.00
2004,154,0,23614,Rich Beem,0.75,1,134,E
2004,154,0,20029,Notah Begay III,0.75,1,134,E
2004,154,0,8835,Kris Cox,0.75,1,134,E
2004,157,0,10912,Craig Perks,0.74,1,136,+1.00
2004,158,0,1361,Dan Forsman,0.67,1,150,E
2004,159,0,10885,Robert Allenby,0.66,1,152,-1.00
2004,160,0,23063,Scott Hend,0.65,1,154,+1.00
2004,161,0,19824,Craig Barlow,0.64,1,156,E
2004,161,0,7223,Brian Bateman,0.64,1,156,+2.00
2004,163,0,21805,Harrison Frazar,0.63,1,160,+1.00
2004,164,0,21646,David Branshaw,0.61,1,164,+1.00
2004,165,0,6621,Joe Durant,0.6,1,166,E
2004,165,0,20378,Mathias Grönberg,0.6,1,166,+1.00
2004,167,0,12645,Brent Geiberger,0.55,1,182,-1.00
2004,168,0,23623,Bo Van Pelt,0.54,1,184,E
2004,169,0,12652,Cameron Beckman,0.53,1,188,+1.00
2004,170,0,21633,Steve Allan,0.52,1,194,E
2004,170,0,10733,Kent Jones,0.52,1,194,-1.00
2004,172,0,23353,J.J. Henry,0.51,1,198,E
2004,173,0,1766,Billy Mayfair,0.5,1,202,E
2004,173,0,23320,Ryan Palmer,0.5,1,200,-1.00
2004,175,0,23613,Rich Barcelo,0.0,0,130,E
2004,175,0,24507,Jason Bohn,0.0,0,190,E
2004,175,0,1127,Danny Briggs,0.0,0,162,E
2004,175,0,1142,Bart Bryant,0.0,0,138,E
2004,175,0,20593,Greg Chalmers,0.0,0,140,E
2004,175,0,20850,Daniel Chopra,0.0,0,204,E
2004,175,0,1249,John Daly,0.0,0,146,E
2004,175,0,20585,Niclas Fasth,0.0,0,112,E
2004,175,0,1388,Robert Gamez,0.0,0,198,E
2004,175,0,8337,Mike Heinen,0.0,0,106,E
2004,175,0,24781,Hunter Mahan,0.0,0,180,E
2004,175,0,20628,Arron Oberholser,0.0,0,138,E
2004,175,0,22046,Geoff Ogilvy,0.0,0,166,E
2004,175,0,20572,Rod Pampling,0.0,0,172,E
2004,175,0,20663,Brenden Pappas,0.0,0,212,E
2004,175,0,1920,Craig Parry,0.0,0,76,E
2004,175,0,1945,Kenny Perry,0.0,0,132,E
2004,175,0,1948,Tim Petrovic,0.0,0,194,E
2004,175,0,21959,Ted Purdy,0.0,0,220,E
2004,175,0,2002,John Riegger,0.0,0,106,E
2004,175,0,20580,Andre Stolz,0.0,0,106,E
2004,175,0,8793,Tiger Woods,0.0,0,112,E
2003,1,0,2010,Loren Roberts,8.33,12,144,-0.08
2003,2,0,6643,Paul Goydos,7.93,13,164,+0.31
2003,3,0,1457,Jay Haas,6.94,10,144,+0.40
2003,4,0,1928,Corey Pavin,6.25,10,160,+0.10
2003,4,0,6527,Steve Stricker,6.25,7,112,+0.43
2003,6,0,2049,Gene Sauers,5.42,9,166,+0.22
2003,7,0,20771,Steven Alker,5.36,9,168,-0.22
2003,8,0,6475,Jeff Klein,5.26,6,114,+0.83
2003,9,0,1226,Fred Couples,5.0,5,100,-0.20
2003,10,0,1132,Mark Brooks,4.94,8,162,+0.25
2003,11,0,6575,Dudley Hart,4.92,6,122,+0.17
2003,12,0,1724,Jeff Maggert,4.9,7,143,+0.29
2003,13,0,7749,Brett Quigley,4.88,8,164,+0.63
2003,14,0,1666,Bernhard Langer,4.81,5,104,+0.20
2003,15,0,20548,Hidemichi Tanaka,4.63,10,216,+0.10
2003,16,0,20623,Gavin Coles,4.62,6,130,-0.33
2003,17,0,8545,Glen Hnatiuk,4.6,8,174,E
2003,18,0,23135,Tim Clark,4.55,6,132,-0.17
2003,18,0,12662,Thomas Levet,4.55,7,154,+0.43
2003,18,0,8375,Paul Stankowski,4.55,6,132,+0.50
2003,21,0,12660,Jesper Parnevik,4.44,8,180,+0.25
2003,22,0,20127,Chris Riley,4.43,7,158,+0.14
2003,23,0,1139,Olin Browne,4.33,9,208,-0.11
2003,24,0,1329,Brad Faxon,4.32,7,162,E
2003,25,0,23983,Luke Donald,4.27,7,164,+0.29
2003,26,0,2239,Scott Verplank,4.22,7,166,+0.57
2003,27,0,8537,J.P. Hayes,4.0,6,150,+0.33
2003,28,0,1175,Jim Carter,3.8,7,184,E
2003,29,0,26489,Cameron Yancey,3.7,4,108,+1.00
2003,30,0,20573,Scott Laycock,3.68,5,136,+0.20
2003,31,0,10201,Matt Gogel,3.57,5,140,E
2003,32,0,6515,Shaun Micheel,3.35,6,179,+0.33
2003,33,0,1307,Joel Edwards,3.33,4,120,-0.50
2003,33,0,23108,Matt Kuchar,3.33,4,120,+0.25
2003,33,0,12680,Shigeki Maruyama,3.33,5,150,+0.40
2003,36,0,7721,Pat Bates,3.3,7,212,+0.14
2003,36,0,19881,Robert Damron,3.3,6,182,-0.50
2003,38,0,1378,David Frost,3.21,5,156,+0.20
2003,39,0,22371,Aaron Baddeley,3.17,4,126,+0.25
2003,40,0,1948,Tim Petrovic,3.14,6,191,+0.50
2003,41,0,8725,Tom Gillis,3.03,4,132,+0.75
2003,42,0,1577,Lee Janzen,2.99,4,134,-0.75
2003,43,0,1619,Skip Kendall,2.97,6,202,E
2003,43,0,1887,Mark O'Meara,2.97,3,101,E
2003,45,0,12645,Brent Geiberger,2.94,3,102,-0.33
2003,45,0,11011,Mike Sposa,2.94,4,136,-0.50
2003,47,0,12388,Michael Clark II,2.88,3,104,+0.33
2003,48,0,6078,Esteban Toledo,2.87,6,209,-0.17
2003,49,0,1707,Steve Lowery,2.82,4,142,+0.50
2003,50,0,1475,Donnie Hammond,2.81,5,178,+0.20
2003,51,0,20572,Rod Pampling,2.74,4,146,+0.50
2003,52,0,12823,Carlos Franco,2.69,5,186,+0.40
2003,52,0,1766,Billy Mayfair,2.69,5,186,+0.40
2003,54,0,7101,Dave Stockton Jr.,2.67,4,150,E
2003,55,0,7867,Woody Austin,2.66,5,188,E
2003,56,0,20634,Peter Lonard,2.63,4,152,E
2003,56,0,10423,Mike Weir,2.63,3,114,E
2003,58,0,1381,Fred Funk,2.58,5,194,-0.40
2003,59,0,25692,Akio Sadakata,2.53,4,158,-0.25
2003,60,0,6595,Kevin Sutherland,2.5,4,160,+0.25
2003,61,0,2214,Kirk Triplett,2.47,4,162,-0.25
2003,62,0,1157,Tom Byrum,2.35,4,170,+0.25
2003,62,0,11032,Frank Lickliter II,2.35,4,170,+1.00
2003,64,0,23541,Ben Crane,2.33,4,172,-0.25
2003,64,0,21209,Sergio Garcia,2.33,2,86,+0.50
2003,66,0,20940,Kenichi Kuboya,2.3,4,174,+0.25
2003,67,0,20029,Notah Begay III,2.25,4,178,-0.25
2003,68,0,21739,Aaron Barber,2.2,4,182,+0.50
2003,68,0,19846,Brian Gay,2.2,4,182,+0.25
2003,70,0,2104,Jeff Sluman,2.16,4,185,+0.25
2003,71,0,8075,Jerry Kelly,2.15,4,186,+1.00
2003,72,0,23125,Brad Elder,2.13,2,94,E
2003,73,0,20593,Greg Chalmers,2.11,4,190,+1.00
2003,74,0,23353,J.J. Henry,2.08,4,192,+0.50
2003,74,0,1553,John Huston,2.08,3,144,E
2003,76,0,1941,Tom Pernice Jr.,2.06,4,194,E
2003,77,0,1161,Mark Calcavecchia,2.05,3,146,E
2003,77,0,8931,Glen Day,2.05,4,195,+0.50
2003,77,0,2170,Hal Sutton,2.05,3,146,+0.33
2003,80,0,25031,Andy Miller,2.03,3,148,E
2003,81,0,2002,John Riegger,2.0,2,100,+1.00
2003,82,0,25345,Carl Pettersson,1.97,3,152,+0.67
2003,82,0,12602,Dean Wilson,1.97,3,152,+0.33
2003,84,0,6617,Brian Henninger,1.96,2,102,+0.50
2003,85,0,1761,Len Mattiace,1.95,3,154,E
2003,86,0,8123,Jeff Brehaut,1.92,4,208,+0.25
2003,86,0,6809,Bob Burns,1.92,3,156,+0.33
2003,86,0,20566,Kaname Yokoo,1.92,2,104,-0.50
2003,89,0,2223,Bob Tway,1.85,3,162,E
2003,90,0,22892,Jason Gore,1.83,3,164,+1.00
2003,91,0,20568,Anthony Painter,1.81,3,166,+0.67
2003,92,0,23177,Kenneth Staton,1.79,2,112,+0.50
2003,92,0,22295,Darron Stiles,1.79,3,168,-0.67
2003,94,0,26420,Richard Johnson,1.76,3,170,E
2003,95,0,10809,Jim Furyk,1.74,3,172,E
2003,96,0,6004,Stephen Ames,1.72,3,174,+1.00
2003,97,0,20099,Doug Barron,1.7,3,176,E
2003,98,0,2101,Joey Sindelar,1.69,3,178,+0.33
2003,99,0,23036,Chris Anderson,1.67,3,180,E
2003,100,0,12705,Cliff Kresge,1.63,3,184,+0.67
2003,101,0,8633,Per-Ulrik Johansson,1.62,3,185,+0.33
2003,102,0,20436,Garrett Willis,1.61,3,186,+0.33
2003,103,0,20121,Todd Fischer,1.6,3,188,E
2003,103,0,12782,Tim Herron,1.6,3,187,+1.00
2003,105,0,22548,Patrick Sheehan,1.55,3,194,+0.33
2003,106,0,7223,Brian Bateman,1.54,2,130,E
2003,106,0,10860,Justin Leonard,1.54,2,130,-1.00
2003,106,0,1706,Davis Love III,1.54,2,130,E
2003,106,0,12755,Vance Veazey,1.54,2,130,+0.50
2003,110,0,10733,Kent Jones,1.52,2,132,+0.50
2003,110,0,10585,Scott McCarron,1.52,2,132,E
2003,110,0,8339,Spike McRoy,1.52,3,198,+0.33
2003,113,0,20663,Brenden Pappas,1.49,3,202,+0.33
2003,114,0,22913,John Rollins,1.45,2,138,+0.50
2003,115,0,1042,Paul Azinger,1.43,2,140,E
2003,116,0,1569,Peter Jacobsen,1.39,2,144,E
2003,117,0,20098,Stuart Appleby,1.37,2,146,+0.50
2003,117,0,6573,Brandt Jobe,1.37,2,146,-0.50
2003,119,0,10912,Craig Perks,1.33,2,150,E
2003,120,0,22046,Geoff Ogilvy,1.32,2,152,-1.00
2003,121,0,26950,John Morgan,1.28,2,156,+1.00
2003,121,0,2246,Duffy Waldorf,1.28,2,156,-0.50
2003,123,0,21878,Mark Wilson,1.27,2,158,+1.50
2003,124,0,7941,Mike Grob,1.25,2,160,E
2003,125,0,6251,Chris DiMarco,1.23,2,162,+0.50
2003,125,0,8547,John Maginnes,1.23,2,162,E
2003,127,0,20472,Alex Cejka,1.22,2,164,+0.50
2003,128,0,6567,Vijay Singh,1.19,2,168,-0.50
2003,129,0,10425,Jay Williamson,1.16,2,172,E
2003,130,0,6522,Ernie Els,1.14,1,88,E
2003,131,0,23338,David Gossett,1.12,2,178,+1.00
2003,132,0,24925,Jonathan Byrd,1.11,2,180,E
2003,132,0,24357,K.J. Choi,1.11,2,180,-0.50
2003,134,0,1361,Dan Forsman,1.09,2,184,+1.00
2003,135,0,1938,David Peoples,1.07,2,187,+0.50
2003,136,0,21633,Steve Allan,1.04,1,96,E
2003,137,0,22293,Heath Slocum,1.03,2,195,+1.50
2003,138,0,1968,Nick Price,1.0,1,100,-1.00
2003,139,0,20498,Briny Baird,0.95,2,210,+0.50
2003,139,0,20645,John Senden,0.95,2,210,E
2003,141,0,19972,José Coceres,0.93,1,108,-1.00
2003,141,0,1388,Robert Gamez,0.93,2,216,+1.00
2003,143,0,23034,Brent Schwarzrock,0.89,1,112,+1.00
2003,144,0,24356,Jason Buha,0.86,1,116,-1.00
2003,145,0,21806,Paul Gow,0.83,1,120,E
2003,146,0,22621,Ben Curtis,0.82,1,122,E
2003,147,0,10885,Robert Allenby,0.76,1,132,+1.00
2003,147,0,1797,Rocco Mediate,0.76,1,132,E
2003,149,0,10213,Dicky Pride,0.75,1,134,E
2003,150,0,1098,Jay Don Blake,0.74,1,136,E
2003,151,0,23656,Jason Caron,0.71,1,140,E
2003,152,0,10107,Deane Pappas,0.69,1,144,+1.00
2003,153,0,12661,Todd Barranger,0.68,1,146,E
2003,154,0,1320,Bob Estes,0.65,1,154,E
2003,155,0,6034,Marco Dawson,0.64,1,156,+1.00
2003,156,0,1945,Kenny Perry,0.63,1,160,E
2003,157,0,23621,Rory Sabbatini,0.61,1,164,E
2003,158,0,12652,Cameron Beckman,0.6,1,166,E
2003,159,0,1723,Andrew Magee,0.58,1,172,E
2003,159,0,2106,Chris Smith,0.58,1,172,-1.00
2003,161,0,12510,Chad Campbell,0.57,1,176,E
2003,161,0,6621,Joe Durant,0.57,1,176,+1.00
2003,161,0,1685,J.L. Lewis,0.57,1,176,+1.00
2003,161,0,24361,Pat Perez,0.57,1,174,E
2003,165,0,20229,Stewart Cink,0.56,1,180,+1.00
2003,166,0,1024,Billy Andrade,0.54,1,184,E
2003,166,0,19824,Craig Barlow,0.54,1,186,E
2003,168,0,7457,Steve Flesch,0.51,1,196,-1.00
2003,168,0,21961,Charles Howell III,0.51,1,198,E
2003,170,0,1035,Tommy Armour III,0.0,0,120,E
2003,170,0,23614,Rich Beem,0.0,0,130,E
2003,170,0,19825,Darren Clarke,0.0,0,80,E
2003,170,0,1249,John Daly,0.0,0,96,E
2003,170,0,21805,Harrison Frazar,0.0,0,170,E
2003,170,0,20574,Mathew Goggin,0.0,0,160,E
2003,170,0,20157,Retief Goosen,0.0,0,100,E
2003,170,0,8337,Mike Heinen,0.0,0,172,E
2003,170,0,20094,Jonathan Kaye,0.0,0,154,E
2003,170,0,23552,Hank Kuehne,0.0,0,134,E
2003,170,0,6332,Neal Lancaster,0.0,0,206,E
2003,170,0,10565,Ian Leggatt,0.0,0,128,E
2003,170,0,1677,Tom Lehman,0.0,0,144,E
2003,170,0,1810,Phil Mickelson,0.0,0,122,E
2003,170,0,20628,Arron Oberholser,0.0,0,156,E
2003,170,0,20095,Carl Paulson,0.0,0,202,E
2003,170,0,24502,Adam Scott,0.0,0,68,E
2003,170,0,6581,David Sutherland,0.0,0,142,E
2003,170,0,2206,David Toms,0.0,0,134,E
2003,170,0,25450,Ty Tryon,0.0,0,96,E
2003,170,0,8793,Tiger Woods,0.0,0,104,E
2002,1,0,6522,Ernie Els,25.0,23,92,-0.30
2002,2,0,1968,Nick Price,23.08,24,104,-0.38
2002,3,0,6078,Esteban Toledo,22.04,41,186,+0.05
2002,4,0,6315,Pete Jordan,21.83,31,142,+0.35
2002,5,0,19972,José Coceres,21.79,17,78,+0.18
2002,6,0,8553,Lee Porter,21.08,35,166,E
2002,7,0,1666,Bernhard Langer,21.05,16,76,-0.06
2002,8,0,2133,Craig Stadler,20.91,23,110,-0.26
2002,9,0,1766,Billy Mayfair,20.78,32,154,-0.13
2002,10,0,1928,Corey Pavin,20.31,26,128,+0.04
2002,11,0,21209,Sergio Garcia,19.64,22,112,-0.14
2002,12,0,2239,Scott Verplank,19.08,29,152,+0.21
2002,13,0,2257,Brian Watts,18.27,19,104,+0.11
2002,14,0,6575,Dudley Hart,18.06,26,144,-0.15
2002,15,0,19817,Michael Muehr,17.42,23,132,+0.22
2002,16,0,8633,Per-Ulrik Johansson,17.07,28,164,-0.07
2002,17,0,20593,Greg Chalmers,17.06,29,170,+0.21
2002,18,0,1707,Steve Lowery,16.46,26,158,-0.04
2002,19,0,6527,Steve Stricker,16.33,16,98,-0.19
2002,20,0,12660,Jesper Parnevik,16.15,21,130,-0.14
2002,21,0,2110,Jerry Smith,15.85,26,164,+0.19
2002,22,0,1577,Lee Janzen,15.82,25,158,-0.20
2002,23,0,6036,Scott Dunlap,15.67,21,134,+0.10
2002,24,0,1185,Brandel Chamblee,15.63,25,160,-0.08
2002,25,0,20436,Garrett Willis,15.58,24,154,+0.13
2002,26,0,1219,John Cook,15.49,22,142,-0.14
2002,27,0,7721,Pat Bates,15.34,27,176,-0.07
2002,28,0,10860,Justin Leonard,15.33,23,150,-0.52
2002,29,0,2099,Scott Simpson,15.25,18,118,+0.17
2002,30,0,8793,Tiger Woods,15.0,15,100,-0.27
2002,31,0,2104,Jeff Sluman,14.8,29,196,-0.31
2002,32,0,2223,Bob Tway,14.53,25,172,-0.24
2002,33,0,1706,Davis Love III,14.49,20,138,-0.45
2002,34,0,1761,Len Mattiace,14.44,26,180,-0.27
2002,35,0,19846,Brian Gay,14.42,30,208,-0.17
2002,36,0,19881,Robert Damron,14.38,23,160,+0.17
2002,37,0,1014,Fulton Allem,14.29,17,119,+0.06
2002,37,0,6004,Stephen Ames,14.29,22,154,E
2002,37,0,1035,Tommy Armour III,14.29,22,154,+0.05
2002,40,0,10649,Tom Scherrer,14.2,25,176,-0.16
2002,41,0,1098,Jay Don Blake,14.06,27,192,-0.07
2002,41,0,8931,Glen Day,14.06,27,192,-0.07
2002,43,0,1361,Dan Forsman,14.0,21,150,+0.05
2002,44,0,21806,Paul Gow,13.89,25,180,-0.04
2002,45,0,1381,Fred Funk,13.86,28,202,-0.07
2002,46,0,1887,Mark O'Meara,13.83,13,94,E
2002,47,0,11011,Mike Sposa,13.81,29,210,-0.10
2002,48,0,1599,Steve Jones,13.79,16,116,E
2002,49,0,8537,J.P. Hayes,13.77,19,138,-0.11
2002,50,0,6809,Bob Burns,13.44,25,186,E
2002,51,0,10912,Craig Perks,13.38,19,142,-0.26
2002,52,0,10201,Matt Gogel,13.28,17,128,+0.12
2002,53,0,1024,Billy Andrade,13.25,22,166,-0.23
2002,54,0,1042,Paul Azinger,13.21,14,106,-0.07
2002,55,0,1457,Jay Haas,13.19,19,144,-0.11
2002,56,0,22293,Heath Slocum,13.13,21,160,-0.05
2002,57,0,1920,Craig Parry,13.11,16,122,+0.06
2002,58,0,8545,Glen Hnatiuk,13.04,24,184,-0.13
2002,59,0,20094,Jonathan Kaye,13.01,19,146,-0.11
2002,60,0,8993,Franklin Langham,12.9,16,124,-0.06
2002,61,0,23541,Ben Crane,12.8,21,164,+0.05
2002,61,0,1723,Andrew Magee,12.8,21,164,+0.05
2002,61,0,1948,Tim Petrovic,12.8,21,164,-0.14
2002,64,0,6332,Neal Lancaster,12.78,23,180,-0.04
2002,65,0,19824,Craig Barlow,12.73,14,110,+0.14
2002,66,0,6621,Joe Durant,12.68,18,142,-0.17
2002,67,0,6012,Greg Kraft,12.66,20,158,+0.35
2002,68,0,1378,David Frost,12.65,21,166,-0.38
2002,69,0,1161,Mark Calcavecchia,12.5,16,128,-0.25
2002,70,0,6573,Brandt Jobe,12.36,22,178,-0.09
2002,71,0,1724,Jeff Maggert,12.32,17,138,-0.18
2002,72,0,1938,David Peoples,12.24,24,196,-0.08
2002,73,0,22046,Geoff Ogilvy,12.2,20,164,+0.05
2002,74,0,20095,Carl Paulson,12.03,19,158,E
2002,75,0,20229,Stewart Cink,11.97,17,142,+0.29
2002,75,0,12680,Shigeki Maruyama,11.97,17,142,-0.41
2002,77,0,23338,David Gossett,11.93,21,176,-0.10
2002,78,0,12652,Cameron Beckman,11.84,18,152,+0.06
2002,78,0,24361,Pat Perez,11.84,18,152,-0.11
2002,80,0,1619,Skip Kendall,11.83,22,186,-0.05
2002,81,0,20043,Edward Fryatt,11.76,20,170,+0.20
2002,81,0,2106,Chris Smith,11.76,20,170,-0.15
2002,83,0,1175,Jim Carter,11.59,19,164,+0.05
2002,83,0,10809,Jim Furyk,11.59,16,138,-0.06
2002,83,0,2010,Loren Roberts,11.59,19,164,-0.42
2002,86,0,1139,Olin Browne,11.58,22,190,-0.05
2002,87,0,7867,Woody Austin,11.54,21,182,-0.05
2002,87,0,1203,Russ Cochran,11.54,15,130,-0.07
2002,89,0,20548,Hidemichi Tanaka,11.41,21,184,-0.10
2002,90,0,8339,Spike McRoy,11.4,13,114,+0.15
2002,91,0,23614,Rich Beem,11.36,20,176,-0.30
2002,92,0,1569,Peter Jacobsen,11.29,14,124,-0.21
2002,93,0,12826,Paul Claxton,11.25,18,160,+0.17
2002,94,0,12645,Brent Geiberger,11.18,19,170,-0.05
2002,94,0,1553,John Huston,11.18,19,170,E
2002,94,0,10425,Jay Williamson,11.18,19,170,+0.16
2002,97,0,20634,Peter Lonard,11.11,18,162,-0.61
2002,98,0,23353,J.J. Henry,11.0,22,200,-0.18
2002,99,0,10107,Deane Pappas,10.98,18,164,E
2002,100,0,1320,Bob Estes,10.96,16,146,-0.25
2002,101,0,7749,Brett Quigley,10.92,19,174,+0.37
2002,102,0,21961,Charles Howell III,10.75,20,186,-0.20
2002,103,0,10457,Frank Nobilo,10.67,19,178,+0.11
2002,104,0,12510,Chad Campbell,10.5,21,200,-0.43
2002,105,0,10565,Ian Leggatt,10.49,17,162,-0.18
2002,106,0,1941,Tom Pernice Jr.,10.47,18,172,+0.11
2002,107,0,23983,Luke Donald,10.42,20,192,+0.35
2002,108,0,1527,Scott Hoch,10.34,12,116,-0.25
2002,109,0,10423,Mike Weir,10.27,15,146,E
2002,110,0,12388,Michael Clark II,10.23,18,176,+0.11
2002,111,0,10733,Kent Jones,10.22,19,186,-0.16
2002,112,0,12823,Carlos Franco,10.2,20,196,-0.10
2002,113,0,2101,Joey Sindelar,10.11,18,178,+0.06
2002,114,0,21633,Steve Allan,10.0,17,170,-0.29
2002,114,0,9011,David Duval,10.0,12,120,-0.25
2002,114,0,1810,Phil Mickelson,10.0,15,150,-0.20
2002,117,0,20572,Rod Pampling,9.77,17,174,-0.41
2002,118,0,1329,Brad Faxon,9.7,13,134,+0.08
2002,119,0,2170,Hal Sutton,9.68,12,124,+0.08
2002,120,0,23125,Brad Elder,9.56,13,136,E
2002,121,0,20645,John Senden,9.52,16,168,+0.06
2002,122,0,22913,John Rollins,9.46,21,222,-0.19
2002,123,0,2206,David Toms,9.41,16,170,-0.44
2002,124,0,6567,Vijay Singh,9.38,15,160,+0.07
2002,125,0,20127,Chris Riley,9.09,16,176,E
2002,126,0,2002,John Riegger,8.97,14,156,-0.21
2002,127,0,1132,Mark Brooks,8.86,14,158,E
2002,128,0,6251,Chris DiMarco,8.82,15,170,-0.13
2002,129,0,2246,Duffy Waldorf,8.75,14,160,-0.57
2002,130,0,6197,Michael Allen,8.7,12,138,-0.25
2002,130,0,2245,Grant Waite,8.7,16,184,+0.06
2002,132,0,12782,Tim Herron,8.62,15,174,-0.20
2002,133,0,10117,Bob Heintz,8.46,11,130,+0.36
2002,134,0,6498,Matt Peterson,8.44,13,154,+0.31
2002,135,0,7457,Steve Flesch,8.33,15,180,-0.27
2002,135,0,19958,Miguel Angel Jiménez,8.33,8,96,+0.38
2002,135,0,6373,José María Olazábal,8.33,8,96,E
2002,138,0,7223,Brian Bateman,8.24,14,170,E
2002,139,0,1677,Tom Lehman,8.04,9,112,-0.33
2002,140,0,8535,Gary Nicklaus,7.94,10,126,+0.30
2002,141,0,23177,Kenneth Staton,7.89,15,190,-0.07
2002,142,0,23135,Tim Clark,7.81,10,128,E
2002,142,0,2214,Kirk Triplett,7.81,10,128,+0.20
2002,144,0,6350,Bob May,7.6,13,171,+0.15
2002,145,0,8123,Jeff Brehaut,7.41,12,162,+0.17
2002,146,0,1313,Steve Elkington,7.35,10,136,-0.40
2002,147,0,1549,Mike Hulbert,7.29,7,96,E
2002,148,0,20498,Briny Baird,7.28,15,206,-0.40
2002,149,0,6515,Shaun Micheel,7.07,13,184,-0.08
2002,150,0,12663,Phil Tataurangi,7.05,11,156,E
2002,151,0,1374,Robin Freeman,6.94,10,144,+0.20
2002,152,0,24925,Jonathan Byrd,6.82,12,176,-0.17
2002,153,0,23322,Brett Wetterich,6.79,11,162,-0.18
2002,154,0,23800,Bryce Molder,6.78,8,118,-0.25
2002,155,0,8375,Paul Stankowski,6.74,12,178,-0.17
2002,156,0,20098,Stuart Appleby,6.67,10,150,-0.50
2002,157,0,6617,Brian Henninger,6.45,8,124,E
2002,158,0,6595,Kevin Sutherland,6.25,9,144,E
2002,159,0,1685,J.L. Lewis,6.18,11,178,-0.45
2002,160,0,1771,Blaine McCallister,6.06,8,132,E
2002,161,0,1157,Tom Byrum,5.97,8,134,-0.25
2002,162,0,11032,Frank Lickliter II,5.92,9,152,-0.11
2002,163,0,12753,David Morland IV,5.66,6,106,-0.17
2002,164,0,21805,Harrison Frazar,5.56,9,162,-0.11
2002,165,0,8075,Jerry Kelly,5.42,9,166,E
2002,166,0,1797,Rocco Mediate,5.36,6,112,E
2002,167,0,6016,Brad Lardon,4.9,5,102,+0.80
2002,168,0,1307,Joel Edwards,4.84,9,186,-0.11
2002,169,0,10585,Scott McCarron,4.55,7,154,E
2002,170,0,20566,Kaname Yokoo,4.48,6,134,-0.17
2002,171,0,21259,Jason Hill,4.46,5,112,+0.40
2002,172,0,1514,Eduardo Herrera,4.31,5,116,+0.80
2002,173,0,20029,Notah Begay III,4.29,6,140,+1.00
2002,174,0,21949,Joe Ogilvie,4.26,4,94,+0.50
2002,175,0,20105,Jeff Gove,4.17,7,168,+0.29
2002,176,0,2322,Richard Zokol,4.08,4,98,+0.25
2002,177,0,7003,David Berganio Jr.,4.05,6,148,+0.50
2002,178,0,1142,Bart Bryant,4.03,5,124,+0.20
2002,179,0,10885,Robert Allenby,3.9,6,154,-0.33
2002,180,0,24357,K.J. Choi,3.8,6,158,+0.50
2002,181,0,1926,Steve Pate,3.64,4,110,E
2002,182,0,24937,Jess Daley,3.57,5,140,+0.60
2002,182,0,23108,Matt Kuchar,3.57,5,140,+0.40
2002,182,0,23621,Rory Sabbatini,3.57,4,112,-0.50
2002,185,0,6643,Paul Goydos,3.33,4,120,-0.75
2002,186,0,1945,Kenny Perry,2.98,5,168,-0.40
2002,187,0,1226,Fred Couples,2.94,3,102,E
2002,188,0,20663,Brenden Pappas,2.54,3,118,E
2002,189,0,6613,Tommy Tolles,2.5,3,120,+0.67
2002,190,0,20502,Michael Long,2.24,3,134,+0.33
2002,191,0,23903,Stephen Gangluff,2.17,3,138,+1.00
2002,192,0,10213,Dicky Pride,2.13,2,94,+0.50
2002,193,0,26289,Boo Weekley,1.85,2,108,+1.50
2002,194,0,1927,Dennis Paulson,1.83,3,164,-1.00
2002,195,0,10962,Bradley Hughes,1.79,2,112,+0.50
2002,196,0,20574,Mathew Goggin,1.67,2,120,+0.50
2002,197,0,1388,Robert Gamez,1.64,2,122,E
2002,198,0,23623,Bo Van Pelt,1.39,2,144,+1.00
2002,199,0,20157,Retief Goosen,1.25,1,80,E
2002,200,0,1249,John Daly,1.09,1,92,+2.00
2002,201,0,8881,Tripp Isenhour,0.77,1,130,E
2002,202,0,1475,Donnie Hammond,0.0,0,102,E
2001,1,0,1927,Dennis Paulson,50.0,1,2,+1.00
2001,2,0,21007,Gabriel Hjertstedt,20.0,2,10,+1.00
2001,2,0,22046,Geoff Ogilvy,20.0,2,10,E
2001,4,0,8063,Kelly Grunewald,16.67,1,6,E
2001,4,0,1943,Chris Perry,16.67,1,6,+1.00
2001,4,0,2002,John Riegger,16.67,3,18,E
2001,7,0,10963,Jimmy Green,14.29,2,14,E
2001,7,0,6315,Pete Jordan,14.29,2,14,+0.50
2001,7,0,10565,Ian Leggatt,14.29,2,14,-0.50
2001,10,0,20099,Doug Barron,12.5,1,8,-1.00
2001,10,0,6036,Scott Dunlap,12.5,1,8,-1.00
2001,10,0,1329,Brad Faxon,12.5,2,16,E
2001,10,0,12823,Carlos Franco,12.5,1,8,-1.00
2001,10,0,21805,Harrison Frazar,12.5,1,8,E
2001,10,0,20043,Edward Fryatt,12.5,1,8,E
2001,16,0,6809,Bob Burns,11.11,2,18,E
2001,16,0,1723,Andrew Magee,11.11,2,18,E
2001,18,0,8535,Gary Nicklaus,10.0,1,10,E
