YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2008,0,1724,Jeff Maggert,3.63,17,468
2008,0,27936,Martin Laird,3.64,19,522
2008,0,23497,Tag Ridings,3.64,19,522
2008,0,21753,Brian Davis,3.65,21,576
2008,0,21633,Steve Allan,3.7,14,378
2008,0,1024,Billy Andrade,3.7,16,432
2008,0,1139,Olin Browne,3.7,18,486
2008,0,12823,Carlos Franco,3.7,16,432
2008,0,24358,Robert Garrigus,3.7,18,486
2008,0,26596,Ryan Moore,3.7,16,432
2008,0,12705,Cliff Kresge,3.77,19,504
2008,0,26695,Michael Letzig,3.77,19,504
2008,0,27933,John Merrick,3.77,19,504
2008,0,20472,Alex Cejka,3.78,17,450
2008,0,21461,Kenneth Ferrie,3.78,17,450
2008,0,23621,Rory Sabbatini,3.79,15,396
2008,0,9011,David Duval,3.8,13,342
2008,0,7867,Woody Austin,3.83,20,522
2008,0,1142,Bart Bryant,3.86,16,414
2008,0,21805,Harrison Frazar,3.86,16,414
2008,0,24912,Will MacKenzie,3.89,14,360
2008,0,1941,Tom Pernice Jr.,3.89,21,540
2008,0,19913,Ron Whittaker,3.89,14,360
2008,0,23788,D.J. Trahan,3.91,19,486
2008,0,1948,Tim Petrovic,3.94,22,558
2008,0,24663,Y.E. Yang,3.97,20,504
2008,0,25842,Jon Mills,3.99,23,576
2008,0,28475,Jeff Overton,3.99,23,576
2008,0,27561,Nick Flanagan,4.02,21,522
2008,0,10585,Scott McCarron,4.04,16,396
2008,0,23135,Tim Clark,4.06,19,468
2008,0,20623,Gavin Coles,4.07,11,270
2008,0,20378,Mathias Grönberg,4.07,22,540
2008,0,25562,Andres Romero,4.09,14,342
2008,0,22348,Nick O'Hern,4.17,18,432
2008,0,25804,Bubba Watson,4.21,22,522
2008,0,20105,Jeff Gove,4.25,13,306
2008,0,24925,Jonathan Byrd,4.27,20,468
2008,0,26631,Cody Freeman,4.27,20,468
2008,0,24781,Hunter Mahan,4.44,20,450
2008,0,28780,Nicholas Thompson,4.44,28,630
2008,0,23623,Bo Van Pelt,4.48,25,558
2008,0,25594,Travis Perkins,4.5,17,378
2008,0,12660,Jesper Parnevik,4.53,22,486
2008,0,21878,Mark Wilson,4.6,24,522
2008,0,26951,Johnson Wagner,4.7,22,468
2008,0,6621,Joe Durant,4.76,24,504
2008,0,27613,David Lutterus,4.76,18,378
2008,0,24502,Adam Scott,4.76,12,252
2008,0,6522,Ernie Els,4.81,13,270
2008,0,27141,J.B. Holmes,4.89,22,450
2008,0,1161,Mark Calcavecchia,5.03,19,378
2008,0,27120,Troy Matteson,5.19,28,540
2008,0,10733,Kent Jones,5.29,20,378
2008,0,1035,Tommy Armour III,5.31,22,414
2008,0,30750,Tommy Gainey,5.31,22,414
2008,0,26289,Boo Weekley,5.31,22,414
2008,0,23349,Charles Warren,6.35,32,504
2007,0,21731,Freddie Jacobson,0.56,2,360
2007,0,23497,Tag Ridings,0.65,2,306
2007,0,1132,Mark Brooks,0.93,3,324
2007,0,6373,José María Olazábal,1.11,3,270
2007,0,23135,Tim Clark,1.23,4,324
2007,0,8793,Tiger Woods,1.48,4,270
2007,0,26882,Michael Sim,1.63,5,306
2007,0,20157,Retief Goosen,1.71,4,234
2007,0,1810,Phil Mickelson,1.94,7,360
2007,0,20628,Arron Oberholser,1.96,6,306
2007,0,22293,Heath Slocum,1.98,10,504
2007,0,8881,Tripp Isenhour,2.06,10,486
2007,0,19803,Ryan Armour,2.08,12,576
2007,0,22348,Nick O'Hern,2.12,8,378
2007,0,12714,Chris Tidland,2.12,8,378
2007,0,10423,Mike Weir,2.12,8,378
2007,0,21209,Sergio Garcia,2.16,7,324
2007,0,24502,Adam Scott,2.16,7,324
2007,0,6034,Marco Dawson,2.17,9,414
2007,0,24024,Zach Johnson,2.22,8,360
2007,0,23623,Bo Van Pelt,2.22,12,540
2007,0,12680,Shigeki Maruyama,2.26,11,486
2007,0,22371,Aaron Baddeley,2.27,9,396
2007,0,20859,Anders Hansen,2.29,7,306
2007,0,27649,Brandt Snedeker,2.3,12,522
2007,0,1142,Bart Bryant,2.31,10,432
2007,0,20104,Ken Duke,2.33,13,558
2007,0,20160,Charlie Wi,2.35,11,468
2007,0,22806,Doug LaBelle II,2.36,14,594
2007,0,6004,Stephen Ames,2.38,9,378
2007,0,22046,Geoff Ogilvy,2.38,9,378
2007,0,20105,Jeff Gove,2.41,13,540
2007,0,24357,K.J. Choi,2.42,10,414
2007,0,19846,Brian Gay,2.43,14,576
2007,0,1313,Steve Elkington,2.44,11,450
2007,0,25396,Kevin Na,2.44,11,450
2007,0,2206,David Toms,2.5,9,360
2007,0,20229,Stewart Cink,2.55,11,432
2007,0,1577,Lee Janzen,2.55,11,432
2007,0,23613,Rich Barcelo,2.56,12,468
2007,0,21470,Daisuke Maruyama,2.56,12,468
2007,0,8075,Jerry Kelly,2.58,13,504
2007,0,24490,George McNeill,2.58,13,504
2007,0,20378,Mathias Grönberg,2.59,14,540
2007,0,26420,Richard Johnson,2.59,14,540
2007,0,20127,Chris Riley,2.61,8,306
2007,0,20433,Mark Hensby,2.66,11,414
2007,0,10860,Justin Leonard,2.68,14,522
2007,0,21350,Ryuji Imada,2.69,15,558
2007,0,27702,Matt Hendrix,2.78,12,432
2007,0,7547,Craig Kanada,2.78,17,612
2007,0,23108,Matt Kuchar,2.78,13,468
2007,0,20382,Stephen Leaney,2.78,12,432
2007,0,22212,Craig Lile,2.78,12,432
2007,0,1766,Billy Mayfair,2.78,15,540
2007,0,23800,Bryce Molder,2.78,10,360
2007,0,23320,Ryan Palmer,2.78,15,540
2007,0,6527,Steve Stricker,2.78,11,396
2007,0,23718,Nathan Green,2.87,15,522
2007,0,25190,Jeff Quinney,2.87,15,522
2007,0,20623,Gavin Coles,2.88,14,486
2007,0,25900,Lucas Glover,2.88,14,486
2007,0,1473,Todd Hamilton,2.88,14,486
2007,0,12782,Tim Herron,2.88,14,486
2007,0,12602,Dean Wilson,2.88,14,486
2007,0,6251,Chris DiMarco,2.9,12,414
2007,0,1797,Rocco Mediate,2.91,11,378
2007,0,1677,Tom Lehman,2.92,10,342
2007,0,24507,Jason Bohn,2.94,9,306
2007,0,20766,Padraig Harrington,2.94,9,306
2007,0,12652,Cameron Beckman,2.98,15,504
2007,0,21753,Brian Davis,2.98,15,504
2007,0,29718,Anthony Kim,2.99,14,468
2007,0,27120,Troy Matteson,2.99,14,468
2007,0,6567,Vijay Singh,2.99,14,468
2007,0,23325,Vaughn Taylor,2.99,14,468
2007,0,21806,Paul Gow,3.01,13,432
2007,0,2101,Joey Sindelar,3.01,13,432
2007,0,23048,Eric Axley,3.02,19,630
2007,0,6197,Michael Allen,3.03,12,396
2007,0,10809,Jim Furyk,3.03,12,396
2007,0,24980,Scott Gutschewski,3.03,12,396
2007,0,21949,Joe Ogilvie,3.05,17,558
2007,0,21633,Steve Allan,3.09,10,324
2007,0,6595,Kevin Sutherland,3.11,14,450
2007,0,27963,Chris Stroud,3.14,13,414
2007,0,1388,Robert Gamez,3.15,17,540
2007,0,12705,Cliff Kresge,3.15,17,540
2007,0,10425,Jay Williamson,3.17,8,252
2007,0,12660,Jesper Parnevik,3.21,15,468
2007,0,23983,Luke Donald,3.22,11,342
2007,0,28475,Jeff Overton,3.22,11,342
2007,0,21959,Ted Purdy,3.23,18,558
2007,0,20472,Alex Cejka,3.24,14,432
2007,0,24781,Hunter Mahan,3.29,16,486
2007,0,25686,Jason Dufner,3.3,19,576
2007,0,2223,Bob Tway,3.3,19,576
2007,0,24361,Pat Perez,3.33,15,450
2007,0,25345,Carl Pettersson,3.33,18,540
2007,0,25804,Bubba Watson,3.33,15,450
2007,0,26951,Johnson Wagner,3.37,20,594
2007,0,24925,Jonathan Byrd,3.38,14,414
2007,0,6643,Paul Goydos,3.4,11,324
2007,0,8375,Paul Stankowski,3.4,11,324
2007,0,1941,Tom Pernice Jr.,3.41,19,558
2007,0,1161,Mark Calcavecchia,3.42,16,468
2007,0,8931,Glen Day,3.42,16,468
2007,0,1035,Tommy Armour III,3.47,15,432
2007,0,20850,Daniel Chopra,3.47,20,576
2007,0,22621,Ben Curtis,3.47,15,432
2007,0,20572,Rod Pampling,3.47,15,432
2007,0,8537,J.P. Hayes,3.5,17,486
2007,0,10117,Bob Heintz,3.5,17,486
2007,0,23788,D.J. Trahan,3.52,19,540
2007,0,1707,Steve Lowery,3.54,14,396
2007,0,21660,Jason Schultz,3.54,14,396
2007,0,21528,Henrik Stenson,3.57,9,252
2007,0,28158,Steve Marino,3.58,20,558
2007,0,1706,Davis Love III,3.61,13,360
2007,0,23638,Brendon de Jonge,3.63,17,468
2007,0,11032,Frank Lickliter II,3.64,19,522
2007,0,6522,Ernie Els,3.7,10,270
2007,0,24924,Bill Haas,3.7,20,540
2007,0,1724,Jeff Maggert,3.7,16,432
2007,0,7749,Brett Quigley,3.7,16,432
2007,0,1320,Bob Estes,3.77,19,504
2007,0,22913,John Rollins,3.77,19,504
2007,0,1928,Corey Pavin,3.78,17,450
2007,0,25892,Steve Wheatcroft,3.78,17,450
2007,0,21878,Mark Wilson,3.78,17,450
2007,0,23621,Rory Sabbatini,3.79,15,396
2007,0,21805,Harrison Frazar,3.82,22,576
2007,0,1948,Tim Petrovic,3.82,22,576
2007,0,24138,Ian Poulter,3.82,11,288
2007,0,27060,John Mallinger,3.83,20,522
2007,0,7363,Craig Bowden,3.94,17,432
2007,0,27770,Camilo Villegas,3.94,17,432
2007,0,8123,Jeff Brehaut,3.97,15,378
2007,0,21961,Charles Howell III,4.0,18,450
2007,0,24912,Will MacKenzie,4.02,21,522
2007,0,28486,Michael Putnam,4.02,21,522
2007,0,2239,Scott Verplank,4.04,16,396
2007,0,1024,Billy Andrade,4.06,19,468
2007,0,21646,David Branshaw,4.07,22,540
2007,0,19972,José Coceres,4.07,11,270
2007,0,12716,Charley Hoffman,4.07,22,540
2007,0,22405,Justin Rose,4.07,11,270
2007,0,26360,Bubba Dickerson,4.09,14,342
2007,0,1945,Kenny Perry,4.11,17,414
2007,0,2246,Duffy Waldorf,4.11,17,414
2007,0,12510,Chad Campbell,4.12,20,486
2007,0,6515,Shaun Micheel,4.12,20,486
2007,0,24358,Robert Garrigus,4.17,21,504
2007,0,22378,Trevor Immelman,4.17,15,360
2007,0,26881,Jarrod Lyle,4.17,18,432
2007,0,2104,Jeff Sluman,4.17,15,360
2007,0,20098,Stuart Appleby,4.29,17,396
2007,0,20498,Briny Baird,4.3,24,558
2007,0,11123,Chris Couch,4.32,21,486
2007,0,20634,Peter Lonard,4.32,21,486
2007,0,24140,Sean O'Hair,4.32,21,486
2007,0,24449,Parker McLachlin,4.37,22,504
2007,0,26596,Ryan Moore,4.37,22,504
2007,0,12195,Tom Johnson,4.4,19,432
2007,0,27933,John Merrick,4.41,23,522
2007,0,10733,Kent Jones,4.44,24,540
2007,0,2214,Kirk Triplett,4.44,20,450
2007,0,25273,Andrew Buckle,4.49,21,468
2007,0,23933,Michael Boyd,4.5,17,378
2007,0,24457,Jaco Van Zyl,4.5,17,378
2007,0,7223,Brian Bateman,4.63,15,324
2007,0,26679,Kevin Stadler,4.63,25,540
2007,0,22892,Jason Gore,4.67,21,450
2007,0,23353,J.J. Henry,4.67,21,450
2007,0,10213,Dicky Pride,4.67,21,450
2007,0,23349,Charles Warren,4.79,25,522
2007,0,24290,D.J. Brigman,4.8,19,396
2007,0,7457,Steve Flesch,4.81,26,540
2007,0,27141,J.B. Holmes,4.83,20,414
2007,0,27095,Nick Watney,4.91,23,468
2007,0,10885,Robert Allenby,4.94,24,486
2007,0,1249,John Daly,4.97,17,342
2007,0,1381,Fred Funk,4.97,17,342
2007,0,20574,Mathew Goggin,4.98,26,522
2007,0,26289,Boo Weekley,4.98,26,522
2007,0,2036,Jim Rutledge,5.07,21,414
2007,0,20645,John Senden,5.14,25,486
2007,0,19824,Craig Barlow,5.19,14,270
2007,0,23614,Rich Beem,5.33,24,450
2007,0,7867,Woody Austin,5.35,26,486
2007,0,23322,Brett Wetterich,5.35,26,486
2007,0,1157,Tom Byrum,5.56,19,342
2007,0,29476,Kyle Reifers,5.56,26,468
2007,0,20691,Greg Owen,5.75,29,504
2007,0,22295,Darron Stiles,5.79,25,432
2007,0,6621,Joe Durant,5.97,29,486
2006,0,19846,Brian Gay,0.72,4,558
2006,0,12660,Jesper Parnevik,0.93,4,432
2006,0,26420,Richard Johnson,0.96,5,522
2006,0,6522,Ernie Els,1.04,3,288
2006,0,6197,Michael Allen,1.39,6,432
2006,0,12755,Vance Veazey,1.46,5,342
2006,0,1320,Bob Estes,1.56,7,450
2006,0,20766,Padraig Harrington,1.59,4,252
2006,0,25632,Jimmy Walker,1.67,6,360
2006,0,10809,Jim Furyk,1.69,7,414
2006,0,6527,Steve Stricker,1.74,5,288
2006,0,22046,Geoff Ogilvy,1.75,6,342
2006,0,24024,Zach Johnson,1.78,8,450
2006,0,20593,Greg Chalmers,1.85,9,486
2006,0,20229,Stewart Cink,1.85,8,432
2006,0,23541,Ben Crane,1.85,7,378
2006,0,21209,Sergio Garcia,1.85,5,270
2006,0,1473,Todd Hamilton,1.85,9,486
2006,0,21731,Freddie Jacobson,1.85,6,324
2006,0,1619,Skip Kendall,1.85,7,378
2006,0,12680,Shigeki Maruyama,1.85,9,486
2006,0,2223,Bob Tway,1.85,8,432
2006,0,20850,Daniel Chopra,1.91,11,576
2006,0,22293,Heath Slocum,1.92,10,522
2006,0,26596,Ryan Moore,1.94,7,360
2006,0,11032,Frank Lickliter II,1.98,10,504
2006,0,6515,Shaun Micheel,1.98,10,504
2006,0,8793,Tiger Woods,1.98,5,252
2006,0,10860,Justin Leonard,2.08,9,432
2006,0,6373,José María Olazábal,2.08,6,288
2006,0,20098,Stuart Appleby,2.12,8,378
2006,0,20628,Arron Oberholser,2.12,8,378
2006,0,1724,Jeff Maggert,2.14,10,468
2006,0,22548,Patrick Sheehan,2.19,13,594
2006,0,22405,Justin Rose,2.26,11,486
2006,0,23616,Ryan Hietala,2.27,9,396
2006,0,1666,Bernhard Langer,2.27,9,396
2006,0,1132,Mark Brooks,2.29,14,612
2006,0,24507,Jason Bohn,2.3,12,522
2006,0,1139,Olin Browne,2.3,12,522
2006,0,23718,Nathan Green,2.3,12,522
2006,0,22371,Aaron Baddeley,2.31,10,432
2006,0,1329,Brad Faxon,2.35,11,468
2006,0,12782,Tim Herron,2.35,11,468
2006,0,10885,Robert Allenby,2.38,9,378
2006,0,6621,Joe Durant,2.38,12,504
2006,0,20094,Jonathan Kaye,2.38,12,504
2006,0,20634,Peter Lonard,2.38,9,378
2006,0,7223,Brian Bateman,2.42,10,414
2006,0,23983,Luke Donald,2.43,7,288
2006,0,7457,Steve Flesch,2.43,14,576
2006,0,24357,K.J. Choi,2.44,11,450
2006,0,6012,Greg Kraft,2.44,11,450
2006,0,20127,Chris Riley,2.44,11,450
2006,0,19913,Ron Whittaker,2.44,11,450
2006,0,6034,Marco Dawson,2.47,12,486
2006,0,20382,Stephen Leaney,2.47,12,486
2006,0,23320,Ryan Palmer,2.49,13,522
2006,0,21407,Arjun Atwal,2.51,14,558
2006,0,20121,Todd Fischer,2.51,14,558
2006,0,1024,Billy Andrade,2.53,10,396
2006,0,23048,Eric Axley,2.58,13,504
2006,0,1810,Phil Mickelson,2.61,8,306
2006,0,1823,Larry Mize,2.61,8,306
2006,0,1887,Mark O'Meara,2.61,8,306
2006,0,2206,David Toms,2.63,9,342
2006,0,1042,Paul Azinger,2.67,12,450
2006,0,2246,Duffy Waldorf,2.67,13,486
2006,0,12510,Chad Campbell,2.78,12,432
2006,0,12716,Charley Hoffman,2.78,14,504
2006,0,24138,Ian Poulter,2.78,7,252
2006,0,7749,Brett Quigley,2.78,16,576
2006,0,23325,Vaughn Taylor,2.78,13,468
2006,0,12602,Dean Wilson,2.86,17,594
2006,0,10505,Shane Bertsch,2.87,16,558
2006,0,24924,Bill Haas,2.87,15,522
2006,0,1381,Fred Funk,2.88,14,486
2006,0,1142,Bart Bryant,2.89,13,450
2006,0,22621,Ben Curtis,2.89,13,450
2006,0,1706,Davis Love III,2.91,11,378
2006,0,21959,Ted Purdy,2.95,17,576
2006,0,21646,David Branshaw,2.98,15,504
2006,0,20472,Alex Cejka,2.98,15,504
2006,0,21949,Joe Ogilvie,2.98,15,504
2006,0,1219,John Cook,3.03,12,396
2006,0,1928,Corey Pavin,3.03,12,396
2006,0,8075,Jerry Kelly,3.05,17,558
2006,0,21350,Ryuji Imada,3.07,16,522
2006,0,8835,Kris Cox,3.09,15,486
2006,0,21805,Harrison Frazar,3.09,15,486
2006,0,24980,Scott Gutschewski,3.09,10,324
2006,0,23497,Tag Ridings,3.13,18,576
2006,0,1035,Tommy Armour III,3.17,12,378
2006,0,19824,Craig Barlow,3.17,12,378
2006,0,2110,Jerry Smith,3.17,16,504
2006,0,27770,Camilo Villegas,3.17,16,504
2006,0,24358,Robert Garrigus,3.21,15,468
2006,0,19881,Robert Damron,3.23,18,558
2006,0,22378,Trevor Immelman,3.24,14,432
2006,0,25900,Lucas Glover,3.26,17,522
2006,0,6004,Stephen Ames,3.27,10,306
2006,0,21961,Charles Howell III,3.29,16,486
2006,0,27120,Troy Matteson,3.3,19,576
2006,0,6350,Bob May,3.33,12,360
2006,0,25804,Bubba Watson,3.33,15,450
2006,0,6595,Kevin Sutherland,3.37,17,504
2006,0,6573,Brandt Jobe,3.42,16,468
2006,0,1599,Steve Jones,3.42,16,468
2006,0,23135,Tim Clark,3.44,13,378
2006,0,21470,Daisuke Maruyama,3.47,15,432
2006,0,1941,Tom Pernice Jr.,3.47,20,576
2006,0,23353,J.J. Henry,3.5,17,486
2006,0,25240,D.A. Points,3.5,17,486
2006,0,22913,John Rollins,3.5,17,486
2006,0,21660,Jason Schultz,3.5,17,486
2006,0,1388,Robert Gamez,3.52,19,540
2006,0,23788,D.J. Trahan,3.52,19,540
2006,0,1761,Len Mattiace,3.54,14,396
2006,0,20691,Greg Owen,3.54,14,396
2006,0,20572,Rod Pampling,3.54,14,396
2006,0,6575,Dudley Hart,3.56,16,450
2006,0,10565,Ian Leggatt,3.57,18,504
2006,0,1766,Billy Mayfair,3.57,18,504
2006,0,20812,Tjaart van der Walt,3.61,13,360
2006,0,9011,David Duval,3.62,15,414
2006,0,23621,Rory Sabbatini,3.62,15,414
2006,0,2239,Scott Verplank,3.62,15,414
2006,0,21878,Mark Wilson,3.62,15,414
2006,0,21753,Brian Davis,3.63,17,468
2006,0,25842,Jon Mills,3.63,17,468
2006,0,6567,Vijay Singh,3.63,17,468
2006,0,23409,James Driscoll,3.64,19,522
2006,0,22946,Henrik Bjornstad,3.7,20,540
2006,0,6251,Chris DiMarco,3.7,16,432
2006,0,12760,Danny Ellis,3.7,14,378
2006,0,6643,Paul Goydos,3.7,16,432
2006,0,1677,Tom Lehman,3.7,12,324
2006,0,20631,David McKenzie,3.7,18,486
2006,0,24361,Pat Perez,3.7,10,270
2006,0,24502,Adam Scott,3.7,12,324
2006,0,8385,Omar Uresti,3.7,14,378
2006,0,12645,Brent Geiberger,3.77,19,504
2006,0,20105,Jeff Gove,3.77,19,504
2006,0,1707,Steve Lowery,3.77,19,504
2006,0,27095,Nick Watney,3.77,19,504
2006,0,8375,Paul Stankowski,3.79,15,396
2006,0,24925,Jonathan Byrd,3.8,13,342
2006,0,8123,Jeff Brehaut,3.82,22,576
2006,0,1313,Steve Elkington,3.82,11,288
2006,0,20157,Retief Goosen,3.82,11,288
2006,0,12662,Thomas Levet,3.82,11,288
2006,0,2214,Kirk Triplett,3.82,11,288
2006,0,12823,Carlos Franco,3.83,20,522
2006,0,2104,Jeff Sluman,3.83,20,522
2006,0,23614,Rich Beem,3.85,18,468
2006,0,20498,Briny Baird,3.86,16,414
2006,0,10423,Mike Weir,3.86,16,414
2006,0,20645,John Senden,3.91,19,486
2006,0,10733,Kent Jones,3.94,22,558
2006,0,24140,Sean O'Hair,3.97,20,504
2006,0,23322,Brett Wetterich,4.0,18,450
2006,0,26360,Bubba Dickerson,4.02,21,522
2006,0,1948,Tim Petrovic,4.02,21,522
2006,0,23349,Charles Warren,4.06,19,468
2006,0,8537,J.P. Hayes,4.09,14,342
2006,0,20548,Hidemichi Tanaka,4.12,20,486
2006,0,23623,Bo Van Pelt,4.17,21,504
2006,0,20378,Mathias Grönberg,4.21,22,522
2006,0,11123,Chris Couch,4.27,20,468
2006,0,25935,John Engler Jr.,4.27,20,468
2006,0,28475,Jeff Overton,4.32,21,486
2006,0,25345,Carl Pettersson,4.32,21,486
2006,0,1553,John Huston,4.35,18,414
2006,0,1249,John Daly,4.44,12,270
2006,0,7867,Woody Austin,4.48,25,558
2006,0,2106,Chris Smith,4.5,17,378
2006,0,1685,J.L. Lewis,4.51,13,288
2006,0,24781,Hunter Mahan,4.56,23,504
2006,0,27943,Matt Hansen,4.59,19,414
2006,0,11011,Mike Sposa,4.59,19,414
2006,0,1161,Mark Calcavecchia,4.63,20,432
2006,0,20099,Doug Barron,4.67,21,450
2006,0,22892,Jason Gore,4.7,22,468
2006,0,25936,Alex Aragon,4.86,21,432
2006,0,7013,Wes Short Jr.,4.86,28,576
2006,0,24912,Will MacKenzie,4.96,25,504
2006,0,2101,Joey Sindelar,4.98,26,522
2006,0,23673,Michael Connell,5.0,18,360
2006,0,20608,David Howell,5.09,11,216
2006,0,27141,J.B. Holmes,5.3,21,396
2006,0,1577,Lee Janzen,5.56,27,486
2006,0,1945,Kenny Perry,5.56,21,378
2006,0,28780,Nicholas Thompson,5.56,31,558
2006,0,20574,Mathew Goggin,6.02,26,432
2006,0,23307,Roger Tambellini,6.57,26,396
2006,0,1226,Fred Couples,6.67,18,270
2005,0,23541,Ben Crane,0.88,3,342
2005,0,12660,Jesper Parnevik,0.97,4,414
2005,0,2010,Loren Roberts,0.98,3,306
2005,0,20157,Retief Goosen,1.39,4,288
2005,0,24227,Justin Bolli,1.45,6,414
2005,0,22548,Patrick Sheehan,1.47,9,612
2005,0,7749,Brett Quigley,1.48,8,540
2005,0,20160,Charlie Wi,1.59,6,378
2005,0,12645,Brent Geiberger,1.75,6,342
2005,0,10860,Justin Leonard,1.77,7,396
2005,0,21350,Ryuji Imada,1.78,8,450
2005,0,21806,Paul Gow,1.85,8,432
2005,0,23108,Matt Kuchar,1.85,7,378
2005,0,21878,Mark Wilson,1.85,8,432
2005,0,20121,Todd Fischer,1.91,11,576
2005,0,6573,Brandt Jobe,1.92,9,468
2005,0,1175,Jim Carter,1.93,8,414
2005,0,20094,Jonathan Kaye,1.94,7,360
2005,0,2214,Kirk Triplett,1.96,6,306
2005,0,1388,Robert Gamez,1.98,10,504
2005,0,10809,Jim Furyk,2.0,9,450
2005,0,23788,D.J. Trahan,2.0,9,450
2005,0,6251,Chris DiMarco,2.02,8,396
2005,0,1329,Brad Faxon,2.02,8,396
2005,0,23497,Tag Ridings,2.04,11,540
2005,0,20382,Stephen Leaney,2.06,10,486
2005,0,23135,Tim Clark,2.08,9,432
2005,0,23983,Luke Donald,2.08,6,288
2005,0,20572,Rod Pampling,2.08,9,432
2005,0,10425,Jay Williamson,2.08,6,288
2005,0,6527,Steve Stricker,2.12,8,378
2005,0,22371,Aaron Baddeley,2.14,10,468
2005,0,1320,Bob Estes,2.22,10,450
2005,0,25900,Lucas Glover,2.26,11,486
2005,0,1042,Paul Azinger,2.27,9,396
2005,0,20623,Gavin Coles,2.27,9,396
2005,0,21407,Arjun Atwal,2.29,7,306
2005,0,24024,Zach Johnson,2.3,12,522
2005,0,6567,Vijay Singh,2.3,12,522
2005,0,1313,Steve Elkington,2.34,8,342
2005,0,20634,Peter Lonard,2.35,11,468
2005,0,1139,Olin Browne,2.38,12,504
2005,0,1887,Mark O'Meara,2.38,9,378
2005,0,12454,Mario Tiziani,2.38,9,378
2005,0,2206,David Toms,2.38,9,378
2005,0,27095,Nick Watney,2.41,13,540
2005,0,2239,Scott Verplank,2.42,10,414
2005,0,1219,John Cook,2.44,11,450
2005,0,8931,Glen Day,2.44,11,450
2005,0,2223,Bob Tway,2.44,11,450
2005,0,19846,Brian Gay,2.51,14,558
2005,0,1928,Corey Pavin,2.53,10,396
2005,0,1132,Mark Brooks,2.55,11,432
2005,0,1142,Bart Bryant,2.56,12,468
2005,0,12602,Dean Wilson,2.56,12,468
2005,0,24507,Jason Bohn,2.58,13,504
2005,0,6197,Michael Allen,2.59,14,540
2005,0,20498,Briny Baird,2.59,14,540
2005,0,1457,Jay Haas,2.59,7,270
2005,0,21498,Hideto Tanihara,2.63,9,342
2005,0,8123,Jeff Brehaut,2.65,10,378
2005,0,8537,J.P. Hayes,2.65,10,378
2005,0,1797,Rocco Mediate,2.65,10,378
2005,0,20098,Stuart Appleby,2.66,11,414
2005,0,20099,Doug Barron,2.66,11,414
2005,0,20474,Phillip Price,2.66,11,414
2005,0,12782,Tim Herron,2.67,13,486
2005,0,1723,Andrew Magee,2.67,13,486
2005,0,25847,Rob Rashell,2.67,12,450
2005,0,22405,Justin Rose,2.67,13,486
2005,0,1035,Tommy Armour III,2.68,14,522
2005,0,8075,Jerry Kelly,2.68,14,522
2005,0,6332,Neal Lancaster,2.68,14,522
2005,0,1619,Skip Kendall,2.69,15,558
2005,0,24781,Hunter Mahan,2.69,16,594
2005,0,1941,Tom Pernice Jr.,2.69,15,558
2005,0,25345,Carl Pettersson,2.69,16,594
2005,0,19881,Robert Damron,2.78,14,504
2005,0,21805,Harrison Frazar,2.78,15,540
2005,0,1418,Bill Glasson,2.78,9,324
2005,0,24980,Scott Gutschewski,2.78,13,468
2005,0,6575,Dudley Hart,2.78,11,396
2005,0,21731,Freddie Jacobson,2.78,11,396
2005,0,24361,Pat Perez,2.78,13,468
2005,0,26679,Kevin Stadler,2.78,16,576
2005,0,2246,Duffy Waldorf,2.78,13,468
2005,0,8793,Tiger Woods,2.78,10,360
2005,0,1381,Fred Funk,2.87,15,522
2005,0,1473,Todd Hamilton,2.87,15,522
2005,0,23552,Hank Kuehne,2.88,14,486
2005,0,20502,Michael Long,2.89,13,450
2005,0,22295,Darron Stiles,2.89,13,450
2005,0,1927,Dennis Paulson,2.9,12,414
2005,0,6373,José María Olazábal,2.96,8,270
2005,0,20663,Brenden Pappas,2.96,8,270
2005,0,20645,John Senden,2.98,15,504
2005,0,20229,Stewart Cink,3.01,13,432
2005,0,1724,Jeff Maggert,3.03,12,396
2005,0,10585,Scott McCarron,3.03,12,396
2005,0,10885,Robert Allenby,3.07,16,522
2005,0,8993,Franklin Langham,3.07,16,522
2005,0,2101,Joey Sindelar,3.07,16,522
2005,0,23325,Vaughn Taylor,3.07,16,522
2005,0,10201,Matt Gogel,3.09,15,486
2005,0,24138,Ian Poulter,3.09,10,324
2005,0,2104,Jeff Sluman,3.09,15,486
2005,0,6034,Marco Dawson,3.14,13,414
2005,0,20691,Greg Owen,3.14,13,414
2005,0,7223,Brian Bateman,3.15,17,540
2005,0,24357,K.J. Choi,3.17,12,378
2005,0,12680,Shigeki Maruyama,3.17,16,504
2005,0,22293,Heath Slocum,3.17,16,504
2005,0,1024,Billy Andrade,3.21,15,468
2005,0,12510,Chad Campbell,3.21,15,468
2005,0,23322,Brett Wetterich,3.21,15,468
2005,0,1666,Bernhard Langer,3.22,11,342
2005,0,1677,Tom Lehman,3.22,11,342
2005,0,1810,Phil Mickelson,3.22,11,342
2005,0,22621,Ben Curtis,3.24,14,432
2005,0,10117,Bob Heintz,3.24,14,432
2005,0,24912,Will MacKenzie,3.24,14,432
2005,0,11032,Frank Lickliter II,3.26,17,522
2005,0,7457,Steve Flesch,3.29,16,486
2005,0,24604,Hunter Haas,3.29,16,486
2005,0,19824,Craig Barlow,3.33,15,450
