YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2013,45,0,30163,Henrik Norlander,28.68,39,136,3.62
2013,46,0,37273,Derek Ernst,28.57,32,112,3.72
2013,47,0,32366,Kevin Chappell,28.38,42,148,3.5
2013,48,0,27503,Steve LeBrun,28.23,35,124,3.51
2013,49,0,6573,Brandt Jobe,27.68,31,112,3.52
2013,50,0,21209,Sergio Garcia,27.66,26,94,3.46
2013,51,0,1810,Phil Mickelson,27.42,34,124,3.85
2013,52,0,22371,Aaron Baddeley,27.34,35,128,3.74
2013,53,0,33869,Eric Meierdierks,27.17,25,92,3.28
2013,54,0,22056,Cameron Percy,26.52,35,132,3.46
2013,54,0,25345,Carl Pettersson,26.52,35,132,3.77
2013,56,0,24924,Bill Haas,26.39,38,144,3.55
2013,57,0,32448,James Hahn,26.35,39,148,3.56
2013,58,0,26679,Kevin Stadler,25.97,40,154,3.6
2013,59,0,26300,Matt Jones,25.95,41,158,3.54
2013,60,0,24846,Ricky Barnes,25.71,36,140,3.56
2013,61,0,28475,Jeff Overton,25.64,40,156,3.5
2013,62,0,29420,Billy Horschel,25.57,45,176,3.47
2013,63,0,27408,Martin Kaymer,25.0,21,84,3.19
2013,63,0,21528,Henrik Stenson,25.0,24,96,3.29
2013,63,0,23788,D.J. Trahan,25.0,23,92,3.61
2013,66,0,28307,Matt Every,24.71,43,174,3.51
2013,67,0,34360,Patrick Reed,24.7,41,166,3.46
2013,68,0,24781,Hunter Mahan,24.65,35,142,3.26
2013,69,0,26851,Marc Leishman,24.62,32,130,3.47
2013,70,0,24399,Scott Gardiner,24.58,29,118,3.38
2013,71,0,25900,Lucas Glover,24.55,27,110,3.07
2013,72,0,20766,Padraig Harrington,24.32,18,74,3.33
2013,73,0,30926,Chris Kirk,24.12,41,170,3.44
2013,74,0,24494,Erik Compton,23.65,35,148,3.43
2013,75,0,27770,Camilo Villegas,23.29,34,146,3.59
2013,76,0,28780,Nicholas Thompson,23.16,44,190,3.45
2013,77,0,23621,Rory Sabbatini,23.13,37,160,3.38
2013,78,0,8725,Tom Gillis,23.08,30,130,3.6
2013,79,0,12716,Charley Hoffman,23.03,35,152,3.49
2013,80,0,21731,Freddie Jacobson,22.92,22,96,3.73
2013,81,0,20396,Lee Westwood,22.64,24,106,3.63
2013,82,0,12510,Chad Campbell,22.37,34,152,3.35
2013,83,0,34021,Bud Cauley,22.03,26,118,3.0
2013,84,0,26596,Ryan Moore,21.93,25,114,3.28
2013,85,0,30750,Tommy Gainey,21.88,35,160,3.6
2013,85,0,20645,John Senden,21.88,28,128,3.11
2013,87,0,30852,Ryo Ishikawa,21.77,27,124,3.59
2013,88,0,28679,Fabián Gómez,21.54,28,130,3.5
2013,89,0,28259,Sangmoon Bae,21.52,34,158,3.09
2013,90,0,22913,John Rollins,21.23,31,146,3.32
2013,91,0,26289,Boo Weekley,21.11,38,180,2.84
2013,92,0,25834,Daniel Summerhays,21.08,35,166,3.43
2013,93,0,23638,Brendon de Jonge,20.75,44,212,3.23
2013,94,0,29479,Scott Brown,20.49,25,122,3.76
2013,95,0,27214,Kevin Streelman,20.27,30,148,3.83
2013,96,0,29425,Andrew Svoboda,20.24,17,84,3.24
2013,97,0,27649,Brandt Snedeker,19.84,25,126,3.24
2013,98,0,34046,Jordan Spieth,19.59,29,148,3.34
2013,99,0,23623,Bo Van Pelt,19.3,22,114,3.14
2013,100,0,32102,Rickie Fowler,19.17,23,120,3.43
2013,101,0,20098,Stuart Appleby,19.05,32,168,3.25
2013,102,0,27644,Brian Harman,18.82,32,170,3.63
2013,103,0,34409,David Lingmerth,18.55,23,124,3.0
2013,104,0,22792,Peter Hanson,18.18,12,66,3.75
2013,105,0,26476,Chez Reavie,18.06,26,144,3.31
2013,106,0,24490,George McNeill,17.65,24,136,2.79
2013,106,0,6567,Vijay Singh,17.65,18,102,3.28
2013,108,0,23353,J.J. Henry,17.53,27,154,2.96
2013,109,0,19970,Robert Karlsson,17.39,16,92,2.94
2013,110,0,23409,James Driscoll,17.36,25,144,3.08
2013,111,0,25336,Alistair Presnell,16.98,18,106,2.78
2013,112,0,20572,Rod Pampling,16.67,14,84,3.14
2013,113,0,25686,Jason Dufner,16.39,20,122,2.55
2013,114,0,1116,Michael Bradley,16.35,17,104,2.82
2013,115,0,6004,Stephen Ames,16.33,16,98,3.44
2013,116,0,29518,Brendan Steele,16.25,26,160,2.69
2013,117,0,32200,Roberto Castro,16.13,30,186,2.83
2013,118,0,10885,Robert Allenby,16.07,18,112,3.22
2013,119,0,22046,Geoff Ogilvy,15.96,15,94,2.4
2013,120,0,1320,Bob Estes,15.91,21,132,3.38
2013,121,0,6527,Steve Stricker,15.71,11,70,3.09
2013,122,0,6522,Ernie Els,15.63,15,96,3.27
2013,123,0,35539,Luke Guthrie,15.54,23,148,2.83
2013,124,0,24663,Y.E. Yang,15.22,14,92,3.21
2013,125,0,34174,John Huh,15.13,23,152,2.74
2013,126,0,28455,Will Claxton,15.08,19,126,2.05
2013,127,0,33419,Cameron Tringale,15.0,24,160,3.0
2013,128,0,29221,Webb Simpson,14.86,22,148,3.73
2013,129,0,23108,Matt Kuchar,14.79,21,142,3.29
2013,130,0,27895,Jonas Blixt,14.71,20,136,3.2
2013,131,0,25240,D.A. Points,14.0,21,150,2.71
2013,132,0,22378,Trevor Immelman,13.85,18,130,2.33
2013,133,0,23541,Ben Crane,13.79,16,116,2.69
2013,134,0,26951,Johnson Wagner,13.39,15,112,2.67
2013,135,0,20160,Charlie Wi,13.38,19,142,2.79
2013,136,0,27556,Ted Potter Jr.,13.16,15,114,2.4
2013,137,0,23325,Vaughn Taylor,13.04,12,92,2.83
2013,138,0,27933,John Merrick,13.01,19,146,2.79
2013,139,0,31202,William McGirt,12.67,19,150,2.84
2013,140,0,24024,Zach Johnson,12.32,17,138,2.71
2013,141,0,34261,Scott Langley,11.97,17,142,3.12
2013,142,0,26758,David Hearn,11.88,19,160,3.26
2013,143,0,21753,Brian Davis,11.8,21,178,2.62
2013,144,0,20593,Greg Chalmers,11.64,17,146,3.18
2013,145,0,28092,D.H. Lee,11.54,15,130,2.27
2013,146,0,22295,Darron Stiles,11.22,11,98,2.64
2013,147,0,12782,Tim Herron,11.11,10,90,2.5
2013,148,0,26497,Casey Wittenberg,11.03,15,136,2.87
2013,149,0,24227,Justin Bolli,10.91,12,110,2.75
2013,150,0,23983,Luke Donald,10.87,10,92,3.1
2013,151,0,20104,Ken Duke,10.76,17,158,2.24
2013,152,0,35139,Richard Lee,9.74,15,154,2.33
2013,153,0,31560,Brian Stuard,9.72,14,144,2.93
2013,154,0,21878,Mark Wilson,9.62,10,104,1.6
2013,155,0,22806,Doug LaBelle II,9.56,13,136,2.46
2013,156,0,25572,Graeme McDowell,9.46,7,74,1.71
2013,157,0,23800,Bryce Molder,9.38,15,160,2.8
2013,158,0,28310,Lee Williams,9.17,11,120,2.18
2013,159,0,24138,Ian Poulter,8.97,7,78,2.43
2013,160,0,22961,David Mathis,8.96,12,134,1.75
2013,161,0,24357,K.J. Choi,8.82,12,136,1.83
2013,161,0,2206,David Toms,8.82,6,68,2.33
2013,163,0,23135,Tim Clark,8.51,8,94,2.13
2013,164,0,36884,Ben Kohles,8.45,12,142,2.42
2013,165,0,25444,Justin Hicks,8.22,12,146,1.5
2013,166,0,27963,Chris Stroud,8.14,14,172,2.07
2013,167,0,21099,David Lynn,7.63,9,118,2.22
2013,168,0,19846,Brian Gay,7.53,11,146,2.73
2013,169,0,32150,Michael Thompson,7.41,8,108,0.5
2013,170,0,1724,Jeff Maggert,7.14,9,126,0.78
2013,171,0,20443,Jin Park,7.0,7,100,1.14
2013,172,0,28135,Aaron Watkins,6.82,6,88,1.83
2013,173,0,10213,Dicky Pride,6.72,9,134,1.11
2013,174,0,24507,Jason Bohn,6.43,9,140,1.89
2013,175,0,22621,Ben Curtis,6.38,6,94,-0.5
2013,176,0,8075,Jerry Kelly,6.34,9,142,1.78
2013,177,0,10860,Justin Leonard,6.1,10,164,1.5
2013,178,0,10809,Jim Furyk,6.06,8,132,2.0
2013,179,0,10423,Mike Weir,3.85,4,104,1.75
2013,180,0,30711,Colt Knost,3.08,4,130,-1.5
2012,1,0,30110,Kyle Stanley,46.62,69,148,3.91
2012,2,0,28089,Jason Day,40.63,39,96,3.9
2012,3,0,27120,Troy Matteson,40.0,72,180,3.68
2012,4,0,32698,Bobby Gates,39.16,65,166,3.66
2012,5,0,28237,Rory McIlroy,38.75,31,80,3.61
2012,6,0,27436,Graham DeLaet,38.67,58,150,3.45
2012,7,0,30692,Scott Stallings,38.19,55,144,3.91
2012,8,0,30944,Jason Kokrak,37.33,56,150,3.77
2012,9,0,8793,Tiger Woods,37.25,38,102,3.84
2012,10,0,24502,Adam Scott,36.9,31,84,3.84
2012,11,0,24358,Robert Garrigus,36.42,59,162,3.66
2012,12,0,24140,Sean O'Hair,36.25,58,160,3.71
2012,13,0,23623,Bo Van Pelt,36.23,50,138,3.9
2012,14,0,26329,Louis Oosthuizen,35.71,35,98,3.89
2012,15,0,34099,Harris English,35.64,67,188,3.78
2012,16,0,25804,Bubba Watson,35.58,37,104,3.89
2012,17,0,23320,Ryan Palmer,34.42,53,154,3.85
2012,18,0,21961,Charles Howell III,34.3,59,172,3.61
2012,19,0,6567,Vijay Singh,34.12,58,170,3.79
2012,20,0,25632,Jimmy Walker,34.02,66,194,3.94
2012,21,0,32334,Charlie Beljan,33.96,36,106,3.69
2012,22,0,31323,Gary Woodland,33.93,38,112,3.5
2012,23,0,24494,Erik Compton,33.56,49,146,3.73
2012,24,0,33120,Mark Anderson,33.33,46,138,3.41
2012,24,0,30925,Dustin Johnson,33.33,38,114,3.95
2012,24,0,29289,S.Y. Noh,33.33,62,186,4.0
2012,27,0,25818,Scott Piercy,33.15,59,178,3.58
2012,28,0,1706,Davis Love III,33.04,37,112,3.68
2012,29,0,20850,Daniel Chopra,32.65,32,98,3.94
2012,30,0,33141,Keegan Bradley,32.64,47,144,3.74
2012,31,0,26289,Boo Weekley,32.58,43,132,3.74
2012,32,0,27141,J.B. Holmes,32.32,53,164,3.81
2012,33,0,27330,Josh Teater,32.26,60,186,3.57
2012,34,0,27936,Martin Laird,32.2,38,118,3.42
2012,35,0,27302,Garth Mulroy,32.08,34,106,3.76
2012,36,0,21805,Harrison Frazar,31.73,33,104,3.45
2012,37,0,25345,Carl Pettersson,31.71,52,164,3.83
2012,38,0,12716,Charley Hoffman,31.4,54,172,3.63
2012,39,0,27064,Jhonattan Vegas,31.33,47,150,3.57
2012,40,0,22378,Trevor Immelman,31.25,40,128,3.48
2012,41,0,32366,Kevin Chappell,31.01,49,158,3.65
2012,42,0,6522,Ernie Els,30.3,40,132,3.78
2012,43,0,20848,Ángel Cabrera,30.26,23,76,3.96
2012,44,0,28500,Martin Flores,30.22,55,182,4.0
2012,45,0,6573,Brandt Jobe,30.19,32,106,4.16
2012,46,0,29420,Billy Horschel,30.0,33,110,3.76
2012,46,0,26331,Charl Schwartzel,30.0,24,80,3.71
2012,48,0,26300,Matt Jones,29.59,29,98,3.62
2012,49,0,21209,Sergio Garcia,29.55,26,88,3.85
2012,50,0,1810,Phil Mickelson,29.23,38,130,3.74
2012,51,0,27797,Derek Lamely,29.03,36,124,3.75
2012,52,0,11123,Chris Couch,28.81,34,118,4.03
2012,53,0,25686,Jason Dufner,28.79,38,132,3.63
2012,54,0,27214,Kevin Streelman,28.31,47,166,3.72
2012,55,0,27095,Nick Watney,28.13,45,160,3.38
2012,56,0,22913,John Rollins,28.0,42,150,3.52
2012,57,0,20396,Lee Westwood,27.5,22,80,3.5
2012,58,0,34021,Bud Cauley,27.32,53,194,3.6
2012,59,0,27770,Camilo Villegas,27.27,42,154,3.62
2012,60,0,23788,D.J. Trahan,26.81,37,138,3.49
2012,61,0,29518,Brendan Steele,26.76,38,142,2.97
2012,62,0,30750,Tommy Gainey,26.56,51,192,3.78
2012,62,0,20645,John Senden,26.56,34,128,3.74
2012,64,0,30852,Ryo Ishikawa,26.32,20,76,3.8
2012,65,0,19970,Robert Karlsson,26.19,22,84,3.23
2012,66,0,32102,Rickie Fowler,26.09,36,138,3.72
2012,67,0,28308,Troy Kelly,25.83,31,120,3.52
2012,68,0,24940,Edward Loar,25.49,26,102,3.96
2012,69,0,25834,Daniel Summerhays,25.32,39,154,3.87
2012,70,0,22371,Aaron Baddeley,25.0,29,116,3.69
2012,70,0,20691,Greg Owen,25.0,43,172,3.12
2012,72,0,28093,Miguel Angel Carballo,24.62,32,130,3.59
2012,73,0,20229,Stewart Cink,24.56,28,114,3.57
2012,74,0,24781,Hunter Mahan,24.26,33,136,3.79
2012,75,0,29221,Webb Simpson,24.24,32,132,3.53
2012,76,0,24924,Bill Haas,24.22,31,128,3.16
2012,77,0,27933,John Merrick,24.05,38,158,3.21
2012,78,0,24846,Ricky Barnes,23.86,42,176,3.14
2012,79,0,29479,Scott Brown,23.73,28,118,3.32
2012,80,0,1249,John Daly,23.68,18,76,3.67
2012,81,0,23409,James Driscoll,23.38,36,154,3.64
2012,82,0,21528,Henrik Stenson,23.26,20,86,3.2
2012,83,0,29476,Kyle Reifers,23.17,38,164,3.47
2012,84,0,28307,Matt Every,22.92,33,144,3.55
2012,85,0,34174,John Huh,22.58,42,186,3.57
2012,86,0,30926,Chris Kirk,22.47,40,178,3.3
2012,87,0,22046,Geoff Ogilvy,22.41,26,116,3.38
2012,88,0,28259,Sangmoon Bae,22.22,28,126,3.57
2012,89,0,29910,Blake Adams,22.11,42,190,3.21
2012,90,0,26679,Kevin Stadler,22.08,34,154,3.74
2012,91,0,24361,Pat Perez,22.0,33,150,3.55
2012,91,0,25892,Steve Wheatcroft,22.0,22,100,3.59
2012,93,0,28455,Will Claxton,21.58,41,190,3.39
2012,94,0,25562,Andres Romero,21.43,24,112,3.21
2012,95,0,22405,Justin Rose,21.3,23,108,3.43
2012,95,0,6527,Steve Stricker,21.3,23,108,3.3
2012,97,0,12510,Chad Campbell,21.25,34,160,3.38
2012,98,0,23542,Tommy Biershenk,21.21,28,132,3.39
2012,98,0,27644,Brian Harman,21.21,42,198,3.38
2012,100,0,32200,Roberto Castro,20.83,35,168,3.11
2012,100,0,33419,Cameron Tringale,20.83,35,168,3.4
2012,102,0,24490,George McNeill,20.78,32,154,3.31
2012,103,0,35139,Richard Lee,20.77,27,130,3.56
2012,104,0,20070,Matt Bettencourt,20.71,29,140,3.62
2012,105,0,23903,Stephen Gangluff,20.59,21,102,3.76
2012,106,0,23548,Bill Lunde,20.55,30,146,3.33
2012,107,0,24925,Jonathan Byrd,20.54,23,112,3.35
2012,108,0,26851,Marc Leishman,20.51,32,156,2.88
2012,109,0,20574,Mathew Goggin,20.49,25,122,3.4
2012,110,0,26287,Roland Thatcher,20.41,20,98,3.2
2012,111,0,23353,J.J. Henry,20.37,33,162,3.45
2012,112,0,23638,Brendon de Jonge,20.09,43,214,3.21
2012,113,0,24663,Y.E. Yang,20.0,20,100,3.4
2012,114,0,27649,Brandt Snedeker,19.85,27,136,3.48
2012,115,0,29926,Danny Lee,19.7,26,132,3.31
2012,116,0,12652,Cameron Beckman,19.48,30,154,3.13
2012,117,0,31202,William McGirt,19.44,35,180,3.57
2012,118,0,23621,Rory Sabbatini,19.38,31,160,3.26
2012,119,0,31558,J.J. Killeen,19.35,36,186,3.47
2012,120,0,33122,Russell Knox,18.94,25,132,3.64
2012,121,0,8725,Tom Gillis,18.67,28,150,3.43
2012,121,0,1724,Jeff Maggert,18.67,31,166,3.16
2012,123,0,1116,Michael Bradley,18.64,22,118,3.55
2012,124,0,6004,Stephen Ames,18.48,17,92,3.29
2012,125,0,28475,Jeff Overton,18.42,35,190,3.4
2012,126,0,20766,Padraig Harrington,18.09,17,94,3.47
2012,127,0,29478,Kevin Kisner,18.03,22,122,3.68
2012,128,0,20572,Rod Pampling,17.76,27,152,3.3
2012,129,0,26758,David Hearn,17.37,33,190,3.3
2012,130,0,23325,Vaughn Taylor,17.33,26,150,3.38
2012,131,0,24604,Hunter Haas,17.21,21,122,3.67
2012,132,0,21731,Freddie Jacobson,17.05,15,88,3.13
2012,133,0,6034,Marco Dawson,16.67,18,108,3.33
2012,133,0,26596,Ryan Moore,16.67,29,174,3.03
2012,135,0,26951,Johnson Wagner,16.46,27,164,2.96
2012,136,0,25240,D.A. Points,16.07,27,168,2.78
2012,136,0,25457,Alexandre Rocha,16.07,18,112,3.06
2012,138,0,27466,Spencer Levin,16.0,24,150,3.29
2012,139,0,25572,Graeme McDowell,15.79,12,76,3.42
2012,140,0,27060,John Mallinger,15.71,22,140,3.23
2012,141,0,12782,Tim Herron,15.7,27,172,3.15
2012,142,0,28087,Kris Blanks,15.63,20,128,2.65
2012,143,0,27974,Sung Kang,15.49,22,142,3.18
2012,144,0,22548,Patrick Sheehan,15.38,16,104,2.88
2012,145,0,23204,Gary Christian,15.29,26,170,3.23
2012,146,0,10885,Robert Allenby,15.28,22,144,2.68
2012,147,0,24357,K.J. Choi,15.18,17,112,2.53
2012,148,0,23541,Ben Crane,15.15,20,132,3.5
2012,149,0,10860,Justin Leonard,15.07,22,146,2.77
2012,150,0,24138,Ian Poulter,15.0,12,80,3.08
2012,150,0,30927,Brendon Todd,15.0,21,140,3.38
2012,150,0,20160,Charlie Wi,15.0,24,160,3.38
2012,153,0,27963,Chris Stroud,14.88,25,168,3.44
2012,154,0,23108,Matt Kuchar,14.71,20,136,3.85
2012,155,0,25396,Kevin Na,14.49,20,138,3.5
2012,156,0,22582,Kyle Thompson,14.44,13,90,2.85
2012,157,0,21407,Arjun Atwal,14.38,21,146,3.57
2012,158,0,27895,Jonas Blixt,14.29,20,140,3.5
2012,158,0,1320,Bob Estes,14.29,20,140,3.55
2012,160,0,20104,Ken Duke,14.06,27,192,2.81
2012,161,0,1766,Billy Mayfair,13.95,24,172,3.17
2012,162,0,23718,Nathan Green,13.85,18,130,3.17
2012,163,0,26476,Chez Reavie,13.7,20,146,2.7
2012,164,0,20098,Stuart Appleby,13.38,19,142,2.79
2012,165,0,19846,Brian Gay,13.22,23,174,3.52
2012,166,0,24024,Zach Johnson,12.82,20,156,3.0
2012,167,0,32150,Michael Thompson,12.5,18,144,2.94
2012,168,0,1941,Tom Pernice Jr.,12.07,14,116,2.93
2012,169,0,10213,Dicky Pride,12.04,13,108,2.77
2012,170,0,27556,Ted Potter Jr.,11.94,16,134,3.0
2012,171,0,21350,Ryuji Imada,11.84,18,152,2.72
2012,172,0,6036,Scott Dunlap,11.76,12,102,1.83
2012,172,0,22293,Heath Slocum,11.76,20,170,2.5
2012,174,0,22961,David Mathis,11.33,17,150,3.53
2012,175,0,20593,Greg Chalmers,10.76,17,158,3.24
2012,176,0,2206,David Toms,9.78,9,92,2.0
2012,177,0,23983,Luke Donald,9.38,9,96,3.0
2012,177,0,1797,Rocco Mediate,9.38,12,128,2.33
2012,179,0,24507,Jason Bohn,9.15,13,142,2.54
2012,180,0,29222,Billy Hurley III,9.09,12,132,2.33
2012,181,0,8075,Jerry Kelly,8.75,14,160,2.57
2012,182,0,22621,Ben Curtis,8.65,9,104,3.0
2012,183,0,23800,Bryce Molder,7.14,11,154,2.09
2012,183,0,21878,Mark Wilson,7.14,10,140,1.0
2012,185,0,21753,Brian Davis,7.06,12,170,2.33
2012,186,0,23135,Tim Clark,7.0,7,100,2.14
2012,187,0,10809,Jim Furyk,6.62,9,136,2.11
2012,188,0,30711,Colt Knost,6.0,9,150,1.33
2012,189,0,22348,Nick O'Hern,5.41,8,148,0.13
2012,190,0,20623,Gavin Coles,5.3,7,132,1.0
2012,191,0,6251,Chris DiMarco,4.43,7,158,0.29
2011,1,0,27936,Martin Laird,43.38,59,136,4.12
2011,2,0,25804,Bubba Watson,40.3,54,134,3.93
2011,3,0,25632,Jimmy Walker,39.87,63,158,3.98
2011,4,0,25274,Steven Bowditch,39.63,65,164,3.86
2011,5,0,27095,Nick Watney,38.41,53,138,3.85
2011,6,0,23497,Tag Ridings,37.04,60,162,4.13
2011,7,0,11123,Chris Couch,36.99,54,146,3.96
2011,8,0,23623,Bo Van Pelt,36.54,57,156,3.6
2011,9,0,30925,Dustin Johnson,36.44,43,118,4.07
2011,10,0,34072,Will Strickler,36.17,34,94,3.71
2011,11,0,30110,Kyle Stanley,36.05,62,172,3.55
2011,12,0,32366,Kevin Chappell,36.03,49,136,3.73
2011,13,0,6573,Brandt Jobe,35.87,66,184,3.76
2011,14,0,31557,Jim Herman,35.25,43,122,3.56
2011,15,0,22371,Aaron Baddeley,35.07,47,134,4.11
2011,16,0,19970,Robert Karlsson,34.69,34,98,3.94
2011,16,0,27330,Josh Teater,34.69,68,196,3.78
2011,18,0,1810,Phil Mickelson,34.62,45,130,3.8
2011,18,0,30692,Scott Stallings,34.62,54,156,3.8
2011,20,0,9011,David Duval,33.85,44,130,3.89
2011,21,0,21209,Sergio Garcia,33.67,33,98,3.64
2011,22,0,28089,Jason Day,33.61,41,122,3.9
2011,23,0,29221,Webb Simpson,33.33,60,180,3.77
2011,24,0,21805,Harrison Frazar,33.0,33,100,3.76
2011,25,0,24502,Adam Scott,32.65,32,98,3.91
2011,26,0,27797,Derek Lamely,32.54,41,126,3.66
2011,27,0,27770,Camilo Villegas,32.5,39,120,3.69
2011,28,0,26851,Marc Leishman,31.93,53,166,3.6
2011,28,0,22913,John Rollins,31.93,53,166,3.6
2011,30,0,23788,D.J. Trahan,31.87,58,182,3.64
2011,31,0,32698,Bobby Gates,31.76,47,148,3.66
2011,32,0,1706,Davis Love III,31.67,38,120,3.76
2011,33,0,33141,Keegan Bradley,31.61,55,174,3.76
2011,34,0,25818,Scott Piercy,31.43,44,140,3.73
2011,35,0,24140,Sean O'Hair,31.06,41,132,3.61
2011,36,0,30926,Chris Kirk,31.03,54,174,3.67
2011,36,0,27120,Troy Matteson,31.03,54,174,3.93
2011,38,0,26331,Charl Schwartzel,30.68,27,88,3.63
2011,39,0,24358,Robert Garrigus,30.52,47,154,3.74
2011,40,0,30750,Tommy Gainey,30.5,61,200,3.64
2011,41,0,29718,Anthony Kim,30.33,37,122,3.84
2011,42,0,24361,Pat Perez,30.26,46,152,3.8
2011,43,0,23320,Ryan Palmer,30.15,41,136,3.76
2011,44,0,35087,Bio Kim,30.0,39,130,3.62
2011,44,0,20645,John Senden,30.0,54,180,3.78
2011,46,0,31401,Zack Miller,29.88,49,164,3.61
2011,47,0,22405,Justin Rose,29.85,40,134,3.58
2011,48,0,28486,Michael Putnam,29.66,35,118,3.86
2011,49,0,24490,George McNeill,29.51,36,122,4.03
2011,50,0,21961,Charles Howell III,29.5,59,200,3.73
2011,51,0,27064,Jhonattan Vegas,29.49,46,156,3.5
2011,52,0,12716,Charley Hoffman,29.27,48,164,3.85
2011,53,0,12510,Chad Campbell,29.12,53,182,3.38
2011,54,0,20848,Ángel Cabrera,28.95,22,76,3.55
2011,54,0,31193,Jim Renner,28.95,33,114,3.36
2011,56,0,24781,Hunter Mahan,28.92,48,166,3.38
2011,57,0,32102,Rickie Fowler,28.87,41,142,3.68
2011,58,0,24980,Scott Gutschewski,28.81,34,118,3.62
2011,59,0,24846,Ricky Barnes,28.57,40,140,3.55
2011,59,0,1577,Lee Janzen,28.57,32,112,3.84
2011,61,0,28475,Jeff Overton,28.48,45,158,3.96
2011,62,0,34255,Joseph Bramlett,28.46,37,130,3.19
2011,63,0,20766,Padraig Harrington,28.43,29,102,4.03
2011,64,0,23353,J.J. Henry,28.41,50,176,3.7
2011,64,0,23548,Bill Lunde,28.41,50,176,3.52
2011,66,0,29720,Andres Gonzales,28.0,28,100,3.61
2011,67,0,24290,D.J. Brigman,27.97,33,118,3.27
2011,68,0,31323,Gary Woodland,27.78,45,162,3.82
2011,69,0,26300,Matt Jones,27.46,39,142,4.0
2011,70,0,25900,Lucas Glover,27.34,35,128,3.4
2011,71,0,25562,Andres Romero,27.33,41,150,3.78
2011,72,0,26476,Chez Reavie,27.27,48,176,3.54
2011,73,0,24924,Bill Haas,26.88,43,160,3.63
2011,73,0,26758,David Hearn,26.88,43,160,3.56
2011,75,0,21949,Joe Ogilvie,26.87,36,134,3.92
2011,76,0,29420,Billy Horschel,26.81,37,138,3.59
2011,77,0,22046,Geoff Ogilvy,26.72,31,116,3.84
2011,78,0,10885,Robert Allenby,26.67,40,150,3.55
2011,79,0,33413,Ben Martin,26.43,37,140,3.46
2011,80,0,25457,Alexandre Rocha,26.42,28,106,3.39
2011,81,0,26679,Kevin Stadler,26.25,42,160,3.74
2011,82,0,29518,Brendan Steele,25.86,45,174,3.67
2011,83,0,26289,Boo Weekley,25.81,32,124,2.94
2011,84,0,20572,Rod Pampling,25.78,33,128,3.33
2011,85,0,30946,Alex Prugh,25.64,40,156,3.78
2011,86,0,27141,J.B. Holmes,25.49,26,102,3.92
2011,87,0,29910,Blake Adams,25.45,57,224,3.68
2011,87,0,27974,Sung Kang,25.45,28,110,3.36
2011,89,0,27933,John Merrick,25.4,32,126,3.19
2011,90,0,12782,Tim Herron,25.31,41,162,3.44
2011,91,0,20498,Briny Baird,25.0,26,104,3.69
2011,91,0,24925,Jonathan Byrd,25.0,38,152,3.89
2011,91,0,33419,Cameron Tringale,25.0,53,212,3.57
2011,94,0,6567,Vijay Singh,24.68,38,154,3.34
2011,95,0,26596,Ryan Moore,24.62,32,130,3.69
2011,96,0,7867,Woody Austin,24.53,26,106,3.5
2011,97,0,25345,Carl Pettersson,24.18,44,182,3.55
2011,98,0,20229,Stewart Cink,24.14,28,116,3.75
2011,99,0,20070,Matt Bettencourt,23.81,40,168,3.9
2011,100,0,32876,Martin Piller,23.73,28,118,3.68
2011,101,0,22378,Trevor Immelman,23.65,35,148,3.57
2011,102,0,23621,Rory Sabbatini,23.24,33,142,3.79
2011,103,0,26287,Roland Thatcher,23.13,31,134,3.58
2011,104,0,23409,James Driscoll,23.08,30,130,3.53
2011,105,0,10585,Scott McCarron,22.95,28,122,3.39
2011,106,0,8725,Tom Gillis,22.73,25,110,3.12
2011,107,0,27963,Chris Stroud,22.62,38,168,3.26
2011,108,0,25240,D.A. Points,22.35,38,170,3.29
2011,109,0,1116,Michael Bradley,22.14,31,140,3.9
2011,110,0,24507,Jason Bohn,22.06,30,136,3.27
2011,111,0,25444,Justin Hicks,21.88,21,96,2.95
2011,112,0,23614,Rich Beem,20.75,22,106,3.55
2011,113,0,27214,Kevin Streelman,20.73,34,164,3.85
2011,114,0,10733,Kent Jones,20.42,29,142,3.28
2011,115,0,23638,Brendon de Jonge,20.3,41,202,3.68
2011,116,0,25686,Jason Dufner,20.27,30,148,3.7
2011,117,0,20157,Retief Goosen,20.24,17,84,3.24
2011,118,0,28158,Steve Marino,20.0,28,140,3.11
2011,119,0,20098,Stuart Appleby,19.84,25,126,3.48
2011,120,0,28087,Kris Blanks,19.44,35,180,3.06
2011,121,0,27649,Brandt Snedeker,19.33,29,150,3.66
2011,122,0,6527,Steve Stricker,19.3,22,114,3.86
2011,123,0,32150,Michael Thompson,19.18,28,146,3.46
2011,124,0,24663,Y.E. Yang,19.15,18,94,3.56
2011,125,0,26881,Jarrod Lyle,18.99,30,158,2.73
2011,126,0,26951,Johnson Wagner,18.83,29,154,3.28
2011,127,0,21407,Arjun Atwal,18.54,33,178,3.42
2011,128,0,8537,J.P. Hayes,18.52,20,108,3.0
2011,129,0,6515,Shaun Micheel,18.49,27,146,2.96
2011,129,0,25834,Daniel Summerhays,18.49,27,146,3.11
2011,131,0,24604,Hunter Haas,18.48,34,184,3.53
2011,132,0,21731,Freddie Jacobson,18.42,28,152,3.68
2011,133,0,28620,Aron Price,18.27,19,104,3.21
