YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2023,21,0,31646,Emiliano Grillo,13.09%,159,1215,+0.05
2023,22,0,39546,Keith Mitchell,13.10%,134,1023,+0.09
2023,23,0,56630,Akshay Bhatia,13.15%,106,806,+0.03
2023,24,0,19803,Ryan Armour,13.17%,122,926,+0.07
2023,25,0,30911,Tommy Fleetwood,13.22%,113,855,+0.10
2023,26,0,30926,Chris Kirk,13.26%,140,1056,+0.09
2023,26,0,33204,Shane Lowry,13.26%,103,777,+0.04
2023,28,0,28775,Nate Lashley,13.38%,156,1166,+0.03
2023,29,0,24024,Zach Johnson,13.42%,104,775,+0.06
2023,30,0,30163,Henrik Norlander,13.48%,127,942,+0.03
2023,31,0,47995,Davis Riley,13.60%,142,1044,+0.06
2023,32,0,35879,Kelly Kraft,13.61%,138,1014,+0.04
2023,33,0,46435,Austin Cook,13.71%,106,773,+0.03
2023,34,0,28089,Jason Day,13.80%,122,884,-0.03
2023,35,0,35450,Patrick Cantlay,13.87%,120,865,-0.09
2023,35,0,32791,K.H. Lee,13.87%,158,1139,+0.03
2023,37,0,40098,Matt Fitzpatrick,13.93%,122,876,-0.01
2023,38,0,31202,William McGirt,13.95%,72,516,+0.19
2023,39,0,26596,Ryan Moore,13.98%,125,894,+0.08
2023,40,0,58696,Peter Kuest,14.07%,76,540,+0.03
2023,41,0,36326,David Lipsky,14.08%,158,1122,+0.11
2023,42,0,31557,Jim Herman,14.09%,122,866,+0.24
2023,42,0,47993,Denny McCarthy,14.09%,171,1214,+0.04
2023,44,0,32640,Troy Merritt,14.12%,137,970,+0.09
2023,45,0,52955,Ludvig Åberg,14.22%,89,626,+0.06
2023,46,0,34099,Harris English,14.25%,161,1130,+0.06
2023,46,0,48867,Matti Schmid,14.25%,101,709,-0.01
2023,48,0,29725,Tony Finau,14.27%,143,1002,-0.01
2023,49,0,54783,Dylan Wu,14.35%,156,1087,+0.10
2023,50,0,26476,Chez Reavie,14.36%,171,1191,+0.15
2023,51,0,49298,Kramer Hickok,14.43%,156,1081,+0.03
2023,52,0,33399,Adam Hadwin,14.49%,163,1125,+0.05
2023,53,0,47128,Richy Werenski,14.53%,144,991,+0.10
2023,54,0,36871,Matt NeSmith,14.57%,170,1167,+0.05
2023,55,0,29535,Brice Garnett,14.65%,128,874,+0.02
2023,56,0,49960,Sepp Straka,14.67%,157,1070,+0.08
2023,57,0,33141,Keegan Bradley,14.70%,137,932,+0.10
2023,58,0,39324,J.J. Spaun,14.72%,171,1162,+0.07
2023,59,0,49766,Hank Lebioda,14.78%,85,575,+0.07
2023,60,0,53165,Doc Redman,14.85%,138,929,+0.09
2023,61,0,50095,Austin Smotherman,14.87%,167,1123,+0.07
2023,62,0,35461,Beau Hossler,14.88%,181,1216,-0.04
2023,63,0,47591,Eric Cole,14.92%,224,1501,+0.06
2023,64,0,23320,Ryan Palmer,14.94%,134,897,+0.12
2023,65,0,39954,Cody Gribble,14.97%,103,688,+0.01
2023,66,0,57362,Austin Eckroat,15.07%,149,989,+0.05
2023,67,0,34431,Robert Streb,15.12%,130,860,-0.02
2023,68,0,39971,Sungjae Im,15.14%,180,1189,+0.08
2023,69,0,24140,Sean O'Hair,15.15%,65,429,+0.28
2023,70,0,51349,Nico Echavarria,15.18%,114,751,+0.11
2023,71,0,35901,Paul Haley II,15.25%,145,951,+0.21
2023,72,0,32839,Hideki Matsuyama,15.30%,149,974,+0.10
2023,73,0,32102,Rickie Fowler,15.31%,171,1117,+0.07
2023,74,0,39975,Michael Kim,15.36%,145,944,+0.07
2023,75,0,45522,Christiaan Bezuidenhout,15.39%,169,1098,-0.02
2023,76,0,32448,James Hahn,15.40%,146,948,+0.10
2023,77,0,55182,Tom Kim,15.41%,163,1058,+0.06
2023,78,0,34563,Chesson Hadley,15.46%,166,1074,+0.05
2023,79,0,52513,Carson Young,15.50%,161,1039,+0.08
2023,80,0,33653,Thomas Detry,15.51%,143,922,+0.07
2023,81,0,46717,Viktor Hovland,15.53%,151,972,+0.03
2023,82,0,39997,Corey Conners,15.54%,163,1049,+0.07
2023,83,0,45609,Tyler Duncan,15.55%,171,1100,+0.11
2023,84,0,54628,Lee Hodges,15.57%,192,1233,+0.11
2023,85,0,57366,Cameron Young,15.67%,146,932,+0.10
2023,86,0,28252,Seamus Power,15.71%,142,904,-0.06
2023,87,0,40162,Justin Lower,15.76%,176,1117,+0.05
2023,88,0,48084,Wesley Bryan,15.79%,66,418,-0.03
2023,89,0,24925,Jonathan Byrd,15.88%,81,510,+0.04
2023,89,0,48887,Matt Wallace,15.88%,144,907,+0.04
2023,91,0,36799,Stephan Jaeger,15.93%,235,1475,-0.01
2023,92,0,56762,Will Gordon,16.06%,197,1227,+0.09
2023,93,0,55893,Sam Stevens,16.07%,183,1139,-0.03
2023,94,0,59018,Ryan Gerard,16.14%,108,669,+0.07
2023,95,0,33448,Justin Thomas,16.18%,150,927,+0.03
2023,96,0,40115,Adam Svensson,16.19%,233,1439,+0.09
2023,96,0,45242,Kevin Yu,16.19%,107,661,+0.01
2023,98,0,45157,Cam Davis,16.20%,178,1099,+0.04
2023,99,0,33597,Harry Higgs,16.26%,132,812,+0.02
2023,100,0,54421,Garrick Higgo,16.30%,202,1239,+0.08
2023,101,0,52372,Cameron Champ,16.34%,133,814,+0.04
2023,102,0,34046,Jordan Spieth,16.38%,141,861,+0.04
2023,103,0,29289,S.Y. Noh,16.48%,104,631,+0.07
2023,104,0,34610,Matthias Schwab,16.49%,184,1116,+0.06
2023,105,0,25493,Nick Taylor,16.51%,171,1036,+0.12
2023,106,0,47983,Chad Ramey,16.59%,206,1242,+0.07
2023,107,0,40058,Zac Blair,16.61%,145,873,+0.16
2023,108,0,49771,J.T. Poston,16.64%,198,1190,+0.08
2023,109,0,25686,Jason Dufner,16.65%,159,955,+0.02
2023,109,0,40250,Taylor Pendrith,16.65%,184,1105,+0.04
2023,111,0,27129,Luke List,16.67%,191,1146,-0.03
2023,112,0,35310,Lanto Griffin,16.72%,104,622,+0.14
2023,113,0,39067,MJ Daffue,16.80%,172,1024,-0.03
2023,113,0,46340,Alex Smalley,16.80%,216,1286,+0.03
2023,115,0,46970,Jon Rahm,16.81%,140,833,-0.01
2023,116,0,34363,Tyrrell Hatton,16.90%,155,917,-0.01
2023,117,0,46441,Robby Shelton,16.91%,193,1141,+0.04
2023,117,0,51890,Greyson Sigg,16.91%,209,1236,+0.11
2023,119,0,51414,Brent Grant,16.92%,134,792,+0.10
2023,119,0,34256,Andrew Putnam,16.92%,210,1241,+0.07
2023,121,0,39977,Max Homa,16.93%,181,1069,+0.01
2023,121,0,27936,Martin Laird,16.93%,159,939,+0.06
2023,123,0,29908,C.T. Pan,17.04%,92,540,-0.04
2023,124,0,33122,Russell Knox,17.10%,199,1164,+0.15
2023,125,0,40006,Erik van Rooyen,17.17%,132,769,+0.08
2023,126,0,31323,Gary Woodland,17.18%,173,1007,+0.06
2023,127,0,33410,Andrew Landry,17.20%,151,878,+0.14
2023,128,0,58168,Davis Thompson,17.21%,207,1203,+0.05
2023,129,0,50188,S.H. Kim,17.34%,232,1338,+0.06
2023,130,0,33413,Ben Martin,17.38%,191,1099,+0.05
2023,131,0,57975,Harry Hall,17.43%,175,1004,+0.05
2023,132,0,55454,Carl Yuan,17.46%,165,945,-0.04
2023,133,0,39335,Kevin Roy,17.47%,127,727,+0.09
2023,134,0,20229,Stewart Cink,17.52%,158,902,+0.04
2023,135,0,27214,Kevin Streelman,17.55%,206,1174,E
2023,136,0,22056,Cameron Percy,17.80%,110,618,E
2023,137,0,36801,Mark Hubbard,17.89%,221,1235,+0.06
2023,138,0,35532,Tom Hoge,17.95%,212,1181,+0.10
2023,139,0,47347,Adam Schenk,17.96%,243,1353,+0.05
2023,140,0,49947,Taylor Moore,18.06%,201,1113,+0.06
2023,141,0,32757,Patton Kizzire,18.11%,207,1143,+0.10
2023,142,0,37275,Sam Ryder,18.18%,222,1221,-0.01
2023,143,0,51997,Andrew Novak,18.21%,171,939,+0.07
2023,144,0,58967,Trevor Werbylo,18.32%,146,797,E
2023,144,0,32139,Danny Willett,18.32%,135,737,+0.13
2023,146,0,46601,Trey Mullinax,18.37%,167,909,+0.05
2023,146,0,51070,Vincent Norrman,18.37%,165,898,+0.04
2023,148,0,51634,Sahith Theegala,18.40%,218,1185,+0.01
2023,149,0,50493,Justin Suh,18.42%,247,1341,+0.03
2023,150,0,52374,Brandon Wu,18.58%,218,1173,+0.09
2023,151,0,51766,Wyndham Clark,18.62%,216,1160,E
2023,152,0,35506,Mackenzie Hughes,18.67%,182,975,-0.01
2023,153,0,27554,Scott Harrington,18.93%,148,782,+0.14
2023,153,0,31560,Brian Stuard,18.93%,131,692,+0.17
2023,155,0,27349,Alex Noren,18.94%,190,1003,+0.03
2023,156,0,22371,Aaron Baddeley,18.95%,155,818,+0.06
2023,156,0,46442,Maverick McNealy,18.95%,126,665,+0.13
2023,158,0,28420,Ryan Brehm,19.06%,175,918,+0.02
2023,159,0,28237,Rory McIlroy,19.25%,154,800,E
2023,160,0,48117,Kurt Kitayama,19.26%,146,758,+0.12
2023,161,0,33948,Byeong Hun An,19.40%,234,1206,+0.06
2023,161,0,48699,Callum Tarren,19.40%,219,1129,+0.01
2023,163,0,34466,Peter Malnati,19.43%,204,1050,+0.10
2023,164,0,35617,Martin Trainer,19.50%,102,523,+0.04
2023,165,0,36724,Augusto Núñez,19.52%,154,789,-0.03
2023,166,0,36699,Patrick Rodgers,19.53%,225,1152,+0.09
2023,167,0,30692,Scott Stallings,19.57%,182,930,+0.05
2023,168,0,54591,Ben Griffin,19.72%,242,1227,+0.03
2023,169,0,32366,Kevin Chappell,19.76%,97,491,-0.02
2023,170,0,48119,Ben Taylor,19.88%,229,1152,+0.04
2023,171,0,49453,Trevor Cone,19.93%,171,858,-0.01
2023,171,0,27963,Chris Stroud,19.93%,113,567,+0.06
2023,173,0,24502,Adam Scott,19.94%,144,722,-0.04
2023,174,0,55789,Taylor Montgomery,20.02%,234,1169,+0.09
2023,175,0,25818,Scott Piercy,20.06%,194,967,+0.07
2023,176,0,32333,Kevin Tway,20.13%,220,1093,-0.02
2023,177,0,39058,Lucas Herbert,20.33%,134,659,+0.13
2023,177,0,27095,Nick Watney,20.33%,150,738,+0.10
2023,179,0,34255,Joseph Bramlett,20.67%,190,919,+0.02
2023,180,0,31577,Tano Goya,20.69%,185,894,-0.03
2023,181,0,47988,Nick Hardy,20.80%,255,1226,+0.02
2023,182,0,47504,Sam Burns,20.95%,211,1007,+0.07
2023,183,0,37338,Zecheng Dou,20.99%,220,1048,+0.12
2023,184,0,27974,Sung Kang,21.21%,91,429,+0.08
2023,185,0,33408,Tyson Alexander,21.29%,204,958,+0.16
2023,186,0,25632,Jimmy Walker,21.58%,221,1024,+0.03
2023,187,0,29970,Dylan Frittelli,21.97%,172,783,+0.06
2023,188,0,51950,Max McGreevy,22.45%,198,882,+0.22
2023,189,0,12716,Charley Hoffman,22.59%,178,788,+0.08
2023,190,0,32662,Michael Gligic,22.99%,163,709,+0.17
2023,191,0,51491,Brandon Matthews,23.91%,132,552,+0.04
2023,192,0,52453,Nicolai Hojgaard,24.40%,112,459,E
2023,193,0,52411,Kyle Westmoreland,25.36%,196,773,+0.15
2022,1,0,19803,Ryan Armour,9.27,47,507,+0.02
2022,2,0,54421,Garrick Higgo,10.36,57,550,+0.14
2022,3,0,52375,Doug Ghim,10.69,106,992,+0.13
2022,4,0,34076,Joel Dahmen,11.01,116,1054,+0.13
2022,5,0,30926,Chris Kirk,11.02,102,926,-0.05
2022,6,0,54783,Dylan Wu,11.11,78,702,+0.19
2022,7,0,47529,Mito Pereira,11.28,120,1064,+0.05
2022,8,0,24138,Ian Poulter,11.47,60,523,-0.03
2022,9,0,34431,Robert Streb,12.06,124,1028,+0.07
2022,10,0,50525,Collin Morikawa,12.07,84,696,+0.13
2022,11,0,25900,Lucas Glover,12.1,142,1174,+0.18
2022,12,0,39997,Corey Conners,12.13,126,1039,+0.10
2022,13,0,32816,Satoshi Kodaira,12.15,69,568,+0.16
2022,14,0,40006,Erik van Rooyen,12.16,71,584,+0.14
2022,15,0,30978,Kiradech Aphibarnrat,12.31,64,520,-0.02
2022,15,0,27214,Kevin Streelman,12.31,136,1105,+0.11
2022,17,0,39546,Keith Mitchell,12.4,130,1048,-0.02
2022,18,0,48887,Matt Wallace,12.43,86,692,+0.12
2022,19,0,46414,Aaron Rai,12.44,121,973,+0.10
2022,20,0,46435,Austin Cook,12.45,91,731,+0.02
2022,21,0,31646,Emiliano Grillo,12.59,121,961,+0.02
2022,22,0,31560,Brian Stuard,12.64,120,949,+0.19
2022,23,0,23325,Vaughn Taylor,12.7,70,551,+0.17
2022,24,0,35449,Adam Long,12.79,134,1048,+0.08
2022,25,0,29535,Brice Garnett,12.81,107,835,+0.04
2022,26,0,50095,Austin Smotherman,12.82,111,866,+0.11
2022,27,0,29420,Billy Horschel,12.88,103,800,+0.13
2022,27,0,27936,Martin Laird,12.88,109,846,+0.06
2022,29,0,26476,Chez Reavie,12.89,133,1032,+0.14
2022,30,0,39436,Joshua Creel,12.92,66,511,+0.20
2022,31,0,30927,Brendon Todd,13.0,126,969,+0.10
2022,32,0,29478,Kevin Kisner,13.09,100,764,+0.14
2022,33,0,34098,Russell Henley,13.1,115,878,+0.02
2022,34,0,36871,Matthew NeSmith,13.11,145,1106,+0.15
2022,35,0,30911,Tommy Fleetwood,13.31,80,601,-0.04
2022,36,0,23983,Luke Donald,13.4,99,739,+0.05
2022,37,0,33122,Russell Knox,13.45,145,1078,+0.10
2022,38,0,29221,Webb Simpson,13.47,97,720,+0.06
2022,39,0,31557,Jim Herman,13.49,80,593,+0.24
2022,39,0,22405,Justin Rose,13.49,78,578,+0.18
2022,41,0,33490,Bo Hoag,13.7,70,511,+0.10
2022,42,0,34046,Jordan Spieth,13.72,124,904,-0.05
2022,43,0,27644,Brian Harman,13.73,148,1078,+0.02
2022,43,0,28252,Seamus Power,13.73,113,823,-0.02
2022,45,0,35461,Beau Hossler,13.81,124,898,+0.03
2022,46,0,35879,Kelly Kraft,13.83,108,781,+0.11
2022,46,0,46046,Scottie Scheffler,13.83,130,940,-0.04
2022,48,0,28089,Jason Day,13.92,98,704,+0.01
2022,49,0,32791,K.H. Lee,13.94,171,1227,+0.09
2022,50,0,55708,Hayden Buckley,13.96,149,1067,+0.14
2022,51,0,45609,Tyler Duncan,13.97,125,895,+0.11
2022,52,0,34610,Matthias Schwab,14.04,107,762,+0.01
2022,53,0,27895,Jonas Blixt,14.09,81,575,+0.06
2022,53,0,27649,Brandt Snedeker,14.09,95,674,+0.21
2022,55,0,25493,Nick Taylor,14.11,141,999,+0.06
2022,56,0,47856,Seth Reeves,14.16,96,678,-0.09
2022,57,0,32640,Troy Merritt,14.21,153,1077,+0.10
2022,58,0,33399,Adam Hadwin,14.27,150,1051,+0.09
2022,59,0,23320,Ryan Palmer,14.29,106,742,+0.16
2022,60,0,33204,Shane Lowry,14.31,94,657,+0.10
2022,61,0,20229,Stewart Cink,14.32,138,964,+0.09
2022,62,0,27770,Camilo Villegas,14.39,101,702,+0.10
2022,63,0,24925,Jonathan Byrd,14.41,85,590,+0.02
2022,64,0,35450,Patrick Cantlay,14.43,112,776,-0.02
2022,64,0,47995,Davis Riley,14.43,162,1123,+0.14
2022,66,0,24361,Pat Perez,14.45,101,699,+0.07
2022,67,0,45526,Abraham Ancer,14.49,93,642,+0.26
2022,68,0,46717,Viktor Hovland,14.55,117,804,+0.09
2022,69,0,47993,Denny McCarthy,14.56,175,1202,+0.13
2022,70,0,32150,Michael Thompson,14.66,150,1023,+0.01
2022,71,0,34174,John Huh,14.68,123,838,+0.07
2022,72,0,40098,Matt Fitzpatrick,14.69,105,715,+0.06
2022,73,0,53165,Doc Redman,14.7,128,871,+0.02
2022,74,0,36852,Jim Knous,14.72,72,489,-0.01
2022,75,0,33141,Keegan Bradley,14.77,139,941,+0.18
2022,76,0,30944,Jason Kokrak,14.89,109,732,+0.03
2022,77,0,28775,Nate Lashley,14.92,125,838,-0.03
2022,78,0,22056,Cameron Percy,15.0,66,440,+0.02
2022,79,0,40115,Adam Svensson,15.03,174,1158,+0.01
2022,80,0,21961,Charles Howell III,15.05,98,651,-0.04
2022,81,0,23108,Matt Kuchar,15.06,133,883,-0.02
2022,82,0,32139,Danny Willett,15.09,91,603,+0.07
2022,83,0,36799,Stephan Jaeger,15.13,154,1018,+0.10
2022,84,0,57366,Cameron Young,15.16,151,996,+0.09
2022,85,0,36326,David Lipsky,15.18,155,1021,+0.10
2022,86,0,51950,Max McGreevy,15.19,117,770,+0.13
2022,87,0,35110,Brett Drewitt,15.26,87,570,+0.07
2022,88,0,27129,Luke List,15.29,139,909,+0.09
2022,89,0,32448,James Hahn,15.3,127,830,+0.06
2022,90,0,34563,Chesson Hadley,15.37,136,885,E
2022,90,0,46442,Maverick McNealy,15.37,164,1067,+0.09
2022,92,0,45522,Christiaan Bezuidenhout,15.38,125,813,+0.14
2022,92,0,46970,Jon Rahm,15.38,126,819,+0.12
2022,94,0,49960,Sepp Straka,15.41,162,1051,+0.19
2022,95,0,29518,Brendan Steele,15.45,133,861,+0.11
2022,96,0,35891,Cameron Smith,15.54,113,727,+0.04
2022,96,0,47128,Richy Werenski,15.54,108,695,+0.03
2022,98,0,49947,Taylor Moore,15.57,168,1079,+0.10
2022,99,0,33419,Cameron Tringale,15.58,165,1059,+0.01
2022,100,0,30163,Henrik Norlander,15.7,130,828,+0.18
2022,101,0,49298,Kramer Hickok,15.73,160,1017,+0.13
2022,102,0,29908,C.T. Pan,15.75,154,978,+0.12
2022,103,0,39977,Max Homa,15.76,162,1028,+0.02
2022,104,0,46340,Alex Smalley,15.79,171,1083,+0.08
2022,105,0,32102,Rickie Fowler,15.8,131,829,+0.12
2022,105,0,10381,Curtis Thompson,15.8,94,595,+0.17
2022,107,0,49964,Aaron Wise,15.81,167,1056,-0.04
2022,108,0,51890,Greyson Sigg,15.83,157,992,+0.09
2022,108,0,39324,J.J. Spaun,15.83,168,1061,+0.17
2022,110,0,48081,Xander Schauffele,15.86,134,845,+0.10
2022,111,0,34360,Patrick Reed,15.91,112,704,+0.04
2022,112,0,39971,Sungjae Im,15.92,171,1074,+0.02
2022,113,0,35617,Martin Trainer,16.05,134,835,+0.02
2022,114,0,37212,Paul Barjon,16.07,139,865,+0.12
2022,115,0,25198,Francesco Molinari,16.32,95,582,+0.25
2022,116,0,36884,Ben Kohles,16.34,101,618,+0.04
2022,116,0,28114,Dawie van der Walt,16.34,107,655,+0.29
2022,118,0,48822,Sebastián Muñoz,16.36,160,978,+0.11
2022,119,0,23621,Rory Sabbatini,16.4,114,695,E
2022,120,0,27064,Jhonattan Vegas,16.41,141,859,-0.04
2022,121,0,46402,Talor Gooch,16.45,126,766,+0.01
2022,122,0,31420,Anirban Lahiri,16.55,142,858,+0.11
2022,123,0,37455,Si Woo Kim,16.57,192,1159,+0.06
2022,124,0,52374,Brandon Wu,16.58,123,742,+0.03
2022,125,0,52372,Cameron Champ,16.59,107,645,+0.20
2022,125,0,27974,Sung Kang,16.59,140,844,+0.05
2022,127,0,34363,Tyrrell Hatton,16.64,118,709,-0.05
2022,127,0,49771,J.T. Poston,16.64,184,1106,+0.04
2022,129,0,29970,Dylan Frittelli,16.68,176,1055,+0.05
2022,130,0,34256,Andrew Putnam,16.76,188,1122,+0.02
2022,131,0,29974,Branden Grace,16.77,109,650,-0.02
2022,131,0,35506,Mackenzie Hughes,16.77,156,930,+0.08
2022,133,0,47983,Chad Ramey,16.84,128,760,+0.13
2022,134,0,54628,Lee Hodges,16.86,193,1145,+0.18
2022,135,0,51894,Vince Whaley,16.9,154,911,+0.14
2022,136,0,24024,Zach Johnson,17.11,130,760,+0.21
2022,136,0,37275,Sam Ryder,17.11,185,1081,+0.19
2022,138,0,34264,Hudson Swafford,17.15,113,659,+0.13
2022,139,0,28237,Rory McIlroy,17.2,123,715,-0.09
2022,140,0,34466,Peter Malnati,17.21,205,1191,+0.02
2022,141,0,47504,Sam Burns,17.23,173,1004,+0.04
2022,142,0,33667,Carlos Ortiz,17.32,123,710,+0.07
2022,143,0,45540,Jared Wolfe,17.39,112,644,+0.10
2022,144,0,29926,Danny Lee,17.43,95,545,+0.19
2022,145,0,26300,Matt Jones,17.47,123,704,+0.05
2022,145,0,49766,Hank Lebioda,17.47,163,933,+0.07
2022,145,0,32333,Kevin Tway,17.47,160,916,+0.04
2022,148,0,27349,Alex Noren,17.53,125,713,-0.03
2022,149,0,47347,Adam Schenk,17.56,187,1065,+0.11
2022,150,0,51766,Wyndham Clark,17.58,187,1064,+0.02
2022,151,0,27139,David Skinns,17.63,125,709,+0.03
2022,152,0,48117,Kurt Kitayama,17.67,120,679,+0.08
2022,153,0,37189,Harold Varner III,17.75,139,783,+0.04
2022,154,0,29725,Tony Finau,17.76,174,980,-0.04
2022,155,0,46601,Trey Mullinax,17.78,160,900,+0.04
2022,156,0,32366,Kevin Chappell,17.8,107,601,-0.03
2022,157,0,31323,Gary Woodland,17.87,146,817,-0.01
2022,158,0,40250,Taylor Pendrith,17.97,147,818,+0.12
2022,159,0,35310,Lanto Griffin,18.01,168,933,+0.07
2022,159,0,35532,Tom Hoge,18.01,190,1055,+0.04
2022,161,0,25686,Jason Dufner,18.06,97,537,+0.10
2022,162,0,40162,Justin Lower,18.19,135,742,+0.11
2022,163,0,32757,Patton Kizzire,18.36,208,1133,+0.01
2022,164,0,36801,Mark Hubbard,18.41,139,755,+0.01
2022,164,0,33486,Roger Sloan,18.41,155,842,+0.03
2022,164,0,48699,Callum Tarren,18.41,141,766,+0.03
2022,167,0,36689,Brooks Koepka,18.44,99,537,+0.03
2022,168,0,24924,Bill Haas,18.64,173,928,-0.01
2022,169,0,33597,Harry Higgs,18.66,173,927,+0.09
2022,170,0,27095,Nick Watney,18.81,165,877,+0.05
2022,171,0,32839,Hideki Matsuyama,18.89,156,826,E
2022,172,0,51634,Sahith Theegala,18.91,244,1290,-0.02
2022,173,0,24980,Scott Gutschewski,18.97,99,522,+0.05
2022,174,0,24502,Adam Scott,19.01,166,873,-0.07
2022,175,0,45157,Cam Davis,19.05,200,1050,+0.12
2022,176,0,33448,Justin Thomas,19.11,167,874,-0.05
2022,177,0,39953,Chase Seiffert,19.25,98,509,+0.15
2022,178,0,39058,Lucas Herbert,19.51,111,569,+0.17
2022,179,0,45486,Joaquin Niemann,19.53,167,855,-0.04
2022,180,0,47988,Nick Hardy,19.58,122,623,+0.16
2022,181,0,32662,Michael Gligic,19.59,154,786,+0.08
2022,182,0,36699,Patrick Rodgers,19.88,193,971,+0.02
2022,183,0,29289,S.Y. Noh,20.03,122,609,+0.02
2022,184,0,51997,Andrew Novak,20.63,158,766,+0.01
2022,185,0,34255,Joseph Bramlett,20.66,188,910,+0.04
2022,186,0,46550,Brandon Hagy,21.1,169,801,+0.13
2022,187,0,30692,Scott Stallings,21.32,245,1149,+0.06
2022,188,0,26851,Marc Leishman,21.33,192,900,+0.09
2022,189,0,12716,Charley Hoffman,21.37,181,847,+0.08
2022,190,0,25818,Scott Piercy,21.41,197,920,+0.13
2022,191,0,47483,Will Zalatoris,21.81,178,816,+0.08
2022,192,0,48084,Wesley Bryan,21.83,112,513,+0.13
2022,193,0,56278,Matthew Wolff,25.87,134,518,+0.03
2021,1,0,23325,Vaughn Taylor,9.08,78,859,+0.08
2021,2,0,26476,Chez Reavie,9.17,91,992,+0.24
2021,3,0,19803,Ryan Armour,9.23,86,932,+0.07
2021,4,0,30927,Brendon Todd,9.66,96,994,+0.25
2021,5,0,34076,Joel Dahmen,9.92,91,917,+0.11
2021,6,0,31646,Emiliano Grillo,10.11,97,959,+0.03
2021,7,0,46046,Scottie Scheffler,10.13,118,1165,+0.14
2021,8,0,52375,Doug Ghim,10.37,104,1003,+0.03
2021,9,0,32816,Satoshi Kodaira,10.4,89,856,+0.06
2021,10,0,29221,Webb Simpson,10.58,90,851,+0.10
2021,11,0,50525,Collin Morikawa,10.61,98,924,+0.03
2021,12,0,29535,Brice Garnett,10.64,102,959,+0.10
2021,13,0,34098,Russell Henley,10.76,116,1078,+0.15
2021,14,0,46435,Austin Cook,10.77,97,901,+0.19
2021,15,0,31560,Brian Stuard,10.79,132,1223,+0.03
2021,16,0,34363,Tyrrell Hatton,10.82,70,647,+0.06
2021,17,0,39997,Corey Conners,10.83,126,1163,+0.10
2021,18,0,22405,Justin Rose,11.13,63,566,+0.16
2021,19,0,34431,Robert Streb,11.19,109,974,+0.04
2021,19,0,25493,Nick Taylor,11.19,129,1153,+0.12
2021,21,0,27330,Josh Teater,11.28,52,461,-0.06
2021,22,0,19846,Brian Gay,11.41,98,859,-0.01
2021,23,0,28775,Nate Lashley,11.49,94,818,+0.12
2021,24,0,26329,Louis Oosthuizen,11.5,96,835,-0.08
2021,25,0,29420,Billy Horschel,11.51,111,964,+0.07
2021,26,0,28089,Jason Day,11.57,89,769,+0.01
2021,27,0,32102,Rickie Fowler,11.62,104,895,+0.09
2021,28,0,25364,Paul Casey,11.63,93,800,+0.01
2021,29,0,29478,Kevin Kisner,11.65,112,961,+0.18
2021,30,0,40098,Matt Fitzpatrick,11.68,86,736,E
2021,31,0,27214,Kevin Streelman,11.85,138,1165,+0.07
2021,32,0,26758,David Hearn,11.89,76,639,+0.12
2021,33,0,33141,Keegan Bradley,12.09,130,1075,+0.02
2021,34,0,23108,Matt Kuchar,12.1,99,818,+0.02
2021,35,0,35449,Adam Long,12.12,119,982,+0.21
2021,36,0,48887,Matt Wallace,12.17,64,526,+0.02
2021,37,0,25396,Kevin Na,12.19,132,1083,+0.15
2021,38,0,29518,Brendan Steele,12.24,114,931,+0.07
2021,39,0,34360,Patrick Reed,12.27,112,913,+0.11
2021,40,0,34264,Hudson Swafford,12.38,114,921,+0.21
2021,41,0,32448,James Hahn,12.41,107,862,+0.07
2021,42,0,27064,Jhonattan Vegas,12.42,114,918,-0.02
2021,43,0,24361,Pat Perez,12.43,134,1078,+0.07
2021,44,0,32150,Michael Thompson,12.57,119,947,+0.10
2021,45,0,26499,Rafa Cabrera Bello,12.68,106,836,+0.09
2021,46,0,39953,Chase Seiffert,12.69,99,780,+0.07
2021,47,0,30926,Chris Kirk,12.7,132,1039,-0.02
2021,48,0,24357,K.J. Choi,12.71,76,598,+0.14
2021,48,0,33413,Ben Martin,12.71,60,472,-0.03
2021,50,0,34099,Harris English,12.75,139,1090,+0.01
2021,51,0,32791,K.H. Lee,12.77,165,1292,+0.01
2021,52,0,33399,Adam Hadwin,12.85,141,1097,+0.11
2021,53,0,30163,Henrik Norlander,12.88,134,1040,+0.07
2021,54,0,23983,Luke Donald,12.94,80,618,+0.18
2021,55,0,22056,Cameron Percy,12.97,108,833,+0.06
2021,56,0,46970,Jon Rahm,13.09,117,894,-0.02
2021,57,0,27770,Camilo Villegas,13.15,118,897,+0.04
2021,58,0,45609,Tyler Duncan,13.21,139,1052,+0.12
2021,58,0,47128,Richy Werenski,13.21,152,1151,+0.18
2021,60,0,27644,Brian Harman,13.22,156,1180,+0.13
2021,61,0,33204,Shane Lowry,13.27,116,874,+0.04
2021,62,0,32839,Hideki Matsuyama,13.3,155,1165,-0.05
2021,63,0,48045,Michael Gellerman,13.36,58,434,E
2021,64,0,24024,Zach Johnson,13.39,141,1053,+0.06
2021,65,0,34563,Chesson Hadley,13.4,108,806,-0.08
2021,66,0,48081,Xander Schauffele,13.42,117,872,E
2021,67,0,39971,Sungjae Im,13.45,211,1569,+0.01
2021,68,0,45526,Abraham Ancer,13.46,152,1129,+0.05
