YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1998,0,2223,Bob Tway,44.44,16,36
1998,0,2267,D.A. Weibring,44.44,8,18
1998,0,2279,Mark Wiebe,44.44,8,18
1998,0,1331,Rick Fehr,41.67,15,36
1998,0,1577,Lee Janzen,41.67,15,36
1998,0,1928,Corey Pavin,41.67,15,36
1998,0,1161,Mark Calcavecchia,38.89,14,36
1998,0,1249,John Daly,38.89,7,18
1998,0,6251,Chris DiMarco,38.89,7,18
1998,0,1320,Bob Estes,38.89,14,36
1998,0,7457,Steve Flesch,38.89,7,18
1998,0,10809,Jim Furyk,38.89,7,18
1998,0,1414,Bob Gilder,38.89,14,36
1998,0,1457,Jay Haas,38.89,7,18
1998,0,10733,Kent Jones,38.89,7,18
1998,0,1607,Brian Kamm,38.89,7,18
1998,0,10860,Justin Leonard,38.89,7,18
1998,0,1748,Doug Martin,38.89,7,18
1998,0,1891,David Ogrin,38.89,7,18
1998,0,1941,Tom Pernice Jr.,38.89,7,18
1998,0,2010,Loren Roberts,38.89,7,18
1998,0,2170,Hal Sutton,38.89,7,18
1998,0,2206,David Toms,38.89,7,18
1998,0,2218,Ted Tryba,38.89,7,18
1998,0,2321,Fuzzy Zoeller,38.89,7,18
1998,0,1098,Jay Don Blake,36.11,13,36
1998,0,1599,Steve Jones,36.11,13,36
1998,0,2239,Scott Verplank,36.11,13,36
1998,0,1024,Billy Andrade,33.33,6,18
1998,0,1060,Dave Barr,33.33,6,18
1998,0,1063,Ben Bates,33.33,6,18
1998,0,7569,Mark Carnevale,33.33,6,18
1998,0,1191,Barry Cheesman,33.33,6,18
1998,0,10195,Tim Conley,33.33,6,18
1998,0,9011,David Duval,33.33,6,18
1998,0,1302,R.W. Eaks,33.33,6,18
1998,0,6064,Jeff Gallagher,33.33,6,18
1998,0,6044,Scott Gump,33.33,6,18
1998,0,1533,P.H. Horgan III,33.33,6,18
1998,0,1549,Mike Hulbert,33.33,6,18
1998,0,8993,Franklin Langham,33.33,6,18
1998,0,2104,Jeff Sluman,33.33,6,18
1998,0,2106,Chris Smith,33.33,6,18
1998,0,2135,Mike Standly,33.33,6,18
1998,0,6595,Kevin Sutherland,33.33,6,18
1998,0,8375,Paul Stankowski,30.56,11,36
1998,0,20099,Doug Barron,27.78,5,18
1998,0,1157,Tom Byrum,27.78,5,18
1998,0,8931,Glen Day,27.78,5,18
1998,0,1381,Fred Funk,27.78,5,18
1998,0,1475,Donnie Hammond,27.78,10,36
1998,0,6575,Dudley Hart,27.78,5,18
1998,0,1510,Nolan Henke,27.78,5,18
1998,0,6617,Brian Henninger,27.78,5,18
1998,0,8075,Jerry Kelly,27.78,10,36
1998,0,1677,Tom Lehman,27.78,5,18
1998,0,1797,Rocco Mediate,27.78,5,18
1998,0,12660,Jesper Parnevik,27.78,5,18
1998,0,2008,Lee Rinker,27.78,5,18
1998,0,2245,Grant Waite,27.78,5,18
1998,0,6643,Paul Goydos,25.0,9,36
1998,0,8553,Lee Porter,25.0,9,36
1998,0,1219,John Cook,22.22,4,18
1998,0,8339,Spike McRoy,22.22,4,18
1998,0,8385,Omar Uresti,22.22,4,18
1998,0,21584,Richie Coughlan,16.67,3,18
1998,0,1408,Kelly Gibson,16.67,3,18
1998,0,1945,Kenny Perry,16.67,3,18
1998,0,2131,Mike Springer,16.67,3,18
1998,0,2133,Craig Stadler,16.67,6,36
1998,0,6613,Tommy Tolles,16.67,3,18
1998,0,2246,Duffy Waldorf,5.56,1,18
1997,0,12660,Jesper Parnevik,66.67,12,18
1997,0,2049,Gene Sauers,66.67,12,18
1997,0,1457,Jay Haas,61.11,11,18
1997,0,1682,Wayne Levi,61.11,11,18
1997,0,2218,Ted Tryba,61.11,11,18
1997,0,1444,Ken Green,55.56,10,18
1997,0,6613,Tommy Tolles,55.56,10,18
1997,0,1161,Mark Calcavecchia,52.78,19,36
1997,0,1577,Lee Janzen,52.78,19,36
1997,0,1093,Ronnie Black,50.0,9,18
1997,0,1143,Brad Bryant,50.0,9,18
1997,0,6124,Patrick Burke,50.0,9,18
1997,0,1219,John Cook,50.0,18,36
1997,0,1334,Keith Fergus,50.0,9,18
1997,0,1717,Sandy Lyle,50.0,9,18
1997,0,1761,Len Mattiace,50.0,9,18
1997,0,1766,Billy Mayfair,50.0,9,18
1997,0,10585,Scott McCarron,50.0,9,18
1997,0,5466,Jack O'Keefe,50.0,9,18
1997,0,2007,Larry Rinker,50.0,18,36
1997,0,2099,Scott Simpson,50.0,18,36
1997,0,2159,Curtis Strange,50.0,9,18
1997,0,2279,Mark Wiebe,50.0,9,18
1997,0,1226,Fred Couples,47.22,17,36
1997,0,1306,David Edwards,47.22,17,36
1997,0,6643,Paul Goydos,47.22,17,36
1997,0,1006,John Adams,44.44,8,18
1997,0,1035,Tommy Armour III,44.44,16,36
1997,0,7003,David Berganio Jr.,44.44,16,36
1997,0,6214,Guy Boros,44.44,8,18
1997,0,1132,Mark Brooks,44.44,16,36
1997,0,20229,Stewart Cink,44.44,8,18
1997,0,1249,John Daly,44.44,8,18
1997,0,19881,Robert Damron,44.44,8,18
1997,0,1307,Joel Edwards,44.44,8,18
1997,0,1374,Robin Freeman,44.44,8,18
1997,0,1378,David Frost,44.44,8,18
1997,0,10809,Jim Furyk,44.44,16,36
1997,0,1510,Nolan Henke,44.44,8,18
1997,0,8265,Eric Johnson,44.44,8,18
1997,0,1619,Skip Kendall,44.44,16,36
1997,0,6012,Greg Kraft,44.44,8,18
1997,0,1723,Andrew Magee,44.44,8,18
1997,0,1823,Larry Mize,44.44,8,18
1997,0,1943,Chris Perry,44.44,8,18
1997,0,2101,Joey Sindelar,44.44,8,18
1997,0,2166,Chip Sullivan,44.44,8,18
1997,0,1139,Olin Browne,41.67,15,36
1997,0,1599,Steve Jones,41.67,15,36
1997,0,1748,Doug Martin,41.67,15,36
1997,0,2294,Willie Wood,41.67,15,36
1997,0,1024,Billy Andrade,38.89,7,18
1997,0,1175,Jim Carter,38.89,14,36
1997,0,6034,Marco Dawson,38.89,7,18
1997,0,6044,Scott Gump,38.89,7,18
1997,0,1553,John Huston,38.89,7,18
1997,0,1569,Peter Jacobsen,38.89,7,18
1997,0,6315,Pete Jordan,38.89,7,18
1997,0,6332,Neal Lancaster,38.89,7,18
1997,0,1797,Rocco Mediate,38.89,7,18
1997,0,1887,Mark O'Meara,38.89,7,18
1997,0,1905,Joe Ozaki,38.89,7,18
1997,0,1928,Corey Pavin,38.89,7,18
1997,0,1960,Don Pooley,38.89,7,18
1997,0,8553,Lee Porter,38.89,14,36
1997,0,2170,Hal Sutton,38.89,14,36
1997,0,12663,Phil Tataurangi,38.89,7,18
1997,0,2206,David Toms,38.89,7,18
1997,0,8793,Tiger Woods,38.89,7,18
1997,0,1385,Jim Gallagher Jr.,36.11,13,36
1997,0,1096,Phil Blackmar,33.33,6,18
1997,0,1098,Jay Don Blake,33.33,12,36
1997,0,12387,Michael Christie,33.33,6,18
1997,0,1203,Russ Cochran,33.33,6,18
1997,0,8931,Glen Day,33.33,6,18
1997,0,6036,Scott Dunlap,33.33,6,18
1997,0,1323,Brad Fabel,33.33,6,18
1997,0,1331,Rick Fehr,33.33,6,18
1997,0,12645,Brent Geiberger,33.33,6,18
1997,0,1418,Bill Glasson,33.33,6,18
1997,0,10963,Jimmy Green,33.33,6,18
1997,0,21007,Gabriel Hjertstedt,33.33,6,18
1997,0,1706,Davis Love III,33.33,6,18
1997,0,1707,Steve Lowery,33.33,12,36
1997,0,1771,Blaine McCallister,33.33,12,36
1997,0,1926,Steve Pate,33.33,12,36
1997,0,1996,Mike Reid,33.33,6,18
1997,0,2133,Craig Stadler,33.33,6,18
1997,0,2146,Payne Stewart,33.33,6,18
1997,0,2321,Fuzzy Zoeller,33.33,6,18
1997,0,20099,Doug Barron,30.56,11,36
1997,0,2246,Duffy Waldorf,30.56,11,36
1997,0,10505,Shane Bertsch,27.78,5,18
1997,0,6621,Joe Durant,27.78,5,18
1997,0,8537,J.P. Hayes,27.78,5,18
1997,0,12782,Tim Herron,27.78,5,18
1997,0,1724,Jeff Maggert,27.78,5,18
1997,0,7749,Brett Quigley,27.78,5,18
1997,0,2008,Lee Rinker,27.78,5,18
1997,0,2095,Larry Silveira,27.78,5,18
1997,0,6595,Kevin Sutherland,27.78,5,18
1997,0,2223,Bob Tway,27.78,10,36
1997,0,2245,Grant Waite,27.78,10,36
1997,0,2214,Kirk Triplett,25.0,9,36
1997,0,1157,Tom Byrum,22.22,4,18
1997,0,9011,David Duval,22.22,4,18
1997,0,1527,Scott Hoch,22.22,4,18
1997,0,10962,Bradley Hughes,22.22,4,18
1997,0,8075,Jerry Kelly,22.22,4,18
1997,0,1810,Phil Mickelson,22.22,4,18
1997,0,1549,Mike Hulbert,16.67,3,18
1997,0,2023,Clarence Rose,16.67,3,18
1997,0,2226,Tray Tyner,16.67,3,18
1997,0,1408,Kelly Gibson,11.11,2,18
1996,0,1329,Brad Faxon,61.11,11,18
1996,0,1599,Steve Jones,61.11,11,18
1996,0,6613,Tommy Tolles,55.56,10,18
1996,0,1116,Michael Bradley,50.0,9,18
1996,0,1219,John Cook,50.0,9,18
1996,0,1475,Donnie Hammond,50.0,9,18
1996,0,1707,Steve Lowery,50.0,9,18
1996,0,1823,Larry Mize,50.0,9,18
1996,0,1945,Kenny Perry,50.0,9,18
1996,0,2131,Mike Springer,50.0,9,18
1996,0,2218,Ted Tryba,50.0,18,36
1996,0,2303,Robert Wrenn,50.0,9,18
1996,0,6034,Marco Dawson,44.44,8,18
1996,0,1378,David Frost,44.44,8,18
1996,0,6064,Jeff Gallagher,44.44,8,18
1996,0,1414,Bob Gilder,44.44,8,18
1996,0,1457,Jay Haas,44.44,8,18
1996,0,1527,Scott Hoch,44.44,8,18
1996,0,1633,Tom Kite,44.44,8,18
1996,0,6012,Greg Kraft,44.44,8,18
1996,0,1682,Wayne Levi,44.44,8,18
1996,0,1748,Doug Martin,44.44,8,18
1996,0,7087,Hugh Royer III,44.44,16,36
1996,0,6567,Vijay Singh,44.44,8,18
1996,0,2104,Jeff Sluman,44.44,8,18
1996,0,2135,Mike Standly,44.44,8,18
1996,0,2321,Fuzzy Zoeller,44.44,8,18
1996,0,7867,Woody Austin,41.67,15,36
1996,0,1132,Mark Brooks,41.67,15,36
1996,0,1201,Lennie Clements,41.67,15,36
1996,0,1607,Brian Kamm,41.67,15,36
1996,0,1024,Billy Andrade,38.89,14,36
1996,0,1042,Paul Azinger,38.89,7,18
1996,0,1139,Olin Browne,38.89,7,18
1996,0,1408,Kelly Gibson,38.89,14,36
1996,0,1487,Jeff Hart,38.89,7,18
1996,0,1577,Lee Janzen,38.89,7,18
1996,0,11032,Frank Lickliter II,38.89,7,18
1996,0,1766,Billy Mayfair,38.89,7,18
1996,0,1864,Larry Nelson,38.89,7,18
1996,0,1891,David Ogrin,38.89,7,18
1996,0,1905,Joe Ozaki,38.89,7,18
1996,0,6066,Gary Rusnak,38.89,7,18
1996,0,10649,Tom Scherrer,38.89,7,18
1996,0,2133,Craig Stadler,38.89,7,18
1996,0,7101,Dave Stockton Jr.,38.89,14,36
1996,0,2245,Grant Waite,38.89,7,18
1996,0,2246,Duffy Waldorf,38.89,7,18
1996,0,1014,Fulton Allem,36.11,13,36
1996,0,10809,Jim Furyk,36.11,13,36
1996,0,8385,Omar Uresti,36.11,13,36
1996,0,2279,Mark Wiebe,36.11,13,36
1996,0,20051,Joe Acosta Jr.,33.33,12,36
1996,0,1035,Tommy Armour III,33.33,6,18
1996,0,1098,Jay Don Blake,33.33,12,36
1996,0,6124,Patrick Burke,33.33,6,18
1996,0,1161,Mark Calcavecchia,33.33,12,36
1996,0,1175,Jim Carter,33.33,6,18
1996,0,1185,Brandel Chamblee,33.33,6,18
1996,0,1196,Brian Claar,33.33,6,18
1996,0,1226,Fred Couples,33.33,12,36
1996,0,1306,David Edwards,33.33,12,36
1996,0,1331,Rick Fehr,33.33,6,18
1996,0,1388,Robert Gamez,33.33,6,18
1996,0,10203,Bryan Gorman,33.33,6,18
1996,0,6643,Paul Goydos,33.33,12,36
1996,0,6044,Scott Gump,33.33,6,18
1996,0,6617,Brian Henninger,33.33,12,36
1996,0,1553,John Huston,33.33,6,18
1996,0,1557,John Inman,33.33,6,18
1996,0,1569,Peter Jacobsen,33.33,6,18
1996,0,6332,Neal Lancaster,33.33,6,18
1996,0,1706,Davis Love III,33.33,6,18
1996,0,1837,Gil Morgan,33.33,6,18
1996,0,6140,Sean Murphy,33.33,6,18
1996,0,1958,Dan Pohl,33.33,6,18
1996,0,2099,Scott Simpson,33.33,6,18
1996,0,2159,Curtis Strange,33.33,6,18
1996,0,2186,Brian Tennyson,33.33,6,18
1996,0,20098,Stuart Appleby,30.56,11,36
1996,0,1334,Keith Fergus,30.56,11,36
1996,0,10585,Scott McCarron,30.56,11,36
1996,0,2146,Payne Stewart,30.56,11,36
1996,0,1006,John Adams,27.78,10,36
1996,0,1068,Andy Bean,27.78,5,18
1996,0,1143,Brad Bryant,27.78,10,36
1996,0,8931,Glen Day,27.78,5,18
1996,0,1261,Jay Delsing,27.78,5,18
1996,0,8337,Mike Heinen,27.78,5,18
1996,0,1510,Nolan Henke,27.78,5,18
1996,0,8075,Jerry Kelly,27.78,5,18
1996,0,10860,Justin Leonard,27.78,10,36
1996,0,1701,Bob Lohr,27.78,5,18
1996,0,8547,John Maginnes,27.78,5,18
1996,0,1810,Phil Mickelson,27.78,5,18
1996,0,12660,Jesper Parnevik,27.78,5,18
1996,0,1960,Don Pooley,27.78,5,18
1996,0,1971,Dillard Pruitt,27.78,5,18
1996,0,1975,Tom Purtzer,27.78,5,18
1996,0,2008,Lee Rinker,27.78,5,18
1996,0,2167,Mike Sullivan,27.78,5,18
1996,0,10425,Jay Williamson,27.78,5,18
1996,0,9011,David Duval,25.0,9,36
1996,0,1381,Fred Funk,22.22,4,18
1996,0,1887,Mark O'Meara,22.22,4,18
1996,0,1920,Craig Parry,22.22,4,18
1996,0,6214,Guy Boros,16.67,3,18
1996,0,7267,Allen Doyle,16.67,3,18
1996,0,1374,Robin Freeman,16.67,3,18
1996,0,12782,Tim Herron,16.67,3,18
1996,0,2206,David Toms,16.67,3,18
1996,0,1093,Ronnie Black,11.11,2,18
1996,0,1724,Jeff Maggert,11.11,2,18
1996,0,2023,Clarence Rose,5.56,1,18
1995,0,1374,Robin Freeman,66.67,12,18
1995,0,1093,Ronnie Black,61.11,11,18
1995,0,6791,Mark Wurtz,61.11,11,18
1995,0,1006,John Adams,55.56,10,18
1995,0,1096,Phil Blackmar,55.56,10,18
1995,0,1414,Bob Gilder,55.56,10,18
1995,0,1444,Ken Green,55.56,10,18
1995,0,1527,Scott Hoch,55.56,10,18
1995,0,1633,Tom Kite,55.56,10,18
1995,0,1810,Phil Mickelson,55.56,10,18
1995,0,6657,Steve Rintoul,55.56,10,18
1995,0,2148,Ray Stewart,55.56,10,18
1995,0,1161,Mark Calcavecchia,50.0,9,18
1995,0,8717,Kawika Cotner,50.0,9,18
1995,0,6251,Chris DiMarco,50.0,9,18
1995,0,1361,Dan Forsman,50.0,9,18
1995,0,8537,J.P. Hayes,50.0,9,18
1995,0,1701,Bob Lohr,50.0,9,18
1995,0,10585,Scott McCarron,50.0,9,18
1995,0,1971,Dillard Pruitt,50.0,9,18
1995,0,10215,Charlie Rymer,50.0,9,18
1995,0,2159,Curtis Strange,50.0,9,18
1995,0,6088,Steve Gotsche,47.22,17,36
1995,0,6577,John Wilson,47.22,17,36
1995,0,6214,Guy Boros,44.44,8,18
1995,0,1175,Jim Carter,44.44,8,18
1995,0,1185,Brandel Chamblee,44.44,8,18
1995,0,6034,Marco Dawson,44.44,16,36
1995,0,8931,Glen Day,44.44,8,18
1995,0,1334,Keith Fergus,44.44,8,18
1995,0,1385,Jim Gallagher Jr.,44.44,8,18
1995,0,1388,Robert Gamez,44.44,8,18
1995,0,6643,Paul Goydos,44.44,8,18
1995,0,1475,Donnie Hammond,44.44,16,36
1995,0,20094,Jonathan Kaye,44.44,8,18
1995,0,6332,Neal Lancaster,44.44,8,18
1995,0,1837,Gil Morgan,44.44,8,18
1995,0,1887,Mark O'Meara,44.44,16,36
1995,0,2180,Harry Taylor,44.44,8,18
1995,0,2214,Kirk Triplett,44.44,16,36
1995,0,1132,Mark Brooks,41.67,15,36
1995,0,10809,Jim Furyk,41.67,15,36
1995,0,6617,Brian Henninger,41.67,15,36
1995,0,20051,Joe Acosta Jr.,38.89,7,18
1995,0,1035,Tommy Armour III,38.89,7,18
1995,0,7867,Woody Austin,38.89,14,36
1995,0,1042,Paul Azinger,38.89,7,18
1995,0,1142,Bart Bryant,38.89,14,36
1995,0,1201,Lennie Clements,38.89,7,18
1995,0,1266,Clark Dennis,38.89,7,18
1995,0,1320,Bob Estes,38.89,7,18
1995,0,1331,Rick Fehr,38.89,7,18
1995,0,1408,Kelly Gibson,38.89,14,36
1995,0,1458,Jerry Haas,38.89,7,18
1995,0,1549,Mike Hulbert,38.89,7,18
1995,0,1619,Skip Kendall,38.89,14,36
1995,0,1690,Bruce Lietzke,38.89,7,18
1995,0,1707,Steve Lowery,38.89,7,18
1995,0,1725,John Mahaffey,38.89,7,18
1995,0,6090,Jim McGovern,38.89,7,18
1995,0,1823,Larry Mize,38.89,7,18
1995,0,1905,Joe Ozaki,38.89,7,18
1995,0,1996,Mike Reid,38.89,7,18
1995,0,2008,Lee Rinker,38.89,14,36
1995,0,2094,Tony Sills,38.89,14,36
1995,0,2099,Scott Simpson,38.89,7,18
1995,0,2321,Fuzzy Zoeller,38.89,7,18
1995,0,1040,Emlyn Aubrey,36.11,13,36
1995,0,1927,Dennis Paulson,36.11,13,36
1995,0,1098,Jay Don Blake,33.33,6,18
1995,0,6809,Bob Burns,33.33,6,18
1995,0,1156,Curt Byrum,33.33,12,36
1995,0,1306,David Edwards,33.33,6,18
1995,0,1307,Joel Edwards,33.33,6,18
1995,0,1329,Brad Faxon,33.33,6,18
1995,0,1353,Bruce Fleisher,33.33,6,18
1995,0,1381,Fred Funk,33.33,6,18
1995,0,1468,Gary Hallberg,33.33,6,18
1995,0,8337,Mike Heinen,33.33,6,18
1995,0,1510,Nolan Henke,33.33,6,18
1995,0,1553,John Huston,33.33,6,18
1995,0,1599,Steve Jones,33.33,6,18
1995,0,1748,Doug Martin,33.33,6,18
1995,0,1766,Billy Mayfair,33.33,6,18
1995,0,1928,Corey Pavin,33.33,6,18
1995,0,1943,Chris Perry,33.33,12,36
1995,0,1945,Kenny Perry,33.33,6,18
1995,0,2131,Mike Springer,33.33,6,18
1995,0,6613,Tommy Tolles,33.33,12,36
1995,0,2226,Tray Tyner,33.33,6,18
1995,0,2239,Scott Verplank,33.33,6,18
1995,0,2246,Duffy Waldorf,33.33,6,18
1995,0,10860,Justin Leonard,30.56,11,36
1995,0,1926,Steve Pate,30.56,11,36
1995,0,2218,Ted Tryba,30.56,11,36
1995,0,2245,Grant Waite,30.56,11,36
1995,0,1072,Chip Beck,27.78,5,18
1995,0,1143,Brad Bryant,27.78,5,18
1995,0,6124,Patrick Burke,27.78,10,36
1995,0,1219,John Cook,27.78,5,18
1995,0,9011,David Duval,27.78,5,18
1995,0,1418,Bill Glasson,27.78,5,18
1995,0,1771,Blaine McCallister,27.78,5,18
1995,0,2111,Mike Smith,27.78,5,18
1995,0,2133,Craig Stadler,27.78,5,18
1995,0,8375,Paul Stankowski,27.78,10,36
1995,0,2223,Bob Tway,27.78,10,36
1995,0,8385,Omar Uresti,27.78,5,18
1995,0,8563,Bruce Vaughan,27.78,5,18
1995,0,2242,Lanny Wadkins,27.78,5,18
1995,0,1723,Andrew Magee,25.0,9,36
1995,0,1203,Russ Cochran,22.22,4,18
1995,0,1607,Brian Kamm,22.22,4,18
1995,0,1685,J.L. Lewis,22.22,4,18
1995,0,1706,Davis Love III,22.22,4,18
1995,0,1920,Craig Parry,22.22,4,18
1995,0,2104,Jeff Sluman,22.22,4,18
1995,0,7101,Dave Stockton Jr.,22.22,4,18
1995,0,6386,Bill Porter,16.67,3,18
1994,0,1706,Davis Love III,61.11,11,18
1994,0,1810,Phil Mickelson,61.11,11,18
1994,0,1320,Bob Estes,55.56,10,18
1994,0,1374,Robin Freeman,55.56,10,18
1994,0,1381,Fred Funk,55.56,20,36
1994,0,1495,Morris Hatalsky,55.56,10,18
1994,0,12661,Todd Barranger,50.0,9,18
1994,0,8931,Glen Day,50.0,9,18
1994,0,1261,Jay Delsing,50.0,9,18
1994,0,1353,Bruce Fleisher,50.0,9,18
1994,0,1887,Mark O'Meara,50.0,9,18
1994,0,1927,Dennis Paulson,50.0,9,18
1994,0,2010,Loren Roberts,50.0,9,18
1994,0,2104,Jeff Sluman,50.0,9,18
1994,0,2170,Hal Sutton,50.0,9,18
1994,0,2206,David Toms,50.0,9,18
1994,0,1723,Andrew Magee,47.22,17,36
1994,0,2146,Payne Stewart,47.22,17,36
1994,0,1014,Fulton Allem,44.44,8,18
1994,0,1132,Mark Brooks,44.44,16,36
1994,0,1143,Brad Bryant,44.44,16,36
1994,0,6034,Marco Dawson,44.44,8,18
1994,0,6058,John Flannery,44.44,8,18
1994,0,6643,Paul Goydos,44.44,8,18
1994,0,6012,Greg Kraft,44.44,8,18
1994,0,1926,Steve Pate,44.44,8,18
1994,0,10213,Dicky Pride,44.44,8,18
1994,0,2133,Craig Stadler,44.44,16,36
1994,0,2159,Curtis Strange,44.44,8,18
1994,0,6527,Steve Stricker,44.44,8,18
1994,0,2246,Duffy Waldorf,44.44,8,18
1994,0,6589,Jeff Woodland,44.44,8,18
1994,0,1116,Michael Bradley,41.67,15,36
1994,0,6809,Bob Burns,41.67,15,36
1994,0,1266,Clark Dennis,41.67,15,36
1994,0,1569,Peter Jacobsen,41.67,15,36
1994,0,6315,Pete Jordan,41.67,15,36
1994,0,6577,John Wilson,41.67,15,36
1994,0,2321,Fuzzy Zoeller,41.67,15,36
1994,0,1024,Billy Andrade,38.89,7,18
1994,0,1060,Dave Barr,38.89,7,18
1994,0,1219,John Cook,38.89,7,18
1994,0,1282,Trevor Dodds,38.89,7,18
1994,0,1331,Rick Fehr,38.89,14,36
1994,0,1388,Robert Gamez,38.89,14,36
1994,0,1748,Doug Martin,38.89,7,18
1994,0,1823,Larry Mize,38.89,7,18
1994,0,1837,Gil Morgan,38.89,7,18
1994,0,1891,David Ogrin,38.89,7,18
1994,0,1986,Joey Rassett,38.89,7,18
1994,0,6657,Steve Rintoul,38.89,14,36
1994,0,2049,Gene Sauers,38.89,7,18
1994,0,8375,Paul Stankowski,38.89,14,36
1994,0,2223,Bob Tway,38.89,7,18
1994,0,2294,Willie Wood,38.89,7,18
1994,0,1098,Jay Don Blake,33.33,12,36
1994,0,6214,Guy Boros,33.33,12,36
1994,0,1156,Curt Byrum,33.33,6,18
1994,0,7569,Mark Carnevale,33.33,6,18
1994,0,1196,Brian Claar,33.33,6,18
1994,0,1200,Keith Clearwater,33.33,12,36
1994,0,1203,Russ Cochran,33.33,6,18
1994,0,10809,Jim Furyk,33.33,6,18
1994,0,1385,Jim Gallagher Jr.,33.33,12,36
1994,0,1414,Bob Gilder,33.33,6,18
1994,0,6575,Dudley Hart,33.33,6,18
1994,0,1527,Scott Hoch,33.33,12,36
1994,0,1553,John Huston,33.33,6,18
1994,0,1607,Brian Kamm,33.33,6,18
1994,0,1690,Bruce Lietzke,33.33,12,36
1994,0,1707,Steve Lowery,33.33,6,18
1994,0,6090,Jim McGovern,33.33,6,18
1994,0,1890,Brett Ogle,33.33,6,18
1994,0,2099,Scott Simpson,33.33,6,18
1994,0,7101,Dave Stockton Jr.,33.33,6,18
1994,0,2214,Kirk Triplett,33.33,6,18
1994,0,2225,Howard Twitty,33.33,6,18
1994,0,2241,Bobby Wadkins,33.33,6,18
1994,0,6197,Michael Allen,30.56,11,36
1994,0,1418,Bill Glasson,30.56,11,36
1994,0,1771,Blaine McCallister,30.56,11,36
1994,0,1185,Brandel Chamblee,27.78,5,18
1994,0,1201,Lennie Clements,27.78,5,18
1994,0,1475,Donnie Hammond,27.78,10,36
1994,0,8337,Mike Heinen,27.78,10,36
1994,0,1549,Mike Hulbert,27.78,5,18
1994,0,1677,Tom Lehman,27.78,5,18
1994,0,1682,Wayne Levi,27.78,5,18
1994,0,1755,Dick Mast,27.78,5,18
1994,0,6140,Sean Murphy,27.78,5,18
1994,0,1876,Greg Norman,27.78,5,18
1994,0,2135,Mike Standly,27.78,5,18
1994,0,2167,Mike Sullivan,27.78,5,18
1994,0,6791,Mark Wurtz,27.78,5,18
1994,0,1938,David Peoples,25.0,9,36
1994,0,2033,Dave Rummells,25.0,9,36
1994,0,2100,Tim Simpson,25.0,9,36
1994,0,1306,David Edwards,22.22,4,18
1994,0,1361,Dan Forsman,22.22,4,18
1994,0,6617,Brian Henninger,22.22,4,18
1994,0,1971,Dillard Pruitt,22.22,4,18
1994,0,1457,Jay Haas,16.67,6,36
1994,0,1510,Nolan Henke,16.67,3,18
1994,0,1577,Lee Janzen,16.67,3,18
1994,0,6332,Neal Lancaster,16.67,3,18
1994,0,1313,Steve Elkington,11.11,2,18
1994,0,1444,Ken Green,11.11,2,18
1993,0,1633,Tom Kite,66.67,12,18
1993,0,1928,Corey Pavin,66.67,12,18
1993,0,1418,Bill Glasson,61.11,11,18
1993,0,1706,Davis Love III,61.11,11,18
1993,0,2170,Hal Sutton,61.11,11,18
1993,0,2217,Dennis Trixler,61.11,11,18
1993,0,10207,Jimmy Johnston,55.56,10,18
1993,0,2099,Scott Simpson,55.56,10,18
1993,0,2135,Mike Standly,55.56,10,18
1993,0,2242,Lanny Wadkins,55.56,10,18
1993,0,1200,Keith Clearwater,50.0,9,18
1993,0,1201,Lennie Clements,50.0,9,18
1993,0,1331,Rick Fehr,50.0,9,18
1993,0,1385,Jim Gallagher Jr.,50.0,9,18
1993,0,6643,Paul Goydos,50.0,9,18
1993,0,6617,Brian Henninger,50.0,9,18
1993,0,1771,Blaine McCallister,50.0,9,18
1993,0,2131,Mike Springer,50.0,9,18
1993,0,1129,Bill Britton,44.44,8,18
1993,0,1196,Brian Claar,44.44,8,18
1993,0,1261,Jay Delsing,44.44,8,18
1993,0,1284,Mike Donald,44.44,8,18
1993,0,1320,Bob Estes,44.44,8,18
1993,0,6044,Scott Gump,44.44,8,18
1993,0,1475,Donnie Hammond,44.44,8,18
1993,0,1527,Scott Hoch,44.44,8,18
1993,0,1533,P.H. Horgan III,44.44,8,18
1993,0,6332,Neal Lancaster,44.44,8,18
1993,0,1677,Tom Lehman,44.44,8,18
1993,0,1707,Steve Lowery,44.44,8,18
1993,0,1926,Steve Pate,44.44,8,18
1993,0,1006,John Adams,38.89,7,18
1993,0,1619,Skip Kendall,38.89,7,18
1993,0,1837,Gil Morgan,38.89,7,18
1993,0,1846,Jodie Mudd,38.89,7,18
1993,0,1887,Mark O'Meara,38.89,7,18
1993,0,1946,Peter Persons,38.89,7,18
1993,0,2146,Payne Stewart,38.89,7,18
1993,0,2159,Curtis Strange,38.89,7,18
1993,0,2180,Harry Taylor,38.89,7,18
1993,0,2224,Greg Twiggs,38.89,7,18
1993,0,2321,Fuzzy Zoeller,38.89,7,18
1993,0,6086,Russell Beiersdorf,33.33,6,18
1993,0,1093,Ronnie Black,33.33,6,18
1993,0,1226,Fred Couples,33.33,6,18
1993,0,1288,Ed Dougherty,33.33,6,18
1993,0,1307,Joel Edwards,33.33,6,18
1993,0,1353,Bruce Fleisher,33.33,6,18
1993,0,1388,Robert Gamez,33.33,6,18
1993,0,1408,Kelly Gibson,33.33,6,18
1993,0,1510,Nolan Henke,33.33,6,18
1993,0,1550,Ed Humenik,33.33,6,18
