YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS
2020,178,8,30110,Kyle Stanley,109.15,17573.1,161
2020,179,8,23108,Matt Kuchar,108.98,17655.23,162
2020,180,8,26596,Ryan Moore,108.93,15033.02,138
2020,181,8,27649,Brandt Snedeker,108.79,20343.52,187
2020,182,8,33410,Andrew Landry,108.78,24040.93,221
2020,183,8,28679,Fabián Gómez,108.36,14194.61,131
2020,184,8,21407,Arjun Atwal,108.27,8661.58,80
2020,185,8,40058,Zac Blair,108.0,18251.47,169
2020,186,8,26476,Chez Reavie,107.83,21890.39,203
2020,187,8,30927,Brendon Todd,107.29,30577.24,285
2020,188,7,23325,Vaughn Taylor,107.2,18331.9,171
2020,189,8,25349,Tim Wilkinson,106.85,10471.54,98
2020,190,8,19803,Ryan Armour,106.1,17825.54,168
2020,191,8,26758,David Hearn,105.26,13157.54,125
2020,192,8,10809,Jim Furyk,105.24,13366.11,127
2020,192,8,31560,Brian Stuard,105.24,24204.96,230
2019,1,0,52372,Cameron Champ,128.01,1024064.0,80
2019,2,0,27064,Jhonattan Vegas,124.7,798083.0,64
2019,3,0,29484,Peter Uihlein,123.39,1073461.0,87
2019,4,0,47347,Adam Schenk,123.25,1725511.0,140
2019,5,0,47856,Seth Reeves,122.73,1043198.0,85
2019,6,0,46501,Ollie Schniederjans,122.24,1087978.0,89
2019,7,0,31323,Gary Woodland,122.2,769833.0,63
2019,8,0,36689,Brooks Koepka,122.09,1013306.0,83
2019,9,0,46601,Trey Mullinax,122.04,1562079.0,128
2019,10,0,39546,Keith Mitchell,122.03,1122699.0,92
2019,11,0,27129,Luke List,121.9,987426.0,81
2019,12,0,29725,Tony Finau,121.8,1059640.0,87
2019,13,0,32333,Kevin Tway,121.51,1008572.0,83
2019,14,0,28237,Rory McIlroy,121.5,546766.0,45
2019,14,0,25804,Bubba Watson,121.5,425251.0,35
2019,16,0,51766,Wyndham Clark,121.07,1259116.0,104
2019,17,0,21209,Sergio Garcia,121.01,532459.0,44
2019,18,0,27349,Alex Noren,120.58,735560.0,61
2019,19,0,48081,Xander Schauffele,120.38,349094.0,29
2019,20,0,24502,Adam Scott,120.29,264637.0,22
2019,21,0,36699,Patrick Rodgers,120.23,456869.0,38
2019,22,0,46402,Talor Gooch,120.16,1045412.0,87
2019,23,0,47504,Sam Burns,120.12,1537575.0,128
2019,24,0,1810,Phil Mickelson,120.11,264235.0,22
2019,25,0,27141,J.B. Holmes,120.09,756553.0,63
2019,26,0,33419,Cameron Tringale,119.94,1511237.0,126
2019,27,0,30944,Jason Kokrak,119.87,1054848.0,88
2019,28,0,28252,Seamus Power,119.7,1412485.0,118
2019,29,0,27095,Nick Watney,119.67,1412135.0,118
2019,30,0,30925,Dustin Johnson,119.18,500547.0,42
2019,30,0,48822,Sebastián Muñoz,119.18,1310963.0,110
2019,32,0,45157,Cam Davis,118.91,1177255.0,99
2019,33,0,39977,Max Homa,118.78,1152184.0,97
2019,34,0,46970,Jon Rahm,118.56,331961.0,28
2019,35,0,47959,Bryson DeChambeau,118.24,697612.0,59
2019,36,0,34306,John Chin,118.05,672864.0,57
2019,37,0,35617,Martin Trainer,118.03,1156729.0,98
2019,38,0,34099,Harris English,117.99,1486662.0,126
2019,39,0,21961,Charles Howell III,117.68,1070921.0,91
2019,40,0,28089,Jason Day,117.62,458704.0,39
2019,41,0,30946,Alex Prugh,117.33,1184986.0,101
2019,42,0,34264,Hudson Swafford,117.31,891583.0,76
2019,43,0,45486,Joaquin Niemann,117.3,1794715.0,153
2019,44,0,33667,Carlos Ortiz,117.21,1406494.0,120
2019,45,0,33448,Justin Thomas,117.2,679770.0,58
2019,46,0,32839,Hideki Matsuyama,117.11,1007105.0,86
2019,47,0,26851,Marc Leishman,117.08,573711.0,49
2019,48,0,33418,Shawn Stefani,117.04,983099.0,84
2019,49,0,34360,Patrick Reed,116.79,1191273.0,102
2019,50,0,35506,Mackenzie Hughes,116.59,1737193.0,149
2019,51,0,33948,Byeong Hun An,116.56,839236.0,72
2019,52,0,49964,Aaron Wise,116.54,745853.0,64
2019,53,0,35421,Brandon Harkins,116.44,1478785.0,127
2019,54,0,40026,Daniel Berger,116.4,1373566.0,118
2019,55,0,25364,Paul Casey,116.35,546829.0,47
2019,56,0,26300,Matt Jones,116.31,1093336.0,94
2019,57,0,35450,Patrick Cantlay,116.27,569701.0,49
2019,58,0,23320,Ryan Palmer,116.15,1022078.0,88
2019,59,0,37275,Sam Ryder,116.12,1346938.0,116
2019,60,0,29926,Danny Lee,116.01,1357362.0,117
2019,61,0,36852,Jim Knous,115.99,800307.0,69
2019,62,0,30692,Scott Stallings,115.83,1274082.0,110
2019,63,0,32102,Rickie Fowler,115.72,705907.0,61
2019,63,0,37189,Harold Varner III,115.72,925796.0,80
2019,65,0,12716,Charley Hoffman,115.69,890840.0,77
2019,66,0,21528,Henrik Stenson,115.61,219668.0,19
2019,67,0,30911,Tommy Fleetwood,115.58,485444.0,42
2019,68,0,34363,Tyrrell Hatton,115.53,392806.0,34
2019,69,0,24361,Pat Perez,115.51,646864.0,56
2019,70,0,27936,Martin Laird,115.34,1672480.0,145
2019,71,0,22405,Justin Rose,115.24,414879.0,36
2019,72,0,25900,Lucas Glover,115.22,1209802.0,105
2019,72,0,29974,Branden Grace,115.22,541517.0,47
2019,74,0,34256,Andrew Putnam,115.14,587210.0,51
2019,75,0,24924,Bill Haas,115.1,1220025.0,106
2019,75,0,29518,Brendan Steele,115.1,1542327.0,134
2019,77,0,39954,Cody Gribble,115.07,1139231.0,99
2019,78,0,31646,Emiliano Grillo,115.04,839760.0,73
2019,79,0,49960,Sepp Straka,114.99,1230363.0,107
2019,80,0,34563,Chesson Hadley,114.84,884295.0,77
2019,81,0,32757,Patton Kizzire,114.79,860904.0,75
2019,82,0,40009,Dominic Bozzelli,114.72,963646.0,84
2019,83,0,37340,Chase Wright,114.7,1284621.0,112
2019,84,0,39971,Sungjae Im,114.62,2223671.0,194
2019,85,0,29223,Sam Saunders,114.55,1248591.0,109
2019,86,0,39997,Corey Conners,114.48,1098988.0,96
2019,87,0,33486,Roger Sloan,114.39,1475676.0,129
2019,88,0,36799,Stephan Jaeger,114.37,1040774.0,91
2019,89,0,25632,Jimmy Walker,114.34,1177672.0,103
2019,90,0,25818,Scott Piercy,114.28,822847.0,72
2019,91,0,21731,Freddie Jacobson,114.26,1074040.0,94
2019,92,0,49766,Hank Lebioda,114.21,1130712.0,99
2019,93,0,25396,Kevin Na,114.19,456764.0,40
2019,94,0,49298,Kramer Hickok,114.18,1335914.0,117
2019,95,0,34431,Robert Streb,114.05,1151887.0,101
2019,96,0,29970,Dylan Frittelli,114.03,1516634.0,133
2019,97,0,27974,Sung Kang,113.99,809345.0,71
2019,98,0,34466,Peter Malnati,113.96,1914579.0,168
2019,98,0,49771,J.T. Poston,113.96,1413063.0,124
2019,100,0,22371,Aaron Baddeley,113.93,672192.0,59
2019,101,0,24781,Hunter Mahan,113.81,853611.0,75
2019,102,0,35461,Beau Hossler,113.8,1547622.0,136
2019,103,0,37455,Si Woo Kim,113.76,864607.0,76
2019,104,0,37380,Curtis Luck,113.66,1102488.0,97
2019,105,0,29479,Scott Brown,113.64,1647779.0,145
2019,106,0,29420,Billy Horschel,113.61,886192.0,78
2019,107,0,33141,Keegan Bradley,113.56,692690.0,61
2019,108,0,28259,Sangmoon Bae,113.55,1021908.0,90
2019,109,0,34046,Jordan Spieth,113.5,669651.0,59
2019,110,0,31557,Jim Herman,113.27,792912.0,70
2019,111,0,30978,Kiradech Aphibarnrat,113.23,486869.0,43
2019,112,0,26329,Louis Oosthuizen,113.2,384888.0,34
2019,113,0,40115,Adam Svensson,113.12,1119881.0,99
2019,114,0,49303,Anders Albertson,113.11,1278192.0,113
2019,115,0,32139,Danny Willett,113.01,361620.0,32
2019,116,0,40098,Matt Fitzpatrick,112.96,508310.0,45
2019,117,0,27214,Kevin Streelman,112.95,1265062.0,112
2019,118,0,20572,Rod Pampling,112.84,1060653.0,94
2019,119,0,39324,J.J. Spaun,112.81,1218313.0,108
2019,120,0,32791,K.H. Lee,112.69,1555138.0,138
2019,121,0,47993,Denny McCarthy,112.66,1182955.0,105
2019,122,0,33122,Russell Knox,112.6,979643.0,87
2019,123,0,27330,Josh Teater,112.58,1350972.0,120
2019,124,0,30191,Julián Etulain,112.54,742742.0,66
2019,124,0,27556,Ted Potter Jr.,112.54,1237930.0,110
2019,126,0,33399,Adam Hadwin,112.5,843755.0,75
2019,127,0,45609,Tyler Duncan,112.31,1527356.0,136
2019,128,0,24138,Ian Poulter,112.28,460363.0,41
2019,129,0,29478,Kevin Kisner,112.2,953673.0,85
2019,130,0,32640,Troy Merritt,112.16,986991.0,88
2019,131,0,35532,Tom Hoge,112.15,1682276.0,150
2019,132,0,26499,Rafa Cabrera Bello,112.13,448501.0,40
2019,133,0,25686,Jason Dufner,112.1,986443.0,88
2019,134,0,45526,Abraham Ancer,112.04,997113.0,89
2019,135,0,35891,Cameron Smith,112.03,571334.0,51
2019,136,0,27895,Jonas Blixt,111.98,1444489.0,129
2019,137,0,25572,Graeme McDowell,111.88,660064.0,59
2019,138,0,23353,J.J. Henry,111.87,995601.0,89
2019,139,0,34076,Joel Dahmen,111.83,1051183.0,94
2019,140,0,25198,Francesco Molinari,111.8,570178.0,51
2019,141,0,46523,Joey Garber,111.78,1151312.0,103
2019,142,0,34021,Bud Cauley,111.72,1463515.0,131
2019,143,0,23621,Rory Sabbatini,111.58,1361301.0,122
2019,143,0,27963,Chris Stroud,111.58,1138167.0,102
2019,145,0,29268,Bronson Burgoon,111.57,992958.0,89
2019,146,0,28775,Nate Lashley,111.55,1148977.0,103
2019,147,0,47128,Richy Werenski,111.24,1679671.0,151
2019,148,0,31420,Anirban Lahiri,111.21,1256661.0,113
2019,149,0,29535,Brice Garnett,111.18,1456520.0,131
2019,150,0,35732,Wes Roach,111.07,1144057.0,103
2019,151,0,24925,Jonathan Byrd,111.05,677381.0,61
2019,152,0,25493,Nick Taylor,110.97,1620133.0,146
2019,153,0,32200,Roberto Castro,110.91,1430693.0,129
2019,154,0,39975,Michael Kim,110.83,731473.0,66
2019,155,0,30110,Kyle Stanley,110.78,1096674.0,99
2019,156,0,29908,C.T. Pan,110.67,641864.0,58
2019,157,0,32150,Michael Thompson,110.64,1150640.0,104
2019,158,0,39327,Ben Silverman,110.63,1460265.0,132
2019,159,0,27644,Brian Harman,110.47,1182005.0,107
2019,160,0,35449,Adam Long,110.38,1114873.0,101
2019,161,0,6522,Ernie Els,110.3,430184.0,39
2019,162,0,29221,Webb Simpson,110.26,661558.0,60
2019,163,0,46435,Austin Cook,110.21,1046996.0,95
2019,164,0,32058,José de Jesús Rodríguez,110.14,936202.0,85
2019,165,0,34098,Russell Henley,110.07,1210756.0,110
2019,166,0,24024,Zach Johnson,109.96,802730.0,73
2019,166,0,27649,Brandt Snedeker,109.96,1132603.0,103
2019,168,0,35879,Kelly Kraft,109.55,1183161.0,108
2019,169,0,27958,Ryan Blaum,109.26,1409466.0,129
2019,170,0,28679,Fabián Gómez,109.19,1244774.0,114
2019,170,0,37454,Whee Kim,109.19,993611.0,91
2019,172,0,23108,Matt Kuchar,109.12,676530.0,62
2019,173,0,26596,Ryan Moore,109.08,1396253.0,128
2019,174,0,33410,Andrew Landry,108.84,1208165.0,111
2019,175,0,26476,Chez Reavie,108.81,805170.0,74
2019,176,0,47990,Kyle Jones,108.77,1381328.0,127
2019,177,0,35376,Roberto Díaz,108.27,1255904.0,116
2019,178,0,23325,Vaughn Taylor,108.23,1147202.0,106
2019,179,0,32816,Satoshi Kodaira,107.85,668681.0,62
2019,180,0,30786,Brady Schnell,107.61,828615.0,77
2019,181,0,10809,Jim Furyk,107.53,752703.0,70
2019,182,0,34261,Scott Langley,107.33,1148396.0,107
2019,183,0,19803,Ryan Armour,107.24,1244000.0,116
2019,184,0,26951,Johnson Wagner,107.07,792281.0,74
2019,185,0,20472,Alex Cejka,106.99,674009.0,63
2019,186,0,19846,Brian Gay,106.7,906983.0,85
2019,187,0,31560,Brian Stuard,106.41,872560.0,82
2019,188,0,26758,David Hearn,105.18,641571.0,61
2018,1,0,39546,Keith Mitchell,124.83,8738.38,70
2018,2,0,29484,Peter Uihlein,122.99,6149.63,50
2018,3,0,31323,Gary Woodland,122.68,6624.65,54
2018,4,0,36689,Brooks Koepka,122.42,5264.07,43
2018,5,0,32333,Kevin Tway,122.13,9037.69,74
2018,6,0,27064,Jhonattan Vegas,121.87,6215.53,51
2018,7,0,29725,Tony Finau,121.52,8141.85,67
2018,8,0,27129,Luke List,121.44,8379.11,69
2018,9,0,28237,Rory McIlroy,121.42,4978.33,41
2018,10,0,30925,Dustin Johnson,121.38,5340.62,44
2018,11,0,46601,Trey Mullinax,121.29,6064.29,50
2018,11,0,25804,Bubba Watson,121.29,6428.45,53
2018,13,0,24502,Adam Scott,120.85,6163.13,51
2018,14,0,27141,J.B. Holmes,120.83,7129.13,59
2018,15,0,47347,Adam Schenk,120.59,7717.49,64
2018,16,0,50526,Tom Lovelady,120.53,7713.63,64
2018,17,0,8793,Tiger Woods,120.24,5049.93,42
2018,18,0,35310,Lanto Griffin,119.4,5850.37,49
2018,19,0,46501,Ollie Schniederjans,119.28,7157.09,60
2018,20,0,32366,Kevin Chappell,119.25,5962.36,50
2018,21,0,39328,Conrad Shindler,119.23,3457.65,29
2018,22,0,26331,Charl Schwartzel,118.79,3801.16,32
2018,23,0,36699,Patrick Rodgers,118.75,6768.63,57
2018,24,0,28252,Seamus Power,118.71,7122.38,60
2018,25,0,34213,Grayson Murray,118.59,6403.6,54
2018,26,0,46970,Jon Rahm,118.49,4739.52,40
2018,27,0,27095,Nick Watney,118.45,8883.81,75
2018,28,0,34264,Hudson Swafford,118.29,5323.26,45
2018,29,0,30944,Jason Kokrak,118.14,9450.98,80
2018,30,0,26300,Matt Jones,118.06,5076.47,43
2018,31,0,21961,Charles Howell III,118.01,8142.38,69
2018,32,0,47959,Bryson DeChambeau,117.83,6951.99,59
2018,33,0,27349,Alex Noren,117.78,4357.8,37
2018,34,0,48081,Xander Schauffele,117.61,6938.83,59
2018,35,0,46402,Talor Gooch,117.54,5524.49,47
2018,36,0,25364,Paul Casey,117.34,4106.9,35
2018,37,0,33448,Justin Thomas,117.27,6215.42,53
2018,38,0,28089,Jason Day,117.26,4690.55,40
2018,38,0,34360,Patrick Reed,117.26,6097.38,52
2018,40,0,33948,Byeong Hun An,117.2,6797.8,58
2018,41,0,37275,Sam Ryder,117.17,7030.41,60
2018,42,0,24358,Robert Garrigus,117.13,6793.82,58
2018,43,0,30911,Tommy Fleetwood,117.09,5034.84,43
2018,44,0,22405,Justin Rose,117.0,4562.88,39
2018,45,0,24846,Ricky Barnes,116.94,3859.02,33
2018,45,0,32839,Hideki Matsuyama,116.94,4794.44,41
2018,47,0,29518,Brendan Steele,116.88,5259.56,45
2018,48,0,37189,Harold Varner III,116.83,7944.61,68
2018,49,0,24361,Pat Perez,116.79,4788.47,41
2018,50,0,34099,Harris English,116.77,7473.54,64
2018,51,0,35421,Brandon Harkins,116.76,8173.42,70
2018,52,0,23320,Ryan Palmer,116.66,6183.04,53
2018,53,0,37338,Zecheng Dou,116.53,3612.39,31
2018,54,0,1810,Phil Mickelson,116.48,5707.6,49
2018,55,0,47125,Matt Atkins,116.19,4298.85,37
2018,56,0,29461,Jamie Lovemark,116.14,7781.23,67
2018,57,0,47287,Ethan Tracy,115.99,5335.74,46
2018,58,0,32102,Rickie Fowler,115.89,4983.17,43
2018,59,0,21528,Henrik Stenson,115.85,1969.44,17
2018,60,0,12716,Charley Hoffman,115.76,6366.99,55
2018,61,0,49771,J.T. Poston,115.72,6480.36,56
2018,61,0,30692,Scott Stallings,115.72,8331.54,72
2018,63,0,34363,Tyrrell Hatton,115.69,3354.89,29
2018,64,0,25632,Jimmy Walker,115.6,5664.61,49
2018,65,0,32757,Patton Kizzire,115.57,7974.4,69
2018,66,0,20229,Stewart Cink,115.54,7394.58,64
2018,67,0,24924,Bill Haas,115.39,5423.24,47
2018,68,0,26851,Marc Leishman,115.34,6574.13,57
2018,69,0,25900,Lucas Glover,115.31,4727.85,41
2018,70,0,24781,Hunter Mahan,115.27,5763.58,50
2018,71,0,29974,Branden Grace,115.23,3687.43,32
2018,72,0,40026,Daniel Berger,115.21,6106.37,53
2018,73,0,34431,Robert Streb,115.13,6447.24,56
2018,74,0,35506,Mackenzie Hughes,115.01,7360.84,64
2018,75,0,31646,Emiliano Grillo,115.0,7819.69,68
2018,76,0,33418,Shawn Stefani,114.97,5863.53,51
2018,77,0,32254,Xinjun Zhang,114.95,5632.49,49
2018,78,0,27936,Martin Laird,114.93,6091.35,53
2018,79,0,40009,Dominic Bozzelli,114.91,6090.3,53
2018,79,0,28500,Martin Flores,114.91,7354.34,64
2018,81,0,35450,Patrick Cantlay,114.8,6428.96,56
2018,82,0,39997,Corey Conners,114.66,8828.45,77
2018,83,0,39324,J.J. Spaun,114.58,6760.39,59
2018,84,0,27214,Kevin Streelman,114.53,8589.67,75
2018,85,0,33204,Shane Lowry,114.49,4923.13,43
2018,86,0,29420,Billy Horschel,114.48,8242.2,72
2018,87,0,24140,Sean O'Hair,114.47,6067.14,53
2018,88,0,33141,Keegan Bradley,114.39,8235.76,72
2018,89,0,49964,Aaron Wise,114.38,7320.21,64
2018,90,0,26329,Louis Oosthuizen,114.36,4688.65,41
2018,91,0,45609,Tyler Duncan,114.3,7429.3,65
2018,92,0,32448,James Hahn,114.28,7085.07,62
2018,93,0,34563,Chesson Hadley,114.26,9483.51,83
2018,94,0,22371,Aaron Baddeley,113.89,6833.52,60
2018,95,0,28775,Nate Lashley,113.86,3757.44,33
2018,96,0,25396,Kevin Na,113.76,6825.69,60
2018,97,0,37278,Nicholas Lindheim,113.56,5791.33,51
2018,98,0,36799,Stephan Jaeger,113.54,6358.43,56
2018,99,0,29479,Scott Brown,113.5,7831.47,69
2018,99,0,27556,Ted Potter Jr.,113.5,7945.32,70
2018,101,0,29223,Sam Saunders,113.47,6467.69,57
2018,102,0,30978,Kiradech Aphibarnrat,113.46,3063.31,27
2018,103,0,35891,Cameron Smith,113.45,5218.65,46
2018,104,0,34046,Jordan Spieth,113.44,6693.0,59
2018,105,0,34256,Andrew Putnam,113.36,7822.08,69
2018,106,0,29268,Bronson Burgoon,113.33,5439.76,48
2018,107,0,47993,Denny McCarthy,113.28,4644.4,41
2018,108,0,28307,Matt Every,113.06,5992.16,53
2018,109,0,34076,Joel Dahmen,112.78,7668.88,68
2018,109,0,23353,J.J. Henry,112.78,5864.54,52
2018,111,0,25198,Francesco Molinari,112.73,5072.99,45
2018,112,0,30110,Kyle Stanley,112.65,6533.88,58
2018,113,0,25818,Scott Piercy,112.59,5629.63,50
2018,114,0,27974,Sung Kang,112.57,5966.19,53
2018,115,0,29478,Kevin Kisner,112.5,6412.44,57
2018,116,0,25686,Jason Dufner,112.4,4945.8,44
2018,117,0,20572,Rod Pampling,112.37,4832.12,43
2018,118,0,39954,Cody Gribble,112.31,4941.69,44
2018,119,0,34021,Bud Cauley,112.3,4267.31,38
2018,120,0,34098,Russell Henley,112.29,4828.42,43
2018,121,0,29535,Brice Garnett,112.2,7629.63,68
2018,121,0,33413,Ben Martin,112.2,6283.07,56
2018,123,0,26499,Rafa Cabrera Bello,112.17,4150.12,37
2018,123,0,27942,Rob Oppenheim,112.17,5496.44,49
2018,125,0,23621,Rory Sabbatini,112.09,7734.41,69
2018,126,0,28679,Fabián Gómez,112.05,7059.46,63
2018,127,0,32640,Troy Merritt,112.04,7506.48,67
2018,128,0,30926,Chris Kirk,112.01,10080.85,90
2018,129,0,20157,Retief Goosen,111.99,4143.52,37
2018,130,0,27963,Chris Stroud,111.96,5709.76,51
2018,131,0,28132,Tyrone Van Aswegen,111.94,7835.61,70
2018,132,0,31420,Anirban Lahiri,111.86,7046.94,63
2018,133,0,45526,Abraham Ancer,111.85,8947.97,80
2018,134,0,35532,Tom Hoge,111.82,8833.63,79
2018,135,0,32150,Michael Thompson,111.7,5920.22,53
2018,136,0,33399,Adam Hadwin,111.69,5807.64,52
2018,137,0,24138,Ian Poulter,111.62,4687.99,42
2018,138,0,37455,Si Woo Kim,111.53,7584.37,68
2018,139,0,24925,Jonathan Byrd,111.51,4795.13,43
2018,140,0,35461,Beau Hossler,111.47,8806.15,79
2018,141,0,34466,Peter Malnati,111.46,7579.57,68
2018,142,0,34358,Jonathan Randolph,111.45,6686.83,60
2018,143,0,25572,Graeme McDowell,111.44,4568.94,41
2018,144,0,33122,Russell Knox,111.36,7461.2,67
2018,145,0,29908,C.T. Pan,111.32,7680.83,69
2018,146,0,33419,Cameron Tringale,111.28,5118.77,46
2018,147,0,35545,Blayne Barber,111.16,5669.22,51
2018,148,0,27649,Brandt Snedeker,111.12,6555.88,59
2018,149,0,22056,Cameron Percy,111.11,4222.29,38
2018,150,0,46435,Austin Cook,110.96,9209.3,83
2018,151,0,29926,Danny Lee,110.92,7210.06,65
2018,152,0,29221,Webb Simpson,110.89,7762.16,70
2018,153,0,32816,Satoshi Kodaira,110.87,2993.39,27
2018,154,0,33410,Andrew Landry,110.86,7205.84,65
2018,155,0,29485,Brett Stegmaier,110.85,4877.52,44
2018,156,0,39327,Ben Silverman,110.66,7303.31,66
2018,157,0,39975,Michael Kim,110.64,5310.64,48
2018,158,0,35544,Andrew Yun,110.52,3315.65,30
2018,159,0,27895,Jonas Blixt,110.49,5082.64,46
2018,160,0,31416,Derek Fathauer,110.46,6627.44,60
2018,161,0,31202,William McGirt,110.35,7724.71,70
2018,162,0,24024,Zach Johnson,110.0,6709.95,61
2018,163,0,27644,Brian Harman,109.93,6265.83,57
2018,164,0,25493,Nick Taylor,109.88,7472.13,68
2018,165,0,37454,Whee Kim,109.67,6251.36,57
2018,165,0,32876,Martin Piller,109.67,6689.95,61
2018,167,0,12510,Chad Campbell,109.5,5475.13,50
2018,168,0,34409,David Lingmerth,109.47,6896.56,63
2018,169,0,26596,Ryan Moore,109.43,6456.32,59
2018,170,0,25892,Steve Wheatcroft,109.41,4485.86,41
2018,171,0,34174,John Huh,109.36,7983.6,73
2018,172,0,29222,Billy Hurley III,109.3,6011.54,55
2018,173,0,19803,Ryan Armour,109.29,9726.64,89
2018,174,0,25834,Daniel Summerhays,109.15,3710.96,34
2018,175,0,47128,Richy Werenski,109.08,7199.48,66
2018,176,0,26476,Chez Reavie,108.83,5006.35,46
2018,177,0,35376,Roberto Díaz,108.82,5658.42,52
2018,178,0,48084,Wesley Bryan,108.78,4242.58,39
2018,179,0,26951,Johnson Wagner,108.61,5104.79,47
2018,180,0,35879,Kelly Kraft,108.58,7492.18,69
2018,181,0,20593,Greg Chalmers,108.56,4342.34,40
2018,182,0,27958,Ryan Blaum,108.05,6699.19,62
2018,183,0,23108,Matt Kuchar,107.97,6046.26,56
2018,184,0,25240,D.A. Points,107.93,4532.89,42
2018,185,0,40058,Zac Blair,107.9,4639.6,43
2018,186,0,23541,Ben Crane,107.78,4850.19,45
2018,187,0,26758,David Hearn,107.54,4839.08,45
2018,188,0,20472,Alex Cejka,107.28,5900.27,55
2018,189,0,23325,Vaughn Taylor,107.04,7171.56,67
2018,190,0,22582,Kyle Thompson,106.27,3506.78,33
2018,191,0,31560,Brian Stuard,105.86,8469.0,80
2018,192,0,19846,Brian Gay,105.76,8460.71,80
2018,193,0,10809,Jim Furyk,105.27,3473.97,33
2017,1,0,28420,Ryan Brehm,128.18,3973.54,31
2017,2,0,46550,Brandon Hagy,126.49,7209.99,57
2017,3,0,35300,Andrew Loupe,124.63,5234.6,42
2017,4,0,36689,Brooks Koepka,124.28,5841.19,47
2017,5,0,46501,Ollie Schniederjans,123.34,7277.13,59
2017,6,0,27064,Jhonattan Vegas,123.16,6035.08,49
2017,7,0,29725,Tony Finau,123.11,9602.93,78
2017,8,0,34264,Hudson Swafford,122.67,7360.05,60
2017,8,0,31323,Gary Woodland,122.67,6256.39,51
2017,10,0,32333,Kevin Tway,122.57,6495.95,53
2017,11,0,27141,J.B. Holmes,121.68,4989.06,41
2017,12,0,36699,Patrick Rodgers,121.55,5712.91,47
2017,13,0,25804,Bubba Watson,121.46,5101.23,42
2017,14,0,30925,Dustin Johnson,121.17,5331.41,44
2017,15,0,27129,Luke List,120.71,8329.32,69
2017,16,0,34213,Grayson Murray,120.48,7710.76,64
2017,17,0,46601,Trey Mullinax,120.29,7457.69,62
2017,18,0,28237,Rory McIlroy,120.03,3360.75,28
2017,19,0,32366,Kevin Chappell,119.95,6597.2,55
2017,20,0,21209,Sergio Garcia,119.76,4071.92,34
2017,21,0,30944,Jason Kokrak,119.54,8248.07,69
2017,22,0,28089,Jason Day,119.47,5495.64,46
2017,23,0,27095,Nick Watney,119.36,6803.41,57
2017,24,0,26331,Charl Schwartzel,119.35,4416.06,37
2017,25,0,37189,Harold Varner III,118.82,9030.14,76
2017,26,0,40026,Daniel Berger,118.78,6176.52,52
2017,27,0,24502,Adam Scott,118.55,3556.6,30
2017,28,0,29461,Jamie Lovemark,118.54,6756.53,57
2017,29,0,26851,Marc Leishman,118.53,6993.42,59
2017,30,0,48081,Xander Schauffele,118.34,5561.77,47
2017,31,0,26300,Matt Jones,118.29,5441.5,46
2017,32,0,32839,Hideki Matsuyama,118.13,5552.14,47
2017,33,0,48822,Sebastián Muñoz,118.11,4133.88,35
2017,34,0,28252,Seamus Power,117.93,5660.54,48
2017,35,0,28500,Martin Flores,117.85,7542.48,64
2017,36,0,34099,Harris English,117.82,7187.31,61
2017,37,0,47959,Bryson DeChambeau,117.74,7417.83,63
2017,38,0,29518,Brendan Steele,117.37,6925.09,59
2017,39,0,46443,Brian Campbell,117.31,4457.63,38
2017,40,0,46440,Smylie Kaufman,117.28,6802.09,58
2017,41,0,24358,Robert Garrigus,117.24,6448.0,55
2017,42,0,12716,Charley Hoffman,117.23,8674.74,74
2017,43,0,28307,Matt Every,117.14,6325.78,54
2017,44,0,33448,Justin Thomas,117.07,5853.71,50
2017,45,0,34360,Patrick Reed,116.86,7712.98,66
2017,46,0,22405,Justin Rose,116.84,4907.47,42
2017,47,0,30852,Ryo Ishikawa,116.7,4668.19,40
2017,48,0,27436,Graham DeLaet,116.69,7118.32,61
2017,49,0,46970,Jon Rahm,116.68,6300.57,54
2017,50,0,29289,S.Y. Noh,116.62,8279.71,71
2017,51,0,23320,Ryan Palmer,116.59,5013.53,43
2017,52,0,25274,Steven Bowditch,116.55,5011.86,43
2017,53,0,23497,Tag Ridings,116.43,4890.08,42
2017,54,0,39954,Cody Gribble,116.39,6168.9,53
2017,55,0,25900,Lucas Glover,116.35,7562.67,65
2017,56,0,29720,Andres Gonzales,116.3,5814.89,50
2017,57,0,25364,Paul Casey,116.27,5929.84,51
2017,58,0,29420,Billy Horschel,116.12,7431.49,64
2017,59,0,31557,Jim Herman,116.11,6386.18,55
2017,60,0,21961,Charles Howell III,116.05,6847.15,59
2017,61,0,34431,Robert Streb,116.04,8238.98,71
2017,62,0,29740,Brad Fritsch,116.03,4525.25,39
2017,63,0,24846,Ricky Barnes,115.95,5797.7,50
2017,64,0,20229,Stewart Cink,115.88,8111.25,70
2017,65,0,22371,Aaron Baddeley,115.8,5095.18,44
2017,65,0,25191,Gonzalo Fernandez-Castaño,115.8,4052.94,35
2017,67,0,46732,Rick Lamb,115.79,4168.32,36
2017,68,0,35506,Mackenzie Hughes,115.69,10412.2,90
2017,69,0,33141,Keegan Bradley,115.67,8328.05,72
2017,70,0,29974,Branden Grace,115.63,3931.47,34
2017,71,0,24781,Hunter Mahan,115.58,6588.07,57
