YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2008,14,0,22293,Heath Slocum,"53' 1""",53.083,1
2008,15,0,7457,Steve Flesch,"52' 3""",156.833,3
2008,16,0,20572,Rod Pampling,"52' 0""",52.0,1
2008,17,0,10885,Robert Allenby,"51' 1""",102.083,2
2008,18,0,12680,Shigeki Maruyama,"50' 5""",100.833,2
2008,19,0,1941,Tom Pernice Jr.,"49' 8""",49.667,1
2008,20,0,24912,Will MacKenzie,"49' 4""",98.667,2
2008,21,0,20229,Stewart Cink,"48' 11""",48.917,1
2008,22,0,21753,Brian Davis,"48' 9""",48.75,1
2008,23,0,12602,Dean Wilson,"48' 0""",96.0,2
2008,24,0,10809,Jim Furyk,"47' 5""",47.417,1
2008,25,0,1724,Jeff Maggert,"46' 10""",140.5,3
2008,26,0,23541,Ben Crane,"46' 8""",46.667,1
2008,27,0,12652,Cameron Beckman,"46' 5""",46.417,1
2008,28,0,27963,Chris Stroud,"45' 8""",91.333,2
2008,29,0,12823,Carlos Franco,"45' 4""",45.333,1
2008,30,0,21878,Mark Wilson,"44' 3""",44.25,1
2008,31,0,23718,Nathan Green,"43' 8""",43.667,1
2008,32,0,23497,Tag Ridings,"43' 6""",43.5,1
2008,33,0,25396,Kevin Na,"43' 3""",86.5,2
2008,34,0,25900,Lucas Glover,"42' 8""",42.667,1
2008,35,0,20160,Charlie Wi,"41' 8""",83.333,2
2008,36,0,6522,Ernie Els,"41' 3""",41.25,1
2008,37,0,20098,Stuart Appleby,"41' 1""",41.083,1
2008,38,0,1766,Billy Mayfair,"40' 3""",80.417,2
2008,39,0,19803,Ryan Armour,"40' 2""",80.25,2
2008,40,0,20378,Mathias Grönberg,"40' 1""",120.333,3
2008,41,0,26476,Chez Reavie,"39' 11""",79.833,2
2008,42,0,24358,Robert Garrigus,"39' 10""",119.417,3
2008,43,0,23621,Rory Sabbatini,"38' 9""",77.5,2
2008,44,0,24924,Bill Haas,"38' 8""",38.667,1
2008,45,0,25349,Tim Wilkinson,"38' 5""",38.417,1
2008,46,0,27933,John Merrick,"37' 6""",74.917,2
2008,47,0,12705,Cliff Kresge,"37' 2""",74.25,2
2008,48,0,20104,Ken Duke,"37' 1""",37.083,1
2008,48,0,24781,Hunter Mahan,"37' 1""",74.167,2
2008,50,0,8537,J.P. Hayes,"36' 7""",36.583,1
2008,51,0,21805,Harrison Frazar,"36' 6""",145.833,4
2008,52,0,6573,Brandt Jobe,"36' 3""",36.25,1
2008,53,0,23048,Eric Axley,"36' 1""",36.083,1
2008,54,0,30750,Tommy Gainey,"35' 9""",35.75,1
2008,55,0,20443,Jin Park,"34' 9""",34.75,1
2008,56,0,20472,Alex Cejka,"34' 5""",34.417,1
2008,57,0,25190,Jeff Quinney,"34' 1""",34.083,1
2008,58,0,26679,Kevin Stadler,"33' 6""",134.083,4
2008,59,0,8075,Jerry Kelly,"33' 1""",66.167,2
2008,60,0,29718,Anthony Kim,"32' 6""",32.5,1
2008,61,0,26596,Ryan Moore,"31' 5""",31.417,1
2008,62,0,1313,Steve Elkington,"30' 4""",60.667,2
2008,63,0,9011,David Duval,"29' 10""",29.833,1
2008,64,0,2239,Scott Verplank,"29' 4""",29.333,1
2008,65,0,20848,Ángel Cabrera,"29' 1""",29.083,1
2008,66,0,1810,Phil Mickelson,"27' 10""",27.833,1
2008,67,0,6197,Michael Allen,"27' 7""",27.583,1
2008,68,0,10505,Shane Bertsch,"24' 0""",72.083,3
2008,69,0,7867,Woody Austin,"23' 3""",23.25,1
2008,70,0,2002,John Riegger,"21' 8""",21.667,1
2008,71,0,27613,David Lutterus,"19' 5""",19.417,1
2008,72,0,1024,Billy Andrade,"15' 0""",15.0,1
2008,73,0,10875,Todd Demsey,"14' 1""",14.083,1
2008,74,0,20433,Mark Hensby,"13' 1""",13.083,1
2008,75,0,20850,Daniel Chopra,"9' 5""",9.417,1
2008,76,0,23788,D.J. Trahan,"8' 2""",8.167,1
2008,77,0,22913,John Rollins,"6' 5""",6.417,1
2008,78,0,1161,Mark Calcavecchia,"3' 11""",3.917,1
2007,1,0,12195,Tom Johnson,"102' 8""",102.667,1
2007,2,0,25273,Andrew Buckle,"87' 10""",87.833,1
2007,3,0,20628,Arron Oberholser,"79' 3""",79.25,1
2007,4,0,29476,Kyle Reifers,"77' 4""",77.333,1
2007,5,0,2101,Joey Sindelar,"73' 4""",73.333,1
2007,6,0,10733,Kent Jones,"70' 6""",70.5,1
2007,7,0,1797,Rocco Mediate,"70' 5""",70.417,1
2007,8,0,19824,Craig Barlow,"68' 1""",68.083,1
2007,9,0,1473,Todd Hamilton,"66' 10""",66.833,1
2007,10,0,20433,Mark Hensby,"66' 7""",133.083,2
2007,11,0,10860,Justin Leonard,"66' 0""",66.0,1
2007,12,0,25190,Jeff Quinney,"65' 10""",65.833,1
2007,13,0,21528,Henrik Stenson,"65' 8""",65.667,1
2007,14,0,24358,Robert Garrigus,"63' 2""",63.167,1
2007,15,0,22892,Jason Gore,"61' 0""",61.0,1
2007,16,0,21646,David Branshaw,"59' 4""",118.667,2
2007,17,0,25900,Lucas Glover,"58' 2""",58.167,1
2007,18,0,27141,J.B. Holmes,"57' 1""",114.083,2
2007,19,0,19803,Ryan Armour,"56' 3""",56.25,1
2007,20,0,20634,Peter Lonard,"56' 2""",56.167,1
2007,20,0,27963,Chris Stroud,"56' 2""",56.167,1
2007,22,0,26596,Ryan Moore,"55' 6""",166.417,3
2007,23,0,20498,Briny Baird,"54' 8""",109.25,2
2007,24,0,11123,Chris Couch,"53' 9""",53.75,1
2007,25,0,1313,Steve Elkington,"53' 5""",53.417,1
2007,25,0,22378,Trevor Immelman,"53' 5""",53.417,1
2007,27,0,12510,Chad Campbell,"52' 2""",52.167,1
2007,28,0,23349,Charles Warren,"51' 7""",103.167,2
2007,29,0,23108,Matt Kuchar,"50' 3""",50.25,1
2007,30,0,27060,John Mallinger,"49' 11""",49.917,1
2007,31,0,24781,Hunter Mahan,"49' 4""",49.333,1
2007,32,0,1941,Tom Pernice Jr.,"49' 1""",49.083,1
2007,33,0,20645,John Senden,"49' 0""",196.083,4
2007,34,0,29718,Anthony Kim,"48' 8""",48.667,1
2007,35,0,1381,Fred Funk,"47' 3""",47.25,1
2007,36,0,23320,Ryan Palmer,"46' 2""",46.167,1
2007,37,0,2104,Jeff Sluman,"45' 2""",45.167,1
2007,38,0,23322,Brett Wetterich,"44' 11""",89.75,2
2007,39,0,1948,Tim Petrovic,"42' 9""",42.75,1
2007,40,0,27095,Nick Watney,"42' 0""",210.167,5
2007,41,0,6643,Paul Goydos,"41' 5""",41.417,1
2007,42,0,7867,Woody Austin,"41' 0""",122.917,3
2007,43,0,21959,Ted Purdy,"40' 6""",40.5,1
2007,44,0,24024,Zach Johnson,"40' 5""",40.417,1
2007,45,0,25396,Kevin Na,"39' 9""",198.75,5
2007,46,0,21805,Harrison Frazar,"39' 7""",39.583,1
2007,47,0,27770,Camilo Villegas,"39' 0""",78.0,2
2007,48,0,6621,Joe Durant,"37' 6""",75.0,2
2007,49,0,20098,Stuart Appleby,"37' 4""",74.667,2
2007,50,0,24925,Jonathan Byrd,"37' 2""",74.333,2
2007,51,0,23788,D.J. Trahan,"36' 0""",107.917,3
2007,52,0,10213,Dicky Pride,"35' 10""",35.833,1
2007,53,0,24361,Pat Perez,"35' 5""",35.417,1
2007,54,0,23983,Luke Donald,"34' 5""",34.417,1
2007,55,0,23718,Nathan Green,"34' 2""",68.333,2
2007,56,0,12660,Jesper Parnevik,"34' 1""",34.083,1
2007,57,0,24912,Will MacKenzie,"32' 1""",32.083,1
2007,58,0,21949,Joe Ogilvie,"32' 0""",63.917,2
2007,59,0,8075,Jerry Kelly,"31' 9""",31.75,1
2007,60,0,6567,Vijay Singh,"30' 3""",60.5,2
2007,61,0,20850,Daniel Chopra,"30' 2""",30.167,1
2007,62,0,28158,Steve Marino,"29' 10""",29.833,1
2007,63,0,1706,Davis Love III,"29' 2""",29.167,1
2007,64,0,22371,Aaron Baddeley,"29' 1""",29.083,1
2007,65,0,25686,Jason Dufner,"29' 0""",57.917,2
2007,66,0,20574,Mathew Goggin,"28' 11""",28.917,1
2007,67,0,20623,Gavin Coles,"28' 9""",28.75,1
2007,68,0,26881,Jarrod Lyle,"28' 0""",28.0,1
2007,69,0,1249,John Daly,"27' 6""",54.917,2
2007,70,0,1161,Mark Calcavecchia,"27' 3""",54.417,2
2007,71,0,7363,Craig Bowden,"27' 2""",27.167,1
2007,72,0,23623,Bo Van Pelt,"26' 9""",53.5,2
2007,73,0,8537,J.P. Hayes,"26' 4""",78.917,3
2007,74,0,24140,Sean O'Hair,"25' 4""",25.333,1
2007,75,0,22806,Doug LaBelle II,"24' 10""",24.833,1
2007,76,0,7457,Steve Flesch,"24' 7""",24.583,1
2007,77,0,2214,Kirk Triplett,"23' 6""",70.417,3
2007,78,0,10885,Robert Allenby,"22' 4""",22.333,1
2007,79,0,20572,Rod Pampling,"20' 9""",41.417,2
2007,80,0,20229,Stewart Cink,"19' 11""",19.917,1
2007,81,0,23614,Rich Beem,"19' 8""",19.667,1
2007,82,0,20378,Mathias Grönberg,"19' 4""",38.667,2
2007,83,0,1724,Jeff Maggert,"17' 8""",17.667,1
2007,84,0,10423,Mike Weir,"17' 3""",17.25,1
2007,85,0,23048,Eric Axley,"15' 3""",15.25,1
2007,86,0,20691,Greg Owen,"12' 3""",12.25,1
2007,87,0,1928,Corey Pavin,"9' 9""",9.75,1
2007,88,0,24138,Ian Poulter,"4' 10""",4.833,1
2006,1,0,23541,Ben Crane,"109' 3""",109.25,1
2006,2,0,25345,Carl Pettersson,"103' 2""",103.167,1
2006,3,0,25900,Lucas Glover,"101' 3""",101.25,1
2006,4,0,21959,Ted Purdy,"98' 4""",98.333,1
2006,5,0,25804,Bubba Watson,"90' 7""",90.583,1
2006,6,0,1132,Mark Brooks,"77' 0""",77.0,1
2006,7,0,23497,Tag Ridings,"75' 2""",75.167,1
2006,8,0,20572,Rod Pampling,"73' 1""",73.083,1
2006,9,0,23048,Eric Axley,"71' 5""",71.417,1
2006,10,0,25936,Alex Aragon,"69' 6""",69.5,1
2006,11,0,23623,Bo Van Pelt,"68' 6""",68.5,1
2006,12,0,22946,Henrik Bjornstad,"68' 1""",136.167,2
2006,13,0,20691,Greg Owen,"68' 0""",204.083,3
2006,14,0,23621,Rory Sabbatini,"67' 10""",67.833,1
2006,15,0,1724,Jeff Maggert,"64' 11""",64.917,1
2006,16,0,8537,J.P. Hayes,"61' 8""",61.667,1
2006,17,0,6621,Joe Durant,"61' 2""",61.167,1
2006,18,0,20157,Retief Goosen,"59' 8""",59.667,1
2006,19,0,10423,Mike Weir,"59' 4""",59.333,1
2006,20,0,19846,Brian Gay,"58' 3""",58.25,1
2006,21,0,21753,Brian Davis,"56' 8""",56.667,1
2006,22,0,20127,Chris Riley,"55' 2""",55.167,1
2006,23,0,21646,David Branshaw,"53' 10""",53.833,1
2006,24,0,1707,Steve Lowery,"53' 0""",105.917,2
2006,25,0,1941,Tom Pernice Jr.,"52' 2""",52.167,1
2006,26,0,12782,Tim Herron,"51' 5""",51.417,1
2006,26,0,6573,Brandt Jobe,"51' 5""",51.417,1
2006,28,0,2101,Joey Sindelar,"51' 4""",51.333,1
2006,29,0,1161,Mark Calcavecchia,"50' 7""",151.833,3
2006,30,0,24507,Jason Bohn,"50' 4""",50.333,1
2006,31,0,21470,Daisuke Maruyama,"49' 6""",49.5,1
2006,32,0,8123,Jeff Brehaut,"49' 2""",98.25,2
2006,33,0,24912,Will MacKenzie,"46' 3""",46.25,1
2006,34,0,6527,Steve Stricker,"44' 1""",44.083,1
2006,35,0,19824,Craig Barlow,"44' 0""",88.0,2
2006,36,0,6373,José María Olazábal,"43' 10""",43.833,1
2006,37,0,1553,John Huston,"43' 4""",86.583,2
2006,38,0,1329,Brad Faxon,"43' 3""",86.417,2
2006,39,0,1766,Billy Mayfair,"41' 9""",41.75,1
2006,40,0,24140,Sean O'Hair,"41' 6""",41.5,1
2006,41,0,23409,James Driscoll,"41' 2""",164.583,4
2006,42,0,8835,Kris Cox,"41' 0""",82.0,2
2006,42,0,2104,Jeff Sluman,"41' 0""",41.0,1
2006,44,0,23325,Vaughn Taylor,"40' 5""",80.75,2
2006,45,0,11123,Chris Couch,"39' 11""",39.917,1
2006,46,0,27943,Matt Hansen,"39' 7""",79.167,2
2006,47,0,1388,Robert Gamez,"37' 3""",37.25,1
2006,48,0,11011,Mike Sposa,"36' 10""",110.5,3
2006,49,0,1313,Steve Elkington,"36' 8""",110.083,3
2006,50,0,28475,Jeff Overton,"36' 7""",73.167,2
2006,51,0,8075,Jerry Kelly,"36' 3""",36.25,1
2006,52,0,25842,Jon Mills,"35' 5""",35.417,1
2006,52,0,21878,Mark Wilson,"35' 5""",70.833,2
2006,54,0,21407,Arjun Atwal,"34' 10""",69.667,2
2006,55,0,20498,Briny Baird,"34' 5""",34.417,1
2006,56,0,27095,Nick Watney,"34' 0""",101.917,3
2006,57,0,20574,Mathew Goggin,"31' 11""",31.917,1
2006,58,0,1249,John Daly,"31' 6""",62.917,2
2006,59,0,21949,Joe Ogilvie,"31' 0""",93.083,3
2006,60,0,7457,Steve Flesch,"30' 9""",30.75,1
2006,61,0,20094,Jonathan Kaye,"29' 4""",58.667,2
2006,62,0,24024,Zach Johnson,"28' 8""",57.333,2
2006,63,0,1042,Paul Azinger,"28' 0""",28.0,1
2006,64,0,9011,David Duval,"24' 9""",24.75,1
2006,65,0,12662,Thomas Levet,"22' 4""",22.333,1
2006,66,0,23353,J.J. Henry,"21' 6""",21.5,1
2006,67,0,19881,Robert Damron,"21' 3""",21.25,1
2006,68,0,20645,John Senden,"20' 6""",40.917,2
2006,69,0,1948,Tim Petrovic,"20' 5""",20.417,1
2006,70,0,26420,Richard Johnson,"20' 4""",20.333,1
2006,71,0,20631,David McKenzie,"18' 5""",18.417,1
2006,72,0,23614,Rich Beem,"17' 3""",17.25,1
2006,73,0,20634,Peter Lonard,"16' 6""",16.5,1
2006,74,0,20472,Alex Cejka,"16' 3""",16.25,1
2006,75,0,10505,Shane Bertsch,"15' 11""",15.917,1
2006,75,0,2246,Duffy Waldorf,"15' 11""",15.917,1
2006,77,0,19913,Ron Whittaker,"14' 2""",14.167,1
2006,78,0,24138,Ian Poulter,"12' 3""",12.25,1
2006,79,0,27120,Troy Matteson,"10' 9""",10.75,1
2006,80,0,23135,Tim Clark,"9' 2""",9.167,1
2006,81,0,2214,Kirk Triplett,"4' 11""",4.917,1
2005,1,0,21753,Brian Davis,"70' 7""",141.167,2
2005,2,0,1249,John Daly,"69' 1""",138.083,2
2005,3,0,21961,Charles Howell III,"68' 7""",68.583,1
2005,4,0,19881,Robert Damron,"66' 9""",66.75,1
2005,5,0,6595,Kevin Sutherland,"65' 4""",65.333,1
2005,6,0,1766,Billy Mayfair,"64' 9""",64.75,1
2005,7,0,20623,Gavin Coles,"64' 0""",64.0,1
2005,8,0,20572,Rod Pampling,"61' 3""",61.25,1
2005,9,0,20663,Brenden Pappas,"60' 4""",60.333,1
2005,10,0,25396,Kevin Na,"60' 0""",60.0,1
2005,11,0,22548,Patrick Sheehan,"56' 5""",56.417,1
2005,11,0,2214,Kirk Triplett,"56' 5""",112.75,2
2005,13,0,25345,Carl Pettersson,"54' 3""",54.25,1
2005,14,0,8725,Tom Gillis,"54' 2""",54.167,1
2005,15,0,1706,Davis Love III,"52' 4""",52.333,1
2005,16,0,2104,Jeff Sluman,"51' 6""",103.0,2
2005,17,0,1487,Jeff Hart,"50' 7""",50.583,1
2005,18,0,23623,Bo Van Pelt,"50' 4""",201.25,4
2005,19,0,1157,Tom Byrum,"49' 11""",49.917,1
2005,20,0,6575,Dudley Hart,"49' 8""",49.667,1
2005,21,0,1042,Paul Azinger,"48' 1""",48.083,1
2005,22,0,23409,James Driscoll,"47' 3""",47.25,1
2005,23,0,24502,Adam Scott,"46' 11""",46.917,1
2005,23,0,6527,Steve Stricker,"46' 11""",46.917,1
2005,25,0,22293,Heath Slocum,"46' 3""",46.25,1
2005,26,0,20502,Michael Long,"45' 10""",45.833,1
2005,27,0,21806,Paul Gow,"45' 5""",136.333,3
2005,27,0,20812,Tjaart van der Walt,"45' 5""",45.417,1
2005,29,0,20094,Jonathan Kaye,"45' 1""",45.083,1
2005,30,0,1361,Dan Forsman,"44' 4""",44.333,1
2005,30,0,26679,Kevin Stadler,"44' 4""",88.667,2
2005,32,0,20548,Hidemichi Tanaka,"44' 2""",132.417,3
2005,33,0,1948,Tim Petrovic,"42' 7""",85.083,2
2005,34,0,1945,Kenny Perry,"41' 10""",83.667,2
2005,35,0,21959,Ted Purdy,"41' 8""",83.333,2
2005,36,0,2101,Joey Sindelar,"40' 7""",40.583,1
2005,37,0,24138,Ian Poulter,"40' 4""",121.0,3
2005,38,0,6332,Neal Lancaster,"40' 0""",120.0,3
2005,39,0,23497,Tag Ridings,"39' 10""",79.667,2
2005,40,0,7867,Woody Austin,"38' 11""",155.75,4
2005,41,0,22913,John Rollins,"38' 2""",38.167,1
2005,42,0,8537,J.P. Hayes,"37' 7""",37.583,1
2005,43,0,1823,Larry Mize,"37' 4""",37.333,1
2005,44,0,23621,Rory Sabbatini,"36' 8""",109.917,3
2005,45,0,6621,Joe Durant,"35' 10""",35.833,1
2005,46,0,21633,Steve Allan,"35' 4""",35.333,1
2005,46,0,12660,Jesper Parnevik,"35' 4""",35.333,1
2005,48,0,28088,Matt Davidson,"34' 8""",34.667,1
2005,49,0,7223,Brian Bateman,"33' 9""",33.75,1
2005,50,0,1761,Len Mattiace,"33' 8""",67.333,2
2005,51,0,24140,Sean O'Hair,"33' 7""",67.083,2
2005,52,0,19824,Craig Barlow,"33' 3""",66.417,2
2005,53,0,12662,Thomas Levet,"32' 9""",32.75,1
2005,54,0,19972,José Coceres,"32' 8""",97.917,3
2005,55,0,1619,Skip Kendall,"32' 6""",32.5,1
2005,56,0,1035,Tommy Armour III,"32' 1""",64.083,2
2005,57,0,12782,Tim Herron,"31' 10""",31.833,1
2005,58,0,1457,Jay Haas,"30' 4""",30.333,1
2005,59,0,21209,Sergio Garcia,"29' 10""",29.833,1
2005,60,0,20378,Mathias Grönberg,"29' 7""",29.583,1
2005,61,0,20634,Peter Lonard,"29' 4""",58.583,2
2005,62,0,20229,Stewart Cink,"29' 2""",29.167,1
2005,63,0,23063,Scott Hend,"28' 6""",85.417,3
2005,63,0,20691,Greg Owen,"28' 6""",113.833,4
2005,65,0,12510,Chad Campbell,"27' 6""",27.5,1
2005,66,0,12823,Carlos Franco,"27' 1""",27.083,1
2005,67,0,1132,Mark Brooks,"26' 11""",80.833,3
2005,68,0,20160,Charlie Wi,"26' 9""",26.75,1
2005,69,0,2246,Duffy Waldorf,"25' 5""",25.417,1
2005,70,0,8123,Jeff Brehaut,"24' 8""",24.667,1
2005,71,0,1553,John Huston,"24' 7""",73.667,3
2005,71,0,24361,Pat Perez,"24' 7""",49.167,2
2005,73,0,1226,Fred Couples,"23' 4""",70.0,3
2005,74,0,23614,Rich Beem,"19' 7""",19.583,1
2005,75,0,1313,Steve Elkington,"17' 8""",17.667,1
2005,76,0,24290,D.J. Brigman,"16' 5""",16.417,1
2005,77,0,20396,Lee Westwood,"15' 4""",15.333,1
2005,78,0,10885,Robert Allenby,"14' 1""",14.083,1
2005,79,0,22405,Justin Rose,"12' 8""",12.667,1
2005,80,0,21731,Freddie Jacobson,"11' 9""",11.75,1
2005,81,0,24781,Hunter Mahan,"9' 8""",19.333,2
2005,82,0,20850,Daniel Chopra,"5' 9""",5.75,1
2005,83,0,20645,John Senden,"4' 8""",4.667,1
2004,1,0,12652,Cameron Beckman,"101' 5""",101.417,1
2004,2,0,20850,Daniel Chopra,"78' 9""",236.333,3
2004,3,0,20121,Todd Fischer,"73' 4""",73.333,1
2004,4,0,6373,José María Olazábal,"72' 8""",72.667,1
2004,5,0,24502,Adam Scott,"72' 7""",72.583,1
2004,6,0,19881,Robert Damron,"67' 5""",134.833,2
2004,7,0,21878,Mark Wilson,"66' 5""",132.75,2
2004,8,0,23108,Matt Kuchar,"66' 3""",198.667,3
2004,9,0,2106,Chris Smith,"65' 6""",65.5,1
2004,10,0,21805,Harrison Frazar,"62' 6""",62.5,1
2004,11,0,8385,Omar Uresti,"60' 8""",121.333,2
2004,12,0,20572,Rod Pampling,"60' 1""",60.083,1
2004,13,0,1577,Lee Janzen,"58' 0""",115.917,2
2004,14,0,8537,J.P. Hayes,"57' 1""",114.083,2
2004,15,0,11032,Frank Lickliter II,"56' 8""",56.667,1
2004,16,0,7867,Woody Austin,"56' 6""",56.5,1
2004,17,0,7749,Brett Quigley,"55' 9""",55.75,1
2004,18,0,7363,Craig Bowden,"54' 11""",54.917,1
2004,19,0,1553,John Huston,"54' 8""",109.333,2
2004,20,0,1139,Olin Browne,"54' 2""",54.167,1
2004,21,0,1619,Skip Kendall,"52' 0""",52.0,1
2004,22,0,23613,Rich Barcelo,"51' 8""",51.667,1
2004,23,0,1766,Billy Mayfair,"49' 1""",147.167,3
2004,24,0,2101,Joey Sindelar,"49' 0""",49.0,1
2004,25,0,6567,Vijay Singh,"48' 2""",48.167,1
2004,26,0,20498,Briny Baird,"47' 10""",47.833,1
2004,27,0,26420,Richard Johnson,"47' 1""",94.167,2
2004,28,0,8931,Glen Day,"46' 0""",46.0,1
2004,29,0,19824,Craig Barlow,"45' 11""",91.75,2
2004,30,0,21893,Brian Kortan,"45' 9""",91.5,2
2004,31,0,23621,Rory Sabbatini,"45' 1""",135.333,3
2004,32,0,12760,Danny Ellis,"44' 6""",44.5,1
2004,33,0,6332,Neal Lancaster,"43' 5""",43.417,1
2004,33,0,12753,David Morland IV,"43' 5""",86.75,2
2004,35,0,25345,Carl Pettersson,"43' 3""",86.5,2
2004,36,0,23063,Scott Hend,"42' 11""",42.917,1
2004,37,0,1677,Tom Lehman,"42' 7""",42.583,1
2004,38,0,20098,Stuart Appleby,"42' 2""",42.167,1
2004,38,0,20628,Arron Oberholser,"42' 2""",42.167,1
2004,40,0,8123,Jeff Brehaut,"42' 0""",167.833,4
2004,41,0,20104,Ken Duke,"41' 1""",82.167,2
2004,41,0,23623,Bo Van Pelt,"41' 1""",41.083,1
2004,43,0,1042,Paul Azinger,"40' 3""",80.417,2
2004,44,0,7721,Pat Bates,"40' 0""",79.917,2
2004,45,0,25396,Kevin Na,"39' 4""",39.333,1
2004,46,0,12660,Jesper Parnevik,"39' 0""",39.0,1
2004,47,0,23338,David Gossett,"38' 10""",77.667,2
2004,48,0,19972,José Coceres,"38' 5""",38.417,1
2004,49,0,26287,Roland Thatcher,"38' 4""",38.333,1
2004,50,0,1724,Jeff Maggert,"38' 2""",38.167,1
2004,51,0,24357,K.J. Choi,"37' 9""",37.75,1
2004,51,0,12823,Carlos Franco,"37' 9""",75.5,2
2004,53,0,24361,Pat Perez,"37' 1""",37.083,1
2004,54,0,22293,Heath Slocum,"36' 10""",36.833,1
2004,55,0,8075,Jerry Kelly,"36' 9""",73.5,2
2004,55,0,2223,Bob Tway,"36' 9""",36.75,1
2004,57,0,1945,Kenny Perry,"36' 8""",73.25,2
2004,58,0,1035,Tommy Armour III,"36' 7""",36.583,1
2004,59,0,20378,Mathias Grönberg,"36' 6""",73.0,2
2004,60,0,1329,Brad Faxon,"35' 10""",35.833,1
2004,61,0,6595,Kevin Sutherland,"35' 8""",71.25,2
2004,62,0,20663,Brenden Pappas,"33' 9""",33.75,1
2004,62,0,23325,Vaughn Taylor,"33' 9""",134.917,4
2004,64,0,2214,Kirk Triplett,"33' 7""",33.583,1
2004,65,0,21949,Joe Ogilvie,"32' 1""",64.083,2
2004,66,0,1685,J.L. Lewis,"30' 4""",30.333,1
2004,67,0,22371,Aaron Baddeley,"29' 9""",29.75,1
2004,67,0,23307,Roger Tambellini,"29' 9""",29.75,1
2004,69,0,1132,Mark Brooks,"29' 3""",58.5,2
2004,70,0,24507,Jason Bohn,"27' 10""",27.833,1
2004,71,0,2002,John Riegger,"27' 9""",27.75,1
2004,72,0,1527,Scott Hoch,"27' 8""",27.667,1
2004,73,0,20029,Notah Begay III,"27' 4""",54.583,2
2004,74,0,1161,Mark Calcavecchia,"27' 3""",27.25,1
2004,75,0,25900,Lucas Glover,"27' 0""",81.083,3
2004,76,0,6809,Bob Burns,"26' 5""",52.833,2
2004,77,0,23614,Rich Beem,"26' 4""",26.333,1
2004,78,0,6004,Stephen Ames,"25' 8""",25.667,1
2004,78,0,23320,Ryan Palmer,"25' 8""",51.25,2
2004,80,0,8339,Spike McRoy,"24' 6""",24.5,1
2004,81,0,12602,Dean Wilson,"22' 7""",22.583,1
2004,82,0,24925,Jonathan Byrd,"21' 3""",21.25,1
2004,83,0,20585,Niclas Fasth,"20' 8""",20.667,1
2004,84,0,20433,Mark Hensby,"20' 3""",20.25,1
2004,84,0,22046,Geoff Ogilvy,"20' 3""",40.417,2
2004,86,0,24290,D.J. Brigman,"20' 2""",20.167,1
2004,87,0,1761,Len Mattiace,"14' 11""",14.917,1
2004,88,0,10107,Deane Pappas,"12' 11""",12.917,1
2004,89,0,1261,Jay Delsing,"8' 0""",8.0,1
2004,90,0,6515,Shaun Micheel,"3' 10""",3.833,1
2003,1,0,6573,Brandt Jobe,"80' 7""",80.583,1
2003,1,0,23034,Brent Schwarzrock,"80' 7""",80.583,1
2003,3,0,6595,Kevin Sutherland,"80' 1""",80.083,1
2003,4,0,1810,Phil Mickelson,"69' 6""",69.5,1
2003,5,0,12782,Tim Herron,"69' 2""",69.167,1
2003,6,0,10425,Jay Williamson,"67' 6""",134.917,2
2003,7,0,10809,Jim Furyk,"67' 0""",67.0,1
2003,8,0,1569,Peter Jacobsen,"66' 5""",66.417,1
2003,9,0,23036,Chris Anderson,"64' 9""",64.75,1
2003,10,0,7867,Woody Austin,"63' 11""",63.917,1
2003,11,0,8075,Jerry Kelly,"61' 7""",61.583,1
2003,11,0,1941,Tom Pernice Jr.,"61' 7""",61.583,1
2003,13,0,1677,Tom Lehman,"60' 0""",60.0,1
2003,14,0,1945,Kenny Perry,"59' 7""",59.583,1
2003,15,0,22621,Ben Curtis,"58' 4""",58.333,1
2003,16,0,8123,Jeff Brehaut,"55' 11""",55.917,1
2003,17,0,23614,Rich Beem,"55' 7""",55.583,1
2003,18,0,2104,Jeff Sluman,"54' 5""",54.417,1
2003,19,0,6332,Neal Lancaster,"54' 0""",107.917,2
2003,20,0,21739,Aaron Barber,"53' 5""",53.417,1
2003,21,0,11032,Frank Lickliter II,"52' 8""",52.667,1
2003,22,0,20472,Alex Cejka,"52' 6""",52.5,1
2003,23,0,22371,Aaron Baddeley,"51' 4""",102.583,2
2003,24,0,1707,Steve Lowery,"50' 0""",100.0,2
2003,25,0,24925,Jonathan Byrd,"48' 0""",95.917,2
2003,26,0,1761,Len Mattiace,"47' 10""",47.833,1
2003,27,0,12660,Jesper Parnevik,"47' 9""",47.75,1
2003,28,0,1724,Jeff Maggert,"46' 11""",140.75,3
2003,29,0,20029,Notah Begay III,"46' 10""",140.583,3
2003,30,0,20436,Garrett Willis,"45' 10""",91.583,2
2003,31,0,2170,Hal Sutton,"44' 3""",44.25,1
2003,32,0,20094,Jonathan Kaye,"44' 2""",44.167,1
2003,33,0,19824,Craig Barlow,"43' 6""",86.917,2
2003,34,0,2049,Gene Sauers,"43' 0""",85.917,2
2003,35,0,20634,Peter Lonard,"42' 3""",42.25,1
2003,36,0,10585,Scott McCarron,"40' 8""",40.667,1
2003,37,0,2246,Duffy Waldorf,"40' 7""",40.583,1
2003,38,0,1388,Robert Gamez,"39' 11""",39.917,1
2003,39,0,2002,John Riegger,"39' 3""",39.25,1
