YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1999,0,6581,David Sutherland,2.81,289,1029
1999,0,2242,Lanny Wadkins,2.81,164,583
1999,0,1157,Tom Byrum,2.8,287,1025
1999,0,1175,Jim Carter,2.8,308,1099
1999,0,1203,Russ Cochran,2.8,279,995
1999,0,1361,Dan Forsman,2.8,309,1102
1999,0,10809,Jim Furyk,2.8,301,1074
1999,0,1553,John Huston,2.8,240,858
1999,0,6332,Neal Lancaster,2.8,296,1057
1999,0,7753,Kevin Wentworth,2.8,225,805
1999,0,21805,Harrison Frazar,2.79,313,1122
1999,0,6595,Kevin Sutherland,2.79,322,1155
1999,0,23623,Bo Van Pelt,2.79,221,791
1999,0,2257,Brian Watts,2.79,261,936
1999,0,6522,Ernie Els,2.78,186,668
1999,0,1766,Billy Mayfair,2.78,267,960
1999,0,2008,Lee Rinker,2.78,295,1062
1999,0,2223,Bob Tway,2.78,303,1089
1999,0,11123,Chris Couch,2.77,231,833
1999,0,10962,Bradley Hughes,2.77,312,1125
1999,0,2007,Larry Rinker,2.77,269,970
1999,0,1191,Barry Cheesman,2.76,305,1107
1999,0,7763,Doug Dunakey,2.76,279,1011
1999,0,1891,David Ogrin,2.76,176,637
1999,0,1510,Nolan Henke,2.75,259,943
1999,0,2106,Chris Smith,2.75,246,895
1999,0,2131,Mike Springer,2.75,263,958
1999,0,6809,Bob Burns,2.74,275,1002
1999,0,6036,Scott Dunlap,2.74,269,983
1999,0,8045,Perry Moss,2.74,240,875
1999,0,1945,Kenny Perry,2.74,279,1017
1999,0,1968,Nick Price,2.74,185,674
1999,0,10425,Jay Williamson,2.74,266,970
1999,0,1533,P.H. Horgan III,2.73,315,1152
1999,0,6655,Geoffrey Sisk,2.73,229,839
1999,0,2246,Duffy Waldorf,2.73,294,1075
1999,0,10885,Robert Allenby,2.72,284,1044
1999,0,2101,Joey Sindelar,2.72,228,839
1999,0,2104,Jeff Sluman,2.72,348,1278
1999,0,7101,Dave Stockton Jr.,2.72,272,1001
1999,0,1063,Ben Bates,2.71,306,1129
1999,0,20124,Alan Bratton,2.71,207,763
1999,0,6140,Sean Murphy,2.71,261,964
1999,0,1127,Danny Briggs,2.7,233,864
1999,0,1376,Bob Friend,2.7,342,1269
1999,0,19846,Brian Gay,2.7,209,774
1999,0,1685,J.L. Lewis,2.7,304,1127
1999,0,2239,Scott Verplank,2.7,271,1005
1999,0,7781,Ty Armstrong,2.69,236,878
1999,0,1761,Len Mattiace,2.69,279,1038
1999,0,2099,Scott Simpson,2.69,166,618
1999,0,6064,Jeff Gallagher,2.68,273,1020
1999,0,1313,Steve Elkington,2.66,213,801
1999,0,1388,Robert Gamez,2.66,185,696
1999,0,6251,Chris DiMarco,2.65,315,1190
1999,0,2245,Grant Waite,2.65,317,1198
1999,0,6078,Esteban Toledo,2.63,323,1230
1999,0,1374,Robin Freeman,2.62,247,944
1999,0,8553,Lee Porter,2.62,260,994
1999,0,6062,Charles Raulerson,2.62,322,1230
1999,0,6044,Scott Gump,2.61,297,1136
1999,0,1599,Steve Jones,2.61,170,652
1999,0,20498,Briny Baird,2.6,247,951
1999,0,1282,Trevor Dodds,2.6,296,1139
1999,0,6315,Pete Jordan,2.6,274,1055
1999,0,1677,Tom Lehman,2.6,250,960
1999,0,2267,D.A. Weibring,2.6,154,593
1999,0,1771,Blaine McCallister,2.59,289,1117
1999,0,21959,Ted Purdy,2.59,177,684
1999,0,1905,Joe Ozaki,2.58,136,528
1999,0,1996,Mike Reid,2.58,226,875
1999,0,2279,Mark Wiebe,2.58,226,877
1999,0,1014,Fulton Allem,2.54,222,873
1999,0,6621,Joe Durant,2.5,250,1000
1999,0,1266,Clark Dennis,2.49,243,975
1999,0,1633,Tom Kite,2.49,172,691
1999,0,2321,Fuzzy Zoeller,2.48,151,610
1999,0,1219,John Cook,2.47,239,969
1999,0,8123,Jeff Brehaut,2.46,229,930
1999,0,2294,Willie Wood,2.46,187,760
1999,0,10963,Jimmy Green,2.45,206,841
1999,0,2023,Clarence Rose,2.45,134,547
1999,0,1139,Olin Browne,2.42,228,943
1999,0,10457,Frank Nobilo,2.42,224,925
1999,0,10733,Kent Jones,2.41,184,763
1999,0,1705,Tim Loustalot,2.34,168,717
1999,0,22292,David Seawell,2.3,124,539
1999,0,1975,Tom Purtzer,2.25,133,591
1998,0,9011,David Duval,3.46,347,1003
1998,0,1706,Davis Love III,3.39,289,853
1998,0,20229,Stewart Cink,3.34,375,1123
1998,0,1302,R.W. Eaks,3.34,291,870
1998,0,1249,John Daly,3.3,277,840
1998,0,7101,Dave Stockton Jr.,3.28,254,775
1998,0,1887,Mark O'Meara,3.27,240,735
1998,0,1226,Fred Couples,3.26,253,775
1998,0,1553,John Huston,3.26,359,1100
1998,0,2133,Craig Stadler,3.24,231,713
1998,0,8931,Glen Day,3.22,345,1070
1998,0,1810,Phil Mickelson,3.22,278,864
1998,0,1331,Rick Fehr,3.21,216,673
1998,0,6527,Steve Stricker,3.21,294,915
1998,0,1724,Jeff Maggert,3.18,306,962
1998,0,1024,Billy Andrade,3.17,344,1084
1998,0,1042,Paul Azinger,3.17,264,833
1998,0,8793,Tiger Woods,3.16,265,839
1998,0,19881,Robert Damron,3.15,319,1012
1998,0,6617,Brian Henninger,3.15,347,1103
1998,0,1619,Skip Kendall,3.15,389,1236
1998,0,1943,Chris Perry,3.15,404,1284
1998,0,2131,Mike Springer,3.15,376,1195
1998,0,1577,Lee Janzen,3.14,300,954
1998,0,6613,Tommy Tolles,3.14,287,913
1998,0,1527,Scott Hoch,3.13,373,1191
1998,0,12645,Brent Geiberger,3.12,323,1036
1998,0,6012,Greg Kraft,3.12,298,956
1998,0,2239,Scott Verplank,3.12,365,1169
1998,0,1185,Brandel Chamblee,3.1,300,967
1998,0,1329,Brad Faxon,3.1,258,832
1998,0,1723,Andrew Magee,3.1,349,1125
1998,0,10809,Jim Furyk,3.08,363,1179
1998,0,21805,Harrison Frazar,3.07,288,938
1998,0,6270,Bobby Gage,3.07,166,541
1998,0,8537,J.P. Hayes,3.05,228,748
1998,0,8375,Paul Stankowski,3.05,290,952
1998,0,1320,Bob Estes,3.04,364,1197
1998,0,1569,Peter Jacobsen,3.04,237,779
1998,0,2010,Loren Roberts,3.04,272,895
1998,0,1161,Mark Calcavecchia,3.03,350,1155
1998,0,1685,J.L. Lewis,3.03,338,1115
1998,0,6567,Vijay Singh,3.03,332,1097
1998,0,2223,Bob Tway,3.03,363,1197
1998,0,7753,Kevin Wentworth,3.03,263,869
1998,0,1191,Barry Cheesman,3.02,332,1099
1998,0,6643,Paul Goydos,3.02,362,1198
1998,0,1766,Billy Mayfair,3.02,310,1028
1998,0,2146,Payne Stewart,3.02,256,849
1998,0,2321,Fuzzy Zoeller,3.02,235,779
1998,0,1063,Ben Bates,3.01,357,1186
1998,0,1926,Steve Pate,3.01,305,1014
1998,0,2206,David Toms,3.01,305,1014
1998,0,1408,Kelly Gibson,3.0,371,1235
1998,0,1945,Kenny Perry,3.0,295,982
1998,0,6004,Stephen Ames,2.99,170,568
1998,0,1261,Jay Delsing,2.99,254,849
1998,0,1941,Tom Pernice Jr.,2.99,281,939
1998,0,1096,Phil Blackmar,2.98,256,859
1998,0,7457,Steve Flesch,2.98,375,1257
1998,0,2007,Larry Rinker,2.98,316,1062
1998,0,1035,Tommy Armour III,2.97,309,1041
1998,0,11032,Frank Lickliter II,2.97,375,1262
1998,0,1891,David Ogrin,2.97,339,1141
1998,0,8385,Omar Uresti,2.97,372,1254
1998,0,20098,Stuart Appleby,2.96,210,710
1998,0,1361,Dan Forsman,2.95,289,980
1998,0,12782,Tim Herron,2.95,330,1117
1998,0,8993,Franklin Langham,2.95,312,1058
1998,0,1761,Len Mattiace,2.95,347,1176
1998,0,1282,Trevor Dodds,2.94,304,1034
1998,0,6332,Neal Lancaster,2.94,293,996
1998,0,10585,Scott McCarron,2.94,282,960
1998,0,1388,Robert Gamez,2.93,242,825
1998,0,10860,Justin Leonard,2.93,335,1144
1998,0,2218,Ted Tryba,2.93,352,1203
1998,0,1203,Russ Cochran,2.92,312,1067
1998,0,1266,Clark Dennis,2.92,266,910
1998,0,1599,Steve Jones,2.92,280,959
1998,0,1707,Steve Lowery,2.92,304,1040
1998,0,20099,Doug Barron,2.91,305,1049
1998,0,1381,Fred Funk,2.91,399,1371
1998,0,1457,Jay Haas,2.91,270,927
1998,0,8075,Jerry Kelly,2.91,311,1067
1998,0,1510,Nolan Henke,2.89,307,1064
1998,0,8339,Spike McRoy,2.89,284,984
1998,0,6064,Jeff Gallagher,2.88,293,1017
1998,0,6214,Guy Boros,2.87,272,948
1998,0,1823,Larry Mize,2.87,274,955
1998,0,12660,Jesper Parnevik,2.87,222,774
1998,0,12663,Phil Tataurangi,2.87,254,885
1998,0,2267,D.A. Weibring,2.87,222,773
1998,0,6621,Joe Durant,2.86,267,934
1998,0,1414,Bob Gilder,2.86,255,893
1998,0,2023,Clarence Rose,2.86,330,1152
1998,0,1116,Michael Bradley,2.85,232,814
1998,0,1378,David Frost,2.85,208,730
1998,0,2170,Hal Sutton,2.85,381,1335
1998,0,10195,Tim Conley,2.84,223,786
1998,0,1533,P.H. Horgan III,2.84,353,1243
1998,0,1905,Joe Ozaki,2.84,176,620
1998,0,2002,John Riegger,2.84,276,973
1998,0,2159,Curtis Strange,2.84,152,535
1998,0,2246,Duffy Waldorf,2.84,290,1022
1998,0,1323,Brad Fabel,2.81,301,1070
1998,0,1797,Rocco Mediate,2.81,285,1015
1998,0,7749,Brett Quigley,2.81,304,1082
1998,0,6581,David Sutherland,2.81,309,1098
1998,0,1006,John Adams,2.8,190,678
1998,0,10569,Mike Brisky,2.8,266,950
1998,0,1132,Mark Brooks,2.8,273,974
1998,0,21584,Richie Coughlan,2.8,312,1114
1998,0,1717,Sandy Lyle,2.8,183,654
1998,0,2099,Scott Simpson,2.8,174,621
1998,0,21007,Gabriel Hjertstedt,2.79,211,755
1998,0,7707,Mike Small,2.79,207,743
1998,0,10423,Mike Weir,2.79,241,863
1998,0,6791,Mark Wurtz,2.78,172,618
1998,0,6522,Ernie Els,2.77,142,512
1998,0,1475,Donnie Hammond,2.77,289,1045
1998,0,6315,Pete Jordan,2.77,281,1016
1998,0,7087,Hugh Royer III,2.77,256,924
1998,0,6595,Kevin Sutherland,2.77,330,1190
1998,0,12755,Vance Veazey,2.77,209,755
1998,0,1468,Gary Hallberg,2.76,207,749
1998,0,10457,Frank Nobilo,2.76,175,635
1998,0,1157,Tom Byrum,2.75,302,1099
1998,0,8545,Glen Hnatiuk,2.75,272,988
1998,0,1705,Tim Loustalot,2.75,212,772
1998,0,6078,Esteban Toledo,2.75,312,1134
1998,0,1093,Ronnie Black,2.74,241,879
1998,0,1098,Jay Don Blake,2.74,262,957
1998,0,6090,Jim McGovern,2.74,272,993
1998,0,1175,Jim Carter,2.73,346,1266
1998,0,6056,Jim Estes,2.73,192,704
1998,0,20094,Jonathan Kaye,2.73,199,729
1998,0,1771,Blaine McCallister,2.73,352,1291
1998,0,1748,Doug Martin,2.72,346,1272
1998,0,2214,Kirk Triplett,2.72,279,1026
1998,0,2294,Willie Wood,2.72,257,944
1998,0,7569,Mark Carnevale,2.71,305,1127
1998,0,1920,Craig Parry,2.71,139,513
1998,0,1072,Chip Beck,2.7,167,619
1998,0,6251,Chris DiMarco,2.7,310,1147
1998,0,1549,Mike Hulbert,2.7,279,1035
1998,0,2279,Mark Wiebe,2.69,245,910
1998,0,1607,Brian Kamm,2.68,211,788
1998,0,1014,Fulton Allem,2.66,180,676
1998,0,10962,Bradley Hughes,2.66,209,787
1998,0,1604,Steve Jurgensen,2.66,206,775
1998,0,2135,Mike Standly,2.66,252,947
1998,0,1633,Tom Kite,2.65,193,728
1998,0,1928,Corey Pavin,2.65,191,720
1998,0,1960,Don Pooley,2.65,183,691
1998,0,8553,Lee Porter,2.65,287,1082
1998,0,6044,Scott Gump,2.64,310,1174
1998,0,1677,Tom Lehman,2.63,259,985
1998,0,1996,Mike Reid,2.63,240,914
1998,0,2104,Jeff Sluman,2.63,338,1285
1998,0,10733,Kent Jones,2.62,263,1002
1998,0,6132,Sonny Skinner,2.62,254,970
1998,0,1376,Bob Friend,2.61,263,1007
1998,0,1139,Olin Browne,2.6,233,895
1998,0,1219,John Cook,2.6,295,1136
1998,0,1968,Nick Price,2.6,178,684
1998,0,2101,Joey Sindelar,2.6,308,1185
1998,0,21631,Iain Steel,2.6,175,674
1998,0,6575,Dudley Hart,2.59,246,951
1998,0,19883,Joe Daley,2.58,204,791
1998,0,1385,Jim Gallagher Jr.,2.57,211,822
1998,0,2008,Lee Rinker,2.57,319,1239
1998,0,19824,Craig Barlow,2.56,251,980
1998,0,2106,Chris Smith,2.56,283,1107
1998,0,10207,Jimmy Johnston,2.55,168,658
1998,0,2245,Grant Waite,2.53,293,1157
1998,0,2241,Bobby Wadkins,2.52,268,1062
1998,0,1068,Andy Bean,2.51,139,554
1998,0,1353,Bruce Fleisher,2.49,224,901
1998,0,1334,Keith Fergus,2.48,159,641
1998,0,20154,Guy Hill,2.48,189,763
1998,0,1201,Lennie Clements,2.44,189,775
1998,0,21593,Keith Nolan,2.4,145,604
1998,0,1326,Nick Faldo,2.37,123,518
1998,0,1306,David Edwards,2.35,212,901
1998,0,1060,Dave Barr,2.34,170,726
1998,0,7235,John Morse,2.34,157,670
1998,0,1133,Billy Ray Brown,2.32,170,733
1998,0,10213,Dicky Pride,2.3,149,647
1997,0,8793,Tiger Woods,3.36,328,975
1997,0,9011,David Duval,3.34,385,1152
1997,0,1096,Phil Blackmar,3.31,333,1007
1997,0,1329,Brad Faxon,3.31,265,800
1997,0,1960,Don Pooley,3.31,281,849
1997,0,1418,Bill Glasson,3.3,284,861
1997,0,1577,Lee Janzen,3.26,378,1159
1997,0,6613,Tommy Tolles,3.26,330,1012
1997,0,1810,Phil Mickelson,3.25,284,875
1997,0,12660,Jesper Parnevik,3.25,259,796
1997,0,12387,Michael Christie,3.23,344,1066
1997,0,1887,Mark O'Meara,3.23,282,873
1997,0,10569,Mike Brisky,3.21,370,1151
1997,0,1226,Fred Couples,3.21,210,655
1997,0,2206,David Toms,3.21,319,995
1997,0,8375,Paul Stankowski,3.2,372,1162
1997,0,6214,Guy Boros,3.16,276,874
1997,0,1196,Brian Claar,3.16,209,661
1997,0,1876,Greg Norman,3.16,187,591
1997,0,2010,Loren Roberts,3.16,296,937
1997,0,1374,Robin Freeman,3.14,236,751
1997,0,1682,Wayne Levi,3.14,255,813
1997,0,1011,Rafael Alarcon,3.13,265,846
1997,0,1161,Mark Calcavecchia,3.12,366,1173
1997,0,10809,Jim Furyk,3.12,353,1130
1997,0,1968,Nick Price,3.12,215,689
1997,0,8931,Glen Day,3.11,272,874
1997,0,1024,Billy Andrade,3.1,353,1140
1997,0,10860,Justin Leonard,3.1,343,1105
1997,0,2131,Mike Springer,3.09,214,693
1997,0,2256,Tom Watson,3.09,181,586
1997,0,6034,Marco Dawson,3.08,286,928
1997,0,1157,Tom Byrum,3.07,362,1181
1997,0,1599,Steve Jones,3.05,269,882
1997,0,2115,Taylor Smith,3.05,262,860
1997,0,1334,Keith Fergus,3.04,215,707
1997,0,1475,Donnie Hammond,3.04,235,774
1997,0,6012,Greg Kraft,3.04,353,1162
1997,0,1353,Bruce Fleisher,3.03,216,713
1997,0,10585,Scott McCarron,3.03,279,922
1997,0,1388,Robert Gamez,3.02,304,1005
1997,0,1707,Steve Lowery,3.02,364,1204
1997,0,1723,Andrew Magee,3.02,358,1186
1997,0,7749,Brett Quigley,3.02,387,1282
1997,0,6581,David Sutherland,3.02,284,940
1997,0,1116,Michael Bradley,3.01,288,956
1997,0,2095,Larry Silveira,3.01,186,617
1997,0,2133,Craig Stadler,3.01,248,823
1997,0,2146,Payne Stewart,3.01,295,979
1997,0,2214,Kirk Triplett,3.01,324,1077
1997,0,1320,Bob Estes,3.0,248,828
1997,0,8537,J.P. Hayes,3.0,319,1065
1997,0,6527,Steve Stricker,3.0,182,607
1997,0,2279,Mark Wiebe,3.0,261,870
1997,0,1185,Brandel Chamblee,2.99,277,926
1997,0,1249,John Daly,2.99,174,581
1997,0,1331,Rick Fehr,2.99,252,844
1997,0,2225,Howard Twitty,2.99,150,501
1997,0,1035,Tommy Armour III,2.98,336,1126
1997,0,1042,Paul Azinger,2.98,211,707
1997,0,1444,Ken Green,2.98,177,594
1997,0,6617,Brian Henninger,2.98,273,916
1997,0,1891,David Ogrin,2.98,326,1095
1997,0,6643,Paul Goydos,2.97,346,1164
1997,0,1943,Chris Perry,2.97,379,1278
1997,0,1098,Jay Don Blake,2.96,319,1077
1997,0,6315,Pete Jordan,2.96,345,1166
1997,0,2242,Lanny Wadkins,2.96,237,801
1997,0,1510,Nolan Henke,2.95,279,945
1997,0,12782,Tim Herron,2.95,356,1208
1997,0,20099,Doug Barron,2.94,359,1222
1997,0,19881,Robert Damron,2.94,331,1125
1997,0,11032,Frank Lickliter II,2.94,288,979
1997,0,12663,Phil Tataurangi,2.94,249,848
1997,0,1323,Brad Fabel,2.93,325,1109
1997,0,6522,Ernie Els,2.92,197,675
1997,0,1533,P.H. Horgan III,2.92,298,1022
1997,0,1706,Davis Love III,2.92,317,1084
1997,0,7101,Dave Stockton Jr.,2.92,334,1144
1997,0,2170,Hal Sutton,2.92,358,1226
1997,0,1203,Russ Cochran,2.91,373,1283
1997,0,8547,John Maginnes,2.91,330,1134
1997,0,20229,Stewart Cink,2.9,335,1155
1997,0,1261,Jay Delsing,2.9,279,961
1997,0,12645,Brent Geiberger,2.9,330,1138
1997,0,1408,Kelly Gibson,2.9,424,1464
1997,0,1553,John Huston,2.9,260,897
1997,0,2239,Scott Verplank,2.9,203,699
1997,0,2135,Mike Standly,2.89,288,998
1997,0,21007,Gabriel Hjertstedt,2.88,226,786
1997,0,1945,Kenny Perry,2.88,284,985
1997,0,2007,Larry Rinker,2.88,311,1081
1997,0,2099,Scott Simpson,2.88,272,946
1997,0,1201,Lennie Clements,2.87,288,1003
1997,0,6090,Jim McGovern,2.87,283,986
1997,0,2166,Chip Sullivan,2.87,246,857
1997,0,20098,Stuart Appleby,2.86,242,847
1997,0,1549,Mike Hulbert,2.86,332,1159
1997,0,8075,Jerry Kelly,2.86,288,1008
1997,0,1326,Nick Faldo,2.85,150,527
1997,0,6332,Neal Lancaster,2.85,332,1164
1997,0,1920,Craig Parry,2.85,236,829
1997,0,1941,Tom Pernice Jr.,2.85,273,958
1997,0,1905,Joe Ozaki,2.84,209,735
1997,0,2218,Ted Tryba,2.84,341,1199
1997,0,1385,Jim Gallagher Jr.,2.83,282,997
1997,0,1457,Jay Haas,2.83,263,930
1997,0,8265,Eric Johnson,2.83,262,925
1997,0,1093,Ronnie Black,2.82,276,978
1997,0,6124,Patrick Burke,2.82,213,755
1997,0,10837,Kevin Burton,2.82,235,833
1997,0,6621,Joe Durant,2.82,343,1215
1997,0,1527,Scott Hoch,2.82,306,1086
1997,0,1724,Jeff Maggert,2.82,307,1088
1997,0,2049,Gene Sauers,2.82,183,648
1997,0,6567,Vijay Singh,2.82,264,935
1997,0,2294,Willie Wood,2.82,268,951
1997,0,1143,Brad Bryant,2.81,271,963
1997,0,6577,John Wilson,2.81,280,996
1997,0,7867,Woody Austin,2.8,281,1004
1997,0,10875,Todd Demsey,2.8,226,808
1997,0,1677,Tom Lehman,2.8,249,890
1997,0,8339,Spike McRoy,2.8,212,757
1997,0,2223,Bob Tway,2.8,322,1148
1997,0,1381,Fred Funk,2.79,382,1370
1997,0,1040,Emlyn Aubrey,2.78,225,808
1997,0,1361,Dan Forsman,2.78,281,1010
1997,0,1761,Len Mattiace,2.78,352,1266
1997,0,2159,Curtis Strange,2.78,199,715
1997,0,2246,Duffy Waldorf,2.78,303,1090
1997,0,1378,David Frost,2.77,205,741
1997,0,1748,Doug Martin,2.77,342,1233
1997,0,1864,Larry Nelson,2.77,162,584
1997,0,1926,Steve Pate,2.77,269,972
1997,0,6575,Dudley Hart,2.76,245,889
1997,0,1619,Skip Kendall,2.76,351,1270
1997,0,1219,John Cook,2.75,342,1242
1997,0,1307,Joel Edwards,2.75,291,1057
1997,0,20158,Anthony Rodriguez,2.75,182,661
1997,0,6595,Kevin Sutherland,2.75,280,1020
1997,0,2267,D.A. Weibring,2.75,190,691
1997,0,1313,Steve Elkington,2.74,204,745
1997,0,1717,Sandy Lyle,2.74,197,718
1997,0,7003,David Berganio Jr.,2.73,269,986
1997,0,6036,Scott Dunlap,2.73,284,1039
1997,0,10963,Jimmy Green,2.73,251,920
1997,0,5466,Jack O'Keefe,2.73,232,851
1997,0,1996,Mike Reid,2.73,268,983
1997,0,8385,Omar Uresti,2.73,321,1175
1997,0,1132,Mark Brooks,2.72,268,987
1997,0,1766,Billy Mayfair,2.72,291,1071
1997,0,1006,John Adams,2.7,258,956
1997,0,1175,Jim Carter,2.7,317,1174
1997,0,2100,Tim Simpson,2.7,186,688
1997,0,1928,Corey Pavin,2.69,175,650
1997,0,2245,Grant Waite,2.68,336,1252
1997,0,7547,Craig Kanada,2.67,151,565
1997,0,2008,Lee Rinker,2.67,294,1101
1997,0,1569,Peter Jacobsen,2.66,290,1091
1997,0,1306,David Edwards,2.65,211,797
1997,0,1489,Steve Hart,2.65,189,713
1997,0,10962,Bradley Hughes,2.65,246,930
1997,0,7465,Hideki Kase,2.65,255,962
1997,0,1014,Fulton Allem,2.64,194,735
1997,0,2226,Tray Tyner,2.64,225,851
1997,0,2321,Fuzzy Zoeller,2.64,173,656
1997,0,10457,Frank Nobilo,2.63,189,720
1997,0,2101,Joey Sindelar,2.63,323,1227
1997,0,2104,Jeff Sluman,2.63,309,1175
1997,0,1133,Billy Ray Brown,2.62,206,786
1997,0,8553,Lee Porter,2.61,235,899
1997,0,6044,Scott Gump,2.6,342,1315
1997,0,1797,Rocco Mediate,2.59,261,1007
1997,0,1823,Larry Mize,2.59,214,825
1997,0,10207,Jimmy Johnston,2.58,252,976
1997,0,12826,Paul Claxton,2.57,193,751
1997,0,1288,Ed Dougherty,2.57,185,719
1997,0,7087,Hugh Royer III,2.57,235,913
1997,0,2292,Bob Wolcott,2.57,204,795
1997,0,1139,Olin Browne,2.55,295,1158
1997,0,1072,Chip Beck,2.52,175,695
1997,0,1633,Tom Kite,2.51,212,844
1997,0,6515,Shaun Micheel,2.51,146,582
1997,0,10505,Shane Bertsch,2.48,236,950
1997,0,7235,John Morse,2.48,261,1051
1997,0,2023,Clarence Rose,2.48,279,1127
1997,0,6132,Sonny Skinner,2.48,203,819
1997,0,1771,Blaine McCallister,2.47,255,1034
1997,0,1975,Tom Purtzer,2.47,189,765
1997,0,1346,Ed Fiori,2.45,121,493
1997,0,6144,John Dowdall,2.42,165,683
1997,0,10213,Dicky Pride,2.42,206,852
1997,0,1487,Jeff Hart,2.41,226,936
1997,0,7363,Craig Bowden,2.35,147,625
1997,0,7267,Allen Doyle,2.26,223,987
1996,0,1329,Brad Faxon,3.51,317,903
1996,0,1876,Greg Norman,3.46,186,538
1996,0,1577,Lee Janzen,3.38,357,1055
1996,0,1887,Mark O'Meara,3.26,320,982
1996,0,6527,Steve Stricker,3.26,299,916
1996,0,1226,Fred Couples,3.25,260,801
1996,0,1864,Larry Nelson,3.24,301,928
1996,0,6034,Marco Dawson,3.2,332,1039
1996,0,8931,Glen Day,3.2,333,1041
1996,0,10585,Scott McCarron,3.2,314,980
1996,0,1724,Jeff Maggert,3.19,333,1044
1996,0,1837,Gil Morgan,3.19,239,749
1996,0,1378,David Frost,3.18,241,759
1996,0,1388,Robert Gamez,3.17,280,884
1996,0,6613,Tommy Tolles,3.17,345,1090
1996,0,1326,Nick Faldo,3.16,199,630
1996,0,1553,John Huston,3.16,319,1010
1996,0,1040,Emlyn Aubrey,3.15,212,672
1996,0,1132,Mark Brooks,3.15,359,1141
1996,0,1096,Phil Blackmar,3.13,332,1062
1996,0,6012,Greg Kraft,3.13,290,928
1996,0,6567,Vijay Singh,3.13,323,1033
1996,0,2146,Payne Stewart,3.12,318,1020
1996,0,1042,Paul Azinger,3.11,282,908
1996,0,9011,David Duval,3.11,275,883
1996,0,1510,Nolan Henke,3.1,284,916
1996,0,1706,Davis Love III,3.09,302,978
1996,0,1599,Steve Jones,3.08,287,933
1996,0,20259,Hisayuki Sasaki,3.07,231,752
1996,0,1116,Michael Bradley,3.06,326,1066
1996,0,10809,Jim Furyk,3.06,336,1099
1996,0,1723,Andrew Magee,3.06,266,869
1996,0,10860,Justin Leonard,3.05,358,1174
1996,0,1945,Kenny Perry,3.05,304,997
1996,0,7087,Hugh Royer III,3.05,320,1048
1996,0,12782,Tim Herron,3.04,352,1159
1996,0,2186,Brian Tennyson,3.04,261,859
1996,0,1408,Kelly Gibson,3.03,415,1369
1996,0,12626,Joey Gullion,3.03,295,973
1996,0,1891,David Ogrin,3.03,374,1236
1996,0,8993,Franklin Langham,3.02,311,1030
1996,0,1761,Len Mattiace,3.02,300,993
1996,0,1920,Craig Parry,3.02,286,946
1996,0,10569,Mike Brisky,3.01,283,940
1996,0,1249,John Daly,3.01,228,757
1996,0,6577,John Wilson,3.01,274,910
1996,0,1006,John Adams,3.0,283,943
1996,0,6522,Ernie Els,3.0,222,741
1996,0,1905,Joe Ozaki,3.0,244,813
1996,0,1024,Billy Andrade,2.99,306,1022
1996,0,1549,Mike Hulbert,2.99,330,1102
1996,0,1604,Steve Jurgensen,2.99,295,987
1996,0,1331,Rick Fehr,2.98,262,879
1996,0,1457,Jay Haas,2.98,314,1055
1996,0,1810,Phil Mickelson,2.98,273,915
1996,0,1161,Mark Calcavecchia,2.97,373,1255
1996,0,2206,David Toms,2.97,313,1054
1996,0,1527,Scott Hoch,2.96,356,1203
1996,0,11032,Frank Lickliter II,2.96,287,971
1996,0,6214,Guy Boros,2.95,324,1100
1996,0,1385,Jim Gallagher Jr.,2.95,260,880
1996,0,12660,Jesper Parnevik,2.95,243,825
1996,0,1072,Chip Beck,2.94,313,1064
1996,0,1093,Ronnie Black,2.93,301,1028
1996,0,1203,Russ Cochran,2.93,293,1001
1996,0,1235,Ben Crenshaw,2.93,182,621
1996,0,10215,Charlie Rymer,2.93,304,1038
1996,0,8337,Mike Heinen,2.92,336,1150
1996,0,7235,John Morse,2.92,328,1124
1996,0,7867,Woody Austin,2.91,418,1438
1996,0,1682,Wayne Levi,2.91,254,873
1996,0,1823,Larry Mize,2.91,259,891
1996,0,2246,Duffy Waldorf,2.91,229,788
1996,0,2256,Tom Watson,2.91,197,676
1996,0,1200,Keith Clearwater,2.9,254,876
1996,0,1701,Bob Lohr,2.9,288,994
1996,0,2214,Kirk Triplett,2.9,262,903
1996,0,2279,Mark Wiebe,2.9,246,848
1996,0,1414,Bob Gilder,2.89,277,960
1996,0,7101,Dave Stockton Jr.,2.89,311,1076
1996,0,20098,Stuart Appleby,2.88,327,1137
1996,0,6332,Neal Lancaster,2.88,336,1167
1996,0,1975,Tom Purtzer,2.88,300,1041
1996,0,1068,Andy Bean,2.87,247,860
1996,0,1201,Lennie Clements,2.87,294,1026
1996,0,8547,John Maginnes,2.87,277,966
1996,0,1098,Jay Don Blake,2.86,322,1126
1996,0,1323,Brad Fabel,2.86,301,1054
1996,0,6064,Jeff Gallagher,2.86,275,963
1996,0,6643,Paul Goydos,2.86,283,989
1996,0,1603,Jeff Julian,2.86,213,744
1996,0,2159,Curtis Strange,2.86,260,910
1996,0,2104,Jeff Sluman,2.85,358,1258
1996,0,10425,Jay Williamson,2.85,249,873
1996,0,1175,Jim Carter,2.84,367,1291
1996,0,1381,Fred Funk,2.84,376,1326
1996,0,1771,Blaine McCallister,2.84,313,1101
1996,0,1943,Chris Perry,2.84,237,834
