YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2010,0,27095,Nick Watney,38.13,604,1584
2010,0,24846,Ricky Barnes,38.08,706,1854
2010,0,6004,Stephen Ames,38.06,507,1332
2010,0,20229,Stewart Cink,38.06,548,1440
2010,0,1948,Tim Petrovic,38.04,719,1890
2010,0,23409,James Driscoll,37.75,530,1404
2010,0,27214,Kevin Streelman,37.72,611,1620
2010,0,24507,Jason Bohn,37.7,570,1512
2010,0,27060,John Mallinger,37.61,528,1404
2010,0,1577,Lee Janzen,37.59,521,1386
2010,0,24357,K.J. Choi,37.47,553,1476
2010,0,20848,Ángel Cabrera,37.39,424,1134
2010,0,28158,Steve Marino,37.38,545,1458
2010,0,23325,Vaughn Taylor,37.36,585,1566
2010,0,1320,Bob Estes,37.34,531,1422
2010,0,27936,Martin Laird,37.24,610,1638
2010,0,25804,Bubba Watson,37.23,516,1386
2010,0,1329,Brad Faxon,37.16,388,1044
2010,0,24924,Bill Haas,37.16,582,1566
2010,0,25632,Jimmy Walker,37.13,548,1476
2010,0,24781,Hunter Mahan,37.1,561,1512
2010,0,8537,J.P. Hayes,37.06,527,1422
2010,0,25686,Jason Dufner,37.04,580,1566
2010,0,26301,James Nitties,37.02,613,1656
2010,0,10885,Robert Allenby,37.01,493,1332
2010,0,29910,Blake Adams,36.97,559,1512
2010,0,6251,Chris DiMarco,36.93,585,1584
2010,0,22621,Ben Curtis,36.89,518,1404
2010,0,25900,Lucas Glover,36.79,490,1332
2010,0,24925,Jonathan Byrd,36.73,562,1530
2010,0,21961,Charles Howell III,36.73,681,1854
2010,0,24140,Sean O'Hair,36.65,541,1476
2010,0,7457,Steve Flesch,36.61,514,1404
2010,0,22913,John Rollins,36.56,533,1458
2010,0,6567,Vijay Singh,36.56,487,1332
2010,0,30946,Alex Prugh,36.55,579,1584
2010,0,20572,Rod Pampling,36.44,505,1386
2010,0,26287,Roland Thatcher,36.42,472,1296
2010,0,21949,Joe Ogilvie,36.36,648,1782
2010,0,7867,Woody Austin,36.32,608,1674
2010,0,24912,Will MacKenzie,36.27,470,1296
2010,0,26951,Johnson Wagner,36.27,555,1530
2010,0,23673,Michael Connell,36.2,580,1602
2010,0,9011,David Duval,36.15,462,1278
2010,0,6515,Shaun Micheel,36.11,455,1260
2010,0,20686,Jeev Milkha Singh,36.11,364,1008
2010,0,27330,Josh Teater,35.97,654,1818
2010,0,12602,Dean Wilson,35.91,349,972
2010,0,12782,Tim Herron,35.86,510,1422
2010,0,27797,Derek Lamely,35.8,522,1458
2010,0,24502,Adam Scott,35.78,438,1224
2010,0,20127,Chris Riley,35.77,470,1314
2010,0,22378,Trevor Immelman,35.76,354,990
2010,0,12510,Chad Campbell,35.66,597,1674
2010,0,28500,Martin Flores,35.63,481,1350
2010,0,22293,Heath Slocum,35.62,622,1746
2010,0,31560,Brian Stuard,35.6,519,1458
2010,0,12714,Chris Tidland,35.57,493,1386
2010,0,27466,Spencer Levin,35.56,704,1980
2010,0,23322,Brett Wetterich,35.49,345,972
2010,0,21959,Ted Purdy,35.47,549,1548
2010,0,25240,D.A. Points,35.37,573,1620
2010,0,23613,Rich Barcelo,35.32,445,1260
2010,0,21209,Sergio Garcia,35.26,330,936
2010,0,7749,Brett Quigley,35.24,609,1728
2010,0,1945,Kenny Perry,35.21,431,1224
2010,0,23548,Bill Lunde,35.16,500,1422
2010,0,23788,D.J. Trahan,35.14,582,1656
2010,0,20436,Garrett Willis,34.96,516,1476
2010,0,1313,Steve Elkington,34.91,465,1332
2010,0,1116,Michael Bradley,34.78,482,1386
2010,0,20691,Greg Owen,34.78,432,1242
2010,0,20498,Briny Baird,34.74,544,1566
2010,0,20472,Alex Cejka,34.71,506,1458
2010,0,25892,Steve Wheatcroft,34.68,462,1332
2010,0,6595,Kevin Sutherland,34.63,536,1548
2010,0,26679,Kevin Stadler,34.5,534,1548
2010,0,12652,Cameron Beckman,34.4,421,1224
2010,0,21878,Mark Wilson,34.29,537,1566
2010,0,8075,Jerry Kelly,34.23,610,1782
2010,0,23638,Brendon de Jonge,34.16,701,2052
2010,0,20663,Brenden Pappas,34.09,405,1188
2010,0,12755,Vance Veazey,34.0,355,1044
2010,0,20378,Mathias Grönberg,33.97,373,1098
2010,0,27436,Graham DeLaet,33.96,538,1584
2010,0,32617,Jerod Turner,33.95,330,972
2010,0,28620,Aron Price,33.89,427,1260
2010,0,1619,Skip Kendall,33.72,352,1044
2010,0,24358,Robert Garrigus,33.65,430,1278
2010,0,1706,Davis Love III,33.61,478,1422
2010,0,26392,Chris Wilson,33.5,392,1170
2010,0,1724,Jeff Maggert,33.48,458,1368
2010,0,7363,Craig Bowden,33.43,337,1008
2010,0,20645,John Senden,33.39,619,1854
2010,0,28780,Nicholas Thompson,33.33,528,1584
2010,0,6514,Kevin Johnson,33.24,371,1116
2010,0,20574,Mathew Goggin,33.14,507,1530
2010,0,27933,John Merrick,33.13,650,1962
2010,0,26420,Richard Johnson,33.09,536,1620
2010,0,1707,Steve Lowery,33.08,399,1206
2010,0,8375,Paul Stankowski,33.06,369,1116
2010,0,1797,Rocco Mediate,33.02,422,1278
2010,0,27963,Chris Stroud,33.02,535,1620
2010,0,22122,Andrew McLardy,32.91,308,936
2010,0,23349,Charles Warren,32.9,379,1152
2010,0,26881,Jarrod Lyle,32.82,319,972
2010,0,23353,J.J. Henry,32.67,541,1656
2010,0,27120,Troy Matteson,32.61,493,1512
2010,0,12705,Cliff Kresge,32.56,293,900
2010,0,27302,Garth Mulroy,32.49,310,954
2010,0,6621,Joe Durant,32.42,391,1206
2010,0,22056,Cameron Percy,32.42,426,1314
2010,0,27613,David Lutterus,32.37,402,1242
2010,0,1941,Tom Pernice Jr.,32.36,431,1332
2010,0,10425,Jay Williamson,32.31,442,1368
2010,0,8385,Omar Uresti,32.28,430,1332
2010,0,6012,Greg Kraft,32.26,302,936
2010,0,26289,Boo Weekley,32.2,510,1584
2010,0,1249,John Daly,31.83,361,1134
2010,0,24227,Justin Bolli,31.82,315,990
2010,0,29285,Brent Delahoussaye,31.58,324,1026
2010,0,22946,Henrik Bjornstad,30.86,400,1296
2010,0,1161,Mark Calcavecchia,30.11,271,900
2010,0,1766,Billy Mayfair,29.91,420,1404
2010,0,33419,Cameron Tringale,29.9,296,990
2010,0,28087,Kris Blanks,29.85,489,1638
2010,0,23307,Roger Tambellini,28.93,401,1386
2010,0,20105,Jeff Gove,28.36,291,1026
2009,0,22371,Aaron Baddeley,43.93,514,1170
2009,0,24449,Parker McLachlin,43.9,561,1278
2009,0,23983,Luke Donald,43.86,600,1368
2009,0,29221,Webb Simpson,43.85,742,1692
2009,0,1329,Brad Faxon,43.79,465,1062
2009,0,21949,Joe Ogilvie,43.79,670,1530
2009,0,23108,Matt Kuchar,42.89,633,1476
2009,0,10423,Mike Weir,42.79,647,1512
2009,0,29718,Anthony Kim,42.49,566,1332
2009,0,20766,Padraig Harrington,42.48,497,1170
2009,0,20850,Daniel Chopra,42.38,679,1602
2009,0,24361,Pat Perez,42.36,549,1296
2009,0,24138,Ian Poulter,42.26,426,1008
2009,0,21350,Ryuji Imada,42.16,645,1530
2009,0,6527,Steve Stricker,42.12,599,1422
2009,0,23135,Tim Clark,41.74,586,1404
2009,0,8793,Tiger Woods,41.58,464,1116
2009,0,23541,Ben Crane,41.46,694,1674
2009,0,19846,Brian Gay,41.38,715,1728
2009,0,1320,Bob Estes,41.31,580,1404
2009,0,10809,Jim Furyk,41.16,615,1494
2009,0,20157,Retief Goosen,41.1,540,1314
2009,0,20160,Charlie Wi,41.0,679,1656
2009,0,20070,Matt Bettencourt,40.82,720,1764
2009,0,22046,Geoff Ogilvy,40.82,529,1296
2009,0,25396,Kevin Na,40.72,667,1638
2009,0,1941,Tom Pernice Jr.,40.65,600,1476
2009,0,6004,Stephen Ames,40.59,548,1350
2009,0,25190,Jeff Quinney,40.53,569,1404
2009,0,10585,Scott McCarron,40.48,663,1638
2009,0,1948,Tim Petrovic,40.44,706,1746
2009,0,1810,Phil Mickelson,40.3,457,1134
2009,0,24490,George McNeill,40.24,594,1476
2009,0,21731,Freddie Jacobson,40.16,600,1494
2009,0,28475,Jeff Overton,40.16,665,1656
2009,0,7867,Woody Austin,40.15,607,1512
2009,0,12716,Charley Hoffman,40.15,701,1746
2009,0,1707,Steve Lowery,40.09,599,1494
2009,0,21753,Brian Davis,40.08,743,1854
2009,0,24024,Zach Johnson,40.04,663,1656
2009,0,25900,Lucas Glover,40.02,670,1674
2009,0,10860,Justin Leonard,39.93,654,1638
2009,0,1945,Kenny Perry,39.93,654,1638
2009,0,24781,Hunter Mahan,39.86,660,1656
2009,0,22405,Justin Rose,39.84,502,1260
2009,0,20848,Ángel Cabrera,39.81,387,972
2009,0,23718,Nathan Green,39.74,744,1872
2009,0,27649,Brandt Snedeker,39.64,578,1458
2009,0,1161,Mark Calcavecchia,39.51,512,1296
2009,0,12782,Tim Herron,39.46,618,1566
2009,0,10117,Bob Heintz,39.36,418,1062
2009,0,23320,Ryan Palmer,39.32,552,1404
2009,0,20572,Rod Pampling,39.28,502,1278
2009,0,26695,Michael Letzig,39.18,677,1728
2009,0,21805,Harrison Frazar,39.07,654,1674
2009,0,25345,Carl Pettersson,38.95,603,1548
2009,0,22621,Ben Curtis,38.89,434,1116
2009,0,25804,Bubba Watson,38.89,511,1314
2009,0,2214,Kirk Triplett,38.8,419,1080
2009,0,26596,Ryan Moore,38.76,621,1602
2009,0,27095,Nick Watney,38.76,600,1548
2009,0,7457,Steve Flesch,38.74,537,1386
2009,0,23048,Eric Axley,38.73,495,1278
2009,0,21878,Mark Wilson,38.72,690,1782
2009,0,9011,David Duval,38.69,390,1008
2009,0,30925,Dustin Johnson,38.69,585,1512
2009,0,25562,Andres Romero,38.69,397,1026
2009,0,20104,Ken Duke,38.57,604,1566
2009,0,12602,Dean Wilson,38.55,562,1458
2009,0,6595,Kevin Sutherland,38.48,658,1710
2009,0,6522,Ernie Els,38.47,457,1188
2009,0,23778,Brad Adamonis,38.41,484,1260
2009,0,24140,Sean O'Hair,38.38,525,1368
2009,0,6251,Chris DiMarco,38.37,670,1746
2009,0,26420,Richard Johnson,38.37,587,1530
2009,0,24503,Jeff Klauk,38.32,669,1746
2009,0,23623,Bo Van Pelt,38.28,689,1800
2009,0,8075,Jerry Kelly,38.27,620,1620
2009,0,23325,Vaughn Taylor,38.26,606,1584
2009,0,26301,James Nitties,38.24,592,1548
2009,0,27141,J.B. Holmes,38.21,509,1332
2009,0,27060,John Mallinger,38.21,619,1620
2009,0,25686,Jason Dufner,38.15,618,1620
2009,0,22961,David Mathis,38.14,563,1476
2009,0,23621,Rory Sabbatini,38.13,549,1440
2009,0,20229,Stewart Cink,38.05,500,1314
2009,0,22913,John Rollins,38.04,630,1656
2009,0,20127,Chris Riley,38.02,527,1386
2009,0,6643,Paul Goydos,37.97,540,1422
2009,0,1226,Fred Couples,37.86,368,972
2009,0,12705,Cliff Kresge,37.75,530,1404
2009,0,26498,Matt Weibring,37.69,441,1170
2009,0,27770,Camilo Villegas,37.67,495,1314
2009,0,24924,Bill Haas,37.61,616,1638
2009,0,25632,Jimmy Walker,37.61,501,1332
2009,0,21209,Sergio Garcia,37.55,392,1044
2009,0,23548,Bill Lunde,37.55,561,1494
2009,0,1577,Lee Janzen,37.54,500,1332
2009,0,22348,Nick O'Hern,37.53,608,1620
2009,0,2239,Scott Verplank,37.5,594,1584
2009,0,20593,Greg Chalmers,37.45,573,1530
2009,0,28089,Jason Day,37.43,411,1098
2009,0,26951,Johnson Wagner,37.38,545,1458
2009,0,2206,David Toms,37.24,657,1764
2009,0,24663,Y.E. Yang,37.22,556,1494
2009,0,1473,Todd Hamilton,37.08,554,1494
2009,0,27683,Leif Olson,37.04,340,918
2009,0,1706,Davis Love III,36.97,579,1566
2009,0,28780,Nicholas Thompson,36.92,638,1728
2009,0,7223,Brian Bateman,36.77,364,990
2009,0,26851,Marc Leishman,36.75,602,1638
2009,0,20098,Stuart Appleby,36.68,515,1404
2009,0,20574,Mathew Goggin,36.64,488,1332
2009,0,31416,Derek Fathauer,36.6,415,1134
2009,0,27936,Martin Laird,36.57,474,1296
2009,0,24507,Jason Bohn,36.55,579,1584
2009,0,28158,Steve Marino,36.51,644,1764
2009,0,25240,D.A. Points,36.42,649,1782
2009,0,27214,Kevin Streelman,36.31,634,1746
2009,0,12510,Chad Campbell,36.3,588,1620
2009,0,1724,Jeff Maggert,36.29,516,1422
2009,0,24357,K.J. Choi,36.2,417,1152
2009,0,6197,Michael Allen,36.15,475,1314
2009,0,6567,Vijay Singh,36.15,449,1242
2009,0,20472,Alex Cejka,36.11,533,1476
2009,0,23638,Brendon de Jonge,36.05,584,1620
2009,0,12652,Cameron Beckman,36.02,564,1566
2009,0,27466,Spencer Levin,36.0,486,1350
2009,0,23800,Bryce Molder,35.99,447,1242
2009,0,1313,Steve Elkington,35.95,453,1260
2009,0,25818,Scott Piercy,35.95,550,1530
2009,0,26668,Marc Turnesa,35.86,497,1386
2009,0,25919,Brian Vranesh,35.84,329,918
2009,0,1035,Tommy Armour III,35.82,374,1044
2009,0,7749,Brett Quigley,35.81,593,1656
2009,0,23788,D.J. Trahan,35.76,618,1728
2009,0,22293,Heath Slocum,35.67,610,1710
2009,0,24925,Jonathan Byrd,35.64,571,1602
2009,0,20645,John Senden,35.61,641,1800
2009,0,21959,Ted Purdy,35.53,646,1818
2009,0,26476,Chez Reavie,35.46,517,1458
2009,0,1142,Bart Bryant,35.34,369,1044
2009,0,27963,Chris Stroud,35.29,559,1584
2009,0,24358,Robert Garrigus,35.27,527,1494
2009,0,10885,Robert Allenby,35.16,443,1260
2009,0,24912,Will MacKenzie,35.1,436,1242
2009,0,1928,Corey Pavin,35.08,461,1314
2009,0,24502,Adam Scott,35.04,328,936
2009,0,20634,Peter Lonard,35.01,542,1548
2009,0,26289,Boo Weekley,34.99,485,1386
2009,0,27120,Troy Matteson,34.97,598,1710
2009,0,1766,Billy Mayfair,34.87,521,1494
2009,0,30927,Brendon Todd,34.8,332,954
2009,0,28087,Kris Blanks,34.72,375,1080
2009,0,22295,Darron Stiles,34.72,325,936
2009,0,22892,Jason Gore,34.61,461,1332
2009,0,1797,Rocco Mediate,34.46,490,1422
2009,0,21961,Charles Howell III,34.34,612,1782
2009,0,28620,Aron Price,34.33,550,1602
2009,0,6012,Greg Kraft,34.2,314,918
2009,0,20498,Briny Baird,34.14,547,1602
2009,0,26300,Matt Jones,34.03,343,1008
2009,0,1132,Mark Brooks,33.94,336,990
2009,0,27933,John Merrick,33.94,556,1638
2009,0,28118,Peter Tomasulo,33.7,370,1098
2009,0,30711,Colt Knost,33.65,430,1278
2009,0,23614,Rich Beem,33.55,465,1386
2009,0,26679,Kevin Stadler,33.42,391,1170
2009,0,8931,Glen Day,33.4,475,1422
2009,0,23349,Charles Warren,33.07,375,1134
2009,0,23353,J.J. Henry,33.05,577,1746
2009,0,6539,Rick Price,32.51,316,972
2009,0,20691,Greg Owen,32.36,565,1746
2009,0,10733,Kent Jones,32.34,425,1314
2009,0,26497,Casey Wittenberg,32.08,410,1278
2009,0,8845,Scott Sterling,31.37,288,918
2009,0,26881,Jarrod Lyle,31.28,366,1170
2009,0,6621,Joe Durant,30.91,345,1116
2009,0,22548,Patrick Sheehan,30.83,283,918
2009,0,23497,Tag Ridings,30.67,276,900
2009,0,31323,Gary Woodland,30.4,290,954
2009,0,24846,Ricky Barnes,29.77,359,1206
2009,0,10425,Jay Williamson,29.71,369,1242
2009,0,1677,Tom Lehman,28.89,286,990
2008,0,20766,Padraig Harrington,43.56,392,900
2008,0,23718,Nathan Green,43.33,741,1710
2008,0,20850,Daniel Chopra,43.17,645,1494
2008,0,25190,Jeff Quinney,42.15,660,1566
2008,0,27060,John Mallinger,42.11,720,1710
2008,0,1928,Corey Pavin,42.03,522,1242
2008,0,22371,Aaron Baddeley,41.93,551,1314
2008,0,20098,Stuart Appleby,41.8,632,1512
2008,0,25396,Kevin Na,41.7,728,1746
2008,0,23157,Richard Johnson,41.34,573,1386
2008,0,21350,Ryuji Imada,41.32,595,1440
2008,0,25562,Andres Romero,41.21,497,1206
2008,0,1941,Tom Pernice Jr.,40.87,765,1872
2008,0,26596,Ryan Moore,40.74,528,1296
2008,0,1707,Steve Lowery,40.62,541,1332
2008,0,10423,Mike Weir,40.61,636,1566
2008,0,1810,Phil Mickelson,40.6,570,1404
2008,0,23135,Tim Clark,40.51,649,1602
2008,0,12660,Jesper Parnevik,40.34,639,1584
2008,0,23048,Eric Axley,40.31,820,2034
2008,0,23541,Ben Crane,40.31,624,1548
2008,0,21731,Freddie Jacobson,40.31,566,1404
2008,0,25345,Carl Pettersson,40.25,797,1980
2008,0,24138,Ian Poulter,40.25,355,882
2008,0,23325,Vaughn Taylor,40.24,746,1854
2008,0,21753,Brian Davis,40.17,781,1944
2008,0,22348,Nick O'Hern,40.14,578,1440
2008,0,10505,Shane Bertsch,40.1,693,1728
2008,0,29718,Anthony Kim,40.05,584,1458
2008,0,6527,Steve Stricker,40.05,519,1296
2008,0,20104,Ken Duke,39.99,835,2088
2008,0,19846,Brian Gay,39.76,730,1836
2008,0,24925,Jonathan Byrd,39.74,608,1530
2008,0,27770,Camilo Villegas,39.67,557,1404
2008,0,2223,Bob Tway,39.6,499,1260
2008,0,10860,Justin Leonard,39.59,677,1710
2008,0,22046,Geoff Ogilvy,39.58,456,1152
2008,0,11032,Frank Lickliter II,39.56,762,1926
2008,0,27141,J.B. Holmes,39.54,605,1530
2008,0,7457,Steve Flesch,39.53,676,1710
2008,0,21949,Joe Ogilvie,39.39,709,1800
2008,0,20157,Retief Goosen,39.37,411,1044
2008,0,10585,Scott McCarron,39.24,445,1134
2008,0,27649,Brandt Snedeker,39.22,593,1512
2008,0,6643,Paul Goydos,39.17,550,1404
2008,0,21878,Mark Wilson,39.15,754,1926
2008,0,8537,J.P. Hayes,39.14,472,1206
2008,0,26668,Marc Turnesa,39.08,612,1566
2008,0,28089,Jason Day,38.96,568,1458
2008,0,20160,Charlie Wi,38.95,680,1746
2008,0,12782,Tim Herron,38.83,678,1746
2008,0,6575,Dudley Hart,38.74,516,1332
2008,0,22913,John Rollins,38.71,655,1692
2008,0,26300,Matt Jones,38.6,660,1710
2008,0,25720,Chad Collins,38.58,500,1296
2008,0,23497,Tag Ridings,38.57,611,1584
2008,0,6251,Chris DiMarco,38.51,603,1566
2008,0,20229,Stewart Cink,38.48,561,1458
2008,0,6522,Ernie Els,38.44,346,900
2008,0,2239,Scott Verplank,38.41,560,1458
2008,0,9011,David Duval,38.34,352,918
2008,0,20433,Mark Hensby,38.26,489,1278
2008,0,1706,Davis Love III,38.25,537,1404
2008,0,24357,K.J. Choi,38.17,481,1260
2008,0,1473,Todd Hamilton,38.16,632,1656
2008,0,1313,Steve Elkington,38.03,575,1512
2008,0,26951,Johnson Wagner,38.02,568,1494
2008,0,20572,Rod Pampling,37.99,547,1440
2008,0,24449,Parker McLachlin,37.88,600,1584
2008,0,22892,Jason Gore,37.83,640,1692
2008,0,2206,David Toms,37.83,463,1224
2008,0,24361,Pat Perez,37.8,626,1656
2008,0,6595,Kevin Sutherland,37.76,666,1764
2008,0,1797,Rocco Mediate,37.74,591,1566
2008,0,1724,Jeff Maggert,37.73,584,1548
2008,0,24912,Will MacKenzie,37.72,421,1116
2008,0,1945,Kenny Perry,37.69,658,1746
2008,0,1161,Mark Calcavecchia,37.63,447,1188
2008,0,26695,Michael Letzig,37.63,596,1584
2008,0,22548,Patrick Sheehan,37.63,840,2232
2008,0,6004,Stephen Ames,37.6,555,1476
2008,0,12510,Chad Campbell,37.59,636,1692
2008,0,23797,Brett Rumford,37.58,487,1296
2008,0,12602,Dean Wilson,37.56,737,1962
2008,0,23621,Rory Sabbatini,37.5,513,1368
2008,0,1142,Bart Bryant,37.45,546,1458
2008,0,10875,Todd Demsey,37.43,539,1440
2008,0,1226,Fred Couples,37.41,404,1080
2008,0,21209,Sergio Garcia,37.3,470,1260
2008,0,25900,Lucas Glover,37.3,611,1638
2008,0,20378,Mathias Grönberg,37.23,583,1566
2008,0,23788,D.J. Trahan,37.23,630,1692
2008,0,24502,Adam Scott,37.19,328,882
2008,0,7547,Craig Kanada,37.18,435,1170
2008,0,10809,Jim Furyk,37.17,629,1692
2008,0,28475,Jeff Overton,37.16,689,1854
2008,0,24663,Y.E. Yang,37.08,594,1602
2008,0,6197,Michael Allen,37.0,606,1638
2008,0,6567,Vijay Singh,36.89,518,1404
2008,0,23320,Ryan Palmer,36.88,458,1242
2008,0,1948,Tim Petrovic,36.88,644,1746
2008,0,28780,Nicholas Thompson,36.87,750,2034
2008,0,6012,Greg Kraft,36.86,418,1134
2008,0,12716,Charley Hoffman,36.82,623,1692
2008,0,24024,Zach Johnson,36.77,556,1512
2008,0,22621,Ben Curtis,36.74,529,1440
2008,0,23614,Rich Beem,36.73,595,1620
2008,0,1035,Tommy Armour III,36.65,508,1386
2008,0,30925,Dustin Johnson,36.65,607,1656
2008,0,27095,Nick Watney,36.57,632,1728
2008,0,24358,Robert Garrigus,36.54,592,1620
2008,0,24490,George McNeill,36.48,637,1746
2008,0,20663,Brenden Pappas,36.45,433,1188
2008,0,7867,Woody Austin,36.4,688,1890
2008,0,24924,Bill Haas,36.36,648,1782
2008,0,26631,Cody Freeman,36.2,430,1188
2008,0,28158,Steve Marino,36.18,775,2142
2008,0,23108,Matt Kuchar,36.17,573,1584
2008,0,20634,Peter Lonard,36.11,598,1656
2008,0,26476,Chez Reavie,36.11,663,1836
2008,0,27936,Martin Laird,36.05,636,1764
2008,0,20574,Mathew Goggin,36.02,590,1638
2008,0,8385,Omar Uresti,35.96,479,1332
2008,0,20848,Ángel Cabrera,35.95,330,918
2008,0,12680,Shigeki Maruyama,35.89,323,900
2008,0,24140,Sean O'Hair,35.87,523,1458
2008,0,1677,Tom Lehman,35.84,329,918
2008,0,21961,Charles Howell III,35.8,638,1782
2008,0,1388,Robert Gamez,35.79,509,1422
2008,0,25349,Tim Wilkinson,35.79,612,1710
2008,0,7749,Brett Quigley,35.76,515,1440
2008,0,1320,Bob Estes,35.68,578,1620
2008,0,22293,Heath Slocum,35.68,668,1872
2008,0,1577,Lee Janzen,35.64,571,1602
2008,0,27561,Nick Flanagan,35.58,570,1602
2008,0,8075,Jerry Kelly,35.54,563,1584
2008,0,1766,Billy Mayfair,35.54,659,1854
2008,0,27214,Kevin Streelman,35.48,728,2052
2008,0,23623,Bo Van Pelt,35.37,643,1818
2008,0,20382,Stephen Leaney,35.32,337,954
2008,0,22378,Trevor Immelman,35.29,432,1224
2008,0,20127,Chris Riley,35.29,324,918
2008,0,27120,Troy Matteson,35.28,597,1692
2008,0,6034,Marco Dawson,35.16,405,1152
2008,0,23125,Brad Elder,35.16,424,1206
2008,0,6573,Brandt Jobe,35.15,329,936
2008,0,23409,James Driscoll,35.1,537,1530
2008,0,23540,Jason Allred,35.01,397,1134
2008,0,26289,Boo Weekley,34.81,520,1494
2008,0,19803,Ryan Armour,34.8,545,1566
2008,0,25632,Jimmy Walker,34.78,457,1314
2008,0,25804,Bubba Watson,34.77,607,1746
2008,0,10885,Robert Allenby,34.68,668,1926
2008,0,8931,Glen Day,34.55,398,1152
2008,0,12705,Cliff Kresge,34.52,522,1512
2008,0,24781,Hunter Mahan,34.51,528,1530
2008,0,23778,Brad Adamonis,34.48,540,1566
2008,0,20472,Alex Cejka,34.44,465,1350
2008,0,12652,Cameron Beckman,34.42,539,1566
2008,0,25364,Paul Casey,34.4,322,936
2008,0,1553,John Huston,34.23,345,1008
2008,0,20443,Jin Park,34.18,523,1530
2008,0,22806,Doug LaBelle II,34.1,399,1170
2008,0,12823,Carlos Franco,34.02,447,1314
2008,0,10649,Tom Scherrer,33.93,342,1008
2008,0,23349,Charles Warren,33.83,481,1422
2008,0,12309,Bob Sowards,33.79,371,1098
2008,0,20645,John Senden,33.76,559,1656
2008,0,2002,John Riegger,33.71,443,1314
2008,0,10733,Kent Jones,33.66,412,1224
2008,0,26500,Alejandro Cañizares,33.65,315,936
2008,0,23353,J.J. Henry,33.59,653,1944
2008,0,26679,Kevin Stadler,33.58,544,1620
2008,0,20498,Briny Baird,33.33,678,2034
2008,0,1139,Olin Browne,33.33,462,1386
2008,0,8845,Scott Sterling,33.27,533,1602
2008,0,22582,Kyle Thompson,33.17,418,1260
2008,0,24227,Justin Bolli,32.95,516,1566
2008,0,27933,John Merrick,32.88,580,1764
2008,0,6090,Jim McGovern,32.81,443,1350
2008,0,21461,Kenneth Ferrie,32.79,425,1296
2008,0,1024,Billy Andrade,32.71,418,1278
2008,0,25842,Jon Mills,32.69,559,1710
2008,0,27613,David Lutterus,32.67,347,1062
2008,0,20623,Gavin Coles,32.41,315,972
2008,0,25594,Travis Perkins,32.29,308,954
2008,0,12826,Paul Claxton,32.28,366,1134
2008,0,26420,Richard Johnson,31.94,345,1080
2008,0,27963,Chris Stroud,31.82,464,1458
2008,0,21959,Ted Purdy,31.45,385,1224
2008,0,20105,Jeff Gove,31.44,283,900
2008,0,21633,Steve Allan,31.32,327,1044
2008,0,21805,Harrison Frazar,31.28,411,1314
2008,0,30750,Tommy Gainey,31.2,337,1080
2008,0,19913,Ron Whittaker,30.97,301,972
2008,0,10425,Jay Williamson,30.96,535,1728
2008,0,6621,Joe Durant,29.53,489,1656
2007,0,23135,Tim Clark,44.1,508,1152
2007,0,20766,Padraig Harrington,43.73,488,1116
2007,0,25396,Kevin Na,43.58,659,1512
2007,0,6373,José María Olazábal,42.78,385,900
2007,0,24925,Jonathan Byrd,42.54,559,1314
2007,0,22371,Aaron Baddeley,42.5,612,1440
2007,0,23621,Rory Sabbatini,42.48,604,1422
2007,0,1948,Tim Petrovic,42.03,802,1908
2007,0,6643,Paul Goydos,41.81,444,1062
2007,0,12680,Shigeki Maruyama,41.73,631,1512
2007,0,21350,Ryuji Imada,41.24,772,1872
2007,0,20127,Chris Riley,40.96,435,1062
2007,0,21731,Freddie Jacobson,40.95,516,1260
2007,0,23718,Nathan Green,40.83,757,1854
2007,0,6527,Steve Stricker,40.76,587,1440
2007,0,22046,Geoff Ogilvy,40.67,571,1404
2007,0,1941,Tom Pernice Jr.,40.65,761,1872
2007,0,22405,Justin Rose,40.58,431,1062
2007,0,1320,Bob Estes,40.53,642,1584
2007,0,19846,Brian Gay,40.45,779,1926
2007,0,27060,John Mallinger,40.45,699,1728
2007,0,20628,Arron Oberholser,40.28,493,1224
2007,0,7867,Woody Austin,40.18,687,1710
2007,0,23983,Luke Donald,40.13,484,1206
2007,0,21209,Sergio Garcia,40.07,476,1188
2007,0,20850,Daniel Chopra,40.04,764,1908
2007,0,26596,Ryan Moore,39.98,662,1656
2007,0,1810,Phil Mickelson,39.91,510,1278
2007,0,24138,Ian Poulter,39.91,431,1080
2007,0,23613,Rich Barcelo,39.79,573,1440
2007,0,24024,Zach Johnson,39.78,537,1350
2007,0,26882,Michael Sim,39.74,372,936
2007,0,20433,Mark Hensby,39.71,579,1458
2007,0,8537,J.P. Hayes,39.7,636,1602
2007,0,20098,Stuart Appleby,39.65,521,1314
2007,0,1928,Corey Pavin,39.64,578,1458
2007,0,10117,Bob Heintz,39.61,606,1530
2007,0,2206,David Toms,39.61,549,1386
2007,0,12602,Dean Wilson,39.61,656,1656
2007,0,20157,Retief Goosen,39.58,342,864
2007,0,20104,Ken Duke,39.53,797,2016
2007,0,10423,Mike Weir,39.51,576,1458
2007,0,22913,John Rollins,39.49,718,1818
2007,0,22293,Heath Slocum,39.49,718,1818
2007,0,22892,Jason Gore,39.47,611,1548
2007,0,6567,Vijay Singh,39.44,710,1800
