YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2019,0,32640,Troy Merritt,12.68,71,9.0
2019,0,25364,Paul Casey,12.66,79,10.0
2019,0,49298,Kramer Hickok,12.5,96,12.0
2019,0,25396,Kevin Na,12.5,48,6.0
2019,0,30786,Brady Schnell,12.5,56,7.0
2019,0,29970,Dylan Frittelli,12.38,105,13.0
2019,0,33399,Adam Hadwin,12.36,89,11.0
2019,0,25572,Graeme McDowell,12.35,81,10.0
2019,0,21209,Sergio Garcia,12.24,49,6.0
2019,0,35376,Roberto Díaz,12.16,74,9.0
2019,0,31560,Brian Stuard,12.04,108,13.0
2019,0,25804,Bubba Watson,12.0,75,9.0
2019,0,28089,Jason Day,11.84,76,9.0
2019,0,35506,Mackenzie Hughes,11.84,76,9.0
2019,0,28775,Nate Lashley,11.84,76,9.0
2019,0,29908,C.T. Pan,11.76,68,8.0
2019,0,35532,Tom Hoge,11.7,94,11.0
2019,0,34360,Patrick Reed,11.7,94,11.0
2019,0,37455,Si Woo Kim,11.69,77,9.0
2019,0,27330,Josh Teater,11.69,77,9.0
2019,0,27644,Brian Harman,11.65,103,12.0
2019,0,39546,Keith Mitchell,11.63,86,10.0
2019,0,37275,Sam Ryder,11.63,86,10.0
2019,0,27214,Kevin Streelman,11.58,95,11.0
2019,0,36852,Jim Knous,11.54,52,6.0
2019,0,39971,Sungjae Im,11.3,115,13.0
2019,0,26758,David Hearn,11.29,62,7.0
2019,0,27129,Luke List,11.27,71,8.0
2019,0,49766,Hank Lebioda,11.25,80,9.0
2019,0,26596,Ryan Moore,11.25,80,9.0
2019,0,29725,Tony Finau,11.24,89,10.0
2019,0,29479,Scott Brown,11.11,81,9.0
2019,0,47504,Sam Burns,11.11,81,9.0
2019,0,35879,Kelly Kraft,11.11,72,8.0
2019,0,1810,Phil Mickelson,11.11,63,7.0
2019,0,27649,Brandt Snedeker,11.11,99,11.0
2019,0,27064,Jhonattan Vegas,11.11,81,9.0
2019,0,32791,K.H. Lee,10.99,91,10.0
2019,0,39324,J.J. Spaun,10.96,73,8.0
2019,0,35732,Wes Roach,10.94,64,7.0
2019,0,24024,Zach Johnson,10.91,55,6.0
2019,0,32333,Kevin Tway,10.87,92,10.0
2019,0,37454,Whee Kim,10.81,74,8.0
2019,0,26499,Rafa Cabrera Bello,10.71,56,6.0
2019,0,46523,Joey Garber,10.71,56,6.0
2019,0,19803,Ryan Armour,10.64,94,10.0
2019,0,32150,Michael Thompson,10.64,94,10.0
2019,0,36689,Brooks Koepka,10.59,85,9.0
2019,0,35891,Cameron Smith,10.45,67,7.0
2019,0,25493,Nick Taylor,10.38,106,11.0
2019,0,23353,J.J. Henry,10.34,58,6.0
2019,0,28252,Seamus Power,10.34,87,9.0
2019,0,10809,Jim Furyk,10.0,90,9.0
2019,0,34363,Tyrrell Hatton,10.0,50,5.0
2019,0,39977,Max Homa,10.0,80,8.0
2019,0,46501,Ollie Schniederjans,10.0,80,8.0
2019,0,30110,Kyle Stanley,10.0,80,8.0
2019,0,32139,Danny Willett,10.0,70,7.0
2019,0,52372,Cameron Champ,9.88,81,8.0
2019,0,46402,Talor Gooch,9.88,81,8.0
2019,0,23108,Matt Kuchar,9.78,92,9.0
2019,0,30978,Kiradech Aphibarnrat,9.52,63,6.0
2019,0,27895,Jonas Blixt,9.52,84,8.0
2019,0,25686,Jason Dufner,9.46,74,7.0
2019,0,30191,Julián Etulain,9.38,64,6.0
2019,0,34431,Robert Streb,9.33,75,7.0
2019,0,30946,Alex Prugh,9.2,87,8.0
2019,0,49964,Aaron Wise,9.09,66,6.0
2019,0,34261,Scott Langley,8.97,78,7.0
2019,0,29223,Sam Saunders,8.86,79,7.0
2019,0,23621,Rory Sabbatini,8.79,91,8.0
2019,0,40009,Dominic Bozzelli,8.77,57,5.0
2019,0,23320,Ryan Palmer,8.77,57,5.0
2019,0,27958,Ryan Blaum,8.74,103,9.0
2019,0,24924,Bill Haas,8.7,69,6.0
2019,0,21528,Henrik Stenson,8.7,46,4.0
2019,0,32058,José de Jesús Rodríguez,8.62,58,5.0
2019,0,33948,Byeong Hun An,8.54,82,7.0
2019,0,19846,Brian Gay,8.51,94,8.0
2019,0,25198,Francesco Molinari,8.16,49,4.0
2019,0,6522,Ernie Els,8.11,37,3.0
2019,0,33122,Russell Knox,8.0,75,6.0
2019,0,33667,Carlos Ortiz,7.95,88,7.0
2019,0,45609,Tyler Duncan,7.92,101,8.0
2019,0,45486,Joaquin Niemann,7.83,115,9.0
2019,0,51766,Wyndham Clark,7.78,90,7.0
2019,0,30692,Scott Stallings,7.78,90,7.0
2019,0,34264,Hudson Swafford,7.69,52,4.0
2019,0,27141,J.B. Holmes,7.58,66,5.0
2019,0,40098,Matt Fitzpatrick,7.55,53,4.0
2019,0,28679,Fabián Gómez,7.46,67,5.0
2019,0,47990,Kyle Jones,7.35,68,5.0
2019,0,40115,Adam Svensson,7.35,68,5.0
2019,0,33410,Andrew Landry,7.32,82,6.0
2019,0,32816,Satoshi Kodaira,7.02,57,4.0
2019,0,36799,Stephan Jaeger,6.9,87,6.0
2019,0,47856,Seth Reeves,6.78,59,4.0
2019,0,26329,Louis Oosthuizen,6.35,63,4.0
2019,0,20572,Rod Pampling,6.35,63,4.0
2019,0,33448,Justin Thomas,6.35,63,4.0
2019,0,26851,Marc Leishman,6.25,80,5.0
2019,0,35449,Adam Long,5.81,86,5.0
2019,0,35617,Martin Trainer,5.36,56,3.0
2019,0,34098,Russell Henley,5.33,75,4.0
2019,0,33141,Keegan Bradley,5.32,94,5.0
2019,0,24925,Jonathan Byrd,4.88,41,2.0
2019,0,46601,Trey Mullinax,4.11,73,3.0
2019,0,20472,Alex Cejka,3.13,64,2.0
2019,0,25632,Jimmy Walker,3.08,65,2.0
2018,0,25396,Kevin Na,22.78,79,18.0
2018,0,33413,Ben Martin,22.54,71,16.0
2018,0,30925,Dustin Johnson,20.69,87,18.0
2018,0,32640,Troy Merritt,19.78,91,18.0
2018,0,37338,Zecheng Dou,19.23,52,10.0
2018,0,29484,Peter Uihlein,18.82,85,16.0
2018,0,48084,Wesley Bryan,18.37,49,9.0
2018,0,20472,Alex Cejka,18.33,60,11.0
2018,0,27936,Martin Laird,18.31,71,13.0
2018,0,22405,Justin Rose,18.06,72,13.0
2018,0,34358,Jonathan Randolph,18.03,61,11.0
2018,0,27958,Ryan Blaum,17.98,89,16.0
2018,0,27644,Brian Harman,17.95,117,21.0
2018,0,35532,Tom Hoge,17.89,95,17.0
2018,0,28089,Jason Day,17.39,69,12.0
2018,0,33448,Justin Thomas,17.2,93,16.0
2018,0,31646,Emiliano Grillo,17.14,105,18.0
2018,0,37454,Whee Kim,17.05,88,15.0
2018,0,37189,Harold Varner III,16.98,106,18.0
2018,0,39975,Michael Kim,16.92,65,11.0
2018,0,34409,David Lingmerth,16.84,95,16.0
2018,0,19803,Ryan Armour,16.67,126,21.0
2018,0,24024,Zach Johnson,16.67,102,17.0
2018,0,46601,Trey Mullinax,16.67,72,12.0
2018,0,49771,J.T. Poston,16.67,84,14.0
2018,0,29478,Kevin Kisner,16.46,79,13.0
2018,0,20593,Greg Chalmers,16.33,49,8.0
2018,0,27963,Chris Stroud,16.33,49,8.0
2018,0,35310,Lanto Griffin,16.22,74,12.0
2018,0,28237,Rory McIlroy,16.05,81,13.0
2018,0,27556,Ted Potter Jr.,16.0,100,16.0
2018,0,26476,Chez Reavie,16.0,75,12.0
2018,0,24502,Adam Scott,16.0,75,12.0
2018,0,19846,Brian Gay,15.87,126,20.0
2018,0,26499,Rafa Cabrera Bello,15.79,76,12.0
2018,0,26331,Charl Schwartzel,15.69,51,8.0
2018,0,27942,Rob Oppenheim,15.58,77,12.0
2018,0,34213,Grayson Murray,15.52,58,9.0
2018,0,32876,Martin Piller,15.49,71,11.0
2018,0,31420,Anirban Lahiri,15.38,104,16.0
2018,0,48081,Xander Schauffele,15.38,91,14.0
2018,0,35544,Andrew Yun,15.38,39,6.0
2018,0,29974,Branden Grace,15.25,59,9.0
2018,0,32757,Patton Kizzire,15.25,118,18.0
2018,0,37278,Nicholas Lindheim,15.19,79,12.0
2018,0,31202,William McGirt,15.18,112,17.0
2018,0,30692,Scott Stallings,15.09,106,16.0
2018,0,24140,Sean O'Hair,15.07,73,11.0
2018,0,29725,Tony Finau,15.04,113,17.0
2018,0,32448,James Hahn,15.04,113,17.0
2018,0,33204,Shane Lowry,14.93,67,10.0
2018,0,25834,Daniel Summerhays,14.71,34,5.0
2018,0,25900,Lucas Glover,14.55,55,8.0
2018,0,47125,Matt Atkins,14.29,49,7.0
2018,0,24846,Ricky Barnes,14.29,56,8.0
2018,0,27895,Jonas Blixt,14.29,63,9.0
2018,0,34174,John Huh,14.29,112,16.0
2018,0,24781,Hunter Mahan,14.29,77,11.0
2018,0,27064,Jhonattan Vegas,14.29,77,11.0
2018,0,30944,Jason Kokrak,14.15,106,15.0
2018,0,47347,Adam Schenk,14.13,92,13.0
2018,0,34098,Russell Henley,14.12,85,12.0
2018,0,25572,Graeme McDowell,14.08,71,10.0
2018,0,39328,Conrad Shindler,14.06,64,9.0
2018,0,33419,Cameron Tringale,14.06,64,9.0
2018,0,32102,Rickie Fowler,13.98,93,13.0
2018,0,35545,Blayne Barber,13.95,86,12.0
2018,0,27141,J.B. Holmes,13.95,86,12.0
2018,0,40058,Zac Blair,13.79,58,8.0
2018,0,35461,Beau Hossler,13.71,124,17.0
2018,0,1810,Phil Mickelson,13.7,73,10.0
2018,0,20229,Stewart Cink,13.54,96,13.0
2018,0,27649,Brandt Snedeker,13.48,89,12.0
2018,0,26758,David Hearn,13.41,82,11.0
2018,0,24361,Pat Perez,13.25,83,11.0
2018,0,32254,Xinjun Zhang,13.16,76,10.0
2018,0,35506,Mackenzie Hughes,13.1,84,11.0
2018,0,34431,Robert Streb,13.1,84,11.0
2018,0,33948,Byeong Hun An,12.96,108,14.0
2018,0,20572,Rod Pampling,12.96,54,7.0
2018,0,27214,Kevin Streelman,12.96,108,14.0
2018,0,35376,Roberto Díaz,12.86,70,9.0
2018,0,29222,Billy Hurley III,12.86,70,9.0
2018,0,27095,Nick Watney,12.82,117,15.0
2018,0,25240,D.A. Points,12.73,55,7.0
2018,0,8793,Tiger Woods,12.64,87,11.0
2018,0,25686,Jason Dufner,12.5,64,8.0
2018,0,30911,Tommy Fleetwood,12.5,80,10.0
2018,0,26300,Matt Jones,12.5,56,7.0
2018,0,50526,Tom Lovelady,12.5,112,14.0
2018,0,46970,Jon Rahm,12.5,72,9.0
2018,0,32150,Michael Thompson,12.37,97,12.0
2018,0,23621,Rory Sabbatini,12.26,106,13.0
2018,0,34076,Joel Dahmen,12.09,91,11.0
2018,0,37275,Sam Ryder,12.07,116,14.0
2018,0,25198,Francesco Molinari,12.05,83,10.0
2018,0,28775,Nate Lashley,12.0,50,6.0
2018,0,30978,Kiradech Aphibarnrat,11.9,42,5.0
2018,0,24924,Bill Haas,11.83,93,11.0
2018,0,47959,Bryson DeChambeau,11.76,102,12.0
2018,0,39327,Ben Silverman,11.65,103,12.0
2018,0,31416,Derek Fathauer,11.54,78,9.0
2018,0,29479,Scott Brown,11.46,96,11.0
2018,0,23325,Vaughn Taylor,11.39,79,9.0
2018,0,33122,Russell Knox,11.32,106,12.0
2018,0,24138,Ian Poulter,11.29,62,7.0
2018,0,29485,Brett Stegmaier,11.27,71,8.0
2018,0,12510,Chad Campbell,11.25,80,9.0
2018,0,31323,Gary Woodland,11.25,80,9.0
2018,0,26596,Ryan Moore,11.11,81,9.0
2018,0,31560,Brian Stuard,11.11,144,16.0
2018,0,27129,Luke List,11.01,109,12.0
2018,0,21528,Henrik Stenson,10.94,64,7.0
2018,0,23541,Ben Crane,10.91,55,6.0
2018,0,28500,Martin Flores,10.75,93,10.0
2018,0,36699,Patrick Rodgers,10.75,93,10.0
2018,0,29420,Billy Horschel,10.71,112,12.0
2018,0,46501,Ollie Schniederjans,10.68,103,11.0
2018,0,33418,Shawn Stefani,10.68,103,11.0
2018,0,25493,Nick Taylor,10.68,103,11.0
2018,0,47128,Richy Werenski,10.64,94,10.0
2018,0,39954,Cody Gribble,10.61,66,7.0
2018,0,32366,Kevin Chappell,10.59,85,9.0
2018,0,30926,Chris Kirk,10.56,142,15.0
2018,0,40026,Daniel Berger,10.47,86,9.0
2018,0,24925,Jonathan Byrd,10.34,58,6.0
2018,0,32839,Hideki Matsuyama,10.23,88,9.0
2018,0,47993,Denny McCarthy,10.17,59,6.0
2018,0,25892,Steve Wheatcroft,10.17,59,6.0
2018,0,29223,Sam Saunders,10.13,79,8.0
2018,0,39546,Keith Mitchell,10.11,89,9.0
2018,0,45526,Abraham Ancer,10.09,109,11.0
2018,0,35421,Brandon Harkins,10.0,100,10.0
2018,0,35891,Cameron Smith,10.0,70,7.0
2018,0,34563,Chesson Hadley,9.92,121,12.0
2018,0,46435,Austin Cook,9.82,112,11.0
2018,0,39997,Corey Conners,9.8,102,10.0
2018,0,33410,Andrew Landry,9.8,102,10.0
2018,0,12716,Charley Hoffman,9.78,92,9.0
2018,0,34466,Peter Malnati,9.78,92,9.0
2018,0,29221,Webb Simpson,9.73,113,11.0
2018,0,37455,Si Woo Kim,9.71,103,10.0
2018,0,32333,Kevin Tway,9.68,124,12.0
2018,0,34264,Hudson Swafford,9.59,73,7.0
2018,0,29926,Danny Lee,9.57,94,9.0
2018,0,36689,Brooks Koepka,9.52,63,6.0
2018,0,23108,Matt Kuchar,9.52,84,8.0
2018,0,34046,Jordan Spieth,9.41,85,8.0
2018,0,29908,C.T. Pan,9.4,117,11.0
2018,0,47287,Ethan Tracy,9.33,75,7.0
2018,0,26951,Johnson Wagner,9.33,75,7.0
2018,0,27974,Sung Kang,9.2,87,8.0
2018,0,49964,Aaron Wise,9.0,100,9.0
2018,0,25804,Bubba Watson,8.99,89,8.0
2018,0,28307,Matt Every,8.97,78,7.0
2018,0,29535,Brice Garnett,8.93,112,10.0
2018,0,46402,Talor Gooch,8.89,90,8.0
2018,0,23353,J.J. Henry,8.79,91,8.0
2018,0,29518,Brendan Steele,8.77,57,5.0
2018,0,33399,Adam Hadwin,8.75,80,7.0
2018,0,35879,Kelly Kraft,8.74,103,9.0
2018,0,34256,Andrew Putnam,8.55,117,10.0
2018,0,35450,Patrick Cantlay,8.51,94,8.0
2018,0,39324,J.J. Spaun,8.43,83,7.0
2018,0,34360,Patrick Reed,8.33,84,7.0
2018,0,27349,Alex Noren,8.16,49,4.0
2018,0,22371,Aaron Baddeley,8.05,87,7.0
2018,0,29461,Jamie Lovemark,8.0,100,8.0
2018,0,33141,Keegan Bradley,7.76,116,9.0
2018,0,20157,Retief Goosen,7.5,40,3.0
2018,0,30110,Kyle Stanley,7.48,107,8.0
2018,0,40009,Dominic Bozzelli,7.41,81,6.0
2018,0,28252,Seamus Power,7.32,82,6.0
2018,0,23320,Ryan Palmer,7.25,69,5.0
2018,0,34099,Harris English,7.06,85,6.0
2018,0,29268,Bronson Burgoon,7.04,71,5.0
2018,0,45609,Tyler Duncan,7.02,114,8.0
2018,0,22582,Kyle Thompson,7.02,57,4.0
2018,0,28679,Fabián Gómez,6.82,88,6.0
2018,0,34363,Tyrrell Hatton,6.78,59,4.0
2018,0,28132,Tyrone Van Aswegen,6.6,106,7.0
2018,0,24358,Robert Garrigus,6.41,78,5.0
2018,0,36799,Stephan Jaeger,6.17,81,5.0
2018,0,25364,Paul Casey,6.15,65,4.0
2018,0,26329,Louis Oosthuizen,5.97,67,4.0
2018,0,32816,Satoshi Kodaira,5.71,35,2.0
2018,0,10809,Jim Furyk,5.63,71,4.0
2018,0,22056,Cameron Percy,5.17,58,3.0
2018,0,25632,Jimmy Walker,5.06,79,4.0
2018,0,34021,Bud Cauley,4.55,44,2.0
2018,0,26851,Marc Leishman,3.8,79,3.0
2018,0,21961,Charles Howell III,3.57,112,4.0
2018,0,25818,Scott Piercy,2.13,94,2.0
2017,0,32102,Rickie Fowler,22.62,84,19.0
2017,0,34046,Jordan Spieth,21.69,83,18.0
2017,0,32757,Patton Kizzire,20.93,86,18.0
2017,0,40058,Zac Blair,20.72,111,23.0
2017,0,1810,Phil Mickelson,20.59,68,14.0
2017,0,25572,Graeme McDowell,20.31,64,13.0
2017,0,34409,David Lingmerth,20.0,85,17.0
2017,0,34098,Russell Henley,19.67,122,24.0
2017,0,25396,Kevin Na,18.89,90,17.0
2017,0,37454,Whee Kim,18.75,96,18.0
2017,0,32150,Michael Thompson,18.64,59,11.0
2017,0,27649,Brandt Snedeker,18.33,60,11.0
2017,0,24502,Adam Scott,18.18,55,10.0
2017,0,36689,Brooks Koepka,18.03,61,11.0
2017,0,48822,Sebastián Muñoz,17.86,56,10.0
2017,0,24024,Zach Johnson,17.53,97,17.0
2017,0,35450,Patrick Cantlay,17.33,75,13.0
2017,0,25632,Jimmy Walker,17.24,58,10.0
2017,0,40026,Daniel Berger,17.14,70,12.0
2017,0,25240,D.A. Points,16.92,65,11.0
2017,0,29222,Billy Hurley III,16.9,71,12.0
2017,0,23800,Bryce Molder,16.67,84,14.0
2017,0,29476,Kyle Reifers,16.67,96,16.0
2017,0,33461,Morgan Hoffmann,16.49,97,16.0
2017,0,10809,Jim Furyk,16.18,68,11.0
2017,0,27436,Graham DeLaet,16.13,93,15.0
2017,0,34466,Peter Malnati,16.13,93,15.0
2017,0,32448,James Hahn,16.04,106,17.0
2017,0,35506,Mackenzie Hughes,15.79,114,18.0
2017,0,29420,Billy Horschel,15.6,141,22.0
2017,0,27770,Camilo Villegas,15.58,77,12.0
2017,0,25686,Jason Dufner,15.48,84,13.0
2017,0,19846,Brian Gay,15.48,84,13.0
2017,0,34360,Patrick Reed,15.24,105,16.0
2017,0,28089,Jason Day,15.15,66,10.0
2017,0,35545,Blayne Barber,14.89,94,14.0
2017,0,20229,Stewart Cink,14.88,121,18.0
2017,0,34213,Grayson Murray,14.81,108,16.0
2017,0,19803,Ryan Armour,14.75,61,9.0
2017,0,27214,Kevin Streelman,14.66,116,17.0
2017,0,31420,Anirban Lahiri,14.63,82,12.0
2017,0,26951,Johnson Wagner,14.61,89,13.0
2017,0,26289,Boo Weekley,14.61,89,13.0
2017,0,27095,Nick Watney,14.58,96,14.0
2017,0,27974,Sung Kang,14.55,110,16.0
2017,0,28252,Seamus Power,14.49,69,10.0
2017,0,29223,Sam Saunders,14.47,76,11.0
2017,0,48084,Wesley Bryan,14.43,97,14.0
2017,0,29908,C.T. Pan,14.41,111,16.0
2017,0,22405,Justin Rose,14.29,70,10.0
2017,0,32839,Hideki Matsuyama,14.12,85,12.0
2017,0,23621,Rory Sabbatini,14.1,78,11.0
2017,0,26329,Louis Oosthuizen,14.08,71,10.0
2017,0,30944,Jason Kokrak,14.05,121,17.0
2017,0,29518,Brendan Steele,14.04,114,16.0
2017,0,25892,Steve Wheatcroft,13.95,43,6.0
2017,0,29725,Tony Finau,13.91,115,16.0
2017,0,28307,Matt Every,13.89,72,10.0
2017,0,37455,Si Woo Kim,13.85,65,9.0
2017,0,36699,Patrick Rodgers,13.83,94,13.0
2017,0,26476,Chez Reavie,13.76,109,15.0
2017,0,20771,Steven Alker,13.64,66,9.0
2017,0,32366,Kevin Chappell,13.58,81,11.0
2017,0,39954,Cody Gribble,13.51,74,10.0
2017,0,46550,Brandon Hagy,13.51,74,10.0
2017,0,28093,Miguel Angel Carballo,13.43,67,9.0
2017,0,35879,Kelly Kraft,13.41,82,11.0
2017,0,27644,Brian Harman,13.39,112,15.0
2017,0,24507,Jason Bohn,13.33,90,12.0
2017,0,25274,Steven Bowditch,13.33,45,6.0
2017,0,30925,Dustin Johnson,13.33,75,10.0
2017,0,32333,Kevin Tway,13.33,90,12.0
2017,0,12510,Chad Campbell,13.22,121,16.0
2017,0,24846,Ricky Barnes,13.13,99,13.0
2017,0,27895,Jonas Blixt,13.11,61,8.0
2017,0,27141,J.B. Holmes,13.11,61,8.0
2017,0,22056,Cameron Percy,13.04,69,9.0
2017,0,29485,Brett Stegmaier,12.99,77,10.0
2017,0,29479,Scott Brown,12.96,108,14.0
2017,0,26300,Matt Jones,12.96,54,7.0
2017,0,48081,Xander Schauffele,12.9,93,12.0
2017,0,29221,Webb Simpson,12.84,109,14.0
2017,0,34431,Robert Streb,12.77,94,12.0
2017,0,25345,Carl Pettersson,12.5,64,8.0
2017,0,23325,Vaughn Taylor,12.5,104,13.0
2017,0,25804,Bubba Watson,12.5,64,8.0
2017,0,27958,Ryan Blaum,12.39,113,14.0
2017,0,27936,Martin Laird,12.38,105,13.0
2017,0,29926,Danny Lee,12.37,97,12.0
2017,0,32640,Troy Merritt,12.35,81,10.0
2017,0,33418,Shawn Stefani,12.35,81,10.0
2017,0,31416,Derek Fathauer,12.33,73,9.0
2017,0,33141,Keegan Bradley,12.28,114,14.0
2017,0,29289,S.Y. Noh,12.24,98,12.0
2017,0,26851,Marc Leishman,12.15,107,13.0
2017,0,27129,Luke List,12.15,107,13.0
2017,0,37189,Harold Varner III,12.07,116,14.0
2017,0,23983,Luke Donald,12.0,50,6.0
2017,0,20572,Rod Pampling,11.96,92,11.0
2017,0,33948,Byeong Hun An,11.94,67,8.0
2017,0,25493,Nick Taylor,11.86,118,14.0
2017,0,34174,John Huh,11.76,102,12.0
2017,0,29974,Branden Grace,11.67,60,7.0
2017,0,34358,Jonathan Randolph,11.67,60,7.0
2017,0,6522,Ernie Els,11.63,43,5.0
2017,0,33448,Justin Thomas,11.59,69,8.0
2017,0,28500,Martin Flores,11.58,95,11.0
2017,0,39324,J.J. Spaun,11.43,105,12.0
2017,0,35891,Cameron Smith,11.39,79,9.0
2017,0,29478,Kevin Kisner,11.34,97,11.0
2017,0,39975,Michael Kim,11.3,115,13.0
2017,0,31646,Emiliano Grillo,11.24,89,10.0
2017,0,46601,Trey Mullinax,11.24,89,10.0
2017,0,25191,Gonzalo Fernandez-Castaño,11.11,54,6.0
2017,0,25834,Daniel Summerhays,11.11,99,11.0
2017,0,30692,Scott Stallings,10.99,91,10.0
2017,0,21209,Sergio Garcia,10.94,64,7.0
2017,0,22371,Aaron Baddeley,10.91,55,6.0
2017,0,49771,J.T. Poston,10.91,110,12.0
2017,0,24361,Pat Perez,10.87,92,10.0
2017,0,23497,Tag Ridings,10.84,83,9.0
2017,0,25720,Chad Collins,10.77,65,7.0
2017,0,34099,Harris English,10.75,93,10.0
2017,0,25349,Tim Wilkinson,10.71,56,6.0
2017,0,25364,Paul Casey,10.64,94,10.0
2017,0,33399,Adam Hadwin,10.62,113,12.0
2017,0,24358,Robert Garrigus,10.53,76,8.0
2017,0,29720,Andres Gonzales,10.13,79,8.0
2017,0,31202,William McGirt,10.1,99,10.0
2017,0,25900,Lucas Glover,10.0,120,12.0
2017,0,37278,Nicholas Lindheim,10.0,60,6.0
2017,0,23320,Ryan Palmer,9.84,61,6.0
2017,0,33204,Shane Lowry,9.8,51,5.0
2017,0,24357,K.J. Choi,9.72,72,7.0
2017,0,31557,Jim Herman,9.62,104,10.0
2017,0,24924,Bill Haas,9.57,94,9.0
2017,0,30926,Chris Kirk,9.41,85,8.0
2017,0,28132,Tyrone Van Aswegen,9.35,107,10.0
2017,0,47128,Richy Werenski,9.3,86,8.0
2017,0,33413,Ben Martin,9.28,97,9.0
2017,0,35110,Brett Drewitt,9.26,54,5.0
2017,0,23108,Matt Kuchar,9.26,108,10.0
2017,0,30110,Kyle Stanley,9.24,119,11.0
2017,0,28420,Ryan Brehm,9.2,87,8.0
2017,0,30852,Ryo Ishikawa,9.09,55,5.0
2017,0,46732,Rick Lamb,9.09,55,5.0
2017,0,27466,Spencer Levin,9.09,77,7.0
2017,0,25818,Scott Piercy,9.09,55,5.0
2017,0,29461,Jamie Lovemark,9.0,100,9.0
2017,0,46970,Jon Rahm,9.0,100,9.0
2017,0,32200,Roberto Castro,8.89,45,4.0
2017,0,30191,Julián Etulain,8.57,70,6.0
2017,0,36801,Mark Hubbard,8.42,95,8.0
2017,0,35532,Tom Hoge,8.33,60,5.0
2017,0,20104,Ken Duke,8.22,73,6.0
2017,0,33120,Mark Anderson,8.16,49,4.0
2017,0,26758,David Hearn,8.05,87,7.0
2017,0,46440,Smylie Kaufman,8.0,75,6.0
2017,0,35300,Andrew Loupe,8.0,50,4.0
2017,0,31560,Brian Stuard,7.95,88,7.0
2017,0,20593,Greg Chalmers,7.94,63,5.0
2017,0,22046,Geoff Ogilvy,7.92,101,8.0
2017,0,22986,Søren Kjeldsen,7.89,38,3.0
2017,0,26499,Rafa Cabrera Bello,7.69,52,4.0
2017,0,28679,Fabián Gómez,7.69,65,5.0
2017,0,25198,Francesco Molinari,7.69,78,6.0
2017,0,24140,Sean O'Hair,7.62,105,8.0
2017,0,23353,J.J. Henry,7.55,106,8.0
2017,0,21961,Charles Howell III,7.29,96,7.0
2017,0,31323,Gary Woodland,7.14,84,6.0
2017,0,46443,Brian Campbell,6.9,58,4.0
2017,0,34264,Hudson Swafford,6.86,102,7.0
2017,0,12716,Charley Hoffman,6.8,103,7.0
2017,0,47959,Bryson DeChambeau,6.73,104,7.0
2017,0,27064,Jhonattan Vegas,6.67,90,6.0
2017,0,23541,Ben Crane,6.54,107,7.0
2017,0,26331,Charl Schwartzel,6.25,48,3.0
2017,0,27963,Chris Stroud,6.25,64,4.0
2017,0,28237,Rory McIlroy,6.12,49,3.0
2017,0,33419,Cameron Tringale,5.97,67,4.0
2017,0,40009,Dominic Bozzelli,5.88,68,4.0
2017,0,34021,Bud Cauley,5.71,105,6.0
2017,0,24138,Ian Poulter,5.63,71,4.0
2017,0,26596,Ryan Moore,5.43,92,5.0
2017,0,33122,Russell Knox,5.0,60,3.0
2017,0,46501,Ollie Schniederjans,4.81,104,5.0
2017,0,20472,Alex Cejka,4.35,69,3.0
2017,0,24781,Hunter Mahan,4.08,49,2.0
2017,0,29740,Brad Fritsch,3.64,55,2.0
2017,0,20157,Retief Goosen,2.94,34,1.0
2016,0,28089,Jason Day,21.74,69,15.0
2016,0,35300,Andrew Loupe,21.62,74,16.0
2016,0,45526,Abraham Ancer,21.21,33,7.0
2016,0,6527,Steve Stricker,19.57,46,9.0
2016,0,30927,Brendon Todd,18.97,58,11.0
2016,0,34046,Jordan Spieth,18.46,65,12.0
2016,0,31420,Anirban Lahiri,18.37,49,9.0
2016,0,20157,Retief Goosen,17.46,63,11.0
2016,0,34099,Harris English,17.44,86,15.0
2016,0,21961,Charles Howell III,17.43,109,19.0
2016,0,25396,Kevin Na,17.24,87,15.0
2016,0,21731,Freddie Jacobson,17.2,93,16.0
2016,0,24024,Zach Johnson,16.82,107,18.0
2016,0,26331,Charl Schwartzel,16.67,66,11.0
2016,0,29221,Webb Simpson,16.22,74,12.0
2016,0,27895,Jonas Blixt,16.05,81,13.0
2016,0,32839,Hideki Matsuyama,16.05,81,13.0
2016,0,25364,Paul Casey,15.73,89,14.0
2016,0,35539,Luke Guthrie,15.69,51,8.0
2016,0,26596,Ryan Moore,15.66,83,13.0
2016,0,29461,Jamie Lovemark,15.63,96,15.0
2016,0,25686,Jason Dufner,15.57,122,19.0
2016,0,24490,George McNeill,15.52,58,9.0
2016,0,25274,Steven Bowditch,15.25,59,9.0
2016,0,36699,Patrick Rodgers,15.25,118,18.0
2016,0,32757,Patton Kizzire,15.22,92,14.0
2016,0,33419,Cameron Tringale,15.19,79,12.0
2016,0,23108,Matt Kuchar,15.18,112,17.0
2016,0,36689,Brooks Koepka,15.12,86,13.0
2016,0,6522,Ernie Els,15.09,53,8.0
2016,0,10213,Dicky Pride,15.0,40,6.0
2016,0,29478,Kevin Kisner,14.95,107,16.0
2016,0,20472,Alex Cejka,14.93,67,10.0
2016,0,26329,Louis Oosthuizen,14.89,47,7.0
