YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2003,0,2104,Jeff Sluman,"59' 2""",118.333,2
2003,0,22621,Ben Curtis,"58' 4""",58.333,1
2003,0,8123,Jeff Brehaut,"55' 11""",55.917,1
2003,0,23614,Rich Beem,"55' 7""",55.583,1
2003,0,6332,Neal Lancaster,"54' 0""",107.917,2
2003,0,21739,Aaron Barber,"53' 5""",53.417,1
2003,0,11032,Frank Lickliter II,"52' 8""",52.667,1
2003,0,20472,Alex Cejka,"52' 6""",52.5,1
2003,0,1707,Steve Lowery,"50' 0""",100.0,2
2003,0,24925,Jonathan Byrd,"48' 0""",95.917,2
2003,0,1761,Len Mattiace,"47' 10""",47.833,1
2003,0,20029,Notah Begay III,"46' 10""",140.583,3
2003,0,2206,David Toms,"46' 7""",46.583,1
2003,0,20548,Hidemichi Tanaka,"46' 1""",46.083,1
2003,0,2170,Hal Sutton,"44' 3""",44.25,1
2003,0,20094,Jonathan Kaye,"44' 2""",44.167,1
2003,0,19824,Craig Barlow,"43' 6""",86.917,2
2003,0,22371,Aaron Baddeley,"42' 3""",126.833,3
2003,0,20634,Peter Lonard,"42' 3""",42.25,1
2003,0,2049,Gene Sauers,"40' 11""",122.833,3
2003,0,10585,Scott McCarron,"40' 8""",40.667,1
2003,0,2246,Duffy Waldorf,"40' 7""",40.583,1
2003,0,1388,Robert Gamez,"39' 11""",39.917,1
2003,0,2002,John Riegger,"39' 3""",39.25,1
2003,0,20572,Rod Pampling,"39' 0""",39.0,1
2003,0,7101,Dave Stockton Jr.,"38' 8""",38.667,1
2003,0,1724,Jeff Maggert,"38' 7""",154.25,4
2003,0,22046,Geoff Ogilvy,"38' 4""",76.583,2
2003,0,12660,Jesper Parnevik,"36' 8""",73.25,2
2003,0,6004,Stephen Ames,"36' 7""",73.083,2
2003,0,1685,J.L. Lewis,"36' 7""",36.583,1
2003,0,6809,Bob Burns,"36' 4""",72.583,2
2003,0,8931,Glen Day,"35' 8""",35.667,1
2003,0,1928,Corey Pavin,"35' 1""",35.083,1
2003,0,2239,Scott Verplank,"34' 11""",34.917,1
2003,0,20663,Brenden Pappas,"34' 7""",34.583,1
2003,0,20436,Garrett Willis,"31' 0""",124.083,4
2003,0,19825,Darren Clarke,"30' 9""",30.75,1
2003,0,11011,Mike Sposa,"30' 9""",30.75,1
2003,0,25692,Akio Sadakata,"30' 0""",30.0,1
2003,0,19846,Brian Gay,"29' 6""",29.5,1
2003,0,1161,Mark Calcavecchia,"29' 0""",29.0,1
2003,0,1249,John Daly,"28' 11""",28.917,1
2003,0,20566,Kaname Yokoo,"27' 10""",27.833,1
2003,0,20940,Kenichi Kuboya,"27' 4""",27.333,1
2003,0,12661,Todd Barranger,"25' 9""",51.5,2
2003,0,23621,Rory Sabbatini,"25' 6""",102.083,4
2003,0,7457,Steve Flesch,"22' 9""",22.75,1
2003,0,12680,Shigeki Maruyama,"21' 10""",43.667,2
2003,0,20498,Briny Baird,"20' 11""",41.833,2
2003,0,12823,Carlos Franco,"20' 4""",20.333,1
2003,0,10733,Kent Jones,"19' 8""",19.667,1
2003,0,1723,Andrew Magee,"17' 2""",17.167,1
2003,0,6581,David Sutherland,"16' 3""",16.25,1
2003,0,20568,Anthony Painter,"14' 9""",14.75,1
2003,0,6522,Ernie Els,"14' 6""",14.5,1
2003,0,20098,Stuart Appleby,"14' 0""",14.0,1
2003,0,21209,Sergio Garcia,"13' 0""",13.0,1
2003,0,2214,Kirk Triplett,"12' 2""",24.333,2
2003,0,1948,Tim Petrovic,"10' 9""",10.75,1
2003,0,7749,Brett Quigley,"8' 3""",16.417,2
2003,0,1042,Paul Azinger,"5' 6""",5.5,1
2003,0,21878,Mark Wilson,"5' 5""",5.417,1
2002,0,6197,Michael Allen,"121' 6""",121.5,1
2002,0,1226,Fred Couples,"102' 9""",102.75,1
2002,0,6078,Esteban Toledo,"89' 1""",89.083,1
2002,0,8545,Glen Hnatiuk,"63' 4""",63.333,1
2002,0,23621,Rory Sabbatini,"63' 2""",63.167,1
2002,0,6498,Matt Peterson,"46' 11""",46.917,1
2002,0,6621,Joe Durant,"46' 4""",46.333,1
2002,0,7223,Brian Bateman,"44' 11""",44.917,1
2002,0,6575,Dudley Hart,"43' 9""",87.5,2
2002,0,2214,Kirk Triplett,"41' 9""",41.75,1
2002,0,1098,Jay Don Blake,"41' 5""",41.417,1
2002,0,19881,Robert Damron,"40' 9""",40.75,1
2002,0,23322,Brett Wetterich,"38' 7""",38.583,1
2002,0,1014,Fulton Allem,"38' 1""",38.083,1
2002,0,1810,Phil Mickelson,"37' 4""",74.583,2
2002,0,12652,Cameron Beckman,"35' 7""",35.583,1
2002,0,24361,Pat Perez,"35' 7""",35.583,1
2002,0,7867,Woody Austin,"34' 2""",34.167,1
2002,0,10457,Frank Nobilo,"33' 6""",67.0,2
2002,0,10962,Bradley Hughes,"33' 0""",33.0,1
2002,0,23135,Tim Clark,"31' 9""",95.333,3
2002,0,12645,Brent Geiberger,"30' 0""",30.0,1
2002,0,8375,Paul Stankowski,"29' 3""",29.25,1
2002,0,23338,David Gossett,"29' 2""",58.25,2
2002,0,1619,Skip Kendall,"28' 4""",28.333,1
2002,0,20029,Notah Begay III,"28' 1""",28.083,1
2002,0,1132,Mark Brooks,"27' 2""",27.167,1
2002,0,7457,Steve Flesch,"26' 11""",26.917,1
2002,0,12660,Jesper Parnevik,"24' 7""",24.583,1
2002,0,1553,John Huston,"23' 6""",23.5,1
2002,0,1685,J.L. Lewis,"21' 9""",21.75,1
2002,0,20645,John Senden,"21' 5""",21.417,1
2002,0,1723,Andrew Magee,"19' 6""",19.5,1
2002,0,20574,Mathew Goggin,"18' 2""",18.167,1
2002,0,20566,Kaname Yokoo,"17' 11""",17.917,1
2002,0,20436,Garrett Willis,"11' 8""",11.667,1
2002,0,1724,Jeff Maggert,"9' 4""",9.333,1
2001,0,8545,Glen Hnatiuk,"188' 6""",188.5,1
2001,0,19817,Michael Muehr,"31' 11""",31.917,1
2001,0,2206,David Toms,"10' 10""",10.833,1
2001,0,2104,Jeff Sluman,"10' 8""",10.667,1
2001,0,20098,Stuart Appleby,"4' 6""",4.5,1
