YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2017,0,34021,Bud Cauley,2.26,11,486
2017,0,25240,D.A. Points,2.27,9,396
2017,0,12510,Chad Campbell,2.3,12,522
2017,0,25720,Chad Collins,2.31,10,432
2017,0,23541,Ben Crane,2.31,10,432
2017,0,24361,Pat Perez,2.31,10,432
2017,0,27436,Graham DeLaet,2.42,10,414
2017,0,26596,Ryan Moore,2.42,10,414
2017,0,22046,Geoff Ogilvy,2.42,10,414
2017,0,25892,Steve Wheatcroft,2.43,7,288
2017,0,46443,Brian Campbell,2.47,8,324
2017,0,29974,Branden Grace,2.47,8,324
2017,0,26300,Matt Jones,2.47,8,324
2017,0,34466,Peter Malnati,2.47,12,486
2017,0,27466,Spencer Levin,2.49,13,522
2017,0,25686,Jason Dufner,2.53,10,396
2017,0,36689,Brooks Koepka,2.53,10,396
2017,0,20572,Rod Pampling,2.53,10,396
2017,0,20593,Greg Chalmers,2.56,12,468
2017,0,34098,Russell Henley,2.56,12,468
2017,0,37454,Whee Kim,2.56,12,468
2017,0,23800,Bryce Molder,2.56,12,468
2017,0,29725,Tony Finau,2.58,13,504
2017,0,34213,Grayson Murray,2.58,13,504
2017,0,47959,Bryson DeChambeau,2.59,14,540
2017,0,10809,Jim Furyk,2.61,8,306
2017,0,40009,Dominic Bozzelli,2.66,11,414
2017,0,31416,Derek Fathauer,2.67,12,450
2017,0,26758,David Hearn,2.67,13,486
2017,0,23353,J.J. Henry,2.67,13,486
2017,0,29461,Jamie Lovemark,2.67,13,486
2017,0,24140,Sean O'Hair,2.67,12,450
2017,0,26476,Chez Reavie,2.67,13,486
2017,0,29926,Danny Lee,2.68,14,522
2017,0,29289,S.Y. Noh,2.68,14,522
2017,0,40026,Daniel Berger,2.78,12,432
2017,0,27895,Jonas Blixt,2.78,12,432
2017,0,30191,Julián Etulain,2.78,10,360
2017,0,33399,Adam Hadwin,2.78,14,504
2017,0,32757,Patton Kizzire,2.78,13,468
2017,0,22056,Cameron Percy,2.78,10,360
2017,0,24502,Adam Scott,2.78,8,288
2017,0,27649,Brandt Snedeker,2.78,7,252
2017,0,33418,Shawn Stefani,2.78,12,432
2017,0,25493,Nick Taylor,2.78,14,504
2017,0,34431,Robert Streb,2.87,15,522
2017,0,39975,Michael Kim,2.88,14,486
2017,0,29222,Billy Hurley III,2.89,13,450
2017,0,35545,Blayne Barber,2.9,12,414
2017,0,25364,Paul Casey,2.9,12,414
2017,0,20771,Steven Alker,2.91,11,378
2017,0,33120,Mark Anderson,2.92,10,342
2017,0,20157,Retief Goosen,2.94,9,306
2017,0,22986,Søren Kjeldsen,2.96,8,270
2017,0,28132,Tyrone Van Aswegen,2.96,16,540
2017,0,33461,Morgan Hoffmann,2.98,15,504
2017,0,20472,Alex Cejka,2.99,14,468
2017,0,31202,William McGirt,2.99,14,468
2017,0,31646,Emiliano Grillo,3.01,13,432
2017,0,25345,Carl Pettersson,3.01,13,432
2017,0,34409,David Lingmerth,3.03,12,396
2017,0,25191,Gonzalo Fernandez-Castaño,3.06,11,360
2017,0,28679,Fabián Gómez,3.06,11,360
2017,0,35300,Andrew Loupe,3.06,11,360
2017,0,25804,Bubba Watson,3.06,11,360
2017,0,48081,Xander Schauffele,3.09,15,486
2017,0,25834,Daniel Summerhays,3.09,15,486
2017,0,28500,Martin Flores,3.11,14,450
2017,0,35879,Kelly Kraft,3.11,14,450
2017,0,23108,Matt Kuchar,3.11,14,450
2017,0,40058,Zac Blair,3.15,17,540
2017,0,12716,Charley Hoffman,3.15,17,540
2017,0,37189,Harold Varner III,3.15,17,540
2017,0,34046,Jordan Spieth,3.17,12,378
2017,0,46601,Trey Mullinax,3.21,15,468
2017,0,36699,Patrick Rodgers,3.21,15,468
2017,0,26851,Marc Leishman,3.24,14,432
2017,0,23325,Vaughn Taylor,3.24,14,432
2017,0,27770,Camilo Villegas,3.24,14,432
2017,0,47128,Richy Werenski,3.24,14,432
2017,0,31560,Brian Stuard,3.26,17,522
2017,0,26331,Charl Schwartzel,3.27,10,306
2017,0,24024,Zach Johnson,3.28,13,396
2017,0,29223,Sam Saunders,3.28,13,396
2017,0,32102,Rickie Fowler,3.33,12,360
2017,0,35532,Tom Hoge,3.33,9,270
2017,0,30852,Ryo Ishikawa,3.33,12,360
2017,0,33413,Ben Martin,3.33,15,450
2017,0,26289,Boo Weekley,3.33,15,450
2017,0,32448,James Hahn,3.37,17,504
2017,0,20229,Stewart Cink,3.42,16,468
2017,0,49771,J.T. Poston,3.42,16,468
2017,0,29485,Brett Stegmaier,3.42,16,468
2017,0,27095,Nick Watney,3.44,13,378
2017,0,32200,Roberto Castro,3.47,15,432
2017,0,21209,Sergio Garcia,3.47,10,288
2017,0,24358,Robert Garrigus,3.47,15,432
2017,0,24924,Bill Haas,3.47,15,432
2017,0,31557,Jim Herman,3.47,15,432
2017,0,31420,Anirban Lahiri,3.54,14,396
2017,0,46970,Jon Rahm,3.54,14,396
2017,0,25274,Steven Bowditch,3.56,16,450
2017,0,27958,Ryan Blaum,3.57,18,504
2017,0,30110,Kyle Stanley,3.57,18,504
2017,0,34358,Jonathan Randolph,3.61,13,360
2017,0,27963,Chris Stroud,3.61,13,360
2017,0,25632,Jimmy Walker,3.61,13,360
2017,0,28420,Ryan Brehm,3.62,15,414
2017,0,29420,Billy Horschel,3.7,18,486
2017,0,23320,Ryan Palmer,3.7,12,324
2017,0,27064,Jhonattan Vegas,3.7,18,486
2017,0,33141,Keegan Bradley,3.77,19,504
2017,0,27936,Martin Laird,3.78,17,450
2017,0,29720,Andres Gonzales,3.79,15,396
2017,0,33122,Russell Knox,3.79,15,396
2017,0,19803,Ryan Armour,3.8,13,342
2017,0,30925,Dustin Johnson,3.8,13,342
2017,0,46501,Ollie Schniederjans,3.85,18,468
2017,0,39324,J.J. Spaun,3.85,18,468
2017,0,29518,Brendan Steele,3.86,16,414
2017,0,33448,Justin Thomas,3.86,16,414
2017,0,27129,Luke List,3.89,21,540
2017,0,46550,Brandon Hagy,3.94,17,432
2017,0,26951,Johnson Wagner,3.94,17,432
2017,0,26499,Rafa Cabrera Bello,4.01,13,324
2017,0,28089,Jason Day,4.01,13,324
2017,0,46732,Rick Lamb,4.01,13,324
2017,0,23497,Tag Ridings,4.01,13,324
2017,0,33948,Byeong Hun An,4.17,15,360
2017,0,48822,Sebastián Muñoz,4.17,12,288
2017,0,24781,Hunter Mahan,4.22,19,450
2017,0,27214,Kevin Streelman,4.22,19,450
2017,0,22405,Justin Rose,4.25,13,306
2017,0,29478,Kevin Kisner,4.27,20,468
2017,0,27974,Sung Kang,4.3,24,558
2017,0,34174,John Huh,4.32,21,486
2017,0,46440,Smylie Kaufman,4.4,19,432
2017,0,25396,Kevin Na,4.4,19,432
2017,0,32366,Kevin Chappell,4.44,20,450
2017,0,37278,Nicholas Lindheim,4.44,16,360
2017,0,25198,Francesco Molinari,4.44,16,360
2017,0,27141,J.B. Holmes,4.5,17,378
2017,0,29740,Brad Fritsch,4.58,14,306
2017,0,35891,Cameron Smith,4.67,21,450
2017,0,37455,Si Woo Kim,4.73,23,486
2017,0,29221,Webb Simpson,4.73,23,486
2017,0,30944,Jason Kokrak,4.76,24,504
2017,0,29908,C.T. Pan,4.76,24,504
2017,0,25818,Scott Piercy,4.76,18,378
2017,0,35506,Mackenzie Hughes,4.81,26,540
2017,0,35110,Brett Drewitt,4.94,16,324
2017,0,28307,Matt Every,4.96,25,504
2017,0,31323,Gary Woodland,5.09,22,432
2017,0,33204,Shane Lowry,5.19,14,270
2017,0,30692,Scott Stallings,5.33,24,450
2017,0,20104,Ken Duke,5.56,24,432
2017,0,32839,Hideki Matsuyama,5.56,20,360
2017,0,23621,Rory Sabbatini,6.08,23,378
2017,0,28093,Miguel Angel Carballo,6.11,22,360
2017,0,28237,Rory McIlroy,6.41,15,234
2016,0,33399,Adam Hadwin,1.03,5,486
2016,0,20157,Retief Goosen,1.04,3,288
2016,0,6527,Steve Stricker,1.11,3,270
2016,0,25892,Steve Wheatcroft,1.11,5,450
2016,0,29223,Sam Saunders,1.21,5,414
2016,0,29974,Branden Grace,1.31,4,306
2016,0,24846,Ricky Barnes,1.39,7,504
2016,0,27466,Spencer Levin,1.43,8,558
2016,0,34099,Harris English,1.44,7,486
2016,0,29926,Danny Lee,1.44,7,486
2016,0,29478,Kevin Kisner,1.5,7,468
2016,0,29476,Kyle Reifers,1.52,9,594
2016,0,23638,Brendon de Jonge,1.53,8,522
2016,0,29518,Brendan Steele,1.62,7,432
2016,0,34360,Patrick Reed,1.65,8,486
2016,0,34262,Jon Curran,1.67,9,540
2016,0,30163,Henrik Norlander,1.67,6,360
2016,0,23983,Luke Donald,1.69,7,414
2016,0,8075,Jerry Kelly,1.69,7,414
2016,0,23320,Ryan Palmer,1.69,7,414
2016,0,29268,Bronson Burgoon,1.71,8,468
2016,0,34563,Chesson Hadley,1.71,8,468
2016,0,32102,Rickie Fowler,1.77,7,396
2016,0,31323,Gary Woodland,1.78,8,450
2016,0,27747,Hiroshi Iwata,1.79,9,504
2016,0,40026,Daniel Berger,1.85,8,432
2016,0,33413,Ben Martin,1.85,9,486
2016,0,25198,Francesco Molinari,1.85,6,324
2016,0,32876,Martin Piller,1.85,7,378
2016,0,23325,Vaughn Taylor,1.85,8,432
2016,0,27064,Jhonattan Vegas,1.92,9,468
2016,0,21878,Mark Wilson,1.94,7,360
2016,0,27644,Brian Harman,1.97,11,558
2016,0,10809,Jim Furyk,1.98,5,252
2016,0,30927,Brendon Todd,1.98,10,504
2016,0,34098,Russell Henley,2.0,9,450
2016,0,21961,Charles Howell III,2.0,9,450
2016,0,30711,Colt Knost,2.0,9,450
2016,0,25493,Nick Taylor,2.0,9,450
2016,0,24357,K.J. Choi,2.02,8,396
2016,0,24494,Erik Compton,2.02,8,396
2016,0,26596,Ryan Moore,2.02,8,396
2016,0,29420,Billy Horschel,2.05,7,342
2016,0,34466,Peter Malnati,2.08,12,576
2016,0,28114,Dawie van der Walt,2.08,9,432
2016,0,25632,Jimmy Walker,2.08,9,432
2016,0,36801,Mark Hubbard,2.11,11,522
2016,0,20848,Ángel Cabrera,2.12,8,378
2016,0,30925,Dustin Johnson,2.12,8,378
2016,0,32448,James Hahn,2.14,10,468
2016,0,27649,Brandt Snedeker,2.14,10,468
2016,0,27770,Camilo Villegas,2.14,10,468
2016,0,24024,Zach Johnson,2.17,9,414
2016,0,39975,Michael Kim,2.18,11,504
2016,0,23108,Matt Kuchar,2.22,10,450
2016,0,25396,Kevin Na,2.22,10,450
2016,0,29479,Scott Brown,2.26,11,486
2016,0,32200,Roberto Castro,2.26,11,486
2016,0,26758,David Hearn,2.3,12,522
2016,0,32640,Troy Merritt,2.35,11,468
2016,0,25364,Paul Casey,2.38,9,378
2016,0,20472,Alex Cejka,2.38,9,378
2016,0,33418,Shawn Stefani,2.38,12,504
2016,0,25834,Daniel Summerhays,2.38,12,504
2016,0,34264,Hudson Swafford,2.41,13,540
2016,0,23541,Ben Crane,2.44,11,450
2016,0,23800,Bryce Molder,2.44,11,450
2016,0,22371,Aaron Baddeley,2.47,12,486
2016,0,29461,Jamie Lovemark,2.47,12,486
2016,0,34046,Jordan Spieth,2.5,9,360
2016,0,20098,Stuart Appleby,2.53,10,396
2016,0,37455,Si Woo Kim,2.53,15,594
2016,0,32839,Hideki Matsuyama,2.53,10,396
2016,0,34265,Will Wilcox,2.53,10,396
2016,0,31646,Emiliano Grillo,2.55,11,432
2016,0,26851,Marc Leishman,2.55,11,432
2016,0,33419,Cameron Tringale,2.55,11,432
2016,0,26300,Matt Jones,2.56,12,468
2016,0,32757,Patton Kizzire,2.56,12,468
2016,0,27214,Kevin Streelman,2.56,12,468
2016,0,27963,Chris Stroud,2.56,12,468
2016,0,29725,Tony Finau,2.58,13,504
2016,0,20229,Stewart Cink,2.63,9,342
2016,0,1810,Phil Mickelson,2.65,10,378
2016,0,28158,Steve Marino,2.66,11,414
2016,0,27895,Jonas Blixt,2.67,12,450
2016,0,46440,Smylie Kaufman,2.67,13,486
2016,0,30110,Kyle Stanley,2.67,13,486
2016,0,33448,Justin Thomas,2.67,13,486
2016,0,40058,Zac Blair,2.78,15,540
2016,0,12510,Chad Campbell,2.78,14,504
2016,0,21209,Sergio Garcia,2.78,7,252
2016,0,20766,Padraig Harrington,2.78,8,288
2016,0,33461,Morgan Hoffmann,2.78,12,432
2016,0,29222,Billy Hurley III,2.78,10,360
2016,0,21731,Freddie Jacobson,2.78,13,468
2016,0,37454,Whee Kim,2.78,13,468
2016,0,24781,Hunter Mahan,2.78,11,396
2016,0,26329,Louis Oosthuizen,2.78,8,288
2016,0,27942,Rob Oppenheim,2.78,10,360
2016,0,32150,Michael Thompson,2.78,11,396
2016,0,35300,Andrew Loupe,2.88,14,486
2016,0,24140,Sean O'Hair,2.88,14,486
2016,0,24924,Bill Haas,2.9,12,414
2016,0,23353,J.J. Henry,2.9,12,414
2016,0,27936,Martin Laird,2.9,12,414
2016,0,24507,Jason Bohn,2.91,11,378
2016,0,28092,D.H. Lee,2.91,11,378
2016,0,25349,Tim Wilkinson,2.91,11,378
2016,0,33410,Andrew Landry,2.94,9,306
2016,0,22405,Justin Rose,2.94,9,306
2016,0,30944,Jason Kokrak,2.98,15,504
2016,0,33667,Carlos Ortiz,2.98,15,504
2016,0,35545,Blayne Barber,2.99,14,468
2016,0,33141,Keegan Bradley,2.99,14,468
2016,0,25720,Chad Collins,2.99,14,468
2016,0,26951,Johnson Wagner,2.99,14,468
2016,0,24461,Thomas Aiken,3.03,12,396
2016,0,29745,Tyler Aldridge,3.09,15,486
2016,0,35539,Luke Guthrie,3.09,10,324
2016,0,25804,Bubba Watson,3.09,10,324
2016,0,25900,Lucas Glover,3.14,13,414
2016,0,34409,David Lingmerth,3.14,13,414
2016,0,31416,Derek Fathauer,3.15,17,540
2016,0,31202,William McGirt,3.17,16,504
2016,0,22046,Geoff Ogilvy,3.17,12,378
2016,0,37189,Harold Varner III,3.17,16,504
2016,0,25274,Steven Bowditch,3.21,15,468
2016,0,26289,Boo Weekley,3.21,15,468
2016,0,28089,Jason Day,3.22,11,342
2016,0,20572,Rod Pampling,3.27,10,306
2016,0,6567,Vijay Singh,3.28,13,396
2016,0,32366,Kevin Chappell,3.29,16,486
2016,0,20645,John Senden,3.29,16,486
2016,0,29485,Brett Stegmaier,3.29,16,486
2016,0,29221,Webb Simpson,3.33,12,360
2016,0,27974,Sung Kang,3.37,17,504
2016,0,25818,Scott Piercy,3.38,14,414
2016,0,45526,Abraham Ancer,3.4,11,324
2016,0,22892,Jason Gore,3.42,16,468
2016,0,30692,Scott Stallings,3.42,16,468
2016,0,34431,Robert Streb,3.42,16,468
2016,0,6522,Ernie Els,3.44,13,378
2016,0,34261,Scott Langley,3.44,13,378
2016,0,33204,Shane Lowry,3.47,10,288
2016,0,34174,John Huh,3.5,17,486
2016,0,29289,S.Y. Noh,3.5,17,486
2016,0,23621,Rory Sabbatini,3.51,12,342
2016,0,2206,David Toms,3.51,12,342
2016,0,28132,Tyrone Van Aswegen,3.52,19,540
2016,0,12716,Charley Hoffman,3.56,16,450
2016,0,27436,Graham DeLaet,3.61,13,360
2016,0,35891,Cameron Smith,3.62,15,414
2016,0,26476,Chez Reavie,3.63,17,468
2016,0,30926,Chris Kirk,3.7,18,486
2016,0,24490,George McNeill,3.79,15,396
2016,0,20104,Ken Duke,3.8,13,342
2016,0,37273,Derek Ernst,3.8,13,342
2016,0,35879,Kelly Kraft,3.8,13,342
2016,0,29720,Andres Gonzales,3.91,19,486
2016,0,28237,Rory McIlroy,3.92,12,306
2016,0,33122,Russell Knox,3.94,17,432
2016,0,28679,Fabián Gómez,4.0,18,450
2016,0,36689,Brooks Koepka,4.09,14,342
2016,0,35732,Wes Roach,4.17,15,360
2016,0,31560,Brian Stuard,4.17,15,360
2016,0,25686,Jason Dufner,4.32,21,486
2016,0,26331,Charl Schwartzel,4.32,14,324
2016,0,20691,Greg Owen,4.37,22,504
2016,0,31557,Jim Herman,4.41,23,522
2016,0,24358,Robert Garrigus,4.44,16,360
2016,0,35532,Tom Hoge,4.44,20,450
2016,0,31420,Anirban Lahiri,4.44,16,360
2016,0,27141,J.B. Holmes,4.5,17,378
2016,0,35451,Scott Pinckney,4.56,23,504
2016,0,10885,Robert Allenby,4.59,19,414
2016,0,32618,Rhein Gibson,4.68,16,342
2016,0,25572,Graeme McDowell,4.72,17,360
2016,0,10213,Dicky Pride,4.72,17,360
2016,0,25240,D.A. Points,4.9,15,306
2016,0,24502,Adam Scott,4.97,17,342
2016,0,24912,Will MacKenzie,5.11,23,450
2016,0,28475,Jeff Overton,5.31,22,414
2016,0,36699,Patrick Rodgers,5.35,26,486
2016,0,27129,Luke List,5.56,26,468
2015,0,25198,Francesco Molinari,0.37,1,270
2015,0,31560,Brian Stuard,0.74,4,540
2015,0,29222,Billy Hurley III,1.03,5,486
2015,0,21209,Sergio Garcia,1.19,3,252
2015,0,24781,Hunter Mahan,1.21,5,414
2015,0,33461,Morgan Hoffmann,1.28,6,468
2015,0,25834,Daniel Summerhays,1.34,7,522
2015,0,34265,Will Wilcox,1.39,4,288
2015,0,32200,Roberto Castro,1.48,4,270
2015,0,21528,Henrik Stenson,1.48,4,270
2015,0,24361,Pat Perez,1.5,7,468
2015,0,24357,K.J. Choi,1.54,5,324
2015,0,27141,J.B. Holmes,1.62,7,432
2015,0,23108,Matt Kuchar,1.62,7,432
2015,0,34046,Jordan Spieth,1.62,7,432
2015,0,31557,Jim Herman,1.65,8,486
2015,0,34563,Chesson Hadley,1.67,9,540
2015,0,26758,David Hearn,1.67,9,540
2015,0,36699,Patrick Rodgers,1.74,5,288
2015,0,24507,Jason Bohn,1.85,9,486
2015,0,29478,Kevin Kisner,1.85,10,540
2015,0,31416,Derek Fathauer,1.92,9,468
2015,0,23353,J.J. Henry,1.92,10,522
2015,0,30946,Alex Prugh,1.92,9,468
2015,0,34360,Patrick Reed,1.92,9,468
2015,0,33418,Shawn Stefani,1.92,9,468
2015,0,26596,Ryan Moore,1.93,8,414
2015,0,23048,Eric Axley,1.94,7,360
2015,0,37454,Whee Kim,2.02,8,396
2015,0,27466,Spencer Levin,2.04,11,540
2015,0,28089,Jason Day,2.05,7,342
2015,0,30925,Dustin Johnson,2.05,7,342
2015,0,33486,Roger Sloan,2.05,7,342
2015,0,29720,Andres Gonzales,2.06,10,486
2015,0,22371,Aaron Baddeley,2.08,9,432
2015,0,20593,Greg Chalmers,2.08,6,288
2015,0,24024,Zach Johnson,2.08,9,432
2015,0,35541,John Peterson,2.08,9,432
2015,0,24846,Ricky Barnes,2.14,10,468
2015,0,34099,Harris English,2.18,11,504
2015,0,27436,Graham DeLaet,2.22,8,360
2015,0,23983,Luke Donald,2.22,8,360
2015,0,35532,Tom Hoge,2.22,10,450
2015,0,23800,Bryce Molder,2.22,10,450
2015,0,34431,Robert Streb,2.22,12,540
2015,0,30711,Colt Knost,2.26,11,486
2015,0,26851,Marc Leishman,2.27,9,396
2015,0,28475,Jeff Overton,2.3,12,522
2015,0,25720,Chad Collins,2.31,10,432
2015,0,8075,Jerry Kelly,2.31,10,432
2015,0,29725,Tony Finau,2.33,13,558
2015,0,2206,David Toms,2.34,8,342
2015,0,28679,Fabián Gómez,2.35,11,468
2015,0,35539,Luke Guthrie,2.35,11,468
2015,0,24140,Sean O'Hair,2.35,11,468
2015,0,27649,Brandt Snedeker,2.35,11,468
2015,0,32150,Michael Thompson,2.35,11,468
2015,0,27064,Jhonattan Vegas,2.35,11,468
2015,0,34409,David Lingmerth,2.38,12,504
2015,0,25493,Nick Taylor,2.38,12,504
2015,0,33419,Cameron Tringale,2.38,12,504
2015,0,34098,Russell Henley,2.42,10,414
2015,0,29518,Brendan Steele,2.42,10,414
2015,0,25349,Tim Wilkinson,2.47,12,486
2015,0,27644,Brian Harman,2.49,13,522
2015,0,29425,Andrew Svoboda,2.49,13,522
2015,0,23638,Brendon de Jonge,2.51,14,558
2015,0,10860,Justin Leonard,2.53,10,396
2015,0,24924,Bill Haas,2.55,11,432
2015,0,34358,Jonathan Randolph,2.55,11,432
2015,0,27214,Kevin Streelman,2.56,12,468
2015,0,30927,Brendon Todd,2.56,12,468
2015,0,32448,James Hahn,2.58,13,504
2015,0,12510,Chad Campbell,2.59,14,540
2015,0,25369,Jamie Donaldson,2.59,7,270
2015,0,21961,Charles Howell III,2.59,14,540
2015,0,10809,Jim Furyk,2.61,8,306
2015,0,30692,Scott Stallings,2.63,9,342
2015,0,20766,Padraig Harrington,2.65,10,378
2015,0,36801,Mark Hubbard,2.66,11,414
2015,0,27895,Jonas Blixt,2.67,12,450
2015,0,24494,Erik Compton,2.67,13,486
2015,0,25396,Kevin Na,2.67,12,450
2015,0,25240,D.A. Points,2.67,12,450
2015,0,20472,Alex Cejka,2.68,14,522
2015,0,30926,Chris Kirk,2.78,10,360
2015,0,29926,Danny Lee,2.78,18,648
2015,0,22056,Cameron Percy,2.78,11,396
2015,0,25818,Scott Piercy,2.78,14,504
2015,0,33448,Justin Thomas,2.78,15,540
2015,0,21753,Brian Davis,2.87,15,522
2015,0,34264,Hudson Swafford,2.87,15,522
2015,0,34262,Jon Curran,2.88,14,486
2015,0,25191,Gonzalo Fernandez-Castaño,2.88,14,486
2015,0,34261,Scott Langley,2.88,14,486
2015,0,24490,George McNeill,2.88,14,486
2015,0,35545,Blayne Barber,2.89,13,450
2015,0,33141,Keegan Bradley,2.9,12,414
2015,0,25364,Paul Casey,2.9,12,414
2015,0,25632,Jimmy Walker,2.9,12,414
2015,0,20771,Steven Alker,2.91,11,378
2015,0,29289,S.Y. Noh,2.91,11,378
2015,0,1810,Phil Mickelson,2.92,10,342
2015,0,25274,Steven Bowditch,2.95,17,576
2015,0,25345,Carl Pettersson,2.95,17,576
2015,0,29476,Kyle Reifers,2.96,16,540
2015,0,30944,Jason Kokrak,2.98,15,504
2015,0,32366,Kevin Chappell,2.99,14,468
2015,0,39977,Max Homa,2.99,14,468
2015,0,26300,Matt Jones,3.01,13,432
2015,0,40058,Zac Blair,3.03,18,594
2015,0,32640,Troy Merritt,3.07,16,522
2015,0,1706,Davis Love III,3.09,10,324
2015,0,28307,Matt Every,3.11,14,450
2015,0,31323,Gary Woodland,3.14,13,414
2015,0,31202,William McGirt,3.15,17,540
2015,0,23541,Ben Crane,3.17,12,378
2015,0,33413,Ben Martin,3.21,15,468
2015,0,26476,Chez Reavie,3.22,11,342
2015,0,28132,Tyrone Van Aswegen,3.22,11,342
2015,0,40026,Daniel Berger,3.23,18,558
2015,0,28259,Sangmoon Bae,3.26,17,522
2015,0,33399,Adam Hadwin,3.26,17,522
2015,0,33667,Carlos Ortiz,3.26,17,522
2015,0,12716,Charley Hoffman,3.29,16,486
2015,0,28486,Michael Putnam,3.29,16,486
2015,0,29479,Scott Brown,3.33,18,540
2015,0,30736,Oscar Fraustro,3.33,12,360
2015,0,20645,John Senden,3.38,14,414
2015,0,6522,Ernie Els,3.4,11,324
2015,0,34130,Sung Joon Park,3.42,16,468
2015,0,20104,Ken Duke,3.45,18,522
2015,0,20157,Retief Goosen,3.47,15,432
2015,0,27936,Martin Laird,3.47,15,432
2015,0,29420,Billy Horschel,3.5,17,486
2015,0,30852,Ryo Ishikawa,3.5,17,486
2015,0,29223,Sam Saunders,3.5,17,486
2015,0,20691,Greg Owen,3.51,12,342
2015,0,22405,Justin Rose,3.51,12,342
2015,0,34256,Andrew Putnam,3.54,14,396
2015,0,29535,Brice Garnett,3.57,18,504
2015,0,28023,Byron Smith,3.61,13,360
2015,0,25562,Andres Romero,3.62,15,414
2015,0,26951,Johnson Wagner,3.62,15,414
2015,0,22892,Jason Gore,3.7,16,432
2015,0,34174,John Huh,3.7,20,540
2015,0,32839,Hideki Matsuyama,3.7,16,432
2015,0,23320,Ryan Palmer,3.7,14,378
2015,0,26289,Boo Weekley,3.7,16,432
2015,0,27095,Nick Watney,3.77,19,504
2015,0,36689,Brooks Koepka,3.79,15,396
2015,0,27770,Camilo Villegas,3.85,18,468
2015,0,20229,Stewart Cink,3.86,16,414
2015,0,25686,Jason Dufner,3.89,14,360
2015,0,25892,Steve Wheatcroft,3.91,19,486
2015,0,24925,Jonathan Byrd,3.97,15,378
2015,0,24502,Adam Scott,3.97,10,252
2015,0,29221,Webb Simpson,3.97,15,378
2015,0,22293,Heath Slocum,3.97,15,378
2015,0,26329,Louis Oosthuizen,4.01,13,324
2015,0,20848,Ángel Cabrera,4.09,14,342
2015,0,21878,Mark Wilson,4.12,20,486
2015,0,32102,Rickie Fowler,4.17,15,360
2015,0,28500,Martin Flores,4.21,22,522
2015,0,23548,Bill Lunde,4.25,13,306
2015,0,27933,John Merrick,4.27,20,468
2015,0,24138,Ian Poulter,4.32,14,324
2015,0,25804,Bubba Watson,4.32,14,324
2015,0,6567,Vijay Singh,4.35,18,414
2015,0,23621,Rory Sabbatini,4.44,20,450
2015,0,33122,Russell Knox,4.56,23,504
2015,0,10885,Robert Allenby,4.63,20,432
2015,0,24358,Robert Garrigus,4.63,20,432
2015,0,26331,Charl Schwartzel,4.63,15,324
2015,0,32334,Charlie Beljan,4.7,22,468
2015,0,35451,Scott Pinckney,4.73,23,486
2015,0,22046,Geoff Ogilvy,4.76,12,252
2015,0,27963,Chris Stroud,4.76,24,504
2015,0,20396,Lee Westwood,4.76,12,252
2015,0,23623,Bo Van Pelt,4.94,24,486
2015,0,28780,Nicholas Thompson,5.0,27,540
2015,0,37273,Derek Ernst,5.11,23,450
2015,0,31193,Jim Renner,5.13,24,468
2015,0,25900,Lucas Glover,5.77,27,468
2014,0,25349,Tim Wilkinson,0.69,3,432
2014,0,34265,Will Wilcox,0.74,2,270
2014,0,10860,Justin Leonard,1.01,4,396
2014,0,25804,Bubba Watson,1.11,4,360
2014,0,31202,William McGirt,1.15,6,522
2014,0,23108,Matt Kuchar,1.21,5,414
2014,0,20645,John Senden,1.23,6,486
2014,0,27895,Jonas Blixt,1.39,5,360
2014,0,10809,Jim Furyk,1.39,5,360
2014,0,31557,Jim Herman,1.39,5,360
2014,0,25572,Graeme McDowell,1.39,4,288
2014,0,31560,Brian Stuard,1.39,7,504
2014,0,21731,Freddie Jacobson,1.44,7,486
2014,0,30926,Chris Kirk,1.44,7,486
2014,0,27644,Brian Harman,1.56,9,576
2014,0,20098,Stuart Appleby,1.59,8,504
2014,0,24494,Erik Compton,1.59,8,504
2014,0,23800,Bryce Molder,1.62,7,432
2014,0,26851,Marc Leishman,1.69,7,414
2014,0,29478,Kevin Kisner,1.71,8,468
2014,0,20229,Stewart Cink,1.78,8,450
2014,0,20157,Retief Goosen,1.78,8,450
2014,0,27963,Chris Stroud,1.78,8,450
2014,0,32366,Kevin Chappell,1.85,9,486
2014,0,21209,Sergio Garcia,1.85,5,270
2014,0,27933,John Merrick,1.85,8,432
2014,0,24846,Ricky Barnes,1.92,9,468
2014,0,24357,K.J. Choi,1.93,8,414
2014,0,8075,Jerry Kelly,1.93,8,414
2014,0,34431,Robert Streb,1.94,7,360
2014,0,24507,Jason Bohn,2.0,9,450
2014,0,20593,Greg Chalmers,2.0,9,450
2014,0,34264,Hudson Swafford,2.0,9,450
2014,0,27936,Martin Laird,2.05,7,342
2014,0,25720,Chad Collins,2.06,10,486
2014,0,34099,Harris English,2.06,10,486
2014,0,29535,Brice Garnett,2.06,10,486
2014,0,34360,Patrick Reed,2.06,10,486
2014,0,22913,John Rollins,2.06,10,486
2014,0,30925,Dustin Johnson,2.08,6,288
2014,0,28237,Rory McIlroy,2.08,6,288
2014,0,27649,Brandt Snedeker,2.08,9,432
2014,0,33413,Ben Martin,2.14,10,468
