YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2020,174,6,27649,Brandt Snedeker,38.14,45,118,-0.02
2020,176,6,39977,Max Homa,37.9,47,124,-0.21
2020,177,6,33486,Roger Sloan,37.8,31,82,-0.10
2020,178,6,23621,Rory Sabbatini,37.72,43,114,-0.16
2020,179,6,24138,Ian Poulter,37.62,38,101,-0.18
2020,180,6,33948,Byeong Hun An,37.59,53,141,-0.08
2020,181,13,32839,Hideki Matsuyama,37.5,54,144,-0.15
2020,181,6,1810,Phil Mickelson,37.5,33,88,-0.03
2020,183,6,35891,Cameron Smith,37.41,52,139,-0.15
2020,184,-10,25396,Kevin Na,37.36,65,174,-0.11
2020,185,5,34314,Sebastian Cappelen,37.14,26,70,-0.12
2020,186,6,48887,Matt Wallace,37.04,30,81,-0.03
2020,187,6,21961,Charles Howell III,36.54,38,104,E
2020,188,7,35617,Martin Trainer,34.18,27,79,-0.04
2020,189,7,34256,Andrew Putnam,34.09,30,88,-0.03
2020,190,7,27349,Alex Noren,34.0,34,100,+0.06
2020,191,7,28089,Jason Day,33.33,29,87,-0.31
2020,192,7,23325,Vaughn Taylor,30.69,31,101,-0.06
2020,193,7,32333,Kevin Tway,28.4,23,81,+0.04
2019,1,0,34306,John Chin,59.77,52,87,E
2019,2,0,30944,Jason Kokrak,59.6,90,151,-0.18
2019,3,0,35732,Wes Roach,59.09,65,110,-0.14
2019,4,0,33141,Keegan Bradley,57.49,96,167,-0.04
2019,5,0,36689,Brooks Koepka,57.04,81,142,-0.06
2019,6,0,31323,Gary Woodland,55.7,83,149,-0.01
2019,7,0,46970,Jon Rahm,55.56,70,126,-0.14
2019,8,0,28237,Rory McIlroy,55.47,76,137,-0.20
2019,9,0,39997,Corey Conners,55.17,80,145,-0.03
2019,10,0,27330,Josh Teater,55.05,60,109,-0.12
2019,11,0,29970,Dylan Frittelli,55.0,88,160,E
2019,11,0,33419,Cameron Tringale,55.0,66,120,-0.12
2019,13,0,52372,Cameron Champ,54.55,78,143,E
2019,14,0,49766,Hank Lebioda,54.41,74,136,-0.07
2019,15,0,30925,Dustin Johnson,54.31,63,116,-0.14
2019,16,0,12716,Charley Hoffman,53.91,62,115,-0.06
2019,17,0,33418,Shawn Stefani,53.9,83,154,-0.10
2019,18,0,48081,Xander Schauffele,53.72,65,121,-0.25
2019,19,0,21528,Henrik Stenson,53.61,89,166,+0.01
2019,20,0,27214,Kevin Streelman,53.47,77,144,-0.08
2019,21,0,30946,Alex Prugh,53.33,64,120,-0.13
2019,22,0,47856,Seth Reeves,52.94,54,102,+0.06
2019,23,0,46601,Trey Mullinax,52.83,56,106,-0.11
2019,24,0,46402,Talor Gooch,52.25,58,111,-0.14
2019,25,0,40115,Adam Svensson,52.1,62,119,-0.16
2019,26,0,30911,Tommy Fleetwood,51.49,69,134,-0.14
2019,27,0,34264,Hudson Swafford,51.46,53,103,-0.17
2019,28,0,45609,Tyler Duncan,51.43,72,140,-0.11
2019,29,0,25364,Paul Casey,51.41,73,142,-0.15
2019,29,0,33667,Carlos Ortiz,51.41,91,177,-0.04
2019,31,0,29974,Branden Grace,51.33,58,113,E
2019,31,0,34098,Russell Henley,51.33,77,150,-0.03
2019,33,0,32200,Roberto Castro,51.28,80,156,-0.15
2019,34,0,33399,Adam Hadwin,51.27,81,158,-0.04
2019,35,0,32791,K.H. Lee,51.08,71,139,E
2019,36,0,29478,Kevin Kisner,51.04,98,192,-0.10
2019,37,0,24361,Pat Perez,51.02,75,147,-0.07
2019,38,0,34563,Chesson Hadley,50.96,80,157,-0.16
2019,39,0,39327,Ben Silverman,50.83,61,120,-0.05
2019,40,0,37275,Sam Ryder,50.74,69,136,-0.12
2019,40,0,49960,Sepp Straka,50.74,69,136,-0.10
2019,42,0,33122,Russell Knox,50.66,77,152,-0.04
2019,43,0,35449,Adam Long,50.64,79,156,+0.01
2019,44,0,33486,Roger Sloan,50.61,83,164,-0.12
2019,45,0,49298,Kramer Hickok,50.0,65,130,E
2019,45,0,45486,Joaquin Niemann,50.0,87,174,-0.10
2019,45,0,29518,Brendan Steele,50.0,48,96,-0.17
2019,45,0,26951,Johnson Wagner,50.0,63,126,-0.16
2019,49,0,32150,Michael Thompson,49.69,80,161,-0.18
2019,50,0,37340,Chase Wright,49.59,60,121,-0.05
2019,51,0,29221,Webb Simpson,49.5,100,202,-0.19
2019,52,0,32839,Hideki Matsuyama,49.46,91,184,-0.09
2019,53,0,27936,Martin Laird,49.4,82,166,-0.11
2019,54,0,24024,Zach Johnson,49.32,73,148,-0.05
2019,55,0,30978,Kiradech Aphibarnrat,49.29,69,140,-0.03
2019,56,0,47504,Sam Burns,49.26,67,136,-0.03
2019,57,0,34099,Harris English,49.15,87,177,E
2019,58,0,45157,Cam Davis,49.14,57,116,-0.04
2019,59,0,29420,Billy Horschel,49.11,83,169,-0.07
2019,60,0,46523,Joey Garber,49.02,50,102,E
2019,61,0,39977,Max Homa,48.97,71,145,-0.13
2019,62,0,36799,Stephan Jaeger,48.91,67,137,-0.01
2019,63,0,37189,Harold Varner III,48.75,78,160,-0.09
2019,64,0,31557,Jim Herman,48.72,38,78,-0.03
2019,65,0,27064,Jhonattan Vegas,48.65,54,111,-0.02
2019,66,0,23320,Ryan Palmer,48.62,53,109,+0.06
2019,67,0,25198,Francesco Molinari,48.41,61,126,-0.15
2019,68,0,27349,Alex Noren,48.35,44,91,-0.05
2019,69,0,29479,Scott Brown,48.15,78,162,-0.08
2019,70,0,23325,Vaughn Taylor,48.08,100,208,-0.20
2019,71,0,32333,Kevin Tway,47.95,70,146,-0.10
2019,72,0,39324,J.J. Spaun,47.85,78,163,-0.08
2019,73,0,28679,Fabián Gómez,47.83,55,115,-0.04
2019,74,0,39971,Sungjae Im,47.81,109,228,-0.11
2019,75,0,26300,Matt Jones,47.71,73,153,-0.04
2019,75,0,25804,Bubba Watson,47.71,52,109,-0.06
2019,77,0,26758,David Hearn,47.62,40,84,-0.08
2019,78,0,28259,Sangmoon Bae,47.52,48,101,-0.08
2019,79,0,49771,J.T. Poston,47.39,100,211,-0.06
2019,80,0,34076,Joel Dahmen,47.34,80,169,-0.11
2019,81,0,35421,Brandon Harkins,47.29,61,129,-0.03
2019,82,0,25818,Scott Piercy,47.28,87,184,-0.02
2019,83,0,20472,Alex Cejka,47.17,50,106,-0.12
2019,83,0,26851,Marc Leishman,47.17,75,159,-0.05
2019,85,0,35532,Tom Hoge,47.06,80,170,-0.14
2019,85,0,27974,Sung Kang,47.06,72,153,-0.07
2019,87,0,26476,Chez Reavie,46.89,98,209,-0.07
2019,88,0,47959,Bryson DeChambeau,46.88,75,160,-0.19
2019,89,0,34021,Bud Cauley,46.82,81,173,-0.12
2019,90,0,27895,Jonas Blixt,46.75,72,154,-0.15
2019,91,0,37455,Si Woo Kim,46.67,63,135,-0.05
2019,91,0,34431,Robert Streb,46.67,70,150,-0.09
2019,91,0,31560,Brian Stuard,46.67,98,210,-0.14
2019,94,0,29268,Bronson Burgoon,46.55,54,116,E
2019,95,0,40026,Daniel Berger,46.53,67,144,-0.12
2019,96,0,51766,Wyndham Clark,46.48,66,142,-0.08
2019,97,0,45526,Abraham Ancer,46.45,85,183,-0.06
2019,98,0,21961,Charles Howell III,46.41,84,181,-0.13
2019,99,0,33448,Justin Thomas,46.4,58,125,-0.07
2019,100,0,49964,Aaron Wise,46.31,69,149,-0.13
2019,101,0,34363,Tyrrell Hatton,46.28,56,121,-0.18
2019,102,0,32102,Rickie Fowler,46.1,71,154,-0.17
2019,103,0,26329,Louis Oosthuizen,46.04,64,139,-0.09
2019,104,0,37454,Whee Kim,45.87,50,109,-0.06
2019,105,0,23621,Rory Sabbatini,45.79,87,190,-0.09
2019,106,0,27649,Brandt Snedeker,45.68,111,243,-0.11
2019,107,0,24138,Ian Poulter,45.6,57,125,-0.12
2019,108,0,28775,Nate Lashley,45.57,72,158,-0.13
2019,109,0,23353,J.J. Henry,45.54,46,101,-0.02
2019,110,0,49303,Anders Albertson,45.45,55,121,-0.04
2019,110,0,35506,Mackenzie Hughes,45.45,75,165,E
2019,112,0,24781,Hunter Mahan,45.36,44,97,-0.09
2019,113,0,27141,J.B. Holmes,45.28,48,106,+0.04
2019,114,0,46501,Ollie Schniederjans,45.16,56,124,-0.09
2019,115,0,27958,Ryan Blaum,45.09,78,173,-0.19
2019,116,0,35450,Patrick Cantlay,45.04,59,131,-0.03
2019,116,0,39546,Keith Mitchell,45.04,59,131,E
2019,118,0,24925,Jonathan Byrd,44.94,40,89,-0.03
2019,119,0,30692,Scott Stallings,44.87,70,156,-0.09
2019,120,0,32640,Troy Merritt,44.7,59,132,-0.15
2019,121,0,19846,Brian Gay,44.66,92,206,-0.04
2019,122,0,47347,Adam Schenk,44.62,83,186,-0.13
2019,123,0,24924,Bill Haas,44.59,70,157,-0.06
2019,124,0,36852,Jim Knous,44.57,41,92,+0.05
2019,125,0,22405,Justin Rose,44.44,56,126,-0.21
2019,126,0,34360,Patrick Reed,44.34,94,212,-0.12
2019,127,0,31646,Emiliano Grillo,44.2,61,138,-0.11
2019,128,0,30191,Julián Etulain,44.17,53,120,+0.06
2019,129,0,47128,Richy Werenski,44.16,68,154,-0.10
2019,130,0,10809,Jim Furyk,44.1,71,161,-0.11
2019,131,0,25900,Lucas Glover,43.98,84,191,-0.13
2019,132,0,47990,Kyle Jones,43.94,58,132,-0.10
2019,133,0,27129,Luke List,43.86,50,114,-0.04
2019,134,0,25632,Jimmy Walker,43.84,64,146,-0.06
2019,135,0,36699,Patrick Rodgers,43.82,39,89,-0.21
2019,136,0,48822,Sebastián Muñoz,43.71,66,151,-0.11
2019,137,0,28089,Jason Day,43.7,52,119,-0.04
2019,137,0,32757,Patton Kizzire,43.7,59,135,-0.15
2019,139,0,23108,Matt Kuchar,43.65,79,181,-0.11
2019,140,0,47993,Denny McCarthy,43.59,68,156,-0.21
2019,141,0,32058,José de Jesús Rodríguez,43.4,46,106,-0.07
2019,142,0,24502,Adam Scott,43.24,48,111,-0.23
2019,143,0,29725,Tony Finau,43.07,59,137,-0.08
2019,144,0,29535,Brice Garnett,43.05,65,151,-0.17
2019,145,0,32139,Danny Willett,42.86,57,133,-0.04
2019,146,0,40098,Matt Fitzpatrick,42.73,47,110,-0.06
2019,147,0,25686,Jason Dufner,42.65,58,136,E
2019,148,0,30110,Kyle Stanley,42.57,63,148,-0.10
2019,149,0,27556,Ted Potter Jr.,42.55,60,141,-0.03
2019,150,0,33948,Byeong Hun An,42.47,62,146,-0.06
2019,151,0,29926,Danny Lee,42.33,69,163,-0.13
2019,152,0,21209,Sergio Garcia,42.27,41,97,-0.07
2019,153,0,26596,Ryan Moore,42.22,76,180,-0.13
2019,154,0,27963,Chris Stroud,41.61,57,137,-0.11
2019,155,0,28252,Seamus Power,41.59,47,113,-0.09
2019,156,0,29223,Sam Saunders,41.51,66,159,-0.02
2019,157,0,20572,Rod Pampling,41.41,41,99,-0.07
2019,158,0,25493,Nick Taylor,41.33,81,196,-0.11
2019,159,0,19803,Ryan Armour,41.29,83,201,-0.04
2019,160,0,33410,Andrew Landry,41.26,59,143,-0.15
2019,161,0,27644,Brian Harman,41.24,73,177,-0.08
2019,162,0,35879,Kelly Kraft,41.18,70,170,-0.14
2019,163,0,32816,Satoshi Kodaira,40.74,55,135,-0.13
2019,164,0,25572,Graeme McDowell,40.43,57,141,-0.07
2019,165,0,27095,Nick Watney,40.26,62,154,-0.06
2019,166,0,46435,Austin Cook,40.17,47,117,-0.30
2019,167,0,40009,Dominic Bozzelli,40.16,51,127,-0.12
2019,168,0,35461,Beau Hossler,39.61,61,154,-0.07
2019,169,0,29908,C.T. Pan,39.55,70,177,-0.07
2019,170,0,21731,Freddie Jacobson,39.29,44,112,+0.11
2019,171,0,22371,Aaron Baddeley,38.95,37,95,-0.14
2019,172,0,31420,Anirban Lahiri,38.79,64,165,-0.09
2019,173,0,34046,Jordan Spieth,38.65,63,163,-0.17
2019,174,0,34261,Scott Langley,38.58,76,197,-0.11
2019,175,0,26499,Rafa Cabrera Bello,38.35,51,133,-0.04
2019,175,0,39975,Michael Kim,38.35,51,133,-0.10
2019,177,0,34466,Peter Malnati,38.29,67,175,-0.10
2019,178,0,30786,Brady Schnell,38.24,39,102,+0.05
2019,179,0,39954,Cody Gribble,38.14,45,118,-0.20
2019,180,0,29484,Peter Uihlein,38.13,53,139,-0.09
2019,181,0,34256,Andrew Putnam,37.95,63,166,-0.21
2019,182,0,37380,Curtis Luck,37.5,42,112,+0.02
2019,183,0,1810,Phil Mickelson,37.4,49,131,-0.12
2019,184,0,35376,Roberto Díaz,37.3,47,126,-0.04
2019,185,0,25396,Kevin Na,34.88,45,129,-0.04
2019,186,0,35891,Cameron Smith,34.84,54,155,-0.06
2019,187,0,35617,Martin Trainer,32.74,37,113,-0.11
2019,188,0,6522,Ernie Els,28.89,26,90,+0.04
2018,1,0,21528,Henrik Stenson,63.08,82,130,-0.02
2018,2,0,30944,Jason Kokrak,60.84,101,166,-0.10
2018,3,0,29420,Billy Horschel,59.28,99,167,-0.13
2018,4,0,24502,Adam Scott,58.5,86,147,-0.12
2018,5,0,50526,Tom Lovelady,57.98,69,119,-0.09
2018,6,0,29908,C.T. Pan,57.64,117,203,-0.08
2018,7,0,46970,Jon Rahm,57.5,69,120,-0.22
2018,8,0,29268,Bronson Burgoon,57.26,71,124,-0.13
2018,8,0,37275,Sam Ryder,57.26,71,124,-0.13
2018,10,0,22056,Cameron Percy,55.88,38,68,E
2018,11,0,25198,Francesco Molinari,55.63,79,142,-0.10
2018,12,0,47993,Denny McCarthy,55.08,65,118,-0.08
2018,13,0,32102,Rickie Fowler,55.06,87,158,-0.07
2018,14,0,32757,Patton Kizzire,55.0,110,200,-0.09
2018,14,0,39546,Keith Mitchell,55.0,77,140,-0.05
2018,16,0,35545,Blayne Barber,54.92,67,122,-0.12
2018,17,0,31646,Emiliano Grillo,54.02,94,174,-0.11
2018,18,0,28500,Martin Flores,54.01,74,137,-0.12
2018,19,0,47347,Adam Schenk,53.91,62,115,E
2018,20,0,39324,J.J. Spaun,53.75,86,160,-0.08
2018,21,0,29725,Tony Finau,53.18,92,173,-0.09
2018,22,0,33948,Byeong Hun An,53.02,79,149,-0.06
2018,23,0,36689,Brooks Koepka,52.8,66,125,-0.09
2018,24,0,34264,Hudson Swafford,52.53,52,99,+0.06
2018,25,0,33448,Justin Thomas,52.41,76,145,-0.17
2018,26,0,29485,Brett Stegmaier,52.22,47,90,-0.09
2018,27,0,34076,Joel Dahmen,52.21,71,136,E
2018,28,0,28089,Jason Day,52.1,62,119,-0.08
2018,29,0,48081,Xander Schauffele,51.9,82,158,-0.07
2018,30,0,27936,Martin Laird,51.67,62,120,-0.02
2018,31,0,35421,Brandon Harkins,51.55,83,161,-0.10
2018,32,0,28775,Nate Lashley,51.52,34,66,-0.26
2018,33,0,25900,Lucas Glover,51.22,42,82,+0.02
2018,34,0,27129,Luke List,51.08,71,139,-0.01
2018,35,0,32333,Kevin Tway,50.89,86,169,-0.12
2018,36,0,33399,Adam Hadwin,50.86,89,175,-0.06
2018,37,0,25364,Paul Casey,50.72,70,138,-0.11
2018,38,0,29221,Webb Simpson,50.67,114,225,-0.11
2018,39,0,26476,Chez Reavie,50.65,78,154,-0.17
2018,40,0,47959,Bryson DeChambeau,50.62,82,162,-0.06
2018,41,0,36699,Patrick Rodgers,50.59,86,170,-0.07
2018,42,0,35450,Patrick Cantlay,50.34,74,147,-0.11
2018,42,0,25818,Scott Piercy,50.34,75,149,-0.09
2018,44,0,39997,Corey Conners,50.33,77,153,-0.09
2018,45,0,47125,Matt Atkins,50.0,39,78,-0.08
2018,45,0,23320,Ryan Palmer,50.0,55,110,-0.07
2018,45,0,34256,Andrew Putnam,50.0,102,204,-0.10
2018,45,0,37189,Harold Varner III,50.0,69,138,-0.07
2018,45,0,49964,Aaron Wise,50.0,94,188,-0.12
2018,45,0,31323,Gary Woodland,50.0,72,144,-0.11
2018,51,0,34409,David Lingmerth,49.64,69,139,-0.09
2018,52,0,32254,Xinjun Zhang,49.61,63,127,-0.08
2018,53,0,32150,Michael Thompson,49.54,54,109,-0.09
2018,54,0,24024,Zach Johnson,49.4,82,166,-0.09
2018,55,0,24138,Ian Poulter,49.25,66,134,-0.05
2018,56,0,45609,Tyler Duncan,49.15,87,177,-0.03
2018,56,0,21961,Charles Howell III,49.15,87,177,-0.14
2018,58,0,26758,David Hearn,49.09,54,110,-0.06
2018,59,0,31560,Brian Stuard,49.07,106,216,-0.11
2018,60,0,29484,Peter Uihlein,48.97,71,145,E
2018,61,0,34563,Chesson Hadley,48.91,90,184,-0.18
2018,62,0,30110,Kyle Stanley,48.89,88,180,-0.17
2018,63,0,30911,Tommy Fleetwood,48.85,64,131,-0.19
2018,63,0,28252,Seamus Power,48.85,64,131,-0.05
2018,65,0,27644,Brian Harman,48.72,95,195,-0.01
2018,66,0,32839,Hideki Matsuyama,48.61,70,144,-0.19
2018,67,0,45526,Abraham Ancer,48.57,85,175,-0.12
2018,67,0,49771,J.T. Poston,48.57,51,105,-0.20
2018,69,0,22405,Justin Rose,48.55,67,138,-0.09
2018,70,0,33141,Keegan Bradley,48.31,86,178,-0.03
2018,70,0,29478,Kevin Kisner,48.31,86,178,-0.13
2018,72,0,12716,Charley Hoffman,48.15,65,135,E
2018,73,0,27095,Nick Watney,47.97,71,148,-0.10
2018,74,0,27958,Ryan Blaum,47.9,80,167,-0.15
2018,75,0,27214,Kevin Streelman,47.83,77,161,E
2018,76,0,25396,Kevin Na,47.8,98,205,-0.15
2018,77,0,26300,Matt Jones,47.78,43,90,+0.09
2018,78,0,29223,Sam Saunders,47.76,64,134,-0.17
2018,79,0,35532,Tom Hoge,47.73,84,176,-0.01
2018,80,0,26851,Marc Leishman,47.64,91,191,-0.15
2018,81,0,29518,Brendan Steele,47.5,57,120,+0.02
2018,82,0,26596,Ryan Moore,47.4,73,154,-0.10
2018,83,0,30925,Dustin Johnson,47.37,54,114,-0.15
2018,84,0,34363,Tyrrell Hatton,47.29,61,129,-0.03
2018,85,0,30978,Kiradech Aphibarnrat,47.25,43,91,-0.14
2018,86,0,8793,Tiger Woods,47.24,77,163,-0.13
2018,87,0,36799,Stephan Jaeger,47.2,59,125,-0.02
2018,87,0,33410,Andrew Landry,47.2,76,161,-0.12
2018,87,0,27064,Jhonattan Vegas,47.2,59,125,-0.19
2018,90,0,24358,Robert Garrigus,46.73,50,107,+0.08
2018,91,0,46601,Trey Mullinax,46.67,49,105,-0.06
2018,92,0,28679,Fabián Gómez,46.62,62,133,-0.06
2018,93,0,29535,Brice Garnett,46.59,82,176,-0.04
2018,94,0,30926,Chris Kirk,46.57,95,204,-0.09
2018,95,0,26329,Louis Oosthuizen,46.55,54,116,-0.17
2018,96,0,20472,Alex Cejka,46.48,66,142,-0.11
2018,97,0,32366,Kevin Chappell,46.46,59,127,+0.05
2018,98,0,37338,Zecheng Dou,46.38,32,69,-0.06
2018,99,0,23541,Ben Crane,46.34,57,123,-0.11
2018,100,0,46435,Austin Cook,46.23,98,212,-0.13
2018,101,0,34046,Jordan Spieth,46.05,70,152,-0.13
2018,102,0,28237,Rory McIlroy,46.02,52,113,-0.17
2018,103,0,26499,Rafa Cabrera Bello,45.93,62,135,-0.11
2018,104,0,26951,Johnson Wagner,45.86,61,133,-0.10
2018,105,0,23353,J.J. Henry,45.8,60,131,-0.03
2018,105,0,27141,J.B. Holmes,45.8,60,131,-0.08
2018,107,0,30692,Scott Stallings,45.78,76,166,-0.16
2018,108,0,24140,Sean O'Hair,45.3,53,117,-0.21
2018,109,0,27974,Sung Kang,45.22,71,157,-0.17
2018,110,0,35506,Mackenzie Hughes,45.19,61,135,-0.20
2018,111,0,25493,Nick Taylor,45.14,65,144,-0.02
2018,112,0,20229,Stewart Cink,45.07,64,142,-0.13
2018,113,0,40026,Daniel Berger,45.03,68,151,-0.09
2018,113,0,25804,Bubba Watson,45.03,68,151,-0.09
2018,115,0,1810,Phil Mickelson,44.86,83,185,-0.14
2018,116,0,29926,Danny Lee,44.85,61,136,-0.18
2018,117,0,35310,Lanto Griffin,44.72,55,123,+0.02
2018,118,0,40009,Dominic Bozzelli,44.64,50,112,-0.08
2018,119,0,47128,Richy Werenski,44.52,65,146,-0.03
2018,120,0,32448,James Hahn,44.44,64,144,-0.05
2018,121,0,33122,Russell Knox,44.26,81,183,-0.05
2018,122,0,27649,Brandt Snedeker,44.12,75,170,-0.15
2018,123,0,35376,Roberto Díaz,44.0,55,125,E
2018,124,0,23325,Vaughn Taylor,43.75,63,144,-0.16
2018,125,0,33418,Shawn Stefani,43.65,55,126,-0.02
2018,126,0,34213,Grayson Murray,43.52,47,108,-0.04
2018,127,0,29479,Scott Brown,43.46,83,191,-0.06
2018,128,0,27895,Jonas Blixt,43.43,43,99,-0.09
2018,129,0,37455,Si Woo Kim,43.41,79,182,-0.22
2018,130,0,24781,Hunter Mahan,43.01,40,93,-0.10
2018,131,0,32640,Troy Merritt,42.95,67,156,-0.15
2018,132,0,19846,Brian Gay,42.91,106,247,-0.16
2018,133,0,24846,Ricky Barnes,42.86,39,91,-0.08
2018,133,0,24925,Jonathan Byrd,42.86,42,98,-0.05
2018,135,0,46402,Talor Gooch,42.76,62,145,-0.11
2018,136,0,29461,Jamie Lovemark,42.68,70,164,-0.09
2018,136,0,39328,Conrad Shindler,42.68,35,82,+0.03
2018,138,0,39327,Ben Silverman,42.67,64,150,-0.09
2018,139,0,25572,Graeme McDowell,42.57,43,101,-0.02
2018,140,0,25240,D.A. Points,42.54,57,134,-0.02
2018,141,0,35461,Beau Hossler,42.46,76,179,-0.16
2018,142,0,34098,Russell Henley,42.38,64,151,-0.13
2018,143,0,31202,William McGirt,42.21,65,154,-0.09
2018,144,0,19803,Ryan Armour,42.15,102,242,-0.06
2018,145,0,20157,Retief Goosen,42.11,32,76,-0.03
2018,146,0,34021,Bud Cauley,42.05,37,88,-0.22
2018,147,0,37454,Whee Kim,41.71,73,175,-0.19
2018,148,0,25686,Jason Dufner,41.53,49,118,-0.04
2018,149,0,33204,Shane Lowry,41.35,43,104,-0.12
2018,150,0,22582,Kyle Thompson,41.33,31,75,E
2018,151,0,33419,Cameron Tringale,41.32,50,121,+0.02
2018,152,0,25892,Steve Wheatcroft,41.3,38,92,-0.08
2018,153,0,46501,Ollie Schniederjans,41.04,71,173,-0.03
2018,154,0,35544,Andrew Yun,41.03,32,78,-0.22
2018,155,0,37278,Nicholas Lindheim,40.87,47,115,+0.04
2018,156,0,34099,Harris English,40.85,58,142,-0.19
2018,157,0,33413,Ben Martin,40.54,45,111,-0.02
2018,158,0,35879,Kelly Kraft,40.46,70,173,-0.04
2018,159,0,47287,Ethan Tracy,40.38,42,104,-0.05
2018,160,0,29974,Branden Grace,40.18,45,112,-0.16
2018,161,0,24361,Pat Perez,40.16,51,127,-0.12
2018,162,0,31416,Derek Fathauer,40.12,65,162,-0.12
2018,163,0,23108,Matt Kuchar,39.87,61,153,E
2018,164,0,34360,Patrick Reed,39.76,66,166,-0.05
2018,165,0,29222,Billy Hurley III,39.73,58,146,-0.12
2018,166,0,34358,Jonathan Randolph,39.72,56,141,-0.07
2018,167,0,23621,Rory Sabbatini,39.35,61,155,-0.05
2018,168,0,24924,Bill Haas,39.31,57,145,-0.07
2018,169,0,26331,Charl Schwartzel,38.89,42,108,-0.02
2018,170,0,31420,Anirban Lahiri,38.85,61,157,-0.11
2018,171,0,27942,Rob Oppenheim,38.76,50,129,-0.16
2018,172,0,28132,Tyrone Van Aswegen,38.64,68,176,-0.10
2018,173,0,28307,Matt Every,38.39,43,112,-0.09
2018,174,0,25632,Jimmy Walker,37.95,63,166,-0.13
2018,175,0,34174,John Huh,37.84,70,185,-0.11
2018,176,0,27963,Chris Stroud,37.69,49,130,-0.02
2018,177,0,40058,Zac Blair,37.61,41,109,-0.10
2018,178,0,32876,Martin Piller,37.59,53,141,E
2018,179,0,12510,Chad Campbell,37.5,51,136,-0.08
2018,179,0,35891,Cameron Smith,37.5,57,152,-0.14
2018,181,0,10809,Jim Furyk,37.3,47,126,-0.13
2018,182,0,34431,Robert Streb,37.16,55,148,-0.16
2018,183,0,22371,Aaron Baddeley,37.04,50,135,+0.04
2018,184,0,32816,Satoshi Kodaira,36.94,41,111,-0.07
2018,185,0,27556,Ted Potter Jr.,36.87,80,217,-0.14
2018,186,0,39975,Michael Kim,36.8,46,125,-0.04
2018,187,0,39954,Cody Gribble,36.75,43,117,+0.02
2018,188,0,48084,Wesley Bryan,36.36,48,132,-0.10
2018,188,0,20572,Rod Pampling,36.36,28,77,-0.11
2018,190,0,27349,Alex Noren,35.97,50,139,-0.08
2018,191,0,34466,Peter Malnati,35.25,49,139,E
2018,192,0,20593,Greg Chalmers,33.64,36,107,-0.08
2018,193,0,25834,Daniel Summerhays,31.71,26,82,E
2017,1,0,28500,Martin Flores,60.68,71,117,-0.13
2017,2,0,26596,Ryan Moore,56.97,94,165,E
2017,3,0,29485,Brett Stegmaier,56.9,66,116,-0.05
2017,4,0,22046,Geoff Ogilvy,56.58,86,152,-0.08
2017,5,0,23320,Ryan Palmer,55.7,44,79,-0.05
2017,5,0,34264,Hudson Swafford,55.7,88,158,-0.11
2017,7,0,27214,Kevin Streelman,55.49,91,164,-0.11
2017,8,0,20229,Stewart Cink,54.4,99,182,-0.10
2017,9,0,34098,Russell Henley,54.38,118,217,-0.12
2017,10,0,46601,Trey Mullinax,53.72,65,121,-0.05
2017,11,0,27095,Nick Watney,53.45,62,116,-0.16
2017,12,0,29720,Andres Gonzales,53.33,56,105,+0.11
2017,13,0,39324,J.J. Spaun,53.21,83,156,-0.13
2017,14,0,48081,Xander Schauffele,52.9,82,155,-0.06
2017,15,0,21209,Sergio Garcia,52.63,60,114,-0.02
2017,16,0,27436,Graham DeLaet,52.53,83,158,-0.05
2017,17,0,46970,Jon Rahm,52.52,73,139,-0.05
2017,18,0,24924,Bill Haas,52.51,94,179,-0.13
2017,19,0,29725,Tony Finau,52.22,94,180,-0.01
2017,20,0,31323,Gary Woodland,52.2,83,159,E
2017,21,0,30944,Jason Kokrak,52.12,86,165,-0.03
2017,22,0,36801,Mark Hubbard,52.05,76,146,-0.03
2017,23,0,24781,Hunter Mahan,51.96,53,102,+0.13
2017,24,0,27129,Luke List,51.83,85,164,-0.20
2017,24,0,34466,Peter Malnati,51.83,85,164,-0.12
2017,26,0,22405,Justin Rose,51.49,69,134,-0.17
2017,27,0,26476,Chez Reavie,51.42,109,212,-0.16
2017,28,0,29420,Billy Horschel,51.35,95,185,-0.16
2017,29,0,26951,Johnson Wagner,51.3,59,115,-0.10
2017,30,0,37189,Harold Varner III,51.16,88,172,-0.11
2017,31,0,31202,William McGirt,51.11,92,180,-0.03
2017,32,0,24358,Robert Garrigus,50.91,56,110,-0.05
2017,33,0,26851,Marc Leishman,50.53,96,190,-0.06
2017,34,0,26289,Boo Weekley,50.46,55,109,-0.05
2017,35,0,23541,Ben Crane,50.28,91,181,-0.11
2017,36,0,29478,Kevin Kisner,50.25,102,203,-0.10
2017,37,0,33120,Mark Anderson,50.0,41,82,-0.15
2017,37,0,35545,Blayne Barber,50.0,64,128,-0.17
2017,37,0,28089,Jason Day,50.0,72,144,-0.06
2017,37,0,32448,James Hahn,50.0,96,192,-0.02
2017,37,0,30925,Dustin Johnson,50.0,57,114,-0.09
2017,37,0,24024,Zach Johnson,50.0,92,184,-0.09
2017,37,0,48822,Sebastián Muñoz,50.0,39,78,-0.05
2017,44,0,25900,Lucas Glover,49.74,94,189,-0.09
2017,45,0,29926,Danny Lee,49.71,87,175,-0.10
