YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
2003,106,0,2170,Hal Sutton,1.781,1763,990,28.01
2003,108,0,1157,Tom Byrum,1.782,1944,1091,27.86
2003,108,0,20472,Alex Cejka,1.782,1948,1093,29.72
2003,108,0,21806,Paul Gow,1.782,1269,712,28.49
2003,108,0,1677,Tom Lehman,1.782,1832,1028,30.21
2003,112,0,8337,Mike Heinen,1.783,1951,1094,31.32
2003,112,0,12705,Cliff Kresge,1.783,2109,1183,29.36
2003,112,0,1723,Andrew Magee,1.783,1920,1077,28.72
2003,112,0,1766,Billy Mayfair,1.783,2239,1256,28.51
2003,112,0,22293,Heath Slocum,1.783,2113,1185,28.8
2003,112,0,6527,Steve Stricker,1.783,1077,604,30.02
2003,118,0,1098,Jay Don Blake,1.784,1525,855,28.22
2003,119,0,1249,John Daly,1.785,1128,632,31.11
2003,119,0,20634,Peter Lonard,1.785,1858,1041,29.23
2003,121,0,23338,David Gossett,1.787,2001,1120,29.6
2003,121,0,20568,Anthony Painter,1.787,1637,916,28.65
2003,121,0,2104,Jeff Sluman,1.787,2300,1287,28.85
2003,124,0,1042,Paul Azinger,1.788,1498,838,26.97
2003,124,0,1307,Joel Edwards,1.788,1243,695,26.26
2003,124,0,8725,Tom Gillis,1.788,1479,827,27.55
2003,124,0,1938,David Peoples,1.788,2121,1186,27.66
2003,124,0,23621,Rory Sabbatini,1.788,1908,1067,30.98
2003,124,0,25692,Akio Sadakata,1.788,1706,954,28.23
2003,130,0,20566,Kaname Yokoo,1.789,1025,573,27.15
2003,131,0,19972,José Coceres,1.79,1208,675,28.87
2003,131,0,1361,Dan Forsman,1.79,2270,1268,27.33
2003,131,0,6332,Neal Lancaster,1.79,2287,1278,28.66
2003,131,0,1666,Bernhard Langer,1.79,1285,718,26.5
2003,131,0,1928,Corey Pavin,1.79,1683,940,26.65
2003,131,0,1945,Kenny Perry,1.79,2128,1189,29.32
2003,131,0,26489,Cameron Yancey,1.79,1038,580,30.4
2003,138,0,1685,J.L. Lewis,1.791,2061,1151,29.53
2003,138,0,21878,Mark Wilson,1.791,1642,917,26.64
2003,140,0,23036,Chris Anderson,1.792,1955,1091,28.07
2003,140,0,19881,Robert Damron,1.792,1960,1094,26.9
2003,140,0,1887,Mark O'Meara,1.792,1292,721,28.02
2003,140,0,10912,Craig Perks,1.792,1609,898,29.8
2003,144,0,20099,Doug Barron,1.793,1789,998,28.82
2003,144,0,6034,Marco Dawson,1.793,1831,1021,28.85
2003,144,0,7941,Mike Grob,1.793,1750,976,27.34
2003,144,0,8633,Per-Ulrik Johansson,1.793,2010,1121,30.33
2003,148,0,20029,Notah Begay III,1.794,1846,1029,28.02
2003,148,0,6621,Joe Durant,1.794,2259,1259,28.59
2003,148,0,6515,Shaun Micheel,1.794,2088,1164,28.68
2003,151,0,22621,Ben Curtis,1.795,1416,789,26.62
2003,151,0,12755,Vance Veazey,1.795,1330,741,28.38
2003,153,0,7721,Pat Bates,1.796,2356,1312,27.48
2003,153,0,20094,Jonathan Kaye,1.796,1920,1069,29.59
2003,153,0,24502,Adam Scott,1.796,923,514,28.79
2003,156,0,7223,Brian Bateman,1.797,1439,801,29.09
2003,156,0,23614,Rich Beem,1.797,1574,876,29.7
2003,156,0,8545,Glen Hnatiuk,1.797,1908,1062,26.01
2003,156,0,22295,Darron Stiles,1.797,1871,1041,30.09
2003,156,0,25450,Ty Tryon,1.797,929,517,30.04
2003,161,0,6573,Brandt Jobe,1.798,1688,939,28.57
2003,162,0,1175,Jim Carter,1.799,1880,1045,26.85
2003,163,0,12823,Carlos Franco,1.8,2153,1196,28.62
2003,163,0,8339,Spike McRoy,1.8,2243,1246,26.93
2003,165,0,6809,Bob Burns,1.801,1731,961,26.99
2003,165,0,24357,K.J. Choi,1.801,2248,1248,29.33
2003,167,0,8123,Jeff Brehaut,1.802,2382,1322,29.26
2003,168,0,24356,Jason Buha,1.803,1206,669,27.35
2003,169,0,23034,Brent Schwarzrock,1.804,1227,680,30.88
2003,169,0,20645,John Senden,1.804,2408,1335,29.16
2003,171,0,12661,Todd Barranger,1.806,1459,808,31.35
2003,171,0,23108,Matt Kuchar,1.806,1244,689,27.43
2003,173,0,21633,Steve Allan,1.807,972,538,26.77
2003,173,0,2101,Joey Sindelar,1.807,2047,1133,26.24
2003,175,0,20771,Steven Alker,1.808,1683,931,25.0
2003,175,0,21209,Sergio Garcia,1.808,1226,678,29.46
2003,175,0,10425,Jay Williamson,1.808,1907,1055,25.83
2003,178,0,23125,Brad Elder,1.809,1011,559,25.04
2003,178,0,2106,Chris Smith,1.809,2066,1142,28.27
2003,180,0,23656,Jason Caron,1.81,1426,788,27.66
2003,181,0,26950,John Morgan,1.811,1608,888,29.38
2003,182,0,23353,J.J. Henry,1.812,2155,1189,26.67
2003,183,0,6581,David Sutherland,1.814,1640,904,29.27
2003,184,0,10565,Ian Leggatt,1.815,1508,831,27.42
2003,185,0,2049,Gene Sauers,1.816,1771,975,26.28
2003,186,0,12662,Thomas Levet,1.817,1835,1010,25.97
2003,187,0,20574,Mathew Goggin,1.823,1892,1038,27.41
2003,188,0,20623,Gavin Coles,1.833,1303,711,21.83
2003,189,0,6475,Jeff Klein,1.837,1115,607,23.8
2003,189,0,23177,Kenneth Staton,1.837,1240,675,24.85
2002,1,0,10117,Bob Heintz,1.682,1174,698,37.7
2002,2,0,2206,David Toms,1.704,2110,1238,33.66
2002,3,0,20127,Chris Riley,1.713,1927,1125,32.47
2002,4,0,23541,Ben Crane,1.715,1724,1005,34.07
2002,5,0,1810,Phil Mickelson,1.717,1882,1096,35.84
2002,6,0,10860,Justin Leonard,1.722,1886,1095,32.14
2002,7,0,1024,Billy Andrade,1.729,1869,1081,33.36
2002,8,0,6251,Chris DiMarco,1.73,2162,1250,32.53
2002,8,0,23800,Bryce Molder,1.73,1247,721,33.47
2002,8,0,2239,Scott Verplank,1.73,1858,1074,31.21
2002,11,0,20593,Greg Chalmers,1.731,1793,1036,32.33
2002,12,0,24925,Jonathan Byrd,1.732,1865,1077,34.2
2002,12,0,1388,Robert Gamez,1.732,1434,828,32.61
2002,12,0,1619,Skip Kendall,1.732,1997,1153,30.35
2002,15,0,20098,Stuart Appleby,1.734,1845,1064,33.65
2002,15,0,20157,Retief Goosen,1.734,1075,620,32.74
2002,17,0,1329,Brad Faxon,1.735,1652,952,30.77
2002,18,0,1968,Nick Price,1.736,1248,719,30.68
2002,19,0,2246,Duffy Waldorf,1.737,1701,979,33.09
2002,20,0,24357,K.J. Choi,1.738,1783,1026,32.23
2002,21,0,8537,J.P. Hayes,1.739,1523,876,32.15
2002,21,0,6527,Steve Stricker,1.739,1146,659,33.84
2002,23,0,9011,David Duval,1.74,1460,839,34.77
2002,24,0,1161,Mark Calcavecchia,1.741,1553,892,32.77
2002,25,0,1381,Fred Funk,1.742,2362,1356,31.29
2002,26,0,19846,Brian Gay,1.743,2331,1337,31.03
2002,26,0,1706,Davis Love III,1.743,1724,989,31.98
2002,28,0,20572,Rod Pampling,1.744,1911,1096,32.3
2002,29,0,1457,Jay Haas,1.745,1579,905,29.52
2002,30,0,2010,Loren Roberts,1.746,1908,1093,28.64
2002,31,0,1249,John Daly,1.747,1120,641,35.0
2002,32,0,22046,Geoff Ogilvy,1.748,1731,990,33.23
2002,32,0,2214,Kirk Triplett,1.748,1643,940,31.95
2002,34,0,22913,John Rollins,1.749,2569,1469,31.02
2002,35,0,1226,Fred Couples,1.751,1222,698,33.76
2002,35,0,6522,Ernie Els,1.751,1177,672,30.19
2002,35,0,21209,Sergio Garcia,1.751,1383,790,32.06
2002,35,0,6567,Vijay Singh,1.751,2092,1195,31.68
2002,39,0,24361,Pat Perez,1.752,1696,968,33.92
2002,40,0,1139,Olin Browne,1.753,2137,1219,30.21
2002,40,0,1307,Joel Edwards,1.753,2172,1239,29.59
2002,40,0,12680,Shigeki Maruyama,1.753,1674,955,30.57
2002,43,0,1361,Dan Forsman,1.754,1770,1009,30.16
2002,43,0,6575,Dudley Hart,1.754,1728,985,30.86
2002,43,0,10585,Scott McCarron,1.754,1982,1130,32.06
2002,46,0,21633,Steve Allan,1.755,1904,1085,31.91
2002,46,0,7721,Pat Bates,1.755,1944,1108,29.99
2002,46,0,23135,Tim Clark,1.755,1490,849,31.52
2002,46,0,8931,Glen Day,1.755,2189,1247,29.05
2002,46,0,12782,Tim Herron,1.755,2045,1165,30.33
2002,51,0,6643,Paul Goydos,1.756,1331,758,28.8
2002,51,0,1553,John Huston,1.756,2091,1191,31.06
2002,53,0,6809,Bob Burns,1.757,2001,1139,29.11
2002,53,0,1527,Scott Hoch,1.757,1358,773,30.18
2002,53,0,12663,Phil Tataurangi,1.757,1762,1003,31.31
2002,56,0,1219,John Cook,1.758,1719,978,29.82
2002,56,0,23903,Stephen Gangluff,1.758,1512,860,30.7
2002,56,0,10565,Ian Leggatt,1.758,1958,1114,31.08
2002,59,0,1042,Paul Azinger,1.759,1235,702,29.91
2002,59,0,1098,Jay Don Blake,1.759,2137,1215,29.37
2002,59,0,20634,Peter Lonard,1.759,1919,1091,29.68
2002,59,0,1928,Corey Pavin,1.759,1372,780,28.75
2002,63,0,12652,Cameron Beckman,1.76,1818,1033,30.64
2002,63,0,1797,Rocco Mediate,1.76,1558,885,30.77
2002,63,0,6373,José María Olazábal,1.76,1197,680,30.74
2002,63,0,1938,David Peoples,1.76,2298,1306,29.98
2002,67,0,19881,Robert Damron,1.761,1622,921,30.47
2002,67,0,10733,Kent Jones,1.761,2115,1201,30.11
2002,67,0,2133,Craig Stadler,1.761,1423,808,30.73
2002,67,0,20548,Hidemichi Tanaka,1.761,2157,1225,29.52
2002,71,0,1378,David Frost,1.762,1788,1015,28.08
2002,71,0,11032,Frank Lickliter II,1.762,1852,1051,30.44
2002,73,0,2104,Jeff Sluman,1.763,2567,1456,28.4
2002,73,0,6078,Esteban Toledo,1.763,2012,1141,28.33
2002,75,0,1185,Brandel Chamblee,1.764,1748,991,28.46
2002,75,0,1577,Lee Janzen,1.764,1993,1130,31.85
2002,75,0,1723,Andrew Magee,1.764,1773,1005,29.47
2002,75,0,1945,Kenny Perry,1.764,2135,1210,32.2
2002,75,0,8375,Paul Stankowski,1.764,1962,1112,31.8
2002,75,0,20566,Kaname Yokoo,1.764,1367,775,29.92
2002,81,0,6613,Tommy Tolles,1.765,1285,728,31.08
2002,82,0,10107,Deane Pappas,1.766,1695,960,29.61
2002,82,0,7749,Brett Quigley,1.766,1842,1043,31.06
2002,82,0,8793,Tiger Woods,1.766,1505,852,33.49
2002,85,0,23614,Rich Beem,1.767,2020,1143,31.49
2002,85,0,8881,Tripp Isenhour,1.767,1417,802,31.38
2002,85,0,2002,John Riegger,1.767,1854,1049,28.84
2002,88,0,1320,Bob Estes,1.768,1853,1048,28.46
2002,88,0,7457,Steve Flesch,1.768,2236,1265,31.27
2002,88,0,8075,Jerry Kelly,1.768,2008,1136,29.33
2002,88,0,6012,Greg Kraft,1.768,1681,951,28.84
2002,88,0,1920,Craig Parry,1.768,1443,816,28.83
2002,93,0,23125,Brad Elder,1.769,1502,849,28.42
2002,93,0,21805,Harrison Frazar,1.769,1808,1022,31.15
2002,95,0,6004,Stephen Ames,1.77,1754,991,29.76
2002,95,0,6617,Brian Henninger,1.77,1379,779,28.99
2002,97,0,10885,Robert Allenby,1.771,2060,1163,30.66
2002,97,0,1475,Donnie Hammond,1.771,1291,729,30.22
2002,99,0,20094,Jonathan Kaye,1.772,1644,928,28.65
2002,99,0,10457,Frank Nobilo,1.772,1951,1101,28.53
2002,99,0,1887,Mark O'Meara,1.772,1269,716,27.13
2002,99,0,10425,Jay Williamson,1.772,1905,1075,27.61
2002,103,0,20498,Briny Baird,1.773,2326,1312,29.62
2002,103,0,19824,Craig Barlow,1.773,1229,693,29.0
2002,103,0,12510,Chad Campbell,1.773,2406,1357,29.37
2002,103,0,1313,Steve Elkington,1.773,1500,846,27.76
2002,103,0,10201,Matt Gogel,1.773,1535,866,28.64
2002,103,0,2101,Joey Sindelar,1.773,2248,1268,29.44
2002,103,0,2223,Bob Tway,1.773,2065,1165,27.39
2002,110,0,1685,J.L. Lewis,1.774,2111,1190,31.17
2002,110,0,1707,Steve Lowery,1.774,1957,1103,30.36
2002,112,0,20229,Stewart Cink,1.775,1793,1010,30.62
2002,113,0,23108,Matt Kuchar,1.776,1645,926,28.6
2002,114,0,19972,José Coceres,1.777,938,528,26.72
2002,114,0,10809,Jim Furyk,1.777,1903,1071,27.03
2002,114,0,8633,Per-Ulrik Johansson,1.777,1834,1032,29.45
2002,114,0,6332,Neal Lancaster,1.777,1996,1123,28.04
2002,118,0,20029,Notah Begay III,1.778,1577,887,30.06
2002,118,0,21961,Charles Howell III,1.778,2475,1392,31.41
2002,118,0,6350,Bob May,1.778,1952,1098,28.02
2002,121,0,1142,Bart Bryant,1.779,1473,828,28.69
2002,121,0,10423,Mike Weir,1.779,1959,1101,31.15
2002,123,0,1132,Mark Brooks,1.78,1871,1051,27.36
2002,123,0,20574,Mathew Goggin,1.78,1344,755,30.33
2002,123,0,20095,Carl Paulson,1.78,1700,955,29.91
2002,123,0,1941,Tom Pernice Jr.,1.78,2052,1153,29.34
2002,127,0,1175,Jim Carter,1.781,1915,1075,28.24
2002,127,0,1666,Bernhard Langer,1.781,1026,576,27.43
2002,127,0,8553,Lee Porter,1.781,1767,992,27.42
2002,130,0,1549,Mike Hulbert,1.782,1032,579,26.17
2002,130,0,1569,Peter Jacobsen,1.782,1429,802,26.57
2002,132,0,20043,Edward Fryatt,1.783,1861,1044,28.38
2002,132,0,19958,Miguel Angel Jiménez,1.783,1123,630,28.34
2002,132,0,12753,David Morland IV,1.783,1173,658,29.53
2002,132,0,1927,Dennis Paulson,1.783,1815,1018,29.56
2002,136,0,12645,Brent Geiberger,1.784,1975,1107,29.66
2002,136,0,10213,Dicky Pride,1.784,1108,621,26.73
2002,138,0,12388,Michael Clark II,1.785,2004,1123,28.07
2002,138,0,23983,Luke Donald,1.785,2261,1267,27.63
2002,138,0,12823,Carlos Franco,1.785,2296,1286,28.71
2002,138,0,8993,Franklin Langham,1.785,1387,777,26.8
2002,138,0,22293,Heath Slocum,1.785,1922,1077,27.44
2002,143,0,7003,David Berganio Jr.,1.786,1741,975,27.52
2002,143,0,1761,Len Mattiace,1.786,2156,1207,29.02
2002,145,0,7867,Woody Austin,1.787,1984,1110,28.36
2002,145,0,12826,Paul Claxton,1.787,1712,958,27.06
2002,145,0,1766,Billy Mayfair,1.787,1968,1101,27.0
2002,145,0,1948,Tim Petrovic,1.787,1875,1049,28.49
2002,145,0,23623,Bo Van Pelt,1.787,1621,907,29.65
2002,150,0,1157,Tom Byrum,1.788,1638,916,26.62
2002,150,0,20105,Jeff Gove,1.788,1908,1067,26.34
2002,150,0,6573,Brandt Jobe,1.788,2088,1168,28.01
2002,150,0,12660,Jesper Parnevik,1.788,1665,931,28.59
2002,154,0,1599,Steve Jones,1.789,1317,736,27.21
2002,154,0,20502,Michael Long,1.789,1531,856,27.49
2002,154,0,21949,Joe Ogilvie,1.789,959,536,27.53
2002,154,0,20436,Garrett Willis,1.789,1574,880,30.07
2002,158,0,23338,David Gossett,1.79,2042,1141,30.03
2002,158,0,1926,Steve Pate,1.79,1337,747,27.98
2002,158,0,10912,Craig Perks,1.79,1654,924,30.51
2002,158,0,2257,Brian Watts,1.79,1065,595,26.35
2002,162,0,6515,Shaun Micheel,1.792,2229,1244,27.63
2002,162,0,19817,Michael Muehr,1.792,1419,792,27.05
2002,162,0,10649,Tom Scherrer,1.792,1987,1109,27.08
2002,165,0,1374,Robin Freeman,1.793,1590,887,28.51
2002,165,0,8545,Glen Hnatiuk,1.793,2085,1163,27.28
2002,165,0,6498,Matt Peterson,1.793,1739,970,24.97
2002,165,0,11011,Mike Sposa,1.793,2270,1266,26.74
2002,169,0,8123,Jeff Brehaut,1.794,1893,1055,27.66
2002,169,0,1771,Blaine McCallister,1.794,1609,897,26.2
2002,171,0,1724,Jeff Maggert,1.795,1641,914,27.08
2002,171,0,20645,John Senden,1.795,2026,1129,29.26
2002,173,0,1203,Russ Cochran,1.796,1417,789,26.72
2002,174,0,1035,Tommy Armour III,1.797,1689,940,27.26
2002,174,0,2245,Grant Waite,1.797,2040,1135,27.89
2002,174,0,23322,Brett Wetterich,1.797,1810,1007,30.58
2002,177,0,2099,Scott Simpson,1.799,1184,658,26.03
2002,178,0,24937,Jess Daley,1.8,1573,874,26.89
2002,178,0,23621,Rory Sabbatini,1.8,1377,765,30.41
2002,180,0,8339,Spike McRoy,1.801,1441,800,25.5
2002,181,0,21806,Paul Gow,1.802,2031,1127,26.76
2002,182,0,2110,Jerry Smith,1.803,1725,957,26.33
2002,183,0,7223,Brian Bateman,1.804,1943,1077,28.68
2002,183,0,23353,J.J. Henry,1.804,2409,1335,25.17
2002,185,0,6595,Kevin Sutherland,1.805,1944,1077,25.65
2002,186,0,6197,Michael Allen,1.806,1463,810,27.1
2002,187,0,2106,Chris Smith,1.809,2238,1237,29.23
2002,188,0,6315,Pete Jordan,1.81,1578,872,25.11
2002,189,0,1677,Tom Lehman,1.816,1564,861,24.42
2002,190,0,20663,Brenden Pappas,1.817,1288,709,26.45
2002,191,0,6621,Joe Durant,1.819,1886,1037,25.7
2002,192,0,23177,Kenneth Staton,1.822,2261,1241,26.92
2002,193,0,1514,Eduardo Herrera,1.823,1150,631,25.87
2002,194,0,21259,Jason Hill,1.826,1258,689,25.91
2002,195,0,2322,Richard Zokol,1.827,1014,555,24.37
2002,196,0,6016,Brad Lardon,1.829,1244,680,23.82
2002,197,0,6036,Scott Dunlap,1.833,1551,846,24.38
2002,198,0,26289,Boo Weekley,1.836,1243,677,28.7
2002,199,0,1014,Fulton Allem,1.844,1300,705,24.65
2002,200,0,8535,Gary Nicklaus,1.848,1375,744,24.5
2002,201,0,2170,Hal Sutton,1.849,1553,840,24.4
2002,202,0,10962,Bradley Hughes,1.85,1356,733,25.14
2001,1,0,1378,David Frost,1.708,1628,953,3.42
2001,2,0,1810,Phil Mickelson,1.717,1664,969,3.64
2001,3,0,19846,Brian Gay,1.722,2282,1325,3.29
2001,4,0,6567,Vijay Singh,1.723,1897,1101,3.39
2001,5,0,2104,Jeff Sluman,1.725,2268,1315,3.26
2001,6,0,1320,Bob Estes,1.726,1786,1035,3.26
2001,6,0,7547,Craig Kanada,1.726,1462,847,3.31
2001,8,0,1666,Bernhard Langer,1.729,1214,702,3.28
2001,9,0,1619,Skip Kendall,1.73,2253,1302,3.19
2001,10,0,2206,David Toms,1.732,2084,1203,3.36
2001,11,0,6527,Steve Stricker,1.733,1194,689,3.41
2001,12,0,6251,Chris DiMarco,1.734,2181,1258,3.35
2001,13,0,8931,Glen Day,1.735,1709,985,3.14
2001,14,0,20098,Stuart Appleby,1.736,1904,1097,3.41
2001,15,0,1203,Russ Cochran,1.737,1546,890,3.12
2001,15,0,11032,Frank Lickliter II,1.737,2095,1206,3.35
2001,15,0,10585,Scott McCarron,1.737,2057,1184,3.33
2001,18,0,10809,Jim Furyk,1.738,1898,1092,3.2
2001,18,0,2099,Scott Simpson,1.738,1474,848,3.14
2001,20,0,1329,Brad Faxon,1.739,1702,979,3.15
2001,20,0,1527,Scott Hoch,1.739,1720,989,3.36
2001,20,0,12753,David Morland IV,1.739,1678,965,3.16
2001,23,0,21209,Sergio Garcia,1.74,1192,685,3.39
2001,24,0,10860,Justin Leonard,1.742,2035,1168,3.26
2001,25,0,2257,Brian Watts,1.745,1155,662,3.23
2001,26,0,12652,Cameron Beckman,1.746,2140,1226,3.25
2001,26,0,21949,Joe Ogilvie,1.746,2029,1162,3.35
2001,26,0,1928,Corey Pavin,1.746,1329,761,3.0
2001,29,0,1161,Mark Calcavecchia,1.747,1593,912,3.52
2001,29,0,8881,Tripp Isenhour,1.747,1770,1013,3.12
2001,29,0,1577,Lee Janzen,1.747,1955,1119,3.15
2001,29,0,6373,José María Olazábal,1.747,903,517,3.06
2001,29,0,2239,Scott Verplank,1.747,2067,1183,3.23
2001,34,0,1945,Kenny Perry,1.748,2000,1144,3.31
2001,34,0,6595,Kevin Sutherland,1.748,2077,1188,2.98
2001,36,0,1098,Jay Don Blake,1.749,1982,1133,3.16
2001,36,0,2010,Loren Roberts,1.749,1651,944,2.89
2001,38,0,12680,Shigeki Maruyama,1.75,1902,1087,3.16
2001,39,0,1457,Jay Haas,1.751,1564,893,3.14
2001,39,0,20127,Chris Riley,1.751,2052,1172,3.27
2001,41,0,1249,John Daly,1.752,1698,969,3.35
2001,41,0,1766,Billy Mayfair,1.752,2115,1207,3.11
2001,41,0,19817,Michael Muehr,1.752,1920,1096,3.05
2001,44,0,8075,Jerry Kelly,1.753,2167,1236,3.05
2001,44,0,1797,Rocco Mediate,1.753,1523,869,3.18
2001,46,0,20593,Greg Chalmers,1.754,1849,1054,3.24
2001,46,0,1771,Blaine McCallister,1.754,1645,938,3.04
2001,46,0,7749,Brett Quigley,1.754,1324,755,3.21
2001,46,0,2294,Willie Wood,1.754,1026,585,3.08
2001,50,0,1139,Olin Browne,1.755,2073,1181,3.07
2001,50,0,1219,John Cook,1.755,2027,1155,2.94
2001,50,0,7457,Steve Flesch,1.755,2252,1283,3.2
2001,50,0,1968,Nick Price,1.755,1492,850,3.0
2001,50,0,2110,Jerry Smith,1.755,1918,1093,3.2
2001,55,0,1307,Joel Edwards,1.756,2163,1232,3.08
2001,55,0,6575,Dudley Hart,1.756,1549,882,3.16
2001,57,0,1920,Craig Parry,1.757,1346,766,3.09
2001,57,0,6613,Tommy Tolles,1.757,1785,1016,3.16
2001,57,0,2214,Kirk Triplett,1.757,1847,1051,3.04
2001,60,0,20043,Edward Fryatt,1.758,1848,1051,3.14
2001,60,0,1706,Davis Love III,1.758,1580,899,3.52
2001,60,0,1941,Tom Pernice Jr.,1.758,2067,1176,3.27
2001,63,0,22046,Geoff Ogilvy,1.759,1184,673,3.21
2001,64,0,1157,Tom Byrum,1.76,1776,1009,2.94
2001,64,0,11011,Mike Sposa,1.76,1954,1110,3.13
2001,66,0,1707,Steve Lowery,1.761,2074,1178,3.08
2001,66,0,10423,Mike Weir,1.761,1803,1024,3.0
2001,68,0,20566,Kaname Yokoo,1.762,1676,951,3.29
2001,69,0,1024,Billy Andrade,1.763,1539,873,3.25
2001,69,0,1313,Steve Elkington,1.763,1211,687,3.1
2001,71,0,1226,Fred Couples,1.764,1471,834,2.91
2001,71,0,6090,Jim McGovern,1.764,1311,743,3.07
2001,71,0,10912,Craig Perks,1.764,1568,889,2.98
2001,74,0,1175,Jim Carter,1.765,2102,1191,3.06
2001,74,0,24357,K.J. Choi,1.765,1926,1091,3.1
2001,74,0,6078,Esteban Toledo,1.765,2365,1340,2.9
2001,77,0,23125,Brad Elder,1.766,2199,1245,3.05
2001,77,0,10201,Matt Gogel,1.766,1605,909,3.07
2001,77,0,24604,Hunter Haas,1.766,1457,825,3.16
2001,77,0,20094,Jonathan Kaye,1.766,2388,1352,3.13
2001,81,0,1014,Fulton Allem,1.767,1138,644,2.87
2001,81,0,1724,Jeff Maggert,1.767,1760,996,3.13
2001,81,0,2002,John Riegger,1.767,1832,1037,2.84
2001,81,0,2223,Bob Tway,1.767,2424,1372,3.04
2001,85,0,1042,Paul Azinger,1.768,1740,984,3.06
2001,85,0,20229,Stewart Cink,1.768,2065,1168,3.17
2001,87,0,7003,David Berganio Jr.,1.769,1560,882,3.05
2001,87,0,8339,Spike McRoy,1.769,1926,1089,2.9
2001,87,0,12660,Jesper Parnevik,1.769,1852,1047,3.05
2001,90,0,1761,Len Mattiace,1.77,1943,1098,2.84
2001,90,0,2279,Mark Wiebe,1.77,1246,704,2.95
2001,90,0,10425,Jay Williamson,1.77,1881,1063,2.92
2001,93,0,6036,Scott Dunlap,1.771,1649,931,3.07
2001,93,0,8375,Paul Stankowski,1.771,1868,1055,3.14
2001,93,0,20436,Garrett Willis,1.771,1789,1010,3.12
2001,96,0,6004,Stephen Ames,1.772,1852,1045,3.14
2001,96,0,21805,Harrison Frazar,1.772,1783,1006,3.14
2001,98,0,9011,David Duval,1.773,1516,855,3.44
2001,98,0,1599,Steve Jones,1.773,1450,818,2.86
2001,98,0,2106,Chris Smith,1.773,2207,1245,3.15
2001,101,0,6621,Joe Durant,1.774,1795,1012,2.94
2001,102,0,1381,Fred Funk,1.775,2550,1437,3.01
2001,102,0,8793,Tiger Woods,1.775,1654,932,3.35
2001,104,0,12645,Brent Geiberger,1.776,1691,952,2.98
2001,104,0,6350,Bob May,1.776,1719,968,2.96
2001,106,0,12823,Carlos Franco,1.777,1741,980,3.15
2001,106,0,8553,Lee Porter,1.777,1860,1047,2.87
2001,108,0,19972,José Coceres,1.778,1191,670,2.97
2001,108,0,12760,Danny Ellis,1.778,1543,868,2.86
2001,108,0,22892,Jason Gore,1.778,1634,919,3.2
2001,108,0,6643,Paul Goydos,1.778,1718,966,2.97
2001,108,0,1475,Donnie Hammond,1.778,1159,652,2.93
2001,108,0,8537,J.P. Hayes,1.778,1511,850,2.95
2001,108,0,22122,Andrew McLardy,1.778,1566,881,3.05
2001,115,0,6617,Brian Henninger,1.779,1608,904,2.83
2001,115,0,1927,Dennis Paulson,1.779,1496,841,3.04
2001,117,0,20498,Briny Baird,1.78,2305,1295,2.83
2001,117,0,6809,Bob Burns,1.78,1926,1082,2.88
2001,117,0,1553,John Huston,1.78,1308,735,2.94
2001,117,0,6012,Greg Kraft,1.78,2166,1217,2.83
2001,117,0,1926,Steve Pate,1.78,1782,1001,2.85
2001,122,0,1938,David Peoples,1.781,2068,1161,2.88
2001,123,0,1677,Tom Lehman,1.782,1841,1033,3.05
2001,123,0,1943,Chris Perry,1.782,1689,948,2.87
2001,125,0,10885,Robert Allenby,1.785,2270,1272,2.97
2001,125,0,23614,Rich Beem,1.785,1867,1046,3.02
2001,125,0,21806,Paul Gow,1.785,1564,876,2.92
2001,125,0,23621,Rory Sabbatini,1.785,1383,775,3.01
2001,129,0,7867,Woody Austin,1.786,2008,1124,3.01
2001,129,0,21007,Gabriel Hjertstedt,1.786,1545,865,3.01
2001,129,0,1685,J.L. Lewis,1.786,2215,1240,2.97
2001,129,0,1823,Larry Mize,1.786,1536,860,2.83
2001,129,0,10213,Dicky Pride,1.786,1575,882,2.83
2001,129,0,7101,Dave Stockton Jr.,1.786,1202,673,2.96
2001,135,0,20574,Mathew Goggin,1.787,1966,1100,2.93
2001,135,0,10457,Frank Nobilo,1.787,1939,1085,2.73
2001,135,0,2245,Grant Waite,1.787,1623,908,3.07
2001,138,0,1035,Tommy Armour III,1.788,1893,1059,2.9
2001,138,0,19824,Craig Barlow,1.788,1557,871,2.74
2001,138,0,19881,Robert Damron,1.788,1906,1066,2.89
2001,141,0,8063,Kelly Grunewald,1.789,1313,734,2.74
2001,141,0,21961,Charles Howell III,1.789,2011,1124,3.06
2001,141,0,1887,Mark O'Meara,1.789,1304,729,2.92
2001,144,0,8123,Jeff Brehaut,1.79,1645,919,2.7
2001,144,0,1185,Brandel Chamblee,1.79,1504,840,2.94
2001,144,0,6522,Ernie Els,1.79,1192,666,3.08
2001,144,0,1723,Andrew Magee,1.79,1931,1079,3.0
2001,148,0,2101,Joey Sindelar,1.791,1426,796,3.05
2001,149,0,6573,Brandt Jobe,1.792,2088,1165,3.03
2001,149,0,6315,Pete Jordan,1.792,2163,1207,2.78
2001,149,0,6332,Neal Lancaster,1.792,2304,1286,3.02
2001,149,0,2170,Hal Sutton,1.792,2179,1216,2.83
2001,153,0,21584,Richie Coughlan,1.793,1363,760,2.86
2001,153,0,1361,Dan Forsman,1.793,1682,938,2.76
