YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2019,0,29479,Scott Brown,11.67,14,120
2019,0,35617,Martin Trainer,11.65,12,103
2019,0,37454,Whee Kim,11.63,10,86
2019,0,25572,Graeme McDowell,11.54,9,78
2019,0,26596,Ryan Moore,11.54,9,78
2019,0,23353,J.J. Henry,11.29,7,62
2019,0,30110,Kyle Stanley,11.25,9,80
2019,0,31646,Emiliano Grillo,11.24,10,89
2019,0,1810,Phil Mickelson,10.91,12,110
2019,0,29420,Billy Horschel,10.75,10,93
2019,0,21528,Henrik Stenson,10.53,4,38
2019,0,45609,Tyler Duncan,10.23,9,88
2019,0,27095,Nick Watney,9.92,12,121
2019,0,24361,Pat Perez,9.84,6,61
2019,0,30692,Scott Stallings,9.79,14,143
2019,0,25198,Francesco Molinari,9.62,5,52
2019,0,29478,Kevin Kisner,9.38,9,96
2019,0,21731,Freddie Jacobson,9.2,8,87
2019,0,24024,Zach Johnson,9.09,6,66
2019,0,32200,Roberto Castro,8.97,7,78
2019,0,6522,Ernie Els,8.82,6,68
2019,0,22405,Justin Rose,8.6,8,93
2019,0,29908,C.T. Pan,7.45,7,94
2019,0,30786,Brady Schnell,7.14,5,70
2019,0,19803,Ryan Armour,5.88,6,102
2018,0,19803,Ryan Armour,24.35,28,115
2018,0,27129,Luke List,24.14,42,174
2018,0,36799,Stephan Jaeger,23.91,33,138
2018,0,34099,Harris English,21.74,25,115
2018,0,29518,Brendan Steele,21.59,19,88
2018,0,24846,Ricky Barnes,20.97,26,124
2018,0,29461,Jamie Lovemark,20.73,34,164
2018,0,35310,Lanto Griffin,20.69,30,145
2018,0,35461,Beau Hossler,20.67,31,150
2018,0,1810,Phil Mickelson,20.63,26,126
2018,0,29725,Tony Finau,20.43,38,186
2018,0,25240,D.A. Points,20.24,17,84
2018,0,27936,Martin Laird,20.15,27,134
2018,0,10809,Jim Furyk,19.72,14,71
2018,0,50526,Tom Lovelady,19.58,37,189
2018,0,39546,Keith Mitchell,19.29,27,140
2018,0,22582,Kyle Thompson,19.18,14,73
2018,0,30925,Dustin Johnson,19.13,22,115
2018,0,12716,Charley Hoffman,19.08,29,152
2018,0,30944,Jason Kokrak,19.02,39,205
2018,0,24358,Robert Garrigus,19.01,27,142
2018,0,23621,Rory Sabbatini,18.88,27,143
2018,0,24925,Jonathan Byrd,18.56,18,97
2018,0,40009,Dominic Bozzelli,18.38,25,136
2018,0,28775,Nate Lashley,18.33,11,60
2018,0,32333,Kevin Tway,17.95,35,195
2018,0,35532,Tom Hoge,17.81,26,146
2018,0,20229,Stewart Cink,17.78,24,135
2018,0,34363,Tyrrell Hatton,17.78,16,90
2018,0,27895,Jonas Blixt,17.76,19,107
2018,0,47959,Bryson DeChambeau,17.61,25,142
2018,0,45609,Tyler Duncan,17.61,25,142
2018,0,34563,Chesson Hadley,17.31,27,156
2018,0,23320,Ryan Palmer,17.27,19,110
2018,0,27649,Brandt Snedeker,17.24,20,116
2018,0,31416,Derek Fathauer,17.22,31,180
2018,0,28307,Matt Every,17.12,19,111
2018,0,32150,Michael Thompson,17.11,13,76
2018,0,37455,Si Woo Kim,16.99,26,153
2018,0,34466,Peter Malnati,16.98,27,159
2018,0,27963,Chris Stroud,16.94,21,124
2018,0,37275,Sam Ryder,16.91,23,136
2018,0,26331,Charl Schwartzel,16.88,13,77
2018,0,34264,Hudson Swafford,16.88,13,77
2018,0,35879,Kelly Kraft,16.81,19,113
2018,0,46601,Trey Mullinax,16.81,20,119
2018,0,29908,C.T. Pan,16.8,21,125
2018,0,33448,Justin Thomas,16.79,23,137
2018,0,39997,Corey Conners,16.56,26,157
2018,0,33141,Keegan Bradley,16.5,17,103
2018,0,23353,J.J. Henry,16.49,16,97
2018,0,49964,Aaron Wise,16.41,21,128
2018,0,34409,David Lingmerth,16.3,15,92
2018,0,30692,Scott Stallings,16.2,29,179
2018,0,35450,Patrick Cantlay,16.13,20,124
2018,0,24502,Adam Scott,16.13,15,93
2018,0,35421,Brandon Harkins,16.08,32,199
2018,0,46501,Ollie Schniederjans,16.07,27,168
2018,0,32757,Patton Kizzire,15.95,26,163
2018,0,25804,Bubba Watson,15.94,22,138
2018,0,26951,Johnson Wagner,15.89,17,107
2018,0,34360,Patrick Reed,15.71,22,140
2018,0,34046,Jordan Spieth,15.63,20,128
2018,0,25818,Scott Piercy,15.58,24,154
2018,0,20593,Greg Chalmers,15.56,14,90
2018,0,29479,Scott Brown,15.54,23,148
2018,0,25632,Jimmy Walker,15.44,23,149
2018,0,30978,Kiradech Aphibarnrat,15.38,8,52
2018,0,34021,Bud Cauley,15.19,12,79
2018,0,33418,Shawn Stefani,15.15,20,132
2018,0,30926,Chris Kirk,15.13,23,152
2018,0,33410,Andrew Landry,15.13,23,152
2018,0,34213,Grayson Murray,15.13,18,119
2018,0,46402,Talor Gooch,15.09,24,159
2018,0,27349,Alex Noren,15.09,16,106
2018,0,35544,Andrew Yun,15.07,11,73
2018,0,12510,Chad Campbell,15.04,17,113
2018,0,39954,Cody Gribble,15.0,18,120
2018,0,37454,Whee Kim,14.96,19,127
2018,0,32640,Troy Merritt,14.88,18,121
2018,0,47993,Denny McCarthy,14.81,12,81
2018,0,39328,Conrad Shindler,14.81,12,81
2018,0,29221,Webb Simpson,14.79,21,142
2018,0,34076,Joel Dahmen,14.63,18,123
2018,0,28500,Martin Flores,14.62,25,171
2018,0,33399,Adam Hadwin,14.55,16,110
2018,0,35506,Mackenzie Hughes,14.52,18,124
2018,0,39975,Michael Kim,14.5,19,131
2018,0,24138,Ian Poulter,14.43,14,97
2018,0,27958,Ryan Blaum,14.41,16,111
2018,0,35891,Cameron Smith,14.41,16,111
2018,0,24140,Sean O'Hair,14.29,17,119
2018,0,47347,Adam Schenk,14.29,21,147
2018,0,29926,Danny Lee,14.06,18,128
2018,0,31560,Brian Stuard,14.04,16,114
2018,0,26851,Marc Leishman,14.0,21,150
2018,0,27095,Nick Watney,13.99,20,143
2018,0,48081,Xander Schauffele,13.92,22,158
2018,0,27141,J.B. Holmes,13.82,17,123
2018,0,47287,Ethan Tracy,13.82,17,123
2018,0,33948,Byeong Hun An,13.79,20,145
2018,0,25834,Daniel Summerhays,13.75,11,80
2018,0,29268,Bronson Burgoon,13.68,16,117
2018,0,26596,Ryan Moore,13.64,15,110
2018,0,27214,Kevin Streelman,13.55,21,155
2018,0,31646,Emiliano Grillo,13.51,15,111
2018,0,37278,Nicholas Lindheim,13.43,18,134
2018,0,45526,Abraham Ancer,13.41,24,179
2018,0,21961,Charles Howell III,13.33,18,135
2018,0,28132,Tyrone Van Aswegen,13.33,22,165
2018,0,26300,Matt Jones,13.27,13,98
2018,0,22371,Aaron Baddeley,13.19,19,144
2018,0,31202,William McGirt,13.07,20,153
2018,0,40058,Zac Blair,13.04,15,115
2018,0,36699,Patrick Rodgers,13.04,15,115
2018,0,31323,Gary Woodland,12.98,17,131
2018,0,20572,Rod Pampling,12.94,11,85
2018,0,37189,Harold Varner III,12.93,19,147
2018,0,35545,Blayne Barber,12.79,11,86
2018,0,23541,Ben Crane,12.79,11,86
2018,0,25493,Nick Taylor,12.75,19,149
2018,0,29484,Peter Uihlein,12.74,20,157
2018,0,32448,James Hahn,12.71,15,118
2018,0,27064,Jhonattan Vegas,12.67,19,150
2018,0,25364,Paul Casey,12.64,11,87
2018,0,25396,Kevin Na,12.61,15,119
2018,0,24924,Bill Haas,12.5,20,160
2018,0,27974,Sung Kang,12.5,19,152
2018,0,36689,Brooks Koepka,12.5,13,104
2018,0,33204,Shane Lowry,12.5,11,88
2018,0,22405,Justin Rose,12.5,11,88
2018,0,40026,Daniel Berger,12.4,15,121
2018,0,35376,Roberto Díaz,12.39,14,113
2018,0,28089,Jason Day,12.38,13,105
2018,0,32839,Hideki Matsuyama,12.38,13,105
2018,0,34358,Jonathan Randolph,12.38,13,105
2018,0,47125,Matt Atkins,12.36,11,89
2018,0,29222,Billy Hurley III,12.16,9,74
2018,0,29478,Kevin Kisner,12.12,12,99
2018,0,34174,John Huh,12.08,18,149
2018,0,49771,J.T. Poston,12.07,14,116
2018,0,34256,Andrew Putnam,11.93,21,176
2018,0,25892,Steve Wheatcroft,11.9,10,84
2018,0,24024,Zach Johnson,11.88,12,101
2018,0,29420,Billy Horschel,11.86,14,118
2018,0,33419,Cameron Tringale,11.82,13,110
2018,0,28237,Rory McIlroy,11.76,14,119
2018,0,33413,Ben Martin,11.54,12,104
2018,0,32366,Kevin Chappell,11.49,10,87
2018,0,31420,Anirban Lahiri,11.45,15,131
2018,0,29223,Sam Saunders,11.43,16,140
2018,0,26758,David Hearn,11.36,10,88
2018,0,25198,Francesco Molinari,11.34,11,97
2018,0,32254,Xinjun Zhang,11.34,11,97
2018,0,33122,Russell Knox,11.32,12,106
2018,0,32876,Martin Piller,11.29,14,124
2018,0,23325,Vaughn Taylor,11.21,12,107
2018,0,28252,Seamus Power,11.19,15,134
2018,0,30911,Tommy Fleetwood,11.11,10,90
2018,0,24781,Hunter Mahan,11.11,11,99
2018,0,26329,Louis Oosthuizen,11.11,9,81
2018,0,39324,J.J. Spaun,11.11,14,126
2018,0,28679,Fabián Gómez,11.02,13,118
2018,0,39327,Ben Silverman,11.02,14,127
2018,0,29974,Branden Grace,11.0,11,100
2018,0,27942,Rob Oppenheim,10.92,13,119
2018,0,46970,Jon Rahm,10.89,11,101
2018,0,26476,Chez Reavie,10.81,8,74
2018,0,22056,Cameron Percy,10.67,8,75
2018,0,21528,Henrik Stenson,10.53,4,38
2018,0,25900,Lucas Glover,10.47,9,86
2018,0,25686,Jason Dufner,10.26,8,78
2018,0,20157,Retief Goosen,10.26,8,78
2018,0,20472,Alex Cejka,10.23,9,88
2018,0,25572,Graeme McDowell,10.11,9,89
2018,0,32102,Rickie Fowler,10.09,11,109
2018,0,34431,Robert Streb,9.89,9,91
2018,0,19846,Brian Gay,9.86,14,142
2018,0,24361,Pat Perez,9.78,9,92
2018,0,47128,Richy Werenski,9.73,11,113
2018,0,30110,Kyle Stanley,9.52,10,105
2018,0,8793,Tiger Woods,9.52,10,105
2018,0,27644,Brian Harman,9.38,9,96
2018,0,29485,Brett Stegmaier,9.3,8,86
2018,0,29535,Brice Garnett,9.15,14,153
2018,0,34098,Russell Henley,9.09,7,77
2018,0,46435,Austin Cook,8.82,12,136
2018,0,48084,Wesley Bryan,8.75,7,80
2018,0,23108,Matt Kuchar,7.78,7,90
2018,0,37338,Zecheng Dou,6.25,5,80
2018,0,32816,Satoshi Kodaira,5.97,4,67
2018,0,26499,Rafa Cabrera Bello,4.11,3,73
2018,0,27556,Ted Potter Jr.,3.45,4,116
2017,0,28089,Jason Day,24.19,30,124
2017,0,23621,Rory Sabbatini,23.64,26,110
2017,0,46970,Jon Rahm,23.2,29,125
2017,0,33448,Justin Thomas,21.74,30,138
2017,0,46550,Brandon Hagy,21.38,34,159
2017,0,29926,Danny Lee,20.77,27,130
2017,0,48822,Sebastián Muñoz,20.73,17,82
2017,0,25396,Kevin Na,20.69,24,116
2017,0,29461,Jamie Lovemark,20.0,33,165
2017,0,29725,Tony Finau,19.67,36,183
2017,0,28093,Miguel Angel Carballo,19.23,20,104
2017,0,29221,Webb Simpson,19.17,23,120
2017,0,28307,Matt Every,18.75,21,112
2017,0,27129,Luke List,18.28,34,186
2017,0,32839,Hideki Matsuyama,18.18,24,132
2017,0,24502,Adam Scott,18.18,18,99
2017,0,32448,James Hahn,18.12,25,138
2017,0,22371,Aaron Baddeley,17.86,20,112
2017,0,33204,Shane Lowry,17.86,10,56
2017,0,29720,Andres Gonzales,17.81,26,146
2017,0,30944,Jason Kokrak,17.73,25,141
2017,0,27141,J.B. Holmes,17.65,24,136
2017,0,40058,Zac Blair,17.61,25,142
2017,0,34046,Jordan Spieth,17.32,22,127
2017,0,25572,Graeme McDowell,17.19,11,64
2017,0,31557,Jim Herman,17.11,13,76
2017,0,26329,Louis Oosthuizen,17.05,15,88
2017,0,37454,Whee Kim,16.92,22,130
2017,0,46601,Trey Mullinax,16.88,27,160
2017,0,48081,Xander Schauffele,16.88,27,160
2017,0,28500,Martin Flores,16.87,28,166
2017,0,25493,Nick Taylor,16.87,28,166
2017,0,24140,Sean O'Hair,16.81,19,113
2017,0,23320,Ryan Palmer,16.81,19,113
2017,0,35879,Kelly Kraft,16.42,22,134
2017,0,25686,Jason Dufner,16.41,21,128
2017,0,47959,Bryson DeChambeau,16.33,24,147
2017,0,34099,Harris English,16.25,26,160
2017,0,25349,Tim Wilkinson,16.25,13,80
2017,0,29479,Scott Brown,16.15,21,130
2017,0,29518,Brendan Steele,16.15,21,130
2017,0,26331,Charl Schwartzel,16.13,15,93
2017,0,24024,Zach Johnson,16.09,14,87
2017,0,49771,J.T. Poston,16.09,28,174
2017,0,46501,Ollie Schniederjans,16.09,28,174
2017,0,32366,Kevin Chappell,16.06,22,137
2017,0,39975,Michael Kim,16.0,24,150
2017,0,34409,David Lingmerth,16.0,16,100
2017,0,20104,Ken Duke,15.97,19,119
2017,0,24361,Pat Perez,15.82,25,158
2017,0,28252,Seamus Power,15.79,24,152
2017,0,22405,Justin Rose,15.79,15,95
2017,0,34466,Peter Malnati,15.75,23,146
2017,0,46443,Brian Campbell,15.73,14,89
2017,0,27436,Graham DeLaet,15.65,18,115
2017,0,36689,Brooks Koepka,15.63,20,128
2017,0,34213,Grayson Murray,15.61,27,173
2017,0,28679,Fabián Gómez,15.52,18,116
2017,0,26851,Marc Leishman,15.51,29,187
2017,0,25900,Lucas Glover,15.49,22,142
2017,0,29223,Sam Saunders,15.32,19,124
2017,0,29974,Branden Grace,15.31,15,98
2017,0,24358,Robert Garrigus,15.24,16,105
2017,0,26289,Boo Weekley,15.19,12,79
2017,0,27214,Kevin Streelman,15.15,20,132
2017,0,35506,Mackenzie Hughes,15.05,31,206
2017,0,37189,Harold Varner III,15.0,24,160
2017,0,32102,Rickie Fowler,14.94,13,87
2017,0,33399,Adam Hadwin,14.91,17,114
2017,0,31420,Anirban Lahiri,14.88,18,121
2017,0,23325,Vaughn Taylor,14.74,14,95
2017,0,33419,Cameron Tringale,14.66,17,116
2017,0,26499,Rafa Cabrera Bello,14.61,13,89
2017,0,12716,Charley Hoffman,14.49,30,207
2017,0,30191,Julián Etulain,14.43,14,97
2017,0,24781,Hunter Mahan,14.41,17,118
2017,0,25632,Jimmy Walker,14.4,18,125
2017,0,31323,Gary Woodland,14.39,19,132
2017,0,40009,Dominic Bozzelli,14.29,20,140
2017,0,32200,Roberto Castro,14.29,13,91
2017,0,25720,Chad Collins,14.29,15,105
2017,0,29289,S.Y. Noh,14.29,23,161
2017,0,27064,Jhonattan Vegas,14.29,22,154
2017,0,27095,Nick Watney,14.17,17,120
2017,0,29478,Kevin Kisner,14.16,16,113
2017,0,33120,Mark Anderson,14.13,13,92
2017,0,29222,Billy Hurley III,14.13,13,92
2017,0,34431,Robert Streb,14.07,19,135
2017,0,37278,Nicholas Lindheim,14.06,18,128
2017,0,28132,Tyrone Van Aswegen,14.0,21,150
2017,0,25240,D.A. Points,13.95,12,86
2017,0,31416,Derek Fathauer,13.89,20,144
2017,0,35450,Patrick Cantlay,13.83,13,94
2017,0,33122,Russell Knox,13.79,12,87
2017,0,24846,Ricky Barnes,13.75,22,160
2017,0,20229,Stewart Cink,13.73,21,153
2017,0,25804,Bubba Watson,13.73,14,102
2017,0,25274,Steven Bowditch,13.68,13,95
2017,0,32757,Patton Kizzire,13.61,20,147
2017,0,23983,Luke Donald,13.58,11,81
2017,0,22046,Geoff Ogilvy,13.53,18,133
2017,0,25834,Daniel Summerhays,13.51,20,148
2017,0,26476,Chez Reavie,13.39,15,112
2017,0,32333,Kevin Tway,13.37,23,172
2017,0,35891,Cameron Smith,13.33,20,150
2017,0,26300,Matt Jones,13.16,15,114
2017,0,30926,Chris Kirk,13.14,18,137
2017,0,36699,Patrick Rodgers,13.1,19,145
2017,0,30110,Kyle Stanley,13.01,19,146
2017,0,34358,Jonathan Randolph,12.9,12,93
2017,0,30925,Dustin Johnson,12.82,15,117
2017,0,34264,Hudson Swafford,12.78,17,133
2017,0,29476,Kyle Reifers,12.73,14,110
2017,0,25818,Scott Piercy,12.71,15,118
2017,0,39324,J.J. Spaun,12.69,17,134
2017,0,29485,Brett Stegmaier,12.62,13,103
2017,0,26951,Johnson Wagner,12.62,13,103
2017,0,21961,Charles Howell III,12.58,20,159
2017,0,12510,Chad Campbell,12.5,17,136
2017,0,20593,Greg Chalmers,12.4,16,129
2017,0,34360,Patrick Reed,12.34,19,154
2017,0,35300,Andrew Loupe,12.32,17,138
2017,0,35545,Blayne Barber,12.28,14,114
2017,0,28420,Ryan Brehm,12.21,16,131
2017,0,40026,Daniel Berger,12.16,18,148
2017,0,27958,Ryan Blaum,12.07,21,174
2017,0,33461,Morgan Hoffmann,12.07,21,174
2017,0,32150,Michael Thompson,12.05,10,83
2017,0,20472,Alex Cejka,12.0,12,100
2017,0,20572,Rod Pampling,12.0,18,150
2017,0,33413,Ben Martin,11.93,13,109
2017,0,24924,Bill Haas,11.81,15,127
2017,0,19846,Brian Gay,11.76,14,119
2017,0,29420,Billy Horschel,11.76,20,170
2017,0,24138,Ian Poulter,11.71,13,111
2017,0,27644,Brian Harman,11.64,17,146
2017,0,37455,Si Woo Kim,11.57,14,121
2017,0,32640,Troy Merritt,11.56,17,147
2017,0,23497,Tag Ridings,11.54,12,104
2017,0,33418,Shawn Stefani,11.5,13,113
2017,0,24357,K.J. Choi,11.49,10,87
2017,0,47128,Richy Werenski,11.46,11,96
2017,0,31560,Brian Stuard,11.43,8,70
2017,0,27974,Sung Kang,11.38,19,167
2017,0,34174,John Huh,11.28,15,133
2017,0,20157,Retief Goosen,11.24,10,89
2017,0,24507,Jason Bohn,11.19,15,134
2017,0,34098,Russell Henley,11.18,17,152
2017,0,1810,Phil Mickelson,11.11,13,117
2017,0,26596,Ryan Moore,11.0,11,100
2017,0,27936,Martin Laird,10.92,13,119
2017,0,27770,Camilo Villegas,10.85,14,129
2017,0,31646,Emiliano Grillo,10.71,12,112
2017,0,25892,Steve Wheatcroft,10.71,6,56
2017,0,30852,Ryo Ishikawa,10.62,12,113
2017,0,20771,Steven Alker,10.53,8,76
2017,0,25191,Gonzalo Fernandez-Castaño,10.53,12,114
2017,0,25345,Carl Pettersson,10.53,10,95
2017,0,29908,C.T. Pan,10.48,13,124
2017,0,30692,Scott Stallings,10.4,13,125
2017,0,33948,Byeong Hun An,10.38,11,106
2017,0,35110,Brett Drewitt,10.31,10,97
2017,0,23108,Matt Kuchar,10.09,11,109
2017,0,33141,Keegan Bradley,9.93,14,141
2017,0,48084,Wesley Bryan,9.92,13,131
2017,0,27895,Jonas Blixt,9.91,11,111
2017,0,35532,Tom Hoge,9.89,9,91
2017,0,25364,Paul Casey,9.82,11,112
2017,0,19803,Ryan Armour,9.76,8,82
2017,0,46732,Rick Lamb,9.59,7,73
2017,0,23800,Bryce Molder,9.09,14,154
2017,0,22986,Søren Kjeldsen,8.93,5,56
2017,0,6522,Ernie Els,8.86,7,79
2017,0,21209,Sergio Garcia,8.86,7,79
2017,0,22056,Cameron Percy,8.85,10,113
2017,0,34021,Bud Cauley,8.63,12,139
2017,0,29740,Brad Fritsch,8.47,10,118
2017,0,25198,Francesco Molinari,8.43,7,83
2017,0,23541,Ben Crane,8.4,11,131
2017,0,26758,David Hearn,8.4,11,131
2017,0,36801,Mark Hubbard,7.81,10,128
2017,0,23353,J.J. Henry,7.69,10,130
2017,0,27649,Brandt Snedeker,7.69,5,65
2017,0,27466,Spencer Levin,7.45,7,94
2017,0,27963,Chris Stroud,7.45,7,94
2017,0,39954,Cody Gribble,7.35,10,136
2017,0,28237,Rory McIlroy,7.25,5,69
2017,0,46440,Smylie Kaufman,6.8,10,147
2017,0,31202,William McGirt,6.48,7,108
2017,0,10809,Jim Furyk,4.48,3,67
2016,0,28237,Rory McIlroy,26.04,25,96
2016,0,27129,Luke List,23.56,41,174
2016,0,24502,Adam Scott,21.57,22,102
2016,0,30925,Dustin Johnson,21.53,31,144
2016,0,24507,Jason Bohn,21.51,20,93
2016,0,6527,Steve Stricker,21.25,17,80
2016,0,29461,Jamie Lovemark,20.99,34,162
2016,0,25804,Bubba Watson,20.95,22,105
2016,0,6567,Vijay Singh,20.8,26,125
2016,0,25240,D.A. Points,20.51,16,78
2016,0,27649,Brandt Snedeker,20.51,32,156
2016,0,23320,Ryan Palmer,20.13,32,159
2016,0,1810,Phil Mickelson,20.0,23,115
2016,0,27963,Chris Stroud,19.86,28,141
2016,0,33461,Morgan Hoffmann,19.69,25,127
2016,0,34046,Jordan Spieth,19.66,23,117
2016,0,29289,S.Y. Noh,19.64,33,168
2016,0,27141,J.B. Holmes,19.57,27,138
2016,0,24140,Sean O'Hair,19.54,34,174
2016,0,29223,Sam Saunders,19.35,18,93
2016,0,26851,Marc Leishman,19.26,26,135
2016,0,27064,Jhonattan Vegas,19.21,34,177
2016,0,21961,Charles Howell III,19.16,41,214
2016,0,26476,Chez Reavie,19.13,22,115
2016,0,21731,Freddie Jacobson,19.01,27,142
2016,0,30711,Colt Knost,18.89,17,90
2016,0,35732,Wes Roach,18.82,16,85
2016,0,34431,Robert Streb,18.7,23,123
2016,0,30163,Henrik Norlander,18.68,17,91
2016,0,25686,Jason Dufner,18.66,25,134
2016,0,23325,Vaughn Taylor,18.52,20,108
2016,0,28089,Jason Day,18.4,23,125
2016,0,34264,Hudson Swafford,18.39,32,174
2016,0,25198,Francesco Molinari,18.33,22,120
2016,0,20766,Padraig Harrington,18.31,13,71
2016,0,37189,Harold Varner III,18.29,32,175
2016,0,32839,Hideki Matsuyama,18.26,21,115
2016,0,26331,Charl Schwartzel,18.25,23,126
2016,0,36689,Brooks Koepka,18.18,22,121
2016,0,24846,Ricky Barnes,18.13,35,193
2016,0,29745,Tyler Aldridge,18.02,31,172
2016,0,34466,Peter Malnati,18.0,27,150
2016,0,31560,Brian Stuard,17.91,12,67
2016,0,29268,Bronson Burgoon,17.88,27,151
2016,0,12716,Charley Hoffman,17.82,31,174
2016,0,20104,Ken Duke,17.78,16,90
2016,0,29974,Branden Grace,17.7,20,113
2016,0,33667,Carlos Ortiz,17.65,21,119
2016,0,24358,Robert Garrigus,17.32,22,127
2016,0,35891,Cameron Smith,17.17,17,99
2016,0,35451,Scott Pinckney,17.16,23,134
2016,0,21878,Mark Wilson,17.0,17,100
2016,0,32366,Kevin Chappell,16.89,25,148
2016,0,26329,Louis Oosthuizen,16.87,14,83
2016,0,23108,Matt Kuchar,16.79,22,131
2016,0,35532,Tom Hoge,16.67,25,150
2016,0,32150,Michael Thompson,16.67,16,96
2016,0,31416,Derek Fathauer,16.58,32,193
2016,0,24024,Zach Johnson,16.5,17,103
2016,0,34099,Harris English,16.46,27,164
2016,0,27895,Jonas Blixt,16.34,25,153
2016,0,26300,Matt Jones,16.33,24,147
2016,0,24461,Thomas Aiken,16.3,15,92
2016,0,30692,Scott Stallings,16.3,30,184
2016,0,25396,Kevin Na,16.28,21,129
2016,0,29485,Brett Stegmaier,16.22,24,148
2016,0,31323,Gary Woodland,16.2,23,142
2016,0,25892,Steve Wheatcroft,16.11,24,149
2016,0,27644,Brian Harman,16.09,28,174
2016,0,37454,Whee Kim,16.0,24,150
2016,0,36699,Patrick Rodgers,15.98,27,169
2016,0,25632,Jimmy Walker,15.98,31,194
2016,0,35300,Andrew Loupe,15.87,30,189
2016,0,27436,Graham DeLaet,15.83,19,120
2016,0,22405,Justin Rose,15.83,19,120
2016,0,20691,Greg Owen,15.75,23,146
2016,0,33410,Andrew Landry,15.71,11,70
2016,0,26951,Johnson Wagner,15.71,22,140
2016,0,31557,Jim Herman,15.57,19,122
2016,0,33141,Keegan Bradley,15.56,14,90
2016,0,29518,Brendan Steele,15.56,21,135
2016,0,24494,Erik Compton,15.53,16,103
2016,0,29221,Webb Simpson,15.19,12,79
2016,0,32102,Rickie Fowler,15.13,18,119
2016,0,34409,David Lingmerth,15.12,13,86
2016,0,35545,Blayne Barber,14.96,19,127
2016,0,32618,Rhein Gibson,14.96,19,127
2016,0,26596,Ryan Moore,14.91,17,114
2016,0,30926,Chris Kirk,14.84,19,128
2016,0,20472,Alex Cejka,14.77,13,88
2016,0,34174,John Huh,14.77,22,149
2016,0,10213,Dicky Pride,14.77,13,88
2016,0,34360,Patrick Reed,14.75,32,217
2016,0,31420,Anirban Lahiri,14.74,14,95
2016,0,29725,Tony Finau,14.71,30,204
2016,0,46440,Smylie Kaufman,14.56,30,206
2016,0,27942,Rob Oppenheim,14.5,19,131
2016,0,27747,Hiroshi Iwata,14.46,24,166
2016,0,27770,Camilo Villegas,14.38,23,160
2016,0,20645,John Senden,14.37,24,167
2016,0,32757,Patton Kizzire,14.36,26,181
2016,0,29222,Billy Hurley III,14.29,10,70
2016,0,33448,Justin Thomas,14.2,24,169
2016,0,27214,Kevin Streelman,14.16,16,113
2016,0,31202,William McGirt,14.11,23,163
2016,0,29476,Kyle Reifers,13.95,24,172
2016,0,25720,Chad Collins,13.91,21,151
2016,0,25818,Scott Piercy,13.91,21,151
2016,0,29926,Danny Lee,13.86,14,101
2016,0,26289,Boo Weekley,13.85,18,130
2016,0,35879,Kelly Kraft,13.73,14,102
2016,0,25349,Tim Wilkinson,13.64,12,88
2016,0,30944,Jason Kokrak,13.51,20,148
2016,0,27936,Martin Laird,13.41,22,164
2016,0,32448,James Hahn,13.33,18,135
2016,0,39975,Michael Kim,13.33,24,180
2016,0,24357,K.J. Choi,13.27,15,113
2016,0,32200,Roberto Castro,13.24,18,136
2016,0,33413,Ben Martin,13.19,19,144
2016,0,34261,Scott Langley,13.18,17,129
2016,0,24912,Will MacKenzie,13.11,16,122
2016,0,33419,Cameron Tringale,12.88,17,132
2016,0,20098,Stuart Appleby,12.86,18,140
2016,0,29720,Andres Gonzales,12.86,18,140
2016,0,20229,Stewart Cink,12.77,12,94
2016,0,28679,Fabián Gómez,12.75,19,149
2016,0,22046,Geoff Ogilvy,12.75,13,102
2016,0,25834,Daniel Summerhays,12.74,20,157
2016,0,22371,Aaron Baddeley,12.64,23,182
2016,0,22892,Jason Gore,12.61,14,111
2016,0,24781,Hunter Mahan,12.5,14,112
2016,0,30927,Brendon Todd,12.37,12,97
2016,0,25900,Lucas Glover,12.24,12,98
2016,0,27974,Sung Kang,12.21,16,131
2016,0,8075,Jerry Kelly,12.16,9,74
2016,0,45526,Abraham Ancer,12.12,8,66
2016,0,28158,Steve Marino,12.12,16,132
2016,0,37273,Derek Ernst,12.09,11,91
2016,0,30110,Kyle Stanley,11.97,17,142
2016,0,25274,Steven Bowditch,11.94,16,134
2016,0,33204,Shane Lowry,11.94,8,67
2016,0,24490,George McNeill,11.83,11,93
2016,0,2206,David Toms,11.76,12,102
2016,0,23541,Ben Crane,11.71,13,111
2016,0,20572,Rod Pampling,11.67,7,60
2016,0,29420,Billy Horschel,11.63,10,86
2016,0,25364,Paul Casey,11.58,11,95
2016,0,40026,Daniel Berger,11.56,20,173
2016,0,28132,Tyrone Van Aswegen,11.56,20,173
2016,0,6522,Ernie Els,11.51,16,139
2016,0,34563,Chesson Hadley,11.38,14,123
2016,0,27466,Spencer Levin,11.34,11,97
2016,0,25493,Nick Taylor,11.04,17,154
2016,0,29478,Kevin Kisner,10.83,13,120
2016,0,34098,Russell Henley,10.79,15,139
2016,0,33399,Adam Hadwin,10.69,17,159
2016,0,12510,Chad Campbell,10.53,14,133
2016,0,28475,Jeff Overton,10.53,16,152
2016,0,35539,Luke Guthrie,10.48,11,105
2016,0,20157,Retief Goosen,10.47,9,86
2016,0,37455,Si Woo Kim,10.31,20,194
2016,0,34265,Will Wilcox,10.28,11,107
