YEAR,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
2018,0,39546,Keith Mitchell,64.3,9
2018,0,27963,Chris Stroud,63.6,7
2018,0,24358,Robert Garrigus,62.5,5
2018,0,39954,Cody Gribble,62.5,5
2018,0,24924,Bill Haas,62.5,5
2018,0,30926,Chris Kirk,62.5,10
2018,0,29926,Danny Lee,62.5,5
2018,0,33204,Shane Lowry,62.5,5
2018,0,31202,William McGirt,62.5,5
2018,0,46601,Trey Mullinax,62.5,5
2018,0,29518,Brendan Steele,62.5,5
2018,0,29484,Peter Uihlein,62.5,5
2018,0,19803,Ryan Armour,61.5,8
2018,0,29535,Brice Garnett,60.0,9
2018,0,37455,Si Woo Kim,60.0,9
2018,0,34358,Jonathan Randolph,60.0,6
2018,0,21528,Henrik Stenson,60.0,3
2018,0,33419,Cameron Tringale,60.0,3
2018,0,8793,Tiger Woods,60.0,3
2018,0,35461,Beau Hossler,58.3,7
2018,0,27958,Ryan Blaum,57.1,4
2018,0,27895,Jonas Blixt,57.1,4
2018,0,35450,Patrick Cantlay,57.1,4
2018,0,34076,Joel Dahmen,57.1,4
2018,0,26758,David Hearn,57.1,4
2018,0,29420,Billy Horschel,57.1,4
2018,0,33948,Byeong Hun An,55.6,5
2018,0,22371,Aaron Baddeley,55.6,5
2018,0,35545,Blayne Barber,55.6,5
2018,0,47959,Bryson DeChambeau,55.6,5
2018,0,31646,Emiliano Grillo,55.6,5
2018,0,37278,Nicholas Lindheim,55.6,5
2018,0,22056,Cameron Percy,55.6,5
2018,0,37275,Sam Ryder,55.6,5
2018,0,35310,Lanto Griffin,54.5,6
2018,0,27644,Brian Harman,54.5,6
2018,0,34409,David Lingmerth,54.5,6
2018,0,29485,Brett Stegmaier,54.5,6
2018,0,45526,Abraham Ancer,53.8,7
2018,0,30978,Kiradech Aphibarnrat,50.0,3
2018,0,48084,Wesley Bryan,50.0,4
2018,0,12510,Chad Campbell,50.0,6
2018,0,28089,Jason Day,50.0,2
2018,0,12716,Charley Hoffman,50.0,3
2018,0,32757,Patton Kizzire,50.0,6
2018,0,31420,Anirban Lahiri,50.0,4
2018,0,27936,Martin Laird,50.0,3
2018,0,26596,Ryan Moore,50.0,3
2018,0,23320,Ryan Palmer,50.0,4
2018,0,32876,Martin Piller,50.0,4
2018,0,25240,D.A. Points,50.0,2
2018,0,49771,J.T. Poston,50.0,3
2018,0,26331,Charl Schwartzel,50.0,4
2018,0,25834,Daniel Summerhays,50.0,2
2018,0,37189,Harold Varner III,50.0,6
2018,0,49964,Aaron Wise,50.0,4
2018,0,32254,Xinjun Zhang,50.0,5
2018,0,46435,Austin Cook,47.1,8
2018,0,39997,Corey Conners,46.7,7
2018,0,27095,Nick Watney,46.7,7
2018,0,39327,Ben Silverman,46.2,6
2018,0,27064,Jhonattan Vegas,46.2,6
2018,0,27141,J.B. Holmes,44.4,4
2018,0,35879,Kelly Kraft,44.4,4
2018,0,29223,Sam Saunders,44.4,4
2018,0,24925,Jonathan Byrd,42.9,3
2018,0,34021,Bud Cauley,42.9,3
2018,0,47993,Denny McCarthy,42.9,3
2018,0,48081,Xander Schauffele,42.9,3
2018,0,32150,Michael Thompson,42.9,3
2018,0,28500,Martin Flores,41.7,5
2018,0,27974,Sung Kang,41.7,5
2018,0,28132,Tyrone Van Aswegen,41.7,5
2018,0,19846,Brian Gay,40.0,4
2018,0,26300,Matt Jones,40.0,2
2018,0,50526,Tom Lovelady,40.0,4
2018,0,26951,Johnson Wagner,40.0,4
2018,0,25892,Steve Wheatcroft,40.0,2
2018,0,33141,Keegan Bradley,38.5,5
2018,0,24846,Ricky Barnes,37.5,3
2018,0,37454,Whee Kim,37.5,3
2018,0,27214,Kevin Streelman,37.5,3
2018,0,35532,Tom Hoge,36.4,4
2018,0,25804,Bubba Watson,36.4,4
2018,0,20229,Stewart Cink,33.3,4
2018,0,25686,Jason Dufner,33.3,3
2018,0,33410,Andrew Landry,33.3,3
2018,0,46970,Jon Rahm,33.3,1
2018,0,35376,Roberto Díaz,30.0,3
2018,0,28307,Matt Every,30.0,3
2018,0,33418,Shawn Stefani,28.6,2
2018,0,47125,Matt Atkins,25.0,1
2018,0,20593,Greg Chalmers,25.0,1
2018,0,39975,Michael Kim,25.0,1
2018,0,32816,Satoshi Kodaira,25.0,1
2018,0,34256,Andrew Putnam,25.0,2
2018,0,30110,Kyle Stanley,25.0,1
2018,0,47287,Ethan Tracy,25.0,2
2018,0,40058,Zac Blair,20.0,1
2018,0,23541,Ben Crane,12.5,1
2018,0,35506,Mackenzie Hughes,11.1,1
2017,0,25364,Paul Casey,100.0,5
2017,0,28089,Jason Day,100.0,5
2017,0,32102,Rickie Fowler,100.0,2
2017,0,30925,Dustin Johnson,100.0,5
2017,0,29926,Danny Lee,100.0,8
2017,0,26851,Marc Leishman,100.0,6
2017,0,35300,Andrew Loupe,100.0,2
2017,0,32839,Hideki Matsuyama,100.0,7
2017,0,27649,Brandt Snedeker,100.0,3
2017,0,34046,Jordan Spieth,100.0,3
2017,0,29720,Andres Gonzales,88.9,8
2017,0,27129,Luke List,87.5,7
2017,0,23108,Matt Kuchar,85.7,6
2017,0,24502,Adam Scott,85.7,6
2017,0,24358,Robert Garrigus,83.3,5
2017,0,22986,Søren Kjeldsen,83.3,5
2017,0,33448,Justin Thomas,83.3,5
2017,0,29725,Tony Finau,81.8,9
2017,0,27466,Spencer Levin,81.8,9
2017,0,24138,Ian Poulter,81.8,9
2017,0,34264,Hudson Swafford,81.8,9
2017,0,31323,Gary Woodland,81.8,9
2017,0,25191,Gonzalo Fernandez-Castaño,80.0,4
2017,0,23320,Ryan Palmer,80.0,4
2017,0,33413,Ben Martin,77.8,7
2017,0,22056,Cameron Percy,77.8,7
2017,0,25804,Bubba Watson,77.8,7
2017,0,27895,Jonas Blixt,75.0,6
2017,0,46443,Brian Campbell,75.0,3
2017,0,20593,Greg Chalmers,75.0,6
2017,0,29461,Jamie Lovemark,75.0,6
2017,0,25572,Graeme McDowell,75.0,6
2017,0,28237,Rory McIlroy,75.0,3
2017,0,1810,Phil Mickelson,75.0,6
2017,0,26476,Chez Reavie,75.0,6
2017,0,35506,Mackenzie Hughes,73.3,11
2017,0,20229,Stewart Cink,72.7,8
2017,0,31646,Emiliano Grillo,72.7,8
2017,0,48081,Xander Schauffele,72.7,8
2017,0,25686,Jason Dufner,71.4,5
2017,0,29974,Branden Grace,71.4,5
2017,0,34360,Patrick Reed,71.4,10
2017,0,23621,Rory Sabbatini,71.4,5
2017,0,26331,Charl Schwartzel,71.4,5
2017,0,28500,Martin Flores,70.0,7
2017,0,46550,Brandon Hagy,70.0,7
2017,0,29222,Billy Hurley III,70.0,7
2017,0,24140,Sean O'Hair,70.0,7
2017,0,30110,Kyle Stanley,70.0,7
2017,0,40058,Zac Blair,69.2,9
2017,0,33948,Byeong Hun An,66.7,6
2017,0,22371,Aaron Baddeley,66.7,4
2017,0,26499,Rafa Cabrera Bello,66.7,4
2017,0,47959,Bryson DeChambeau,66.7,6
2017,0,23983,Luke Donald,66.7,2
2017,0,34099,Harris English,66.7,6
2017,0,21209,Sergio Garcia,66.7,2
2017,0,25900,Lucas Glover,66.7,6
2017,0,33399,Adam Hadwin,66.7,6
2017,0,36689,Brooks Koepka,66.7,4
2017,0,30944,Jason Kokrak,66.7,8
2017,0,31420,Anirban Lahiri,66.7,6
2017,0,25198,Francesco Molinari,66.7,4
2017,0,29476,Kyle Reifers,66.7,6
2017,0,29221,Webb Simpson,66.7,8
2017,0,27963,Chris Stroud,66.7,4
2017,0,32150,Michael Thompson,66.7,4
2017,0,32333,Kevin Tway,66.7,8
2017,0,27095,Nick Watney,66.7,6
2017,0,39324,J.J. Spaun,64.3,9
2017,0,12716,Charley Hoffman,63.6,7
2017,0,25240,D.A. Points,63.6,7
2017,0,29479,Scott Brown,62.5,5
2017,0,24357,K.J. Choi,62.5,5
2017,0,34098,Russell Henley,62.5,5
2017,0,46440,Smylie Kaufman,62.5,5
2017,0,35879,Kelly Kraft,62.5,5
2017,0,27936,Martin Laird,62.5,5
2017,0,26329,Louis Oosthuizen,62.5,5
2017,0,24361,Pat Perez,62.5,5
2017,0,25349,Tim Wilkinson,62.5,5
2017,0,24846,Ricky Barnes,61.5,8
2017,0,33141,Keegan Bradley,60.0,9
2017,0,30191,Julián Etulain,60.0,6
2017,0,27974,Sung Kang,60.0,6
2017,0,34213,Grayson Murray,60.0,6
2017,0,28252,Seamus Power,60.0,6
2017,0,29518,Brendan Steele,60.0,6
2017,0,34021,Bud Cauley,58.3,7
2017,0,20472,Alex Cejka,58.3,7
2017,0,32366,Kevin Chappell,58.3,7
2017,0,40009,Dominic Bozzelli,57.1,4
2017,0,48084,Wesley Bryan,57.1,8
2017,0,6522,Ernie Els,57.1,4
2017,0,31557,Jim Herman,57.1,4
2017,0,35532,Tom Hoge,57.1,4
2017,0,26300,Matt Jones,57.1,4
2017,0,35545,Blayne Barber,55.6,5
2017,0,27436,Graham DeLaet,55.6,5
2017,0,35110,Brett Drewitt,55.6,5
2017,0,31416,Derek Fathauer,55.6,5
2017,0,27644,Brian Harman,55.6,5
2017,0,31202,William McGirt,55.6,5
2017,0,29908,C.T. Pan,55.6,5
2017,0,23497,Tag Ridings,55.6,5
2017,0,29223,Sam Saunders,55.6,5
2017,0,23541,Ben Crane,54.5,6
2017,0,34174,John Huh,54.5,6
2017,0,20572,Rod Pampling,54.5,6
2017,0,34431,Robert Streb,54.5,6
2017,0,28132,Tyrone Van Aswegen,54.5,6
2017,0,29478,Kevin Kisner,53.8,7
2017,0,34466,Peter Malnati,53.8,7
2017,0,23325,Vaughn Taylor,53.3,8
2017,0,33120,Mark Anderson,50.0,2
2017,0,28420,Ryan Brehm,50.0,6
2017,0,12510,Chad Campbell,50.0,4
2017,0,32200,Roberto Castro,50.0,4
2017,0,20104,Ken Duke,50.0,6
2017,0,28679,Fabián Gómez,50.0,3
2017,0,24924,Bill Haas,50.0,4
2017,0,32448,James Hahn,50.0,6
2017,0,33461,Morgan Hoffmann,50.0,4
2017,0,34409,David Lingmerth,50.0,4
2017,0,33204,Shane Lowry,50.0,2
2017,0,26596,Ryan Moore,50.0,3
2017,0,46601,Trey Mullinax,50.0,5
2017,0,25396,Kevin Na,50.0,6
2017,0,29289,S.Y. Noh,50.0,5
2017,0,25818,Scott Piercy,50.0,3
2017,0,49771,J.T. Poston,50.0,7
2017,0,34358,Jonathan Randolph,50.0,3
2017,0,36699,Patrick Rodgers,50.0,2
2017,0,30692,Scott Stallings,50.0,4
2017,0,33418,Shawn Stefani,50.0,4
2017,0,27770,Camilo Villegas,50.0,4
2017,0,26289,Boo Weekley,50.0,4
2017,0,37189,Harold Varner III,46.2,6
2017,0,27958,Ryan Blaum,45.5,5
2017,0,26758,David Hearn,45.5,5
2017,0,46501,Ollie Schniederjans,45.5,5
2017,0,20771,Steven Alker,44.4,4
2017,0,21961,Charles Howell III,44.4,4
2017,0,24024,Zach Johnson,44.4,4
2017,0,22046,Geoff Ogilvy,44.4,4
2017,0,29485,Brett Stegmaier,44.4,4
2017,0,10809,Jim Furyk,42.9,3
2017,0,30852,Ryo Ishikawa,42.9,3
2017,0,37278,Nicholas Lindheim,42.9,3
2017,0,47128,Richy Werenski,42.9,3
2017,0,39975,Michael Kim,41.7,5
2017,0,27141,J.B. Holmes,40.0,4
2017,0,36801,Mark Hubbard,40.0,4
2017,0,46732,Rick Lamb,40.0,2
2017,0,32640,Troy Merritt,40.0,2
2017,0,33419,Cameron Tringale,40.0,4
2017,0,27064,Jhonattan Vegas,40.0,4
2017,0,26951,Johnson Wagner,40.0,2
2017,0,25632,Jimmy Walker,40.0,2
2017,0,19803,Ryan Armour,37.5,3
2017,0,29740,Brad Fritsch,37.5,3
2017,0,27214,Kevin Streelman,37.5,3
2017,0,23353,J.J. Henry,36.4,4
2017,0,25493,Nick Taylor,36.4,4
2017,0,28093,Miguel Angel Carballo,33.3,3
2017,0,37455,Si Woo Kim,33.3,3
2017,0,37454,Whee Kim,33.3,1
2017,0,30926,Chris Kirk,33.3,3
2017,0,33122,Russell Knox,33.3,2
2017,0,22405,Justin Rose,33.3,1
2017,0,35891,Cameron Smith,33.3,2
2017,0,31560,Brian Stuard,33.3,3
2017,0,25892,Steve Wheatcroft,33.3,2
2017,0,25834,Daniel Summerhays,31.3,5
2017,0,29420,Billy Horschel,30.0,3
2017,0,40026,Daniel Berger,25.0,2
2017,0,25720,Chad Collins,25.0,1
2017,0,19846,Brian Gay,25.0,2
2017,0,39954,Cody Gribble,25.0,2
2017,0,48822,Sebastián Muñoz,25.0,1
2017,0,46970,Jon Rahm,25.0,1
2017,0,32757,Patton Kizzire,22.2,2
2017,0,23800,Bryce Molder,22.2,2
2017,0,35450,Patrick Cantlay,20.0,1
2017,0,24507,Jason Bohn,16.7,1
2017,0,24781,Hunter Mahan,14.3,1
2017,0,25274,Steven Bowditch,0.0,0
2017,0,28307,Matt Every,0.0,0
2017,0,20157,Retief Goosen,0.0,0
2017,0,25345,Carl Pettersson,0.0,0
2016,0,28089,Jason Day,100.0,4
2016,0,30925,Dustin Johnson,100.0,3
2016,0,32839,Hideki Matsuyama,100.0,3
2016,0,1810,Phil Mickelson,100.0,6
2016,0,30692,Scott Stallings,100.0,6
2016,0,32150,Michael Thompson,100.0,7
2016,0,30927,Brendon Todd,100.0,2
2016,0,25396,Kevin Na,88.9,8
2016,0,35545,Blayne Barber,87.5,7
2016,0,33204,Shane Lowry,85.7,6
2016,0,26329,Louis Oosthuizen,85.7,6
2016,0,22405,Justin Rose,85.7,6
2016,0,25632,Jimmy Walker,85.7,6
2016,0,25274,Steven Bowditch,83.3,5
2016,0,20472,Alex Cejka,83.3,5
2016,0,23541,Ben Crane,83.3,5
2016,0,35539,Luke Guthrie,83.3,5
2016,0,36689,Brooks Koepka,83.3,5
2016,0,35879,Kelly Kraft,83.3,5
2016,0,27129,Luke List,83.3,5
2016,0,35732,Wes Roach,83.3,5
2016,0,27963,Chris Stroud,81.8,9
2016,0,12510,Chad Campbell,80.0,8
2016,0,34098,Russell Henley,80.0,4
2016,0,31202,William McGirt,80.0,8
2016,0,23800,Bryce Molder,80.0,4
2016,0,21961,Charles Howell III,77.8,7
2016,0,37455,Si Woo Kim,77.8,7
2016,0,33122,Russell Knox,77.8,7
2016,0,27649,Brandt Snedeker,77.8,7
2016,0,34265,Will Wilcox,77.8,7
2016,0,20229,Stewart Cink,75.0,6
2016,0,25720,Chad Collins,75.0,6
2016,0,34046,Jordan Spieth,75.0,3
2016,0,27064,Jhonattan Vegas,75.0,9
2016,0,25349,Tim Wilkinson,75.0,6
2016,0,28679,Fabián Gómez,72.7,8
2016,0,34409,David Lingmerth,72.7,8
2016,0,29289,S.Y. Noh,72.7,8
2016,0,25818,Scott Piercy,72.7,8
2016,0,26476,Chez Reavie,72.7,8
2016,0,30110,Kyle Stanley,72.7,8
2016,0,33448,Justin Thomas,72.7,8
2016,0,25364,Paul Casey,71.4,5
2016,0,29974,Branden Grace,71.4,5
2016,0,30926,Chris Kirk,71.4,5
2016,0,25198,Francesco Molinari,71.4,5
2016,0,36699,Patrick Rodgers,71.4,5
2016,0,26951,Johnson Wagner,71.4,5
2016,0,31323,Gary Woodland,71.4,5
2016,0,29268,Bronson Burgoon,70.0,7
2016,0,24358,Robert Garrigus,70.0,7
2016,0,26300,Matt Jones,70.0,7
2016,0,31560,Brian Stuard,70.0,7
2016,0,27466,Spencer Levin,69.2,9
2016,0,24357,K.J. Choi,66.7,6
2016,0,27436,Graham DeLaet,66.7,4
2016,0,25900,Lucas Glover,66.7,6
2016,0,33399,Adam Hadwin,66.7,10
2016,0,27644,Brian Harman,66.7,10
2016,0,26758,David Hearn,66.7,6
2016,0,12716,Charley Hoffman,66.7,8
2016,0,27141,J.B. Holmes,66.7,4
2016,0,36801,Mark Hubbard,66.7,10
2016,0,24024,Zach Johnson,66.7,8
2016,0,30944,Jason Kokrak,66.7,6
2016,0,29461,Jamie Lovemark,66.7,4
2016,0,24912,Will MacKenzie,66.7,6
2016,0,28237,Rory McIlroy,66.7,2
2016,0,23621,Rory Sabbatini,66.7,4
2016,0,27214,Kevin Streelman,66.7,4
2016,0,25834,Daniel Summerhays,66.7,6
2016,0,28114,Dawie van der Walt,66.7,6
2016,0,23320,Ryan Palmer,63.6,7
2016,0,20645,John Senden,63.6,7
2016,0,32366,Kevin Chappell,62.5,5
2016,0,24494,Erik Compton,62.5,5
2016,0,20157,Retief Goosen,62.5,5
2016,0,20572,Rod Pampling,62.5,5
2016,0,23325,Vaughn Taylor,62.5,5
2016,0,25804,Bubba Watson,62.5,5
2016,0,32757,Patton Kizzire,61.5,8
2016,0,34264,Hudson Swafford,61.5,8
2016,0,25686,Jason Dufner,60.0,9
2016,0,34099,Harris English,60.0,9
2016,0,31416,Derek Fathauer,60.0,6
2016,0,32102,Rickie Fowler,60.0,3
2016,0,32448,James Hahn,60.0,6
2016,0,20766,Padraig Harrington,60.0,3
2016,0,34174,John Huh,60.0,6
2016,0,27747,Hiroshi Iwata,60.0,6
2016,0,46440,Smylie Kaufman,60.0,6
2016,0,29478,Kevin Kisner,60.0,6
2016,0,26851,Marc Leishman,60.0,6
2016,0,35300,Andrew Loupe,60.0,3
2016,0,33667,Carlos Ortiz,60.0,6
2016,0,24502,Adam Scott,60.0,3
2016,0,6567,Vijay Singh,60.0,6
2016,0,21878,Mark Wilson,60.0,6
2016,0,23983,Luke Donald,58.3,7
2016,0,32200,Roberto Castro,57.1,8
2016,0,23638,Brendon de Jonge,57.1,4
2016,0,33413,Ben Martin,57.1,8
2016,0,22046,Geoff Ogilvy,57.1,4
2016,0,27942,Rob Oppenheim,57.1,4
2016,0,34360,Patrick Reed,57.1,4
2016,0,27895,Jonas Blixt,55.6,5
2016,0,24140,Sean O'Hair,55.6,5
2016,0,22371,Aaron Baddeley,54.5,6
2016,0,33141,Keegan Bradley,53.8,7
2016,0,24461,Thomas Aiken,50.0,5
2016,0,29745,Tyler Aldridge,50.0,4
2016,0,10885,Robert Allenby,50.0,1
2016,0,45526,Abraham Ancer,50.0,1
2016,0,20098,Stuart Appleby,50.0,5
2016,0,24846,Ricky Barnes,50.0,5
2016,0,29479,Scott Brown,50.0,3
2016,0,37273,Derek Ernst,50.0,3
2016,0,29725,Tony Finau,50.0,6
2016,0,29720,Andres Gonzales,50.0,4
2016,0,22892,Jason Gore,50.0,4
2016,0,8075,Jerry Kelly,50.0,4
2016,0,31420,Anirban Lahiri,50.0,5
2016,0,29926,Danny Lee,50.0,5
2016,0,34466,Peter Malnati,50.0,3
2016,0,25572,Graeme McDowell,50.0,2
2016,0,24490,George McNeill,50.0,1
2016,0,26596,Ryan Moore,50.0,4
2016,0,29476,Kyle Reifers,50.0,8
2016,0,33418,Shawn Stefani,50.0,5
2016,0,33419,Cameron Tringale,50.0,5
2016,0,37189,Harold Varner III,50.0,5
2016,0,6522,Ernie Els,45.5,5
2016,0,31646,Emiliano Grillo,45.5,5
2016,0,27936,Martin Laird,45.5,5
2016,0,26289,Boo Weekley,45.5,5
2016,0,20848,Ángel Cabrera,44.4,4
2016,0,34563,Chesson Hadley,44.4,4
2016,0,31557,Jim Herman,44.4,4
2016,0,35532,Tom Hoge,44.4,4
2016,0,23108,Matt Kuchar,44.4,4
2016,0,28158,Steve Marino,44.4,4
2016,0,20691,Greg Owen,44.4,4
2016,0,24507,Jason Bohn,42.9,3
2016,0,29420,Billy Horschel,42.9,3
2016,0,29221,Webb Simpson,42.9,3
2016,0,29518,Brendan Steele,42.9,3
2016,0,34262,Jon Curran,40.0,4
2016,0,21731,Freddie Jacobson,40.0,4
2016,0,33410,Andrew Landry,40.0,2
2016,0,25240,D.A. Points,40.0,2
2016,0,29223,Sam Saunders,40.0,2
2016,0,34431,Robert Streb,40.0,4
2016,0,30163,Henrik Norlander,38.5,5
2016,0,27974,Sung Kang,37.5,3
2016,0,28475,Jeff Overton,37.5,3
2016,0,35891,Cameron Smith,37.5,3
2016,0,28132,Tyrone Van Aswegen,35.7,5
2016,0,10809,Jim Furyk,33.3,3
2016,0,21209,Sergio Garcia,33.3,1
2016,0,33461,Morgan Hoffmann,33.3,2
2016,0,39975,Michael Kim,33.3,5
2016,0,37454,Whee Kim,33.3,3
2016,0,30711,Colt Knost,33.3,3
2016,0,32640,Troy Merritt,33.3,2
2016,0,32876,Martin Piller,33.3,1
2016,0,26331,Charl Schwartzel,33.3,2
2016,0,27770,Camilo Villegas,33.3,3
2016,0,29485,Brett Stegmaier,30.0,3
2016,0,25493,Nick Taylor,30.0,3
2016,0,40058,Zac Blair,26.7,4
2016,0,35451,Scott Pinckney,25.0,3
2016,0,40026,Daniel Berger,22.2,2
2016,0,24924,Bill Haas,22.2,2
2016,0,29222,Billy Hurley III,22.2,2
2016,0,6527,Steve Stricker,20.0,1
2016,0,2206,David Toms,20.0,1
2016,0,25892,Steve Wheatcroft,20.0,2
2016,0,34261,Scott Langley,16.7,1
2016,0,10213,Dicky Pride,16.7,1
2016,0,20104,Ken Duke,14.3,1
2016,0,28092,D.H. Lee,14.3,1
2016,0,24781,Hunter Mahan,14.3,1
2016,0,32618,Rhein Gibson,12.5,1
2016,0,23353,J.J. Henry,11.1,1
2015,0,25364,Paul Casey,100.0,7
2015,0,28089,Jason Day,100.0,2
2015,0,32839,Hideki Matsuyama,100.0,4
2015,0,20691,Greg Owen,100.0,3
2015,0,26476,Chez Reavie,100.0,6
2015,0,21528,Henrik Stenson,100.0,6
2015,0,26951,Johnson Wagner,100.0,5
2015,0,25804,Bubba Watson,100.0,3
2015,0,34265,Will Wilcox,100.0,8
2015,0,31202,William McGirt,91.7,11
2015,0,34431,Robert Streb,90.9,10
2015,0,35532,Tom Hoge,90.0,9
2015,0,12716,Charley Hoffman,87.5,7
2015,0,23320,Ryan Palmer,87.5,7
2015,0,27770,Camilo Villegas,87.5,7
2015,0,20396,Lee Westwood,87.5,7
2015,0,23621,Rory Sabbatini,85.7,6
2015,0,33141,Keegan Bradley,83.3,10
2015,0,8075,Jerry Kelly,83.3,5
2015,0,26596,Ryan Moore,83.3,5
2015,0,24507,Jason Bohn,81.8,9
2015,0,30926,Chris Kirk,81.8,9
2015,0,24925,Jonathan Byrd,80.0,4
2015,0,20848,Ángel Cabrera,80.0,4
2015,0,34174,John Huh,80.0,12
2015,0,29222,Billy Hurley III,80.0,8
2015,0,30711,Colt Knost,80.0,8
2015,0,25274,Steven Bowditch,77.8,7
2015,0,24357,K.J. Choi,77.8,7
2015,0,29725,Tony Finau,77.8,7
2015,0,27936,Martin Laird,77.8,7
2015,0,34130,Sung Joon Park,77.8,7
2015,0,29518,Brendan Steele,77.8,7
2015,0,27963,Chris Stroud,77.8,7
2015,0,21878,Mark Wilson,76.9,10
2015,0,34261,Scott Langley,76.5,13
2015,0,20771,Steven Alker,75.0,3
2015,0,24846,Ricky Barnes,75.0,6
2015,0,32366,Kevin Chappell,75.0,6
2015,0,24358,Robert Garrigus,75.0,6
2015,0,34098,Russell Henley,75.0,9
2015,0,31557,Jim Herman,75.0,6
2015,0,37454,Whee Kim,75.0,6
2015,0,26851,Marc Leishman,75.0,6
2015,0,26329,Louis Oosthuizen,75.0,3
2015,0,25240,D.A. Points,75.0,6
2015,0,34360,Patrick Reed,75.0,6
2015,0,34099,Harris English,72.7,8
2015,0,26758,David Hearn,72.7,8
2015,0,29478,Kevin Kisner,72.7,8
2015,0,33413,Ben Martin,72.7,8
2015,0,24490,George McNeill,72.7,8
2015,0,24361,Pat Perez,72.7,8
2015,0,30946,Alex Prugh,72.7,8
2015,0,6567,Vijay Singh,72.7,8
2015,0,33418,Shawn Stefani,72.7,8
2015,0,27895,Jonas Blixt,71.4,5
2015,0,32200,Roberto Castro,71.4,5
2015,0,34262,Jon Curran,71.4,5
2015,0,25900,Lucas Glover,71.4,5
2015,0,26331,Charl Schwartzel,71.4,5
2015,0,27649,Brandt Snedeker,71.4,5
2015,0,26289,Boo Weekley,71.4,5
2015,0,20229,Stewart Cink,70.0,7
2015,0,26300,Matt Jones,70.0,7
2015,0,30927,Brendon Todd,70.0,7
2015,0,27095,Nick Watney,70.0,7
2015,0,25892,Steve Wheatcroft,70.0,7
2015,0,22371,Aaron Baddeley,66.7,6
2015,0,25198,Francesco Molinari,66.7,4
2015,0,24138,Ian Poulter,66.7,2
2015,0,20645,John Senden,66.7,6
2015,0,31560,Brian Stuard,66.7,8
2015,0,2206,David Toms,66.7,4
2015,0,23623,Bo Van Pelt,66.7,6
2015,0,34563,Chesson Hadley,64.3,9
2015,0,32448,James Hahn,64.3,9
2015,0,29420,Billy Horschel,64.3,9
2015,0,12510,Chad Campbell,63.6,7
2015,0,20472,Alex Cejka,63.6,7
2015,0,35541,John Peterson,63.6,7
2015,0,35545,Blayne Barber,62.5,5
2015,0,32334,Charlie Beljan,62.5,5
2015,0,22046,Geoff Ogilvy,62.5,5
2015,0,28475,Jeff Overton,61.5,8
2015,0,29476,Kyle Reifers,61.5,8
2015,0,40026,Daniel Berger,60.0,3
2015,0,20593,Greg Chalmers,60.0,6
2015,0,30736,Oscar Fraustro,60.0,3
2015,0,21209,Sergio Garcia,60.0,3
2015,0,28679,Fabián Gómez,60.0,6
2015,0,27644,Brian Harman,60.0,6
2015,0,28259,Sangmoon Bae,58.3,7
2015,0,23800,Bryce Molder,58.3,7
2015,0,23048,Eric Axley,57.1,4
2015,0,6522,Ernie Els,57.1,4
2015,0,37273,Derek Ernst,57.1,4
2015,0,10809,Jim Furyk,57.1,4
2015,0,34358,Jonathan Randolph,57.1,4
2015,0,30692,Scott Stallings,57.1,4
2015,0,25349,Tim Wilkinson,57.1,4
2015,0,28307,Matt Every,55.6,5
2015,0,23108,Matt Kuchar,55.6,5
2015,0,1810,Phil Mickelson,55.6,5
2015,0,28486,Michael Putnam,55.6,5
2015,0,29223,Sam Saunders,55.6,5
2015,0,20104,Ken Duke,54.5,6
2015,0,29720,Andres Gonzales,54.5,6
2015,0,33461,Morgan Hoffmann,54.5,6
2015,0,34409,David Lingmerth,54.5,6
2015,0,40058,Zac Blair,53.8,7
2015,0,25834,Daniel Summerhays,53.8,7
2015,0,23541,Ben Crane,50.0,4
2015,0,25369,Jamie Donaldson,50.0,3
2015,0,28500,Martin Flores,50.0,7
2015,0,32102,Rickie Fowler,50.0,3
2015,0,24924,Bill Haas,50.0,4
2015,0,27141,J.B. Holmes,50.0,4
2015,0,36801,Mark Hubbard,50.0,7
2015,0,24024,Zach Johnson,50.0,3
2015,0,10860,Justin Leonard,50.0,3
2015,0,33667,Carlos Ortiz,50.0,6
2015,0,25818,Scott Piercy,50.0,4
2015,0,36699,Patrick Rodgers,50.0,3
2015,0,33448,Justin Thomas,50.0,3
2015,0,32150,Michael Thompson,50.0,5
2015,0,28780,Nicholas Thompson,50.0,5
2015,0,31323,Gary Woodland,50.0,4
2015,0,25493,Nick Taylor,46.2,6
2015,0,33419,Cameron Tringale,46.2,6
2015,0,29479,Scott Brown,45.5,5
2015,0,23983,Luke Donald,45.5,5
2015,0,20157,Retief Goosen,45.5,5
2015,0,33399,Adam Hadwin,45.5,5
2015,0,32640,Troy Merritt,45.5,5
2015,0,29221,Webb Simpson,45.5,5
2015,0,25632,Jimmy Walker,45.5,5
2015,0,21753,Brian Davis,44.4,4
2015,0,23638,Brendon de Jonge,44.4,4
2015,0,29535,Brice Garnett,42.9,3
2015,0,27933,John Merrick,42.9,3
2015,0,22056,Cameron Percy,42.9,3
2015,0,25720,Chad Collins,41.7,5
2015,0,24781,Hunter Mahan,41.7,5
2015,0,30852,Ryo Ishikawa,40.0,4
2015,0,33122,Russell Knox,40.0,4
