YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2019,0,25572,Graeme McDowell,9.78,9,92
2019,0,29484,Peter Uihlein,9.72,14,144
2019,0,46523,Joey Garber,9.64,8,83
2019,0,27895,Jonas Blixt,9.62,10,104
2019,0,27936,Martin Laird,9.52,12,126
2019,0,28252,Seamus Power,9.3,12,129
2019,0,34261,Scott Langley,9.2,8,87
2019,0,30786,Brady Schnell,9.09,5,55
2019,0,33141,Keegan Bradley,9.0,9,100
2019,0,28679,Fabián Gómez,8.96,6,67
2019,0,27349,Alex Noren,8.93,5,56
2019,0,39975,Michael Kim,8.91,9,101
2019,0,30110,Kyle Stanley,8.82,6,68
2019,0,32150,Michael Thompson,8.82,9,102
2019,0,34431,Robert Streb,8.73,11,126
2019,0,12716,Charley Hoffman,8.33,6,72
2019,0,21731,Freddie Jacobson,8.33,5,60
2019,0,27958,Ryan Blaum,8.0,10,125
2019,0,29518,Brendan Steele,7.41,6,81
2019,0,49766,Hank Lebioda,6.98,6,86
2019,0,29420,Billy Horschel,6.61,8,121
2019,0,20472,Alex Cejka,6.25,4,64
2019,0,23353,J.J. Henry,5.63,4,71
2019,0,35449,Adam Long,4.95,5,101
2019,0,20572,Rod Pampling,4.55,3,66
2018,0,34076,Joel Dahmen,23.15,25,108
2018,0,30925,Dustin Johnson,23.08,24,104
2018,0,27141,J.B. Holmes,23.02,32,139
2018,0,50526,Tom Lovelady,22.22,28,126
2018,0,34264,Hudson Swafford,22.22,14,63
2018,0,34046,Jordan Spieth,22.12,23,104
2018,0,25364,Paul Casey,21.95,18,82
2018,0,47125,Matt Atkins,21.52,17,79
2018,0,22056,Cameron Percy,21.43,18,84
2018,0,22405,Justin Rose,21.33,16,75
2018,0,33448,Justin Thomas,21.01,25,119
2018,0,40009,Dominic Bozzelli,20.56,22,107
2018,0,24358,Robert Garrigus,20.47,26,127
2018,0,27649,Brandt Snedeker,20.45,27,132
2018,0,32254,Xinjun Zhang,20.22,18,89
2018,0,45526,Abraham Ancer,20.0,25,125
2018,0,31323,Gary Woodland,19.82,22,111
2018,0,20572,Rod Pampling,19.7,13,66
2018,0,29223,Sam Saunders,19.69,25,127
2018,0,12716,Charley Hoffman,19.59,19,97
2018,0,35891,Cameron Smith,19.53,25,128
2018,0,24781,Hunter Mahan,19.51,16,82
2018,0,34409,David Lingmerth,19.39,19,98
2018,0,24925,Jonathan Byrd,19.32,17,88
2018,0,31646,Emiliano Grillo,19.15,18,94
2018,0,29420,Billy Horschel,19.13,22,115
2018,0,27895,Jonas Blixt,19.1,17,89
2018,0,27095,Nick Watney,19.05,28,147
2018,0,27064,Jhonattan Vegas,18.85,23,122
2018,0,28237,Rory McIlroy,18.75,15,80
2018,0,21528,Henrik Stenson,18.6,8,43
2018,0,29484,Peter Uihlein,18.6,24,129
2018,0,47959,Bryson DeChambeau,18.55,23,124
2018,0,1810,Phil Mickelson,18.13,33,182
2018,0,34256,Andrew Putnam,18.05,24,133
2018,0,36689,Brooks Koepka,18.03,22,122
2018,0,39546,Keith Mitchell,17.98,32,178
2018,0,37275,Sam Ryder,17.86,15,84
2018,0,46601,Trey Mullinax,17.69,23,130
2018,0,23621,Rory Sabbatini,17.39,20,115
2018,0,25572,Graeme McDowell,17.33,13,75
2018,0,46435,Austin Cook,17.29,23,133
2018,0,24924,Bill Haas,17.17,17,99
2018,0,29926,Danny Lee,17.17,17,99
2018,0,34021,Bud Cauley,17.14,12,70
2018,0,30944,Jason Kokrak,17.11,26,152
2018,0,25804,Bubba Watson,16.94,21,124
2018,0,31202,William McGirt,16.9,24,142
2018,0,24846,Ricky Barnes,16.82,18,107
2018,0,32366,Kevin Chappell,16.81,20,119
2018,0,23108,Matt Kuchar,16.81,20,119
2018,0,22371,Aaron Baddeley,16.77,27,161
2018,0,29725,Tony Finau,16.67,27,162
2018,0,21961,Charles Howell III,16.53,20,121
2018,0,20472,Alex Cejka,16.52,19,115
2018,0,26499,Rafa Cabrera Bello,16.42,11,67
2018,0,30911,Tommy Fleetwood,16.3,15,92
2018,0,30926,Chris Kirk,16.27,27,166
2018,0,24361,Pat Perez,16.05,13,81
2018,0,34360,Patrick Reed,16.03,21,131
2018,0,33418,Shawn Stefani,15.93,18,113
2018,0,28252,Seamus Power,15.89,24,151
2018,0,40026,Daniel Berger,15.79,12,76
2018,0,20229,Stewart Cink,15.79,18,114
2018,0,29461,Jamie Lovemark,15.69,24,153
2018,0,46970,Jon Rahm,15.58,12,77
2018,0,26331,Charl Schwartzel,15.58,12,77
2018,0,31416,Derek Fathauer,15.57,19,122
2018,0,35450,Patrick Cantlay,15.53,16,103
2018,0,39954,Cody Gribble,15.45,17,110
2018,0,32757,Patton Kizzire,15.43,25,162
2018,0,34431,Robert Streb,15.38,24,156
2018,0,20593,Greg Chalmers,15.28,11,72
2018,0,35310,Lanto Griffin,15.27,20,131
2018,0,35506,Mackenzie Hughes,15.18,17,112
2018,0,27942,Rob Oppenheim,15.09,16,106
2018,0,8793,Tiger Woods,15.05,14,93
2018,0,39324,J.J. Spaun,15.0,15,100
2018,0,27214,Kevin Streelman,15.0,12,80
2018,0,19803,Ryan Armour,14.95,16,107
2018,0,25686,Jason Dufner,14.77,13,88
2018,0,20157,Retief Goosen,14.77,13,88
2018,0,32640,Troy Merritt,14.75,18,122
2018,0,25198,Francesco Molinari,14.71,10,68
2018,0,30110,Kyle Stanley,14.71,10,68
2018,0,35545,Blayne Barber,14.66,17,116
2018,0,47993,Denny McCarthy,14.63,12,82
2018,0,47347,Adam Schenk,14.63,18,123
2018,0,12510,Chad Campbell,14.55,16,110
2018,0,34174,John Huh,14.52,18,124
2018,0,37455,Si Woo Kim,14.5,19,131
2018,0,27958,Ryan Blaum,14.47,22,152
2018,0,47128,Richy Werenski,14.4,18,125
2018,0,27556,Ted Potter Jr.,14.39,19,132
2018,0,39327,Ben Silverman,14.39,19,132
2018,0,27936,Martin Laird,14.29,10,70
2018,0,24140,Sean O'Hair,14.29,15,105
2018,0,31560,Brian Stuard,14.29,16,112
2018,0,22582,Kyle Thompson,14.29,8,56
2018,0,32333,Kevin Tway,14.14,27,191
2018,0,33122,Russell Knox,14.12,12,85
2018,0,27129,Luke List,14.04,24,171
2018,0,30978,Kiradech Aphibarnrat,14.0,7,50
2018,0,28679,Fabián Gómez,13.97,19,136
2018,0,26300,Matt Jones,13.95,12,86
2018,0,28775,Nate Lashley,13.89,10,72
2018,0,25900,Lucas Glover,13.85,9,65
2018,0,25493,Nick Taylor,13.82,17,123
2018,0,23353,J.J. Henry,13.73,14,102
2018,0,29221,Webb Simpson,13.7,20,146
2018,0,23541,Ben Crane,13.64,9,66
2018,0,32102,Rickie Fowler,13.58,11,81
2018,0,29908,C.T. Pan,13.56,16,118
2018,0,37338,Zecheng Dou,13.48,12,89
2018,0,25240,D.A. Points,13.48,12,89
2018,0,23325,Vaughn Taylor,13.46,14,104
2018,0,34099,Harris English,13.43,18,134
2018,0,35421,Brandon Harkins,13.37,23,172
2018,0,25892,Steve Wheatcroft,13.33,8,60
2018,0,34213,Grayson Murray,13.27,15,113
2018,0,35544,Andrew Yun,13.16,10,76
2018,0,35461,Beau Hossler,13.1,19,145
2018,0,29535,Brice Garnett,13.08,17,130
2018,0,28132,Tyrone Van Aswegen,13.07,20,153
2018,0,10809,Jim Furyk,13.04,9,69
2018,0,30692,Scott Stallings,13.04,18,138
2018,0,35376,Roberto Díaz,13.0,13,100
2018,0,24024,Zach Johnson,12.8,16,125
2018,0,46501,Ollie Schniederjans,12.78,23,180
2018,0,34563,Chesson Hadley,12.75,19,149
2018,0,39997,Corey Conners,12.5,14,112
2018,0,26758,David Hearn,12.5,10,80
2018,0,34358,Jonathan Randolph,12.5,14,112
2018,0,24502,Adam Scott,12.5,10,80
2018,0,47287,Ethan Tracy,12.5,12,96
2018,0,36799,Stephan Jaeger,12.4,16,129
2018,0,45609,Tyler Duncan,12.39,14,113
2018,0,27644,Brian Harman,12.39,14,113
2018,0,23320,Ryan Palmer,12.38,13,105
2018,0,26476,Chez Reavie,12.33,9,73
2018,0,33141,Keegan Bradley,12.28,14,114
2018,0,28307,Matt Every,12.24,18,147
2018,0,37454,Whee Kim,12.21,16,131
2018,0,33948,Byeong Hun An,12.2,15,123
2018,0,26951,Johnson Wagner,12.2,10,82
2018,0,37189,Harold Varner III,12.16,18,148
2018,0,29485,Brett Stegmaier,12.15,13,107
2018,0,34363,Tyrrell Hatton,12.07,7,58
2018,0,49964,Aaron Wise,12.07,14,116
2018,0,39328,Conrad Shindler,11.94,8,67
2018,0,25632,Jimmy Walker,11.9,15,126
2018,0,48081,Xander Schauffele,11.88,12,101
2018,0,24138,Ian Poulter,11.86,7,59
2018,0,34466,Peter Malnati,11.81,15,127
2018,0,29222,Billy Hurley III,11.69,18,154
2018,0,37278,Nicholas Lindheim,11.65,12,103
2018,0,28089,Jason Day,11.63,10,86
2018,0,48084,Wesley Bryan,11.57,14,121
2018,0,35879,Kelly Kraft,11.45,15,131
2018,0,29268,Bronson Burgoon,11.39,9,79
2018,0,46402,Talor Gooch,11.38,14,123
2018,0,19846,Brian Gay,11.3,13,115
2018,0,39975,Michael Kim,11.25,9,80
2018,0,32839,Hideki Matsuyama,11.22,11,98
2018,0,27974,Sung Kang,11.21,13,116
2018,0,49771,J.T. Poston,11.01,12,109
2018,0,28500,Martin Flores,10.94,14,128
2018,0,26596,Ryan Moore,10.94,7,64
2018,0,27349,Alex Noren,10.94,7,64
2018,0,33410,Andrew Landry,10.87,10,92
2018,0,26329,Louis Oosthuizen,10.77,7,65
2018,0,33419,Cameron Tringale,10.74,13,121
2018,0,27963,Chris Stroud,10.64,10,94
2018,0,25396,Kevin Na,10.57,13,123
2018,0,34098,Russell Henley,10.53,8,76
2018,0,32448,James Hahn,10.42,10,96
2018,0,29479,Scott Brown,10.32,16,155
2018,0,29478,Kevin Kisner,10.19,11,108
2018,0,31420,Anirban Lahiri,10.0,12,120
2018,0,33399,Adam Hadwin,9.88,8,81
2018,0,36699,Patrick Rodgers,9.77,13,133
2018,0,40058,Zac Blair,9.46,7,74
2018,0,32876,Martin Piller,9.42,13,138
2018,0,35532,Tom Hoge,9.23,12,130
2018,0,29518,Brendan Steele,8.82,9,102
2018,0,32816,Satoshi Kodaira,8.62,5,58
2018,0,29974,Branden Grace,8.57,6,70
2018,0,33413,Ben Martin,8.43,7,83
2018,0,25834,Daniel Summerhays,7.87,7,89
2018,0,32150,Michael Thompson,7.87,7,89
2018,0,25818,Scott Piercy,7.61,7,92
2018,0,33204,Shane Lowry,6.52,6,92
2018,0,26851,Marc Leishman,6.09,7,115
2017,0,28237,Rory McIlroy,28.07,16,57
2017,0,22371,Aaron Baddeley,25.88,22,85
2017,0,34046,Jordan Spieth,25.86,30,116
2017,0,22986,Søren Kjeldsen,25.53,12,47
2017,0,25396,Kevin Na,24.79,29,117
2017,0,39954,Cody Gribble,24.06,32,133
2017,0,30925,Dustin Johnson,21.93,25,114
2017,0,27129,Luke List,21.79,34,156
2017,0,35450,Patrick Cantlay,21.54,14,65
2017,0,27649,Brandt Snedeker,21.43,15,70
2017,0,33448,Justin Thomas,21.21,28,132
2017,0,49771,J.T. Poston,20.8,26,125
2017,0,29720,Andres Gonzales,20.39,21,103
2017,0,23497,Tag Ridings,20.37,22,108
2017,0,29740,Brad Fritsch,20.31,13,64
2017,0,27141,J.B. Holmes,20.28,29,143
2017,0,30944,Jason Kokrak,20.27,30,148
2017,0,28420,Ryan Brehm,19.65,34,173
2017,0,28252,Seamus Power,19.63,32,163
2017,0,26331,Charl Schwartzel,19.63,21,107
2017,0,34213,Grayson Murray,19.62,31,158
2017,0,25804,Bubba Watson,19.57,18,92
2017,0,31420,Anirban Lahiri,19.54,17,87
2017,0,29461,Jamie Lovemark,19.31,28,145
2017,0,46970,Jon Rahm,19.3,22,114
2017,0,34431,Robert Streb,19.19,33,172
2017,0,25364,Paul Casey,19.09,21,110
2017,0,34409,David Lingmerth,19.05,24,126
2017,0,27974,Sung Kang,18.99,30,158
2017,0,27963,Chris Stroud,18.99,15,79
2017,0,29478,Kevin Kisner,18.92,21,111
2017,0,35532,Tom Hoge,18.67,14,75
2017,0,24846,Ricky Barnes,18.56,31,167
2017,0,33461,Morgan Hoffmann,18.46,24,130
2017,0,34360,Patrick Reed,18.45,31,168
2017,0,22405,Justin Rose,18.37,18,98
2017,0,29974,Branden Grace,18.29,15,82
2017,0,46550,Brandon Hagy,18.24,29,159
2017,0,46443,Brian Campbell,18.18,12,66
2017,0,32448,James Hahn,18.03,22,122
2017,0,26300,Matt Jones,17.89,17,95
2017,0,36689,Brooks Koepka,17.89,22,123
2017,0,24357,K.J. Choi,17.86,15,84
2017,0,32200,Roberto Castro,17.81,13,73
2017,0,21961,Charles Howell III,17.7,20,113
2017,0,29221,Webb Simpson,17.6,22,125
2017,0,31202,William McGirt,17.57,13,74
2017,0,33120,Mark Anderson,17.5,14,80
2017,0,20229,Stewart Cink,17.47,29,166
2017,0,25720,Chad Collins,17.43,19,109
2017,0,48822,Sebastián Muñoz,17.39,16,92
2017,0,29289,S.Y. Noh,17.37,29,167
2017,0,24140,Sean O'Hair,17.29,23,133
2017,0,28500,Martin Flores,17.22,26,151
2017,0,36801,Mark Hubbard,17.12,19,111
2017,0,12716,Charley Hoffman,17.02,24,141
2017,0,33948,Byeong Hun An,17.0,17,100
2017,0,31557,Jim Herman,16.96,19,112
2017,0,24924,Bill Haas,16.79,22,131
2017,0,21209,Sergio Garcia,16.67,14,84
2017,0,34174,John Huh,16.67,23,138
2017,0,27770,Camilo Villegas,16.55,23,139
2017,0,28679,Fabián Gómez,16.39,10,61
2017,0,32102,Rickie Fowler,16.33,16,98
2017,0,34264,Hudson Swafford,16.31,23,141
2017,0,40026,Daniel Berger,16.28,14,86
2017,0,34099,Harris English,16.17,27,167
2017,0,46440,Smylie Kaufman,16.06,22,137
2017,0,26951,Johnson Wagner,15.84,16,101
2017,0,35891,Cameron Smith,15.75,20,127
2017,0,31323,Gary Woodland,15.75,20,127
2017,0,40058,Zac Blair,15.74,17,108
2017,0,26289,Boo Weekley,15.73,14,89
2017,0,48081,Xander Schauffele,15.65,18,115
2017,0,24781,Hunter Mahan,15.56,14,90
2017,0,29485,Brett Stegmaier,15.56,14,90
2017,0,23621,Rory Sabbatini,15.49,11,71
2017,0,27064,Jhonattan Vegas,15.49,22,142
2017,0,26851,Marc Leishman,15.46,15,97
2017,0,26758,David Hearn,15.38,12,78
2017,0,33204,Shane Lowry,15.38,8,52
2017,0,26476,Chez Reavie,15.38,16,104
2017,0,23325,Vaughn Taylor,15.38,16,104
2017,0,34466,Peter Malnati,15.24,16,105
2017,0,1810,Phil Mickelson,15.2,26,171
2017,0,22046,Geoff Ogilvy,15.09,16,106
2017,0,24358,Robert Garrigus,15.04,17,113
2017,0,23353,J.J. Henry,15.04,20,133
2017,0,29908,C.T. Pan,14.97,22,147
2017,0,32839,Hideki Matsuyama,14.94,13,87
2017,0,20572,Rod Pampling,14.81,12,81
2017,0,29518,Brendan Steele,14.81,16,108
2017,0,32640,Troy Merritt,14.71,15,102
2017,0,27436,Graham DeLaet,14.68,16,109
2017,0,29223,Sam Saunders,14.67,11,75
2017,0,25632,Jimmy Walker,14.67,11,75
2017,0,24361,Pat Perez,14.55,16,110
2017,0,33419,Cameron Tringale,14.49,20,138
2017,0,29222,Billy Hurley III,14.47,23,159
2017,0,29725,Tony Finau,14.46,24,166
2017,0,32366,Kevin Chappell,14.4,18,125
2017,0,24507,Jason Bohn,14.29,14,98
2017,0,30852,Ryo Ishikawa,14.29,12,84
2017,0,37454,Whee Kim,14.29,19,133
2017,0,36699,Patrick Rodgers,14.19,21,148
2017,0,39975,Michael Kim,14.18,19,134
2017,0,46501,Ollie Schniederjans,14.14,28,198
2017,0,30692,Scott Stallings,14.09,21,149
2017,0,28089,Jason Day,14.02,15,107
2017,0,46601,Trey Mullinax,14.02,23,164
2017,0,39324,J.J. Spaun,14.0,14,100
2017,0,24138,Ian Poulter,13.75,11,80
2017,0,23541,Ben Crane,13.68,13,95
2017,0,20771,Steven Alker,13.64,9,66
2017,0,29479,Scott Brown,13.64,18,132
2017,0,46732,Rick Lamb,13.64,9,66
2017,0,34021,Bud Cauley,13.57,19,140
2017,0,30110,Kyle Stanley,13.51,15,111
2017,0,25686,Jason Dufner,13.45,16,119
2017,0,35110,Brett Drewitt,13.41,11,82
2017,0,25349,Tim Wilkinson,13.41,11,82
2017,0,12510,Chad Campbell,13.33,20,150
2017,0,31416,Derek Fathauer,13.28,17,128
2017,0,34358,Jonathan Randolph,13.25,11,83
2017,0,22056,Cameron Percy,13.13,13,99
2017,0,32333,Kevin Tway,13.13,21,160
2017,0,25834,Daniel Summerhays,13.08,17,130
2017,0,35545,Blayne Barber,13.04,15,115
2017,0,26499,Rafa Cabrera Bello,13.04,9,69
2017,0,40009,Dominic Bozzelli,12.94,11,85
2017,0,35506,Mackenzie Hughes,12.8,21,164
2017,0,19803,Ryan Armour,12.7,8,63
2017,0,27095,Nick Watney,12.7,16,126
2017,0,25191,Gonzalo Fernandez-Castaño,12.63,12,95
2017,0,37455,Si Woo Kim,12.62,13,103
2017,0,35300,Andrew Loupe,12.5,12,96
2017,0,33413,Ben Martin,12.5,13,104
2017,0,28307,Matt Every,12.42,19,153
2017,0,29926,Danny Lee,12.31,16,130
2017,0,20472,Alex Cejka,12.26,13,106
2017,0,24024,Zach Johnson,12.26,13,106
2017,0,33141,Keegan Bradley,12.21,16,131
2017,0,32757,Patton Kizzire,12.0,18,150
2017,0,37189,Harold Varner III,11.89,17,143
2017,0,20593,Greg Chalmers,11.81,15,127
2017,0,33399,Adam Hadwin,11.81,15,127
2017,0,19846,Brian Gay,11.71,13,111
2017,0,25572,Graeme McDowell,11.69,9,77
2017,0,27214,Kevin Streelman,11.65,12,103
2017,0,30191,Julián Etulain,11.63,10,86
2017,0,31560,Brian Stuard,11.63,15,129
2017,0,33418,Shawn Stefani,11.61,13,112
2017,0,48084,Wesley Bryan,11.56,17,147
2017,0,27958,Ryan Blaum,11.46,18,157
2017,0,30926,Chris Kirk,11.43,12,105
2017,0,28132,Tyrone Van Aswegen,11.36,15,132
2017,0,27936,Martin Laird,11.34,11,97
2017,0,47959,Bryson DeChambeau,11.02,13,118
2017,0,25900,Lucas Glover,10.74,13,121
2017,0,34098,Russell Henley,10.71,15,140
2017,0,25493,Nick Taylor,10.69,14,131
2017,0,20157,Retief Goosen,10.67,8,75
2017,0,25818,Scott Piercy,10.53,8,76
2017,0,47128,Richy Werenski,10.48,11,105
2017,0,29476,Kyle Reifers,10.43,12,115
2017,0,25198,Francesco Molinari,10.26,8,78
2017,0,26329,Louis Oosthuizen,10.26,8,78
2017,0,25240,D.A. Points,10.2,10,98
2017,0,37278,Nicholas Lindheim,10.17,6,59
2017,0,24502,Adam Scott,10.0,6,60
2017,0,31646,Emiliano Grillo,9.89,9,91
2017,0,20104,Ken Duke,9.72,7,72
2017,0,25345,Carl Pettersson,9.6,12,125
2017,0,29420,Billy Horschel,9.45,12,127
2017,0,33122,Russell Knox,9.33,7,75
2017,0,26596,Ryan Moore,9.2,8,87
2017,0,23800,Bryce Molder,9.09,9,99
2017,0,23108,Matt Kuchar,8.77,10,114
2017,0,23320,Ryan Palmer,8.75,7,80
2017,0,6522,Ernie Els,8.47,5,59
2017,0,28093,Miguel Angel Carballo,8.11,6,74
2017,0,32150,Michael Thompson,7.95,7,88
2017,0,23983,Luke Donald,7.69,5,65
2017,0,27644,Brian Harman,7.63,10,131
2017,0,27895,Jonas Blixt,7.27,8,110
2017,0,35879,Kelly Kraft,7.08,8,113
2017,0,27466,Spencer Levin,6.54,7,107
2017,0,25274,Steven Bowditch,5.43,7,129
2017,0,25892,Steve Wheatcroft,4.41,3,68
2017,0,10809,Jim Furyk,4.08,2,49
2016,0,28237,Rory McIlroy,27.63,21,76
2016,0,35300,Andrew Loupe,23.81,35,147
2016,0,25632,Jimmy Walker,23.31,38,163
2016,0,23621,Rory Sabbatini,23.08,15,65
2016,0,31323,Gary Woodland,22.93,36,157
2016,0,27129,Luke List,21.77,32,147
2016,0,36689,Brooks Koepka,21.6,27,125
2016,0,20104,Ken Duke,21.43,18,84
2016,0,46440,Smylie Kaufman,21.37,28,131
2016,0,22046,Geoff Ogilvy,21.18,18,85
2016,0,25198,Francesco Molinari,21.05,12,57
2016,0,30925,Dustin Johnson,20.97,26,124
2016,0,30944,Jason Kokrak,20.86,34,163
2016,0,29289,S.Y. Noh,20.78,32,154
2016,0,26289,Boo Weekley,20.43,19,93
2016,0,23320,Ryan Palmer,20.16,26,129
2016,0,29974,Branden Grace,20.0,14,70
2016,0,21209,Sergio Garcia,19.64,11,56
2016,0,27141,J.B. Holmes,19.31,28,145
2016,0,34265,Will Wilcox,19.27,21,109
2016,0,32839,Hideki Matsuyama,19.19,19,99
2016,0,30692,Scott Stallings,19.19,19,99
2016,0,32876,Martin Piller,19.1,17,89
2016,0,26951,Johnson Wagner,19.05,28,147
2016,0,33410,Andrew Landry,18.75,9,48
2016,0,27644,Brian Harman,18.67,28,150
2016,0,32366,Kevin Chappell,18.49,27,146
2016,0,25240,D.A. Points,18.42,14,76
2016,0,27895,Jonas Blixt,18.25,23,126
2016,0,29461,Jamie Lovemark,18.24,31,170
2016,0,33448,Justin Thomas,18.24,29,159
2016,0,24461,Thomas Aiken,17.65,9,51
2016,0,27936,Martin Laird,17.65,24,136
2016,0,27436,Graham DeLaet,17.59,19,108
2016,0,25900,Lucas Glover,17.54,20,114
2016,0,28089,Jason Day,17.5,21,120
2016,0,29725,Tony Finau,17.47,29,166
2016,0,23325,Vaughn Taylor,17.46,22,126
2016,0,2206,David Toms,17.46,11,63
2016,0,36801,Mark Hubbard,17.42,23,132
2016,0,33141,Keegan Bradley,17.39,20,115
2016,0,24781,Hunter Mahan,17.2,16,93
2016,0,32102,Rickie Fowler,17.19,22,128
2016,0,25804,Bubba Watson,16.94,21,124
2016,0,29720,Andres Gonzales,16.92,22,130
2016,0,26300,Matt Jones,16.81,19,113
2016,0,34563,Chesson Hadley,16.67,25,150
2016,0,37455,Si Woo Kim,16.56,25,151
2016,0,24912,Will MacKenzie,16.54,21,127
2016,0,26851,Marc Leishman,16.52,19,115
2016,0,32618,Rhein Gibson,16.48,15,91
2016,0,33413,Ben Martin,16.42,22,134
2016,0,32448,James Hahn,16.41,21,128
2016,0,34046,Jordan Spieth,16.35,17,104
2016,0,29420,Billy Horschel,16.24,19,117
2016,0,25834,Daniel Summerhays,16.03,25,156
2016,0,35732,Wes Roach,15.79,12,76
2016,0,35532,Tom Hoge,15.75,20,127
2016,0,20645,John Senden,15.75,23,146
2016,0,1810,Phil Mickelson,15.72,25,159
2016,0,34264,Hudson Swafford,15.72,25,159
2016,0,25686,Jason Dufner,15.69,24,153
2016,0,33667,Carlos Ortiz,15.69,24,153
2016,0,25396,Kevin Na,15.67,21,134
2016,0,25720,Chad Collins,15.57,19,122
2016,0,33419,Cameron Tringale,15.48,24,155
2016,0,29479,Scott Brown,15.38,18,117
2016,0,6567,Vijay Singh,15.33,21,137
2016,0,20098,Stuart Appleby,15.32,17,111
2016,0,26331,Charl Schwartzel,15.32,17,111
2016,0,27064,Jhonattan Vegas,15.29,24,157
2016,0,23541,Ben Crane,15.2,19,125
2016,0,24502,Adam Scott,15.13,18,119
2016,0,29518,Brendan Steele,15.05,14,93
2016,0,20691,Greg Owen,15.0,21,140
2016,0,27963,Chris Stroud,14.96,19,127
2016,0,24494,Erik Compton,14.95,16,107
2016,0,24140,Sean O'Hair,14.86,22,148
2016,0,34098,Russell Henley,14.81,16,108
2016,0,25572,Graeme McDowell,14.75,9,61
2016,0,35539,Luke Guthrie,14.74,14,95
2016,0,29221,Webb Simpson,14.73,19,129
2016,0,27974,Sung Kang,14.72,24,163
2016,0,39975,Michael Kim,14.71,20,136
2016,0,24924,Bill Haas,14.66,17,116
2016,0,36699,Patrick Rodgers,14.62,19,130
2016,0,27214,Kevin Streelman,14.53,17,117
2016,0,40026,Daniel Berger,14.52,18,124
2016,0,31557,Jim Herman,14.5,19,131
2016,0,33461,Morgan Hoffmann,14.42,15,104
2016,0,28679,Fabián Gómez,14.41,17,118
2016,0,30926,Chris Kirk,14.38,21,146
2016,0,20848,Ángel Cabrera,14.29,13,91
2016,0,23638,Brendon de Jonge,14.29,19,133
2016,0,29476,Kyle Reifers,14.29,21,147
2016,0,33418,Shawn Stefani,14.29,23,161
2016,0,25818,Scott Piercy,14.15,15,106
2016,0,27649,Brandt Snedeker,14.07,19,135
2016,0,21961,Charles Howell III,14.01,22,157
2016,0,25892,Steve Wheatcroft,13.82,17,123
2016,0,31416,Derek Fathauer,13.81,25,181
2016,0,34360,Patrick Reed,13.77,19,138
2016,0,22892,Jason Gore,13.76,15,109
2016,0,23108,Matt Kuchar,13.71,17,124
2016,0,27942,Rob Oppenheim,13.68,13,95
2016,0,35891,Cameron Smith,13.64,12,88
2016,0,12510,Chad Campbell,13.48,19,141
2016,0,30110,Kyle Stanley,13.45,16,119
2016,0,33204,Shane Lowry,13.43,9,67
2016,0,24358,Robert Garrigus,13.39,15,112
2016,0,31202,William McGirt,13.38,19,142
2016,0,26329,Louis Oosthuizen,13.33,10,75
2016,0,35451,Scott Pinckney,13.28,17,128
2016,0,20229,Stewart Cink,13.21,14,106
2016,0,23800,Bryce Molder,13.16,10,76
2016,0,6527,Steve Stricker,13.16,10,76
2016,0,29223,Sam Saunders,13.13,13,99
2016,0,12716,Charley Hoffman,13.08,14,107
2016,0,34174,John Huh,13.0,13,100
2016,0,21878,Mark Wilson,12.94,11,85
2016,0,33122,Russell Knox,12.77,12,94
2016,0,28132,Tyrone Van Aswegen,12.7,24,189
2016,0,35879,Kelly Kraft,12.68,9,71
2016,0,20766,Padraig Harrington,12.63,12,95
2016,0,37189,Harold Varner III,12.59,18,143
2016,0,31646,Emiliano Grillo,12.5,15,120
2016,0,27770,Camilo Villegas,12.42,19,153
2016,0,31420,Anirban Lahiri,12.39,14,113
2016,0,25493,Nick Taylor,12.39,14,113
2016,0,32150,Michael Thompson,12.26,13,106
2016,0,20472,Alex Cejka,12.2,10,82
2016,0,21731,Freddie Jacobson,12.14,17,140
2016,0,37273,Derek Ernst,12.12,8,66
2016,0,24507,Jason Bohn,12.05,10,83
2016,0,22371,Aaron Baddeley,12.03,16,133
2016,0,32200,Roberto Castro,12.0,15,125
2016,0,25274,Steven Bowditch,11.92,18,151
2016,0,31560,Brian Stuard,11.82,13,110
2016,0,24024,Zach Johnson,11.81,15,127
2016,0,29745,Tyler Aldridge,11.76,14,119
2016,0,24846,Ricky Barnes,11.69,18,154
2016,0,26476,Chez Reavie,11.67,14,120
2016,0,28158,Steve Marino,11.65,12,103
2016,0,32757,Patton Kizzire,11.63,15,129
2016,0,34099,Harris English,11.54,18,156
2016,0,34262,Jon Curran,11.49,17,148
2016,0,25364,Paul Casey,11.36,10,88
2016,0,33399,Adam Hadwin,11.33,17,150
2016,0,29268,Bronson Burgoon,11.3,13,115
2016,0,30711,Colt Knost,11.11,11,99
2016,0,29926,Danny Lee,10.87,15,138
2016,0,24357,K.J. Choi,10.71,9,84
2016,0,6522,Ernie Els,10.71,12,112
2016,0,29485,Brett Stegmaier,10.71,15,140
2016,0,10885,Robert Allenby,10.64,10,94
2016,0,30927,Brendon Todd,10.62,12,113
2016,0,28092,D.H. Lee,10.53,8,76
2016,0,23353,J.J. Henry,10.48,11,105
2016,0,27466,Spencer Levin,10.46,16,153
2016,0,45526,Abraham Ancer,10.45,7,67
2016,0,29222,Billy Hurley III,10.32,13,126
2016,0,28475,Jeff Overton,10.26,8,78
