YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
2014,0,28092,D.H. Lee,2,24
2014,0,29926,Danny Lee,2,39
2014,0,24912,Will MacKenzie,2,37
2014,0,1724,Jeff Maggert,2,29
2014,0,27120,Troy Matteson,2,30
2014,0,1810,Phil Mickelson,2,28
2014,0,26329,Louis Oosthuizen,2,28
2014,0,28475,Jeff Overton,2,41
2014,0,23320,Ryan Palmer,2,34
2014,0,27556,Ted Potter Jr.,2,31
2014,0,22913,John Rollins,2,31
2014,0,20645,John Senden,2,23
2014,0,6567,Vijay Singh,2,48
2014,0,30110,Kyle Stanley,2,74
2014,0,33418,Shawn Stefani,2,31
2014,0,34431,Robert Streb,2,35
2014,0,27214,Kevin Streelman,2,40
2014,0,28780,Nicholas Thompson,2,55
2014,0,33419,Cameron Tringale,2,45
2014,0,27770,Camilo Villegas,2,46
2014,0,25632,Jimmy Walker,2,26
2014,0,25804,Bubba Watson,2,18
2014,0,31323,Gary Woodland,2,37
2014,0,7867,Woody Austin,1,31
2014,0,28259,Sangmoon Bae,1,37
2014,0,24507,Jason Bohn,1,22
2014,0,25274,Steven Bowditch,1,59
2014,0,33141,Keegan Bradley,1,26
2014,0,32200,Roberto Castro,1,24
2014,0,20593,Greg Chalmers,1,24
2014,0,24357,K.J. Choi,1,25
2014,0,21753,Brian Davis,1,38
2014,0,23638,Brendon de Jonge,1,33
2014,0,23983,Luke Donald,1,19
2014,0,25686,Jason Dufner,1,27
2014,0,28500,Martin Flores,1,42
2014,0,29740,Brad Fritsch,1,20
2014,0,10809,Jim Furyk,1,32
2014,0,29535,Brice Garnett,1,38
2014,0,24924,Bill Haas,1,38
2014,0,34563,Chesson Hadley,1,40
2014,0,26758,David Hearn,1,30
2014,0,23353,J.J. Henry,1,44
2014,0,27141,J.B. Holmes,1,35
2014,0,21961,Charles Howell III,1,47
2014,0,34174,John Huh,1,36
2014,0,8075,Jerry Kelly,1,27
2014,0,23108,Matt Kuchar,1,28
2014,0,34261,Scott Langley,1,30
2014,0,35139,Richard Lee,1,28
2014,0,26851,Marc Leishman,1,30
2014,0,10860,Justin Leonard,1,20
2014,0,27466,Spencer Levin,1,22
2014,0,29461,Jamie Lovemark,1,29
2014,0,24781,Hunter Mahan,1,34
2014,0,28237,Rory McIlroy,1,18
2014,0,27933,John Merrick,1,41
2014,0,23800,Bryce Molder,1,20
2014,0,26596,Ryan Moore,1,30
2014,0,25396,Kevin Na,1,34
2014,0,24140,Sean O'Hair,1,30
2014,0,24361,Pat Perez,1,36
2014,0,35541,John Peterson,1,33
2014,0,28486,Michael Putnam,1,58
2014,0,34360,Patrick Reed,1,35
2014,0,31193,Jim Renner,1,40
2014,0,23621,Rory Sabbatini,1,54
2014,0,26331,Charl Schwartzel,1,25
2014,0,24502,Adam Scott,1,23
2014,0,30692,Scott Stallings,1,39
2014,0,31560,Brian Stuard,1,30
2014,0,34264,Hudson Swafford,1,40
2014,0,27330,Josh Teater,1,35
2014,0,32150,Michael Thompson,1,35
2014,0,30927,Brendon Todd,1,32
2014,0,23623,Bo Van Pelt,1,38
2014,0,26951,Johnson Wagner,1,25
2014,0,34265,Will Wilcox,1,14
2014,0,25349,Tim Wilkinson,1,28
2014,0,24663,Y.E. Yang,1,28
2013,0,28307,Matt Every,6,50
2013,0,25444,Justin Hicks,5,51
2013,0,1724,Jeff Maggert,5,44
2013,0,6567,Vijay Singh,5,30
2013,0,20160,Charlie Wi,5,40
2013,0,10885,Robert Allenby,4,33
2013,0,6004,Stephen Ames,4,21
2013,0,25686,Jason Dufner,4,45
2013,0,30750,Tommy Gainey,4,44
2013,0,34098,Russell Henley,4,33
2013,0,34174,John Huh,4,54
2013,0,8075,Jerry Kelly,4,27
2013,0,35139,Richard Lee,4,36
2013,0,27120,Troy Matteson,4,27
2013,0,22046,Geoff Ogilvy,4,40
2013,0,25818,Scott Piercy,4,36
2013,0,25240,D.A. Points,4,45
2013,0,25562,Andres Romero,4,27
2013,0,26679,Kevin Stadler,4,38
2013,0,30692,Scott Stallings,4,36
2013,0,33419,Cameron Tringale,4,41
2013,0,27770,Camilo Villegas,4,36
2013,0,26289,Boo Weekley,4,58
2013,0,28259,Sangmoon Bae,3,55
2013,0,24507,Jason Bohn,3,29
2013,0,24494,Erik Compton,3,42
2013,0,20104,Ken Duke,3,43
2013,0,32102,Rickie Fowler,3,24
2013,0,19846,Brian Gay,3,21
2013,0,32448,James Hahn,3,31
2013,0,31557,Jim Herman,3,33
2013,0,12782,Tim Herron,3,24
2013,0,26300,Matt Jones,3,38
2013,0,27936,Martin Laird,3,38
2013,0,26851,Marc Leishman,3,36
2013,0,33869,Eric Meierdierks,3,34
2013,0,30163,Henrik Norlander,3,37
2013,0,24361,Pat Perez,3,37
2013,0,25345,Carl Pettersson,3,30
2013,0,27556,Ted Potter Jr.,3,41
2013,0,22913,John Rollins,3,34
2013,0,26331,Charl Schwartzel,3,17
2013,0,34046,Jordan Spieth,3,34
2013,0,27330,Josh Teater,3,27
2013,0,28780,Nicholas Thompson,3,58
2013,0,20396,Lee Westwood,3,34
2013,0,20098,Stuart Appleby,2,44
2013,0,32334,Charlie Beljan,2,39
2013,0,33141,Keegan Bradley,2,30
2013,0,12510,Chad Campbell,2,44
2013,0,32200,Roberto Castro,2,46
2013,0,32366,Kevin Chappell,2,44
2013,0,20229,Stewart Cink,2,36
2013,0,28455,Will Claxton,2,42
2013,0,23452,Nicolas Colsaerts,2,29
2013,0,27436,Graham DeLaet,2,49
2013,0,23409,James Driscoll,2,33
2013,0,24358,Robert Garrigus,2,22
2013,0,22792,Peter Hanson,2,11
2013,0,26758,David Hearn,2,26
2013,0,21961,Charles Howell III,2,39
2013,0,30852,Ryo Ishikawa,2,39
2013,0,27408,Martin Kaymer,2,26
2013,0,30926,Chris Kirk,2,40
2013,0,30944,Jason Kokrak,2,49
2013,0,22806,Doug LaBelle II,2,32
2013,0,34261,Scott Langley,2,27
2013,0,27933,John Merrick,2,33
2013,0,23800,Bryce Molder,2,30
2013,0,20443,Jin Park,2,27
2013,0,24138,Ian Poulter,2,18
2013,0,26476,Chez Reavie,2,27
2013,0,23621,Rory Sabbatini,2,53
2013,0,24502,Adam Scott,2,18
2013,0,29221,Webb Simpson,2,23
2013,0,23788,D.J. Trahan,2,24
2013,0,26951,Johnson Wagner,2,37
2013,0,25632,Jimmy Walker,2,34
2013,0,26497,Casey Wittenberg,2,29
2013,0,8793,Tiger Woods,2,16
2013,0,22371,Aaron Baddeley,1,27
2013,0,24846,Ricky Barnes,1,43
2013,0,27895,Jonas Blixt,1,30
2013,0,24227,Justin Bolli,1,30
2013,0,25274,Steven Bowditch,1,36
2013,0,1116,Michael Bradley,1,35
2013,0,20848,Ángel Cabrera,1,44
2013,0,34021,Bud Cauley,1,34
2013,0,24357,K.J. Choi,1,35
2013,0,23135,Tim Clark,1,17
2013,0,23541,Ben Crane,1,34
2013,0,22621,Ben Curtis,1,31
2013,0,21753,Brian Davis,1,39
2013,0,23638,Brendon de Jonge,1,45
2013,0,34099,Harris English,1,43
2013,0,1320,Bob Estes,1,24
2013,0,28500,Martin Flores,1,47
2013,0,29740,Brad Fritsch,1,42
2013,0,24399,Scott Gardiner,1,30
2013,0,32698,Bobby Gates,1,16
2013,0,28679,Fabián Gómez,1,26
2013,0,12716,Charley Hoffman,1,43
2013,0,33461,Morgan Hoffmann,1,27
2013,0,29420,Billy Horschel,1,41
2013,0,22378,Trevor Immelman,1,41
2013,0,21731,Freddie Jacobson,1,20
2013,0,24024,Zach Johnson,1,35
2013,0,19970,Robert Karlsson,1,27
2013,0,27503,Steve LeBrun,1,36
2013,0,28092,D.H. Lee,1,37
2013,0,34409,David Lingmerth,1,37
2013,0,27129,Luke List,1,42
2013,0,21099,David Lynn,1,24
2013,0,24781,Hunter Mahan,1,32
2013,0,22961,David Mathis,1,37
2013,0,31202,William McGirt,1,32
2013,0,28237,Rory McIlroy,1,22
2013,0,24490,George McNeill,1,40
2013,0,26596,Ryan Moore,1,36
2013,0,29289,S.Y. Noh,1,43
2013,0,24140,Sean O'Hair,1,33
2013,0,28475,Jeff Overton,1,32
2013,0,20691,Greg Owen,1,54
2013,0,22056,Cameron Percy,1,33
2013,0,25336,Alistair Presnell,1,32
2013,0,34360,Patrick Reed,1,44
2013,0,23497,Tag Ridings,1,22
2013,0,20645,John Senden,1,36
2013,0,30110,Kyle Stanley,1,55
2013,0,33418,Shawn Stefani,1,19
2013,0,21528,Henrik Stenson,1,27
2013,0,22295,Darron Stiles,1,27
2013,0,27214,Kevin Streelman,1,27
2013,0,6527,Steve Stricker,1,17
2013,0,31560,Brian Stuard,1,31
2013,0,25834,Daniel Summerhays,1,33
2013,0,23623,Bo Van Pelt,1,30
2013,0,27095,Nick Watney,1,49
2013,0,10423,Mike Weir,1,18
2013,0,28310,Lee Williams,1,26
2012,0,12652,Cameron Beckman,9,59
2012,0,23621,Rory Sabbatini,7,46
2012,0,29479,Scott Brown,6,42
2012,0,30692,Scott Stallings,6,42
2012,0,23409,James Driscoll,5,28
2012,0,30750,Tommy Gainey,5,51
2012,0,24358,Robert Garrigus,5,55
2012,0,19970,Robert Karlsson,5,40
2012,0,30944,Jason Kokrak,5,40
2012,0,1766,Billy Mayfair,5,51
2012,0,21528,Henrik Stenson,5,31
2012,0,24846,Ricky Barnes,4,68
2012,0,21753,Brian Davis,4,32
2012,0,6036,Scott Dunlap,4,43
2012,0,34099,Harris English,4,52
2012,0,23718,Nathan Green,4,34
2012,0,27644,Brian Harman,4,45
2012,0,24490,George McNeill,4,37
2012,0,25562,Andres Romero,4,46
2012,0,30110,Kyle Stanley,4,45
2012,0,27214,Kevin Streelman,4,38
2012,0,10885,Robert Allenby,3,47
2012,0,20098,Stuart Appleby,3,32
2012,0,23542,Tommy Biershenk,3,33
2012,0,28093,Miguel Angel Carballo,3,40
2012,0,32366,Kevin Chappell,3,56
2012,0,28455,Will Claxton,3,47
2012,0,23638,Brendon de Jonge,3,54
2012,0,20104,Ken Duke,3,53
2012,0,32102,Rickie Fowler,3,36
2012,0,32698,Bobby Gates,3,54
2012,0,12716,Charley Hoffman,3,53
2012,0,27974,Sung Kang,3,41
2012,0,30711,Colt Knost,3,34
2012,0,27060,John Mallinger,3,34
2012,0,1797,Rocco Mediate,3,28
2012,0,20691,Greg Owen,3,54
2012,0,1941,Tom Pernice Jr.,3,30
2012,0,27556,Ted Potter Jr.,3,46
2012,0,29476,Kyle Reifers,3,46
2012,0,29518,Brendan Steele,3,52
2012,0,25834,Daniel Summerhays,3,38
2012,0,33419,Cameron Tringale,3,47
2012,0,27064,Jhonattan Vegas,3,45
2012,0,20070,Matt Bettencourt,2,33
2012,0,28087,Kris Blanks,2,45
2012,0,1116,Michael Bradley,2,28
2012,0,12510,Chad Campbell,2,47
2012,0,32200,Roberto Castro,2,44
2012,0,34021,Bud Cauley,2,47
2012,0,23204,Gary Christian,2,43
2012,0,20229,Stewart Cink,2,30
2012,0,23135,Tim Clark,2,25
2012,0,24494,Erik Compton,2,35
2012,0,28089,Jason Day,2,28
2012,0,27436,Graham DeLaet,2,50
2012,0,21209,Sergio Garcia,2,17
2012,0,24604,Hunter Haas,2,26
2012,0,26758,David Hearn,2,46
2012,0,27141,J.B. Holmes,2,45
2012,0,21961,Charles Howell III,2,43
2012,0,21350,Ryuji Imada,2,45
2012,0,21731,Freddie Jacobson,2,23
2012,0,31558,J.J. Killeen,2,40
2012,0,29926,Danny Lee,2,34
2012,0,26851,Marc Leishman,2,54
2012,0,10860,Justin Leonard,2,42
2012,0,23548,Bill Lunde,2,48
2012,0,1724,Jeff Maggert,2,40
2012,0,27933,John Merrick,2,46
2012,0,1810,Phil Mickelson,2,31
2012,0,27302,Garth Mulroy,2,25
2012,0,25396,Kevin Na,2,24
2012,0,29289,S.Y. Noh,2,39
2012,0,24140,Sean O'Hair,2,43
2012,0,26329,Louis Oosthuizen,2,26
2012,0,20572,Rod Pampling,2,37
2012,0,24361,Pat Perez,2,39
2012,0,25818,Scott Piercy,2,46
2012,0,26476,Chez Reavie,2,42
2012,0,6567,Vijay Singh,2,47
2012,0,27649,Brandt Snedeker,2,30
2012,0,27330,Josh Teater,2,62
2012,0,32150,Michael Thompson,2,38
2012,0,2206,David Toms,2,24
2012,0,23788,D.J. Trahan,2,44
2012,0,27095,Nick Watney,2,52
2012,0,26289,Boo Weekley,2,39
2012,0,20396,Lee Westwood,2,23
2012,0,31323,Gary Woodland,2,48
2012,0,8793,Tiger Woods,2,25
2012,0,29910,Blake Adams,1,51
2012,0,6004,Stephen Ames,1,30
2012,0,33120,Mark Anderson,1,49
2012,0,21407,Arjun Atwal,1,34
2012,0,22371,Aaron Baddeley,1,24
2012,0,28259,Sangmoon Bae,1,33
2012,0,32334,Charlie Beljan,1,28
2012,0,27895,Jonas Blixt,1,21
2012,0,24507,Jason Bohn,1,31
2012,0,33141,Keegan Bradley,1,47
2012,0,20850,Daniel Chopra,1,18
2012,0,20623,Gavin Coles,1,34
2012,0,23541,Ben Crane,1,31
2012,0,22621,Ben Curtis,1,16
2012,0,1249,John Daly,1,20
2012,0,23983,Luke Donald,1,15
2012,0,6522,Ernie Els,1,31
2012,0,1320,Bob Estes,1,26
2012,0,28307,Matt Every,1,34
2012,0,28500,Martin Flores,1,32
2012,0,23903,Stephen Gangluff,1,28
2012,0,19846,Brian Gay,1,20
2012,0,8725,Tom Gillis,1,42
2012,0,24924,Bill Haas,1,35
2012,0,20766,Padraig Harrington,1,23
2012,0,12782,Tim Herron,1,36
2012,0,22378,Trevor Immelman,1,40
2012,0,24024,Zach Johnson,1,31
2012,0,28308,Troy Kelly,1,30
2012,0,30926,Chris Kirk,1,56
2012,0,33122,Russell Knox,1,25
2012,0,27936,Martin Laird,1,37
2012,0,24940,Edward Loar,1,18
2012,0,24781,Hunter Mahan,1,30
2012,0,22961,David Mathis,1,26
2012,0,27120,Troy Matteson,1,53
2012,0,25572,Graeme McDowell,1,18
2012,0,31202,William McGirt,1,35
2012,0,22046,Geoff Ogilvy,1,28
2012,0,25345,Carl Pettersson,1,30
2012,0,25240,D.A. Points,1,51
2012,0,10213,Dicky Pride,1,21
2012,0,25457,Alexandre Rocha,1,32
2012,0,22913,John Rollins,1,40
2012,0,24502,Adam Scott,1,27
2012,0,22293,Heath Slocum,1,47
2012,0,26679,Kevin Stadler,1,37
2012,0,27963,Chris Stroud,1,29
2012,0,23325,Vaughn Taylor,1,34
2012,0,26287,Roland Thatcher,1,31
2012,0,22582,Kyle Thompson,1,29
2012,0,23623,Bo Van Pelt,1,29
2012,0,27770,Camilo Villegas,1,43
2012,0,26951,Johnson Wagner,1,48
2012,0,25632,Jimmy Walker,1,40
2012,0,21878,Mark Wilson,1,37
2011,0,30750,Tommy Gainey,6,60
2011,0,24980,Scott Gutschewski,6,44
2011,0,27797,Derek Lamely,6,45
2011,0,31323,Gary Woodland,6,42
2011,0,21407,Arjun Atwal,5,45
2011,0,28087,Kris Blanks,5,55
2011,0,32366,Kevin Chappell,5,38
2011,0,6643,Paul Goydos,5,44
2011,0,23788,D.J. Trahan,5,67
2011,0,25274,Steven Bowditch,4,48
2011,0,21753,Brian Davis,4,45
2011,0,25686,Jason Dufner,4,38
2011,0,9011,David Duval,4,38
2011,0,24604,Hunter Haas,4,41
2011,0,25444,Justin Hicks,4,50
2011,0,30925,Dustin Johnson,4,40
2011,0,23548,Bill Lunde,4,49
2011,0,1766,Billy Mayfair,4,60
2011,0,31401,Zack Miller,4,61
2011,0,26476,Chez Reavie,4,54
2011,0,27649,Brandt Snedeker,4,30
2011,0,25834,Daniel Summerhays,4,38
2011,0,33419,Cameron Tringale,4,52
2011,0,27064,Jhonattan Vegas,4,61
2011,0,29910,Blake Adams,3,49
2011,0,23673,Michael Connell,3,40
2011,0,23541,Ben Crane,3,30
2011,0,22621,Ben Curtis,3,32
2011,0,6621,Joe Durant,3,57
2011,0,7457,Steve Flesch,3,36
2011,0,24358,Robert Garrigus,3,48
2011,0,24924,Bill Haas,3,36
2011,0,8537,J.P. Hayes,3,35
2011,0,6573,Brandt Jobe,3,56
2011,0,10733,Kent Jones,3,43
2011,0,19970,Robert Karlsson,3,19
2011,0,31202,William McGirt,3,47
2011,0,24490,George McNeill,3,21
2011,0,32640,Troy Merritt,3,41
2011,0,28475,Jeff Overton,3,35
2011,0,24361,Pat Perez,3,41
2011,0,1948,Tim Petrovic,3,30
2011,0,34072,Will Strickler,3,36
2011,0,27330,Josh Teater,3,48
2011,0,26668,Marc Turnesa,3,30
2011,0,26951,Johnson Wagner,3,38
2011,0,7867,Woody Austin,2,30
2011,0,20498,Briny Baird,2,28
2011,0,20070,Matt Bettencourt,2,43
2011,0,33141,Keegan Bradley,2,43
2011,0,34255,Joseph Bramlett,2,48
2011,0,20229,Stewart Cink,2,22
2011,0,11123,Chris Couch,2,31
2011,0,28089,Jason Day,2,31
2011,0,23638,Brendon de Jonge,2,34
2011,0,6251,Chris DiMarco,2,42
2011,0,6522,Ernie Els,2,37
2011,0,10809,Jim Furyk,2,29
2011,0,25900,Lucas Glover,2,31
2011,0,28679,Fabián Gómez,2,43
2011,0,20157,Retief Goosen,2,19
2011,0,20766,Padraig Harrington,2,23
2011,0,12782,Tim Herron,2,38
2011,0,12716,Charley Hoffman,2,41
2011,0,27141,J.B. Holmes,2,23
2011,0,29420,Billy Horschel,2,37
2011,0,21350,Ryuji Imada,2,40
2011,0,1577,Lee Janzen,2,25
2011,0,27974,Sung Kang,2,27
2011,0,29718,Anthony Kim,2,32
2011,0,29478,Kevin Kisner,2,22
2011,0,27936,Martin Laird,2,31
2011,0,26881,Jarrod Lyle,2,58
2011,0,27939,Matt McQuillan,2,22
2011,0,1797,Rocco Mediate,2,30
2011,0,1810,Phil Mickelson,2,34
2011,0,21949,Joe Ogilvie,2,29
2011,0,20572,Rod Pampling,2,33
2011,0,25818,Scott Piercy,2,37
2011,0,32876,Martin Piller,2,30
2011,0,24138,Ian Poulter,2,16
2011,0,30946,Alex Prugh,2,42
2011,0,25562,Andres Romero,2,36
2011,0,24502,Adam Scott,2,34
2011,0,20645,John Senden,2,40
2011,0,29221,Webb Simpson,2,33
2011,0,6567,Vijay Singh,2,44
2011,0,33911,Nate Smith,2,24
2011,0,26679,Kevin Stadler,2,43
2011,0,30692,Scott Stallings,2,43
2011,0,8375,Paul Stankowski,2,35
2011,0,30110,Kyle Stanley,2,56
2011,0,27214,Kevin Streelman,2,31
2011,0,27963,Chris Stroud,2,51
2011,0,32150,Michael Thompson,2,39
2011,0,26289,Boo Weekley,2,61
2011,0,20160,Charlie Wi,2,30
2011,0,12602,Dean Wilson,2,23
2011,0,10885,Robert Allenby,1,51
2011,0,6004,Stephen Ames,1,36
2011,0,20098,Stuart Appleby,1,31
2011,0,22371,Aaron Baddeley,1,27
2011,0,24846,Ricky Barnes,1,43
2011,0,12652,Cameron Beckman,1,45
2011,0,23614,Rich Beem,1,30
2011,0,10505,Shane Bertsch,1,27
2011,0,24507,Jason Bohn,1,42
2011,0,1116,Michael Bradley,1,29
2011,0,24290,D.J. Brigman,1,37
2011,0,20848,Ángel Cabrera,1,21
2011,0,12510,Chad Campbell,1,67
2011,0,20472,Alex Cejka,1,30
2011,0,32102,Rickie Fowler,1,35
2011,0,21805,Harrison Frazar,1,27
2011,0,32698,Bobby Gates,1,44
2011,0,19846,Brian Gay,1,30
2011,0,29720,Andres Gonzales,1,27
2011,0,23718,Nathan Green,1,49
2011,0,23353,J.J. Henry,1,38
2011,0,22378,Trevor Immelman,1,27
2011,0,26300,Matt Jones,1,28
2011,0,35087,Bio Kim,1,37
2011,0,30926,Chris Kirk,1,37
2011,0,23108,Matt Kuchar,1,19
2011,0,1706,Davis Love III,1,18
2011,0,24781,Hunter Mahan,1,49
2011,0,28158,Steve Marino,1,42
2011,0,10585,Scott McCarron,1,32
2011,0,25572,Graeme McDowell,1,18
2011,0,6515,Shaun Micheel,1,42
2011,0,26596,Ryan Moore,1,23
2011,0,25396,Kevin Na,1,25
2011,0,22046,Geoff Ogilvy,1,28
2011,0,25345,Carl Pettersson,1,34
2011,0,31193,Jim Renner,1,31
2011,0,22913,John Rollins,1,45
2011,0,22405,Justin Rose,1,33
2011,0,26331,Charl Schwartzel,1,23
2011,0,23325,Vaughn Taylor,1,34
2011,0,26287,Roland Thatcher,1,38
2011,0,23623,Bo Van Pelt,1,49
2011,0,27095,Nick Watney,1,25
2011,0,24663,Y.E. Yang,1,16
2010,0,27436,Graham DeLaet,8,70
2010,0,23788,D.J. Trahan,8,57
2010,0,26301,James Nitties,7,49
2010,0,1766,Billy Mayfair,6,58
2010,0,28780,Nicholas Thompson,6,66
2010,0,20070,Matt Bettencourt,5,32
2010,0,7363,Craig Bowden,5,31
2010,0,27060,John Mallinger,5,42
2010,0,24490,George McNeill,5,50
2010,0,20663,Brenden Pappas,5,30
2010,0,26679,Kevin Stadler,5,46
2010,0,29910,Blake Adams,4,42
2010,0,28087,Kris Blanks,4,59
2010,0,23541,Ben Crane,4,41
2010,0,28307,Matt Every,4,30
2010,0,24358,Robert Garrigus,4,46
2010,0,8725,Tom Gillis,4,60
2010,0,1706,Davis Love III,4,47
2010,0,1797,Rocco Mediate,4,51
2010,0,32640,Troy Merritt,4,42
2010,0,25818,Scott Piercy,4,43
2010,0,27330,Josh Teater,4,57
2010,0,6004,Stephen Ames,3,30
2010,0,22371,Aaron Baddeley,3,30
2010,0,23613,Rich Barcelo,3,21
2010,0,22946,Henrik Bjornstad,3,38
2010,0,1161,Mark Calcavecchia,3,35
2010,0,12510,Chad Campbell,3,32
2010,0,20472,Alex Cejka,3,42
2010,0,20229,Stewart Cink,3,38
2010,0,7457,Steve Flesch,3,33
2010,0,32102,Rickie Fowler,3,37
2010,0,1577,Lee Janzen,3,43
2010,0,26300,Matt Jones,3,33
2010,0,1707,Steve Lowery,3,36
2010,0,24912,Will MacKenzie,3,46
2010,0,24140,Sean O'Hair,3,45
2010,0,21949,Joe Ogilvie,3,52
2010,0,21959,Ted Purdy,3,46
2010,0,7749,Brett Quigley,3,52
2010,0,25190,Jeff Quinney,3,38
2010,0,23621,Rory Sabbatini,3,49
2010,0,24502,Adam Scott,3,39
2010,0,26287,Roland Thatcher,3,50
2010,0,12714,Chris Tidland,3,43
2010,0,27770,Camilo Villegas,3,33
2010,0,25632,Jimmy Walker,3,31
2010,0,25804,Bubba Watson,3,35
2010,0,23322,Brett Wetterich,3,28
2010,0,24663,Y.E. Yang,3,24
2010,0,12652,Cameron Beckman,2,40
2010,0,1116,Michael Bradley,2,38
2010,0,24357,K.J. Choi,2,32
2010,0,23135,Tim Clark,2,26
2010,0,11123,Chris Couch,2,28
2010,0,6251,Chris DiMarco,2,37
2010,0,23409,James Driscoll,2,34
2010,0,25686,Jason Dufner,2,50
2010,0,9011,David Duval,2,26
2010,0,1320,Bob Estes,2,38
2010,0,10809,Jim Furyk,2,21
2010,0,21209,Sergio Garcia,2,14
2010,0,19846,Brian Gay,2,21
2010,0,25900,Lucas Glover,2,35
2010,0,23718,Nathan Green,2,40
2010,0,12782,Tim Herron,2,41
2010,0,12716,Charley Hoffman,2,36
2010,0,21961,Charles Howell III,2,24
2010,0,22378,Trevor Immelman,2,19
2010,0,30925,Dustin Johnson,2,36
2010,0,6514,Kevin Johnson,2,27
2010,0,26420,Richard Johnson,2,34
2010,0,24024,Zach Johnson,2,25
2010,0,8075,Jerry Kelly,2,49
2010,0,26851,Marc Leishman,2,39
2010,0,26695,Michael Letzig,2,52
2010,0,26881,Jarrod Lyle,2,25
2010,0,1724,Jeff Maggert,2,48
2010,0,27120,Troy Matteson,2,45
2010,0,10585,Scott McCarron,2,40
2010,0,28237,Rory McIlroy,2,22
2010,0,6515,Shaun Micheel,2,28
2010,0,27302,Garth Mulroy,2,36
2010,0,22046,Geoff Ogilvy,2,29
2010,0,20691,Greg Owen,2,44
2010,0,23320,Ryan Palmer,2,30
2010,0,20572,Rod Pampling,2,27
2010,0,22056,Cameron Percy,2,44
2010,0,24361,Pat Perez,2,44
2010,0,25240,D.A. Points,2,49
2010,0,22913,John Rollins,2,55
2010,0,20645,John Senden,2,52
2010,0,26882,Michael Sim,2,19
2010,0,6567,Vijay Singh,2,41
2010,0,22293,Heath Slocum,2,42
2010,0,27649,Brandt Snedeker,2,29
2010,0,27214,Kevin Streelman,2,41
2010,0,31560,Brian Stuard,2,38
2010,0,23307,Roger Tambellini,2,48
2010,0,33419,Cameron Tringale,2,38
2010,0,23623,Bo Van Pelt,2,47
2010,0,2239,Scott Verplank,2,23
2010,0,27095,Nick Watney,2,35
2010,0,20160,Charlie Wi,2,43
2010,0,26392,Chris Wilson,2,45
2010,0,10885,Robert Allenby,1,33
2010,0,20098,Stuart Appleby,1,43
2010,0,7867,Woody Austin,1,51
2010,0,20498,Briny Baird,1,43
2010,0,24846,Ricky Barnes,1,43
2010,0,24925,Jonathan Byrd,1,55
2010,0,20593,Greg Chalmers,1,31
2010,0,25720,Chad Collins,1,22
2010,0,23673,Michael Connell,1,43
2010,0,22621,Ben Curtis,1,26
2010,0,1249,John Daly,1,38
2010,0,21753,Brian Davis,1,55
2010,0,28089,Jason Day,1,46
2010,0,23638,Brendon de Jonge,1,33
2010,0,6621,Joe Durant,1,32
2010,0,6522,Ernie Els,1,22
2010,0,1329,Brad Faxon,1,23
2010,0,28500,Martin Flores,1,44
2010,0,20574,Mathew Goggin,1,45
2010,0,20105,Jeff Gove,1,39
2010,0,6643,Paul Goydos,1,40
2010,0,20378,Mathias Grönberg,1,46
2010,0,24924,Bill Haas,1,38
2010,0,8537,J.P. Hayes,1,30
2010,0,21731,Freddie Jacobson,1,37
2010,0,1619,Skip Kendall,1,23
2010,0,6012,Greg Kraft,1,27
2010,0,23108,Matt Kuchar,1,27
2010,0,27936,Martin Laird,1,51
2010,0,10860,Justin Leonard,1,34
2010,0,27466,Spencer Levin,1,43
2010,0,23548,Bill Lunde,1,44
2010,0,27613,David Lutterus,1,36
2010,0,24781,Hunter Mahan,1,35
2010,0,28158,Steve Marino,1,30
2010,0,1810,Phil Mickelson,1,24
2010,0,23800,Bryce Molder,1,35
2010,0,1948,Tim Petrovic,1,45
2010,0,25345,Carl Pettersson,1,25
2010,0,24138,Ian Poulter,1,11
2010,0,30946,Alex Prugh,1,38
2010,0,20127,Chris Riley,1,30
2010,0,25562,Andres Romero,1,45
2010,0,22405,Justin Rose,1,25
2010,0,29221,Webb Simpson,1,38
2010,0,27963,Chris Stroud,1,41
2010,0,6595,Kevin Sutherland,1,42
2010,0,23325,Vaughn Taylor,1,38
2010,0,2206,David Toms,1,29
2010,0,32617,Jerod Turner,1,22
2010,0,8385,Omar Uresti,1,35
2010,0,12755,Vance Veazey,1,34
2010,0,26951,Johnson Wagner,1,49
2010,0,26289,Boo Weekley,1,46
2010,0,25892,Steve Wheatcroft,1,36
2010,0,10425,Jay Williamson,1,37
2010,0,20436,Garrett Willis,1,43
2010,0,21878,Mark Wilson,1,44
2009,0,20070,Matt Bettencourt,12,77
2009,0,1766,Billy Mayfair,9,53
2009,0,7867,Woody Austin,6,45
2009,0,1707,Steve Lowery,6,54
2009,0,23548,Bill Lunde,6,49
2009,0,7749,Brett Quigley,6,46
2009,0,12716,Charley Hoffman,5,41
2009,0,24912,Will MacKenzie,5,51
2009,0,21959,Ted Purdy,5,61
2009,0,22293,Heath Slocum,5,52
2009,0,30927,Brendon Todd,5,33
2009,0,2214,Kirk Triplett,5,58
2009,0,26289,Boo Weekley,5,41
2009,0,10425,Jay Williamson,5,48
2009,0,24925,Jonathan Byrd,4,54
2009,0,23135,Tim Clark,4,21
2009,0,21753,Brian Davis,4,54
