YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
2009,0,28308,Troy Kelly,12,3
2009,0,29718,Anthony Kim,12,0
2009,0,25572,Graeme McDowell,12,1
2009,0,24449,Parker McLachlin,12,1
2009,0,24502,Adam Scott,12,1
2009,0,20624,David Smail,12,0
2009,0,26498,Matt Weibring,12,1
2009,0,20396,Lee Westwood,12,0
2009,0,20436,Garrett Willis,12,0
2009,0,21633,Steve Allan,11,0
2009,0,1014,Fulton Allem,11,1
2009,0,21407,Arjun Atwal,11,5
2009,0,7223,Brian Bateman,11,0
2009,0,7003,David Berganio Jr.,11,0
2009,0,20070,Matt Bettencourt,11,0
2009,0,20850,Daniel Chopra,11,1
2009,0,27382,Wil Collins,11,2
2009,0,1226,Fred Couples,11,1
2009,0,1329,Brad Faxon,11,4
2009,0,22792,Peter Hanson,11,5
2009,0,6575,Dudley Hart,11,1
2009,0,1553,John Huston,11,1
2009,0,19970,Robert Karlsson,11,0
2009,0,6320,Tony Kelley,11,11
2009,0,1619,Skip Kendall,11,2
2009,0,12662,Thomas Levet,11,2
2009,0,33422,Scott Lewis,11,1
2009,0,23834,Jean-Francois Lucquin,11,4
2009,0,26881,Jarrod Lyle,11,0
2009,0,1723,Andrew Magee,11,0
2009,0,8339,Spike McRoy,11,11
2009,0,1813,Mike Miles,11,0
2009,0,28475,Jeff Overton,11,0
2009,0,1926,Steve Pate,11,1
2009,0,10213,Dicky Pride,11,1
2009,0,23497,Tag Ridings,11,1
2009,0,23621,Rory Sabbatini,11,1
2009,0,2104,Jeff Sluman,11,3
2009,0,26287,Roland Thatcher,11,1
2009,0,2223,Bob Tway,11,1
2009,0,25919,Brian Vranesh,11,0
2009,0,20160,Charlie Wi,11,0
2009,0,27506,Oliver Wilson,11,0
2009,0,31323,Gary Woodland,11,1
2009,0,24663,Y.E. Yang,11,0
2009,0,24461,Thomas Aiken,10,0
2009,0,22371,Aaron Baddeley,10,1
2009,0,24846,Ricky Barnes,10,1
2009,0,27124,Chris Baryla,10,1
2009,0,20848,Ángel Cabrera,10,0
2009,0,19972,José Coceres,10,1
2009,0,19881,Robert Damron,10,5
2009,0,23409,James Driscoll,10,6
2009,0,25539,Rafael Echenique,10,1
2009,0,21805,Harrison Frazar,10,0
2009,0,30750,Tommy Gainey,10,0
2009,0,20433,Mark Hensby,10,0
2009,0,20608,David Howell,10,2
2009,0,24511,Thongchai Jaidee,10,4
2009,0,30925,Dustin Johnson,10,1
2009,0,22986,Søren Kjeldsen,10,4
2009,0,11032,Frank Lickliter II,10,0
2009,0,27784,Wen-Tang Lin,10,6
2009,0,33046,Cortland Lowe,10,10
2009,0,28158,Steve Marino,10,1
2009,0,22080,Prayad Marksaeng,10,0
2009,0,22046,Geoff Ogilvy,10,0
2009,0,6373,José María Olazábal,10,0
2009,0,27683,Leif Olson,10,0
2009,0,27072,Alvaro Quiros,10,1
2009,0,27386,Dustin Risdon,10,0
2009,0,25562,Andres Romero,10,2
2009,0,24459,Richard Sterne,10,0
2009,0,2230,Stan Utley,10,0
2009,0,27095,Nick Watney,10,0
2009,0,31114,Drew Weaver,10,10
2009,0,1203,Russ Cochran,9,0
2009,0,27436,Graham DeLaet,9,1
2009,0,1374,Robin Freeman,9,1
2009,0,20569,Richard Green,9,0
2009,0,1475,Donnie Hammond,9,1
2009,0,1527,Scott Hoch,9,0
2009,0,25768,Chih-Bing Lam,9,5
2009,0,23862,Todd Lancaster,9,0
2009,0,21207,José Manuel Lara,9,3
2009,0,1685,J.L. Lewis,9,4
2009,0,28237,Rory McIlroy,9,3
2009,0,22122,Andrew McLardy,9,0
2009,0,1823,Larry Mize,9,6
2009,0,33109,Jack Newman,9,0
2009,0,20628,Arron Oberholser,9,1
2009,0,1955,Gary Player,9,0
2009,0,28456,Andrew Ruthkoski,9,0
2009,0,10649,Tom Scherrer,9,0
2009,0,25493,Nick Taylor,9,0
2009,0,22582,Kyle Thompson,9,8
2009,0,33450,Mike Van Sickle,9,0
2009,0,2256,Tom Watson,9,1
2009,0,26392,Chris Wilson,9,0
2009,0,22000,Chris Wood,9,2
2009,0,22951,Azuma Yano,9,1
2009,0,25896,Ryan Benzel,8,2
2009,0,1093,Ronnie Black,8,8
2009,0,7363,Craig Bowden,8,1
2009,0,8191,Paul Broadhurst,8,0
2009,0,6809,Bob Burns,8,2
2009,0,25364,Paul Casey,8,0
2009,0,20997,Keoke Cotner,8,0
2009,0,1249,John Daly,8,1
2009,0,24236,Nick Dougherty,8,0
2009,0,27447,John Ellis,8,0
2009,0,29419,Tadd Fujikawa,8,2
2009,0,21284,Hiroyuki Fujita,8,3
2009,0,12645,Brent Geiberger,8,3
2009,0,29720,Andres Gonzales,8,0
2009,0,20859,Anders Hansen,8,2
2009,0,23477,Scott Hebert,8,0
2009,0,27141,J.B. Holmes,8,0
2009,0,30926,Chris Kirk,8,1
2009,0,20382,Stephen Leaney,8,0
2009,0,27463,Matthew Loving,8,0
2009,0,12067,Mitch Lowe,8,8
2009,0,1717,Sandy Lyle,8,1
2009,0,12680,Shigeki Maruyama,8,1
2009,0,1761,Len Mattiace,8,4
2009,0,1810,Phil Mickelson,8,6
2009,0,1887,Mark O'Meara,8,1
2009,0,26371,James Oh,8,0
2009,0,20443,Jin Park,8,0
2009,0,1938,David Peoples,8,4
2009,0,32876,Martin Piller,8,1
2009,0,2010,Loren Roberts,8,3
2009,0,30683,Cory Schneider,8,3
2009,0,8375,Paul Stankowski,8,1
2009,0,2191,Tim Thelen,8,2
2009,0,12794,Tim Weinhart,8,3
2009,0,28259,Sangmoon Bae,7,2
2009,0,32666,Graham Baillargeon,7,2
2009,0,27958,Ryan Blaum,7,6
2009,0,29491,John Bushka,7,7
2009,0,20598,Christian Cévaër,7,1
2009,0,24494,Erik Compton,7,7
2009,0,1235,Ben Crenshaw,7,7
2009,0,30924,Rhys Davies,7,3
2009,0,27088,Johan Edfors,7,0
2009,0,20121,Todd Fischer,7,2
2009,0,24184,Alastair Forsyth,7,2
2009,0,23903,Stephen Gangluff,7,1
2009,0,33492,Kyle German,7,0
2009,0,33451,Matt Hill,7,0
2009,0,30852,Ryo Ishikawa,7,0
2009,0,20832,Raphael Jacquelin,7,1
2009,0,23517,Clint Jensen,7,2
2009,0,1666,Bernhard Langer,7,4
2009,0,29762,John Lepak,7,0
2009,0,24748,WC Liang,7,7
2009,0,29461,Jamie Lovemark,7,3
2009,0,12461,Paul McGinley,7,1
2009,0,6090,Jim McGovern,7,0
2009,0,30151,Fernando Mechereffe,7,3
2009,0,8635,Colin Montgomerie,7,3
2009,0,1876,Greg Norman,7,1
2009,0,2046,Tony Saraceno,7,0
2009,0,32336,Kevin Silva,7,4
2009,0,33417,Ryan Spears,7,1
2009,0,23969,Graeme Storm,7,2
2009,0,29425,Andrew Svoboda,7,1
2009,0,22540,Anthony Wall,7,0
2009,0,2321,Fuzzy Zoeller,7,0
2009,0,23089,Billy Anderson,6,6
2009,0,12546,Peter Baker,6,6
2009,0,29920,Doug Batty,6,2
2009,0,32334,Charlie Beljan,6,2
2009,0,28697,Gaganjeet Bhullar,6,1
2009,0,20945,Markus Brier,6,1
2009,0,32262,Mark Brown,6,0
2009,0,30901,Kelvin Burgin,6,0
2009,0,32701,Cam Burke,6,3
2009,0,12393,Rodney Butcher,6,2
2009,0,29717,Michael Carbone,6,1
2009,0,32366,Kevin Chappell,6,2
2009,0,19825,Darren Clarke,6,3
2009,0,29892,Steve Dartnall,6,0
2009,0,24179,David Drysdale,6,6
2009,0,1326,Nick Faldo,6,0
2009,0,12695,Robert Floyd,6,1
2009,0,28785,Philip Francis,6,1
2009,0,32698,Bobby Gates,6,1
2009,0,32495,Rob Grube,6,0
2009,0,19991,Peter Hedblom,6,1
2009,0,33520,Randall Hutchison,6,0
2009,0,33053,Vincent Johnson,6,0
2009,0,23725,Brendan Jones,6,1
2009,0,20669,James Kingston,6,1
2009,0,33108,Drew Kittleson,6,0
2009,0,6332,Neal Lancaster,6,0
2009,0,32888,Lucas Lee,6,0
2009,0,31109,Richard Lee,6,2
2009,0,10565,Ian Leggatt,6,0
2009,0,27129,Luke List,6,0
2009,0,33413,Ben Martin,6,1
2009,0,20341,Josh McCumber,6,1
2009,0,31401,Zack Miller,6,1
2009,0,23091,Alan Morin,6,1
2009,0,32210,Trevor Murphy,6,2
2009,0,31007,Andrew Parr,6,0
2009,0,25863,Rod Perry,6,5
2009,0,33039,Jason Schmuhl,6,2
2009,0,29901,Tim Stewart,6,0
2009,0,32150,Michael Thompson,6,0
2009,0,33419,Cameron Tringale,6,2
2009,0,12755,Vance Veazey,6,1
2009,0,20394,Steve Webster,6,0
2009,0,6070,Wes Weston,6,3
2009,0,33016,Josh Anderson,5,0
2009,0,27402,Stuart Anderson,5,1
2009,0,25936,Alex Aragon,5,0
2009,0,29664,Gregory Bisconti,5,0
2009,0,33409,Josh Brock,5,1
2009,0,20400,Michael Campbell,5,3
2009,0,12826,Paul Claxton,5,0
2009,0,30074,Steve Conway,5,0
2009,0,33543,Keith Dicciani,5,0
2009,0,1282,Trevor Dodds,5,0
2009,0,25191,Gonzalo Fernandez-Castaño,5,0
2009,0,24725,Richard Finch,5,0
2009,0,1425,Ernie Gonzalez,5,0
2009,0,26366,Jim Gormley,5,3
2009,0,23338,David Gossett,5,3
2009,0,29974,Branden Grace,5,0
2009,0,7941,Mike Grob,5,4
2009,0,22896,Grégory Havret,5,2
2009,0,20702,David Higgins,5,1
2009,0,27383,Nickolas Jones,5,2
2009,0,24162,Shintaro Kai,5,2
2009,0,23533,Anthony Kang,5,2
2009,0,32757,Patton Kizzire,5,2
2009,0,33412,Clark Klaasen,5,0
2009,0,20940,Kenichi Kuboya,5,1
2009,0,19904,Paul Lawrie,5,1
2009,0,33047,Gregor Main,5,2
2009,0,33199,Matteo Manassero,5,0
2009,0,29381,Simon McGreal,5,5
2009,0,33869,Eric Meierdierks,5,2
2009,0,20676,Patrick Moore,5,1
2009,0,12753,David Morland IV,5,3
2009,0,27302,Garth Mulroy,5,1
2009,0,1891,David Ogrin,5,0
2009,0,26329,Louis Oosthuizen,5,0
2009,0,22275,Terry Pilkadaris,5,2
2009,0,26435,Angelo Que,5,0
2009,0,29531,Richie Ramsay,5,0
2009,0,20080,David Robinson,5,0
2009,0,26539,Robert Rock,5,0
2009,0,2020,Eduardo Romero,5,1
2009,0,27474,Reinier Saxton,5,0
2009,0,30786,Brady Schnell,5,5
2009,0,7707,Mike Small,5,0
2009,0,33416,Vaughn Snyder,5,1
2009,0,2136,Chris Starkjohann,5,1
2009,0,33545,Grant Sturgeon,5,0
2009,0,33449,Zack Sucher,5,1
2009,0,2185,Lance Ten Broeck,5,2
2009,0,33448,Justin Thomas,5,2
2009,0,25892,Steve Wheatcroft,5,1
2009,0,22475,Steve Wilson,5,1
2009,0,28753,Timothy Wood,5,3
2009,0,2294,Willie Wood,5,3
2009,0,2300,Ian Woosnam,5,1
2009,0,29334,Jaco Ahlers,4,0
2009,0,33120,Mark Anderson,4,0
2009,0,20367,Fredrik Andersson Hed,4,0
2009,0,1049,Ian Baker-Finch,4,0
2009,0,28220,Colby Beckstrom,4,3
2009,0,6220,Jaxon Brigman,4,0
2009,0,33471,Brian Brodell,4,2
2009,0,29268,Bronson Burgoon,4,0
2009,0,23926,Tim Cantwell Jr.,4,3
2009,0,23656,Jason Caron,4,1
2009,0,33521,Scott Cashell,4,0
2009,0,22328,Marc Cayeux,4,0
2009,0,1200,Keith Clearwater,4,3
2009,0,24512,Simon Dyson,4,1
2009,0,32154,Peter Ellebye,4,0
2009,0,33444,David Erdy,4,3
2009,0,26725,Sean Farren,4,3
2009,0,1355,Raymond Floyd,4,0
2009,0,1385,Jim Gallagher Jr.,4,4
2009,0,22368,Daniel Gaunt,4,1
2009,0,28125,Josh Geary,4,0
2009,0,24617,Rafael Gómez,4,0
2009,0,32406,Stephan Gross,4,1
2009,0,32373,Thomas Haylock,4,0
2009,0,24219,Wes Heffernan,4,0
2009,0,8337,Mike Heinen,4,1
2009,0,28380,Ryan Helminen,4,3
2009,0,21290,Yuji Igarashi,4,0
2009,0,27518,James Kamte,4,0
2009,0,24957,Simon Khan,4,2
2009,0,22032,Tomohiro Kondo,4,0
2009,0,22624,Joel Kribel,4,0
2009,0,33463,Aaron Krueger,4,1
2009,0,29670,Pablo Larrazabal,4,0
2009,0,27503,Steve LeBrun,4,0
2009,0,25373,Eric Lippert,4,0
2009,0,33204,Shane Lowry,4,1
2009,0,21590,Damian McGrane,4,0
2009,0,33414,Matt Nagy,4,1
2009,0,20601,Gary Orr,4,2
2009,0,1927,Dennis Paulson,4,0
2009,0,32620,Cameron Peck,4,0
2009,0,33415,Kyle Peterman,4,0
2009,0,12390,Kevin Roman,4,1
2009,0,23633,Phil Schmitt,4,0
2009,0,8215,Steve Schneiter,4,1
2009,0,2067,Ted Schulz,4,3
2009,0,33544,Mark Sheftic,4,1
2009,0,31225,Joel Sjöholm,4,1
2009,0,33818,Haymes Snedeker,4,1
2009,0,27037,Sal Spallone,4,0
2009,0,2133,Craig Stadler,4,0
2009,0,33433,Steve Surry,4,0
2009,0,27090,Junpei Takayama,4,1
2009,0,12663,Phil Tataurangi,4,0
2009,0,32528,Nathan Tyler,4,4
2009,0,26489,Cameron Yancey,4,2
2009,0,31677,Jake Younan,4,1
2009,0,33408,Tyson Alexander,3,2
2009,0,27326,Sam Arnold,3,0
2009,0,20099,Doug Barron,3,0
2009,0,8473,Rich Bland,3,2
2009,0,8123,Jeff Brehaut,3,1
2009,0,25459,Mike Capone,3,0
2009,0,6707,Greg Casagranda,3,0
2009,0,33015,Lorens Chan,3,3
2009,0,20038,Bryan DeCorso,3,0
2009,0,28923,Oliver Fisher,3,0
2009,0,23366,Brian Gaffney,3,1
2009,0,33407,Rob Garland,3,3
2009,0,11132,Bob Gaus,3,3
2009,0,31044,Matt Harmon,3,0
2009,0,30909,David Horsey,3,3
2009,0,26908,Yuta Ikeda,3,1
2009,0,27747,Hiroshi Iwata,3,0
2009,0,28946,Jeremy Kavanagh,3,0
2009,0,27782,Brandon Knaub,3,0
2009,0,1639,Kenny Knox,3,3
2009,0,6128,Steve Lamontagne,3,3
2009,0,32881,Hugo León,3,0
2009,0,10107,Deane Pappas,3,1
2009,0,2008,Lee Rinker,3,0
2009,0,30958,Elliot Saltman,3,3
2009,0,28373,Lloyd Saltman,3,0
2009,0,29522,Michael Schachner,3,0
2009,0,29546,Dave Schultz,3,0
2009,0,8463,Anthony Smith,3,3
2009,0,33418,Shawn Stefani,3,1
2009,0,21498,Hideto Tanihara,3,2
2009,0,10149,Craig Thomas,3,0
2009,0,8563,Bruce Vaughan,3,2
2009,0,22300,Dean Vomacka,3,1
2009,0,29716,Mike Welch,3,1
2009,0,27024,Michael Wright,3,3
2009,0,20566,Kaname Yokoo,3,0
2009,0,28420,Ryan Brehm,2,0
2009,0,1510,Nolan Henke,2,0
2009,0,23157,Richard Johnson,2,0
2009,0,10815,Tom Kalinowski,2,0
2009,0,23598,J.T. Kohut,2,0
2009,0,32332,Kevin Larsen,2,2
2009,0,12726,Dean Larsson,2,0
2009,0,24940,Edward Loar,2,0
2009,0,27042,John Lynch,2,1
2009,0,27119,Koumei Oda,2,0
2009,0,27597,Tim Parun,2,0
2009,0,25745,Brad Peck,2,2
2009,0,26540,Daniel Wardrop,2,1
2009,0,28413,Jimmy Chestnut,1,1
2009,0,24930,Curt Sanders,1,0
2008,0,21805,Harrison Frazar,35,0
2008,0,27936,Martin Laird,34,0
2008,0,1388,Robert Gamez,33,1
2008,0,1724,Jeff Maggert,32,0
2008,0,22293,Heath Slocum,31,7
2008,0,2206,David Toms,31,0
2008,0,24024,Zach Johnson,29,8
2008,0,1823,Larry Mize,29,10
2008,0,2002,John Riegger,29,0
2008,0,2239,Scott Verplank,29,4
2008,0,12716,Charley Hoffman,28,2
2008,0,1473,Todd Hamilton,27,2
2008,0,10425,Jay Williamson,27,0
2008,0,6621,Joe Durant,26,0
2008,0,1313,Steve Elkington,26,4
2008,0,30711,Colt Knost,26,2
2008,0,23322,Brett Wetterich,26,0
2008,0,19913,Ron Whittaker,26,3
2008,0,1116,Michael Bradley,25,4
2008,0,20623,Gavin Coles,25,0
2008,0,20628,Arron Oberholser,25,0
2008,0,8845,Scott Sterling,25,0
2008,0,23614,Rich Beem,24,0
2008,0,10505,Shane Bertsch,24,0
2008,0,10809,Jim Furyk,24,1
2008,0,22378,Trevor Immelman,24,1
2008,0,7235,John Morse,24,1
2008,0,22913,John Rollins,24,3
2008,0,23349,Charles Warren,24,3
2008,0,1132,Mark Brooks,23,4
2008,0,1261,Jay Delsing,23,4
2008,0,23125,Brad Elder,23,0
2008,0,24781,Hunter Mahan,23,1
2008,0,26476,Chez Reavie,23,1
2008,0,8385,Omar Uresti,23,3
2008,0,19803,Ryan Armour,22,0
2008,0,1361,Dan Forsman,22,0
2008,0,22892,Jason Gore,22,0
2008,0,20378,Mathias Grönberg,22,5
2008,0,24924,Bill Haas,22,0
2008,0,1139,Olin Browne,21,3
2008,0,19846,Brian Gay,21,0
2008,0,10117,Bob Heintz,21,3
2008,0,1766,Billy Mayfair,21,7
2008,0,26596,Ryan Moore,21,1
2008,0,25396,Kevin Na,21,8
2008,0,24361,Pat Perez,21,1
2008,0,20127,Chris Riley,21,2
2008,0,6595,Kevin Sutherland,21,2
2008,0,21878,Mark Wilson,21,0
2008,0,22371,Aaron Baddeley,20,0
2008,0,20498,Briny Baird,20,3
2008,0,1142,Bart Bryant,20,2
2008,0,1185,Brandel Chamblee,20,0
2008,0,21753,Brian Davis,20,3
2008,0,21461,Kenneth Ferrie,20,2
2008,0,28785,Philip Francis,20,3
2008,0,20569,Richard Green,20,2
2008,0,22986,Søren Kjeldsen,20,0
2008,0,10860,Justin Leonard,20,4
2008,0,28158,Steve Marino,20,8
2008,0,6090,Jim McGovern,20,3
2008,0,25842,Jon Mills,20,7
2008,0,20572,Rod Pampling,20,1
2008,0,26679,Kevin Stadler,20,3
2008,0,23788,D.J. Trahan,20,0
2008,0,6197,Michael Allen,19,1
2008,0,1035,Tommy Armour III,19,3
2008,0,25273,Andrew Buckle,19,3
2008,0,12510,Chad Campbell,19,1
2008,0,19972,José Coceres,19,6
2008,0,19881,Robert Damron,19,0
2008,0,1381,Fred Funk,19,3
2008,0,21209,Sergio Garcia,19,0
2008,0,6643,Paul Goydos,19,2
2008,0,12710,Rick Leibovich,19,0
2008,0,20634,Peter Lonard,19,4
2008,0,27060,John Mallinger,19,8
2008,0,1797,Rocco Mediate,19,11
2008,0,27933,John Merrick,19,5
2008,0,22348,Nick O'Hern,19,4
2008,0,1945,Kenny Perry,19,0
2008,0,22405,Justin Rose,19,0
2008,0,23621,Rory Sabbatini,19,0
2008,0,24507,Jason Bohn,18,0
2008,0,23409,James Driscoll,18,0
2008,0,27561,Nick Flanagan,18,2
2008,0,20105,Jeff Gove,18,2
2008,0,23353,J.J. Henry,18,8
2008,0,7547,Craig Kanada,18,0
2008,0,23108,Matt Kuchar,18,1
2008,0,1876,Greg Norman,18,1
2008,0,21949,Joe Ogilvie,18,13
2008,0,23320,Ryan Palmer,18,1
2008,0,20443,Jin Park,18,0
2008,0,1948,Tim Petrovic,18,10
2008,0,2214,Kirk Triplett,18,2
2008,0,26668,Marc Turnesa,18,0
2008,0,24663,Y.E. Yang,18,0
2008,0,10885,Robert Allenby,17,1
2008,0,7867,Woody Austin,17,0
2008,0,24925,Jonathan Byrd,17,2
2008,0,1161,Mark Calcavecchia,17,6
2008,0,20229,Stewart Cink,17,0
2008,0,12826,Paul Claxton,17,2
2008,0,6251,Chris DiMarco,17,5
2008,0,1320,Bob Estes,17,0
2008,0,30750,Tommy Gainey,17,6
2008,0,1553,John Huston,17,0
2008,0,22806,Doug LaBelle II,17,3
2008,0,1761,Len Mattiace,17,3
2008,0,1928,Corey Pavin,17,10
2008,0,1941,Tom Pernice Jr.,17,3
2008,0,27386,Dustin Risdon,17,0
2008,0,25562,Andres Romero,17,1
2008,0,22548,Patrick Sheehan,17,7
2008,0,21528,Henrik Stenson,17,3
2008,0,27963,Chris Stroud,17,0
2008,0,22582,Kyle Thompson,17,0
2008,0,2223,Bob Tway,17,0
2008,0,25349,Tim Wilkinson,17,0
2008,0,12652,Cameron Beckman,16,7
2008,0,20029,Notah Begay III,16,0
2008,0,26500,Alejandro Cañizares,16,1
2008,0,25686,Jason Dufner,16,2
2008,0,12447,Sean English,16,16
2008,0,23718,Nathan Green,16,2
2008,0,6575,Dudley Hart,16,3
2008,0,20433,Mark Hensby,16,1
2008,0,10733,Kent Jones,16,2
2008,0,1619,Skip Kendall,16,0
2008,0,23497,Tag Ridings,16,0
2008,0,28780,Nicholas Thompson,16,2
2008,0,6078,Esteban Toledo,16,0
2008,0,7223,Brian Bateman,15,0
2008,0,1157,Tom Byrum,15,6
2008,0,20104,Ken Duke,15,1
2008,0,6036,Scott Dunlap,15,1
2008,0,1331,Rick Fehr,15,4
2008,0,12645,Brent Geiberger,15,1
2008,0,32495,Rob Grube,15,5
2008,0,8537,J.P. Hayes,15,1
2008,0,26300,Matt Jones,15,0
2008,0,6012,Greg Kraft,15,0
2008,0,1677,Tom Lehman,15,0
2008,0,26695,Michael Letzig,15,4
2008,0,27120,Troy Matteson,15,8
2008,0,25572,Graeme McDowell,15,4
2008,0,24140,Sean O'Hair,15,4
2008,0,20663,Brenden Pappas,15,0
2008,0,21959,Ted Purdy,15,1
2008,0,20396,Lee Westwood,15,1
2008,0,20160,Charlie Wi,15,2
2008,0,20436,Garrett Willis,15,3
2008,0,26497,Casey Wittenberg,15,6
2008,0,20098,Stuart Appleby,14,1
2008,0,31319,Travis Bertoni,14,14
2008,0,6214,Guy Boros,14,1
2008,0,32337,Jeffrey Bors,14,14
2008,0,23135,Tim Clark,14,1
2008,0,23541,Ben Crane,14,3
2008,0,24725,Richard Finch,14,1
2008,0,32102,Rickie Fowler,14,14
2008,0,12823,Carlos Franco,14,0
2008,0,24358,Robert Garrigus,14,4
2008,0,20766,Padraig Harrington,14,1
2008,0,24490,George McNeill,14,0
2008,0,25345,Carl Pettersson,14,0
2008,0,25240,D.A. Points,14,1
2008,0,10213,Dicky Pride,14,0
2008,0,23797,Brett Rumford,14,2
2008,0,10649,Tom Scherrer,14,0
2008,0,26882,Michael Sim,14,1
2008,0,8375,Paul Stankowski,14,0
2008,0,26289,Boo Weekley,14,2
2008,0,12602,Dean Wilson,14,1
2008,0,21633,Steve Allan,13,2
2008,0,20472,Alex Cejka,13,3
2008,0,8835,Kris Cox,13,0
2008,0,22621,Ben Curtis,13,0
2008,0,28089,Jason Day,13,4
2008,0,12782,Tim Herron,13,2
2008,0,21961,Charles Howell III,13,0
2008,0,21350,Ryuji Imada,13,2
2008,0,1577,Lee Janzen,13,0
2008,0,27408,Martin Kaymer,13,3
2008,0,29718,Anthony Kim,13,2
2008,0,12705,Cliff Kresge,13,1
2008,0,20382,Stephen Leaney,13,0
2008,0,11032,Frank Lickliter II,13,7
2008,0,1707,Steve Lowery,13,2
2008,0,10585,Scott McCarron,13,3
2008,0,1955,Gary Player,13,2
2008,0,29221,Webb Simpson,13,1
2008,0,6567,Vijay Singh,13,0
2008,0,12309,Bob Sowards,13,0
2008,0,24459,Richard Sterne,13,0
2008,0,26287,Roland Thatcher,13,3
2008,0,27095,Nick Watney,13,1
2008,0,2294,Willie Wood,13,1
2008,0,2300,Ian Woosnam,13,0
2008,0,23540,Jason Allred,12,0
2008,0,6004,Stephen Ames,12,1
2008,0,1024,Billy Andrade,12,0
2008,0,23048,Eric Axley,12,2
2008,0,24227,Justin Bolli,12,3
2008,0,25364,Paul Casey,12,1
2008,0,25108,Chip Deason,12,2
2008,0,10875,Todd Demsey,12,1
2008,0,23739,Ryan Dillon,12,1
2008,0,7457,Steve Flesch,12,3
2008,0,25900,Lucas Glover,12,1
2008,0,23624,Soren Hansen,12,0
2008,0,25444,Justin Hicks,12,0
2008,0,21007,Gabriel Hjertstedt,12,2
2008,0,21731,Freddie Jacobson,12,2
2008,0,26420,Richard Johnson,12,0
2008,0,8075,Jerry Kelly,12,4
2008,0,25234,Jason Knutzon,12,9
2008,0,10565,Ian Leggatt,12,0
2008,0,24912,Will MacKenzie,12,0
2008,0,24449,Parker McLachlin,12,0
2008,0,8339,Spike McRoy,12,4
2008,0,1887,Mark O'Meara,12,0
2008,0,26329,Louis Oosthuizen,12,2
2008,0,28475,Jeff Overton,12,4
2008,0,25190,Jeff Quinney,12,0
2008,0,20645,John Senden,12,1
2008,0,2106,Chris Smith,12,3
2008,0,27214,Kevin Streelman,12,1
2008,0,2166,Chip Sullivan,12,1
2008,0,23325,Vaughn Taylor,12,2
2008,0,23623,Bo Van Pelt,12,1
2008,0,27770,Camilo Villegas,12,0
2008,0,10423,Mike Weir,12,1
2008,0,25909,Erik Wolf,12,0
2008,0,19824,Craig Barlow,11,7
2008,0,25720,Chad Collins,11,1
2008,0,6034,Marco Dawson,11,0
2008,0,8931,Glen Day,11,2
2008,0,26360,Bubba Dickerson,11,5
2008,0,1355,Raymond Floyd,11,11
2008,0,20574,Mathew Goggin,11,2
2008,0,20157,Retief Goosen,11,0
2008,0,22792,Peter Hanson,11,0
2008,0,8337,Mike Heinen,11,0
2008,0,1569,Peter Jacobsen,11,11
2008,0,19958,Miguel Angel Jiménez,11,0
2008,0,6573,Brandt Jobe,11,0
2008,0,30925,Dustin Johnson,11,1
2008,0,20094,Jonathan Kaye,11,1
2008,0,6332,Neal Lancaster,11,3
2008,0,24748,WC Liang,11,0
2008,0,27613,David Lutterus,11,1
2008,0,26881,Jarrod Lyle,11,0
2008,0,12680,Shigeki Maruyama,11,0
2008,0,1810,Phil Mickelson,11,1
2008,0,22046,Geoff Ogilvy,11,1
2008,0,12660,Jesper Parnevik,11,0
2008,0,7749,Brett Quigley,11,0
2008,0,25493,Nick Taylor,11,6
2008,0,26951,Johnson Wagner,11,1
2008,0,24357,K.J. Choi,10,1
2008,0,1226,Fred Couples,10,1
2008,0,1249,John Daly,10,0
2008,0,24236,Nick Dougherty,10,0
2008,0,20585,Niclas Fasth,10,3
2008,0,26631,Cody Freeman,10,4
2008,0,1378,David Frost,10,0
2008,0,6044,Scott Gump,10,3
2008,0,27141,J.B. Holmes,10,0
2008,0,23157,Richard Johnson,10,2
2008,0,27577,Peter Karmis,10,8
2008,0,20218,Shingo Katayama,10,0
2008,0,1706,Davis Love III,10,0
2008,0,6515,Shaun Micheel,10,5
2008,0,8635,Colin Montgomerie,10,3
2008,0,25594,Travis Perkins,10,10
2008,0,32329,Stephen Poole,10,0
2008,0,24138,Ian Poulter,10,4
2008,0,2036,Jim Rutledge,10,3
2008,0,27649,Brandt Snedeker,10,2
2008,0,24080,Scott Strange,10,1
2008,0,6527,Steve Stricker,10,0
2008,0,20935,Toru Taniguchi,10,0
2008,0,2245,Grant Waite,10,1
2008,0,23778,Brad Adamonis,9,2
2008,0,29227,Clint Avret,9,0
2008,0,1042,Paul Azinger,9,0
2008,0,20400,Michael Campbell,9,0
2008,0,32366,Kevin Chappell,9,1
2008,0,19825,Darren Clarke,9,2
2008,0,23983,Luke Donald,9,1
2008,0,9011,David Duval,9,0
2008,0,24512,Simon Dyson,9,2
2008,0,6522,Ernie Els,9,1
2008,0,31416,Derek Fathauer,9,5
2008,0,27896,Ross Fisher,9,0
2008,0,29419,Tadd Fujikawa,9,1
2008,0,8725,Tom Gillis,9,0
2008,0,20859,Anders Hansen,9,0
2008,0,1685,J.L. Lewis,9,2
2008,0,22080,Prayad Marksaeng,9,9
2008,0,25972,Pablo Martin Benavides,9,2
2008,0,21470,Daisuke Maruyama,9,7
2008,0,1771,Blaine McCallister,9,2
