YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
2021,0,26499,Rafa Cabrera Bello,25,28
2021,0,20229,Stewart Cink,25,31
2021,0,26758,David Hearn,25,28
2021,0,35461,Beau Hossler,25,30
2021,0,26851,Marc Leishman,25,27
2021,0,27942,Rob Oppenheim,25,31
2021,0,37275,Sam Ryder,25,33
2021,0,24357,K.J. Choi,24,28
2021,0,51766,Wyndham Clark,24,28
2021,0,32102,Rickie Fowler,24,33
2021,0,35310,Lanto Griffin,24,32
2021,0,39977,Max Homa,24,35
2021,0,29420,Billy Horschel,24,26
2021,0,30944,Jason Kokrak,24,31
2021,0,26476,Chez Reavie,24,31
2021,0,29221,Webb Simpson,24,26
2021,0,33448,Justin Thomas,24,31
2021,0,32333,Kevin Tway,24,26
2021,0,37189,Harold Varner III,24,31
2021,0,40026,Daniel Berger,23,27
2021,0,33597,Harry Higgs,23,27
2021,0,40006,Erik van Rooyen,23,34
2021,0,27095,Nick Watney,23,28
2021,0,47959,Bryson DeChambeau,22,28
2021,0,40098,Matt Fitzpatrick,22,29
2021,0,30911,Tommy Fleetwood,22,27
2021,0,34563,Chesson Hadley,22,28
2021,0,21961,Charles Howell III,22,27
2021,0,34466,Peter Malnati,22,29
2021,0,25396,Kevin Na,22,33
2021,0,28252,Seamus Power,22,25
2021,0,46970,Jon Rahm,22,25
2021,0,34431,Robert Streb,22,31
2021,0,30927,Brendon Todd,22,26
2021,0,19803,Ryan Armour,21,28
2021,0,27644,Brian Harman,21,25
2021,0,27141,J.B. Holmes,21,26
2021,0,36801,Mark Hubbard,21,26
2021,0,35506,Mackenzie Hughes,21,23
2021,0,30926,Chris Kirk,21,25
2021,0,29478,Kevin Kisner,21,30
2021,0,35449,Adam Long,21,24
2021,0,27349,Alex Noren,21,21
2021,0,24502,Adam Scott,21,25
2021,0,20396,Lee Westwood,21,23
2021,0,32254,Xinjun Zhang,21,28
2021,0,23983,Luke Donald,20,25
2021,0,30925,Dustin Johnson,20,27
2021,0,28775,Nate Lashley,20,25
2021,0,34213,Grayson Murray,20,31
2021,0,29725,Tony Finau,19,23
2021,0,50525,Collin Morikawa,19,26
2021,0,26329,Louis Oosthuizen,19,22
2021,0,33419,Cameron Tringale,19,29
2021,0,35658,Kris Ventura,19,25
2021,0,47504,Sam Burns,18,22
2021,0,46435,Austin Cook,18,24
2021,0,23108,Matt Kuchar,18,22
2021,0,35230,Nelson Ledesma,18,21
2021,0,48081,Xander Schauffele,18,22
2021,0,25632,Jimmy Walker,18,24
2021,0,28420,Ryan Brehm,17,24
2021,0,24140,Sean O'Hair,17,27
2021,0,34360,Patrick Reed,17,19
2021,0,23325,Vaughn Taylor,17,21
2021,0,56278,Matthew Wolff,17,21
2021,0,35891,Cameron Smith,16,19
2021,0,48119,Ben Taylor,16,18
2021,0,35617,Martin Trainer,16,21
2021,0,24924,Bill Haas,15,16
2021,0,24138,Ian Poulter,15,22
2021,0,51894,Vince Whaley,15,17
2021,0,34314,Sebastian Cappelen,14,22
2021,0,28679,Fabián Gómez,14,16
2021,0,29974,Branden Grace,14,16
2021,0,33404,Chris Baker,13,20
2021,0,28089,Jason Day,13,18
2021,0,31420,Anirban Lahiri,13,19
2021,0,22405,Justin Rose,13,20
2021,0,27330,Josh Teater,13,19
2021,0,48045,Michael Gellerman,12,17
2021,0,32618,Rhein Gibson,12,14
2021,0,34363,Tyrrell Hatton,12,14
2021,0,33413,Ben Martin,12,15
2021,0,48887,Matt Wallace,12,17
2021,0,32139,Danny Willett,12,18
2021,0,33120,Mark Anderson,9,11
2021,0,22371,Aaron Baddeley,8,8
2020,0,25686,Jason Dufner,34,43
2020,0,45609,Tyler Duncan,34,39
2020,0,29970,Dylan Frittelli,34,41
2020,0,33948,Byeong Hun An,33,45
2020,2,35310,Lanto Griffin,33,41
2020,2,32839,Hideki Matsuyama,33,42
2020,0,50525,Collin Morikawa,33,42
2020,-2,35532,Tom Hoge,32,36
2020,-2,26300,Matt Jones,32,36
2020,2,45486,Joaquin Niemann,32,42
2020,-1,33141,Keegan Bradley,31,34
2020,-1,39997,Corey Conners,31,37
2020,-1,27974,Sung Kang,31,39
2020,-1,47347,Adam Schenk,31,34
2020,0,45157,Cam Davis,30,39
2020,0,31557,Jim Herman,30,35
2020,3,39971,Sungjae Im,30,36
2020,0,48081,Xander Schauffele,30,35
2020,-1,29479,Scott Brown,29,32
2020,5,52372,Cameron Champ,29,39
2020,-1,27129,Luke List,29,36
2020,-1,35449,Adam Long,29,35
2020,-1,46046,Scottie Scheffler,29,38
2020,-1,29518,Brendan Steele,29,34
2020,-1,29926,Danny Lee,28,38
2020,-1,33204,Shane Lowry,28,33
2020,-1,30163,Henrik Norlander,28,33
2020,-1,33667,Carlos Ortiz,28,30
2020,6,23320,Ryan Palmer,28,32
2020,-1,35617,Martin Trainer,28,30
2020,-1,49964,Aaron Wise,28,33
2020,-1,31646,Emiliano Grillo,27,32
2020,-1,24924,Bill Haas,27,32
2020,-1,27942,Rob Oppenheim,27,33
2020,-1,32254,Xinjun Zhang,27,31
2020,0,28307,Matt Every,26,36
2020,0,27554,Scott Harrington,26,30
2020,0,33419,Cameron Tringale,26,29
2020,0,34255,Joseph Bramlett,25,30
2020,0,25900,Lucas Glover,25,27
2020,0,33490,Bo Hoag,25,27
2020,0,33122,Russell Knox,25,29
2020,0,30944,Jason Kokrak,25,33
2020,0,49766,Hank Lebioda,25,32
2020,0,46442,Maverick McNealy,25,27
2020,8,48822,Sebastián Muñoz,25,39
2020,0,27214,Kevin Streelman,25,33
2020,22,40026,Daniel Berger,24,28
2020,-1,33597,Harry Higgs,24,30
2020,-1,37455,Si Woo Kim,24,31
2020,5,25396,Kevin Na,24,29
2020,-1,53165,Doc Redman,24,35
2020,-1,30927,Brendon Todd,24,38
2020,-1,56278,Matthew Wolff,24,29
2020,7,34099,Harris English,23,25
2020,-2,34563,Chesson Hadley,23,29
2020,-2,39546,Keith Mitchell,23,29
2020,-2,37275,Sam Ryder,23,32
2020,-2,34046,Jordan Spieth,23,25
2020,-2,37189,Harold Varner III,23,25
2020,-2,28420,Ryan Brehm,22,25
2020,-2,46435,Austin Cook,22,26
2020,-2,30110,Kyle Stanley,22,24
2020,-2,19803,Ryan Armour,21,25
2020,-2,40058,Zac Blair,21,32
2020,-2,32662,Michael Gligic,21,23
2020,-2,40042,Tyler McCumber,21,31
2020,-2,46441,Robby Shelton,21,28
2020,-2,35891,Cameron Smith,21,24
2020,-2,49960,Sepp Straka,21,26
2020,-1,48045,Michael Gellerman,20,24
2020,-1,33399,Adam Hadwin,20,23
2020,-1,27644,Brian Harman,20,22
2020,-1,34098,Russell Henley,20,24
2020,8,30925,Dustin Johnson,20,24
2020,-1,33410,Andrew Landry,20,31
2020,-1,26851,Marc Leishman,20,25
2020,20,28237,Rory McIlroy,20,27
2020,-1,26329,Louis Oosthuizen,20,23
2020,-1,27064,Jhonattan Vegas,20,21
2020,-2,51766,Wyndham Clark,19,24
2020,-2,34076,Joel Dahmen,19,28
2020,10,47959,Bryson DeChambeau,19,24
2020,-2,19846,Brian Gay,19,22
2020,-2,36801,Mark Hubbard,19,24
2020,-2,24024,Zach Johnson,19,21
2020,-2,47993,Denny McCarthy,19,23
2020,-2,32640,Troy Merritt,19,22
2020,10,34360,Patrick Reed,19,22
2020,-2,39324,J.J. Spaun,19,22
2020,-2,32150,Michael Thompson,19,22
2020,-2,25632,Jimmy Walker,19,26
2020,-2,25804,Bubba Watson,19,23
2020,33,45526,Abraham Ancer,18,21
2020,-3,32102,Rickie Fowler,18,20
2020,-3,46550,Brandon Hagy,18,23
2020,-3,21961,Charles Howell III,18,18
2020,9,35506,Mackenzie Hughes,18,19
2020,-3,28775,Nate Lashley,18,23
2020,-3,34213,Grayson Murray,18,24
2020,-3,27349,Alex Noren,18,20
2020,-3,36699,Patrick Rodgers,18,23
2020,-3,30692,Scott Stallings,18,25
2020,-3,31323,Gary Woodland,18,20
2020,-2,33120,Mark Anderson,17,21
2020,-2,34314,Sebastian Cappelen,17,22
2020,-2,25364,Paul Casey,17,23
2020,53,29725,Tony Finau,17,23
2020,-2,21209,Sergio Garcia,17,23
2020,-2,32618,Rhein Gibson,17,19
2020,-2,46402,Talor Gooch,17,24
2020,-2,49298,Kramer Hickok,17,23
2020,-2,12716,Charley Hoffman,17,24
2020,22,29478,Kevin Kisner,17,22
2020,-2,31420,Anirban Lahiri,17,20
2020,-2,36871,Matthew NeSmith,17,23
2020,-2,39953,Chase Seiffert,17,19
2020,-2,27330,Josh Teater,17,22
2020,-2,33448,Justin Thomas,17,24
2020,-2,47128,Richy Werenski,17,20
2020,-3,21407,Arjun Atwal,16,19
2020,-3,29535,Brice Garnett,16,16
2020,-3,34466,Peter Malnati,16,19
2020,-3,25572,Graeme McDowell,16,22
2020,-3,26476,Chez Reavie,16,22
2020,-3,31560,Brian Stuard,16,20
2020,-3,48887,Matt Wallace,16,22
2020,-3,51894,Vince Whaley,16,20
2020,-3,32139,Danny Willett,16,19
2020,-3,47504,Sam Burns,15,20
2020,-3,26499,Rafa Cabrera Bello,15,18
2020,-3,35450,Patrick Cantlay,15,19
2020,-3,34021,Bud Cauley,15,19
2020,-3,20229,Stewart Cink,15,17
2020,-3,28679,Fabián Gómez,15,18
2020,-3,26758,David Hearn,15,18
2020,-3,39977,Max Homa,15,20
2020,-3,32757,Patton Kizzire,15,20
2020,-3,27936,Martin Laird,15,23
2020,-3,32791,K.H. Lee,15,23
2020,-3,22056,Cameron Percy,15,18
2020,-3,23621,Rory Sabbatini,15,27
2020,-3,27963,Chris Stroud,15,18
2020,-3,25493,Nick Taylor,15,21
2020,-3,27095,Nick Watney,15,19
2020,1,22371,Aaron Baddeley,14,17
2020,1,33404,Chris Baker,14,23
2020,1,29268,Bronson Burgoon,14,20
2020,1,10809,Jim Furyk,14,17
2020,1,29908,C.T. Pan,14,19
2020,1,25818,Scott Piercy,14,19
2020,1,35732,Wes Roach,14,19
2020,1,22405,Justin Rose,14,19
2020,1,27649,Brandt Snedeker,14,17
2020,1,25349,Tim Wilkinson,14,16
2020,2,52375,Doug Ghim,13,16
2020,2,29974,Branden Grace,13,16
2020,2,27556,Ted Potter Jr.,13,22
2020,20,46970,Jon Rahm,13,15
2020,2,48119,Ben Taylor,13,15
2020,2,40009,Dominic Bozzelli,12,15
2020,2,32366,Kevin Chappell,12,18
2020,2,40098,Matt Fitzpatrick,12,17
2020,15,29420,Billy Horschel,12,18
2020,2,35461,Beau Hossler,12,13
2020,2,46717,Viktor Hovland,12,22
2020,2,24361,Pat Perez,12,20
2020,2,24138,Ian Poulter,12,16
2020,2,34431,Robert Streb,12,15
2020,2,23325,Vaughn Taylor,12,14
2020,2,23788,D.J. Trahan,12,17
2020,2,32333,Kevin Tway,12,13
2020,2,35658,Kris Ventura,12,16
2020,2,30911,Tommy Fleetwood,11,12
2020,2,36689,Brooks Koepka,11,22
2020,2,1810,Phil Mickelson,11,13
2020,2,33486,Roger Sloan,11,18
2020,2,23623,Bo Van Pelt,11,13
2020,5,32448,James Hahn,10,11
2020,5,23108,Matt Kuchar,10,13
2020,5,26596,Ryan Moore,10,17
2020,5,49771,J.T. Poston,10,18
2020,5,29221,Webb Simpson,10,16
2020,5,33449,Zack Sucher,10,15
2020,8,28089,Jason Day,9,14
2020,8,56762,Will Gordon,9,14
2020,13,34363,Tyrrell Hatton,9,11
2020,8,35230,Nelson Ledesma,9,11
2020,8,24502,Adam Scott,9,10
2020,7,34256,Andrew Putnam,8,11
2020,7,33413,Ben Martin,7,12
2020,7,28252,Seamus Power,7,13
2020,7,29484,Peter Uihlein,7,10
2019,0,52372,Cameron Champ,44,57
2019,0,29926,Danny Lee,44,55
2019,0,39971,Sungjae Im,43,52
2019,0,35421,Brandon Harkins,41,47
2019,0,39997,Corey Conners,40,46
2019,0,27974,Sung Kang,40,51
2019,0,30692,Scott Stallings,39,45
2019,0,33141,Keegan Bradley,38,47
2019,0,27936,Martin Laird,36,43
2019,0,28252,Seamus Power,36,42
2019,0,25804,Bubba Watson,36,42
2019,0,45609,Tyler Duncan,35,40
2019,0,49766,Hank Lebioda,35,42
2019,0,49771,J.T. Poston,35,45
2019,0,32839,Hideki Matsuyama,34,42
2019,0,49303,Anders Albertson,33,38
2019,0,37189,Harold Varner III,33,41
2019,0,34098,Russell Henley,32,37
2019,0,32816,Satoshi Kodaira,32,39
2019,0,47856,Seth Reeves,32,38
2019,0,33418,Shawn Stefani,32,42
2019,0,25493,Nick Taylor,32,41
2019,0,34306,John Chin,31,34
2019,0,34076,Joel Dahmen,31,42
2019,0,35506,Mackenzie Hughes,31,34
2019,0,32791,K.H. Lee,31,39
2019,0,25818,Scott Piercy,31,36
2019,0,47347,Adam Schenk,31,37
2019,0,27958,Ryan Blaum,30,35
2019,0,31646,Emiliano Grillo,30,37
2019,0,33122,Russell Knox,30,36
2019,0,33410,Andrew Landry,30,33
2019,0,35449,Adam Long,30,36
2019,0,31323,Gary Woodland,30,38
2019,0,29479,Scott Brown,29,35
2019,0,29970,Dylan Frittelli,29,34
2019,0,35532,Tom Hoge,29,37
2019,0,30944,Jason Kokrak,29,40
2019,0,46601,Trey Mullinax,29,38
2019,0,39327,Ben Silverman,29,33
2019,0,29518,Brendan Steele,29,33
2019,0,27214,Kevin Streelman,29,34
2019,0,19803,Ryan Armour,28,42
2019,0,36689,Brooks Koepka,28,32
2019,0,23108,Matt Kuchar,28,35
2019,0,26851,Marc Leishman,28,33
2019,0,23320,Ryan Palmer,28,31
2019,0,30946,Alex Prugh,28,29
2019,0,40115,Adam Svensson,28,39
2019,0,29484,Peter Uihlein,28,31
2019,0,27064,Jhonattan Vegas,28,35
2019,0,47128,Richy Werenski,28,33
2019,0,28259,Sangmoon Bae,27,33
2019,0,34021,Bud Cauley,27,34
2019,0,25686,Jason Dufner,27,36
2019,0,19846,Brian Gay,27,31
2019,0,33399,Adam Hadwin,27,34
2019,0,49298,Kramer Hickok,27,38
2019,0,27129,Luke List,27,33
2019,0,33667,Carlos Ortiz,27,31
2019,0,33448,Justin Thomas,27,29
2019,0,27095,Nick Watney,27,34
2019,0,45526,Abraham Ancer,26,37
2019,0,21961,Charles Howell III,26,30
2019,0,36799,Stephan Jaeger,26,29
2019,0,37454,Whee Kim,26,28
2019,0,45486,Joaquin Niemann,26,32
2019,0,29223,Sam Saunders,26,31
2019,0,33486,Roger Sloan,26,33
2019,0,49960,Sepp Straka,26,35
2019,0,34099,Harris English,25,29
2019,0,35879,Kelly Kraft,25,31
2019,0,26476,Chez Reavie,25,30
2019,0,39324,J.J. Spaun,25,33
2019,0,31560,Brian Stuard,25,30
2019,0,32333,Kevin Tway,25,29
2019,0,25632,Jimmy Walker,25,32
2019,0,27895,Jonas Blixt,24,25
2019,0,32200,Roberto Castro,24,32
2019,0,47959,Bryson DeChambeau,24,34
2019,0,34563,Chesson Hadley,24,27
2019,0,29420,Billy Horschel,24,28
2019,0,23621,Rory Sabbatini,24,38
2019,0,32150,Michael Thompson,24,32
2019,0,49964,Aaron Wise,24,27
2019,0,30191,Julián Etulain,23,29
2019,0,25900,Lucas Glover,23,40
2019,0,35461,Beau Hossler,23,29
2019,0,32058,José de Jesús Rodríguez,23,30
2019,0,34046,Jordan Spieth,23,28
2019,0,34431,Robert Streb,23,26
2019,0,30978,Kiradech Aphibarnrat,22,26
2019,0,40026,Daniel Berger,22,26
2019,0,47504,Sam Burns,22,25
2019,0,25364,Paul Casey,22,24
2019,0,10809,Jim Furyk,22,24
2019,0,28679,Fabián Gómez,22,27
2019,0,29974,Branden Grace,22,26
2019,0,24924,Bill Haas,22,25
2019,0,37455,Si Woo Kim,22,29
2019,0,34261,Scott Langley,22,27
2019,0,39546,Keith Mitchell,22,37
2019,0,26596,Ryan Moore,22,26
2019,0,48822,Sebastián Muñoz,22,28
2019,0,27556,Ted Potter Jr.,22,35
2019,0,23325,Vaughn Taylor,22,28
2019,0,32139,Danny Willett,22,28
2019,0,37340,Chase Wright,22,26
2019,0,29268,Bronson Burgoon,21,29
2019,0,35450,Patrick Cantlay,21,22
2019,0,46435,Austin Cook,21,28
2019,0,29725,Tony Finau,21,26
2019,0,24024,Zach Johnson,21,24
2019,0,47990,Kyle Jones,21,27
2019,0,1810,Phil Mickelson,21,25
2019,0,26951,Johnson Wagner,21,24
2019,0,26499,Rafa Cabrera Bello,20,26
2019,0,35376,Roberto Díaz,20,26
2019,0,34363,Tyrrell Hatton,20,22
2019,0,31420,Anirban Lahiri,20,28
2019,0,24781,Hunter Mahan,20,24
2019,0,29908,C.T. Pan,20,25
2019,0,34360,Patrick Reed,20,26
2019,0,37275,Sam Ryder,20,31
2019,0,46501,Ollie Schniederjans,20,23
2019,0,35617,Martin Trainer,20,23
2019,0,33948,Byeong Hun An,19,26
2019,0,46523,Joey Garber,19,24
2019,0,27644,Brian Harman,19,21
2019,0,23353,J.J. Henry,19,22
2019,0,27141,J.B. Holmes,19,31
2019,0,39977,Max Homa,19,25
2019,0,21731,Freddie Jacobson,19,21
2019,0,37380,Curtis Luck,19,27
2019,0,34466,Peter Malnati,19,22
2019,0,30110,Kyle Stanley,19,25
2019,0,51766,Wyndham Clark,18,19
2019,0,45157,Cam Davis,18,30
2019,0,32102,Rickie Fowler,18,22
2019,0,39954,Cody Gribble,18,23
2019,0,26300,Matt Jones,18,21
2019,0,36852,Jim Knous,18,25
2019,0,32640,Troy Merritt,18,24
2019,0,36699,Patrick Rodgers,18,19
2019,0,27649,Brandt Snedeker,18,22
2019,0,27963,Chris Stroud,18,24
2019,0,27330,Josh Teater,18,23
2019,0,28089,Jason Day,17,19
2019,0,29535,Brice Garnett,17,20
2019,0,39975,Michael Kim,17,21
2019,0,28775,Nate Lashley,17,19
2019,0,47993,Denny McCarthy,17,23
2019,0,25198,Francesco Molinari,17,20
2019,0,20572,Rod Pampling,17,21
2019,0,24502,Adam Scott,17,22
2019,0,33419,Cameron Tringale,17,22
2019,0,24925,Jonathan Byrd,16,21
2019,0,30911,Tommy Fleetwood,16,18
2019,0,29478,Kevin Kisner,16,24
2019,0,25396,Kevin Na,16,20
2019,0,27349,Alex Noren,16,20
2019,0,35732,Wes Roach,16,22
2019,0,46402,Talor Gooch,15,21
2019,0,32757,Patton Kizzire,15,19
2019,0,34256,Andrew Putnam,15,19
2019,0,46970,Jon Rahm,15,19
2019,0,35891,Cameron Smith,15,17
2019,0,40098,Matt Fitzpatrick,14,16
2019,0,30925,Dustin Johnson,14,16
2019,0,24361,Pat Perez,14,18
2019,0,24138,Ian Poulter,14,16
2019,0,29221,Webb Simpson,14,18
2019,0,21528,Henrik Stenson,14,18
2019,0,34264,Hudson Swafford,14,14
2019,0,22371,Aaron Baddeley,13,18
2019,0,20472,Alex Cejka,13,19
2019,0,31557,Jim Herman,13,18
2019,0,26329,Louis Oosthuizen,13,17
2019,0,30786,Brady Schnell,13,17
2019,0,26758,David Hearn,12,16
2019,0,12716,Charley Hoffman,12,22
2019,0,25572,Graeme McDowell,12,19
2019,0,22405,Justin Rose,12,16
2019,0,48081,Xander Schauffele,12,20
2019,0,40009,Dominic Bozzelli,11,13
2019,0,6522,Ernie Els,11,15
2019,0,28237,Rory McIlroy,10,17
2019,0,21209,Sergio Garcia,9,13
2018,0,39546,Keith Mitchell,50,62
2018,0,45609,Tyler Duncan,45,56
2018,0,32366,Kevin Chappell,44,48
2018,0,24358,Robert Garrigus,43,52
2018,0,39997,Corey Conners,42,51
2018,0,30944,Jason Kokrak,41,50
2018,0,27644,Brian Harman,40,46
2018,0,25818,Scott Piercy,40,50
2018,0,47959,Bryson DeChambeau,39,47
2018,0,35532,Tom Hoge,39,57
2018,0,27129,Luke List,39,48
2018,0,25493,Nick Taylor,39,51
2018,0,32254,Xinjun Zhang,39,48
2018,0,35421,Brandon Harkins,38,46
2018,0,19803,Ryan Armour,37,50
2018,0,34076,Joel Dahmen,37,45
2018,0,28500,Martin Flores,37,44
2018,0,34213,Grayson Murray,37,45
2018,0,29484,Peter Uihlein,37,44
2018,0,27064,Jhonattan Vegas,37,40
2018,0,23621,Rory Sabbatini,36,44
2018,0,24502,Adam Scott,36,42
2018,0,49964,Aaron Wise,36,52
2018,0,46435,Austin Cook,35,44
2018,0,33122,Russell Knox,35,44
2018,0,34264,Hudson Swafford,35,41
2018,0,27958,Ryan Blaum,34,46
2018,0,12510,Chad Campbell,34,43
2018,0,29535,Brice Garnett,34,42
2018,0,19846,Brian Gay,34,37
2018,0,35461,Beau Hossler,34,38
2018,0,23320,Ryan Palmer,34,36
2018,0,37275,Sam Ryder,34,48
2018,0,47128,Richy Werenski,34,39
2018,0,45526,Abraham Ancer,33,39
2018,0,34256,Andrew Putnam,33,38
2018,0,23325,Vaughn Taylor,33,48
2018,0,31323,Gary Woodland,33,42
2018,0,31416,Derek Fathauer,32,32
2018,0,29725,Tony Finau,32,36
2018,0,32448,James Hahn,32,39
2018,0,29420,Billy Horschel,32,35
2018,0,30926,Chris Kirk,32,39
2018,0,32757,Patton Kizzire,32,41
2018,0,26851,Marc Leishman,32,39
2018,0,50526,Tom Lovelady,32,43
2018,0,27214,Kevin Streelman,32,34
2018,0,47287,Ethan Tracy,32,38
2018,0,28132,Tyrone Van Aswegen,32,37
2018,0,35450,Patrick Cantlay,31,39
2018,0,34174,John Huh,31,37
2018,0,29518,Brendan Steele,31,35
2018,0,40026,Daniel Berger,30,33
2018,0,32640,Troy Merritt,30,33
2018,0,30692,Scott Stallings,30,36
2018,0,37189,Harold Varner III,30,37
2018,0,33948,Byeong Hun An,29,38
2018,0,22371,Aaron Baddeley,29,33
2018,0,33141,Keegan Bradley,29,39
2018,0,25686,Jason Dufner,29,42
2018,0,33399,Adam Hadwin,29,35
2018,0,23353,J.J. Henry,29,34
2018,0,33204,Shane Lowry,29,33
2018,0,32876,Martin Piller,29,38
2018,0,46970,Jon Rahm,29,35
2018,0,36699,Patrick Rodgers,29,32
2018,0,48081,Xander Schauffele,29,34
2018,0,47347,Adam Schenk,29,37
2018,0,39324,J.J. Spaun,29,37
2018,0,32333,Kevin Tway,29,36
2018,0,35506,Mackenzie Hughes,28,30
2018,0,32816,Satoshi Kodaira,28,39
2018,0,27936,Martin Laird,28,37
2018,0,37278,Nicholas Lindheim,28,32
2018,0,29461,Jamie Lovemark,28,35
2018,0,27556,Ted Potter Jr.,28,41
2018,0,39327,Ben Silverman,28,33
2018,0,33418,Shawn Stefani,28,33
2018,0,31560,Brian Stuard,28,33
2018,0,35545,Blayne Barber,27,35
2018,0,35376,Roberto Díaz,27,31
2018,0,21961,Charles Howell III,27,28
2018,0,35879,Kelly Kraft,27,33
2018,0,32839,Hideki Matsuyama,27,35
2018,0,29908,C.T. Pan,27,36
2018,0,28252,Seamus Power,27,31
2018,0,46501,Ollie Schniederjans,27,35
2018,0,33419,Cameron Tringale,27,35
2018,0,25632,Jimmy Walker,27,30
2018,0,28307,Matt Every,26,36
2018,0,35310,Lanto Griffin,26,37
2018,0,31646,Emiliano Grillo,26,31
2018,0,34563,Chesson Hadley,26,40
2018,0,26758,David Hearn,26,30
2018,0,36799,Stephan Jaeger,26,30
2018,0,31420,Anirban Lahiri,26,37
2018,0,34409,David Lingmerth,26,32
2018,0,1810,Phil Mickelson,26,34
2018,0,25396,Kevin Na,26,34
2018,0,27649,Brandt Snedeker,26,32
2018,0,27141,J.B. Holmes,25,34
2018,0,31202,William McGirt,25,33
2018,0,25198,Francesco Molinari,25,28
2018,0,34358,Jonathan Randolph,25,33
2018,0,29268,Bronson Burgoon,24,26
2018,0,20229,Stewart Cink,24,33
2018,0,37338,Zecheng Dou,24,29
2018,0,34099,Harris English,24,30
2018,0,30911,Tommy Fleetwood,24,29
2018,0,25900,Lucas Glover,24,32
2018,0,12716,Charley Hoffman,24,35
2018,0,26300,Matt Jones,24,29
2018,0,36689,Brooks Koepka,24,33
2018,0,23108,Matt Kuchar,24,31
2018,0,34360,Patrick Reed,24,24
2018,0,22405,Justin Rose,24,27
2018,0,34046,Jordan Spieth,24,39
2018,0,24924,Bill Haas,23,27
2018,0,27974,Sung Kang,23,32
2018,0,37454,Whee Kim,23,36
2018,0,25572,Graeme McDowell,23,29
2018,0,46601,Trey Mullinax,23,29
2018,0,26329,Louis Oosthuizen,23,27
2018,0,49771,J.T. Poston,23,27
2018,0,34431,Robert Streb,23,27
2018,0,27963,Chris Stroud,23,29
2018,0,32150,Michael Thompson,23,28
2018,0,25804,Bubba Watson,23,28
2018,0,47125,Matt Atkins,22,26
2018,0,40009,Dominic Bozzelli,22,28
2018,0,29479,Scott Brown,22,31
2018,0,20472,Alex Cejka,22,26
2018,0,28679,Fabián Gómez,22,30
2018,0,29222,Billy Hurley III,22,29
2018,0,29926,Danny Lee,22,30
2018,0,29221,Webb Simpson,22,26
2018,0,33448,Justin Thomas,22,32
2018,0,46402,Talor Gooch,21,30
2018,0,37455,Si Woo Kim,21,29
2018,0,34466,Peter Malnati,21,24
2018,0,27942,Rob Oppenheim,21,33
2018,0,26331,Charl Schwartzel,21,24
2018,0,39328,Conrad Shindler,21,23
2018,0,35891,Cameron Smith,21,24
2018,0,30110,Kyle Stanley,21,27
2018,0,27095,Nick Watney,21,28
2018,0,24925,Jonathan Byrd,20,22
2018,0,32102,Rickie Fowler,20,25
2018,0,24024,Zach Johnson,20,27
2018,0,24781,Hunter Mahan,20,21
2018,0,26596,Ryan Moore,20,26
2018,0,29485,Brett Stegmaier,20,23
2018,0,22582,Kyle Thompson,20,26
2018,0,29974,Branden Grace,19,22
2018,0,34363,Tyrrell Hatton,19,20
2018,0,30925,Dustin Johnson,19,24
2018,0,33410,Andrew Landry,19,27
2018,0,24140,Sean O'Hair,19,28
2018,0,20572,Rod Pampling,19,26
2018,0,8793,Tiger Woods,19,27
2018,0,39975,Michael Kim,18,25
2018,0,33413,Ben Martin,18,23
2018,0,26476,Chez Reavie,18,27
2018,0,26499,Rafa Cabrera Bello,17,23
2018,0,28089,Jason Day,17,17
2018,0,20157,Retief Goosen,17,22
2018,0,25240,D.A. Points,17,27
2018,0,29223,Sam Saunders,17,27
2018,0,10809,Jim Furyk,16,19
2018,0,34098,Russell Henley,16,27
2018,0,27349,Alex Noren,16,19
2018,0,26951,Johnson Wagner,16,19
2018,0,35544,Andrew Yun,16,23
2018,0,27895,Jonas Blixt,15,17
2018,0,28237,Rory McIlroy,15,19
2018,0,24361,Pat Perez,15,23
2018,0,48084,Wesley Bryan,14,18
2018,0,34021,Bud Cauley,14,16
2018,0,39954,Cody Gribble,14,22
2018,0,29478,Kevin Kisner,14,19
2018,0,28775,Nate Lashley,14,18
2018,0,47993,Denny McCarthy,14,20
2018,0,21528,Henrik Stenson,14,19
2018,0,25892,Steve Wheatcroft,14,19
2018,0,30978,Kiradech Aphibarnrat,13,16
2018,0,24846,Ricky Barnes,13,18
2018,0,22056,Cameron Percy,13,15
2018,0,24138,Ian Poulter,13,19
2018,0,40058,Zac Blair,12,18
2018,0,23541,Ben Crane,12,17
2018,0,25364,Paul Casey,11,18
2018,0,20593,Greg Chalmers,9,11
2018,0,25834,Daniel Summerhays,9,11
2017,0,37189,Harold Varner III,53,67
2017,0,33141,Keegan Bradley,49,54
2017,0,30944,Jason Kokrak,49,70
2017,0,25493,Nick Taylor,49,59
2017,0,30110,Kyle Stanley,48,65
2017,0,12716,Charley Hoffman,47,52
2017,0,31323,Gary Woodland,45,54
2017,0,29725,Tony Finau,44,47
2017,0,32366,Kevin Chappell,43,51
2017,0,25686,Jason Dufner,43,55
2017,0,35506,Mackenzie Hughes,43,54
2017,0,26289,Boo Weekley,43,59
2017,0,20572,Rod Pampling,42,48
2017,0,28132,Tyrone Van Aswegen,42,46
