YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
2020,178,7,25632,Jimmy Walker,28.4,68619.0,67
2020,180,7,40058,Zac Blair,28.6,61695.0,60
2020,180,7,33597,Harry Higgs,28.6,148044.0,144
2020,182,7,30911,Tommy Fleetwood,28.9,76899.0,74
2020,183,7,32366,Kevin Chappell,29.0,73114.0,70
2020,184,7,23325,Vaughn Taylor,29.1,65941.0,63
2020,185,7,40009,Dominic Bozzelli,29.2,43110.0,41
2020,186,7,27556,Ted Potter Jr.,29.4,52925.0,50
2020,187,7,23623,Bo Van Pelt,30.5,62624.0,57
2020,188,7,34256,Andrew Putnam,30.9,57916.0,52
2020,189,7,24924,Bill Haas,31.8,74435.0,65
2020,190,7,46435,Austin Cook,32.1,100685.0,87
2020,191,7,26596,Ryan Moore,32.8,88489.0,75
2020,192,7,35230,Nelson Ledesma,33.5,60331.0,50
2020,193,8,21407,Arjun Atwal,39.7,37137.0,26
2019,1,0,40098,Matt Fitzpatrick,19.9,48764.0,68
2019,2,0,31323,Gary Woodland,20.3,130677.0,179
2019,3,0,39954,Cody Gribble,20.8,93740.0,125
2019,4,0,27936,Martin Laird,21.0,135471.0,179
2019,4,0,30946,Alex Prugh,21.0,100688.0,133
2019,6,0,27095,Nick Watney,21.2,111536.0,146
2019,7,0,28775,Nate Lashley,21.5,70450.0,91
2019,7,0,28237,Rory McIlroy,21.5,139381.0,180
2019,7,0,37340,Chase Wright,21.5,97515.0,126
2019,10,0,25900,Lucas Glover,21.6,142078.0,183
2019,10,0,26851,Marc Leishman,21.6,103493.0,133
2019,10,0,29223,Sam Saunders,21.6,121370.0,156
2019,13,0,31646,Emiliano Grillo,21.7,96965.0,124
2019,14,0,47959,Bryson DeChambeau,21.8,139143.0,177
2019,15,0,32640,Troy Merritt,21.9,99245.0,126
2019,15,0,49964,Aaron Wise,21.9,119857.0,152
2019,17,0,25686,Jason Dufner,22.0,80678.0,102
2019,17,0,27129,Luke List,22.0,122742.0,155
2019,19,0,30925,Dustin Johnson,22.1,133456.0,168
2019,19,0,24781,Hunter Mahan,22.1,86836.0,109
2019,19,0,23320,Ryan Palmer,22.1,100378.0,126
2019,19,0,24502,Adam Scott,22.1,82894.0,104
2019,19,0,35891,Cameron Smith,22.1,83716.0,105
2019,24,0,27141,J.B. Holmes,22.2,95138.0,119
2019,24,0,32839,Hideki Matsuyama,22.2,143125.0,179
2019,24,0,39546,Keith Mitchell,22.2,136756.0,171
2019,27,0,26499,Rafa Cabrera Bello,22.3,86532.0,108
2019,27,0,34264,Hudson Swafford,22.3,80924.0,101
2019,29,0,26758,David Hearn,22.4,44443.0,55
2019,29,0,33122,Russell Knox,22.4,78341.0,97
2019,29,0,29518,Brendan Steele,22.4,94177.0,117
2019,32,0,35450,Patrick Cantlay,22.5,130270.0,161
2019,32,0,39977,Max Homa,22.5,126610.0,156
2019,32,0,29221,Webb Simpson,22.5,130260.0,161
2019,35,0,45157,Cam Davis,22.7,124059.0,152
2019,35,0,30110,Kyle Stanley,22.7,91445.0,112
2019,37,0,28259,Sangmoon Bae,22.8,68271.0,83
2019,37,0,24924,Bill Haas,22.8,110154.0,134
2019,37,0,34363,Tyrrell Hatton,22.8,69853.0,85
2019,37,0,49766,Hank Lebioda,22.8,102601.0,125
2019,37,0,49960,Sepp Straka,22.8,122421.0,149
2019,37,0,33448,Justin Thomas,22.8,127029.0,155
2019,43,0,49303,Anders Albertson,22.9,96423.0,117
2019,43,0,26300,Matt Jones,22.9,132708.0,161
2019,43,0,36689,Brooks Koepka,22.9,132674.0,161
2019,46,0,39975,Michael Kim,23.0,57039.0,69
2019,47,0,29970,Dylan Frittelli,23.1,141450.0,170
2019,47,0,35449,Adam Long,23.1,111275.0,134
2019,47,0,45486,Joaquin Niemann,23.1,148334.0,178
2019,47,0,46501,Ollie Schniederjans,23.1,125619.0,151
2019,51,0,24024,Zach Johnson,23.2,75315.0,90
2019,51,0,23108,Matt Kuchar,23.2,110896.0,133
2019,53,0,52372,Cameron Champ,23.3,164054.0,196
2019,53,0,47990,Kyle Jones,23.3,78684.0,94
2019,53,0,36699,Patrick Rodgers,23.3,86309.0,103
2019,56,0,47504,Sam Burns,23.4,142185.0,169
2019,56,0,30911,Tommy Fleetwood,23.4,107945.0,128
2019,56,0,27974,Sung Kang,23.4,141363.0,168
2019,56,0,40115,Adam Svensson,23.4,94172.0,112
2019,56,0,32333,Kevin Tway,23.4,134846.0,160
2019,61,0,45526,Abraham Ancer,23.5,125195.0,148
2019,61,0,25364,Paul Casey,23.5,108232.0,128
2019,61,0,34021,Bud Cauley,23.5,140379.0,166
2019,61,0,29725,Tony Finau,23.5,154558.0,183
2019,61,0,34098,Russell Henley,23.5,97460.0,115
2019,66,0,34046,Jordan Spieth,23.6,118771.0,140
2019,66,0,29484,Peter Uihlein,23.6,104406.0,123
2019,68,0,34099,Harris English,23.7,156673.0,184
2019,68,0,36852,Jim Knous,23.7,75070.0,88
2019,68,0,48081,Xander Schauffele,23.7,124800.0,146
2019,71,0,32102,Rickie Fowler,23.8,127524.0,149
2019,71,0,29478,Kevin Kisner,23.8,119287.0,139
2019,71,0,37380,Curtis Luck,23.8,71868.0,84
2019,71,0,26951,Johnson Wagner,23.8,78021.0,91
2019,75,0,31557,Jim Herman,23.9,66374.0,77
2019,75,0,39971,Sungjae Im,23.9,214090.0,249
2019,75,0,34466,Peter Malnati,23.9,126708.0,147
2019,75,0,49771,J.T. Poston,23.9,170549.0,198
2019,75,0,47856,Seth Reeves,23.9,122958.0,143
2019,75,0,27064,Jhonattan Vegas,23.9,149159.0,173
2019,81,0,33948,Byeong Hun An,24.0,152054.0,176
2019,81,0,27644,Brian Harman,24.0,131424.0,152
2019,83,0,30944,Jason Kokrak,24.1,170002.0,196
2019,83,0,47128,Richy Werenski,24.1,146397.0,169
2019,85,0,33141,Keegan Bradley,24.2,130942.0,150
2019,85,0,29479,Scott Brown,24.2,121022.0,139
2019,85,0,39997,Corey Conners,24.2,120468.0,138
2019,85,0,24138,Ian Poulter,24.2,80090.0,92
2019,85,0,37189,Harold Varner III,24.2,144623.0,166
2019,90,0,28679,Fabián Gómez,24.3,90007.0,103
2019,91,0,6522,Ernie Els,24.4,40482.0,46
2019,91,0,46402,Talor Gooch,24.4,92091.0,105
2019,91,0,49298,Kramer Hickok,24.4,106407.0,121
2019,91,0,27349,Alex Noren,24.4,89773.0,102
2019,91,0,21528,Henrik Stenson,24.4,80819.0,92
2019,96,0,27214,Kevin Streelman,24.5,131677.0,149
2019,97,0,29268,Bronson Burgoon,24.6,82296.0,93
2019,97,0,35506,Mackenzie Hughes,24.6,124995.0,141
2019,97,0,25572,Graeme McDowell,24.6,74392.0,84
2019,97,0,33418,Shawn Stefani,24.6,112692.0,127
2019,97,0,32139,Danny Willett,24.6,98159.0,111
2019,102,0,34076,Joel Dahmen,24.7,139369.0,157
2019,102,0,34563,Chesson Hadley,24.7,97945.0,110
2019,102,0,25804,Bubba Watson,24.7,140632.0,158
2019,105,0,19803,Ryan Armour,24.8,89329.0,100
2019,105,0,46435,Austin Cook,24.8,104272.0,117
2019,105,0,29535,Brice Garnett,24.8,120569.0,135
2019,105,0,32757,Patton Kizzire,24.8,96255.0,108
2019,105,0,25396,Kevin Na,24.8,78539.0,88
2019,105,0,29908,C.T. Pan,24.8,98164.0,110
2019,105,0,46970,Jon Rahm,24.8,138491.0,155
2019,105,0,33486,Roger Sloan,24.8,107866.0,121
2019,113,0,34306,John Chin,24.9,86084.0,96
2019,113,0,35532,Tom Hoge,24.9,145277.0,162
2019,113,0,34256,Andrew Putnam,24.9,87930.0,98
2019,113,0,34360,Patrick Reed,24.9,168226.0,188
2019,117,0,25818,Scott Piercy,25.0,129545.0,144
2019,117,0,28252,Seamus Power,25.0,130518.0,145
2019,119,0,27895,Jonas Blixt,25.1,112110.0,124
2019,119,0,35732,Wes Roach,25.1,101023.0,112
2019,119,0,22405,Justin Rose,25.1,104007.0,115
2019,119,0,35617,Martin Trainer,25.1,111338.0,123
2019,123,0,21209,Sergio Garcia,25.2,87084.0,96
2019,123,0,29974,Branden Grace,25.2,96055.0,106
2019,125,0,10809,Jim Furyk,25.3,64553.0,71
2019,125,0,29420,Billy Horschel,25.3,117626.0,129
2019,125,0,47347,Adam Schenk,25.3,165055.0,181
2019,125,0,27330,Josh Teater,25.3,109298.0,120
2019,129,0,33399,Adam Hadwin,25.4,126896.0,139
2019,129,0,34431,Robert Streb,25.4,105911.0,116
2019,129,0,25493,Nick Taylor,25.4,175220.0,192
2019,132,0,24925,Jonathan Byrd,25.5,62335.0,68
2019,132,0,35421,Brandon Harkins,25.5,163635.0,178
2019,132,0,36799,Stephan Jaeger,25.5,127654.0,139
2019,132,0,48822,Sebastián Muñoz,25.5,140591.0,153
2019,136,0,23353,J.J. Henry,25.6,67346.0,73
2019,136,0,23621,Rory Sabbatini,25.6,151925.0,165
2019,138,0,51766,Wyndham Clark,25.7,181541.0,196
2019,138,0,47993,Denny McCarthy,25.7,150991.0,163
2019,138,0,39324,J.J. Spaun,25.7,138667.0,150
2019,141,0,21731,Freddie Jacobson,25.8,67858.0,73
2019,141,0,1810,Phil Mickelson,25.8,116270.0,125
2019,141,0,26596,Ryan Moore,25.8,124436.0,134
2019,141,0,33667,Carlos Ortiz,25.8,159474.0,172
2019,141,0,30692,Scott Stallings,25.8,147416.0,159
2019,146,0,40026,Daniel Berger,25.9,127517.0,137
2019,146,0,30191,Julián Etulain,25.9,90296.0,97
2019,146,0,21961,Charles Howell III,25.9,162285.0,174
2019,149,0,28089,Jason Day,26.0,112219.0,120
2019,150,0,37454,Whee Kim,26.1,77105.0,82
2019,151,0,37275,Sam Ryder,26.2,140307.0,149
2019,152,0,25198,Francesco Molinari,26.3,88873.0,94
2019,152,0,27649,Brandt Snedeker,26.3,141983.0,150
2019,154,0,40009,Dominic Bozzelli,26.4,104440.0,110
2019,154,0,31560,Brian Stuard,26.4,97035.0,102
2019,156,0,32200,Roberto Castro,26.5,107648.0,113
2019,157,0,31420,Anirban Lahiri,26.6,92728.0,97
2019,157,0,32058,José de Jesús Rodríguez,26.6,94791.0,99
2019,159,0,46601,Trey Mullinax,26.7,168865.0,176
2019,160,0,35879,Kelly Kraft,26.8,124374.0,129
2019,160,0,33410,Andrew Landry,26.8,130280.0,135
2019,162,0,35461,Beau Hossler,26.9,152811.0,158
2019,162,0,29926,Danny Lee,26.9,169353.0,175
2019,162,0,24361,Pat Perez,26.9,64768.0,67
2019,162,0,26476,Chez Reavie,26.9,124022.0,128
2019,166,0,25632,Jimmy Walker,27.1,108405.0,111
2019,167,0,26329,Louis Oosthuizen,27.2,88169.0,90
2019,168,0,37455,Si Woo Kim,27.4,155087.0,157
2019,168,0,33419,Cameron Tringale,27.4,111269.0,113
2019,170,0,35376,Roberto Díaz,27.5,98185.0,99
2019,170,0,27556,Ted Potter Jr.,27.5,116730.0,118
2019,172,0,23325,Vaughn Taylor,27.6,127356.0,128
2019,173,0,19846,Brian Gay,27.7,99634.0,100
2019,174,0,46523,Joey Garber,28.2,97491.0,96
2019,175,0,32150,Michael Thompson,28.4,140046.0,137
2019,176,0,32816,Satoshi Kodaira,28.6,110328.0,107
2019,177,0,27958,Ryan Blaum,28.8,175446.0,169
2019,177,0,12716,Charley Hoffman,28.8,100521.0,97
2019,179,0,45609,Tyler Duncan,28.9,142753.0,137
2019,180,0,34261,Scott Langley,29.0,74075.0,71
2019,180,0,32791,K.H. Lee,29.0,125400.0,120
2019,182,0,39327,Ben Silverman,29.1,93201.0,89
2019,183,0,30786,Brady Schnell,29.9,58093.0,54
2019,184,0,30978,Kiradech Aphibarnrat,31.2,111075.0,99
2019,185,0,20572,Rod Pampling,31.3,98150.0,87
2019,186,0,20472,Alex Cejka,31.7,75385.0,66
2019,187,0,27963,Chris Stroud,32.8,114407.0,97
2019,188,0,22371,Aaron Baddeley,33.3,103086.0,86
2018,1,0,30925,Dustin Johnson,19.2,105855.0,153
2018,2,0,47959,Bryson DeChambeau,20.2,141764.0,195
2018,3,0,25364,Paul Casey,20.5,73665.0,100
2018,4,0,31323,Gary Woodland,20.7,138340.0,186
2018,5,0,25892,Steve Wheatcroft,20.8,74097.0,99
2018,6,0,39328,Conrad Shindler,20.9,60820.0,81
2018,7,0,32816,Satoshi Kodaira,21.2,48810.0,64
2018,8,0,35545,Blayne Barber,21.3,84193.0,110
2018,8,0,45609,Tyler Duncan,21.3,130865.0,171
2018,10,0,32366,Kevin Chappell,21.4,126443.0,164
2018,10,0,30911,Tommy Fleetwood,21.4,104890.0,136
2018,10,0,8793,Tiger Woods,21.4,89423.0,116
2018,13,0,33141,Keegan Bradley,21.6,148254.0,191
2018,14,0,22405,Justin Rose,21.9,94823.0,120
2018,14,0,48081,Xander Schauffele,21.9,145928.0,185
2018,16,0,28089,Jason Day,22.0,74552.0,94
2018,16,0,34563,Chesson Hadley,22.0,141014.0,178
2018,16,0,32640,Troy Merritt,22.0,121740.0,154
2018,16,0,39324,J.J. Spaun,22.0,111688.0,141
2018,16,0,25804,Bubba Watson,22.0,143510.0,181
2018,21,0,26499,Rafa Cabrera Bello,22.2,71906.0,90
2018,21,0,29725,Tony Finau,22.2,172054.0,215
2018,23,0,32448,James Hahn,22.3,117853.0,147
2018,24,0,28775,Nate Lashley,22.4,54827.0,68
2018,24,0,22056,Cameron Percy,22.4,62929.0,78
2018,24,0,28252,Seamus Power,22.4,113045.0,140
2018,24,0,36699,Patrick Rodgers,22.4,120116.0,149
2018,24,0,33418,Shawn Stefani,22.4,98587.0,122
2018,24,0,34431,Robert Streb,22.4,84741.0,105
2018,30,0,30944,Jason Kokrak,22.5,181568.0,224
2018,30,0,24361,Pat Perez,22.5,73794.0,91
2018,30,0,37275,Sam Ryder,22.5,128748.0,159
2018,30,0,33448,Justin Thomas,22.5,139427.0,172
2018,30,0,37189,Harold Varner III,22.5,133460.0,165
2018,35,0,26476,Chez Reavie,22.6,81483.0,100
2018,35,0,29223,Sam Saunders,22.6,128016.0,157
2018,35,0,27064,Jhonattan Vegas,22.6,134838.0,166
2018,38,0,27129,Luke List,22.7,190072.0,233
2018,38,0,46501,Ollie Schniederjans,22.7,110980.0,136
2018,38,0,27214,Kevin Streelman,22.7,145648.0,178
2018,41,0,50526,Tom Lovelady,22.8,157071.0,191
2018,41,0,28237,Rory McIlroy,22.8,103374.0,126
2018,41,0,24140,Sean O'Hair,22.8,107729.0,131
2018,41,0,29484,Peter Uihlein,22.8,116479.0,142
2018,45,0,45526,Abraham Ancer,22.9,153399.0,186
2018,45,0,31646,Emiliano Grillo,22.9,121238.0,147
2018,45,0,30110,Kyle Stanley,22.9,117154.0,142
2018,48,0,35450,Patrick Cantlay,23.0,151797.0,183
2018,48,0,34076,Joel Dahmen,23.0,127306.0,154
2018,48,0,29535,Brice Garnett,23.0,121731.0,147
2018,48,0,28679,Fabián Gómez,23.0,109174.0,132
2018,48,0,30926,Chris Kirk,23.0,140795.0,170
2018,48,0,39546,Keith Mitchell,23.0,182135.0,220
2018,48,0,30692,Scott Stallings,23.0,136579.0,165
2018,55,0,21528,Henrik Stenson,23.1,83985.0,101
2018,56,0,32839,Hideki Matsuyama,23.2,116195.0,139
2018,56,0,27095,Nick Watney,23.2,141430.0,169
2018,58,0,33948,Byeong Hun An,23.3,141833.0,169
2018,58,0,33204,Shane Lowry,23.3,94890.0,113
2018,60,0,23541,Ben Crane,23.4,56399.0,67
2018,60,0,26851,Marc Leishman,23.4,137543.0,163
2018,62,0,29478,Kevin Kisner,23.5,88789.0,105
2018,62,0,26596,Ryan Moore,23.5,116803.0,138
2018,62,0,29485,Brett Stegmaier,23.5,76151.0,90
2018,62,0,32333,Kevin Tway,23.5,206490.0,244
2018,66,0,24925,Jonathan Byrd,23.6,83959.0,99
2018,66,0,25900,Lucas Glover,23.6,89114.0,105
2018,66,0,23353,J.J. Henry,23.6,85633.0,101
2018,66,0,24781,Hunter Mahan,23.6,98690.0,116
2018,66,0,1810,Phil Mickelson,23.6,129741.0,153
2018,66,0,29518,Brendan Steele,23.6,125013.0,147
2018,66,0,22582,Kyle Thompson,23.6,47638.0,56
2018,73,0,34046,Jordan Spieth,23.7,136246.0,160
2018,73,0,32254,Xinjun Zhang,23.7,111134.0,130
2018,75,0,30978,Kiradech Aphibarnrat,23.8,62501.0,73
2018,75,0,26758,David Hearn,23.8,59003.0,69
2018,75,0,31202,William McGirt,23.8,108060.0,126
2018,75,0,49771,J.T. Poston,23.8,100186.0,117
2018,75,0,47287,Ethan Tracy,23.8,92361.0,108
2018,80,0,29268,Bronson Burgoon,23.9,115522.0,134
2018,80,0,46402,Talor Gooch,23.9,111696.0,130
2018,80,0,36799,Stephan Jaeger,23.9,115080.0,134
2018,80,0,23320,Ryan Palmer,23.9,127398.0,148
2018,84,0,10809,Jim Furyk,24.0,34564.0,40
2018,84,0,29974,Branden Grace,24.0,88005.0,102
2018,84,0,27141,J.B. Holmes,24.0,140598.0,163
2018,84,0,25572,Graeme McDowell,24.0,85543.0,99
2018,84,0,46970,Jon Rahm,24.0,117619.0,136
2018,89,0,19803,Ryan Armour,24.1,109197.0,126
2018,89,0,47125,Matt Atkins,24.1,79847.0,92
2018,89,0,24846,Ricky Barnes,24.1,73611.0,85
2018,89,0,12510,Chad Campbell,24.1,85045.0,98
2018,89,0,39997,Corey Conners,24.1,136033.0,157
2018,89,0,19846,Brian Gay,24.1,102201.0,118
2018,89,0,33122,Russell Knox,24.1,101301.0,117
2018,89,0,25198,Francesco Molinari,24.1,118059.0,136
2018,89,0,34360,Patrick Reed,24.1,131186.0,151
2018,89,0,25632,Jimmy Walker,24.1,107734.0,124
2018,99,0,35532,Tom Hoge,24.2,143067.0,164
2018,99,0,27936,Martin Laird,24.2,111518.0,128
2018,99,0,25396,Kevin Na,24.2,101037.0,116
2018,99,0,35891,Cameron Smith,24.2,112327.0,129
2018,99,0,25493,Nick Taylor,24.2,134972.0,155
2018,99,0,49964,Aaron Wise,24.2,151670.0,174
2018,105,0,34363,Tyrrell Hatton,24.3,65709.0,75
2018,105,0,34098,Russell Henley,24.3,105158.0,120
2018,105,0,12716,Charley Hoffman,24.3,143317.0,164
2018,105,0,34174,John Huh,24.3,133231.0,152
2018,105,0,32757,Patton Kizzire,24.3,136717.0,156
2018,105,0,26951,Johnson Wagner,24.3,75387.0,86
2018,111,0,33410,Andrew Landry,24.4,107918.0,123
2018,112,0,32150,Michael Thompson,24.5,80229.0,91
2018,113,0,24358,Robert Garrigus,24.6,155055.0,175
2018,113,0,27644,Brian Harman,24.6,117976.0,133
2018,113,0,29221,Webb Simpson,24.6,125790.0,142
2018,116,0,29420,Billy Horschel,24.7,153134.0,172
2018,116,0,27974,Sung Kang,24.7,113973.0,128
2018,116,0,36689,Brooks Koepka,24.7,125354.0,141
2018,119,0,22371,Aaron Baddeley,24.8,127645.0,143
2018,119,0,46435,Austin Cook,24.8,164142.0,184
2018,119,0,20157,Retief Goosen,24.8,68749.0,77
2018,122,0,35506,Mackenzie Hughes,24.9,116557.0,130
2018,122,0,34213,Grayson Murray,24.9,149578.0,167
2018,122,0,24502,Adam Scott,24.9,114043.0,127
2018,125,0,40009,Dominic Bozzelli,25.0,114384.0,127
2018,125,0,26300,Matt Jones,25.0,95400.0,106
2018,125,0,27942,Rob Oppenheim,25.0,73809.0,82
2018,128,0,21961,Charles Howell III,25.1,135671.0,150
2018,128,0,27349,Alex Noren,25.1,107666.0,119
2018,130,0,20472,Alex Cejka,25.2,96326.0,106
2018,130,0,25686,Jason Dufner,25.2,99693.0,110
2018,130,0,28500,Martin Flores,25.2,126161.0,139
2018,130,0,24924,Bill Haas,25.2,110601.0,122
2018,134,0,47128,Richy Werenski,25.3,127478.0,140
2018,135,0,23621,Rory Sabbatini,25.4,142444.0,156
2018,136,0,37278,Nicholas Lindheim,25.5,80834.0,88
2018,136,0,29461,Jamie Lovemark,25.5,168931.0,184
2018,136,0,25818,Scott Piercy,25.5,112867.0,123
2018,136,0,24138,Ian Poulter,25.5,78864.0,86
2018,136,0,35544,Andrew Yun,25.5,57826.0,63
2018,141,0,32102,Rickie Fowler,25.6,121415.0,132
2018,141,0,31420,Anirban Lahiri,25.6,125311.0,136
2018,141,0,28132,Tyrone Van Aswegen,25.6,127263.0,138
2018,144,0,24024,Zach Johnson,25.7,105340.0,114
2018,145,0,40026,Daniel Berger,25.8,134758.0,145
2018,145,0,40058,Zac Blair,25.8,68848.0,74
2018,145,0,31416,Derek Fathauer,25.8,125399.0,135
2018,145,0,35310,Lanto Griffin,25.8,111300.0,120
2018,145,0,46601,Trey Mullinax,25.8,133863.0,144
2018,145,0,26331,Charl Schwartzel,25.8,91912.0,99
2018,145,0,39327,Ben Silverman,25.8,122502.0,132
2018,145,0,34264,Hudson Swafford,25.8,109685.0,118
2018,153,0,20229,Stewart Cink,26.0,116145.0,124
2018,153,0,34099,Harris English,26.0,145737.0,156
2018,153,0,35421,Brandon Harkins,26.0,185073.0,198
2018,153,0,39975,Michael Kim,26.0,76611.0,82
2018,153,0,23108,Matt Kuchar,26.0,107695.0,115
2018,153,0,34256,Andrew Putnam,26.0,137554.0,147
2018,159,0,27895,Jonas Blixt,26.1,99624.0,106
2018,160,0,28307,Matt Every,26.2,134975.0,143
2018,160,0,33399,Adam Hadwin,26.2,143591.0,152
2018,160,0,47347,Adam Schenk,26.2,144521.0,153
2018,163,0,29908,C.T. Pan,26.3,151718.0,160
2018,164,0,34021,Bud Cauley,26.4,83743.0,88
2018,164,0,35461,Beau Hossler,26.4,189283.0,199
2018,166,0,34466,Peter Malnati,26.6,126234.0,132
2018,166,0,32876,Martin Piller,26.6,116045.0,121
2018,166,0,27649,Brandt Snedeker,26.6,111861.0,117
2018,166,0,27963,Chris Stroud,26.6,129498.0,135
2018,170,0,37455,Si Woo Kim,26.7,170423.0,177
2018,171,0,23325,Vaughn Taylor,26.8,112102.0,116
2018,172,0,47993,Denny McCarthy,26.9,100756.0,104
2018,173,0,27556,Ted Potter Jr.,27.0,116626.0,120
2018,174,0,34409,David Lingmerth,27.1,116118.0,119
2018,174,0,26329,Louis Oosthuizen,27.1,73223.0,75
2018,176,0,29926,Danny Lee,27.2,154477.0,158
2018,176,0,34358,Jonathan Randolph,27.2,102843.0,105
2018,178,0,35879,Kelly Kraft,27.3,116777.0,119
2018,179,0,37454,Whee Kim,27.5,104933.0,106
2018,180,0,27958,Ryan Blaum,27.6,134973.0,136
2018,180,0,48084,Wesley Bryan,27.6,58645.0,59
2018,182,0,35376,Roberto Díaz,27.8,92948.0,93
2018,182,0,31560,Brian Stuard,27.8,94990.0,95
2018,182,0,25834,Daniel Summerhays,27.8,74114.0,74
2018,185,0,25240,D.A. Points,27.9,80490.0,80
2018,186,0,29222,Billy Hurley III,28.0,81664.0,81
2018,187,0,33419,Cameron Tringale,28.1,85967.0,85
2018,188,0,39954,Cody Gribble,28.8,128521.0,124
2018,189,0,29479,Scott Brown,28.9,155169.0,149
2018,190,0,37338,Zecheng Dou,29.1,70176.0,67
2018,191,0,33413,Ben Martin,29.2,127283.0,121
2018,192,0,20572,Rod Pampling,30.3,111333.0,102
2018,193,0,20593,Greg Chalmers,32.0,76013.0,66
2017,1,0,27436,Graham DeLaet,20.4,108779.0,148
2017,1,0,23497,Tag Ridings,20.4,68443.0,93
2017,3,0,30692,Scott Stallings,20.5,84064.0,114
2017,4,0,29740,Brad Fritsch,20.7,47634.0,64
2017,5,0,27129,Luke List,20.8,175857.0,235
2017,6,0,46550,Brandon Hagy,21.0,115900.0,153
2017,7,0,27141,J.B. Holmes,21.3,109459.0,143
2017,8,0,32839,Hideki Matsuyama,21.5,125520.0,162
2017,9,0,22405,Justin Rose,21.7,99780.0,128
2017,9,0,37189,Harold Varner III,21.7,135215.0,173
2017,11,0,46501,Ollie Schniederjans,21.9,130379.0,165
2017,12,0,34099,Harris English,22.0,95178.0,120
2017,12,0,36801,Mark Hubbard,22.0,87227.0,110
2017,14,0,12716,Charley Hoffman,22.2,186692.0,234
2017,14,0,30110,Kyle Stanley,22.2,155494.0,195
2017,14,0,31323,Gary Woodland,22.2,139592.0,175
2017,17,0,27064,Jhonattan Vegas,22.3,156647.0,195
2017,18,0,32102,Rickie Fowler,22.5,112628.0,139
2017,18,0,25396,Kevin Na,22.5,86011.0,106
2017,20,0,32333,Kevin Tway,22.6,144822.0,178
2017,20,0,47128,Richy Werenski,22.6,82992.0,102
2017,22,0,26851,Marc Leishman,22.7,137891.0,169
2017,22,0,28252,Seamus Power,22.7,112721.0,138
2017,22,0,46970,Jon Rahm,22.7,138336.0,169
2017,25,0,32448,James Hahn,22.8,132947.0,162
2017,25,0,23320,Ryan Palmer,22.8,91131.0,111
2017,27,0,26758,David Hearn,22.9,74142.0,90
2017,27,0,33122,Russell Knox,22.9,81534.0,99
2017,27,0,26329,Louis Oosthuizen,22.9,90823.0,110
2017,27,0,24502,Adam Scott,22.9,77571.0,94
2017,27,0,25804,Bubba Watson,22.9,110485.0,134
2017,32,0,46601,Trey Mullinax,23.0,127660.0,154
2017,32,0,29518,Brendan Steele,23.0,134108.0,162
2017,34,0,31420,Anirban Lahiri,23.1,111337.0,134
2017,34,0,29221,Webb Simpson,23.1,113815.0,137
2017,36,0,24358,Robert Garrigus,23.2,111288.0,133
2017,36,0,30944,Jason Kokrak,23.2,171904.0,206
2017,38,0,35450,Patrick Cantlay,23.3,96288.0,115
2017,38,0,29725,Tony Finau,23.3,219531.0,262
2017,38,0,29478,Kevin Kisner,23.3,105726.0,126
2017,38,0,33413,Ben Martin,23.3,110100.0,131
2017,38,0,32150,Michael Thompson,23.3,43626.0,52
2017,43,0,47959,Bryson DeChambeau,23.5,124220.0,147
2017,43,0,31557,Jim Herman,23.5,122510.0,145
2017,43,0,27974,Sung Kang,23.5,158316.0,187
2017,46,0,40026,Daniel Berger,23.6,129852.0,153
2017,46,0,28093,Miguel Angel Carballo,23.6,61245.0,72
2017,46,0,28500,Martin Flores,23.6,103695.0,122
2017,46,0,32757,Patton Kizzire,23.6,100192.0,118
2017,46,0,25632,Jimmy Walker,23.6,86547.0,102
2017,46,0,26289,Boo Weekley,23.6,101173.0,119
2017,52,0,31416,Derek Fathauer,23.7,84494.0,99
2017,52,0,35891,Cameron Smith,23.7,124409.0,146
2017,52,0,27095,Nick Watney,23.7,90473.0,106
2017,55,0,35506,Mackenzie Hughes,23.8,169020.0,197
2017,55,0,26331,Charl Schwartzel,23.8,101295.0,118
2017,57,0,24140,Sean O'Hair,23.9,124580.0,145
2017,57,0,25818,Scott Piercy,23.9,81704.0,95
2017,57,0,36699,Patrick Rodgers,23.9,105706.0,123
2017,57,0,34264,Hudson Swafford,23.9,132696.0,154
2017,61,0,25834,Daniel Summerhays,24.0,137660.0,159
2017,62,0,39954,Cody Gribble,24.1,125102.0,144
2017,63,0,27895,Jonas Blixt,24.2,92312.0,106
2017,63,0,29479,Scott Brown,24.2,124794.0,143
2017,63,0,25364,Paul Casey,24.2,135989.0,156
2017,63,0,29720,Andres Gonzales,24.2,103662.0,119
2017,63,0,33448,Justin Thomas,24.2,145381.0,167
2017,68,0,33141,Keegan Bradley,24.3,177841.0,203
2017,68,0,20229,Stewart Cink,24.3,129657.0,148
2017,68,0,28089,Jason Day,24.3,118161.0,135
2017,68,0,25686,Jason Dufner,24.3,111036.0,127
2017,68,0,26300,Matt Jones,24.3,89279.0,102
2017,68,0,25572,Graeme McDowell,24.3,57815.0,66
2017,74,0,40058,Zac Blair,24.4,88539.0,101
2017,74,0,48084,Wesley Bryan,24.4,91421.0,104
2017,74,0,30925,Dustin Johnson,24.4,135473.0,154
