YEAR,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
2020,0,35300,Andrew Loupe,1
2020,0,51491,Brandon Matthews,1
2020,0,10585,Scott McCarron,1
2020,0,47737,Logan McCracken,1
2020,0,39185,Jake McLeod,1
2020,0,27171,Jay McLuen,1
2020,0,35890,Byron Meth,1
2020,0,6515,Shaun Micheel,1
2020,0,24077,Matthew Millar,1
2020,0,54596,Cole Miller,1
2020,0,40189,David Muttitt,1
2020,0,8535,Gary Nicklaus,1
2020,0,51635,Chris Nido,1
2020,0,31672,Daniel Nisbet,1
2020,0,26328,Shaun Norris,1
2020,0,24140,Sean O'Hair,1
2020,0,30826,John O'Leary,1
2020,0,57944,Andy Ogletree,1
2020,0,34702,Edward Olson,1
2020,0,54309,Tyler Ota,1
2020,0,32797,Sanghyun Park,1
2020,0,7755,Dwayne Pearman,1
2020,0,56674,Michael Perras,1
2020,0,25863,Rod Perry,1
2020,0,7749,Brett Quigley,1
2020,0,32058,José de Jesús Rodríguez,1
2020,0,22913,John Rollins,1
2020,0,25562,Andres Romero,1
2020,0,54636,Tony Romo,1
2020,0,6731,Jeff Roth,1
2020,0,29223,Sam Saunders,1
2020,0,45582,Jared Sawada,1
2020,0,31569,Jason Scrivener,1
2020,0,33173,Efren Serna Jr.,1
2020,0,39328,Conrad Shindler,1
2020,0,26490,Michael Sims,1
2020,0,46340,Alex Smalley,1
2020,0,28103,Stuart Smith,1
2020,0,26757,Greg Sonnier,1
2020,0,12309,Bob Sowards,1
2020,0,8375,Paul Stankowski,1
2020,0,25834,Daniel Summerhays,1
2020,0,6693,Ken Tanigawa,1
2020,0,58168,Davis Thompson,1
2020,0,52144,Braden Thornberry,1
2020,0,37249,Ryuko Tokimatsu,1
2020,0,58191,Donnie Trosper,1
2020,0,28114,Dawie van der Walt,1
2020,0,35469,Sebastián Vázquez,1
2020,0,24964,Ryan Vermeer,1
2020,0,27770,Camilo Villegas,1
2020,0,33624,Shawn Warren,1
2020,0,26289,Boo Weekley,1
2020,0,10423,Mike Weir,1
2020,0,58192,Daniel Wetterich,1
2020,0,57711,Mason Williams,1
2020,0,33870,Ashun Wu,1
2020,0,45242,Kevin Yu,1
2020,0,58407,Sean Yu,1
2020,0,36698,Andy Zhang,1
2019,0,40009,Dominic Bozzelli,6
2019,0,52375,Doug Ghim,6
2019,0,37278,Nicholas Lindheim,6
2019,0,40115,Adam Svensson,6
2019,0,33141,Keegan Bradley,5
2019,0,26499,Rafa Cabrera Bello,5
2019,0,47959,Bryson DeChambeau,5
2019,0,25686,Jason Dufner,5
2019,0,29420,Billy Horschel,5
2019,0,37455,Si Woo Kim,5
2019,0,33410,Andrew Landry,5
2019,0,28300,Joost Luiten,5
2019,0,39546,Keith Mitchell,5
2019,0,29223,Sam Saunders,5
2019,0,33486,Roger Sloan,5
2019,0,33448,Justin Thomas,5
2019,0,29484,Peter Uihlein,5
2019,0,48887,Matt Wallace,5
2019,0,56278,Matthew Wolff,5
2019,0,49303,Anders Albertson,4
2019,0,45526,Abraham Ancer,4
2019,0,19803,Ryan Armour,4
2019,0,22371,Aaron Baddeley,4
2019,0,28259,Sangmoon Bae,4
2019,0,40026,Daniel Berger,4
2019,0,27895,Jonas Blixt,4
2019,0,29268,Bronson Burgoon,4
2019,0,25364,Paul Casey,4
2019,0,32200,Roberto Castro,4
2019,0,52372,Cameron Champ,4
2019,0,51766,Wyndham Clark,4
2019,0,35376,Roberto Díaz,4
2019,0,45609,Tyler Duncan,4
2019,0,31416,Derek Fathauer,4
2019,0,29936,Ryan Fox,4
2019,0,29970,Dylan Frittelli,4
2019,0,46523,Joey Garber,4
2019,0,25900,Lucas Glover,4
2019,0,28679,Fabián Gómez,4
2019,0,34563,Chesson Hadley,4
2019,0,33399,Adam Hadwin,4
2019,0,26758,David Hearn,4
2019,0,12782,Tim Herron,4
2019,0,39977,Max Homa,4
2019,0,46717,Viktor Hovland,4
2019,0,35506,Mackenzie Hughes,4
2019,0,21731,Freddie Jacobson,4
2019,0,27974,Sung Kang,4
2019,0,33122,Russell Knox,4
2019,0,32816,Satoshi Kodaira,4
2019,0,36689,Brooks Koepka,4
2019,0,30944,Jason Kokrak,4
2019,0,23108,Matt Kuchar,4
2019,0,31420,Anirban Lahiri,4
2019,0,27936,Martin Laird,4
2019,0,28775,Nate Lashley,4
2019,0,49766,Hank Lebioda,4
2019,0,49481,Tae Hee Lee,4
2019,0,26851,Marc Leishman,4
2019,0,35449,Adam Long,4
2019,0,32839,Hideki Matsuyama,4
2019,0,1810,Phil Mickelson,4
2019,0,48822,Sebastián Muñoz,4
2019,0,33667,Carlos Ortiz,4
2019,0,32797,Sanghyun Park,4
2019,0,25818,Scott Piercy,4
2019,0,51316,Kenny Pigman,4
2019,0,27556,Ted Potter Jr.,4
2019,0,24138,Ian Poulter,4
2019,0,34256,Andrew Putnam,4
2019,0,46970,Jon Rahm,4
2019,0,34360,Patrick Reed,4
2019,0,35732,Wes Roach,4
2019,0,25562,Andres Romero,4
2019,0,22405,Justin Rose,4
2019,0,30786,Brady Schnell,4
2019,0,46501,Ollie Schniederjans,4
2019,0,6567,Vijay Singh,4
2019,0,27649,Brandt Snedeker,4
2019,0,39324,J.J. Spaun,4
2019,0,27963,Chris Stroud,4
2019,0,31560,Brian Stuard,4
2019,0,33449,Zack Sucher,4
2019,0,23325,Vaughn Taylor,4
2019,0,27330,Josh Teater,4
2019,0,27095,Nick Watney,4
2019,0,20396,Lee Westwood,4
2019,0,49964,Aaron Wise,4
2019,0,31323,Gary Woodland,4
2019,0,8793,Tiger Woods,4
2019,0,37340,Chase Wright,4
2019,0,33948,Byeong Hun An,3
2019,0,30978,Kiradech Aphibarnrat,3
2019,0,20098,Stuart Appleby,3
2019,0,21407,Arjun Atwal,3
2019,0,24846,Ricky Barnes,3
2019,0,48001,Zach Bauchou,3
2019,0,32334,Charlie Beljan,3
2019,0,28697,Gaganjeet Bhullar,3
2019,0,33803,Lucas Bjerregaard,3
2019,0,27958,Ryan Blaum,3
2019,0,57591,Cullan Brown,3
2019,0,29479,Scott Brown,3
2019,0,47504,Sam Burns,3
2019,0,24925,Jonathan Byrd,3
2019,0,12510,Chad Campbell,3
2019,0,35450,Patrick Cantlay,3
2019,0,45734,John Catlin,3
2019,0,34021,Bud Cauley,3
2019,0,34306,John Chin,3
2019,0,24357,K.J. Choi,3
2019,0,20850,Daniel Chopra,3
2019,0,20229,Stewart Cink,3
2019,0,25720,Chad Collins,3
2019,0,39997,Corey Conners,3
2019,0,46435,Austin Cook,3
2019,0,23541,Ben Crane,3
2019,0,34076,Joel Dahmen,3
2019,0,49633,Charlie Danielson,3
2019,0,45157,Cam Davis,3
2019,0,28089,Jason Day,3
2019,0,23983,Luke Donald,3
2019,0,35110,Brett Drewitt,3
2019,0,46567,Paul Dunne,3
2019,0,6522,Ernie Els,3
2019,0,34099,Harris English,3
2019,0,30191,Julián Etulain,3
2019,0,28307,Matt Every,3
2019,0,29725,Tony Finau,3
2019,0,40098,Matt Fitzpatrick,3
2019,0,30911,Tommy Fleetwood,3
2019,0,32102,Rickie Fowler,3
2019,0,10809,Jim Furyk,3
2019,0,21209,Sergio Garcia,3
2019,0,29535,Brice Garnett,3
2019,0,24358,Robert Garrigus,3
2019,0,19846,Brian Gay,3
2019,0,46402,Talor Gooch,3
2019,0,22892,Jason Gore,3
2019,0,29974,Branden Grace,3
2019,0,39954,Cody Gribble,3
2019,0,31646,Emiliano Grillo,3
2019,0,24924,Bill Haas,3
2019,0,46550,Brandon Hagy,3
2019,0,35421,Brandon Harkins,3
2019,0,27644,Brian Harman,3
2019,0,31044,Matt Harmon,3
2019,0,34363,Tyrrell Hatton,3
2019,0,34098,Russell Henley,3
2019,0,31557,Jim Herman,3
2019,0,49298,Kramer Hickok,3
2019,0,54628,Lee Hodges,3
2019,0,12716,Charley Hoffman,3
2019,0,35532,Tom Hoge,3
2019,0,27141,J.B. Holmes,3
2019,0,35461,Beau Hossler,3
2019,0,21961,Charles Howell III,3
2019,0,34174,John Huh,3
2019,0,24321,Kodai Ichihara,3
2019,0,39971,Sungjae Im,3
2019,0,32775,Shugo Imahira,3
2019,0,36799,Stephan Jaeger,3
2019,0,30925,Dustin Johnson,3
2019,0,24024,Zach Johnson,3
2019,0,47990,Kyle Jones,3
2019,0,26300,Matt Jones,3
2019,0,46440,Smylie Kaufman,3
2019,0,27408,Martin Kaymer,3
2019,0,39975,Michael Kim,3
2019,0,32369,Sihwan Kim,3
2019,0,46404,Marcus Kinhult,3
2019,0,30926,Chris Kirk,3
2019,0,29478,Kevin Kisner,3
2019,0,48117,Kurt Kitayama,3
2019,0,32757,Patton Kizzire,3
2019,0,30711,Colt Knost,3
2019,0,36852,Jim Knous,3
2019,0,35879,Kelly Kraft,3
2019,0,34261,Scott Langley,3
2019,0,29926,Danny Lee,3
2019,0,32791,K.H. Lee,3
2019,0,35104,Tom Lewis,3
2019,0,27129,Luke List,3
2019,0,50526,Tom Lovelady,3
2019,0,29461,Jamie Lovemark,3
2019,0,33204,Shane Lowry,3
2019,0,37380,Curtis Luck,3
2019,0,24781,Hunter Mahan,3
2019,0,34466,Peter Malnati,3
2019,0,28158,Steve Marino,3
2019,0,47993,Denny McCarthy,3
2019,0,40042,Tyler McCumber,3
2019,0,55421,Chip McDaniel,3
2019,0,25572,Graeme McDowell,3
2019,0,28237,Rory McIlroy,3
2019,0,33077,Eamonn McLoughlin,3
2019,0,24490,George McNeill,3
2019,0,32640,Troy Merritt,3
2019,0,52330,Dylan Meyer,3
2019,0,25198,Francesco Molinari,3
2019,0,26596,Ryan Moore,3
2019,0,50525,Collin Morikawa,3
2019,0,46601,Trey Mullinax,3
2019,0,25396,Kevin Na,3
2019,0,45486,Joaquin Niemann,3
2019,0,27349,Alex Noren,3
2019,0,24140,Sean O'Hair,3
2019,0,33968,Thorbjørn Olesen,3
2019,0,26329,Louis Oosthuizen,3
2019,0,23320,Ryan Palmer,3
2019,0,20572,Rod Pampling,3
2019,0,29908,C.T. Pan,3
2019,0,24361,Pat Perez,3
2019,0,33293,Thomas Pieters,3
2019,0,49771,J.T. Poston,3
2019,0,28252,Seamus Power,3
2019,0,10213,Dicky Pride,3
2019,0,30946,Alex Prugh,3
2019,0,26476,Chez Reavie,3
2019,0,51563,Jovan Rebula,3
2019,0,47856,Seth Reeves,3
2019,0,54303,Charlie Reiter,3
2019,0,36699,Patrick Rodgers,3
2019,0,32058,José de Jesús Rodríguez,3
2019,0,37275,Sam Ryder,3
2019,0,23621,Rory Sabbatini,3
2019,0,48081,Xander Schauffele,3
2019,0,47347,Adam Schenk,3
2019,0,24502,Adam Scott,3
2019,0,20645,John Senden,3
2019,0,39327,Ben Silverman,3
2019,0,29221,Webb Simpson,3
2019,0,35891,Cameron Smith,3
2019,0,34046,Jordan Spieth,3
2019,0,30692,Scott Stallings,3
2019,0,30110,Kyle Stanley,3
2019,0,29518,Brendan Steele,3
2019,0,33418,Shawn Stefani,3
2019,0,21528,Henrik Stenson,3
2019,0,24459,Richard Sterne,3
2019,0,49960,Sepp Straka,3
2019,0,34431,Robert Streb,3
2019,0,27214,Kevin Streelman,3
2019,0,6527,Steve Stricker,3
2019,0,34264,Hudson Swafford,3
2019,0,25493,Nick Taylor,3
2019,0,10387,Chris Thompson,3
2019,0,32150,Michael Thompson,3
2019,0,30927,Brendon Todd,3
2019,0,23788,D.J. Trahan,3
2019,0,35617,Martin Trainer,3
2019,0,33419,Cameron Tringale,3
2019,0,45733,Austen Truslow,3
2019,0,32333,Kevin Tway,3
2019,0,40006,Erik van Rooyen,3
2019,0,37189,Harold Varner III,3
2019,0,27064,Jhonattan Vegas,3
2019,0,26951,Johnson Wagner,3
2019,0,25632,Jimmy Walker,3
2019,0,31113,Paul Waring,3
2019,0,25804,Bubba Watson,3
2019,0,47128,Richy Werenski,3
2019,0,29454,Bernd Wiesberger,3
2019,0,32139,Danny Willett,3
2019,0,21633,Steve Allan,2
2019,0,57321,Matthew Anderson,2
2019,0,54625,Dawson Armstrong,2
2019,0,52096,Adri Arnaus,2
2019,0,23048,Eric Axley,2
2019,0,30996,Mark Baldwin,2
2019,0,55410,Shintaro Ban,2
2019,0,56220,Garrett Barber,2
2019,0,37212,Paul Barjon,2
2019,0,12652,Cameron Beckman,2
2019,0,23614,Rich Beem,2
2019,0,49117,Isidro Benitez,2
2019,0,32252,Nino Bertasio,2
2019,0,34310,Alexander Björk,2
2019,0,26418,Adam Bland,2
2019,0,57339,Étienne Brault,2
2019,0,56866,Rufus Brijalba,2
2019,0,57547,Callum Bruce,2
2019,0,48084,Wesley Bryan,2
2019,0,33974,Dean Burmester,2
2019,0,52571,Marc-Étienne Bussières,2
2019,0,32367,Jorge Campillo,2
2019,0,32070,Rafael Campos,2
2019,0,51567,Will Cannon,2
2019,0,20472,Alex Cejka,2
2019,0,32366,Kevin Chappell,2
2019,0,55648,Minchel Choi,2
2019,0,28455,Will Claxton,2
2019,0,45860,Case Cochran,2
2019,0,28937,George Coetzee,2
2019,0,11123,Chris Couch,2
2019,0,1226,Fred Couples,2
2019,0,54926,George Cunningham,2
2019,0,21753,Brian Davis,2
2019,0,23638,Brendon de Jonge,2
2019,0,33653,Thomas Detry,2
2019,0,56286,BJ Doucett,2
2019,0,47663,Kevin Dougherty,2
2019,0,23409,James Driscoll,2
2019,0,57361,Chandler Eaton,2
2019,0,37273,Derek Ernst,2
2019,0,55954,Lukas Euler,2
2019,0,39412,Zack Fischer,2
2019,0,52497,Darin Fisher,2
2019,0,29833,Yoshinori Fujimoto,2
2019,0,30750,Tommy Gainey,2
2019,0,24580,Rahil Gangjee,2
2019,0,32662,Michael Gligic,2
2019,0,51414,Brent Grant,2
2019,0,54591,Ben Griffin,2
2019,0,51586,Stewart Hagestad,2
2019,0,32448,James Hahn,2
2019,0,36690,Hunter Hamrick,2
2019,0,27324,Seungsu Han,2
2019,0,28938,Justin Harding,2
2019,0,47988,Nick Hardy,2
2019,0,20766,Padraig Harrington,2
2019,0,23353,J.J. Henry,2
2019,0,31121,Berry Henson,2
2019,0,39058,Lucas Herbert,2
2019,0,33461,Morgan Hoffmann,2
2019,0,47989,Sam Horsfield,2
2019,0,29222,Billy Hurley III,2
2019,0,29136,Innchoon Hwang,2
2019,0,34242,Andrew Johnston,2
2019,0,56186,Peter Jones,2
2019,0,39470,Richard Jung,2
2019,0,26285,Grover Justice,2
2019,0,47917,Takumi Kanaya,2
2019,0,39384,Alex Kang,2
2019,0,37454,Whee Kim,2
2019,0,56551,Curtis Knipes,2
2019,0,29370,Mikko Korhonen,2
2019,0,27797,Derek Lamely,2
2019,0,37250,Romain Langasque,2
2019,0,31109,Richard Lee,2
2019,0,1677,Tom Lehman,2
2019,0,27619,Ben Leong,2
2019,0,45467,Kim Leun-Kwang,2
2019,0,34579,Alexander Levy,2
2019,0,35296,Haotong Li,2
2019,0,34409,David Lingmerth,2
2019,0,36326,David Lipsky,2
2019,0,29772,Michael Lorenzo-Vera,2
2019,0,39004,Dru Love,2
2019,0,1706,Davis Love III,2
2019,0,24912,Will MacKenzie,2
2019,0,34031,Dong Seop Maeng,2
2019,0,27120,Troy Matteson,2
2019,0,35675,Nyasha Mauchaza,2
2019,0,46113,Ryan McCormick,2
2019,0,24449,Parker McLachlin,2
2019,0,27171,Jay McLuen,2
2019,0,46442,Maverick McNealy,2
2019,0,27933,John Merrick,2
2019,0,46045,Michael Miller,2
2019,0,45569,Marcos Montenegro,2
2019,0,55993,Mark Mulder,2
2019,0,39852,Doyeob Mun,2
2019,0,34213,Grayson Murray,2
2019,0,45729,Drew Nesbitt,2
2019,0,30163,Henrik Norlander,2
2019,0,54367,Cole Nygren,2
2019,0,34449,Kevin O'Connell,2
2019,0,34575,Adrian Otaegui,2
2019,0,35113,Dimi Papadatos,2
2019,0,30756,Andrea Pavan,2
2019,0,40250,Taylor Pendrith,2
2019,0,34709,Eddie Pepperell,2
2019,0,1945,Kenny Perry,2
2019,0,36824,Paul Peterson,2
2019,0,32876,Martin Piller,2
2019,0,47983,Chad Ramey,2
2019,0,53165,Doc Redman,2
2019,0,56295,Hunter Richardson,2
2019,0,47995,Davis Riley,2
2019,0,35210,George Riley,2
2019,0,22913,John Rollins,2
2019,0,39251,Ryan Ruffels,2
2019,0,46046,Scottie Scheffler,2
2019,0,26331,Charl Schwartzel,2
2019,0,39113,Shubhankar Sharma,2
2019,0,56358,Hayden Shieh,2
2019,0,49709,Matthew Short,2
2019,0,37410,Hiram Silfa,2
2019,0,22293,Heath Slocum,2
2019,0,40181,Clément Sordet,2
2019,0,26679,Kevin Stadler,2
2019,0,35225,Brandon Stone,2
2019,0,50493,Justin Suh,2
2019,0,37459,Ryan Sullivan,2
2019,0,48699,Callum Tarren,2
2019,0,57364,Michael Thorbjornsen,2
2019,0,52144,Braden Thornberry,2
2019,0,2206,David Toms,2
2019,0,28132,Tyrone Van Aswegen,2
2019,0,35658,Kris Ventura,2
2019,0,34126,Scott Vincent,2
2019,0,26289,Boo Weekley,2
2019,0,10423,Mike Weir,2
2019,0,55940,Andrew Wilson,2
2019,0,21878,Mark Wilson,2
2019,0,33870,Ashun Wu,2
2019,0,52374,Brandon Wu,2
2019,0,54328,Norman Xiong,2
2019,0,24663,Y.E. Yang,2
2019,0,23778,Brad Adamonis,1
2019,0,33155,James Allenby,1
2019,0,10885,Robert Allenby,1
2019,0,31587,Max Alverio,1
2019,0,33120,Mark Anderson,1
2019,0,46908,Mark Anguiano,1
2019,0,36632,Connor Arendell,1
2019,0,31395,Yosuke Asaji,1
2019,0,56676,John Augenstein,1
2019,0,32622,Matthew Baldwin,1
2019,0,34387,Daniel Balin,1
2019,0,57120,Todd Balkin,1
2019,0,45528,Mike Ballo Jr.,1
2019,0,35545,Blayne Barber,1
2019,0,52633,Alex Beach,1
2019,0,31678,Oliver Bekker,1
2019,0,47986,Rich Berberian Jr.,1
2019,0,56848,Justin Bertsch,1
2019,0,45522,Christiaan Bezuidenhout,1
2019,0,56630,Akshay Bhatia,1
2019,0,50759,Michael Blair,1
2019,0,40058,Zac Blair,1
2019,0,28087,Kris Blanks,1
2019,0,55888,Devon Bling,1
2019,0,22764,Michael Block,1
2019,0,24507,Jason Bohn,1
2019,0,34255,Joseph Bramlett,1
2019,0,29204,Merrick Bremner,1
2019,0,46549,Craig Brischke,1
2019,0,55708,Hayden Buckley,1
2019,0,20848,Ángel Cabrera,1
2019,0,23656,Jason Caron,1
2019,0,35540,Albin Choi,1
2019,0,29294,Ho Sung Choi,1
2019,0,19825,Darren Clarke,1
2019,0,24494,Erik Compton,1
2019,0,47906,Austin Connelly,1
2019,0,54334,Ben Cook,1
2019,0,52308,Chris Crisologo,1
2019,0,34262,Jon Curran,1
2019,0,1249,John Daly,1
2019,0,32444,JC Deacon,1
2019,0,24610,Stuart Deane,1
2019,0,50158,Juan Cayro Delgado,1
2019,0,55540,Thomas DeMarco,1
2019,0,57320,Joe Deraney,1
2019,0,51936,Eric Dietrich,1
2019,0,32582,Eric Dugas,1
2019,0,20104,Ken Duke,1
2019,0,9011,David Duval,1
2019,0,33736,Brian Dwyer,1
2019,0,57362,Austin Eckroat,1
2019,0,46655,Jacob Eggers,1
2019,0,30907,Rhys Enoch,1
2019,0,50423,Philip Eriksson,1
2019,0,37426,Jeronimo Esteve,1
2019,0,54687,Broc Everett,1
2019,0,34136,Armando Favela,1
2019,0,36299,Edward Figueroa,1
2019,0,54459,Andrew Filbert,1
2019,0,27896,Ross Fisher,1
2019,0,7457,Steve Flesch,1
2019,0,28500,Martin Flores,1
2019,0,12820,Ray Franz Jr.,1
2019,0,24083,Marcus Fraser,1
2019,0,30736,Oscar Fraustro,1
2019,0,56149,Wilson Furr,1
2019,0,55413,Luis Gagne,1
2019,0,1388,Robert Gamez,1
2019,0,20574,Mathew Goggin,1
2019,0,29720,Andres Gonzales,1
2019,0,20157,Retief Goosen,1
2019,0,46439,Will Grimmer,1
2019,0,35539,Luke Guthrie,1
2019,0,28483,Tyler Hall,1
2019,0,40226,Andreas Halvorsen,1
2019,0,1473,Todd Hamilton,1
2019,0,30812,Benjamin Hebert,1
2019,0,55319,Nick Heinen,1
2019,0,51854,Alexander Hicks,1
2019,0,49813,Daniel Hillier,1
2019,0,35409,Craig Hocknull,1
2019,0,34296,Wes Homan,1
2019,0,47336,Michael Hopper,1
2019,0,34656,Mikumu Horikawa,1
2019,0,47056,Rikuya Hoshino,1
2019,0,54901,Theo Humphrey,1
2019,0,54347,Matt Hutchins,1
2019,0,26908,Yuta Ikeda,1
2019,0,22378,Trevor Immelman,1
2019,0,36514,Yuki Inamori,1
2019,0,47238,Jazz Janewattananond,1
2019,0,46460,Dongkyu Jang,1
2019,0,26735,Marty Jertson,1
2019,0,1599,Steve Jones,1
2019,0,20094,Jonathan Kaye,1
2019,0,8075,Jerry Kelly,1
2019,0,34587,Chan Kim,1
2019,0,47420,Jake Knapp,1
2019,0,35287,Yuwa Kosaihira,1
2019,0,25431,Rob Labritz,1
2019,0,6332,Neal Lancaster,1
2019,0,1666,Bernhard Langer,1
2019,0,19904,Paul Lawrie,1
2019,0,35834,Hyungjoon Lee,1
2019,0,35139,Richard Lee,1
2019,0,24748,WC Liang,1
2019,0,11032,Frank Lickliter II,1
2019,0,36528,Yanwei Liu,1
2019,0,55647,Sam Locke,1
2019,0,37447,Zander Lombard,1
2019,0,51379,John Lyras,1
2019,0,52215,Robert MacIntyre,1
2019,0,57121,Brian Mackey,1
2019,0,33413,Ben Martin,1
2019,0,39185,Jake McLeod,1
2019,0,8339,Spike McRoy,1
2019,0,24039,Prom Meesawat,1
2019,0,6515,Shaun Micheel,1
2019,0,24077,Matthew Millar,1
2019,0,49451,Blake Morris,1
2019,0,55420,Cooper Musselman,1
2019,0,57003,Matthew Naumec,1
2019,0,56320,Bryson Nimmer,1
2019,0,20638,Jason Norris,1
2019,0,26328,Shaun Norris,1
2019,0,57363,Noah Norton,1
2019,0,30826,John O'Leary,1
2019,0,23175,Timothy O'Neal,1
2019,0,56329,Derek Oland,1
2019,0,27942,Rob Oppenheim,1
2019,0,39262,Alvaro Ortiz,1
2019,0,31559,Garrett Osborn,1
2019,0,35794,Preston Otte,1
2019,0,51863,Carter Page,1
2019,0,37157,Renato Paratore,1
2019,0,54318,Matt Parziale,1
2019,0,47127,David Pastore,1
2019,0,48153,Matthieu Pavon,1
2019,0,54916,Rhadames Pena,1
2019,0,47529,Mito Pereira,1
2019,0,25863,Rod Perry,1
2019,0,25345,Carl Pettersson,1
2019,0,25240,D.A. Points,1
2019,0,33592,Andy Pope,1
2019,0,36976,Garrick Porteous,1
2019,0,21959,Ted Purdy,1
2019,0,46414,Aaron Rai,1
2019,0,51962,Kyle Ramey,1
2019,0,34358,Jonathan Randolph,1
2019,0,31193,Jim Renner,1
2019,0,45847,JC Ritchie,1
2019,0,26539,Robert Rock,1
2019,0,54636,Tony Romo,1
2019,0,23797,Brett Rumford,1
2019,0,51933,Casey Russell,1
2019,0,33227,Hyun-woo Ryu,1
2019,0,34541,Poom Saksansin,1
2019,0,56335,Kyle Sanders,1
2019,0,33951,Julio Santos,1
2019,0,55592,Joey Savoie,1
2019,0,45582,Jared Sawada,1
2019,0,48867,Matti Schmid,1
2019,0,33039,Jason Schmuhl,1
2019,0,30683,Cory Schneider,1
2019,0,21452,Steve Scott,1
2019,0,31569,Jason Scrivener,1
2019,0,34708,Jack Senior,1
2019,0,46035,Callum Shinkwin,1
2019,0,25321,Lee Slattery,1
2019,0,2106,Chris Smith,1
2019,0,54364,Stephen Stallings Jr.,1
2019,0,33241,Nathan Stamey,1
2019,0,52324,James Sugrue,1
2019,0,35314,Andy Sullivan,1
2019,0,45478,Julian Suri,1
2019,0,50584,Connor Syme,1
2019,0,57299,Chris Tallman,1
2019,0,26287,Roland Thatcher,1
2019,0,57592,Thomas Thurloway,1
2019,0,57365,Spencer Tibbits,1
2019,0,50674,Ashton Turner,1
2019,0,26668,Marc Turnesa,1
2019,0,8385,Omar Uresti,1
2019,0,35469,Sebastián Vázquez,1
2019,0,24964,Ryan Vermeer,1
2019,0,51760,Tucker Wadkins,1
2019,0,27140,Justin Walters,1
2019,0,37147,Josh Whalen,1
2019,0,20160,Charlie Wi,1
2019,0,25349,Tim Wilkinson,1
2019,0,26392,Chris Wilson,1
2019,0,22000,Chris Wood,1
2019,0,2300,Ian Woosnam,1
2019,0,46449,Bowen Xiao,1
2019,0,30261,Ryan Yip,1
2019,0,57366,Cameron Young,1
2019,0,45242,Kevin Yu,1
2019,0,55454,Carl Yuan,1
2019,0,51522,Zach Zaback,1
2019,0,32254,Xinjun Zhang,1
2018,0,39975,Michael Kim,7
2018,0,25804,Bubba Watson,7
2018,0,19846,Brian Gay,6
2018,0,33399,Adam Hadwin,6
2018,0,30925,Dustin Johnson,6
2018,0,26596,Ryan Moore,6
2018,0,46970,Jon Rahm,6
2018,0,25834,Daniel Summerhays,6
2018,0,25892,Steve Wheatcroft,6
2018,0,45526,Abraham Ancer,5
2018,0,28089,Jason Day,5
2018,0,29725,Tony Finau,5
2018,0,39954,Cody Gribble,5
2018,0,35310,Lanto Griffin,5
2018,0,34563,Chesson Hadley,5
2018,0,35461,Beau Hossler,5
2018,0,23108,Matt Kuchar,5
2018,0,33410,Andrew Landry,5
2018,0,26851,Marc Leishman,5
2018,0,32839,Hideki Matsuyama,5
2018,0,28237,Rory McIlroy,5
2018,0,27942,Rob Oppenheim,5
2018,0,29908,C.T. Pan,5
2018,0,35541,John Peterson,5
2018,0,34358,Jonathan Randolph,5
2018,0,26476,Chez Reavie,5
2018,0,30110,Kyle Stanley,5
2018,0,21528,Henrik Stenson,5
2018,0,8793,Tiger Woods,5
2018,0,33948,Byeong Hun An,4
2018,0,47125,Matt Atkins,4
2018,0,40009,Dominic Bozzelli,4
2018,0,29479,Scott Brown,4
2018,0,12510,Chad Campbell,4
2018,0,25364,Paul Casey,4
2018,0,20229,Stewart Cink,4
2018,0,23541,Ben Crane,4
2018,0,34076,Joel Dahmen,4
2018,0,21753,Brian Davis,4
2018,0,47959,Bryson DeChambeau,4
2018,0,28307,Matt Every,4
2018,0,30911,Tommy Fleetwood,4
2018,0,24358,Robert Garrigus,4
2018,0,25900,Lucas Glover,4
2018,0,31273,Gavin Kyle Green,4
2018,0,27644,Brian Harman,4
2018,0,34098,Russell Henley,4
2018,0,35532,Tom Hoge,4
2018,0,27141,J.B. Holmes,4
2018,0,35506,Mackenzie Hughes,4
2018,0,34174,John Huh,4
2018,0,24024,Zach Johnson,4
2018,0,37454,Whee Kim,4
2018,0,29478,Kevin Kisner,4
2018,0,36852,Jim Knous,4
2018,0,35879,Kelly Kraft,4
2018,0,31420,Anirban Lahiri,4
2018,0,29926,Danny Lee,4
2018,0,24781,Hunter Mahan,4
2018,0,33413,Ben Martin,4
2018,0,24490,George McNeill,4
2018,0,1810,Phil Mickelson,4
2018,0,39546,Keith Mitchell,4
2018,0,34213,Grayson Murray,4
2018,0,26341,Wade Ormsby,4
2018,0,23320,Ryan Palmer,4
2018,0,22056,Cameron Percy,4
2018,0,34360,Patrick Reed,4
2018,0,36699,Patrick Rodgers,4
2018,0,22405,Justin Rose,4
2018,0,23621,Rory Sabbatini,4
2018,0,29223,Sam Saunders,4
2018,0,39327,Ben Silverman,4
2018,0,35891,Cameron Smith,4
2018,0,27649,Brandt Snedeker,4
2018,0,30692,Scott Stallings,4
2018,0,29518,Brendan Steele,4
2018,0,27214,Kevin Streelman,4
2018,0,6527,Steve Stricker,4
2018,0,31560,Brian Stuard,4
2018,0,45478,Julian Suri,4
2018,0,40115,Adam Svensson,4
2018,0,33448,Justin Thomas,4
2018,0,23788,D.J. Trahan,4
