YEAR,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
2006,0,6575,Dudley Hart,5
2006,0,12716,Charley Hoffman,5
2006,0,26420,Richard Johnson,5
2006,0,10733,Kent Jones,5
2006,0,8075,Jerry Kelly,5
2006,0,12680,Shigeki Maruyama,5
2006,0,20631,David McKenzie,5
2006,0,1823,Larry Mize,5
2006,0,26596,Ryan Moore,5
2006,0,20572,Rod Pampling,5
2006,0,7749,Brett Quigley,5
2006,0,23621,Rory Sabbatini,5
2006,0,2101,Joey Sindelar,5
2006,0,22293,Heath Slocum,5
2006,0,21528,Henrik Stenson,5
2006,0,23788,D.J. Trahan,5
2006,0,23623,Bo Van Pelt,5
2006,0,6197,Michael Allen,4
2006,0,1035,Tommy Armour III,4
2006,0,21407,Arjun Atwal,4
2006,0,1042,Paul Azinger,4
2006,0,19824,Craig Barlow,4
2006,0,22946,Henrik Bjornstad,4
2006,0,24507,Jason Bohn,4
2006,0,20472,Alex Cejka,4
2006,0,24357,K.J. Choi,4
2006,0,1219,John Cook,4
2006,0,8835,Kris Cox,4
2006,0,22621,Ben Curtis,4
2006,0,6034,Marco Dawson,4
2006,0,28089,Jason Day,4
2006,0,26360,Bubba Dickerson,4
2006,0,6251,Chris DiMarco,4
2006,0,23983,Luke Donald,4
2006,0,6522,Ernie Els,4
2006,0,12645,Brent Geiberger,4
2006,0,20574,Mathew Goggin,4
2006,0,20105,Jeff Gove,4
2006,0,6643,Paul Goydos,4
2006,0,1473,Todd Hamilton,4
2006,0,23353,J.J. Henry,4
2006,0,12782,Tim Herron,4
2006,0,27141,J.B. Holmes,4
2006,0,1553,John Huston,4
2006,0,21350,Ryuji Imada,4
2006,0,29718,Anthony Kim,4
2006,0,1666,Bernhard Langer,4
2006,0,10565,Ian Leggatt,4
2006,0,1707,Steve Lowery,4
2006,0,24912,Will MacKenzie,4
2006,0,21470,Daisuke Maruyama,4
2006,0,1766,Billy Mayfair,4
2006,0,1810,Phil Mickelson,4
2006,0,25396,Kevin Na,4
2006,0,22348,Nick O'Hern,4
2006,0,21949,Joe Ogilvie,4
2006,0,28475,Jeff Overton,4
2006,0,23320,Ryan Palmer,4
2006,0,12660,Jesper Parnevik,4
2006,0,1945,Kenny Perry,4
2006,0,25818,Scott Piercy,4
2006,0,10213,Dicky Pride,4
2006,0,21959,Ted Purdy,4
2006,0,24502,Adam Scott,4
2006,0,20645,John Senden,4
2006,0,6567,Vijay Singh,4
2006,0,8385,Omar Uresti,4
2006,0,27770,Camilo Villegas,4
2006,0,2246,Duffy Waldorf,4
2006,0,27095,Nick Watney,4
2006,0,10423,Mike Weir,4
2006,0,19913,Ron Whittaker,4
2006,0,12602,Dean Wilson,4
2006,0,23540,Jason Allred,3
2006,0,6004,Stephen Ames,3
2006,0,25936,Alex Aragon,3
2006,0,23048,Eric Axley,3
2006,0,22371,Aaron Baddeley,3
2006,0,20498,Briny Baird,3
2006,0,23614,Rich Beem,3
2006,0,10505,Shane Bertsch,3
2006,0,8123,Jeff Brehaut,3
2006,0,1139,Olin Browne,3
2006,0,1157,Tom Byrum,3
2006,0,25364,Paul Casey,3
2006,0,20593,Greg Chalmers,3
2006,0,23135,Tim Clark,3
2006,0,19972,José Coceres,3
2006,0,11123,Chris Couch,3
2006,0,1249,John Daly,3
2006,0,21753,Brian Davis,3
2006,0,1261,Jay Delsing,3
2006,0,9011,David Duval,3
2006,0,1306,David Edwards,3
2006,0,1313,Steve Elkington,3
2006,0,12760,Danny Ellis,3
2006,0,1320,Bob Estes,3
2006,0,1329,Brad Faxon,3
2006,0,20121,Todd Fischer,3
2006,0,12823,Carlos Franco,3
2006,0,23903,Stephen Gangluff,3
2006,0,21209,Sergio Garcia,3
2006,0,24358,Robert Garrigus,3
2006,0,10201,Matt Gogel,3
2006,0,20157,Retief Goosen,3
2006,0,20378,Mathias Grönberg,3
2006,0,6044,Scott Gump,3
2006,0,24980,Scott Gutschewski,3
2006,0,24924,Bill Haas,3
2006,0,27943,Matt Hansen,3
2006,0,20766,Padraig Harrington,3
2006,0,8537,J.P. Hayes,3
2006,0,21007,Gabriel Hjertstedt,3
2006,0,21961,Charles Howell III,3
2006,0,21731,Freddie Jacobson,3
2006,0,6573,Brandt Jobe,3
2006,0,24024,Zach Johnson,3
2006,0,23725,Brendan Jones,3
2006,0,1599,Steve Jones,3
2006,0,20094,Jonathan Kaye,3
2006,0,1619,Skip Kendall,3
2006,0,6012,Greg Kraft,3
2006,0,10860,Justin Leonard,3
2006,0,1685,J.L. Lewis,3
2006,0,1724,Jeff Maggert,3
2006,0,10585,Scott McCarron,3
2006,0,6515,Shaun Micheel,3
2006,0,25842,Jon Mills,3
2006,0,1887,Mark O'Meara,3
2006,0,22046,Geoff Ogilvy,3
2006,0,6373,José María Olazábal,3
2006,0,25345,Carl Pettersson,3
2006,0,24138,Ian Poulter,3
2006,0,23497,Tag Ridings,3
2006,0,20127,Chris Riley,3
2006,0,22913,John Rollins,3
2006,0,22405,Justin Rose,3
2006,0,21660,Jason Schultz,3
2006,0,22548,Patrick Sheehan,3
2006,0,2110,Jerry Smith,3
2006,0,8375,Paul Stankowski,3
2006,0,25679,B.J. Staten,3
2006,0,22295,Darron Stiles,3
2006,0,6595,Kevin Sutherland,3
2006,0,20548,Hidemichi Tanaka,3
2006,0,28780,Nicholas Thompson,3
2006,0,2214,Kirk Triplett,3
2006,0,2223,Bob Tway,3
2006,0,20812,Tjaart van der Walt,3
2006,0,25632,Jimmy Walker,3
2006,0,23349,Charles Warren,3
2006,0,25804,Bubba Watson,3
2006,0,21878,Mark Wilson,3
2006,0,20099,Doug Barron,2
2006,0,7223,Brian Bateman,2
2006,0,12652,Cameron Beckman,2
2006,0,20029,Notah Begay III,2
2006,0,10944,Thomas Bjørn,2
2006,0,1116,Michael Bradley,2
2006,0,1132,Mark Brooks,2
2006,0,20848,Ángel Cabrera,2
2006,0,20623,Gavin Coles,2
2006,0,23673,Michael Connell,2
2006,0,1226,Fred Couples,2
2006,0,8931,Glen Day,2
2006,0,29285,Brent Delahoussaye,2
2006,0,23409,James Driscoll,2
2006,0,20104,Ken Duke,2
2006,0,24512,Simon Dyson,2
2006,0,25935,John Engler Jr.,2
2006,0,1378,David Frost,2
2006,0,1468,Gary Hallberg,2
2006,0,1475,Donnie Hammond,2
2006,0,26758,David Hearn,2
2006,0,6617,Brian Henninger,2
2006,0,20433,Mark Hensby,2
2006,0,23616,Ryan Hietala,2
2006,0,20608,David Howell,2
2006,0,24956,Mikko Ilonen,2
2006,0,6332,Neal Lancaster,2
2006,0,1677,Tom Lehman,2
2006,0,12662,Thomas Levet,2
2006,0,27466,Spencer Levin,2
2006,0,1723,Andrew Magee,2
2006,0,1761,Len Mattiace,2
2006,0,25572,Graeme McDowell,2
2006,0,25034,James McLean,2
2006,0,1797,Rocco Mediate,2
2006,0,23821,Yusaku Miyazato,2
2006,0,8635,Colin Montgomerie,2
2006,0,28621,Madalitso Muthiya,2
2006,0,20443,Jin Park,2
2006,0,1920,Craig Parry,2
2006,0,24361,Pat Perez,2
2006,0,1948,Tim Petrovic,2
2006,0,25240,D.A. Points,2
2006,0,2010,Loren Roberts,2
2006,0,26539,Robert Rock,2
2006,0,23386,David Roesch,2
2006,0,27399,Richard Scott,2
2006,0,7013,Wes Short Jr.,2
2006,0,7707,Mike Small,2
2006,0,2106,Chris Smith,2
2006,0,11011,Mike Sposa,2
2006,0,26679,Kevin Stadler,2
2006,0,21498,Hideto Tanihara,2
2006,0,12663,Phil Tataurangi,2
2006,0,23325,Vaughn Taylor,2
2006,0,6078,Esteban Toledo,2
2006,0,12755,Vance Veazey,2
2006,0,2245,Grant Waite,2
2006,0,20396,Lee Westwood,2
2006,0,10425,Jay Williamson,2
2006,0,20436,Garrett Willis,2
2006,0,2294,Willie Wood,2
2006,0,22951,Azuma Yano,2
2005,0,21805,Harrison Frazar,13
2005,0,8537,J.P. Hayes,11
2005,0,1797,Rocco Mediate,10
2005,0,2101,Joey Sindelar,10
2005,0,23541,Ben Crane,9
2005,0,10809,Jim Furyk,9
2005,0,1553,John Huston,9
2005,0,22293,Heath Slocum,9
2005,0,1707,Steve Lowery,8
2005,0,23621,Rory Sabbatini,8
2005,0,2223,Bob Tway,8
2005,0,1142,Bart Bryant,7
2005,0,1666,Bernhard Langer,7
2005,0,20382,Stephen Leaney,7
2005,0,20572,Rod Pampling,7
2005,0,2010,Loren Roberts,7
2005,0,7013,Wes Short Jr.,7
2005,0,2106,Chris Smith,7
2005,0,2206,David Toms,7
2005,0,2239,Scott Verplank,7
2005,0,24507,Jason Bohn,6
2005,0,1249,John Daly,6
2005,0,23983,Luke Donald,6
2005,0,26420,Richard Johnson,6
2005,0,23725,Brendan Jones,6
2005,0,8075,Jerry Kelly,6
2005,0,1723,Andrew Magee,6
2005,0,1724,Jeff Maggert,6
2005,0,6515,Shaun Micheel,6
2005,0,1810,Phil Mickelson,6
2005,0,20628,Arron Oberholser,6
2005,0,6373,José María Olazábal,6
2005,0,23320,Ryan Palmer,6
2005,0,25345,Carl Pettersson,6
2005,0,21959,Ted Purdy,6
2005,0,20645,John Senden,6
2005,0,2133,Craig Stadler,6
2005,0,22295,Darron Stiles,6
2005,0,20548,Hidemichi Tanaka,6
2005,0,8793,Tiger Woods,6
2005,0,7867,Woody Austin,5
2005,0,24357,K.J. Choi,5
2005,0,23135,Tim Clark,5
2005,0,1226,Fred Couples,5
2005,0,22621,Ben Curtis,5
2005,0,19881,Robert Damron,5
2005,0,21753,Brian Davis,5
2005,0,1313,Steve Elkington,5
2005,0,21209,Sergio Garcia,5
2005,0,19846,Brian Gay,5
2005,0,25900,Lucas Glover,5
2005,0,20378,Mathias Grönberg,5
2005,0,23353,J.J. Henry,5
2005,0,20094,Jonathan Kaye,5
2005,0,23552,Hank Kuehne,5
2005,0,10860,Justin Leonard,5
2005,0,27466,Spencer Levin,5
2005,0,24781,Hunter Mahan,5
2005,0,12680,Shigeki Maruyama,5
2005,0,1766,Billy Mayfair,5
2005,0,8635,Colin Montgomerie,5
2005,0,25396,Kevin Na,5
2005,0,24140,Sean O'Hair,5
2005,0,12660,Jesper Parnevik,5
2005,0,1941,Tom Pernice Jr.,5
2005,0,1945,Kenny Perry,5
2005,0,1968,Nick Price,5
2005,0,20474,Phillip Price,5
2005,0,23497,Tag Ridings,5
2005,0,22913,John Rollins,5
2005,0,22548,Patrick Sheehan,5
2005,0,6567,Vijay Singh,5
2005,0,21951,Joey Snyder III,5
2005,0,2131,Mike Springer,5
2005,0,6527,Steve Stricker,5
2005,0,21498,Hideto Tanihara,5
2005,0,26287,Roland Thatcher,5
2005,0,20812,Tjaart van der Walt,5
2005,0,21878,Mark Wilson,5
2005,0,10885,Robert Allenby,4
2005,0,6004,Stephen Ames,4
2005,0,1024,Billy Andrade,4
2005,0,20098,Stuart Appleby,4
2005,0,22371,Aaron Baddeley,4
2005,0,20498,Briny Baird,4
2005,0,20099,Doug Barron,4
2005,0,23614,Rich Beem,4
2005,0,6214,Guy Boros,4
2005,0,8123,Jeff Brehaut,4
2005,0,1139,Olin Browne,4
2005,0,20848,Ángel Cabrera,4
2005,0,1161,Mark Calcavecchia,4
2005,0,12510,Chad Campbell,4
2005,0,1175,Jim Carter,4
2005,0,20472,Alex Cejka,4
2005,0,20229,Stewart Cink,4
2005,0,12826,Paul Claxton,4
2005,0,1219,John Cook,4
2005,0,28088,Matt Davidson,4
2005,0,6034,Marco Dawson,4
2005,0,1261,Jay Delsing,4
2005,0,1320,Bob Estes,4
2005,0,20121,Todd Fischer,4
2005,0,12823,Carlos Franco,4
2005,0,1381,Fred Funk,4
2005,0,1388,Robert Gamez,4
2005,0,12645,Brent Geiberger,4
2005,0,25741,Nick Gilliam,4
2005,0,24980,Scott Gutschewski,4
2005,0,1457,Jay Haas,4
2005,0,20766,Padraig Harrington,4
2005,0,6575,Dudley Hart,4
2005,0,10117,Bob Heintz,4
2005,0,23063,Scott Hend,4
2005,0,10962,Bradley Hughes,4
2005,0,21350,Ryuji Imada,4
2005,0,1577,Lee Janzen,4
2005,0,6573,Brandt Jobe,4
2005,0,24024,Zach Johnson,4
2005,0,1619,Skip Kendall,4
2005,0,6332,Neal Lancaster,4
2005,0,1685,J.L. Lewis,4
2005,0,11032,Frank Lickliter II,4
2005,0,20634,Peter Lonard,4
2005,0,1706,Davis Love III,4
2005,0,1887,Mark O'Meara,4
2005,0,21949,Joe Ogilvie,4
2005,0,22046,Geoff Ogilvy,4
2005,0,20691,Greg Owen,4
2005,0,1920,Craig Parry,4
2005,0,1928,Corey Pavin,4
2005,0,22405,Justin Rose,4
2005,0,24502,Adam Scott,4
2005,0,2104,Jeff Sluman,4
2005,0,26679,Kevin Stadler,4
2005,0,6595,Kevin Sutherland,4
2005,0,23325,Vaughn Taylor,4
2005,0,12454,Mario Tiziani,4
2005,0,6078,Esteban Toledo,4
2005,0,23788,D.J. Trahan,4
2005,0,23623,Bo Van Pelt,4
2005,0,2246,Duffy Waldorf,4
2005,0,23349,Charles Warren,4
2005,0,23322,Brett Wetterich,4
2005,0,20160,Charlie Wi,4
2005,0,12602,Dean Wilson,4
2005,0,21633,Steve Allan,3
2005,0,6197,Michael Allen,3
2005,0,23036,Chris Anderson,3
2005,0,1035,Tommy Armour III,3
2005,0,21407,Arjun Atwal,3
2005,0,1042,Paul Azinger,3
2005,0,19824,Craig Barlow,3
2005,0,12652,Cameron Beckman,3
2005,0,24227,Justin Bolli,3
2005,0,7363,Craig Bowden,3
2005,0,1127,Danny Briggs,3
2005,0,6220,Jaxon Brigman,3
2005,0,1132,Mark Brooks,3
2005,0,24925,Jonathan Byrd,3
2005,0,20400,Michael Campbell,3
2005,0,20850,Daniel Chopra,3
2005,0,19972,José Coceres,3
2005,0,8931,Glen Day,3
2005,0,23409,James Driscoll,3
2005,0,6621,Joe Durant,3
2005,0,6599,John Elliott,3
2005,0,6522,Ernie Els,3
2005,0,7457,Steve Flesch,3
2005,0,1361,Dan Forsman,3
2005,0,1418,Bill Glasson,3
2005,0,10201,Matt Gogel,3
2005,0,20157,Retief Goosen,3
2005,0,22892,Jason Gore,3
2005,0,21806,Paul Gow,3
2005,0,24924,Bill Haas,3
2005,0,1473,Todd Hamilton,3
2005,0,1475,Donnie Hammond,3
2005,0,1487,Jeff Hart,3
2005,0,26758,David Hearn,3
2005,0,27702,Matt Hendrix,3
2005,0,12782,Tim Herron,3
2005,0,20608,David Howell,3
2005,0,21961,Charles Howell III,3
2005,0,21731,Freddie Jacobson,3
2005,0,10733,Kent Jones,3
2005,0,1599,Steve Jones,3
2005,0,1633,Tom Kite,3
2005,0,23108,Matt Kuchar,3
2005,0,8993,Franklin Langham,3
2005,0,1677,Tom Lehman,3
2005,0,20502,Michael Long,3
2005,0,10585,Scott McCarron,3
2005,0,6090,Jim McGovern,3
2005,0,1823,Larry Mize,3
2005,0,26596,Ryan Moore,3
2005,0,20095,Carl Paulson,3
2005,0,1938,David Peoples,3
2005,0,24361,Pat Perez,3
2005,0,1948,Tim Petrovic,3
2005,0,25240,D.A. Points,3
2005,0,10213,Dicky Pride,3
2005,0,28486,Michael Putnam,3
2005,0,7749,Brett Quigley,3
2005,0,20127,Chris Riley,3
2005,0,21528,Henrik Stenson,3
2005,0,2214,Kirk Triplett,3
2005,0,2245,Grant Waite,3
2005,0,20396,Lee Westwood,3
2005,0,23540,Jason Allred,2
2005,0,7223,Brian Bateman,2
2005,0,25274,Steven Bowditch,2
2005,0,1116,Michael Bradley,2
2005,0,24290,D.J. Brigman,2
2005,0,6809,Bob Burns,2
2005,0,1157,Tom Byrum,2
2005,0,25364,Paul Casey,2
2005,0,19825,Darren Clarke,2
2005,0,20623,Gavin Coles,2
2005,0,11123,Chris Couch,2
2005,0,6251,Chris DiMarco,2
2005,0,22983,Bradley Dredge,2
2005,0,6036,Scott Dunlap,2
2005,0,9011,David Duval,2
2005,0,1306,David Edwards,2
2005,0,12760,Danny Ellis,2
2005,0,1323,Brad Fabel,2
2005,0,1329,Brad Faxon,2
2005,0,27573,Gavin Flint,2
2005,0,1374,Robin Freeman,2
2005,0,1378,David Frost,2
2005,0,8725,Tom Gillis,2
2005,0,6643,Paul Goydos,2
2005,0,24604,Hunter Haas,2
2005,0,1468,Gary Hallberg,2
2005,0,8337,Mike Heinen,2
2005,0,20433,Mark Hensby,2
2005,0,8545,Glen Hnatiuk,2
2005,0,1533,P.H. Horgan III,2
2005,0,22034,Yasuharu Imano,2
2005,0,8881,Tripp Isenhour,2
2005,0,1569,Peter Jacobsen,2
2005,0,19958,Miguel Angel Jiménez,2
2005,0,6016,Brad Lardon,2
2005,0,10565,Ian Leggatt,2
2005,0,1682,Wayne Levi,2
2005,0,1717,Sandy Lyle,2
2005,0,24912,Will MacKenzie,2
2005,0,8547,John Maginnes,2
2005,0,1755,Dick Mast,2
2005,0,1761,Len Mattiace,2
2005,0,1771,Blaine McCallister,2
2005,0,25572,Graeme McDowell,2
2005,0,12461,Paul McGinley,2
2005,0,8339,Spike McRoy,2
2005,0,26950,John Morgan,2
2005,0,22348,Nick O'Hern,2
2005,0,20663,Brenden Pappas,2
2005,0,1926,Steve Pate,2
2005,0,1927,Dennis Paulson,2
2005,0,10912,Craig Perks,2
2005,0,25818,Scott Piercy,2
2005,0,26597,Ben Portie,2
2005,0,24138,Ian Poulter,2
2005,0,1975,Tom Purtzer,2
2005,0,25847,Rob Rashell,2
2005,0,2002,John Riegger,2
2005,0,2033,Dave Rummells,2
2005,0,2049,Gene Sauers,2
2005,0,10649,Tom Scherrer,2
2005,0,2099,Scott Simpson,2
2005,0,2136,Chris Starkjohann,2
2005,0,8385,Omar Uresti,2
2005,0,25632,Jimmy Walker,2
2005,0,27095,Nick Watney,2
2005,0,2257,Brian Watts,2
2005,0,10423,Mike Weir,2
2005,0,10425,Jay Williamson,2
2005,0,20436,Garrett Willis,2
2005,0,24663,Y.E. Yang,2
2004,0,7223,Brian Bateman,11
2004,0,7457,Steve Flesch,10
2004,0,25345,Carl Pettersson,10
2004,0,2010,Loren Roberts,10
2004,0,12823,Carlos Franco,9
2004,0,1677,Tom Lehman,9
2004,0,23541,Ben Crane,8
2004,0,1666,Bernhard Langer,8
2004,0,1810,Phil Mickelson,8
2004,0,20593,Greg Chalmers,7
2004,0,1381,Fred Funk,7
2004,0,1527,Scott Hoch,7
2004,0,20094,Jonathan Kaye,7
2004,0,6332,Neal Lancaster,7
2004,0,24781,Hunter Mahan,7
2004,0,26950,John Morgan,7
2004,0,1948,Tim Petrovic,7
2004,0,20127,Chris Riley,7
2004,0,22548,Patrick Sheehan,7
2004,0,6567,Vijay Singh,7
2004,0,20098,Stuart Appleby,6
2004,0,7721,Pat Bates,6
2004,0,1139,Olin Browne,6
2004,0,23135,Tim Clark,6
2004,0,1226,Fred Couples,6
2004,0,21805,Harrison Frazar,6
2004,0,12645,Brent Geiberger,6
2004,0,1457,Jay Haas,6
2004,0,10733,Kent Jones,6
2004,0,23552,Hank Kuehne,6
2004,0,10860,Justin Leonard,6
2004,0,1724,Jeff Maggert,6
2004,0,1887,Mark O'Meara,6
2004,0,20663,Brenden Pappas,6
2004,0,12660,Jesper Parnevik,6
2004,0,2002,John Riegger,6
2004,0,22405,Justin Rose,6
2004,0,23621,Rory Sabbatini,6
2004,0,2214,Kirk Triplett,6
2004,0,20396,Lee Westwood,6
2004,0,8793,Tiger Woods,6
2004,0,21633,Steve Allan,5
2004,0,6004,Stephen Ames,5
2004,0,1024,Billy Andrade,5
2004,0,1042,Paul Azinger,5
2004,0,19824,Craig Barlow,5
2004,0,12652,Cameron Beckman,5
2004,0,24507,Jason Bohn,5
2004,0,24925,Jonathan Byrd,5
2004,0,24357,K.J. Choi,5
2004,0,19972,José Coceres,5
2004,0,6251,Chris DiMarco,5
2004,0,25686,Jason Dufner,5
2004,0,6522,Ernie Els,5
2004,0,20121,Todd Fischer,5
2004,0,20157,Retief Goosen,5
2004,0,23353,J.J. Henry,5
2004,0,20433,Mark Hensby,5
2004,0,21731,Freddie Jacobson,5
2004,0,1577,Lee Janzen,5
2004,0,26420,Richard Johnson,5
2004,0,8075,Jerry Kelly,5
2004,0,1619,Skip Kendall,5
2004,0,1685,J.L. Lewis,5
2004,0,11032,Frank Lickliter II,5
2004,0,12680,Shigeki Maruyama,5
2004,0,1761,Len Mattiace,5
2004,0,10585,Scott McCarron,5
2004,0,21949,Joe Ogilvie,5
2004,0,20572,Rod Pampling,5
2004,0,1941,Tom Pernice Jr.,5
2004,0,2101,Joey Sindelar,5
2004,0,22293,Heath Slocum,5
2004,0,2104,Jeff Sluman,5
2004,0,8375,Paul Stankowski,5
2004,0,23623,Bo Van Pelt,5
2004,0,10423,Mike Weir,5
2004,0,12602,Dean Wilson,5
2004,0,22371,Aaron Baddeley,4
2004,0,20498,Briny Baird,4
2004,0,10944,Thomas Bjørn,4
2004,0,1127,Danny Briggs,4
2004,0,1142,Bart Bryant,4
2004,0,20848,Ángel Cabrera,4
2004,0,1161,Mark Calcavecchia,4
2004,0,12394,Tom Carter,4
2004,0,19881,Robert Damron,4
2004,0,6621,Joe Durant,4
2004,0,1374,Robin Freeman,4
2004,0,25900,Lucas Glover,4
2004,0,10201,Matt Gogel,4
2004,0,20766,Padraig Harrington,4
2004,0,12782,Tim Herron,4
2004,0,21961,Charles Howell III,4
2004,0,1553,John Huston,4
2004,0,8633,Per-Ulrik Johansson,4
2004,0,23108,Matt Kuchar,4
2004,0,20382,Stephen Leaney,4
2004,0,8339,Spike McRoy,4
2004,0,1797,Rocco Mediate,4
2004,0,22046,Geoff Ogilvy,4
2004,0,7939,Dan Olsen,4
2004,0,23320,Ryan Palmer,4
2004,0,24361,Pat Perez,4
2004,0,1945,Kenny Perry,4
2004,0,10213,Dicky Pride,4
2004,0,21959,Ted Purdy,4
2004,0,22913,John Rollins,4
2004,0,2049,Gene Sauers,4
2004,0,24502,Adam Scott,4
2004,0,20645,John Senden,4
2004,0,2099,Scott Simpson,4
2004,0,2106,Chris Smith,4
2004,0,20580,Andre Stolz,4
2004,0,20548,Hidemichi Tanaka,4
2004,0,23325,Vaughn Taylor,4
2004,0,2206,David Toms,4
2004,0,20812,Tjaart van der Walt,4
2004,0,2239,Scott Verplank,4
2004,0,2245,Grant Waite,4
2004,0,2246,Duffy Waldorf,4
2004,0,10425,Jay Williamson,4
2004,0,6197,Michael Allen,3
2004,0,10885,Robert Allenby,3
2004,0,1035,Tommy Armour III,3
2004,0,21407,Arjun Atwal,3
2004,0,7867,Woody Austin,3
2004,0,21739,Aaron Barber,3
2004,0,23613,Rich Barcelo,3
2004,0,24846,Ricky Barnes,3
2004,0,20029,Notah Begay III,3
2004,0,7363,Craig Bowden,3
2004,0,21646,David Branshaw,3
2004,0,1132,Mark Brooks,3
2004,0,1143,Brad Bryant,3
2004,0,6809,Bob Burns,3
2004,0,1157,Tom Byrum,3
2004,0,12510,Chad Campbell,3
2004,0,20472,Alex Cejka,3
2004,0,20850,Daniel Chopra,3
2004,0,20229,Stewart Cink,3
2004,0,19825,Darren Clarke,3
2004,0,1203,Russ Cochran,3
2004,0,1219,John Cook,3
2004,0,8835,Kris Cox,3
2004,0,1249,John Daly,3
2004,0,6034,Marco Dawson,3
2004,0,8931,Glen Day,3
2004,0,1261,Jay Delsing,3
2004,0,9011,David Duval,3
2004,0,1307,Joel Edwards,3
2004,0,1313,Steve Elkington,3
2004,0,12760,Danny Ellis,3
2004,0,1320,Bob Estes,3
2004,0,1329,Brad Faxon,3
2004,0,1361,Dan Forsman,3
2004,0,1385,Jim Gallagher Jr.,3
2004,0,1388,Robert Gamez,3
2004,0,21209,Sergio Garcia,3
2004,0,24924,Bill Haas,3
2004,0,1473,Todd Hamilton,3
2004,0,1475,Donnie Hammond,3
2004,0,6575,Dudley Hart,3
2004,0,27708,Jason Hartwick,3
2004,0,8537,J.P. Hayes,3
2004,0,20608,David Howell,3
2004,0,1569,Peter Jacobsen,3
2004,0,19958,Miguel Angel Jiménez,3
2004,0,6573,Brandt Jobe,3
2004,0,24024,Zach Johnson,3
2004,0,21893,Brian Kortan,3
2004,0,6016,Brad Lardon,3
2004,0,1682,Wayne Levi,3
2004,0,1706,Davis Love III,3
2004,0,8547,John Maginnes,3
2004,0,1766,Billy Mayfair,3
2004,0,1771,Blaine McCallister,3
2004,0,6090,Jim McGovern,3
2004,0,6515,Shaun Micheel,3
2004,0,12682,Hirofumi Miyase,3
2004,0,25396,Kevin Na,3
2004,0,20628,Arron Oberholser,3
2004,0,6373,José María Olazábal,3
2004,0,10107,Deane Pappas,3
2004,0,1920,Craig Parry,3
2004,0,1926,Steve Pate,3
2004,0,20095,Carl Paulson,3
2004,0,1927,Dennis Paulson,3
2004,0,1928,Corey Pavin,3
2004,0,6527,Steve Stricker,3
2004,0,6595,Kevin Sutherland,3
2004,0,26287,Roland Thatcher,3
2004,0,6613,Tommy Tolles,3
2004,0,2223,Bob Tway,3
2004,0,8385,Omar Uresti,3
2004,0,27770,Camilo Villegas,3
2004,0,2257,Brian Watts,3
2004,0,2279,Mark Wiebe,3
2004,0,20436,Garrett Willis,3
2004,0,21878,Mark Wilson,3
2004,0,2294,Willie Wood,3
2004,0,1014,Fulton Allem,2
2004,0,20099,Doug Barron,2
2004,0,23614,Rich Beem,2
2004,0,1078,Jim Benepe,2
2004,0,1098,Jay Don Blake,2
2004,0,6214,Guy Boros,2
2004,0,1116,Michael Bradley,2
2004,0,8123,Jeff Brehaut,2
2004,0,24290,D.J. Brigman,2
2004,0,20400,Michael Campbell,2
2004,0,1175,Jim Carter,2
2004,0,25364,Paul Casey,2
2004,0,1185,Brandel Chamblee,2
2004,0,12388,Michael Clark II,2
2004,0,11123,Chris Couch,2
2004,0,22621,Ben Curtis,2
2004,0,23983,Luke Donald,2
2004,0,20104,Ken Duke,2
2004,0,1306,David Edwards,2
2004,0,27561,Nick Flanagan,2
2004,0,1378,David Frost,2
2004,0,10809,Jim Furyk,2
2004,0,19846,Brian Gay,2
2004,0,1408,Kelly Gibson,2
2004,0,1418,Bill Glasson,2
2004,0,6643,Paul Goydos,2
2004,0,7941,Mike Grob,2
2004,0,20378,Mathias Grönberg,2
2004,0,23063,Scott Hend,2
2004,0,21007,Gabriel Hjertstedt,2
2004,0,8545,Glen Hnatiuk,2
2004,0,12389,Barry Lane,2
2004,0,10565,Ian Leggatt,2
2004,0,20634,Peter Lonard,2
2004,0,1707,Steve Lowery,2
2004,0,27146,Adam Meyer,2
2004,0,1823,Larry Mize,2
2004,0,23800,Bryce Molder,2
2004,0,8635,Colin Montgomerie,2
2004,0,20676,Patrick Moore,2
2004,0,26596,Ryan Moore,2
2004,0,12753,David Morland IV,2
2004,0,25237,Kevin Muncrief,2
2004,0,1938,David Peoples,2
2004,0,10912,Craig Perks,2
2004,0,1968,Nick Price,2
2004,0,7749,Brett Quigley,2
2004,0,26476,Chez Reavie,2
2004,0,23497,Tag Ridings,2
2004,0,23386,David Roesch,2
2004,0,23797,Brett Rumford,2
2004,0,7013,Wes Short Jr.,2
2004,0,2133,Craig Stadler,2
2004,0,6581,David Sutherland,2
2004,0,2170,Hal Sutton,2
2004,0,23307,Roger Tambellini,2
2004,0,21498,Hideto Tanihara,2
2004,0,2191,Tim Thelen,2
2004,0,6078,Esteban Toledo,2
2004,0,2230,Stan Utley,2
2004,0,26497,Casey Wittenberg,2
2004,0,22363,Don Yrene,2
2003,0,6251,Chris DiMarco,14
2003,0,12680,Shigeki Maruyama,12
2003,0,1948,Tim Petrovic,12
2003,0,6621,Joe Durant,10
2003,0,20098,Stuart Appleby,9
2003,0,12652,Cameron Beckman,9
2003,0,6643,Paul Goydos,9
2003,0,10860,Justin Leonard,9
