YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2019,0,29221,Webb Simpson,"46' 10""",3416.833,73,-23
2019,0,28679,Fabián Gómez,"47' 0""",1833.833,39,-10
2019,0,10809,Jim Furyk,"47' 1""",2258.083,48,-16
2019,0,32150,Michael Thompson,"47' 1""",3108.083,66,-25
2019,0,45157,Cam Davis,"47' 3""",2124.5,45,-9
2019,0,30786,Brady Schnell,"47' 5""",1518.25,32,-8
2019,0,33399,Adam Hadwin,"47' 6""",2851.917,60,-19
2019,0,36689,Brooks Koepka,"47' 6""",2612.417,55,-16
2019,0,39954,Cody Gribble,"47' 7""",1997.667,42,-20
2019,0,33667,Carlos Ortiz,"47' 7""",3141.667,66,-20
2019,0,30110,Kyle Stanley,"47' 9""",3056.25,64,-17
2019,0,35891,Cameron Smith,"47' 10""",2009.917,42,-5
2019,0,52372,Cameron Champ,"48' 0""",2110.417,44,-5
2019,0,25900,Lucas Glover,"48' 0""",3502.0,73,-25
2019,0,24024,Zach Johnson,"48' 0""",2590.167,54,-19
2019,0,27129,Luke List,"48' 0""",2206.583,46,-14
2019,0,34360,Patrick Reed,"48' 0""",3358.5,70,-26
2019,0,40026,Daniel Berger,"48' 1""",2786.5,58,-14
2019,0,36799,Stephan Jaeger,"48' 1""",2067.833,43,-16
2019,0,24361,Pat Perez,"48' 1""",2020.833,42,-2
2019,0,32102,Rickie Fowler,"48' 2""",2890.333,60,-13
2019,0,34563,Chesson Hadley,"48' 2""",2361.25,49,-15
2019,0,49771,J.T. Poston,"48' 2""",3374.083,70,-17
2019,0,29479,Scott Brown,"48' 4""",2947.0,61,-21
2019,0,20472,Alex Cejka,"48' 5""",1451.5,30,-1
2019,0,37455,Si Woo Kim,"48' 5""",2955.083,61,-20
2019,0,27141,J.B. Holmes,"48' 7""",1507.167,31,-7
2019,0,32640,Troy Merritt,"48' 7""",2768.5,57,-19
2019,0,46970,Jon Rahm,"48' 8""",2528.75,52,-15
2019,0,27330,Josh Teater,"48' 8""",1799.417,37,-5
2019,0,31420,Anirban Lahiri,"48' 10""",2295.167,47,-9
2019,0,34021,Bud Cauley,"48' 11""",3473.25,71,-35
2019,0,34466,Peter Malnati,"48' 11""",2398.0,49,-11
2019,0,37454,Whee Kim,"49' 0""",1469.083,30,-12
2019,0,33486,Roger Sloan,"49' 0""",2598.75,53,-9
2019,0,27644,Brian Harman,"49' 2""",3047.083,62,-26
2019,0,48081,Xander Schauffele,"49' 3""",2561.083,52,-17
2019,0,40009,Dominic Bozzelli,"49' 5""",2074.667,42,-3
2019,0,40098,Matt Fitzpatrick,"49' 5""",1828.583,37,-7
2019,0,31646,Emiliano Grillo,"49' 5""",2765.333,56,-14
2019,0,21731,Freddie Jacobson,"49' 5""",1285.25,26,-5
2019,0,12716,Charley Hoffman,"49' 7""",1586.5,32,-2
2019,0,21209,Sergio Garcia,"49' 8""",1640.167,33,-8
2019,0,29518,Brendan Steele,"49' 8""",2084.75,42,-13
2019,0,23325,Vaughn Taylor,"49' 9""",3380.5,68,-11
2019,0,34431,Robert Streb,"49' 11""",2546.917,51,-12
2019,0,25804,Bubba Watson,"49' 11""",2245.333,45,-10
2019,0,24925,Jonathan Byrd,"50' 0""",1401.083,28,-12
2019,0,29926,Danny Lee,"50' 1""",2602.667,52,-15
2019,0,35449,Adam Long,"50' 1""",3153.833,63,-19
2019,0,27895,Jonas Blixt,"50' 2""",2258.333,45,-9
2019,0,37340,Chase Wright,"50' 2""",2156.583,43,-9
2019,0,46435,Austin Cook,"50' 3""",2811.917,56,-22
2019,0,28259,Sangmoon Bae,"50' 5""",1763.5,35,-9
2019,0,35506,Mackenzie Hughes,"50' 5""",2471.083,49,-10
2019,0,36699,Patrick Rodgers,"50' 6""",1817.25,36,-14
2019,0,39977,Max Homa,"50' 8""",2632.833,52,-11
2019,0,29974,Branden Grace,"50' 11""",2393.917,47,-10
2019,0,45526,Abraham Ancer,"51' 0""",3826.833,75,-15
2019,0,51766,Wyndham Clark,"51' 2""",2658.917,52,-14
2019,0,35461,Beau Hossler,"51' 2""",2816.25,55,-9
2019,0,27974,Sung Kang,"51' 3""",3077.25,60,-17
2019,0,47856,Seth Reeves,"51' 5""",2313.167,45,-4
2019,0,29908,C.T. Pan,"51' 6""",2576.417,50,-14
2019,0,25686,Jason Dufner,"51' 7""",2683.833,52,-17
2019,0,25572,Graeme McDowell,"51' 7""",2371.333,46,-12
2019,0,34098,Russell Henley,"51' 8""",2946.833,57,-11
2019,0,19803,Ryan Armour,"51' 10""",2953.75,57,-10
2019,0,6522,Ernie Els,"51' 11""",1038.25,20,-7
2019,0,25493,Nick Taylor,"51' 11""",3688.25,71,-20
2019,0,34099,Harris English,"52' 0""",3069.917,59,-11
2019,0,29535,Brice Garnett,"52' 0""",2858.667,55,-14
2019,0,31560,Brian Stuard,"52' 0""",3538.417,68,-19
2019,0,26851,Marc Leishman,"52' 1""",2658.0,51,-17
2019,0,39324,J.J. Spaun,"52' 1""",2914.333,56,-16
2019,0,35617,Martin Trainer,"52' 1""",2029.833,39,-7
2019,0,30946,Alex Prugh,"52' 2""",2662.083,51,-13
2019,0,34046,Jordan Spieth,"52' 2""",2397.917,46,-8
2019,0,33418,Shawn Stefani,"52' 2""",2503.667,48,-13
2019,0,29268,Bronson Burgoon,"52' 3""",2088.333,40,-3
2019,0,39971,Sungjae Im,"52' 3""",4705.167,90,-28
2019,0,32791,K.H. Lee,"52' 4""",2564.583,49,-4
2019,0,37380,Curtis Luck,"52' 4""",1412.167,27,-2
2019,0,29484,Peter Uihlein,"52' 4""",2196.417,42,-11
2019,0,23108,Matt Kuchar,"52' 5""",3038.0,58,-20
2019,0,35732,Wes Roach,"52' 6""",2311.333,44,-14
2019,0,32757,Patton Kizzire,"52' 8""",2633.583,50,-17
2019,0,46501,Ollie Schniederjans,"52' 8""",2210.667,42,-13
2019,0,27958,Ryan Blaum,"52' 9""",3059.083,58,-17
2019,0,28237,Rory McIlroy,"52' 9""",2479.083,47,-12
2019,0,30944,Jason Kokrak,"52' 10""",3489.333,66,-11
2019,0,39327,Ben Silverman,"52' 10""",2431.083,46,-20
2019,0,25632,Jimmy Walker,"52' 10""",2059.0,39,-10
2019,0,47959,Bryson DeChambeau,"52' 11""",3120.583,59,-23
2019,0,33448,Justin Thomas,"52' 11""",3014.667,57,-20
2019,0,45486,Joaquin Niemann,"53' 2""",3245.0,61,-12
2019,0,49960,Sepp Straka,"53' 2""",2712.667,51,-21
2019,0,35879,Kelly Kraft,"53' 4""",2933.667,55,-14
2019,0,27936,Martin Laird,"53' 4""",3468.833,65,-11
2019,0,32200,Roberto Castro,"53' 5""",2990.917,56,-18
2019,0,47990,Kyle Jones,"53' 5""",1924.167,36,-6
2019,0,49766,Hank Lebioda,"53' 5""",2668.833,50,-10
2019,0,29223,Sam Saunders,"53' 5""",3099.333,58,-18
2019,0,27214,Kevin Streelman,"53' 5""",2990.75,56,-14
2019,0,47128,Richy Werenski,"53' 5""",3580.667,67,-20
2019,0,21961,Charles Howell III,"53' 6""",3797.833,71,-15
2019,0,39997,Corey Conners,"53' 8""",3165.75,59,-15
2019,0,26499,Rafa Cabrera Bello,"53' 9""",2687.25,50,-9
2019,0,39546,Keith Mitchell,"53' 9""",2954.333,55,-18
2019,0,23621,Rory Sabbatini,"53' 9""",4195.167,78,-27
2019,0,29420,Billy Horschel,"53' 10""",3663.333,68,-19
2019,0,34256,Andrew Putnam,"53' 10""",2315.083,43,-5
2019,0,49303,Anders Albertson,"53' 11""",2262.833,42,-12
2019,0,26951,Johnson Wagner,"54' 0""",2428.333,45,-20
2019,0,48822,Sebastián Muñoz,"54' 1""",2759.25,51,-9
2019,0,27064,Jhonattan Vegas,"54' 1""",2270.333,42,-7
2019,0,30925,Dustin Johnson,"54' 3""",2114.833,39,-7
2019,0,33419,Cameron Tringale,"54' 3""",1844.833,34,-6
2019,0,27349,Alex Noren,"54' 4""",2011.417,37,-13
2019,0,49964,Aaron Wise,"54' 4""",3044.833,56,-8
2019,0,26596,Ryan Moore,"54' 7""",3548.0,65,-15
2019,0,35376,Roberto Díaz,"54' 9""",2409.333,44,-12
2019,0,33410,Andrew Landry,"54' 9""",2845.0,52,-16
2019,0,28252,Seamus Power,"54' 9""",2463.167,45,-13
2019,0,27649,Brandt Snedeker,"54' 9""",4382.167,80,-29
2019,0,32058,José de Jesús Rodríguez,"54' 11""",1976.417,36,-6
2019,0,37189,Harold Varner III,"55' 3""",3204.833,58,-13
2019,0,45609,Tyler Duncan,"55' 5""",2771.167,50,-12
2019,0,47504,Sam Burns,"55' 6""",3162.583,57,-24
2019,0,24924,Bill Haas,"55' 6""",3106.167,56,-14
2019,0,29478,Kevin Kisner,"55' 6""",4548.167,82,-17
2019,0,30191,Julián Etulain,"55' 9""",2451.167,44,-6
2019,0,46523,Joey Garber,"55' 9""",2341.75,42,-10
2019,0,32816,Satoshi Kodaira,"55' 9""",3120.25,56,1
2019,0,34264,Hudson Swafford,"55' 9""",1394.667,25,-6
2019,0,26758,David Hearn,"55' 10""",1117.25,20,-1
2019,0,34306,John Chin,"56' 1""",1794.5,32,-5
2019,0,29970,Dylan Frittelli,"56' 4""",3209.333,57,-14
2019,0,34363,Tyrrell Hatton,"56' 4""",1915.417,34,-5
2019,0,33948,Byeong Hun An,"56' 5""",3495.833,62,-17
2019,0,23353,J.J. Henry,"56' 7""",2378.167,42,-3
2019,0,19846,Brian Gay,"56' 10""",3692.167,65,-9
2019,0,25396,Kevin Na,"57' 4""",2065.0,36,-16
2019,0,32333,Kevin Tway,"57' 6""",3277.25,57,-15
2019,0,25818,Scott Piercy,"57' 9""",3408.583,59,-15
2019,0,47993,Denny McCarthy,"57' 11""",3533.583,61,-14
2019,0,24781,Hunter Mahan,"58' 0""",2087.083,36,-5
2019,0,30978,Kiradech Aphibarnrat,"58' 1""",2788.833,48,-13
2019,0,27963,Chris Stroud,"58' 4""",2392.5,41,-9
2019,0,30692,Scott Stallings,"58' 11""",3356.167,57,-19
2019,0,34261,Scott Langley,"59' 1""",2953.75,50,-5
2019,0,23320,Ryan Palmer,"59' 3""",2488.833,42,-1
2019,0,26300,Matt Jones,"60' 1""",3486.917,58,-14
2019,0,31557,Jim Herman,"60' 2""",1565.25,26,-6
2019,0,47347,Adam Schenk,"60' 11""",3777.25,62,-17
2019,0,20572,Rod Pampling,"61' 1""",1833.0,30,-2
2019,0,27556,Ted Potter Jr.,"61' 10""",2598.167,42,-2
2019,0,36852,Jim Knous,"63' 7""",1715.667,27,-1
2019,0,22371,Aaron Baddeley,"64' 2""",1797.167,28,-16
2018,0,26329,Louis Oosthuizen,"40' 11""",1390.833,34,-13
2018,0,28307,Matt Every,"41' 7""",1371.75,33,-8
2018,0,47959,Bryson DeChambeau,"42' 5""",2884.583,68,-22
2018,0,25198,Francesco Molinari,"43' 2""",2502.333,58,-9
2018,0,33448,Justin Thomas,"43' 6""",2479.083,57,-15
2018,0,35310,Lanto Griffin,"43' 9""",1839.083,42,-12
2018,0,33948,Byeong Hun An,"43' 10""",2499.333,57,-20
2018,0,24925,Jonathan Byrd,"44' 1""",1411.0,32,-12
2018,0,29221,Webb Simpson,"44' 4""",2924.5,66,-16
2018,0,32640,Troy Merritt,"44' 6""",2135.917,48,-10
2018,0,32254,Xinjun Zhang,"44' 7""",2319.667,52,-19
2018,0,29535,Brice Garnett,"45' 0""",3103.417,69,-23
2018,0,32102,Rickie Fowler,"45' 1""",2524.5,56,-12
2018,0,37275,Sam Ryder,"45' 1""",1895.167,42,-15
2018,0,45526,Abraham Ancer,"45' 2""",3071.833,68,-19
2018,0,26758,David Hearn,"45' 2""",1716.917,38,-16
2018,0,24024,Zach Johnson,"45' 3""",2309.75,51,-12
2018,0,25364,Paul Casey,"45' 4""",2131.5,47,-10
2018,0,30110,Kyle Stanley,"45' 9""",2651.333,58,-17
2018,0,35450,Patrick Cantlay,"45' 11""",2662.083,58,-14
2018,0,31420,Anirban Lahiri,"45' 11""",2295.25,50,-10
2018,0,29223,Sam Saunders,"46' 2""",2399.5,52,-22
2018,0,33418,Shawn Stefani,"46' 3""",2082.75,45,-8
2018,0,39324,J.J. Spaun,"46' 5""",2969.5,64,-17
2018,0,23325,Vaughn Taylor,"46' 6""",2417.917,52,-5
2018,0,35532,Tom Hoge,"46' 7""",3076.083,66,-20
2018,0,24140,Sean O'Hair,"46' 8""",2192.167,47,-10
2018,0,32839,Hideki Matsuyama,"46' 9""",2479.667,53,-15
2018,0,26596,Ryan Moore,"46' 11""",2769.333,59,-10
2018,0,31323,Gary Woodland,"47' 0""",3146.833,67,-16
2018,0,34046,Jordan Spieth,"47' 2""",2734.75,58,-18
2018,0,47125,Matt Atkins,"47' 3""",1133.167,24,-7
2018,0,33399,Adam Hadwin,"47' 3""",3025.417,64,-7
2018,0,33141,Keegan Bradley,"47' 4""",3220.833,68,-15
2018,0,36699,Patrick Rodgers,"47' 5""",2938.583,62,-20
2018,0,30944,Jason Kokrak,"47' 6""",3325.583,70,-14
2018,0,28775,Nate Lashley,"47' 6""",854.583,18,-9
2018,0,25396,Kevin Na,"47' 6""",2708.917,57,-11
2018,0,39327,Ben Silverman,"47' 6""",2755.083,58,-19
2018,0,8793,Tiger Woods,"47' 7""",3332.5,70,-16
2018,0,30926,Chris Kirk,"47' 9""",3010.167,63,-25
2018,0,26499,Rafa Cabrera Bello,"48' 0""",2256.0,47,-10
2018,0,29725,Tony Finau,"48' 2""",3277.583,68,-16
2018,0,34213,Grayson Murray,"48' 3""",2606.167,54,-14
2018,0,30692,Scott Stallings,"48' 3""",2799.083,58,-13
2018,0,50526,Tom Lovelady,"48' 4""",2369.25,49,-2
2018,0,49964,Aaron Wise,"48' 6""",2863.167,59,-13
2018,0,29518,Brendan Steele,"48' 7""",2721.75,56,-2
2018,0,35545,Blayne Barber,"48' 8""",2189.75,45,-9
2018,0,34099,Harris English,"48' 9""",2973.083,61,-13
2018,0,23353,J.J. Henry,"48' 9""",2583.0,53,-13
2018,0,32366,Kevin Chappell,"48' 10""",2685.917,55,-4
2018,0,34076,Joel Dahmen,"48' 11""",2689.25,55,-21
2018,0,22056,Cameron Percy,"48' 11""",1566.583,32,-15
2018,0,34360,Patrick Reed,"48' 11""",2689.75,55,-8
2018,0,35376,Roberto Díaz,"49' 0""",1912.0,39,-5
2018,0,34363,Tyrrell Hatton,"49' 0""",1618.167,33,-1
2018,0,28089,Jason Day,"49' 1""",2308.167,47,-10
2018,0,32816,Satoshi Kodaira,"49' 2""",1918.083,39,-7
2018,0,36689,Brooks Koepka,"49' 3""",2266.333,46,-7
2018,0,47347,Adam Schenk,"49' 3""",2364.917,48,-12
2018,0,37189,Harold Varner III,"49' 4""",2615.75,53,-11
2018,0,47128,Richy Werenski,"49' 4""",2859.667,58,-12
2018,0,10809,Jim Furyk,"49' 5""",2272.667,46,-3
2018,0,28679,Fabián Gómez,"49' 5""",2419.833,49,-22
2018,0,33410,Andrew Landry,"49' 5""",3014.5,61,-8
2018,0,25572,Graeme McDowell,"49' 5""",1483.0,30,-3
2018,0,27141,J.B. Holmes,"49' 6""",2574.0,52,-7
2018,0,27936,Martin Laird,"49' 6""",2276.75,46,-16
2018,0,35506,Mackenzie Hughes,"49' 7""",2181.583,44,-13
2018,0,29484,Peter Uihlein,"49' 7""",2676.75,54,-15
2018,0,39954,Cody Gribble,"49' 9""",2288.25,46,-12
2018,0,1810,Phil Mickelson,"49' 9""",3184.333,64,-6
2018,0,25240,D.A. Points,"49' 10""",1394.667,28,-6
2018,0,46501,Ollie Schniederjans,"49' 10""",2939.417,59,-5
2018,0,30978,Kiradech Aphibarnrat,"49' 11""",1547.333,31,-2
2018,0,33122,Russell Knox,"50' 1""",2752.417,55,-4
2018,0,29926,Danny Lee,"50' 2""",2607.5,52,-17
2018,0,25900,Lucas Glover,"50' 3""",1959.25,39,-8
2018,0,32150,Michael Thompson,"50' 4""",1861.583,37,-13
2018,0,39975,Michael Kim,"50' 6""",1970.167,39,+4
2018,0,32876,Martin Piller,"50' 6""",2372.583,47,-13
2018,0,37454,Whee Kim,"50' 7""",2681.833,53,-10
2018,0,46601,Trey Mullinax,"50' 8""",2076.583,41,-8
2018,0,30925,Dustin Johnson,"50' 9""",2333.583,46,-11
2018,0,28237,Rory McIlroy,"50' 11""",2749.167,54,-12
2018,0,22405,Justin Rose,"50' 11""",3157.333,62,-20
2018,0,47993,Denny McCarthy,"51' 0""",1682.25,33,-5
2018,0,39328,Conrad Shindler,"51' 0""",1989.5,39,-18
2018,0,20229,Stewart Cink,"51' 1""",2350.0,46,-5
2018,0,34563,Chesson Hadley,"51' 1""",3220.833,63,-16
2018,0,29908,C.T. Pan,"51' 1""",3015.417,59,-13
2018,0,25804,Bubba Watson,"51' 2""",3428.167,67,-16
2018,0,29268,Bronson Burgoon,"51' 3""",2256.333,44,-10
2018,0,27214,Kevin Streelman,"51' 3""",3431.75,67,-9
2018,0,22582,Kyle Thompson,"51' 3""",1383.833,27,-6
2018,0,28500,Martin Flores,"51' 4""",2514.333,49,-10
2018,0,46970,Jon Rahm,"51' 4""",2924.583,57,-23
2018,0,27963,Chris Stroud,"51' 4""",2669.0,52,-8
2018,0,27644,Brian Harman,"51' 8""",3514.917,68,+4
2018,0,34174,John Huh,"51' 8""",3256.417,63,-12
2018,0,33413,Ben Martin,"51' 8""",1912.667,37,-6
2018,0,39546,Keith Mitchell,"51' 9""",3622.417,70,-14
2018,0,27064,Jhonattan Vegas,"51' 9""",2792.75,54,-6
2018,0,34256,Andrew Putnam,"51' 10""",3161.5,61,-6
2018,0,29485,Brett Stegmaier,"51' 11""",1815.667,35,-6
2018,0,37455,Si Woo Kim,"52' 0""",3535.0,68,-22
2018,0,26851,Marc Leishman,"52' 0""",3328.75,64,-16
2018,0,24924,Bill Haas,"52' 1""",2603.0,50,-15
2018,0,21961,Charles Howell III,"52' 2""",3180.583,61,-8
2018,0,26951,Johnson Wagner,"52' 2""",1877.333,36,-14
2018,0,40009,Dominic Bozzelli,"52' 3""",2559.833,49,-1
2018,0,32333,Kevin Tway,"52' 4""",3299.167,63,-13
2018,0,45609,Tyler Duncan,"52' 6""",3833.583,73,-11
2018,0,21528,Henrik Stenson,"52' 6""",2626.167,50,-11
2018,0,27974,Sung Kang,"52' 7""",3049.583,58,-6
2018,0,24138,Ian Poulter,"52' 7""",1999.667,38,-4
2018,0,22371,Aaron Baddeley,"52' 8""",2316.583,44,-18
2018,0,23621,Rory Sabbatini,"52' 8""",2947.167,56,-10
2018,0,27649,Brandt Snedeker,"52' 8""",3215.167,61,-9
2018,0,29479,Scott Brown,"52' 9""",3532.0,67,-11
2018,0,39997,Corey Conners,"52' 9""",2689.583,51,-10
2018,0,36799,Stephan Jaeger,"52' 9""",2268.083,43,-13
2018,0,29478,Kevin Kisner,"52' 9""",3061.083,58,-4
2018,0,32757,Patton Kizzire,"52' 9""",3533.5,67,-23
2018,0,31646,Emiliano Grillo,"52' 11""",3492.583,66,-14
2018,0,12716,Charley Hoffman,"52' 11""",2804.417,53,+2
2018,0,34264,Hudson Swafford,"52' 11""",2170.417,41,-7
2018,0,48084,Wesley Bryan,"53' 0""",2014.833,38,-7
2018,0,31560,Brian Stuard,"53' 3""",2980.667,56,-12
2018,0,40026,Daniel Berger,"53' 4""",2986.417,56,-8
2018,0,33204,Shane Lowry,"53' 4""",2186.583,41,-12
2018,0,27942,Rob Oppenheim,"53' 4""",1919.667,36,-4
2018,0,48081,Xander Schauffele,"53' 5""",3634.917,68,-12
2018,0,27958,Ryan Blaum,"53' 7""",3323.0,62,-24
2018,0,46402,Talor Gooch,"53' 7""",2411.583,45,-4
2018,0,27129,Luke List,"53' 7""",3588.833,67,-15
2018,0,47287,Ethan Tracy,"53' 7""",2196.333,41,-13
2018,0,35544,Andrew Yun,"53' 7""",1339.583,25,-3
2018,0,29974,Branden Grace,"53' 11""",2481.083,46,-16
2018,0,25818,Scott Piercy,"53' 11""",2265.5,42,-11
2018,0,25632,Jimmy Walker,"53' 11""",3127.25,58,-7
2018,0,24502,Adam Scott,"54' 0""",3024.25,56,-5
2018,0,23541,Ben Crane,"54' 1""",1784.917,33,-7
2018,0,35879,Kelly Kraft,"54' 1""",2976.5,55,-6
2018,0,27095,Nick Watney,"54' 1""",3567.917,66,-15
2018,0,30911,Tommy Fleetwood,"54' 5""",3046.25,56,-17
2018,0,34409,David Lingmerth,"54' 8""",3281.25,60,-15
2018,0,19846,Brian Gay,"54' 9""",3666.917,67,-13
2018,0,34358,Jonathan Randolph,"54' 9""",2246.167,41,-6
2018,0,34098,Russell Henley,"55' 1""",3192.917,58,+2
2018,0,37278,Nicholas Lindheim,"55' 1""",1872.5,34,-5
2018,0,46435,Austin Cook,"55' 2""",4744.333,86,-9
2018,0,28252,Seamus Power,"55' 2""",2592.417,47,-9
2018,0,35461,Beau Hossler,"55' 3""",4200.25,76,-20
2018,0,33419,Cameron Tringale,"55' 3""",1821.917,33,+1
2018,0,31202,William McGirt,"55' 5""",2495.083,45,-4
2018,0,20157,Retief Goosen,"55' 6""",1276.0,23,E
2018,0,34431,Robert Streb,"55' 6""",2607.833,47,-2
2018,0,34466,Peter Malnati,"55' 7""",2613.417,47,-10
2018,0,27349,Alex Noren,"55' 7""",2835.75,51,-8
2018,0,25834,Daniel Summerhays,"55' 11""",1565.417,28,-10
2018,0,40058,Zac Blair,"56' 0""",1846.667,33,-10
2018,0,26300,Matt Jones,"56' 1""",1962.833,35,-12
2018,0,25892,Steve Wheatcroft,"56' 3""",2192.25,39,-15
2018,0,25493,Nick Taylor,"56' 5""",3326.75,59,-16
2018,0,35891,Cameron Smith,"56' 6""",2713.083,48,-3
2018,0,23320,Ryan Palmer,"56' 8""",2605.5,46,-6
2018,0,26476,Chez Reavie,"56' 10""",3067.75,54,-4
2018,0,26331,Charl Schwartzel,"56' 10""",2274.667,40,+2
2018,0,24781,Hunter Mahan,"56' 11""",1991.417,35,-10
2018,0,49771,J.T. Poston,"56' 11""",2617.833,46,-11
2018,0,31416,Derek Fathauer,"57' 3""",3035.0,53,-12
2018,0,29222,Billy Hurley III,"57' 7""",2073.667,36,-5
2018,0,24358,Robert Garrigus,"57' 8""",2827.5,49,-6
2018,0,20572,Rod Pampling,"57' 9""",1904.667,33,-8
2018,0,12510,Chad Campbell,"57' 11""",2549.333,44,E
2018,0,23108,Matt Kuchar,"58' 1""",2786.75,48,-4
2018,0,20472,Alex Cejka,"58' 2""",2557.833,44,-6
2018,0,35421,Brandon Harkins,"58' 2""",3491.333,60,-12
2018,0,29461,Jamie Lovemark,"58' 2""",3608.667,62,-12
2018,0,28132,Tyrone Van Aswegen,"58' 3""",3377.667,58,-8
2018,0,29420,Billy Horschel,"58' 4""",3732.667,64,-19
2018,0,24361,Pat Perez,"58' 9""",2878.0,49,-3
2018,0,32448,James Hahn,"59' 0""",3125.333,53,-10
2018,0,25686,Jason Dufner,"59' 3""",2489.417,42,E
2018,0,19803,Ryan Armour,"59' 7""",4525.583,76,-22
2018,0,34021,Bud Cauley,"59' 8""",1850.75,31,-1
2018,0,27556,Ted Potter Jr.,"60' 5""",4350.75,72,-8
2018,0,27895,Jonas Blixt,"63' 11""",2363.833,37,-7
2018,0,24846,Ricky Barnes,"64' 11""",1622.167,25,-10
2018,0,37338,Zecheng Dou,"69' 1""",1589.0,23,-3
2018,0,20593,Greg Chalmers,"72' 0""",1871.333,26,+3
2017,0,35532,Tom Hoge,"41' 11""",1048.333,25,-8
2017,0,25818,Scott Piercy,"42' 4""",1482.083,35,-6
2017,0,32839,Hideki Matsuyama,"42' 11""",2358.417,55,-19
2017,0,22405,Justin Rose,"43' 5""",2559.25,59,-14
2017,0,27064,Jhonattan Vegas,"43' 5""",2735.0,63,-10
2017,0,1810,Phil Mickelson,"43' 8""",2838.833,65,-17
2017,0,32333,Kevin Tway,"43' 10""",2147.0,49,-17
2017,0,40026,Daniel Berger,"44' 0""",2773.917,63,-14
2017,0,36699,Patrick Rodgers,"44' 0""",1716.667,39,-6
2017,0,29725,Tony Finau,"44' 1""",3524.583,80,-31
2017,0,36801,Mark Hubbard,"44' 5""",1953.917,44,-15
2017,0,25364,Paul Casey,"44' 7""",3298.417,74,-8
2017,0,23497,Tag Ridings,"44' 7""",1204.0,27,-10
2017,0,28093,Miguel Angel Carballo,"45' 2""",1310.417,29,-8
2017,0,26851,Marc Leishman,"45' 7""",2962.75,65,-23
2017,0,26331,Charl Schwartzel,"45' 7""",2003.917,44,-11
2017,0,29478,Kevin Kisner,"45' 9""",3703.917,81,-12
2017,0,25396,Kevin Na,"45' 9""",2377.833,52,E
2017,0,47128,Richy Werenski,"45' 10""",1787.167,39,-5
2017,0,33141,Keegan Bradley,"45' 11""",3626.0,79,-24
2017,0,28500,Martin Flores,"45' 11""",1700.333,37,-13
2017,0,34046,Jordan Spieth,"46' 1""",3086.917,67,-12
2017,0,33204,Shane Lowry,"46' 2""",1660.917,36,-15
2017,0,23621,Rory Sabbatini,"46' 2""",1292.833,28,-7
2017,0,27436,Graham DeLaet,"46' 4""",2687.583,58,-20
2017,0,30852,Ryo Ishikawa,"46' 4""",927.417,20,-3
2017,0,46970,Jon Rahm,"46' 6""",3254.75,70,-23
2017,0,30925,Dustin Johnson,"46' 9""",2432.0,52,-16
2017,0,40009,Dominic Bozzelli,"46' 10""",1639.25,35,-7
2017,0,27095,Nick Watney,"47' 0""",1880.083,40,-14
2017,0,46501,Ollie Schniederjans,"47' 2""",2407.583,51,-16
2017,0,39975,Michael Kim,"47' 3""",2977.5,63,-12
2017,0,29926,Danny Lee,"47' 3""",2930.167,62,-11
2017,0,35891,Cameron Smith,"47' 8""",2574.333,54,-16
2017,0,35450,Patrick Cantlay,"47' 10""",2007.417,42,-11
2017,0,12716,Charley Hoffman,"47' 10""",3871.333,81,-22
2017,0,29908,C.T. Pan,"47' 10""",2534.25,53,-17
2017,0,37189,Harold Varner III,"47' 11""",3064.917,64,-4
2017,0,23320,Ryan Palmer,"48' 1""",1634.5,34,-8
2017,0,25834,Daniel Summerhays,"48' 1""",3221.25,67,-13
2017,0,25198,Francesco Molinari,"48' 3""",3186.917,66,-12
2017,0,27214,Kevin Streelman,"48' 4""",2949.5,61,-14
2017,0,32366,Kevin Chappell,"48' 5""",3002.833,62,-7
2017,0,29740,Brad Fritsch,"48' 5""",1017.25,21,-3
2017,0,27129,Luke List,"48' 5""",3052.667,63,-20
2017,0,34021,Bud Cauley,"48' 6""",2911.417,60,-10
2017,0,28237,Rory McIlroy,"48' 6""",2278.5,47,-10
2017,0,40058,Zac Blair,"48' 10""",2881.5,59,+2
2017,0,29221,Webb Simpson,"49' 0""",3873.917,79,-8
2017,0,33418,Shawn Stefani,"49' 0""",1909.667,39,-9
2017,0,32102,Rickie Fowler,"49' 2""",3590.667,73,-19
2017,0,49771,J.T. Poston,"49' 5""",2273.417,46,-12
2017,0,23325,Vaughn Taylor,"49' 5""",2866.167,58,-8
2017,0,28420,Ryan Brehm,"49' 6""",2029.25,41,-12
2017,0,27141,J.B. Holmes,"49' 6""",2227.583,45,-10
2017,0,33948,Byeong Hun An,"49' 7""",2579.833,52,-2
2017,0,25572,Graeme McDowell,"49' 7""",1885.333,38,-4
2017,0,27895,Jonas Blixt,"49' 8""",2531.5,51,-17
2017,0,36689,Brooks Koepka,"49' 8""",2878.833,58,-12
2017,0,34098,Russell Henley,"49' 9""",3827.75,77,-27
2017,0,24024,Zach Johnson,"49' 10""",2639.583,53,E
2017,0,25900,Lucas Glover,"50' 1""",3855.667,77,-24
2017,0,48084,Wesley Bryan,"50' 2""",3459.333,69,-6
