YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2019,0,6522,Ernie Els,0.0,0,61,100.0
2019,0,40098,Matt Fitzpatrick,0.0,0,58,100.0
2019,0,30911,Tommy Fleetwood,0.0,0,90,100.0
2019,0,24924,Bill Haas,0.0,0,104,100.0
2019,0,34563,Chesson Hadley,0.0,0,132,100.0
2019,0,34363,Tyrrell Hatton,0.0,0,82,100.0
2019,0,34098,Russell Henley,0.0,0,134,100.0
2019,0,23353,J.J. Henry,0.0,0,69,100.0
2019,0,29420,Billy Horschel,0.0,0,106,100.0
2019,0,36799,Stephan Jaeger,0.0,0,94,100.0
2019,0,30925,Dustin Johnson,0.0,0,107,100.0
2019,0,26300,Matt Jones,0.0,0,132,100.0
2019,0,37454,Whee Kim,0.0,0,93,100.0
2019,0,23108,Matt Kuchar,0.0,0,119,100.0
2019,0,27936,Martin Laird,0.0,0,159,100.0
2019,0,34261,Scott Langley,0.0,0,110,100.0
2019,0,27129,Luke List,0.0,0,107,100.0
2019,0,1810,Phil Mickelson,0.0,0,85,100.0
2019,0,25198,Francesco Molinari,0.0,0,73,100.0
2019,0,26596,Ryan Moore,0.0,0,111,100.0
2019,0,23320,Ryan Palmer,0.0,0,96,100.0
2019,0,30946,Alex Prugh,0.0,0,106,100.0
2019,0,34256,Andrew Putnam,0.0,0,100,100.0
2019,0,36699,Patrick Rodgers,0.0,0,93,100.0
2019,0,48081,Xander Schauffele,0.0,0,88,100.0
2019,0,30786,Brady Schnell,0.0,0,79,100.0
2019,0,39327,Ben Silverman,0.0,0,108,100.0
2019,0,35891,Cameron Smith,0.0,0,77,100.0
2019,0,27649,Brandt Snedeker,0.0,0,131,100.0
2019,0,29518,Brendan Steele,0.0,0,112,100.0
2019,0,21528,Henrik Stenson,0.0,0,74,100.0
2019,0,27214,Kevin Streelman,0.0,0,108,100.0
2019,0,34264,Hudson Swafford,0.0,0,103,100.0
2019,0,33448,Justin Thomas,0.0,0,103,100.0
2019,0,35617,Martin Trainer,0.0,0,86,100.0
2019,0,25804,Bubba Watson,0.0,0,94,100.0
2019,0,49964,Aaron Wise,0.0,0,105,100.0
2019,0,47128,Richy Werenski,0.64,1,157,99.36
2019,0,34099,Harris English,0.68,1,147,99.32
2019,0,29479,Scott Brown,0.69,1,145,99.31
2019,0,19846,Brian Gay,0.69,1,144,99.31
2019,0,31560,Brian Stuard,0.69,1,144,99.31
2019,0,26476,Chez Reavie,0.7,1,142,99.3
2019,0,34076,Joel Dahmen,0.71,1,140,99.29
2019,0,27974,Sung Kang,0.72,1,139,99.28
2019,0,35449,Adam Long,0.72,1,138,99.28
2019,0,34466,Peter Malnati,0.72,1,138,99.28
2019,0,32102,Rickie Fowler,0.74,1,136,99.26
2019,0,33667,Carlos Ortiz,0.75,1,133,99.25
2019,0,25818,Scott Piercy,0.75,1,134,99.25
2019,0,33410,Andrew Landry,0.76,1,132,99.24
2019,0,29535,Brice Garnett,0.77,1,130,99.23
2019,0,32200,Roberto Castro,0.79,1,126,99.21
2019,0,32791,K.H. Lee,0.79,1,127,99.21
2019,0,27556,Ted Potter Jr.,0.79,1,127,99.21
2019,0,49960,Sepp Straka,0.79,1,126,99.21
2019,0,52372,Cameron Champ,0.8,1,125,99.2
2019,0,39954,Cody Gribble,0.8,1,125,99.2
2019,0,40026,Daniel Berger,0.81,1,123,99.19
2019,0,47990,Kyle Jones,0.81,1,123,99.19
2019,0,31323,Gary Woodland,0.83,1,120,99.17
2019,0,33486,Roger Sloan,0.85,1,117,99.15
2019,0,37340,Chase Wright,0.86,1,116,99.14
2019,0,45609,Tyler Duncan,0.87,1,115,99.13
2019,0,46435,Austin Cook,0.88,1,114,99.12
2019,0,36689,Brooks Koepka,0.88,1,114,99.12
2019,0,34431,Robert Streb,0.88,1,113,99.12
2019,0,29725,Tony Finau,0.9,1,111,99.1
2019,0,28679,Fabián Gómez,0.92,1,109,99.08
2019,0,27963,Chris Stroud,0.93,1,108,99.07
2019,0,33948,Byeong Hun An,0.97,1,103,99.03
2019,0,30191,Julián Etulain,0.98,1,102,99.02
2019,0,10809,Jim Furyk,0.98,1,102,99.02
2019,0,24024,Zach Johnson,0.99,1,101,99.01
2019,0,28775,Nate Lashley,1.0,1,100,99.0
2019,0,46402,Talor Gooch,1.04,1,96,98.96
2019,0,25572,Graeme McDowell,1.04,1,96,98.96
2019,0,46523,Joey Garber,1.05,1,95,98.95
2019,0,39975,Michael Kim,1.06,1,94,98.94
2019,0,26851,Marc Leishman,1.06,1,94,98.94
2019,0,25493,Nick Taylor,1.12,2,178,98.88
2019,0,24781,Hunter Mahan,1.14,1,88,98.86
2019,0,32816,Satoshi Kodaira,1.16,1,86,98.84
2019,0,32058,José de Jesús Rodríguez,1.16,1,86,98.84
2019,0,26499,Rafa Cabrera Bello,1.18,1,85,98.82
2019,0,30978,Kiradech Aphibarnrat,1.19,1,84,98.81
2019,0,20572,Rod Pampling,1.22,1,82,98.78
2019,0,34306,John Chin,1.27,1,79,98.73
2019,0,27644,Brian Harman,1.28,2,156,98.72
2019,0,22371,Aaron Baddeley,1.33,1,75,98.67
2019,0,21209,Sergio Garcia,1.33,1,75,98.67
2019,0,31557,Jim Herman,1.35,1,74,98.65
2019,0,24502,Adam Scott,1.35,1,74,98.65
2019,0,24361,Pat Perez,1.37,1,73,98.63
2019,0,21731,Freddie Jacobson,1.41,1,71,98.59
2019,0,21961,Charles Howell III,1.42,2,141,98.58
2019,0,30944,Jason Kokrak,1.45,2,138,98.55
2019,0,47993,Denny McCarthy,1.46,2,137,98.54
2019,0,29974,Branden Grace,1.47,1,68,98.53
2019,0,29970,Dylan Frittelli,1.48,2,135,98.52
2019,0,34046,Jordan Spieth,1.52,2,132,98.48
2019,0,39977,Max Homa,1.53,2,131,98.47
2019,0,24138,Ian Poulter,1.54,1,65,98.46
2019,0,29908,C.T. Pan,1.56,2,128,98.44
2019,0,34360,Patrick Reed,1.56,2,128,98.44
2019,0,27095,Nick Watney,1.57,2,127,98.43
2019,0,35461,Beau Hossler,1.59,2,126,98.41
2019,0,39971,Sungjae Im,1.6,3,187,98.4
2019,0,35506,Mackenzie Hughes,1.61,2,124,98.39
2019,0,46501,Ollie Schniederjans,1.61,2,124,98.39
2019,0,49766,Hank Lebioda,1.65,2,121,98.35
2019,0,45486,Joaquin Niemann,1.67,3,180,98.33
2019,0,27330,Josh Teater,1.68,2,119,98.32
2019,0,32333,Kevin Tway,1.68,2,119,98.32
2019,0,29484,Peter Uihlein,1.72,2,116,98.28
2019,0,29223,Sam Saunders,1.74,2,115,98.26
2019,0,29221,Webb Simpson,1.74,2,115,98.26
2019,0,30110,Kyle Stanley,1.74,2,115,98.26
2019,0,27064,Jhonattan Vegas,1.74,2,115,98.26
2019,0,31420,Anirban Lahiri,1.77,2,113,98.23
2019,0,28237,Rory McIlroy,1.8,2,111,98.2
2019,0,26951,Johnson Wagner,1.83,2,109,98.17
2019,0,32640,Troy Merritt,1.9,2,105,98.1
2019,0,23325,Vaughn Taylor,1.91,3,157,98.09
2019,0,32757,Patton Kizzire,1.92,2,104,98.08
2019,0,35879,Kelly Kraft,1.94,3,155,98.06
2019,0,47347,Adam Schenk,1.94,3,155,98.06
2019,0,26758,David Hearn,1.96,1,51,98.04
2019,0,33419,Cameron Tringale,1.98,2,101,98.02
2019,0,29478,Kevin Kisner,1.99,3,151,98.01
2019,0,46970,Jon Rahm,2.02,2,99,97.98
2019,0,26329,Louis Oosthuizen,2.08,2,96,97.92
2019,0,29268,Bronson Burgoon,2.11,2,95,97.89
2019,0,29926,Danny Lee,2.11,3,142,97.89
2019,0,25396,Kevin Na,2.11,2,95,97.89
2019,0,22405,Justin Rose,2.11,2,95,97.89
2019,0,33141,Keegan Bradley,2.16,3,139,97.84
2019,0,35421,Brandon Harkins,2.22,3,135,97.78
2019,0,27141,J.B. Holmes,2.33,2,86,97.67
2019,0,48822,Sebastián Muñoz,2.33,3,129,97.67
2019,0,33418,Shawn Stefani,2.34,3,128,97.66
2019,0,32150,Michael Thompson,2.34,3,128,97.66
2019,0,33399,Adam Hadwin,2.38,3,126,97.62
2019,0,32839,Hideki Matsuyama,2.52,3,119,97.48
2019,0,33122,Russell Knox,2.53,2,79,97.47
2019,0,39546,Keith Mitchell,2.54,3,118,97.46
2019,0,39324,J.J. Spaun,2.61,3,115,97.39
2019,0,46601,Trey Mullinax,2.63,3,114,97.37
2019,0,35532,Tom Hoge,2.68,4,149,97.32
2019,0,49771,J.T. Poston,2.68,4,149,97.32
2019,0,31646,Emiliano Grillo,2.7,3,111,97.3
2019,0,27349,Alex Noren,2.74,2,73,97.26
2019,0,23621,Rory Sabbatini,2.74,4,146,97.26
2019,0,45526,Abraham Ancer,2.8,4,143,97.2
2019,0,35732,Wes Roach,2.8,3,107,97.2
2019,0,30692,Scott Stallings,2.8,4,143,97.2
2019,0,47856,Seth Reeves,2.83,3,106,97.17
2019,0,25632,Jimmy Walker,2.91,3,103,97.09
2019,0,28252,Seamus Power,3.06,3,98,96.94
2019,0,37189,Harold Varner III,3.2,4,125,96.8
2019,0,19803,Ryan Armour,3.33,5,150,96.67
2019,0,32139,Danny Willett,3.41,3,88,96.59
2019,0,40115,Adam Svensson,3.48,4,115,96.52
2019,0,37275,Sam Ryder,3.51,4,114,96.49
2019,0,37455,Si Woo Kim,3.54,4,113,96.46
2019,0,28259,Sangmoon Bae,3.57,3,84,96.43
2019,0,47959,Bryson DeChambeau,3.57,4,112,96.43
2019,0,49298,Kramer Hickok,3.6,4,111,96.4
2019,0,25900,Lucas Glover,4.03,6,149,95.97
2019,0,36852,Jim Knous,4.05,3,74,95.95
2019,0,20472,Alex Cejka,4.55,3,66,95.45
2019,0,25686,Jason Dufner,4.88,6,123,95.12
2019,0,12716,Charley Hoffman,4.9,5,102,95.1
2019,0,37380,Curtis Luck,5.0,4,80,95.0
2019,0,24925,Jonathan Byrd,5.08,3,59,94.92
2019,0,45157,Cam Davis,5.08,6,118,94.92
2019,0,35376,Roberto Díaz,5.1,5,98,94.9
2018,0,45526,Abraham Ancer,0.0,0,172,100.0
2018,0,30978,Kiradech Aphibarnrat,0.0,0,52,100.0
2018,0,47125,Matt Atkins,0.0,0,69,100.0
2018,0,22371,Aaron Baddeley,0.0,0,149,100.0
2018,0,35545,Blayne Barber,0.0,0,116,100.0
2018,0,40026,Daniel Berger,0.0,0,132,100.0
2018,0,40009,Dominic Bozzelli,0.0,0,118,100.0
2018,0,29268,Bronson Burgoon,0.0,0,100,100.0
2018,0,24925,Jonathan Byrd,0.0,0,98,100.0
2018,0,25364,Paul Casey,0.0,0,99,100.0
2018,0,28089,Jason Day,0.0,0,80,100.0
2018,0,31416,Derek Fathauer,0.0,0,109,100.0
2018,0,28500,Martin Flores,0.0,0,130,100.0
2018,0,10809,Jim Furyk,0.0,0,87,100.0
2018,0,19846,Brian Gay,0.0,0,183,100.0
2018,0,29974,Branden Grace,0.0,0,88,100.0
2018,0,34363,Tyrrell Hatton,0.0,0,67,100.0
2018,0,23353,J.J. Henry,0.0,0,117,100.0
2018,0,21961,Charles Howell III,0.0,0,140,100.0
2018,0,32757,Patton Kizzire,0.0,0,155,100.0
2018,0,36689,Brooks Koepka,0.0,0,90,100.0
2018,0,28775,Nate Lashley,0.0,0,74,100.0
2018,0,24781,Hunter Mahan,0.0,0,100,100.0
2018,0,34466,Peter Malnati,0.0,0,147,100.0
2018,0,32839,Hideki Matsuyama,0.0,0,101,100.0
2018,0,25198,Francesco Molinari,0.0,0,133,100.0
2018,0,22056,Cameron Percy,0.0,0,85,100.0
2018,0,34360,Patrick Reed,0.0,0,115,100.0
2018,0,36699,Patrick Rodgers,0.0,0,148,100.0
2018,0,22405,Justin Rose,0.0,0,105,100.0
2018,0,39328,Conrad Shindler,0.0,0,94,100.0
2018,0,29221,Webb Simpson,0.0,0,157,100.0
2018,0,29485,Brett Stegmaier,0.0,0,86,100.0
2018,0,31560,Brian Stuard,0.0,0,167,100.0
2018,0,25834,Daniel Summerhays,0.0,0,74,100.0
2018,0,27064,Jhonattan Vegas,0.0,0,112,100.0
2018,0,29908,C.T. Pan,0.55,1,182,99.45
2018,0,27214,Kevin Streelman,0.55,1,183,99.45
2018,0,28132,Tyrone Van Aswegen,0.56,1,178,99.44
2018,0,29479,Scott Brown,0.58,1,171,99.42
2018,0,34563,Chesson Hadley,0.58,1,173,99.42
2018,0,35461,Beau Hossler,0.59,1,169,99.41
2018,0,34174,John Huh,0.6,1,166,99.4
2018,0,32333,Kevin Tway,0.6,1,166,99.4
2018,0,27095,Nick Watney,0.63,1,159,99.37
2018,0,34256,Andrew Putnam,0.65,1,154,99.35
2018,0,47959,Bryson DeChambeau,0.66,1,152,99.34
2018,0,24024,Zach Johnson,0.66,1,152,99.34
2018,0,29420,Billy Horschel,0.67,1,149,99.33
2018,0,35450,Patrick Cantlay,0.69,1,145,99.31
2018,0,35879,Kelly Kraft,0.7,1,142,99.3
2018,0,23621,Rory Sabbatini,0.7,1,142,99.3
2018,0,25804,Bubba Watson,0.7,1,143,99.3
2018,0,27644,Brian Harman,0.71,1,141,99.29
2018,0,32102,Rickie Fowler,0.73,1,137,99.27
2018,0,46601,Trey Mullinax,0.75,1,134,99.25
2018,0,48081,Xander Schauffele,0.75,1,133,99.25
2018,0,47128,Richy Werenski,0.75,1,134,99.25
2018,0,35891,Cameron Smith,0.77,1,130,99.23
2018,0,29725,Tony Finau,0.78,1,129,99.22
2018,0,36799,Stephan Jaeger,0.78,1,129,99.22
2018,0,32640,Troy Merritt,0.78,1,129,99.22
2018,0,35506,Mackenzie Hughes,0.79,1,126,99.21
2018,0,27936,Martin Laird,0.79,1,127,99.21
2018,0,29926,Danny Lee,0.79,1,127,99.21
2018,0,20472,Alex Cejka,0.82,1,122,99.18
2018,0,35310,Lanto Griffin,0.83,1,120,99.17
2018,0,24502,Adam Scott,0.83,1,120,99.17
2018,0,34264,Hudson Swafford,0.84,1,119,99.16
2018,0,33399,Adam Hadwin,0.85,1,118,99.15
2018,0,37278,Nicholas Lindheim,0.85,1,118,99.15
2018,0,49771,J.T. Poston,0.85,1,117,99.15
2018,0,46402,Talor Gooch,0.87,1,115,99.13
2018,0,33418,Shawn Stefani,0.88,1,114,99.12
2018,0,24138,Ian Poulter,0.92,1,109,99.08
2018,0,24924,Bill Haas,0.95,1,105,99.05
2018,0,34213,Grayson Murray,0.97,1,103,99.03
2018,0,48084,Wesley Bryan,0.98,1,102,99.02
2018,0,34358,Jonathan Randolph,0.98,1,102,99.02
2018,0,35376,Roberto Díaz,0.99,1,101,99.01
2018,0,39975,Michael Kim,1.0,1,100,99.0
2018,0,24361,Pat Perez,1.02,1,98,98.98
2018,0,26499,Rafa Cabrera Bello,1.03,1,97,98.97
2018,0,25892,Steve Wheatcroft,1.03,1,97,98.97
2018,0,33204,Shane Lowry,1.1,1,91,98.9
2018,0,20572,Rod Pampling,1.1,1,91,98.9
2018,0,28237,Rory McIlroy,1.11,1,90,98.89
2018,0,27895,Jonas Blixt,1.14,1,88,98.86
2018,0,25572,Graeme McDowell,1.16,1,86,98.84
2018,0,26951,Johnson Wagner,1.16,1,86,98.84
2018,0,24846,Ricky Barnes,1.19,1,84,98.81
2018,0,34021,Bud Cauley,1.19,1,84,98.81
2018,0,40058,Zac Blair,1.22,1,82,98.78
2018,0,26329,Louis Oosthuizen,1.22,1,82,98.78
2018,0,30692,Scott Stallings,1.24,2,161,98.76
2018,0,33122,Russell Knox,1.25,2,160,98.75
2018,0,33410,Andrew Landry,1.27,2,158,98.73
2018,0,39327,Ben Silverman,1.3,2,154,98.7
2018,0,37275,Sam Ryder,1.33,2,150,98.67
2018,0,37455,Si Woo Kim,1.34,2,149,98.66
2018,0,23108,Matt Kuchar,1.34,2,149,98.66
2018,0,24358,Robert Garrigus,1.35,2,148,98.65
2018,0,37189,Harold Varner III,1.35,2,148,98.65
2018,0,29535,Brice Garnett,1.37,2,146,98.63
2018,0,29478,Kevin Kisner,1.4,2,143,98.6
2018,0,37338,Zecheng Dou,1.43,1,70,98.57
2018,0,31202,William McGirt,1.43,2,140,98.57
2018,0,31420,Anirban Lahiri,1.44,2,139,98.56
2018,0,34076,Joel Dahmen,1.45,2,138,98.55
2018,0,25493,Nick Taylor,1.45,2,138,98.55
2018,0,34099,Harris English,1.46,2,137,98.54
2018,0,27649,Brandt Snedeker,1.47,2,136,98.53
2018,0,33948,Byeong Hun An,1.48,2,135,98.52
2018,0,32366,Kevin Chappell,1.48,2,135,98.52
2018,0,20157,Retief Goosen,1.49,1,67,98.51
2018,0,30110,Kyle Stanley,1.49,2,134,98.51
2018,0,46435,Austin Cook,1.52,3,198,98.48
2018,0,26596,Ryan Moore,1.52,2,132,98.48
2018,0,25632,Jimmy Walker,1.52,2,132,98.48
2018,0,26851,Marc Leishman,1.53,2,131,98.47
2018,0,19803,Ryan Armour,1.55,3,193,98.45
2018,0,34098,Russell Henley,1.61,2,124,98.39
2018,0,47347,Adam Schenk,1.61,2,124,98.39
2018,0,30926,Chris Kirk,1.62,3,185,98.38
2018,0,34409,David Lingmerth,1.63,2,123,98.37
2018,0,33413,Ben Martin,1.64,2,122,98.36
2018,0,23320,Ryan Palmer,1.65,2,121,98.35
2018,0,34431,Robert Streb,1.67,2,120,98.33
2018,0,28252,Seamus Power,1.68,2,119,98.32
2018,0,26758,David Hearn,1.69,2,118,98.31
2018,0,39546,Keith Mitchell,1.76,3,170,98.24
2018,0,39954,Cody Gribble,1.85,2,108,98.15
2018,0,49964,Aaron Wise,1.86,3,161,98.14
2018,0,31646,Emiliano Grillo,1.88,3,160,98.12
2018,0,28679,Fabián Gómez,1.9,3,158,98.1
2018,0,31323,Gary Woodland,1.9,3,158,98.1
2018,0,12716,Charley Hoffman,1.99,3,151,98.01
2018,0,32150,Michael Thompson,2.0,2,100,98.0
2018,0,46501,Ollie Schniederjans,2.07,3,145,97.93
2018,0,25396,Kevin Na,2.14,3,140,97.86
2018,0,25900,Lucas Glover,2.22,2,90,97.78
2018,0,29223,Sam Saunders,2.24,3,134,97.76
2018,0,27349,Alex Noren,2.25,2,89,97.75
2018,0,30944,Jason Kokrak,2.26,4,177,97.74
2018,0,23541,Ben Crane,2.27,2,88,97.73
2018,0,27129,Luke List,2.29,3,131,97.71
2018,0,35421,Brandon Harkins,2.3,4,174,97.7
2018,0,27141,J.B. Holmes,2.31,3,130,97.69
2018,0,1810,Phil Mickelson,2.31,3,130,97.69
2018,0,33448,Justin Thomas,2.31,3,130,97.69
2018,0,32448,James Hahn,2.34,3,128,97.66
2018,0,27974,Sung Kang,2.38,3,126,97.62
2018,0,29484,Peter Uihlein,2.44,3,123,97.56
2018,0,20593,Greg Chalmers,2.47,2,81,97.53
2018,0,39324,J.J. Spaun,2.5,4,160,97.5
2018,0,23325,Vaughn Taylor,2.52,4,159,97.48
2018,0,39997,Corey Conners,2.53,4,158,97.47
2018,0,27963,Chris Stroud,2.54,3,118,97.46
2018,0,12510,Chad Campbell,2.56,3,117,97.44
2018,0,27556,Ted Potter Jr.,2.56,4,156,97.44
2018,0,26331,Charl Schwartzel,2.56,2,78,97.44
2018,0,24140,Sean O'Hair,2.59,3,116,97.41
2018,0,34046,Jordan Spieth,2.6,4,154,97.4
2018,0,25818,Scott Piercy,2.68,4,149,97.32
2018,0,26476,Chez Reavie,2.68,3,112,97.32
2018,0,29222,Billy Hurley III,2.73,3,110,97.27
2018,0,21528,Henrik Stenson,2.74,2,73,97.26
2018,0,29461,Jamie Lovemark,2.78,3,108,97.22
2018,0,29518,Brendan Steele,2.78,3,108,97.22
2018,0,22582,Kyle Thompson,2.82,2,71,97.18
2018,0,47993,Denny McCarthy,2.83,3,106,97.17
2018,0,47287,Ethan Tracy,2.83,3,106,97.17
2018,0,33141,Keegan Bradley,2.91,5,172,97.09
2018,0,28307,Matt Every,2.91,3,103,97.09
2018,0,30911,Tommy Fleetwood,2.91,3,103,97.09
2018,0,45609,Tyler Duncan,2.94,5,170,97.06
2018,0,30925,Dustin Johnson,2.96,4,135,97.04
2018,0,33419,Cameron Tringale,2.97,3,101,97.03
2018,0,25686,Jason Dufner,3.03,3,99,96.97
2018,0,46970,Jon Rahm,3.03,3,99,96.97
2018,0,50526,Tom Lovelady,3.08,4,130,96.92
2018,0,20229,Stewart Cink,3.23,5,155,96.77
2018,0,37454,Whee Kim,3.25,5,154,96.75
2018,0,27958,Ryan Blaum,3.33,4,120,96.67
2018,0,35532,Tom Hoge,3.57,6,168,96.43
2018,0,8793,Tiger Woods,3.77,4,106,96.23
2018,0,32876,Martin Piller,3.91,5,128,96.09
2018,0,25240,D.A. Points,3.96,4,101,96.04
2018,0,26300,Matt Jones,4.04,4,99,95.96
2018,0,27942,Rob Oppenheim,4.1,5,122,95.9
2018,0,32816,Satoshi Kodaira,4.71,4,85,95.29
2018,0,35544,Andrew Yun,4.76,3,63,95.24
2018,0,32254,Xinjun Zhang,6.73,7,104,93.27
2017,0,33120,Mark Anderson,0.0,0,80,100.0
2017,0,22371,Aaron Baddeley,0.0,0,100,100.0
2017,0,24846,Ricky Barnes,0.0,0,141,100.0
2017,0,40026,Daniel Berger,0.0,0,120,100.0
2017,0,24507,Jason Bohn,0.0,0,112,100.0
2017,0,25274,Steven Bowditch,0.0,0,77,100.0
2017,0,33141,Keegan Bradley,0.0,0,170,100.0
2017,0,24357,K.J. Choi,0.0,0,115,100.0
2017,0,28089,Jason Day,0.0,0,90,100.0
2017,0,27436,Graham DeLaet,0.0,0,133,100.0
2017,0,23983,Luke Donald,0.0,0,83,100.0
2017,0,29740,Brad Fritsch,0.0,0,81,100.0
2017,0,19846,Brian Gay,0.0,0,128,100.0
2017,0,29974,Branden Grace,0.0,0,95,100.0
2017,0,24924,Bill Haas,0.0,0,144,100.0
2017,0,30925,Dustin Johnson,0.0,0,117,100.0
2017,0,37455,Si Woo Kim,0.0,0,91,100.0
2017,0,26851,Marc Leishman,0.0,0,126,100.0
2017,0,28237,Rory McIlroy,0.0,0,52,100.0
2017,0,32640,Troy Merritt,0.0,0,147,100.0
2017,0,23800,Bryce Molder,0.0,0,105,100.0
2017,0,26329,Louis Oosthuizen,0.0,0,79,100.0
2017,0,29908,C.T. Pan,0.0,0,146,100.0
2017,0,22056,Cameron Percy,0.0,0,119,100.0
2017,0,24361,Pat Perez,0.0,0,124,100.0
2017,0,25345,Carl Pettersson,0.0,0,82,100.0
2017,0,26476,Chez Reavie,0.0,0,169,100.0
2017,0,29476,Kyle Reifers,0.0,0,160,100.0
2017,0,23621,Rory Sabbatini,0.0,0,106,100.0
2017,0,33418,Shawn Stefani,0.0,0,116,100.0
2017,0,27963,Chris Stroud,0.0,0,94,100.0
2017,0,31560,Brian Stuard,0.0,0,128,100.0
2017,0,33419,Cameron Tringale,0.0,0,117,100.0
2017,0,32333,Kevin Tway,0.0,0,142,100.0
2017,0,28132,Tyrone Van Aswegen,0.0,0,169,100.0
2017,0,25804,Bubba Watson,0.0,0,107,100.0
2017,0,25892,Steve Wheatcroft,0.0,0,78,100.0
2017,0,27644,Brian Harman,0.56,1,179,99.44
2017,0,25834,Daniel Summerhays,0.57,1,176,99.43
2017,0,12510,Chad Campbell,0.58,1,173,99.42
2017,0,25900,Lucas Glover,0.58,1,172,99.42
2017,0,27214,Kevin Streelman,0.59,1,169,99.41
2017,0,29725,Tony Finau,0.6,1,168,99.4
2017,0,23325,Vaughn Taylor,0.6,1,166,99.4
2017,0,29478,Kevin Kisner,0.63,1,158,99.37
2017,0,34264,Hudson Swafford,0.63,1,159,99.37
2017,0,34174,John Huh,0.64,1,157,99.36
2017,0,23108,Matt Kuchar,0.64,1,156,99.36
2017,0,39975,Michael Kim,0.65,1,154,99.35
2017,0,29926,Danny Lee,0.65,1,154,99.35
2017,0,39324,J.J. Spaun,0.66,1,152,99.34
2017,0,27974,Sung Kang,0.67,1,150,99.33
2017,0,22046,Geoff Ogilvy,0.68,1,146,99.32
2017,0,30926,Chris Kirk,0.7,1,142,99.3
2017,0,34360,Patrick Reed,0.72,1,139,99.28
2017,0,33448,Justin Thomas,0.72,1,138,99.28
2017,0,34409,David Lingmerth,0.73,1,137,99.27
2017,0,29289,S.Y. Noh,0.73,1,137,99.27
2017,0,28500,Martin Flores,0.74,1,135,99.26
2017,0,36801,Mark Hubbard,0.74,1,135,99.26
2017,0,47959,Bryson DeChambeau,0.75,1,134,99.25
2017,0,29518,Brendan Steele,0.75,1,134,99.25
2017,0,35545,Blayne Barber,0.77,1,130,99.23
2017,0,29461,Jamie Lovemark,0.77,1,130,99.23
2017,0,34466,Peter Malnati,0.77,1,130,99.23
2017,0,21961,Charles Howell III,0.78,1,128,99.22
2017,0,46601,Trey Mullinax,0.78,1,129,99.22
2017,0,28252,Seamus Power,0.79,1,127,99.21
2017,0,24358,Robert Garrigus,0.82,1,122,99.18
2017,0,27095,Nick Watney,0.82,1,122,99.18
2017,0,34046,Jordan Spieth,0.83,1,121,99.17
2017,0,25396,Kevin Na,0.85,1,118,99.15
2017,0,32102,Rickie Fowler,0.86,1,116,99.14
2017,0,33122,Russell Knox,0.88,1,114,99.12
2017,0,29720,Andres Gonzales,0.93,1,108,99.07
2017,0,19803,Ryan Armour,0.97,1,103,99.03
2017,0,20104,Ken Duke,0.97,1,103,99.03
2017,0,25632,Jimmy Walker,0.97,1,103,99.03
2017,0,30191,Julián Etulain,1.0,1,100,99.0
2017,0,26300,Matt Jones,1.01,1,99,98.99
2017,0,24138,Ian Poulter,1.03,1,97,98.97
2017,0,20771,Steven Alker,1.06,1,94,98.94
2017,0,25191,Gonzalo Fernandez-Castaño,1.14,1,88,98.86
2017,0,22405,Justin Rose,1.15,1,87,98.85
2017,0,34098,Russell Henley,1.17,2,171,98.83
2017,0,30852,Ryo Ishikawa,1.18,1,85,98.82
2017,0,26331,Charl Schwartzel,1.18,1,85,98.82
2017,0,25349,Tim Wilkinson,1.18,1,85,98.82
2017,0,33204,Shane Lowry,1.19,1,84,98.81
2017,0,20229,Stewart Cink,1.2,2,166,98.8
2017,0,25572,Graeme McDowell,1.22,1,82,98.78
2017,0,24502,Adam Scott,1.22,1,82,98.78
2017,0,23353,J.J. Henry,1.26,2,159,98.74
2017,0,35532,Tom Hoge,1.27,1,79,98.73
2017,0,22986,Søren Kjeldsen,1.3,1,77,98.7
2017,0,34358,Jonathan Randolph,1.3,1,77,98.7
2017,0,34431,Robert Streb,1.31,2,153,98.69
2017,0,10809,Jim Furyk,1.33,1,75,98.67
2017,0,29222,Billy Hurley III,1.33,2,150,98.67
2017,0,32448,James Hahn,1.34,2,149,98.66
2017,0,29479,Scott Brown,1.38,2,145,98.62
2017,0,26758,David Hearn,1.42,2,141,98.58
2017,0,48081,Xander Schauffele,1.44,2,139,98.56
2017,0,27466,Spencer Levin,1.46,2,137,98.54
2017,0,48084,Wesley Bryan,1.48,2,135,98.52
2017,0,24024,Zach Johnson,1.48,2,135,98.52
2017,0,33413,Ben Martin,1.48,2,135,98.52
2017,0,47128,Richy Werenski,1.5,2,133,98.5
2017,0,27936,Martin Laird,1.53,2,131,98.47
2017,0,26596,Ryan Moore,1.57,2,127,98.43
2017,0,46970,Jon Rahm,1.59,2,126,98.41
2017,0,27064,Jhonattan Vegas,1.59,2,126,98.41
2017,0,33461,Morgan Hoffmann,1.6,2,125,98.4
2017,0,27141,J.B. Holmes,1.6,2,125,98.4
2017,0,46440,Smylie Kaufman,1.6,2,125,98.4
2017,0,37189,Harold Varner III,1.6,3,187,98.4
2017,0,24781,Hunter Mahan,1.61,2,124,98.39
2017,0,12716,Charley Hoffman,1.63,3,184,98.37
2017,0,36689,Brooks Koepka,1.63,2,123,98.37
