YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2019,133,0,26300,Matt Jones,16.82,36,214
2019,136,0,34363,Tyrrell Hatton,16.79,22,131
2019,137,0,35891,Cameron Smith,16.78,24,143
2019,138,0,34563,Chesson Hadley,16.76,31,185
2019,138,0,33122,Russell Knox,16.76,30,179
2019,140,0,32333,Kevin Tway,16.75,35,209
2019,140,0,31323,Gary Woodland,16.75,33,197
2019,142,0,30978,Kiradech Aphibarnrat,16.67,19,114
2019,142,0,35732,Wes Roach,16.67,29,174
2019,144,0,36799,Stephan Jaeger,16.47,28,170
2019,145,0,27095,Nick Watney,16.46,40,243
2019,146,0,27349,Alex Noren,16.39,20,122
2019,147,0,27556,Ted Potter Jr.,16.36,27,165
2019,148,0,37189,Harold Varner III,16.31,38,233
2019,149,0,20572,Rod Pampling,16.13,20,124
2019,150,0,34261,Scott Langley,16.11,29,180
2019,151,0,24361,Pat Perez,16.07,18,112
2019,152,0,46501,Ollie Schniederjans,15.96,30,188
2019,153,0,21731,Freddie Jacobson,15.93,18,113
2019,154,0,46523,Joey Garber,15.91,21,132
2019,155,0,27936,Martin Laird,15.79,33,209
2019,155,0,32139,Danny Willett,15.79,24,152
2019,157,0,40115,Adam Svensson,15.73,28,178
2019,158,0,6522,Ernie Els,15.71,11,70
2019,159,0,30191,Julián Etulain,15.63,25,160
2019,159,0,29970,Dylan Frittelli,15.63,30,192
2019,161,0,30911,Tommy Fleetwood,15.6,22,141
2019,162,0,24924,Bill Haas,15.59,29,186
2019,163,0,27129,Luke List,15.38,26,169
2019,163,0,27064,Jhonattan Vegas,15.38,30,195
2019,165,0,19846,Brian Gay,15.35,31,202
2019,166,0,35461,Beau Hossler,15.2,31,204
2019,166,0,29223,Sam Saunders,15.2,31,204
2019,168,0,23353,J.J. Henry,15.15,20,132
2019,169,0,26851,Marc Leishman,15.0,24,160
2019,170,0,47856,Seth Reeves,14.79,25,169
2019,171,0,45157,Cam Davis,14.77,26,176
2019,172,0,33418,Shawn Stefani,14.58,28,192
2019,173,0,32058,José de Jesús Rodríguez,14.56,23,158
2019,174,0,31420,Anirban Lahiri,14.53,25,172
2019,175,0,35617,Martin Trainer,14.52,18,124
2019,176,0,25632,Jimmy Walker,14.39,20,139
2019,177,0,28252,Seamus Power,14.35,31,216
2019,178,0,24925,Jonathan Byrd,14.29,15,105
2019,179,0,46601,Trey Mullinax,14.08,29,206
2019,180,0,34431,Robert Streb,14.05,26,185
2019,181,0,25572,Graeme McDowell,13.89,20,144
2019,182,0,39975,Michael Kim,13.53,18,133
2019,183,0,34264,Hudson Swafford,13.42,20,149
2019,184,0,25198,Francesco Molinari,13.16,15,114
2019,185,0,33667,Carlos Ortiz,12.79,28,219
2019,186,0,49964,Aaron Wise,12.78,17,133
2019,187,0,29974,Branden Grace,11.61,13,112
2019,188,0,29518,Brendan Steele,11.46,18,157
2018,1,0,29223,Sam Saunders,26.24,58,221
2018,2,0,8793,Tiger Woods,26.15,51,195
2018,3,0,31323,Gary Woodland,25.22,58,230
2018,4,0,31646,Emiliano Grillo,25.11,59,235
2018,5,0,24024,Zach Johnson,24.66,55,223
2018,6,0,35376,Roberto Díaz,24.56,42,171
2018,7,0,48084,Wesley Bryan,24.48,35,143
2018,8,0,30911,Tommy Fleetwood,24.29,43,177
2018,9,0,34046,Jordan Spieth,24.27,50,206
2018,10,0,24361,Pat Perez,24.14,35,145
2018,11,0,22405,Justin Rose,23.91,44,184
2018,12,0,47128,Richy Werenski,23.58,58,246
2018,13,0,39324,J.J. Spaun,23.48,54,230
2018,14,0,25396,Kevin Na,23.47,46,196
2018,15,0,37454,Whee Kim,23.12,46,199
2018,16,0,30978,Kiradech Aphibarnrat,23.08,24,104
2018,16,0,34409,David Lingmerth,23.08,48,208
2018,18,0,27936,Martin Laird,22.99,40,174
2018,19,0,26476,Chez Reavie,22.96,45,196
2018,20,0,30925,Dustin Johnson,22.94,53,231
2018,21,0,24846,Ricky Barnes,22.82,34,149
2018,22,0,34174,John Huh,22.62,57,252
2018,23,0,25632,Jimmy Walker,22.48,49,218
2018,24,0,24502,Adam Scott,22.45,44,196
2018,25,0,40026,Daniel Berger,22.41,39,174
2018,26,0,39327,Ben Silverman,22.34,61,273
2018,27,0,1810,Phil Mickelson,22.27,49,220
2018,28,0,26499,Rafa Cabrera Bello,22.14,31,140
2018,29,0,27064,Jhonattan Vegas,21.84,45,206
2018,30,0,49964,Aaron Wise,21.79,56,257
2018,31,0,35545,Blayne Barber,21.78,44,202
2018,32,0,20472,Alex Cejka,21.76,37,170
2018,33,0,35532,Tom Hoge,21.69,59,272
2018,34,0,28089,Jason Day,21.67,39,180
2018,35,0,34431,Robert Streb,21.59,38,176
2018,36,0,23320,Ryan Palmer,21.4,46,215
2018,37,0,33141,Keegan Bradley,21.35,57,267
2018,38,0,32816,Satoshi Kodaira,21.31,26,122
2018,39,0,30926,Chris Kirk,21.27,67,315
2018,40,0,37275,Sam Ryder,21.23,45,212
2018,41,0,46435,Austin Cook,21.16,62,293
2018,42,0,26851,Marc Leishman,21.15,44,208
2018,43,0,49771,J.T. Poston,21.11,42,199
2018,44,0,34076,Joel Dahmen,21.1,50,237
2018,45,0,25364,Paul Casey,20.99,34,162
2018,46,0,34363,Tyrrell Hatton,20.97,26,124
2018,47,0,26596,Ryan Moore,20.91,46,220
2018,48,0,36689,Brooks Koepka,20.88,38,182
2018,49,0,45609,Tyler Duncan,20.76,60,289
2018,50,0,32448,James Hahn,20.66,44,213
2018,51,0,20572,Rod Pampling,20.59,28,136
2018,52,0,32839,Hideki Matsuyama,20.51,40,195
2018,53,0,33122,Russell Knox,20.46,53,259
2018,54,0,26758,David Hearn,20.45,36,176
2018,54,0,28252,Seamus Power,20.45,45,220
2018,56,0,33399,Adam Hadwin,20.4,41,201
2018,57,0,27141,J.B. Holmes,20.36,45,221
2018,58,0,35310,Lanto Griffin,20.3,40,197
2018,59,0,27095,Nick Watney,20.15,53,263
2018,60,0,35421,Brandon Harkins,20.14,57,283
2018,61,0,25818,Scott Piercy,20.1,41,204
2018,62,0,29221,Webb Simpson,20.08,52,259
2018,63,0,27958,Ryan Blaum,20.0,43,215
2018,63,0,12716,Charley Hoffman,20.0,46,230
2018,63,0,39975,Michael Kim,20.0,31,155
2018,63,0,46501,Ollie Schniederjans,20.0,49,245
2018,67,0,33448,Justin Thomas,19.92,51,256
2018,68,0,34099,Harris English,19.91,44,221
2018,69,0,35879,Kelly Kraft,19.82,44,222
2018,70,0,40009,Dominic Bozzelli,19.8,39,197
2018,71,0,31560,Brian Stuard,19.78,53,268
2018,72,0,35461,Beau Hossler,19.75,62,314
2018,73,0,29725,Tony Finau,19.68,61,310
2018,74,0,47959,Bryson DeChambeau,19.63,53,270
2018,74,0,24138,Ian Poulter,19.63,32,163
2018,76,0,32333,Kevin Tway,19.56,53,271
2018,77,0,27644,Brian Harman,19.46,43,221
2018,78,0,28237,Rory McIlroy,19.44,35,180
2018,79,0,21528,Henrik Stenson,19.38,25,129
2018,80,0,23353,J.J. Henry,19.3,44,228
2018,81,0,29268,Bronson Burgoon,19.23,35,182
2018,82,0,25493,Nick Taylor,19.21,44,229
2018,83,0,23108,Matt Kuchar,19.17,37,193
2018,84,0,34098,Russell Henley,19.08,33,173
2018,85,0,28775,Nate Lashley,19.0,19,100
2018,86,0,31420,Anirban Lahiri,18.99,34,179
2018,87,0,39954,Cody Gribble,18.92,35,185
2018,88,0,33413,Ben Martin,18.86,33,175
2018,89,0,34563,Chesson Hadley,18.82,54,287
2018,90,0,29926,Danny Lee,18.81,41,218
2018,91,0,32757,Patton Kizzire,18.8,47,250
2018,92,0,26300,Matt Jones,18.79,31,165
2018,92,0,39546,Keith Mitchell,18.79,53,282
2018,92,0,25892,Steve Wheatcroft,18.79,31,165
2018,95,0,32366,Kevin Chappell,18.75,39,208
2018,96,0,46601,Trey Mullinax,18.72,35,187
2018,97,0,32254,Xinjun Zhang,18.65,36,193
2018,98,0,32640,Troy Merritt,18.64,44,236
2018,99,0,50526,Tom Lovelady,18.63,38,204
2018,100,0,19846,Brian Gay,18.56,54,291
2018,101,0,24358,Robert Garrigus,18.55,41,221
2018,101,0,25834,Daniel Summerhays,18.55,23,124
2018,103,0,48081,Xander Schauffele,18.52,45,243
2018,104,0,27556,Ted Potter Jr.,18.5,42,227
2018,105,0,35506,Mackenzie Hughes,18.49,44,238
2018,106,0,25804,Bubba Watson,18.48,39,211
2018,107,0,34466,Peter Malnati,18.47,46,249
2018,108,0,32102,Rickie Fowler,18.38,34,185
2018,108,0,21961,Charles Howell III,18.38,50,272
2018,110,0,39328,Conrad Shindler,18.35,29,158
2018,111,0,29420,Billy Horschel,18.32,48,262
2018,112,0,23325,Vaughn Taylor,18.26,40,219
2018,113,0,46402,Talor Gooch,18.23,33,181
2018,114,0,33948,Byeong Hun An,18.22,43,236
2018,114,0,22371,Aaron Baddeley,18.22,43,236
2018,116,0,30110,Kyle Stanley,18.18,40,220
2018,117,0,37278,Nicholas Lindheim,18.13,33,182
2018,118,0,27649,Brandt Snedeker,18.11,44,243
2018,119,0,23621,Rory Sabbatini,18.1,40,221
2018,120,0,36699,Patrick Rodgers,18.05,37,205
2018,121,0,20229,Stewart Cink,17.98,41,228
2018,122,0,28679,Fabián Gómez,17.97,39,217
2018,123,0,29908,C.T. Pan,17.94,47,262
2018,124,0,47347,Adam Schenk,17.79,37,208
2018,125,0,24924,Bill Haas,17.56,36,205
2018,126,0,23541,Ben Crane,17.52,24,137
2018,127,0,24140,Sean O'Hair,17.51,31,177
2018,128,0,19803,Ryan Armour,17.43,53,304
2018,129,0,34358,Jonathan Randolph,17.37,33,190
2018,130,0,47993,Denny McCarthy,17.28,28,162
2018,131,0,39997,Corey Conners,17.22,47,273
2018,132,0,34256,Andrew Putnam,17.14,42,245
2018,133,0,33410,Andrew Landry,17.13,37,216
2018,134,0,26331,Charl Schwartzel,17.07,21,123
2018,135,0,33418,Shawn Stefani,17.05,37,217
2018,136,0,46970,Jon Rahm,16.98,27,159
2018,137,0,30692,Scott Stallings,16.96,48,283
2018,138,0,27974,Sung Kang,16.9,36,213
2018,139,0,22056,Cameron Percy,16.89,25,148
2018,140,0,34213,Grayson Murray,16.85,30,178
2018,140,0,34360,Patrick Reed,16.85,30,178
2018,142,0,32876,Martin Piller,16.83,35,208
2018,143,0,37189,Harold Varner III,16.79,44,262
2018,144,0,30944,Jason Kokrak,16.73,47,281
2018,145,0,25900,Lucas Glover,16.67,24,144
2018,145,0,27942,Rob Oppenheim,16.67,27,162
2018,147,0,24781,Hunter Mahan,16.58,31,187
2018,148,0,31416,Derek Fathauer,16.34,33,202
2018,149,0,28132,Tyrone Van Aswegen,16.31,46,282
2018,150,0,35450,Patrick Cantlay,16.28,35,215
2018,151,0,29461,Jamie Lovemark,16.27,41,252
2018,152,0,12510,Chad Campbell,16.19,34,210
2018,153,0,29485,Brett Stegmaier,16.17,27,167
2018,154,0,29518,Brendan Steele,16.15,26,161
2018,155,0,25686,Jason Dufner,16.09,28,174
2018,156,0,32150,Michael Thompson,16.04,30,187
2018,157,0,29479,Scott Brown,16.0,40,250
2018,157,0,29222,Billy Hurley III,16.0,24,150
2018,159,0,25198,Francesco Molinari,15.85,26,164
2018,160,0,29974,Branden Grace,15.83,22,139
2018,161,0,26951,Johnson Wagner,15.82,28,177
2018,162,0,27129,Luke List,15.73,42,267
2018,163,0,37455,Si Woo Kim,15.6,39,250
2018,164,0,37338,Zecheng Dou,15.45,19,123
2018,165,0,28307,Matt Every,15.38,30,195
2018,165,0,27349,Alex Noren,15.38,24,156
2018,167,0,27963,Chris Stroud,15.34,27,176
2018,168,0,24925,Jonathan Byrd,15.33,23,150
2018,169,0,27214,Kevin Streelman,15.32,38,248
2018,170,0,45526,Abraham Ancer,15.22,35,230
2018,171,0,25572,Graeme McDowell,15.17,22,145
2018,172,0,31202,William McGirt,15.08,38,252
2018,173,0,34021,Bud Cauley,14.62,19,130
2018,173,0,35891,Cameron Smith,14.62,31,212
2018,175,0,25240,D.A. Points,14.39,20,139
2018,176,0,40058,Zac Blair,14.29,23,161
2018,177,0,33419,Cameron Tringale,13.94,23,165
2018,178,0,20157,Retief Goosen,13.67,19,139
2018,179,0,10809,Jim Furyk,13.61,20,147
2018,180,0,35544,Andrew Yun,13.56,16,118
2018,181,0,28500,Martin Flores,13.55,34,251
2018,182,0,29535,Brice Garnett,13.44,34,253
2018,183,0,47287,Ethan Tracy,13.3,25,188
2018,184,0,22582,Kyle Thompson,13.16,15,114
2018,185,0,47125,Matt Atkins,13.14,18,137
2018,186,0,33204,Shane Lowry,13.07,23,176
2018,187,0,27895,Jonas Blixt,12.75,19,149
2018,188,0,36799,Stephan Jaeger,12.68,27,213
2018,189,0,34264,Hudson Swafford,12.57,21,167
2018,190,0,20593,Greg Chalmers,11.32,12,106
2018,191,0,29478,Kevin Kisner,11.17,21,188
2018,191,0,29484,Peter Uihlein,11.17,22,197
2018,193,0,26329,Louis Oosthuizen,10.81,16,148
2017,1,0,27649,Brandt Snedeker,24.79,29,117
2017,2,0,33122,Russell Knox,24.38,39,160
2017,3,0,25572,Graeme McDowell,24.06,32,133
2017,4,0,20229,Stewart Cink,23.9,60,251
2017,5,0,27770,Camilo Villegas,23.81,50,210
2017,6,0,25396,Kevin Na,23.71,46,194
2017,7,0,48084,Wesley Bryan,23.59,46,195
2017,8,0,23621,Rory Sabbatini,23.5,43,183
2017,9,0,32102,Rickie Fowler,23.46,38,162
2017,10,0,23800,Bryce Molder,23.12,43,186
2017,11,0,29518,Brendan Steele,23.08,48,208
2017,12,0,19846,Brian Gay,22.84,45,197
2017,13,0,22986,Søren Kjeldsen,22.78,18,79
2017,13,0,25818,Scott Piercy,22.78,36,158
2017,15,0,28132,Tyrone Van Aswegen,22.71,57,251
2017,16,0,10809,Jim Furyk,22.5,27,120
2017,17,0,30110,Kyle Stanley,22.37,68,304
2017,18,0,34046,Jordan Spieth,21.89,44,201
2017,19,0,26499,Rafa Cabrera Bello,21.77,27,124
2017,20,0,34431,Robert Streb,21.76,57,262
2017,21,0,39975,Michael Kim,21.71,61,281
2017,22,0,26476,Chez Reavie,21.67,52,240
2017,23,0,33448,Justin Thomas,21.58,41,190
2017,24,0,25345,Carl Pettersson,21.38,34,159
2017,25,0,26951,Johnson Wagner,21.3,36,169
2017,26,0,23541,Ben Crane,21.2,39,184
2017,27,0,24138,Ian Poulter,21.15,33,156
2017,28,0,48822,Sebastián Muñoz,21.09,27,128
2017,29,0,12716,Charley Hoffman,20.82,61,293
2017,30,0,34360,Patrick Reed,20.78,48,231
2017,31,0,29221,Webb Simpson,20.7,53,256
2017,32,0,30926,Chris Kirk,20.59,42,204
2017,33,0,29478,Kevin Kisner,20.36,45,221
2017,34,0,21209,Sergio Garcia,20.34,24,118
2017,35,0,25349,Tim Wilkinson,20.31,26,128
2017,36,0,26331,Charl Schwartzel,20.28,29,143
2017,37,0,27958,Ryan Blaum,20.22,55,272
2017,38,0,31557,Jim Herman,20.2,40,198
2017,38,0,24024,Zach Johnson,20.2,40,198
2017,40,0,32757,Patton Kizzire,20.18,44,218
2017,41,0,30191,Julián Etulain,20.12,33,164
2017,42,0,27644,Brian Harman,20.08,51,254
2017,43,0,34098,Russell Henley,20.0,54,270
2017,44,0,46501,Ollie Schniederjans,19.92,48,241
2017,45,0,25632,Jimmy Walker,19.86,28,141
2017,46,0,26758,David Hearn,19.72,43,218
2017,47,0,33948,Byeong Hun An,19.66,35,178
2017,48,0,48081,Xander Schauffele,19.59,48,245
2017,49,0,27436,Graham DeLaet,19.58,47,240
2017,50,0,29479,Scott Brown,19.57,45,230
2017,50,0,23325,Vaughn Taylor,19.57,46,235
2017,52,0,25364,Paul Casey,19.55,43,220
2017,53,0,25198,Francesco Molinari,19.54,34,174
2017,54,0,37278,Nicholas Lindheim,19.53,33,169
2017,55,0,31646,Emiliano Grillo,19.52,41,210
2017,56,0,31416,Derek Fathauer,19.51,40,205
2017,57,0,25720,Chad Collins,19.5,31,159
2017,58,0,29926,Danny Lee,19.49,46,236
2017,59,0,33461,Morgan Hoffmann,19.48,52,267
2017,60,0,26596,Ryan Moore,19.46,36,185
2017,61,0,27936,Martin Laird,19.43,41,211
2017,62,0,29223,Sam Saunders,19.42,40,206
2017,62,0,33419,Cameron Tringale,19.42,40,206
2017,64,0,34099,Harris English,19.33,46,238
2017,65,0,46443,Brian Campbell,19.25,31,161
2017,66,0,32366,Kevin Chappell,19.23,45,234
2017,66,0,39954,Cody Gribble,19.23,50,260
2017,68,0,27963,Chris Stroud,19.11,30,157
2017,69,0,23497,Tag Ridings,18.97,33,174
2017,70,0,33141,Keegan Bradley,18.82,51,271
2017,71,0,27141,J.B. Holmes,18.81,38,202
2017,72,0,24358,Robert Garrigus,18.75,42,224
2017,73,0,12510,Chad Campbell,18.73,53,283
2017,74,0,32839,Hideki Matsuyama,18.71,32,171
2017,75,0,40058,Zac Blair,18.64,41,220
2017,76,0,1810,Phil Mickelson,18.63,38,204
2017,77,0,46440,Smylie Kaufman,18.61,43,231
2017,78,0,25686,Jason Dufner,18.54,38,205
2017,79,0,26289,Boo Weekley,18.52,40,216
2017,80,0,36689,Brooks Koepka,18.5,42,227
2017,81,0,34213,Grayson Murray,18.46,55,298
2017,82,0,29725,Tony Finau,18.39,57,310
2017,83,0,20771,Steven Alker,18.29,30,164
2017,84,0,22371,Aaron Baddeley,18.25,23,126
2017,85,0,20472,Alex Cejka,18.23,37,203
2017,85,0,28307,Matt Every,18.23,35,192
2017,87,0,46550,Brandon Hagy,18.14,39,215
2017,88,0,35110,Brett Drewitt,17.99,25,139
2017,88,0,35891,Cameron Smith,17.99,34,189
2017,90,0,49771,J.T. Poston,17.79,45,253
2017,90,0,46970,Jon Rahm,17.79,37,208
2017,92,0,34466,Peter Malnati,17.78,40,225
2017,93,0,22405,Justin Rose,17.76,27,152
2017,94,0,31420,Anirban Lahiri,17.71,31,175
2017,95,0,26851,Marc Leishman,17.7,37,209
2017,95,0,28252,Seamus Power,17.7,40,226
2017,95,0,25834,Daniel Summerhays,17.7,43,243
2017,95,0,32333,Kevin Tway,17.7,43,243
2017,99,0,32150,Michael Thompson,17.69,26,147
2017,100,0,34174,John Huh,17.54,40,228
2017,101,0,33413,Ben Martin,17.52,41,234
2017,102,0,28089,Jason Day,17.5,28,160
2017,102,0,31560,Brian Stuard,17.5,35,200
2017,104,0,27129,Luke List,17.45,52,298
2017,105,0,28237,Rory McIlroy,17.43,19,109
2017,106,0,47959,Bryson DeChambeau,17.39,44,253
2017,106,0,29222,Billy Hurley III,17.39,32,184
2017,108,0,40026,Daniel Berger,17.37,37,213
2017,109,0,22056,Cameron Percy,17.34,30,173
2017,110,0,20104,Ken Duke,17.24,30,174
2017,110,0,39324,J.J. Spaun,17.24,40,232
2017,112,0,26329,Louis Oosthuizen,17.22,26,151
2017,113,0,19803,Ryan Armour,17.11,26,152
2017,113,0,29720,Andres Gonzales,17.11,32,187
2017,115,0,34409,David Lingmerth,17.05,37,217
2017,116,0,31202,William McGirt,17.03,39,229
2017,117,0,30852,Ryo Ishikawa,16.94,21,124
2017,118,0,27895,Jonas Blixt,16.92,33,195
2017,119,0,31323,Gary Woodland,16.83,34,202
2017,120,0,29289,S.Y. Noh,16.81,38,226
2017,121,0,28500,Martin Flores,16.67,39,234
2017,121,0,26300,Matt Jones,16.67,30,180
2017,121,0,33204,Shane Lowry,16.67,19,114
2017,124,0,30925,Dustin Johnson,16.58,31,187
2017,125,0,35532,Tom Hoge,16.55,23,139
2017,126,0,21961,Charles Howell III,16.52,37,224
2017,127,0,29461,Jamie Lovemark,16.45,38,231
2017,128,0,37189,Harold Varner III,16.43,47,286
2017,129,0,35545,Blayne Barber,16.42,33,201
2017,129,0,29420,Billy Horschel,16.42,44,268
2017,131,0,35300,Andrew Loupe,16.35,26,159
2017,132,0,23108,Matt Kuchar,16.16,37,229
2017,133,0,23983,Luke Donald,16.15,21,130
2017,134,0,25240,D.A. Points,16.13,25,155
2017,135,0,33418,Shawn Stefani,16.08,32,199
2017,136,0,34021,Bud Cauley,16.02,41,256
2017,137,0,33120,Mark Anderson,15.97,23,144
2017,137,0,35450,Patrick Cantlay,15.97,23,144
2017,139,0,24357,K.J. Choi,15.95,26,163
2017,140,0,24361,Pat Perez,15.9,31,195
2017,141,0,29974,Branden Grace,15.89,17,107
2017,142,0,34264,Hudson Swafford,15.87,40,252
2017,143,0,28679,Fabián Gómez,15.83,22,139
2017,144,0,33399,Adam Hadwin,15.79,36,228
2017,144,0,37454,Whee Kim,15.79,33,209
2017,146,0,46601,Trey Mullinax,15.77,38,241
2017,147,0,36801,Mark Hubbard,15.74,31,197
2017,148,0,34358,Jonathan Randolph,15.69,24,153
2017,149,0,35879,Kelly Kraft,15.66,31,198
2017,150,0,24924,Bill Haas,15.64,38,243
2017,151,0,6522,Ernie Els,15.57,19,122
2017,152,0,32448,James Hahn,15.45,38,246
2017,153,0,28093,Miguel Angel Carballo,15.38,20,130
2017,154,0,37455,Si Woo Kim,15.23,23,151
2017,155,0,30692,Scott Stallings,15.22,35,230
2017,156,0,46732,Rick Lamb,15.17,22,145
2017,157,0,40009,Dominic Bozzelli,15.15,25,165
2017,157,0,24140,Sean O'Hair,15.15,35,231
2017,159,0,24507,Jason Bohn,15.14,28,185
2017,160,0,20572,Rod Pampling,15.09,32,212
2017,161,0,27064,Jhonattan Vegas,15.07,33,219
2017,162,0,24846,Ricky Barnes,15.02,35,233
2017,163,0,25900,Lucas Glover,14.97,44,294
2017,164,0,35506,Mackenzie Hughes,14.94,46,308
2017,165,0,20593,Greg Chalmers,14.81,28,189
2017,166,0,29476,Kyle Reifers,14.72,34,231
2017,167,0,27095,Nick Watney,14.41,32,222
2017,168,0,20157,Retief Goosen,14.4,18,125
2017,169,0,24502,Adam Scott,14.39,19,132
2017,170,0,25804,Bubba Watson,14.38,21,146
2017,171,0,47128,Richy Werenski,14.35,33,230
2017,172,0,25892,Steve Wheatcroft,14.18,20,141
2017,173,0,23353,J.J. Henry,14.17,34,240
2017,174,0,36699,Patrick Rodgers,14.07,28,199
2017,175,0,32640,Troy Merritt,13.89,30,216
2017,176,0,27974,Sung Kang,13.6,37,272
2017,177,0,25493,Nick Taylor,13.52,33,244
2017,178,0,29740,Brad Fritsch,13.43,18,134
2017,179,0,27214,Kevin Streelman,13.36,33,247
2017,180,0,29908,C.T. Pan,13.18,29,220
2017,181,0,23320,Ryan Palmer,13.13,21,160
2017,182,0,30944,Jason Kokrak,13.11,35,267
2017,182,0,27466,Spencer Levin,13.11,27,206
2017,184,0,32200,Roberto Castro,13.04,21,161
2017,185,0,22046,Geoff Ogilvy,12.88,30,233
2017,186,0,24781,Hunter Mahan,11.82,26,220
2017,187,0,25191,Gonzalo Fernandez-Castaño,11.51,16,139
2017,188,0,28420,Ryan Brehm,11.5,23,200
2017,189,0,29485,Brett Stegmaier,10.86,19,175
2017,190,0,25274,Steven Bowditch,9.24,11,119
2016,1,0,29222,Billy Hurley III,29.49,46,156
2016,2,0,34046,Jordan Spieth,27.75,48,173
2016,3,0,25396,Kevin Na,27.4,57,208
2016,4,0,24502,Adam Scott,25.4,48,189
2016,5,0,20104,Ken Duke,25.18,35,139
2016,6,0,31646,Emiliano Grillo,25.0,57,228
2016,7,0,29420,Billy Horschel,24.86,43,173
2016,8,0,29223,Sam Saunders,24.84,39,157
2016,9,0,40026,Daniel Berger,24.8,61,246
2016,10,0,25686,Jason Dufner,24.6,62,252
2016,11,0,33419,Cameron Tringale,24.5,49,200
2016,12,0,31420,Anirban Lahiri,24.43,32,131
2016,13,0,29221,Webb Simpson,24.26,41,169
2016,13,0,25349,Tim Wilkinson,24.26,41,169
2016,15,0,28237,Rory McIlroy,24.2,38,157
2016,16,0,6527,Steve Stricker,24.14,28,116
2016,17,0,26331,Charl Schwartzel,24.02,43,179
2016,18,0,26951,Johnson Wagner,23.79,64,269
2016,19,0,26596,Ryan Moore,23.68,45,190
2016,20,0,29478,Kevin Kisner,23.4,55,235
2016,21,0,34098,Russell Henley,23.39,51,218
2016,22,0,31560,Brian Stuard,23.3,41,176
2016,23,0,27649,Brandt Snedeker,23.28,61,262
2016,24,0,21961,Charles Howell III,22.94,64,279
2016,25,0,24024,Zach Johnson,22.91,52,227
2016,26,0,25240,D.A. Points,22.76,28,123
2016,27,0,35891,Cameron Smith,22.63,31,137
2016,28,0,33122,Russell Knox,22.56,44,195
2016,29,0,30925,Dustin Johnson,22.48,49,218
2016,30,0,35732,Wes Roach,22.44,35,156
2016,31,0,34466,Peter Malnati,21.76,47,216
2016,32,0,24140,Sean O'Hair,21.68,62,286
2016,33,0,33461,Morgan Hoffmann,21.62,40,185
2016,34,0,27942,Rob Oppenheim,21.58,30,139
2016,35,0,32366,Kevin Chappell,21.49,52,242
2016,36,0,31202,William McGirt,21.48,61,284
2016,37,0,35539,Luke Guthrie,21.47,35,163
2016,38,0,32200,Roberto Castro,21.37,53,248
2016,38,0,23320,Ryan Palmer,21.37,56,262
2016,40,0,34563,Chesson Hadley,21.36,47,220
2016,41,0,26758,David Hearn,21.26,54,254
2016,42,0,34262,Jon Curran,21.15,48,227
2016,43,0,20645,John Senden,21.05,52,247
2016,44,0,36699,Patrick Rodgers,20.99,51,243
2016,45,0,39975,Michael Kim,20.86,58,278
2016,45,0,34264,Hudson Swafford,20.86,63,302
2016,47,0,33141,Keegan Bradley,20.81,46,221
2016,47,0,23108,Matt Kuchar,20.81,46,221
2016,49,0,28092,D.H. Lee,20.71,35,169
2016,50,0,24358,Robert Garrigus,20.62,40,194
2016,51,0,20098,Stuart Appleby,20.6,41,199
2016,52,0,10213,Dicky Pride,20.49,25,122
2016,53,0,28132,Tyrone Van Aswegen,20.28,58,286
2016,54,0,31416,Derek Fathauer,20.25,49,242
2016,55,0,29289,S.Y. Noh,20.09,43,214
2016,55,0,25632,Jimmy Walker,20.09,47,234
2016,57,0,35545,Blayne Barber,20.08,52,259
2016,58,0,24846,Ricky Barnes,20.0,50,250
2016,58,0,30944,Jason Kokrak,20.0,52,260
2016,60,0,25364,Paul Casey,19.9,38,191
2016,60,0,27436,Graham DeLaet,19.9,38,191
2016,62,0,28475,Jeff Overton,19.88,33,166
2016,63,0,25572,Graeme McDowell,19.84,25,126
2016,64,0,37189,Harold Varner III,19.83,47,237
2016,65,0,27963,Chris Stroud,19.74,45,228
2016,66,0,35532,Tom Hoge,19.72,42,213
2016,67,0,27064,Jhonattan Vegas,19.71,55,279
2016,68,0,27141,J.B. Holmes,19.59,38,194
2016,69,0,33399,Adam Hadwin,19.57,55,281
2016,70,0,22371,Aaron Baddeley,19.53,42,215
2016,71,0,23800,Bryce Molder,19.49,38,195
2016,72,0,32839,Hideki Matsuyama,19.47,37,190
2016,73,0,33418,Shawn Stefani,19.41,46,237
2016,74,0,27214,Kevin Streelman,19.4,39,201
2016,75,0,12510,Chad Campbell,19.23,45,234
2016,76,0,26851,Marc Leishman,19.17,37,193
2016,77,0,29476,Kyle Reifers,19.03,55,289
2016,78,0,12716,Charley Hoffman,18.78,43,229
2016,79,0,2206,David Toms,18.75,27,144
2016,80,0,36689,Brooks Koepka,18.72,38,203
2016,81,0,27895,Jonas Blixt,18.69,37,198
2016,81,0,30926,Chris Kirk,18.69,40,214
2016,83,0,27466,Spencer Levin,18.68,51,273
2016,84,0,28089,Jason Day,18.6,32,172
2016,84,0,32757,Patton Kizzire,18.6,40,215
2016,86,0,25818,Scott Piercy,18.59,37,199
2016,87,0,23983,Luke Donald,18.54,28,151
2016,87,0,32102,Rickie Fowler,18.54,38,205
2016,89,0,26476,Chez Reavie,18.53,43,232
