YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
2021,97,0,35230,Nelson Ledesma,49
2021,97,0,33204,Shane Lowry,49
2021,97,0,27349,Alex Noren,49
2021,97,0,24140,Sean O'Hair,49
2021,97,0,34256,Andrew Putnam,49
2021,97,0,26331,Charl Schwartzel,49
2021,97,0,39953,Chase Seiffert,49
2021,97,0,30692,Scott Stallings,49
2021,97,0,31560,Brian Stuard,49
2021,97,0,23623,Bo Van Pelt,49
2021,97,0,27064,Jhonattan Vegas,49
2021,97,0,47128,Richy Werenski,49
2021,97,0,20396,Lee Westwood,49
2021,97,0,31323,Gary Woodland,49
2021,125,0,33404,Chris Baker,48
2021,125,0,28420,Ryan Brehm,48
2021,125,0,34076,Joel Dahmen,48
2021,125,0,28089,Jason Day,48
2021,125,0,25686,Jason Dufner,48
2021,125,0,19846,Brian Gay,48
2021,125,0,48045,Michael Gellerman,48
2021,125,0,52375,Doug Ghim,48
2021,125,0,29974,Branden Grace,48
2021,125,0,35532,Tom Hoge,48
2021,125,0,35461,Beau Hossler,48
2021,125,0,39975,Michael Kim,48
2021,125,0,37455,Si Woo Kim,48
2021,125,0,30926,Chris Kirk,48
2021,125,0,31420,Anirban Lahiri,48
2021,125,0,27936,Martin Laird,48
2021,125,0,35449,Adam Long,48
2021,125,0,50525,Collin Morikawa,48
2021,125,0,23320,Ryan Palmer,48
2021,125,0,29908,C.T. Pan,48
2021,125,0,22056,Cameron Percy,48
2021,125,0,46441,Robby Shelton,48
2021,125,0,33486,Roger Sloan,48
2021,125,0,27214,Kevin Streelman,48
2021,125,0,27330,Josh Teater,48
2021,125,0,32333,Kevin Tway,48
2021,125,0,37189,Harold Varner III,48
2021,125,0,25804,Bubba Watson,48
2021,125,0,51894,Vince Whaley,48
2021,125,0,47483,Will Zalatoris,48
2021,155,0,29268,Bronson Burgoon,47
2021,155,0,25364,Paul Casey,47
2021,155,0,51766,Wyndham Clark,47
2021,155,0,46550,Brandon Hagy,47
2021,155,0,27554,Scott Harrington,47
2021,155,0,33490,Bo Hoag,47
2021,155,0,34174,John Huh,47
2021,155,0,33410,Andrew Landry,47
2021,155,0,28775,Nate Lashley,47
2021,155,0,35104,Tom Lewis,47
2021,155,0,32839,Hideki Matsuyama,47
2021,155,0,40042,Tyler McCumber,47
2021,155,0,27556,Ted Potter Jr.,47
2021,155,0,26476,Chez Reavie,47
2021,155,0,35617,Martin Trainer,47
2021,155,0,27770,Camilo Villegas,47
2021,155,0,27095,Nick Watney,47
2021,155,0,32254,Xinjun Zhang,47
2021,173,0,33120,Mark Anderson,46
2021,173,0,32102,Rickie Fowler,46
2021,173,0,21209,Sergio Garcia,46
2021,173,0,32791,K.H. Lee,46
2021,173,0,27129,Luke List,46
2021,173,0,25818,Scott Piercy,46
2021,173,0,28252,Seamus Power,46
2021,173,0,39324,J.J. Spaun,46
2021,173,0,30110,Kyle Stanley,46
2021,173,0,23788,D.J. Trahan,46
2021,183,0,33141,Keegan Bradley,45
2021,183,0,52372,Cameron Champ,45
2021,183,0,23983,Luke Donald,45
2021,183,0,45609,Tyler Duncan,45
2021,183,0,29970,Dylan Frittelli,45
2021,183,0,28679,Fabián Gómez,45
2021,183,0,33122,Russell Knox,45
2021,183,0,33413,Ben Martin,45
2021,183,0,34213,Grayson Murray,45
2021,183,0,36871,Matthew NeSmith,45
2021,183,0,30163,Henrik Norlander,45
2021,194,0,33948,Byeong Hun An,44
2021,194,0,34255,Joseph Bramlett,44
2021,196,0,24357,K.J. Choi,43
2020,1,0,35658,Kris Ventura,59
2020,2,0,48045,Michael Gellerman,57
2020,2,0,47993,Denny McCarthy,57
2020,4,0,40098,Matt Fitzpatrick,56
2020,4,0,46442,Maverick McNealy,56
2020,4,0,24138,Ian Poulter,56
2020,7,-3,47959,Bryson DeChambeau,55
2020,7,12,35506,Mackenzie Hughes,55
2020,7,-3,30927,Brendon Todd,55
2020,10,0,29268,Bronson Burgoon,54
2020,10,0,45157,Cam Davis,54
2020,10,0,30911,Tommy Fleetwood,54
2020,10,0,30925,Dustin Johnson,54
2020,10,0,29478,Kevin Kisner,54
2020,10,0,32640,Troy Merritt,54
2020,10,9,25396,Kevin Na,54
2020,10,0,34256,Andrew Putnam,54
2020,10,-1,29221,Webb Simpson,54
2020,10,0,51894,Vince Whaley,54
2020,10,0,31323,Gary Woodland,54
2020,21,-2,51766,Wyndham Clark,53
2020,21,-2,35461,Beau Hossler,53
2020,21,-2,39546,Keith Mitchell,53
2020,21,-2,28252,Seamus Power,53
2020,25,2,40009,Dominic Bozzelli,52
2020,25,2,32366,Kevin Chappell,52
2020,25,14,35310,Lanto Griffin,52
2020,25,2,27554,Scott Harrington,52
2020,25,2,32757,Patton Kizzire,52
2020,25,2,35449,Adam Long,52
2020,25,2,34466,Peter Malnati,52
2020,25,2,49771,J.T. Poston,52
2020,25,2,34360,Patrick Reed,52
2020,25,2,36699,Patrick Rodgers,52
2020,25,-6,46046,Scottie Scheffler,52
2020,25,2,39953,Chase Seiffert,52
2020,25,2,47128,Richy Werenski,52
2020,38,-11,40026,Daniel Berger,51
2020,38,1,40058,Zac Blair,51
2020,38,1,34255,Joseph Bramlett,51
2020,38,1,46435,Austin Cook,51
2020,38,1,34099,Harris English,51
2020,38,1,32102,Rickie Fowler,51
2020,38,1,10809,Jim Furyk,51
2020,38,1,32618,Rhein Gibson,51
2020,38,1,28679,Fabián Gómez,51
2020,38,1,46402,Talor Gooch,51
2020,38,1,56762,Will Gordon,51
2020,38,1,34563,Chesson Hadley,51
2020,38,1,34363,Tyrrell Hatton,51
2020,38,1,26758,David Hearn,51
2020,38,1,29420,Billy Horschel,51
2020,38,1,37455,Si Woo Kim,51
2020,38,1,29926,Danny Lee,51
2020,38,31,48822,Sebastián Muñoz,51
2020,38,1,26329,Louis Oosthuizen,51
2020,38,1,24361,Pat Perez,51
2020,38,1,27556,Ted Potter Jr.,51
2020,38,1,53165,Doc Redman,51
2020,38,31,48081,Xander Schauffele,51
2020,38,1,24502,Adam Scott,51
2020,38,1,27649,Brandt Snedeker,51
2020,38,1,29518,Brendan Steele,51
2020,38,1,27095,Nick Watney,51
2020,38,1,49964,Aaron Wise,51
2020,38,1,32254,Xinjun Zhang,51
2020,67,2,35450,Patrick Cantlay,50
2020,67,2,46550,Brandon Hagy,50
2020,67,2,33597,Harry Higgs,50
2020,67,2,33490,Bo Hoag,50
2020,67,2,12716,Charley Hoffman,50
2020,67,2,46717,Viktor Hovland,50
2020,67,2,36801,Mark Hubbard,50
2020,67,2,24024,Zach Johnson,50
2020,67,2,26851,Marc Leishman,50
2020,67,2,25572,Graeme McDowell,50
2020,67,2,46970,Jon Rahm,50
2020,67,2,49960,Sepp Straka,50
2020,67,2,27963,Chris Stroud,50
2020,67,2,23325,Vaughn Taylor,50
2020,67,2,29484,Peter Uihlein,50
2020,82,8,21407,Arjun Atwal,49
2020,82,8,22371,Aaron Baddeley,49
2020,82,8,47504,Sam Burns,49
2020,82,-13,52372,Cameron Champ,49
2020,82,8,34076,Joel Dahmen,49
2020,82,8,28089,Jason Day,49
2020,82,8,28307,Matt Every,49
2020,82,8,29725,Tony Finau,49
2020,82,8,29535,Brice Garnett,49
2020,82,8,19846,Brian Gay,49
2020,82,8,21961,Charles Howell III,49
2020,82,8,39971,Sungjae Im,49
2020,82,8,26300,Matt Jones,49
2020,82,8,36689,Brooks Koepka,49
2020,82,8,23108,Matt Kuchar,49
2020,82,8,27936,Martin Laird,49
2020,82,8,28775,Nate Lashley,49
2020,82,8,49766,Hank Lebioda,49
2020,82,8,50525,Collin Morikawa,49
2020,82,8,36871,Matthew NeSmith,49
2020,82,8,27942,Rob Oppenheim,49
2020,82,8,33667,Carlos Ortiz,49
2020,82,8,22056,Cameron Percy,49
2020,82,8,35732,Wes Roach,49
2020,82,8,22405,Justin Rose,49
2020,82,8,37275,Sam Ryder,49
2020,82,8,46441,Robby Shelton,49
2020,82,8,33486,Roger Sloan,49
2020,82,8,35891,Cameron Smith,49
2020,82,8,30692,Scott Stallings,49
2020,82,8,25493,Nick Taylor,49
2020,82,8,27330,Josh Teater,49
2020,82,8,32139,Danny Willett,49
2020,115,8,45526,Abraham Ancer,48
2020,115,8,29479,Scott Brown,48
2020,115,8,26499,Rafa Cabrera Bello,48
2020,115,8,34314,Sebastian Cappelen,48
2020,115,8,45609,Tyler Duncan,48
2020,115,8,29970,Dylan Frittelli,48
2020,115,8,52375,Doug Ghim,48
2020,115,8,33399,Adam Hadwin,48
2020,115,8,32448,James Hahn,48
2020,115,8,27644,Brian Harman,48
2020,115,8,34098,Russell Henley,48
2020,115,8,35532,Tom Hoge,48
2020,115,8,31420,Anirban Lahiri,48
2020,115,8,35230,Nelson Ledesma,48
2020,115,8,27129,Luke List,48
2020,115,8,30163,Henrik Norlander,48
2020,115,8,47347,Adam Schenk,48
2020,115,8,39324,J.J. Spaun,48
2020,115,8,34046,Jordan Spieth,48
2020,115,8,31560,Brian Stuard,48
2020,115,8,32150,Michael Thompson,48
2020,115,8,25632,Jimmy Walker,48
2020,115,8,48887,Matt Wallace,48
2020,115,8,25349,Tim Wilkinson,48
2020,115,8,56278,Matthew Wolff,48
2020,140,9,33120,Mark Anderson,47
2020,140,9,19803,Ryan Armour,47
2020,140,9,33404,Chris Baker,47
2020,140,9,20229,Stewart Cink,47
2020,140,9,32662,Michael Gligic,47
2020,140,9,25900,Lucas Glover,47
2020,140,9,31557,Jim Herman,47
2020,140,9,39977,Max Homa,47
2020,140,9,27974,Sung Kang,47
2020,140,9,30944,Jason Kokrak,47
2020,140,9,32839,Hideki Matsuyama,47
2020,140,9,40042,Tyler McCumber,47
2020,140,-17,28237,Rory McIlroy,47
2020,140,9,26596,Ryan Moore,47
2020,140,9,45486,Joaquin Niemann,47
2020,140,9,27349,Alex Noren,47
2020,140,9,23320,Ryan Palmer,47
2020,140,9,23621,Rory Sabbatini,47
2020,140,9,30110,Kyle Stanley,47
2020,140,9,27214,Kevin Streelman,47
2020,140,9,33449,Zack Sucher,47
2020,140,32,33448,Justin Thomas,47
2020,140,9,35617,Martin Trainer,47
2020,140,9,33419,Cameron Tringale,47
2020,140,9,25804,Bubba Watson,47
2020,165,7,28420,Ryan Brehm,46
2020,165,7,33410,Andrew Landry,46
2020,165,7,32791,K.H. Lee,46
2020,165,7,33413,Ben Martin,46
2020,165,7,34213,Grayson Murray,46
2020,165,7,25818,Scott Piercy,46
2020,171,8,33948,Byeong Hun An,45
2020,171,8,33141,Keegan Bradley,45
2020,171,8,25364,Paul Casey,45
2020,171,8,34021,Bud Cauley,45
2020,171,8,39997,Corey Conners,45
2020,171,8,29974,Branden Grace,45
2020,171,8,33122,Russell Knox,45
2020,171,8,33204,Shane Lowry,45
2020,171,8,1810,Phil Mickelson,45
2020,171,8,48119,Ben Taylor,45
2020,171,8,27064,Jhonattan Vegas,45
2020,182,8,31646,Emiliano Grillo,44
2020,182,8,24924,Bill Haas,44
2020,182,8,49298,Kramer Hickok,44
2020,182,8,26476,Chez Reavie,44
2020,182,8,37189,Harold Varner III,44
2020,187,8,25686,Jason Dufner,43
2020,187,8,21209,Sergio Garcia,43
2020,187,8,23788,D.J. Trahan,43
2020,187,8,23623,Bo Van Pelt,43
2020,191,8,29908,C.T. Pan,42
2020,191,8,34431,Robert Streb,42
2020,193,8,32333,Kevin Tway,39
2019,1,0,34046,Jordan Spieth,58
2019,2,0,37380,Curtis Luck,56
2019,2,0,47993,Denny McCarthy,56
2019,4,0,34256,Andrew Putnam,55
2019,4,0,37275,Sam Ryder,55
2019,6,0,22405,Justin Rose,54
2019,6,0,24502,Adam Scott,54
2019,6,0,26951,Johnson Wagner,54
2019,9,0,40009,Dominic Bozzelli,53
2019,9,0,32102,Rickie Fowler,53
2019,9,0,35461,Beau Hossler,53
2019,9,0,32757,Patton Kizzire,53
2019,9,0,25572,Graeme McDowell,53
2019,9,0,27556,Ted Potter Jr.,53
2019,9,0,36699,Patrick Rodgers,53
2019,9,0,49960,Sepp Straka,53
2019,9,0,23325,Vaughn Taylor,53
2019,9,0,37340,Chase Wright,53
2019,19,0,22371,Aaron Baddeley,52
2019,19,0,28259,Sangmoon Bae,52
2019,19,0,47959,Bryson DeChambeau,52
2019,19,0,35376,Roberto Díaz,52
2019,19,0,25900,Lucas Glover,52
2019,19,0,34563,Chesson Hadley,52
2019,19,0,29420,Billy Horschel,52
2019,19,0,36689,Brooks Koepka,52
2019,19,0,29926,Danny Lee,52
2019,19,0,25396,Kevin Na,52
2019,19,0,24361,Pat Perez,52
2019,19,0,23621,Rory Sabbatini,52
2019,19,0,29221,Webb Simpson,52
2019,19,0,32150,Michael Thompson,52
2019,19,0,29484,Peter Uihlein,52
2019,34,0,32200,Roberto Castro,51
2019,34,0,52372,Cameron Champ,51
2019,34,0,34306,John Chin,51
2019,34,0,51766,Wyndham Clark,51
2019,34,0,34076,Joel Dahmen,51
2019,34,0,46402,Talor Gooch,51
2019,34,0,27974,Sung Kang,51
2019,34,0,29478,Kevin Kisner,51
2019,34,0,35879,Kelly Kraft,51
2019,34,0,28775,Nate Lashley,51
2019,34,0,48822,Sebastián Muñoz,51
2019,34,0,24138,Ian Poulter,51
2019,34,0,46970,Jon Rahm,51
2019,34,0,48081,Xander Schauffele,51
2019,34,0,47347,Adam Schenk,51
2019,34,0,33486,Roger Sloan,51
2019,34,0,27649,Brandt Snedeker,51
2019,34,0,27963,Chris Stroud,51
2019,34,0,33419,Cameron Tringale,51
2019,34,0,47128,Richy Werenski,51
2019,34,0,31323,Gary Woodland,51
2019,55,0,19803,Ryan Armour,50
2019,55,0,27958,Ryan Blaum,50
2019,55,0,47504,Sam Burns,50
2019,55,0,35450,Patrick Cantlay,50
2019,55,0,46435,Austin Cook,50
2019,55,0,45157,Cam Davis,50
2019,55,0,28089,Jason Day,50
2019,55,0,46523,Joey Garber,50
2019,55,0,12716,Charley Hoffman,50
2019,55,0,39971,Sungjae Im,50
2019,55,0,21731,Freddie Jacobson,50
2019,55,0,30925,Dustin Johnson,50
2019,55,0,36852,Jim Knous,50
2019,55,0,31420,Anirban Lahiri,50
2019,55,0,27936,Martin Laird,50
2019,55,0,49766,Hank Lebioda,50
2019,55,0,32791,K.H. Lee,50
2019,55,0,26851,Marc Leishman,50
2019,55,0,34466,Peter Malnati,50
2019,55,0,32839,Hideki Matsuyama,50
2019,55,0,28237,Rory McIlroy,50
2019,55,0,39546,Keith Mitchell,50
2019,55,0,25818,Scott Piercy,50
2019,55,0,39327,Ben Silverman,50
2019,55,0,33418,Shawn Stefani,50
2019,55,0,25493,Nick Taylor,50
2019,55,0,27064,Jhonattan Vegas,50
2019,82,0,30978,Kiradech Aphibarnrat,49
2019,82,0,27895,Jonas Blixt,49
2019,82,0,29479,Scott Brown,49
2019,82,0,29268,Bronson Burgoon,49
2019,82,0,34099,Harris English,49
2019,82,0,30191,Julián Etulain,49
2019,82,0,40098,Matt Fitzpatrick,49
2019,82,0,29535,Brice Garnett,49
2019,82,0,19846,Brian Gay,49
2019,82,0,33399,Adam Hadwin,49
2019,82,0,39977,Max Homa,49
2019,82,0,21961,Charles Howell III,49
2019,82,0,37454,Whee Kim,49
2019,82,0,30944,Jason Kokrak,49
2019,82,0,1810,Phil Mickelson,49
2019,82,0,26596,Ryan Moore,49
2019,82,0,45486,Joaquin Niemann,49
2019,82,0,49771,J.T. Poston,49
2019,82,0,28252,Seamus Power,49
2019,82,0,26476,Chez Reavie,49
2019,82,0,34360,Patrick Reed,49
2019,82,0,32058,José de Jesús Rodríguez,49
2019,82,0,30786,Brady Schnell,49
2019,82,0,31560,Brian Stuard,49
2019,82,0,27330,Josh Teater,49
2019,82,0,49964,Aaron Wise,49
2019,108,0,45526,Abraham Ancer,48
2019,108,0,26499,Rafa Cabrera Bello,48
2019,108,0,28679,Fabián Gómez,48
2019,108,0,26758,David Hearn,48
2019,108,0,47990,Kyle Jones,48
2019,108,0,33122,Russell Knox,48
2019,108,0,23108,Matt Kuchar,48
2019,108,0,24781,Hunter Mahan,48
2019,108,0,32640,Troy Merritt,48
2019,108,0,26329,Louis Oosthuizen,48
2019,108,0,33667,Carlos Ortiz,48
2019,108,0,46501,Ollie Schniederjans,48
2019,108,0,39324,J.J. Spaun,48
2019,108,0,34264,Hudson Swafford,48
2019,108,0,37189,Harold Varner III,48
2019,108,0,25632,Jimmy Walker,48
2019,108,0,27095,Nick Watney,48
2019,125,0,49303,Anders Albertson,47
2019,125,0,40026,Daniel Berger,47
2019,125,0,25364,Paul Casey,47
2019,125,0,25686,Jason Dufner,47
2019,125,0,29725,Tony Finau,47
2019,125,0,29970,Dylan Frittelli,47
2019,125,0,39954,Cody Gribble,47
2019,125,0,31646,Emiliano Grillo,47
2019,125,0,34098,Russell Henley,47
2019,125,0,35506,Mackenzie Hughes,47
2019,125,0,24024,Zach Johnson,47
2019,125,0,26300,Matt Jones,47
2019,125,0,39975,Michael Kim,47
2019,125,0,37455,Si Woo Kim,47
2019,125,0,32816,Satoshi Kodaira,47
2019,125,0,34261,Scott Langley,47
2019,125,0,27129,Luke List,47
2019,125,0,46601,Trey Mullinax,47
2019,125,0,23320,Ryan Palmer,47
2019,125,0,29908,C.T. Pan,47
2019,125,0,29223,Sam Saunders,47
2019,125,0,35891,Cameron Smith,47
2019,125,0,30692,Scott Stallings,47
2019,125,0,40115,Adam Svensson,47
2019,125,0,35617,Martin Trainer,47
2019,150,0,34021,Bud Cauley,46
2019,150,0,39997,Corey Conners,46
2019,150,0,30911,Tommy Fleetwood,46
2019,150,0,34363,Tyrrell Hatton,46
2019,150,0,31557,Jim Herman,46
2019,150,0,49298,Kramer Hickok,46
2019,150,0,35532,Tom Hoge,46
2019,150,0,36799,Stephan Jaeger,46
2019,150,0,33410,Andrew Landry,46
2019,150,0,35449,Adam Long,46
2019,150,0,25198,Francesco Molinari,46
2019,150,0,30946,Alex Prugh,46
2019,150,0,47856,Seth Reeves,46
2019,150,0,35732,Wes Roach,46
2019,150,0,29518,Brendan Steele,46
2019,150,0,21528,Henrik Stenson,46
2019,150,0,27214,Kevin Streelman,46
2019,150,0,33448,Justin Thomas,46
2019,150,0,32333,Kevin Tway,46
2019,150,0,25804,Bubba Watson,46
2019,150,0,32139,Danny Willett,46
2019,171,0,33948,Byeong Hun An,45
2019,171,0,20472,Alex Cejka,45
2019,171,0,6522,Ernie Els,45
2019,171,0,10809,Jim Furyk,45
2019,171,0,29974,Branden Grace,45
2019,171,0,24924,Bill Haas,45
2019,171,0,35421,Brandon Harkins,45
2019,171,0,27349,Alex Noren,45
2019,171,0,30110,Kyle Stanley,45
2019,171,0,34431,Robert Streb,45
2019,181,0,33141,Keegan Bradley,44
2019,181,0,24925,Jonathan Byrd,44
2019,181,0,45609,Tyler Duncan,44
2019,181,0,21209,Sergio Garcia,44
2019,181,0,27644,Brian Harman,44
2019,181,0,27141,J.B. Holmes,44
2019,187,0,20572,Rod Pampling,43
2019,188,0,23353,J.J. Henry,42
2018,1,0,31646,Emiliano Grillo,56
2018,1,0,37454,Whee Kim,56
2018,3,0,35461,Beau Hossler,55
2018,3,0,36689,Brooks Koepka,55
2018,3,0,27936,Martin Laird,55
2018,3,0,50526,Tom Lovelady,55
2018,3,0,1810,Phil Mickelson,55
2018,3,0,27649,Brandt Snedeker,55
2018,9,0,34099,Harris English,54
2018,9,0,37278,Nicholas Lindheim,54
2018,9,0,32839,Hideki Matsuyama,54
2018,9,0,25396,Kevin Na,54
2018,9,0,32150,Michael Thompson,54
2018,14,0,30978,Kiradech Aphibarnrat,53
2018,14,0,26499,Rafa Cabrera Bello,53
2018,14,0,20593,Greg Chalmers,53
2018,14,0,46435,Austin Cook,53
2018,14,0,35376,Roberto Díaz,53
2018,14,0,30911,Tommy Fleetwood,53
2018,14,0,27644,Brian Harman,53
2018,14,0,29478,Kevin Kisner,53
2018,14,0,25572,Graeme McDowell,53
2018,14,0,27349,Alex Noren,53
2018,14,0,39327,Ben Silverman,53
2018,14,0,29221,Webb Simpson,53
2018,14,0,25834,Daniel Summerhays,53
2018,14,0,25632,Jimmy Walker,53
2018,14,0,49964,Aaron Wise,53
2018,29,0,27958,Ryan Blaum,52
2018,29,0,48084,Wesley Bryan,52
2018,29,0,35421,Brandon Harkins,52
2018,29,0,34098,Russell Henley,52
2018,29,0,30925,Dustin Johnson,52
2018,29,0,34466,Peter Malnati,52
2018,29,0,47993,Denny McCarthy,52
2018,29,0,27942,Rob Oppenheim,52
2018,29,0,28252,Seamus Power,52
2018,29,0,34358,Jonathan Randolph,52
2018,29,0,22405,Justin Rose,52
2018,29,0,23621,Rory Sabbatini,52
2018,29,0,47347,Adam Schenk,52
2018,29,0,30110,Kyle Stanley,52
2018,29,0,26951,Johnson Wagner,52
2018,44,0,35545,Blayne Barber,51
2018,44,0,24846,Ricky Barnes,51
2018,44,0,40058,Zac Blair,51
2018,44,0,40009,Dominic Bozzelli,51
2018,44,0,28089,Jason Day,51
2018,44,0,47959,Bryson DeChambeau,51
2018,44,0,25686,Jason Dufner,51
2018,44,0,10809,Jim Furyk,51
2018,44,0,19846,Brian Gay,51
2018,44,0,35310,Lanto Griffin,51
2018,44,0,26758,David Hearn,51
2018,44,0,35532,Tom Hoge,51
2018,44,0,34174,John Huh,51
2018,44,0,39975,Michael Kim,51
2018,44,0,23108,Matt Kuchar,51
2018,44,0,31420,Anirban Lahiri,51
2018,44,0,29926,Danny Lee,51
2018,44,0,34409,David Lingmerth,51
2018,44,0,24361,Pat Perez,51
2018,44,0,49771,J.T. Poston,51
2018,44,0,27556,Ted Potter Jr.,51
2018,44,0,26476,Chez Reavie,51
2018,44,0,29485,Brett Stegmaier,51
2018,44,0,23325,Vaughn Taylor,51
2018,44,0,31323,Gary Woodland,51
2018,69,0,31416,Derek Fathauer,50
2018,69,0,29725,Tony Finau,50
2018,69,0,32102,Rickie Fowler,50
2018,69,0,39954,Cody Gribble,50
2018,69,0,34563,Chesson Hadley,50
2018,69,0,33399,Adam Hadwin,50
2018,69,0,34363,Tyrrell Hatton,50
2018,69,0,29420,Billy Horschel,50
2018,69,0,29222,Billy Hurley III,50
2018,69,0,26300,Matt Jones,50
2018,69,0,27974,Sung Kang,50
2018,69,0,30944,Jason Kokrak,50
2018,69,0,33413,Ben Martin,50
2018,69,0,32640,Troy Merritt,50
2018,69,0,24140,Sean O'Hair,50
2018,69,0,25240,D.A. Points,50
2018,69,0,36699,Patrick Rodgers,50
2018,69,0,37275,Sam Ryder,50
2018,69,0,29223,Sam Saunders,50
2018,69,0,48081,Xander Schauffele,50
2018,69,0,39328,Conrad Shindler,50
2018,69,0,30692,Scott Stallings,50
2018,69,0,33448,Justin Thomas,50
2018,69,0,33419,Cameron Tringale,50
2018,69,0,29484,Peter Uihlein,50
2018,69,0,37189,Harold Varner III,50
2018,69,0,27095,Nick Watney,50
2018,69,0,8793,Tiger Woods,50
2018,97,0,19803,Ryan Armour,49
2018,97,0,40026,Daniel Berger,49
2018,97,0,29268,Bronson Burgoon,49
2018,97,0,20472,Alex Cejka,49
2018,97,0,32366,Kevin Chappell,49
2018,97,0,23541,Ben Crane,49
2018,97,0,34076,Joel Dahmen,49
2018,97,0,46402,Talor Gooch,49
2018,97,0,12716,Charley Hoffman,49
2018,97,0,24024,Zach Johnson,49
2018,97,0,30926,Chris Kirk,49
2018,97,0,32757,Patton Kizzire,49
2018,97,0,33122,Russell Knox,49
2018,97,0,35879,Kelly Kraft,49
2018,97,0,33410,Andrew Landry,49
2018,97,0,26851,Marc Leishman,49
2018,97,0,29461,Jamie Lovemark,49
2018,97,0,33204,Shane Lowry,49
2018,97,0,28237,Rory McIlroy,49
2018,97,0,46601,Trey Mullinax,49
2018,97,0,34213,Grayson Murray,49
2018,97,0,32876,Martin Piller,49
2018,97,0,24138,Ian Poulter,49
2018,97,0,34256,Andrew Putnam,49
2018,97,0,46970,Jon Rahm,49
2018,97,0,46501,Ollie Schniederjans,49
2018,97,0,26331,Charl Schwartzel,49
2018,97,0,34046,Jordan Spieth,49
2018,97,0,27963,Chris Stroud,49
2018,97,0,31560,Brian Stuard,49
2018,97,0,47287,Ethan Tracy,49
2018,97,0,35544,Andrew Yun,49
2018,129,0,22371,Aaron Baddeley,48
2018,129,0,27895,Jonas Blixt,48
2018,129,0,12510,Chad Campbell,48
2018,129,0,34021,Bud Cauley,48
2018,129,0,20229,Stewart Cink,48
2018,129,0,39997,Corey Conners,48
2018,129,0,37338,Zecheng Dou,48
2018,129,0,28500,Martin Flores,48
2018,129,0,25900,Lucas Glover,48
2018,129,0,28679,Fabián Gómez,48
2018,129,0,29974,Branden Grace,48
2018,129,0,27141,J.B. Holmes,48
2018,129,0,35506,Mackenzie Hughes,48
2018,129,0,36799,Stephan Jaeger,48
2018,129,0,32816,Satoshi Kodaira,48
2018,129,0,28775,Nate Lashley,48
2018,129,0,24781,Hunter Mahan,48
2018,129,0,31202,William McGirt,48
2018,129,0,39546,Keith Mitchell,48
2018,129,0,34360,Patrick Reed,48
2018,129,0,39324,J.J. Spaun,48
2018,129,0,33418,Shawn Stefani,48
2018,129,0,21528,Henrik Stenson,48
2018,129,0,34431,Robert Streb,48
2018,129,0,34264,Hudson Swafford,48
2018,129,0,32333,Kevin Tway,48
2018,129,0,27064,Jhonattan Vegas,48
2018,129,0,47128,Richy Werenski,48
2018,129,0,25892,Steve Wheatcroft,48
2018,129,0,32254,Xinjun Zhang,48
2018,159,0,33948,Byeong Hun An,47
2018,159,0,45526,Abraham Ancer,47
2018,159,0,47125,Matt Atkins,47
2018,159,0,29479,Scott Brown,47
2018,159,0,24924,Bill Haas,47
2018,159,0,32448,James Hahn,47
2018,159,0,21961,Charles Howell III,47
2018,159,0,37455,Si Woo Kim,47
2018,159,0,20572,Rod Pampling,47
2018,159,0,24502,Adam Scott,47
2018,159,0,35891,Cameron Smith,47
2018,159,0,25493,Nick Taylor,47
2018,159,0,28132,Tyrone Van Aswegen,47
2018,172,0,33141,Keegan Bradley,46
2018,172,0,35450,Patrick Cantlay,46
2018,172,0,25364,Paul Casey,46
2018,172,0,45609,Tyler Duncan,46
2018,172,0,28307,Matt Every,46
2018,172,0,29535,Brice Garnett,46
2018,172,0,27129,Luke List,46
2018,172,0,26596,Ryan Moore,46
2018,172,0,26329,Louis Oosthuizen,46
2018,172,0,23320,Ryan Palmer,46
2018,172,0,29908,C.T. Pan,46
2018,172,0,22056,Cameron Percy,46
2018,184,0,24925,Jonathan Byrd,45
2018,184,0,24358,Robert Garrigus,45
2018,184,0,25198,Francesco Molinari,45
2018,184,0,25818,Scott Piercy,45
2018,184,0,29518,Brendan Steele,45
2018,184,0,27214,Kevin Streelman,45
2018,184,0,25804,Bubba Watson,45
2018,191,0,20157,Retief Goosen,44
2018,192,0,23353,J.J. Henry,43
2018,192,0,22582,Kyle Thompson,43
2017,1,0,36689,Brooks Koepka,58
2017,2,0,35545,Blayne Barber,56
2017,2,0,40058,Zac Blair,56
2017,2,0,37278,Nicholas Lindheim,56
2017,5,0,39954,Cody Gribble,55
2017,5,0,25572,Graeme McDowell,55
2017,5,0,25396,Kevin Na,55
2017,5,0,27649,Brandt Snedeker,55
2017,5,0,25892,Steve Wheatcroft,55
2017,10,0,27895,Jonas Blixt,54
2017,10,0,32102,Rickie Fowler,54
2017,10,0,34098,Russell Henley,54
2017,10,0,34409,David Lingmerth,54
2017,10,0,34466,Peter Malnati,54
2017,10,0,48822,Sebastián Muñoz,54
2017,10,0,24140,Sean O'Hair,54
2017,10,0,26329,Louis Oosthuizen,54
2017,10,0,48081,Xander Schauffele,54
2017,10,0,32150,Michael Thompson,54
2017,20,0,48084,Wesley Bryan,53
2017,20,0,37454,Whee Kim,53
