YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE
2006,0,11011,Mike Sposa,4
2006,0,22295,Darron Stiles,4
2006,0,26287,Roland Thatcher,4
2006,0,2214,Kirk Triplett,4
2006,0,20812,Tjaart van der Walt,4
2006,0,12755,Vance Veazey,4
2006,0,2245,Grant Waite,4
2006,0,10425,Jay Williamson,4
2006,0,25936,Alex Aragon,3
2006,0,1132,Mark Brooks,3
2006,0,6809,Bob Burns,3
2006,0,1157,Tom Byrum,3
2006,0,20848,Ángel Cabrera,3
2006,0,20400,Michael Campbell,3
2006,0,25364,Paul Casey,3
2006,0,20593,Greg Chalmers,3
2006,0,19825,Darren Clarke,3
2006,0,1226,Fred Couples,3
2006,0,1249,John Daly,3
2006,0,23409,James Driscoll,3
2006,0,9011,David Duval,3
2006,0,1385,Jim Gallagher Jr.,3
2006,0,23903,Stephen Gangluff,3
2006,0,6044,Scott Gump,3
2006,0,20859,Anders Hansen,3
2006,0,19970,Robert Karlsson,3
2006,0,20218,Shingo Katayama,3
2006,0,29718,Anthony Kim,3
2006,0,22986,Søren Kjeldsen,3
2006,0,22624,Joel Kribel,3
2006,0,23552,Hank Kuehne,3
2006,0,10860,Justin Leonard,3
2006,0,1771,Blaine McCallister,3
2006,0,6090,Jim McGovern,3
2006,0,24449,Parker McLachlin,3
2006,0,8339,Spike McRoy,3
2006,0,25842,Jon Mills,3
2006,0,23821,Yusaku Miyazato,3
2006,0,7707,Mike Small,3
2006,0,8375,Paul Stankowski,3
2006,0,20548,Hidemichi Tanaka,3
2006,0,21498,Hideto Tanihara,3
2006,0,25632,Jimmy Walker,3
2006,0,20396,Lee Westwood,3
2006,0,20369,John Bickerton,2
2006,0,10944,Thomas Bjørn,2
2006,0,8191,Paul Broadhurst,2
2006,0,20623,Gavin Coles,2
2006,0,8931,Glen Day,2
2006,0,29285,Brent Delahoussaye,2
2006,0,24512,Simon Dyson,2
2006,0,27088,Johan Edfors,2
2006,0,1307,Joel Edwards,2
2006,0,25935,John Engler Jr.,2
2006,0,28307,Matt Every,2
2006,0,24083,Marcus Fraser,2
2006,0,1378,David Frost,2
2006,0,1457,Jay Haas,2
2006,0,27554,Scott Harrington,2
2006,0,26758,David Hearn,2
2006,0,23063,Scott Hend,2
2006,0,20433,Mark Hensby,2
2006,0,23616,Ryan Hietala,2
2006,0,25732,S.K. Ho,2
2006,0,24956,Mikko Ilonen,2
2006,0,22034,Yasuharu Imano,2
2006,0,1569,Peter Jacobsen,2
2006,0,19958,Miguel Angel Jiménez,2
2006,0,1609,Jim Kane,2
2006,0,8993,Franklin Langham,2
2006,0,12662,Thomas Levet,2
2006,0,27466,Spencer Levin,2
2006,0,27060,John Mallinger,2
2006,0,24191,Andrew Marshall,2
2006,0,1761,Len Mattiace,2
2006,0,8635,Colin Montgomerie,2
2006,0,28621,Madalitso Muthiya,2
2006,0,27942,Rob Oppenheim,2
2006,0,20443,Jin Park,2
2006,0,1968,Nick Price,2
2006,0,2010,Loren Roberts,2
2006,0,26539,Robert Rock,2
2006,0,23386,David Roesch,2
2006,0,20480,Marco Ruiz,2
2006,0,23797,Brett Rumford,2
2006,0,26331,Charl Schwartzel,2
2006,0,27399,Richard Scott,2
2006,0,7013,Wes Short Jr.,2
2006,0,2131,Mike Springer,2
2006,0,26679,Kevin Stadler,2
2006,0,20429,Boyd Summerhays,2
2006,0,12663,Phil Tataurangi,2
2006,0,6078,Esteban Toledo,2
2006,0,23162,Simon Wakefield,2
2006,0,22540,Anthony Wall,2
2006,0,22110,Thaworn Wiratchant,2
2006,0,2294,Willie Wood,2
2005,0,23135,Tim Clark,14
2005,0,21805,Harrison Frazar,13
2005,0,12782,Tim Herron,13
2005,0,2206,David Toms,13
2005,0,20229,Stewart Cink,12
2005,0,2101,Joey Sindelar,12
2005,0,2239,Scott Verplank,12
2005,0,8537,J.P. Hayes,11
2005,0,23353,J.J. Henry,11
2005,0,6332,Neal Lancaster,11
2005,0,6515,Shaun Micheel,11
2005,0,6373,José María Olazábal,11
2005,0,25345,Carl Pettersson,11
2005,0,7013,Wes Short Jr.,11
2005,0,8793,Tiger Woods,11
2005,0,21961,Charles Howell III,10
2005,0,1707,Steve Lowery,10
2005,0,1766,Billy Mayfair,10
2005,0,1797,Rocco Mediate,10
2005,0,25396,Kevin Na,10
2005,0,22405,Justin Rose,10
2005,0,22293,Heath Slocum,10
2005,0,26287,Roland Thatcher,10
2005,0,19824,Craig Barlow,9
2005,0,1161,Mark Calcavecchia,9
2005,0,23541,Ben Crane,9
2005,0,1249,John Daly,9
2005,0,23983,Luke Donald,9
2005,0,1381,Fred Funk,9
2005,0,10809,Jim Furyk,9
2005,0,21209,Sergio Garcia,9
2005,0,1418,Bill Glasson,9
2005,0,22892,Jason Gore,9
2005,0,20378,Mathias Grönberg,9
2005,0,10117,Bob Heintz,9
2005,0,10962,Bradley Hughes,9
2005,0,1553,John Huston,9
2005,0,26420,Richard Johnson,9
2005,0,23725,Brendan Jones,9
2005,0,10733,Kent Jones,9
2005,0,23320,Ryan Palmer,9
2005,0,23623,Bo Van Pelt,9
2005,0,23349,Charles Warren,9
2005,0,23322,Brett Wetterich,9
2005,0,10885,Robert Allenby,8
2005,0,20098,Stuart Appleby,8
2005,0,20498,Briny Baird,8
2005,0,24925,Jonathan Byrd,8
2005,0,20850,Daniel Chopra,8
2005,0,28088,Matt Davidson,8
2005,0,6621,Joe Durant,8
2005,0,12823,Carlos Franco,8
2005,0,24980,Scott Gutschewski,8
2005,0,6575,Dudley Hart,8
2005,0,8075,Jerry Kelly,8
2005,0,20382,Stephen Leaney,8
2005,0,1706,Davis Love III,8
2005,0,20628,Arron Oberholser,8
2005,0,20572,Rod Pampling,8
2005,0,1941,Tom Pernice Jr.,8
2005,0,1948,Tim Petrovic,8
2005,0,7749,Brett Quigley,8
2005,0,23621,Rory Sabbatini,8
2005,0,6567,Vijay Singh,8
2005,0,2133,Craig Stadler,8
2005,0,2223,Bob Tway,8
2005,0,8385,Omar Uresti,8
2005,0,20160,Charlie Wi,8
2005,0,21407,Arjun Atwal,7
2005,0,7867,Woody Austin,7
2005,0,24227,Justin Bolli,7
2005,0,1127,Danny Briggs,7
2005,0,1142,Bart Bryant,7
2005,0,19972,José Coceres,7
2005,0,1226,Fred Couples,7
2005,0,19881,Robert Damron,7
2005,0,21753,Brian Davis,7
2005,0,1388,Robert Gamez,7
2005,0,1577,Lee Janzen,7
2005,0,6573,Brandt Jobe,7
2005,0,24024,Zach Johnson,7
2005,0,1666,Bernhard Langer,7
2005,0,20634,Peter Lonard,7
2005,0,1724,Jeff Maggert,7
2005,0,24781,Hunter Mahan,7
2005,0,21949,Joe Ogilvie,7
2005,0,20691,Greg Owen,7
2005,0,20474,Phillip Price,7
2005,0,23497,Tag Ridings,7
2005,0,2010,Loren Roberts,7
2005,0,22913,John Rollins,7
2005,0,20645,John Senden,7
2005,0,2106,Chris Smith,7
2005,0,20548,Hidemichi Tanaka,7
2005,0,21498,Hideto Tanihara,7
2005,0,20812,Tjaart van der Walt,7
2005,0,27095,Nick Watney,7
2005,0,20099,Doug Barron,6
2005,0,7223,Brian Bateman,6
2005,0,24507,Jason Bohn,6
2005,0,20848,Ángel Cabrera,6
2005,0,19825,Darren Clarke,6
2005,0,12826,Paul Claxton,6
2005,0,6034,Marco Dawson,6
2005,0,8931,Glen Day,6
2005,0,23409,James Driscoll,6
2005,0,6522,Ernie Els,6
2005,0,1361,Dan Forsman,6
2005,0,19846,Brian Gay,6
2005,0,25900,Lucas Glover,6
2005,0,20157,Retief Goosen,6
2005,0,1473,Todd Hamilton,6
2005,0,23063,Scott Hend,6
2005,0,8993,Franklin Langham,6
2005,0,10860,Justin Leonard,6
2005,0,1723,Andrew Magee,6
2005,0,12680,Shigeki Maruyama,6
2005,0,10585,Scott McCarron,6
2005,0,1810,Phil Mickelson,6
2005,0,1887,Mark O'Meara,6
2005,0,1928,Corey Pavin,6
2005,0,24361,Pat Perez,6
2005,0,1945,Kenny Perry,6
2005,0,24138,Ian Poulter,6
2005,0,1968,Nick Price,6
2005,0,21959,Ted Purdy,6
2005,0,22548,Patrick Sheehan,6
2005,0,21951,Joey Snyder III,6
2005,0,26679,Kevin Stadler,6
2005,0,22295,Darron Stiles,6
2005,0,6527,Steve Stricker,6
2005,0,6595,Kevin Sutherland,6
2005,0,23325,Vaughn Taylor,6
2005,0,2214,Kirk Triplett,6
2005,0,2246,Duffy Waldorf,6
2005,0,12602,Dean Wilson,6
2005,0,21878,Mark Wilson,6
2005,0,21633,Steve Allan,5
2005,0,6004,Stephen Ames,5
2005,0,23036,Chris Anderson,5
2005,0,1024,Billy Andrade,5
2005,0,1035,Tommy Armour III,5
2005,0,22371,Aaron Baddeley,5
2005,0,12652,Cameron Beckman,5
2005,0,23614,Rich Beem,5
2005,0,6214,Guy Boros,5
2005,0,12510,Chad Campbell,5
2005,0,24357,K.J. Choi,5
2005,0,20623,Gavin Coles,5
2005,0,22621,Ben Curtis,5
2005,0,1261,Jay Delsing,5
2005,0,1313,Steve Elkington,5
2005,0,1320,Bob Estes,5
2005,0,20121,Todd Fischer,5
2005,0,7457,Steve Flesch,5
2005,0,12645,Brent Geiberger,5
2005,0,8725,Tom Gillis,5
2005,0,21806,Paul Gow,5
2005,0,24924,Bill Haas,5
2005,0,1457,Jay Haas,5
2005,0,1475,Donnie Hammond,5
2005,0,20766,Padraig Harrington,5
2005,0,26758,David Hearn,5
2005,0,20433,Mark Hensby,5
2005,0,21350,Ryuji Imada,5
2005,0,1569,Peter Jacobsen,5
2005,0,21731,Freddie Jacobson,5
2005,0,20094,Jonathan Kaye,5
2005,0,1619,Skip Kendall,5
2005,0,23552,Hank Kuehne,5
2005,0,1677,Tom Lehman,5
2005,0,27466,Spencer Levin,5
2005,0,1685,J.L. Lewis,5
2005,0,11032,Frank Lickliter II,5
2005,0,24912,Will MacKenzie,5
2005,0,8339,Spike McRoy,5
2005,0,8635,Colin Montgomerie,5
2005,0,26596,Ryan Moore,5
2005,0,24140,Sean O'Hair,5
2005,0,22348,Nick O'Hern,5
2005,0,22046,Geoff Ogilvy,5
2005,0,12660,Jesper Parnevik,5
2005,0,1920,Craig Parry,5
2005,0,1938,David Peoples,5
2005,0,25240,D.A. Points,5
2005,0,2099,Scott Simpson,5
2005,0,2131,Mike Springer,5
2005,0,6078,Esteban Toledo,5
2005,0,10425,Jay Williamson,5
2005,0,6197,Michael Allen,4
2005,0,1042,Paul Azinger,4
2005,0,28220,Colby Beckstrom,4
2005,0,7363,Craig Bowden,4
2005,0,8123,Jeff Brehaut,4
2005,0,24290,D.J. Brigman,4
2005,0,1139,Olin Browne,4
2005,0,1157,Tom Byrum,4
2005,0,1175,Jim Carter,4
2005,0,25364,Paul Casey,4
2005,0,20472,Alex Cejka,4
2005,0,1219,John Cook,4
2005,0,6251,Chris DiMarco,4
2005,0,1306,David Edwards,4
2005,0,6599,John Elliott,4
2005,0,1323,Brad Fabel,4
2005,0,25741,Nick Gilliam,4
2005,0,10201,Matt Gogel,4
2005,0,6643,Paul Goydos,4
2005,0,24604,Hunter Haas,4
2005,0,1487,Jeff Hart,4
2005,0,8337,Mike Heinen,4
2005,0,27702,Matt Hendrix,4
2005,0,1527,Scott Hoch,4
2005,0,8633,Per-Ulrik Johansson,4
2005,0,25234,Jason Knutzon,4
2005,0,10565,Ian Leggatt,4
2005,0,1682,Wayne Levi,4
2005,0,20502,Michael Long,4
2005,0,1761,Len Mattiace,4
2005,0,25572,Graeme McDowell,4
2005,0,1823,Larry Mize,4
2005,0,20095,Carl Paulson,4
2005,0,1927,Dennis Paulson,4
2005,0,25847,Rob Rashell,4
2005,0,20127,Chris Riley,4
2005,0,24502,Adam Scott,4
2005,0,2104,Jeff Sluman,4
2005,0,12454,Mario Tiziani,4
2005,0,23788,D.J. Trahan,4
2005,0,2245,Grant Waite,4
2005,0,20029,Notah Begay III,3
2005,0,10944,Thomas Bjørn,3
2005,0,1116,Michael Bradley,3
2005,0,6220,Jaxon Brigman,3
2005,0,1132,Mark Brooks,3
2005,0,6809,Bob Burns,3
2005,0,20400,Michael Campbell,3
2005,0,24494,Erik Compton,3
2005,0,1282,Trevor Dodds,3
2005,0,23688,Scott Drummond,3
2005,0,12760,Danny Ellis,3
2005,0,1326,Nick Faldo,3
2005,0,1329,Brad Faxon,3
2005,0,27561,Nick Flanagan,3
2005,0,1374,Robin Freeman,3
2005,0,8545,Glen Hnatiuk,3
2005,0,20608,David Howell,3
2005,0,1599,Steve Jones,3
2005,0,1633,Tom Kite,3
2005,0,22624,Joel Kribel,3
2005,0,23108,Matt Kuchar,3
2005,0,8547,John Maginnes,3
2005,0,6090,Jim McGovern,3
2005,0,20663,Brenden Pappas,3
2005,0,10213,Dicky Pride,3
2005,0,28486,Michael Putnam,3
2005,0,2033,Dave Rummells,3
2005,0,28373,Lloyd Saltman,3
2005,0,10649,Tom Scherrer,3
2005,0,2136,Chris Starkjohann,3
2005,0,21528,Henrik Stenson,3
2005,0,20580,Andre Stolz,3
2005,0,10423,Mike Weir,3
2005,0,20396,Lee Westwood,3
2005,0,20436,Garrett Willis,3
2005,0,23540,Jason Allred,2
2005,0,20369,John Bickerton,2
2005,0,25274,Steven Bowditch,2
2005,0,11123,Chris Couch,2
2005,0,23739,Ryan Dillon,2
2005,0,24236,Nick Dougherty,2
2005,0,22983,Bradley Dredge,2
2005,0,6036,Scott Dunlap,2
2005,0,9011,David Duval,2
2005,0,24512,Simon Dyson,2
2005,0,1378,David Frost,2
2005,0,1385,Jim Gallagher Jr.,2
2005,0,20569,Richard Green,2
2005,0,1468,Gary Hallberg,2
2005,0,22792,Peter Hanson,2
2005,0,6617,Brian Henninger,2
2005,0,23580,Tetsuji Hiratsuka,2
2005,0,12716,Charley Hoffman,2
2005,0,1533,P.H. Horgan III,2
2005,0,1549,Mike Hulbert,2
2005,0,22034,Yasuharu Imano,2
2005,0,22378,Trevor Immelman,2
2005,0,8881,Tripp Isenhour,2
2005,0,19958,Miguel Angel Jiménez,2
2005,0,24957,Simon Khan,2
2005,0,21695,Maarten Lafeber,2
2005,0,6016,Brad Lardon,2
2005,0,12662,Thomas Levet,2
2005,0,1713,David Lundstrom,2
2005,0,1717,Sandy Lyle,2
2005,0,28158,Steve Marino,2
2005,0,1755,Dick Mast,2
2005,0,1771,Blaine McCallister,2
2005,0,12461,Paul McGinley,2
2005,0,26950,John Morgan,2
2005,0,7235,John Morse,2
2005,0,6140,Sean Murphy,2
2005,0,1876,Greg Norman,2
2005,0,1926,Steve Pate,2
2005,0,10912,Craig Perks,2
2005,0,25818,Scott Piercy,2
2005,0,26597,Ben Portie,2
2005,0,1975,Tom Purtzer,2
2005,0,2002,John Riegger,2
2005,0,2049,Gene Sauers,2
2005,0,12309,Bob Sowards,2
2005,0,26808,Tadahiro Takayama,2
2005,0,20935,Toru Taniguchi,2
2005,0,27770,Camilo Villegas,2
2005,0,25632,Jimmy Walker,2
2005,0,2256,Tom Watson,2
2005,0,2257,Brian Watts,2
2005,0,2294,Willie Wood,2
2005,0,24663,Y.E. Yang,2
2004,0,20157,Retief Goosen,18
2004,0,2106,Chris Smith,15
2004,0,7223,Brian Bateman,14
2004,0,2010,Loren Roberts,14
2004,0,24507,Jason Bohn,13
2004,0,1677,Tom Lehman,13
2004,0,21959,Ted Purdy,13
2004,0,2246,Duffy Waldorf,13
2004,0,20229,Stewart Cink,12
2004,0,1320,Bob Estes,12
2004,0,1139,Olin Browne,11
2004,0,20593,Greg Chalmers,11
2004,0,1473,Todd Hamilton,11
2004,0,1569,Peter Jacobsen,11
2004,0,20094,Jonathan Kaye,11
2004,0,20572,Rod Pampling,11
2004,0,20127,Chris Riley,11
2004,0,2206,David Toms,11
2004,0,1024,Billy Andrade,10
2004,0,19824,Craig Barlow,10
2004,0,1161,Mark Calcavecchia,10
2004,0,12510,Chad Campbell,10
2004,0,23541,Ben Crane,10
2004,0,7457,Steve Flesch,10
2004,0,12823,Carlos Franco,10
2004,0,21731,Freddie Jacobson,10
2004,0,24024,Zach Johnson,10
2004,0,8075,Jerry Kelly,10
2004,0,24361,Pat Perez,10
2004,0,25345,Carl Pettersson,10
2004,0,2101,Joey Sindelar,10
2004,0,6567,Vijay Singh,10
2004,0,2239,Scott Verplank,10
2004,0,21633,Steve Allan,9
2004,0,1388,Robert Gamez,9
2004,0,25900,Lucas Glover,9
2004,0,26420,Richard Johnson,9
2004,0,23552,Hank Kuehne,9
2004,0,6332,Neal Lancaster,9
2004,0,1810,Phil Mickelson,9
2004,0,20628,Arron Oberholser,9
2004,0,23320,Ryan Palmer,9
2004,0,1948,Tim Petrovic,9
2004,0,2002,John Riegger,9
2004,0,10423,Mike Weir,9
2004,0,8793,Tiger Woods,9
2004,0,12652,Cameron Beckman,8
2004,0,1127,Danny Briggs,8
2004,0,20848,Ángel Cabrera,8
2004,0,23135,Tim Clark,8
2004,0,6251,Chris DiMarco,8
2004,0,25686,Jason Dufner,8
2004,0,6522,Ernie Els,8
2004,0,10201,Matt Gogel,8
2004,0,12782,Tim Herron,8
2004,0,1553,John Huston,8
2004,0,10733,Kent Jones,8
2004,0,1666,Bernhard Langer,8
2004,0,10860,Justin Leonard,8
2004,0,24781,Hunter Mahan,8
2004,0,1766,Billy Mayfair,8
2004,0,1771,Blaine McCallister,8
2004,0,10585,Scott McCarron,8
2004,0,21949,Joe Ogilvie,8
2004,0,20663,Brenden Pappas,8
2004,0,22405,Justin Rose,8
2004,0,23621,Rory Sabbatini,8
2004,0,8375,Paul Stankowski,8
2004,0,2214,Kirk Triplett,8
2004,0,20396,Lee Westwood,8
2004,0,20098,Stuart Appleby,7
2004,0,7867,Woody Austin,7
2004,0,20029,Notah Begay III,7
2004,0,24925,Jonathan Byrd,7
2004,0,1313,Steve Elkington,7
2004,0,21805,Harrison Frazar,7
2004,0,1378,David Frost,7
2004,0,1381,Fred Funk,7
2004,0,1418,Bill Glasson,7
2004,0,1457,Jay Haas,7
2004,0,1527,Scott Hoch,7
2004,0,21961,Charles Howell III,7
2004,0,1577,Lee Janzen,7
2004,0,1724,Jeff Maggert,7
2004,0,12680,Shigeki Maruyama,7
2004,0,26950,John Morgan,7
2004,0,12660,Jesper Parnevik,7
2004,0,1928,Corey Pavin,7
2004,0,22548,Patrick Sheehan,7
2004,0,2104,Jeff Sluman,7
2004,0,20548,Hidemichi Tanaka,7
2004,0,10425,Jay Williamson,7
2004,0,6197,Michael Allen,6
2004,0,10885,Robert Allenby,6
2004,0,6004,Stephen Ames,6
2004,0,21407,Arjun Atwal,6
2004,0,20498,Briny Baird,6
2004,0,7721,Pat Bates,6
2004,0,6809,Bob Burns,6
2004,0,1175,Jim Carter,6
2004,0,24357,K.J. Choi,6
2004,0,20850,Daniel Chopra,6
2004,0,1226,Fred Couples,6
2004,0,19881,Robert Damron,6
2004,0,8931,Glen Day,6
2004,0,6621,Joe Durant,6
2004,0,12760,Danny Ellis,6
2004,0,1361,Dan Forsman,6
2004,0,12645,Brent Geiberger,6
2004,0,6575,Dudley Hart,6
2004,0,20433,Mark Hensby,6
2004,0,20382,Stephen Leaney,6
2004,0,1706,Davis Love III,6
2004,0,25396,Kevin Na,6
2004,0,1887,Mark O'Meara,6
2004,0,10107,Deane Pappas,6
2004,0,1927,Dennis Paulson,6
2004,0,1941,Tom Pernice Jr.,6
2004,0,23497,Tag Ridings,6
2004,0,22913,John Rollins,6
2004,0,22293,Heath Slocum,6
2004,0,6527,Steve Stricker,6
2004,0,6078,Esteban Toledo,6
2004,0,8385,Omar Uresti,6
2004,0,23623,Bo Van Pelt,6
2004,0,20436,Garrett Willis,6
2004,0,12602,Dean Wilson,6
2004,0,1042,Paul Azinger,5
2004,0,23613,Rich Barcelo,5
2004,0,7363,Craig Bowden,5
2004,0,8123,Jeff Brehaut,5
2004,0,1142,Bart Bryant,5
2004,0,1157,Tom Byrum,5
2004,0,20472,Alex Cejka,5
2004,0,12388,Michael Clark II,5
2004,0,19972,José Coceres,5
2004,0,1219,John Cook,5
2004,0,23983,Luke Donald,5
2004,0,20585,Niclas Fasth,5
2004,0,20121,Todd Fischer,5
2004,0,1374,Robin Freeman,5
2004,0,10809,Jim Furyk,5
2004,0,21209,Sergio Garcia,5
2004,0,19846,Brian Gay,5
2004,0,20378,Mathias Grönberg,5
2004,0,20766,Padraig Harrington,5
2004,0,23353,J.J. Henry,5
2004,0,8881,Tripp Isenhour,5
2004,0,1619,Skip Kendall,5
2004,0,23108,Matt Kuchar,5
2004,0,1685,J.L. Lewis,5
2004,0,11032,Frank Lickliter II,5
2004,0,1707,Steve Lowery,5
2004,0,1761,Len Mattiace,5
2004,0,8339,Spike McRoy,5
2004,0,1797,Rocco Mediate,5
2004,0,6515,Shaun Micheel,5
2004,0,1823,Larry Mize,5
2004,0,25237,Kevin Muncrief,5
2004,0,22046,Geoff Ogilvy,5
2004,0,6373,José María Olazábal,5
2004,0,1945,Kenny Perry,5
2004,0,10213,Dicky Pride,5
2004,0,2049,Gene Sauers,5
2004,0,24502,Adam Scott,5
2004,0,20645,John Senden,5
2004,0,7013,Wes Short Jr.,5
2004,0,2099,Scott Simpson,5
2004,0,6595,Kevin Sutherland,5
2004,0,23325,Vaughn Taylor,5
2004,0,2279,Mark Wiebe,5
2004,0,1035,Tommy Armour III,4
2004,0,22371,Aaron Baddeley,4
2004,0,21739,Aaron Barber,4
2004,0,10944,Thomas Bjørn,4
2004,0,21646,David Branshaw,4
2004,0,1143,Brad Bryant,4
2004,0,12394,Tom Carter,4
2004,0,19825,Darren Clarke,4
2004,0,1203,Russ Cochran,4
2004,0,11123,Chris Couch,4
2004,0,8835,Kris Cox,4
2004,0,22621,Ben Curtis,4
2004,0,1249,John Daly,4
2004,0,1261,Jay Delsing,4
2004,0,9011,David Duval,4
2004,0,1306,David Edwards,4
2004,0,1329,Brad Faxon,4
2004,0,1385,Jim Gallagher Jr.,4
2004,0,7941,Mike Grob,4
2004,0,8537,J.P. Hayes,4
2004,0,8337,Mike Heinen,4
2004,0,23063,Scott Hend,4
2004,0,20608,David Howell,4
2004,0,8633,Per-Ulrik Johansson,4
2004,0,12705,Cliff Kresge,4
2004,0,22624,Joel Kribel,4
2004,0,27768,Brock Mackenzie,4
2004,0,6090,Jim McGovern,4
2004,0,25034,James McLean,4
2004,0,12682,Hirofumi Miyase,4
2004,0,12753,David Morland IV,4
2004,0,1891,David Ogrin,4
2004,0,7939,Dan Olsen,4
2004,0,1920,Craig Parry,4
2004,0,1926,Steve Pate,4
2004,0,20095,Carl Paulson,4
2004,0,1938,David Peoples,4
2004,0,10912,Craig Perks,4
2004,0,1968,Nick Price,4
2004,0,7749,Brett Quigley,4
2004,0,2133,Craig Stadler,4
2004,0,20580,Andre Stolz,4
2004,0,23307,Roger Tambellini,4
2004,0,2230,Stan Utley,4
2004,0,20812,Tjaart van der Walt,4
2004,0,27770,Camilo Villegas,4
2004,0,2245,Grant Waite,4
2004,0,21878,Mark Wilson,4
2004,0,1014,Fulton Allem,3
2004,0,24846,Ricky Barnes,3
2004,0,23614,Rich Beem,3
2004,0,1098,Jay Don Blake,3
2004,0,6214,Guy Boros,3
2004,0,1116,Michael Bradley,3
2004,0,24290,D.J. Brigman,3
2004,0,1132,Mark Brooks,3
2004,0,25364,Paul Casey,3
2004,0,21753,Brian Davis,3
2004,0,6034,Marco Dawson,3
2004,0,1282,Trevor Dodds,3
2004,0,20104,Ken Duke,3
2004,0,1307,Joel Edwards,3
2004,0,1334,Keith Fergus,3
2004,0,21284,Hiroyuki Fujita,3
2004,0,1408,Kelly Gibson,3
2004,0,6643,Paul Goydos,3
2004,0,1444,Ken Green,3
2004,0,24924,Bill Haas,3
2004,0,1475,Donnie Hammond,3
2004,0,27708,Jason Hartwick,3
2004,0,27702,Matt Hendrix,3
2004,0,21007,Gabriel Hjertstedt,3
2004,0,19958,Miguel Angel Jiménez,3
2004,0,6573,Brandt Jobe,3
2004,0,21893,Brian Kortan,3
2004,0,6016,Brad Lardon,3
2004,0,10565,Ian Leggatt,3
2004,0,1682,Wayne Levi,3
2004,0,20634,Peter Lonard,3
2004,0,8547,John Maginnes,3
2004,0,20445,Casey Martin,3
2004,0,20676,Patrick Moore,3
2004,0,7235,John Morse,3
2004,0,20474,Phillip Price,3
2004,0,7707,Mike Small,3
2004,0,2131,Mike Springer,3
2004,0,26679,Kevin Stadler,3
2004,0,26287,Roland Thatcher,3
2004,0,6613,Tommy Tolles,3
2004,0,2223,Bob Tway,3
2004,0,2257,Brian Watts,3
2004,0,2294,Willie Wood,3
2004,0,20099,Doug Barron,2
2004,0,22416,Michael Beard,2
2004,0,1078,Jim Benepe,2
2004,0,20400,Michael Campbell,2
2004,0,1185,Brandel Chamblee,2
2004,0,24494,Erik Compton,2
2004,0,24452,John Douma,2
2004,0,23688,Scott Drummond,2
2004,0,27561,Nick Flanagan,2
2004,0,20939,Keiichiro Fukabori,2
2004,0,19830,Joakim Haeggman,2
2004,0,6617,Brian Henninger,2
2004,0,8545,Glen Hnatiuk,2
2004,0,12716,Charley Hoffman,2
2004,0,1549,Mike Hulbert,2
2004,0,22378,Trevor Immelman,2
2004,0,24511,Thongchai Jaidee,2
2004,0,12389,Barry Lane,2
2004,0,12662,Thomas Levet,2
2004,0,12461,Paul McGinley,2
2004,0,22122,Andrew McLardy,2
2004,0,27146,Adam Meyer,2
2004,0,23800,Bryce Molder,2
2004,0,8635,Colin Montgomerie,2
2004,0,26596,Ryan Moore,2
2004,0,27615,Chris Nallen,2
2004,0,22348,Nick O'Hern,2
2004,0,6054,Sean Pacetti,2
2004,0,1960,Don Pooley,2
2004,0,24138,Ian Poulter,2
2004,0,26476,Chez Reavie,2
2004,0,24389,Jean-Francois Remesy,2
2004,0,23386,David Roesch,2
2004,0,23797,Brett Rumford,2
2004,0,2135,Mike Standly,2
2004,0,2167,Mike Sullivan,2
2004,0,6581,David Sutherland,2
2004,0,2170,Hal Sutton,2
2004,0,21498,Hideto Tanihara,2
2004,0,12663,Phil Tataurangi,2
2004,0,2191,Tim Thelen,2
2004,0,26497,Casey Wittenberg,2
2004,0,22363,Don Yrene,2
2003,0,12680,Shigeki Maruyama,17
2003,0,6251,Chris DiMarco,15
2003,0,10733,Kent Jones,14
2003,0,11032,Frank Lickliter II,14
2003,0,1261,Jay Delsing,13
2003,0,1378,David Frost,13
2003,0,8075,Jerry Kelly,13
2003,0,10860,Justin Leonard,13
2003,0,20098,Stuart Appleby,12
2003,0,12652,Cameron Beckman,12
2003,0,8123,Jeff Brehaut,12
2003,0,20229,Stewart Cink,12
2003,0,23541,Ben Crane,12
2003,0,20121,Todd Fischer,12
2003,0,1381,Fred Funk,12
2003,0,1388,Robert Gamez,12
2003,0,6643,Paul Goydos,12
2003,0,8337,Mike Heinen,12
2003,0,1797,Rocco Mediate,12
2003,0,1948,Tim Petrovic,12
2003,0,20127,Chris Riley,12
2003,0,2246,Duffy Waldorf,12
2003,0,19824,Craig Barlow,11
2003,0,21961,Charles Howell III,11
2003,0,1553,John Huston,11
2003,0,22046,Geoff Ogilvy,11
2003,0,1938,David Peoples,11
2003,0,23621,Rory Sabbatini,11
2003,0,7867,Woody Austin,10
2003,0,7223,Brian Bateman,10
2003,0,8931,Glen Day,10
2003,0,6621,Joe Durant,10
2003,0,1361,Dan Forsman,10
2003,0,23338,David Gossett,10
2003,0,6332,Neal Lancaster,10
2003,0,1706,Davis Love III,10
2003,0,2214,Kirk Triplett,10
2003,0,10423,Mike Weir,10
2003,0,1024,Billy Andrade,9
2003,0,24925,Jonathan Byrd,9
2003,0,20472,Alex Cejka,9
2003,0,19881,Robert Damron,9
2003,0,6522,Ernie Els,9
2003,0,1329,Brad Faxon,9
