YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2019,0,26300,Matt Jones,"26' 3""",14776.0,563
2019,0,24138,Ian Poulter,"26' 3""",8703.417,332
2019,0,32058,José de Jesús Rodríguez,"26' 3""",9567.083,364
2019,0,34431,Robert Streb,"26' 3""",13824.75,526
2019,0,25493,Nick Taylor,"26' 3""",18338.417,698
2019,0,19846,Brian Gay,"26' 2""",15429.417,590
2019,0,47990,Kyle Jones,"26' 2""",12238.417,468
2019,0,27974,Sung Kang,"26' 2""",14665.917,560
2019,0,30978,Kiradech Aphibarnrat,"26' 1""",8934.917,343
2019,0,29420,Billy Horschel,"26' 1""",14820.083,568
2019,0,39971,Sungjae Im,"26' 1""",21251.75,814
2019,0,34261,Scott Langley,"26' 1""",12405.583,475
2019,0,28252,Seamus Power,"26' 1""",12615.0,483
2019,0,37340,Chase Wright,"26' 1""",12636.833,484
2019,0,40026,Daniel Berger,"26' 0""",12624.333,486
2019,0,29479,Scott Brown,"26' 0""",14461.333,557
2019,0,47856,Seth Reeves,"26' 0""",11172.417,430
2019,0,34021,Bud Cauley,"25' 11""",15546.5,600
2019,0,29478,Kevin Kisner,"25' 11""",15915.333,614
2019,0,27936,Martin Laird,"25' 11""",16690.0,644
2019,0,27095,Nick Watney,"25' 11""",15328.25,591
2019,0,27958,Ryan Blaum,"25' 10""",15052.333,583
2019,0,30191,Julián Etulain,"25' 10""",10320.917,399
2019,0,32102,Rickie Fowler,"25' 10""",13483.167,522
2019,0,35506,Mackenzie Hughes,"25' 10""",13933.417,539
2019,0,21731,Freddie Jacobson,"25' 10""",8147.667,315
2019,0,34466,Peter Malnati,"25' 10""",15237.917,590
2019,0,30786,Brady Schnell,"25' 10""",8036.917,311
2019,0,48822,Sebastián Muñoz,"25' 9""",13947.833,542
2019,0,25900,Lucas Glover,"25' 8""",17477.5,680
2019,0,35461,Beau Hossler,"25' 8""",13811.417,538
2019,0,36799,Stephan Jaeger,"25' 8""",12178.417,474
2019,0,23108,Matt Kuchar,"25' 8""",14072.583,548
2019,0,33667,Carlos Ortiz,"25' 8""",16169.5,630
2019,0,27895,Jonas Blixt,"25' 7""",13329.5,521
2019,0,26851,Marc Leishman,"25' 7""",11711.417,458
2019,0,27129,Luke List,"25' 7""",11321.0,442
2019,0,30946,Alex Prugh,"25' 7""",13894.25,543
2019,0,32150,Michael Thompson,"25' 7""",13229.5,517
2019,0,47128,Richy Werenski,"25' 7""",15607.75,610
2019,0,31557,Jim Herman,"25' 6""",7953.5,312
2019,0,33122,Russell Knox,"25' 6""",13427.75,527
2019,0,49766,Hank Lebioda,"25' 6""",11917.833,468
2019,0,36699,Patrick Rodgers,"25' 6""",9386.0,368
2019,0,29221,Webb Simpson,"25' 6""",14140.583,555
2019,0,21528,Henrik Stenson,"25' 6""",9232.0,362
2019,0,49960,Sepp Straka,"25' 6""",12068.25,473
2019,0,27644,Brian Harman,"25' 5""",15118.25,595
2019,0,31420,Anirban Lahiri,"25' 5""",11185.083,440
2019,0,32640,Troy Merritt,"25' 5""",11759.417,462
2019,0,49771,J.T. Poston,"25' 5""",17699.583,696
2019,0,33419,Cameron Tringale,"25' 5""",10811.5,425
2019,0,25632,Jimmy Walker,"25' 5""",11859.5,466
2019,0,26499,Rafa Cabrera Bello,"25' 4""",8860.5,350
2019,0,29725,Tony Finau,"25' 4""",14093.5,557
2019,0,34363,Tyrrell Hatton,"25' 4""",8815.667,348
2019,0,29223,Sam Saunders,"25' 4""",13445.833,531
2019,0,33418,Shawn Stefani,"25' 4""",13509.333,533
2019,0,27963,Chris Stroud,"25' 4""",10073.583,398
2019,0,32333,Kevin Tway,"25' 4""",14502.167,573
2019,0,29268,Bronson Burgoon,"25' 3""",9958.333,395
2019,0,46402,Talor Gooch,"25' 3""",10597.167,419
2019,0,39954,Cody Gribble,"25' 3""",11423.75,453
2019,0,26758,David Hearn,"25' 3""",7301.25,289
2019,0,37454,Whee Kim,"25' 3""",9732.417,385
2019,0,32839,Hideki Matsuyama,"25' 3""",15433.583,612
2019,0,29518,Brendan Steele,"25' 3""",11591.167,459
2019,0,49303,Anders Albertson,"25' 2""",10904.5,434
2019,0,35376,Roberto Díaz,"25' 2""",10368.917,412
2019,0,29970,Dylan Frittelli,"25' 2""",14868.917,591
2019,0,39975,Michael Kim,"25' 2""",8448.75,336
2019,0,23621,Rory Sabbatini,"25' 2""",15090.917,600
2019,0,32139,Danny Willett,"25' 2""",10284.0,409
2019,0,49964,Aaron Wise,"25' 2""",11614.083,462
2019,0,25686,Jason Dufner,"25' 1""",12387.25,494
2019,0,33399,Adam Hadwin,"25' 1""",12277.417,490
2019,0,39977,Max Homa,"25' 1""",14240.917,567
2019,0,28775,Nate Lashley,"25' 1""",11415.583,455
2019,0,34256,Andrew Putnam,"25' 1""",10222.5,407
2019,0,34360,Patrick Reed,"25' 1""",14732.75,587
2019,0,35732,Wes Roach,"25' 1""",10793.667,431
2019,0,30110,Kyle Stanley,"25' 1""",12002.833,478
2019,0,34264,Hudson Swafford,"25' 1""",10119.75,403
2019,0,46523,Joey Garber,"25' 0""",9311.333,372
2019,0,23353,J.J. Henry,"25' 0""",9651.0,386
2019,0,36852,Jim Knous,"25' 0""",8065.917,323
2019,0,32816,Satoshi Kodaira,"25' 0""",9725.667,389
2019,0,39546,Keith Mitchell,"25' 0""",12159.667,487
2019,0,23320,Ryan Palmer,"25' 0""",10368.667,415
2019,0,39327,Ben Silverman,"25' 0""",11583.333,464
2019,0,33486,Roger Sloan,"25' 0""",13704.583,549
2019,0,34046,Jordan Spieth,"25' 0""",11654.667,466
2019,0,29484,Peter Uihlein,"25' 0""",11164.333,447
2019,0,37189,Harold Varner III,"25' 0""",15491.583,620
2019,0,10809,Jim Furyk,"24' 11""",12545.417,504
2019,0,34098,Russell Henley,"24' 11""",12613.333,507
2019,0,28089,Jason Day,"24' 10""",10300.083,415
2019,0,30911,Tommy Fleetwood,"24' 10""",10588.0,426
2019,0,36689,Brooks Koepka,"24' 10""",12135.417,488
2019,0,30944,Jason Kokrak,"24' 10""",15328.25,617
2019,0,25818,Scott Piercy,"24' 10""",14955.0,602
2019,0,48081,Xander Schauffele,"24' 10""",11273.583,454
2019,0,27214,Kevin Streelman,"24' 10""",15145.333,609
2019,0,27064,Jhonattan Vegas,"24' 10""",13045.583,526
2019,0,19803,Ryan Armour,"24' 9""",14663.0,592
2019,0,32791,K.H. Lee,"24' 9""",12487.25,505
2019,0,24502,Adam Scott,"24' 9""",8655.583,350
2019,0,47959,Bryson DeChambeau,"24' 8""",12674.167,514
2019,0,29974,Branden Grace,"24' 8""",8504.75,345
2019,0,49298,Kramer Hickok,"24' 8""",12402.75,503
2019,0,35879,Kelly Kraft,"24' 7""",12280.417,499
2019,0,46601,Trey Mullinax,"24' 7""",13162.25,536
2019,0,46970,Jon Rahm,"24' 7""",10942.75,445
2019,0,35891,Cameron Smith,"24' 7""",10070.75,410
2019,0,45609,Tyler Duncan,"24' 6""",13901.667,567
2019,0,25396,Kevin Na,"24' 6""",8260.25,337
2019,0,29908,C.T. Pan,"24' 6""",11929.25,487
2019,0,25804,Bubba Watson,"24' 6""",9927.25,405
2019,0,34076,Joel Dahmen,"24' 5""",15116.167,620
2019,0,21209,Sergio Garcia,"24' 5""",7388.75,303
2019,0,26596,Ryan Moore,"24' 5""",12363.417,507
2019,0,31323,Gary Woodland,"24' 5""",13240.25,543
2019,0,37275,Sam Ryder,"24' 4""",12025.667,495
2019,0,45157,Cam Davis,"24' 3""",11584.667,477
2019,0,6522,Ernie Els,"24' 3""",5414.333,223
2019,0,28237,Rory McIlroy,"24' 3""",11507.25,474
2019,0,26329,Louis Oosthuizen,"24' 3""",9030.5,373
2019,0,22405,Justin Rose,"24' 3""",9272.833,382
2019,0,45526,Abraham Ancer,"24' 2""",13810.917,572
2019,0,28679,Fabián Gómez,"24' 2""",9591.167,397
2019,0,31646,Emiliano Grillo,"24' 2""",10989.083,455
2019,0,24024,Zach Johnson,"24' 2""",10060.833,417
2019,0,1810,Phil Mickelson,"24' 2""",9327.417,386
2019,0,27556,Ted Potter Jr.,"24' 1""",11474.083,476
2019,0,33141,Keegan Bradley,"24' 0""",13843.167,577
2019,0,25364,Paul Casey,"24' 0""",11508.833,480
2019,0,46435,Austin Cook,"24' 0""",9775.75,408
2019,0,37455,Si Woo Kim,"24' 0""",10870.083,453
2019,0,35449,Adam Long,"24' 0""",13558.667,565
2019,0,23325,Vaughn Taylor,"24' 0""",15587.917,650
2019,0,25198,Francesco Molinari,"23' 11""",8079.25,338
2019,0,40115,Adam Svensson,"23' 11""",11110.25,464
2019,0,24925,Jonathan Byrd,"23' 10""",6858.167,288
2019,0,29926,Danny Lee,"23' 10""",13221.667,555
2019,0,26476,Chez Reavie,"23' 10""",13289.667,558
2019,0,30692,Scott Stallings,"23' 10""",12839.333,538
2019,0,31560,Brian Stuard,"23' 10""",14629.0,613
2019,0,27330,Josh Teater,"23' 10""",11387.25,477
2019,0,32200,Roberto Castro,"23' 9""",12468.75,525
2019,0,35532,Tom Hoge,"23' 9""",14237.083,600
2019,0,30925,Dustin Johnson,"23' 9""",10824.833,456
2019,0,34563,Chesson Hadley,"23' 8""",11328.167,478
2019,0,33410,Andrew Landry,"23' 8""",12419.0,525
2019,0,33948,Byeong Hun An,"23' 7""",12239.5,519
2019,0,35421,Brandon Harkins,"23' 7""",12558.083,532
2019,0,33448,Justin Thomas,"23' 7""",10576.0,448
2019,0,39997,Corey Conners,"23' 6""",15104.667,642
2019,0,12716,Charley Hoffman,"23' 6""",8922.25,379
2019,0,27141,J.B. Holmes,"23' 5""",8809.833,376
2019,0,20572,Rod Pampling,"23' 5""",7878.083,336
2019,0,20472,Alex Cejka,"23' 4""",7906.75,339
2019,0,35450,Patrick Cantlay,"23' 3""",10514.333,453
2019,0,45486,Joaquin Niemann,"23' 0""",15566.083,676
2018,0,20593,Greg Chalmers,"28' 5""",8385.667,295
2018,0,36699,Patrick Rodgers,"27' 10""",16816.417,605
2018,0,47347,Adam Schenk,"27' 10""",15952.667,574
2018,0,27349,Alex Noren,"27' 9""",11548.583,416
2018,0,26951,Johnson Wagner,"27' 7""",13418.167,487
2018,0,32150,Michael Thompson,"27' 4""",13690.583,501
2018,0,24781,Hunter Mahan,"27' 0""",12200.0,452
2018,0,25834,Daniel Summerhays,"27' 0""",6908.167,256
2018,0,31416,Derek Fathauer,"26' 11""",13745.417,510
2018,0,29478,Kevin Kisner,"26' 10""",15245.0,568
2018,0,47993,Denny McCarthy,"26' 10""",11522.25,430
2018,0,28252,Seamus Power,"26' 10""",14744.083,549
2018,0,26851,Marc Leishman,"26' 7""",15816.333,595
2018,0,27936,Martin Laird,"26' 6""",12949.833,488
2018,0,28679,Fabián Gómez,"26' 5""",16664.333,630
2018,0,34363,Tyrrell Hatton,"26' 5""",9601.583,364
2018,0,21961,Charles Howell III,"26' 5""",18179.917,688
2018,0,47287,Ethan Tracy,"26' 5""",11445.417,433
2018,0,27958,Ryan Blaum,"26' 4""",14991.0,569
2018,0,47959,Bryson DeChambeau,"26' 4""",17286.833,656
2018,0,25900,Lucas Glover,"26' 4""",9914.417,376
2018,0,46970,Jon Rahm,"26' 4""",11265.083,428
2018,0,35545,Blayne Barber,"26' 3""",13865.0,529
2018,0,40058,Zac Blair,"26' 3""",9945.25,379
2018,0,29222,Billy Hurley III,"26' 3""",11886.083,453
2018,0,31202,William McGirt,"26' 3""",17157.917,654
2018,0,25240,D.A. Points,"26' 3""",9498.667,362
2018,0,34021,Bud Cauley,"26' 2""",8318.917,318
2018,0,30944,Jason Kokrak,"26' 2""",20220.333,773
2018,0,29485,Brett Stegmaier,"26' 2""",11080.917,424
2018,0,33419,Cameron Tringale,"26' 2""",11191.5,428
2018,0,49964,Aaron Wise,"26' 2""",16970.333,649
2018,0,32254,Xinjun Zhang,"26' 2""",12678.417,484
2018,0,28089,Jason Day,"26' 1""",9949.25,381
2018,0,29420,Billy Horschel,"26' 1""",18173.75,696
2018,0,32876,Martin Piller,"26' 1""",13343.5,511
2018,0,25686,Jason Dufner,"26' 0""",10728.0,412
2018,0,30911,Tommy Fleetwood,"26' 0""",11323.667,436
2018,0,36799,Stephan Jaeger,"26' 0""",14265.167,548
2018,0,27649,Brandt Snedeker,"26' 0""",15502.333,597
2018,0,33399,Adam Hadwin,"25' 11""",14737.25,568
2018,0,25572,Graeme McDowell,"25' 11""",9576.583,370
2018,0,29908,C.T. Pan,"25' 10""",19133.583,740
2018,0,25818,Scott Piercy,"25' 10""",15246.833,591
2018,0,23621,Rory Sabbatini,"25' 10""",15841.667,613
2018,0,25364,Paul Casey,"25' 9""",10612.917,412
2018,0,37278,Nicholas Lindheim,"25' 9""",12673.917,492
2018,0,27942,Rob Oppenheim,"25' 9""",11087.417,430
2018,0,46501,Ollie Schniederjans,"25' 9""",14818.583,575
2018,0,29221,Webb Simpson,"25' 9""",17826.75,693
2018,0,32333,Kevin Tway,"25' 9""",19665.667,763
2018,0,35376,Roberto Díaz,"25' 8""",11405.75,445
2018,0,29535,Brice Garnett,"25' 8""",17737.833,692
2018,0,23353,J.J. Henry,"25' 8""",14963.25,583
2018,0,35461,Beau Hossler,"25' 8""",19207.75,749
2018,0,48081,Xander Schauffele,"25' 8""",14554.167,567
2018,0,34264,Hudson Swafford,"25' 8""",11413.167,445
2018,0,37189,Harold Varner III,"25' 8""",15814.667,617
2018,0,27895,Jonas Blixt,"25' 7""",9523.5,372
2018,0,29725,Tony Finau,"25' 7""",17943.75,702
2018,0,32757,Patton Kizzire,"25' 7""",17518.25,685
2018,0,34256,Andrew Putnam,"25' 7""",17592.917,687
2018,0,22371,Aaron Baddeley,"25' 6""",14454.25,567
2018,0,29479,Scott Brown,"25' 6""",16900.583,662
2018,0,35421,Brandon Harkins,"25' 6""",16857.667,662
2018,0,1810,Phil Mickelson,"25' 6""",13338.083,523
2018,0,46601,Trey Mullinax,"25' 6""",12219.5,479
2018,0,26331,Charl Schwartzel,"25' 6""",7878.083,309
2018,0,30692,Scott Stallings,"25' 6""",17241.75,676
2018,0,21528,Henrik Stenson,"25' 6""",11097.5,435
2018,0,19803,Ryan Armour,"25' 5""",20632.5,813
2018,0,10809,Jim Furyk,"25' 5""",9577.667,377
2018,0,35310,Lanto Griffin,"25' 5""",12624.583,496
2018,0,24924,Bill Haas,"25' 5""",14614.417,575
2018,0,39975,Michael Kim,"25' 5""",10353.667,407
2018,0,33204,Shane Lowry,"25' 5""",11071.25,435
2018,0,34466,Peter Malnati,"25' 5""",14407.333,567
2018,0,47128,Richy Werenski,"25' 5""",16128.417,635
2018,0,35544,Andrew Yun,"25' 5""",6655.667,262
2018,0,35506,Mackenzie Hughes,"25' 4""",14320.667,566
2018,0,33122,Russell Knox,"25' 4""",16774.667,662
2018,0,31420,Anirban Lahiri,"25' 4""",13217.75,522
2018,0,28775,Nate Lashley,"25' 4""",8063.0,318
2018,0,31560,Brian Stuard,"25' 4""",19170.417,756
2018,0,25493,Nick Taylor,"25' 4""",16019.083,632
2018,0,29484,Peter Uihlein,"25' 4""",13911.333,550
2018,0,27064,Jhonattan Vegas,"25' 4""",13267.333,524
2018,0,46435,Austin Cook,"25' 3""",18657.167,740
2018,0,28500,Martin Flores,"25' 3""",15118.833,599
2018,0,19846,Brian Gay,"25' 3""",17970.5,712
2018,0,39954,Cody Gribble,"25' 3""",10279.167,407
2018,0,34563,Chesson Hadley,"25' 3""",18608.333,738
2018,0,26300,Matt Jones,"25' 3""",10058.083,398
2018,0,50526,Tom Lovelady,"25' 3""",14362.583,568
2018,0,29461,Jamie Lovemark,"25' 3""",15341.583,608
2018,0,26329,Louis Oosthuizen,"25' 3""",9533.333,377
2018,0,27214,Kevin Streelman,"25' 3""",19410.417,768
2018,0,27095,Nick Watney,"25' 3""",17457.0,691
2018,0,40026,Daniel Berger,"25' 2""",13329.583,530
2018,0,20472,Alex Cejka,"25' 2""",11851.0,471
2018,0,32448,James Hahn,"25' 2""",14843.417,590
2018,0,34174,John Huh,"25' 2""",16663.417,663
2018,0,24846,Ricky Barnes,"25' 1""",8454.583,337
2018,0,29268,Bronson Burgoon,"25' 1""",12351.167,493
2018,0,24925,Jonathan Byrd,"25' 1""",10493.167,418
2018,0,27644,Brian Harman,"25' 1""",14601.167,583
2018,0,27129,Luke List,"25' 1""",17001.75,678
2018,0,24361,Pat Perez,"25' 1""",10516.0,419
2018,0,34358,Jonathan Randolph,"25' 1""",11417.333,455
2018,0,26476,Chez Reavie,"25' 1""",12729.667,508
2018,0,24502,Adam Scott,"25' 1""",12969.083,517
2018,0,26499,Rafa Cabrera Bello,"25' 0""",10231.917,409
2018,0,23541,Ben Crane,"25' 0""",9488.167,379
2018,0,32640,Troy Merritt,"25' 0""",14400.25,576
2018,0,22405,Justin Rose,"25' 0""",10778.0,431
2018,0,23325,Vaughn Taylor,"25' 0""",14348.75,573
2018,0,47125,Matt Atkins,"24' 11""",7673.0,308
2018,0,40009,Dominic Bozzelli,"24' 11""",11396.75,458
2018,0,45609,Tyler Duncan,"24' 11""",17529.0,704
2018,0,32102,Rickie Fowler,"24' 11""",13498.5,541
2018,0,34098,Russell Henley,"24' 11""",12603.917,505
2018,0,39546,Keith Mitchell,"24' 11""",17662.917,710
2018,0,34431,Robert Streb,"24' 11""",12424.75,499
2018,0,25804,Bubba Watson,"24' 11""",14100.833,565
2018,0,27141,J.B. Holmes,"24' 10""",13660.583,551
2018,0,27974,Sung Kang,"24' 10""",13198.833,532
2018,0,35879,Kelly Kraft,"24' 10""",14586.667,587
2018,0,34409,David Lingmerth,"24' 10""",13050.167,525
2018,0,24138,Ian Poulter,"24' 10""",10543.167,425
2018,0,29518,Brendan Steele,"24' 10""",11913.167,479
2018,0,25892,Steve Wheatcroft,"24' 10""",10218.417,412
2018,0,46402,Talor Gooch,"24' 9""",11946.5,482
2018,0,20157,Retief Goosen,"24' 9""",7950.917,321
2018,0,30110,Kyle Stanley,"24' 9""",14547.5,587
2018,0,25632,Jimmy Walker,"24' 9""",12405.333,502
2018,0,8793,Tiger Woods,"24' 9""",11821.417,478
2018,0,48084,Wesley Bryan,"24' 8""",9437.75,382
2018,0,29974,Branden Grace,"24' 8""",8603.25,349
2018,0,33418,Shawn Stefani,"24' 8""",12735.833,516
2018,0,35450,Patrick Cantlay,"24' 7""",14563.917,593
2018,0,30926,Chris Kirk,"24' 7""",20041.75,816
2018,0,23108,Matt Kuchar,"24' 7""",13327.917,542
2018,0,25396,Kevin Na,"24' 7""",12793.667,520
2018,0,27556,Ted Potter Jr.,"24' 7""",14587.667,593
2018,0,39327,Ben Silverman,"24' 7""",15298.0,622
2018,0,39324,J.J. Spaun,"24' 7""",15102.083,615
2018,0,33948,Byeong Hun An,"24' 6""",15691.25,640
2018,0,33141,Keegan Bradley,"24' 6""",17103.917,698
2018,0,20229,Stewart Cink,"24' 6""",13926.167,568
2018,0,37455,Si Woo Kim,"24' 6""",14912.667,609
2018,0,32839,Hideki Matsuyama,"24' 6""",11582.417,473
2018,0,37275,Sam Ryder,"24' 6""",15252.583,623
2018,0,29223,Sam Saunders,"24' 6""",13106.083,535
2018,0,31323,Gary Woodland,"24' 6""",14584.75,595
2018,0,24024,Zach Johnson,"24' 5""",14721.75,602
2018,0,49771,J.T. Poston,"24' 5""",11685.583,478
2018,0,12510,Chad Campbell,"24' 4""",13300.5,546
2018,0,32366,Kevin Chappell,"24' 4""",12083.917,497
2018,0,37454,Whee Kim,"24' 4""",13278.833,545
2018,0,32816,Satoshi Kodaira,"24' 4""",7145.75,294
2018,0,28307,Matt Every,"24' 3""",11530.5,476
2018,0,24140,Sean O'Hair,"24' 3""",10918.5,451
2018,0,34046,Jordan Spieth,"24' 3""",13570.5,560
2018,0,28132,Tyrone Van Aswegen,"24' 3""",16448.833,679
2018,0,45526,Abraham Ancer,"24' 2""",16431.5,681
2018,0,29926,Danny Lee,"24' 2""",13302.583,551
2018,0,34360,Patrick Reed,"24' 2""",12047.417,499
2018,0,27963,Chris Stroud,"24' 2""",10719.417,443
2018,0,37338,Zecheng Dou,"24' 1""",6816.167,283
2018,0,34099,Harris English,"24' 1""",12913.75,537
2018,0,12716,Charley Hoffman,"24' 1""",13547.5,563
2018,0,33413,Ben Martin,"24' 0""",10618.917,442
2018,0,28237,Rory McIlroy,"24' 0""",9916.167,413
2018,0,39328,Conrad Shindler,"24' 0""",8957.833,373
2018,0,33448,Justin Thomas,"24' 0""",12852.417,535
2018,0,39997,Corey Conners,"23' 11""",16556.25,693
2018,0,31646,Emiliano Grillo,"23' 11""",14475.75,605
2018,0,20572,Rod Pampling,"23' 11""",8399.5,351
2018,0,26758,David Hearn,"23' 10""",10327.417,434
2018,0,26596,Ryan Moore,"23' 10""",13986.917,586
2018,0,23320,Ryan Palmer,"23' 10""",11298.25,474
2018,0,30978,Kiradech Aphibarnrat,"23' 9""",6334.25,267
2018,0,30925,Dustin Johnson,"23' 9""",12004.833,506
2018,0,36689,Brooks Koepka,"23' 9""",10429.75,439
2018,0,33410,Andrew Landry,"23' 9""",14374.917,606
2018,0,25198,Francesco Molinari,"23' 9""",11943.083,503
2018,0,34076,Joel Dahmen,"23' 8""",14601.083,616
2018,0,22056,Cameron Percy,"23' 7""",8599.333,365
2018,0,35891,Cameron Smith,"23' 7""",10983.5,465
2018,0,24358,Robert Garrigus,"23' 5""",12804.25,546
2018,0,22582,Kyle Thompson,"23' 2""",6627.083,286
2018,0,34213,Grayson Murray,"23' 1""",9800.167,424
2018,0,35532,Tom Hoge,"22' 8""",14046.333,620
2017,0,24781,Hunter Mahan,"28' 3""",13412.75,475
2017,0,32150,Michael Thompson,"27' 6""",9548.417,347
2017,0,26499,Rafa Cabrera Bello,"27' 2""",9109.167,335
2017,0,23983,Luke Donald,"27' 2""",9028.667,332
2017,0,23353,J.J. Henry,"26' 10""",18711.083,697
2017,0,26329,Louis Oosthuizen,"26' 10""",11549.833,430
2017,0,6522,Ernie Els,"26' 9""",6984.917,261
2017,0,28500,Martin Flores,"26' 9""",16260.583,608
2017,0,33419,Cameron Tringale,"26' 9""",13685.5,512
2017,0,27436,Graham DeLaet,"26' 8""",16894.5,633
2017,0,35506,Mackenzie Hughes,"26' 8""",20668.0,775
2017,0,24361,Pat Perez,"26' 7""",16013.0,603
2017,0,25493,Nick Taylor,"26' 6""",18337.417,693
2017,0,31557,Jim Herman,"26' 4""",14921.333,567
2017,0,33461,Morgan Hoffmann,"26' 4""",16717.083,635
2017,0,35300,Andrew Loupe,"26' 4""",9515.25,361
2017,0,48822,Sebastián Muñoz,"26' 4""",7974.25,303
2017,0,22046,Geoff Ogilvy,"26' 4""",15181.667,577
2017,0,34099,Harris English,"26' 3""",15443.833,589
2017,0,39954,Cody Gribble,"26' 3""",14143.5,538
2017,0,24924,Bill Haas,"26' 3""",16655.917,635
2017,0,29420,Billy Horschel,"26' 3""",18755.25,715
2017,0,21961,Charles Howell III,"26' 3""",15313.583,584
2017,0,34466,Peter Malnati,"26' 3""",14353.083,547
2017,0,27770,Camilo Villegas,"26' 3""",11644.5,443
2017,0,25892,Steve Wheatcroft,"26' 3""",7713.083,294
2017,0,30944,Jason Kokrak,"26' 2""",17862.333,683
2017,0,25572,Graeme McDowell,"26' 2""",9425.0,360
2017,0,29908,C.T. Pan,"26' 2""",17139.667,655
2017,0,36699,Patrick Rodgers,"26' 2""",14116.75,540
2017,0,20229,Stewart Cink,"26' 1""",17501.583,672
2017,0,23800,Bryce Molder,"26' 1""",12693.667,487
2017,0,46550,Brandon Hagy,"26' 0""",14139.25,543
2017,0,27466,Spencer Levin,"26' 0""",14479.917,557
2017,0,24140,Sean O'Hair,"26' 0""",15214.25,585
2017,0,25345,Carl Pettersson,"26' 0""",9779.917,376
2017,0,27958,Ryan Blaum,"25' 11""",17013.083,657
2017,0,23541,Ben Crane,"25' 11""",15040.833,580
2017,0,32102,Rickie Fowler,"25' 11""",12838.667,495
2017,0,29222,Billy Hurley III,"25' 11""",14210.583,549
2017,0,20593,Greg Chalmers,"25' 10""",12938.917,501
2017,0,34098,Russell Henley,"25' 10""",18750.917,726
2017,0,31202,William McGirt,"25' 10""",16363.25,634
2017,0,1810,Phil Mickelson,"25' 10""",14015.333,543
2017,0,25349,Tim Wilkinson,"25' 10""",9379.5,363
2017,0,28420,Ryan Brehm,"25' 9""",14069.667,546
2017,0,39324,J.J. Spaun,"25' 9""",15724.75,611
2017,0,34431,Robert Streb,"25' 9""",17375.25,674
2017,0,26300,Matt Jones,"25' 8""",10092.667,393
2017,0,27974,Sung Kang,"25' 8""",16990.333,662
2017,0,39975,Michael Kim,"25' 8""",17458.667,681
2017,0,29479,Scott Brown,"25' 7""",16146.083,632
2017,0,32757,Patton Kizzire,"25' 7""",14160.5,554
2017,0,27936,Martin Laird,"25' 7""",15014.667,586
2017,0,29461,Jamie Lovemark,"25' 7""",16234.833,634
2017,0,34358,Jonathan Randolph,"25' 7""",10176.917,398
2017,0,48081,Xander Schauffele,"25' 7""",15742.917,615
2017,0,25274,Steven Bowditch,"25' 6""",7928.167,311
2017,0,27644,Brian Harman,"25' 6""",17115.167,671
2017,0,37455,Si Woo Kim,"25' 6""",11367.667,446
2017,0,29476,Kyle Reifers,"25' 6""",16198.0,636
2017,0,24502,Adam Scott,"25' 6""",8637.667,339
2017,0,29485,Brett Stegmaier,"25' 6""",12270.917,482
2017,0,25834,Daniel Summerhays,"25' 6""",17047.667,668
2017,0,34264,Hudson Swafford,"25' 6""",17399.083,682
2017,0,19803,Ryan Armour,"25' 5""",11071.583,436
2017,0,29720,Andres Gonzales,"25' 5""",11966.75,471
2017,0,36689,Brooks Koepka,"25' 5""",12462.083,491
2017,0,27895,Jonas Blixt,"25' 4""",11015.5,435
2017,0,24357,K.J. Choi,"25' 4""",11128.583,440
2017,0,32448,James Hahn,"25' 4""",17321.5,683
2017,0,24024,Zach Johnson,"25' 4""",13500.5,533
2017,0,33204,Shane Lowry,"25' 4""",8165.583,322
2017,0,26331,Charl Schwartzel,"25' 4""",9076.0,358
2017,0,33418,Shawn Stefani,"25' 4""",12976.25,513
2017,0,31323,Gary Woodland,"25' 4""",14658.167,578
2017,0,37454,Whee Kim,"25' 3""",11911.75,471
2017,0,23108,Matt Kuchar,"25' 3""",16164.417,641
2017,0,26851,Marc Leishman,"25' 3""",15205.75,603
2017,0,27129,Luke List,"25' 3""",18265.667,723
2017,0,27064,Jhonattan Vegas,"25' 3""",15056.833,597
2017,0,34174,John Huh,"25' 2""",15964.417,635
2017,0,29289,S.Y. Noh,"25' 2""",14792.5,587
2017,0,40058,Zac Blair,"25' 1""",16409.917,654
2017,0,46443,Brian Campbell,"25' 1""",8089.583,322
2017,0,12510,Chad Campbell,"25' 1""",19332.667,772
2017,0,25191,Gonzalo Fernandez-Castaño,"25' 1""",8452.583,337
2017,0,46501,Ollie Schniederjans,"25' 1""",16778.0,668
2017,0,35450,Patrick Cantlay,"25' 0""",10090.167,403
2017,0,29725,Tony Finau,"25' 0""",19430.167,776
2017,0,25900,Lucas Glover,"25' 0""",19406.0,776
2017,0,28679,Fabián Gómez,"25' 0""",10086.25,404
2017,0,36801,Mark Hubbard,"25' 0""",13288.75,532
2017,0,30926,Chris Kirk,"25' 0""",14354.583,575
2017,0,35879,Kelly Kraft,"25' 0""",12722.583,509
2017,0,22056,Cameron Percy,"25' 0""",12155.75,486
2017,0,28252,Seamus Power,"25' 0""",13464.167,539
2017,0,23497,Tag Ridings,"25' 0""",10028.75,401
2017,0,32333,Kevin Tway,"25' 0""",14667.417,587
2017,0,28093,Miguel Angel Carballo,"24' 11""",8854.583,355
2017,0,31416,Derek Fathauer,"24' 11""",12356.917,496
