YEAR,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
2021,-1,39971,Sungjae Im,37.044,1185.419
2021,-1,26300,Matt Jones,36.909,1033.457
2021,-1,27064,Jhonattan Vegas,36.086,866.059
2021,-1,30926,Chris Kirk,35.56,853.442
2021,-1,52372,Cameron Champ,34.965,839.16
2021,-1,46442,Maverick McNealy,34.563,829.509
2021,-1,32791,K.H. Lee,34.329,1064.211
2021,-1,26331,Charl Schwartzel,34.267,856.678
2021,-1,49964,Aaron Wise,33.677,740.904
2021,-1,24502,Adam Scott,33.55,603.908
2021,-1,31646,Emiliano Grillo,32.852,919.857
2021,-1,25804,Bubba Watson,32.595,684.501
2021,-1,24138,Ian Poulter,31.407,628.143
2021,-1,27214,Kevin Streelman,29.892,836.986
2021,-1,34264,Hudson Swafford,29.767,803.717
2021,-1,32757,Patton Kizzire,29.688,801.579
2021,-1,48887,Matt Wallace,29.547,502.301
2021,-1,46402,Talor Gooch,28.421,738.957
2021,-1,27936,Martin Laird,28.243,734.317
2021,-1,35506,Mackenzie Hughes,27.668,719.358
2021,-1,34431,Robert Streb,27.294,709.653
2021,-1,40006,Erik van Rooyen,26.986,647.674
2021,-1,22405,Justin Rose,25.831,439.135
2021,-1,49298,Kramer Hickok,24.969,574.295
2021,-1,37189,Harold Varner III,24.954,673.753
2021,-1,49771,J.T. Poston,24.888,696.876
2021,-1,34076,Joel Dahmen,24.858,646.296
2021,-1,48822,Sebastián Muñoz,24.656,739.678
2021,-1,27349,Alex Noren,24.63,566.501
2021,-1,49766,Hank Lebioda,24.519,563.942
2021,-1,46550,Brandon Hagy,24.453,660.226
2021,-1,47529,Mito Pereira,23.922,167.456
2021,-1,33597,Harry Higgs,23.632,614.432
2021,-1,25198,Francesco Molinari,23.508,352.617
2021,-1,51766,Wyndham Clark,23.436,609.346
2021,-1,29518,Brendan Steele,23.303,535.965
2021,-1,28089,Jason Day,23.273,488.735
2021,-1,40042,Tyler McCumber,22.969,551.246
2021,-1,6527,Steve Stricker,22.92,252.123
2021,-1,52375,Doug Ghim,22.584,587.176
2021,-1,53165,Doc Redman,22.323,580.399
2021,-1,19846,Brian Gay,22.285,579.407
2021,-1,35449,Adam Long,21.943,636.357
2021,-1,32640,Troy Merritt,21.875,699.994
2021,-1,33486,Roger Sloan,21.721,564.752
2021,-1,31420,Anirban Lahiri,21.667,455.014
2021,-1,30911,Tommy Fleetwood,21.24,382.323
2021,-1,35310,Lanto Griffin,21.167,592.687
2021,-1,32448,James Hahn,21.154,507.689
2021,-1,24024,Zach Johnson,21.091,485.095
2021,-1,30163,Henrik Norlander,20.915,585.625
2021,-1,34256,Andrew Putnam,20.911,648.253
2021,-1,34466,Peter Malnati,20.754,601.853
2021,-1,26596,Ryan Moore,20.728,331.652
2021,-1,39546,Keith Mitchell,20.466,532.122
2021,-1,31323,Gary Woodland,20.165,483.967
2021,-1,30927,Brendon Todd,20.14,543.782
2021,-1,27649,Brandt Snedeker,19.727,532.622
2021,-1,33399,Adam Hadwin,19.275,539.689
2021,-1,23108,Matt Kuchar,19.013,456.307
2021,-1,25818,Scott Piercy,18.798,469.961
2021,-1,47993,Denny McCarthy,18.545,537.801
2021,-1,21961,Charles Howell III,17.998,377.95
2021,-1,29908,C.T. Pan,17.917,465.832
2021,-1,49960,Sepp Straka,17.762,532.872
2021,-1,27129,Luke List,17.71,531.3
2021,-1,31560,Brian Stuard,17.419,592.244
2021,-1,32139,Danny Willett,17.353,277.64
2021,-1,36871,Matthew NeSmith,17.336,485.408
2021,-1,30692,Scott Stallings,17.189,446.921
2021,-1,30110,Kyle Stanley,17.038,477.065
2021,-1,34563,Chesson Hadley,16.937,440.355
2021,-1,32150,Michael Thompson,16.811,403.466
2021,-1,29970,Dylan Frittelli,16.759,452.505
2021,-1,32102,Rickie Fowler,16.754,402.099
2021,-1,47347,Adam Schenk,16.549,529.559
2021,-1,28775,Nate Lashley,16.404,410.111
2021,-1,33122,Russell Knox,16.35,506.862
2021,-1,23621,Rory Sabbatini,16.112,402.791
2021,-1,37275,Sam Ryder,16.104,499.231
2021,-1,27770,Camilo Villegas,15.842,411.899
2021,-1,26476,Chez Reavie,15.768,457.275
2021,-1,24361,Pat Perez,15.765,488.719
2021,-1,35532,Tom Hoge,15.691,502.112
2021,-1,47128,Richy Werenski,15.561,466.835
2021,-1,19803,Ryan Armour,15.489,433.69
2021,-1,29535,Brice Garnett,15.07,452.11
2021,-1,1666,Bernhard Langer,15.017,30.033
2021,0,52215,Robert MacIntyre,14.933,194.126
2021,-2,22056,Cameron Percy,14.817,400.058
2021,-2,29484,Peter Uihlein,14.517,174.208
2021,-2,48084,Wesley Bryan,14.267,156.939
2021,-2,51894,Vince Whaley,13.813,372.946
2021,-2,34174,John Huh,13.685,273.704
2021,-2,39953,Chase Seiffert,13.572,380.003
2021,-2,33490,Bo Hoag,13.363,427.631
2021,-2,46435,Austin Cook,13.203,382.895
2021,-2,20766,Padraig Harrington,13.105,209.686
2021,-2,10809,Jim Furyk,12.948,90.633
2021,-2,25493,Nick Taylor,12.763,370.139
2021,-2,36699,Patrick Rodgers,12.728,432.758
2021,-2,34255,Joseph Bramlett,12.157,328.238
2021,-2,23623,Bo Van Pelt,11.629,325.608
2021,-2,32070,Rafael Campos,11.384,284.598
2021,-2,32662,Michael Gligic,11.362,329.505
2021,-2,33410,Andrew Landry,10.785,258.833
2021,-2,32366,Kevin Chappell,10.77,129.245
2021,-2,32816,Satoshi Kodaira,10.635,287.137
2021,-2,36801,Mark Hubbard,10.54,337.275
2021,-2,35461,Beau Hossler,10.524,315.725
2021,-2,23325,Vaughn Taylor,10.207,306.203
2021,-2,24140,Sean O'Hair,10.125,212.627
2021,-2,33413,Ben Martin,9.479,170.629
2021,-2,26758,David Hearn,9.471,227.304
2021,-2,29268,Bronson Burgoon,9.456,245.865
2021,-2,35104,Tom Lewis,9.157,256.392
2021,-2,31557,Jim Herman,9.054,199.185
2021,-2,25686,Jason Dufner,8.99,260.719
2021,-2,25632,Jimmy Walker,8.929,223.224
2021,-2,34409,David Lingmerth,8.823,97.051
2021,-2,27942,Rob Oppenheim,8.486,229.112
2021,-2,29479,Scott Brown,8.01,240.293
2021,-2,33120,Mark Anderson,8.008,168.17
2021,-2,26499,Rafa Cabrera Bello,7.883,204.966
2021,-2,56762,Will Gordon,7.77,240.873
2021,-2,33948,Byeong Hun An,7.762,225.091
2021,-2,35658,Kris Ventura,7.738,224.401
2021,-2,21528,Henrik Stenson,7.39,133.014
2021,-2,32333,Kevin Tway,7.147,171.516
2021,-2,48119,Ben Taylor,7.119,135.269
2021,-2,27408,Martin Kaymer,7.027,35.133
2021,-2,25572,Graeme McDowell,6.959,104.385
2021,-2,45609,Tyler Duncan,6.929,228.655
2021,-2,39324,J.J. Spaun,6.853,178.19
2021,-2,8793,Tiger Woods,6.756,20.267
2021,-2,28420,Ryan Brehm,6.732,141.371
2021,-2,46441,Robby Shelton,6.698,214.342
2021,-2,23983,Luke Donald,6.496,149.4
2021,-2,27330,Josh Teater,6.414,109.03
2021,-2,32254,Xinjun Zhang,6.409,179.439
2021,-2,29926,Danny Lee,6.34,152.148
2021,-2,27554,Scott Harrington,6.279,188.381
2021,-2,27556,Ted Potter Jr.,6.262,156.55
2021,-2,35230,Nelson Ledesma,6.04,114.754
2021,-2,30978,Kiradech Aphibarnrat,5.835,99.2
2021,-2,34213,Grayson Murray,5.556,122.229
2021,-2,27974,Sung Kang,5.462,169.324
2021,-2,10423,Mike Weir,5.406,16.217
2021,-2,24925,Jonathan Byrd,5.384,80.765
2021,-2,20593,Greg Chalmers,5.344,64.127
2021,-2,35732,Wes Roach,5.309,74.328
2021,-2,25349,Tim Wilkinson,5.293,84.689
2021,-2,28679,Fabián Gómez,5.219,125.246
2021,-2,32200,Roberto Castro,5.147,36.028
2021,-2,23788,D.J. Trahan,5.095,122.271
2021,-2,1381,Fred Funk,5.0,5.0
2021,-2,32618,Rhein Gibson,4.986,114.67
2021,-2,24924,Bill Haas,4.942,98.845
2021,-2,35879,Kelly Kraft,4.715,80.157
2021,-2,48045,Michael Gellerman,4.703,89.366
2021,-2,6373,José María Olazábal,4.675,9.35
2021,-2,33404,Chris Baker,4.267,93.863
2021,-2,34314,Sebastian Cappelen,4.263,98.04
2021,-2,22371,Aaron Baddeley,4.074,89.635
2021,-2,24846,Ricky Barnes,4.054,52.701
2021,-2,27095,Nick Watney,3.547,88.683
2021,-2,20157,Retief Goosen,3.236,3.236
2021,-2,28259,Sangmoon Bae,2.924,32.169
2021,-2,27895,Jonas Blixt,2.918,23.345
2021,-2,27141,J.B. Holmes,2.898,55.065
2021,-2,37273,Derek Ernst,2.8,11.2
2021,-2,24358,Robert Garrigus,2.63,18.411
2021,-2,25562,Andres Romero,2.222,15.556
2021,-2,24357,K.J. Choi,2.162,45.408
2021,-2,26951,Johnson Wagner,2.157,34.513
2021,-2,32334,Charlie Beljan,2.022,12.133
2021,-2,20645,John Senden,1.991,27.869
2021,-2,24507,Jason Bohn,1.937,7.747
2021,-2,26420,Richard Johnson,1.913,13.39
2021,-2,39975,Michael Kim,1.469,44.058
2021,-2,20472,Alex Cejka,1.406,7.031
2021,-2,24490,George McNeill,1.286,12.859
2021,-2,40009,Dominic Bozzelli,1.157,15.045
2021,-2,30750,Tommy Gainey,1.139,4.554
2021,-2,31202,William McGirt,0.991,10.9
2021,-2,29289,S.Y. Noh,0.977,5.86
2021,-2,33449,Zack Sucher,0.946,13.238
2021,-2,23353,J.J. Henry,0.937,9.374
2021,-2,35617,Martin Trainer,0.905,25.336
2021,-2,8075,Jerry Kelly,0.9,2.7
2021,-2,27958,Ryan Blaum,0.883,10.595
2021,-2,40058,Zac Blair,0.725,2.9
2021,-2,25240,D.A. Points,0.708,12.75
2021,-2,24781,Hunter Mahan,0.707,18.375
2021,-2,33418,Shawn Stefani,0.593,7.113
2021,-2,26679,Kevin Stadler,0.386,8.11
2021,-2,21407,Arjun Atwal,0.363,2.9
2021,-2,24449,Parker McLachlin,0.2,1.804
2020,0,33448,Justin Thomas,163.869,2458.033
2020,0,29221,Webb Simpson,156.5,1877.996
2020,0,34363,Tyrrell Hatton,128.169,1025.354
2020,0,8793,Tiger Woods,120.887,604.433
2020,0,47959,Bryson DeChambeau,118.331,1656.633
2020,0,28237,Rory McIlroy,110.571,1326.855
2020,0,46970,Jon Rahm,107.896,1294.748
2020,0,50525,Collin Morikawa,105.666,1901.996
2020,0,30925,Dustin Johnson,97.324,1070.567
2020,0,40026,Daniel Berger,96.192,1346.693
2020,0,24502,Adam Scott,90.711,725.684
2020,0,48081,Xander Schauffele,83.896,1258.434
2020,0,34360,Patrick Reed,83.88,1425.967
2020,0,35450,Patrick Cantlay,74.468,744.679
2020,0,26851,Marc Leishman,72.408,1086.127
2020,0,39971,Sungjae Im,71.018,1633.417
2020,0,45526,Abraham Ancer,64.64,1098.887
2020,0,32839,Hideki Matsuyama,60.56,1029.515
2020,0,30927,Brendon Todd,59.804,1315.679
2020,0,25396,Kevin Na,57.561,1036.1
2020,0,52372,Cameron Champ,55.952,951.19
2020,0,29725,Tony Finau,53.357,907.065
2020,0,23320,Ryan Palmer,52.388,838.212
2020,0,34099,Harris English,51.017,867.282
2020,0,35891,Cameron Smith,50.465,807.435
2020,0,46717,Viktor Hovland,49.521,841.853
2020,0,31323,Gary Woodland,49.397,740.961
2020,0,35310,Lanto Griffin,48.299,1159.186
2020,0,29420,Billy Horschel,46.992,892.845
2020,0,47128,Richy Werenski,46.835,702.522
2020,0,40098,Matt Fitzpatrick,46.311,602.048
2020,0,48822,Sebastián Muñoz,45.422,1044.696
2020,0,46046,Scottie Scheffler,45.002,900.047
2020,0,25493,Nick Taylor,45.0,720.005
2020,0,45486,Joaquin Niemann,43.907,878.143
2020,0,33399,Adam Hadwin,43.606,654.091
2020,0,28089,Jason Day,43.541,653.117
2020,0,27214,Kevin Streelman,43.282,908.919
2020,0,25364,Paul Casey,42.963,558.525
2020,0,35449,Adam Long,39.665,912.295
2020,0,29478,Kevin Kisner,39.465,710.377
2020,0,56278,Matthew Wolff,38.913,739.354
2020,0,33948,Byeong Hun An,38.246,764.918
2020,0,30911,Tommy Fleetwood,38.048,380.484
2020,0,29518,Brendan Steele,37.167,669.009
2020,0,34076,Joel Dahmen,35.988,719.768
2020,0,32150,Michael Thompson,35.951,647.109
2020,0,23108,Matt Kuchar,35.887,502.422
2020,0,33410,Andrew Landry,32.936,625.779
2020,0,24138,Ian Poulter,32.707,392.489
2020,0,35532,Tom Hoge,32.558,716.283
2020,0,1810,Phil Mickelson,32.522,487.825
2020,0,26329,Louis Oosthuizen,32.217,354.384
2020,0,45609,Tyler Duncan,32.013,736.289
2020,0,36801,Mark Hubbard,31.879,701.344
2020,0,33667,Carlos Ortiz,31.521,630.421
2020,0,35506,Mackenzie Hughes,31.399,596.583
2020,0,31557,Jim Herman,30.588,581.163
2020,0,29926,Danny Lee,29.406,588.112
2020,0,32102,Rickie Fowler,29.274,380.556
2020,0,27349,Alex Noren,28.548,428.227
2020,0,36689,Brooks Koepka,27.681,359.858
2020,0,39977,Max Homa,27.662,525.571
2020,0,29970,Dylan Frittelli,27.437,603.608
2020,0,21961,Charles Howell III,27.31,491.582
2020,0,25804,Bubba Watson,27.162,488.913
2020,0,39997,Corey Conners,26.732,534.635
2020,0,22405,Justin Rose,26.103,313.233
2020,0,35104,Tom Lewis,25.586,281.448
2020,0,46442,Maverick McNealy,24.892,522.73
2020,0,24361,Pat Perez,24.746,420.684
2020,0,49771,J.T. Poston,24.591,516.421
2020,0,27974,Sung Kang,24.361,511.574
2020,0,27644,Brian Harman,24.007,480.14
2020,0,26596,Ryan Moore,23.995,359.93
2020,0,27649,Brandt Snedeker,23.872,358.076
2020,0,33204,Shane Lowry,23.565,282.783
2020,0,48084,Wesley Bryan,23.471,93.883
2020,0,34021,Bud Cauley,23.341,443.473
2020,0,8075,Jerry Kelly,23.275,46.55
2020,0,23325,Vaughn Taylor,23.249,441.739
2020,0,46402,Talor Gooch,23.09,507.971
2020,0,27141,J.B. Holmes,22.875,183.0
2020,0,33419,Cameron Tringale,22.392,380.671
2020,0,53165,Doc Redman,22.348,513.998
2020,0,47993,Denny McCarthy,22.237,489.216
2020,0,34046,Jordan Spieth,22.148,354.368
2020,0,26331,Charl Schwartzel,22.14,265.68
2020,0,30163,Henrik Norlander,21.975,483.448
2020,0,37189,Harold Varner III,21.752,456.789
2020,0,30944,Jason Kokrak,20.909,376.356
2020,0,28775,Nate Lashley,20.777,394.758
2020,0,25572,Graeme McDowell,20.355,305.323
2020,0,33597,Harry Higgs,20.217,464.996
2020,0,21209,Sergio Garcia,20.106,241.277
2020,0,32640,Troy Merritt,19.949,418.925
2020,0,24024,Zach Johnson,19.834,337.175
2020,0,32254,Xinjun Zhang,19.757,474.166
2020,0,45157,Cam Davis,19.662,373.579
2020,0,34098,Russell Henley,19.532,351.573
2020,0,26476,Chez Reavie,19.434,408.124
2020,0,49960,Sepp Straka,19.408,465.791
2020,0,47504,Sam Burns,19.152,344.74
2020,0,46441,Robby Shelton,18.942,416.72
2020,0,48887,Matt Wallace,18.758,243.856
2020,0,19803,Ryan Armour,18.314,366.284
2020,0,31560,Brian Stuard,18.232,437.576
2020,0,37455,Si Woo Kim,17.764,408.583
2020,0,26300,Matt Jones,17.639,388.061
2020,0,27554,Scott Harrington,17.605,369.7
2020,0,31646,Emiliano Grillo,16.948,372.851
2020,0,36871,Matthew NeSmith,16.905,371.918
2020,0,36699,Patrick Rodgers,16.582,431.122
2020,0,39546,Keith Mitchell,16.391,327.829
2020,0,29535,Brice Garnett,16.361,294.495
2020,0,12716,Charley Hoffman,16.356,310.772
