YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 1ST TEE LATE ROUNDS
2006,45,0,20382,Stephen Leaney,70.74,1910,27
2006,47,0,6643,Paul Goydos,70.76,1486,21
2006,47,0,23349,Charles Warren,70.76,1769,25
2006,49,0,24024,Zach Johnson,70.78,2548,36
2006,50,0,20472,Alex Cejka,70.81,1841,26
2006,51,0,8537,J.P. Hayes,70.83,1275,18
2006,51,0,24138,Ian Poulter,70.83,1700,24
2006,53,0,22892,Jason Gore,70.86,1559,22
2006,54,0,1941,Tom Pernice Jr.,70.88,2835,40
2006,54,0,22405,Justin Rose,70.88,2835,40
2006,56,0,20631,David McKenzie,70.89,1276,18
2006,57,0,6621,Joe Durant,70.91,2411,34
2006,57,0,8375,Paul Stankowski,70.91,1560,22
2006,59,0,24357,K.J. Choi,70.93,2057,29
2006,59,0,24912,Will MacKenzie,70.93,1986,28
2006,61,0,23353,J.J. Henry,70.94,2554,36
2006,61,0,12716,Charley Hoffman,70.94,2554,36
2006,63,0,21646,David Branshaw,70.96,1774,25
2006,63,0,21961,Charles Howell III,70.96,1703,24
2006,65,0,1024,Billy Andrade,71.0,1491,21
2006,65,0,20098,Stuart Appleby,71.0,2627,37
2006,65,0,22371,Aaron Baddeley,71.0,1633,23
2006,65,0,20099,Doug Barron,71.0,1349,19
2006,65,0,1707,Steve Lowery,71.0,1846,26
2006,70,0,19846,Brian Gay,71.03,2486,35
2006,71,0,7457,Steve Flesch,71.06,2416,34
2006,72,0,10885,Robert Allenby,71.07,2132,30
2006,72,0,20094,Jonathan Kaye,71.07,1990,28
2006,72,0,23322,Brett Wetterich,71.07,1990,28
2006,75,0,12645,Brent Geiberger,71.11,1280,18
2006,75,0,6575,Dudley Hart,71.11,1991,28
2006,77,0,20766,Padraig Harrington,71.14,1565,22
2006,77,0,12680,Shigeki Maruyama,71.14,2063,29
2006,77,0,23788,D.J. Trahan,71.14,1494,21
2006,80,0,20498,Briny Baird,71.15,1921,27
2006,81,0,8123,Jeff Brehaut,71.16,1779,25
2006,81,0,20157,Retief Goosen,71.16,2206,31
2006,83,0,20850,Daniel Chopra,71.18,3132,44
2006,83,0,1823,Larry Mize,71.18,783,11
2006,85,0,21805,Harrison Frazar,71.22,2279,32
2006,86,0,6251,Chris DiMarco,71.23,2137,30
2006,86,0,1313,Steve Elkington,71.23,926,13
2006,86,0,1577,Lee Janzen,71.23,1567,22
2006,86,0,12660,Jesper Parnevik,71.23,1852,26
2006,90,0,6034,Marco Dawson,71.24,1781,25
2006,90,0,27141,J.B. Holmes,71.24,1781,25
2006,92,0,6515,Shaun Micheel,71.25,2565,36
2006,93,0,2101,Joey Sindelar,71.26,1639,23
2006,94,0,1766,Billy Mayfair,71.27,2138,30
2006,94,0,22913,John Rollins,71.27,2138,30
2006,96,0,24507,Jason Bohn,71.28,2281,32
2006,97,0,6197,Michael Allen,71.29,1497,21
2006,97,0,25936,Alex Aragon,71.29,998,14
2006,99,0,24980,Scott Gutschewski,71.3,1426,20
2006,100,0,21407,Arjun Atwal,71.31,1854,26
2006,100,0,12782,Tim Herron,71.31,1854,26
2006,100,0,24781,Hunter Mahan,71.31,2068,29
2006,103,0,1042,Paul Azinger,71.32,1569,22
2006,103,0,21470,Daisuke Maruyama,71.32,1355,19
2006,105,0,26360,Bubba Dickerson,71.33,1712,24
2006,105,0,1928,Corey Pavin,71.33,1498,21
2006,105,0,2104,Jeff Sluman,71.33,2354,33
2006,105,0,2214,Kirk Triplett,71.33,1070,15
2006,109,0,20691,Greg Owen,71.34,2283,32
2006,110,0,24140,Sean O'Hair,71.36,1998,28
2006,111,0,1035,Tommy Armour III,71.38,1142,16
2006,111,0,1666,Bernhard Langer,71.38,1713,24
2006,113,0,11123,Chris Couch,71.39,1642,23
2006,113,0,25900,Lucas Glover,71.39,2927,41
2006,115,0,20628,Arron Oberholser,71.4,2499,35
2006,116,0,1142,Bart Bryant,71.42,2214,31
2006,117,0,1706,Davis Love III,71.43,2000,28
2006,117,0,21878,Mark Wilson,71.43,1500,21
2006,119,0,23616,Ryan Hietala,71.44,643,9
2006,120,0,12602,Dean Wilson,71.45,2215,31
2006,121,0,21209,Sergio Garcia,71.46,1715,24
2006,122,0,23135,Tim Clark,71.47,2430,34
2006,123,0,1381,Fred Funk,71.48,2359,33
2006,123,0,20127,Chris Riley,71.48,1501,21
2006,123,0,2106,Chris Smith,71.48,1644,23
2006,126,0,20572,Rod Pampling,71.5,2002,28
2006,127,0,1599,Steve Jones,71.52,1502,21
2006,127,0,10423,Mike Weir,71.52,2360,33
2006,129,0,22621,Ben Curtis,71.54,1860,26
2006,129,0,12823,Carlos Franco,71.54,1717,24
2006,131,0,21753,Brian Davis,71.59,1575,22
2006,132,0,22946,Henrik Bjornstad,71.6,1790,25
2006,132,0,20121,Todd Fischer,71.6,1790,25
2006,134,0,20634,Peter Lonard,71.63,1934,27
2006,135,0,25345,Carl Pettersson,71.64,2006,28
2006,136,0,20608,David Howell,71.65,1218,17
2006,137,0,23623,Bo Van Pelt,71.66,2938,41
2006,138,0,23048,Eric Axley,71.67,1720,24
2006,139,0,1619,Skip Kendall,71.68,1362,19
2006,140,0,1219,John Cook,71.7,1434,20
2006,141,0,10860,Justin Leonard,71.72,2080,29
2006,142,0,1948,Tim Petrovic,71.73,1578,22
2006,143,0,1553,John Huston,71.74,1650,23
2006,143,0,21949,Joe Ogilvie,71.74,1937,27
2006,143,0,28475,Jeff Overton,71.74,1363,19
2006,143,0,21959,Ted Purdy,71.74,2511,35
2006,147,0,27943,Matt Hansen,71.75,1148,16
2006,147,0,2246,Duffy Waldorf,71.75,1722,24
2006,149,0,6573,Brandt Jobe,71.76,2081,29
2006,150,0,25632,Jimmy Walker,71.77,933,13
2006,151,0,6004,Stephen Ames,71.78,1651,23
2006,151,0,27120,Troy Matteson,71.78,2297,32
2006,153,0,1724,Jeff Maggert,71.79,2082,29
2006,154,0,19881,Robert Damron,71.83,2083,29
2006,155,0,23497,Tag Ridings,71.85,1868,26
2006,156,0,10733,Kent Jones,71.91,1654,23
2006,157,0,21660,Jason Schultz,71.95,1439,20
2006,158,0,23409,James Driscoll,71.96,1727,24
2006,158,0,20378,Mathias Grönberg,71.96,1871,26
2006,160,0,21731,Freddie Jacobson,72.0,1368,19
2006,161,0,8835,Kris Cox,72.04,1657,23
2006,162,0,20574,Mathew Goggin,72.05,1441,20
2006,163,0,1226,Fred Couples,72.11,1298,18
2006,164,0,1685,J.L. Lewis,72.13,1154,16
2006,165,0,24358,Robert Garrigus,72.14,1515,21
2006,166,0,22046,Geoff Ogilvy,72.17,2165,30
2006,167,0,19913,Ron Whittaker,72.18,794,11
2006,168,0,10565,Ian Leggatt,72.19,1516,21
2006,169,0,2223,Bob Tway,72.2,1444,20
2006,170,0,11011,Mike Sposa,72.21,1011,14
2006,171,0,23673,Michael Connell,72.23,939,13
2006,172,0,28780,Nicholas Thompson,72.25,1445,20
2006,173,0,25240,D.A. Points,72.36,1592,22
2006,174,0,23307,Roger Tambellini,72.44,1304,18
2006,175,0,1677,Tom Lehman,72.5,1450,20
2006,175,0,24361,Pat Perez,72.5,870,12
2006,177,0,1161,Mark Calcavecchia,72.52,2103,29
2006,178,0,22548,Patrick Sheehan,72.55,1596,22
2006,179,0,1132,Mark Brooks,72.77,1601,22
2006,180,0,1887,Mark O'Meara,72.79,1019,14
2006,181,0,9011,David Duval,72.82,801,11
2006,181,0,1473,Todd Hamilton,72.82,801,11
2006,183,0,1249,John Daly,72.83,874,12
2006,184,0,25842,Jon Mills,72.92,948,13
2006,185,0,7013,Wes Short Jr.,72.95,1605,22
2006,186,0,23614,Rich Beem,72.96,1824,25
2006,187,0,6012,Greg Kraft,73.0,1533,21
2006,187,0,20548,Hidemichi Tanaka,73.0,1168,16
2006,189,0,1139,Olin Browne,73.08,1827,25
2006,190,0,12760,Danny Ellis,73.15,951,13
2006,191,0,20593,Greg Chalmers,73.25,879,12
2006,192,0,1329,Brad Faxon,73.47,1102,15
2006,193,0,25935,John Engler Jr.,73.53,1103,15
2006,194,0,1761,Len Mattiace,73.64,1031,14
2006,195,0,12755,Vance Veazey,74.0,592,8
2006,196,0,12662,Thomas Levet,74.54,969,13
2005,1,0,8793,Tiger Woods,68.71,3298,48
2005,2,0,23541,Ben Crane,68.96,1931,28
2005,3,0,6567,Vijay Singh,69.61,4455,64
2005,4,0,1142,Bart Bryant,69.64,2298,33
2005,5,0,8385,Omar Uresti,69.74,1325,19
2005,6,0,2206,David Toms,69.84,2584,37
2005,7,0,22371,Aaron Baddeley,69.91,1608,23
2005,8,0,26758,David Hearn,70.0,1190,17
2005,9,0,10809,Jim Furyk,70.05,3082,44
2005,10,0,21407,Arjun Atwal,70.13,1613,23
2005,11,0,1945,Kenny Perry,70.14,3016,43
2005,11,0,21878,Mark Wilson,70.14,1473,21
2005,13,0,2223,Bob Tway,70.25,1967,28
2005,13,0,23349,Charles Warren,70.25,1405,20
2005,15,0,21209,Sergio Garcia,70.3,2601,37
2005,15,0,21806,Paul Gow,70.3,1406,20
2005,15,0,1724,Jeff Maggert,70.3,1406,20
2005,15,0,24140,Sean O'Hair,70.3,2601,37
2005,19,0,1132,Mark Brooks,70.31,914,13
2005,20,0,25900,Lucas Glover,70.32,1969,28
2005,20,0,23353,J.J. Henry,70.32,2180,31
2005,22,0,20157,Retief Goosen,70.35,1829,26
2005,23,0,6373,José María Olazábal,70.38,1478,21
2005,24,0,8123,Jeff Brehaut,70.39,1619,23
2005,25,0,22046,Geoff Ogilvy,70.43,2606,37
2005,26,0,23409,James Driscoll,70.44,1127,16
2005,27,0,24507,Jason Bohn,70.45,2184,31
2005,28,0,2010,Loren Roberts,70.47,1198,17
2005,29,0,20628,Arron Oberholser,70.5,1410,20
2005,29,0,21949,Joe Ogilvie,70.5,2256,32
2005,29,0,20663,Brenden Pappas,70.5,1269,18
2005,32,0,6621,Joe Durant,70.52,1763,25
2005,32,0,22295,Darron Stiles,70.52,1763,25
2005,34,0,6573,Brandt Jobe,70.53,2257,32
2005,35,0,6034,Marco Dawson,70.54,1693,24
2005,35,0,21805,Harrison Frazar,70.54,2610,37
2005,37,0,10201,Matt Gogel,70.58,1341,19
2005,37,0,22293,Heath Slocum,70.58,2188,31
2005,39,0,20766,Padraig Harrington,70.59,1200,17
2005,40,0,20572,Rod Pampling,70.6,2118,30
2005,41,0,10860,Justin Leonard,70.61,2189,31
2005,42,0,20094,Jonathan Kaye,70.62,1483,21
2005,43,0,1810,Phil Mickelson,70.65,2402,34
2005,44,0,20850,Daniel Chopra,70.69,1838,26
2005,44,0,23788,D.J. Trahan,70.69,1838,26
2005,46,0,20099,Doug Barron,70.7,1626,23
2005,47,0,21959,Ted Purdy,70.73,2617,37
2005,48,0,26287,Roland Thatcher,70.74,1627,23
2005,49,0,1226,Fred Couples,70.75,1698,24
2005,50,0,24357,K.J. Choi,70.78,2265,32
2005,50,0,2239,Scott Verplank,70.78,2619,37
2005,52,0,12510,Chad Campbell,70.79,2336,33
2005,52,0,23325,Vaughn Taylor,70.79,2053,29
2005,54,0,6251,Chris DiMarco,70.81,1912,27
2005,54,0,1313,Steve Elkington,70.81,1487,21
2005,54,0,6527,Steve Stricker,70.81,1487,21
2005,57,0,1948,Tim Petrovic,70.82,1558,22
2005,58,0,21633,Steve Allan,70.83,2125,30
2005,58,0,8537,J.P. Hayes,70.83,1275,18
2005,58,0,23497,Tag Ridings,70.83,2125,30
2005,58,0,2101,Joey Sindelar,70.83,2125,30
2005,62,0,20645,John Senden,70.85,1913,27
2005,63,0,1388,Robert Gamez,70.86,1559,22
2005,63,0,8075,Jerry Kelly,70.86,2551,36
2005,63,0,23322,Brett Wetterich,70.86,2055,29
2005,66,0,12680,Shigeki Maruyama,70.87,2764,39
2005,67,0,8931,Glen Day,70.89,1347,19
2005,68,0,24781,Hunter Mahan,70.9,2056,29
2005,69,0,20121,Todd Fischer,70.91,2340,33
2005,69,0,21350,Ryuji Imada,70.91,1631,23
2005,69,0,22405,Justin Rose,70.91,2482,35
2005,72,0,1329,Brad Faxon,70.93,1915,27
2005,73,0,23135,Tim Clark,70.94,2483,35
2005,74,0,23623,Bo Van Pelt,70.95,2696,38
2005,75,0,1685,J.L. Lewis,70.96,1703,24
2005,76,0,24024,Zach Johnson,70.97,2626,37
2005,76,0,23320,Ryan Palmer,70.97,2271,32
2005,78,0,1666,Bernhard Langer,71.0,1704,24
2005,78,0,1706,Davis Love III,71.0,2414,34
2005,80,0,12782,Tim Herron,71.03,2770,39
2005,80,0,22913,John Rollins,71.03,2344,33
2005,82,0,1766,Billy Mayfair,71.05,2629,37
2005,83,0,20229,Stewart Cink,71.09,2346,33
2005,83,0,1928,Corey Pavin,71.09,1564,22
2005,83,0,12454,Mario Tiziani,71.09,782,11
2005,86,0,10885,Robert Allenby,71.1,2062,29
2005,87,0,20474,Phillip Price,71.11,1280,18
2005,88,0,6197,Michael Allen,71.12,1849,26
2005,89,0,23063,Scott Hend,71.13,1707,24
2005,89,0,24361,Pat Perez,71.13,2276,32
2005,91,0,1139,Olin Browne,71.14,2063,29
2005,91,0,12602,Dean Wilson,71.14,2490,35
2005,93,0,1381,Fred Funk,71.15,2419,34
2005,94,0,1157,Tom Byrum,71.17,1637,23
2005,94,0,6332,Neal Lancaster,71.17,2064,29
2005,94,0,1797,Rocco Mediate,71.17,1708,24
2005,94,0,1823,Larry Mize,71.17,854,12
2005,98,0,1361,Dan Forsman,71.18,783,11
2005,98,0,12823,Carlos Franco,71.18,1566,22
2005,100,0,23036,Chris Anderson,71.19,1139,16
2005,100,0,25240,D.A. Points,71.19,1495,21
2005,102,0,20378,Mathias Grönberg,71.21,1353,19
2005,102,0,20382,Stephen Leaney,71.21,2350,33
2005,102,0,27095,Nick Watney,71.21,1709,24
2005,105,0,19824,Craig Barlow,71.23,1852,26
2005,105,0,12645,Brent Geiberger,71.23,926,13
2005,105,0,26679,Kevin Stadler,71.23,1852,26
2005,108,0,10733,Kent Jones,71.24,1496,21
2005,109,0,1941,Tom Pernice Jr.,71.26,2494,35
2005,110,0,10117,Bob Heintz,71.27,1069,15
2005,111,0,20634,Peter Lonard,71.3,1925,27
2005,112,0,12652,Cameron Beckman,71.32,1355,19
2005,112,0,24980,Scott Gutschewski,71.32,1783,25
2005,114,0,6515,Shaun Micheel,71.33,2140,30
2005,115,0,1219,John Cook,71.35,1641,23
2005,115,0,24912,Will MacKenzie,71.35,1427,20
2005,117,0,1320,Bob Estes,71.36,1570,22
2005,117,0,21961,Charles Howell III,71.36,2355,33
2005,119,0,1473,Todd Hamilton,71.38,2284,32
2005,120,0,1161,Mark Calcavecchia,71.42,1714,24
2005,120,0,20691,Greg Owen,71.42,1857,26
2005,120,0,25345,Carl Pettersson,71.42,2357,33
2005,120,0,20548,Hidemichi Tanaka,71.42,1857,26
2005,124,0,21951,Joey Snyder III,71.45,2072,29
2005,125,0,23983,Luke Donald,71.46,2001,28
2005,126,0,6004,Stephen Ames,71.5,1859,26
2005,126,0,6575,Dudley Hart,71.5,2574,36
2005,126,0,1577,Lee Janzen,71.5,1430,20
2005,126,0,10585,Scott McCarron,71.5,1716,24
2005,126,0,2214,Kirk Triplett,71.5,1573,22
2005,131,0,20433,Mark Hensby,71.52,1645,23
2005,132,0,1024,Billy Andrade,71.53,2289,32
2005,132,0,2106,Chris Smith,71.53,2289,32
2005,134,0,26420,Richard Johnson,71.55,1431,20
2005,134,0,23725,Brendan Jones,71.55,1431,20
2005,136,0,12660,Jesper Parnevik,71.57,1646,23
2005,137,0,24502,Adam Scott,71.59,2291,32
2005,138,0,1553,John Huston,71.6,1790,25
2005,138,0,1707,Steve Lowery,71.6,1790,25
2005,140,0,20098,Stuart Appleby,71.61,2578,36
2005,141,0,7749,Brett Quigley,71.66,2293,32
2005,142,0,10962,Bradley Hughes,71.67,645,9
2005,142,0,20502,Michael Long,71.67,1290,18
2005,144,0,7223,Brian Bateman,71.68,1577,22
2005,144,0,23108,Matt Kuchar,71.68,1577,22
2005,144,0,2104,Jeff Sluman,71.68,2222,31
2005,147,0,23621,Rory Sabbatini,71.7,2151,30
2005,148,0,7867,Woody Austin,71.71,2008,28
2005,148,0,24925,Jonathan Byrd,71.71,1721,24
2005,148,0,1175,Jim Carter,71.71,1004,14
2005,148,0,2246,Duffy Waldorf,71.71,1506,21
2005,152,0,10425,Jay Williamson,71.73,1076,15
2005,153,0,1035,Tommy Armour III,71.76,1794,25
2005,154,0,7457,Steve Flesch,71.81,1867,26
2005,155,0,21731,Freddie Jacobson,71.83,2155,30
2005,156,0,21753,Brian Davis,71.86,1509,21
2005,157,0,24290,D.J. Brigman,71.89,1294,18
2005,157,0,8725,Tom Gillis,71.89,1366,19
2005,157,0,1619,Skip Kendall,71.89,1366,19
2005,160,0,21498,Hideto Tanihara,71.91,791,11
2005,161,0,6595,Kevin Sutherland,71.92,1798,25
2005,162,0,20472,Alex Cejka,71.96,1727,24
2005,162,0,11032,Frank Lickliter II,71.96,1943,27
2005,164,0,25396,Kevin Na,71.97,2519,35
2005,165,0,19972,José Coceres,72.0,936,13
2005,165,0,20160,Charlie Wi,72.0,1440,20
2005,167,0,20498,Briny Baird,72.03,2377,33
2005,168,0,1249,John Daly,72.04,1873,26
2005,169,0,19846,Brian Gay,72.06,2234,31
2005,169,0,1887,Mark O'Meara,72.06,1297,18
2005,169,0,1927,Dennis Paulson,72.06,1153,16
2005,172,0,1487,Jeff Hart,72.08,937,13
2005,173,0,19881,Robert Damron,72.09,1658,23
2005,174,0,1457,Jay Haas,72.13,1154,16
2005,175,0,8545,Glen Hnatiuk,72.17,866,12
2005,176,0,24604,Hunter Haas,72.19,1949,27
2005,177,0,1677,Tom Lehman,72.2,1083,15
2005,177,0,20812,Tjaart van der Walt,72.2,722,10
2005,179,0,12826,Paul Claxton,72.24,1517,21
2005,180,0,28088,Matt Davidson,72.25,578,8
2005,181,0,8993,Franklin Langham,72.26,1662,23
2005,182,0,23552,Hank Kuehne,72.29,1518,21
2005,182,0,24138,Ian Poulter,72.29,1229,17
2005,182,0,20127,Chris Riley,72.29,1229,17
2005,185,0,1127,Danny Briggs,72.33,1736,24
2005,186,0,23614,Rich Beem,72.44,1304,18
2005,186,0,10423,Mike Weir,72.44,1159,16
2005,188,0,20623,Gavin Coles,72.47,1232,17
2005,189,0,10912,Craig Perks,72.5,1015,14
2005,190,0,22621,Ben Curtis,72.52,1668,23
2005,191,0,1042,Paul Azinger,72.62,1525,21
2005,191,0,22548,Patrick Sheehan,72.62,2106,29
2005,193,0,6599,John Elliott,72.67,872,12
2005,194,0,20396,Lee Westwood,72.78,1310,18
2005,195,0,25847,Rob Rashell,72.8,1092,15
2005,196,0,1418,Bill Glasson,72.82,801,11
2005,197,0,1723,Andrew Magee,72.85,1457,20
2005,198,0,23540,Jason Allred,72.89,1312,18
2005,199,0,24227,Justin Bolli,73.07,1096,15
2005,200,0,12662,Thomas Levet,73.17,1317,18
2005,201,0,1599,Steve Jones,73.29,1026,14
2005,202,0,1761,Len Mattiace,73.81,1550,21
2004,1,0,20157,Retief Goosen,69.53,2086,30
2004,2,0,1142,Bart Bryant,69.54,1669,24
2004,3,0,20645,John Senden,69.56,1878,27
2004,4,0,6522,Ernie Els,69.59,2366,34
2004,5,0,21805,Harrison Frazar,69.63,2089,30
2004,6,0,6567,Vijay Singh,69.7,3764,54
2004,7,0,1320,Bob Estes,69.76,1465,21
2004,8,0,1810,Phil Mickelson,69.79,2722,39
2004,9,0,1677,Tom Lehman,69.81,1466,21
2004,10,0,23621,Rory Sabbatini,69.84,2165,31
2004,11,0,12823,Carlos Franco,69.88,1817,26
2004,12,0,6621,Joe Durant,69.89,1957,28
2004,13,0,19881,Robert Damron,69.96,1819,26
2004,14,0,6004,Stephen Ames,69.98,2939,42
2004,15,0,8075,Jerry Kelly,70.0,3150,45
2004,16,0,8793,Tiger Woods,70.02,2871,41
2004,17,0,1381,Fred Funk,70.03,2801,40
2004,17,0,1945,Kenny Perry,70.03,2381,34
2004,19,0,12645,Brent Geiberger,70.09,2453,35
2004,19,0,12660,Jesper Parnevik,70.09,2383,34
2004,21,0,20433,Mark Hensby,70.1,2734,39
2004,22,0,6595,Kevin Sutherland,70.13,1613,23
2004,23,0,23325,Vaughn Taylor,70.2,2106,30
2004,23,0,2239,Scott Verplank,70.2,3159,45
2004,25,0,1249,John Daly,70.21,2036,29
2004,26,0,10733,Kent Jones,70.23,1826,26
2004,27,0,23623,Bo Van Pelt,70.26,2951,42
2004,28,0,2206,David Toms,70.28,2038,29
2004,29,0,2214,Kirk Triplett,70.33,2743,39
2004,30,0,7867,Woody Austin,70.34,2040,29
2004,30,0,10201,Matt Gogel,70.34,2673,38
2004,32,0,1139,Olin Browne,70.36,1970,28
2004,33,0,20229,Stewart Cink,70.38,2745,39
2004,34,0,11032,Frank Lickliter II,70.39,2182,31
2004,35,0,2010,Loren Roberts,70.48,2185,31
2004,36,0,20663,Brenden Pappas,70.5,1833,26
2004,37,0,1685,J.L. Lewis,70.51,2609,37
2004,38,0,10885,Robert Allenby,70.59,2400,34
2004,38,0,22548,Patrick Sheehan,70.59,2259,32
2004,40,0,1024,Billy Andrade,70.6,1765,25
2004,41,0,12510,Chad Campbell,70.63,1907,27
2004,42,0,1157,Tom Byrum,70.65,1625,23
2004,42,0,20850,Daniel Chopra,70.65,2614,37
2004,44,0,21633,Steve Allan,70.66,2049,29
2004,44,0,23983,Luke Donald,70.66,2049,29
2004,44,0,20628,Arron Oberholser,70.66,2049,29
2004,47,0,22046,Geoff Ogilvy,70.67,2120,30
2004,47,0,24502,Adam Scott,70.67,1696,24
2004,49,0,23320,Ryan Palmer,70.68,2403,34
2004,50,0,10423,Mike Weir,70.69,2050,29
2004,51,0,1388,Robert Gamez,70.71,2192,31
2004,51,0,1553,John Huston,70.71,1202,17
2004,53,0,25396,Kevin Na,70.72,2263,32
2004,54,0,24507,Jason Bohn,70.74,1627,23
2004,54,0,21209,Sergio Garcia,70.74,2688,38
2004,56,0,1127,Danny Briggs,70.76,1203,17
2004,56,0,1724,Jeff Maggert,70.76,1769,25
2004,58,0,6251,Chris DiMarco,70.79,2973,42
2004,59,0,1927,Dennis Paulson,70.8,1770,25
2004,60,0,20029,Notah Begay III,70.83,1275,18
2004,60,0,25686,Jason Dufner,70.83,1700,24
2004,62,0,20498,Briny Baird,70.84,2267,32
2004,62,0,23135,Tim Clark,70.84,2196,31
2004,62,0,10585,Scott McCarron,70.84,2196,31
2004,62,0,25345,Carl Pettersson,70.84,2267,32
2004,66,0,24024,Zach Johnson,70.86,3472,49
2004,67,0,19824,Craig Barlow,70.88,2410,34
2004,67,0,8385,Omar Uresti,70.88,1772,25
2004,67,0,2246,Duffy Waldorf,70.88,2339,33
2004,70,0,1527,Scott Hoch,70.89,1276,18
2004,71,0,1457,Jay Haas,70.9,2198,31
2004,71,0,20580,Andre Stolz,70.9,709,10
2004,73,0,20098,Stuart Appleby,70.93,2128,30
2004,74,0,12652,Cameron Beckman,70.94,2483,35
2004,75,0,7721,Pat Bates,70.96,1845,26
2004,75,0,23552,Hank Kuehne,70.96,1916,27
2004,75,0,22293,Heath Slocum,70.96,1703,24
2004,78,0,1666,Bernhard Langer,71.0,1065,15
2004,78,0,22405,Justin Rose,71.0,1775,25
2004,80,0,1261,Jay Delsing,71.04,1634,23
2004,80,0,1887,Mark O'Meara,71.04,1634,23
2004,82,0,10107,Deane Pappas,71.05,1563,22
2004,83,0,23353,J.J. Henry,71.06,2203,31
2004,84,0,12782,Tim Herron,71.07,2061,29
2004,84,0,20572,Rod Pampling,71.07,2132,30
2004,84,0,21959,Ted Purdy,71.07,2914,41
2004,87,0,20121,Todd Fischer,71.09,1635,23
2004,88,0,20593,Greg Chalmers,71.1,1493,21
2004,88,0,23541,Ben Crane,71.1,2062,29
2004,88,0,26420,Richard Johnson,71.1,2204,31
2004,91,0,1968,Nick Price,71.11,1280,18
2004,92,0,12680,Shigeki Maruyama,71.13,2703,38
2004,93,0,1035,Tommy Armour III,71.14,1494,21
2004,93,0,6332,Neal Lancaster,71.14,2561,36
2004,95,0,1473,Todd Hamilton,71.15,2348,33
2004,95,0,21949,Joe Ogilvie,71.15,2348,33
2004,97,0,1707,Steve Lowery,71.16,1779,25
2004,98,0,6197,Michael Allen,71.17,1708,24
2004,99,0,1706,Davis Love III,71.18,2420,34
2004,100,0,2223,Bob Tway,71.19,2207,31
2004,101,0,21731,Freddie Jacobson,71.21,1994,28
2004,101,0,2002,John Riegger,71.21,1353,19
2004,103,0,7363,Craig Bowden,71.25,2280,32
2004,104,0,8931,Glen Day,71.26,1639,23
2004,105,0,1219,John Cook,71.27,1069,15
2004,105,0,7749,Brett Quigley,71.27,2637,37
2004,107,0,1938,David Peoples,71.31,2282,32
2004,107,0,2106,Chris Smith,71.31,2282,32
2004,109,0,1941,Tom Pernice Jr.,71.32,2211,31
2004,110,0,21961,Charles Howell III,71.33,2782,39
2004,110,0,24361,Pat Perez,71.33,1498,21
2004,112,0,22371,Aaron Baddeley,71.35,1855,26
2004,112,0,1329,Brad Faxon,71.35,1855,26
2004,114,0,20472,Alex Cejka,71.36,1998,28
2004,114,0,2049,Gene Sauers,71.36,1784,25
2004,116,0,10860,Justin Leonard,71.39,2213,31
2004,116,0,1928,Corey Pavin,71.39,1999,28
2004,118,0,26287,Roland Thatcher,71.4,1785,25
2004,119,0,24357,K.J. Choi,71.41,2428,34
2004,120,0,2104,Jeff Sluman,71.42,2714,38
2004,120,0,20548,Hidemichi Tanaka,71.42,1857,26
2004,120,0,10425,Jay Williamson,71.42,2214,31
2004,123,0,25900,Lucas Glover,71.43,2000,28
2004,124,0,8537,J.P. Hayes,71.44,1286,18
2004,124,0,8881,Tripp Isenhour,71.44,1286,18
2004,124,0,1577,Lee Janzen,71.44,2286,32
2004,124,0,1619,Skip Kendall,71.44,2286,32
2004,128,0,19846,Brian Gay,71.46,2644,37
2004,129,0,12602,Dean Wilson,71.48,1930,27
2004,130,0,1161,Mark Calcavecchia,71.5,1716,24
2004,130,0,23063,Scott Hend,71.5,1859,26
2004,130,0,24781,Hunter Mahan,71.5,2288,32
2004,133,0,20094,Jonathan Kaye,71.56,1789,25
2004,134,0,6373,José María Olazábal,71.58,1360,19
2004,135,0,1361,Dan Forsman,71.59,1575,22
2004,136,0,23108,Matt Kuchar,71.6,1790,25
2004,137,0,7223,Brian Bateman,71.61,2005,28
2004,137,0,6809,Bob Burns,71.61,2005,28
2004,137,0,6575,Dudley Hart,71.61,1289,18
2004,137,0,1926,Steve Pate,71.61,1289,18
2004,137,0,2101,Joey Sindelar,71.61,2220,31
2004,142,0,20382,Stephen Leaney,71.62,1862,26
2004,143,0,6613,Tommy Tolles,71.63,1361,19
2004,144,0,23613,Rich Barcelo,71.67,1075,15
2004,144,0,7457,Steve Flesch,71.67,2580,36
2004,146,0,19972,José Coceres,71.68,1577,22
2004,146,0,1920,Craig Parry,71.68,1362,19
2004,148,0,1203,Russ Cochran,71.74,1363,19
2004,148,0,6515,Shaun Micheel,71.74,2439,34
2004,150,0,19825,Darren Clarke,71.75,1722,24
2004,150,0,1226,Fred Couples,71.75,1722,24
2004,150,0,10213,Dicky Pride,71.75,861,12
2004,153,0,20634,Peter Lonard,71.76,1794,25
2004,154,0,8337,Mike Heinen,71.79,1005,14
2004,155,0,10912,Craig Perks,71.87,1653,23
2004,156,0,22913,John Rollins,71.88,1725,24
2004,157,0,8339,Spike McRoy,71.89,1366,19
2004,157,0,2099,Scott Simpson,71.89,1294,18
2004,159,0,24925,Jonathan Byrd,71.9,2229,31
2004,160,0,8123,Jeff Brehaut,71.92,1870,26
