YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2019,0,39954,Cody Gribble,36.36,8,22
2019,0,32816,Satoshi Kodaira,36.0,9,25
2019,0,33667,Carlos Ortiz,36.0,9,25
2019,0,24925,Jonathan Byrd,35.71,5,14
2019,0,29970,Dylan Frittelli,35.71,10,28
2019,0,39324,J.J. Spaun,35.48,11,31
2019,0,23320,Ryan Palmer,35.29,6,17
2019,0,49298,Kramer Hickok,35.0,7,20
2019,0,39975,Michael Kim,34.78,8,23
2019,0,49964,Aaron Wise,34.78,8,23
2019,0,34466,Peter Malnati,34.62,9,26
2019,0,39546,Keith Mitchell,34.38,11,32
2019,0,45157,Cam Davis,33.33,5,15
2019,0,47856,Seth Reeves,33.33,7,21
2019,0,27330,Josh Teater,33.33,8,24
2019,0,45609,Tyler Duncan,32.0,8,25
2019,0,46523,Joey Garber,31.58,6,19
2019,0,20572,Rod Pampling,31.58,6,19
2019,0,26758,David Hearn,30.77,4,13
2019,0,26951,Johnson Wagner,30.43,7,23
2019,0,29535,Brice Garnett,27.27,9,33
2019,0,34431,Robert Streb,26.67,8,30
2019,0,23353,J.J. Henry,25.93,7,27
2019,0,52372,Cameron Champ,15.63,5,32
2018,0,20472,Alex Cejka,79.31,23,29
2018,0,22582,Kyle Thompson,75.0,9,12
2018,0,28775,Nate Lashley,70.0,7,10
2018,0,28089,Jason Day,67.74,21,31
2018,0,34358,Jonathan Randolph,65.71,23,35
2018,0,25493,Nick Taylor,65.63,21,32
2018,0,26331,Charl Schwartzel,65.0,13,20
2018,0,26329,Louis Oosthuizen,64.71,11,17
2018,0,25834,Daniel Summerhays,64.71,11,17
2018,0,31420,Anirban Lahiri,64.52,20,31
2018,0,23325,Vaughn Taylor,64.52,20,31
2018,0,27958,Ryan Blaum,63.33,19,30
2018,0,25396,Kevin Na,63.33,19,30
2018,0,25240,D.A. Points,63.33,19,30
2018,0,40058,Zac Blair,63.16,12,19
2018,0,37454,Whee Kim,62.96,17,27
2018,0,23621,Rory Sabbatini,62.79,27,43
2018,0,36799,Stephan Jaeger,62.07,18,29
2018,0,46435,Austin Cook,61.54,32,52
2018,0,22371,Aaron Baddeley,61.11,22,36
2018,0,36689,Brooks Koepka,61.11,11,18
2018,0,27649,Brandt Snedeker,61.11,22,36
2018,0,23541,Ben Crane,60.87,14,23
2018,0,27556,Ted Potter Jr.,60.71,17,28
2018,0,36699,Patrick Rodgers,60.61,20,33
2018,0,27141,J.B. Holmes,60.0,18,30
2018,0,32757,Patton Kizzire,60.0,15,25
2018,0,29926,Danny Lee,60.0,18,30
2018,0,21528,Henrik Stenson,60.0,6,10
2018,0,26951,Johnson Wagner,60.0,15,25
2018,0,31560,Brian Stuard,59.52,25,42
2018,0,29420,Billy Horschel,59.38,19,32
2018,0,33204,Shane Lowry,59.26,16,27
2018,0,35532,Tom Hoge,59.09,13,22
2018,0,37189,Harold Varner III,58.97,23,39
2018,0,26758,David Hearn,58.82,10,17
2018,0,12510,Chad Campbell,58.62,17,29
2018,0,34256,Andrew Putnam,58.62,17,29
2018,0,45526,Abraham Ancer,58.54,24,41
2018,0,21961,Charles Howell III,58.14,25,43
2018,0,24846,Ricky Barnes,57.69,15,26
2018,0,40026,Daniel Berger,57.69,15,26
2018,0,29484,Peter Uihlein,57.69,15,26
2018,0,19803,Ryan Armour,57.14,28,49
2018,0,29974,Branden Grace,57.14,16,28
2018,0,26476,Chez Reavie,57.14,12,21
2018,0,22405,Justin Rose,57.14,20,35
2018,0,37455,Si Woo Kim,56.76,21,37
2018,0,30978,Kiradech Aphibarnrat,56.25,9,16
2018,0,25818,Scott Piercy,56.25,18,32
2018,0,27942,Rob Oppenheim,56.0,14,25
2018,0,39324,J.J. Spaun,56.0,14,25
2018,0,29268,Bronson Burgoon,55.56,10,18
2018,0,34360,Patrick Reed,55.56,20,36
2018,0,33448,Justin Thomas,55.17,16,29
2018,0,22056,Cameron Percy,55.0,11,20
2018,0,33419,Cameron Tringale,55.0,11,20
2018,0,34098,Russell Henley,54.84,17,31
2018,0,25198,Francesco Molinari,54.84,17,31
2018,0,29223,Sam Saunders,54.84,17,31
2018,0,27129,Luke List,54.29,19,35
2018,0,30110,Kyle Stanley,54.29,19,35
2018,0,27895,Jonas Blixt,54.17,13,24
2018,0,25572,Graeme McDowell,54.17,13,24
2018,0,24361,Pat Perez,54.17,13,24
2018,0,35421,Brandon Harkins,54.05,20,37
2018,0,35891,Cameron Smith,54.05,20,37
2018,0,24924,Bill Haas,53.85,21,39
2018,0,35461,Beau Hossler,53.85,21,39
2018,0,39975,Michael Kim,53.85,14,26
2018,0,29485,Brett Stegmaier,53.85,7,13
2018,0,32333,Kevin Tway,53.85,21,39
2018,0,26499,Rafa Cabrera Bello,53.57,15,28
2018,0,30911,Tommy Fleetwood,53.57,15,28
2018,0,25900,Lucas Glover,53.33,16,30
2018,0,27349,Alex Noren,53.33,16,30
2018,0,25804,Bubba Watson,53.33,16,30
2018,0,26851,Marc Leishman,53.13,17,32
2018,0,33413,Ben Martin,52.94,18,34
2018,0,29479,Scott Brown,52.78,19,36
2018,0,47959,Bryson DeChambeau,52.78,19,36
2018,0,27644,Brian Harman,52.78,19,36
2018,0,30692,Scott Stallings,52.78,19,36
2018,0,24138,Ian Poulter,52.63,10,19
2018,0,28307,Matt Every,52.17,12,23
2018,0,24925,Jonathan Byrd,52.0,13,25
2018,0,24024,Zach Johnson,51.72,15,29
2018,0,46402,Talor Gooch,51.61,16,31
2018,0,27974,Sung Kang,51.61,16,31
2018,0,34046,Jordan Spieth,51.61,16,31
2018,0,35545,Blayne Barber,51.52,17,33
2018,0,28252,Seamus Power,51.52,17,33
2018,0,33122,Russell Knox,51.35,19,37
2018,0,27095,Nick Watney,51.16,22,43
2018,0,32640,Troy Merritt,51.11,23,45
2018,0,48084,Wesley Bryan,50.0,11,22
2018,0,34021,Bud Cauley,50.0,10,20
2018,0,35376,Roberto Díaz,50.0,11,22
2018,0,25686,Jason Dufner,50.0,12,24
2018,0,31646,Emiliano Grillo,50.0,17,34
2018,0,33399,Adam Hadwin,50.0,17,34
2018,0,32448,James Hahn,50.0,17,34
2018,0,27936,Martin Laird,50.0,16,32
2018,0,34466,Peter Malnati,50.0,19,38
2018,0,32839,Hideki Matsuyama,50.0,10,20
2018,0,1810,Phil Mickelson,50.0,19,38
2018,0,29221,Webb Simpson,50.0,17,34
2018,0,47128,Richy Werenski,50.0,13,26
2018,0,25892,Steve Wheatcroft,50.0,9,18
2018,0,31202,William McGirt,48.98,24,49
2018,0,49964,Aaron Wise,48.98,24,49
2018,0,35310,Lanto Griffin,48.65,18,37
2018,0,29461,Jamie Lovemark,48.57,17,35
2018,0,33948,Byeong Hun An,48.48,16,33
2018,0,20229,Stewart Cink,48.48,16,33
2018,0,19846,Brian Gay,48.48,16,33
2018,0,28237,Rory McIlroy,48.15,13,27
2018,0,29518,Brendan Steele,48.0,12,25
2018,0,28132,Tyrone Van Aswegen,47.5,19,40
2018,0,24140,Sean O'Hair,47.06,16,34
2018,0,30925,Dustin Johnson,46.67,7,15
2018,0,46501,Ollie Schniederjans,46.67,21,45
2018,0,30926,Chris Kirk,46.51,20,43
2018,0,32102,Rickie Fowler,46.43,13,28
2018,0,26300,Matt Jones,46.43,13,28
2018,0,35450,Patrick Cantlay,46.15,12,26
2018,0,39328,Conrad Shindler,46.15,6,13
2018,0,23353,J.J. Henry,45.45,10,22
2018,0,32254,Xinjun Zhang,44.83,13,29
2018,0,33141,Keegan Bradley,44.44,20,45
2018,0,37338,Zecheng Dou,44.44,8,18
2018,0,34563,Chesson Hadley,44.44,20,45
2018,0,34174,John Huh,44.44,20,45
2018,0,33418,Shawn Stefani,44.44,12,27
2018,0,46601,Trey Mullinax,44.0,11,25
2018,0,29725,Tony Finau,43.59,17,39
2018,0,24502,Adam Scott,43.33,13,30
2018,0,40009,Dominic Bozzelli,42.86,15,35
2018,0,34264,Hudson Swafford,42.86,9,21
2018,0,23108,Matt Kuchar,42.42,14,33
2018,0,24358,Robert Garrigus,42.31,11,26
2018,0,27963,Chris Stroud,42.31,11,26
2018,0,25364,Paul Casey,42.11,8,19
2018,0,39997,Corey Conners,42.11,16,38
2018,0,34431,Robert Streb,42.11,16,38
2018,0,29535,Brice Garnett,41.94,13,31
2018,0,10809,Jim Furyk,41.18,7,17
2018,0,32816,Satoshi Kodaira,41.18,7,17
2018,0,34213,Grayson Murray,41.18,14,34
2018,0,29908,C.T. Pan,41.18,14,34
2018,0,39954,Cody Gribble,40.91,9,22
2018,0,49771,J.T. Poston,40.74,11,27
2018,0,34099,Harris English,40.54,15,37
2018,0,29478,Kevin Kisner,40.0,14,35
2018,0,37278,Nicholas Lindheim,40.0,10,25
2018,0,34409,David Lingmerth,40.0,10,25
2018,0,32876,Martin Piller,40.0,16,40
2018,0,32150,Michael Thompson,40.0,6,15
2018,0,8793,Tiger Woods,40.0,10,25
2018,0,35506,Mackenzie Hughes,39.53,17,43
2018,0,30944,Jason Kokrak,39.47,15,38
2018,0,48081,Xander Schauffele,38.89,14,36
2018,0,35879,Kelly Kraft,38.64,17,44
2018,0,20593,Greg Chalmers,38.46,10,26
2018,0,31323,Gary Woodland,37.84,14,37
2018,0,27214,Kevin Streelman,37.78,17,45
2018,0,47347,Adam Schenk,37.5,15,40
2018,0,32366,Kevin Chappell,37.04,10,27
2018,0,12716,Charley Hoffman,36.84,14,38
2018,0,47125,Matt Atkins,36.36,8,22
2018,0,31416,Derek Fathauer,36.36,12,33
2018,0,28679,Fabián Gómez,36.36,12,33
2018,0,28500,Martin Flores,36.11,13,36
2018,0,50526,Tom Lovelady,35.48,11,31
2018,0,37275,Sam Ryder,35.48,11,31
2018,0,39327,Ben Silverman,35.48,11,31
2018,0,47993,Denny McCarthy,35.29,6,17
2018,0,33410,Andrew Landry,34.48,10,29
2018,0,39546,Keith Mitchell,34.09,15,44
2018,0,26596,Ryan Moore,33.33,13,39
2018,0,46970,Jon Rahm,33.33,7,21
2018,0,35544,Andrew Yun,33.33,3,9
2018,0,25632,Jimmy Walker,31.43,11,35
2018,0,23320,Ryan Palmer,31.25,10,32
2018,0,34076,Joel Dahmen,30.56,11,36
2018,0,29222,Billy Hurley III,30.43,7,23
2018,0,20572,Rod Pampling,30.43,7,23
2018,0,47287,Ethan Tracy,30.43,7,23
2018,0,45609,Tyler Duncan,25.71,9,35
2018,0,27064,Jhonattan Vegas,25.0,7,28
2018,0,24781,Hunter Mahan,24.0,6,25
2018,0,20157,Retief Goosen,22.22,4,18
2018,0,34363,Tyrrell Hatton,20.0,3,15
2017,0,32102,Rickie Fowler,73.53,25,34
2017,0,35532,Tom Hoge,72.73,8,11
2017,0,20104,Ken Duke,71.43,15,21
2017,0,28679,Fabián Gómez,70.59,12,17
2017,0,23983,Luke Donald,69.57,16,23
2017,0,1810,Phil Mickelson,69.23,18,26
2017,0,24924,Bill Haas,68.75,22,32
2017,0,24024,Zach Johnson,68.0,17,25
2017,0,29926,Danny Lee,66.67,24,36
2017,0,25198,Francesco Molinari,66.67,16,24
2017,0,26329,Louis Oosthuizen,66.67,12,18
2017,0,32640,Troy Merritt,65.52,19,29
2017,0,25396,Kevin Na,65.38,17,26
2017,0,34213,Grayson Murray,64.71,22,34
2017,0,46501,Ollie Schniederjans,63.89,23,36
2017,0,28132,Tyrone Van Aswegen,63.64,21,33
2017,0,34099,Harris English,62.96,17,27
2017,0,29221,Webb Simpson,62.5,25,40
2017,0,34466,Peter Malnati,62.16,23,37
2017,0,25349,Tim Wilkinson,62.07,18,29
2017,0,46970,Jon Rahm,61.76,21,34
2017,0,24357,K.J. Choi,61.11,11,18
2017,0,34409,David Lingmerth,60.61,20,33
2017,0,26476,Chez Reavie,60.61,20,33
2017,0,23800,Bryce Molder,60.53,23,38
2017,0,22405,Justin Rose,60.0,12,20
2017,0,25892,Steve Wheatcroft,60.0,15,25
2017,0,25834,Daniel Summerhays,59.46,22,37
2017,0,24502,Adam Scott,59.09,13,22
2017,0,40058,Zac Blair,58.82,20,34
2017,0,12716,Charley Hoffman,58.82,30,51
2017,0,28420,Ryan Brehm,58.62,17,29
2017,0,24781,Hunter Mahan,58.62,17,29
2017,0,48084,Wesley Bryan,58.33,21,36
2017,0,29740,Brad Fritsch,58.33,7,12
2017,0,27644,Brian Harman,58.33,28,48
2017,0,22986,Søren Kjeldsen,58.33,14,24
2017,0,25240,D.A. Points,58.33,14,24
2017,0,26499,Rafa Cabrera Bello,57.89,11,19
2017,0,21209,Sergio Garcia,57.69,15,26
2017,0,34098,Russell Henley,57.45,27,47
2017,0,25720,Chad Collins,57.14,16,28
2017,0,29725,Tony Finau,57.14,20,35
2017,0,32333,Kevin Tway,57.14,20,35
2017,0,34174,John Huh,56.82,25,44
2017,0,46550,Brandon Hagy,56.67,17,30
2017,0,22046,Geoff Ogilvy,56.67,17,30
2017,0,47128,Richy Werenski,56.67,17,30
2017,0,21961,Charles Howell III,56.52,13,23
2017,0,26300,Matt Jones,56.52,13,23
2017,0,37189,Harold Varner III,56.41,22,39
2017,0,12510,Chad Campbell,56.0,14,25
2017,0,23108,Matt Kuchar,55.88,19,34
2017,0,33204,Shane Lowry,55.56,5,9
2017,0,23320,Ryan Palmer,55.56,10,18
2017,0,25632,Jimmy Walker,55.56,15,27
2017,0,31323,Gary Woodland,54.84,17,31
2017,0,27974,Sung Kang,54.29,19,35
2017,0,35110,Brett Drewitt,53.85,7,13
2017,0,25493,Nick Taylor,53.66,22,41
2017,0,20771,Steven Alker,53.57,15,28
2017,0,33413,Ben Martin,53.13,17,32
2017,0,24138,Ian Poulter,53.13,17,32
2017,0,35891,Cameron Smith,53.13,17,32
2017,0,26758,David Hearn,52.94,18,34
2017,0,34046,Jordan Spieth,52.94,9,17
2017,0,33399,Adam Hadwin,52.63,20,38
2017,0,23325,Vaughn Taylor,52.63,20,38
2017,0,32200,Roberto Castro,52.38,11,21
2017,0,27466,Spencer Levin,51.61,16,31
2017,0,19846,Brian Gay,51.43,18,35
2017,0,34264,Hudson Swafford,51.43,18,35
2017,0,29289,S.Y. Noh,51.35,19,37
2017,0,22371,Aaron Baddeley,50.0,8,16
2017,0,24846,Ricky Barnes,50.0,16,32
2017,0,25274,Steven Bowditch,50.0,14,28
2017,0,35879,Kelly Kraft,50.0,21,42
2017,0,32839,Hideki Matsuyama,50.0,10,20
2017,0,28237,Rory McIlroy,50.0,7,14
2017,0,29908,C.T. Pan,50.0,18,36
2017,0,29223,Sam Saunders,50.0,15,30
2017,0,29518,Brendan Steele,50.0,11,22
2017,0,27963,Chris Stroud,50.0,14,28
2017,0,33448,Justin Thomas,50.0,15,30
2017,0,26289,Boo Weekley,50.0,13,26
2017,0,20572,Rod Pampling,48.57,17,35
2017,0,29476,Kyle Reifers,48.39,15,31
2017,0,33418,Shawn Stefani,48.39,15,31
2017,0,31646,Emiliano Grillo,48.28,14,29
2017,0,29222,Billy Hurley III,48.28,14,29
2017,0,35545,Blayne Barber,48.15,13,27
2017,0,26951,Johnson Wagner,48.15,13,27
2017,0,29479,Scott Brown,48.0,12,25
2017,0,30191,Julián Etulain,48.0,12,25
2017,0,6522,Ernie Els,47.83,11,23
2017,0,37278,Nicholas Lindheim,47.83,11,23
2017,0,27895,Jonas Blixt,47.73,21,44
2017,0,29461,Jamie Lovemark,47.73,21,44
2017,0,20472,Alex Cejka,47.62,10,21
2017,0,28307,Matt Every,47.62,10,21
2017,0,29720,Andres Gonzales,47.62,10,21
2017,0,33141,Keegan Bradley,47.5,19,40
2017,0,39975,Michael Kim,47.37,18,38
2017,0,27214,Kevin Streelman,47.37,18,38
2017,0,29420,Billy Horschel,47.22,17,36
2017,0,30926,Chris Kirk,47.22,17,36
2017,0,36689,Brooks Koepka,47.06,16,34
2017,0,28252,Seamus Power,47.06,16,34
2017,0,27649,Brandt Snedeker,47.06,8,17
2017,0,24361,Pat Perez,46.88,15,32
2017,0,32448,James Hahn,46.81,22,47
2017,0,20593,Greg Chalmers,46.67,14,30
2017,0,47959,Bryson DeChambeau,46.67,21,45
2017,0,26851,Marc Leishman,46.67,14,30
2017,0,27129,Luke List,46.34,19,41
2017,0,33461,Morgan Hoffmann,45.95,17,37
2017,0,28089,Jason Day,45.83,11,24
2017,0,22056,Cameron Percy,45.83,11,24
2017,0,33419,Cameron Tringale,45.45,10,22
2017,0,40026,Daniel Berger,45.16,14,31
2017,0,25686,Jason Dufner,45.16,14,31
2017,0,30110,Kyle Stanley,45.1,23,51
2017,0,29974,Branden Grace,45.0,9,20
2017,0,23497,Tag Ridings,45.0,9,20
2017,0,32150,Michael Thompson,45.0,9,20
2017,0,40009,Dominic Bozzelli,44.83,13,29
2017,0,27436,Graham DeLaet,44.83,13,29
2017,0,32757,Patton Kizzire,44.83,13,29
2017,0,25900,Lucas Glover,44.44,16,36
2017,0,30852,Ryo Ishikawa,44.44,8,18
2017,0,27064,Jhonattan Vegas,44.19,19,43
2017,0,30692,Scott Stallings,44.12,15,34
2017,0,35450,Patrick Cantlay,44.0,11,25
2017,0,25345,Carl Pettersson,43.75,14,32
2017,0,34360,Patrick Reed,43.75,21,48
2017,0,37454,Whee Kim,43.48,10,23
2017,0,32366,Kevin Chappell,42.86,12,28
2017,0,46440,Smylie Kaufman,42.86,12,28
2017,0,27936,Martin Laird,42.86,15,35
2017,0,24140,Sean O'Hair,42.86,15,35
2017,0,48081,Xander Schauffele,42.86,12,28
2017,0,25818,Scott Piercy,42.31,11,26
2017,0,34358,Jonathan Randolph,42.31,11,26
2017,0,25572,Graeme McDowell,41.67,10,24
2017,0,48822,Sebastián Muñoz,40.91,9,22
2017,0,25804,Bubba Watson,40.74,11,27
2017,0,27770,Camilo Villegas,40.63,13,32
2017,0,35506,Mackenzie Hughes,40.48,17,42
2017,0,33948,Byeong Hun An,40.0,12,30
2017,0,24507,Jason Bohn,40.0,10,25
2017,0,46443,Brian Campbell,40.0,6,15
2017,0,28093,Miguel Angel Carballo,40.0,8,20
2017,0,26596,Ryan Moore,40.0,10,25
2017,0,39324,J.J. Spaun,40.0,10,25
2017,0,39954,Cody Gribble,39.39,13,33
2017,0,31557,Jim Herman,39.39,13,33
2017,0,34021,Bud Cauley,37.93,11,29
2017,0,23541,Ben Crane,37.5,9,24
2017,0,30925,Dustin Johnson,37.5,6,16
2017,0,49771,J.T. Poston,37.5,12,32
2017,0,31560,Brian Stuard,37.5,12,32
2017,0,25364,Paul Casey,37.04,10,27
2017,0,37455,Si Woo Kim,37.04,10,27
2017,0,19803,Ryan Armour,36.84,7,19
2017,0,26331,Charl Schwartzel,36.84,7,19
2017,0,36801,Mark Hubbard,36.36,8,22
2017,0,28500,Martin Flores,35.71,10,28
2017,0,31202,William McGirt,35.48,11,31
2017,0,46601,Trey Mullinax,35.0,7,20
2017,0,29478,Kevin Kisner,34.62,9,26
2017,0,33122,Russell Knox,34.38,11,32
2017,0,20229,Stewart Cink,34.21,13,38
2017,0,33120,Mark Anderson,33.33,5,15
2017,0,31416,Derek Fathauer,33.33,10,30
2017,0,24358,Robert Garrigus,33.33,8,24
2017,0,20157,Retief Goosen,33.33,3,9
2017,0,31420,Anirban Lahiri,33.33,6,18
2017,0,34431,Robert Streb,33.33,18,54
2017,0,27095,Nick Watney,33.33,5,15
2017,0,27958,Ryan Blaum,32.26,10,31
2017,0,35300,Andrew Loupe,32.0,8,25
2017,0,27141,J.B. Holmes,31.82,7,22
2017,0,10809,Jim Furyk,31.25,5,16
2017,0,23621,Rory Sabbatini,31.25,5,16
2017,0,23353,J.J. Henry,30.77,12,39
2017,0,25191,Gonzalo Fernandez-Castaño,30.0,6,20
2017,0,36699,Patrick Rodgers,29.41,10,34
2017,0,29485,Brett Stegmaier,26.92,7,26
2017,0,30944,Jason Kokrak,25.0,8,32
2017,0,46732,Rick Lamb,15.38,2,13
2016,0,27895,Jonas Blixt,75.0,21,28
2016,0,21878,Mark Wilson,69.23,18,26
2016,0,34262,Jon Curran,68.63,35,51
2016,0,32876,Martin Piller,68.18,15,22
2016,0,6527,Steve Stricker,68.18,15,22
2016,0,27747,Hiroshi Iwata,67.65,23,34
2016,0,34098,Russell Henley,67.57,25,37
2016,0,20472,Alex Cejka,66.67,16,24
2016,0,21209,Sergio Garcia,66.67,10,15
2016,0,35891,Cameron Smith,66.67,12,18
2016,0,30711,Colt Knost,64.86,24,37
2016,0,39975,Michael Kim,64.0,32,50
2016,0,26851,Marc Leishman,63.16,24,38
2016,0,10885,Robert Allenby,62.5,10,16
2016,0,21731,Freddie Jacobson,62.5,25,40
2016,0,28092,D.H. Lee,62.5,10,16
2016,0,10213,Dicky Pride,62.5,10,16
2016,0,24357,K.J. Choi,61.9,26,42
2016,0,1810,Phil Mickelson,61.54,16,26
2016,0,34360,Patrick Reed,61.11,22,36
2016,0,35545,Blayne Barber,60.87,14,23
2016,0,29221,Webb Simpson,60.71,17,28
2016,0,23325,Vaughn Taylor,60.71,17,28
2016,0,27129,Luke List,60.0,15,25
2016,0,24140,Sean O'Hair,60.0,21,35
2016,0,2206,David Toms,60.0,12,20
2016,0,26476,Chez Reavie,59.46,22,37
2016,0,29478,Kevin Kisner,59.26,16,27
2016,0,28089,Jason Day,58.82,20,34
2016,0,24924,Bill Haas,58.33,14,24
2016,0,33122,Russell Knox,58.06,18,31
2016,0,22046,Geoff Ogilvy,57.89,11,19
2016,0,25572,Graeme McDowell,57.14,12,21
2016,0,23800,Bryce Molder,57.14,20,35
2016,0,29268,Bronson Burgoon,56.67,17,30
2016,0,23983,Luke Donald,56.41,22,39
2016,0,28679,Fabián Gómez,56.25,27,48
2016,0,34174,John Huh,55.81,24,43
2016,0,20645,John Senden,55.56,20,36
2016,0,31323,Gary Woodland,55.26,21,38
2016,0,22371,Aaron Baddeley,55.17,16,29
2016,0,23108,Matt Kuchar,55.0,22,40
2016,0,27064,Jhonattan Vegas,55.0,22,40
2016,0,23541,Ben Crane,54.84,17,31
2016,0,34099,Harris English,54.84,17,31
2016,0,26331,Charl Schwartzel,54.84,17,31
2016,0,46440,Smylie Kaufman,54.76,23,42
2016,0,30927,Brendon Todd,54.55,12,22
2016,0,24846,Ricky Barnes,54.05,20,37
2016,0,27649,Brandt Snedeker,54.05,20,37
2016,0,24781,Hunter Mahan,53.85,14,26
2016,0,28237,Rory McIlroy,53.57,15,28
2016,0,37273,Derek Ernst,53.33,8,15
2016,0,24358,Robert Garrigus,53.33,8,15
2016,0,25900,Lucas Glover,53.33,16,30
2016,0,28475,Jeff Overton,53.33,16,30
2016,0,32366,Kevin Chappell,53.19,25,47
2016,0,12510,Chad Campbell,53.13,17,32
2016,0,20572,Rod Pampling,52.94,9,17
2016,0,31557,Jim Herman,52.78,19,36
2016,0,33399,Adam Hadwin,52.63,20,38
2016,0,32200,Roberto Castro,52.38,22,42
2016,0,29289,S.Y. Noh,52.38,22,42
2016,0,30163,Henrik Norlander,52.38,11,21
2016,0,24494,Erik Compton,52.0,13,25
2016,0,27141,J.B. Holmes,51.72,15,29
2016,0,34261,Scott Langley,51.72,15,29
2016,0,26596,Ryan Moore,51.72,15,29
2016,0,25892,Steve Wheatcroft,51.61,16,31
2016,0,27644,Brian Harman,51.06,24,47
2016,0,23638,Brendon de Jonge,50.0,13,26
2016,0,25686,Jason Dufner,50.0,16,32
2016,0,32618,Rhein Gibson,50.0,9,18
2016,0,20157,Retief Goosen,50.0,11,22
2016,0,29974,Branden Grace,50.0,8,16
2016,0,35539,Luke Guthrie,50.0,9,18
2016,0,33410,Andrew Landry,50.0,5,10
2016,0,32640,Troy Merritt,50.0,16,32
2016,0,33667,Carlos Ortiz,50.0,12,24
2016,0,34046,Jordan Spieth,50.0,11,22
2016,0,29518,Brendan Steele,50.0,13,26
2016,0,33448,Justin Thomas,50.0,17,34
2016,0,32150,Michael Thompson,50.0,9,18
2016,0,28132,Tyrone Van Aswegen,50.0,23,46
2016,0,37189,Harold Varner III,50.0,16,32
2016,0,25804,Bubba Watson,50.0,14,28
2016,0,31202,William McGirt,48.98,24,49
2016,0,27974,Sung Kang,48.72,19,39
2016,0,34466,Peter Malnati,48.72,19,39
2016,0,25274,Steven Bowditch,48.48,16,33
2016,0,24490,George McNeill,48.39,15,31
2016,0,36699,Patrick Rodgers,48.39,15,31
2016,0,26951,Johnson Wagner,48.39,15,31
2016,0,27436,Graham DeLaet,48.28,14,29
2016,0,25818,Scott Piercy,48.28,14,29
2016,0,32757,Patton Kizzire,48.0,12,25
2016,0,24502,Adam Scott,48.0,12,25
2016,0,30925,Dustin Johnson,47.83,11,23
2016,0,31560,Brian Stuard,47.83,11,23
2016,0,33413,Ben Martin,47.73,21,44
2016,0,20098,Stuart Appleby,47.62,10,21
2016,0,29725,Tony Finau,47.5,19,40
2016,0,20848,Ángel Cabrera,47.37,9,19
2016,0,29476,Kyle Reifers,47.37,27,57
2016,0,33418,Shawn Stefani,47.37,18,38
2016,0,23353,J.J. Henry,47.22,17,36
2016,0,31420,Anirban Lahiri,47.22,17,36
2016,0,21961,Charles Howell III,47.06,16,34
2016,0,12716,Charley Hoffman,46.88,15,32
2016,0,22405,Justin Rose,46.43,13,28
2016,0,29485,Brett Stegmaier,46.43,13,28
2016,0,45526,Abraham Ancer,46.15,6,13
2016,0,33141,Keegan Bradley,46.15,12,26
2016,0,22892,Jason Gore,46.15,12,26
2016,0,24912,Will MacKenzie,45.95,17,37
2016,0,27770,Camilo Villegas,45.95,17,37
2016,0,36689,Brooks Koepka,45.83,11,24
2016,0,29926,Danny Lee,45.71,16,35
2016,0,26289,Boo Weekley,45.45,10,22
2016,0,26300,Matt Jones,45.24,19,42
2016,0,20229,Stewart Cink,45.16,14,31
2016,0,29745,Tyler Aldridge,45.0,9,20
2016,0,40058,Zac Blair,44.44,24,54
2016,0,25364,Paul Casey,44.44,12,27
2016,0,32448,James Hahn,44.44,20,45
2016,0,37455,Si Woo Kim,44.44,20,45
2016,0,34264,Hudson Swafford,44.44,16,36
2016,0,34265,Will Wilcox,44.44,12,27
2016,0,33419,Cameron Tringale,44.19,19,43
2016,0,26329,Louis Oosthuizen,44.0,11,25
2016,0,34431,Robert Streb,43.75,14,32
2016,0,36801,Mark Hubbard,43.4,23,53
2016,0,32102,Rickie Fowler,42.86,9,21
2016,0,35532,Tom Hoge,42.86,9,21
2016,0,29461,Jamie Lovemark,42.11,16,38
2016,0,20766,Padraig Harrington,41.67,10,24
2016,0,30926,Chris Kirk,41.18,14,34
2016,0,25349,Tim Wilkinson,40.91,9,22
2016,0,33461,Morgan Hoffmann,40.74,11,27
2016,0,29420,Billy Horschel,40.74,11,27
2016,0,6522,Ernie Els,40.63,13,32
2016,0,29479,Scott Brown,40.54,15,37
2016,0,34563,Chesson Hadley,40.54,15,37
2016,0,6567,Vijay Singh,40.54,15,37
2016,0,40026,Daniel Berger,40.48,17,42
2016,0,31646,Emiliano Grillo,40.0,14,35
2016,0,30110,Kyle Stanley,40.0,16,40
2016,0,31416,Derek Fathauer,39.47,15,38
2016,0,26758,David Hearn,39.47,15,38
2016,0,25720,Chad Collins,39.39,13,33
2016,0,24024,Zach Johnson,39.39,13,33
2016,0,25834,Daniel Summerhays,39.02,16,41
2016,0,28114,Dawie van der Walt,38.89,7,18
2016,0,32839,Hideki Matsuyama,38.71,12,31
2016,0,23320,Ryan Palmer,38.64,17,44
2016,0,25632,Jimmy Walker,38.46,15,39
2016,0,29222,Billy Hurley III,38.1,8,21
2016,0,27936,Martin Laird,37.93,11,29
2016,0,20104,Ken Duke,37.84,14,37
2016,0,35732,Wes Roach,37.5,6,16
2016,0,27466,Spencer Levin,37.21,16,43
2016,0,24507,Jason Bohn,36.36,8,22
2016,0,35879,Kelly Kraft,36.36,8,22
