YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
2019,54,0,33667,Carlos Ortiz,63.2,2906992.0,459987
2019,55,0,39971,Sungjae Im,63.16,4035773.0,638967
2019,56,0,21209,Sergio Garcia,63.15,1530668.0,242387
2019,57,0,28252,Seamus Power,63.14,2483797.0,393360
2019,58,0,28259,Sangmoon Bae,63.09,1595366.0,252868
2019,59,0,29518,Brendan Steele,63.05,2064717.0,327470
2019,60,0,47347,Adam Schenk,63.03,3301579.0,523785
2019,61,0,24781,Hunter Mahan,63.02,1890141.0,299915
2019,62,0,39977,Max Homa,63.01,2793568.0,443362
2019,63,0,33486,Roger Sloan,62.97,2790170.0,443101
2019,64,0,35506,Mackenzie Hughes,62.96,2633845.0,418365
2019,65,0,25632,Jimmy Walker,62.95,2305404.0,366200
2019,66,0,25364,Paul Casey,62.94,2220262.0,352782
2019,67,0,32102,Rickie Fowler,62.93,2576129.0,409353
2019,68,0,34466,Peter Malnati,62.92,3027893.0,481257
2019,69,0,29974,Branden Grace,62.86,1804316.0,287034
2019,70,0,33141,Keegan Bradley,62.85,2717704.0,432381
2019,70,0,34099,Harris English,62.85,3149243.0,501108
2019,70,0,29970,Dylan Frittelli,62.85,2733691.0,434925
2019,73,0,35732,Wes Roach,62.84,1956415.0,311329
2019,74,0,32839,Hideki Matsuyama,62.83,2978153.0,474011
2019,75,0,27936,Martin Laird,62.82,2929750.0,466352
2019,76,0,46523,Joey Garber,62.8,1712920.0,272767
2019,76,0,30692,Scott Stallings,62.8,2726045.0,434114
2019,78,0,27974,Sung Kang,62.78,2824080.0,449814
2019,79,0,24502,Adam Scott,62.77,1788338.0,284923
2019,80,0,32058,José de Jesús Rodríguez,62.72,1943860.0,309914
2019,81,0,40026,Daniel Berger,62.71,2355972.0,375711
2019,81,0,36799,Stephan Jaeger,62.71,2273908.0,362627
2019,83,0,34046,Jordan Spieth,62.68,2653463.0,423306
2019,84,0,26851,Marc Leishman,62.63,2305640.0,368160
2019,85,0,34264,Hudson Swafford,62.62,1863714.0,297620
2019,86,0,25493,Nick Taylor,62.61,3426119.0,547188
2019,87,0,32640,Troy Merritt,62.58,2247378.0,359143
2019,87,0,22405,Justin Rose,62.58,1990198.0,318010
2019,89,0,12716,Charley Hoffman,62.56,1880036.0,300529
2019,90,0,34563,Chesson Hadley,62.51,2390296.0,382357
2019,91,0,29268,Bronson Burgoon,62.5,1877857.0,300469
2019,91,0,39324,J.J. Spaun,62.5,2546429.0,407427
2019,91,0,47128,Richy Werenski,62.5,2899058.0,463883
2019,94,0,26300,Matt Jones,62.48,2632818.0,421353
2019,95,0,34076,Joel Dahmen,62.45,3030372.0,485224
2019,96,0,45526,Abraham Ancer,62.42,2842124.0,455344
2019,96,0,49766,Hank Lebioda,62.42,2294310.0,367580
2019,98,0,49298,Kramer Hickok,62.39,2336387.0,374472
2019,99,0,33399,Adam Hadwin,62.38,2476576.0,397008
2019,99,0,27644,Brian Harman,62.38,2820473.0,452134
2019,101,0,35449,Adam Long,62.36,2719672.0,436101
2019,102,0,25900,Lucas Glover,62.35,3229945.0,518048
2019,103,0,46402,Talor Gooch,62.34,1909223.0,306280
2019,104,0,33419,Cameron Tringale,62.32,2021161.0,324329
2019,105,0,49303,Anders Albertson,62.31,2067481.0,331819
2019,105,0,34363,Tyrrell Hatton,62.31,1684138.0,270282
2019,105,0,25198,Francesco Molinari,62.31,1686527.0,270675
2019,108,0,37455,Si Woo Kim,62.3,2363199.0,379308
2019,109,0,37275,Sam Ryder,62.24,2391120.0,384148
2019,110,0,35891,Cameron Smith,62.21,2121203.0,340987
2019,111,0,29535,Brice Garnett,62.2,2582060.0,415096
2019,111,0,32139,Danny Willett,62.2,1992646.0,320375
2019,113,0,46435,Austin Cook,62.19,2083748.0,335064
2019,114,0,25818,Scott Piercy,62.17,2787416.0,448381
2019,115,0,34021,Bud Cauley,62.13,2940786.0,473334
2019,116,0,32757,Patton Kizzire,62.12,2097231.0,337595
2019,116,0,40115,Adam Svensson,62.12,2174471.0,350035
2019,118,0,29420,Billy Horschel,62.11,2772668.0,446445
2019,118,0,27214,Kevin Streelman,62.11,2737283.0,440693
2019,120,0,31557,Jim Herman,62.1,1496863.0,241060
2019,121,0,23108,Matt Kuchar,62.07,2633827.0,424300
2019,121,0,49771,J.T. Poston,62.07,3505676.0,564828
2019,121,0,24138,Ian Poulter,62.07,1760248.0,283602
2019,124,0,45609,Tyler Duncan,62.04,2549193.0,410906
2019,125,0,30191,Julián Etulain,62.02,2009091.0,323921
2019,125,0,26329,Louis Oosthuizen,62.02,1909248.0,307847
2019,127,0,31646,Emiliano Grillo,62.01,2186179.0,352552
2019,128,0,30978,Kiradech Aphibarnrat,61.96,1793457.0,289459
2019,129,0,25686,Jason Dufner,61.94,2253908.0,363872
2019,130,0,47993,Denny McCarthy,61.91,2715497.0,438628
2019,131,0,29221,Webb Simpson,61.9,2733929.0,441673
2019,132,0,29479,Scott Brown,61.87,2669489.0,431459
2019,133,0,32791,K.H. Lee,61.86,2444178.0,395090
2019,134,0,30110,Kyle Stanley,61.82,2182945.0,353090
2019,135,0,27895,Jonas Blixt,61.81,2513240.0,406611
2019,135,0,37380,Curtis Luck,61.81,1725853.0,279216
2019,135,0,33418,Shawn Stefani,61.81,2443957.0,395376
2019,138,0,33410,Andrew Landry,61.8,2558277.0,413946
2019,138,0,39327,Ben Silverman,61.8,2188506.0,354135
2019,140,0,27958,Ryan Blaum,61.76,2832023.0,458532
2019,140,0,28679,Fabián Gómez,61.76,1888173.0,305720
2019,142,0,24924,Bill Haas,61.72,2400535.0,388965
2019,142,0,35532,Tom Hoge,61.72,2827438.0,458131
2019,142,0,20572,Rod Pampling,61.72,1604731.0,259984
2019,145,0,35376,Roberto Díaz,61.69,1991819.0,322856
2019,145,0,24024,Zach Johnson,61.69,2065716.0,334845
2019,147,0,27556,Ted Potter Jr.,61.66,2369638.0,384291
2019,148,0,27963,Chris Stroud,61.62,2038720.0,330877
2019,149,0,35879,Kelly Kraft,61.59,2546339.0,413408
2019,149,0,34431,Robert Streb,61.59,2352091.0,381875
2019,151,0,23353,J.J. Henry,61.56,1603846.0,260525
2019,152,0,34098,Russell Henley,61.55,2385573.0,387576
2019,153,0,31420,Anirban Lahiri,61.44,2305997.0,375317
2019,153,0,27649,Brandt Snedeker,61.44,3140140.0,511123
2019,155,0,28775,Nate Lashley,61.42,2160403.0,351734
2019,156,0,33122,Russell Knox,61.41,2302055.0,374894
2019,156,0,23621,Rory Sabbatini,61.41,2992803.0,487351
2019,158,0,40098,Matt Fitzpatrick,61.39,1455169.0,237019
2019,159,0,47990,Kyle Jones,61.29,2105283.0,343489
2019,160,0,21731,Freddie Jacobson,61.24,1562056.0,255088
2019,161,0,29478,Kevin Kisner,61.23,2774615.0,453129
2019,162,0,24925,Jonathan Byrd,61.15,1386993.0,226818
2019,163,0,26499,Rafa Cabrera Bello,61.12,1883261.0,308143
2019,164,0,25396,Kevin Na,61.09,1721585.0,281816
2019,165,0,26476,Chez Reavie,61.07,2730740.0,447117
2019,166,0,30786,Brady Schnell,61.01,1510532.0,247598
2019,167,0,22371,Aaron Baddeley,60.98,1630609.0,267399
2019,168,0,25572,Graeme McDowell,60.82,1924498.0,316424
2019,169,0,32150,Michael Thompson,60.8,2524458.0,415210
2019,170,0,32816,Satoshi Kodaira,60.78,1986219.0,326799
2019,170,0,23325,Vaughn Taylor,60.78,3178680.0,522975
2019,172,0,32200,Roberto Castro,60.74,2384214.0,392557
2019,172,0,26951,Johnson Wagner,60.74,1811286.0,298226
2019,174,0,37454,Whee Kim,60.73,1813452.0,298600
2019,175,0,39975,Michael Kim,60.72,1751041.0,288368
2019,176,0,29908,C.T. Pan,60.59,2322335.0,383273
2019,177,0,20472,Alex Cejka,60.47,1527045.0,252535
2019,178,0,6522,Ernie Els,60.46,1159154.0,191721
2019,179,0,24361,Pat Perez,60.42,1603277.0,265339
2019,180,0,26758,David Hearn,60.32,1303741.0,216145
2019,181,0,19846,Brian Gay,60.29,2747838.0,455802
2019,182,0,34256,Andrew Putnam,60.25,2168871.0,359956
2019,183,0,19803,Ryan Armour,60.09,2863451.0,476491
2019,184,0,26596,Ryan Moore,59.98,2425673.0,404403
2019,185,0,21528,Henrik Stenson,59.75,1607762.0,269073
2019,186,0,31560,Brian Stuard,59.48,2908695.0,488981
2019,187,0,10809,Jim Furyk,59.07,2140601.0,362394
2019,188,0,34261,Scott Langley,58.92,2382729.0,404419
2018,1,0,25804,Bubba Watson,66.58,2900188.0,435588
2018,2,0,28237,Rory McIlroy,66.53,2175426.0,326976
2018,3,0,30925,Dustin Johnson,66.49,2665961.0,400978
2018,3,0,46970,Jon Rahm,66.49,2193928.0,329970
2018,5,0,36689,Brooks Koepka,66.36,2310214.0,348128
2018,6,0,46601,Trey Mullinax,66.29,2477813.0,373777
2018,7,0,50526,Tom Lovelady,66.02,2901959.0,439562
2018,8,0,39546,Keith Mitchell,65.95,3488648.0,528994
2018,9,0,27129,Luke List,65.72,3291014.0,500785
2018,10,0,33448,Justin Thomas,65.5,2876973.0,439251
2018,11,0,32366,Kevin Chappell,65.37,2623801.0,401362
2018,12,0,29725,Tony Finau,65.28,3413468.0,522912
2018,13,0,32333,Kevin Tway,65.2,3749102.0,575051
2018,14,0,31323,Gary Woodland,65.13,2938312.0,451162
2018,15,0,34213,Grayson Murray,65.07,2478218.0,380867
2018,16,0,35450,Patrick Cantlay,64.97,2803709.0,431562
2018,17,0,29518,Brendan Steele,64.86,2270085.0,349973
2018,18,0,48081,Xander Schauffele,64.49,2997999.0,464874
2018,19,0,23320,Ryan Palmer,64.46,2463452.0,382154
2018,20,0,33948,Byeong Hun An,64.45,3024814.0,469361
2018,21,0,35421,Brandon Harkins,64.41,3493660.0,542383
2018,22,0,29484,Peter Uihlein,64.39,2704223.0,419977
2018,23,0,30944,Jason Kokrak,64.37,3608452.0,560550
2018,24,0,27141,J.B. Holmes,64.36,2811150.0,436808
2018,25,0,47959,Bryson DeChambeau,64.33,3226040.0,501511
2018,26,0,30911,Tommy Fleetwood,64.28,2244513.0,349164
2018,27,0,37189,Harold Varner III,64.21,3032797.0,472344
2018,28,0,26300,Matt Jones,64.17,1921880.0,299518
2018,29,0,28089,Jason Day,64.15,2029778.0,316420
2018,30,0,24358,Robert Garrigus,64.13,2779383.0,433388
2018,31,0,25198,Francesco Molinari,64.12,2365145.0,368877
2018,32,0,34046,Jordan Spieth,64.04,2713621.0,423746
2018,33,0,47125,Matt Atkins,63.96,1630672.0,254956
2018,34,0,29223,Sam Saunders,63.88,2713774.0,424830
2018,35,0,35461,Beau Hossler,63.84,3670641.0,574948
2018,35,0,49964,Aaron Wise,63.84,3269581.0,512174
2018,37,0,27064,Jhonattan Vegas,63.81,2646594.0,414782
2018,38,0,39997,Corey Conners,63.8,3198697.0,501343
2018,38,0,34264,Hudson Swafford,63.8,2122738.0,332721
2018,40,0,35310,Lanto Griffin,63.78,2442669.0,382986
2018,41,0,47347,Adam Schenk,63.77,2678964.0,420102
2018,42,0,22056,Cameron Percy,63.71,1660658.0,260676
2018,43,0,49771,J.T. Poston,63.67,2316776.0,363864
2018,44,0,1810,Phil Mickelson,63.63,2882786.0,453077
2018,45,0,27095,Nick Watney,63.61,3256840.0,512040
2018,46,0,32757,Patton Kizzire,63.6,3177231.0,499535
2018,46,0,32839,Hideki Matsuyama,63.6,2358233.0,370806
2018,48,0,29268,Bronson Burgoon,63.51,2309076.0,363553
2018,48,0,28500,Martin Flores,63.51,2907406.0,457783
2018,48,0,36699,Patrick Rodgers,63.51,2958261.0,465762
2018,51,0,12716,Charley Hoffman,63.47,2776698.0,437478
2018,52,0,28252,Seamus Power,63.42,2665712.0,420336
2018,53,0,25364,Paul Casey,63.39,1991500.0,314152
2018,54,0,34363,Tyrrell Hatton,63.28,1719068.0,271650
2018,55,0,35891,Cameron Smith,63.27,2488706.0,393367
2018,55,0,29485,Brett Stegmaier,63.27,1885933.0,298085
2018,57,0,36799,Stephan Jaeger,63.26,2529813.0,399893
2018,57,0,26851,Marc Leishman,63.26,2988610.0,472435
2018,59,0,24781,Hunter Mahan,63.24,2060493.0,325834
2018,60,0,22405,Justin Rose,63.22,2157860.0,341352
2018,61,0,47287,Ethan Tracy,63.21,2172867.0,343740
2018,62,0,34076,Joel Dahmen,63.19,2862113.0,452955
2018,63,0,30692,Scott Stallings,63.18,3214314.0,508785
2018,64,0,27644,Brian Harman,63.16,2912879.0,461166
2018,65,0,45526,Abraham Ancer,63.15,3347881.0,530179
2018,65,0,34360,Patrick Reed,63.15,2567719.0,406616
2018,67,0,29461,Jamie Lovemark,63.13,3147031.0,498533
2018,68,0,21961,Charles Howell III,63.1,3156982.0,500351
2018,69,0,33204,Shane Lowry,63.09,2071035.0,328251
2018,70,0,37338,Zecheng Dou,63.05,1440994.0,228557
2018,70,0,29974,Branden Grace,63.05,1788473.0,283674
2018,72,0,32448,James Hahn,63.04,2790696.0,442691
2018,73,0,25686,Jason Dufner,63.03,2109239.0,334646
2018,74,0,39324,J.J. Spaun,63.02,2850806.0,452357
2018,75,0,26331,Charl Schwartzel,62.99,1706266.0,270868
2018,76,0,28307,Matt Every,62.95,2443747.0,388219
2018,76,0,32102,Rickie Fowler,62.95,2490530.0,395627
2018,76,0,34563,Chesson Hadley,62.95,3577534.0,568333
2018,76,0,29420,Billy Horschel,62.95,3112589.0,494487
2018,80,0,27895,Jonas Blixt,62.9,1935608.0,307748
2018,80,0,28775,Nate Lashley,62.9,1406281.0,223576
2018,82,0,24140,Sean O'Hair,62.87,2302506.0,366236
2018,83,0,24502,Adam Scott,62.86,2421305.0,385205
2018,84,0,23621,Rory Sabbatini,62.84,3002703.0,477807
2018,84,0,32254,Xinjun Zhang,62.84,2272010.0,361581
2018,86,0,30110,Kyle Stanley,62.82,2723836.0,433589
2018,87,0,40026,Daniel Berger,62.81,2515767.0,400519
2018,88,0,20229,Stewart Cink,62.8,2672626.0,425606
2018,89,0,34099,Harris English,62.79,2718351.0,432936
2018,90,0,26329,Louis Oosthuizen,62.75,1851462.0,295064
2018,90,0,46501,Ollie Schniederjans,62.75,3082254.0,491204
2018,92,0,27349,Alex Noren,62.71,1991263.0,317560
2018,92,0,37275,Sam Ryder,62.71,2789488.0,444818
2018,94,0,39954,Cody Gribble,62.7,2167708.0,345749
2018,95,0,35545,Blayne Barber,62.68,2381584.0,379948
2018,95,0,40009,Dominic Bozzelli,62.68,2427511.0,387312
2018,97,0,33418,Shawn Stefani,62.67,2398652.0,382739
2018,98,0,33141,Keegan Bradley,62.63,3219818.0,514072
2018,98,0,34466,Peter Malnati,62.63,2986080.0,476799
2018,100,0,37455,Si Woo Kim,62.61,3132355.0,500276
2018,100,0,31420,Anirban Lahiri,62.61,2691791.0,429948
2018,102,0,29535,Brice Garnett,62.6,3226473.0,515452
2018,102,0,33410,Andrew Landry,62.6,2918539.0,466228
2018,104,0,25818,Scott Piercy,62.59,2711919.0,433263
2018,105,0,20157,Retief Goosen,62.57,1600902.0,255849
2018,105,0,8793,Tiger Woods,62.57,2379770.0,380319
2018,107,0,22371,Aaron Baddeley,62.52,2793000.0,446718
2018,107,0,35506,Mackenzie Hughes,62.52,2708005.0,433122
2018,109,0,47993,Denny McCarthy,62.5,1946633.0,311484
2018,110,0,30978,Kiradech Aphibarnrat,62.49,1371652.0,219491
2018,110,0,39328,Conrad Shindler,62.49,1742940.0,278909
2018,112,0,26499,Rafa Cabrera Bello,62.48,1925106.0,308112
2018,112,0,46435,Austin Cook,62.48,3679086.0,588861
2018,114,0,25892,Steve Wheatcroft,62.47,1826495.0,292392
2018,115,0,27963,Chris Stroud,62.45,2318027.0,371156
2018,116,0,25493,Nick Taylor,62.42,2952255.0,472971
2018,117,0,27214,Kevin Streelman,62.38,3268695.0,523980
2018,118,0,45609,Tyler Duncan,62.34,3221080.0,516666
2018,119,0,46402,Talor Gooch,62.32,2466742.0,395825
2018,119,0,27936,Martin Laird,62.32,2421040.0,388474
2018,121,0,32150,Michael Thompson,62.26,2218793.0,356361
2018,122,0,29221,Webb Simpson,62.25,3210667.0,515808
2018,123,0,35532,Tom Hoge,62.22,3293162.0,529317
2018,124,0,25900,Lucas Glover,62.2,1840023.0,295829
2018,124,0,29926,Danny Lee,62.2,2783302.0,447491
2018,126,0,33399,Adam Hadwin,62.19,2641433.0,424741
2018,127,0,25572,Graeme McDowell,62.14,1820005.0,292904
2018,128,0,32640,Troy Merritt,62.13,2898844.0,466576
2018,129,0,34098,Russell Henley,62.11,2314277.0,372608
2018,130,0,29478,Kevin Kisner,62.09,2588990.0,416970
2018,130,0,25632,Jimmy Walker,62.09,2628568.0,423362
2018,132,0,24925,Jonathan Byrd,62.08,1894154.0,305108
2018,132,0,29908,C.T. Pan,62.08,3242212.0,522257
2018,134,0,28679,Fabián Gómez,62.04,2792714.0,450132
2018,134,0,31646,Emiliano Grillo,62.04,2905867.0,468396
2018,134,0,35544,Andrew Yun,62.04,1342787.0,216430
2018,137,0,24924,Bill Haas,62.03,2616235.0,421803
2018,138,0,47128,Richy Werenski,62.02,2916332.0,470199
2018,139,0,24361,Pat Perez,62.01,2044219.0,329641
2018,140,0,32816,Satoshi Kodaira,61.97,1585375.0,255849
2018,141,0,27649,Brandt Snedeker,61.9,2917301.0,471301
2018,142,0,34021,Bud Cauley,61.87,1630243.0,263502
2018,143,0,37278,Nicholas Lindheim,61.86,2321760.0,375311
2018,144,0,39327,Ben Silverman,61.82,2998126.0,484973
2018,145,0,24024,Zach Johnson,61.81,2839289.0,459383
2018,146,0,23353,J.J. Henry,61.79,2471326.0,399949
2018,146,0,34256,Andrew Putnam,61.79,3045376.0,492861
2018,148,0,29479,Scott Brown,61.78,3177272.0,514270
2018,149,0,27958,Ryan Blaum,61.75,2819369.0,456582
2018,150,0,27974,Sung Kang,61.74,2642777.0,428082
2018,151,0,32876,Martin Piller,61.69,2636529.0,427396
2018,152,0,35376,Roberto Díaz,61.67,2199136.0,356590
2018,153,0,28132,Tyrone Van Aswegen,61.62,3250810.0,527570
2018,154,0,31416,Derek Fathauer,61.61,2663569.0,432298
2018,155,0,33122,Russell Knox,61.6,2909388.0,472310
2018,155,0,34409,David Lingmerth,61.6,2697783.0,437957
2018,155,0,33413,Ben Martin,61.6,2220362.0,360440
2018,158,0,30926,Chris Kirk,61.58,3770925.0,612333
2018,158,0,23325,Vaughn Taylor,61.58,2741033.0,445135
2018,158,0,33419,Cameron Tringale,61.58,2007455.0,326009
2018,161,0,31202,William McGirt,61.5,2922390.0,475195
2018,162,0,12510,Chad Campbell,61.48,2618057.0,425827
2018,162,0,24138,Ian Poulter,61.48,1979623.0,321999
2018,164,0,23108,Matt Kuchar,61.43,2561498.0,416962
2018,164,0,34431,Robert Streb,61.43,2354756.0,383304
2018,166,0,20572,Rod Pampling,61.42,1758774.0,286355
2018,167,0,26476,Chez Reavie,61.41,2355267.0,383513
2018,168,0,21528,Henrik Stenson,61.39,1734582.0,282552
2018,169,0,22582,Kyle Thompson,61.36,1404586.0,228924
2018,170,0,26596,Ryan Moore,61.32,2582528.0,421149
2018,171,0,34358,Jonathan Randolph,61.29,2340616.0,381885
2018,172,0,25396,Kevin Na,61.26,2746464.0,448338
2018,173,0,24846,Ricky Barnes,61.23,1758096.0,287121
2018,173,0,39975,Michael Kim,61.23,2108254.0,344296
2018,175,0,35879,Kelly Kraft,61.18,2879448.0,470680
2018,176,0,27942,Rob Oppenheim,61.11,2103972.0,344300
2018,177,0,27556,Ted Potter Jr.,61.08,3003253.0,491681
2018,177,0,26951,Johnson Wagner,61.08,2149568.0,351927
2018,179,0,26758,David Hearn,61.06,1939225.0,317589
2018,180,0,25834,Daniel Summerhays,61.01,1478242.0,242303
2018,181,0,40058,Zac Blair,60.99,1791984.0,293821
2018,182,0,20472,Alex Cejka,60.95,2326975.0,381756
2018,183,0,34174,John Huh,60.86,3180775.0,522652
2018,184,0,29222,Billy Hurley III,60.79,2198777.0,361717
2018,185,0,19846,Brian Gay,60.71,3563628.0,586986
2018,186,0,19803,Ryan Armour,60.65,3704024.0,610712
2018,187,0,20593,Greg Chalmers,60.5,1585699.0,262106
2018,188,0,37454,Whee Kim,60.4,2816556.0,466305
2018,189,0,23541,Ben Crane,60.37,1766342.0,292605
2018,190,0,25240,D.A. Points,60.19,1844835.0,306517
2018,191,0,31560,Brian Stuard,60.14,3380150.0,562012
2018,192,0,48084,Wesley Bryan,59.9,1947376.0,325080
2018,193,0,10809,Jim Furyk,59.24,1730903.0,292168
2017,1,0,28237,Rory McIlroy,67.26,1560601.0,232033
2017,2,0,30925,Dustin Johnson,66.35,2541751.0,383085
2017,3,0,36689,Brooks Koepka,65.74,2850427.0,433583
2017,4,0,46970,Jon Rahm,65.39,2788745.0,426500
2017,5,0,32333,Kevin Tway,65.3,3074743.0,470837
2017,6,0,29725,Tony Finau,65.24,3799386.0,582387
2017,7,0,27141,J.B. Holmes,65.2,2589331.0,397134
2017,8,0,46601,Trey Mullinax,65.15,2909738.0,446611
2017,9,0,46550,Brandon Hagy,65.13,2863318.0,439639
2017,10,0,28420,Ryan Brehm,65.12,2700730.0,414716
2017,11,0,34213,Grayson Murray,65.07,3530397.0,542595
2017,12,0,33448,Justin Thomas,65.0,2731159.0,420186
2017,12,0,25804,Bubba Watson,65.0,2233616.0,343635
2017,14,0,27129,Luke List,64.89,3560999.0,548749
2017,15,0,23320,Ryan Palmer,64.84,2017523.0,311159
2017,16,0,35300,Andrew Loupe,64.73,1936607.0,299192
2017,17,0,48081,Xander Schauffele,64.55,3054475.0,473227
2017,18,0,46440,Smylie Kaufman,64.53,2587123.0,400908
2017,19,0,21209,Sergio Garcia,64.5,1908876.0,295929
2017,20,0,28089,Jason Day,64.49,2293885.0,355719
2017,21,0,32366,Kevin Chappell,64.46,3012286.0,467293
2017,22,0,23497,Tag Ridings,64.2,2038856.0,317567
2017,23,0,28500,Martin Flores,64.19,2731799.0,425603
2017,24,0,30944,Jason Kokrak,64.18,3409840.0,531252
2017,25,0,46732,Rick Lamb,64.16,1542417.0,240413
2017,26,0,29461,Jamie Lovemark,64.13,3285592.0,512321
2017,27,0,36699,Patrick Rodgers,64.04,2691081.0,420232
2017,28,0,27064,Jhonattan Vegas,64.03,2934294.0,458277
2017,29,0,31323,Gary Woodland,64.01,2803888.0,438060
2017,30,0,34046,Jordan Spieth,64.0,2810110.0,439091
2017,31,0,26300,Matt Jones,63.87,2080127.0,325701
2017,32,0,31420,Anirban Lahiri,63.84,2388787.0,374167
2017,33,0,32839,Hideki Matsuyama,63.83,2459286.0,385303
2017,34,0,12716,Charley Hoffman,63.8,3829712.0,600274
2017,35,0,24358,Robert Garrigus,63.79,2428164.0,380654
2017,36,0,46501,Ollie Schniederjans,63.76,3285592.0,515326
2017,37,0,24502,Adam Scott,63.73,1741077.0,273205
2017,38,0,47959,Bryson DeChambeau,63.72,2960958.0,464653
2017,38,0,30692,Scott Stallings,63.72,2740853.0,430107
2017,40,0,34264,Hudson Swafford,63.61,3078729.0,483986
2017,41,0,24140,Sean O'Hair,63.57,2851419.0,448534
2017,42,0,22405,Justin Rose,63.56,2178094.0,342660
2017,43,0,37189,Harold Varner III,63.5,3487432.0,549239
2017,44,0,29720,Andres Gonzales,63.49,2298370.0,361989
2017,45,0,48822,Sebastián Muñoz,63.48,1581180.0,249072
2017,46,0,29518,Brendan Steele,63.43,2913516.0,459298
2017,47,0,28307,Matt Every,63.42,2455772.0,387194
2017,48,0,21961,Charles Howell III,63.39,2742273.0,432633
2017,49,0,33948,Byeong Hun An,63.38,2331066.0,367781
2017,50,0,27974,Sung Kang,63.35,3303932.0,521532
2017,51,0,29420,Billy Horschel,63.34,3238721.0,511288
2017,52,0,26851,Marc Leishman,63.33,2966503.0,468440
2017,53,0,27095,Nick Watney,63.32,2567238.0,405460
2017,54,0,46443,Brian Campbell,63.23,1651616.0,261206
2017,54,0,34360,Patrick Reed,63.23,3424957.0,541639
2017,56,0,26331,Charl Schwartzel,63.17,1954049.0,309308
2017,57,0,35450,Patrick Cantlay,63.15,1859116.0,294390
2017,58,0,25818,Scott Piercy,63.14,1969255.0,311880
2017,59,0,40026,Daniel Berger,63.11,2804833.0,444467
2017,60,0,22056,Cameron Percy,63.1,2209084.0,350073
2017,61,0,39954,Cody Gribble,63.07,2820974.0,447271
2017,61,0,28252,Seamus Power,63.07,2718394.0,431013
2017,63,0,27436,Graham DeLaet,63.05,2856398.0,453017
2017,63,0,24781,Hunter Mahan,63.05,2366178.0,375302
2017,65,0,40009,Dominic Bozzelli,63.03,2193091.0,347957
2017,66,0,33461,Morgan Hoffmann,63.02,3281165.0,520626
2017,67,0,25900,Lucas Glover,62.98,3460198.0,549427
2017,68,0,26329,Louis Oosthuizen,62.94,2081637.0,330722
2017,69,0,20229,Stewart Cink,62.9,3262720.0,518675
2017,69,0,34099,Harris English,62.9,2889065.0,459283
2017,69,0,29289,S.Y. Noh,62.9,3005182.0,477776
2017,72,0,1810,Phil Mickelson,62.88,2793177.0,444181
2017,73,0,25686,Jason Dufner,62.86,2900036.0,461367
2017,73,0,23621,Rory Sabbatini,62.86,2113932.0,336314
2017,75,0,33141,Keegan Bradley,62.85,3657373.0,581926
2017,76,0,49771,J.T. Poston,62.79,2919340.0,464925
2017,76,0,34431,Robert Streb,62.79,3348937.0,533333
2017,78,0,35506,Mackenzie Hughes,62.77,3865117.0,615713
2017,79,0,34021,Bud Cauley,62.71,3270181.0,521513
2017,79,0,29974,Branden Grace,62.71,1917370.0,305750
2017,81,0,28093,Miguel Angel Carballo,62.68,1715939.0,273744
2017,81,0,30191,Julián Etulain,62.68,2035357.0,324732
2017,83,0,32102,Rickie Fowler,62.67,2559300.0,408396
2017,84,0,25191,Gonzalo Fernandez-Castaño,62.65,1754665.0,280073
2017,85,0,25632,Jimmy Walker,62.6,2027653.0,323900
2017,86,0,37455,Si Woo Kim,62.58,2432372.0,388685
2017,86,0,30110,Kyle Stanley,62.58,3745400.0,598472
2017,88,0,33204,Shane Lowry,62.52,1549412.0,247811
2017,89,0,35532,Tom Hoge,62.51,1549434.0,247854
2017,90,0,33418,Shawn Stefani,62.5,2385579.0,381713
2017,91,0,34098,Russell Henley,62.48,3436734.0,550077
2017,92,0,29485,Brett Stegmaier,62.46,2290703.0,366735
2017,93,0,23353,J.J. Henry,62.41,2973760.0,476501
2017,93,0,26289,Boo Weekley,62.41,2413499.0,386729
2017,95,0,33122,Russell Knox,62.4,2159970.0,346168
2017,96,0,27214,Kevin Streelman,62.39,3097194.0,496396
2017,96,0,25493,Nick Taylor,62.39,3296176.0,528344
2017,98,0,39324,J.J. Spaun,62.38,2856919.0,457966
2017,99,0,20157,Retief Goosen,62.34,1629989.0,261457
2017,100,0,31557,Jim Herman,62.17,2628796.0,422823
2017,100,0,35891,Cameron Smith,62.17,2822257.0,453969
2017,102,0,32448,James Hahn,62.14,3225138.0,519035
2017,103,0,25364,Paul Casey,62.13,2841358.0,457310
2017,104,0,29223,Sam Saunders,62.1,2407921.0,387742
2017,105,0,27936,Martin Laird,62.08,2874114.0,462983
2017,106,0,28679,Fabián Gómez,62.05,2019728.0,325483
2017,107,0,29926,Danny Lee,62.04,2997975.0,483267
2017,107,0,47128,Richy Werenski,62.04,2407104.0,387990
2017,109,0,39975,Michael Kim,62.01,3303079.0,532676
2017,110,0,25198,Francesco Molinari,62.0,2358997.0,380477
2017,111,0,35110,Brett Drewitt,61.99,1693638.0,273225
2017,111,0,27644,Brian Harman,61.99,3420575.0,551838
2017,113,0,31646,Emiliano Grillo,61.97,2628839.0,424204
2017,113,0,32757,Patton Kizzire,61.97,2831792.0,456990
