YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2007,177,0,12716,Charley Hoffman,14.29,26,182,-0.04
2007,179,0,21528,Henrik Stenson,13.89,10,72,+0.30
2007,180,0,10885,Robert Allenby,13.58,22,162,-0.27
2007,181,0,28486,Michael Putnam,13.37,23,172,+0.13
2007,182,0,11123,Chris Couch,13.16,20,152,+0.05
2007,183,0,24502,Adam Scott,12.04,13,108,-0.38
2007,184,0,1810,Phil Mickelson,11.86,14,118,+0.07
2007,185,0,29718,Anthony Kim,11.18,19,170,-0.21
2007,186,0,21961,Charles Howell III,11.11,16,144,E
2007,187,0,21633,Steve Allan,11.02,13,118,+0.31
2007,188,0,23322,Brett Wetterich,10.67,16,150,-0.19
2007,189,0,21805,Harrison Frazar,10.37,17,164,-0.12
2007,190,0,23497,Tag Ridings,10.0,10,100,+0.50
2007,191,0,8793,Tiger Woods,9.09,8,88,-0.38
2007,192,0,24924,Bill Haas,8.99,16,178,-0.31
2007,193,0,1249,John Daly,8.49,9,106,-0.22
2007,194,0,25804,Bubba Watson,7.43,11,148,E
2007,195,0,24358,Robert Garrigus,7.37,14,190,-0.14
2007,196,0,27141,J.B. Holmes,7.25,10,138,E
2006,1,0,1887,Mark O'Meara,48.86,43,88,-0.05
2006,2,0,6012,Greg Kraft,48.63,71,146,-0.24
2006,3,0,10809,Jim Furyk,46.53,67,144,-0.31
2006,4,0,1132,Mark Brooks,46.47,79,170,-0.04
2006,5,0,23983,Luke Donald,45.74,43,94,-0.16
2006,6,0,22621,Ben Curtis,44.44,64,144,-0.11
2006,7,0,1823,Larry Mize,43.62,41,94,-0.05
2006,8,0,20099,Doug Barron,43.15,63,146,+0.03
2006,9,0,23135,Tim Clark,43.08,56,130,-0.21
2006,10,0,1139,Olin Browne,42.55,80,188,-0.03
2006,11,0,6251,Chris DiMarco,42.42,56,132,+0.02
2006,12,0,8075,Jerry Kelly,42.39,78,184,-0.08
2006,13,0,1329,Brad Faxon,42.11,64,152,+0.03
2006,14,0,19846,Brian Gay,42.06,90,214,+0.03
2006,15,0,1928,Corey Pavin,41.41,53,128,-0.02
2006,16,0,6373,José María Olazábal,39.29,33,84,+0.03
2006,17,0,20634,Peter Lonard,38.97,53,136,-0.06
2006,18,0,20121,Todd Fischer,38.89,77,198,-0.01
2006,19,0,1724,Jeff Maggert,38.67,58,150,-0.17
2006,20,0,23673,Michael Connell,38.54,37,96,-0.03
2006,21,0,1142,Bart Bryant,38.51,57,148,-0.07
2006,22,0,2214,Kirk Triplett,37.96,41,108,-0.10
2006,23,0,1313,Steve Elkington,37.76,37,98,-0.30
2006,24,0,10505,Shane Bertsch,37.75,77,204,-0.17
2006,25,0,26420,Richard Johnson,37.5,69,184,-0.13
2006,25,0,20382,Stephen Leaney,37.5,63,168,-0.19
2006,27,0,1381,Fred Funk,37.36,68,182,-0.01
2006,28,0,19913,Ron Whittaker,37.34,59,158,-0.19
2006,29,0,1599,Steve Jones,37.18,58,156,E
2006,30,0,2239,Scott Verplank,37.16,55,148,-0.02
2006,31,0,10423,Mike Weir,36.96,51,138,-0.12
2006,32,0,1685,J.L. Lewis,36.84,42,114,-0.05
2006,33,0,2104,Jeff Sluman,36.81,67,182,-0.19
2006,34,0,20127,Chris Riley,36.54,57,156,-0.12
2006,35,0,1219,John Cook,35.71,45,126,-0.16
2006,35,0,12662,Thomas Levet,35.71,35,98,+0.03
2006,37,0,20631,David McKenzie,35.63,57,160,-0.04
2006,38,0,20548,Hidemichi Tanaka,35.62,52,146,E
2006,39,0,21878,Mark Wilson,35.53,54,152,-0.28
2006,40,0,1766,Billy Mayfair,35.12,59,168,+0.02
2006,41,0,22371,Aaron Baddeley,35.0,49,140,+0.02
2006,42,0,1941,Tom Pernice Jr.,34.9,67,192,-0.04
2006,43,0,6643,Paul Goydos,34.72,50,144,-0.14
2006,44,0,2206,David Toms,34.68,43,124,-0.12
2006,45,0,19881,Robert Damron,34.62,63,182,-0.11
2006,45,0,24024,Zach Johnson,34.62,54,156,+0.07
2006,47,0,1619,Skip Kendall,34.56,47,136,E
2006,48,0,1161,Mark Calcavecchia,34.52,58,168,-0.09
2006,48,0,24138,Ian Poulter,34.52,29,84,-0.10
2006,50,0,2223,Bob Tway,34.46,51,148,-0.02
2006,51,0,22293,Heath Slocum,34.27,61,178,-0.03
2006,52,0,2110,Jerry Smith,34.24,63,184,-0.11
2006,53,0,8385,Omar Uresti,33.9,40,118,-0.08
2006,54,0,1388,Robert Gamez,33.7,62,184,-0.03
2006,55,0,1035,Tommy Armour III,33.61,41,122,-0.02
2006,56,0,10733,Kent Jones,33.51,65,194,-0.03
2006,57,0,12602,Dean Wilson,33.33,70,210,-0.03
2006,58,0,20498,Briny Baird,33.12,51,154,-0.16
2006,58,0,1577,Lee Janzen,33.12,51,154,-0.04
2006,60,0,10860,Justin Leonard,33.1,47,142,-0.15
2006,61,0,8537,J.P. Hayes,32.73,36,110,-0.14
2006,62,0,1677,Tom Lehman,32.69,34,104,-0.15
2006,63,0,1024,Billy Andrade,32.35,44,136,+0.07
2006,64,0,21753,Brian Davis,32.22,58,180,-0.26
2006,65,0,7457,Steve Flesch,31.98,71,222,+0.06
2006,66,0,23541,Ben Crane,31.62,43,136,+0.12
2006,67,0,6527,Steve Stricker,31.48,34,108,-0.18
2006,68,0,11032,Frank Lickliter II,31.44,61,194,-0.21
2006,69,0,23325,Vaughn Taylor,31.25,50,160,-0.14
2006,70,0,12680,Shigeki Maruyama,30.68,54,176,-0.15
2006,71,0,21350,Ryuji Imada,30.61,60,196,-0.08
2006,72,0,2101,Joey Sindelar,30.36,51,168,-0.02
2006,73,0,6004,Stephen Ames,30.21,29,96,+0.14
2006,73,0,8123,Jeff Brehaut,30.21,58,192,-0.07
2006,75,0,2246,Duffy Waldorf,30.0,54,180,+0.04
2006,76,0,12645,Brent Geiberger,29.9,58,194,+0.07
2006,77,0,6575,Dudley Hart,29.88,49,164,+0.14
2006,78,0,25935,John Engler Jr.,29.85,40,134,+0.03
2006,78,0,20628,Arron Oberholser,29.85,40,134,-0.35
2006,80,0,21949,Joe Ogilvie,29.78,53,178,-0.02
2006,81,0,21646,David Branshaw,29.59,58,196,+0.05
2006,81,0,23718,Nathan Green,29.59,58,196,-0.12
2006,83,0,7867,Woody Austin,29.29,58,198,-0.05
2006,84,0,20472,Alex Cejka,29.12,53,182,-0.19
2006,85,0,21470,Daisuke Maruyama,29.11,46,158,-0.02
2006,86,0,24357,K.J. Choi,28.66,47,164,E
2006,87,0,22548,Patrick Sheehan,28.5,57,200,-0.05
2006,88,0,1553,John Huston,28.47,41,144,-0.05
2006,89,0,11011,Mike Sposa,28.46,37,130,+0.05
2006,90,0,1320,Bob Estes,28.4,46,162,-0.20
2006,90,0,25345,Carl Pettersson,28.4,46,162,-0.04
2006,92,0,20593,Greg Chalmers,28.36,38,134,+0.24
2006,93,0,1042,Paul Azinger,28.24,48,170,+0.06
2006,94,0,20105,Jeff Gove,28.16,49,174,-0.08
2006,95,0,20098,Stuart Appleby,28.03,37,132,-0.22
2006,96,0,1707,Steve Lowery,28.02,51,182,+0.08
2006,96,0,1948,Tim Petrovic,28.02,51,182,-0.02
2006,98,0,12755,Vance Veazey,27.97,33,118,-0.03
2006,99,0,20812,Tjaart van der Walt,27.19,31,114,-0.06
2006,100,0,6515,Shaun Micheel,27.11,45,166,E
2006,101,0,24507,Jason Bohn,27.04,53,196,-0.11
2006,102,0,21407,Arjun Atwal,26.84,51,190,+0.06
2006,103,0,21731,Freddie Jacobson,26.79,30,112,-0.07
2006,104,0,6621,Joe Durant,26.73,54,202,-0.11
2006,105,0,6350,Bob May,26.61,33,124,-0.06
2006,106,0,20572,Rod Pampling,26.43,37,140,-0.16
2006,107,0,25240,D.A. Points,26.25,42,160,E
2006,108,0,12660,Jesper Parnevik,26.22,43,164,E
2006,109,0,12510,Chad Campbell,26.03,38,146,-0.05
2006,110,0,1761,Len Mattiace,25.42,30,118,+0.03
2006,111,0,21660,Jason Schultz,25.33,38,150,+0.16
2006,112,0,21959,Ted Purdy,25.28,45,178,-0.09
2006,113,0,1666,Bernhard Langer,25.0,33,132,-0.21
2006,114,0,7749,Brett Quigley,24.75,49,198,-0.16
2006,115,0,23048,Eric Axley,24.72,44,178,+0.11
2006,116,0,1473,Todd Hamilton,24.19,30,124,+0.20
2006,116,0,20608,David Howell,24.19,15,62,-0.07
2006,118,0,21209,Sergio Garcia,23.17,19,82,+0.05
2006,119,0,6034,Marco Dawson,22.99,40,174,+0.08
2006,120,0,24781,Hunter Mahan,22.87,43,188,-0.26
2006,121,0,23621,Rory Sabbatini,22.54,32,142,-0.03
2006,122,0,19824,Craig Barlow,22.39,30,134,-0.03
2006,123,0,23788,D.J. Trahan,22.16,39,176,+0.08
2006,124,0,26596,Ryan Moore,22.13,27,122,+0.11
2006,125,0,20094,Jonathan Kaye,21.74,40,184,-0.10
2006,126,0,20229,Stewart Cink,21.62,32,148,-0.22
2006,127,0,6197,Michael Allen,21.43,36,168,-0.14
2006,128,0,12760,Danny Ellis,21.09,27,128,-0.07
2006,129,0,22378,Trevor Immelman,21.05,32,152,-0.03
2006,130,0,20691,Greg Owen,20.42,29,142,+0.07
2006,131,0,10565,Ian Leggatt,20.39,31,152,-0.03
2006,132,0,22046,Geoff Ogilvy,20.37,22,108,-0.05
2006,133,0,12823,Carlos Franco,20.35,35,172,+0.09
2006,134,0,22405,Justin Rose,20.33,37,182,+0.19
2006,135,0,20645,John Senden,20.11,35,174,E
2006,136,0,21961,Charles Howell III,20.0,34,170,+0.06
2006,137,0,7013,Wes Short Jr.,19.57,36,184,-0.17
2006,138,0,6595,Kevin Sutherland,19.27,37,192,-0.16
2006,139,0,20378,Mathias Grönberg,18.54,33,178,+0.03
2006,140,0,20157,Retief Goosen,18.48,17,92,+0.18
2006,141,0,7223,Brian Bateman,18.46,24,130,+0.21
2006,142,0,23320,Ryan Palmer,18.42,35,190,E
2006,143,0,22913,John Rollins,18.39,32,174,+0.13
2006,144,0,24502,Adam Scott,18.27,19,104,E
2006,145,0,24140,Sean O'Hair,17.86,30,168,+0.33
2006,146,0,1945,Kenny Perry,17.74,22,124,-0.05
2006,147,0,24924,Bill Haas,17.71,34,192,+0.29
2006,148,0,10885,Robert Allenby,17.21,21,122,-0.14
2006,149,0,12782,Tim Herron,17.16,23,134,+0.39
2006,150,0,8375,Paul Stankowski,17.14,24,140,+0.08
2006,151,0,20766,Padraig Harrington,17.11,13,76,E
2006,151,0,6573,Brandt Jobe,17.11,26,152,-0.15
2006,153,0,24912,Will MacKenzie,17.05,30,176,+0.03
2006,154,0,24925,Jonathan Byrd,16.94,21,124,-0.29
2006,155,0,8835,Kris Cox,16.67,27,162,+0.07
2006,156,0,23353,J.J. Henry,16.47,28,170,-0.14
2006,157,0,23307,Roger Tambellini,16.39,20,122,+0.15
2006,158,0,28780,Nicholas Thompson,15.93,29,182,+0.34
2006,159,0,27120,Troy Matteson,15.84,32,202,-0.09
2006,160,0,23614,Rich Beem,14.79,21,142,-0.24
2006,161,0,6522,Ernie Els,14.58,14,96,E
2006,161,0,23623,Bo Van Pelt,14.58,28,192,-0.14
2006,163,0,20850,Daniel Chopra,14.56,30,206,-0.17
2006,164,0,20574,Mathew Goggin,14.39,19,132,-0.11
2006,165,0,23409,James Driscoll,14.38,23,160,+0.17
2006,166,0,1810,Phil Mickelson,14.15,15,106,-0.33
2006,167,0,9011,David Duval,14.04,16,114,+0.38
2006,168,0,26360,Bubba Dickerson,13.54,26,192,E
2006,169,0,6567,Vijay Singh,13.07,23,176,-0.09
2006,170,0,11123,Chris Couch,13.01,19,146,+0.11
2006,171,0,24361,Pat Perez,12.5,12,96,-0.08
2006,172,0,23497,Tag Ridings,12.24,24,196,E
2006,173,0,22946,Henrik Bjornstad,12.11,23,190,+0.22
2006,174,0,25632,Jimmy Walker,12.07,14,116,+0.14
2006,175,0,1226,Fred Couples,11.84,9,76,E
2006,176,0,25900,Lucas Glover,11.54,21,182,-0.05
2006,177,0,22892,Jason Gore,11.25,18,160,+0.11
2006,178,0,2106,Chris Smith,11.19,15,134,+0.20
2006,179,0,27770,Camilo Villegas,10.92,19,174,+0.26
2006,180,0,24980,Scott Gutschewski,10.78,11,102,+0.45
2006,181,0,28475,Jeff Overton,10.75,20,186,+0.05
2006,182,0,25842,Jon Mills,10.61,14,132,+0.07
2006,183,0,27095,Nick Watney,10.53,20,190,-0.15
2006,184,0,1706,Davis Love III,10.16,13,128,+0.15
2006,185,0,12716,Charley Hoffman,10.11,19,188,+0.37
2006,186,0,25936,Alex Aragon,9.84,12,122,+0.50
2006,187,0,23616,Ryan Hietala,9.32,11,118,+0.18
2006,188,0,1249,John Daly,9.3,8,86,+0.38
2006,189,0,27943,Matt Hansen,9.09,12,132,-0.08
2006,190,0,23322,Brett Wetterich,8.33,13,156,-0.15
2006,191,0,23349,Charles Warren,6.98,12,172,-0.25
2006,192,0,21805,Harrison Frazar,6.9,12,174,+0.33
2006,193,0,8793,Tiger Woods,6.58,5,76,-0.20
2006,194,0,25804,Bubba Watson,5.7,9,158,-0.44
2006,195,0,27141,J.B. Holmes,5.22,7,134,+0.29
2006,196,0,24358,Robert Garrigus,4.22,7,166,+0.29
2005,1,0,1219,John Cook,51.52,68,132,-0.10
2005,2,0,2010,Loren Roberts,48.04,49,102,-0.27
2005,3,0,19846,Brian Gay,45.45,90,198,-0.13
2005,4,0,2214,Kirk Triplett,44.79,43,96,+0.02
2005,5,0,20099,Doug Barron,44.29,62,140,-0.16
2005,6,0,20127,Chris Riley,44.23,46,104,E
2005,7,0,1887,Mark O'Meara,44.17,53,120,-0.06
2005,8,0,20382,Stephen Leaney,44.05,74,168,-0.09
2005,9,0,1823,Larry Mize,43.75,42,96,+0.02
2005,10,0,1024,Billy Andrade,43.21,70,162,-0.21
2005,11,0,1132,Mark Brooks,42.86,60,140,+0.03
2005,12,0,22621,Ben Curtis,42.73,47,110,+0.02
2005,13,0,20121,Todd Fischer,42.27,82,194,-0.12
2005,14,0,21753,Brian Davis,41.55,59,142,-0.07
2005,15,0,21878,Mark Wilson,40.71,57,140,-0.05
2005,16,0,19881,Robert Damron,40.45,72,178,-0.13
2005,17,0,1127,Danny Briggs,40.44,55,136,-0.15
2005,18,0,21806,Paul Gow,39.86,59,148,+0.05
2005,19,0,1619,Skip Kendall,39.74,62,156,-0.08
2005,20,0,28088,Matt Davidson,39.62,42,106,-0.17
2005,21,0,2104,Jeff Sluman,39.13,72,184,-0.24
2005,22,0,20548,Hidemichi Tanaka,38.73,79,204,-0.18
2005,23,0,10809,Jim Furyk,38.61,61,158,-0.16
2005,24,0,20623,Gavin Coles,38.57,54,140,-0.13
2005,25,0,1329,Brad Faxon,38.46,50,130,-0.04
2005,26,0,1761,Len Mattiace,38.41,63,164,-0.03
2005,26,0,1928,Corey Pavin,38.41,53,138,-0.17
2005,28,0,2223,Bob Tway,38.36,56,146,+0.05
2005,29,0,8075,Jerry Kelly,38.24,65,170,-0.12
2005,30,0,2239,Scott Verplank,38.19,55,144,-0.15
2005,31,0,6251,Chris DiMarco,38.1,48,126,-0.21
2005,32,0,23036,Chris Anderson,37.9,47,124,E
2005,33,0,1157,Tom Byrum,37.65,61,162,-0.23
2005,34,0,22295,Darron Stiles,37.5,57,152,+0.09
2005,35,0,1381,Fred Funk,37.08,66,178,-0.26
2005,35,0,1388,Robert Gamez,37.08,66,178,E
2005,37,0,25396,Kevin Na,36.9,62,168,-0.19
2005,38,0,1175,Jim Carter,36.67,44,120,+0.07
2005,39,0,8537,J.P. Hayes,36.44,43,118,-0.09
2005,40,0,10860,Justin Leonard,36.07,44,122,-0.27
2005,41,0,1457,Jay Haas,36.05,31,86,-0.03
2005,42,0,1599,Steve Jones,36.0,36,100,-0.08
2005,43,0,8385,Omar Uresti,35.63,57,160,-0.21
2005,44,0,1142,Bart Bryant,35.54,59,166,-0.27
2005,45,0,7457,Steve Flesch,35.51,49,138,-0.24
2005,46,0,26420,Richard Johnson,35.42,34,96,-0.21
2005,47,0,23108,Matt Kuchar,35.34,41,116,-0.07
2005,48,0,1320,Bob Estes,35.12,59,168,-0.07
2005,49,0,20812,Tjaart van der Walt,34.82,39,112,E
2005,50,0,12652,Cameron Beckman,34.78,64,184,-0.11
2005,51,0,22293,Heath Slocum,34.74,66,190,-0.29
2005,52,0,1139,Olin Browne,34.62,63,182,-0.11
2005,52,0,8931,Glen Day,34.62,54,156,+0.06
2005,52,0,2246,Duffy Waldorf,34.62,54,156,-0.09
2005,52,0,10423,Mike Weir,34.62,36,104,-0.06
2005,56,0,19972,José Coceres,34.26,37,108,+0.24
2005,57,0,1313,Steve Elkington,33.9,40,118,-0.13
2005,58,0,23135,Tim Clark,33.8,48,142,-0.40
2005,59,0,20628,Arron Oberholser,33.64,37,110,E
2005,60,0,1487,Jeff Hart,33.61,41,122,-0.22
2005,61,0,20474,Phillip Price,33.56,49,146,-0.14
2005,62,0,1035,Tommy Armour III,33.33,66,198,E
2005,63,0,12454,Mario Tiziani,33.08,43,130,E
2005,64,0,12826,Paul Claxton,32.67,49,150,+0.04
2005,65,0,12645,Brent Geiberger,32.46,37,114,-0.19
2005,66,0,6515,Shaun Micheel,32.39,46,142,-0.17
2005,67,0,8993,Franklin Langham,32.35,55,170,-0.05
2005,68,0,20160,Charlie Wi,32.31,42,130,+0.12
2005,69,0,10201,Matt Gogel,32.24,49,152,-0.02
2005,70,0,1577,Lee Janzen,32.09,43,134,-0.07
2005,71,0,10425,Jay Williamson,32.08,34,106,+0.03
2005,72,0,21731,Freddie Jacobson,31.97,39,122,+0.08
2005,73,0,23983,Luke Donald,31.82,28,88,-0.07
2005,74,0,20498,Briny Baird,31.77,61,192,-0.07
2005,75,0,8123,Jeff Brehaut,31.34,42,134,-0.26
2005,76,0,8725,Tom Gillis,31.33,47,150,-0.02
2005,77,0,1724,Jeff Maggert,31.25,40,128,-0.05
2005,78,0,25847,Rob Rashell,31.15,38,122,+0.13
2005,79,0,1797,Rocco Mediate,30.43,42,138,E
2005,80,0,10733,Kent Jones,30.41,59,194,-0.10
2005,81,0,12602,Dean Wilson,30.23,52,172,-0.15
2005,82,0,24227,Justin Bolli,30.16,38,126,-0.03
2005,83,0,19824,Craig Barlow,30.14,44,146,-0.20
2005,84,0,6621,Joe Durant,30.0,45,150,-0.09
2005,85,0,1666,Bernhard Langer,29.41,30,102,-0.27
2005,85,0,21949,Joe Ogilvie,29.41,50,170,-0.16
2005,87,0,8545,Glen Hnatiuk,29.09,32,110,-0.19
2005,88,0,24357,K.J. Choi,28.95,33,114,-0.03
2005,89,0,21350,Ryuji Imada,28.38,42,148,-0.05
2005,90,0,25240,D.A. Points,28.33,51,180,+0.02
2005,91,0,1677,Tom Lehman,28.18,31,110,-0.10
2005,92,0,21498,Hideto Tanihara,28.13,27,96,-0.07
2005,93,0,20472,Alex Cejka,27.92,43,154,-0.02
2005,94,0,23325,Vaughn Taylor,27.89,53,190,-0.04
2005,95,0,6575,Dudley Hart,27.5,44,160,-0.30
2005,96,0,7867,Woody Austin,27.08,52,192,+0.02
2005,96,0,20634,Peter Lonard,27.08,39,144,-0.13
2005,98,0,1948,Tim Petrovic,26.97,48,178,-0.27
2005,99,0,12662,Thomas Levet,26.92,21,78,+0.33
2005,100,0,2206,David Toms,26.87,36,134,-0.14
2005,101,0,11032,Frank Lickliter II,26.63,49,184,-0.31
2005,102,0,1473,Todd Hamilton,26.58,42,158,-0.05
2005,103,0,1042,Paul Azinger,26.56,34,128,-0.15
2005,104,0,20229,Stewart Cink,26.32,40,152,-0.05
2005,105,0,20766,Padraig Harrington,26.19,22,84,+0.05
2005,106,0,24604,Hunter Haas,25.95,41,158,+0.07
2005,107,0,22548,Patrick Sheehan,25.94,55,212,+0.07
2005,108,0,24361,Pat Perez,25.93,42,162,+0.17
2005,109,0,23541,Ben Crane,25.71,36,140,-0.19
2005,110,0,6373,José María Olazábal,25.58,22,86,E
2005,111,0,21407,Arjun Atwal,25.4,32,126,-0.13
2005,112,0,6004,Stephen Ames,25.38,33,130,+0.09
2005,113,0,26287,Roland Thatcher,25.34,37,146,+0.14
2005,114,0,23788,D.J. Trahan,25.32,39,154,-0.23
2005,115,0,24024,Zach Johnson,25.29,43,170,-0.09
2005,116,0,12680,Shigeki Maruyama,25.0,44,176,+0.05
2005,116,0,1766,Billy Mayfair,25.0,54,216,+0.13
2005,116,0,10585,Scott McCarron,25.0,34,136,+0.18
2005,116,0,12660,Jesper Parnevik,25.0,38,152,+0.11
2005,116,0,20396,Lee Westwood,25.0,18,72,-0.06
2005,121,0,6595,Kevin Sutherland,24.7,41,166,+0.02
2005,122,0,1161,Mark Calcavecchia,24.39,40,164,-0.20
2005,123,0,24781,Hunter Mahan,24.24,48,198,-0.25
2005,124,0,22405,Justin Rose,24.21,46,190,-0.13
2005,125,0,1226,Fred Couples,24.04,25,104,-0.08
2005,126,0,7223,Brian Bateman,23.94,45,188,-0.11
2005,127,0,10117,Bob Heintz,23.88,32,134,-0.03
2005,128,0,10912,Craig Perks,23.85,31,130,+0.23
2005,129,0,24138,Ian Poulter,23.75,19,80,E
2005,130,0,2101,Joey Sindelar,23.56,49,208,-0.20
2005,131,0,12782,Tim Herron,23.53,40,170,-0.18
2005,132,0,23614,Rich Beem,23.15,25,108,-0.36
2005,133,0,21961,Charles Howell III,23.08,36,156,-0.33
2005,134,0,20691,Greg Owen,23.03,35,152,+0.14
2005,134,0,22913,John Rollins,23.03,41,178,E
2005,136,0,1418,Bill Glasson,22.92,22,96,E
2005,137,0,1707,Steve Lowery,22.87,43,188,+0.12
2005,138,0,20094,Jonathan Kaye,22.79,31,136,+0.16
2005,139,0,24507,Jason Bohn,22.41,39,174,E
2005,140,0,20157,Retief Goosen,22.22,20,90,+0.25
2005,141,0,20433,Mark Hensby,21.15,22,104,+0.18
2005,142,0,7749,Brett Quigley,21.11,38,180,+0.08
2005,143,0,22371,Aaron Baddeley,20.73,34,164,+0.03
2005,144,0,1723,Andrew Magee,20.51,32,156,-0.13
2005,145,0,23621,Rory Sabbatini,20.45,27,132,E
2005,146,0,21951,Joey Snyder III,20.41,40,196,+0.03
2005,147,0,23353,J.J. Henry,20.31,39,192,+0.10
2005,148,0,6332,Neal Lancaster,20.0,38,190,E
2005,149,0,21959,Ted Purdy,19.91,43,216,-0.26
2005,150,0,1553,John Huston,19.77,34,172,-0.09
2005,151,0,20645,John Senden,19.7,39,198,-0.08
2005,152,0,6197,Michael Allen,19.64,33,168,-0.06
2005,153,0,1941,Tom Pernice Jr.,19.59,38,194,-0.03
2005,154,0,24290,D.J. Brigman,19.12,26,136,E
2005,154,0,12823,Carlos Franco,19.12,26,136,+0.04
2005,156,0,23320,Ryan Palmer,19.1,34,178,+0.06
2005,157,0,26758,David Hearn,18.94,25,132,+0.12
2005,158,0,25345,Carl Pettersson,18.93,39,206,-0.05
2005,159,0,1685,J.L. Lewis,18.33,33,180,-0.36
2005,160,0,6034,Marco Dawson,18.29,30,164,-0.13
2005,161,0,10962,Bradley Hughes,18.27,19,104,E
2005,162,0,20850,Daniel Chopra,17.65,36,204,-0.03
2005,163,0,1706,Davis Love III,17.46,22,126,-0.23
2005,164,0,24502,Adam Scott,17.31,18,104,-0.06
2005,165,0,23623,Bo Van Pelt,17.16,35,204,-0.34
2005,166,0,24925,Jonathan Byrd,16.67,33,198,+0.45
2005,167,0,10885,Robert Allenby,16.46,26,158,-0.08
2005,168,0,6527,Steve Stricker,16.13,20,124,+0.05
2005,169,0,22046,Geoff Ogilvy,16.05,26,162,-0.23
2005,170,0,21633,Steve Allan,15.96,30,188,+0.07
2005,171,0,23725,Brendan Jones,15.82,25,158,+0.04
2005,172,0,12510,Chad Campbell,15.38,24,156,+0.13
2005,172,0,23497,Tag Ridings,15.38,28,182,-0.07
2005,174,0,27095,Nick Watney,15.17,27,178,-0.19
2005,175,0,24912,Will MacKenzie,15.07,22,146,-0.09
2005,176,0,1361,Dan Forsman,15.0,15,100,-0.13
2005,177,0,24140,Sean O'Hair,14.84,27,182,-0.30
2005,178,0,6567,Vijay Singh,13.98,26,186,+0.08
2005,179,0,20378,Mathias Grönberg,13.79,16,116,-0.19
2005,180,0,23409,James Driscoll,13.04,18,138,-0.11
2005,181,0,21209,Sergio Garcia,12.96,14,108,+0.14
2005,182,0,20098,Stuart Appleby,12.88,17,132,-0.18
2005,183,0,20502,Michael Long,12.86,18,140,+0.17
2005,184,0,6599,John Elliott,12.5,14,112,-0.21
2005,184,0,20572,Rod Pampling,12.5,18,144,-0.17
2005,186,0,21805,Harrison Frazar,12.38,25,202,-0.04
2005,187,0,1810,Phil Mickelson,12.07,14,116,-0.50
2005,187,0,23349,Charles Warren,12.07,21,174,+0.14
2005,189,0,26679,Kevin Stadler,11.96,22,184,+0.05
2005,190,0,1927,Dennis Paulson,11.9,15,126,E
2005,191,0,1945,Kenny Perry,11.72,15,128,-0.33
2005,192,0,23540,Jason Allred,11.27,16,142,+0.13
2005,193,0,20663,Brenden Pappas,10.78,11,102,+0.09
2005,194,0,25900,Lucas Glover,10.71,18,168,+0.22
2005,195,0,6573,Brandt Jobe,10.23,18,176,+0.17
2005,196,0,2106,Chris Smith,10.22,19,186,-0.05
2005,197,0,1249,John Daly,8.06,10,124,+0.10
2005,198,0,23552,Hank Kuehne,7.5,12,160,-0.08
2005,199,0,24980,Scott Gutschewski,7.05,11,156,E
2005,200,0,23322,Brett Wetterich,6.76,10,148,+0.40
2005,201,0,8793,Tiger Woods,4.31,5,116,-0.40
2005,202,0,23063,Scott Hend,2.82,4,142,+0.25
2004,1,0,1920,Craig Parry,51.32,39,76,-0.13
2004,1,0,1968,Nick Price,51.32,39,76,-0.08
2004,3,0,2010,Loren Roberts,50.0,75,150,-0.13
2004,4,0,1381,Fred Funk,48.3,85,176,-0.14
2004,5,0,1219,John Cook,48.11,51,106,-0.18
2004,6,0,1887,Mark O'Meara,47.92,46,96,-0.11
2004,7,0,23135,Tim Clark,47.3,70,148,-0.13
2004,8,0,1320,Bob Estes,44.07,52,118,+0.02
2004,9,0,1378,David Frost,43.59,68,156,-0.15
2004,10,0,12753,David Morland IV,42.96,61,142,-0.10
2004,11,0,6251,Chris DiMarco,42.68,70,164,-0.19
2004,12,0,19972,José Coceres,41.41,53,128,+0.06
2004,13,0,1142,Bart Bryant,41.3,57,138,-0.05
2004,14,0,19881,Robert Damron,40.76,75,184,+0.05
2004,15,0,1361,Dan Forsman,40.67,61,150,+0.02
2004,16,0,25396,Kevin Na,40.63,78,192,-0.01
2004,17,0,8385,Omar Uresti,40.36,67,166,-0.07
2004,18,0,2223,Bob Tway,40.14,57,142,-0.11
2004,19,0,1329,Brad Faxon,40.0,60,150,-0.12
2004,19,0,8339,Spike McRoy,40.0,68,170,+0.04
2004,21,0,7721,Pat Bates,39.18,76,194,+0.01
2004,22,0,1527,Scott Hoch,39.13,36,92,-0.08
2004,23,0,6214,Guy Boros,39.06,50,128,+0.18
2004,24,0,6809,Bob Burns,38.95,67,172,+0.07
2004,24,0,8075,Jerry Kelly,38.95,74,190,-0.16
2004,26,0,1724,Jeff Maggert,38.89,42,108,-0.02
2004,26,0,2049,Gene Sauers,38.89,63,162,-0.06
2004,26,0,6078,Esteban Toledo,38.89,70,180,+0.04
2004,29,0,19846,Brian Gay,38.59,71,184,-0.06
2004,30,0,1761,Len Mattiace,38.36,56,146,-0.05
2004,31,0,10213,Dicky Pride,38.1,48,126,-0.06
2004,32,0,22293,Heath Slocum,38.07,67,176,+0.01
2004,33,0,1132,Mark Brooks,37.88,50,132,+0.02
