YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2020,120,6,31420,Anirban Lahiri,"12' 9""",255.25,20,125
2020,120,6,29926,Danny Lee,"12' 9""",547.917,43,79
2020,120,6,25818,Scott Piercy,"12' 9""",421.667,33,135
2020,120,6,35658,Kris Ventura,"12' 9""",204.417,16,167
2020,125,7,27554,Scott Harrington,"12' 10""",630.083,49,163
2020,126,28,40026,Daniel Berger,"12' 11""",515.083,40,1
2020,126,7,32448,James Hahn,"12' 11""",309.5,24,170
2020,126,7,26596,Ryan Moore,"12' 11""",335.667,26,96
2020,126,7,53165,Doc Redman,"12' 11""",489.417,38,130
2020,130,6,25900,Lucas Glover,"13' 0""",364.75,28,139
2020,130,34,35506,Mackenzie Hughes,"13' 0""",661.917,51,63
2020,130,6,27349,Alex Noren,"13' 0""",584.917,45,20
2020,133,6,24924,Bill Haas,"13' 1""",433.0,33,95
2020,133,6,33399,Adam Hadwin,"13' 1""",430.75,33,105
2020,133,6,35461,Beau Hossler,"13' 1""",537.417,41,128
2020,133,6,27974,Sung Kang,"13' 1""",734.417,56,174
2020,133,6,30163,Henrik Norlander,"13' 1""",378.583,29,147
2020,133,6,29908,C.T. Pan,"13' 1""",680.083,52,173
2020,133,6,49771,J.T. Poston,"13' 1""",761.167,58,67
2020,140,6,33948,Byeong Hun An,"13' 2""",669.417,51,58
2020,140,6,22371,Aaron Baddeley,"13' 2""",540.083,41,42
2020,140,6,33404,Chris Baker,"13' 2""",393.833,30,86
2020,140,-36,48822,Sebastián Muñoz,"13' 2""",932.167,71,31
2020,140,6,47347,Adam Schenk,"13' 2""",473.75,36,7
2020,140,6,39324,J.J. Spaun,"13' 2""",407.417,31,191
2020,140,6,34431,Robert Streb,"13' 2""",369.25,28,184
2020,140,6,23325,Vaughn Taylor,"13' 2""",303.75,23,104
2020,148,5,23623,Bo Van Pelt,"13' 3""",397.917,30,192
2020,149,-23,45526,Abraham Ancer,"13' 4""",628.583,47,10
2020,149,5,33486,Roger Sloan,"13' 4""",360.0,27,44
2020,151,5,19846,Brian Gay,"13' 6""",552.167,41,143
2020,151,5,34563,Chesson Hadley,"13' 6""",376.917,28,178
2020,151,13,46717,Viktor Hovland,"13' 6""",578.833,43,148
2020,154,4,39997,Corey Conners,"13' 7""",747.583,55,156
2020,154,4,26758,David Hearn,"13' 7""",393.083,29,15
2020,154,4,32757,Patton Kizzire,"13' 7""",528.333,39,149
2020,157,4,48045,Michael Gellerman,"13' 8""",231.667,17,138
2020,157,4,31646,Emiliano Grillo,"13' 8""",354.417,26,181
2020,157,4,25572,Graeme McDowell,"13' 8""",506.25,37,172
2020,160,4,10809,Jim Furyk,"13' 9""",288.25,21,187
2020,160,4,31557,Jim Herman,"13' 9""",440.333,32,186
2020,162,6,35230,Nelson Ledesma,"13' 10""",235.5,17,144
2020,162,6,33204,Shane Lowry,"13' 10""",277.417,20,32
2020,162,6,31323,Gary Woodland,"13' 10""",622.917,45,73
2020,165,7,33122,Russell Knox,"13' 11""",473.333,34,22
2020,166,7,27129,Luke List,"14' 0""",658.333,47,132
2020,166,7,29518,Brendan Steele,"14' 0""",391.583,28,107
2020,168,0,29420,Billy Horschel,"14' 1""",605.583,43,154
2020,169,7,22056,Cameron Percy,"14' 2""",310.833,22,47
2020,170,7,32640,Troy Merritt,"14' 3""",656.083,46,73
2020,171,13,26851,Marc Leishman,"14' 4""",501.417,35,169
2020,171,7,35732,Wes Roach,"14' 4""",214.917,15,112
2020,173,6,33413,Ben Martin,"14' 5""",230.167,16,27
2020,173,6,40042,Tyler McCumber,"14' 5""",404.75,28,164
2020,175,6,19803,Ryan Armour,"14' 6""",493.167,34,151
2020,175,6,29535,Brice Garnett,"14' 6""",567.083,39,37
2020,175,6,49964,Aaron Wise,"14' 6""",406.0,28,157
2020,178,6,36871,Matthew NeSmith,"14' 9""",486.0,33,73
2020,179,7,56762,Will Gordon,"15' 0""",119.667,8,126
2020,180,7,35532,Tom Hoge,"15' 1""",574.0,38,66
2020,180,7,23108,Matt Kuchar,"15' 1""",527.0,35,49
2020,182,7,27963,Chris Stroud,"15' 2""",501.667,33,101
2020,183,7,24138,Ian Poulter,"15' 3""",519.75,34,34
2020,184,9,52372,Cameron Champ,"15' 5""",786.75,51,115
2020,184,7,49960,Sepp Straka,"15' 5""",523.25,34,88
2020,186,6,40058,Zac Blair,"15' 6""",557.75,36,60
2020,187,7,21209,Sergio Garcia,"15' 9""",392.917,25,89
2020,187,7,26329,Louis Oosthuizen,"15' 9""",315.25,20,114
2020,187,7,48119,Ben Taylor,"15' 9""",267.333,17,108
2020,190,7,46550,Brandon Hagy,"15' 11""",510.25,32,137
2020,191,7,24361,Pat Perez,"16' 3""",243.5,15,91
2020,192,7,39977,Max Homa,"16' 6""",627.333,38,77
2020,193,7,30110,Kyle Stanley,"17' 2""",446.25,26,100
2019,1,0,24138,Ian Poulter,"8' 3""",263.833,32,94
2019,2,0,35450,Patrick Cantlay,"8' 9""",444.833,51,3
2019,3,0,12716,Charley Hoffman,"9' 1""",327.167,36,179
2019,4,0,46402,Talor Gooch,"9' 3""",268.5,29,87
2019,5,0,24361,Pat Perez,"9' 4""",270.833,29,53
2019,5,0,49964,Aaron Wise,"9' 4""",418.5,45,186
2019,7,0,33948,Byeong Hun An,"9' 7""",524.917,55,110
2019,8,0,37455,Si Woo Kim,"9' 8""",559.833,58,22
2019,9,0,25364,Paul Casey,"9' 9""",361.75,37,128
2019,10,0,29974,Branden Grace,"9' 10""",401.75,41,169
2019,10,0,47990,Kyle Jones,"9' 10""",393.583,40,120
2019,10,0,33122,Russell Knox,"9' 10""",325.083,33,46
2019,10,0,28237,Rory McIlroy,"9' 10""",413.667,42,25
2019,14,0,22371,Aaron Baddeley,"10' 0""",409.917,41,4
2019,14,0,24924,Bill Haas,"10' 0""",529.333,53,55
2019,14,0,33399,Adam Hadwin,"10' 0""",389.75,39,144
2019,17,0,34021,Bud Cauley,"10' 1""",615.0,61,14
2019,18,0,27141,J.B. Holmes,"10' 2""",344.583,34,147
2019,18,0,49766,Hank Lebioda,"10' 2""",559.083,55,159
2019,20,0,35449,Adam Long,"10' 4""",422.167,41,126
2019,20,0,26329,Louis Oosthuizen,"10' 4""",321.583,31,79
2019,22,0,47959,Bryson DeChambeau,"10' 5""",582.583,56,40
2019,22,0,21731,Freddie Jacobson,"10' 5""",457.0,44,160
2019,22,0,27936,Martin Laird,"10' 5""",604.917,58,64
2019,25,0,25686,Jason Dufner,"10' 6""",241.0,23,173
2019,26,0,30911,Tommy Fleetwood,"10' 7""",529.0,50,1
2019,26,0,31420,Anirban Lahiri,"10' 7""",456.083,43,104
2019,26,0,27214,Kevin Streelman,"10' 7""",571.583,54,93
2019,26,0,40115,Adam Svensson,"10' 7""",317.917,30,75
2019,30,0,45157,Cam Davis,"10' 8""",577.833,54,89
2019,30,0,34098,Russell Henley,"10' 8""",372.417,35,35
2019,30,0,29420,Billy Horschel,"10' 8""",596.583,56,59
2019,30,0,27649,Brandt Snedeker,"10' 8""",702.667,66,26
2019,30,0,27963,Chris Stroud,"10' 8""",491.5,46,96
2019,30,0,27064,Jhonattan Vegas,"10' 8""",490.333,46,145
2019,36,0,36799,Stephan Jaeger,"10' 9""",717.583,67,23
2019,36,0,32058,José de Jesús Rodríguez,"10' 9""",408.0,38,86
2019,38,0,1810,Phil Mickelson,"10' 10""",367.833,34,180
2019,38,0,28252,Seamus Power,"10' 10""",596.417,55,68
2019,38,0,46970,Jon Rahm,"10' 10""",541.417,50,101
2019,38,0,24502,Adam Scott,"10' 10""",410.083,38,95
2019,38,0,33418,Shawn Stefani,"10' 10""",541.333,50,58
2019,43,0,35506,Mackenzie Hughes,"10' 11""",731.917,67,66
2019,43,0,33410,Andrew Landry,"10' 11""",622.5,57,87
2019,43,0,32333,Kevin Tway,"10' 11""",622.583,57,66
2019,46,0,48822,Sebastián Muñoz,"11' 0""",680.75,62,134
2019,47,0,33141,Keegan Bradley,"11' 1""",477.083,43,117
2019,47,0,26596,Ryan Moore,"11' 1""",597.167,54,115
2019,47,0,45486,Joaquin Niemann,"11' 1""",665.917,60,82
2019,47,0,33419,Cameron Tringale,"11' 1""",564.167,51,63
2019,47,0,25804,Bubba Watson,"11' 1""",586.917,53,150
2019,52,0,35376,Roberto Díaz,"11' 2""",537.167,48,69
2019,52,0,21209,Sergio Garcia,"11' 2""",267.75,24,168
2019,52,0,34046,Jordan Spieth,"11' 2""",658.083,59,49
2019,55,0,29926,Danny Lee,"11' 3""",482.833,43,118
2019,55,0,46601,Trey Mullinax,"11' 3""",695.583,62,136
2019,55,0,37189,Harold Varner III,"11' 3""",651.333,58,82
2019,58,0,49303,Anders Albertson,"11' 4""",441.167,39,38
2019,58,0,37340,Chase Wright,"11' 4""",454.167,40,141
2019,60,0,30925,Dustin Johnson,"11' 5""",455.667,40,138
2019,60,0,26300,Matt Jones,"11' 5""",693.917,61,6
2019,60,0,22405,Justin Rose,"11' 5""",514.417,45,46
2019,60,0,25493,Nick Taylor,"11' 5""",785.75,69,70
2019,64,0,10809,Jim Furyk,"11' 6""",378.667,33,13
2019,64,0,25396,Kevin Na,"11' 6""",461.333,40,123
2019,64,0,23621,Rory Sabbatini,"11' 6""",714.333,62,18
2019,67,0,51766,Wyndham Clark,"11' 7""",915.167,79,61
2019,67,0,30110,Kyle Stanley,"11' 7""",475.833,41,129
2019,69,0,25572,Graeme McDowell,"11' 8""",420.667,36,44
2019,69,0,30692,Scott Stallings,"11' 8""",583.083,50,132
2019,71,0,34261,Scott Langley,"11' 9""",576.833,49,92
2019,71,0,24781,Hunter Mahan,"11' 9""",528.917,45,172
2019,71,0,29221,Webb Simpson,"11' 9""",551.583,47,2
2019,71,0,34431,Robert Streb,"11' 9""",681.0,58,81
2019,75,0,30191,Julián Etulain,"11' 10""",579.667,49,57
2019,75,0,26758,David Hearn,"11' 10""",366.667,31,131
2019,75,0,35879,Kelly Kraft,"11' 10""",605.5,51,158
2019,75,0,29908,C.T. Pan,"11' 10""",604.333,51,20
2019,75,0,34256,Andrew Putnam,"11' 10""",558.0,47,113
2019,75,0,32150,Michael Thompson,"11' 10""",604.75,51,34
2019,75,0,25632,Jimmy Walker,"11' 10""",545.833,46,24
2019,82,0,19846,Brian Gay,"11' 11""",715.917,60,56
2019,82,0,39954,Cody Gribble,"11' 11""",488.25,41,184
2019,84,0,40098,Matt Fitzpatrick,"12' 0""",323.833,27,152
2019,84,0,35461,Beau Hossler,"12' 0""",912.0,76,161
2019,84,0,49960,Sepp Straka,"12' 0""",565.75,47,174
2019,84,0,23325,Vaughn Taylor,"12' 0""",649.25,54,21
2019,84,0,33448,Justin Thomas,"12' 0""",610.333,51,60
2019,89,0,19803,Ryan Armour,"12' 1""",639.333,53,19
2019,89,0,21961,Charles Howell III,"12' 1""",969.417,80,30
2019,89,0,36852,Jim Knous,"12' 1""",398.5,33,141
2019,89,0,20572,Rod Pampling,"12' 1""",566.917,47,165
2019,93,0,20472,Alex Cejka,"12' 2""",364.25,30,99
2019,93,0,32757,Patton Kizzire,"12' 2""",510.167,42,139
2019,93,0,27129,Luke List,"12' 2""",548.167,45,176
2019,93,0,34466,Peter Malnati,"12' 2""",763.917,63,36
2019,93,0,33486,Roger Sloan,"12' 2""",597.167,49,121
2019,98,0,28775,Nate Lashley,"12' 3""",342.833,28,48
2019,98,0,34360,Patrick Reed,"12' 3""",846.333,69,28
2019,98,0,26951,Johnson Wagner,"12' 3""",599.75,49,140
2019,98,0,47128,Richy Werenski,"12' 3""",757.583,62,84
2019,102,0,40026,Daniel Berger,"12' 4""",530.583,43,52
2019,103,0,46435,Austin Cook,"12' 5""",458.5,37,154
2019,103,0,39971,Sungjae Im,"12' 5""",1179.167,95,7
2019,103,0,47347,Adam Schenk,"12' 5""",967.583,78,74
2019,106,0,30978,Kiradech Aphibarnrat,"12' 6""",563.667,45,15
2019,106,0,40009,Dominic Bozzelli,"12' 6""",560.75,45,129
2019,106,0,29725,Tony Finau,"12' 6""",613.25,49,45
2019,106,0,32791,K.H. Lee,"12' 6""",724.917,58,143
2019,106,0,36699,Patrick Rodgers,"12' 6""",486.25,39,152
2019,106,0,37275,Sam Ryder,"12' 6""",651.917,52,32
2019,106,0,39327,Ben Silverman,"12' 6""",574.083,46,106
2019,106,0,34264,Hudson Swafford,"12' 6""",548.333,44,170
2019,114,0,47504,Sam Burns,"12' 7""",729.167,58,102
2019,114,0,36689,Brooks Koepka,"12' 7""",579.0,46,42
2019,114,0,32640,Troy Merritt,"12' 7""",553.0,44,124
2019,114,0,47856,Seth Reeves,"12' 7""",516.25,41,181
2019,114,0,32139,Danny Willett,"12' 7""",491.667,39,125
2019,119,0,6522,Ernie Els,"12' 8""",379.083,30,8
2019,119,0,33667,Carlos Ortiz,"12' 8""",721.25,57,119
2019,119,0,35617,Martin Trainer,"12' 8""",762.167,60,157
2019,122,0,24925,Jonathan Byrd,"12' 9""",434.667,34,11
2019,122,0,27644,Brian Harman,"12' 9""",626.167,49,90
2019,122,0,30944,Jason Kokrak,"12' 9""",715.917,56,76
2019,122,0,35891,Cameron Smith,"12' 9""",562.0,44,72
2019,126,0,34363,Tyrrell Hatton,"12' 10""",334.667,26,177
2019,126,0,29478,Kevin Kisner,"12' 10""",627.0,49,64
2019,126,0,30786,Brady Schnell,"12' 10""",397.25,31,137
2019,129,0,29535,Brice Garnett,"12' 11""",660.833,51,135
2019,129,0,39977,Max Homa,"12' 11""",528.667,41,133
2019,131,0,34076,Joel Dahmen,"13' 0""",778.583,60,149
2019,131,0,23320,Ryan Palmer,"13' 0""",521.083,40,109
2019,131,0,31560,Brian Stuard,"13' 0""",768.167,59,9
2019,134,0,29268,Bronson Burgoon,"13' 1""",524.083,40,156
2019,134,0,25900,Lucas Glover,"13' 1""",653.5,50,5
2019,134,0,24024,Zach Johnson,"13' 1""",470.083,36,51
2019,134,0,32816,Satoshi Kodaira,"13' 1""",560.917,43,187
2019,134,0,25818,Scott Piercy,"13' 1""",601.25,46,17
2019,139,0,35421,Brandon Harkins,"13' 2""",894.833,68,182
2019,139,0,21528,Henrik Stenson,"13' 2""",460.583,35,41
2019,141,0,52372,Cameron Champ,"13' 3""",731.0,55,185
2019,141,0,28089,Jason Day,"13' 3""",543.333,41,102
2019,141,0,23108,Matt Kuchar,"13' 3""",702.25,53,26
2019,141,0,26851,Marc Leishman,"13' 3""",568.417,43,16
2019,141,0,25198,Francesco Molinari,"13' 3""",463.0,35,28
2019,141,0,26476,Chez Reavie,"13' 3""",515.25,39,98
2019,141,0,29223,Sam Saunders,"13' 3""",744.0,56,110
2019,141,0,48081,Xander Schauffele,"13' 3""",766.5,58,43
2019,141,0,46501,Ollie Schniederjans,"13' 3""",673.667,51,155
2019,150,0,39975,Michael Kim,"13' 4""",600.417,45,188
2019,151,0,37380,Curtis Luck,"13' 5""",591.0,44,108
2019,151,0,47993,Denny McCarthy,"13' 5""",1126.917,84,9
2019,153,0,45526,Abraham Ancer,"13' 6""",608.25,45,50
2019,153,0,27895,Jonas Blixt,"13' 6""",622.667,46,97
2019,153,0,32200,Roberto Castro,"13' 6""",740.833,55,39
2019,153,0,39546,Keith Mitchell,"13' 6""",715.5,53,151
2019,157,0,34563,Chesson Hadley,"13' 8""",286.167,21,100
2019,157,0,35532,Tom Hoge,"13' 8""",808.667,59,114
2019,157,0,37454,Whee Kim,"13' 8""",533.75,39,164
2019,160,0,29479,Scott Brown,"13' 9""",839.5,61,73
2019,160,0,49298,Kramer Hickok,"13' 9""",743.667,54,84
2019,160,0,32839,Hideki Matsuyama,"13' 9""",562.333,41,12
2019,160,0,29484,Peter Uihlein,"13' 9""",726.833,53,127
2019,160,0,27095,Nick Watney,"13' 9""",551.417,40,107
2019,165,0,27958,Ryan Blaum,"13' 10""",1122.583,81,78
2019,165,0,46523,Joey Garber,"13' 10""",552.333,40,54
2019,165,0,27349,Alex Noren,"13' 10""",651.083,47,167
2019,165,0,35732,Wes Roach,"13' 10""",595.0,43,30
2019,169,0,29970,Dylan Frittelli,"14' 0""",979.75,70,37
2019,169,0,39324,J.J. Spaun,"14' 0""",797.167,57,105
2019,171,0,45609,Tyler Duncan,"14' 1""",620.75,44,145
2019,171,0,34099,Harris English,"14' 1""",844.333,60,80
2019,173,0,27974,Sung Kang,"14' 2""",837.5,59,91
2019,174,0,39997,Corey Conners,"14' 3""",670.0,47,162
2019,174,0,27556,Ted Potter Jr.,"14' 3""",782.417,55,178
2019,176,0,28259,Sangmoon Bae,"14' 4""",500.417,35,122
2019,177,0,26499,Rafa Cabrera Bello,"14' 5""",534.583,37,116
2019,178,0,49771,J.T. Poston,"14' 6""",1072.083,74,33
2019,179,0,29518,Brendan Steele,"14' 7""",584.333,40,163
2019,180,0,27330,Josh Teater,"14' 8""",470.25,32,112
2019,181,0,32102,Rickie Fowler,"14' 10""",564.083,38,70
2019,182,0,34306,John Chin,"14' 11""",538.083,36,174
2019,183,0,31323,Gary Woodland,"15' 6""",711.917,46,148
2019,184,0,23353,J.J. Henry,"15' 7""",546.5,35,62
2019,185,0,28679,Fabián Gómez,"15' 9""",725.25,46,76
2019,186,0,31646,Emiliano Grillo,"16' 0""",622.667,39,170
2019,187,0,31557,Jim Herman,"16' 4""",505.167,31,166
2019,188,0,30946,Alex Prugh,"16' 8""",517.083,31,183
2018,1,0,48084,Wesley Bryan,"7' 4""",233.417,32,53
2018,2,0,10809,Jim Furyk,"8' 0""",199.75,25,21
2018,3,0,26329,Louis Oosthuizen,"9' 1""",282.75,31,3
2018,4,0,29926,Danny Lee,"9' 7""",577.25,60,46
2018,5,1,29974,Branden Grace,"10' 1""",372.5,37,105
2018,6,1,34360,Patrick Reed,"10' 4""",620.25,60,18
2018,7,1,46435,Austin Cook,"10' 6""",872.25,83,28
2018,7,-2,32102,Rickie Fowler,"10' 6""",494.917,47,14
2018,7,1,28237,Rory McIlroy,"10' 6""",347.0,33,17
2018,7,1,26596,Ryan Moore,"10' 6""",461.583,44,4
2018,7,1,33448,Justin Thomas,"10' 6""",669.917,64,24
2018,12,0,31420,Anirban Lahiri,"10' 7""",476.25,45,92
2018,13,0,24925,Jonathan Byrd,"10' 8""",469.75,44,93
2018,13,0,20593,Greg Chalmers,"10' 8""",652.583,61,185
2018,15,0,40058,Zac Blair,"10' 9""",494.75,46,33
2018,16,0,36689,Brooks Koepka,"10' 10""",465.917,43,12
2018,16,0,23108,Matt Kuchar,"10' 10""",499.167,46,9
2018,16,0,29461,Jamie Lovemark,"10' 10""",791.917,73,40
2018,16,0,29221,Webb Simpson,"10' 10""",737.833,68,1
2018,20,0,30944,Jason Kokrak,"10' 11""",622.833,57,162
2018,20,0,25396,Kevin Na,"10' 11""",610.917,56,8
2018,22,0,8793,Tiger Woods,"11' 0""",416.667,38,4
2018,23,0,34021,Bud Cauley,"11' 1""",332.083,30,56
2018,24,0,19803,Ryan Armour,"11' 2""",704.417,63,55
2018,24,0,34076,Joel Dahmen,"11' 2""",568.667,51,11
2018,24,0,24358,Robert Garrigus,"11' 2""",634.5,57,129
2018,24,0,25240,D.A. Points,"11' 2""",458.333,41,182
2018,24,0,29223,Sam Saunders,"11' 2""",601.0,54,147
2018,29,0,21528,Henrik Stenson,"11' 3""",315.417,28,48
2018,29,0,32254,Xinjun Zhang,"11' 3""",608.333,54,95
2018,31,0,30978,Kiradech Aphibarnrat,"11' 4""",260.167,23,157
2018,31,0,39975,Michael Kim,"11' 4""",580.0,51,144
2018,31,0,30926,Chris Kirk,"11' 4""",634.583,56,10
2018,31,0,34466,Peter Malnati,"11' 4""",951.417,84,36
2018,31,0,1810,Phil Mickelson,"11' 4""",636.917,56,91
2018,31,0,27556,Ted Potter Jr.,"11' 4""",726.75,64,113
2018,37,0,34099,Harris English,"11' 5""",764.25,67,103
2018,37,0,31646,Emiliano Grillo,"11' 5""",731.75,64,41
2018,37,0,35891,Cameron Smith,"11' 5""",524.667,46,38
2018,37,0,29484,Peter Uihlein,"11' 5""",710.167,62,102
2018,37,0,28132,Tyrone Van Aswegen,"11' 5""",728.333,64,97
2018,42,0,28089,Jason Day,"11' 6""",493.667,43,25
2018,42,0,28307,Matt Every,"11' 6""",610.083,53,188
2018,42,0,29478,Kevin Kisner,"11' 6""",538.583,47,52
2018,45,0,23541,Ben Crane,"11' 7""",440.167,38,16
2018,45,0,30925,Dustin Johnson,"11' 7""",427.417,37,23
2018,45,0,46501,Ollie Schniederjans,"11' 7""",766.333,66,126
2018,48,0,27895,Jonas Blixt,"11' 8""",570.583,49,130
2018,48,0,28679,Fabián Gómez,"11' 8""",584.167,50,79
2018,48,0,36799,Stephan Jaeger,"11' 8""",596.083,51,133
2018,48,0,33419,Cameron Tringale,"11' 8""",549.0,47,160
2018,52,0,31416,Derek Fathauer,"11' 9""",764.583,65,163
2018,53,0,35879,Kelly Kraft,"11' 10""",637.333,54,77
2018,53,0,27129,Luke List,"11' 10""",756.083,64,90
2018,55,0,39954,Cody Gribble,"11' 11""",595.333,50,183
2018,55,0,34046,Jordan Spieth,"11' 11""",560.583,47,31
2018,55,0,29485,Brett Stegmaier,"11' 11""",368.167,31,140
2018,55,0,31560,Brian Stuard,"11' 11""",678.333,57,72
2018,59,0,35532,Tom Hoge,"12' 0""",698.167,58,34
2018,59,0,47993,Denny McCarthy,"12' 0""",515.667,43,64
2018,59,0,24361,Pat Perez,"12' 0""",420.417,35,155
2018,59,0,24502,Adam Scott,"12' 0""",576.667,48,168
2018,59,0,25632,Jimmy Walker,"12' 0""",706.083,59,74
2018,64,0,29725,Tony Finau,"12' 1""",809.667,67,119
2018,64,0,32448,James Hahn,"12' 1""",638.333,53,67
2018,64,0,24024,Zach Johnson,"12' 1""",714.5,59,25
2018,64,0,34213,Grayson Murray,"12' 1""",675.333,56,176
2018,64,0,27214,Kevin Streelman,"12' 1""",520.333,43,43
2018,69,0,34563,Chesson Hadley,"12' 2""",801.167,66,136
2018,69,0,21961,Charles Howell III,"12' 2""",718.583,59,44
2018,69,0,37455,Si Woo Kim,"12' 2""",778.667,64,118
2018,69,0,31202,William McGirt,"12' 2""",717.667,59,19
2018,69,0,49771,J.T. Poston,"12' 2""",621.083,51,111
2018,74,0,29268,Bronson Burgoon,"12' 3""",501.417,41,156
2018,74,0,37275,Sam Ryder,"12' 3""",736.0,60,139
2018,74,0,48081,Xander Schauffele,"12' 3""",905.417,74,104
2018,74,0,34264,Hudson Swafford,"12' 3""",503.167,41,179
2018,74,0,23325,Vaughn Taylor,"12' 3""",626.25,51,62
2018,79,0,40026,Daniel Berger,"12' 4""",849.917,69,76
2018,79,0,32757,Patton Kizzire,"12' 4""",852.333,69,160
2018,79,0,39546,Keith Mitchell,"12' 4""",778.25,63,137
2018,79,0,24140,Sean O'Hair,"12' 4""",567.667,46,110
2018,79,0,34256,Andrew Putnam,"12' 4""",813.667,66,32
2018,79,0,35544,Andrew Yun,"12' 4""",456.5,37,193
2018,85,0,23320,Ryan Palmer,"12' 5""",533.167,43,159
2018,85,0,25892,Steve Wheatcroft,"12' 5""",460.167,37,42
2018,87,0,37338,Zecheng Dou,"12' 6""",475.917,38,191
2018,87,0,25900,Lucas Glover,"12' 6""",474.333,38,64
2018,87,0,34174,John Huh,"12' 6""",939.417,75,100
2018,87,0,50526,Tom Lovelady,"12' 6""",701.333,56,190
2018,87,0,27942,Rob Oppenheim,"12' 6""",511.583,41,68
2018,87,0,22056,Cameron Percy,"12' 6""",399.083,32,117
2018,87,0,32876,Martin Piller,"12' 6""",838.083,67,106
2018,94,0,33948,Byeong Hun An,"12' 7""",842.583,67,37
2018,94,0,46970,Jon Rahm,"12' 7""",476.833,38,121
2018,94,0,49964,Aaron Wise,"12' 7""",908.417,72,141
2018,97,0,23621,Rory Sabbatini,"12' 8""",619.583,49,35
2018,97,0,30692,Scott Stallings,"12' 8""",851.417,67,45
2018,99,1,32839,Hideki Matsuyama,"12' 9""",649.5,51,47
2018,99,1,26951,Johnson Wagner,"12' 9""",485.083,38,2
2018,101,1,33399,Adam Hadwin,"12' 10""",785.0,61,85
2018,102,1,27644,Brian Harman,"12' 11""",825.583,64,126
2018,102,1,34363,Tyrrell Hatton,"12' 11""",349.167,27,21
2018,102,-5,27141,J.B. Holmes,"12' 11""",594.333,46,122
2018,102,1,27974,Sung Kang,"12' 11""",776.417,60,189
2018,102,1,26851,Marc Leishman,"12' 11""",867.5,67,75
2018,102,1,25818,Scott Piercy,"12' 11""",763.0,59,145
2018,102,1,32150,Michael Thompson,"12' 11""",556.583,43,148
2018,102,1,37189,Harold Varner III,"12' 11""",722.917,56,96
2018,110,0,35376,Roberto Díaz,"13' 0""",571.75,44,87
2018,110,0,20157,Retief Goosen,"13' 0""",389.167,30,124
2018,110,0,26300,Matt Jones,"13' 0""",534.417,41,54
2018,113,0,22371,Aaron Baddeley,"13' 1""",720.667,55,39
2018,113,0,39327,Ben Silverman,"13' 1""",862.417,66,116
2018,115,0,45609,Tyler Duncan,"13' 2""",711.25,54,186
2018,115,0,26331,Charl Schwartzel,"13' 2""",527.583,40,101
2018,115,0,27064,Jhonattan Vegas,"13' 2""",828.583,63,84
2018,118,0,35450,Patrick Cantlay,"13' 3""",673.667,51,109
2018,118,0,28500,Martin Flores,"13' 3""",807.25,61,165
2018,118,0,36699,Patrick Rodgers,"13' 3""",915.5,69,119
2018,118,0,25493,Nick Taylor,"13' 3""",951.167,72,29
2018,122,0,32366,Kevin Chappell,"13' 4""",587.0,44,141
2018,122,0,39997,Corey Conners,"13' 4""",759.583,57,112
2018,122,0,29222,Billy Hurley III,"13' 4""",652.5,49,164
2018,122,0,20572,Rod Pampling,"13' 4""",438.75,33,134
2018,122,0,25834,Daniel Summerhays,"13' 4""",480.5,36,167
2018,127,0,24846,Ricky Barnes,"13' 5""",535.75,40,115
2018,127,0,47959,Bryson DeChambeau,"13' 5""",685.417,51,63
2018,127,0,26758,David Hearn,"13' 5""",322.167,24,154
2018,127,0,35461,Beau Hossler,"13' 5""",1369.667,102,58
2018,127,0,34358,Jonathan Randolph,"13' 5""",709.583,53,64
2018,127,0,29518,Brendan Steele,"13' 5""",669.583,50,187
2018,133,0,35545,Blayne Barber,"13' 6""",458.0,34,114
2018,133,0,30911,Tommy Fleetwood,"13' 6""",649.75,48,148
2018,133,0,25198,Francesco Molinari,"13' 6""",863.417,64,82
2018,133,0,22405,Justin Rose,"13' 6""",446.833,33,15
2018,133,0,32333,Kevin Tway,"13' 6""",1040.333,77,132
2018,138,1,45526,Abraham Ancer,"13' 7""",858.0,63,20
2018,138,1,27958,Ryan Blaum,"13' 7""",813.083,60,158
2018,138,1,29479,Scott Brown,"13' 7""",1073.083,79,170
2018,138,1,25686,Jason Dufner,"13' 7""",569.25,42,94
2018,138,1,35421,Brandon Harkins,"13' 7""",1043.917,77,146
2018,138,1,29420,Billy Horschel,"13' 7""",895.917,66,98
2018,144,2,20229,Stewart Cink,"13' 8""",725.833,53,152
2018,144,2,29535,Brice Garnett,"13' 8""",780.25,57,83
2018,146,2,20472,Alex Cejka,"13' 9""",550.917,40,6
2018,146,2,46601,Trey Mullinax,"13' 9""",796.75,58,174
2018,148,2,33141,Keegan Bradley,"13' 10""",663.5,48,131
2018,148,2,33418,Shawn Stefani,"13' 10""",484.25,35,89
2018,150,2,35310,Lanto Griffin,"13' 11""",638.333,46,150
2018,151,2,27649,Brandt Snedeker,"14' 0""",879.75,63,57
2018,151,2,34431,Robert Streb,"14' 0""",824.583,59,184
2018,151,2,25804,Bubba Watson,"14' 0""",978.0,70,135
2018,151,2,47128,Richy Werenski,"14' 0""",769.583,55,138
2018,155,-22,46402,Talor Gooch,"14' 1""",691.083,49,69
