YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
2019,0,29535,Brice Garnett,"8' 2""",2837.0,348
2019,0,28679,Fabián Gómez,"8' 2""",2045.75,251
2019,0,30944,Jason Kokrak,"8' 2""",3132.167,382
2019,0,33410,Andrew Landry,"8' 2""",2892.583,354
2019,0,26851,Marc Leishman,"8' 2""",2469.0,302
2019,0,24138,Ian Poulter,"8' 2""",1929.333,236
2019,0,26476,Chez Reavie,"8' 2""",3166.5,386
2019,0,33419,Cameron Tringale,"8' 2""",2016.667,246
2019,0,47128,Richy Werenski,"8' 2""",3284.083,401
2019,0,30191,Julián Etulain,"8' 3""",2574.25,313
2019,0,27141,J.B. Holmes,"8' 3""",2332.0,284
2019,0,25493,Nick Taylor,"8' 3""",3837.667,464
2019,0,29268,Bronson Burgoon,"8' 4""",1972.083,237
2019,0,26499,Rafa Cabrera Bello,"8' 4""",2571.5,309
2019,0,49298,Kramer Hickok,"8' 4""",2650.333,319
2019,0,32757,Patton Kizzire,"8' 4""",2461.417,296
2019,0,23108,Matt Kuchar,"8' 4""",2860.667,342
2019,0,27936,Martin Laird,"8' 4""",2954.917,354
2019,0,34261,Scott Langley,"8' 4""",3423.417,412
2019,0,34466,Peter Malnati,"8' 4""",3665.833,442
2019,0,33667,Carlos Ortiz,"8' 4""",3040.167,366
2019,0,49771,J.T. Poston,"8' 4""",4008.25,483
2019,0,34046,Jordan Spieth,"8' 4""",3232.417,387
2019,0,49960,Sepp Straka,"8' 4""",2444.0,292
2019,0,34099,Harris English,"8' 5""",3487.083,415
2019,0,47990,Kyle Jones,"8' 5""",2495.5,297
2019,0,36852,Jim Knous,"8' 5""",1808.5,215
2019,0,31420,Anirban Lahiri,"8' 5""",3049.167,364
2019,0,27129,Luke List,"8' 5""",2493.917,295
2019,0,48822,Sebastián Muñoz,"8' 5""",2725.5,323
2019,0,37189,Harold Varner III,"8' 5""",3311.75,393
2019,0,32139,Danny Willett,"8' 5""",2314.0,274
2019,0,28089,Jason Day,"8' 6""",1825.417,214
2019,0,21209,Sergio Garcia,"8' 6""",1872.75,220
2019,0,31557,Jim Herman,"8' 6""",1846.583,217
2019,0,35532,Tom Hoge,"8' 6""",3257.25,384
2019,0,39975,Michael Kim,"8' 6""",2370.0,280
2019,0,25396,Kevin Na,"8' 6""",2135.5,252
2019,0,27349,Alex Noren,"8' 6""",2074.917,244
2019,0,20572,Rod Pampling,"8' 6""",1972.0,232
2019,0,25818,Scott Piercy,"8' 6""",2989.167,350
2019,0,39327,Ben Silverman,"8' 6""",2620.167,308
2019,0,29926,Danny Lee,"8' 7""",3280.5,382
2019,0,34264,Hudson Swafford,"8' 7""",2165.167,252
2019,0,31323,Gary Woodland,"8' 7""",2817.583,327
2019,0,27958,Ryan Blaum,"8' 8""",3416.833,393
2019,0,35376,Roberto Díaz,"8' 8""",2458.417,283
2019,0,23353,J.J. Henry,"8' 8""",1885.167,218
2019,0,27974,Sung Kang,"8' 8""",3348.167,388
2019,0,32791,K.H. Lee,"8' 8""",2929.0,337
2019,0,25572,Graeme McDowell,"8' 8""",2637.333,303
2019,0,37275,Sam Ryder,"8' 8""",2644.917,305
2019,0,48081,Xander Schauffele,"8' 8""",2392.667,276
2019,0,30110,Kyle Stanley,"8' 8""",2442.667,281
2019,0,40026,Daniel Berger,"8' 9""",2945.917,337
2019,0,19846,Brian Gay,"8' 9""",3588.25,412
2019,0,46402,Talor Gooch,"8' 9""",1983.333,227
2019,0,35421,Brandon Harkins,"8' 9""",3038.583,347
2019,0,34363,Tyrrell Hatton,"8' 9""",1925.833,221
2019,0,21731,Freddie Jacobson,"8' 9""",1961.0,225
2019,0,32058,José de Jesús Rodríguez,"8' 9""",2573.75,295
2019,0,47347,Adam Schenk,"8' 9""",3591.583,412
2019,0,33486,Roger Sloan,"8' 9""",3409.333,391
2019,0,30978,Kiradech Aphibarnrat,"8' 10""",2267.417,257
2019,0,34563,Chesson Hadley,"8' 10""",2934.583,332
2019,0,33399,Adam Hadwin,"8' 10""",2856.25,322
2019,0,23320,Ryan Palmer,"8' 10""",2279.417,259
2019,0,37340,Chase Wright,"8' 10""",2559.833,291
2019,0,29479,Scott Brown,"8' 11""",3499.083,393
2019,0,45157,Cam Davis,"8' 11""",2624.75,294
2019,0,39977,Max Homa,"8' 11""",3536.083,397
2019,0,29420,Billy Horschel,"8' 11""",3385.5,379
2019,0,29223,Sam Saunders,"8' 11""",3388.25,380
2019,0,30786,Brady Schnell,"8' 11""",1983.417,223
2019,0,45526,Abraham Ancer,"9' 0""",3591.417,398
2019,0,35461,Beau Hossler,"9' 0""",3262.5,362
2019,0,29478,Kevin Kisner,"9' 0""",3454.833,385
2019,0,40009,Dominic Bozzelli,"9' 1""",2384.583,262
2019,0,12716,Charley Hoffman,"9' 1""",2153.417,237
2019,0,35506,Mackenzie Hughes,"9' 1""",3372.583,371
2019,0,37380,Curtis Luck,"9' 1""",2479.333,272
2019,0,46601,Trey Mullinax,"9' 1""",2798.167,309
2019,0,36699,Patrick Rodgers,"9' 1""",2198.667,242
2019,0,46501,Ollie Schniederjans,"9' 1""",3129.25,346
2019,0,29518,Brendan Steele,"9' 1""",2245.667,247
2019,0,34076,Joel Dahmen,"9' 2""",3798.333,415
2019,0,32640,Troy Merritt,"9' 2""",2550.333,279
2019,0,49964,Aaron Wise,"9' 2""",2342.0,255
2019,0,39546,Keith Mitchell,"9' 3""",3031.167,329
2019,0,49303,Anders Albertson,"9' 4""",2516.5,269
2019,0,47504,Sam Burns,"9' 4""",3508.5,377
2019,0,46523,Joey Garber,"9' 4""",2085.833,223
2019,0,39997,Corey Conners,"9' 5""",2701.667,286
2019,0,35879,Kelly Kraft,"9' 5""",3755.583,400
2019,0,35617,Martin Trainer,"9' 5""",3069.0,325
2019,0,28259,Sangmoon Bae,"9' 6""",2139.667,225
2019,0,34306,John Chin,"9' 6""",1849.833,195
2019,0,31646,Emiliano Grillo,"9' 7""",2916.75,304
2019,0,32816,Satoshi Kodaira,"9' 7""",2796.25,293
2019,0,39954,Cody Gribble,"9' 8""",3322.917,343
2019,0,27556,Ted Potter Jr.,"9' 8""",3223.417,333
2019,0,27330,Josh Teater,"9' 8""",2339.083,243
2019,0,26758,David Hearn,"9' 9""",1791.25,184
2019,0,26951,Johnson Wagner,"9' 9""",2337.083,240
2019,0,30946,Alex Prugh,"9' 10""",2525.667,256
2019,0,47856,Seth Reeves,"9' 11""",2938.333,297
2019,0,46435,Austin Cook,"10' 1""",3102.583,308
2019,0,37454,Whee Kim,"10' 1""",2372.917,236
2019,0,34256,Andrew Putnam,"10' 1""",3166.0,315
2019,0,24781,Hunter Mahan,"10' 8""",2562.333,241
2019,0,52372,Cameron Champ,"10' 10""",3683.083,339
2019,0,27064,Jhonattan Vegas,"10' 10""",3240.75,299
2019,0,25804,Bubba Watson,"12' 2""",3273.167,269
2018,0,20472,Alex Cejka,"6' 9""",2396.917,356
2018,0,29461,Jamie Lovemark,"7' 0""",3153.583,449
2018,0,25198,Francesco Molinari,"7' 3""",1959.667,269
2018,0,34021,Bud Cauley,"7' 5""",1779.667,240
2018,0,22371,Aaron Baddeley,"7' 6""",2970.833,398
2018,0,30926,Chris Kirk,"7' 6""",3652.083,489
2018,0,34360,Patrick Reed,"7' 6""",2740.417,364
2018,0,29221,Webb Simpson,"7' 6""",2991.167,397
2018,0,8793,Tiger Woods,"7' 6""",2237.417,298
2018,0,24925,Jonathan Byrd,"7' 7""",1835.083,241
2018,0,24024,Zach Johnson,"7' 7""",2769.083,364
2018,0,29926,Danny Lee,"7' 7""",3028.25,399
2018,0,21528,Henrik Stenson,"7' 7""",1384.583,182
2018,0,30925,Dustin Johnson,"7' 8""",2231.833,290
2018,0,26596,Ryan Moore,"7' 8""",2633.083,344
2018,0,35891,Cameron Smith,"7' 8""",2724.75,357
2018,0,26951,Johnson Wagner,"7' 8""",2169.917,284
2018,0,31202,William McGirt,"7' 9""",3026.833,392
2018,0,45526,Abraham Ancer,"7' 10""",3623.833,463
2018,0,40058,Zac Blair,"7' 10""",2076.5,266
2018,0,48084,Wesley Bryan,"7' 10""",2376.5,304
2018,0,21961,Charles Howell III,"7' 10""",3104.083,397
2018,0,33122,Russell Knox,"7' 10""",2798.0,356
2018,0,27942,Rob Oppenheim,"7' 10""",2450.833,313
2018,0,25240,D.A. Points,"7' 10""",2134.75,273
2018,0,22405,Justin Rose,"7' 10""",2076.5,266
2018,0,19803,Ryan Armour,"7' 11""",3921.5,496
2018,0,35545,Blayne Barber,"7' 11""",2211.417,280
2018,0,46402,Talor Gooch,"7' 11""",2893.833,365
2018,0,36689,Brooks Koepka,"7' 11""",2149.333,272
2018,0,27936,Martin Laird,"7' 11""",2563.583,325
2018,0,26329,Louis Oosthuizen,"7' 11""",2010.583,255
2018,0,33141,Keegan Bradley,"8' 0""",3182.083,398
2018,0,32102,Rickie Fowler,"8' 0""",2289.333,286
2018,0,20157,Retief Goosen,"8' 0""",1849.833,231
2018,0,33448,Justin Thomas,"8' 0""",2737.25,343
2018,0,29725,Tony Finau,"8' 1""",3006.417,373
2018,0,32839,Hideki Matsuyama,"8' 1""",2222.0,275
2018,0,28237,Rory McIlroy,"8' 1""",2195.917,273
2018,0,28252,Seamus Power,"8' 1""",2983.167,370
2018,0,25364,Paul Casey,"8' 2""",2066.75,254
2018,0,24358,Robert Garrigus,"8' 2""",3031.583,371
2018,0,28679,Fabián Gómez,"8' 2""",2927.083,359
2018,0,33399,Adam Hadwin,"8' 2""",2787.167,342
2018,0,37455,Si Woo Kim,"8' 2""",3690.667,454
2018,0,26851,Marc Leishman,"8' 2""",3110.167,382
2018,0,34466,Peter Malnati,"8' 2""",3624.167,443
2018,0,25396,Kevin Na,"8' 2""",3162.833,386
2018,0,27963,Chris Stroud,"8' 2""",2778.5,340
2018,0,34076,Joel Dahmen,"8' 3""",2988.333,361
2018,0,34363,Tyrrell Hatton,"8' 3""",1823.25,222
2018,0,47993,Denny McCarthy,"8' 3""",2055.0,249
2018,0,24846,Ricky Barnes,"8' 4""",2113.75,254
2018,0,27895,Jonas Blixt,"8' 4""",2428.25,292
2018,0,23541,Ben Crane,"8' 4""",2140.083,256
2018,0,25900,Lucas Glover,"8' 4""",2157.917,259
2018,0,27141,J.B. Holmes,"8' 4""",3237.0,389
2018,0,36799,Stephan Jaeger,"8' 4""",2730.583,328
2018,0,34213,Grayson Murray,"8' 4""",2905.083,347
2018,0,20572,Rod Pampling,"8' 4""",2252.167,269
2018,0,48081,Xander Schauffele,"8' 4""",3325.417,398
2018,0,27214,Kevin Streelman,"8' 4""",3237.667,388
2018,0,33948,Byeong Hun An,"8' 5""",3141.583,372
2018,0,40009,Dominic Bozzelli,"8' 5""",3132.417,371
2018,0,12510,Chad Campbell,"8' 5""",3139.75,374
2018,0,46435,Austin Cook,"8' 5""",4249.833,506
2018,0,34256,Andrew Putnam,"8' 5""",3148.333,375
2018,0,23621,Rory Sabbatini,"8' 5""",3346.5,397
2018,0,39328,Conrad Shindler,"8' 5""",1990.0,236
2018,0,33418,Shawn Stefani,"8' 5""",2550.583,302
2018,0,25493,Nick Taylor,"8' 5""",3349.917,398
2018,0,29484,Peter Uihlein,"8' 5""",2799.167,333
2018,0,25632,Jimmy Walker,"8' 5""",3257.583,388
2018,0,30978,Kiradech Aphibarnrat,"8' 6""",1653.333,195
2018,0,27644,Brian Harman,"8' 6""",3164.75,373
2018,0,22056,Cameron Percy,"8' 6""",1682.833,198
2018,0,46501,Ollie Schniederjans,"8' 6""",3877.333,455
2018,0,19846,Brian Gay,"8' 7""",4554.833,533
2018,0,32448,James Hahn,"8' 7""",3050.5,357
2018,0,33204,Shane Lowry,"8' 7""",2111.25,247
2018,0,24140,Sean O'Hair,"8' 7""",2844.667,330
2018,0,46970,Jon Rahm,"8' 7""",2058.167,239
2018,0,33419,Cameron Tringale,"8' 7""",2154.75,252
2018,0,12716,Charley Hoffman,"8' 8""",3193.5,369
2018,0,35879,Kelly Kraft,"8' 8""",3792.167,437
2018,0,31420,Anirban Lahiri,"8' 8""",3340.667,385
2018,0,29908,C.T. Pan,"8' 8""",3362.75,387
2018,0,34358,Jonathan Randolph,"8' 8""",3317.583,382
2018,0,26331,Charl Schwartzel,"8' 8""",2189.167,253
2018,0,23325,Vaughn Taylor,"8' 8""",3176.333,366
2018,0,28132,Tyrone Van Aswegen,"8' 8""",3910.417,451
2018,0,37189,Harold Varner III,"8' 8""",3386.0,392
2018,0,27064,Jhonattan Vegas,"8' 8""",3142.0,364
2018,0,39997,Corey Conners,"8' 9""",3385.333,388
2018,0,25686,Jason Dufner,"8' 9""",2547.583,291
2018,0,34099,Harris English,"8' 9""",3387.917,388
2018,0,31646,Emiliano Grillo,"8' 9""",3242.833,371
2018,0,34563,Chesson Hadley,"8' 9""",3909.917,445
2018,0,26758,David Hearn,"8' 9""",2098.25,240
2018,0,35532,Tom Hoge,"8' 9""",4261.25,485
2018,0,39975,Michael Kim,"8' 9""",2820.5,321
2018,0,30692,Scott Stallings,"8' 9""",3951.583,451
2018,0,20229,Stewart Cink,"8' 10""",2981.417,337
2018,0,28089,Jason Day,"8' 10""",2411.583,274
2018,0,34098,Russell Henley,"8' 10""",2456.583,279
2018,0,34174,John Huh,"8' 10""",3985.583,452
2018,0,27129,Luke List,"8' 10""",3552.417,404
2018,0,33413,Ben Martin,"8' 10""",2998.25,341
2018,0,25572,Graeme McDowell,"8' 10""",2309.75,262
2018,0,27349,Alex Noren,"8' 10""",2378.917,269
2018,0,27649,Brandt Snedeker,"8' 10""",3487.167,395
2018,0,30911,Tommy Fleetwood,"8' 11""",2451.25,275
2018,0,23320,Ryan Palmer,"8' 11""",2889.833,325
2018,0,25818,Scott Piercy,"8' 11""",3002.667,336
2018,0,49771,J.T. Poston,"8' 11""",2643.917,297
2018,0,34046,Jordan Spieth,"8' 11""",2689.917,303
2018,0,27958,Ryan Blaum,"9' 0""",3485.917,389
2018,0,26499,Rafa Cabrera Bello,"9' 0""",2137.0,237
2018,0,29974,Branden Grace,"9' 0""",2191.25,243
2018,0,24924,Bill Haas,"9' 0""",3339.417,370
2018,0,35461,Beau Hossler,"9' 0""",4047.167,448
2018,0,35506,Mackenzie Hughes,"9' 0""",3237.833,361
2018,0,29222,Billy Hurley III,"9' 0""",3009.667,333
2018,0,23108,Matt Kuchar,"9' 0""",3061.917,340
2018,0,34409,David Lingmerth,"9' 0""",3629.417,404
2018,0,32640,Troy Merritt,"9' 0""",3856.167,428
2018,0,39546,Keith Mitchell,"9' 0""",3670.0,409
2018,0,27556,Ted Potter Jr.,"9' 0""",4042.083,448
2018,0,34264,Hudson Swafford,"9' 0""",2256.417,251
2018,0,35450,Patrick Cantlay,"9' 1""",2831.75,311
2018,0,35376,Roberto Díaz,"9' 1""",3025.833,333
2018,0,23353,J.J. Henry,"9' 1""",2664.417,294
2018,0,28775,Nate Lashley,"9' 1""",1432.0,158
2018,0,26476,Chez Reavie,"9' 1""",2871.25,317
2018,0,47347,Adam Schenk,"9' 1""",3127.417,343
2018,0,31560,Brian Stuard,"9' 1""",4147.0,457
2018,0,40026,Daniel Berger,"9' 2""",2907.333,316
2018,0,32366,Kevin Chappell,"9' 2""",2921.25,319
2018,0,47959,Bryson DeChambeau,"9' 2""",3443.833,374
2018,0,37454,Whee Kim,"9' 2""",3930.0,428
2018,0,27095,Nick Watney,"9' 2""",3620.5,395
2018,0,47125,Matt Atkins,"9' 3""",2232.583,241
2018,0,28500,Martin Flores,"9' 3""",3458.5,374
2018,0,26300,Matt Jones,"9' 3""",2132.583,231
2018,0,27974,Sung Kang,"9' 3""",3518.5,381
2018,0,29478,Kevin Kisner,"9' 3""",3291.583,355
2018,0,32757,Patton Kizzire,"9' 3""",3264.417,354
2018,0,33410,Andrew Landry,"9' 3""",3709.917,401
2018,0,37278,Nicholas Lindheim,"9' 3""",2632.583,284
2018,0,1810,Phil Mickelson,"9' 3""",3547.583,384
2018,0,37275,Sam Ryder,"9' 3""",2846.417,307
2018,0,30110,Kyle Stanley,"9' 3""",2986.25,324
2018,0,22582,Kyle Thompson,"9' 3""",1901.667,206
2018,0,24361,Pat Perez,"9' 4""",2565.75,275
2018,0,36699,Patrick Rodgers,"9' 4""",3645.167,389
2018,0,29268,Bronson Burgoon,"9' 5""",2720.583,290
2018,0,35310,Lanto Griffin,"9' 5""",2941.667,313
2018,0,24138,Ian Poulter,"9' 5""",2527.25,268
2018,0,29518,Brendan Steele,"9' 5""",2583.833,275
2018,0,47128,Richy Werenski,"9' 5""",3539.25,377
2018,0,31416,Derek Fathauer,"9' 6""",3873.167,408
2018,0,49964,Aaron Wise,"9' 6""",3717.25,390
2018,0,37338,Zecheng Dou,"9' 7""",2011.083,209
2018,0,35421,Brandon Harkins,"9' 7""",4396.333,457
2018,0,30944,Jason Kokrak,"9' 7""",4079.167,427
2018,0,39327,Ben Silverman,"9' 7""",4174.667,435
2018,0,32333,Kevin Tway,"9' 7""",4532.333,471
2018,0,39954,Cody Gribble,"9' 8""",3121.583,322
2018,0,24502,Adam Scott,"9' 8""",2714.917,281
2018,0,39324,J.J. Spaun,"9' 8""",3361.417,348
2018,0,32150,Michael Thompson,"9' 8""",2470.5,256
2018,0,29535,Brice Garnett,"9' 9""",4179.0,429
2018,0,31323,Gary Woodland,"9' 9""",3308.917,339
2018,0,50526,Tom Lovelady,"9' 10""",3497.083,355
2018,0,29223,Sam Saunders,"9' 10""",3654.5,372
2018,0,47287,Ethan Tracy,"9' 10""",2879.0,293
2018,0,25804,Bubba Watson,"9' 10""",3559.75,362
2018,0,45609,Tyler Duncan,"9' 11""",3851.083,388
2018,0,10809,Jim Furyk,"9' 11""",2669.417,270
2018,0,29420,Billy Horschel,"9' 11""",3437.583,346
2018,0,46601,Trey Mullinax,"9' 11""",3175.0,320
2018,0,25892,Steve Wheatcroft,"10' 0""",2284.333,228
2018,0,32876,Martin Piller,"10' 1""",4322.917,428
2018,0,29485,Brett Stegmaier,"10' 1""",2014.583,199
2018,0,28307,Matt Every,"10' 2""",3541.167,348
2018,0,24781,Hunter Mahan,"10' 2""",2557.833,251
2018,0,29479,Scott Brown,"10' 4""",4802.583,465
2018,0,34431,Robert Streb,"10' 5""",3302.5,317
2018,0,35544,Andrew Yun,"10' 5""",2131.833,205
2018,0,32254,Xinjun Zhang,"10' 6""",3125.333,297
2018,0,25834,Daniel Summerhays,"10' 8""",2748.833,258
2018,0,32816,Satoshi Kodaira,"10' 10""",2702.5,250
2018,0,20593,Greg Chalmers,"10' 11""",3065.583,281
2017,0,24924,Bill Haas,"7' 0""",2649.167,377
2017,0,20771,Steven Alker,"7' 3""",2062.167,283
2017,0,12510,Chad Campbell,"7' 3""",3108.083,429
2017,0,24138,Ian Poulter,"7' 3""",2355.917,324
2017,0,21209,Sergio Garcia,"7' 4""",1687.5,231
2017,0,27644,Brian Harman,"7' 4""",3613.917,491
2017,0,23108,Matt Kuchar,"7' 4""",3004.083,410
2017,0,29221,Webb Simpson,"7' 4""",3406.5,466
2017,0,25349,Tim Wilkinson,"7' 4""",1969.417,268
2017,0,40058,Zac Blair,"7' 5""",3647.25,491
2017,0,20472,Alex Cejka,"7' 5""",2460.25,330
2017,0,23983,Luke Donald,"7' 5""",1832.25,248
2017,0,26300,Matt Jones,"7' 5""",2266.5,304
2017,0,25396,Kevin Na,"7' 5""",2580.25,347
2017,0,29974,Branden Grace,"7' 6""",1985.417,265
2017,0,30925,Dustin Johnson,"7' 6""",2051.083,274
2017,0,25240,D.A. Points,"7' 6""",2298.583,307
2017,0,23497,Tag Ridings,"7' 6""",2071.25,277
2017,0,34046,Jordan Spieth,"7' 6""",2350.417,315
2017,0,34174,John Huh,"7' 7""",3283.0,433
2017,0,28237,Rory McIlroy,"7' 7""",1450.75,192
2017,0,33141,Keegan Bradley,"7' 8""",3636.0,474
2017,0,25198,Francesco Molinari,"7' 8""",2413.833,316
2017,0,37454,Whee Kim,"7' 9""",2817.333,365
2017,0,32839,Hideki Matsuyama,"7' 9""",2264.333,293
2017,0,24361,Pat Perez,"7' 9""",3021.417,391
2017,0,32200,Roberto Castro,"7' 10""",2425.75,309
2017,0,24357,K.J. Choi,"7' 10""",2533.5,324
2017,0,32640,Troy Merritt,"7' 10""",3041.167,388
2017,0,29720,Andres Gonzales,"7' 11""",2203.333,279
2017,0,26758,David Hearn,"7' 11""",3282.667,416
2017,0,30926,Chris Kirk,"7' 11""",2997.583,377
2017,0,28252,Seamus Power,"7' 11""",2995.333,380
2017,0,46970,Jon Rahm,"7' 11""",2587.25,328
2017,0,35891,Cameron Smith,"7' 11""",3275.75,413
2017,0,22371,Aaron Baddeley,"8' 0""",2087.583,262
2017,0,25720,Chad Collins,"8' 0""",2651.333,333
2017,0,32102,Rickie Fowler,"8' 0""",2504.0,312
2017,0,20157,Retief Goosen,"8' 0""",1881.5,235
2017,0,33461,Morgan Hoffmann,"8' 0""",3704.667,462
2017,0,23800,Bryce Molder,"8' 0""",3091.667,387
2017,0,29289,S.Y. Noh,"8' 0""",3212.167,403
2017,0,33448,Justin Thomas,"8' 0""",2635.75,330
2017,0,33120,Mark Anderson,"8' 1""",2029.333,250
2017,0,25364,Paul Casey,"8' 1""",2894.5,358
2017,0,21961,Charles Howell III,"8' 1""",2894.583,359
2017,0,27770,Camilo Villegas,"8' 1""",3180.917,393
2017,0,23541,Ben Crane,"8' 2""",3159.833,388
2017,0,35110,Brett Drewitt,"8' 2""",2059.833,251
2017,0,25191,Gonzalo Fernandez-Castaño,"8' 2""",2192.333,269
2017,0,25900,Lucas Glover,"8' 2""",3242.917,397
2017,0,30852,Ryo Ishikawa,"8' 2""",2064.833,252
2017,0,24024,Zach Johnson,"8' 2""",3036.5,373
2017,0,1810,Phil Mickelson,"8' 2""",3281.333,400
2017,0,23320,Ryan Palmer,"8' 2""",2128.25,261
2017,0,34360,Patrick Reed,"8' 2""",4145.167,508
2017,0,30110,Kyle Stanley,"8' 2""",3648.167,447
2017,0,33419,Cameron Tringale,"8' 2""",2966.5,365
2017,0,32366,Kevin Chappell,"8' 3""",3236.833,392
2017,0,28089,Jason Day,"8' 3""",2570.583,311
2017,0,22046,Geoff Ogilvy,"8' 3""",3038.0,369
2017,0,22405,Justin Rose,"8' 3""",2199.917,267
2017,0,46501,Ollie Schniederjans,"8' 3""",3606.833,435
2017,0,25686,Jason Dufner,"8' 4""",3122.5,375
2017,0,46440,Smylie Kaufman,"8' 4""",2812.0,336
2017,0,39975,Michael Kim,"8' 4""",3651.667,439
2017,0,27936,Martin Laird,"8' 4""",3282.167,395
2017,0,26851,Marc Leishman,"8' 4""",3330.083,398
2017,0,34466,Peter Malnati,"8' 4""",3615.5,436
2017,0,22056,Cameron Percy,"8' 4""",2172.75,261
2017,0,29476,Kyle Reifers,"8' 4""",3381.833,404
2017,0,23621,Rory Sabbatini,"8' 4""",2307.5,278
2017,0,24502,Adam Scott,"8' 4""",1916.5,230
2017,0,33418,Shawn Stefani,"8' 4""",2553.167,307
2017,0,27064,Jhonattan Vegas,"8' 4""",3171.833,381
2017,0,26499,Rafa Cabrera Bello,"8' 5""",2358.917,280
2017,0,34021,Bud Cauley,"8' 5""",3562.667,424
2017,0,20104,Ken Duke,"8' 5""",2960.083,353
2017,0,28679,Fabián Gómez,"8' 5""",2528.417,301
2017,0,29222,Billy Hurley III,"8' 5""",3138.833,372
2017,0,27466,Spencer Levin,"8' 5""",3268.833,387
2017,0,26289,Boo Weekley,"8' 5""",2662.917,316
2017,0,25892,Steve Wheatcroft,"8' 5""",2187.333,261
2017,0,24507,Jason Bohn,"8' 6""",2968.667,348
2017,0,20229,Stewart Cink,"8' 6""",3462.667,407
2017,0,29725,Tony Finau,"8' 6""",3849.0,454
2017,0,36801,Mark Hubbard,"8' 6""",2800.333,330
2017,0,37455,Si Woo Kim,"8' 6""",3148.75,371
2017,0,29478,Kevin Kisner,"8' 6""",3593.25,423
2017,0,26331,Charl Schwartzel,"8' 6""",2537.583,298
2017,0,27649,Brandt Snedeker,"8' 6""",1767.333,208
2017,0,25493,Nick Taylor,"8' 6""",3931.917,462
2017,0,31323,Gary Woodland,"8' 6""",2831.333,333
2017,0,19803,Ryan Armour,"8' 7""",2165.5,252
2017,0,26329,Louis Oosthuizen,"8' 7""",2274.583,266
2017,0,49771,J.T. Poston,"8' 7""",3576.167,415
2017,0,37189,Harold Varner III,"8' 7""",3793.583,444
2017,0,24846,Ricky Barnes,"8' 8""",3897.917,451
2017,0,20593,Greg Chalmers,"8' 8""",3722.417,428
2017,0,19846,Brian Gay,"8' 8""",3495.0,403
2017,0,46550,Brandon Hagy,"8' 8""",3415.75,396
2017,0,23353,J.J. Henry,"8' 8""",3270.833,377
2017,0,27141,J.B. Holmes,"8' 8""",3003.917,348
2017,0,33122,Russell Knox,"8' 8""",2570.917,297
2017,0,36689,Brooks Koepka,"8' 8""",3155.167,363
2017,0,31420,Anirban Lahiri,"8' 8""",3067.333,355
2017,0,29908,C.T. Pan,"8' 8""",3515.833,404
2017,0,30692,Scott Stallings,"8' 8""",3026.083,348
2017,0,34431,Robert Streb,"8' 8""",3971.583,460
2017,0,27214,Kevin Streelman,"8' 8""",3652.583,422
2017,0,35450,Patrick Cantlay,"8' 9""",2084.667,238
2017,0,6522,Ernie Els,"8' 9""",2220.167,253
2017,0,29740,Brad Fritsch,"8' 9""",2207.75,253
2017,0,31646,Emiliano Grillo,"8' 9""",3041.333,349
2017,0,32757,Patton Kizzire,"8' 9""",3393.083,389
2017,0,29518,Brendan Steele,"8' 9""",3232.667,368
2017,0,27963,Chris Stroud,"8' 9""",2391.417,273
2017,0,34264,Hudson Swafford,"8' 9""",3282.0,374
2017,0,33948,Byeong Hun An,"8' 10""",2941.583,334
2017,0,40026,Daniel Berger,"8' 10""",3237.333,366
2017,0,27958,Ryan Blaum,"8' 10""",4167.083,471
2017,0,34099,Harris English,"8' 10""",3413.083,388
2017,0,31557,Jim Herman,"8' 10""",3044.667,346
2017,0,46601,Trey Mullinax,"8' 10""",3205.5,362
2017,0,20572,Rod Pampling,"8' 10""",3241.667,368
2017,0,48081,Xander Schauffele,"8' 10""",3290.833,371
2017,0,30191,Julián Etulain,"8' 11""",2463.25,275
2017,0,32448,James Hahn,"8' 11""",4027.167,452
2017,0,27129,Luke List,"8' 11""",3808.333,426
2017,0,25345,Carl Pettersson,"8' 11""",2924.25,329
2017,0,23325,Vaughn Taylor,"8' 11""",3458.167,389
2017,0,28132,Tyrone Van Aswegen,"8' 11""",3815.25,429
2017,0,40009,Dominic Bozzelli,"9' 0""",2930.083,327
2017,0,48084,Wesley Bryan,"9' 0""",4244.667,473
2017,0,25834,Daniel Summerhays,"9' 0""",4170.583,465
2017,0,32333,Kevin Tway,"9' 0""",3781.083,420
2017,0,28420,Ryan Brehm,"9' 1""",2961.333,326
2017,0,34098,Russell Henley,"9' 1""",4009.083,443
2017,0,12716,Charley Hoffman,"9' 1""",4565.75,504
2017,0,34409,David Lingmerth,"9' 1""",3670.5,405
2017,0,29461,Jamie Lovemark,"9' 1""",4021.083,442
2017,0,28500,Martin Flores,"9' 2""",2870.25,313
2017,0,35506,Mackenzie Hughes,"9' 2""",4872.583,531
2017,0,27974,Sung Kang,"9' 2""",4110.583,448
2017,0,29926,Danny Lee,"9' 2""",3831.833,419
2017,0,24140,Sean O'Hair,"9' 2""",3284.167,359
2017,0,36699,Patrick Rodgers,"9' 2""",3408.917,371
2017,0,27095,Nick Watney,"9' 2""",3021.083,330
2017,0,29479,Scott Brown,"9' 3""",4148.75,447
2017,0,35532,Tom Hoge,"9' 3""",1951.583,211
2017,0,31202,William McGirt,"9' 3""",3327.75,360
