YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2022,140,0,34098,Russell Henley,42.86,3,7
2022,140,0,36801,Mark Hubbard,42.86,3,7
2022,140,0,33122,Russell Knox,42.86,3,7
2022,140,0,34431,Robert Streb,42.86,3,7
2022,140,0,51634,Sahith Theegala,42.86,3,7
2022,146,0,24924,Bill Haas,40.0,2,5
2022,146,0,33597,Harry Higgs,40.0,2,5
2022,146,0,46717,Viktor Hovland,40.0,2,5
2022,146,0,27974,Sung Kang,40.0,2,5
2022,146,0,49766,Hank Lebioda,40.0,2,5
2022,146,0,47529,Mito Pereira,40.0,2,5
2022,146,0,39324,J.J. Spaun,40.0,2,5
2022,146,0,35617,Martin Trainer,40.0,2,5
2022,146,0,49964,Aaron Wise,40.0,2,5
2022,155,0,57366,Cameron Young,38.46,5,13
2022,156,0,34076,Joel Dahmen,37.5,3,8
2022,156,0,29535,Brice Garnett,37.5,3,8
2022,156,0,35310,Lanto Griffin,37.5,3,8
2022,156,0,31646,Emiliano Grillo,37.5,3,8
2022,160,0,55708,Hayden Buckley,33.33,1,3
2022,160,0,52372,Cameron Champ,33.33,2,6
2022,160,0,36884,Ben Kohles,33.33,2,6
2022,160,0,35879,Kelly Kraft,33.33,2,6
2022,160,0,32791,K.H. Lee,33.33,1,3
2022,160,0,36326,David Lipsky,33.33,1,3
2022,160,0,49960,Sepp Straka,33.33,3,9
2022,160,0,32139,Danny Willett,33.33,1,3
2022,168,0,29518,Brendan Steele,27.27,3,11
2022,169,0,29420,Billy Horschel,25.0,1,4
2022,169,0,31420,Anirban Lahiri,25.0,1,4
2022,169,0,26851,Marc Leishman,25.0,2,8
2022,169,0,24138,Ian Poulter,25.0,1,4
2022,169,0,39953,Chase Seiffert,25.0,1,4
2022,169,0,34046,Jordan Spieth,25.0,1,4
2022,169,0,45540,Jared Wolfe,25.0,1,4
2022,169,0,54783,Dylan Wu,25.0,1,4
2022,177,0,47983,Chad Ramey,22.22,2,9
2022,178,0,25686,Jason Dufner,20.0,1,5
2022,178,0,12716,Charley Hoffman,20.0,1,5
2022,178,0,28775,Nate Lashley,20.0,1,5
2022,178,0,40162,Justin Lower,20.0,1,5
2022,178,0,27349,Alex Noren,20.0,1,5
2022,178,0,46340,Alex Smalley,20.0,1,5
2022,178,0,50095,Austin Smotherman,20.0,1,5
2022,178,0,34264,Hudson Swafford,20.0,1,5
2022,178,0,47128,Richy Werenski,20.0,1,5
2022,187,0,30944,Jason Kokrak,12.5,1,8
2022,188,0,45526,Abraham Ancer,11.11,1,9
2022,189,0,46435,Austin Cook,0.0,0,4
2022,189,0,31557,Jim Herman,0.0,0,2
2022,189,0,21961,Charles Howell III,0.0,0,1
2022,189,0,27649,Brandt Snedeker,0.0,0,4
2022,189,0,48699,Callum Tarren,0.0,0,1
2021,1,0,28420,Ryan Brehm,100.0,1,1
2021,1,0,24357,K.J. Choi,100.0,2,2
2021,1,0,40098,Matt Fitzpatrick,100.0,1,1
2021,1,0,24924,Bill Haas,100.0,2,2
2021,1,0,27554,Scott Harrington,100.0,3,3
2021,1,0,33122,Russell Knox,100.0,2,2
2021,1,0,31420,Anirban Lahiri,100.0,1,1
2021,1,0,24781,Hunter Mahan,100.0,4,4
2021,1,0,33413,Ben Martin,100.0,2,2
2021,1,0,47993,Denny McCarthy,100.0,7,7
2021,1,0,24140,Sean O'Hair,100.0,2,2
2021,1,0,27942,Rob Oppenheim,100.0,2,2
2021,1,0,24138,Ian Poulter,100.0,3,3
2021,1,0,48081,Xander Schauffele,100.0,2,2
2021,15,0,32839,Hideki Matsuyama,88.89,8,9
2021,15,0,31560,Brian Stuard,88.89,8,9
2021,17,0,24024,Zach Johnson,87.5,7,8
2021,17,0,36689,Brooks Koepka,87.5,7,8
2021,17,0,23108,Matt Kuchar,87.5,7,8
2021,17,0,28775,Nate Lashley,87.5,7,8
2021,17,0,29926,Danny Lee,87.5,7,8
2021,17,0,48822,Sebastián Muñoz,87.5,7,8
2021,17,0,33419,Cameron Tringale,87.5,7,8
2021,24,0,30925,Dustin Johnson,85.71,6,7
2021,24,0,27936,Martin Laird,85.71,6,7
2021,26,0,32816,Satoshi Kodaira,83.33,5,6
2021,26,0,26851,Marc Leishman,83.33,5,6
2021,26,0,50525,Collin Morikawa,83.33,5,6
2021,26,0,35617,Martin Trainer,83.33,5,6
2021,30,0,29420,Billy Horschel,80.0,4,5
2021,30,0,25396,Kevin Na,80.0,4,5
2021,30,0,27349,Alex Noren,80.0,8,10
2021,30,0,29908,C.T. Pan,80.0,4,5
2021,30,0,28252,Seamus Power,80.0,4,5
2021,30,0,37275,Sam Ryder,80.0,4,5
2021,30,0,32150,Michael Thompson,80.0,4,5
2021,30,0,25632,Jimmy Walker,80.0,8,10
2021,30,0,32254,Xinjun Zhang,80.0,4,5
2021,39,0,32640,Troy Merritt,77.78,7,9
2021,40,0,39971,Sungjae Im,76.92,10,13
2021,41,0,33948,Byeong Hun An,75.0,3,4
2021,41,0,40026,Daniel Berger,75.0,3,4
2021,41,0,32618,Rhein Gibson,75.0,3,4
2021,41,0,33490,Bo Hoag,75.0,3,4
2021,41,0,30926,Chris Kirk,75.0,6,8
2021,41,0,27556,Ted Potter Jr.,75.0,6,8
2021,41,0,36699,Patrick Rodgers,75.0,3,4
2021,41,0,24502,Adam Scott,75.0,3,4
2021,41,0,29221,Webb Simpson,75.0,3,4
2021,50,0,35450,Patrick Cantlay,72.73,8,11
2021,51,0,45157,Cam Davis,71.43,5,7
2021,51,0,21209,Sergio Garcia,71.43,5,7
2021,51,0,26329,Louis Oosthuizen,71.43,5,7
2021,51,0,34264,Hudson Swafford,71.43,5,7
2021,55,0,46442,Maverick McNealy,69.23,9,13
2021,56,0,22371,Aaron Baddeley,66.67,2,3
2021,56,0,26499,Rafa Cabrera Bello,66.67,4,6
2021,56,0,34314,Sebastian Cappelen,66.67,2,3
2021,56,0,34076,Joel Dahmen,66.67,8,12
2021,56,0,23983,Luke Donald,66.67,2,3
2021,56,0,31646,Emiliano Grillo,66.67,4,6
2021,56,0,46550,Brandon Hagy,66.67,4,6
2021,56,0,34363,Tyrrell Hatton,66.67,4,6
2021,56,0,49298,Kramer Hickok,66.67,4,6
2021,56,0,21961,Charles Howell III,66.67,2,3
2021,56,0,49766,Hank Lebioda,66.67,2,3
2021,56,0,34360,Patrick Reed,66.67,4,6
2021,56,0,23621,Rory Sabbatini,66.67,4,6
2021,56,0,26331,Charl Schwartzel,66.67,4,6
2021,56,0,34046,Jordan Spieth,66.67,8,12
2021,56,0,30692,Scott Stallings,66.67,2,3
2021,56,0,40006,Erik van Rooyen,66.67,4,6
2021,56,0,47128,Richy Werenski,66.67,6,9
2021,56,0,51894,Vince Whaley,66.67,4,6
2021,75,0,33141,Keegan Bradley,63.64,7,11
2021,75,0,29479,Scott Brown,63.64,7,11
2021,75,0,19846,Brian Gay,63.64,7,11
2021,75,0,39546,Keith Mitchell,63.64,7,11
2021,79,0,25686,Jason Dufner,62.5,5,8
2021,79,0,31557,Jim Herman,62.5,5,8
2021,79,0,33597,Harry Higgs,62.5,5,8
2021,79,0,26300,Matt Jones,62.5,5,8
2021,79,0,32757,Patton Kizzire,62.5,5,8
2021,79,0,35449,Adam Long,62.5,5,8
2021,79,0,30163,Henrik Norlander,62.5,5,8
2021,79,0,35891,Cameron Smith,62.5,5,8
2021,87,0,45486,Joaquin Niemann,61.54,8,13
2021,88,0,47504,Sam Burns,60.0,6,10
2021,88,0,32662,Michael Gligic,60.0,3,5
2021,88,0,29974,Branden Grace,60.0,3,5
2021,88,0,33399,Adam Hadwin,60.0,6,10
2021,88,0,27644,Brian Harman,60.0,6,10
2021,88,0,22056,Cameron Percy,60.0,3,5
2021,88,0,23325,Vaughn Taylor,60.0,3,5
2021,95,0,35532,Tom Hoge,58.33,7,12
2021,95,0,49771,J.T. Poston,58.33,7,12
2021,97,0,47959,Bryson DeChambeau,57.14,4,7
2021,97,0,39977,Max Homa,57.14,4,7
2021,97,0,27974,Sung Kang,57.14,4,7
2021,97,0,25818,Scott Piercy,57.14,4,7
2021,97,0,46046,Scottie Scheffler,57.14,8,14
2021,97,0,27649,Brandt Snedeker,57.14,4,7
2021,97,0,20396,Lee Westwood,57.14,4,7
2021,104,0,32791,K.H. Lee,55.56,5,9
2021,104,0,33448,Justin Thomas,55.56,5,9
2021,104,0,37189,Harold Varner III,55.56,5,9
2021,104,0,35658,Kris Ventura,55.56,5,9
2021,108,0,52375,Doug Ghim,54.55,6,11
2021,108,0,36801,Mark Hubbard,54.55,6,11
2021,108,0,30944,Jason Kokrak,54.55,6,11
2021,108,0,34431,Robert Streb,54.55,6,11
2021,112,0,37455,Si Woo Kim,53.85,7,13
2021,113,0,19803,Ryan Armour,50.0,1,2
2021,113,0,32070,Rafael Campos,50.0,2,4
2021,113,0,51766,Wyndham Clark,50.0,4,8
2021,113,0,46435,Austin Cook,50.0,3,6
2021,113,0,32102,Rickie Fowler,50.0,1,2
2021,113,0,29970,Dylan Frittelli,50.0,4,8
2021,113,0,29535,Brice Garnett,50.0,4,8
2021,113,0,46402,Talor Gooch,50.0,4,8
2021,113,0,26758,David Hearn,50.0,1,2
2021,113,0,34466,Peter Malnati,50.0,5,10
2021,113,0,53165,Doc Redman,50.0,3,6
2021,113,0,22405,Justin Rose,50.0,2,4
2021,113,0,47347,Adam Schenk,50.0,4,8
2021,113,0,46441,Robby Shelton,50.0,4,8
2021,113,0,25493,Nick Taylor,50.0,2,4
2021,113,0,30927,Brendon Todd,50.0,2,4
2021,113,0,32333,Kevin Tway,50.0,2,4
2021,113,0,23623,Bo Van Pelt,50.0,2,4
2021,113,0,27064,Jhonattan Vegas,50.0,1,2
2021,113,0,27770,Camilo Villegas,50.0,2,4
2021,113,0,48887,Matt Wallace,50.0,3,6
2021,113,0,49964,Aaron Wise,50.0,4,8
2021,135,0,23320,Ryan Palmer,45.45,5,11
2021,135,0,34256,Andrew Putnam,45.45,5,11
2021,137,0,34099,Harris English,44.44,4,9
2021,137,0,35461,Beau Hossler,44.44,4,9
2021,137,0,27129,Luke List,44.44,4,9
2021,140,0,39997,Corey Conners,42.86,3,7
2021,140,0,32448,James Hahn,42.86,3,7
2021,140,0,27141,J.B. Holmes,42.86,3,7
2021,140,0,29478,Kevin Kisner,42.86,3,7
2021,140,0,40042,Tyler McCumber,42.86,3,7
2021,140,0,33667,Carlos Ortiz,42.86,3,7
2021,140,0,33486,Roger Sloan,42.86,3,7
2021,140,0,32139,Danny Willett,42.86,3,7
2021,148,0,45526,Abraham Ancer,40.0,4,10
2021,148,0,28089,Jason Day,40.0,2,5
2021,148,0,35310,Lanto Griffin,40.0,2,5
2021,148,0,12716,Charley Hoffman,40.0,4,10
2021,148,0,33204,Shane Lowry,40.0,2,5
2021,148,0,47483,Will Zalatoris,40.0,2,5
2021,154,0,25364,Paul Casey,37.5,3,8
2021,154,0,49960,Sepp Straka,37.5,3,8
2021,156,0,29268,Bronson Burgoon,33.33,1,3
2021,156,0,20229,Stewart Cink,33.33,1,3
2021,156,0,46717,Viktor Hovland,33.33,2,6
2021,156,0,33410,Andrew Landry,33.33,2,6
2021,156,0,35104,Tom Lewis,33.33,2,6
2021,156,0,28237,Rory McIlroy,33.33,2,6
2021,156,0,1810,Phil Mickelson,33.33,4,12
2021,156,0,24361,Pat Perez,33.33,3,9
2021,164,0,52372,Cameron Champ,28.57,2,7
2021,164,0,45609,Tyler Duncan,28.57,2,7
2021,164,0,29725,Tony Finau,28.57,2,7
2021,164,0,56278,Matthew Wolff,28.57,2,7
2021,168,0,34098,Russell Henley,25.0,1,4
2021,168,0,35506,Mackenzie Hughes,25.0,2,8
2021,168,0,39324,J.J. Spaun,25.0,1,4
2021,168,0,30110,Kyle Stanley,25.0,1,4
2021,172,0,25900,Lucas Glover,22.22,2,9
2021,172,0,56762,Will Gordon,22.22,2,9
2021,174,0,36871,Matthew NeSmith,20.0,1,5
2021,174,0,26476,Chez Reavie,20.0,1,5
2021,174,0,25804,Bubba Watson,20.0,1,5
2021,177,0,34563,Chesson Hadley,16.67,1,6
2021,177,0,29518,Brendan Steele,16.67,1,6
2021,177,0,27214,Kevin Streelman,16.67,1,6
2021,180,0,33404,Chris Baker,0.0,0,1
2021,180,0,34255,Joseph Bramlett,0.0,0,2
2021,180,0,28679,Fabián Gómez,0.0,0,1
2021,180,0,34174,John Huh,0.0,0,1
2021,180,0,34213,Grayson Murray,0.0,0,2
2021,180,0,46970,Jon Rahm,0.0,0,2
2021,180,0,39953,Chase Seiffert,0.0,0,3
2021,180,0,27330,Josh Teater,0.0,0,1
2021,180,0,23788,D.J. Trahan,0.0,0,1
2021,180,0,27095,Nick Watney,0.0,0,2
2021,180,0,31323,Gary Woodland,0.0,0,3
2020,1,0,21407,Arjun Atwal,100.0,1,1
2020,1,0,46435,Austin Cook,100.0,1,1
2020,1,0,47959,Bryson DeChambeau,100.0,7,7
2020,1,0,30911,Tommy Fleetwood,100.0,2,2
2020,1,0,48045,Michael Gellerman,100.0,2,2
2020,1,0,32662,Michael Gligic,100.0,2,2
2020,1,0,31420,Anirban Lahiri,100.0,3,3
2020,1,0,26329,Louis Oosthuizen,100.0,3,3
2020,1,0,24138,Ian Poulter,100.0,7,7
2020,1,0,33449,Zack Sucher,100.0,1,1
2020,11,2,27644,Brian Harman,87.5,7,8
2020,11,2,34360,Patrick Reed,87.5,7,8
2020,13,2,33448,Justin Thomas,85.71,6,7
2020,13,2,48887,Matt Wallace,85.71,6,7
2020,15,2,29268,Bronson Burgoon,83.33,5,6
2020,15,2,34021,Bud Cauley,83.33,5,6
2020,15,2,34256,Andrew Putnam,83.33,5,6
2020,15,5,29221,Webb Simpson,83.33,5,6
2020,19,1,32640,Troy Merritt,80.0,4,5
2020,20,3,40098,Matt Fitzpatrick,77.78,7,9
2020,20,3,34046,Jordan Spieth,77.78,7,9
2020,22,4,51766,Wyndham Clark,75.0,3,4
2020,22,4,39997,Corey Conners,75.0,6,8
2020,22,4,29725,Tony Finau,75.0,3,4
2020,22,4,32618,Rhein Gibson,75.0,3,4
2020,22,4,32791,K.H. Lee,75.0,3,4
2020,22,4,29908,C.T. Pan,75.0,3,4
2020,22,4,24361,Pat Perez,75.0,3,4
2020,22,4,30110,Kyle Stanley,75.0,3,4
2020,22,4,29484,Peter Uihlein,75.0,3,4
2020,31,6,40026,Daniel Berger,72.73,8,11
2020,31,4,49771,J.T. Poston,72.73,8,11
2020,33,7,29478,Kevin Kisner,71.43,5,7
2020,33,3,33419,Cameron Tringale,71.43,5,7
2020,35,2,29518,Brendan Steele,70.0,7,10
2020,36,3,46402,Talor Gooch,69.23,9,13
2020,37,3,33120,Mark Anderson,66.67,2,3
2020,37,3,22371,Aaron Baddeley,66.67,2,3
2020,37,3,35450,Patrick Cantlay,66.67,6,9
2020,37,3,25364,Paul Casey,66.67,2,3
2020,37,3,34099,Harris English,66.67,2,3
2020,37,3,28679,Fabián Gómez,66.67,2,3
2020,37,3,46550,Brandon Hagy,66.67,2,3
2020,37,3,27554,Scott Harrington,66.67,4,6
2020,37,3,35461,Beau Hossler,66.67,6,9
2020,37,3,30925,Dustin Johnson,66.67,8,12
2020,37,3,25572,Graeme McDowell,66.67,4,6
2020,37,3,39546,Keith Mitchell,66.67,2,3
2020,37,3,34213,Grayson Murray,66.67,2,3
2020,37,26,48081,Xander Schauffele,66.67,4,6
2020,37,3,33486,Roger Sloan,66.67,2,3
2020,37,3,48119,Ben Taylor,66.67,2,3
2020,37,3,35658,Kris Ventura,66.67,2,3
2020,54,3,29420,Billy Horschel,63.64,7,11
2020,54,-31,25396,Kevin Na,63.64,7,11
2020,56,3,25900,Lucas Glover,62.5,5,8
2020,56,3,27649,Brandt Snedeker,62.5,5,8
2020,58,-1,35310,Lanto Griffin,61.54,8,13
2020,58,4,46046,Scottie Scheffler,61.54,8,13
2020,60,3,31646,Emiliano Grillo,60.0,3,5
2020,60,3,40042,Tyler McCumber,60.0,3,5
2020,60,3,27349,Alex Noren,60.0,3,5
2020,60,3,27942,Rob Oppenheim,60.0,3,5
2020,60,3,23320,Ryan Palmer,60.0,6,10
2020,60,3,25493,Nick Taylor,60.0,3,5
2020,60,3,35617,Martin Trainer,60.0,3,5
2020,67,5,37455,Si Woo Kim,57.14,4,7
2020,67,5,23108,Matt Kuchar,57.14,4,7
2020,67,5,23621,Rory Sabbatini,57.14,4,7
2020,70,5,45526,Abraham Ancer,55.56,5,9
2020,70,5,29479,Scott Brown,55.56,5,9
2020,70,14,52372,Cameron Champ,55.56,5,9
2020,70,5,33399,Adam Hadwin,55.56,5,9
2020,70,5,30944,Jason Kokrak,55.56,5,9
2020,70,-11,50525,Collin Morikawa,55.56,5,9
2020,70,5,53165,Doc Redman,55.56,5,9
2020,70,5,46441,Robby Shelton,55.56,5,9
2020,78,3,40058,Zac Blair,54.55,6,11
2020,78,3,33667,Carlos Ortiz,54.55,6,11
2020,80,3,32254,Xinjun Zhang,53.85,7,13
2020,81,3,19803,Ryan Armour,50.0,3,6
2020,81,3,40009,Dominic Bozzelli,50.0,1,2
2020,81,3,20229,Stewart Cink,50.0,5,10
2020,81,3,34076,Joel Dahmen,50.0,5,10
2020,81,3,45157,Cam Davis,50.0,1,2
2020,81,3,28089,Jason Day,50.0,2,4
2020,81,3,10809,Jim Furyk,50.0,1,2
2020,81,3,29974,Branden Grace,50.0,2,4
2020,81,3,34563,Chesson Hadley,50.0,3,6
2020,81,3,32448,James Hahn,50.0,1,2
2020,81,3,33597,Harry Higgs,50.0,6,12
2020,81,3,12716,Charley Hoffman,50.0,3,6
2020,81,3,39977,Max Homa,50.0,2,4
2020,81,3,36801,Mark Hubbard,50.0,5,10
2020,81,3,24024,Zach Johnson,50.0,4,8
2020,81,3,49766,Hank Lebioda,50.0,2,4
2020,81,3,35230,Nelson Ledesma,50.0,3,6
2020,81,3,47993,Denny McCarthy,50.0,6,12
2020,81,3,30163,Henrik Norlander,50.0,3,6
2020,81,3,22056,Cameron Percy,50.0,2,4
2020,81,3,28252,Seamus Power,50.0,1,2
2020,81,3,46970,Jon Rahm,50.0,3,6
2020,81,3,35732,Wes Roach,50.0,1,2
2020,81,3,36699,Patrick Rodgers,50.0,3,6
2020,81,3,47347,Adam Schenk,50.0,4,8
2020,81,3,39953,Chase Seiffert,50.0,1,2
2020,81,3,32150,Michael Thompson,50.0,2,4
2020,81,3,32139,Danny Willett,50.0,2,4
2020,81,3,31323,Gary Woodland,50.0,2,4
2020,110,5,39971,Sungjae Im,45.45,5,11
2020,111,5,33948,Byeong Hun An,44.44,4,9
2020,111,5,32839,Hideki Matsuyama,44.44,4,9
2020,111,5,46442,Maverick McNealy,44.44,4,9
2020,111,5,27214,Kevin Streelman,44.44,4,9
2020,115,5,34255,Joseph Bramlett,42.86,3,7
2020,115,5,21209,Sergio Garcia,42.86,3,7
2020,117,5,35891,Cameron Smith,41.67,5,12
2020,117,5,31560,Brian Stuard,41.67,5,12
2020,119,5,28420,Ryan Brehm,40.0,2,5
2020,119,5,34314,Sebastian Cappelen,40.0,2,5
2020,119,5,32366,Kevin Chappell,40.0,2,5
2020,119,5,25686,Jason Dufner,40.0,2,5
2020,119,5,19846,Brian Gay,40.0,2,5
2020,119,54,34363,Tyrrell Hatton,40.0,2,5
2020,119,5,21961,Charles Howell III,40.0,2,5
2020,119,5,36689,Brooks Koepka,40.0,2,5
2020,119,5,33410,Andrew Landry,40.0,4,10
2020,119,5,29926,Danny Lee,40.0,4,10
2020,119,5,35449,Adam Long,40.0,2,5
2020,119,5,47128,Richy Werenski,40.0,2,5
2020,131,4,35506,Mackenzie Hughes,38.46,5,13
2020,132,4,45609,Tyler Duncan,37.5,3,8
2020,132,4,32102,Rickie Fowler,37.5,3,8
2020,132,4,52375,Doug Ghim,37.5,3,8
2020,132,4,30927,Brendon Todd,37.5,3,8
2020,132,4,25632,Jimmy Walker,37.5,3,8
2020,137,4,33404,Chris Baker,33.33,1,3
2020,137,4,33141,Keegan Bradley,33.33,2,6
2020,137,4,26499,Rafa Cabrera Bello,33.33,1,3
2020,137,4,29970,Dylan Frittelli,33.33,3,9
2020,137,4,26758,David Hearn,33.33,1,3
2020,137,4,33490,Bo Hoag,33.33,2,6
2020,137,4,46717,Viktor Hovland,33.33,3,9
2020,137,4,26300,Matt Jones,33.33,2,6
2020,137,4,27129,Luke List,33.33,2,6
2020,137,4,28237,Rory McIlroy,33.33,1,3
2020,137,4,1810,Phil Mickelson,33.33,2,6
2020,137,4,26596,Ryan Moore,33.33,2,6
2020,137,4,27556,Ted Potter Jr.,33.33,1,3
2020,137,4,22405,Justin Rose,33.33,1,3
2020,137,4,39324,J.J. Spaun,33.33,2,6
2020,137,4,49960,Sepp Straka,33.33,2,6
2020,137,4,23325,Vaughn Taylor,33.33,4,12
2020,137,4,32333,Kevin Tway,33.33,1,3
2020,137,4,37189,Harold Varner III,33.33,2,6
2020,137,4,27095,Nick Watney,33.33,2,6
2020,137,4,51894,Vince Whaley,33.33,1,3
2020,137,4,25349,Tim Wilkinson,33.33,1,3
2020,137,4,49964,Aaron Wise,33.33,1,3
2020,137,4,56278,Matthew Wolff,33.33,3,9
2020,161,6,31557,Jim Herman,30.0,3,10
2020,162,6,36871,Matthew NeSmith,28.57,2,7
2020,162,27,45486,Joaquin Niemann,28.57,2,7
2020,162,6,26476,Chez Reavie,28.57,2,7
2020,162,6,30692,Scott Stallings,28.57,2,7
2020,162,6,27330,Josh Teater,28.57,2,7
2020,167,5,25804,Bubba Watson,27.27,3,11
2020,168,5,47504,Sam Burns,25.0,1,4
2020,168,5,29535,Brice Garnett,25.0,1,4
2020,168,5,27974,Sung Kang,25.0,1,4
2020,168,5,28775,Nate Lashley,25.0,2,8
2020,168,5,33413,Ben Martin,25.0,1,4
2020,168,5,25818,Scott Piercy,25.0,3,12
2020,168,5,34431,Robert Streb,25.0,1,4
2020,168,5,27963,Chris Stroud,25.0,1,4
2020,168,5,23788,D.J. Trahan,25.0,2,8
2020,177,6,37275,Sam Ryder,22.22,2,9
2020,178,6,24924,Bill Haas,20.0,1,5
2020,178,6,32757,Patton Kizzire,20.0,1,5
2020,178,6,26851,Marc Leishman,20.0,1,5
2020,178,6,23623,Bo Van Pelt,20.0,1,5
2020,182,6,28307,Matt Every,18.18,2,11
2020,183,6,33122,Russell Knox,16.67,1,6
2020,183,6,27936,Martin Laird,16.67,1,6
2020,185,7,35532,Tom Hoge,14.29,1,7
2020,186,7,48822,Sebastián Muñoz,12.5,1,8
2020,187,7,56762,Will Gordon,0.0,0,1
2020,187,7,33204,Shane Lowry,0.0,0,2
2020,187,7,34466,Peter Malnati,0.0,0,3
2020,187,7,24502,Adam Scott,0.0,0,2
2020,187,7,27064,Jhonattan Vegas,0.0,0,2
2019,1,0,28259,Sangmoon Bae,100.0,2,2
2019,1,0,6522,Ernie Els,100.0,3,3
2019,1,0,10809,Jim Furyk,100.0,7,7
2019,1,0,19846,Brian Gay,100.0,3,3
2019,1,0,36799,Stephan Jaeger,100.0,1,1
2019,1,0,37455,Si Woo Kim,100.0,6,6
2019,1,0,24361,Pat Perez,100.0,3,3
2019,1,0,35732,Wes Roach,100.0,2,2
2019,1,0,24502,Adam Scott,100.0,2,2
2019,1,0,34431,Robert Streb,100.0,3,3
2019,1,0,33419,Cameron Tringale,100.0,5,5
2019,1,0,31323,Gary Woodland,100.0,10,10
2019,13,0,45157,Cam Davis,88.89,8,9
2019,13,0,25818,Scott Piercy,88.89,8,9
2019,15,0,29725,Tony Finau,87.5,7,8
2019,15,0,25900,Lucas Glover,87.5,7,8
2019,15,0,29223,Sam Saunders,87.5,7,8
2019,15,0,48081,Xander Schauffele,87.5,7,8
2019,19,0,26499,Rafa Cabrera Bello,85.71,6,7
2019,19,0,47959,Bryson DeChambeau,85.71,6,7
2019,21,0,32757,Patton Kizzire,83.33,5,6
2019,21,0,27649,Brandt Snedeker,83.33,10,12
2019,21,0,32333,Kevin Tway,83.33,5,6
2019,24,0,34076,Joel Dahmen,81.82,9,11
2019,24,0,32839,Hideki Matsuyama,81.82,9,11
2019,24,0,31560,Brian Stuard,81.82,9,11
2019,27,0,32200,Roberto Castro,80.0,4,5
2019,27,0,39997,Corey Conners,80.0,8,10
2019,27,0,34099,Harris English,80.0,8,10
2019,27,0,30911,Tommy Fleetwood,80.0,4,5
2019,27,0,46970,Jon Rahm,80.0,4,5
2019,27,0,34360,Patrick Reed,80.0,8,10
2019,27,0,33486,Roger Sloan,80.0,4,5
2019,27,0,27214,Kevin Streelman,80.0,8,10
2019,27,0,33448,Justin Thomas,80.0,4,5
2019,36,0,21961,Charles Howell III,77.78,7,9
2019,37,0,35376,Roberto Díaz,75.0,3,4
2019,37,0,46523,Joey Garber,75.0,3,4
2019,37,0,39977,Max Homa,75.0,6,8
2019,37,0,30944,Jason Kokrak,75.0,3,4
2019,37,0,23108,Matt Kuchar,75.0,6,8
2019,37,0,30946,Alex Prugh,75.0,3,4
2019,43,0,37454,Whee Kim,72.73,8,11
2019,43,0,23325,Vaughn Taylor,72.73,8,11
2019,45,0,34021,Bud Cauley,71.43,5,7
2019,45,0,25686,Jason Dufner,71.43,5,7
2019,45,0,29970,Dylan Frittelli,71.43,5,7
2019,45,0,34466,Peter Malnati,71.43,5,7
2019,45,0,40115,Adam Svensson,71.43,5,7
2019,45,0,49964,Aaron Wise,71.43,5,7
2019,45,0,37340,Chase Wright,71.43,5,7
2019,52,0,29974,Branden Grace,70.0,7,10
2019,52,0,24924,Bill Haas,70.0,7,10
2019,54,0,45526,Abraham Ancer,66.67,6,9
2019,54,0,22371,Aaron Baddeley,66.67,2,3
2019,54,0,40009,Dominic Bozzelli,66.67,4,6
2019,54,0,30191,Julián Etulain,66.67,2,3
2019,54,0,46402,Talor Gooch,66.67,4,6
2019,54,0,39954,Cody Gribble,66.67,4,6
2019,54,0,31557,Jim Herman,66.67,2,3
2019,54,0,35506,Mackenzie Hughes,66.67,4,6
2019,54,0,21731,Freddie Jacobson,66.67,2,3
2019,54,0,33122,Russell Knox,66.67,8,12
2019,54,0,34261,Scott Langley,66.67,2,3
2019,54,0,27129,Luke List,66.67,6,9
2019,54,0,25396,Kevin Na,66.67,6,9
2019,54,0,20572,Rod Pampling,66.67,2,3
2019,54,0,29908,C.T. Pan,66.67,2,3
2019,54,0,37275,Sam Ryder,66.67,2,3
2019,54,0,39327,Ben Silverman,66.67,6,9
2019,54,0,33418,Shawn Stefani,66.67,4,6
2019,54,0,49960,Sepp Straka,66.67,2,3
2019,54,0,35617,Martin Trainer,66.67,4,6
2019,54,0,25632,Jimmy Walker,66.67,8,12
2019,75,0,49771,J.T. Poston,63.64,7,11
2019,76,0,29535,Brice Garnett,62.5,5,8
2019,76,0,47990,Kyle Jones,62.5,5,8
2019,76,0,27974,Sung Kang,62.5,5,8
2019,76,0,39975,Michael Kim,62.5,5,8
2019,76,0,47347,Adam Schenk,62.5,5,8
2019,76,0,46501,Ollie Schniederjans,62.5,10,16
2019,76,0,29221,Webb Simpson,62.5,5,8
2019,76,0,25493,Nick Taylor,62.5,5,8
2019,84,0,49303,Anders Albertson,60.0,3,5
2019,84,0,33948,Byeong Hun An,60.0,6,10
2019,84,0,40026,Daniel Berger,60.0,9,15
2019,84,0,35450,Patrick Cantlay,60.0,6,10
2019,84,0,51766,Wyndham Clark,60.0,3,5
2019,84,0,36689,Brooks Koepka,60.0,3,5
2019,84,0,33410,Andrew Landry,60.0,9,15
2019,84,0,32640,Troy Merritt,60.0,3,5
2019,84,0,39546,Keith Mitchell,60.0,3,5
2019,84,0,46601,Trey Mullinax,60.0,3,5
2019,84,0,45486,Joaquin Niemann,60.0,6,10
