YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2022,0,55708,Hayden Buckley,1.6,2,125,98.4
2022,0,39997,Corey Conners,1.63,2,123,98.37
2022,0,29725,Tony Finau,1.63,2,123,98.37
2022,0,31646,Emiliano Grillo,1.71,2,117,98.29
2022,0,30692,Scott Stallings,1.83,2,109,98.17
2022,0,51766,Wyndham Clark,1.87,2,107,98.13
2022,0,50095,Austin Smotherman,1.87,2,107,98.13
2022,0,23325,Vaughn Taylor,1.92,1,52,98.08
2022,0,36799,Stephan Jaeger,1.96,2,102,98.04
2022,0,24502,Adam Scott,1.96,2,102,98.04
2022,0,33419,Cameron Tringale,2.04,2,98,97.96
2022,0,27974,Sung Kang,2.13,2,94,97.87
2022,0,49766,Hank Lebioda,2.15,2,93,97.85
2022,0,25493,Nick Taylor,2.15,2,93,97.85
2022,0,34046,Jordan Spieth,2.17,2,92,97.83
2022,0,35310,Lanto Griffin,2.2,2,91,97.8
2022,0,30163,Henrik Norlander,2.2,2,91,97.8
2022,0,25900,Lucas Glover,2.22,3,135,97.78
2022,0,54628,Lee Hodges,2.22,3,135,97.78
2022,0,30927,Brendon Todd,2.25,2,89,97.75
2022,0,45522,Christiaan Bezuidenhout,2.27,2,88,97.73
2022,0,33486,Roger Sloan,2.3,2,87,97.7
2022,0,48084,Wesley Bryan,2.33,1,43,97.67
2022,0,27095,Nick Watney,2.33,2,86,97.67
2022,0,29535,Brice Garnett,2.35,2,85,97.65
2022,0,24924,Bill Haas,2.35,2,85,97.65
2022,0,27129,Luke List,2.41,2,83,97.59
2022,0,22056,Cameron Percy,2.44,1,41,97.56
2022,0,56278,Matthew Wolff,2.44,1,41,97.56
2022,0,23983,Luke Donald,2.47,2,81,97.53
2022,0,31420,Anirban Lahiri,2.47,2,81,97.53
2022,0,47983,Chad Ramey,2.47,2,81,97.53
2022,0,46340,Alex Smalley,2.5,3,120,97.5
2022,0,51997,Andrew Novak,2.53,2,79,97.47
2022,0,34256,Andrew Putnam,2.56,3,117,97.44
2022,0,35450,Patrick Cantlay,2.6,2,77,97.4
2022,0,32757,Patton Kizzire,2.61,3,115,97.39
2022,0,40250,Taylor Pendrith,2.63,3,114,97.37
2022,0,29221,Webb Simpson,2.63,2,76,97.37
2022,0,36884,Ben Kohles,2.67,2,75,97.33
2022,0,52374,Brandon Wu,2.74,2,73,97.26
2022,0,52375,Doug Ghim,2.75,3,109,97.25
2022,0,27139,David Skinns,2.78,2,72,97.22
2022,0,39546,Keith Mitchell,2.83,3,106,97.17
2022,0,33204,Shane Lowry,2.86,2,70,97.14
2022,0,34255,Joseph Bramlett,2.91,3,103,97.09
2022,0,47504,Sam Burns,2.91,3,103,97.09
2022,0,37212,Paul Barjon,2.97,3,101,97.03
2022,0,29974,Branden Grace,2.99,2,67,97.01
2022,0,47995,Davis Riley,3.08,4,130,96.92
2022,0,22405,Justin Rose,3.13,2,64,96.87
2022,0,20229,Stewart Cink,3.16,3,95,96.84
2022,0,39436,Joshua Creel,3.23,2,62,96.77
2022,0,46717,Viktor Hovland,3.23,3,93,96.77
2022,0,26300,Matt Jones,3.23,2,62,96.77
2022,0,31557,Jim Herman,3.28,2,61,96.72
2022,0,36871,Matthew NeSmith,3.31,4,121,96.69
2022,0,27649,Brandt Snedeker,3.33,2,60,96.67
2022,0,32139,Danny Willett,3.33,2,60,96.67
2022,0,27214,Kevin Streelman,3.39,4,118,96.61
2022,0,34363,Tyrrell Hatton,3.45,2,58,96.55
2022,0,51634,Sahith Theegala,3.45,4,116,96.55
2022,0,21961,Charles Howell III,3.49,3,86,96.51
2022,0,35110,Brett Drewitt,3.51,2,57,96.49
2022,0,28089,Jason Day,3.53,3,85,96.47
2022,0,29926,Danny Lee,3.57,2,56,96.43
2022,0,27936,Martin Laird,3.6,4,111,96.4
2022,0,48699,Callum Tarren,3.61,3,83,96.39
2022,0,34610,Matthias Schwab,3.66,3,82,96.34
2022,0,45157,Cam Davis,3.67,4,109,96.33
2022,0,33490,Bo Hoag,3.85,2,52,96.15
2022,0,46550,Brandon Hagy,3.9,3,77,96.1
2022,0,25686,Jason Dufner,3.92,2,51,96.08
2022,0,28252,Seamus Power,3.92,4,102,96.08
2022,0,34264,Hudson Swafford,3.95,3,76,96.05
2022,0,24138,Ian Poulter,4.08,2,49,95.92
2022,0,49964,Aaron Wise,4.2,5,119,95.8
2022,0,36326,David Lipsky,4.42,5,113,95.58
2022,0,54783,Dylan Wu,4.48,3,67,95.52
2022,0,35449,Adam Long,4.58,6,131,95.42
2022,0,37275,Sam Ryder,4.63,5,108,95.37
2022,0,49298,Kramer Hickok,4.72,6,127,95.28
2022,0,34098,Russell Henley,4.76,4,84,95.24
2022,0,12716,Charley Hoffman,4.88,4,82,95.12
2022,0,33448,Justin Thomas,4.88,4,82,95.12
2022,0,19803,Ryan Armour,5.17,3,58,94.83
2022,0,48887,Matt Wallace,5.19,4,77,94.81
2022,0,32816,Satoshi Kodaira,5.26,3,57,94.74
2022,0,47128,Richy Werenski,5.33,4,75,94.67
2022,0,47483,Will Zalatoris,5.33,4,75,94.67
2022,0,39953,Chase Seiffert,5.36,3,56,94.64
2022,0,32366,Kevin Chappell,5.48,4,73,94.52
2022,0,37455,Si Woo Kim,5.79,7,121,94.21
2022,0,31323,Gary Woodland,5.81,5,86,94.19
2022,0,40162,Justin Lower,6.25,5,80,93.75
2022,0,40115,Adam Svensson,6.35,8,126,93.65
2022,0,28114,Dawie van der Walt,6.56,4,61,93.44
2021,0,33120,Mark Anderson,0.0,0,49,100.0
2021,0,22371,Aaron Baddeley,0.0,0,62,100.0
2021,0,33404,Chris Baker,0.0,0,56,100.0
2021,0,34255,Joseph Bramlett,0.0,0,70,100.0
2021,0,51766,Wyndham Clark,0.0,0,102,100.0
2021,0,34076,Joel Dahmen,0.0,0,96,100.0
2021,0,29725,Tony Finau,0.0,0,88,100.0
2021,0,32618,Rhein Gibson,0.0,0,56,100.0
2021,0,28679,Fabián Gómez,0.0,0,37,100.0
2021,0,29974,Branden Grace,0.0,0,107,100.0
2021,0,34363,Tyrrell Hatton,0.0,0,62,100.0
2021,0,26758,David Hearn,0.0,0,65,100.0
2021,0,33597,Harry Higgs,0.0,0,88,100.0
2021,0,35461,Beau Hossler,0.0,0,99,100.0
2021,0,35506,Mackenzie Hughes,0.0,0,105,100.0
2021,0,37455,Si Woo Kim,0.0,0,96,100.0
2021,0,30926,Chris Kirk,0.0,0,92,100.0
2021,0,35230,Nelson Ledesma,0.0,0,51,100.0
2021,0,26851,Marc Leishman,0.0,0,103,100.0
2021,0,33204,Shane Lowry,0.0,0,92,100.0
2021,0,47993,Denny McCarthy,0.0,0,121,100.0
2021,0,39546,Keith Mitchell,0.0,0,102,100.0
2021,0,27349,Alex Noren,0.0,0,108,100.0
2021,0,34360,Patrick Reed,0.0,0,71,100.0
2021,0,29221,Webb Simpson,0.0,0,83,100.0
2021,0,39324,J.J. Spaun,0.0,0,78,100.0
2021,0,48119,Ben Taylor,0.0,0,42,100.0
2021,0,35617,Martin Trainer,0.0,0,51,100.0
2021,0,27095,Nick Watney,0.0,0,70,100.0
2021,0,20396,Lee Westwood,0.0,0,86,100.0
2021,0,51894,Vince Whaley,0.0,0,70,100.0
2021,0,24024,Zach Johnson,0.68,1,146,99.32
2021,0,45486,Joaquin Niemann,0.77,1,130,99.23
2021,0,33667,Carlos Ortiz,0.77,1,130,99.23
2021,0,27214,Kevin Streelman,0.8,1,125,99.2
2021,0,30692,Scott Stallings,0.83,1,120,99.17
2021,0,33399,Adam Hadwin,0.84,1,119,99.16
2021,0,36801,Mark Hubbard,0.85,1,118,99.15
2021,0,47483,Will Zalatoris,0.86,1,116,99.14
2021,0,33490,Bo Hoag,0.87,1,115,99.13
2021,0,35449,Adam Long,0.88,1,113,99.12
2021,0,26300,Matt Jones,0.9,1,111,99.1
2021,0,45526,Abraham Ancer,0.91,1,110,99.09
2021,0,35532,Tom Hoge,0.91,1,110,99.09
2021,0,37275,Sam Ryder,0.91,1,110,99.09
2021,0,33141,Keegan Bradley,0.93,1,107,99.07
2021,0,46435,Austin Cook,0.99,1,101,99.01
2021,0,25364,Paul Casey,1.01,1,99,98.99
2021,0,49771,J.T. Poston,1.01,1,99,98.99
2021,0,33486,Roger Sloan,1.02,1,98,98.98
2021,0,46970,Jon Rahm,1.03,1,97,98.97
2021,0,26329,Louis Oosthuizen,1.04,1,96,98.96
2021,0,25818,Scott Piercy,1.04,1,96,98.96
2021,0,31323,Gary Woodland,1.05,1,95,98.95
2021,0,26476,Chez Reavie,1.06,1,94,98.94
2021,0,35658,Kris Ventura,1.06,1,94,98.94
2021,0,47959,Bryson DeChambeau,1.08,1,93,98.92
2021,0,39971,Sungjae Im,1.09,2,184,98.91
2021,0,24138,Ian Poulter,1.09,1,92,98.91
2021,0,23320,Ryan Palmer,1.1,1,91,98.9
2021,0,35450,Patrick Cantlay,1.14,1,88,98.86
2021,0,29479,Scott Brown,1.15,1,87,98.85
2021,0,34046,Jordan Spieth,1.15,1,87,98.85
2021,0,34264,Hudson Swafford,1.15,1,87,98.85
2021,0,35891,Cameron Smith,1.18,1,85,98.82
2021,0,34431,Robert Streb,1.18,1,85,98.82
2021,0,24502,Adam Scott,1.2,1,83,98.8
2021,0,27554,Scott Harrington,1.25,1,80,98.75
2021,0,48081,Xander Schauffele,1.25,1,80,98.75
2021,0,23325,Vaughn Taylor,1.25,1,80,98.75
2021,0,34174,John Huh,1.3,1,77,98.7
2021,0,40042,Tyler McCumber,1.3,1,77,98.7
2021,0,56278,Matthew Wolff,1.32,1,76,98.68
2021,0,30911,Tommy Fleetwood,1.33,1,75,98.67
2021,0,49298,Kramer Hickok,1.41,1,71,98.59
2021,0,31560,Brian Stuard,1.42,2,141,98.58
2021,0,36689,Brooks Koepka,1.43,1,70,98.57
2021,0,23983,Luke Donald,1.47,1,68,98.53
2021,0,39997,Corey Conners,1.5,2,133,98.5
2021,0,32333,Kevin Tway,1.52,1,66,98.48
2021,0,46046,Scottie Scheffler,1.59,2,126,98.41
2021,0,32640,Troy Merritt,1.6,2,125,98.4
2021,0,47128,Richy Werenski,1.6,2,125,98.4
2021,0,45157,Cam Davis,1.61,2,124,98.39
2021,0,27064,Jhonattan Vegas,1.63,2,123,98.37
2021,0,27644,Brian Harman,1.67,2,120,98.33
2021,0,31420,Anirban Lahiri,1.67,1,60,98.33
2021,0,25686,Jason Dufner,1.68,2,119,98.32
2021,0,27141,J.B. Holmes,1.69,1,59,98.31
2021,0,29535,Brice Garnett,1.71,2,117,98.29
2021,0,40026,Daniel Berger,1.77,2,113,98.23
2021,0,46717,Viktor Hovland,1.77,2,113,98.23
2021,0,35310,Lanto Griffin,1.8,2,111,98.2
2021,0,27974,Sung Kang,1.85,2,108,98.15
2021,0,34256,Andrew Putnam,1.85,2,108,98.15
2021,0,30927,Brendon Todd,1.87,2,107,98.13
2021,0,32839,Hideki Matsuyama,1.89,2,106,98.11
2021,0,53165,Doc Redman,1.89,2,106,98.11
2021,0,29518,Brendan Steele,1.89,2,106,98.11
2021,0,29420,Billy Horschel,1.94,2,103,98.06
2021,0,48045,Michael Gellerman,2.0,1,50,98.0
2021,0,24781,Hunter Mahan,2.0,1,50,98.0
2021,0,34563,Chesson Hadley,2.02,2,99,97.98
2021,0,32448,James Hahn,2.02,2,99,97.98
2021,0,33448,Justin Thomas,2.06,2,97,97.94
2021,0,32757,Patton Kizzire,2.07,3,145,97.93
2021,0,21209,Sergio Garcia,2.08,2,96,97.92
2021,0,32816,Satoshi Kodaira,2.08,2,96,97.92
2021,0,22056,Cameron Percy,2.11,2,95,97.89
2021,0,47504,Sam Burns,2.15,2,93,97.85
2021,0,29268,Bronson Burgoon,2.17,2,92,97.83
2021,0,22405,Justin Rose,2.17,1,46,97.83
2021,0,29926,Danny Lee,2.2,2,91,97.8
2021,0,33413,Ben Martin,2.22,1,45,97.78
2021,0,36871,Matthew NeSmith,2.22,3,135,97.78
2021,0,27942,Rob Oppenheim,2.22,2,90,97.78
2021,0,27330,Josh Teater,2.22,1,45,97.78
2021,0,32662,Michael Gligic,2.25,2,89,97.75
2021,0,28237,Rory McIlroy,2.25,2,89,97.75
2021,0,46442,Maverick McNealy,2.25,2,89,97.75
2021,0,48822,Sebastián Muñoz,2.26,3,133,97.74
2021,0,28089,Jason Day,2.3,2,87,97.7
2021,0,25632,Jimmy Walker,2.3,2,87,97.7
2021,0,19846,Brian Gay,2.33,2,86,97.67
2021,0,34098,Russell Henley,2.33,3,129,97.67
2021,0,23108,Matt Kuchar,2.35,2,85,97.65
2021,0,24924,Bill Haas,2.38,1,42,97.62
2021,0,28252,Seamus Power,2.38,1,42,97.62
2021,0,21961,Charles Howell III,2.44,2,82,97.56
2021,0,24361,Pat Perez,2.46,3,122,97.54
2021,0,28775,Nate Lashley,2.5,2,80,97.5
2021,0,39953,Chase Seiffert,2.56,2,78,97.44
2021,0,32139,Danny Willett,2.56,1,39,97.44
2021,0,50525,Collin Morikawa,2.6,2,77,97.4
2021,0,20229,Stewart Cink,2.61,3,115,97.39
2021,0,46402,Talor Gooch,2.61,3,115,97.39
2021,0,33122,Russell Knox,2.7,3,111,97.3
2021,0,46550,Brandon Hagy,2.82,2,71,97.18
2021,0,26331,Charl Schwartzel,2.83,3,106,97.17
2021,0,32150,Michael Thompson,2.83,3,106,97.17
2021,0,27936,Martin Laird,2.91,3,103,97.09
2021,0,31557,Jim Herman,3.0,3,100,97.0
2021,0,27556,Ted Potter Jr.,3.08,2,65,96.92
2021,0,40098,Matt Fitzpatrick,3.13,2,64,96.87
2021,0,23623,Bo Van Pelt,3.16,3,95,96.84
2021,0,35104,Tom Lewis,3.23,3,93,96.77
2021,0,29908,C.T. Pan,3.3,3,91,96.7
2021,0,47347,Adam Schenk,3.3,3,91,96.7
2021,0,26499,Rafa Cabrera Bello,3.37,3,89,96.63
2021,0,36699,Patrick Rodgers,3.39,4,118,96.61
2021,0,23621,Rory Sabbatini,3.41,3,88,96.59
2021,0,31646,Emiliano Grillo,3.42,4,117,96.58
2021,0,33948,Byeong Hun An,3.45,3,87,96.55
2021,0,52372,Cameron Champ,3.45,3,87,96.55
2021,0,40006,Erik van Rooyen,3.45,4,116,96.55
2021,0,34099,Harris English,3.48,4,115,96.52
2021,0,49766,Hank Lebioda,3.61,3,83,96.39
2021,0,49960,Sepp Straka,3.64,4,110,96.36
2021,0,30925,Dustin Johnson,3.66,3,82,96.34
2021,0,33419,Cameron Tringale,3.67,4,109,96.33
2021,0,30944,Jason Kokrak,3.7,4,108,96.3
2021,0,48887,Matt Wallace,3.7,2,54,96.3
2021,0,25804,Bubba Watson,3.7,3,81,96.3
2021,0,33410,Andrew Landry,3.75,3,80,96.25
2021,0,1810,Phil Mickelson,3.75,3,80,96.25
2021,0,34213,Grayson Murray,3.77,2,53,96.23
2021,0,19803,Ryan Armour,3.81,4,105,96.19
2021,0,34466,Peter Malnati,3.85,3,78,96.15
2021,0,27649,Brandt Snedeker,3.85,4,104,96.15
2021,0,25900,Lucas Glover,4.0,5,125,96.0
2021,0,12716,Charley Hoffman,4.0,5,125,96.0
2021,0,37189,Harold Varner III,4.07,5,123,95.93
2021,0,28420,Ryan Brehm,4.17,2,48,95.83
2021,0,29970,Dylan Frittelli,4.23,3,71,95.77
2021,0,25493,Nick Taylor,4.32,6,139,95.68
2021,0,29478,Kevin Kisner,4.4,4,91,95.6
2021,0,24357,K.J. Choi,4.48,3,67,95.52
2021,0,39975,Michael Kim,4.48,3,67,95.52
2021,0,27770,Camilo Villegas,4.49,4,89,95.51
2021,0,23788,D.J. Trahan,4.55,3,66,95.45
2021,0,25396,Kevin Na,4.59,5,109,95.41
2021,0,30163,Henrik Norlander,4.63,5,108,95.37
2021,0,34314,Sebastian Cappelen,4.76,3,63,95.24
2021,0,27129,Luke List,4.76,5,105,95.24
2021,0,49964,Aaron Wise,4.76,5,105,95.24
2021,0,30110,Kyle Stanley,4.8,6,125,95.2
2021,0,32791,K.H. Lee,4.96,6,121,95.04
2021,0,56762,Will Gordon,5.26,5,95,94.74
2021,0,39977,Max Homa,5.38,5,93,94.62
2021,0,52375,Doug Ghim,5.56,5,90,94.44
2021,0,46441,Robby Shelton,5.68,5,88,94.32
2021,0,45609,Tyler Duncan,5.69,7,123,94.31
2021,0,32102,Rickie Fowler,5.77,6,104,94.23
2021,0,32254,Xinjun Zhang,7.14,5,70,92.86
2021,0,24140,Sean O'Hair,7.69,4,52,92.31
2021,0,32070,Rafael Campos,8.2,5,61,91.8
2020,0,45526,Abraham Ancer,0.0,0,107,100.0
2020,0,34255,Joseph Bramlett,0.0,0,49,100.0
2020,0,28420,Ryan Brehm,0.0,0,54,100.0
2020,0,20229,Stewart Cink,0.0,0,76,100.0
2020,0,45609,Tyler Duncan,0.0,0,119,100.0
2020,0,34099,Harris English,0.0,0,72,100.0
2020,0,32102,Rickie Fowler,0.0,0,63,100.0
2020,0,29535,Brice Garnett,0.0,0,68,100.0
2020,0,32618,Rhein Gibson,0.0,0,47,100.0
2020,0,25900,Lucas Glover,0.0,0,66,100.0
2020,0,35310,Lanto Griffin,0.0,0,104,100.0
2020,0,27644,Brian Harman,0.0,0,92,100.0
2020,0,49298,Kramer Hickok,0.0,0,39,100.0
2020,0,33490,Bo Hoag,0.0,0,74,100.0
2020,0,35461,Beau Hossler,0.0,0,63,100.0
2020,0,21961,Charles Howell III,0.0,0,76,100.0
2020,0,35506,Mackenzie Hughes,0.0,0,84,100.0
2020,0,24024,Zach Johnson,0.0,0,79,100.0
2020,0,23108,Matt Kuchar,0.0,0,72,100.0
2020,0,47993,Denny McCarthy,0.0,0,107,100.0
2020,0,26329,Louis Oosthuizen,0.0,0,63,100.0
2020,0,33667,Carlos Ortiz,0.0,0,92,100.0
2020,0,23320,Ryan Palmer,0.0,0,86,100.0
2020,0,29908,C.T. Pan,0.0,0,56,100.0
2020,0,22405,Justin Rose,0.0,0,54,100.0
2020,0,24502,Adam Scott,0.0,0,46,100.0
2020,0,29221,Webb Simpson,0.0,0,78,100.0
2020,0,34046,Jordan Spieth,0.0,0,60,100.0
2020,0,48119,Ben Taylor,0.0,0,30,100.0
2020,0,23325,Vaughn Taylor,0.0,0,47,100.0
2020,0,33419,Cameron Tringale,0.0,0,82,100.0
2020,0,32333,Kevin Tway,0.0,0,53,100.0
2020,0,29484,Peter Uihlein,0.0,0,49,100.0
2020,0,37189,Harold Varner III,0.0,0,89,100.0
2020,0,27064,Jhonattan Vegas,0.0,0,56,100.0
2020,0,35658,Kris Ventura,0.0,0,43,100.0
2020,0,25349,Tim Wilkinson,0.0,0,40,100.0
2020,0,32254,Xinjun Zhang,0.0,0,80,100.0
2020,5,29970,Dylan Frittelli,0.83,1,120,99.17
2020,5,46402,Talor Gooch,0.88,1,113,99.12
2020,5,32640,Troy Merritt,1.01,1,99,98.99
2020,5,33597,Harry Higgs,1.09,1,92,98.91
2020,8,45486,Joaquin Niemann,1.11,1,90,98.89
2020,7,34360,Patrick Reed,1.11,1,90,98.89
2020,5,32150,Michael Thompson,1.11,1,90,98.89
2020,3,49960,Sepp Straka,1.15,1,87,98.85
2020,5,47347,Adam Schenk,1.19,1,84,98.81
2020,19,29478,Kevin Kisner,1.23,1,81,98.77
2020,5,27649,Brandt Snedeker,1.23,1,81,98.77
2020,5,39324,J.J. Spaun,1.23,1,81,98.77
2020,5,34076,Joel Dahmen,1.25,1,80,98.75
2020,5,30110,Kyle Stanley,1.25,1,80,98.75
2020,5,39977,Max Homa,1.27,1,79,98.73
2020,5,31646,Emiliano Grillo,1.28,1,78,98.72
2020,5,33122,Russell Knox,1.28,1,78,98.72
2020,5,30944,Jason Kokrak,1.28,1,78,98.72
2020,5,25804,Bubba Watson,1.28,1,78,98.72
2020,14,35891,Cameron Smith,1.3,1,77,98.7
2020,4,47504,Sam Burns,1.32,1,76,98.68
2020,4,25818,Scott Piercy,1.32,1,76,98.68
2020,4,47128,Richy Werenski,1.32,1,76,98.68
2020,4,19846,Brian Gay,1.33,1,75,98.67
2020,4,10809,Jim Furyk,1.35,1,74,98.65
2020,5,34563,Chesson Hadley,1.39,1,72,98.61
2020,5,25493,Nick Taylor,1.39,1,72,98.61
2020,5,31323,Gary Woodland,1.41,1,71,98.59
2020,6,28237,Rory McIlroy,1.43,1,70,98.57
2020,6,40026,Daniel Berger,1.52,1,66,98.48
2020,6,40042,Tyler McCumber,1.59,1,63,98.41
2020,6,27349,Alex Noren,1.61,1,62,98.39
2020,6,28679,Fabián Gómez,1.67,1,60,98.33
2020,10,46717,Viktor Hovland,1.72,2,116,98.28
2020,6,39953,Chase Seiffert,1.72,1,58,98.28
2020,5,27963,Chris Stroud,1.75,1,57,98.25
2020,5,28089,Jason Day,1.79,1,56,98.21
2020,5,23623,Bo Van Pelt,1.79,1,56,98.21
2020,6,24924,Bill Haas,1.85,1,54,98.15
2020,6,35532,Tom Hoge,1.87,2,107,98.13
2020,6,36801,Mark Hubbard,1.87,2,107,98.13
2020,7,26300,Matt Jones,1.89,2,106,98.11
2020,7,27095,Nick Watney,1.89,1,53,98.11
2020,7,39997,Corey Conners,1.92,2,104,98.08
2020,7,25572,Graeme McDowell,1.92,1,52,98.08
2020,7,35449,Adam Long,1.94,2,103,98.06
2020,11,46046,Scottie Scheffler,1.94,2,103,98.06
2020,6,29974,Branden Grace,1.96,1,51,98.04
2020,6,34431,Robert Streb,1.96,1,51,98.04
2020,6,26476,Chez Reavie,2.0,2,100,98.0
2020,6,22056,Cameron Percy,2.04,1,49,97.96
2020,6,24138,Ian Poulter,2.04,1,49,97.96
2020,6,25632,Jimmy Walker,2.04,1,49,97.96
2020,7,40009,Dominic Bozzelli,2.08,1,48,97.92
2020,7,32662,Michael Gligic,2.13,1,47,97.87
2020,7,49771,J.T. Poston,2.15,2,93,97.85
2020,7,35617,Martin Trainer,2.17,1,46,97.83
2020,16,47959,Bryson DeChambeau,2.27,2,88,97.73
2020,13,29725,Tony Finau,2.27,2,88,97.73
2020,7,21209,Sergio Garcia,2.27,1,44,97.73
2020,13,33448,Justin Thomas,2.27,2,88,97.73
2020,-47,29420,Billy Horschel,2.3,2,87,97.7
2020,3,33141,Keegan Bradley,2.33,2,86,97.67
2020,3,30911,Tommy Fleetwood,2.33,1,43,97.67
2020,17,25396,Kevin Na,2.33,2,86,97.67
2020,2,31560,Brian Stuard,2.35,2,85,97.65
2020,2,36871,Matthew NeSmith,2.38,2,84,97.62
2020,2,56278,Matthew Wolff,2.38,2,84,97.62
2020,2,33399,Adam Hadwin,2.41,2,83,97.59
2020,9,26851,Marc Leishman,2.41,2,83,97.59
2020,16,46970,Jon Rahm,2.41,2,83,97.59
2020,2,19803,Ryan Armour,2.44,2,82,97.56
2020,2,46435,Austin Cook,2.44,2,82,97.56
2020,2,46442,Maverick McNealy,2.44,2,82,97.56
2020,3,32791,K.H. Lee,2.47,2,81,97.53
2020,4,21407,Arjun Atwal,2.5,1,40,97.5
2020,5,51894,Vince Whaley,2.56,1,39,97.44
2020,5,32139,Danny Willett,2.56,1,39,97.44
2020,5,53165,Doc Redman,2.59,3,116,97.41
2020,-34,39971,Sungjae Im,2.61,3,115,97.39
2020,5,25364,Paul Casey,2.63,2,76,97.37
2020,5,35732,Wes Roach,2.63,1,38,97.37
2020,6,46441,Robby Shelton,2.74,2,73,97.26
2020,10,50525,Collin Morikawa,2.75,3,109,97.25
2020,5,35450,Patrick Cantlay,2.82,2,71,97.18
2020,5,32757,Patton Kizzire,2.82,2,71,97.18
2020,5,49964,Aaron Wise,2.82,2,71,97.18
2020,5,29479,Scott Brown,2.9,2,69,97.1
2020,6,40058,Zac Blair,2.99,2,67,97.01
2020,6,1810,Phil Mickelson,2.99,2,67,97.01
2020,6,24361,Pat Perez,2.99,2,67,97.01
2020,6,39546,Keith Mitchell,3.03,2,66,96.97
2020,6,45157,Cam Davis,3.08,2,65,96.92
2020,6,36699,Patrick Rodgers,3.13,3,96,96.87
2020,6,40098,Matt Fitzpatrick,3.23,2,62,96.77
2020,13,32839,Hideki Matsuyama,3.26,3,92,96.74
2020,5,26758,David Hearn,3.33,2,60,96.67
2020,5,31420,Anirban Lahiri,3.33,1,30,96.67
2020,5,31557,Jim Herman,3.37,3,89,96.63
2020,5,27554,Scott Harrington,3.41,3,88,96.59
2020,5,30163,Henrik Norlander,3.41,3,88,96.59
2020,5,51766,Wyndham Clark,3.45,2,58,96.55
2020,5,27129,Luke List,3.45,3,87,96.55
2020,15,34363,Tyrrell Hatton,3.51,2,57,96.49
2020,5,32448,James Hahn,3.57,1,28,96.43
2020,5,28252,Seamus Power,3.57,1,28,96.43
2020,10,48081,Xander Schauffele,3.57,3,84,96.43
2020,4,34098,Russell Henley,3.61,3,83,96.39
2020,4,33410,Andrew Landry,3.67,4,109,96.33
2020,4,34314,Sebastian Cappelen,3.77,2,53,96.23
2020,25,30925,Dustin Johnson,3.77,2,53,96.23
2020,9,48822,Sebastián Muñoz,3.77,4,106,96.23
2020,2,34021,Bud Cauley,3.85,3,78,96.15
2020,3,34256,Andrew Putnam,3.92,2,51,96.08
2020,3,27214,Kevin Streelman,3.92,4,102,96.08
2020,3,46550,Brandon Hagy,4.0,2,50,96.0
2020,3,34213,Grayson Murray,4.0,2,50,96.0
2020,3,23788,D.J. Trahan,4.0,2,50,96.0
2020,5,27974,Sung Kang,4.04,4,99,95.96
2020,5,27330,Josh Teater,4.08,2,49,95.92
2020,5,49766,Hank Lebioda,4.11,3,73,95.89
2020,5,33404,Chris Baker,4.17,2,48,95.83
2020,6,28307,Matt Every,4.29,3,70,95.71
2020,6,48887,Matt Wallace,4.29,3,70,95.71
2020,6,29518,Brendan Steele,4.4,4,91,95.6
2020,6,26499,Rafa Cabrera Bello,4.48,3,67,95.52
2020,6,34466,Peter Malnati,4.48,3,67,95.52
2020,6,27942,Rob Oppenheim,4.62,3,65,95.38
2020,6,29268,Bronson Burgoon,4.76,3,63,95.24
2020,8,30692,Scott Stallings,4.82,4,83,95.18
2020,8,36689,Brooks Koepka,4.84,3,62,95.16
2020,8,35230,Nelson Ledesma,4.88,2,41,95.12
2020,8,37455,Si Woo Kim,4.94,4,81,95.06
2020,8,22371,Aaron Baddeley,5.0,2,40,95.0
2020,8,25686,Jason Dufner,5.06,4,79,94.94
2020,8,33120,Mark Anderson,5.08,3,59,94.92
2020,8,33204,Shane Lowry,5.08,3,59,94.92
2020,8,30927,Brendon Todd,5.17,6,116,94.83
2020,12,52372,Cameron Champ,5.33,4,75,94.67
2020,6,12716,Charley Hoffman,5.41,4,74,94.59
2020,7,26596,Ryan Moore,5.45,3,55,94.55
2020,7,32366,Kevin Chappell,5.56,3,54,94.44
2020,7,29926,Danny Lee,5.56,4,72,94.44
2020,7,28775,Nate Lashley,5.63,4,71,94.37
2020,8,37275,Sam Ryder,5.81,5,86,94.19
2020,8,56762,Will Gordon,6.06,2,33,93.94
2020,8,33413,Ben Martin,6.06,2,33,93.94
2020,8,48045,Michael Gellerman,6.12,3,49,93.88
2020,8,52375,Doug Ghim,6.38,3,47,93.62
2020,8,33486,Roger Sloan,6.56,4,61,93.44
2020,8,27556,Ted Potter Jr.,7.69,4,52,92.31
2020,8,23621,Rory Sabbatini,7.69,6,78,92.31
2020,8,27936,Martin Laird,8.33,4,48,91.67
2020,8,33948,Byeong Hun An,9.3,8,86,90.7
2020,8,33449,Zack Sucher,12.12,4,33,87.88
2019,0,28259,Sangmoon Bae,0.0,0,60,100.0
2019,0,40009,Dominic Bozzelli,0.0,0,66,100.0
2019,0,30911,Tommy Fleetwood,0.0,0,75,100.0
2019,0,29970,Dylan Frittelli,0.0,0,111,100.0
