YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
2001,0,21805,Harrison Frazar,286.8,47615,166
2001,0,1677,Tom Lehman,286.7,44150,154
2001,0,23353,J.J. Henry,286.6,47858,167
2001,0,23034,Brent Schwarzrock,286.4,36086,126
2001,0,1161,Mark Calcavecchia,286.2,42927,150
2001,0,12760,Danny Ellis,286.2,42637,149
2001,0,6522,Ernie Els,285.8,32012,112
2001,0,7003,David Berganio Jr.,285.5,41677,146
2001,0,12652,Cameron Beckman,285.4,56508,198
2001,0,8375,Paul Stankowski,285.4,50234,176
2001,0,6034,Marco Dawson,285.2,32225,113
2001,0,20574,Mathew Goggin,285.1,52748,185
2001,0,2245,Grant Waite,284.9,43307,152
2001,0,10885,Robert Allenby,284.7,57788,203
2001,0,11032,Frank Lickliter II,284.7,55799,196
2001,0,12823,Carlos Franco,284.5,47220,166
2001,0,1475,Donnie Hammond,284.5,29015,102
2001,0,6575,Dudley Hart,284.5,40406,142
2001,0,6514,Kevin Johnson,284.5,51778,182
2001,0,2246,Duffy Waldorf,284.5,38689,136
2001,0,10423,Mike Weir,284.4,47787,168
2001,0,12660,Jesper Parnevik,284.2,49459,174
2001,0,6613,Tommy Tolles,284.2,48884,172
2001,0,23614,Rich Beem,284.1,50285,177
2001,0,22046,Geoff Ogilvy,284.0,32663,115
2001,0,1063,Ben Bates,283.7,30077,106
2001,0,1093,Ronnie Black,283.7,28942,102
2001,0,22122,Andrew McLardy,283.7,42550,150
2001,0,10912,Craig Perks,283.6,42537,150
2001,0,23125,Brad Elder,283.5,61229,216
2001,0,7457,Steve Flesch,283.4,59504,210
2001,0,20094,Jonathan Kaye,283.4,63202,223
2001,0,6090,Jim McGovern,283.4,35424,125
2001,0,1685,J.L. Lewis,283.3,59772,211
2001,0,20566,Kaname Yokoo,283.3,45618,161
2001,0,24357,K.J. Choi,283.1,52083,184
2001,0,25083,Jeremy Anderson,283.0,39050,138
2001,0,1723,Andrew Magee,282.9,52907,187
2001,0,1035,Tommy Armour III,282.7,51177,181
2001,0,10565,Ian Leggatt,282.6,47472,168
2001,0,19824,Craig Barlow,282.5,40684,144
2001,0,6004,Stephen Ames,282.3,47418,168
2001,0,1941,Tom Pernice Jr.,282.2,57561,204
2001,0,20498,Briny Baird,281.8,58046,206
2001,0,2257,Brian Watts,281.8,31561,112
2001,0,20229,Stewart Cink,281.7,51835,184
2001,0,20095,Carl Paulson,281.7,51262,182
2001,0,6527,Steve Stricker,281.7,34366,122
2001,0,1927,Dennis Paulson,281.6,40546,144
2001,0,2104,Jeff Sluman,281.6,58566,208
2001,0,24604,Hunter Haas,281.4,42780,152
2001,0,21007,Gabriel Hjertstedt,281.4,42498,151
2001,0,8633,Per-Ulrik Johansson,281.4,44178,157
2001,0,1374,Robin Freeman,281.1,57626,205
2001,0,12705,Cliff Kresge,281.0,46076,164
2001,0,7763,Doug Dunakey,280.7,45467,162
2001,0,1707,Steve Lowery,280.7,53900,192
2001,0,1313,Steve Elkington,280.5,32818,117
2001,0,12645,Brent Geiberger,280.5,44320,158
2001,0,12388,Michael Clark II,280.4,47661,170
2001,0,6621,Joe Durant,280.4,43457,155
2001,0,10201,Matt Gogel,280.3,43166,154
2001,0,6350,Bob May,280.2,43712,156
2001,0,1024,Billy Andrade,280.1,42020,150
2001,0,6515,Shaun Micheel,280.1,55746,199
2001,0,12680,Shigeki Maruyama,279.9,51229,183
2001,0,20433,Mark Hensby,279.8,39166,140
2001,0,1938,David Peoples,279.8,51759,185
2001,0,1553,John Huston,279.7,32165,115
2001,0,2002,John Riegger,279.6,46975,168
2001,0,20436,Garrett Willis,279.6,48089,172
2001,0,1042,Paul Azinger,279.5,43879,157
2001,0,1203,Russ Cochran,279.5,40528,145
2001,0,2206,David Toms,279.5,51986,186
2001,0,1724,Jeff Maggert,279.4,45816,164
2001,0,2223,Bob Tway,279.4,59234,212
2001,0,20043,Edward Fryatt,279.2,49143,176
2001,0,22051,Ben Ferguson,279.1,41305,148
2001,0,21949,Joe Ogilvie,279.0,58040,208
2001,0,6251,Chris DiMarco,278.8,55203,198
2001,0,2170,Hal Sutton,278.8,52977,190
2001,0,6809,Bob Burns,278.6,49589,178
2001,0,20593,Greg Chalmers,278.6,49587,178
2001,0,8075,Jerry Kelly,278.4,55133,198
2001,0,1797,Rocco Mediate,278.4,37861,136
2001,0,12753,David Morland IV,278.4,47604,171
2001,0,1943,Chris Perry,278.4,42880,154
2001,0,6591,Rocky Walcher,278.4,32846,118
2001,0,1320,Bob Estes,278.3,46484,167
2001,0,11011,Mike Sposa,278.2,51471,185
2001,0,2218,Ted Tryba,277.9,58640,211
2001,0,21584,Richie Coughlan,277.8,36674,132
2001,0,6595,Kevin Sutherland,277.7,51935,187
2001,0,21806,Paul Gow,277.6,41639,150
2001,0,10963,Jimmy Green,277.6,50803,183
2001,0,7101,Dave Stockton Jr.,277.5,33859,122
2001,0,8537,J.P. Hayes,277.3,39652,143
2001,0,10962,Bradley Hughes,277.2,51560,186
2001,0,6617,Brian Henninger,277.1,43775,158
2001,0,7547,Craig Kanada,276.9,42922,155
2001,0,1599,Steve Jones,276.7,38181,138
2001,0,2110,Jerry Smith,276.5,52267,189
2001,0,19881,Robert Damron,276.3,50278,182
2001,0,20127,Chris Riley,276.3,54987,199
2001,0,8535,Gary Nicklaus,276.2,51647,187
2001,0,6036,Scott Dunlap,276.0,43054,156
2001,0,1307,Joel Edwards,276.0,54645,198
2001,0,1926,Steve Pate,276.0,47464,172
2001,0,6332,Neal Lancaster,275.9,57378,208
2001,0,8123,Jeff Brehaut,275.8,42474,154
2001,0,1527,Scott Hoch,275.8,44687,162
2001,0,10860,Justin Leonard,275.7,53490,194
2001,0,10425,Jay Williamson,275.7,49083,178
2001,0,1200,Keith Clearwater,275.4,34151,124
2001,0,1418,Bill Glasson,275.3,35512,129
2001,0,1577,Lee Janzen,275.3,50662,184
2001,0,10213,Dicky Pride,275.3,42671,155
2001,0,7867,Woody Austin,275.2,52297,190
2001,0,1175,Jim Carter,275.2,55312,201
2001,0,1766,Billy Mayfair,275.2,52838,192
2001,0,1603,Jeff Julian,275.1,29983,109
2001,0,1139,Olin Browne,275.0,52518,191
2001,0,8553,Lee Porter,274.7,49180,179
2001,0,1329,Brad Faxon,274.6,45307,165
2001,0,10733,Kent Jones,274.6,40373,147
2001,0,1968,Nick Price,274.5,38430,140
2001,0,10457,Frank Nobilo,274.1,48792,178
2001,0,19972,José Coceres,274.0,30138,110
2001,0,8881,Tripp Isenhour,274.0,48493,177
2001,0,1185,Brandel Chamblee,273.9,39721,145
2001,0,1457,Jay Haas,273.7,39138,143
2001,0,1761,Len Mattiace,273.7,52547,192
2001,0,1887,Mark O'Meara,273.6,33376,122
2001,0,1920,Craig Parry,273.5,33919,124
2001,0,19817,Michael Muehr,273.4,50027,183
2001,0,8931,Glen Day,273.3,45639,167
2001,0,1619,Skip Kendall,273.1,58998,216
2001,0,8339,Spike McRoy,273.1,49435,181
2001,0,1388,Robert Gamez,272.8,32195,118
2001,0,2099,Scott Simpson,272.7,39813,146
2001,0,10809,Jim Furyk,272.5,46600,171
2001,0,1381,Fred Funk,272.1,63682,234
2001,0,2279,Mark Wiebe,271.9,32087,118
2001,0,6431,Jean Van de Velde,271.7,23091,85
2001,0,20099,Doug Barron,271.6,33401,123
2001,0,1157,Tom Byrum,271.5,45887,169
2001,0,2239,Scott Verplank,271.3,50471,186
2001,0,1771,Blaine McCallister,271.2,43123,159
2001,0,1823,Larry Mize,270.9,39820,147
2001,0,10649,Tom Scherrer,270.8,35198,130
2001,0,1219,John Cook,270.7,47369,175
2001,0,8545,Glen Hnatiuk,270.7,54689,202
2001,0,6140,Sean Murphy,270.7,37891,140
2001,0,1361,Dan Forsman,270.6,41670,154
2001,0,2214,Kirk Triplett,269.9,44797,166
2001,0,1378,David Frost,269.5,45546,169
2001,0,1666,Bernhard Langer,269.5,30720,114
2001,0,1098,Jay Don Blake,269.1,51396,191
2001,0,6012,Greg Kraft,269.0,54872,204
2001,0,1014,Fulton Allem,268.9,30122,112
2001,0,1487,Jeff Hart,268.4,45085,168
2001,0,8993,Franklin Langham,268.0,32159,120
2001,0,19846,Brian Gay,267.1,58501,219
2001,0,6643,Paul Goydos,267.1,44878,168
2001,0,6373,José María Olazábal,266.8,22945,86
2001,0,6315,Pete Jordan,266.0,54804,206
2001,0,2294,Willie Wood,265.8,27645,104
2001,0,1132,Mark Brooks,265.5,45659,172
2001,0,6078,Esteban Toledo,264.8,60383,228
2001,0,2010,Loren Roberts,261.6,41597,159
2001,0,1928,Corey Pavin,252.7,33863,134
2000,0,1249,John Daly,301.4,41590,138
2000,0,8793,Tiger Woods,298.0,42917,144
2000,0,1706,Davis Love III,288.7,50808,176
2000,0,1810,Phil Mickelson,288.7,43888,152
2000,0,10585,Scott McCarron,288.5,56543,196
2000,0,20445,Casey Martin,288.3,50745,176
2000,0,21805,Harrison Frazar,287.3,40220,140
2000,0,20098,Stuart Appleby,286.4,44105,154
2000,0,20574,Mathew Goggin,286.3,50955,178
2000,0,10885,Robert Allenby,285.8,51437,180
2000,0,23621,Rory Sabbatini,285.5,47110,165
2000,0,12782,Tim Herron,285.0,52439,184
2000,0,1226,Fred Couples,284.7,37577,132
2000,0,20095,Carl Paulson,284.6,58629,206
2000,0,1408,Kelly Gibson,284.3,46625,164
2000,0,1927,Dennis Paulson,284.3,43779,154
2000,0,1191,Barry Cheesman,284.1,52835,186
2000,0,9011,David Duval,283.5,35437,125
2000,0,8375,Paul Stankowski,283.4,41377,146
2000,0,2246,Duffy Waldorf,283.4,42512,150
2000,0,1945,Kenny Perry,282.8,42992,152
2000,0,12388,Michael Clark II,282.1,45134,160
2000,0,6573,Brandt Jobe,281.7,49581,176
2000,0,19824,Craig Barlow,281.3,54013,192
2000,0,8243,Aaron Bengoechea,281.2,40777,145
2000,0,12680,Shigeki Maruyama,281.1,45534,162
2000,0,1418,Bill Glasson,280.8,52220,186
2000,0,1035,Tommy Armour III,280.3,49898,178
2000,0,12652,Cameron Beckman,280.1,45369,162
2000,0,6567,Vijay Singh,279.9,48989,175
2000,0,1161,Mark Calcavecchia,279.7,48952,175
2000,0,7457,Steve Flesch,279.2,65329,234
2000,0,2245,Grant Waite,279.0,47436,170
2000,0,19881,Robert Damron,278.9,50757,182
2000,0,1685,J.L. Lewis,278.9,56892,204
2000,0,1975,Tom Purtzer,278.9,31239,112
2000,0,7763,Doug Dunakey,278.7,44593,160
2000,0,6522,Ernie Els,278.4,35631,128
2000,0,21209,Sergio Garcia,278.3,26720,96
2000,0,1723,Andrew Magee,278.3,40630,146
2000,0,1599,Steve Jones,278.2,37278,134
2000,0,20593,Greg Chalmers,278.1,51167,184
2000,0,1938,David Peoples,278.0,55042,198
2000,0,10117,Bob Heintz,277.9,47240,170
2000,0,23614,Rich Beem,277.8,45010,162
2000,0,20229,Stewart Cink,277.8,50568,182
2000,0,6062,Charles Raulerson,277.7,54428,196
2000,0,6809,Bob Burns,277.6,49418,178
2000,0,6251,Chris DiMarco,277.6,62177,224
2000,0,1042,Paul Azinger,277.5,37743,136
2000,0,22913,John Rollins,277.5,39957,144
2000,0,1707,Steve Lowery,277.1,57635,208
2000,0,6515,Shaun Micheel,277.1,50431,182
2000,0,21949,Joe Ogilvie,277.0,50412,182
2000,0,6527,Steve Stricker,276.8,32665,118
2000,0,23125,Brad Elder,276.6,60846,220
2000,0,6350,Bob May,276.4,48101,174
2000,0,7749,Brett Quigley,276.4,34829,126
2000,0,2133,Craig Stadler,276.4,36486,132
2000,0,2218,Ted Tryba,276.4,60253,218
2000,0,20043,Edward Fryatt,276.2,53585,194
2000,0,6431,Jean Van de Velde,276.0,34773,126
2000,0,1569,Peter Jacobsen,275.8,35858,130
2000,0,10425,Jay Williamson,275.8,56259,204
2000,0,19822,Bobby Cochran,275.7,41910,152
2000,0,1116,Michael Bradley,275.5,40226,146
2000,0,2170,Hal Sutton,275.4,47921,174
2000,0,1307,Joel Edwards,275.2,54224,197
2000,0,12823,Carlos Franco,275.2,45133,164
2000,0,2206,David Toms,275.2,57787,210
2000,0,20094,Jonathan Kaye,275.1,61633,224
2000,0,1203,Russ Cochran,275.0,39048,142
2000,0,24357,K.J. Choi,274.9,48927,178
2000,0,1374,Robin Freeman,274.9,53874,196
2000,0,24356,Jason Buha,274.8,45073,164
2000,0,1943,Chris Perry,274.8,56332,205
2000,0,6613,Tommy Tolles,274.8,32975,120
2000,0,6004,Stephen Ames,274.7,52194,190
2000,0,6036,Scott Dunlap,274.7,57131,208
2000,0,8075,Jerry Kelly,274.6,60959,222
2000,0,7867,Woody Austin,274.5,55446,202
2000,0,1313,Steve Elkington,274.5,29641,108
2000,0,1577,Lee Janzen,274.4,48851,178
2000,0,10649,Tom Scherrer,274.1,54263,198
2000,0,1261,Jay Delsing,273.9,50949,186
2000,0,12645,Brent Geiberger,273.8,41070,150
2000,0,1553,John Huston,273.8,42714,156
2000,0,1797,Rocco Mediate,273.6,39395,144
2000,0,1063,Ben Bates,273.5,56894,208
2000,0,20105,Jeff Gove,273.4,44834,164
2000,0,6581,David Sutherland,273.4,56869,208
2000,0,2214,Kirk Triplett,273.4,50847,186
2000,0,20029,Notah Begay III,273.3,40182,147
2000,0,8993,Franklin Langham,273.3,49747,182
2000,0,12660,Jesper Parnevik,273.3,34978,128
2000,0,6595,Kevin Sutherland,273.3,51374,188
2000,0,1185,Brandel Chamblee,273.2,38244,140
2000,0,1761,Len Mattiace,273.2,58461,214
2000,0,1968,Nick Price,273.2,32785,120
2000,0,2101,Joey Sindelar,273.2,45899,168
2000,0,22064,Craig Spence,273.2,46173,169
2000,0,10912,Craig Perks,273.1,44787,164
2000,0,1677,Tom Lehman,273.0,35212,129
2000,0,20127,Chris Riley,272.9,51031,187
2000,0,1024,Billy Andrade,272.7,46908,172
2000,0,23656,Jason Caron,272.7,40912,150
2000,0,10860,Justin Leonard,272.7,48544,178
2000,0,1724,Jeff Maggert,272.7,42545,156
2000,0,6014,Eric Booker,272.5,46319,170
2000,0,6575,Dudley Hart,272.3,38663,142
2000,0,11011,Mike Sposa,272.3,39755,146
2000,0,6088,Steve Gotsche,272.2,48446,178
2000,0,6332,Neal Lancaster,272.2,51717,190
2000,0,12753,David Morland IV,272.2,46822,172
2000,0,10423,Mike Weir,272.2,50084,184
2000,0,6621,Joe Durant,272.1,51164,188
2000,0,6617,Brian Henninger,272.1,48436,178
2000,0,10962,Bradley Hughes,272.1,48976,180
2000,0,21007,Gabriel Hjertstedt,272.0,45145,166
2000,0,8537,J.P. Hayes,271.9,48393,178
2000,0,8045,Perry Moss,271.8,28813,106
2000,0,1920,Craig Parry,271.7,35322,130
2000,0,6090,Jim McGovern,271.6,28794,106
2000,0,6140,Sean Murphy,271.6,54315,200
2000,0,1619,Skip Kendall,271.5,60812,224
2000,0,1388,Robert Gamez,271.2,41222,152
2000,0,10457,Frank Nobilo,271.0,51489,190
2000,0,1926,Steve Pate,271.0,47422,175
2000,0,1331,Rick Fehr,270.8,38451,142
2000,0,1941,Tom Pernice Jr.,270.7,51970,192
2000,0,1527,Scott Hoch,270.6,56282,208
2000,0,2223,Bob Tway,270.6,47081,174
2000,0,1093,Ronnie Black,270.4,42717,158
2000,0,2257,Brian Watts,270.4,47583,176
2000,0,10963,Jimmy Green,270.2,44848,166
2000,0,10809,Jim Furyk,269.9,48849,181
2000,0,7753,Kevin Wentworth,269.8,43171,160
2000,0,1282,Trevor Dodds,269.7,45305,168
2000,0,11032,Frank Lickliter II,269.5,56598,210
2000,0,1771,Blaine McCallister,269.4,56029,208
2000,0,2279,Mark Wiebe,269.2,49541,184
2000,0,8535,Gary Nicklaus,269.1,44139,164
2000,0,1219,John Cook,268.6,47282,176
2000,0,1361,Dan Forsman,268.6,47266,176
2000,0,2239,Scott Verplank,268.6,55862,208
2000,0,1320,Bob Estes,268.4,31668,118
2000,0,20099,Doug Barron,268.3,44000,164
2000,0,1326,Nick Faldo,268.3,24149,90
2000,0,10201,Matt Gogel,268.3,45076,168
2000,0,8931,Glen Day,268.1,49322,184
2000,0,1766,Billy Mayfair,268.0,47175,176
2000,0,1887,Mark O'Meara,267.9,27328,102
2000,0,1157,Tom Byrum,267.8,47661,178
2000,0,6012,Greg Kraft,267.7,56762,212
2000,0,2131,Mike Springer,267.6,43350,162
2000,0,10569,Mike Brisky,267.4,45998,172
2000,0,7101,Dave Stockton Jr.,267.2,46488,174
2000,0,8385,Omar Uresti,267.2,50225,188
2000,0,1905,Joe Ozaki,267.1,27249,102
2000,0,1139,Olin Browne,266.9,52843,198
2000,0,10213,Dicky Pride,266.8,50165,188
2000,0,1381,Fred Funk,266.6,57048,214
2000,0,1175,Jim Carter,266.4,49010,184
2000,0,1457,Jay Haas,266.3,41009,154
2000,0,1098,Jay Don Blake,266.2,49518,186
2000,0,1040,Emlyn Aubrey,265.3,33953,128
2000,0,2104,Jeff Sluman,265.0,56704,214
2000,0,1014,Fulton Allem,264.8,39718,150
2000,0,1533,P.H. Horgan III,264.8,34421,130
2000,0,19846,Brian Gay,264.6,52399,198
2000,0,1329,Brad Faxon,264.4,50765,192
2000,0,12449,Ryan Howison,264.4,42565,161
2000,0,1378,David Frost,264.2,31178,118
2000,0,1823,Larry Mize,264.2,36454,138
2000,0,2110,Jerry Smith,264.1,53358,202
2000,0,1142,Bart Bryant,263.7,38496,146
2000,0,1132,Mark Brooks,263.6,45339,172
2000,0,1323,Brad Fabel,263.6,46392,176
2000,0,6643,Paul Goydos,263.4,51093,194
2000,0,1510,Nolan Henke,262.9,41542,158
2000,0,1549,Mike Hulbert,262.4,41987,160
2000,0,6044,Scott Gump,262.1,55045,210
2000,0,8545,Glen Hnatiuk,262.1,47180,180
2000,0,6315,Pete Jordan,262.1,53470,204
2000,0,21593,Keith Nolan,262.1,29874,114
2000,0,1376,Bob Friend,261.4,48099,184
2000,0,7363,Craig Bowden,260.4,28127,108
2000,0,1489,Steve Hart,259.7,36357,140
2000,0,8547,John Maginnes,259.7,51417,198
2000,0,6078,Esteban Toledo,259.2,57548,222
2000,0,1072,Chip Beck,258.1,25292,98
2000,0,2010,Loren Roberts,257.9,42300,164
2000,0,11653,Paul Curry,255.8,32739,128
2000,0,1996,Mike Reid,251.6,36225,144
2000,0,1928,Corey Pavin,251.3,36189,144
1999,0,1249,John Daly,305.6,38501,126
1999,0,11123,Chris Couch,295.8,42596,144
1999,0,8793,Tiger Woods,293.1,41323,141
1999,0,23621,Rory Sabbatini,292.7,45658,156
1999,0,21805,Harrison Frazar,290.5,55779,192
1999,0,2106,Chris Smith,287.2,44803,156
1999,0,1191,Barry Cheesman,287.1,55700,194
1999,0,10585,Scott McCarron,287.1,50528,176
1999,0,9011,David Duval,286.8,40145,140
1999,0,1927,Dennis Paulson,286.3,56684,198
1999,0,1810,Phil Mickelson,285.7,43425,152
1999,0,12782,Tim Herron,284.8,52403,184
1999,0,6567,Vijay Singh,284.3,56293,198
1999,0,20029,Notah Begay III,283.8,55055,194
1999,0,1226,Fred Couples,283.4,31746,112
1999,0,23349,Charles Warren,283.4,39106,138
1999,0,1706,Davis Love III,283.0,41608,147
1999,0,6599,John Elliott,282.9,44692,158
1999,0,1035,Tommy Armour III,281.2,49487,176
1999,0,1385,Jim Gallagher Jr.,280.9,46069,164
1999,0,23623,Bo Van Pelt,280.7,40981,146
1999,0,19824,Craig Barlow,280.4,47671,170
1999,0,1945,Kenny Perry,280.4,45993,164
1999,0,2245,Grant Waite,280.4,54402,194
1999,0,20098,Stuart Appleby,280.1,49299,176
1999,0,12652,Cameron Beckman,280.1,45374,162
1999,0,20094,Jonathan Kaye,279.9,60189,215
1999,0,1723,Andrew Magee,279.9,45908,164
1999,0,2246,Duffy Waldorf,279.9,48142,172
1999,0,8375,Paul Stankowski,279.6,43053,154
1999,0,10885,Robert Allenby,279.5,46956,168
1999,0,1116,Michael Bradley,279.5,41370,148
1999,0,1685,J.L. Lewis,279.5,53097,190
1999,0,1418,Bill Glasson,279.0,42405,152
1999,0,20213,Katsumasa Miyamoto,279.0,33482,120
1999,0,22292,David Seawell,278.8,28157,101
1999,0,2218,Ted Tryba,278.5,59884,215
1999,0,6522,Ernie Els,278.2,31156,112
1999,0,6062,Charles Raulerson,278.1,56457,203
1999,0,8045,Perry Moss,278.0,39471,142
1999,0,12823,Carlos Franco,277.9,37243,134
1999,0,21007,Gabriel Hjertstedt,277.6,53301,192
1999,0,21949,Joe Ogilvie,277.6,51086,184
1999,0,1943,Chris Perry,277.4,66583,240
1999,0,1975,Tom Purtzer,277.3,28834,104
1999,0,2133,Craig Stadler,277.2,27722,100
1999,0,8537,J.P. Hayes,277.1,49873,180
1999,0,20229,Stewart Cink,276.9,49568,179
1999,0,1096,Phil Blackmar,276.8,49276,178
1999,0,1040,Emlyn Aubrey,276.7,28220,102
1999,0,7749,Brett Quigley,276.7,33205,120
1999,0,10649,Tom Scherrer,276.4,51406,186
1999,0,2170,Hal Sutton,276.4,47538,172
1999,0,2214,Kirk Triplett,276.4,47541,172
1999,0,6575,Dudley Hart,276.3,46422,168
1999,0,19881,Robert Damron,276.2,60206,218
1999,0,1569,Peter Jacobsen,276.2,40049,145
1999,0,6613,Tommy Tolles,276.2,42541,154
1999,0,7867,Woody Austin,276.0,53543,194
1999,0,20593,Greg Chalmers,276.0,58521,212
1999,0,1677,Tom Lehman,275.6,42996,156
1999,0,1203,Russ Cochran,275.4,45722,166
1999,0,2206,David Toms,275.4,56723,206
1999,0,1282,Trevor Dodds,275.2,53392,194
1999,0,6527,Steve Stricker,275.2,36878,134
1999,0,10963,Jimmy Green,275.1,41262,150
1999,0,6251,Chris DiMarco,275.0,54447,198
1999,0,10107,Deane Pappas,275.0,45093,164
1999,0,7763,Doug Dunakey,274.9,47835,174
1999,0,20498,Briny Baird,274.8,42862,156
1999,0,6809,Bob Burns,274.8,48915,178
1999,0,1361,Dan Forsman,274.8,50566,184
1999,0,10423,Mike Weir,274.8,53035,193
1999,0,1161,Mark Calcavecchia,274.7,51092,186
1999,0,7457,Steve Flesch,274.7,53846,196
1999,0,21959,Ted Purdy,274.5,34867,127
1999,0,1599,Steve Jones,274.4,30182,110
1999,0,2223,Bob Tway,274.4,49385,180
1999,0,1093,Ronnie Black,274.3,30727,112
1999,0,10962,Bradley Hughes,274.2,52643,192
1999,0,1968,Nick Price,274.0,31782,116
1999,0,12645,Brent Geiberger,273.9,56424,206
1999,0,6036,Scott Dunlap,273.7,44880,164
1999,0,10425,Jay Williamson,273.6,44873,164
1999,0,6014,Eric Booker,273.4,49206,180
1999,0,1042,Paul Azinger,273.1,39869,146
1999,0,23614,Rich Beem,272.9,34928,128
1999,0,6332,Neal Lancaster,272.8,50201,184
1999,0,8075,Jerry Kelly,272.7,58903,216
1999,0,1905,Joe Ozaki,272.5,26703,98
1999,0,6595,Kevin Sutherland,272.5,52316,192
1999,0,1553,John Huston,272.4,39225,144
1999,0,12660,Jesper Parnevik,272.4,33779,124
1999,0,1261,Jay Delsing,272.3,41396,152
1999,0,6617,Brian Henninger,272.0,52225,192
1999,0,1707,Steve Lowery,271.9,53836,198
1999,0,8931,Glen Day,271.8,49462,182
1999,0,1374,Robin Freeman,271.8,42952,158
1999,0,20127,Chris Riley,271.6,45629,168
1999,0,1797,Rocco Mediate,271.4,42888,158
1999,0,10860,Justin Leonard,271.2,54239,200
1999,0,6004,Stephen Ames,270.9,29795,110
1999,0,1633,Tom Kite,270.9,31428,116
1999,0,1941,Tom Pernice Jr.,270.8,48201,178
1999,0,12663,Phil Tataurangi,270.8,38455,142
1999,0,2239,Scott Verplank,270.8,46031,170
1999,0,2023,Clarence Rose,270.7,25984,96
1999,0,8993,Franklin Langham,270.5,53551,198
1999,0,1619,Skip Kendall,270.3,56764,210
1999,0,1771,Blaine McCallister,270.3,50821,188
1999,0,7101,Dave Stockton Jr.,270.3,48114,178
1999,0,10733,Kent Jones,270.1,36197,134
1999,0,1761,Len Mattiace,270.1,50242,186
1999,0,6621,Joe Durant,270.0,42656,158
1999,0,1920,Craig Parry,270.0,32396,120
1999,0,1063,Ben Bates,269.9,53436,198
1999,0,1724,Jeff Maggert,269.9,42105,156
1999,0,8123,Jeff Brehaut,269.8,41543,154
1999,0,1381,Fred Funk,269.7,63101,234
1999,0,1766,Billy Mayfair,269.7,43697,162
1999,0,1926,Steve Pate,269.7,49633,184
1999,0,1024,Billy Andrade,269.5,46361,172
1999,0,1313,Steve Elkington,269.5,35580,132
1999,0,2131,Mike Springer,269.5,46631,173
1999,0,2321,Fuzzy Zoeller,269.5,29106,108
1999,0,6581,David Sutherland,269.4,48495,180
1999,0,1320,Bob Estes,269.2,55985,208
1999,0,2104,Jeff Sluman,269.1,57581,214
1999,0,2101,Joey Sindelar,269.0,38739,144
1999,0,19846,Brian Gay,268.9,37105,138
1999,0,7781,Ty Armstrong,268.8,41392,154
1999,0,20099,Doug Barron,268.8,47838,178
1999,0,20124,Alan Bratton,268.8,38700,144
1999,0,1185,Brandel Chamblee,268.7,40835,152
1999,0,7753,Kevin Wentworth,268.7,38150,142
1999,0,11011,Mike Sposa,268.4,47769,178
1999,0,1378,David Frost,268.2,42382,158
1999,0,1533,P.H. Horgan III,268.2,52570,196
1999,0,1323,Brad Fabel,268.1,47181,176
1999,0,6064,Jeff Gallagher,268.0,49312,184
1999,0,1331,Rick Fehr,267.9,38039,142
1999,0,11032,Frank Lickliter II,267.8,55700,208
1999,0,2279,Mark Wiebe,267.8,40701,152
1999,0,1527,Scott Hoch,267.5,52965,198
1999,0,1577,Lee Janzen,267.4,43050,161
1999,0,6655,Geoffrey Sisk,267.4,42253,158
1999,0,2257,Brian Watts,267.4,42782,160
1999,0,6140,Sean Murphy,267.2,44351,166
1999,0,6012,Greg Kraft,267.1,50750,190
1999,0,1604,Steve Jurgensen,266.9,29358,110
1999,0,1887,Mark O'Meara,266.9,30424,114
1999,0,1098,Jay Don Blake,266.8,49099,184
1999,0,2146,Payne Stewart,266.7,34133,128
1999,0,1457,Jay Haas,266.5,40249,151
1999,0,1549,Mike Hulbert,266.4,53806,202
1999,0,1175,Jim Carter,266.3,51129,192
1999,0,6044,Scott Gump,266.2,49515,186
1999,0,1329,Brad Faxon,265.9,33499,126
1999,0,10213,Dicky Pride,265.9,44678,168
1999,0,6643,Paul Goydos,265.8,50506,190
1999,0,10569,Mike Brisky,265.5,40893,154
1999,0,10809,Jim Furyk,265.5,48860,184
1999,0,1139,Olin Browne,265.4,42471,160
1999,0,10457,Frank Nobilo,265.4,42992,162
1999,0,1219,John Cook,265.3,42984,162
1999,0,1127,Danny Briggs,265.0,40287,152
1999,0,1132,Mark Brooks,265.0,57506,217
1999,0,8385,Omar Uresti,264.9,54565,206
1999,0,6315,Pete Jordan,264.8,47655,180
1999,0,2267,D.A. Weibring,264.4,28024,106
1999,0,1388,Robert Gamez,264.3,31192,118
1999,0,1823,Larry Mize,264.1,36972,140
1999,0,2008,Lee Rinker,264.0,48041,182
1999,0,1266,Clark Dennis,263.9,46980,178
1999,0,1376,Bob Friend,263.6,60093,228
1999,0,8547,John Maginnes,263.3,47921,182
1999,0,1157,Tom Byrum,263.1,46827,178
1999,0,1891,David Ogrin,262.0,29871,114
1999,0,1014,Fulton Allem,261.9,39811,152
1999,0,1705,Tim Loustalot,261.4,34500,132
1999,0,6078,Esteban Toledo,261.3,55908,214
1999,0,1510,Nolan Henke,260.3,43215,166
1999,0,1748,Doug Martin,259.0,49735,192
1999,0,8553,Lee Porter,259.0,45584,176
1999,0,1072,Chip Beck,258.8,38299,148
1999,0,2099,Scott Simpson,256.9,29281,114
1999,0,2242,Lanny Wadkins,256.9,29285,114
