YEAR,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
2019,0,34587,Chan Kim,1
2019,0,39975,Michael Kim,1
2019,0,37454,Whee Kim,1
2019,0,29478,Kevin Kisner,1
2019,0,48117,Kurt Kitayama,1
2019,0,36852,Jim Knous,1
2019,0,34261,Scott Langley,1
2019,0,35834,Hyungjoon Lee,1
2019,0,32791,K.H. Lee,1
2019,0,1677,Tom Lehman,1
2019,0,34579,Alexander Levy,1
2019,0,35104,Tom Lewis,1
2019,0,37278,Nicholas Lindheim,1
2019,0,34409,David Lingmerth,1
2019,0,36326,David Lipsky,1
2019,0,29461,Jamie Lovemark,1
2019,0,28300,Joost Luiten,1
2019,0,51379,John Lyras,1
2019,0,52215,Robert MacIntyre,1
2019,0,24912,Will MacKenzie,1
2019,0,24781,Hunter Mahan,1
2019,0,34466,Peter Malnati,1
2019,0,55421,Chip McDaniel,1
2019,0,24490,George McNeill,1
2019,0,27933,John Merrick,1
2019,0,52330,Dylan Meyer,1
2019,0,25198,Francesco Molinari,1
2019,0,45569,Marcos Montenegro,1
2019,0,55420,Cooper Musselman,1
2019,0,34449,Kevin O'Connell,1
2019,0,24140,Sean O'Hair,1
2019,0,23320,Ryan Palmer,1
2019,0,32797,Sanghyun Park,1
2019,0,47127,David Pastore,1
2019,0,33293,Thomas Pieters,1
2019,0,32876,Martin Piller,1
2019,0,25240,D.A. Points,1
2019,0,24138,Ian Poulter,1
2019,0,34256,Andrew Putnam,1
2019,0,47983,Chad Ramey,1
2019,0,45847,JC Ritchie,1
2019,0,25562,Andres Romero,1
2019,0,54636,Tony Romo,1
2019,0,33039,Jason Schmuhl,1
2019,0,33486,Roger Sloan,1
2019,0,33418,Shawn Stefani,1
2019,0,21528,Henrik Stenson,1
2019,0,24459,Richard Sterne,1
2019,0,37459,Ryan Sullivan,1
2019,0,34264,Hudson Swafford,1
2019,0,2206,David Toms,1
2019,0,35617,Martin Trainer,1
2019,0,33419,Cameron Tringale,1
2019,0,45733,Austen Truslow,1
2019,0,50674,Ashton Turner,1
2019,0,28132,Tyrone Van Aswegen,1
2019,0,35658,Kris Ventura,1
2019,0,26289,Boo Weekley,1
2019,0,20160,Charlie Wi,1
2019,0,49964,Aaron Wise,1
2019,0,54328,Norman Xiong,1
2019,0,24663,Y.E. Yang,1
2018,0,31420,Anirban Lahiri,6
2018,0,33410,Andrew Landry,6
2018,0,34358,Jonathan Randolph,6
2018,0,29518,Brendan Steele,6
2018,0,29484,Peter Uihlein,6
2018,0,27958,Ryan Blaum,5
2018,0,33141,Keegan Bradley,5
2018,0,25364,Paul Casey,5
2018,0,37454,Whee Kim,5
2018,0,32839,Hideki Matsuyama,5
2018,0,25198,Francesco Molinari,5
2018,0,25396,Kevin Na,5
2018,0,33448,Justin Thomas,5
2018,0,19803,Ryan Armour,4
2018,0,46435,Austin Cook,4
2018,0,45609,Tyler Duncan,4
2018,0,30911,Tommy Fleetwood,4
2018,0,30736,Oscar Fraustro,4
2018,0,29974,Branden Grace,4
2018,0,31646,Emiliano Grillo,4
2018,0,27141,J.B. Holmes,4
2018,0,39384,Alex Kang,4
2018,0,29478,Kevin Kisner,4
2018,0,36689,Brooks Koepka,4
2018,0,29926,Danny Lee,4
2018,0,26851,Marc Leishman,4
2018,0,28158,Steve Marino,4
2018,0,31202,William McGirt,4
2018,0,32640,Troy Merritt,4
2018,0,29221,Webb Simpson,4
2018,0,6527,Steve Stricker,4
2018,0,32254,Xinjun Zhang,4
2018,0,33948,Byeong Hun An,3
2018,0,47125,Matt Atkins,3
2018,0,35545,Blayne Barber,3
2018,0,24846,Ricky Barnes,3
2018,0,40026,Daniel Berger,3
2018,0,47504,Sam Burns,3
2018,0,26499,Rafa Cabrera Bello,3
2018,0,12510,Chad Campbell,3
2018,0,35450,Patrick Cantlay,3
2018,0,20472,Alex Cejka,3
2018,0,20229,Stewart Cink,3
2018,0,34076,Joel Dahmen,3
2018,0,47959,Bryson DeChambeau,3
2018,0,35376,Roberto Díaz,3
2018,0,23983,Luke Donald,3
2018,0,31416,Derek Fathauer,3
2018,0,29535,Brice Garnett,3
2018,0,19846,Brian Gay,3
2018,0,28679,Fabián Gómez,3
2018,0,46402,Talor Gooch,3
2018,0,35310,Lanto Griffin,3
2018,0,34563,Chesson Hadley,3
2018,0,31557,Jim Herman,3
2018,0,24155,Ryan Hogue,3
2018,0,35461,Beau Hossler,3
2018,0,21961,Charles Howell III,3
2018,0,34174,John Huh,3
2018,0,30925,Dustin Johnson,3
2018,0,30926,Chris Kirk,3
2018,0,33122,Russell Knox,3
2018,0,32816,Satoshi Kodaira,3
2018,0,30944,Jason Kokrak,3
2018,0,35879,Kelly Kraft,3
2018,0,23108,Matt Kuchar,3
2018,0,35296,Haotong Li,3
2018,0,50526,Tom Lovelady,3
2018,0,34466,Peter Malnati,3
2018,0,26596,Ryan Moore,3
2018,0,46601,Trey Mullinax,3
2018,0,34213,Grayson Murray,3
2018,0,45486,Joaquin Niemann,3
2018,0,24140,Sean O'Hair,3
2018,0,27942,Rob Oppenheim,3
2018,0,23320,Ryan Palmer,3
2018,0,29908,C.T. Pan,3
2018,0,34256,Andrew Putnam,3
2018,0,46970,Jon Rahm,3
2018,0,53165,Doc Redman,3
2018,0,37275,Sam Ryder,3
2018,0,23621,Rory Sabbatini,3
2018,0,47347,Adam Schenk,3
2018,0,24502,Adam Scott,3
2018,0,39328,Conrad Shindler,3
2018,0,39327,Ben Silverman,3
2018,0,27649,Brandt Snedeker,3
2018,0,34046,Jordan Spieth,3
2018,0,51600,Jimmy Stanger,3
2018,0,47287,Ethan Tracy,3
2018,0,32333,Kevin Tway,3
2018,0,28132,Tyrone Van Aswegen,3
2018,0,27064,Jhonattan Vegas,3
2018,0,26951,Johnson Wagner,3
2018,0,26392,Chris Wilson,3
2018,0,22000,Chris Wood,3
2018,0,8793,Tiger Woods,3
2018,0,21633,Steve Allan,2
2018,0,45526,Abraham Ancer,2
2018,0,30978,Kiradech Aphibarnrat,2
2018,0,40058,Zac Blair,2
2018,0,27895,Jonas Blixt,2
2018,0,24507,Jason Bohn,2
2018,0,40009,Dominic Bozzelli,2
2018,0,28420,Ryan Brehm,2
2018,0,29479,Scott Brown,2
2018,0,48084,Wesley Bryan,2
2018,0,29268,Bronson Burgoon,2
2018,0,33974,Dean Burmester,2
2018,0,24925,Jonathan Byrd,2
2018,0,32366,Kevin Chappell,2
2018,0,24357,K.J. Choi,2
2018,0,51766,Wyndham Clark,2
2018,0,39997,Corey Conners,2
2018,0,23541,Ben Crane,2
2018,0,34262,Jon Curran,2
2018,0,21753,Brian Davis,2
2018,0,45157,Cam Davis,2
2018,0,37338,Zecheng Dou,2
2018,0,34099,Harris English,2
2018,0,28307,Matt Every,2
2018,0,29725,Tony Finau,2
2018,0,40098,Matt Fitzpatrick,2
2018,0,30750,Tommy Gainey,2
2018,0,21209,Sergio Garcia,2
2018,0,24358,Robert Garrigus,2
2018,0,20157,Retief Goosen,2
2018,0,22892,Jason Gore,2
2018,0,20105,Jeff Gove,2
2018,0,39954,Cody Gribble,2
2018,0,24924,Bill Haas,2
2018,0,33399,Adam Hadwin,2
2018,0,32448,James Hahn,2
2018,0,35421,Brandon Harkins,2
2018,0,27644,Brian Harman,2
2018,0,34363,Tyrrell Hatton,2
2018,0,26758,David Hearn,2
2018,0,34098,Russell Henley,2
2018,0,48126,Calum Hill,2
2018,0,12716,Charley Hoffman,2
2018,0,35532,Tom Hoge,2
2018,0,29420,Billy Horschel,2
2018,0,35506,Mackenzie Hughes,2
2018,0,29222,Billy Hurley III,2
2018,0,26908,Yuta Ikeda,2
2018,0,24024,Zach Johnson,2
2018,0,26300,Matt Jones,2
2018,0,27974,Sung Kang,2
2018,0,32757,Patton Kizzire,2
2018,0,27936,Martin Laird,2
2018,0,46732,Rick Lamb,2
2018,0,28775,Nate Lashley,2
2018,0,31109,Richard Lee,2
2018,0,36326,David Lipsky,2
2018,0,27129,Luke List,2
2018,0,29461,Jamie Lovemark,2
2018,0,33204,Shane Lowry,2
2018,0,47993,Denny McCarthy,2
2018,0,10375,Sean McCarty,2
2018,0,40042,Tyler McCumber,2
2018,0,25572,Graeme McDowell,2
2018,0,51394,A.J. McInerney,2
2018,0,24490,George McNeill,2
2018,0,1810,Phil Mickelson,2
2018,0,39546,Keith Mitchell,2
2018,0,23821,Yusaku Miyazato,2
2018,0,29289,S.Y. Noh,2
2018,0,46585,Brian Norman,2
2018,0,35947,John Oda,2
2018,0,33968,Thorbjørn Olesen,2
2018,0,22056,Cameron Percy,2
2018,0,35541,John Peterson,2
2018,0,25818,Scott Piercy,2
2018,0,32876,Martin Piller,2
2018,0,25240,D.A. Points,2
2018,0,27556,Ted Potter Jr.,2
2018,0,10213,Dicky Pride,2
2018,0,26476,Chez Reavie,2
2018,0,34360,Patrick Reed,2
2018,0,54303,Charlie Reiter,2
2018,0,36699,Patrick Rodgers,2
2018,0,22405,Justin Rose,2
2018,0,29223,Sam Saunders,2
2018,0,48081,Xander Schauffele,2
2018,0,46501,Ollie Schniederjans,2
2018,0,26331,Charl Schwartzel,2
2018,0,39953,Chase Seiffert,2
2018,0,39113,Shubhankar Sharma,2
2018,0,35891,Cameron Smith,2
2018,0,30692,Scott Stallings,2
2018,0,33418,Shawn Stefani,2
2018,0,29485,Brett Stegmaier,2
2018,0,21528,Henrik Stenson,2
2018,0,34431,Robert Streb,2
2018,0,27214,Kevin Streelman,2
2018,0,27963,Chris Stroud,2
2018,0,31560,Brian Stuard,2
2018,0,34264,Hudson Swafford,2
2018,0,27330,Josh Teater,2
2018,0,32150,Michael Thompson,2
2018,0,23788,D.J. Trahan,2
2018,0,33419,Cameron Tringale,2
2018,0,37189,Harold Varner III,2
2018,0,39480,T.J. Vogel,2
2018,0,25632,Jimmy Walker,2
2018,0,27095,Nick Watney,2
2018,0,25804,Bubba Watson,2
2018,0,47128,Richy Werenski,2
2018,0,25892,Steve Wheatcroft,2
2018,0,49964,Aaron Wise,2
2018,0,31323,Gary Woodland,2
2018,0,50092,Zach Wright,2
2018,0,35544,Andrew Yun,2
2018,0,28178,Frank Adams III,1
2018,0,10885,Robert Allenby,1
2018,0,20098,Stuart Appleby,1
2018,0,23048,Eric Axley,1
2018,0,22371,Aaron Baddeley,1
2018,0,28259,Sangmoon Bae,1
2018,0,12652,Cameron Beckman,1
2018,0,32334,Charlie Beljan,1
2018,0,25274,Steven Bowditch,1
2018,0,51975,Zach Cabra,1
2018,0,20848,Ángel Cabrera,1
2018,0,34021,Bud Cauley,1
2018,0,25203,SSP Chawrasia,1
2018,0,20850,Daniel Chopra,1
2018,0,28455,Will Claxton,1
2018,0,47906,Austin Connelly,1
2018,0,33459,Jens Dantorp,1
2018,0,28089,Jason Day,1
2018,0,23638,Brendon de Jonge,1
2018,0,27436,Graham DeLaet,1
2018,0,50527,Jared du Toit,1
2018,0,25686,Jason Dufner,1
2018,0,46567,Paul Dunne,1
2018,0,6522,Ernie Els,1
2018,0,54687,Broc Everett,1
2018,0,27896,Ross Fisher,1
2018,0,28500,Martin Flores,1
2018,0,32102,Rickie Fowler,1
2018,0,29970,Dylan Frittelli,1
2018,0,10809,Jim Furyk,1
2018,0,32698,Bobby Gates,1
2018,0,52375,Doug Ghim,1
2018,0,25900,Lucas Glover,1
2018,0,6643,Paul Goydos,1
2018,0,31273,Gavin Kyle Green,1
2018,0,35546,J.T. Griffin,1
2018,0,20766,Padraig Harrington,1
2018,0,23063,Scott Hend,1
2018,0,23353,J.J. Henry,1
2018,0,39058,Lucas Herbert,1
2018,0,12782,Tim Herron,1
2018,0,33461,Morgan Hoffmann,1
2018,0,36799,Stephan Jaeger,1
2018,0,1577,Lee Janzen,1
2018,0,46440,Smylie Kaufman,1
2018,0,32815,Masahiro Kawamura,1
2018,0,27408,Martin Kaymer,1
2018,0,47239,Phachara Khongwatmai,1
2018,0,34587,Chan Kim,1
2018,0,39975,Michael Kim,1
2018,0,37455,Si Woo Kim,1
2018,0,30711,Colt Knost,1
2018,0,1666,Bernhard Langer,1
2018,0,47443,Junghwan Lee,1
2018,0,27466,Spencer Levin,1
2018,0,34579,Alexander Levy,1
2018,0,24748,WC Liang,1
2018,0,37278,Nicholas Lindheim,1
2018,0,34409,David Lingmerth,1
2018,0,37447,Zander Lombard,1
2018,0,39004,Dru Love,1
2018,0,1706,Davis Love III,1
2018,0,1717,Sandy Lyle,1
2018,0,24781,Hunter Mahan,1
2018,0,33413,Ben Martin,1
2018,0,55421,Chip McDaniel,1
2018,0,28237,Rory McIlroy,1
2018,0,24449,Parker McLachlin,1
2018,0,46442,Maverick McNealy,1
2018,0,27933,John Merrick,1
2018,0,50525,Collin Morikawa,1
2018,0,55420,Cooper Musselman,1
2018,0,39537,Chris Naegel,1
2018,0,27349,Alex Noren,1
2018,0,36724,Augusto Núñez,1
2018,0,22046,Geoff Ogilvy,1
2018,0,26329,Louis Oosthuizen,1
2018,0,26444,Juvic Pagunsan,1
2018,0,20572,Rod Pampling,1
2018,0,32797,Sanghyun Park,1
2018,0,54318,Matt Parziale,1
2018,0,34709,Eddie Pepperell,1
2018,0,24361,Pat Perez,1
2018,0,33293,Thomas Pieters,1
2018,0,49771,J.T. Poston,1
2018,0,24138,Ian Poulter,1
2018,0,28252,Seamus Power,1
2018,0,29531,Richie Ramsay,1
2018,0,49855,Kristoffer Reitan,1
2018,0,32058,José de Jesús Rodríguez,1
2018,0,22913,John Rollins,1
2018,0,25562,Andres Romero,1
2018,0,34541,Poom Saksansin,1
2018,0,46046,Scottie Scheffler,1
2018,0,33039,Jason Schmuhl,1
2018,0,20645,John Senden,1
2018,0,6567,Vijay Singh,1
2018,0,35174,Matthew Southgate,1
2018,0,39324,J.J. Spaun,1
2018,0,30110,Kyle Stanley,1
2018,0,35225,Brandon Stone,1
2018,0,47574,Scott Strohmeyer,1
2018,0,25834,Daniel Summerhays,1
2018,0,45478,Julian Suri,1
2018,0,25493,Nick Taylor,1
2018,0,23325,Vaughn Taylor,1
2018,0,55573,John VanDerLaan,1
2018,0,48887,Matt Wallace,1
2018,0,20396,Lee Westwood,1
2018,0,23322,Brett Wetterich,1
2018,0,48319,Tom Whitney,1
2018,0,29454,Bernd Wiesberger,1
2018,0,25349,Tim Wilkinson,1
2018,0,46507,Bobby Wyatt,1
2018,0,54328,Norman Xiong,1
2018,0,47483,Will Zalatoris,1
2018,0,29939,Fabrizio Zanotti,1
2017,0,33399,Adam Hadwin,6
2017,0,34046,Jordan Spieth,6
2017,0,32448,James Hahn,5
2017,0,35891,Cameron Smith,5
2017,0,27214,Kevin Streelman,5
2017,0,28089,Jason Day,4
2017,0,27436,Graham DeLaet,4
2017,0,31557,Jim Herman,4
2017,0,36689,Brooks Koepka,4
2017,0,24140,Sean O'Hair,4
2017,0,26329,Louis Oosthuizen,4
2017,0,49771,J.T. Poston,4
2017,0,23621,Rory Sabbatini,4
2017,0,48081,Xander Schauffele,4
2017,0,29078,Chan Shih-chang,4
2017,0,27770,Camilo Villegas,4
2017,0,25804,Bubba Watson,4
2017,0,24846,Ricky Barnes,3
2017,0,27895,Jonas Blixt,3
2017,0,33141,Keegan Bradley,3
2017,0,28420,Ryan Brehm,3
2017,0,29479,Scott Brown,3
2017,0,12510,Chad Campbell,3
2017,0,25364,Paul Casey,3
2017,0,32200,Roberto Castro,3
2017,0,34021,Bud Cauley,3
2017,0,32366,Kevin Chappell,3
2017,0,20229,Stewart Cink,3
2017,0,6522,Ernie Els,3
2017,0,27896,Ross Fisher,3
2017,0,28500,Martin Flores,3
2017,0,32102,Rickie Fowler,3
2017,0,29740,Brad Fritsch,3
2017,0,24358,Robert Garrigus,3
2017,0,29720,Andres Gonzales,3
2017,0,39954,Cody Gribble,3
2017,0,31646,Emiliano Grillo,3
2017,0,46550,Brandon Hagy,3
2017,0,27644,Brian Harman,3
2017,0,49298,Kramer Hickok,3
2017,0,12716,Charley Hoffman,3
2017,0,27141,J.B. Holmes,3
2017,0,30925,Dustin Johnson,3
2017,0,27408,Martin Kaymer,3
2017,0,39975,Michael Kim,3
2017,0,37454,Whee Kim,3
2017,0,29478,Kevin Kisner,3
2017,0,31420,Anirban Lahiri,3
2017,0,27936,Martin Laird,3
2017,0,27129,Luke List,3
2017,0,29461,Jamie Lovemark,3
2017,0,32839,Hideki Matsuyama,3
2017,0,28237,Rory McIlroy,3
2017,0,32640,Troy Merritt,3
2017,0,1810,Phil Mickelson,3
2017,0,48822,Sebastián Muñoz,3
2017,0,34213,Grayson Murray,3
2017,0,27942,Rob Oppenheim,3
2017,0,29908,C.T. Pan,3
2017,0,25345,Carl Pettersson,3
2017,0,25240,D.A. Points,3
2017,0,24138,Ian Poulter,3
2017,0,34360,Patrick Reed,3
2017,0,29476,Kyle Reifers,3
2017,0,23497,Tag Ridings,3
2017,0,22405,Justin Rose,3
2017,0,39251,Ryan Ruffels,3
2017,0,20645,John Senden,3
2017,0,6567,Vijay Singh,3
2017,0,27649,Brandt Snedeker,3
2017,0,39324,J.J. Spaun,3
2017,0,30692,Scott Stallings,3
2017,0,30110,Kyle Stanley,3
2017,0,29518,Brendan Steele,3
2017,0,29485,Brett Stegmaier,3
2017,0,35225,Brandon Stone,3
2017,0,34431,Robert Streb,3
2017,0,25834,Daniel Summerhays,3
2017,0,34264,Hudson Swafford,3
2017,0,33448,Justin Thomas,3
2017,0,32333,Kevin Tway,3
2017,0,28132,Tyrone Van Aswegen,3
2017,0,37189,Harold Varner III,3
2017,0,25632,Jimmy Walker,3
2017,0,26289,Boo Weekley,3
2017,0,25892,Steve Wheatcroft,3
2017,0,34265,Will Wilcox,3
2017,0,31323,Gary Woodland,3
2017,0,33120,Mark Anderson,2
2017,0,35545,Blayne Barber,2
2017,0,47986,Rich Berberian Jr.,2
2017,0,40026,Daniel Berger,2
2017,0,40058,Zac Blair,2
2017,0,27958,Ryan Blaum,2
2017,0,24507,Jason Bohn,2
2017,0,25274,Steven Bowditch,2
2017,0,48084,Wesley Bryan,2
2017,0,33974,Dean Burmester,2
2017,0,26499,Rafa Cabrera Bello,2
2017,0,46443,Brian Campbell,2
2017,0,28093,Miguel Angel Carballo,2
2017,0,25720,Chad Collins,2
2017,0,47906,Austin Connelly,2
2017,0,23541,Ben Crane,2
2017,0,34262,Jon Curran,2
2017,0,34076,Joel Dahmen,2
2017,0,23983,Luke Donald,2
2017,0,25686,Jason Dufner,2
2017,0,9011,David Duval,2
2017,0,30191,Julián Etulain,2
2017,0,28307,Matt Every,2
2017,0,31416,Derek Fathauer,2
2017,0,25191,Gonzalo Fernandez-Castaño,2
2017,0,29725,Tony Finau,2
2017,0,30911,Tommy Fleetwood,2
2017,0,29936,Ryan Fox,2
2017,0,21209,Sergio Garcia,2
2017,0,19846,Brian Gay,2
2017,0,25900,Lucas Glover,2
2017,0,22892,Jason Gore,2
2017,0,29974,Branden Grace,2
2017,0,34363,Tyrrell Hatton,2
2017,0,23063,Scott Hend,2
2017,0,34098,Russell Henley,2
2017,0,23353,J.J. Henry,2
2017,0,33461,Morgan Hoffmann,2
2017,0,35532,Tom Hoge,2
2017,0,39977,Max Homa,2
2017,0,29420,Billy Horschel,2
2017,0,21961,Charles Howell III,2
2017,0,35506,Mackenzie Hughes,2
2017,0,34174,John Huh,2
2017,0,29222,Billy Hurley III,2
2017,0,24024,Zach Johnson,2
2017,0,26300,Matt Jones,2
2017,0,27974,Sung Kang,2
2017,0,46440,Smylie Kaufman,2
2017,0,37455,Si Woo Kim,2
2017,0,32757,Patton Kizzire,2
2017,0,36852,Jim Knous,2
2017,0,33122,Russell Knox,2
2017,0,30944,Jason Kokrak,2
2017,0,35879,Kelly Kraft,2
2017,0,23108,Matt Kuchar,2
2017,0,46732,Rick Lamb,2
2017,0,52567,S.M. Lee,2
2017,0,26851,Marc Leishman,2
2017,0,37278,Nicholas Lindheim,2
2017,0,34409,David Lingmerth,2
2017,0,24912,Will MacKenzie,2
2017,0,47996,Jack Maguire,2
2017,0,24781,Hunter Mahan,2
2017,0,34466,Peter Malnati,2
2017,0,26730,Stuart Manley,2
2017,0,25572,Graeme McDowell,2
2017,0,27933,John Merrick,2
2017,0,6515,Shaun Micheel,2
2017,0,25198,Francesco Molinari,2
2017,0,26596,Ryan Moore,2
2017,0,46601,Trey Mullinax,2
2017,0,25396,Kevin Na,2
2017,0,45486,Joaquin Niemann,2
2017,0,29289,S.Y. Noh,2
2017,0,27349,Alex Noren,2
2017,0,30163,Henrik Norlander,2
2017,0,22046,Geoff Ogilvy,2
2017,0,33667,Carlos Ortiz,2
2017,0,20691,Greg Owen,2
2017,0,23320,Ryan Palmer,2
2017,0,20572,Rod Pampling,2
2017,0,24361,Pat Perez,2
2017,0,25818,Scott Piercy,2
2017,0,33293,Thomas Pieters,2
2017,0,28252,Seamus Power,2
2017,0,10213,Dicky Pride,2
2017,0,21959,Ted Purdy,2
2017,0,46970,Jon Rahm,2
2017,0,34358,Jonathan Randolph,2
2017,0,26476,Chez Reavie,2
2017,0,45582,Jared Sawada,2
2017,0,26331,Charl Schwartzel,2
2017,0,24502,Adam Scott,2
2017,0,29221,Webb Simpson,2
2017,0,33418,Shawn Stefani,2
2017,0,27963,Chris Stroud,2
2017,0,31560,Brian Stuard,2
2017,0,21498,Hideto Tanihara,2
2017,0,25493,Nick Taylor,2
2017,0,27330,Josh Teater,2
2017,0,32150,Michael Thompson,2
2017,0,52144,Braden Thornberry,2
2017,0,33419,Cameron Tringale,2
2017,0,29484,Peter Uihlein,2
2017,0,27064,Jhonattan Vegas,2
2017,0,31113,Paul Waring,2
2017,0,27095,Nick Watney,2
2017,0,47128,Richy Werenski,2
2017,0,49964,Aaron Wise,2
2017,0,50092,Zach Wright,2
2017,0,29939,Fabrizio Zanotti,2
2017,0,23778,Brad Adamonis,1
2017,0,29745,Tyler Aldridge,1
2017,0,20771,Steven Alker,1
2017,0,10885,Robert Allenby,1
2017,0,33948,Byeong Hun An,1
2017,0,20098,Stuart Appleby,1
2017,0,19803,Ryan Armour,1
2017,0,22371,Aaron Baddeley,1
2017,0,40009,Dominic Bozzelli,1
2017,0,8191,Paul Broadhurst,1
2017,0,24925,Jonathan Byrd,1
2017,0,20848,Ángel Cabrera,1
2017,0,32070,Rafael Campos,1
2017,0,35450,Patrick Cantlay,1
2017,0,20472,Alex Cejka,1
2017,0,20593,Greg Chalmers,1
2017,0,24357,K.J. Choi,1
2017,0,51766,Wyndham Clark,1
2017,0,45157,Cam Davis,1
2017,0,47959,Bryson DeChambeau,1
2017,0,28751,Andrew Dodt,1
2017,0,37338,Zecheng Dou,1
2017,0,47663,Kevin Dougherty,1
2017,0,35110,Brett Drewitt,1
2017,0,20104,Ken Duke,1
2017,0,34099,Harris English,1
2017,0,1320,Bob Estes,1
2017,0,40098,Matt Fitzpatrick,1
2017,0,22379,Mark Foster,1
2017,0,1381,Fred Funk,1
2017,0,10809,Jim Furyk,1
2017,0,49932,Jonathan Garrick,1
2017,0,50666,Matt Gilchrest,1
2017,0,28679,Fabián Gómez,1
2017,0,20157,Retief Goosen,1
2017,0,31273,Gavin Kyle Green,1
2017,0,50735,Scott Gregory,1
2017,0,31670,Matthew Griffin,1
2017,0,24924,Bill Haas,1
2017,0,34563,Chesson Hadley,1
2017,0,20766,Padraig Harrington,1
2017,0,26758,David Hearn,1
2017,0,29930,Mike Hendry,1
2017,0,12782,Tim Herron,1
2017,0,47989,Sam Horsfield,1
2017,0,36801,Mark Hubbard,1
2017,0,22378,Trevor Immelman,1
2017,0,30852,Ryo Ishikawa,1
2017,0,27747,Hiroshi Iwata,1
2017,0,21731,Freddie Jacobson,1
2017,0,34242,Andrew Johnston,1
2017,0,27899,Rikard Karlberg,1
2017,0,52091,Blake Kennedy,1
2017,0,46103,Daniel Kim,1
2017,0,37092,Hyung-Sung Kim,1
2017,0,28258,K.T. Kim,1
2017,0,30926,Chris Kirk,1
2017,0,22986,Søren Kjeldsen,1
2017,0,34261,Scott Langley,1
2017,0,33904,Grant Leaver,1
2017,0,29926,Danny Lee,1
2017,0,27466,Spencer Levin,1
2017,0,35300,Andrew Loupe,1
2017,0,39004,Dru Love,1
2017,0,1706,Davis Love III,1
2017,0,33204,Shane Lowry,1
2017,0,37380,Curtis Luck,1
2017,0,28300,Joost Luiten,1
2017,0,28158,Steve Marino,1
2017,0,33413,Ben Martin,1
2017,0,47741,Wesley McClain,1
2017,0,31202,William McGirt,1
2017,0,34305,Daniel Miernicki,1
2017,0,39546,Keith Mitchell,1
2017,0,23800,Bryce Molder,1
2017,0,45729,Drew Nesbitt,1
2017,0,26328,Shaun Norris,1
2017,0,22056,Cameron Percy,1
2017,0,35541,John Peterson,1
2017,0,51038,Alfie Plant,1
2017,0,28486,Michael Putnam,1
2017,0,46414,Aaron Rai,1
2017,0,29531,Richie Ramsay,1
2017,0,36699,Patrick Rodgers,1
2017,0,25562,Andres Romero,1
2017,0,29223,Sam Saunders,1
2017,0,46501,Ollie Schniederjans,1
2017,0,39953,Chase Seiffert,1
2017,0,46441,Robby Shelton,1
2017,0,2106,Chris Smith,1
2017,0,46464,Jordan L Smith,1
2017,0,35174,Matthew Southgate,1
2017,0,21528,Henrik Stenson,1
2017,0,6527,Steve Stricker,1
2017,0,33449,Zack Sucher,1
2017,0,35314,Andy Sullivan,1
2017,0,35261,Miguel Tabuena,1
2017,0,23325,Vaughn Taylor,1
2017,0,51634,Sahith Theegala,1
2017,0,28780,Nicholas Thompson,1
2017,0,30927,Brendon Todd,1
2017,0,8385,Omar Uresti,1
2017,0,26951,Johnson Wagner,1
2017,0,48887,Matt Wallace,1
2017,0,39958,Jeunghun Wang,1
2017,0,20396,Lee Westwood,1
2017,0,29454,Bernd Wiesberger,1
2017,0,25349,Tim Wilkinson,1
2017,0,32139,Danny Willett,1
2017,0,21878,Mark Wilson,1
2017,0,22000,Chris Wood,1
2017,0,46507,Bobby Wyatt,1
2017,0,24663,Y.E. Yang,1
2016,0,32366,Kevin Chappell,7
2016,0,25396,Kevin Na,7
2016,0,27064,Jhonattan Vegas,6
2016,0,30925,Dustin Johnson,5
2016,0,46440,Smylie Kaufman,5
2016,0,35300,Andrew Loupe,5
2016,0,22405,Justin Rose,5
2016,0,33418,Shawn Stefani,5
2016,0,34264,Hudson Swafford,5
2016,0,34021,Bud Cauley,4
2016,0,33399,Adam Hadwin,4
2016,0,27644,Brian Harman,4
2016,0,31557,Jim Herman,4
2016,0,35532,Tom Hoge,4
2016,0,21961,Charles Howell III,4
2016,0,30711,Colt Knost,4
2016,0,36689,Brooks Koepka,4
2016,0,35879,Kelly Kraft,4
2016,0,34261,Scott Langley,4
2016,0,28092,D.H. Lee,4
2016,0,29461,Jamie Lovemark,4
2016,0,33204,Shane Lowry,4
2016,0,24781,Hunter Mahan,4
2016,0,28237,Rory McIlroy,4
2016,0,32150,Michael Thompson,4
2016,0,25892,Steve Wheatcroft,4
2016,0,24461,Thomas Aiken,3
2016,0,10885,Robert Allenby,3
2016,0,45526,Abraham Ancer,3
2016,0,40026,Daniel Berger,3
2016,0,27958,Ryan Blaum,3
2016,0,27895,Jonas Blixt,3
2016,0,29268,Bronson Burgoon,3
2016,0,26499,Rafa Cabrera Bello,3
2016,0,28093,Miguel Angel Carballo,3
2016,0,20472,Alex Cejka,3
2016,0,34262,Jon Curran,3
2016,0,50527,Jared du Toit,3
2016,0,34099,Harris English,3
2016,0,32102,Rickie Fowler,3
2016,0,10809,Jim Furyk,3
2016,0,46523,Joey Garber,3
2016,0,21209,Sergio Garcia,3
2016,0,29535,Brice Garnett,3
2016,0,35539,Luke Guthrie,3
2016,0,24924,Bill Haas,3
2016,0,26758,David Hearn,3
2016,0,12716,Charley Hoffman,3
2016,0,36801,Mark Hubbard,3
