YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
2022,0,32757,Patton Kizzire,0.564,101,57.0
2022,0,52375,Doug Ghim,0.565,62,35.0
2022,0,46550,Brandon Hagy,0.567,67,38.0
2022,0,22405,Justin Rose,0.568,44,25.0
2022,0,28089,Jason Day,0.569,72,41.0
2022,0,31646,Emiliano Grillo,0.569,58,33.0
2022,0,34264,Hudson Swafford,0.575,73,42.0
2022,0,49947,Taylor Moore,0.577,71,41.0
2022,0,33486,Roger Sloan,0.577,78,45.0
2022,0,26476,Chez Reavie,0.578,83,48.0
2022,0,32816,Satoshi Kodaira,0.579,38,22.0
2022,0,46717,Viktor Hovland,0.58,50,29.0
2022,0,26300,Matt Jones,0.583,72,42.0
2022,0,48081,Xander Schauffele,0.585,53,31.0
2022,0,34255,Joseph Bramlett,0.586,58,34.0
2022,0,45486,Joaquin Niemann,0.586,58,34.0
2022,0,47128,Richy Werenski,0.586,70,41.0
2022,0,27770,Camilo Villegas,0.59,61,36.0
2022,0,45540,Jared Wolfe,0.59,61,36.0
2022,0,27895,Jonas Blixt,0.593,54,32.0
2022,0,54421,Garrick Higgo,0.596,47,28.0
2022,0,34174,John Huh,0.597,62,37.0
2022,0,39324,J.J. Spaun,0.598,82,49.0
2022,0,32448,James Hahn,0.605,76,46.0
2022,0,39953,Chase Seiffert,0.605,43,26.0
2022,0,40115,Adam Svensson,0.607,89,54.0
2022,0,52374,Brandon Wu,0.613,62,38.0
2022,0,45526,Abraham Ancer,0.614,57,35.0
2022,0,36689,Brooks Koepka,0.614,44,27.0
2022,0,24980,Scott Gutschewski,0.625,32,20.0
2022,0,54783,Dylan Wu,0.627,67,42.0
2022,0,51950,Max McGreevy,0.629,62,39.0
2022,0,47988,Nick Hardy,0.632,57,36.0
2022,0,33667,Carlos Ortiz,0.635,52,33.0
2022,0,37212,Paul Barjon,0.643,56,36.0
2022,0,20229,Stewart Cink,0.652,69,45.0
2022,0,50525,Collin Morikawa,0.656,32,21.0
2022,0,19803,Ryan Armour,0.659,41,27.0
2022,0,25900,Lucas Glover,0.671,73,49.0
2022,0,29926,Danny Lee,0.673,49,33.0
2022,0,36884,Ben Kohles,0.675,40,27.0
2022,0,47856,Seth Reeves,0.689,45,31.0
2022,0,31557,Jim Herman,0.706,51,36.0
2022,0,50095,Austin Smotherman,0.708,65,46.0
2022,0,52372,Cameron Champ,0.744,39,29.0
2021,0,34046,Jordan Spieth,0.286,91,26.0
2021,0,26329,Louis Oosthuizen,0.317,63,20.0
2021,0,30925,Dustin Johnson,0.344,61,21.0
2021,0,32662,Michael Gligic,0.351,74,26.0
2021,0,24138,Ian Poulter,0.37,73,27.0
2021,0,33141,Keegan Bradley,0.373,83,31.0
2021,0,34360,Patrick Reed,0.374,91,34.0
2021,0,24024,Zach Johnson,0.375,88,33.0
2021,0,33448,Justin Thomas,0.375,72,27.0
2021,0,48081,Xander Schauffele,0.388,67,26.0
2021,0,33419,Cameron Tringale,0.39,82,32.0
2021,0,21961,Charles Howell III,0.4,60,24.0
2021,0,35891,Cameron Smith,0.406,69,28.0
2021,0,35506,Mackenzie Hughes,0.408,98,40.0
2021,0,35617,Martin Trainer,0.409,66,27.0
2021,0,28089,Jason Day,0.41,61,25.0
2021,0,30926,Chris Kirk,0.411,73,30.0
2021,0,23623,Bo Van Pelt,0.412,68,28.0
2021,0,47993,Denny McCarthy,0.413,121,50.0
2021,0,51766,Wyndham Clark,0.417,103,43.0
2021,0,34098,Russell Henley,0.417,72,30.0
2021,0,39975,Michael Kim,0.419,74,31.0
2021,0,49771,J.T. Poston,0.419,93,39.0
2021,0,34255,Joseph Bramlett,0.422,45,19.0
2021,0,49298,Kramer Hickok,0.422,64,27.0
2021,0,37455,Si Woo Kim,0.423,104,44.0
2021,0,33399,Adam Hadwin,0.424,99,42.0
2021,0,30110,Kyle Stanley,0.424,66,28.0
2021,0,34256,Andrew Putnam,0.426,94,40.0
2021,0,29974,Branden Grace,0.427,75,32.0
2021,0,46402,Talor Gooch,0.43,86,37.0
2021,0,33667,Carlos Ortiz,0.432,81,35.0
2021,0,29478,Kevin Kisner,0.433,90,39.0
2021,0,25396,Kevin Na,0.433,97,42.0
2021,0,26851,Marc Leishman,0.438,64,28.0
2021,0,46442,Maverick McNealy,0.441,59,26.0
2021,0,24357,K.J. Choi,0.444,54,24.0
2021,0,20229,Stewart Cink,0.444,72,32.0
2021,0,29535,Brice Garnett,0.444,90,40.0
2021,0,33204,Shane Lowry,0.444,72,32.0
2021,0,27770,Camilo Villegas,0.444,63,28.0
2021,0,33948,Byeong Hun An,0.446,92,41.0
2021,0,29908,C.T. Pan,0.447,76,34.0
2021,0,36801,Mark Hubbard,0.448,116,52.0
2021,0,28775,Nate Lashley,0.449,69,31.0
2021,0,32150,Michael Thompson,0.449,69,31.0
2021,0,19846,Brian Gay,0.452,84,38.0
2021,0,32816,Satoshi Kodaira,0.452,73,33.0
2021,0,25900,Lucas Glover,0.453,75,34.0
2021,0,26331,Charl Schwartzel,0.453,86,39.0
2021,0,35532,Tom Hoge,0.455,101,46.0
2021,0,46441,Robby Shelton,0.455,77,35.0
2021,0,30927,Brendon Todd,0.456,103,47.0
2021,0,23325,Vaughn Taylor,0.458,59,27.0
2021,0,39971,Sungjae Im,0.459,109,50.0
2021,0,31323,Gary Woodland,0.459,61,28.0
2021,0,33410,Andrew Landry,0.46,63,29.0
2021,0,22371,Aaron Baddeley,0.462,39,18.0
2021,0,24924,Bill Haas,0.462,52,24.0
2021,0,29970,Dylan Frittelli,0.465,71,33.0
2021,0,45486,Joaquin Niemann,0.465,86,40.0
2021,0,27349,Alex Noren,0.465,99,46.0
2021,0,36689,Brooks Koepka,0.466,58,27.0
2021,0,25493,Nick Taylor,0.467,107,50.0
2021,0,26300,Matt Jones,0.469,96,45.0
2021,0,35450,Patrick Cantlay,0.47,66,31.0
2021,0,46046,Scottie Scheffler,0.471,85,40.0
2021,0,28252,Seamus Power,0.472,36,17.0
2021,0,27942,Rob Oppenheim,0.473,55,26.0
2021,0,34431,Robert Streb,0.473,74,35.0
2021,0,23788,D.J. Trahan,0.473,55,26.0
2021,0,45526,Abraham Ancer,0.474,76,36.0
2021,0,26758,David Hearn,0.475,59,28.0
2021,0,53165,Doc Redman,0.475,80,38.0
2021,0,33597,Harry Higgs,0.479,96,46.0
2021,0,27095,Nick Watney,0.479,48,23.0
2021,0,49766,Hank Lebioda,0.48,50,24.0
2021,0,48887,Matt Wallace,0.483,58,28.0
2021,0,46435,Austin Cook,0.484,93,45.0
2021,0,23108,Matt Kuchar,0.486,72,35.0
2021,0,32333,Kevin Tway,0.486,70,34.0
2021,0,28679,Fabián Gómez,0.488,43,21.0
2021,0,27644,Brian Harman,0.49,98,48.0
2021,0,32070,Rafael Campos,0.491,53,26.0
2021,0,52375,Doug Ghim,0.493,75,37.0
2021,0,34099,Harris English,0.495,99,49.0
2021,0,36699,Patrick Rodgers,0.495,101,50.0
2021,0,28420,Ryan Brehm,0.5,36,18.0
2021,0,26499,Rafa Cabrera Bello,0.5,86,43.0
2021,0,34563,Chesson Hadley,0.5,62,31.0
2021,0,34466,Peter Malnati,0.5,76,38.0
2021,0,50525,Collin Morikawa,0.5,48,24.0
2021,0,30163,Henrik Norlander,0.5,74,37.0
2021,0,29518,Brendan Steele,0.5,72,36.0
2021,0,31560,Brian Stuard,0.5,82,41.0
2021,0,48119,Ben Taylor,0.5,24,12.0
2021,0,24502,Adam Scott,0.506,79,40.0
2021,0,27214,Kevin Streelman,0.506,81,41.0
2021,0,29420,Billy Horschel,0.513,80,41.0
2021,0,49960,Sepp Straka,0.513,78,40.0
2021,0,27554,Scott Harrington,0.514,72,37.0
2021,0,28237,Rory McIlroy,0.515,66,34.0
2021,0,29725,Tony Finau,0.516,64,33.0
2021,0,27649,Brandt Snedeker,0.516,95,49.0
2021,0,35658,Kris Ventura,0.516,64,33.0
2021,0,39546,Keith Mitchell,0.517,87,45.0
2021,0,32102,Rickie Fowler,0.518,83,43.0
2021,0,40042,Tyler McCumber,0.518,56,29.0
2021,0,33122,Russell Knox,0.519,79,41.0
2021,0,25818,Scott Piercy,0.519,77,40.0
2021,0,51894,Vince Whaley,0.519,77,40.0
2021,0,30692,Scott Stallings,0.52,75,39.0
2021,0,30911,Tommy Fleetwood,0.521,73,38.0
2021,0,32448,James Hahn,0.521,71,37.0
2021,0,47504,Sam Burns,0.522,67,35.0
2021,0,49964,Aaron Wise,0.522,90,47.0
2021,0,33120,Mark Anderson,0.528,36,19.0
2021,0,32791,K.H. Lee,0.528,106,56.0
2021,0,47483,Will Zalatoris,0.528,72,38.0
2021,0,45157,Cam Davis,0.529,102,54.0
2021,0,34314,Sebastian Cappelen,0.532,47,25.0
2021,0,24140,Sean O'Hair,0.532,47,25.0
2021,0,23320,Ryan Palmer,0.532,47,25.0
2021,0,47959,Bryson DeChambeau,0.534,58,31.0
2021,0,33486,Roger Sloan,0.534,73,39.0
2021,0,29221,Webb Simpson,0.536,56,30.0
2021,0,46717,Viktor Hovland,0.537,54,29.0
2021,0,24361,Pat Perez,0.538,78,42.0
2021,0,32757,Patton Kizzire,0.539,89,48.0
2021,0,25804,Bubba Watson,0.541,61,33.0
2021,0,30944,Jason Kokrak,0.544,79,43.0
2021,0,34363,Tyrrell Hatton,0.545,55,30.0
2021,0,40098,Matt Fitzpatrick,0.548,73,40.0
2021,0,46550,Brandon Hagy,0.548,73,40.0
2021,0,23983,Luke Donald,0.549,51,28.0
2021,0,21209,Sergio Garcia,0.549,51,28.0
2021,0,27064,Jhonattan Vegas,0.55,80,44.0
2021,0,32640,Troy Merritt,0.551,107,59.0
2021,0,47128,Richy Werenski,0.551,89,49.0
2021,0,32618,Rhein Gibson,0.552,58,32.0
2021,0,35230,Nelson Ledesma,0.552,29,16.0
2021,0,23621,Rory Sabbatini,0.554,92,51.0
2021,0,32839,Hideki Matsuyama,0.556,81,45.0
2021,0,22405,Justin Rose,0.556,45,25.0
2021,0,39324,J.J. Spaun,0.556,54,30.0
2021,0,25364,Paul Casey,0.558,52,29.0
2021,0,25686,Jason Dufner,0.559,93,52.0
2021,0,26476,Chez Reavie,0.561,66,37.0
2021,0,35449,Adam Long,0.562,89,50.0
2021,0,37189,Harold Varner III,0.562,73,41.0
2021,0,34264,Hudson Swafford,0.563,71,40.0
2021,0,29268,Bronson Burgoon,0.564,55,31.0
2021,0,31420,Anirban Lahiri,0.565,62,35.0
2021,0,27129,Luke List,0.571,77,44.0
2021,0,40006,Erik van Rooyen,0.571,63,36.0
2021,0,34174,John Huh,0.577,52,30.0
2021,0,20396,Lee Westwood,0.578,64,37.0
2021,0,36871,Matthew NeSmith,0.579,76,44.0
2021,0,35310,Lanto Griffin,0.58,88,51.0
2021,0,27936,Martin Laird,0.581,62,36.0
2021,0,32139,Danny Willett,0.581,43,25.0
2021,0,33490,Bo Hoag,0.592,76,45.0
2021,0,48822,Sebastián Muñoz,0.592,98,58.0
2021,0,27141,J.B. Holmes,0.593,54,32.0
2021,0,40026,Daniel Berger,0.594,69,41.0
2021,0,56278,Matthew Wolff,0.6,50,30.0
2021,0,31557,Jim Herman,0.603,68,41.0
2021,0,35461,Beau Hossler,0.605,76,46.0
2021,0,19803,Ryan Armour,0.606,71,43.0
2021,0,34076,Joel Dahmen,0.611,72,44.0
2021,0,25632,Jimmy Walker,0.611,95,58.0
2021,0,12716,Charley Hoffman,0.614,70,43.0
2021,0,22056,Cameron Percy,0.617,47,29.0
2021,0,32254,Xinjun Zhang,0.621,58,36.0
2021,0,46970,Jon Rahm,0.623,53,33.0
2021,0,1810,Phil Mickelson,0.628,78,49.0
2021,0,47347,Adam Schenk,0.63,92,58.0
2021,0,39953,Chase Seiffert,0.631,65,41.0
2021,0,27556,Ted Potter Jr.,0.632,57,36.0
2021,0,27974,Sung Kang,0.635,104,66.0
2021,0,56762,Will Gordon,0.639,83,53.0
2021,0,48045,Michael Gellerman,0.64,25,16.0
2021,0,39997,Corey Conners,0.641,92,59.0
2021,0,33413,Ben Martin,0.643,28,18.0
2021,0,37275,Sam Ryder,0.644,73,47.0
2021,0,29926,Danny Lee,0.649,57,37.0
2021,0,24781,Hunter Mahan,0.653,72,47.0
2021,0,52372,Cameron Champ,0.672,67,45.0
2021,0,35104,Tom Lewis,0.675,83,56.0
2021,0,45609,Tyler Duncan,0.685,89,61.0
2021,0,39977,Max Homa,0.69,87,60.0
2021,0,29479,Scott Brown,0.705,78,55.0
2021,0,34213,Grayson Murray,0.711,38,27.0
2021,0,33404,Chris Baker,0.756,41,31.0
2021,0,27330,Josh Teater,0.758,33,25.0
2021,0,31646,Emiliano Grillo,0.771,48,37.0
2020,1,33204,Shane Lowry,0.281,32,9.0
2020,2,48081,Xander Schauffele,0.328,61,20.0
2020,1,23108,Matt Kuchar,0.333,63,21.0
2020,12,40026,Daniel Berger,0.356,59,21.0
2020,1,32618,Rhein Gibson,0.364,44,16.0
2020,1,32757,Patton Kizzire,0.364,44,16.0
2020,-4,23320,Ryan Palmer,0.369,65,24.0
2020,0,32839,Hideki Matsuyama,0.375,56,21.0
2020,0,49298,Kramer Hickok,0.378,37,14.0
2020,0,34256,Andrew Putnam,0.381,42,16.0
2020,0,30911,Tommy Fleetwood,0.387,31,12.0
2020,0,1810,Phil Mickelson,0.39,41,16.0
2020,0,24502,Adam Scott,0.39,41,16.0
2020,0,24138,Ian Poulter,0.392,51,20.0
2020,0,29484,Peter Uihlein,0.395,38,15.0
2020,0,28089,Jason Day,0.396,53,21.0
2020,2,24024,Zach Johnson,0.397,73,29.0
2020,2,27644,Brian Harman,0.4,75,30.0
2020,2,46442,Maverick McNealy,0.4,60,24.0
2020,2,36871,Matthew NeSmith,0.4,60,24.0
2020,9,35891,Cameron Smith,0.4,70,28.0
2020,2,33419,Cameron Tringale,0.4,55,22.0
2020,1,34046,Jordan Spieth,0.404,47,19.0
2020,2,30110,Kyle Stanley,0.409,44,18.0
2020,3,35310,Lanto Griffin,0.42,100,42.0
2020,4,34098,Russell Henley,0.42,50,21.0
2020,3,34021,Bud Cauley,0.421,76,32.0
2020,4,27942,Rob Oppenheim,0.423,52,22.0
2020,-13,47959,Bryson DeChambeau,0.426,54,23.0
2020,3,52372,Cameron Champ,0.429,70,30.0
2020,3,49771,J.T. Poston,0.43,93,40.0
2020,3,51766,Wyndham Clark,0.431,65,28.0
2020,3,29268,Bronson Burgoon,0.435,46,20.0
2020,4,28775,Nate Lashley,0.44,50,22.0
2020,4,23621,Rory Sabbatini,0.44,75,33.0
2020,4,36801,Mark Hubbard,0.442,86,38.0
2020,4,37189,Harold Varner III,0.442,52,23.0
2020,4,21209,Sergio Garcia,0.444,27,12.0
2020,4,24924,Bill Haas,0.444,36,16.0
2020,-1,29478,Kevin Kisner,0.444,63,28.0
2020,3,47993,Denny McCarthy,0.446,83,37.0
2020,7,30927,Brendon Todd,0.446,101,45.0
2020,2,32102,Rickie Fowler,0.449,49,22.0
2020,2,27349,Alex Noren,0.449,49,22.0
2020,2,37275,Sam Ryder,0.449,69,31.0
2020,2,46435,Austin Cook,0.457,35,16.0
2020,4,26596,Ryan Moore,0.458,24,11.0
2020,4,30692,Scott Stallings,0.458,48,22.0
2020,-1,34099,Harris English,0.459,85,39.0
2020,4,32791,K.H. Lee,0.459,61,28.0
2020,3,47347,Adam Schenk,0.46,50,23.0
2020,3,47128,Richy Werenski,0.46,50,23.0
2020,3,33120,Mark Anderson,0.462,39,18.0
2020,3,33122,Russell Knox,0.462,39,18.0
2020,4,26300,Matt Jones,0.465,71,33.0
2020,4,22405,Justin Rose,0.467,45,21.0
2020,4,29970,Dylan Frittelli,0.468,77,36.0
2020,4,31560,Brian Stuard,0.47,83,39.0
2020,4,32150,Michael Thompson,0.47,83,39.0
2020,4,36689,Brooks Koepka,0.471,34,16.0
2020,4,51894,Vince Whaley,0.471,34,16.0
2020,22,46970,Jon Rahm,0.472,53,25.0
2020,3,39977,Max Homa,0.473,74,35.0
2020,4,12716,Charley Hoffman,0.475,40,19.0
2020,4,48887,Matt Wallace,0.475,40,19.0
2020,4,26499,Rafa Cabrera Bello,0.478,46,22.0
2020,4,32662,Michael Gligic,0.481,27,13.0
2020,4,27129,Luke List,0.484,64,31.0
2020,4,28420,Ryan Brehm,0.486,37,18.0
2020,4,34255,Joseph Bramlett,0.489,45,22.0
2020,4,28679,Fabián Gómez,0.489,47,23.0
2020,4,26758,David Hearn,0.489,47,23.0
2020,4,46717,Viktor Hovland,0.491,57,28.0
2020,5,27649,Brandt Snedeker,0.491,57,28.0
2020,-17,33448,Justin Thomas,0.491,57,28.0
2020,4,27554,Scott Harrington,0.492,63,31.0
2020,4,32640,Troy Merritt,0.492,63,31.0
2020,-9,29221,Webb Simpson,0.492,65,32.0
2020,3,33948,Byeong Hun An,0.493,67,33.0
2020,3,35449,Adam Long,0.494,85,42.0
2020,3,33141,Keegan Bradley,0.5,66,33.0
2020,3,29974,Branden Grace,0.5,34,17.0
2020,3,35461,Beau Hossler,0.5,68,34.0
2020,3,21961,Charles Howell III,0.5,80,40.0
2020,3,37455,Si Woo Kim,0.5,54,27.0
2020,3,31420,Anirban Lahiri,0.5,22,11.0
2020,3,27936,Martin Laird,0.5,30,15.0
2020,3,35230,Nelson Ledesma,0.5,28,14.0
2020,23,48822,Sebastián Muñoz,0.5,70,35.0
2020,3,25818,Scott Piercy,0.5,54,27.0
2020,4,29479,Scott Brown,0.506,81,41.0
2020,-14,50525,Collin Morikawa,0.509,57,29.0
2020,4,46441,Robby Shelton,0.509,53,27.0
2020,3,33399,Adam Hadwin,0.51,49,25.0
2020,3,29518,Brendan Steele,0.51,49,25.0
2020,3,19803,Ryan Armour,0.511,47,24.0
2020,3,30944,Jason Kokrak,0.512,43,22.0
2020,3,23788,D.J. Trahan,0.514,37,19.0
2020,7,27556,Ted Potter Jr.,0.517,29,15.0
2020,7,48119,Ben Taylor,0.517,29,15.0
2020,16,35506,Mackenzie Hughes,0.518,83,43.0
2020,6,29926,Danny Lee,0.519,54,28.0
2020,6,33449,Zack Sucher,0.52,25,13.0
2020,14,34360,Patrick Reed,0.521,73,38.0
2020,6,25493,Nick Taylor,0.521,73,38.0
2020,5,33597,Harry Higgs,0.522,69,36.0
2020,5,32254,Xinjun Zhang,0.522,67,35.0
2020,-7,29420,Billy Horschel,0.524,82,43.0
2020,4,22371,Aaron Baddeley,0.525,40,21.0
2020,12,45526,Abraham Ancer,0.53,66,35.0
2020,3,46550,Brandon Hagy,0.531,32,17.0
2020,3,26476,Chez Reavie,0.532,47,25.0
2020,3,29535,Brice Garnett,0.533,60,32.0
2020,-10,26851,Marc Leishman,0.534,73,39.0
2020,4,33667,Carlos Ortiz,0.536,56,30.0
2020,4,45609,Tyler Duncan,0.537,82,44.0
2020,17,29725,Tony Finau,0.538,52,28.0
2020,3,35532,Tom Hoge,0.541,74,40.0
2020,13,39971,Sungjae Im,0.541,85,46.0
2020,2,45157,Cam Davis,0.542,48,26.0
2020,2,27330,Josh Teater,0.542,24,13.0
2020,3,33486,Roger Sloan,0.543,46,25.0
2020,3,32333,Kevin Tway,0.543,46,25.0
2020,3,39546,Keith Mitchell,0.545,66,36.0
2020,3,31323,Gary Woodland,0.545,55,30.0
2020,3,34466,Peter Malnati,0.547,64,35.0
2020,3,49960,Sepp Straka,0.547,64,35.0
2020,4,34076,Joel Dahmen,0.552,67,37.0
2020,4,32448,James Hahn,0.552,29,16.0
2020,14,25396,Kevin Na,0.553,76,42.0
2020,4,27064,Jhonattan Vegas,0.553,47,26.0
2020,4,25349,Tim Wilkinson,0.553,38,21.0
2020,4,46402,Talor Gooch,0.554,83,46.0
2020,4,20229,Stewart Cink,0.556,45,25.0
2020,4,25686,Jason Dufner,0.556,45,25.0
2020,4,30163,Henrik Norlander,0.556,63,35.0
2020,4,24361,Pat Perez,0.556,36,20.0
2020,4,36699,Patrick Rodgers,0.556,90,50.0
2020,6,21407,Arjun Atwal,0.56,25,14.0
2020,6,32139,Danny Willett,0.563,32,18.0
2020,6,53165,Doc Redman,0.566,76,43.0
2020,6,10809,Jim Furyk,0.567,30,17.0
2020,6,31646,Emiliano Grillo,0.568,37,21.0
2020,6,33490,Bo Hoag,0.568,44,25.0
2020,6,40058,Zac Blair,0.569,58,33.0
2020,6,35732,Wes Roach,0.571,28,16.0
2020,7,25804,Bubba Watson,0.574,54,31.0
2020,7,34213,Grayson Murray,0.576,33,19.0
2020,7,39997,Corey Conners,0.578,45,26.0
2020,7,56278,Matthew Wolff,0.581,74,43.0
2020,7,28252,Seamus Power,0.583,12,7.0
2020,7,40098,Matt Fitzpatrick,0.587,46,27.0
2020,7,23325,Vaughn Taylor,0.588,51,30.0
2020,7,35617,Martin Trainer,0.588,68,40.0
2020,8,39324,J.J. Spaun,0.593,59,35.0
2020,8,27214,Kevin Streelman,0.594,64,38.0
2020,8,33410,Andrew Landry,0.603,63,38.0
2020,8,34314,Sebastian Cappelen,0.605,43,26.0
2020,8,26329,Louis Oosthuizen,0.606,33,20.0
2020,8,31557,Jim Herman,0.61,77,47.0
2020,9,32366,Kevin Chappell,0.613,31,19.0
2020,9,27974,Sung Kang,0.613,62,38.0
2020,9,23623,Bo Van Pelt,0.613,31,19.0
2020,16,28237,Rory McIlroy,0.614,57,35.0
2020,9,34363,Tyrrell Hatton,0.615,26,16.0
2020,3,45486,Joaquin Niemann,0.618,55,34.0
2020,6,35450,Patrick Cantlay,0.619,42,26.0
2020,6,22056,Cameron Percy,0.625,32,20.0
2020,7,25364,Paul Casey,0.632,38,24.0
2020,11,46046,Scottie Scheffler,0.632,87,55.0
2020,6,27095,Nick Watney,0.634,41,26.0
2020,6,27963,Chris Stroud,0.636,33,21.0
2020,6,35658,Kris Ventura,0.636,33,21.0
2020,6,49766,Hank Lebioda,0.646,48,31.0
2020,8,19846,Brian Gay,0.648,54,35.0
2020,8,52375,Doug Ghim,0.649,37,24.0
2020,8,33413,Ben Martin,0.65,20,13.0
2020,8,25900,Lucas Glover,0.654,52,34.0
2020,8,25632,Jimmy Walker,0.66,47,31.0
2020,8,33404,Chris Baker,0.667,36,24.0
2020,15,30925,Dustin Johnson,0.667,36,24.0
2020,8,39953,Chase Seiffert,0.667,36,24.0
2020,7,47504,Sam Burns,0.673,52,35.0
2020,7,29908,C.T. Pan,0.673,49,33.0
2020,7,48045,Michael Gellerman,0.677,31,21.0
2020,7,34563,Chesson Hadley,0.681,47,32.0
2020,7,25572,Graeme McDowell,0.681,47,32.0
2020,8,40009,Dominic Bozzelli,0.719,32,23.0
2020,8,49964,Aaron Wise,0.743,35,26.0
2020,8,56762,Will Gordon,0.75,16,12.0
2020,8,40042,Tyler McCumber,0.765,34,26.0
2020,8,28307,Matt Every,0.829,41,34.0
2020,8,34431,Robert Streb,0.857,42,36.0
2019,0,26851,Marc Leishman,0.322,59,19.0
2019,0,34046,Jordan Spieth,0.333,84,28.0
2019,0,23108,Matt Kuchar,0.338,77,26.0
2019,0,27963,Chris Stroud,0.338,74,25.0
2019,0,25900,Lucas Glover,0.347,98,34.0
2019,0,28089,Jason Day,0.351,37,13.0
2019,0,33419,Cameron Tringale,0.352,54,19.0
2019,0,34563,Chesson Hadley,0.356,73,26.0
2019,0,40115,Adam Svensson,0.356,45,16.0
2019,0,19803,Ryan Armour,0.361,83,30.0
2019,0,35450,Patrick Cantlay,0.366,41,15.0
2019,0,29268,Bronson Burgoon,0.368,38,14.0
2019,0,46970,Jon Rahm,0.371,35,13.0
2019,0,51766,Wyndham Clark,0.373,83,31.0
2019,0,6522,Ernie Els,0.375,40,15.0
2019,0,35506,Mackenzie Hughes,0.375,72,27.0
2019,0,37455,Si Woo Kim,0.377,61,23.0
2019,0,32139,Danny Willett,0.378,45,17.0
2019,0,39971,Sungjae Im,0.38,92,35.0
2019,0,10809,Jim Furyk,0.382,68,26.0
2019,0,36852,Jim Knous,0.387,31,12.0
2019,0,32102,Rickie Fowler,0.388,67,26.0
2019,0,27936,Martin Laird,0.391,87,34.0
2019,0,28237,Rory McIlroy,0.391,46,18.0
2019,0,24502,Adam Scott,0.391,46,18.0
2019,0,47993,Denny McCarthy,0.4,70,28.0
2019,0,29420,Billy Horschel,0.402,92,37.0
2019,0,25632,Jimmy Walker,0.403,67,27.0
2019,0,36699,Patrick Rodgers,0.404,52,21.0
2019,0,23621,Rory Sabbatini,0.408,98,40.0
2019,0,25198,Francesco Molinari,0.41,39,16.0
2019,0,30191,Julián Etulain,0.415,65,27.0
2019,0,26300,Matt Jones,0.42,88,37.0
2019,0,1810,Phil Mickelson,0.42,50,21.0
2019,0,35732,Wes Roach,0.422,45,19.0
2019,0,33948,Byeong Hun An,0.423,52,22.0
2019,0,29974,Branden Grace,0.424,59,25.0
2019,0,34466,Peter Malnati,0.425,80,34.0
2019,0,19846,Brian Gay,0.426,108,46.0
2019,0,29725,Tony Finau,0.429,70,30.0
2019,0,22405,Justin Rose,0.429,42,18.0
2019,0,27214,Kevin Streelman,0.429,56,24.0
2019,0,33410,Andrew Landry,0.431,58,25.0
2019,0,30978,Kiradech Aphibarnrat,0.434,53,23.0
2019,0,24925,Jonathan Byrd,0.434,53,23.0
2019,0,29478,Kevin Kisner,0.434,76,33.0
2019,0,29484,Peter Uihlein,0.435,69,30.0
2019,0,35617,Martin Trainer,0.438,80,35.0
2019,0,32200,Roberto Castro,0.441,59,26.0
2019,0,34099,Harris English,0.444,90,40.0
2019,0,27649,Brandt Snedeker,0.444,90,40.0
2019,0,33122,Russell Knox,0.446,56,25.0
2019,0,45526,Abraham Ancer,0.447,76,34.0
2019,0,29221,Webb Simpson,0.447,85,38.0
2019,0,27644,Brian Harman,0.45,80,36.0
2019,0,37380,Curtis Luck,0.455,55,25.0
2019,0,28775,Nate Lashley,0.457,70,32.0
2019,0,27095,Nick Watney,0.457,81,37.0
2019,0,49766,Hank Lebioda,0.458,59,27.0
2019,0,37275,Sam Ryder,0.458,59,27.0
2019,0,35461,Beau Hossler,0.459,85,39.0
2019,0,34098,Russell Henley,0.46,50,23.0
2019,0,26476,Chez Reavie,0.46,50,23.0
2019,0,24024,Zach Johnson,0.462,52,24.0
2019,0,22371,Aaron Baddeley,0.464,56,26.0
2019,0,25818,Scott Piercy,0.467,75,35.0
2019,0,34360,Patrick Reed,0.467,92,43.0
2019,0,31560,Brian Stuard,0.468,79,37.0
2019,0,28679,Fabián Gómez,0.469,49,23.0
2019,0,47959,Bryson DeChambeau,0.47,66,31.0
2019,0,24924,Bill Haas,0.471,85,40.0
2019,0,28252,Seamus Power,0.471,87,41.0
2019,0,40026,Daniel Berger,0.472,72,34.0
2019,0,26499,Rafa Cabrera Bello,0.472,72,34.0
2019,0,47347,Adam Schenk,0.473,74,35.0
2019,0,33418,Shawn Stefani,0.475,61,29.0
2019,0,32757,Patton Kizzire,0.476,63,30.0
2019,0,32150,Michael Thompson,0.476,84,40.0
2019,0,29908,C.T. Pan,0.478,69,33.0
2019,0,29970,Dylan Frittelli,0.479,71,34.0
2019,0,33667,Carlos Ortiz,0.479,73,35.0
2019,0,36799,Stephan Jaeger,0.483,60,29.0
2019,0,25572,Graeme McDowell,0.485,66,32.0
2019,0,48822,Sebastián Muñoz,0.485,68,33.0
2019,0,35449,Adam Long,0.487,76,37.0
2019,0,47504,Sam Burns,0.488,84,41.0
2019,0,36689,Brooks Koepka,0.488,43,21.0
2019,0,30692,Scott Stallings,0.488,82,40.0
2019,0,21961,Charles Howell III,0.489,92,45.0
2019,0,35879,Kelly Kraft,0.489,94,46.0
2019,0,24361,Pat Perez,0.491,57,28.0
2019,0,30110,Kyle Stanley,0.491,53,26.0
2019,0,32058,José de Jesús Rodríguez,0.493,67,33.0
