YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
2007,173,0,23320,Ryan Palmer,72.85,947,13
2007,174,0,23983,Luke Donald,72.86,510,7
2007,175,0,24980,Scott Gutschewski,73.0,876,12
2007,175,0,24502,Adam Scott,73.0,219,3
2007,175,0,12602,Dean Wilson,73.0,949,13
2007,178,0,26679,Kevin Stadler,73.06,1169,16
2007,179,0,27963,Chris Stroud,73.08,950,13
2007,180,0,10733,Kent Jones,73.11,1389,19
2007,181,0,1388,Robert Gamez,73.21,1391,19
2007,182,0,1024,Billy Andrade,73.23,952,13
2007,183,0,23613,Rich Barcelo,73.28,1319,18
2007,184,0,7223,Brian Bateman,73.29,1026,14
2007,184,0,20859,Anders Hansen,73.29,513,7
2007,186,0,29476,Kyle Reifers,73.31,1173,16
2007,187,0,1473,Todd Hamilton,73.33,1320,18
2007,188,0,11123,Chris Couch,73.38,1541,21
2007,189,0,6643,Paul Goydos,73.5,735,10
2007,189,0,27702,Matt Hendrix,73.5,735,10
2007,189,0,25892,Steve Wheatcroft,73.5,882,12
2007,192,0,24457,Jaco Van Zyl,73.7,737,10
2007,193,0,1157,Tom Byrum,73.82,812,11
2007,194,0,26360,Bubba Dickerson,74.0,666,9
2007,194,0,8793,Tiger Woods,74.0,74,1
2007,196,0,6373,José María Olazábal,74.38,595,8
2006,1,0,6527,Steve Stricker,68.67,412,6
2006,2,0,20608,David Howell,68.75,275,4
2006,2,0,22046,Geoff Ogilvy,68.75,550,8
2006,4,0,6004,Stephen Ames,68.82,757,11
2006,5,0,24138,Ian Poulter,68.88,551,8
2006,6,0,20098,Stuart Appleby,69.0,483,7
2006,7,0,1381,Fred Funk,69.06,1243,18
2006,8,0,20628,Arron Oberholser,69.14,484,7
2006,9,0,24357,K.J. Choi,69.23,900,13
2006,10,0,10885,Robert Allenby,69.36,763,11
2006,11,0,12602,Dean Wilson,69.52,1599,23
2006,12,0,1810,Phil Mickelson,69.6,348,5
2006,13,0,6522,Ernie Els,69.67,209,3
2006,14,0,23135,Tim Clark,69.75,558,8
2006,15,0,1766,Billy Mayfair,69.79,977,14
2006,16,0,19846,Brian Gay,69.84,1327,19
2006,17,0,20105,Jeff Gove,69.89,1258,18
2006,18,0,20229,Stewart Cink,69.92,839,12
2006,19,0,23983,Luke Donald,70.0,70,1
2006,19,0,1666,Bernhard Langer,70.0,840,12
2006,19,0,2104,Jeff Sluman,70.0,1120,16
2006,19,0,25804,Bubba Watson,70.0,840,12
2006,23,0,10423,Mike Weir,70.14,982,14
2006,24,0,12510,Chad Campbell,70.18,772,11
2006,25,0,23614,Rich Beem,70.19,1123,16
2006,26,0,28475,Jeff Overton,70.24,1194,17
2006,27,0,8075,Jerry Kelly,70.25,1124,16
2006,28,0,25900,Lucas Glover,70.27,1054,15
2006,28,0,23353,J.J. Henry,70.27,773,11
2006,30,0,10860,Justin Leonard,70.29,984,14
2006,30,0,6350,Bob May,70.29,984,14
2006,30,0,6515,Shaun Micheel,70.29,984,14
2006,33,0,8835,Kris Cox,70.31,1125,16
2006,34,0,12716,Charley Hoffman,70.35,1407,20
2006,35,0,12760,Danny Ellis,70.36,774,11
2006,35,0,24024,Zach Johnson,70.36,774,11
2006,35,0,23623,Bo Van Pelt,70.36,985,14
2006,38,0,10809,Jim Furyk,70.38,563,8
2006,39,0,6573,Brandt Jobe,70.4,704,10
2006,39,0,23621,Rory Sabbatini,70.4,704,10
2006,41,0,6621,Joe Durant,70.41,1549,22
2006,42,0,21731,Freddie Jacobson,70.45,775,11
2006,42,0,10733,Kent Jones,70.45,1550,22
2006,44,0,6251,Chris DiMarco,70.5,564,8
2006,44,0,6643,Paul Goydos,70.5,987,14
2006,44,0,20382,Stephen Leaney,70.5,1128,16
2006,47,0,1707,Steve Lowery,70.52,1481,21
2006,48,0,23349,Charles Warren,70.53,1340,19
2006,49,0,1142,Bart Bryant,70.55,776,11
2006,49,0,20378,Mathias Grönberg,70.55,1411,20
2006,51,0,23048,Eric Axley,70.56,1270,18
2006,51,0,20645,John Senden,70.56,1270,18
2006,53,0,20157,Retief Goosen,70.6,353,5
2006,53,0,11032,Frank Lickliter II,70.6,1059,15
2006,55,0,24912,Will MacKenzie,70.61,1271,18
2006,55,0,21949,Joe Ogilvie,70.61,1271,18
2006,57,0,1388,Robert Gamez,70.63,1130,16
2006,57,0,24980,Scott Gutschewski,70.63,565,8
2006,59,0,9011,David Duval,70.65,1413,20
2006,59,0,23322,Brett Wetterich,70.65,1201,17
2006,61,0,21805,Harrison Frazar,70.71,990,14
2006,61,0,12680,Shigeki Maruyama,70.71,990,14
2006,61,0,1945,Kenny Perry,70.71,495,7
2006,64,0,1024,Billy Andrade,70.73,1061,15
2006,64,0,12782,Tim Herron,70.73,1061,15
2006,66,0,1249,John Daly,70.75,566,8
2006,66,0,1928,Corey Pavin,70.75,849,12
2006,68,0,20472,Alex Cejka,70.76,1203,17
2006,69,0,1320,Bob Estes,70.77,920,13
2006,70,0,22378,Trevor Immelman,70.78,637,9
2006,70,0,12662,Thomas Levet,70.78,637,9
2006,72,0,21753,Brian Davis,70.8,1062,15
2006,73,0,6197,Michael Allen,70.81,1487,21
2006,74,0,27141,J.B. Holmes,70.82,779,11
2006,74,0,2246,Duffy Waldorf,70.82,1204,17
2006,76,0,20498,Briny Baird,70.83,1275,18
2006,76,0,1226,Fred Couples,70.83,425,6
2006,78,0,1553,John Huston,70.86,496,7
2006,78,0,12660,Jesper Parnevik,70.86,992,14
2006,80,0,21660,Jason Schultz,70.88,1205,17
2006,80,0,22293,Heath Slocum,70.88,1205,17
2006,82,0,24781,Hunter Mahan,70.89,1347,19
2006,82,0,27120,Troy Matteson,70.89,1347,19
2006,84,0,1219,John Cook,70.9,709,10
2006,85,0,6034,Marco Dawson,70.92,851,12
2006,85,0,27770,Camilo Villegas,70.92,851,12
2006,87,0,24507,Jason Bohn,70.94,1206,17
2006,87,0,1161,Mark Calcavecchia,70.94,1135,16
2006,89,0,1139,Olin Browne,70.95,1348,19
2006,90,0,1035,Tommy Armour III,71.0,852,12
2006,90,0,21209,Sergio Garcia,71.0,355,5
2006,90,0,20766,Padraig Harrington,71.0,355,5
2006,90,0,25240,D.A. Points,71.0,1136,16
2006,90,0,2110,Jerry Smith,71.0,994,14
2006,90,0,2239,Scott Verplank,71.0,710,10
2006,96,0,1042,Paul Azinger,71.06,1279,18
2006,96,0,1619,Skip Kendall,71.06,1137,16
2006,96,0,12755,Vance Veazey,71.06,1208,17
2006,99,0,22548,Patrick Sheehan,71.08,1777,25
2006,99,0,27095,Nick Watney,71.08,853,12
2006,101,0,20691,Greg Owen,71.13,569,8
2006,102,0,20572,Rod Pampling,71.14,996,14
2006,103,0,1313,Steve Elkington,71.15,925,13
2006,103,0,2101,Joey Sindelar,71.15,1423,20
2006,105,0,23320,Ryan Palmer,71.18,1566,22
2006,106,0,23541,Ben Crane,71.2,712,10
2006,107,0,7867,Woody Austin,71.22,1638,23
2006,108,0,19881,Robert Damron,71.23,926,13
2006,108,0,20127,Chris Riley,71.23,1567,22
2006,110,0,23718,Nathan Green,71.24,1211,17
2006,111,0,21878,Mark Wilson,71.25,855,12
2006,112,0,7223,Brian Bateman,71.27,784,11
2006,112,0,8123,Jeff Brehaut,71.27,1568,22
2006,112,0,24140,Sean O'Hair,71.27,1069,15
2006,115,0,1577,Lee Janzen,71.29,998,14
2006,115,0,23325,Vaughn Taylor,71.29,1212,17
2006,117,0,24924,Bill Haas,71.3,1640,23
2006,117,0,20634,Peter Lonard,71.3,713,10
2006,119,0,7457,Steve Flesch,71.31,1141,16
2006,120,0,20850,Daniel Chopra,71.32,1355,19
2006,121,0,6567,Vijay Singh,71.33,214,3
2006,122,0,22946,Henrik Bjornstad,71.35,1427,20
2006,122,0,25345,Carl Pettersson,71.35,1213,17
2006,124,0,2214,Kirk Triplett,71.36,785,11
2006,125,0,24358,Robert Garrigus,71.42,1357,19
2006,126,0,1941,Tom Pernice Jr.,71.43,1000,14
2006,126,0,6595,Kevin Sutherland,71.43,1500,21
2006,128,0,21350,Ryuji Imada,71.44,1286,18
2006,128,0,8385,Omar Uresti,71.44,1143,16
2006,130,0,21646,David Branshaw,71.48,1501,21
2006,131,0,6373,José María Olazábal,71.5,429,6
2006,132,0,6012,Greg Kraft,71.57,1002,14
2006,132,0,1948,Tim Petrovic,71.57,1002,14
2006,134,0,24925,Jonathan Byrd,71.58,859,12
2006,135,0,22405,Justin Rose,71.62,931,13
2006,136,0,20121,Todd Fischer,71.63,1719,24
2006,136,0,25632,Jimmy Walker,71.63,1146,16
2006,138,0,6575,Dudley Hart,71.67,860,12
2006,138,0,22913,John Rollins,71.67,1290,18
2006,140,0,21407,Arjun Atwal,71.72,1793,25
2006,141,0,10505,Shane Bertsch,71.76,1507,21
2006,141,0,20631,David McKenzie,71.76,1507,21
2006,143,0,20574,Mathew Goggin,71.77,933,13
2006,143,0,20812,Tjaart van der Walt,71.77,933,13
2006,145,0,26596,Ryan Moore,71.78,646,9
2006,146,0,20593,Greg Chalmers,71.81,1149,16
2006,147,0,2206,David Toms,71.83,431,6
2006,148,0,1329,Brad Faxon,71.88,1222,17
2006,149,0,21470,Daisuke Maruyama,71.89,1366,19
2006,150,0,8537,J.P. Hayes,71.9,719,10
2006,151,0,23497,Tag Ridings,71.91,1582,22
2006,152,0,20094,Jonathan Kaye,71.93,1079,15
2006,152,0,21959,Ted Purdy,71.93,1079,15
2006,154,0,1599,Steve Jones,71.94,1151,16
2006,154,0,7749,Brett Quigley,71.94,1295,18
2006,156,0,1677,Tom Lehman,72.0,360,5
2006,156,0,1887,Mark O'Meara,72.0,576,8
2006,156,0,7013,Wes Short Jr.,72.0,1800,25
2006,156,0,2106,Chris Smith,72.0,1008,14
2006,160,0,12645,Brent Geiberger,72.04,1945,27
2006,161,0,2223,Bob Tway,72.06,1225,17
2006,162,0,1724,Jeff Maggert,72.08,865,12
2006,163,0,25842,Jon Mills,72.11,1298,18
2006,164,0,21961,Charles Howell III,72.14,1010,14
2006,165,0,1132,Mark Brooks,72.17,1732,24
2006,166,0,1823,Larry Mize,72.25,867,12
2006,167,0,25935,John Engler Jr.,72.26,1373,19
2006,168,0,22892,Jason Gore,72.29,1012,14
2006,169,0,26420,Richard Johnson,72.38,941,13
2006,170,0,1761,Len Mattiace,72.4,1086,15
2006,171,0,20099,Doug Barron,72.44,1159,16
2006,172,0,22621,Ben Curtis,72.5,1160,16
2006,173,0,19913,Ron Whittaker,72.52,1958,27
2006,174,0,11011,Mike Sposa,72.55,798,11
2006,175,0,1706,Davis Love III,72.56,653,9
2006,176,0,12823,Carlos Franco,72.59,1234,17
2006,177,0,23307,Roger Tambellini,72.69,945,13
2006,178,0,24361,Pat Perez,72.7,727,10
2006,179,0,10565,Ian Leggatt,72.76,1237,17
2006,180,0,1685,J.L. Lewis,72.83,874,12
2006,181,0,23788,D.J. Trahan,72.91,1604,22
2006,182,0,22371,Aaron Baddeley,72.93,1021,14
2006,183,0,25936,Alex Aragon,73.0,949,13
2006,183,0,26360,Bubba Dickerson,73.0,1314,18
2006,183,0,27943,Matt Hansen,73.0,1022,14
2006,186,0,11123,Chris Couch,73.18,805,11
2006,186,0,23616,Ryan Hietala,73.18,1244,17
2006,188,0,8375,Paul Stankowski,73.25,586,8
2006,189,0,28780,Nicholas Thompson,73.26,1685,23
2006,190,0,19824,Craig Barlow,73.27,806,11
2006,191,0,1473,Todd Hamilton,73.3,1466,20
2006,192,0,23409,James Driscoll,73.46,955,13
2006,193,0,24502,Adam Scott,74.0,148,2
2006,193,0,8793,Tiger Woods,74.0,74,1
2006,195,0,23673,Michael Connell,74.1,741,10
2006,196,0,20548,Hidemichi Tanaka,74.2,1484,20
2005,1,0,23983,Luke Donald,67.0,268,4
2005,2,0,21209,Sergio Garcia,68.0,476,7
2005,3,0,6527,Steve Stricker,68.6,686,10
2005,4,0,6567,Vijay Singh,68.63,549,8
2005,5,0,2239,Scott Verplank,68.89,620,9
2005,6,0,6575,Dudley Hart,69.09,760,11
2005,7,0,6573,Brandt Jobe,69.2,692,10
2005,7,0,26420,Richard Johnson,69.2,692,10
2005,9,0,12662,Thomas Levet,69.29,485,7
2005,10,0,23135,Tim Clark,69.33,832,12
2005,11,0,10809,Jim Furyk,69.42,833,12
2005,12,0,1810,Phil Mickelson,69.5,695,10
2005,12,0,1945,Kenny Perry,69.5,556,8
2005,14,0,6595,Kevin Sutherland,69.56,1113,16
2005,15,0,20229,Stewart Cink,69.6,696,10
2005,16,0,7867,Woody Austin,69.67,1463,21
2005,17,0,20548,Hidemichi Tanaka,69.68,1324,19
2005,18,0,8123,Jeff Brehaut,69.69,906,13
2005,19,0,1042,Paul Azinger,69.71,488,7
2005,19,0,2104,Jeff Sluman,69.71,976,14
2005,21,0,1381,Fred Funk,69.73,767,11
2005,22,0,1139,Olin Browne,69.8,1396,20
2005,23,0,25345,Carl Pettersson,69.85,1397,20
2005,24,0,6034,Marco Dawson,69.86,978,14
2005,25,0,24140,Sean O'Hair,69.88,559,8
2005,26,0,1577,Lee Janzen,69.9,699,10
2005,27,0,20498,Briny Baird,69.92,839,12
2005,28,0,21753,Brian Davis,69.93,979,14
2005,29,0,1320,Bob Estes,69.94,1189,17
2005,30,0,1161,Mark Calcavecchia,70.0,1050,15
2005,30,0,7749,Brett Quigley,70.0,1050,15
2005,30,0,2214,Kirk Triplett,70.0,490,7
2005,33,0,1766,Billy Mayfair,70.06,1261,18
2005,34,0,1706,Davis Love III,70.11,631,9
2005,35,0,20623,Gavin Coles,70.13,1052,15
2005,36,0,20094,Jonathan Kaye,70.14,982,14
2005,37,0,23325,Vaughn Taylor,70.15,1403,20
2005,38,0,24925,Jonathan Byrd,70.21,1334,19
2005,39,0,22293,Heath Slocum,70.25,843,12
2005,40,0,1685,J.L. Lewis,70.26,1616,23
2005,41,0,10425,Jay Williamson,70.27,773,11
2005,42,0,21633,Steve Allan,70.29,1195,17
2005,42,0,23725,Brendan Jones,70.29,1195,17
2005,44,0,10885,Robert Allenby,70.36,985,14
2005,45,0,10860,Justin Leonard,70.38,915,13
2005,46,0,22295,Darron Stiles,70.4,1056,15
2005,46,0,27095,Nick Watney,70.4,1408,20
2005,48,0,20474,Phillip Price,70.42,845,12
2005,49,0,20382,Stephen Leaney,70.45,775,11
2005,50,0,19846,Brian Gay,70.47,1339,19
2005,50,0,2246,Duffy Waldorf,70.47,1198,17
2005,52,0,1035,Tommy Armour III,70.5,1410,20
2005,52,0,24361,Pat Perez,70.5,1128,16
2005,52,0,24138,Ian Poulter,70.5,564,8
2005,55,0,1928,Corey Pavin,70.56,1129,16
2005,56,0,12510,Chad Campbell,70.58,847,12
2005,57,0,24980,Scott Gutschewski,70.6,706,10
2005,57,0,20663,Brenden Pappas,70.6,353,5
2005,57,0,1941,Tom Pernice Jr.,70.6,1059,15
2005,60,0,1361,Dan Forsman,70.67,848,12
2005,61,0,23623,Bo Van Pelt,70.69,1131,16
2005,62,0,20157,Retief Goosen,70.71,495,7
2005,63,0,6621,Joe Durant,70.75,1132,16
2005,63,0,24024,Zach Johnson,70.75,849,12
2005,63,0,1948,Tim Petrovic,70.75,1698,24
2005,66,0,20098,Stuart Appleby,70.77,920,13
2005,67,0,25240,D.A. Points,70.78,1628,23
2005,68,0,23353,J.J. Henry,70.79,991,14
2005,68,0,1553,John Huston,70.79,1345,19
2005,70,0,20121,Todd Fischer,70.8,1062,15
2005,70,0,12782,Tim Herron,70.8,708,10
2005,72,0,12645,Brent Geiberger,70.82,1204,17
2005,72,0,20645,John Senden,70.82,1204,17
2005,74,0,21407,Arjun Atwal,70.83,425,6
2005,74,0,1418,Bill Glasson,70.83,850,12
2005,74,0,20378,Mathias Grönberg,70.83,850,12
2005,74,0,23320,Ryan Palmer,70.83,850,12
2005,74,0,2010,Loren Roberts,70.83,850,12
2005,79,0,2101,Joey Sindelar,70.84,1771,25
2005,80,0,22046,Geoff Ogilvy,70.85,921,13
2005,81,0,6004,Stephen Ames,70.88,567,8
2005,81,0,24357,K.J. Choi,70.88,567,8
2005,81,0,12660,Jesper Parnevik,70.88,1134,16
2005,84,0,20572,Rod Pampling,70.9,709,10
2005,84,0,22548,Patrick Sheehan,70.9,1418,20
2005,86,0,1024,Billy Andrade,70.92,851,12
2005,86,0,24227,Justin Bolli,70.92,851,12
2005,88,0,8075,Jerry Kelly,70.93,1064,15
2005,89,0,20628,Arron Oberholser,70.94,1135,16
2005,89,0,21951,Joey Snyder III,70.94,1135,16
2005,91,0,24507,Jason Bohn,70.95,1419,20
2005,92,0,1226,Fred Couples,71.0,497,7
2005,92,0,23541,Ben Crane,71.0,781,11
2005,92,0,6332,Neal Lancaster,71.0,923,13
2005,92,0,1666,Bernhard Langer,71.0,781,11
2005,92,0,6373,José María Olazábal,71.0,568,8
2005,92,0,20396,Lee Westwood,71.0,639,9
2005,98,0,12454,Mario Tiziani,71.06,1208,17
2005,99,0,1313,Steve Elkington,71.08,853,12
2005,100,0,10201,Matt Gogel,71.13,1138,16
2005,101,0,22405,Justin Rose,71.14,996,14
2005,102,0,25396,Kevin Na,71.15,925,13
2005,102,0,12602,Dean Wilson,71.15,925,13
2005,104,0,22371,Aaron Baddeley,71.16,1352,19
2005,105,0,25900,Lucas Glover,71.18,783,11
2005,106,0,6251,Chris DiMarco,71.2,1068,15
2005,107,0,19881,Robert Damron,71.24,1211,17
2005,108,0,21805,Harrison Frazar,71.29,1212,17
2005,108,0,26758,David Hearn,71.29,998,14
2005,108,0,23497,Tag Ridings,71.29,1212,17
2005,111,0,21961,Charles Howell III,71.31,927,13
2005,111,0,23788,D.J. Trahan,71.31,927,13
2005,113,0,23621,Rory Sabbatini,71.33,642,9
2005,113,0,24502,Adam Scott,71.33,428,6
2005,115,0,23349,Charles Warren,71.36,1570,22
2005,116,0,21878,Mark Wilson,71.38,1142,16
2005,117,0,21949,Joe Ogilvie,71.4,1071,15
2005,117,0,10423,Mike Weir,71.4,1071,15
2005,119,0,2106,Chris Smith,71.42,1357,19
2005,120,0,12652,Cameron Beckman,71.44,1786,25
2005,120,0,8931,Glen Day,71.44,1286,18
2005,120,0,8725,Tom Gillis,71.44,1286,18
2005,120,0,23552,Hank Kuehne,71.44,1286,18
2005,120,0,1724,Jeff Maggert,71.44,1143,16
2005,125,0,6197,Michael Allen,71.46,929,13
2005,126,0,12823,Carlos Franco,71.47,1215,17
2005,127,0,11032,Frank Lickliter II,71.53,1359,19
2005,127,0,1723,Andrew Magee,71.53,1359,19
2005,129,0,21731,Freddie Jacobson,71.54,930,13
2005,130,0,1797,Rocco Mediate,71.56,644,9
2005,131,0,20812,Tjaart van der Walt,71.57,1002,14
2005,132,0,23409,James Driscoll,71.58,1360,19
2005,133,0,1823,Larry Mize,71.6,716,10
2005,134,0,1388,Robert Gamez,71.63,1361,19
2005,135,0,22913,John Rollins,71.64,1003,14
2005,136,0,8385,Omar Uresti,71.65,1218,17
2005,137,0,24290,D.J. Brigman,71.67,860,12
2005,137,0,12680,Shigeki Maruyama,71.67,860,12
2005,137,0,20691,Greg Owen,71.67,1505,21
2005,140,0,1707,Steve Lowery,71.68,1577,22
2005,141,0,1157,Tom Byrum,71.69,1147,16
2005,142,0,10733,Kent Jones,71.7,1649,23
2005,143,0,1487,Jeff Hart,71.71,1219,17
2005,144,0,26679,Kevin Stadler,71.72,1291,18
2005,145,0,7223,Brian Bateman,71.73,1578,22
2005,146,0,8993,Franklin Langham,71.74,1363,19
2005,147,0,1599,Steve Jones,71.77,933,13
2005,148,0,2223,Bob Tway,71.79,1005,14
2005,149,0,1219,John Cook,71.8,718,10
2005,149,0,23108,Matt Kuchar,71.8,718,10
2005,151,0,20850,Daniel Chopra,71.81,1508,21
2005,152,0,20634,Peter Lonard,71.82,1221,17
2005,153,0,8545,Glen Hnatiuk,71.83,862,12
2005,154,0,6515,Shaun Micheel,71.85,934,13
2005,155,0,2206,David Toms,71.86,503,7
2005,156,0,1132,Mark Brooks,71.88,1222,17
2005,157,0,1457,Jay Haas,71.9,719,10
2005,158,0,21959,Ted Purdy,71.91,1582,22
2005,159,0,23036,Chris Anderson,71.94,1223,17
2005,159,0,24781,Hunter Mahan,71.94,1295,18
2005,161,0,24604,Hunter Haas,72.0,792,11
2005,161,0,25847,Rob Rashell,72.0,1008,14
2005,163,0,10585,Scott McCarron,72.08,865,12
2005,163,0,20127,Chris Riley,72.08,937,13
2005,165,0,20433,Mark Hensby,72.11,649,9
2005,166,0,20502,Michael Long,72.13,1082,15
2005,167,0,10962,Bradley Hughes,72.14,1010,14
2005,168,0,20099,Doug Barron,72.18,794,11
2005,168,0,1677,Tom Lehman,72.18,1227,17
2005,168,0,20160,Charlie Wi,72.18,794,11
2005,171,0,1329,Brad Faxon,72.22,650,9
2005,172,0,1761,Len Mattiace,72.26,1373,19
2005,173,0,19972,José Coceres,72.31,1157,16
2005,174,0,1927,Dennis Paulson,72.33,651,9
2005,175,0,1473,Todd Hamilton,72.36,796,11
2005,176,0,24912,Will MacKenzie,72.38,941,13
2005,177,0,1127,Danny Briggs,72.42,869,12
2005,177,0,21806,Paul Gow,72.42,869,12
2005,179,0,20472,Alex Cejka,72.43,1014,14
2005,180,0,10117,Bob Heintz,72.5,1450,20
2005,180,0,1619,Skip Kendall,72.5,1160,16
2005,182,0,10912,Craig Perks,72.53,1378,19
2005,183,0,12826,Paul Claxton,72.63,1162,16
2005,184,0,21498,Hideto Tanihara,72.67,654,9
2005,184,0,26287,Roland Thatcher,72.67,1090,15
2005,184,0,8793,Tiger Woods,72.67,436,6
2005,187,0,1175,Jim Carter,72.69,945,13
2005,187,0,6599,John Elliott,72.69,945,13
2005,189,0,8537,J.P. Hayes,72.71,1018,14
2005,190,0,19824,Craig Barlow,72.73,800,11
2005,191,0,22621,Ben Curtis,72.77,946,13
2005,192,0,1142,Bart Bryant,72.86,1020,14
2005,192,0,21350,Ryuji Imada,72.86,1020,14
2005,194,0,23540,Jason Allred,72.94,1240,17
2005,194,0,28088,Matt Davidson,72.94,1167,16
2005,196,0,23614,Rich Beem,73.08,950,13
2005,197,0,1887,Mark O'Meara,73.23,952,13
2005,198,0,7457,Steve Flesch,73.53,1250,17
2005,199,0,23322,Brett Wetterich,73.6,736,10
2005,200,0,1249,John Daly,73.67,1105,15
2005,201,0,20766,Padraig Harrington,73.71,516,7
2005,202,0,23063,Scott Hend,75.0,975,13
2004,1,0,6567,Vijay Singh,68.06,1089,16
2004,2,0,1042,Paul Azinger,68.42,821,12
2004,3,0,10885,Robert Allenby,68.67,412,6
2004,4,0,24024,Zach Johnson,68.69,893,13
2004,5,0,12760,Danny Ellis,68.93,1034,15
2004,6,0,1810,Phil Mickelson,69.08,898,13
2004,7,0,19972,José Coceres,69.17,830,12
2004,8,0,8793,Tiger Woods,69.2,346,5
2004,9,0,20229,Stewart Cink,69.29,1178,17
2004,10,0,12645,Brent Geiberger,69.3,693,10
2004,11,0,1706,Davis Love III,69.4,694,10
2004,12,0,23541,Ben Crane,69.41,1180,17
2004,13,0,23135,Tim Clark,69.43,972,14
2004,14,0,10860,Justin Leonard,69.58,835,12
2004,15,0,2214,Kirk Triplett,69.62,905,13
2004,16,0,24925,Jonathan Byrd,69.67,1045,15
2004,17,0,22046,Geoff Ogilvy,69.72,1255,18
2004,18,0,6522,Ernie Els,69.8,349,5
2004,18,0,1677,Tom Lehman,69.8,698,10
2004,20,0,1249,John Daly,69.85,908,13
2004,21,0,2239,Scott Verplank,69.86,489,7
2004,22,0,1938,David Peoples,69.88,559,8
2004,22,0,1945,Kenny Perry,69.88,559,8
2004,24,0,20098,Stuart Appleby,69.91,769,11
2004,24,0,6809,Bob Burns,69.91,769,11
2004,26,0,6251,Chris DiMarco,70.0,490,7
2004,26,0,1948,Tim Petrovic,70.0,1540,22
2004,26,0,21959,Ted Purdy,70.0,1190,17
2004,26,0,2099,Scott Simpson,70.0,630,9
2004,30,0,8075,Jerry Kelly,70.06,1121,16
2004,31,0,1553,John Huston,70.08,911,13
2004,32,0,23614,Rich Beem,70.09,771,11
2004,33,0,26420,Richard Johnson,70.12,1192,17
2004,34,0,1161,Mark Calcavecchia,70.13,1052,15
2004,35,0,1157,Tom Byrum,70.14,982,14
2004,35,0,1313,Steve Elkington,70.14,982,14
2004,37,0,6332,Neal Lancaster,70.15,912,13
2004,38,0,1941,Tom Pernice Jr.,70.16,1333,19
2004,39,0,12823,Carlos Franco,70.17,1263,18
2004,40,0,2223,Bob Tway,70.18,772,11
2004,41,0,1457,Jay Haas,70.23,913,13
2004,41,0,2104,Jeff Sluman,70.23,913,13
2004,43,0,1142,Bart Bryant,70.25,562,8
2004,44,0,25686,Jason Dufner,70.33,1055,15
2004,44,0,21209,Sergio Garcia,70.33,211,3
2004,44,0,20127,Chris Riley,70.33,844,12
2004,47,0,20548,Hidemichi Tanaka,70.36,985,14
2004,48,0,12660,Jesper Parnevik,70.4,1056,15
2004,49,0,23983,Luke Donald,70.42,845,12
2004,50,0,23353,J.J. Henry,70.43,1479,21
2004,51,0,20094,Jonathan Kaye,70.45,775,11
2004,52,0,6197,Michael Allen,70.5,987,14
2004,52,0,20498,Briny Baird,70.5,1128,16
2004,52,0,1927,Dennis Paulson,70.5,987,14
2004,52,0,1928,Corey Pavin,70.5,1128,16
2004,52,0,26287,Roland Thatcher,70.5,423,6
2004,57,0,21731,Freddie Jacobson,70.53,1199,17
2004,58,0,25900,Lucas Glover,70.54,917,13
2004,59,0,1666,Bernhard Langer,70.56,635,9
2004,59,0,25345,Carl Pettersson,70.56,1129,16
2004,61,0,7867,Woody Austin,70.57,988,14
2004,62,0,7223,Brian Bateman,70.58,847,12
2004,62,0,2010,Loren Roberts,70.58,847,12
2004,64,0,1619,Skip Kendall,70.59,1200,17
2004,65,0,10425,Jay Williamson,70.64,989,14
2004,66,0,20121,Todd Fischer,70.65,1625,23
2004,67,0,1219,John Cook,70.67,848,12
2004,68,0,1766,Billy Mayfair,70.68,1555,22
2004,69,0,8537,J.P. Hayes,70.69,919,13
2004,69,0,1577,Lee Janzen,70.69,919,13
2004,71,0,22548,Patrick Sheehan,70.7,1414,20
2004,72,0,1968,Nick Price,70.71,495,7
2004,73,0,7457,Steve Flesch,70.74,1344,19
2004,74,0,2246,Duffy Waldorf,70.75,566,8
2004,75,0,12652,Cameron Beckman,70.76,1203,17
2004,76,0,20104,Ken Duke,70.82,1204,17
2004,77,0,1024,Billy Andrade,70.83,1275,18
2004,77,0,20628,Arron Oberholser,70.83,425,6
2004,77,0,1920,Craig Parry,70.83,425,6
2004,80,0,8931,Glen Day,70.84,1346,19
2004,81,0,23621,Rory Sabbatini,70.85,921,13
2004,82,0,8123,Jeff Brehaut,70.87,1630,23
2004,83,0,1320,Bob Estes,70.89,638,9
2004,83,0,12680,Shigeki Maruyama,70.89,638,9
2004,83,0,6373,José María Olazábal,70.89,638,9
2004,86,0,1388,Robert Gamez,70.91,1560,22
2004,87,0,20593,Greg Chalmers,70.92,922,13
2004,88,0,20645,John Senden,70.94,1277,18
2004,88,0,22293,Heath Slocum,70.94,1135,16
2004,90,0,19824,Craig Barlow,71.0,497,7
2004,90,0,6214,Guy Boros,71.0,1136,16
2004,92,0,10733,Kent Jones,71.06,1137,16
2004,93,0,1527,Scott Hoch,71.1,711,10
2004,94,0,7363,Craig Bowden,71.11,640,9
2004,94,0,22621,Ben Curtis,71.11,640,9
2004,94,0,2101,Joey Sindelar,71.11,1280,18
2004,97,0,1381,Fred Funk,71.13,569,8
2004,97,0,23325,Vaughn Taylor,71.13,1067,15
2004,99,0,24507,Jason Bohn,71.17,1281,18
2004,100,0,20157,Retief Goosen,71.2,356,5
