YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2012,0,33931,Andrew Georgiou,0.17,6.71,-3.91,6.84
2012,3,20594,David Bransdon,0.17,6.66,-4.08,4.45
2012,1,29897,Rohan Blizard,0.17,6.63,-6.55,2.96
2012,-1,22113,Wen-Teh Lu,0.17,6.63,-7.85,1.25
2012,-3,28125,Josh Geary,0.17,6.6,-10.55,0.0
2012,0,32070,Rafael Campos,0.16,6.52,-1.45,7.97
2012,1,25349,Tim Wilkinson,0.16,8.1,-7.82,6.49
2012,-1,20901,Michiel Bothma,0.16,8.22,-12.86,7.99
2012,5,25275,James McLean,0.16,6.23,-0.08,6.31
2012,-1,29318,Han Min-kyu,0.16,6.22,-5.14,2.4
2012,2,19972,José Coceres,0.15,6.2,-2.8,3.0
2012,0,22919,Shigeru Nonaka,0.15,6.96,-11.6,6.1
2012,-3,32881,Hugo León,0.15,6.18,-5.7,3.6
2012,-3,33486,Roger Sloan,0.15,6.15,-7.74,3.24
2012,0,49481,Tae Hee Lee,0.15,6.08,-2.79,5.35
2012,3,34547,Joo-yeop Baek,0.15,6.0,0.0,6.0
2012,3,30102,Sebastián Salem,0.15,6.0,0.0,6.0
2012,4,29938,Alan Wagner,0.15,6.0,0.0,6.0
2012,-3,32816,Satoshi Kodaira,0.15,5.97,-4.34,3.03
2012,1,24471,Brad Shilton,0.15,5.93,-0.07,6.0
2012,5,29936,Ryan Fox,0.15,5.92,-0.53,6.45
2012,3,34033,Ki Sang Lee,0.15,5.89,-2.88,3.6
2012,-5,1920,Craig Parry,0.15,5.89,-6.93,0.0
2012,-1,26924,Adam Blyth,0.15,6.01,-4.74,9.66
2012,2,21633,Steve Allan,0.15,5.85,-5.23,3.99
2012,-9,26877,Andrew Tampion,0.15,5.82,-8.76,2.34
2012,-3,21187,Hidemasa Hoshino,0.15,6.67,-9.75,2.25
2012,1,20443,Jin Park,0.14,7.51,-7.46,6.77
2012,-1,24425,Adam Groom,0.14,5.74,-6.89,3.57
2012,1,24238,Mitsuhiro Tateyama,0.14,6.07,-14.76,2.45
2012,-1,24080,Scott Strange,0.14,6.74,-15.01,3.87
2012,4,33017,Keenan Davidse,0.14,5.56,-0.45,6.01
2012,4,35891,Cameron Smith,0.14,5.5,-0.5,6.0
2012,-1,27940,Diego Vanegas,0.14,5.5,-6.24,3.6
2012,-3,23043,Paul Sheehan,0.14,7.12,-19.57,0.0
2012,-2,27081,Seunghyuk Kim,0.14,5.47,-5.69,1.7
2012,-2,23180,Akinori Tani,0.14,7.12,-9.15,2.34
2012,0,31574,Lucho Dodda,0.13,5.39,-1.87,6.0
2012,0,25819,José Garrido,0.13,5.39,-3.8,3.6
2012,1,34546,Craig Hancock,0.13,5.37,-2.58,3.6
2012,-1,32254,Xinjun Zhang,0.13,5.33,-4.85,1.2
2012,0,30036,Rafael Romero,0.13,5.31,-3.86,6.0
2012,0,20772,Toru Suzuki,0.13,5.66,-9.74,2.08
2012,0,25119,Park Do-kyu,0.13,5.2,-7.74,0.0
2012,0,33841,Jamie Arnold,0.13,5.18,-2.56,3.44
2012,1,1886,Peter O'Malley,0.13,5.09,-3.17,4.59
2012,-1,29162,Paulo Pinto,0.13,5.09,-6.26,1.44
2012,1,32979,Jacques Blaauw,0.13,5.05,-2.91,4.89
2012,-1,29303,Hur In-hoi,0.13,5.02,-5.83,3.8
2012,0,24580,Rahil Gangjee,0.12,6.5,-8.34,8.41
2012,0,20704,Wallie Coetsee,0.12,4.99,-2.5,2.73
2012,1,33218,Jin-jae Byun,0.12,4.98,-0.5,5.48
2012,-1,29637,Danny Sahl,0.12,4.9,-5.69,2.64
2012,0,20701,Warren Abery,0.12,4.88,-13.08,3.86
2012,0,22368,Daniel Gaunt,0.12,6.32,-25.79,3.74
2012,2,36338,Brody Ninyette,0.12,4.84,-1.04,5.88
2012,-1,33771,Mithun Perera,0.12,4.81,-1.92,6.73
2012,1,31672,Daniel Nisbet,0.12,4.8,0.0,4.8
2012,-2,24674,Sung Lee,0.12,4.79,-10.06,4.52
2012,2,28719,Mu Hu,0.12,4.68,-1.17,5.86
2012,-1,25277,Ryan Haller,0.12,4.66,-7.14,1.34
2012,1,33020,Darryn Lloyd,0.12,4.66,-2.82,3.33
2012,-2,10823,Kiyoshi Murota,0.12,4.66,-3.5,4.27
2012,1,20382,Stephen Leaney,0.12,4.6,-2.5,3.51
2012,1,30151,Fernando Mechereffe,0.11,4.58,-0.47,5.05
2012,-2,30005,Neil Schietekat,0.11,4.56,-8.5,3.85
2012,1,27576,Anton Haig,0.11,4.56,-2.37,4.9
2012,-1,27024,Michael Wright,0.11,4.55,-3.53,3.69
2012,0,25537,Roberto Coceres,0.11,4.45,-3.52,1.88
2012,1,23828,Satoru Hirota,0.11,4.43,-3.51,4.11
2012,1,24115,Makoto Inoue,0.11,4.42,-6.35,5.4
2012,-2,22275,Terry Pilkadaris,0.11,4.41,-8.22,1.34
2012,0,27013,Maochang Sung,0.11,4.39,-1.36,3.92
2012,1,20747,Grant Muller,0.11,4.29,-3.19,3.27
2012,1,25441,Unho Park,0.11,4.28,-6.49,3.1
2012,-2,27493,Taigen Tsumagari,0.11,4.36,-7.32,0.0
2012,1,31998,PH McIntyre,0.11,4.2,0.0,4.2
2012,-1,28730,Tran Le Duynhat,0.1,4.2,-0.19,4.39
2012,0,20502,Michael Long,0.1,4.11,-4.7,3.76
2012,0,26904,Andrew Martin,0.1,4.08,-2.47,6.0
2012,2,20484,Thammanoon Sriroj,0.1,4.06,-1.64,3.78
2012,-1,32944,Brent McCullough,0.1,4.03,-4.76,0.0
2012,1,25120,Dohoon Kim,0.1,4.01,-1.95,3.6
2012,-2,29971,Lyle Rowe,0.1,4.01,-3.2,4.31
2012,0,27590,Teboho Sefatsa,0.1,4.0,0.0,4.0
2012,0,34133,Yosuke Tsukada,0.1,3.93,-0.11,4.04
2012,0,28646,Panawat Muenlek,0.1,3.87,-2.15,2.45
2012,3,27588,Piya Swangarunporn,0.1,3.85,-5.24,3.57
2012,1,37091,Jae-Ho Kim,0.1,3.84,-0.14,3.98
2012,3,11758,Richard Lee,0.1,3.84,-1.97,3.84
2012,1,20648,Marcus Cain,0.09,3.8,-2.03,2.99
2012,-3,37416,T.C. Wang,0.09,3.8,-3.68,1.3
2012,-5,27577,Peter Karmis,0.09,4.92,-16.25,2.5
2012,0,22404,Titch Moore,0.09,3.78,-0.79,4.52
2012,0,20485,Udorn Duangdecha,0.09,3.78,-9.69,3.78
2012,1,21736,Lian-Wei Zhang,0.09,3.74,-2.32,2.8
2012,1,12823,Carlos Franco,0.09,3.73,-2.63,2.31
2012,1,28690,Shankar Das,0.09,3.69,-1.73,5.41
2012,-3,29859,Manav Jaini,0.09,3.62,-10.27,1.68
2012,1,29892,Steve Dartnall,0.09,3.62,-2.43,2.19
2012,2,36735,Jorge Fernández Valdés,0.09,3.6,0.0,3.6
2012,2,20591,Glenn Joyner,0.09,3.6,0.0,3.6
2012,2,37076,Marcelo Rozo,0.09,3.6,0.0,3.6
2012,2,37365,Brady Watt,0.09,3.6,0.0,3.6
2012,-5,33933,JG Claassen,0.09,3.56,-8.28,2.1
2012,-4,28744,Theunis Spangenberg,0.09,3.49,-8.97,2.73
2012,0,26418,Adam Bland,0.09,3.48,-13.26,2.1
2012,4,28152,Wisut Artjanawat,0.09,3.47,-0.16,3.63
2012,0,25202,Atthaphon Prathummanee,0.09,3.46,-4.57,1.22
2012,1,30869,Joo Hewng-Chul,0.09,3.45,-1.64,3.5
2012,-1,30040,Sebastián Saavedra,0.09,3.44,-2.3,3.72
2012,-4,28734,Josh Cunliffe,0.09,3.41,-7.56,2.58
2012,1,37028,Jae-Han Chun,0.08,3.39,-0.11,3.5
2012,2,32887,Nicolás Geyger,0.08,3.35,-0.63,3.98
2012,-2,24617,Rafael Gómez,0.08,3.34,-4.28,0.0
2012,-1,32144,Francisco Cerda,0.08,3.33,-2.67,0.0
2012,1,28055,Tatsunori Nukaga,0.08,3.32,-1.43,3.0
2012,5,1858,Tommy Nakajima,0.08,3.32,0.0,3.32
2012,0,28535,Quincy Quek,0.08,3.32,-2.53,1.51
2012,2,34136,Armando Favela,0.08,3.3,-0.06,3.36
2012,3,12611,Bruce McDonald,0.08,3.3,0.0,3.3
2012,-5,21002,Óscar Serna,0.08,3.29,-3.49,3.85
2012,-2,28147,Charl Coetzee,0.08,3.27,-3.14,3.09
2012,-4,28801,Matthew Giles,0.08,3.34,-3.89,0.0
2012,3,33948,Byeong Hun An,0.08,3.22,-0.14,3.36
2012,0,21420,Brandon Pieters,0.08,3.22,-3.07,1.73
2012,-2,32799,Tae-kyu Lee,0.08,3.21,-4.18,1.23
2012,-1,34170,DO NOT USE Si-woo,0.08,3.19,-1.87,3.5
2012,0,34031,Dong Seop Maeng,0.08,3.18,-1.68,2.46
2012,0,24583,Ashok Kumar,0.08,3.18,-2.9,4.69
2012,1,33966,Kunal Bhasin,0.08,3.12,-3.84,1.68
2012,-1,34169,Lee Dong-Min,0.08,3.12,-4.11,1.24
2012,0,29806,Hung Chien-yao,0.08,3.12,-0.1,3.22
2012,2,36344,Michael Hollick,0.08,3.07,-0.68,3.75
2012,0,32798,Seong-Yong Kim,0.08,3.07,-1.54,2.6
2012,-2,27634,Tomokazu Yoshinaga,0.08,3.05,-5.02,0.0
2012,1,26561,Mahal Pearce,0.08,3.05,-1.75,1.85
2012,1,25503,Gustavo Acosta,0.07,2.97,-2.04,1.8
2012,1,1709,Chien Soon Lu,0.07,2.96,-0.96,1.82
2012,-2,33999,Federico Damus,0.07,2.97,-2.07,1.44
2012,2,39958,Jeunghun Wang,0.07,2.96,0.0,2.96
2012,0,36744,Sebastián MacLean,0.07,2.96,-0.04,3.0
2012,1,32999,Leigh Deagan,0.07,2.89,-2.46,0.0
2012,-8,31654,Joaquin Estevez,0.07,2.89,-9.51,0.0
2012,4,34225,Lee Jung-hwan,0.07,2.88,-0.32,3.2
2012,5,28841,Clint Rice,0.07,2.88,0.0,2.88
2012,-2,28740,Albert Pistorius,0.07,2.86,-3.34,2.98
2012,0,32505,Ryan Williams,0.07,2.85,-2.14,1.71
2012,-3,24219,Wes Heffernan,0.07,2.85,-3.26,1.2
2012,-3,28645,Kwanchai Tannin,0.07,2.85,-5.74,1.34
2012,0,29192,Chris Campbell,0.07,2.83,-5.45,2.52
2012,0,33937,Anthony Michael,0.07,2.81,-7.04,3.3
2011,0,28089,Jason Day,6.0,263.93,-80.86,217.25
2011,0,24502,Adam Scott,5.62,275.55,-107.34,196.9
2011,0,26331,Charl Schwartzel,4.99,269.19,-131.58,219.28
2011,0,24357,K.J. Choi,4.53,239.89,-92.95,193.28
2011,0,28258,K.T. Kim,3.73,201.2,-92.7,112.31
2011,0,20157,Retief Goosen,3.26,176.23,-157.19,78.32
2011,0,22046,Geoff Ogilvy,3.18,162.27,-110.79,92.39
2011,0,6522,Ernie Els,3.14,169.42,-185.19,46.74
2011,0,24663,Y.E. Yang,3.11,167.8,-122.45,130.45
2011,0,30852,Ryo Ishikawa,2.94,158.87,-108.05,93.4
2011,0,26329,Louis Oosthuizen,2.73,144.87,-111.49,58.78
2011,0,23135,Tim Clark,2.57,102.68,-113.51,28.13
2011,0,10885,Robert Allenby,2.56,138.2,-141.83,75.16
2011,0,22371,Aaron Baddeley,2.55,137.95,-41.46,144.56
2011,0,6567,Vijay Singh,2.54,124.47,-59.32,110.25
2011,0,23621,Rory Sabbatini,2.47,133.15,-72.59,122.08
2011,0,20645,John Senden,2.44,132.02,-65.05,101.36
2011,0,26908,Yuta Ikeda,2.22,120.01,-92.59,51.6
2011,0,27770,Camilo Villegas,2.18,117.96,-102.86,57.84
2011,0,20569,Richard Green,2.11,95.03,-52.9,43.96
2011,0,28259,Sangmoon Bae,2.02,80.69,-29.45,64.5
2011,0,23725,Brendan Jones,1.91,76.54,-50.29,33.49
2011,0,21284,Hiroyuki Fujita,1.88,101.48,-80.15,34.83
2011,0,28937,George Coetzee,1.67,86.66,-17.87,82.65
2011,0,23580,Tetsuji Hiratsuka,1.66,89.67,-63.15,36.74
2011,0,23638,Brendon de Jonge,1.65,89.27,-48.27,55.09
2011,0,20848,Ángel Cabrera,1.61,64.22,-78.74,41.02
2011,0,25562,Andres Romero,1.58,72.49,-28.76,57.16
2011,0,24461,Thomas Aiken,1.57,84.99,-50.82,66.21
2011,0,27064,Jhonattan Vegas,1.54,80.23,-34.39,74.25
2011,0,29289,S.Y. Noh,1.53,81.33,-48.43,37.75
2011,0,20160,Charlie Wi,1.36,72.3,-42.66,45.99
2011,0,24511,Thongchai Jaidee,1.35,73.16,-72.37,29.81
2011,0,27119,Koumei Oda,1.32,70.06,-48.32,44.39
2011,0,20098,Stuart Appleby,1.32,71.3,-59.49,26.93
2011,0,24457,Jaco Van Zyl,1.32,52.66,-14.7,45.79
2011,0,26851,Marc Leishman,1.3,70.04,-62.96,49.79
2011,0,20935,Toru Taniguchi,1.29,61.98,-51.9,16.04
2011,0,22378,Trevor Immelman,1.28,53.74,-17.65,44.79
2011,0,22032,Tomohiro Kondo,1.26,61.87,-29.1,53.29
2011,0,20218,Shingo Katayama,1.25,57.27,-43.08,34.24
2011,0,29780,Do-Hoon Kim,1.24,49.66,-20.74,17.59
2011,0,25290,Kurt Barnes,1.22,48.75,-6.7,45.24
2011,0,34707,Siddikur Rahman,1.21,48.53,-17.3,31.77
2011,0,31115,Michio Matsumura,1.18,63.56,-38.77,15.51
2011,0,30008,Jbe' Kruger,1.14,58.15,-32.03,34.6
2011,0,20669,James Kingston,1.12,58.41,-49.65,49.79
2011,0,30978,Kiradech Aphibarnrat,1.08,58.29,-33.48,35.97
2011,0,30860,Shunsuke Sonoda,1.04,44.7,-29.12,10.79
2011,0,24083,Marcus Fraser,1.04,49.84,-37.34,24.21
2011,0,21350,Ryuji Imada,1.03,55.56,-30.93,37.38
2011,0,22080,Prayad Marksaeng,1.03,55.56,-28.69,38.13
2011,0,20574,Mathew Goggin,0.98,49.2,-29.14,45.49
2011,0,25132,Cho Min-jun,0.97,38.76,-10.35,26.96
2011,0,26808,Tadahiro Takayama,0.96,47.97,-26.62,27.62
2011,0,26300,Matt Jones,0.95,50.46,-34.0,23.39
2011,0,23797,Brett Rumford,0.94,48.03,-41.29,17.85
2011,0,20593,Greg Chalmers,0.94,50.54,-44.1,31.99
2011,0,21407,Arjun Atwal,0.92,48.94,-25.06,22.33
2011,0,22417,Jay Choi,0.92,36.62,-14.57,16.86
2011,0,22348,Nick O'Hern,0.91,40.05,-31.51,28.39
2011,0,21470,Daisuke Maruyama,0.91,49.07,-40.43,26.28
2011,0,28092,D.H. Lee,0.9,36.18,-0.34,36.52
2011,0,24748,WC Liang,0.89,43.62,-55.66,4.88
2011,0,20686,Jeev Milkha Singh,0.89,48.06,-40.17,29.44
2011,0,29942,Mark Tullo,0.89,41.72,-17.63,23.22
2011,0,22110,Thaworn Wiratchant,0.88,43.2,-29.39,18.35
2011,0,22400,Hennie Otto,0.86,46.7,-25.7,38.84
2011,0,20213,Katsumasa Miyamoto,0.86,46.66,-39.57,8.56
2011,0,22460,Hiroo Kawai,0.85,39.98,-11.09,33.33
2011,0,22368,Daniel Gaunt,0.84,33.74,-18.38,8.39
2011,0,33399,Adam Hadwin,0.81,32.45,-6.94,26.77
2011,0,23783,Felipe Aguilar,0.8,43.23,-16.97,38.99
2011,0,20580,Andre Stolz,0.77,30.74,-8.15,19.28
2011,0,22115,Mardan Mamat,0.75,36.63,-18.88,19.85
2011,0,6004,Stephen Ames,0.75,32.82,-45.74,18.31
2011,0,22075,Ricardo Gonzalez,0.74,32.67,-25.45,32.01
2011,0,29342,Jae-bum Park,0.74,29.67,-9.17,20.07
2011,0,27118,Toshinori Muto,0.74,35.58,-18.24,27.68
2011,0,25606,Kim Hyung-Tae,0.73,35.05,-13.42,22.97
2011,0,29939,Fabrizio Zanotti,0.72,38.19,-24.84,20.51
2011,0,29974,Branden Grace,0.72,38.7,-16.72,34.1
2011,0,21134,Takashi Kanemoto,0.71,36.26,-30.75,6.29
2011,0,27056,Pariya Junhasavasdikul,0.69,27.72,-17.46,5.31
2011,0,29926,Danny Lee,0.69,35.28,-14.27,35.42
2011,0,27974,Sung Kang,0.67,26.92,-7.53,23.76
2011,0,34554,Jung-gon Hwang,0.67,26.86,-0.18,27.04
2011,0,26758,David Hearn,0.65,33.65,-13.55,23.63
2011,0,28527,Matthew Zions,0.63,30.91,-10.62,23.74
2011,0,1313,Steve Elkington,0.62,24.8,-21.69,6.59
2011,0,28697,Gaganjeet Bhullar,0.6,23.81,-27.57,18.13
2011,0,31577,Tano Goya,0.59,32.05,-20.47,23.69
2011,0,31289,Benjamín Alvarado,0.59,23.65,-3.23,25.5
2011,0,25274,Steven Bowditch,0.59,31.86,-15.06,18.33
2011,0,27979,Daehyun Kim,0.59,23.47,-15.73,15.99
2011,0,27049,Chan Yih-shin,0.59,23.46,-13.37,15.58
2011,0,27302,Garth Mulroy,0.58,29.78,-15.26,32.1
2011,0,31420,Anirban Lahiri,0.58,23.24,-11.41,18.97
2011,0,25732,S.K. Ho,0.58,27.26,-12.16,16.41
2011,0,26882,Michael Sim,0.58,27.08,-53.26,0.0
2011,0,29330,Park Sang-eon,0.57,22.81,-2.6,24.2
2011,0,12680,Shigeki Maruyama,0.57,30.74,-37.73,8.16
2011,0,23795,Nobuhiro Masuda,0.57,26.67,-11.42,19.81
2011,0,20572,Rod Pampling,0.56,28.7,-24.86,23.61
2011,0,25336,Alistair Presnell,0.55,29.74,-22.82,8.35
2011,0,25203,SSP Chawrasia,0.54,28.76,-12.66,25.94
2011,0,20684,Chawalit Plaphol,0.54,24.96,-3.17,22.34
2011,0,22036,Mamo Osanai,0.53,21.38,-11.32,8.23
2011,0,23802,Brad Kennedy,0.53,21.38,-4.49,17.17
2011,0,35087,Bio Kim,0.53,21.06,-6.11,17.03
2011,0,23913,Masanori Kobayashi,0.53,21.02,-2.9,21.95
2011,0,20940,Kenichi Kuboya,0.51,27.66,-38.74,10.12
2011,0,26301,James Nitties,0.51,27.65,-19.58,19.71
2011,0,25883,Kyung-Nam Kang,0.51,20.35,-10.09,9.16
2011,0,27091,Kunihiro Kamii,0.51,25.41,-16.53,11.47
2011,0,32058,José de Jesús Rodríguez,0.51,20.27,-4.99,17.21
2011,0,22951,Azuma Yano,0.51,26.82,-24.51,14.35
2011,0,21339,Keith Horne,0.51,26.3,-19.37,17.31
2011,0,37092,Hyung-Sung Kim,0.5,24.89,-18.06,13.36
2011,0,25398,Ryuichi Oda,0.49,26.19,-36.04,6.66
2011,0,27577,Peter Karmis,0.49,19.66,-10.58,7.1
2011,0,27929,Shiv Kapur,0.48,26.18,-26.7,18.16
2011,0,29294,Ho Sung Choi,0.48,19.23,-4.08,16.36
2011,0,22897,Joong Kyung Mo,0.48,19.12,-4.01,13.45
2011,0,2076,Peter Senior,0.47,18.86,-9.37,0.0
2011,0,25335,Marcus Both,0.47,21.15,-19.26,9.8
2011,0,20812,Tjaart van der Walt,0.47,20.56,-11.33,15.77
2011,0,22974,Tetsuya Haraguchi,0.46,23.64,-17.17,9.6
2011,0,21498,Hideto Tanihara,0.46,25.01,-27.68,5.71
2011,0,26957,Masatsugo Morofuji,0.46,18.43,0.0,18.43
2011,0,20698,Adilson da Silva,0.46,18.43,-8.56,14.75
2011,0,25940,Yoshikazu Haku,0.46,18.34,-5.54,11.6
2011,0,26507,I J Jang,0.45,20.87,-9.75,13.61
2011,0,32873,S.S. Hong,0.44,17.74,-1.16,18.9
2011,0,24080,Scott Strange,0.44,21.49,-27.41,19.64
2011,0,28620,Aron Price,0.43,21.27,-12.68,11.4
2011,0,27939,Matt McQuillan,0.43,17.31,-1.09,16.62
2011,0,23043,Paul Sheehan,0.43,22.49,-11.7,11.92
2011,0,28751,Andrew Dodt,0.43,21.74,-26.86,5.33
2011,0,29858,Himmat Rai,0.42,16.78,-3.48,16.38
2011,0,23063,Scott Hend,0.41,22.1,-18.78,6.48
2011,0,20566,Kaname Yokoo,0.41,21.25,-22.51,13.64
2011,0,24321,Kodai Ichihara,0.41,21.99,-12.96,13.72
2011,0,27140,Justin Walters,0.4,16.17,-2.27,17.36
2011,0,22056,Cameron Percy,0.4,20.43,-24.09,7.79
2011,0,24238,Mitsuhiro Tateyama,0.4,18.3,-14.13,8.82
2011,0,20701,Warren Abery,0.4,15.81,-8.28,6.73
2011,0,28150,Chinnarat Phadungsil,0.39,15.76,-12.94,9.77
2011,0,20901,Michiel Bothma,0.39,19.57,-14.02,14.76
2011,0,27436,Graham DeLaet,0.39,15.65,-23.27,0.0
2011,0,27747,Hiroshi Iwata,0.39,19.85,-16.36,6.87
2011,0,28679,Fabián Gómez,0.39,20.59,-19.53,9.6
2011,0,25539,Rafael Echenique,0.38,20.6,-20.99,10.52
2011,0,26881,Jarrod Lyle,0.38,20.31,-16.22,10.18
2011,0,27687,Masaya Tomida,0.37,19.84,-22.46,3.4
2011,0,20623,Gavin Coles,0.37,17.18,-9.85,10.82
2011,0,30991,Namchoak Tantipokakul,0.37,14.93,-7.83,2.1
2011,0,27784,Wen-Tang Lin,0.37,14.91,-16.01,5.25
2011,0,29136,Innchoon Hwang,0.37,14.9,-6.18,11.37
2011,0,33424,Koichiro Kawano,0.37,14.63,-5.15,10.09
2011,0,20624,David Smail,0.36,14.73,-21.62,7.68
2011,0,24039,Prom Meesawat,0.36,14.29,-3.65,11.47
2011,0,26877,Andrew Tampion,0.36,15.0,-4.87,15.09
2011,0,23718,Nathan Green,0.36,19.23,-30.56,7.75
2011,0,24319,Kim Sung-Yoon,0.35,14.16,-0.57,14.74
2011,0,34130,Sung Joon Park,0.35,14.12,-2.06,12.45
2011,0,26435,Angelo Que,0.35,13.85,-11.69,5.66
2011,0,25870,Alex Haindl,0.34,13.75,-6.33,6.1
2011,0,20643,Steven Conran,0.34,14.62,-5.48,13.63
2011,0,25842,Jon Mills,0.34,15.98,-10.43,8.31
2011,0,23821,Yusaku Miyazato,0.34,16.17,-13.99,7.85
2011,0,24674,Sung Lee,0.34,13.41,-9.63,4.54
2011,0,26444,Juvic Pagunsan,0.33,13.34,-10.67,5.27
2011,0,31654,Joaquin Estevez,0.33,13.29,-2.31,15.6
2011,0,29859,Manav Jaini,0.33,13.12,-2.98,11.2
2011,0,26374,Masamichi Uehira,0.33,13.11,-6.51,6.82
2011,0,32839,Hideki Matsuyama,0.33,13.04,-4.46,7.48
2011,0,26418,Adam Bland,0.32,17.55,-15.06,1.96
2011,0,29975,Christiaan Basson,0.32,12.92,-3.26,14.0
2011,0,20485,Udorn Duangdecha,0.32,12.92,-12.2,0.0
2011,0,33486,Roger Sloan,0.32,12.67,-1.07,12.42
2011,0,28670,Wonjoon Lee,0.31,16.83,-14.06,4.6
2011,0,28744,Theunis Spangenberg,0.31,12.43,-4.67,14.0
2011,0,32262,Mark Brown,0.31,16.72,-12.88,5.86
2011,0,22034,Yasuharu Imano,0.31,12.31,-26.47,6.58
2011,0,25478,Kiyoshi Miyazato,0.31,14.72,-7.42,9.92
2011,0,28125,Josh Geary,0.31,12.22,-7.38,7.84
2011,0,29930,Mike Hendry,0.3,12.1,-8.13,2.6
2011,0,33933,JG Claassen,0.3,11.87,-2.13,14.0
2011,0,30005,Neil Schietekat,0.3,11.86,-4.37,11.8
2011,0,24162,Shintaro Kai,0.3,14.19,-10.71,4.81
2011,0,21187,Hidemasa Hoshino,0.29,13.68,-6.44,12.53
2011,0,27386,Dustin Risdon,0.29,11.6,-8.21,7.2
2011,0,26930,Neven Basic,0.29,11.46,-0.87,11.4
2011,0,25586,Takuya Taniguchi,0.29,14.57,-6.23,4.54
2011,0,28114,Dawie van der Walt,0.28,11.24,-4.68,9.7
2011,0,28143,Chapchai Nirat,0.28,11.79,-14.7,5.97
2011,0,27493,Taigen Tsumagari,0.28,12.86,-6.53,10.81
2011,0,24034,Kazuhiro Yamashita,0.28,13.53,-23.08,3.04
2011,0,20565,Shinichi Yokota,0.28,13.49,-10.37,0.0
2011,0,25643,Divan van den Heever,0.27,10.96,-1.57,12.44
2011,0,33610,Panuphol Pittayarat,0.27,10.89,-0.43,10.01
2011,0,29851,Seong Ho Lee,0.27,10.81,-3.12,10.95
2011,0,20721,Darren Fichardt,0.27,10.81,-12.18,5.96
2011,0,25486,Sushi Ishigaki,0.26,10.59,-5.91,6.27
2011,0,22268,David Gleeson,0.26,10.54,-3.39,8.4
2011,0,32354,Seuk-hyun Baek,0.26,10.54,-3.53,3.84
2011,0,22117,Jyoti Randhawa,0.26,11.58,-13.39,6.82
2011,0,23167,Dinesh Chand,0.26,10.49,-9.66,0.0
2011,0,22919,Shigeru Nonaka,0.26,12.76,-13.75,0.0
2011,0,29277,Hirohito Koizumi,0.26,10.32,-1.49,9.46
2011,0,26948,Camilo Benedetti,0.26,10.82,-5.1,6.99
2011,0,23364,Yui Ueda,0.26,11.59,-5.21,6.84
2011,0,25692,Akio Sadakata,0.26,12.06,-9.17,2.9
2011,0,31683,Tyrone Ferreira,0.26,10.22,-1.78,10.51
2011,0,20992,Kazuhiko Hosokawa,0.25,12.04,-7.45,3.0
2011,0,20773,Taichi Teshima,0.24,11.68,-14.01,0.0
2011,0,20480,Marco Ruiz,0.24,9.63,-6.15,4.95
2011,0,12682,Hirofumi Miyase,0.24,12.02,-20.36,1.21
2011,0,32881,Hugo León,0.24,9.6,-1.8,9.6
2011,0,29637,Danny Sahl,0.24,9.56,-1.04,8.4
2011,0,27402,Stuart Anderson,0.24,9.52,-2.95,9.6
2011,0,22907,Marc Pucay,0.24,9.44,-5.71,5.75
2011,0,27561,Nick Flanagan,0.23,10.3,-3.44,7.0
2011,0,28734,Josh Cunliffe,0.23,9.3,-5.48,8.15
2011,0,20663,Brenden Pappas,0.23,9.71,-3.71,10.0
2011,0,33115,Jinho Choi,0.22,8.99,-1.99,6.6
2011,0,24399,Scott Gardiner,0.22,11.9,-12.81,0.0
2011,0,23180,Akinori Tani,0.22,8.97,-2.93,6.94
2011,0,25568,Julio Zapata,0.22,9.94,-11.35,0.0
2011,0,27634,Tomokazu Yoshinaga,0.22,8.79,-0.09,8.88
2011,0,28132,Tyrone Van Aswegen,0.22,9.0,-5.48,8.08
2011,0,10423,Mike Weir,0.21,8.53,-36.44,0.0
2011,0,26434,Antonio Lascuna,0.21,8.49,-2.94,7.31
2011,0,27630,Jay Bayron,0.21,8.46,-1.69,8.4
2011,0,30044,César Costilla,0.21,8.4,0.0,8.4
2011,0,25441,Unho Park,0.21,8.36,-5.83,3.66
2011,0,31670,Matthew Griffin,0.21,8.27,-8.51,0.0
2011,0,20772,Toru Suzuki,0.21,10.29,-20.37,1.34
2011,0,22048,Scott Barr,0.2,8.15,-7.98,1.28
2011,0,31678,Oliver Bekker,0.2,8.14,-3.33,5.4
2011,0,34174,John Huh,0.2,8.0,-2.07,5.67
2011,0,30191,Julián Etulain,0.2,7.94,-1.01,8.96
2011,0,25349,Tim Wilkinson,0.2,8.07,-8.62,3.71
2011,0,24580,Rahil Gangjee,0.19,7.76,-7.29,2.83
2011,0,25119,Park Do-kyu,0.19,7.74,-0.06,7.8
2011,0,24626,Daniel Alfredo Vancsik,0.19,10.35,-11.91,5.34
2011,0,28111,Jake Roos,0.19,7.64,-4.97,4.56
2011,0,28645,Kwanchai Tannin,0.19,7.59,-4.11,4.26
2011,0,33943,Matt Carvell,0.19,7.5,-2.1,9.6
2011,0,22275,Terry Pilkadaris,0.19,7.44,-7.43,2.68
2011,0,27588,Piya Swangarunporn,0.18,7.31,-3.97,1.28
2011,0,20749,Bradford Vaughan,0.18,7.26,-3.1,7.07
